energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.53776888,2.53876094,0.39602708,1.53564755,0.00240205,0.15564078,0.52015854,0.58144848,0.01657987,0.16804507
-5.53176588,2.62850015,0.39857550,1.59294787,0.00250602,0.15839066,0.52629014,0.60644243,0.01681757,0.17189640
-5.52576288,2.71850536,0.40109417,1.65108057,0.00261142,0.16102843,0.53255369,0.63086762,0.01705071,0.17594872
-5.51975988,2.80746737,0.40355088,1.70928067,0.00271634,0.16347491,0.53865386,0.65431750,0.01727235,0.18015413
-5.51375688,2.89406702,0.40591170,1.76675303,0.00281890,0.16565626,0.54431922,0.67640410,0.01747613,0.18446077
-5.50775388,2.97700486,0.40813916,1.82268906,0.00291722,0.16750583,0.54930688,0.69676929,0.01765644,0.18881339
-5.50175088,3.05503304,0.41019138,1.87628541,0.00300953,0.16896592,0.55340687,0.71509566,0.01780867,0.19315443
-5.49574787,3.12698869,0.41202191,1.92676453,0.00309421,0.16998961,0.55644628,0.73111671,0.01792942,0.19742526
-5.48974487,3.19182768,0.41358059,1.97339609,0.00316980,0.17054244,0.55829309,0.74462583,0.01801665,0.20156776
-5.48374187,3.24865752,0.41481525,2.01551883,0.00323509,0.17060392,0.55885949,0.75548384,0.01806983,0.20552611
-5.47773887,3.29676796,0.41567414,2.05256173,0.00328913,0.17016877,0.55810474,0.76362467,0.01809006,0.20924876
-5.47173587,3.33565788,0.41610904,2.08406356,0.00333122,0.16924788,0.55603711,0.76905889,0.01808015,0.21269038
-5.46573287,3.36505699,0.41607861,2.10969001,0.00336099,0.16786881,0.55271505,0.77187486,0.01804456,0.21581388
-5.45972986,3.38494109,0.41555190,2.12924727,0.00337840,0.16607587,0.54824720,0.77223741,0.01798941,0.21859215
-5.45372686,3.39553987,0.41451166,2.14269148,0.00338370,0.16392968,0.54279120,0.77038398,0.01792233,0.22100963
-5.44772386,3.39733636,0.41295723,2.15013320,0.00337747,0.16150622,0.53655125,0.76661815,0.01785231,0.22306343
-5.44172086,3.39105777,0.41090670,2.15183674,0.00336058,0.15889530,0.52977434,0.76130099,0.01778946,0.22476405
-5.43571786,3.37765756,0.40839824,2.14821398,0.00333421,0.15619860,0.52274518,0.75484019,0.01774470,0.22613551
-5.42971486,3.35828932,0.40549047,2.13981284,0.00329976,0.15352718,0.51577998,0.74767754,0.01772950,0.22721507
-5.42371186,3.33427310,0.40226168,2.12730087,0.00325889,0.15099872,0.50921916,0.74027510,0.01775548,0.22805218
-5.41770885,3.30705541,0.39880808,2.11144433,0.00321343,0.14873431,0.50341921,0.73310049,0.01783401,0.22870713
-5.41170585,3.27816453,0.39524100,2.09308385,0.00316533,0.14685521,0.49874396,0.72661197,0.01797592,0.22924899
-5.40570285,3.24916248,0.39168325,2.07310739,0.00311666,0.14547940,0.49555538,0.72124375,0.01819102,0.22975333
-5.39969985,3.22159592,0.38826479,2.05242178,0.00306950,0.14471831,0.49420443,0.71739202,0.01848780,0.23029951
-5.39369685,3.19694751,0.38511791,2.03192391,0.00302591,0.14467352,0.49502195,0.71540238,0.01887307,0.23096783
-5.38769385,3.17658977,0.38237222,2.01247266,0.00298789,0.14543389,0.49831002,0.71555887,0.01935173,0.23183656
-5.38169085,3.16174305,0.38014962,1.99486274,0.00295728,0.14707293,0.50433399,0.71807517,0.01992648,0.23297904
-5.37568784,3.15343911,0.37855949,1.97980124,0.00293574,0.14964661,0.51331530,0.72308819,0.02059767,0.23446092
-5.36968484,3.15249151,0.37769446,1.96788787,0.00292468,0.15319171,0.52542540,0.73065421,0.02136322,0.23633771
-5.36368184,3.15947371,0.37762669,1.95959923,0.00292519,0.15772461,0.54078082,0.74074771,0.02221856,0.23865261
-5.35767884,3.17470535,0.37840510,1.95527778,0.00293806,0.16324070,0.55943948,0.75326286,0.02315672,0.24143491
-5.35167584,3.19824702,0.38005339,1.95512545,0.00296366,0.16971434,0.58139841,0.76801760,0.02416839,0.24469877
-5.34567284,3.22990336,0.38256917,1.95920206,0.00300199,0.17709933,0.60659285,0.78476008,0.02524216,0.24844260
-5.33966983,3.26923402,0.38592394,1.96742823,0.00305262,0.18532989,0.63489674,0.80317725,0.02636477,0.25264902
-5.33366683,3.31557200,0.39006414,1.97959252,0.00311471,0.19432217,0.66612464,0.82290523,0.02752143,0.25728531
-5.32766383,3.36804825,0.39491303,1.99536234,0.00318700,0.20397617,0.70003504,0.84354113,0.02869619,0.26230450
-5.32166083,3.42562184,0.40037331,2.01429806,0.00326785,0.21417794,0.73633491,0.86465587,0.02987239,0.26764681
-5.31565783,3.48711426,0.40633055,2.03586970,0.00335529,0.22480223,0.77468558,0.88580763,0.03103309,0.27324171
-5.30965483,3.55124701,0.41265696,2.05947571,0.00344704,0.23571519,0.81470957,0.90655546,0.03216155,0.27901021
-5.30365183,3.61668098,0.41921561,2.08446307,0.00354059,0.24677741,0.85599850,0.92647265,0.03324177,0.28486750
-5.29764882,3.68205672,0.42586483,2.11014819,0.00363327,0.25784685,0.89812163,0.94515943,0.03425886,0.29072589
-5.29164582,3.74603430,0.43246262,2.13583802,0.00372236,0.26878193,0.94063503,0.96225467,0.03519958,0.29649773
-5.28564282,3.80733169,0.43887095,2.16085085,0.00380512,0.27944439,0.98309096,0.97744614,0.03605270,0.30209844
-5.27963982,3.86476070,0.44495983,2.18453624,0.00387892,0.28970217,1.02504729,0.99047916,0.03680932,0.30744946
-5.27363682,3.91725959,0.45061095,2.20629371,0.00394134,0.29943191,1.06607666,1.00116331,0.03746318,0.31248102
-5.26763382,3.96392130,0.45572082,2.22558962,0.00399020,0.30852132,1.10577502,1.00937699,0.03801079,0.31713462
-5.26163082,4.00401683,0.46020336,2.24197199,0.00402370,0.31687113,1.14376934,1.01506978,0.03845152,0.32136518
-5.25562781,4.03701295,0.46399184,2.25508272,0.00404042,0.32439670,1.17972426,1.01826245,0.03878756,0.32514272
-5.24962481,4.06258385,0.46704008,2.26466711,0.00403944,0.33102925,1.21334731,1.01904467,0.03902375,0.32845354
-5.24362181,4.08061639,0.46932298,2.27058020,0.00402030,0.33671669,1.24439272,1.01757054,0.03916740,0.33130085
-5.23761881,4.09120871,0.47083629,2.27278991,0.00398307,0.34142396,1.27266364,1.01405200,0.03922784,0.33370471
-5.23161581,4.09466237,0.47159580,2.27137665,0.00392832,0.34513304,1.29801263,1.00875042,0.03921607,0.33570144
-5.22561281,4.09146816,0.47163573,2.26652966,0.00385713,0.34784252,1.32034075,1.00196662,0.03914422,0.33734235
-5.21960980,4.08228607,0.47100674,2.25853983,0.00377099,0.34956685,1.33959505,0.99402974,0.03902502,0.33869190
-5.21360680,4.06792008,0.46977336,2.24778945,0.00367182,0.35033521,1.35576491,0.98528523,0.03887122,0.33982531
-5.20760380,4.04928867,0.46801113,2.23473912,0.00356185,0.35019022,1.36887737,0.97608256,0.03869506,0.34082568
-5.20160080,4.02739201,0.46580344,2.21991214,0.00344355,0.34918634,1.37899177,0.96676301,0.03850772,0.34178084
-5.19559780,4.00327716,0.46323837,2.20387710,0.00331956,0.34738820,1.38619403,0.95764794,0.03831888,0.34277986
-5.18959480,3.97800241,0.46040543,2.18722916,0.00319259,0.34486877,1.39059092,0.94902811,0.03813630,0.34390950
-5.18359180,3.95260222,0.45739261,2.17057072,0.00306535,0.34170761,1.39230457,0.94115438,0.03796561,0.34525071
-5.17758879,3.92805388,0.45428354,2.15449223,0.00294041,0.33798898,1.39146757,0.93423008,0.03781003,0.34687526
-5.17158579,3.90524732,0.45115515,2.13955378,0.00282018,0.33380018,1.38821882,0.92840536,0.03767043,0.34884275
-5.16558279,3.88495890,0.44807573,2.12626815,0.00270682,0.32922982,1.38270024,0.92377372,0.03754532,0.35119807
-5.15957979,3.86783019,0.44510353,2.11508592,0.00260217,0.32436635,1.37505457,0.92037071,0.03743104,0.35396935
-5.15357679,3.85435230,0.44228585,2.10638310,0.00250772,0.31929661,1.36542394,0.91817486,0.03732208,0.35716674
-5.14757379,3.84485612,0.43965875,2.10045155,0.00242457,0.31410455,1.35394948,0.91711067,0.03721142,0.36078170
-5.14157079,3.83950851,0.43724717,2.09749255,0.00235343,0.30887010,1.34077151,0.91705347,0.03709092,0.36478722
-5.13556778,3.83831427,0.43506565,2.09761344,0.00229460,0.30366810,1.32603025,0.91783587,0.03695188,0.36913871
-5.12956478,3.84112343,0.43311929,2.10082728,0.00224801,0.29856740,1.30986676,0.91925551,0.03678543,0.37377560
-5.12356178,3.84764320,0.43140509,2.10705538,0.00221324,0.29362998,1.29242392,0.92108357,0.03658307,0.37862357
-5.11755878,3.85745384,0.42991352,2.11613233,0.00218955,0.28891024,1.27384705,0.92307391,0.03633704,0.38359740
-5.11155578,3.87002746,0.42863009,2.12781317,0.00217597,0.28445427,1.25428420,0.92497224,0.03604079,0.38860409
-5.10555278,3.88474884,0.42753697,2.14178241,0.00217132,0.28029926,1.23388572,0.92652504,0.03568921,0.39354638
-5.09954977,3.90093751,0.42661458,2.15766421,0.00217432,0.27647300,1.21280315,0.92748795,0.03527891,0.39832634
-5.09354677,3.91786999,0.42584290,2.17503364,0.00218363,0.27299345,1.19118744,0.92763337,0.03480833,0.40284889
-5.08754377,3.93480181,0.42520266,2.19342845,0.00219797,0.26986848,1.16918640,0.92675700,0.03427784,0.40702523
-5.08154077,3.95098843,0.42467626,2.21236111,0.00221615,0.26709570,1.14694171,0.92468329,0.03368964,0.41077586
-5.07553777,3.96570490,0.42424843,2.23133088,0.00223720,0.26466259,1.12458557,0.92126975,0.03304772,0.41403323
-5.06953477,3.97826386,0.42390669,2.24983582,0.00226039,0.26254672,1.10223715,0.91641000,0.03235760,0.41674386
-5.06353177,3.98803171,0.42364158,2.26738440,0.00228533,0.26071635,1.07999938,0.91003571,0.03162619,0.41886990
-5.05752876,3.99444304,0.42344673,2.28350684,0.00231201,0.25913117,1.05795600,0.90211756,0.03086145,0.42039005
-5.05152576,3.99701333,0.42331889,2.29776597,0.00234084,0.25774345,1.03616939,0.89266524,0.03007216,0.42129993
-5.04552276,3.99534976,0.42325785,2.30976751,0.00237270,0.25649935,1.01467931,0.88172657,0.02926758,0.42161184
-5.03951976,3.98916051,0.42326637,2.31916970,0.00240890,0.25534059,0.99350267,0.86938607,0.02845724,0.42135401
-5.03351676,3.97826225,0.42335026,2.32569214,0.00245125,0.25420624,0.97263452,0.85576288,0.02765062,0.42056944
-5.02751376,3.96258587,0.42351840,2.32912349,0.00250197,0.25303477,0.95205011,0.84100828,0.02685699,0.41931426
-5.02151076,3.94218030,0.42378291,2.32932789,0.00256369,0.25176612,0.93170820,0.82530274,0.02608516,0.41765595
-5.01550775,3.91721416,0.42415941,2.32624973,0.00263937,0.25034386,0.91155523,0.80885274,0.02534343,0.41567125
-5.00950475,3.88797493,0.42466732,2.31991654,0.00273225,0.24871725,0.89153029,0.79188729,0.02463940,0.41344398
-5.00350175,3.85486547,0.42533008,2.31043948,0.00284568,0.24684312,0.87157055,0.77465414,0.02397994,0.41106289
-4.99749875,3.81839738,0.42617539,2.29801133,0.00298309,0.24468754,0.85161690,0.75741581,0.02337119,0.40861938
-4.99149575,3.77918125,0.42723530,2.28290174,0.00314782,0.24222714,0.83161938,0.74044545,0.02281846,0.40620543
-4.98549275,3.73791344,0.42854611,2.26544955,0.00334297,0.23945003,0.81154225,0.72402241,0.02232633,0.40391146
-4.97948974,3.69535964,0.43014801,2.24605234,0.00357126,0.23635630,0.79136825,0.70842777,0.02189857,0.40182449
-4.97348674,3.65233531,0.43208451,2.22515326,0.00383492,0.23295798,0.77110187,0.69393976,0.02153820,0.40002626
-4.96748374,3.60968363,0.43440149,2.20322570,0.00413548,0.22927859,0.75077153,0.68082917,0.02124748,0.39859156
-4.96148074,3.56825139,0.43714608,2.18075618,0.00447368,0.22535220,0.73043039,0.66935484,0.02102788,0.39758677
-4.95547774,3.52886392,0.44036523,2.15822622,0.00484932,0.22122206,0.71015597,0.65975945,0.02088006,0.39706849
-4.94947474,3.49229994,0.44410413,2.13609399,0.00526118,0.21693893,0.69004845,0.65226557,0.02080387,0.39708237
-4.94347174,3.45926758,0.44840455,2.11477661,0.00570694,0.21255909,0.67022786,0.64707222,0.02079826,0.39766220
-4.93746873,3.43038258,0.45330322,2.09463412,0.00618314,0.20814232,0.65083032,0.64435204,0.02086131,0.39882919
-4.93146573,3.40614997,0.45883026,2.07595578,0.00668516,0.20374963,0.63200358,0.64424915,0.02099014,0.40059155
-4.92546273,3.38695009,0.46500790,2.05894964,0.00720729,0.19944123,0.61390208,0.64687777,0.02118092,0.40294434
-4.91945973,3.37302976,0.47184949,2.04373605,0.00774279,0.19527455,0.59668178,0.65232174,0.02142892,0.40586968
-4.91345673,3.36449914,0.47935888,2.03034525,0.00828400,0.19130252,0.58049505,0.66063472,0.02172850,0.40933724
-4.90745373,3.36133440,0.48753031,2.01871948,0.00882255,0.18757211,0.56548593,0.67184124,0.02207324,0.41330509
-4.90145073,3.36338599,0.49634857,2.00871940,0.00934953,0.18412328,0.55178573,0.68593838,0.02245602,0.41772086
-4.89544772,3.37039211,0.50578978,2.00013440,0.00985572,0.18098820,0.53950940,0.70289790,0.02286921,0.42252313
-4.88944472,3.38199629,0.51582235,1.99269629,0.01033186,0.17819092,0.52875260,0.72266867,0.02330486,0.42764313
-4.88344172,3.39776820,0.52640833,1.98609546,0.01076891,0.17574726,0.51958950,0.74517930,0.02375492,0.43300650
-4.87743872,3.41722609,0.53750481,1.97999866,0.01115834,0.17366512,0.51207150,0.77034052,0.02421147,0.43853524
-4.87143572,3.43985979,0.54906549,1.97406719,0.01149237,0.17194489,0.50622659,0.79804732,0.02466697,0.44414955
-4.86543272,3.46515248,0.56104204,1.96797453,0.01176423,0.17058013,0.50205949,0.82818065,0.02511450,0.44976976
-4.85942971,3.49260030,0.57338534,1.96142243,0.01196840,0.16955833,0.49955237,0.86060845,0.02554795,0.45531799
-4.85342671,3.52172851,0.58604642,1.95415445,0.01210073,0.16886170,0.49866603,0.89518611,0.02596220,0.46071970
-4.84742371,3.55210350,0.59897707,1.94596636,0.01215863,0.16846798,0.49934157,0.93175628,0.02635325,0.46590505
-4.84142071,3.58334022,0.61212999,1.93671291,0.01214112,0.16835126,0.50150231,0.97014813,0.02671824,0.47080997
-4.83541771,3.61510495,0.62545865,1.92631067,0.01204888,0.16848266,0.50505593,1.01017639,0.02705549,0.47537708
-4.82941471,3.64711367,0.63891671,1.91473713,0.01188422,0.16883101,0.50989686,1.05164003,0.02736441,0.47955635
-4.82341171,3.67912666,0.65245716,1.90202623,0.01165097,0.16936348,0.51590869,1.09432131,0.02764536,0.48330567
-4.81740870,3.71094027,0.66603128,1.88826081,0.01135443,0.17004607,0.52296665,1.13798507,0.02789949,0.48659121
-4.81140570,3.74237670,0.67958746,1.87356273,0.01100116,0.17084422,0.53094023,1.18237875,0.02812850,0.48938779
-4.80540270,3.77327320,0.69306997,1.85808136,0.01059878,0.17172333,0.53969564,1.22723332,0.02833436,0.49167919
-4.79939970,3.80347148,0.70641791,1.84198131,0.01015582,0.17264933,0.54909839,1.27226528,0.02851910,0.49345840
-4.79339670,3.83280856,0.71956428,1.82543013,0.00968145,0.17358932,0.55901572,1.31717978,0.02868453,0.49472790
-4.78739370,3.86110976,0.73243537,1.80858689,0.00918530,0.17451228,0.56931891,1.36167495,0.02883199,0.49549990
-4.78139070,3.88818439,0.74495050,1.79159212,0.00867723,0.17538977,0.57988550,1.40544716,0.02896221,0.49579657
-4.77538769,3.91382445,0.75702211,1.77455968,0.00816712,0.17619680,0.59060115,1.44819719,0.02907515,0.49565007
-4.76938469,3.93780628,0.76855634,1.75757096,0.00766474,0.17691257,0.60136133,1.48963680,0.02916992,0.49510253
-4.76338169,3.95989489,0.77945397,1.74067139,0.00717957,0.17752134,0.61207256,1.52949549,0.02924484,0.49420569
-4.75737869,3.97985058,0.78961179,1.72386956,0.00672069,0.17801314,0.62265321,1.56752698,0.02929745,0.49302030
-4.75137569,3.99743695,0.79892435,1.70713841,0.00629667,0.17838438,0.63303391,1.60351486,0.02932472,0.49161518
-4.74537269,4.01242966,0.80728600,1.69041865,0.00591552,0.17863837,0.64315738,1.63727730,0.02932319,0.49006578
-4.73936968,4.02462518,0.81459325,1.67362367,0.00558460,0.17878554,0.65297778,1.66867015,0.02928929,0.48845247
-4.73336668,4.03384858,0.82074723,1.65664574,0.00531057,0.17884344,0.66245960,1.69758844,0.02921958,0.48685830
-4.72736368,4.03995990,0.82565631,1.63936304,0.00509940,0.17883649,0.67157614,1.72396600,0.02911108,0.48536643
-4.72136068,4.04285845,0.82923873,1.62164690,0.00495627,0.17879541,0.68030756,1.74777322,0.02896156,0.48405736
-4.71535768,4.04248483,0.83142509,1.60336911,0.00488555,0.17875632,0.68863887,1.76901310,0.02876984,0.48300583
-4.70935468,4.03882059,0.83216072,1.58440869,0.00489077,0.17875967,0.69655766,1.78771580,0.02853603,0.48227775
-4.70335168,4.03188554,0.83140777,1.56465796,0.00497453,0.17884882,0.70405196,1.80393209,0.02826175,0.48192723
-4.69734867,4.02173320,0.82914686,1.54402763,0.00513844,0.17906852,0.71110830,1.81772610,0.02795027,0.48199379
-4.69134567,4.00844470,0.82537836,1.52245082,0.00538303,0.17946324,0.71771006,1.82916787,0.02760655,0.48249998
-4.68534267,3.99212189,0.82012319,1.49988591,0.00570770,0.18007547,0.72383632,1.83832634,0.02723732,0.48344961
-4.67933967,3.97288011,0.81342295,1.47631824,0.00611058,0.18094406,0.72946123,1.84526314,0.02685091,0.48482651
-4.67333667,3.95084152,0.80533960,1.45176066,0.00658852,0.18210274,0.73455402,1.85002764,0.02645720,0.48659423
-4.66733367,3.92612947,0.79595452,1.42625323,0.00713699,0.18357874,0.73907970,1.85265381,0.02606735,0.48869642
-4.66133067,3.89886445,0.78536703,1.39986203,0.00775004,0.18539182,0.74300039,1.85315894,0.02569357,0.49105817
-4.65532766,3.86916210,0.77369241,1.37267735,0.00842034,0.18755350,0.74627721,1.85154440,0.02534879,0.49358816
-4.64932466,3.83713348,0.76105959,1.34481151,0.00913920,0.19006680,0.74887271,1.84779857,0.02504638,0.49618161
-4.64332166,3.80288755,0.74760845,1.31639635,0.00989669,0.19292619,0.75075369,1.84190148,0.02479974,0.49872394
