energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-3.16658329,6.17656072,0.55173017,4.01460081,0.00524746,0.03493958,0.40962718,1.60293012,0.02470438,0.20567286
-3.16058029,6.10329707,0.55279152,3.97079100,0.00536199,0.03535149,0.41609838,1.57064410,0.02487028,0.20832043
-3.15457729,6.02187318,0.55257563,3.92056501,0.00546262,0.03579107,0.42177162,1.53778809,0.02497081,0.21032429
-3.14857429,5.93322957,0.55105096,3.86428636,0.00554764,0.03626814,0.42662131,1.50496511,0.02500747,0.21165160
-3.14257129,5.83836587,0.54821180,3.80237868,0.00561579,0.03679103,0.43063531,1.47275549,0.02498276,0.21228461
-3.13656828,5.73833300,0.54408079,3.73532819,0.00566625,0.03736622,0.43381417,1.44170524,0.02490026,0.21222120
-3.13056528,5.63422516,0.53871065,3.66368514,0.00569858,0.03799806,0.43616981,1.41231586,0.02476459,0.21147504
-3.12456228,5.52717142,0.53218492,3.58806393,0.00571278,0.03868854,0.43772381,1.38503564,0.02458149,0.21007511
-3.11855928,5.41832671,0.52461784,3.50914156,0.00570919,0.03943717,0.43850534,1.36025299,0.02435774,0.20806474
-3.11255628,5.30886228,0.51615305,3.42765422,0.00568849,0.04024094,0.43854889,1.33829164,0.02410119,0.20550017
-3.10655328,5.19995559,0.50696142,3.34439182,0.00565167,0.04109444,0.43789202,1.31940795,0.02382065,0.20244871
-3.10055028,5.09277982,0.49723791,3.26019072,0.00559993,0.04198998,0.43657320,1.30379023,0.02352582,0.19898667
-3.09454727,4.98849308,0.48719757,3.17592459,0.00553474,0.04291794,0.43462996,1.29156004,0.02322720,0.19519700
-3.08854427,4.88822760,0.47707091,3.09249389,0.00545767,0.04386713,0.43209746,1.28277521,0.02293596,0.19116692
-3.08254127,4.79307902,0.46709870,3.01081399,0.00537049,0.04482523,0.42900755,1.27743436,0.02266378,0.18698556
-3.07653827,4.70409590,0.45752644,2.93180258,0.00527501,0.04577936,0.42538850,1.27548264,0.02242266,0.18274165
-3.07053527,4.62226943,0.44859858,2.85636637,0.00517313,0.04671658,0.42126517,1.27681825,0.02222479,0.17852149
-3.06453227,4.54852345,0.44055274,2.78538752,0.00506679,0.04762457,0.41665990,1.28129944,0.02208231,0.17440704
-3.05852926,4.48370446,0.43361400,2.71970997,0.00495792,0.04849215,0.41159376,1.28875156,0.02200705,0.17047436
-3.05252626,4.42857156,0.42798945,2.66012584,0.00484843,0.04930981,0.40608822,1.29897376,0.02201038,0.16679234
-3.04652326,4.38378618,0.42386304,2.60736197,0.00474016,0.05007025,0.40016698,1.31174519,0.02210288,0.16342162
-3.04052026,4.34990127,0.42139087,2.56206669,0.00463487,0.05076878,0.39385789,1.32683021,0.02229410,0.16041392
-3.03451726,4.32735011,0.42069707,2.52479704,0.00453421,0.05140357,0.38719467,1.34398273,0.02259234,0.15781142
-3.02851426,4.31643462,0.42187023,2.49600630,0.00443964,0.05197590,0.38021848,1.36294944,0.02300431,0.15564652
-3.02251126,4.31731363,0.42496058,2.47603231,0.00435245,0.05249020,0.37297889,1.38347201,0.02353494,0.15394166
-3.01650825,4.32999137,0.42997787,2.46508667,0.00427369,0.05295400,0.36553447,1.40528849,0.02418710,0.15270936
-3.01050525,4.35430705,0.43689020,2.46324519,0.00420412,0.05337774,0.35795274,1.42813410,0.02496145,0.15195232
-3.00450225,4.38992610,0.44562369,2.47044012,0.00414424,0.05377453,0.35030954,1.45174164,0.02585624,0.15166369
-2.99849925,4.43633435,0.45606323,2.48645467,0.00409421,0.05415976,0.34268784,1.47584194,0.02686722,0.15182750
-2.99249625,4.49283575,0.46805418,2.51092025,0.00405384,0.05455062,0.33517604,1.50016461,0.02798766,0.15241912
-2.98649325,4.55855496,0.48140520,2.54331717,0.00402263,0.05496570,0.32786588,1.52443943,0.02920831,0.15340600
-2.98049025,4.63244529,0.49589214,2.58297913,0.00399974,0.05542439,0.32085010,1.54839855,0.03051764,0.15474845
-2.97448724,4.71330271,0.51126296,2.62910198,0.00398400,0.05594640,0.31422000,1.57177967,0.03190199,0.15640067
-2.96848424,4.79978611,0.52724353,2.68075685,0.00397401,0.05655122,0.30806290,1.59433021,0.03334590,0.15831192
-2.96248124,4.89044366,0.54354428,2.73690767,0.00396812,0.05725766,0.30245986,1.61581235,0.03483251,0.16042787
-2.95647824,4.98374468,0.55986742,2.79643279,0.00396456,0.05808334,0.29748354,1.63600876,0.03634403,0.16269203
-2.95047524,5.07811602,0.57591462,2.85815028,0.00396145,0.05904430,0.29319642,1.65472865,0.03786221,0.16504739
-2.94447224,5.17198159,0.59139469,2.92084590,0.00395693,0.06015456,0.28964937,1.67181378,0.03936887,0.16743798
-2.93846923,5.26380336,0.60603119,2.98330302,0.00394922,0.06142578,0.28688057,1.68714391,0.04084648,0.16981044
-2.93246623,5.35212187,0.61956957,3.04433312,0.00393672,0.06286687,0.28491480,1.70064128,0.04227860,0.17211556
-2.92646323,5.43559445,0.63178355,3.10280565,0.00391808,0.06448371,0.28376310,1.71227376,0.04365037,0.17430957
-2.92046023,5.51302907,0.64248052,3.15767610,0.00389227,0.06627879,0.28342264,1.72205610,0.04494888,0.17635520
-2.91445723,5.58341215,0.65150574,3.20801070,0.00385865,0.06825094,0.28387686,1.73004935,0.04616344,0.17822245
-2.90845423,5.64592897,0.65874519,3.25300707,0.00381701,0.07039502,0.28509577,1.73635800,0.04728575,0.17988904
-2.90245123,5.69997570,0.66412691,3.29200950,0.00376758,0.07270170,0.28703642,1.74112523,0.04830995,0.18134041
-2.89644822,5.74516250,0.66762093,3.32451857,0.00371108,0.07515721,0.28964341,1.74452621,0.04923252,0.18256944
-2.89044522,5.78130776,0.66923779,3.35019450,0.00364865,0.07774326,0.29284954,1.74675992,0.05005210,0.18357572
-2.88444222,5.80842409,0.66902567,3.36885445,0.00358187,0.08043690,0.29657654,1.74804001,0.05076921,0.18436461
-2.87843922,5.82669714,0.66706657,3.38046397,0.00351269,0.08321065,0.30073597,1.74858512,0.05138584,0.18494602
-2.87243622,5.83645860,0.66347148,3.38512331,0.00344337,0.08603264,0.30523028,1.74860946,0.05190501,0.18533301
-2.86643322,5.83815537,0.65837504,3.38304943,0.00337642,0.08886693,0.30995401,1.74831407,0.05233034,0.18554043
-2.86043022,5.83231666,0.65192982,3.37455489,0.00331447,0.09167405,0.31479540,1.74787949,0.05266557,0.18558352
-2.85442721,5.81952119,0.64430066,3.36002479,0.00326025,0.09441166,0.31963816,1.74746028,0.05291412,0.18547665
-2.84842421,5.80036641,0.63565914,3.33989310,0.00321649,0.09703536,0.32436364,1.74718167,0.05307871,0.18523238
-2.84242121,5.77544130,0.62617855,3.31461962,0.00318577,0.09949976,0.32885329,1.74713868,0.05316112,0.18486069
-2.83641821,5.74530440,0.61602959,3.28466876,0.00317056,0.10175952,0.33299141,1.74739754,0.05316196,0.18436861
-2.83041521,5.71046778,0.60537671,3.25049112,0.00317304,0.10377068,0.33666813,1.74799959,0.05308060,0.18376021
-2.82441221,5.67138780,0.59437544,3.21250863,0.00319514,0.10549188,0.33978257,1.74896699,0.05291523,0.18303686
-2.81840920,5.62846245,0.58317052,3.17110385,0.00323844,0.10688569,0.34224599,1.75031013,0.05266299,0.18219794
-2.81240620,5.58203509,0.57189489,3.12661362,0.00330421,0.10791988,0.34398488,1.75203599,0.05232023,0.18124161
-2.80640320,5.53240379,0.56066946,3.07932700,0.00339333,0.10856854,0.34494386,1.75415701,0.05188285,0.18016598
-2.80040020,5.47983510,0.54960350,3.02948731,0.00350637,0.10881311,0.34508819,1.75669970,0.05134666,0.17897019
-2.79439720,5.42458103,0.53879555,2.97729772,0.00364360,0.10864317,0.34440578,1.75971259,0.05070786,0.17765563
-2.78839420,5.36689768,0.52833471,2.92292965,0.00380499,0.10805704,0.34290861,1.76327281,0.04996345,0.17622702
-2.78239120,5.30706413,0.51830201,2.86653322,0.00399033,0.10706203,0.34063348,1.76749102,0.04911166,0.17469328
-2.77638819,5.24540002,0.50877199,2.80824889,0.00419924,0.10567450,0.33764197,1.77251434,0.04815235,0.17306832
-2.77038519,5.18228080,0.49981407,2.74821930,0.00443128,0.10391956,0.33401962,1.77852704,0.04708732,0.17137136
-2.76438219,5.11814933,0.49149379,2.68660060,0.00468597,0.10183055,0.32987435,1.78574917,0.04592056,0.16962711
-2.75837919,5.05352330,0.48387381,2.62357243,0.00496293,0.09944822,0.32533413,1.79443296,0.04465840,0.16786551
-2.75237619,4.98899794,0.47701456,2.55934598,0.00526190,0.09681972,0.32054402,1.80485744,0.04330955,0.16612125
-2.74637319,4.92524379,0.47097462,2.49416969,0.00558282,0.09399738,0.31566261,1.81732139,0.04188509,0.16443294
-2.74037019,4.86299970,0.46581068,2.42833234,0.00592589,0.09103740,0.31085803,1.83213502,0.04039826,0.16284215
-2.73436718,4.80306146,0.46157734,2.36216340,0.00629157,0.08799838,0.30630369,1.84961080,0.03886430,0.16139217
-2.72836418,4.74626642,0.45832646,2.29603076,0.00668064,0.08493994,0.30217376,1.87005356,0.03730004,0.16012677
-2.72236118,4.69347494,0.45610641,2.23033605,0.00709416,0.08192122,0.29863863,1.89375042,0.03572362,0.15908879
-2.71635818,4.64554929,0.45496102,2.16550781,0.00753345,0.07899950,0.29586046,1.92096063,0.03415396,0.15831887
-2.71035518,4.60333084,0.45492838,2.10199311,0.00800003,0.07622894,0.29398886,1.95190553,0.03261037,0.15785413
-2.70435218,4.56761623,0.45603952,2.04024779,0.00849554,0.07365943,0.29315685,1.98675889,0.03111205,0.15772702
-2.69834917,4.53913335,0.45831688,1.98072608,0.00902161,0.07133549,0.29347717,2.02563766,0.02967764,0.15796428
-2.69234617,4.51851779,0.46177271,1.92386987,0.00957973,0.06929552,0.29503899,2.06859329,0.02832473,0.15858604
-2.68634317,4.50629040,0.46640742,1.87009815,0.01017114,0.06757101,0.29790511,2.11560377,0.02706949,0.15960511
-2.68034017,4.50283678,0.47220777,1.81979697,0.01079658,0.06618609,0.30210967,2.16656658,0.02592632,0.16102645
-2.67433717,4.50838926,0.47914515,1.77331022,0.01145618,0.06515714,0.30765650,2.22129286,0.02490751,0.16284675
-2.66833417,4.52301204,0.48717381,1.73093163,0.01214929,0.06449264,0.31451801,2.27950305,0.02402302,0.16505427
-2.66233117,4.54659045,0.49622934,1.69289807,0.01287429,0.06419314,0.32263488,2.34082458,0.02328035,0.16762882
-2.65632816,4.57882474,0.50622725,1.65938438,0.01362851,0.06425140,0.33191647,2.40479193,0.02268443,0.17054193
-2.65032516,4.61922942,0.51706206,1.63050004,0.01440809,0.06465274,0.34224202,2.47084972,0.02223764,0.17375721
-2.64432216,4.66713874,0.52860679,1.60628746,0.01520799,0.06537545,0.35346279,2.53835931,0.02193988,0.17723097
-2.63831916,4.72171877,0.54071315,1.58672237,0.01602196,0.06639148,0.36540502,2.60660919,0.02178875,0.18091301
-2.63231616,4.78198659,0.55321258,1.57171594,0.01684265,0.06766714,0.37787384,2.67482978,0.02177975,0.18474771
-2.62631316,4.84683660,0.56591804,1.56111898,0.01766172,0.06916408,0.39065802,2.74221235,0.02190660,0.18867530
-2.62031016,4.91507368,0.57862691,1.55472788,0.01847007,0.07084029,0.40353560,2.80793220,0.02216157,0.19263344
-2.61430715,4.98545254,0.59112488,1.55229225,0.01925812,0.07265126,0.41628012,2.87117546,0.02253589,0.19655899
-2.60830415,5.05672213,0.60319066,1.55352401,0.02001610,0.07455121,0.42866737,2.93116882,0.02302012,0.20038998
-2.60230115,5.12767346,0.61460170,1.55810769,0.02073448,0.07649438,0.44048256,2.98721098,0.02360462,0.20406765
-2.59629815,5.19718880,0.62514049,1.56571127,0.02140429,0.07843636,0.45152730,3.03870457,0.02427989,0.20753863
-2.59029515,5.26428992,0.63460121,1.57599742,0.02201758,0.08033527,0.46162656,3.08518673,0.02503704,0.21075702
-2.58429215,5.32818273,0.64279658,1.58863430,0.02256781,0.08215302,0.47063480,3.12635681,0.02586800,0.21368632
-2.57828914,5.38829557,0.64956436,1.60330544,0.02305016,0.08385629,0.47844139,3.16209913,0.02676589,0.21630107
-2.57228614,5.44430853,0.65477326,1.61971818,0.02346192,0.08541742,0.48497468,3.19249939,0.02772510,0.21858817
-2.56628314,5.49617157,0.65832782,1.63760993,0.02380263,0.08681501,0.49020468,3.21785295,0.02874144,0.22054763
-2.56028014,5.54410942,0.66017203,1.65675200,0.02407428,0.08803431,0.49414405,3.23866404,0.02981208,0.22219278
-2.55427714,5.58861211,0.66029126,1.67695056,0.02428134,0.08906725,0.49684722,3.25563507,0.03093538,0.22354984
-2.54827414,5.63041073,0.65871247,1.69804458,0.02443067,0.08991227,0.49840785,3.26964589,0.03211074,0.22465678
-2.54227114,5.67043873,0.65550252,1.71990075,0.02453137,0.09057380,0.49895431,3.28172340,0.03333817,0.22556159
-2.53626813,5.70978011,0.65076464,1.74240570,0.02459444,0.09106146,0.49864376,3.29300237,0.03461795,0.22631990
-2.53026513,5.74960671,0.64463320,1.76545587,0.02463246,0.09138911,0.49765473,3.30467910,0.03595012,0.22699205
-2.52426213,5.79110741,0.63726702,1.78894569,0.02465906,0.09157367,0.49617878,3.31795984,0.03733397,0.22763990
-2.51825913,5.83541293,0.62884160,1.81275486,0.02468844,0.09163382,0.49441154,3.33400628,0.03876756,0.22832327
-2.51225613,5.88352004,0.61954065,1.83673564,0.02473477,0.09158874,0.49254353,3.35388077,0.04024724,0.22909650
-2.50625313,5.93621933,0.60954744,1.86070098,0.02481163,0.09145679,0.49075128,3.37849391,0.04176717,0.23000504
-2.50025013,5.99403060,0.59903640,1.88441463,0.02493144,0.09125435,0.48918924,3.40855712,0.04331908,0.23108247
-2.49424712,6.05714951,0.58816555,1.90758376,0.02510494,0.09099484,0.48798265,3.44454262,0.04489195,0.23234802
-2.48824412,6.12540861,0.57707002,1.92985514,0.02534070,0.09068793,0.48722202,3.48665269,0.04647199,0.23380479
-2.48224112,6.19825506,0.56585719,1.95081516,0.02564477,0.09033900,0.48695926,3.53480000,0.04804264,0.23543871
-2.47623812,6.27474654,0.55460354,1.96999395,0.02602038,0.08994893,0.48720562,3.58859971,0.04958480,0.23721844
-2.47023512,6.35356574,0.54335345,1.98687382,0.02646776,0.08951415,0.48793169,3.64737389,0.05107717,0.23909607
-2.46423212,6.43305286,0.53211994,2.00090150,0.02698410,0.08902697,0.48906917,3.71016791,0.05249675,0.24100877
-2.45822911,6.51125464,0.52088716,2.01150392,0.02756358,0.08847615,0.49051450,3.77577810,0.05381938,0.24288113
-2.45222611,6.58598739,0.50961463,2.01810661,0.02819753,0.08784770,0.49213391,3.84278907,0.05502050,0.24462820
-2.44622311,6.65491118,0.49824261,2.02015390,0.02887472,0.08712582,0.49376982,3.90961920,0.05607584,0.24615900
-2.44022011,6.71561139,0.48669860,2.01712996,0.02958169,0.08629392,0.49524807,3.97457201,0.05696225,0.24738042
-2.43421711,6.76568394,0.47490416,2.00857946,0.03030319,0.08533570,0.49638570,4.03589122,0.05765839,0.24820114
-2.42821411,6.80282022,0.46278205,1.99412695,0.03102263,0.08423621,0.49699892,4.09181708,0.05814553,0.24853558
-2.42221111,6.82488806,0.45026288,1.97349385,0.03172263,0.08298275,0.49691087,4.14064186,0.05840815,0.24830754
-2.41620810,6.83000539,0.43729121,1.94651226,0.03238552,0.08156577,0.49595885,4.18076224,0.05843449,0.24745342
-2.41020510,6.81660379,0.42383065,1.91313502,0.03299393,0.07997947,0.49400076,4.21072689,0.05821699,0.24592495
-2.40420210,6.78347968,0.40986776,1.87344134,0.03353121,0.07822226,0.49092056,4.22927768,0.05775254,0.24369123
-2.39819910,6.72983182,0.39541463,1.82763811,0.03398201,0.07629704,0.48663249,4.23538351,0.05704265,0.24074005
-2.39219610,6.65528425,0.38051006,1.77605659,0.03433264,0.07421123,0.48108413,4.22826591,0.05609337,0.23707851
-2.38619310,6.55989477,0.36521946,1.71914499,0.03457151,0.07197660,0.47425805,4.20741618,0.05491520,0.23273295
-2.38019010,6.44414946,0.34963346,1.65745722,0.03468940,0.06960892,0.46617230,4.17260405,0.05352275,0.22774821
-2.37418709,6.30894446,0.33386541,1.59163846,0.03467972,0.06712754,0.45687970,4.12387819,0.05193434,0.22218628
-2.36818409,6.15555656,0.31804817,1.52240831,0.03453866,0.06455470,0.44646599,4.06155921,0.05017150,0.21612457
-2.36218109,5.98560447,0.30233010,1.45054213,0.03426529,0.06191495,0.43504715,3.98622584,0.04825839,0.20965365
-2.35617809,5.80100279,0.28687078,1.37685162,0.03386155,0.05923433,0.42276591,3.89869531,0.04622119,0.20287491
-2.35017509,5.60391076,0.27183650,1.30216512,0.03333217,0.05653972,0.40978764,3.79999898,0.04408744,0.19589792
-2.34417209,5.39667781,0.25739584,1.22730859,0.03268454,0.05385814,0.39629585,3.69135407,0.04188542,0.18883782
-2.33816908,5.18178776,0.24371540,1.15308768,0.03192845,0.05121603,0.38248733,3.57413270,0.03964348,0.18181271
-2.33216608,4.96180335,0.23095590,1.08027150,0.03107583,0.04863875,0.36856715,3.44982912,0.03738953,0.17494108
-2.32616308,4.73931247,0.21926866,1.00957838,0.03014040,0.04615005,0.35474370,3.32002609,0.03515045,0.16833947
-2.32016008,4.51687728,0.20879255,0.94166391,0.02913725,0.04377168,0.34122366,3.18636119,0.03295167,0.16212022
-2.31415708,4.29698713,0.19965137,0.87711141,0.02808247,0.04152305,0.32820726,3.05049377,0.03081674,0.15638939
-2.30815408,4.08201589,0.19195170,0.81642470,0.02699264,0.03942105,0.31588366,2.91407327,0.02876703,0.15124498
-2.30215108,3.87418421,0.18578114,0.76002328,0.02588441,0.03747985,0.30442673,2.77870943,0.02682150,0.14677518
-2.29614807,3.67552694,0.18120685,0.70823965,0.02477405,0.03571088,0.29399111,2.64594475,0.02499651,0.14305691
-2.29014507,3.48786599,0.17827451,0.66131861,0.02367700,0.03412278,0.28470874,2.51722982,0.02330571,0.14015452
-2.28414207,3.31278850,0.17700747,0.61941837,0.02260748,0.03272140,0.27668590,2.39390161,0.02176003,0.13811866
-2.27813907,3.15163045,0.17740619,0.58261319,0.02157818,0.03150992,0.27000075,2.27716505,0.02036769,0.13698536
-2.27213607,3.00546560,0.17944798,0.55089736,0.02059988,0.03048887,0.26470155,2.16807813,0.01913426,0.13677533
-2.26613307,2.87509963,0.18308694,0.52419028,0.01968136,0.02965630,0.26080548,2.06754045,0.01806276,0.13749351
-2.26013007,2.76106920,0.18825435,0.50234256,0.01882913,0.02900783,0.25829825,1.97628543,0.01715385,0.13912884
-2.25412706,2.66364592,0.19485927,0.48514275,0.01804746,0.02853688,0.25713453,1.89487590,0.01640595,0.14165440
-2.24812406,2.58284472,0.20278964,0.47232484,0.01733835,0.02823474,0.25723907,1.82370316,0.01581549,0.14502785
-2.24212106,2.51843644,0.21191385,0.46357610,0.01670166,0.02809081,0.25850875,1.76298911,0.01537708,0.14919216
-2.23611806,2.46996410,0.22208268,0.45854534,0.01613524,0.02809278,0.26081537,1.71279128,0.01508377,0.15407678
-2.23011506,2.43676253,0.23313189,0.45685135,0.01563521,0.02822687,0.26400923,1.67301048,0.01492727,0.15959910
-2.22411206,2.41798057,0.24488514,0.45809137,0.01519620,0.02847806,0.26792333,1.64340054,0.01489817,0.16566625
-2.21810905,2.41260553,0.25715747,0.46184954,0.01481169,0.02883043,0.27237821,1.62358002,0.01498620,0.17217718
-2.21210605,2.41948906,0.26975909,0.46770508,0.01447436,0.02926744,0.27718712,1.61304527,0.01518042,0.17902496
-2.20610305,2.43737392,0.28249947,0.47524014,0.01417642,0.02977230,0.28216155,1.61118459,0.01546947,0.18609927
-2.20010005,2.46492101,0.29519162,0.48404714,0.01390995,0.03032833,0.28711676,1.61729317,0.01584177,0.19328892
-2.19409705,2.50073610,0.30765636,0.49373540,0.01366721,0.03091932,0.29187729,1.63058842,0.01628567,0.20048440
-2.18809405,2.54339574,0.31972655,0.50393714,0.01344095,0.03152997,0.29628208,1.65022552,0.01678968,0.20758036
-2.18209105,2.59147197,0.33125096,0.51431253,0.01322459,0.03214620,0.30018919,1.67531300,0.01734260,0.21447782
-2.17608804,2.64355558,0.34209789,0.52455392,0.01301242,0.03275557,0.30347991,1.70492813,0.01793369,0.22108625
-2.17008504,2.69827755,0.35215821,0.53438906,0.01279975,0.03334757,0.30606205,1.73813206,0.01855276,0.22732533
-2.16408204,2.75432881,0.36134775,0.54358357,0.01258292,0.03391395,0.30787247,1.77398470,0.01919036,0.23312632
-2.15807904,2.81047803,0.36960912,0.55194236,0.01235935,0.03444896,0.30887859,1.81155920,0.01983784,0.23843314
-2.15207604,2.86558771,0.37691272,0.55931039,0.01212748,0.03494953,0.30907911,1.84995603,0.02048749,0.24320308
-2.14607304,2.91862837,0.38325696,0.56557269,0.01188673,0.03541547,0.30850366,1.88831654,0.02113264,0.24740719
-2.14007004,2.96869107,0.38866780,0.57065372,0.01163733,0.03584950,0.30721169,1.92583592,0.02176774,0.25103030
-2.13406703,3.01499810,0.39319749,0.57451631,0.01138025,0.03625725,0.30529051,1.96177545,0.02238845,0.25407084
-2.12806403,3.05691190,0.39692260,0.57716008,0.01111704,0.03664726,0.30285259,1.99547371,0.02299175,0.25654038
-2.12206103,3.09394186,0.39994142,0.57861953,0.01084967,0.03703078,0.30003226,2.02635660,0.02357597,0.25846296
-2.11605803,3.12574894,0.40237078,0.57896178,0.01058040,0.03742161,0.29698186,2.05394579,0.02414088,0.25987427
-2.11005503,3.15214766,0.40434226,0.57828396,0.01031170,0.03783577,0.29386753,2.07786526,0.02468765,0.26082064
-2.10405203,3.17310513,0.40599807,0.57671027,0.01004608,0.03829114,0.29086455,2.09784566,0.02521893,0.26135793
-2.09804902,3.18873678,0.40748654,0.57438869,0.00978602,0.03880698,0.28815255,2.11372596,0.02573874,0.26155025
-2.09204602,3.19929829,0.40895728,0.57148716,0.00953395,0.03940342,0.28591048,2.12545239,0.02625239,0.26146854
-2.08604302,3.20517370,0.41055628,0.56818943,0.00929213,0.04010080,0.28431151,2.13307418,0.02676640,0.26118897
-2.08004002,3.20685934,0.41242098,0.56469032,0.00906265,0.04091899,0.28351793,2.13673614,0.02728826,0.26079127
-2.07403702,3.20494385,0.41467540,0.56119056,0.00884742,0.04187662,0.28367609,2.13666820,0.02782622,0.26035679
-2.06803402,3.20008447,0.41742553,0.55789123,0.00864813,0.04299025,0.28491153,2.13317192,0.02838905,0.25996647
-2.06203102,3.19298024,0.42075520,0.55498782,0.00846624,0.04427355,0.28732432,2.12660448,0.02898569,0.25969872
-2.05602801,3.18434283,0.42472247,0.55266422,0.00830298,0.04573649,0.29098490,2.11736060,0.02962497,0.25962712
-2.05002501,3.17486616,0.42935681,0.55108667,0.00815933,0.04738453,0.29593034,2.10585308,0.03031527,0.25981827
-2.04402201,3.16519597,0.43465711,0.55039800,0.00803602,0.04921788,0.30216139,2.09249283,0.03106416,0.26032951
-2.03801901,3.15590074,0.44059080,0.55071243,0.00793349,0.05123097,0.30964028,2.07766912,0.03187814,0.26120699
-2.03201601,3.14744530,0.44709409,0.55211119,0.00785187,0.05341195,0.31828967,2.06173109,0.03276236,0.26248385
-2.02601301,3.14016867,0.45407334,0.55463907,0.00779096,0.05574252,0.32799264,2.04497137,0.03372039,0.26417886
-2.02001001,3.13426727,0.46140770,0.55830240,0.00775021,0.05819788,0.33859408,2.02761273,0.03475410,0.26629543
-2.01400700,3.12978445,0.46895285,0.56306836,0.00772870,0.06074704,0.34990338,2.00979834,0.03586354,0.26882125
-2.00800400,3.12660725,0.47654582,0.56886578,0.00772511,0.06335337,0.36169857,1.99158633,0.03704695,0.27172842
-2.00200100,3.12447062,0.48401061,0.57558752,0.00773773,0.06597541,0.37373184,1.97294888,0.03830079,0.27497424
-1.99599800,3.12296906,0.49116450,0.58309423,0.00776448,0.06856801,0.38573633,1.95377603,0.03961988,0.27850260
-1.98999500,3.12157520,0.49782467,0.59121938,0.00780292,0.07108371,0.39743402,1.93388397,0.04099752,0.28224594
-1.98399200,3.11966456,0.50381496,0.59977530,0.00785029,0.07347427,0.40854449,1.91302749,0.04242569,0.28612767
-1.97798899,3.11654516,0.50897227,0.60855988,0.00790357,0.07569246,0.41879426,1.89091591,0.04389525,0.29006501
-1.97198599,3.11149050,0.51315251,0.61736368,0.00795954,0.07769389,0.42792635,1.86723171,0.04539618,0.29397207
-1.96598299,3.10377435,0.51623560,0.62597699,0.00801490,0.07943883,0.43570959,1.84165082,0.04691770,0.29776306
-1.95997999,3.09270541,0.51812949,0.63419652,0.00806634,0.08089405,0.44194741,1.81386355,0.04844853,0.30135541
-1.95397699,3.07766035,0.51877280,0.64183144,0.00811065,0.08203447,0.44648567,1.78359514,0.04997694,0.30467282
-1.94797399,3.05811340,0.51813621,0.64870850,0.00814485,0.08284462,0.44921917,1.75062470,0.05149093,0.30764791
-1.94197099,3.03366127,0.51622237,0.65467596,0.00816631,0.08331984,0.45009643,1.71480172,0.05297826,0.31022446
-1.93596798,3.00404244,0.51306444,0.65960643,0.00817285,0.08346711,0.44912279,1.67605934,0.05442656,0.31235923
-1.92996498,2.96914995,0.50872353,0.66339842,0.00816291,0.08330553,0.44636133,1.63442372,0.05582333,0.31402314
-1.92396198,2.92903754,0.50328493,0.66597680,0.00813561,0.08286645,0.44193187,1.59001910,0.05715608,0.31520197
-1.91795898,2.88391919,0.49685375,0.66729222,0.00809086,0.08219314,0.43600784,1.54306854,0.05841239,0.31589648
-1.91195598,2.83416256,0.48954986,0.66731985,0.00802951,0.08134004,0.42881137,1.49389027,0.05958006,0.31612205
-1.90595298,2.78027701,0.48150279,0.66605749,0.00795336,0.08037179,0.42060665,1.44289009,0.06064732,0.31590791
-1.89994997,2.72289715,0.47284662,0.66352344,0.00786525,0.07936172,0.41169193,1.39055027,0.06160310,0.31529604
-1.89394697,2.66276326,0.46371525,0.65975434,0.00776914,0.07839030,0.40239051,1.33741559,0.06243740,0.31433983
-1.88794397,2.60069933,0.45423827,0.65480312,0.00767007,0.07754313,0.39304106,1.28407737,0.06314164,0.31310262
-1.88194097,2.53759036,0.44453752,0.64873732,0.00757422,0.07690900,0.38398756,1.23115613,0.06370917,0.31165614
-1.87593797,2.47435946,0.43472460,0.64163770,0.00748881,0.07657767,0.37556947,1.17928387,0.06413571,0.31007899
-1.86993497,2.41194599,0.42489924,0.63359742,0.00742213,0.07663771,0.36811213,1.12908658,0.06441988,0.30845520
-1.86393197,2.35128514,0.41514857,0.62472149,0.00738337,0.07717434,0.36191801,1.08116773,0.06456365,0.30687291
-1.85792896,2.29328948,0.40554719,0.61512651,0.00738256,0.07826733,0.35725882,1.03609326,0.06457274,0.30542304
-1.85192596,2.23883267,0.39615789,0.60494057,0.00743035,0.07998899,0.35436878,0.99437848,0.06445690,0.30419817
-1.84592296,2.18873530,0.38703296,0.59430305,0.00753787,0.08240231,0.35343911,0.95647716,0.06423014,0.30329145
-1.83991996,2.14375268,0.37821576,0.58336416,0.00771643,0.08555930,0.35461387,0.92277299,0.06391073,0.30279545
-1.83391696,2.10456440,0.36974238,0.57228413,0.00797731,0.08949951,0.35798709,0.89357327,0.06352105,0.30280109
-1.82791396,2.07176518,0.36164334,0.56123167,0.00833138,0.09424872,0.36360122,0.86910499,0.06308727,0.30339637
-1.82191096,2.04585681,0.35394499,0.55038185,0.00878883,0.09981797,0.37144681,0.84951283,0.06263885,0.30466512
-1.81590795,2.02724090,0.34667057,0.53991321,0.00935874,0.10620277,0.38146339,0.83485916,0.06220787,0.30668543
-1.80990495,2.01621219,0.33984086,0.53000404,0.01004875,0.11338266,0.39354132,0.82512550,0.06182822,0.30952807
-1.80390195,2.01295244,0.33347437,0.52082815,0.01086465,0.12132101,0.40752477,0.82021555,0.06153463,0.31325470
