energy_ev,total_up,As_p_up,As_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.82591296,1.55942806,0.42211473,0.00000000,0.59844878,0.00000000,0.43421799,0.42912094
-5.81990995,1.52413057,0.43932653,0.00000000,0.56050500,0.00000000,0.43637457,0.43773963
-5.81390695,1.49234863,0.45832118,0.00000000,0.52329287,0.00000000,0.43906946,0.44829087
-5.80790395,1.46490045,0.47924330,0.00000000,0.48719634,0.00000000,0.44245642,0.46092210
-5.80190095,1.44246923,0.50219595,0.00000000,0.45255245,0.00000000,0.44666983,0.47573240
-5.79589795,1.42559639,0.52723773,0.00000000,0.41965028,0.00000000,0.45182285,0.49277175
-5.78989495,1.41468052,0.55438256,0.00000000,0.38873128,0.00000000,0.45800662,0.51204276
-5.78389195,1.40998179,0.58360175,0.00000000,0.35999073,0.00000000,0.46529081,0.53350465
-5.77788894,1.41163143,0.61482864,0.00000000,0.33358008,0.00000000,0.47372526,0.55707948
-5.77188594,1.41964549,0.64796525,0.00000000,0.30960992,0.00000000,0.48334268,0.58266017
-5.76588294,1.43394190,0.68289068,0.00000000,0.28815339,0.00000000,0.49416213,0.61011985
-5.75987994,1.45435971,0.71947072,0.00000000,0.26924974,0.00000000,0.50619308,0.63932210
-5.75387694,1.48067935,0.75756791,0.00000000,0.25290780,0.00000000,0.51943969,0.67013127
-5.74787394,1.51264235,0.79705141,0.00000000,0.23910934,0.00000000,0.53390483,0.70242236
-5.74187094,1.54996959,0.83780590,0.00000000,0.22781194,0.00000000,0.54959376,0.73608960
-5.73586793,1.59237656,0.87973886,0.00000000,0.21895153,0.00000000,0.56651673,0.77105323
-5.72986493,1.63958488,0.92278556,0.00000000,0.21244435,0.00000000,0.58469059,0.80726386
-5.72386193,1.69132925,0.96691126,0.00000000,0.20818841,0.00000000,0.60413885,0.84470396
-5.71785893,1.74735942,1.01211037,0.00000000,0.20606450,0.00000000,0.62489025,0.88338631
-5.71185593,1.80743706,1.05840244,0.00000000,0.20593677,0.00000000,0.64697578,0.92334928
-5.70585293,1.87132796,1.10582500,0.00000000,0.20765305,0.00000000,0.67042412,0.96464912
-5.69984992,1.93879001,1.15442374,0.00000000,0.21104499,0.00000000,0.69525598,1.00734959
-5.69384692,2.00955818,1.20424044,0.00000000,0.21592826,0.00000000,0.72147733,1.05150954
-5.68784392,2.08332747,1.25529940,0.00000000,0.22210292,0.00000000,0.74907225,1.09716908
-5.68184092,2.15973552,1.30759325,0.00000000,0.22935415,0.00000000,0.77799573,1.14433527
-5.67583792,2.23834619,1.36106910,0.00000000,0.23745344,0.00000000,0.80816693,1.19296813
-5.66983492,2.31863580,1.41561582,0.00000000,0.24616047,0.00000000,0.83946353,1.24296807
-5.66383192,2.39998322,1.47105367,0.00000000,0.25522566,0.00000000,0.87171761,1.29416546
-5.65782891,2.48166514,1.52712671,0.00000000,0.26439345,0.00000000,0.90471343,1.34631319
-5.65182591,2.56285732,1.58349902,0.00000000,0.27340631,0.00000000,0.93818750,1.39908291
-5.64582291,2.64264219,1.63975483,0.00000000,0.28200940,0.00000000,0.97183102,1.45206520
-5.63981991,2.72002302,1.69540297,0.00000000,0.28995570,0.00000000,1.00529482,1.50477405
-5.63381691,2.79394416,1.74988557,0.00000000,0.29701153,0.00000000,1.03819655,1.55665546
-5.62781391,2.86331657,1.80259056,0.00000000,0.30296211,0.00000000,1.07013002,1.60709987
-5.62181091,2.92704754,1.85286759,0.00000000,0.30761701,0.00000000,1.10067606,1.65545794
-5.61580790,2.98407302,1.90004651,0.00000000,0.31081520,0.00000000,1.12941453,1.70105893
-5.60980490,3.03339109,1.94345756,0.00000000,0.31242940,0.00000000,1.15593691,1.74323068
-5.60380190,3.07409459,1.98245230,0.00000000,0.31236959,0.00000000,1.17985870,1.78132043
-5.59779890,3.10540136,2.01642410,0.00000000,0.31058540,0.00000000,1.20083112,1.81471529
-5.59179590,3.12668044,2.04482739,0.00000000,0.30706724,0.00000000,1.21855150,1.84286142
-5.58579290,3.13747279,2.06719459,0.00000000,0.30184615,0.00000000,1.23277178,1.86528108
-5.57978989,3.13750562,2.08315003,0.00000000,0.29499228,0.00000000,1.24330487,1.88158669
-5.57378689,3.12669949,2.09242015,0.00000000,0.28661207,0.00000000,1.25002842,1.89149137
-5.56778389,3.10516805,2.09483982,0.00000000,0.27684431,0.00000000,1.25288601,1.89481558
-5.56178089,3.07321048,2.09035434,0.00000000,0.26585514,0.00000000,1.25188578,1.89148966
-5.55577789,3.03129726,2.07901746,0.00000000,0.25383235,0.00000000,1.24709652,1.88155238
-5.54977489,2.98005003,2.06098552,0.00000000,0.24097909,0.00000000,1.23864179,1.86514571
-5.54377189,2.92021692,2.03650834,0.00000000,0.22750750,0.00000000,1.22669223,1.84250628
-5.53776888,2.85264462,2.00591734,0.00000000,0.21363224,0.00000000,1.21145665,1.81395422
-5.53176588,2.77824867,1.96961179,0.00000000,0.19956452,0.00000000,1.19317248,1.77987988
-5.52576288,2.69798361,1.92804385,0.00000000,0.18550659,0.00000000,1.17209603,1.74072944
-5.51975988,2.61281444,1.88170334,0.00000000,0.17164715,0.00000000,1.14849321,1.69698993
-5.51375688,2.52369061,1.83110281,0.00000000,0.15815769,0.00000000,1.12263107,1.64917460
-5.50775388,2.43152378,1.77676387,0.00000000,0.14518988,0.00000000,1.09477066,1.59780924
-5.50175088,2.33717011,1.71920507,0.00000000,0.13287417,0.00000000,1.06516156,1.54341989
-5.49574787,2.24141769,1.65893195,0.00000000,0.12131956,0.00000000,1.03403805,1.48652257
-5.48974487,2.14497926,1.59642941,0.00000000,0.11061440,0.00000000,1.00161740,1.42761517
-5.48374187,2.04849025,1.53215660,0.00000000,0.10082833,0.00000000,0.96809985,1.36717160
-5.47773887,1.95251178,1.46654419,0.00000000,0.09201501,0.00000000,0.93367044,1.30563836
-5.47173587,1.85753793,1.39999389,0.00000000,0.08421572,0.00000000,0.89850229,1.24343319
-5.46573287,1.76400672,1.33287994,0.00000000,0.07746342,0.00000000,0.86276112,1.18094565
-5.45972986,1.67231363,1.26555200,0.00000000,0.07178726,0.00000000,0.82661056,1.11853926
-5.45372686,1.58282687,1.19833929,0.00000000,0.06721723,0.00000000,0.79021800,1.05655486
-5.44772386,1.49590327,1.13155525,0.00000000,0.06378881,0.00000000,0.75376035,0.99531464
-5.44172086,1.41190383,1.06550230,0.00000000,0.06154737,0.00000000,0.71742957,0.93512657
-5.43571786,1.33120796,1.00047646,0.00000000,0.06055218,0.00000000,0.68143742,0.87628870
-5.42971486,1.25422570,0.93677115,0.00000000,0.06087979,0.00000000,0.64601922,0.81909307
-5.42371186,1.18140705,0.87468019,0.00000000,0.06262659,0.00000000,0.61143630,0.76382888
-5.41770885,1.11324807,0.81449953,0.00000000,0.06591051,0.00000000,0.57797702,0.71078469
-5.41170585,1.05029321,0.75652779,0.00000000,0.07087153,0.00000000,0.54595617,0.66024955
-5.40570285,0.99313368,0.70106541,0.00000000,0.07767100,0.00000000,0.51571278,0.61251291
-5.39969985,0.94240186,0.64841260,0.00000000,0.08648962,0.00000000,0.48760622,0.56786327
-5.39369685,0.89876162,0.59886600,0.00000000,0.09752410,0.00000000,0.46201080,0.52658570
-5.38769385,0.86289497,0.55271447,0.00000000,0.11098223,0.00000000,0.43930888,0.48895820
-5.38169085,0.83548507,0.51023389,0.00000000,0.12707670,0.00000000,0.41988273,0.45524705
-5.37568784,0.81719634,0.47168136,0.00000000,0.14601749,0.00000000,0.40410520,0.42570136
-5.36968484,0.80865186,0.43728906,0.00000000,0.16800306,0.00000000,0.39232962,0.40054680
-5.36368184,0.81040897,0.40725777,0.00000000,0.19321059,0.00000000,0.38487904,0.37997898
-5.35767884,0.82293360,0.38175047,0.00000000,0.22178547,0.00000000,0.38203511,0.36415636
-5.35167584,0.84657433,0.36088611,0.00000000,0.25383041,0.00000000,0.38402703,0.35319314
-5.34567284,0.88153694,0.34473376,0.00000000,0.28939464,0.00000000,0.39102077,0.34715229
-5.33966983,0.92786060,0.33330736,0.00000000,0.32846366,0.00000000,0.40310901,0.34603890
-5.33366683,0.98539661,0.32656122,0.00000000,0.37095001,0.00000000,0.42030218,0.34979426
-5.32766383,1.05379097,0.32438648,0.00000000,0.41668566,0.00000000,0.44252107,0.35829078
-5.32166083,1.13247169,0.32660869,0.00000000,0.46541658,0.00000000,0.46959123,0.37132825
-5.31565783,1.22064194,0.33298673,0.00000000,0.51679991,0.00000000,0.50123981,0.38863153
-5.30965483,1.31727998,0.34321326,0.00000000,0.57040422,0.00000000,0.53709503,0.40985014
-5.30365183,1.42114644,0.35691672,0.00000000,0.62571311,0.00000000,0.57668861,0.43455987
-5.29764882,1.53079967,0.37366526,0.00000000,0.68213250,0.00000000,0.61946145,0.46226666
-5.29164582,1.64461904,0.39297242,0.00000000,0.73900137,0.00000000,0.66477251,0.49241291
-5.28564282,1.76083617,0.41430473,0.00000000,0.79560604,0.00000000,0.71191109,0.52438622
-5.27963982,1.87757349,0.43709123,0.00000000,0.85119746,0.00000000,0.76011201,0.55753058
-5.27363682,1.99288897,0.46073458,0.00000000,0.90501102,0.00000000,0.80857366,0.59115963
-5.26763382,2.10482588,0.48462374,0.00000000,0.95628822,0.00000000,0.85647813,0.62457196
-5.26163082,2.21146554,0.50814776,0.00000000,1.00429918,0.00000000,0.90301287,0.65706772
-5.25562781,2.31098121,0.53071038,0.00000000,1.04836513,0.00000000,0.94739309,0.68796622
-5.24962481,2.40169081,0.55174486,0.00000000,1.08787980,0.00000000,0.98888393,0.71662374
-5.24362181,2.48210620,0.57072858,0.00000000,1.12232869,0.00000000,1.02682140,0.74245087
-5.23761881,2.55097666,0.58719677,0.00000000,1.15130520,0.00000000,1.06063134,0.76492871
-5.23161581,2.60732468,0.60075497,0.00000000,1.17452286,0.00000000,1.08984523,0.78362317
-5.22561281,2.65047207,0.61108942,0.00000000,1.19182289,0.00000000,1.11411234,0.79819667
-5.21960980,2.68005541,0.61797524,0.00000000,1.20317678,0.00000000,1.13320747,0.80841683
-5.21360680,2.69602974,0.62128183,0.00000000,1.20868362,0.00000000,1.14703390,0.81416161
-5.20760380,2.69866064,0.62097526,0.00000000,1.20856240,0.00000000,1.15562159,0.81542075
-5.20160080,2.68850496,0.61711771,0.00000000,1.20313955,0.00000000,1.15912054,0.81229335
-5.19559780,2.66638132,0.60986384,0.00000000,1.19283250,0.00000000,1.15778988,0.80498193
-5.18959480,2.63333207,0.59945434,0.00000000,1.17813017,0.00000000,1.15198331,0.79378305
-5.18359180,2.59057867,0.58620704,0.00000000,1.15957130,0.00000000,1.14213161,0.77907522
-5.17758879,2.53947294,0.57050588,0.00000000,1.13772196,0.00000000,1.12872339,0.76130447
-5.17158579,2.48144666,0.55278845,0.00000000,1.11315335,0.00000000,1.11228501,0.74096858
-5.16558279,2.41796209,0.53353240,0.00000000,1.08642108,0.00000000,1.09336081,0.71860048
-5.15957979,2.35046581,0.51324151,0.00000000,1.05804699,0.00000000,1.07249459,0.69475171
-5.15357679,2.28034784,0.49243181,0.00000000,1.02850432,0.00000000,1.05021333,0.66997659
-5.14757379,2.20890779,0.47161832,0.00000000,0.99820701,0.00000000,1.02701370,0.64481771
-5.14157079,2.13732905,0.45130277,0.00000000,0.96750328,0.00000000,1.00335198,0.61979323
-5.13556778,2.06666158,0.43196251,0.00000000,0.93667380,0.00000000,0.97963741,0.59538626
-5.12956478,1.99781325,0.41404101,0.00000000,0.90593418,0.00000000,0.95622910,0.57203653
-5.12356178,1.93154917,0.39793973,0.00000000,0.87544129,0.00000000,0.93343612,0.55013440
-5.11755878,1.86849788,0.38401166,0.00000000,0.84530285,0.00000000,0.91152030,0.53001696
-5.11155578,1.80916310,0.37255615,0.00000000,0.81558941,0.00000000,0.89070110,0.51196611
-5.10555278,1.75393931,0.36381508,0.00000000,0.78634787,0.00000000,0.87116183,0.49620817
-5.09954977,1.70312959,0.35797013,0.00000000,0.75761546,0.00000000,0.85305648,0.48291475
-5.09354677,1.65696380,0.35514096,0.00000000,0.72943342,0.00000000,0.83651639,0.47220457
-5.08754377,1.61561591,0.35538417,0.00000000,0.70185937,0.00000000,0.82165616,0.46414570
-5.08154077,1.57921899,0.35869302,0.00000000,0.67497773,0.00000000,0.80857827,0.45875816
-5.07553777,1.54787722,0.36499777,0.00000000,0.64890767,0.00000000,0.79737618,0.45601657
-5.06953477,1.52167421,0.37416671,0.00000000,0.62380812,0.00000000,0.78813563,0.45585288
-5.06353177,1.50067774,0.38600803,0.00000000,0.59987981,0.00000000,0.78093435,0.45815902
-5.05752876,1.48494102,0.40027256,0.00000000,0.57736418,0.00000000,0.77584030,0.46278972
-5.05152576,1.47450116,0.41665767,0.00000000,0.55653957,0.00000000,0.77290875,0.46956555
-5.04552276,1.46937548,0.43481231,0.00000000,0.53771477,0.00000000,0.77217881,0.47827640
-5.03951976,1.46955668,0.45434354,0.00000000,0.52122059,0.00000000,0.77366967,0.48868557
-5.03351676,1.47500770,0.47482445,0.00000000,0.50739975,0.00000000,0.77737729,0.50053465
-5.02751376,1.48565715,0.49580354,0.00000000,0.49659582,0.00000000,0.78327164,0.51354924
-5.02151076,1.50139603,0.51681550,0.00000000,0.48914151,0.00000000,0.79129516,0.52744562
-5.01550775,1.52207606,0.53739305,0.00000000,0.48534705,0.00000000,0.80136238,0.54193816
-5.00950475,1.54751009,0.55707966,0.00000000,0.48548890,0.00000000,0.81336091,0.55674742
-5.00350175,1.57747437,0.57544266,0.00000000,0.48979930,0.00000000,0.82715365,0.57160851
-4.99749875,1.61171245,0.59208616,0.00000000,0.49845688,0.00000000,0.84258210,0.58627951
-4.99149575,1.64994033,0.60666344,0.00000000,0.51157862,0.00000000,0.85947041,0.60054930
-4.98549275,1.69185213,0.61888790,0.00000000,0.52921330,0.00000000,0.87762979,0.61424456
-4.97948974,1.73712569,0.62854238,0.00000000,0.55133650,0.00000000,0.89686292,0.62723527
-4.97348674,1.78542741,0.63548598,0.00000000,0.57784730,0.00000000,0.91696791,0.63943850
-4.96748374,1.83641566,0.63965822,0.00000000,0.60856659,0.00000000,0.93774160,0.65081988
-4.96148074,1.88974241,0.64108019,0.00000000,0.64323704,0.00000000,0.95898165,0.66139283
-4.95547774,1.94505276,0.63985245,0.00000000,0.68152467,0.00000000,0.98048766,0.67121517
-4.94947474,2.00198229,0.63614981,0.00000000,0.72302204,0.00000000,1.00206096,0.68038335
-4.94347174,2.06015247,0.63021318,0.00000000,0.76725285,0.00000000,1.02350329,0.68902444
-4.93746873,2.11916454,0.62233879,0.00000000,0.81367810,0.00000000,1.04461463,0.69728621
-4.93146573,2.17859236,0.61286527,0.00000000,0.86170351,0.00000000,1.06519042,0.70532580
-4.92546273,2.23797510,0.60215927,0.00000000,0.91068833,0.00000000,1.08501860,0.71329769
-4.91945973,2.29681051,0.59060023,0.00000000,0.95995518,0.00000000,1.10387685,0.72134136
-4.91345673,2.35454964,0.57856507,0.00000000,1.00880105,0.00000000,1.12153051,0.72956965
-4.90745373,2.41059378,0.56641342,0.00000000,1.05650902,0.00000000,1.13773159,0.73805823
-4.90145073,2.46429438,0.55447421,0.00000000,1.10236077,0.00000000,1.15221905,0.74683695
-4.89544772,2.51495642,0.54303412,0.00000000,1.14564950,0.00000000,1.16472089,0.75588356
-4.88944472,2.56184556,0.53232832,0.00000000,1.18569296,0.00000000,1.17495776,0.76512011
-4.88344172,2.60419914,0.52253397,0.00000000,1.22184658,0.00000000,1.18264846,0.77441249
-4.87743872,2.64124092,0.51376659,0.00000000,1.25351605,0.00000000,1.18751696,0.78357289
-4.87143572,2.67219903,0.50607935,0.00000000,1.28016938,0.00000000,1.18930071,0.79236535
-4.86543272,2.69632662,0.49946521,0.00000000,1.30134787,0.00000000,1.18775997,0.80051403
-4.85942971,2.71292429,0.49386166,0.00000000,1.31667585,0.00000000,1.18268759,0.80771376
-4.85342671,2.72136340,0.48915768,0.00000000,1.32586882,0.00000000,1.17391872,0.81364244
-4.84742371,2.72110911,0.48520257,0.00000000,1.32873983,0.00000000,1.16134011,0.81797459
-4.84142071,2.71174211,0.48181606,0.00000000,1.32520368,0.00000000,1.14489813,0.82039538
-4.83541771,2.69297803,0.47879915,0.00000000,1.31527899,0.00000000,1.12460541,0.82061456
-4.82941471,2.66468338,0.47594530,0.00000000,1.29908794,0.00000000,1.10054540,0.81837940
-4.82341171,2.62688742,0.47305125,0.00000000,1.27685352,0.00000000,1.07287466,0.81348628
-4.81740870,2.57978908,0.46992713,0.00000000,1.24889450,0.00000000,1.04182264,0.80579020
-4.81140570,2.52375864,0.46640539,0.00000000,1.21561812,0.00000000,1.00768893,0.79521189
-4.80540270,2.45933394,0.46234826,0.00000000,1.17751064,0.00000000,0.97083787,0.78174226
-4.79939970,2.38721104,0.45765344,0.00000000,1.13512609,0.00000000,0.93169089,0.76544396
-4.79339670,2.30822981,0.45225786,0.00000000,1.08907350,0.00000000,0.89071669,0.74645016
-4.78739370,2.22335475,0.44613951,0.00000000,1.04000291,0.00000000,0.84841968,0.72496056
-4.78139070,2.13365192,0.43931725,0.00000000,0.98859066,0.00000000,0.80532716,0.70123501
-4.77538769,2.04026263,0.43184879,0.00000000,0.93552440,0.00000000,0.76197568,0.67558501
-4.76938469,1.94437505,0.42382701,0.00000000,0.88148817,0.00000000,0.71889711,0.64836351
-4.76338169,1.84719473,0.41537475,0.00000000,0.82714815,0.00000000,0.67660498,0.61995367
-4.75737869,1.74991503,0.40663855,0.00000000,0.77313934,0.00000000,0.63558152,0.59075684
-4.75137569,1.65368859,0.39778151,0.00000000,0.72005362,0.00000000,0.59626588,0.56118051
-4.74537269,1.55960096,0.38897571,0.00000000,0.66842956,0.00000000,0.55904396,0.53162662
-4.73936968,1.46864700,0.38039454,0.00000000,0.61874414,0.00000000,0.52424016,0.50248073
-4.73336668,1.38171115,0.37220534,0.00000000,0.57140660,0.00000000,0.49211122,0.47410239
-4.72736368,1.29955195,0.36456261,0.00000000,0.52675458,0.00000000,0.46284242,0.44681712
-4.72136068,1.22279135,0.35760222,0.00000000,0.48505240,0.00000000,0.43654614,0.42091017
-4.71535768,1.15190901,0.35143681,0.00000000,0.44649161,0.00000000,0.41326277,0.39662218
-4.70935468,1.08724165,0.34615255,0.00000000,0.41119356,0.00000000,0.39296388,0.37414694
-4.70335168,1.02898723,0.34180751,0.00000000,0.37921379,0.00000000,0.37555744,0.35363099
-4.69734867,0.97721360,0.33843146,0.00000000,0.35054799,0.00000000,0.36089486,0.33517507
-4.69134567,0.93187110,0.33602737,0.00000000,0.32513921,0.00000000,0.34877958,0.31883728
-4.68534267,0.89280834,0.33457410,0.00000000,0.30288600,0.00000000,0.33897676,0.30463743
-4.67933967,0.85979035,0.33403043,0.00000000,0.28365107,0.00000000,0.33122374,0.29256256
-4.67333667,0.83251819,0.33433992,0.00000000,0.26727016,0.00000000,0.32524085,0.28257300
-4.66733367,0.81064895,0.33543628,0.00000000,0.25356065,0.00000000,0.32074212,0.27460884
-4.66133067,0.79381525,0.33724903,0.00000000,0.24232974,0.00000000,0.31744554,0.26859624
-4.65532766,0.78164320,0.33970888,0.00000000,0.23338174,0.00000000,0.31508243,0.26445332
-4.64932466,0.77376811,0.34275258,0.00000000,0.22652437,0.00000000,0.31340561,0.26209534
-4.64332166,0.76984712,0.34632691,0.00000000,0.22157370,0.00000000,0.31219608,0.26143886
-4.63731866,0.76956830,0.35039144,0.00000000,0.21835783,0.00000000,0.31126802,0.26240477
-4.63131566,0.77265602,0.35492005,0.00000000,0.21671910,0.00000000,0.31047206,0.26492002
-4.62531266,0.77887237,0.35990089,0.00000000,0.21651492,0.00000000,0.30969660,0.26891808
-4.61930965,0.78801497,0.36533509,0.00000000,0.21761737,0.00000000,0.30886749,0.27433823
-4.61330665,0.79991158,0.37123408,0.00000000,0.21991165,0.00000000,0.30794602,0.28112389
-4.60730365,0.81441213,0.37761594,0.00000000,0.22329373,0.00000000,0.30692559,0.28922003
-4.60130065,0.83137901,0.38450095,0.00000000,0.22766732,0.00000000,0.30582732,0.29857029
-4.59529765,0.85067663,0.39190690,0.00000000,0.23294069,0.00000000,0.30469493,0.30911384
-4.58929465,0.87216115,0.39984436,0.00000000,0.23902341,0.00000000,0.30358933,0.32078247
-4.58329165,0.89567142,0.40831254,0.00000000,0.24582351,0.00000000,0.30258324,0.33349833
-4.57728864,0.92102202,0.41729596,0.00000000,0.25324522,0.00000000,0.30175632,0.34717236
-4.57128564,0.94799910,0.42676239,0.00000000,0.26118752,0.00000000,0.30119096,0.36170392
-4.56528264,0.97635960,0.43666221,0.00000000,0.26954375,0.00000000,0.30096918,0.37698154
-4.55927964,1.00583396,0.44692935,0.00000000,0.27820221,0.00000000,0.30117064,0.39288493
-4.55327664,1.03613245,0.45748387,0.00000000,0.28704790,0.00000000,0.30187191,0.40928820
-4.54727364,1.06695462,0.46823598,0.00000000,0.29596511,0.00000000,0.30314701,0.42606395
-4.54127064,1.09800142,0.47909125,0.00000000,0.30484093,0.00000000,0.30506901,0.44308816
-4.53526763,1.12898887,0.48995667,0.00000000,0.31356920,0.00000000,0.30771242,0.46024534
-4.52926463,1.15966256,0.50074719,0.00000000,0.32205479,0.00000000,0.31115630,0.47743364
-4.52326163,1.18981153,0.51139206,0.00000000,0.33021773,0.00000000,0.31548738,0.49456935
-4.51725863,1.21928059,0.52184061,0.00000000,0.33799701,0.00000000,0.32080312,0.51159051
-4.51125563,1.24797977,0.53206692,0.00000000,0.34535355,0.00000000,0.32721412,0.52845912
-4.50525263,1.27589018,0.54207288,0.00000000,0.35227221,0.00000000,0.33484551,0.54516169
-4.49924962,1.30306526,0.55188942,0.00000000,0.35876260,0.00000000,0.34383709,0.56170798
-4.49324662,1.32962732,0.56157559,0.00000000,0.36485845,0.00000000,0.35434192,0.57812776
-4.48724362,1.35575905,0.57121543,0.00000000,0.37061563,0.00000000,0.36652318,0.59446578
-4.48124062,1.38169030,0.58091276,0.00000000,0.37610875,0.00000000,0.38054925,0.61077516
-4.47523762,1.40768079,0.59078404,0.00000000,0.38142659,0.00000000,0.39658713,0.62710943
-4.46923462,1.43399963,0.60094971,0.00000000,0.38666655,0.00000000,0.41479443,0.64351388
-4.46323162,1.46090282,0.61152455,0.00000000,0.39192832,0.00000000,0.43531010,0.66001666
-4.45722861,1.48860998,0.62260743,0.00000000,0.39730735,0.00000000,0.45824442,0.67662026
-4.45122561,1.51728194,0.63427139,0.00000000,0.40288830,0.00000000,0.48366880,0.69329399
-4.44522261,1.54700047,0.64655434,0.00000000,0.40873891,0.00000000,0.51160580,0.70996800
-4.43921961,1.57775143,0.65945128,0.00000000,0.41490475,0.00000000,0.54202006,0.72652937
-4.43321661,1.60941279,0.67290834,0.00000000,0.42140505,0.00000000,0.57481074,0.74282068
-4.42721361,1.64174801,0.68681927,0.00000000,0.42822997,0.00000000,0.60980600,0.75864114
-4.42121061,1.67440574,0.70102454,0.00000000,0.43533940,0.00000000,0.64676004,0.77375063
-4.41520760,1.70692583,0.71531329,0.00000000,0.44266347,0.00000000,0.68535308,0.78787624
-4.40920460,1.73875168,0.72942813,0.00000000,0.45010473,0.00000000,0.72519466,0.80072134
-4.40320160,1.76924837,0.74307262,0.00000000,0.45754195,0.00000000,0.76583023,0.81197662
-4.39719860,1.79772587,0.75592120,0.00000000,0.46483524,0.00000000,0.80675129,0.82133265
-4.39119560,1.82346619,0.76763099,0.00000000,0.47183242,0.00000000,0.84740855,0.82849326
-4.38519260,1.84575326,0.77785522,0.00000000,0.47837623,0.00000000,0.88722812,0.83318926
-4.37918959,1.86390417,0.78625735,0.00000000,0.48431204,0.00000000,0.92562989,0.83519163
-4.37318659,1.87730018,0.79252556,0.00000000,0.48949566,0.00000000,0.96204768,0.83432364
-4.36718359,1.88541621,0.79638668,0.00000000,0.49380097,0.00000000,0.99595019,0.83047130
-4.36118059,1.88784738,0.79761922,0.00000000,0.49712689,0.00000000,1.02686196,0.82359164
-4.35517759,1.88433134,0.79606461,0.00000000,0.49940349,0.00000000,1.05438344,0.81371843
-4.34917459,1.87476548,0.79163637,0.00000000,0.50059677,0.00000000,1.07820907,0.80096507
-4.34317159,1.85921822,0.78432682,0.00000000,0.50071204,0.00000000,1.09814274,0.78552465
-4.33716858,1.83793384,0.77421082,0.00000000,0.49979575,0.00000000,1.11410954,0.76766698
-4.33116558,1.81133078,0.76144670,0.00000000,0.49793544,0.00000000,1.12616334,0.74773304
-4.32516258,1.77999338,0.74627404,0.00000000,0.49525813,0.00000000,1.13448965,0.72612681
-4.31915958,1.74465743,0.72900865,0.00000000,0.49192691,0.00000000,1.13940348,0.70330507
-4.31315658,1.70619023,0.71003485,0.00000000,0.48813603,0.00000000,1.14134211,0.67976547
-4.30715358,1.66556595,0.68979538,0.00000000,0.48410462,0.00000000,1.14085312,0.65603344
