energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up
-5.44772386,4.61296928,0.03165692,0.80204131,1.24905211,2.10038718,1.65573457,0.00000000,0.01058777,1.37809149
-5.44172086,4.61546092,0.03102129,0.80216926,1.23030409,2.12394771,1.63950055,0.00000000,0.01023670,1.36597298
-5.43571786,4.60109362,0.03025125,0.79873620,1.20817639,2.13865327,1.61839115,0.00000000,0.00989554,1.34973789
-5.42971486,4.56856480,0.02935720,0.79159136,1.18251740,2.14368613,1.59210429,0.00000000,0.00955918,1.32909408
-5.42371186,4.51696651,0.02835090,0.78066226,1.15324758,2.13844037,1.56043791,0.00000000,0.00922292,1.30384880
-5.41770885,4.44582060,0.02724524,0.76595801,1.12036636,2.12254065,1.52330295,0.00000000,0.00888272,1.27391853
-5.41170585,4.35509898,0.02605401,0.74756971,1.08395605,2.09585340,1.48073203,0.00000000,0.00853531,1.23933484
-5.40570285,4.24522834,0.02479169,0.72566785,1.04418253,2.05849020,1.43288342,0.00000000,0.00817835,1.20024605
-5.39969985,4.11707906,0.02347323,0.70049713,1.00129287,2.01080308,1.38004010,0.00000000,0.00781045,1.15691461
-5.39369685,3.97193912,0.02211383,0.67236862,0.95560970,1.95337219,1.32260402,0.00000000,0.00743118,1.10971049
-5.38769385,3.81147443,0.02072875,0.64164995,0.90752298,1.88698637,1.26108575,0.00000000,0.00704107,1.05910072
-5.38169085,3.63767725,0.01933309,0.60875383,0.85747934,1.81261760,1.19609017,0.00000000,0.00664148,1.00563590
-5.37568784,3.45280546,0.01794161,0.57412542,0.80596951,1.73139043,1.12829885,0.00000000,0.00623454,0.94993406
-5.36968484,3.25931516,0.01656857,0.53822922,0.75351469,1.64454778,1.05844997,0.00000000,0.00582301,0.89266279
-5.36368184,3.05978976,0.01522760,0.50153594,0.70065218,1.55341446,0.98731673,0.00000000,0.00541009,0.83452047
-5.35767884,2.85686831,0.01393158,0.46450986,0.64792116,1.45935997,0.91568530,0.00000000,0.00499933,0.77621732
-5.35167584,2.65317611,0.01269255,0.42759727,0.59584912,1.36376192,0.84433322,0.00000000,0.00459445,0.71845711
-5.34567284,2.45126005,0.01152169,0.39121620,0.54493950,1.26797137,0.77400915,0.00000000,0.00419918,0.66192024
-5.33966983,2.25353088,0.01042930,0.35574795,0.49566106,1.17328131,0.70541480,0.00000000,0.00381717,0.60724883
-5.33366683,2.06221417,0.00942478,0.32153039,0.44843924,1.08089906,0.63918963,0.00000000,0.00345187,0.55503414
-5.32766383,1.87931114,0.00851675,0.28885337,0.40364982,0.99192337,0.57589876,0.00000000,0.00310645,0.50580680
-5.32166083,1.70657000,0.00771310,0.25795599,0.36161481,0.90732675,0.51602443,0.00000000,0.00278371,0.46002987
-5.31565783,1.54546790,0.00702106,0.22902588,0.32260080,0.82794295,0.45996102,0.00000000,0.00248613,0.41809484
-5.30965483,1.39720326,0.00644734,0.20220015,0.28681929,0.75445985,0.40801343,0.00000000,0.00221575,0.38032027
-5.30365183,1.26269744,0.00599824,0.17756783,0.25442896,0.68741727,0.36039877,0.00000000,0.00197429,0.34695299
-5.29764882,1.14260477,0.00567969,0.15517354,0.22553955,0.62720940,0.31725079,0.00000000,0.00176309,0.31817137
-5.29164582,1.03732950,0.00549738,0.13502213,0.20021672,0.57409116,0.27862655,0.00000000,0.00158319,0.29409018
-5.28564282,0.94704794,0.00545674,0.11708391,0.17848778,0.52818797,0.24451488,0.00000000,0.00143538,0.27476673
-5.27963982,0.87173430,0.00556293,0.10130018,0.16034763,0.48950790,0.21484593,0.00000000,0.00132025,0.26020756
-5.27363682,0.81118832,0.00582079,0.08758886,0.14576453,0.45795577,0.18950125,0.00000000,0.00123819,0.25037541
-5.26763382,0.76506342,0.00623465,0.07584993,0.13468546,0.43334809,0.16832392,0.00000000,0.00118950,0.24519584
-5.26163082,0.73289359,0.00680818,0.06597043,0.12704061,0.41542839,0.15112814,0.00000000,0.00117437,0.24456319
-5.25562781,0.71411810,0.00754409,0.05782899,0.12274678,0.40388203,0.13770796,0.00000000,0.00119294,0.24834557
-5.24962481,0.70810283,0.00844384,0.05129965,0.12170963,0.39835012,0.12784481,0.00000000,0.00124526,0.25638858
-5.24362181,0.71415775,0.00950727,0.04625503,0.12382464,0.39844189,0.12131354,0.00000000,0.00133129,0.26851768
-5.23761881,0.73154986,0.01073218,0.04256871,0.12897676,0.40374521,0.11788704,0.00000000,0.00145089,0.28453911
-5.23161581,0.75951184,0.01211402,0.04011696,0.13703901,0.41383505,0.11733923,0.00000000,0.00160379,0.30423952
-5.22561281,0.79724623,0.01364543,0.03877987,0.14787005,0.42827968,0.11944665,0.00000000,0.00178947,0.32738437
-5.21960980,0.84392593,0.01531595,0.03844179,0.16131114,0.44664466,0.12398868,0.00000000,0.00200717,0.35371542
-5.21360680,0.89869143,0.01711178,0.03899150,0.17718271,0.46849477,0.13074679,0.00000000,0.00225581,0.38294757
-5.20760380,0.96064588,0.01901559,0.04032193,0.19528093,0.49339409,0.13950287,0.00000000,0.00253388,0.41476561
-5.20160080,1.02884894,0.02100647,0.04232970,0.21537464,0.52090459,0.15003717,0.00000000,0.00283942,0.44882108
-5.19559780,1.10231055,0.02306008,0.04491464,0.23720308,0.55058372,0.16212603,0.00000000,0.00316998,0.48472987
-5.18959480,1.17998590,0.02514885,0.04797922,0.26047465,0.58198144,0.17553978,0.00000000,0.00352254,0.52207102
-5.18359180,1.26077265,0.02724243,0.05142823,0.28486709,0.61463735,0.19004110,0.00000000,0.00389351,0.56038695
-5.17758879,1.34351145,0.02930823,0.05516861,0.31002933,0.64807831,0.20538413,0.00000000,0.00427877,0.59918573
-5.17158579,1.42699068,0.03131219,0.05910950,0.33558500,0.68181724,0.22131451,0.00000000,0.00467367,0.63794545
-5.16558279,1.50995599,0.03321958,0.06316272,0.36113789,0.71535345,0.23757056,0.00000000,0.00507309,0.67612091
-5.15957979,1.59112498,0.03499598,0.06724338,0.38627910,0.74817495,0.25388561,0.00000000,0.00547155,0.71315270
-5.15357679,1.66920698,0.03660828,0.07127097,0.41059579,0.77976284,0.26999153,0.00000000,0.00586331,0.74847837
-5.14757379,1.74292762,0.03802572,0.07517052,0.43368130,0.80959803,0.28562337,0.00000000,0.00624254,0.78154562
-5.14157079,1.81105740,0.03922091,0.07887406,0.45514615,0.83717012,0.30052494,0.00000000,0.00660343,0.81182687
-5.13556778,1.87244321,0.04017077,0.08232215,0.47462964,0.86198809,0.31445510,0.00000000,0.00694041,0.83883482
-5.12956478,1.92604143,0.04085735,0.08546536,0.49181131,0.88359254,0.32719447,0.00000000,0.00724827,0.86213817
-5.12356178,1.97095111,0.04126851,0.08826577,0.50642199,0.90156883,0.33855221,0.00000000,0.00752242,0.88137684
-5.11755878,2.00644523,0.04139841,0.09069814,0.51825364,0.91556038,0.34837248,0.00000000,0.00775895,0.89627593
-5.11155578,2.03199867,0.04124778,0.09275088,0.52716763,0.92528145,0.35654026,0.00000000,0.00795484,0.90665754
-5.10555278,2.04731080,0.04082391,0.09442660,0.53310090,0.93052861,0.36298609,0.00000000,0.00810807,0.91244987
-5.09954977,2.05232143,0.04014052,0.09574220,0.53606969,0.93119006,0.36768947,0.00000000,0.00821766,0.91369286
-5.09354677,2.04721879,0.03921726,0.09672845,0.53617054,0.92725222,0.37068066,0.00000000,0.00828376,0.91053998
-5.08754377,2.03243864,0.03807911,0.09742906,0.53357833,0.91880300,0.37204057,0.00000000,0.00830760,0.90325587
-5.08154077,2.00865421,0.03675550,0.09789923,0.52854156,0.90603137,0.37189883,0.00000000,0.00829147,0.89220971
-5.07553777,1.97675683,0.03527940,0.09820366,0.52137473,0.88922304,0.37042988,0.00000000,0.00823863,0.87786450
-5.06953477,1.93782797,0.03368615,0.09841418,0.51244831,0.86875236,0.36784728,0.00000000,0.00815316,0.86076250
-5.06353177,1.89310361,0.03201238,0.09860697,0.50217651,0.84507057,0.36439631,0.00000000,0.00803980,0.84150747
-5.05752876,1.84393234,0.03029484,0.09885955,0.49100346,0.81869108,0.36034537,0.00000000,0.00790377,0.82074435
-5.05152576,1.79172905,0.02856925,0.09924768,0.47938824,0.79017216,0.35597623,0.00000000,0.00775052,0.79913722
-5.04552276,1.73792617,0.02686928,0.09984219,0.46778946,0.76009807,0.35157380,0.00000000,0.00758556,0.77734652
-5.03951976,1.68392452,0.02522561,0.10070596,0.45664993,0.72905937,0.34741576,0.00000000,0.00741420,0.75600650
-5.03351676,1.63104612,0.02366514,0.10189122,0.44638205,0.69763340,0.34376247,0.00000000,0.00724136,0.73570376
-5.02751376,1.58049079,0.02221039,0.10343719,0.43735457,0.66636573,0.34084758,0.00000000,0.00707138,0.71695799
-5.02151076,1.53329855,0.02087903,0.10536817,0.42988105,0.63575352,0.33886984,0.00000000,0.00690786,0.70020551
-5.01550775,1.49031914,0.01968367,0.10769231,0.42421051,0.60623150,0.33798632,0.00000000,0.00675358,0.68578626
-5.00950475,1.45218998,0.01863180,0.11040093,0.42052065,0.57816097,0.33830731,0.00000000,0.00661038,0.67393494
-5.00350175,1.41932310,0.01772588,0.11346850,0.41891366,0.55182237,0.33989313,0.00000000,0.00647914,0.66477621
-4.99749875,1.39190135,0.01696364,0.11685333,0.41941475,0.52741152,0.34275283,0.00000000,0.00635982,0.65832434
-4.99149575,1.36988366,0.01633849,0.12049881,0.42197344,0.50503946,0.34684486,0.00000000,0.00625150,0.65448700
-4.98549275,1.35301862,0.01584011,0.12433529,0.42646732,0.48473577,0.35207947,0.00000000,0.00615250,0.65307283
-4.97948974,1.34086551,0.01545498,0.12828238,0.43270804,0.46645490,0.35832281,0.00000000,0.00606048,0.65380249
-4.97348674,1.33282137,0.01516718,0.13225163,0.44044930,0.45008514,0.36540237,0.00000000,0.00597260,0.65632241
-4.96748374,1.32815264,0.01495903,0.13614947,0.44939637,0.43545943,0.37311350,0.00000000,0.00588572,0.66022057
-4.96148074,1.32602977,0.01481188,0.13988030,0.45921674,0.42236760,0.38122669,0.00000000,0.00579656,0.66504366
-4.95547774,1.32556307,0.01470678,0.14334951,0.46955141,0.41056915,0.38949534,0.00000000,0.00570187,0.67031465
-4.94947474,1.32583835,0.01462516,0.14646642,0.48002653,0.39980608,0.39766360,0.00000000,0.00559861,0.67555027
-4.94347174,1.32595079,0.01454944,0.14914700,0.49026482,0.38981513,0.40547411,0.00000000,0.00548411,0.68027758
-4.93746873,1.32503590,0.01446353,0.15131621,0.49989654,0.38033895,0.41267523,0.00000000,0.00535615,0.68404903
-4.93146573,1.32229650,0.01435331,0.15290997,0.50856958,0.37113580,0.41902780,0.00000000,0.00521310,0.68645567
-4.92546273,1.31702512,0.01420687,0.15387664,0.51595850,0.36198752,0.42431096,0.00000000,0.00505394,0.68713810
-4.91945973,1.30862134,0.01401482,0.15417812,0.52177234,0.35270560,0.42832721,0.00000000,0.00487835,0.68579489
-4.91345673,1.29660392,0.01377035,0.15379032,0.52576101,0.34313534,0.43090649,0.00000000,0.00468665,0.68218852
-4.90745373,1.28061786,0.01346928,0.15270329,0.52772022,0.33315813,0.43190931,0.00000000,0.00447977,0.67614882
-4.90145073,1.26043674,0.01310994,0.15092092,0.52749497,0.32269202,0.43122894,0.00000000,0.00425922,0.66757404
-4.89544772,1.23596082,0.01269304,0.14846021,0.52498169,0.31169082,0.42879280,0.00000000,0.00402701,0.65642980
-4.88944472,1.20721149,0.01222143,0.14535027,0.52012894,0.30014192,0.42456289,0.00000000,0.00378550,0.64274626
-4.88344172,1.17432284,0.01169981,0.14163114,0.51293698,0.28806318,0.41853566,0.00000000,0.00353736,0.62661370
-4.87743872,1.13753099,0.01113436,0.13735236,0.50345628,0.27549920,0.41074107,0.00000000,0.00328542,0.60817710
-4.87143572,1.09716198,0.01053248,0.13257150,0.49178497,0.26251716,0.40124118,0.00000000,0.00303256,0.58762978
-4.86543272,1.05361873,0.00990232,0.12735262,0.47806567,0.24920256,0.39012818,0.00000000,0.00278164,0.56520667
-4.85942971,1.00736781,0.00925253,0.12176481,0.46248156,0.23565508,0.37752194,0.00000000,0.00253536,0.54117729
-4.85342671,0.95892637,0.00859186,0.11588070,0.44525203,0.22198464,0.36356727,0.00000000,0.00229622,0.51583894
-4.84742371,0.90884966,0.00792888,0.10977515,0.42662793,0.20830792,0.34843079,0.00000000,0.00206647,0.48950998
-4.84142071,0.85771941,0.00727176,0.10352400,0.40688662,0.19474532,0.33229750,0.00000000,0.00184804,0.46252366
-4.83541771,0.80613334,0.00662800,0.09720298,0.38632692,0.18141844,0.31536725,0.00000000,0.00164252,0.43522239
-4.82941471,0.75469566,0.00600433,0.09088675,0.36526396,0.16844810,0.29785090,0.00000000,0.00145117,0.40795261
-4.82341171,0.70400892,0.00540654,0.08464802,0.34402420,0.15595281,0.27996654,0.00000000,0.00127496,0.38106023
-4.81740870,0.65466687,0.00483948,0.07855687,0.32294047,0.14404783,0.26193564,0.00000000,0.00111453,0.35488664
-4.81140570,0.60724844,0.00430703,0.07268016,0.30234724,0.13284443,0.24397922,0.00000000,0.00097030,0.32976529
-4.80540270,0.56231264,0.00381209,0.06708098,0.28257611,0.12244968,0.22631425,0.00000000,0.00084250,0.30601866
-4.79939970,0.52039428,0.00335673,0.06181825,0.26395143,0.11296629,0.20915021,0.00000000,0.00073120,0.28395563
-4.79339670,0.48200026,0.00294218,0.05694634,0.24678623,0.10449281,0.19268595,0.00000000,0.00063646,0.26386911
-4.78739370,0.44760638,0.00256904,0.05251475,0.23137821,0.09712377,0.17710687,0.00000000,0.00055830,0.24603390
-4.78139070,0.41765441,0.00223737,0.04856784,0.21800599,0.09094996,0.16258255,0.00000000,0.00049689,0.23070445
-4.77538769,0.39254925,0.00194682,0.04514450,0.20692538,0.08605857,0.14926471,0.00000000,0.00045251,0.21811279
-4.76938469,0.37265612,0.00169682,0.04227792,0.19836566,0.08253333,0.13728567,0.00000000,0.00042574,0.20846614
-4.76338169,0.35829745,0.00148668,0.03999523,0.19252601,0.08045445,0.12675718,0.00000000,0.00041745,0.20194440
-4.75737869,0.34974963,0.00131574,0.03831725,0.18957174,0.07989839,0.11776966,0.00000000,0.00042888,0.19869744
-4.75137569,0.34723934,0.00118350,0.03725808,0.18963062,0.08093742,0.11039180,0.00000000,0.00046177,0.19884205
-4.74537269,0.35093952,0.00108972,0.03682482,0.19278920,0.08363896,0.10467046,0.00000000,0.00051830,0.20245872
-4.73936968,0.36096511,0.00103453,0.03701711,0.19908913,0.08806467,0.10063087,0.00000000,0.00060124,0.20958825
-4.73336668,0.37736853,0.00101847,0.03782685,0.20852378,0.09426930,0.09827704,0.00000000,0.00071390,0.22022835
-4.72736368,0.40013518,0.00104255,0.03923783,0.22103515,0.10229935,0.09759232,0.00000000,0.00086015,0.23433036
-4.72136068,0.42917912,0.00110829,0.04122548,0.23651128,0.11219149,0.09854012,0.00000000,0.00104444,0.25179633
-4.71535768,0.46433925,0.00121766,0.04375669,0.25478452,0.12397084,0.10106484,0.00000000,0.00127172,0.27247666
-4.70935468,0.50537631,0.00137310,0.04678982,0.27563078,0.13764917,0.10509279,0.00000000,0.00154739,0.29616860
-4.70335168,0.55197093,0.00157743,0.05027480,0.29876993,0.15322294,0.11053331,0.00000000,0.00187719,0.32261577
-4.69734867,0.60372319,0.00183374,0.05415349,0.32386789,0.17067138,0.11728005,0.00000000,0.00226706,0.35150906
-4.69134567,0.66015381,0.00214526,0.05836033,0.35054019,0.18995466,0.12521230,0.00000000,0.00272297,0.38248906
-4.68534267,0.72070739,0.00251522,0.06282316,0.37835742,0.21101203,0.13419659,0.00000000,0.00325073,0.41515005
-4.67933967,0.78475763,0.00294666,0.06746437,0.40685256,0.23376026,0.14408841,0.00000000,0.00385572,0.44904587
-4.67333667,0.85161483,0.00344219,0.07220237,0.43553004,0.25809227,0.15473417,0.00000000,0.00454265,0.48369740
-4.66733367,0.92053541,0.00400382,0.07695316,0.46387650,0.28387598,0.16597328,0.00000000,0.00531524,0.51860174
-4.66133067,0.99073344,0.00463267,0.08163234,0.49137299,0.31095366,0.17764055,0.00000000,0.00617593,0.55324276
-4.65532766,1.06139393,0.00532880,0.08615711,0.51750817,0.33914163,0.18956859,0.00000000,0.00712559,0.58710278
-4.64932466,1.13168747,0.00609089,0.09044843,0.54179218,0.36823044,0.20159043,0.00000000,0.00816321,0.61967504
-4.64332166,1.20078582,0.00691616,0.09443327,0.56377062,0.39798571,0.21354221,0.00000000,0.00928564,0.65047645
