energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-3.01050525,3.90034693,0.05289484,0.33146119,0.07656400,2.61492451,1.80086960,0.04760281,1.58858645
-3.00450225,4.09510109,0.05388878,0.36066084,0.07399648,2.80586988,1.87643297,0.04987353,1.67959723
-2.99849925,4.29824706,0.05484654,0.39107279,0.07158108,3.00562285,1.95589792,0.05214390,1.77420939
-2.99249625,4.50865485,0.05575547,0.42244927,0.06926306,3.21290741,2.03914909,0.05439226,1.87172673
-2.98649325,4.72507316,0.05660539,0.45450310,0.06699555,3.42618511,2.12607788,0.05659706,1.97135574
-2.98049025,4.94613864,0.05738850,0.48691055,0.06474035,3.64366437,2.21658604,0.05873683,2.07220793
-2.97448724,5.17039054,0.05809934,0.51931582,0.06246845,3.86331908,2.31058967,0.06079027,2.17330602
-2.96848424,5.39629101,0.05873461,0.55133690,0.06016024,4.08291699,2.40802360,0.06273624,2.27359415
-2.96248124,5.62225098,0.05929306,0.58257300,0.05780530,4.30005770,2.50884593,0.06455382,2.37195241
-2.95647824,5.84666129,0.05977525,0.61261322,0.05540202,4.51221977,2.61304254,0.06622248,2.46721561
-2.95047524,6.06792844,0.06018340,0.64104639,0.05295684,4.71681591,2.72063120,0.06772223,2.55819608
-2.94447224,6.28451375,0.06052115,0.66747168,0.05048332,4.91125464,2.83166490,0.06903388,2.64370998
-2.93846923,6.49497458,0.06079342,0.69150968,0.04800109,5.09300647,2.94623380,0.07013934,2.72260647
-2.93246623,6.69800544,0.06100622,0.71281347,0.04553463,5.25967203,3.06446530,0.07102207,2.79379864
-2.92646323,6.89247709,0.06116656,0.73107932,0.04311201,5.40904954,3.18652157,0.07166745,2.85629507
-2.92046023,7.07747103,0.06128232,0.74605640,0.04076367,5.53919851,3.31259382,0.07206329,2.90923069
-2.91445723,7.25230715,0.06136229,0.75755519,0.03852119,5.64849693,3.44289293,0.07220031,2.95189548
-2.90845423,7.41656215,0.06141609,0.76545402,0.03641619,5.73568895,3.57763590,0.07207259,2.98375949
-2.90245123,7.57007697,0.06145422,0.76970348,0.03447934,5.79992081,3.71702811,0.07167794,3.00449294
-2.89644822,7.71295187,0.06148813,0.77032836,0.03273948,5.84076302,3.86124134,0.07101826,3.01398027
-2.89044522,7.84552855,0.06153022,0.76742707,0.03122293,5.85821759,4.01038828,0.07009968,3.01232697
-2.88444222,7.96835947,0.06159391,0.76116831,0.02995293,5.85270987,4.16449427,0.06893265,2.99985908
-2.87843922,8.08216564,0.06169365,0.75178530,0.02894922,5.82506530,4.32346757,0.06753179,2.97711475
-2.87243622,8.18778468,0.06184487,0.73956769,0.02822781,5.77647238,4.48706986,0.06591567,2.94482848
-2.86643322,8.28611212,0.06206397,0.72485147,0.02780079,5.70843372,4.65488882,0.06410639,2.90390850
-2.86043022,8.37803931,0.06236815,0.70800749,0.02767632,5.62270784,4.82631491,0.06212901,2.85540839
-2.85442721,8.46439181,0.06277521,0.68942890,0.02785868,5.52124475,5.00052447,0.06001087,2.80049434
-2.84842421,8.54587239,0.06330337,0.66951827,0.02834837,5.40611876,5.17647107,0.05778092,2.74040948
-2.84242121,8.62301234,0.06397088,0.64867494,0.02914231,5.27946186,5.35288689,0.05546884,2.67643717
-2.83641821,8.69613479,0.06479573,0.62728303,0.03023402,5.14340098,5.52829533,0.05310436,2.60986466
-2.83041521,8.76533250,0.06579518,0.60570086,0.03161386,5.00000201,5.70103553,0.05071646,2.54194899
-2.82441221,8.83046221,0.06698532,0.58425194,0.03326930,4.85122292,5.86929877,0.04833274,2.47388628
-2.81840920,8.89115605,0.06838061,0.56321814,0.03518516,4.69887750,6.03117597,0.04597885,2.40678570
-2.81240620,8.94684953,0.06999335,0.54283490,0.03734386,4.54461086,6.18471470,0.04367809,2.34164869
-2.80640320,8.99682471,0.07183315,0.52328887,0.03972573,4.38988649,6.32798364,0.04145112,2.27935407
-2.80040020,9.04026552,0.07390647,0.50471770,0.04230925,4.23598439,6.45914142,0.03931585,2.22064887
-2.79439720,9.07632196,0.07621609,0.48721194,0.04507134,4.08400891,6.57650678,0.03728740,2.16614479
-2.78839420,9.10417895,0.07876068,0.47081872,0.04798761,3.93490444,6.67862643,0.03537828,2.11631951
-2.78239120,9.12312519,0.08153440,0.45554683,0.05103269,3.78947673,6.76433720,0.03359860,2.07152225
-2.77638819,9.13261786,0.08452654,0.44137297,0.05418046,3.64841751,6.83281899,0.03195635,2.03198253
-2.77038519,9.13233878,0.08772130,0.42824854,0.05740435,3.51232992,6.88363589,0.03045775,1.99782114
-2.76438219,9.12223863,0.09109758,0.41610675,0.06067766,3.38175267,6.91676293,0.02910759,1.96906239
-2.75837919,9.10256654,0.09462899,0.40486956,0.06397379,3.25718086,6.93259713,0.02790957,1.94564671
-2.75237619,9.07388324,0.09828390,0.39445420,0.06726656,3.13908220,6.93195215,0.02686657,1.92744277
-2.74637319,9.03705736,0.10202568,0.38477887,0.07053048,3.02790746,6.91603664,0.02598083,1.91425868
-2.74037019,8.99324505,0.10581305,0.37576768,0.07374094,2.92409481,6.88641752,0.02525413,1.90585168
-2.73436718,8.94385464,0.10960063,0.36735438,0.07687454,2.82806813,6.84496988,0.02468782,1.90193628
-2.72836418,8.89049828,0.11333961,0.35948514,0.07990922,2.74022971,6.79381600,0.02428274,1.90219067
-2.72236118,8.83493363,0.11697854,0.35212011,0.08282444,2.66094837,6.73525633,0.02403917,1.90626164
-2.71635818,8.77899874,0.12046433,0.34523411,0.08560137,2.59054418,6.67169554,0.02395660,1.91376815
-2.71035518,8.72454348,0.12374330,0.33881628,0.08822291,2.52927106,6.60556684,0.02403348,1.92430392
-2.70435218,8.67336093,0.12676232,0.33286900,0.09067378,2.47729882,6.53925750,0.02426700,1.93743933
-2.69834917,8.62712146,0.12947004,0.32740621,0.09294052,2.43469599,6.47503841,0.02465277,1.95272306
-2.69234617,8.58731239,0.13181809,0.32245115,0.09501141,2.40141470,6.41499971,0.02518457,1.96968369
-2.68634317,8.55518493,0.13376230,0.31803382,0.09687642,2.37727873,6.36099460,0.02585411,1.98783160
-2.68034017,8.53171007,0.13526380,0.31418821,0.09852706,2.36197541,6.31459221,0.02665085,2.00666137
-2.67433717,8.51754409,0.13629009,0.31094936,0.09995620,2.35505216,6.27704056,0.02756189,2.02565481
-2.66833417,8.51300436,0.13681587,0.30835055,0.10115797,2.35591768,6.24923964,0.02857190,2.04428468
-2.66233117,8.51805513,0.13682374,0.30642042,0.10212747,2.36384787,6.23172482,0.02966319,2.06201919
-2.65632816,8.53230327,0.13630469,0.30518038,0.10286067,2.37799632,6.22465987,0.03081586,2.07832710
-2.65032516,8.55500340,0.13525831,0.30464217,0.10335424,2.39740882,6.22783951,0.03200802,2.09268361
-2.64432216,8.58507195,0.13369280,0.30480571,0.10360539,2.42104137,6.24070053,0.03321614,2.10457675
-2.63831916,8.62110970,0.13162472,0.30565740,0.10361182,2.44778100,6.26234128,0.03441542,2.11351419
-2.63231616,8.66143242,0.12907848,0.30716871,0.10337167,2.47646875,6.29154879,0.03558036,2.11903056
-2.62631316,8.70410922,0.12608565,0.30929535,0.10288359,2.50592400,6.32683322,0.03668521,2.12069498
-2.62031016,8.74700830,0.12268407,0.31197694,0.10214682,2.53496954,6.36646919,0.03770468,2.11811876
-2.61430715,8.78784983,0.11891681,0.31513730,0.10116135,2.56245672,6.40854358,0.03861445,2.11096319
-2.60830415,8.82426551,0.11483099,0.31868535,0.09992818,2.58729010,6.45100938,0.03939187,2.09894728
-2.60230115,8.85386391,0.11047663,0.32251673,0.09844954,2.60845116,6.49174472,0.04001657,2.08185522
-2.59629815,8.87430091,0.10590540,0.32651606,0.09672924,2.62502051,6.52861648,0.04047097,2.05954351
-2.59029515,8.88335352,0.10116946,0.33055983,0.09477300,2.63619834,6.55954680,0.04074084,2.03194742
-2.58429215,8.87899547,0.09632035,0.33451996,0.09258875,2.64132260,6.58258138,0.04081572,1.99908668
-2.57828914,8.85947221,0.09140802,0.33826777,0.09018693,2.63988473,6.59595720,0.04068922,1.96106999
-2.57228614,8.82337257,0.08647999,0.34167841,0.08758079,2.63154247,6.59816766,0.04035925,1.91809821
-2.56628314,8.76969437,0.08158064,0.34463543,0.08478655,2.61612947,6.58802247,0.03982811,1.87046590
-2.56028014,8.69790063,0.07675075,0.34703547,0.08182353,2.59366138,6.56469974,0.03910244,1.81856094
-2.55427714,8.60796352,0.07202710,0.34879263,0.07871421,2.56433802,6.52778760,0.03819308,1.76286202
-2.54827414,8.50039294,0.06744232,0.34984260,0.07548411,2.52854149,6.47731294,0.03711475,1.70393388
-2.54227114,8.37624762,0.06302486,0.35014604,0.07216165,2.48682972,6.41375513,0.03588568,1.64242007
-2.53626813,8.23712658,0.05879902,0.34969122,0.06877785,2.43992557,6.33804332,0.03452709,1.57903335
-2.53026513,8.08514020,0.05478516,0.34849552,0.06536595,2.38870114,6.25153624,0.03306266,1.51454374
-2.52426213,7.92286047,0.05099992,0.34660595,0.06196096,2.33415748,6.15598452,0.03151786,1.44976431
-2.51825913,7.75325168,0.04745648,0.34409824,0.05859906,2.27739995,6.05347630,0.02991932,1.38553515
-2.51225613,7.57958295,0.04416481,0.34107480,0.05531701,2.21960951,5.94636761,0.02829415,1.32270576
-2.50625313,7.40532590,0.04113199,0.33766126,0.05215146,2.16201061,5.83720010,0.02666928,1.26211628
-2.50025013,7.23404083,0.03836235,0.33400198,0.04913827,2.10583639,5.72860911,0.02507087,1.20457831
-2.49424712,7.06925597,0.03585772,0.33025449,0.04631181,2.05229230,5.62322600,0.02352370,1.15085550
-2.48824412,6.91434474,0.03361752,0.32658311,0.04370419,2.00251906,5.52357873,0.02205071,1.10164499
-2.48224112,6.77240612,0.03163884,0.32315213,0.04134464,1.95755636,5.43199518,0.02067255,1.05755985
-2.47623812,6.64615329,0.02991651,0.32011869,0.03925883,1.91830854,5.35051345,0.01940728,1.01911354
-2.47023512,6.53781562,0.02844306,0.31762584,0.03746830,1.88551371,5.28080325,0.01827009,0.98670656
-2.46423212,6.44905825,0.02720877,0.31579603,0.03598991,1.85971738,5.22410201,0.01727316,0.96061614
-2.45822911,6.38092300,0.02620163,0.31472537,0.03483543,1.84125204,5.18116868,0.01642561,0.94098910
-2.45222611,6.33379343,0.02540741,0.31447901,0.03401120,1.83022362,5.15225734,0.01573348,0.92783838
-2.44622311,6.30738563,0.02480968,0.31508781,0.03351784,1.82650547,5.13711195,0.01519984,0.92104330
-2.44022011,6.30076541,0.02438997,0.31654655,0.03335022,1.82974062,5.13498249,0.01482495,0.92035371
-2.43421711,6.31239113,0.02412795,0.31881376,0.03349738,1.83935221,5.14466166,0.01460643,0.92539788
-2.42821411,6.34018042,0.02400170,0.32181322,0.03394276,1.85456219,5.16454068,0.01453952,0.93569395
-2.42221111,6.38159789,0.02398809,0.32543711,0.03466440,1.87441740,5.19268145,0.01461740,0.95066460
-2.41620810,6.43376004,0.02406316,0.32955061,0.03563542,1.89782253,5.22690192,0.01483142,0.96965436
-2.41020510,6.49355274,0.02420265,0.33399781,0.03682455,1.92357833,5.26487070,0.01517149,0.99194912
-2.40420210,6.55775608,0.02438251,0.33860857,0.03819683,1.95042389,5.30420666,0.01562636,1.01679703
-2.39819910,6.62317125,0.02457947,0.34320616,0.03971443,1.97708114,5.34257909,0.01618393,1.04343009
-2.39219610,6.68674368,0.02477165,0.34761504,0.04133751,2.00229970,5.37780384,0.01683159,1.07108559
-2.38619310,6.74567731,0.02493906,0.35166870,0.04302527,2.02490028,5.40793119,0.01755652,1.09902668
-2.38019010,6.79753487,0.02506417,0.35521691,0.04473691,2.04381471,5.43132163,0.01834590,1.12656125
-2.37418709,6.84031998,0.02513234,0.35813221,0.04643273,2.05812099,5.44670624,0.01918720,1.15305844
-2.36818409,6.87253771,0.02513215,0.36031518,0.04807512,2.06707171,5.45322906,0.02006836,1.17796222
-2.36218109,6.89323101,0.02505569,0.36169834,0.04962953,2.07011494,5.45046979,0.02097797,1.20080156
-2.35617809,6.90199207,0.02489868,0.36224843,0.05106535,2.06690654,5.43844608,0.02190541,1.22119690
-2.35017509,6.89894834,0.02466049,0.36196694,0.05235663,2.05731366,5.41759554,0.02284093,1.23886283
-2.34417209,6.88472449,0.02434399,0.36088900,0.05348267,2.04140939,5.38873870,0.02377570,1.25360702
-2.33816908,6.86038271,0.02395537,0.35908057,0.05442838,2.01945918,5.35302496,0.02470187,1.26532566
-2.33216608,6.82734475,0.02350375,0.35663416,0.05518450,1.99189974,5.31186447,0.02561249,1.27399583
-2.32616308,6.78729999,0.02300078,0.35366341,0.05574756,1.95931188,5.26684952,0.02650156,1.27966537
-2.32016008,6.74210456,0.02246012,0.35029661,0.05611966,1.92238863,5.21966962,0.02736390,1.28244093
-2.31415708,6.69367712,0.02189693,0.34666982,0.05630807,1.88190056,5.17202464,0.02819514,1.28247496
-2.30815408,6.64389658,0.02132726,0.34291972,0.05632465,1.83866003,5.12554058,0.02899162,1.27995243
-2.30215108,6.59450762,0.02076757,0.33917674,0.05618516,1.79348628,5.08169240,0.02975035,1.27507802
-2.29614807,6.54703876,0.02023413,0.33555875,0.05590845,1.74717308,5.04173801,0.03046894,1.26806459
-2.29014507,6.50273744,0.01974264,0.33216574,0.05551567,1.70046054,5.00666672,0.03114561,1.25912340
-2.28414207,6.46252552,0.01930779,0.32907569,0.05502937,1.65401226,4.97716508,0.03177916,1.24845671
-2.27813907,6.42697735,0.01894297,0.32634188,0.05447279,1.60839891,4.95360171,0.03236899,1.23625289
-2.27213607,6.39632143,0.01866008,0.32399176,0.05386907,1.56408855,4.93603193,0.03291518,1.22268440
-2.26613307,6.37046533,0.01846936,0.32202742,0.05324074,1.52144409,4.92422178,0.03341856,1.20790834
-2.26013007,6.34904193,0.01837942,0.32042759,0.05260919,1.48072735,4.91769002,0.03388078,1.19206947
-2.25412706,6.33147431,0.01839730,0.31915097,0.05199438,1.44210924,4.91576563,0.03430442,1.17530532
-2.24812406,6.31705484,0.01852853,0.31814081,0.05141468,1.40568500,4.91765741,0.03469310,1.15775273
-2.24212106,6.30503389,0.01877739,0.31733020,0.05088683,1.37149318,4.92253151,0.03505154,1.13955535
-2.23611806,6.29471239,0.01914710,0.31664800,0.05042602,1.33953703,4.92959248,0.03538557,1.12087125
-2.23011506,6.28553250,0.01964005,0.31602477,0.05004602,1.30980668,4.93816282,0.03570221,1.10188015
-2.22411206,6.27716071,0.02025803,0.31539853,0.04975943,1.28230056,4.94775633,0.03600952,1.08278939
-2.21810905,6.26955796,0.02100251,0.31471984,0.04957787,1.25704458,4.95814067,0.03631654,1.06383822
-2.21210605,6.26303220,0.02187475,0.31395600,0.04951217,1.23410790,4.96938529,0.03663306,1.04529991
-2.20610305,6.25826977,0.02287605,0.31309396,0.04957256,1.21361403,4.98189157,0.03696938,1.02748131
-2.20010005,6.25634298,0.02400775,0.31214192,0.04976864,1.19574670,4.99640281,0.03733599,1.01071976
-2.19409705,6.25869302,0.02527134,0.31112935,0.05010939,1.18074996,5.01399329,0.03774316,0.99537724
-2.18809405,6.26708816,0.02666845,0.31010554,0.05060304,1.16892249,5.03603619,0.03820055,0.98183216
-2.18209105,6.28355912,0.02820076,0.30913669,0.05125674,1.16060640,5.06415160,0.03871680,0.97046886
-2.17608804,6.31031431,0.02986986,0.30830175,0.05207627,1.15617108,5.10013707,0.03929903,0.96166545
-2.17008504,6.34963898,0.03167716,0.30768723,0.05306563,1.15599307,5.14588370,0.03995251,0.95578051
-2.16408204,6.40378322,0.03362361,0.30738123,0.05422655,1.16043304,5.20328176,0.04068028,0.95313933
-2.15807904,6.47484415,0.03570949,0.30746721,0.05555807,1.16981116,5.27412047,0.04148287,0.95402030
-2.15207604,6.56464806,0.03793416,0.30801762,0.05705611,1.18438229,5.35998658,0.04235815,0.95864223
-2.14607304,6.67463842,0.04029574,0.30908801,0.05871309,1.20431237,5.46216676,0.04330125,0.96715311
-2.14007004,6.80577502,0.04279090,0.31071177,0.06051771,1.22965739,5.58155841,0.04430462,0.97962100
-2.13406703,6.95844937,0.04541447,0.31289594,0.06245478,1.26034602,5.71859312,0.04535818,0.99602742
-2.12806403,7.13242037,0.04815927,0.31561830,0.06450525,1.29616719,5.87317661,0.04644966,1.01626359
-2.12206103,7.32677360,0.05101577,0.31882592,0.06664636,1.33676308,6.04464806,0.04756493,1.04012978
-2.11605803,7.53990622,0.05397193,0.32243521,0.06885195,1.38162821,6.23176087,0.04868857,1.06733769
-2.11005503,7.76953869,0.05701295,0.32633366,0.07109287,1.43011478,6.43268614,0.04980432,1.09751588
-2.10405203,8.01275302,0.06012117,0.33038294,0.07333761,1.48144403,6.64503910,0.05089574,1.13021798
-2.09804902,8.26605643,0.06327600,0.33442349,0.07555290,1.53472338,6.86592784,0.05194676,1.16493330
-2.09204602,8.52546827,0.06645389,0.33828015,0.07770452,1.58896844,7.09202285,0.05294225,1.20109941
-2.08604302,8.78662696,0.06962846,0.34176862,0.07975800,1.64312912,7.31964494,0.05386857,1.23811627
-2.08004002,9.04491323,0.07277064,0.34470255,0.08167950,1.69611870,7.54486876,0.05471396,1.27536117
-2.07403702,9.29558527,0.07584899,0.34690071,0.08343650,1.74684456,7.76363818,0.05546893,1.31220410
-2.06803402,9.53392096,0.07883009,0.34819404,0.08499861,1.79423944,7.97188966,0.05612645,1.34802295
-2.06203102,9.75536218,0.08167906,0.34843220,0.08633818,1.83729171,8.16567928,0.05668214,1.38221793
-2.05602801,9.95565629,0.08436015,0.34748929,0.08743093,1.87507381,8.34130900,0.05713421,1.41422499
-2.05002501,10.13098974,0.08683746,0.34526861,0.08825642,1.90676738,8.49544782,0.05748338,1.44352761
-2.04402201,10.27810929,0.08907572,0.34170602,0.08879846,1.93168454,8.62524340,0.05773266,1.46966700
-2.03801901,10.39442666,0.09104113,0.33677210,0.08904538,1.94928440,8.72842019,0.05788705,1.49225019
-2.03201601,10.47810290,0.09270220,0.33047275,0.08899025,1.95918436,8.80336047,0.05795319,1.51095613
-2.02601301,10.52810963,0.09403063,0.32284850,0.08863092,1.96116617,8.84916508,0.05793889,1.52553979
-2.02001001,10.54426469,0.09500210,0.31397239,0.08797007,1.95517642,8.86569147,0.05785275,1.53583410
-2.01400700,10.52724099,0.09559701,0.30394681,0.08701503,1.94132209,8.85356718,0.05770365,1.54175002
-2.00800400,10.47854772,0.09580111,0.29289927,0.08577764,1.91986119,8.81417778,0.05750034,1.54327480
-2.00200100,10.40048431,0.09560596,0.28097747,0.08427396,1.89118939,8.74962922,0.05725106,1.54046861
-1.99599800,10.29606821,0.09500930,0.26834389,0.08252388,1.85582318,8.66268509,0.05696308,1.53345958
-1.98999500,10.16893851,0.09401511,0.25517015,0.08055070,1.81438033,8.55668063,0.05664248,1.52243767
-1.98399200,10.02323812,0.09263363,0.24163140,0.07838066,1.76755858,8.43541572,0.05629387,1.50764727
-1.97798899,9.86347821,0.09088107,0.22790098,0.07604230,1.71611331,8.30303027,0.05592016,1.48937894
-1.97198599,9.69438897,0.08877918,0.21414550,0.07356591,1.66083497,8.16386583,0.05552253,1.46796032
-1.96598299,9.52076169,0.08635468,0.20052063,0.07098284,1.60252712,8.02231807,0.05510034,1.44374642
-1.95997999,9.34728716,0.08363854,0.18716755,0.06832478,1.54198556,7.88268526,0.05465118,1.41710962
-1.95397699,9.17839623,0.08066509,0.17421025,0.06562309,1.47997928,7.74901793,0.05417096,1.38842938
-1.94797399,9.01810785,0.07747119,0.16175369,0.06290812,1.41723362,7.62497540,0.05365412,1.35808215
-1.94197099,8.86989047,0.07409525,0.14988279,0.06020850,1.35441593,7.51369450,0.05309380,1.32643156
-1.93596798,8.73654184,0.07057628,0.13866211,0.05755051,1.29212410,7.41767569,0.05248220,1.29381930
-1.92996498,8.62009213,0.06695310,0.12813640,0.05495761,1.23087797,7.33869122,0.05181084,1.26055695
-1.92396198,8.52173452,0.06326340,0.11833159,0.05244987,1.17111381,7.27771934,0.05107096,1.22691898
-1.91795898,8.44178628,0.05954312,0.10925633,0.05004372,1.11318161,7.23490759,0.05025393,1.19313739
-1.91195598,8.37968256,0.05582583,0.10090392,0.04775168,1.05734523,7.20956720,0.04935161,1.15939795
-1.90595298,8.33400372,0.05214226,0.09325444,0.04558226,1.00378519,7.20019948,0.04835680,1.12583850
-1.89994997,8.30253566,0.04851993,0.08627707,0.04354005,0.95260364,7.20455352,0.04726358,1.09254916
-1.89394697,8.28236131,0.04498301,0.07993233,0.04162586,0.90383147,7.21971363,0.04606768,1.05957467
-1.88794397,8.26998002,0.04155221,0.07417444,0.03983707,0.85743698,7.24221320,0.04476677,1.02691858
-1.88194097,8.26145016,0.03824476,0.06895339,0.03816803,0.81333571,7.26817064,0.04336072,0.99454927
-1.87593797,8.25254939,0.03507461,0.06421692,0.03661060,0.77140124,7.29344206,0.04185172,0.96240736
-1.86993497,8.23894577,0.03205254,0.05991232,0.03515470,0.73147622,7.31378414,0.04024440,0.93041422
-1.86393197,8.21637256,0.02918644,0.05598785,0.03378899,0.69338344,7.32502068,0.03854581,0.89848119
-1.85792896,8.18079908,0.02648157,0.05239408,0.03250147,0.65693646,7.32320515,0.03676530,0.86651880
-1.85192596,8.12859013,0.02394085,0.04908483,0.03128009,0.62194943,7.30477272,0.03491435,0.83444581
-1.84592296,8.05664708,0.02156517,0.04601799,0.03011335,0.58824578,7.26667459,0.03300629,0.80219732
-1.83991996,7.96252417,0.01935363,0.04315600,0.02899078,0.55566561,7.20648923,0.03105597,0.76973166
-1.83391696,7.84451538,0.01730387,0.04046616,0.02790330,0.52407147,7.12250547,0.02907935,0.73703567
-1.82791396,7.70170797,0.01541224,0.03792081,0.02684359,0.49335245,7.01377421,0.02709308,0.70412810
-1.82191096,7.53400114,0.01367408,0.03549722,0.02580619,0.46342667,6.88012704,0.02511403,0.67106099
-1.81590795,7.34208945,0.01208388,0.03317742,0.02478756,0.43424197,6.72216144,0.02315886,0.63791897
-1.80990495,7.12741282,0.01063545,0.03094789,0.02378606,0.40577516,6.54119422,0.02124355,0.60481667
-1.80390195,6.89207647,0.00932207,0.02879912,0.02280171,0.37802979,6.33918640,0.01938304,0.57189429
-1.79789895,6.63874547,0.00813660,0.02672518,0.02183602,0.35103289,6.11864381,0.01759084,0.53931185
-1.79189595,6.37052008,0.00707164,0.02472313,0.02089156,0.32483068,5.88249928,0.01587877,0.50724221
-1.78589295,6.09079849,0.00611954,0.02279248,0.01997169,0.29948376,5.63398267,0.01425676,0.47586366
-1.77988994,5.80313435,0.00527258,0.02093464,0.01908012,0.27506195,5.37648550,0.01273264,0.44535214
-1.77388694,5.51109609,0.00452299,0.01915236,0.01822055,0.25163915,5.11342715,0.01131216,0.41587387
-1.76788394,5.21813494,0.00386305,0.01744918,0.01739631,0.22928836,4.84812881,0.00999894,0.38757853
-1.76188094,4.92746749,0.00328516,0.01582903,0.01661007,0.20807721,4.58370100,0.00879459,0.36059356
-1.75587794,4.64197774,0.00278190,0.01429572,0.01586362,0.18806412,4.32294920,0.00769879,0.33501968
-1.74987494,4.36414197,0.00234608,0.01285269,0.01515769,0.16929522,4.06830092,0.00670952,0.31092792
-1.74387194,4.09597862,0.00197079,0.01150268,0.01449187,0.15180215,3.82175629,0.00582328,0.28835817
-1.73786893,3.83902366,0.00164950,0.01024752,0.01386463,0.13560074,3.58486264,0.00503527,0.26731928
-1.73186593,3.59433048,0.00137600,0.00908807,0.01327342,0.12069055,3.35871238,0.00433975,0.24779064
-1.72586293,3.36249215,0.00114453,0.00802411,0.01271475,0.10705519,3.14396200,0.00373019,0.22972497
-1.71985993,3.14368284,0.00094975,0.00705437,0.01218446,0.09466340,2.94086939,0.00319961,0.21305219
-1.71385693,2.93771423,0.00078674,0.00617664,0.01167794,0.08347067,2.74934554,0.00274073,0.19768398
-1.70785393,2.74410261,0.00065105,0.00538780,0.01119037,0.07342138,2.56901651,0.00234628,0.18351888
-1.70185093,2.56214176,0.00053867,0.00468409,0.01071701,0.06445116,2.39929117,0.00200908,0.17044746
-1.69584792,2.39097727,0.00044602,0.00406120,0.01025345,0.05648954,2.23943053,0.00172227,0.15835742
-1.68984492,2.22967811,0.00036996,0.00351455,0.00979583,0.04946258,2.08861478,0.00147940,0.14713831
-1.68384192,2.07730190,0.00030773,0.00303946,0.00934109,0.04329547,1.94600454,0.00127454,0.13668565
-1.67783892,1.93295120,0.00025693,0.00263143,0.00888706,0.03791507,1.81079391,0.00110233,0.12690441
-1.67183592,1.79581896,0.00021554,0.00228631,0.00843260,0.03325214,1.68225342,0.00095804,0.11771154
-1.66583292,1.66522201,0.00018182,0.00200059,0.00797768,0.02924343,1.55976183,0.00083759,0.10903784
-1.65982991,1.54062259,0.00015434,0.00177158,0.00752336,0.02583354,1.44282672,0.00073753,0.10082884
-1.65382691,1.42163839,0.00013189,0.00159766,0.00707181,0.02297644,1.33109430,0.00065506,0.09304503
-1.64782391,1.30804237,0.00011350,0.00147849,0.00662621,0.02063687,1.22434951,0.00058798,0.08566143
-1.64182091,1.19975401,0.00009840,0.00141521,0.00619070,0.01879148,1.12250813,0.00053470,0.07866656
-1.63581791,1.09682393,0.00008596,0.00141066,0.00577028,0.01742985,1.02560243,0.00049418,0.07206109
-1.62981491,0.99941402,0.00007570,0.00146960,0.00537069,0.01655530,0.93376261,0.00046591,0.06585626
-1.62381191,0.90777496,0.00006727,0.00159888,0.00499834,0.01618565,0.84719573,0.00044988,0.06007211
-1.61780890,0.82222322,0.00006040,0.00180762,0.00466017,0.01635378,0.76616398,0.00044655,0.05473580
-1.61180590,0.74311887,0.00005490,0.00210740,0.00436360,0.01710818,0.69096373,0.00045685,0.04987999
-1.60580290,0.67084558,0.00005067,0.00251237,0.00411645,0.01851322,0.62190669,0.00048210,0.04554141
-1.59979990,0.60579348,0.00004764,0.00303939,0.00392685,0.02064933,0.55930371,0.00052404,0.04175960
-1.59379690,0.54834550,0.00004579,0.00370801,0.00380322,0.02361290,0.50345190,0.00058477,0.03857594
-1.58779390,0.49886691,0.00004514,0.00454052,0.00375419,0.02751588,0.45462513,0.00066675,0.03603284
-1.58179090,0.45769807,0.00004575,0.00556178,0.00378852,0.03248496,0.41306747,0.00077271,0.03417307
-1.57578789,0.42514962,0.00004768,0.00679907,0.00391507,0.03866033,0.37898940,0.00090565,0.03303926
-1.56978489,0.40149949,0.00005104,0.00828175,0.00414263,0.04619384,0.35256593,0.00106876,0.03267339
-1.56378189,0.38699083,0.00005592,0.01004084,0.00447985,0.05524662,0.33393603,0.00126535,0.03311631
-1.55777889,0.38183010,0.00006247,0.01210846,0.00493502,0.06598604,0.32320248,0.00149875,0.03440715
-1.55177589,0.38618459,0.00007080,0.01451713,0.00551585,0.07858204,0.32043171,0.00177220,0.03658261
-1.54577289,0.40017870,0.00008108,0.01729901,0.00622924,0.09320286,0.32565270,0.00208875,0.03967607
-1.53976988,0.42388879,0.00009345,0.02048496,0.00708094,0.11001028,0.33885498,0.00245108,0.04371658
-1.53376688,0.45733624,0.00010806,0.02410358,0.00807522,0.12915446,0.35998509,0.00286140,0.04872759
-1.52776388,0.50047914,0.00012509,0.02818020,0.00921450,0.15076862,0.38894195,0.00332123,0.05472567
-1.52176088,0.55320276,0.00014469,0.03273589,0.01049897,0.17496372,0.42557109,0.00383131,0.06171911
-1.51575788,0.61530967,0.00016703,0.03778651,0.01192623,0.20182343,0.46965832,0.00439139,0.06970650
-1.50975488,0.68651016,0.00019228,0.04334183,0.01349093,0.23139976,0.52092343,0.00500011,0.07867555
-1.50375188,0.76641405,0.00022062,0.04940493,0.01518449,0.26370946,0.57901465,0.00565490,0.08860203
-1.49774887,0.85452484,0.00025222,0.05597169,0.01699489,0.29873166,0.64350464,0.00635186,0.09944913
