energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.77188594,1.67577263,0.01420088,0.00772875,0.56952178,0.40979737,0.02182468,1.12822185,0.26392060,0.07157936
-5.76588294,1.61088496,0.01412228,0.00723393,0.55437464,0.38986204,0.02102705,1.08692001,0.25945506,0.06840879
-5.75987994,1.54796405,0.01403718,0.00677015,0.54095998,0.37038273,0.02020306,1.04689384,0.25529675,0.06527366
-5.75387694,1.48758488,0.01394278,0.00634185,0.52938691,0.35151561,0.01936037,1.00854399,0.25148268,0.06220828
-5.74787394,1.43037322,0.01383698,0.00595319,0.51978192,0.33343141,0.01850707,0.97230601,0.24806063,0.05924885
-5.74187094,1.37699409,0.01371843,0.00560808,0.51228660,0.31631266,0.01765147,0.93864225,0.24508833,0.05643271
-5.73586793,1.32813835,0.01358655,0.00531006,0.50705436,0.30035047,0.01680183,0.90803237,0.24263217,0.05379749
-5.72986493,1.28450800,0.01344154,0.00506232,0.50424605,0.28574114,0.01596621,0.88096316,0.24076535,0.05138035
-5.72386193,1.24680067,0.01328429,0.00486762,0.50402491,0.27268263,0.01515224,0.85791763,0.23956573,0.04921715
-5.71785893,1.21569391,0.01311629,0.00472823,0.50655083,0.26137106,0.01436696,0.83936406,0.23911320,0.04734167
-5.71185593,1.19182950,0.01293952,0.00464585,0.51197434,0.25199734,0.01361669,0.82574503,0.23948703,0.04578488
-5.70585293,1.17579854,0.01275632,0.00462159,0.52043036,0.24474393,0.01290689,0.81746698,0.24076296,0.04457428
-5.69984992,1.16812745,0.01256923,0.00465582,0.53203213,0.23978199,0.01224213,0.81489039,0.24301039,0.04373327
-5.69384692,1.16926539,0.01238082,0.00474818,0.54686530,0.23726870,0.01162601,0.81832093,0.24628961,0.04328067
-5.68784392,1.17957330,0.01219364,0.00489748,0.56498264,0.23734511,0.01106116,0.82800173,0.25064930,0.04323021
-5.68184092,1.19931485,0.01201000,0.00510165,0.58639926,0.24013419,0.01054928,0.84410697,0.25612418,0.04359024
-5.67583792,1.22864943,0.01183197,0.00535771,0.61108874,0.24573943,0.01009115,0.86673688,0.26273314,0.04436345
-5.66983492,1.26762737,0.01166123,0.00566178,0.63898016,0.25424369,0.00968673,0.89591426,0.27047761,0.04554675
-5.66383192,1.31618738,0.01149910,0.00600906,0.66995616,0.26570849,0.00933524,0.93158266,0.27934039,0.04713122
-5.65782891,1.37415631,0.01134645,0.00639389,0.70385210,0.28017359,0.00903526,0.97360604,0.28928499,0.04910217
-5.65182591,1.44125114,0.01120377,0.00680980,0.74045645,0.29765691,0.00878482,1.02177018,0.30025523,0.05143940
-5.64582291,1.51708316,0.01107115,0.00724962,0.77951225,0.31815468,0.00858154,1.07578559,0.31217545,0.05411744
-5.63981991,1.60116428,0.01094832,0.00770562,0.82071984,0.34164185,0.00842271,1.13529196,0.32495099,0.05710603
-5.63381691,1.69291515,0.01083472,0.00816965,0.86374070,0.36807262,0.00830543,1.19986401,0.33846917,0.06037068
-5.62781391,1.79167510,0.01072954,0.00863333,0.90820238,0.39738117,0.00822669,1.26901865,0.35260061,0.06387326
-5.62181091,1.89671353,0.01063176,0.00908823,0.95370441,0.42948245,0.00818349,1.34222330,0.36720092,0.06757285
-5.61580790,2.00724254,0.01054023,0.00952613,0.99982518,0.46427304,0.00817293,1.41890517,0.38211270,0.07142650
-5.60980490,2.12243059,0.01045367,0.00993919,1.04612949,0.50163200,0.00819227,1.49846136,0.39716788,0.07539015
-5.60380190,2.24141673,0.01037078,0.01032015,1.09217678,0.54142178,0.00823901,1.58026956,0.41219035,0.07941961
-5.59779890,2.36332525,0.01029016,0.01066259,1.13752976,0.58348913,0.00831098,1.66369900,0.42699883,0.08347152
-5.59179590,2.48728034,0.01021046,0.01096104,1.18176333,0.62766589,0.00840640,1.74812166,0.44140993,0.08750427
-5.58579290,2.61242045,0.01013027,0.01121116,1.22447341,0.67376995,0.00852387,1.83292322,0.45524143,0.09147899
-5.57978989,2.73791199,0.01004822,0.01140983,1.26528572,0.72160602,0.00866247,1.91751364,0.46831568,0.09536038
-5.57378689,2.86296212,0.00996294,0.01155524,1.30386398,0.77096660,0.00882176,2.00133714,0.48046302,0.09911747
-5.56778389,2.98683021,0.00987311,0.01164691,1.33991749,0.82163286,0.00900177,2.08388109,0.49152522,0.10272429
-5.56178089,3.10883766,0.00977739,0.01168564,1.37320776,0.87337560,0.00920302,2.16468386,0.50135888,0.10616038
-5.55577789,3.22837597,0.00967453,0.01167350,1.40355397,0.92595632,0.00942647,2.24334111,0.50983852,0.10941108
-5.54977489,3.34491250,0.00956331,0.01161369,1.43083707,0.97912829,0.00967344,2.31951046,0.51685952,0.11246774
-5.54377189,3.45799396,0.00944261,0.01151041,1.45500223,1.03263763,0.00994561,2.39291429,0.52234064,0.11532766
-5.53776888,3.56724730,0.00931139,0.01136868,1.47605966,1.08622456,0.01024485,2.46334049,0.52622604,0.11799384
-5.53176588,3.67237802,0.00916878,0.01119420,1.49408353,1.13962446,0.01057310,2.53064108,0.52848675,0.12047460
-5.52576288,3.77316574,0.00901406,0.01099306,1.50920904,1.19256902,0.01093226,2.59472876,0.52912157,0.12278294
-5.51975988,3.86945726,0.00884671,0.01077164,1.52162759,1.24478728,0.01132400,2.65557131,0.52815715,0.12493579
-5.51375688,3.96115721,0.00866645,0.01053629,1.53158031,1.29600649,0.01174957,2.71318406,0.52564741,0.12695313
-5.50775388,4.04821667,0.00847326,0.01029323,1.53934987,1.34595296,0.01220963,2.76762071,0.52167227,0.12885698
-5.50175088,4.13062011,0.00826738,0.01004833,1.54525104,1.39435267,0.01270408,2.81896278,0.51633554,0.13067036
-5.49574787,4.20837135,0.00804934,0.00980696,1.54962023,1.44093184,0.01323185,2.86730815,0.50976227,0.13241621
-5.48974487,4.28147908,0.00781996,0.00957386,1.55280441,1.48541740,0.01379080,2.91275922,0.50209546,0.13411630
-5.48374187,4.34994270,0.00758032,0.00935305,1.55514978,1.52753748,0.01437757,2.95541125,0.49349237,0.13579034
-5.47773887,4.41373925,0.00733176,0.00914778,1.55699071,1.56702201,0.01498754,2.99534140,0.48412039,0.13745499
-5.47173587,4.47281223,0.00707580,0.00896046,1.55863934,1.60360356,0.01561478,3.03259921,0.47415290,0.13912323
-5.46573287,4.52706291,0.00681418,0.00879269,1.56037623,1.63701850,0.01625212,3.06719884,0.46376491,0.14080375
-5.45972986,4.57634475,0.00654872,0.00864527,1.56244249,1.66700868,0.01689122,3.09911368,0.45312903,0.14250060
-5.45372686,4.62046141,0.00628133,0.00851826,1.56503359,1.69332360,0.01752275,3.12827359,0.44241149,0.14421307
-5.44772386,4.65916839,0.00601392,0.00841103,1.56829499,1.71572333,0.01813661,3.15456488,0.43176868,0.14593571
-5.44172086,4.69217853,0.00574836,0.00832235,1.57231983,1.73398200,0.01872218,3.17783309,0.42134414,0.14765861
-5.43571786,4.71917078,0.00548642,0.00825052,1.57714843,1.74789200,0.01926864,3.19788837,0.41126596,0.14936778
-5.42971486,4.73980206,0.00522975,0.00819342,1.58276961,1.75726866,0.01976532,3.21451306,0.40164493,0.15104577
-5.42371186,4.75372125,0.00497981,0.00814864,1.58912344,1.76195540,0.02020201,3.22747091,0.39257305,0.15267231
-5.41770885,4.76058455,0.00473785,0.00811359,1.59610522,1.76182898,0.02056935,3.23651751,0.38412270,0.15422502
-5.41170585,4.76007111,0.00450488,0.00808555,1.60357030,1.75680474,0.02085914,3.24141092,0.37634622,0.15568016
-5.40570285,4.75189806,0.00428169,0.00806181,1.61133933,1.74684139,0.02106459,3.24192202,0.36927594,0.15701335
-5.39969985,4.73583381,0.00406881,0.00803972,1.61920354,1.73194518,0.02118062,3.23784384,0.36292454,0.15820019
-5.39369685,4.71170881,0.00386655,0.00801671,1.62692989,1.71217307,0.02120396,3.22899915,0.35728570,0.15921684
-5.38769385,4.67942320,0.00367499,0.00799039,1.63426575,1.68763464,0.02113331,3.21524610,0.35233493,0.16004042
-5.38169085,4.63895075,0.00349398,0.00795858,1.64094296,1.65849260,0.02096929,3.19648144,0.34803066,0.16064934
-5.37568784,4.59033919,0.00332322,0.00791927,1.64668131,1.62496165,0.02071447,3.17264138,0.34431541,0.16102347
-5.36968484,4.53370689,0.00316224,0.00787070,1.65119151,1.58730579,0.02037316,3.14370017,0.34111712,0.16114427
-5.36368184,4.46923650,0.00301045,0.00781132,1.65417780,1.54583397,0.01995125,3.10966685,0.33835065,0.16099472
-5.35767884,4.39716605,0.00286715,0.00773981,1.65534033,1.50089441,0.01945597,3.07058049,0.33591943,0.16055935
-5.35167584,4.31777869,0.00273158,0.00765505,1.65437786,1.45286762,0.01889559,3.02650479,0.33371731,0.15982410
-5.34567284,4.23139166,0.00260295,0.00755615,1.65099079,1.40215857,0.01827910,2.97752245,0.33163063,0.15877634
-5.33966983,4.13834587,0.00248045,0.00744238,1.64488494,1.34918834,0.01761593,2.92373027,0.32954054,0.15740484
-5.33366683,4.03899675,0.00236328,0.00731324,1.63577623,1.29438557,0.01691558,2.86523533,0.32732556,0.15569988
-5.32766383,3.93370738,0.00225070,0.00716841,1.62339643,1.23817814,0.01618737,2.80215300,0.32486434,0.15365339
-5.32166083,3.82284428,0.00214201,0.00700779,1.60749989,1.18098550,0.01544020,2.73460692,0.32203867,0.15125928
-5.31565783,3.70677643,0.00203660,0.00683145,1.58787127,1.12321183,0.01468231,2.66273119,0.31873655,0.14851381
-5.30965483,3.58587734,0.00193396,0.00663971,1.56433389,1.06524038,0.01392114,2.58667472,0.31485540,0.14541603
-5.30365183,3.46053002,0.00183368,0.00643308,1.53675850,1.00742919,0.01316322,2.50660736,0.31030508,0.14196830
-5.29764882,3.33113444,0.00173548,0.00621234,1.50507194,0.95010808,0.01241413,2.42272744,0.30501085,0.13817684
-5.29164582,3.19811651,0.00163919,0.00597847,1.46926525,0.89357717,0.01167848,2.33527007,0.29891595,0.13405223
-5.28564282,3.06193797,0.00154479,0.00573272,1.42940069,0.83810660,0.01095995,2.24451560,0.29198379,0.12960984
-5.27963982,2.92310599,0.00145237,0.00547658,1.38561727,0.78393742,0.01026140,2.15079723,0.28419958,0.12487017
-5.27363682,2.78218169,0.00136215,0.00521175,1.33813413,0.73128341,0.00958492,2.05450744,0.27557133,0.11985908
-5.26763382,2.63978656,0.00127450,0.00494016,1.28725174,0.68033358,0.00893198,1.95610218,0.26613014,0.11460775
-5.26163082,2.49660606,0.00118987,0.00466392,1.23335032,0.63125502,0.00830354,1.85610262,0.25592980,0.10915251
-5.25562781,2.35338984,0.00110884,0.00438528,1.17688566,0.58419596,0.00770019,1.75509389,0.24504557,0.10353453
-5.24962481,2.21094827,0.00103208,0.00410663,1.11838222,0.53928866,0.00712222,1.65372070,0.23357236,0.09779913
-5.24362181,2.07014505,0.00096034,0.00383042,1.05842367,0.49665204,0.00656978,1.55267986,0.22162215,0.09199511
-5.23761881,1.93188622,0.00089443,0.00355912,0.99764124,0.45639376,0.00604292,1.45270983,0.20932097,0.08617380
-5.23161581,1.79710585,0.00083525,0.00329517,0.93670024,0.41861179,0.00554164,1.35457776,0.19680546,0.08038797
-5.22561281,1.66674892,0.00078369,0.00304095,0.87628520,0.38339518,0.00506596,1.25906438,0.18421903,0.07469078
-5.21960980,1.54175220,0.00074071,0.00279869,0.81708422,0.35082428,0.00461594,1.16694752,0.17170802,0.06913457
-5.21360680,1.42302384,0.00070726,0.00257047,0.75977301,0.32097021,0.00419163,1.07898465,0.15941778,0.06376970
-5.20760380,1.31142244,0.00068428,0.00235814,0.70499923,0.29389376,0.00379313,0.99589544,0.14748892,0.05864344
-5.20160080,1.20773660,0.00067268,0.00216332,0.65336762,0.26964377,0.00342051,0.91834472,0.13605378,0.05379899
-5.19559780,1.11266543,0.00067333,0.00198732,0.60542629,0.24825516,0.00307381,0.84692649,0.12523334,0.04927451
-5.18959480,1.02680102,0.00068703,0.00183119,0.56165463,0.22974672,0.00275300,0.78214968,0.11513450,0.04510242
-5.18359180,0.95061311,0.00071447,0.00169564,0.52245313,0.21411871,0.00245794,0.72442584,0.10584793,0.04130882
-5.17758879,0.88443670,0.00075625,0.00158107,0.48813526,0.20135057,0.00218838,0.67405928,0.09744637,0.03791303
-5.17158579,0.82846276,0.00081277,0.00148756,0.45892163,0.19139882,0.00194390,0.63123980,0.08998356,0.03492745
-5.16558279,0.78273237,0.00088429,0.00141486,0.43493642,0.18419526,0.00172390,0.59603824,0.08349371,0.03235741
-5.15957979,0.74713440,0.00097084,0.00136243,0.41620618,0.17964560,0.00152764,0.56840485,0.07799137,0.03020140
-5.15357679,0.72140682,0.00107222,0.00132943,0.40266092,0.17762876,0.00135416,0.54817061,0.07347193,0.02845129
-5.14757379,0.70514168,0.00118793,0.00131476,0.39413742,0.17799680,0.00120236,0.53505132,0.06991247,0.02709276
-5.14157079,0.69779357,0.00131721,0.00131709,0.39038472,0.18057571,0.00107096,0.52865455,0.06727300,0.02610593
-5.13556778,0.69869162,0.00145895,0.00133489,0.39107159,0.18516710,0.00095858,0.52848918,0.06549808,0.02546597
-5.12956478,0.70705487,0.00161174,0.00136645,0.39579600,0.19155071,0.00086368,0.53397749,0.06451867,0.02514393
-5.12356178,0.72201062,0.00177383,0.00140996,0.40409618,0.19948810,0.00078468,0.54446963,0.06425427,0.02510755
-5.11755878,0.74261570,0.00194315,0.00146350,0.41546336,0.20872708,0.00071991,0.55926005,0.06461521,0.02532222
-5.11155578,0.76788015,0.00211732,0.00152515,0.42935575,0.21900721,0.00066769,0.57760587,0.06550512,0.02575193
-5.10555278,0.79679288,0.00229372,0.00159301,0.44521357,0.23006601,0.00062635,0.59874655,0.06682347,0.02636026
-5.09954977,0.82834875,0.00246948,0.00166521,0.46247478,0.24164584,0.00059424,0.62192465,0.06846815,0.02711137
-5.09354677,0.86157640,0.00264159,0.00174006,0.48059116,0.25350128,0.00056976,0.64640700,0.07033806,0.02797098
-5.08754377,0.89556598,0.00280693,0.00181600,0.49904426,0.26540668,0.00055141,0.67150576,0.07233563,0.02890730
-5.08154077,0.92949597,0.00296240,0.00189169,0.51736078,0.27716366,0.00053776,0.69659880,0.07436920,0.02989186
-5.07553777,0.96265820,0.00310493,0.00196605,0.53512681,0.28860825,0.00052754,0.72114847,0.07635527,0.03090033
-5.06953477,0.99447995,0.00323164,0.00203829,0.55200060,0.29961729,0.00051956,0.74471835,0.07822042,0.03191313
-5.06353177,1.02454236,0.00333990,0.00210793,0.56772301,0.31011386,0.00051280,0.76698705,0.07990299,0.03291590
-5.05752876,1.05259408,0.00342739,0.00217479,0.58212556,0.32007128,0.00050639,0.78775848,0.08135437,0.03389988
-5.05152576,1.07855953,0.00349220,0.00223906,0.59513534,0.32951560,0.00049958,0.80696801,0.08253991,0.03486201
-5.04552276,1.10254111,0.00353291,0.00230120,0.60677669,0.33852614,0.00049179,0.82468414,0.08343931,0.03580488
-5.03951976,1.12481480,0.00354858,0.00236198,0.61716928,0.34723402,0.00048258,0.84110520,0.08404661,0.03673643
-5.03351676,1.14581921,0.00353885,0.00242242,0.62652257,0.35581861,0.00047164,0.85655113,0.08436967,0.03766951
-5.02751376,1.16613794,0.00350388,0.00248377,0.63512681,0.36450186,0.00045880,0.87145037,0.08442918,0.03862115
-5.02151076,1.18647575,0.00344440,0.00254741,0.64334054,0.37354051,0.00044398,0.88632202,0.08425723,0.03961174
-5.01550775,1.20762909,0.00336167,0.00261480,0.65157523,0.38321654,0.00042722,0.90175393,0.08389549,0.04066397
-5.00950475,1.23045190,0.00325739,0.00268743,0.66027737,0.39382596,0.00040866,0.91837723,0.08339307,0.04180168
-5.00350175,1.25581790,0.00313370,0.00276673,0.66990863,0.40566637,0.00038848,0.93683823,0.08280413,0.04304865
-4.99749875,1.28458040,0.00299307,0.00285398,0.68092489,0.41902367,0.00036693,0.95776865,0.08218532,0.04442729
-4.99149575,1.31753148,0.00283824,0.00295027,0.69375482,0.43415837,0.00034431,0.98175519,0.08159321,0.04595738
-4.98549275,1.35536167,0.00267209,0.00305637,0.70877889,0.45129212,0.00032094,1.00930974,0.08108170,0.04765482
-4.97948974,1.39862203,0.00249761,0.00317277,0.72630956,0.47059482,0.00029713,1.04084119,0.08069963,0.04953053
-4.97348674,1.44768984,0.00231777,0.00329951,0.74657342,0.49217295,0.00027321,1.07663007,0.08048857,0.05158945
-4.96748374,1.50273963,0.00213542,0.00343624,0.76969618,0.51605957,0.00024948,1.11680713,0.08048103,0.05382977
-4.96148074,1.56372055,0.00195330,0.00358215,0.79569088,0.54220650,0.00022625,1.16133663,0.08069895,0.05624233
-4.95547774,1.63034131,0.00177388,0.00373598,0.82445007,0.57047900,0.00020375,1.21000526,0.08115266,0.05881034
-4.94947474,1.70206344,0.00159937,0.00389601,0.85574220,0.60065335,0.00018220,1.26241722,0.08184041,0.06150933
-4.94347174,1.77810338,0.00143168,0.00406010,0.88921259,0.63241750,0.00016180,1.31799587,0.08274825,0.06430738
-4.93746873,1.85744366,0.00127236,0.00422577,0.92438892,0.66537492,0.00014267,1.37599206,0.08385047,0.06716568
-4.93146573,1.93885303,0.00112265,0.00439017,0.96069120,0.69905165,0.00012492,1.43549903,0.08511054,0.07003929
-4.92546273,2.02091492,0.00098345,0.00455024,0.99744603,0.73290650,0.00010861,1.49547365,0.08648237,0.07287825
-4.91945973,2.10206377,0.00085532,0.00470273,1.03390457,0.76634393,0.00009377,1.55476312,0.08791200,0.07562882
-4.91345673,2.18062769,0.00073854,0.00484435,1.06926380,0.79872956,0.00008038,1.61213666,0.08933961,0.07823497
-4.90745373,2.25487639,0.00063312,0.00497181,1.10269016,0.82940754,0.00006842,1.66632088,0.09070160,0.08063996
-4.90145073,2.32307255,0.00053886,0.00508195,1.13334497,0.85771934,0.00005783,1.71603763,0.09193300,0.08278804
-4.89544772,2.38352480,0.00045533,0.00517182,1.16041051,0.88302334,0.00004853,1.76004318,0.09296971,0.08462613
-4.88944472,2.43464048,0.00038199,0.00523880,1.18311595,0.90471433,0.00004044,1.79716703,0.09375081,0.08610547
-4.88344172,2.47497611,0.00031816,0.00528066,1.20076204,0.92224241,0.00003346,1.82634909,0.09422071,0.08718321
-4.87743872,2.50328358,0.00026310,0.00529565,1.21274370,0.93513040,0.00002749,1.84667366,0.09433102,0.08782372
-4.87143572,2.51855044,0.00021600,0.00528253,1.21856965,0.94298909,0.00002243,1.85739904,0.09404216,0.08799983
-4.86543272,2.52003256,0.00017606,0.00524064,1.21787823,0.94552981,0.00001816,1.85798148,0.09332467,0.08769368
-4.85942971,2.50727789,0.00014247,0.00516991,1.21044889,0.94257375,0.00001461,1.84809257,0.09216004,0.08689732
-4.85342671,2.48014047,0.00011447,0.00507087,1.19620891,0.93405755,0.00001167,1.82762940,0.09054121,0.08561303
-4.84742371,2.43878415,0.00009130,0.00494464,1.17523506,0.92003523,0.00000925,1.79671719,0.08847262,0.08385318
-4.84142071,2.38367593,0.00007231,0.00479287,1.14775027,0.90067605,0.00000728,1.75570420,0.08596986,0.08163988
-4.83541771,2.31556930,0.00005685,0.00461771,1.11411540,0.87625864,0.00000569,1.70514936,0.08305890,0.07900428
-4.82941471,2.23547844,0.00004438,0.00442174,1.07481667,0.84716166,0.00000442,1.64580309,0.07977508,0.07598552
-4.82341171,2.14464436,0.00003439,0.00420788,1.03044917,0.81385132,0.00000341,1.57858226,0.07616172,0.07262960
-4.81740870,2.04449463,0.00002646,0.00397934,0.98169732,0.77686640,0.00000261,1.50454049,0.07226859,0.06898784
-4.81140570,1.93659839,0.00002021,0.00373946,0.92931304,0.73680134,0.00000198,1.42483485,0.06815017,0.06511545
-4.80540270,1.82261851,0.00001533,0.00349168,0.87409269,0.69428829,0.00000149,1.34069064,0.06386389,0.06106985
-4.79939970,1.70426291,0.00001154,0.00323942,0.81685358,0.64997860,0.00000112,1.25336558,0.05946833,0.05690912
-4.79339670,1.58323702,0.00000863,0.00298598,0.75841105,0.60452473,0.00000083,1.16411470,0.05502156,0.05269041
-4.78739370,1.46119900,0.00000640,0.00273448,0.69955699,0.55856308,0.00000061,1.07415751,0.05057951,0.04846857
-4.78139070,1.33971938,0.00000472,0.00248780,0.64104050,0.51269847,0.00000045,0.98464828,0.04619464,0.04429484
-4.77538769,1.22024633,0.00000345,0.00224850,0.58355125,0.46749067,0.00000033,0.89665063,0.04191471,0.04021582
-4.76938469,1.10407752,0.00000251,0.00201880,0.52770614,0.42344338,0.00000024,0.81111684,0.03778192,0.03627265
-4.76338169,0.99233907,0.00000181,0.00180054,0.47403932,0.38099588,0.00000017,0.72887253,0.03383222,0.03250042
-4.75737869,0.88597192,0.00000129,0.00159517,0.42299573,0.34051755,0.00000012,0.65060669,0.03009493,0.02892778
-4.75137569,0.78572527,0.00000092,0.00140378,0.37492821,0.30230496,0.00000009,0.57686704,0.02659266,0.02557692
-4.74537269,0.69215690,0.00000065,0.00122705,0.33009776,0.26658177,0.00000006,0.50806035,0.02334131,0.02246357
-4.73936968,0.60563945,0.00000045,0.00106535,0.28867672,0.23350073,0.00000004,0.44445715,0.02035048,0.01959741
-4.73336668,0.52637194,0.00000032,0.00091870,0.25075443,0.20314791,0.00000003,0.38620035,0.01762387,0.01698242
-4.72736368,0.45439539,0.00000022,0.00078687,0.21634487,0.17554837,0.00000002,0.33331681,0.01515995,0.01461755
-4.72136068,0.38961146,0.00000015,0.00066937,0.18539566,0.15067319,0.00000001,0.28573113,0.01295258,0.01249729
-4.71535768,0.33180319,0.00000010,0.00056554,0.15779810,0.12844717,0.00000001,0.24328094,0.01099184,0.01061250
-4.70935468,0.28065651,0.00000007,0.00047454,0.13339755,0.10875706,0.00000001,0.20573277,0.00926475,0.00895105
-4.70335168,0.23578188,0.00000005,0.00039546,0.11200381,0.09145974,0.00000000,0.17279802,0.00775605,0.00749857
-4.69734867,0.19673507,0.00000003,0.00032730,0.09340107,0.07639017,0.00000000,0.14414821,0.00644889,0.00623916
-4.69134567,0.16303646,0.00000002,0.00026902,0.07735716,0.06336883,0.00000000,0.11942919,0.00532553,0.00515598
-4.68534267,0.13418842,0.00000001,0.00021960,0.06363187,0.05220841,0.00000000,0.09827393,0.00436786,0.00423185
-4.67933967,0.10969043,0.00000001,0.00017801,0.05198407,0.04271968,0.00000000,0.08031353,0.00355794,0.00344967
-4.67333667,0.08905166,0.00000001,0.00014331,0.04217777,0.03471637,0.00000000,0.06518655,0.00287838,0.00279287
-4.66733367,0.07180113,0.00000000,0.00011457,0.03398686,0.02801922,0.00000000,0.05254634,0.00231266,0.00224566
-4.66133067,0.05749540,0.00000000,0.00009096,0.02719877,0.02245896,0.00000000,0.04206674,0.00184539,0.00179330
-4.65532766,0.04572399,0.00000000,0.00007171,0.02161699,0.01787854,0.00000000,0.03344597,0.00146242,0.00142225
-4.64932466,0.03611282,0.00000000,0.00005614,0.01706262,0.01413448,0.00000000,0.02640915,0.00115097,0.00112024
-4.64332166,0.02832578,0.00000000,0.00004365,0.01337512,0.01109762,0.00000000,0.02070940,0.00089961,0.00087630
