energy_ev,total_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.87393697,2.84810908,0.14179193,0.00000000,0.06582096,1.20633804,0.63354699,0.38657101
-5.86793397,2.88044031,0.14421834,0.00000000,0.06646066,1.21898468,0.64652364,0.38741075
-5.86193097,2.91537769,0.14642071,0.00000000,0.06732493,1.23333673,0.65991025,0.38903337
-5.85592796,2.95208707,0.14836864,0.00000000,0.06838647,1.24911148,0.67354255,0.39127571
-5.84992496,2.98969903,0.15003421,0.00000000,0.06961579,1.26600699,0.68724777,0.39396731
-5.84392196,3.02733528,0.15139244,0.00000000,0.07098226,1.28371159,0.70084885,0.39693667
-5.83791896,3.06413309,0.15242167,0.00000000,0.07245511,1.30191242,0.71416851,0.40001709
-5.83191596,3.09926713,0.15310371,0.00000000,0.07400435,1.32030286,0.72703283,0.40305195
-5.82591296,3.13196838,0.15342398,0.00000000,0.07560163,1.33858868,0.73927466,0.40589928
-5.81990995,3.16153975,0.15337148,0.00000000,0.07722099,1.35649300,0.75073653,0.40843549
-5.81390695,3.18736852,0.15293875,0.00000000,0.07883944,1.37375998,0.76127333,0.41055813
-5.80790395,3.20893555,0.15212178,0.00000000,0.08043744,1.39015753,0.77075464,0.41218777
-5.80190095,3.22582155,0.15091996,0.00000000,0.08199926,1.40547910,0.77906682,0.41326883
-5.79589795,3.23771085,0.14933593,0.00000000,0.08351321,1.41954497,0.78611492,0.41376963
-5.78989495,3.24439276,0.14737561,0.00000000,0.08497167,1.43220293,0.79182432,0.41368152
-5.78389195,3.24576116,0.14504816,0.00000000,0.08637110,1.44332890,0.79614224,0.41301738
-5.77788894,3.24181235,0.14236599,0.00000000,0.08771188,1.45282741,0.79903890,0.41180953
-5.77188594,3.23264168,0.13934481,0.00000000,0.08899804,1.46063207,0.80050858,0.41010716
-5.76588294,3.21843885,0.13600366,0.00000000,0.09023697,1.46670609,0.80057010,0.40797355
-5.75987994,3.19948224,0.13236496,0.00000000,0.09143892,1.47104275,0.79926704,0.40548298
-5.75387694,3.17613208,0.12845443,0.00000000,0.09261657,1.47366580,0.79666735,0.40271771
-5.74787394,3.14882259,0.12430104,0.00000000,0.09378442,1.47462950,0.79286227,0.39976488
-5.74187094,3.11805295,0.11993680,0.00000000,0.09495818,1.47401825,0.78796475,0.39671363
-5.73586793,3.08437710,0.11539650,0.00000000,0.09615412,1.47194556,0.78210696,0.39365235
-5.72986493,3.04839246,0.11071732,0.00000000,0.09738839,1.46855228,0.77543725,0.39066616
-5.72386193,3.01072744,0.10593831,0.00000000,0.09867630,1.46400386,0.76811637,0.38783470
-5.71785893,2.97202819,0.10109987,0.00000000,0.10003166,1.45848676,0.76031322,0.38523012
-5.71185593,2.93294455,0.09624299,0.00000000,0.10146613,1.45220384,0.75220011,0.38291553
-5.70585293,2.89411578,0.09140865,0.00000000,0.10298861,1.44536906,0.74394790,0.38094357
-5.69984992,2.85615627,0.08663700,0.00000000,0.10460474,1.43820142,0.73572109,0.37935543
-5.69384692,2.81964193,0.08196668,0.00000000,0.10631646,1.43091855,0.72767307,0.37818016
-5.68784392,2.78509742,0.07743419,0.00000000,0.10812172,1.42373010,0.71994194,0.37743417
-5.68184092,2.75298496,0.07307321,0.00000000,0.11001430,1.41683134,0.71264678,0.37712121
-5.67583792,2.72369486,0.06891419,0.00000000,0.11198376,1.41039704,0.70588480,0.37723243
-5.66983492,2.69753819,0.06498392,0.00000000,0.11401553,1.40457609,0.69972933,0.37774686
-5.66383192,2.67474166,0.06130532,0.00000000,0.11609116,1.39948699,0.69422879,0.37863199
-5.65782891,2.65544485,0.05789732,0.00000000,0.11818868,1.39521421,0.68940647,0.37984464
-5.65182591,2.63969950,0.05477484,0.00000000,0.12028300,1.39180571,0.68526132,0.38133190
-5.64582291,2.62747091,0.05194897,0.00000000,0.12234652,1.38927154,0.68176936,0.38303225
-5.63981991,2.61864097,0.04942712,0.00000000,0.12434971,1.38758336,0.67888578,0.38487674
-5.63381691,2.61301255,0.04721334,0.00000000,0.12626176,1.38667504,0.67654737,0.38679019
-5.62781391,2.61031493,0.04530858,0.00000000,0.12805125,1.38644394,0.67467535,0.38869243
-5.62181091,2.61020989,0.04371107,0.00000000,0.12968688,1.38675299,0.67317814,0.39049953
-5.61580790,2.61229832,0.04241661,0.00000000,0.13113808,1.38743332,0.67195415,0.39212497
-5.60980490,2.61612712,0.04141886,0.00000000,0.13237569,1.38828743,0.67089440,0.39348088
-5.60380190,2.62119626,0.04070957,0.00000000,0.13337261,1.38909275,0.66988494,0.39447914
-5.59779890,2.62696625,0.04027883,0.00000000,0.13410438,1.38960567,0.66880893,0.39503263
-5.59179590,2.63286594,0.04011517,0.00000000,0.13454973,1.38956602,0.66754862,0.39505646
-5.58579290,2.63830094,0.04020570,0.00000000,0.13469117,1.38870198,0.66598707,0.39446917
-5.57978989,2.64266285,0.04053620,0.00000000,0.13451544,1.38673550,0.66400976,0.39319417
-5.57378689,2.64533943,0.04109117,0.00000000,0.13401401,1.38338821,0.66150624,0.39116112
-5.56778389,2.64572587,0.04185392,0.00000000,0.13318343,1.37838792,0.65837177,0.38830743
-5.56178089,2.64323722,0.04280664,0.00000000,0.13202573,1.37147549,0.65450912,0.38457984
-5.55577789,2.63732166,0.04393046,0.00000000,0.13054858,1.36241204,0.64983048,0.37993597
-5.54977489,2.62747464,0.04520567,0.00000000,0.12876549,1.35098642,0.64425955,0.37434579
-5.54377189,2.61325315,0.04661181,0.00000000,0.12669574,1.33702252,0.63773367,0.36779311
-5.53776888,2.59428989,0.04812787,0.00000000,0.12436423,1.32038634,0.63020599,0.36027667
-5.53176588,2.57030637,0.04973256,0.00000000,0.12180109,1.30099224,0.62164755,0.35181116
-5.52576288,2.54112447,0.05140447,0.00000000,0.11904118,1.27880837,0.61204905,0.34242770
-5.51975988,2.50667561,0.05312232,0.00000000,0.11612327,1.25386061,0.60142229,0.33217403
-5.51375688,2.46700683,0.05486516,0.00000000,0.11308913,1.22623487,0.58980099,0.32111414
-5.50775388,2.42228319,0.05661252,0.00000000,0.10998238,1.19607758,0.57724097,0.30932741
-5.50175088,2.37278618,0.05834451,0.00000000,0.10684728,1.16359397,0.56381951,0.29690723
-5.49574787,2.31890764,0.06004192,0.00000000,0.10372730,1.12904427,0.54963386,0.28395912
-5.48974487,2.26113946,0.06168618,0.00000000,0.10066378,1.09273778,0.53479891,0.27059843
-5.48374187,2.20005910,0.06325930,0.00000000,0.09769451,1.05502490,0.51944398,0.25694761
-5.47773887,2.13631142,0.06474385,0.00000000,0.09485248,1.01628752,0.50370895,0.24313326
-5.47173587,2.07058769,0.06612277,0.00000000,0.09216469,0.97692804,0.48773974,0.22928297
-5.46573287,2.00360247,0.06737930,0.00000000,0.08965125,0.93735740,0.47168348,0.21552220
-5.45972986,1.93606956,0.06849691,0.00000000,0.08732472,0.89798289,0.45568349,0.20197114
-5.45372686,1.86867810,0.06945926,0.00000000,0.08518975,0.85919601,0.43987442,0.18874187
-5.44772386,1.80207008,0.07025022,0.00000000,0.08324306,0.82136117,0.42437764,0.17593582
-5.44172086,1.73682029,0.07085406,0.00000000,0.08147380,0.78480568,0.40929736,0.16364165
-5.43571786,1.67341984,0.07125563,0.00000000,0.07986421,0.74981152,0.39471752,0.15193365
-5.42971486,1.61226405,0.07144077,0.00000000,0.07839057,0.71660936,0.38069965,0.14087065
-5.42371186,1.55364537,0.07139670,0.00000000,0.07702452,0.68537512,0.36728192,0.13049562
-5.41770885,1.49775169,0.07111258,0.00000000,0.07573449,0.65622925,0.35447935,0.12083571
-5.41170585,1.44467015,0.07058009,0.00000000,0.07448732,0.62923872,0.34228522,0.11190294
-5.40570285,1.39439612,0.06979400,0.00000000,0.07324997,0.60442173,0.33067359,0.10369541
-5.39969985,1.34684699,0.06875278,0.00000000,0.07199123,0.58175477,0.31960283,0.09619887
-5.39369685,1.30187987,0.06745915,0.00000000,0.07068328,0.56118173,0.30901994,0.08938870
-5.38769385,1.25931217,0.06592046,0.00000000,0.06930316,0.54262453,0.29886541,0.08323213
-5.38169085,1.21894404,0.06414903,0.00000000,0.06783400,0.52599466,0.28907848,0.07769058
-5.37568784,1.18058118,0.06216227,0.00000000,0.06626598,0.51120495,0.27960227,0.07272203
-5.36968484,1.14405688,0.05998260,0.00000000,0.06459696,0.49818105,0.27038877,0.06828341
-5.36368184,1.10925186,0.05763726,0.00000000,0.06283274,0.48687164,0.26140322,0.06433267
-5.35767884,1.07611092,0.05515779,0.00000000,0.06098704,0.47725702,0.25262775,0.06083071
-5.35167584,1.04465525,0.05257948,0.00000000,0.05908111,0.46935536,0.24406395,0.05774298
-5.34567284,1.01498965,0.04994048,0.00000000,0.05714293,0.46322627,0.23573444,0.05504059
-5.33966983,0.98730428,0.04728093,0.00000000,0.05520627,0.45897120,0.22768310,0.05270112
-5.33366683,0.96187061,0.04464190,0.00000000,0.05330937,0.45673075,0.21997409,0.05070895
-5.32766383,0.93903172,0.04206428,0.00000000,0.05149348,0.45667872,0.21268967,0.04905513
-5.32166083,0.91918728,0.03958767,0.00000000,0.04980126,0.45901311,0.20592687,0.04773686
-5.31565783,0.90277399,0.03724931,0.00000000,0.04827510,0.46394453,0.19979317,0.04675658
-5.30965483,0.89024229,0.03508305,0.00000000,0.04695546,0.47168234,0.19440147,0.04612075
-5.30365183,0.88203043,0.03311842,0.00000000,0.04587915,0.48241930,0.18986446,0.04583840
-5.29764882,0.87853731,0.03137984,0.00000000,0.04507790,0.49631538,0.18628869,0.04591940
-5.29164582,0.88009516,0.02988600,0.00000000,0.04457690,0.51348159,0.18376866,0.04637273
-5.28564282,0.88694365,0.02864943,0.00000000,0.04439369,0.53396460,0.18238115,0.04720472
-5.27963982,0.89920666,0.02767617,0.00000000,0.04453725,0.55773310,0.18218008,0.04841728
-5.27363682,0.91687286,0.02696574,0.00000000,0.04500734,0.58466654,0.18319207,0.05000640
-5.26763382,0.93978121,0.02651123,0.00000000,0.04579422,0.61454716,0.18541306,0.05196078
-5.26163082,0.96761235,0.02629959,0.00000000,0.04687865,0.64705565,0.18880597,0.05426085
-5.25562781,0.99988626,0.02631207,0.00000000,0.04823218,0.68177109,0.19329973,0.05687805
-5.24962481,1.03596674,0.02652485,0.00000000,0.04981784,0.71817531,0.19878961,0.05977456
-5.24362181,1.07507271,0.02690975,0.00000000,0.05159108,0.75566175,0.20513893,0.06290350
-5.23761881,1.11629600,0.02743512,0.00000000,0.05350095,0.79354866,0.21218212,0.06620946
-5.23161581,1.15862529,0.02806672,0.00000000,0.05549164,0.83109629,0.21972905,0.06962955
-5.22561281,1.20097518,0.02876878,0.00000000,0.05750409,0.86752752,0.22757055,0.07309477
-5.21960980,1.24221954,0.02950500,0.00000000,0.05947779,0.90205116,0.23548478,0.07653185
-5.21360680,1.28122775,0.03023961,0.00000000,0.06135269,0.93388709,0.24324439,0.07986525
-5.20760380,1.31690258,0.03093837,0.00000000,0.06307111,0.96229218,0.25062420,0.08301949
-5.20160080,1.34821811,0.03156954,0.00000000,0.06457957,0.98658603,0.25740895,0.08592155
-5.19559780,1.37425622,0.03210483,0.00000000,0.06583058,1.00617537,0.26340108,0.08850330
-5.18959480,1.39424029,0.03252012,0.00000000,0.06678421,1.02057615,0.26842800,0.09070394
-5.18359180,1.40756456,0.03279620,0.00000000,0.06740945,1.02943238,0.27234876,0.09247219
-5.17758879,1.41381817,0.03291928,0.00000000,0.06768528,1.03253089,0.27505967,0.09376826
-5.17158579,1.41280274,0.03288137,0.00000000,0.06760148,1.02981134,0.27649884,0.09456546
-5.16558279,1.40454294,0.03268052,0.00000000,0.06715908,1.02137112,0.27664930,0.09485140
-5.15957979,1.38928952,0.03232085,0.00000000,0.06637043,1.00746493,0.27554054,0.09462870
-5.15357679,1.36751466,0.03181248,0.00000000,0.06525900,0.98849887,0.27324859,0.09391518
-5.14757379,1.33990007,0.03117121,0.00000000,0.06385883,0.96501960,0.26989437,0.09274355
-5.14157079,1.30731792,0.03041816,0.00000000,0.06221368,0.93769864,0.26564052,0.09116053
-5.13556778,1.27080579,0.02957918,0.00000000,0.06037594,0.90731270,0.26068676,0.08922549
-5.12956478,1.23153618,0.02868425,0.00000000,0.05840536,0.87472071,0.25526388,0.08700867
-5.12356178,1.19078197,0.02776665,0.00000000,0.05636760,0.84083831,0.24962663,0.08458901
-5.11755878,1.14987896,0.02686225,0.00000000,0.05433273,0.80661093,0.24404576,0.08205161
-5.11155578,1.11018682,0.02600854,0.00000000,0.05237369,0.77298621,0.23879936,0.07948509
-5.10555278,1.07304971,0.02524383,0.00000000,0.05056481,0.74088685,0.23416394,0.07697879
-5.09954977,1.03975792,0.02460633,0.00000000,0.04898042,0.71118461,0.23040547,0.07461995
-5.09354677,1.01151165,0.02413327,0.00000000,0.04769353,0.68467641,0.22777063,0.07249102
-5.08754377,0.98938811,0.02386006,0.00000000,0.04677481,0.66206314,0.22647870,0.07066711
-5.08154077,0.97431274,0.02381952,0.00000000,0.04629168,0.64393174,0.22671423,0.06921379
-5.07553777,0.96703555,0.02404111,0.00000000,0.04630765,0.63074114,0.22862079,0.06818519
-5.06953477,0.96811302,0.02455031,0.00000000,0.04688191,0.62281213,0.23229605,0.06762250
-5.06353177,0.97789607,0.02536803,0.00000000,0.04806916,0.62032171,0.23778825,0.06755295
-5.05752876,0.99652448,0.02651010,0.00000000,0.04991958,0.62330164,0.24509437,0.06798931
-5.05152576,1.02392761,0.02798693,0.00000000,0.05247907,0.63164136,0.25415993,0.06892979
-5.04552276,1.05983157,0.02980322,0.00000000,0.05578960,0.64509512,0.26488044,0.07035853
-5.03951976,1.10377237,0.03195781,0.00000000,0.05988962,0.66329283,0.27710468,0.07224649
-5.03351676,1.15511459,0.03444367,0.00000000,0.06481460,0.68575453,0.29063942,0.07455278
-5.02751376,1.21307502,0.03724799,0.00000000,0.07059749,0.71190776,0.30525565,0.07722638
-5.02151076,1.27675028,0.04035244,0.00000000,0.07726907,0.74110738,0.32069606,0.08020812
-5.01550775,1.34514752,0.04373353,0.00000000,0.08485825,0.77265711,0.33668344,0.08343291
-5.00950475,1.41721703,0.04736310,0.00000000,0.09339200,0.80583214,0.35292981,0.08683209
-5.00350175,1.49188551,0.05120895,0.00000000,0.10289515,0.83990190,0.36914578,0.09033580
-4.99749875,1.56808877,0.05523550,0.00000000,0.11338973,0.87415232,0.38505000,0.09387532
-4.99149575,1.64480244,0.05940462,0.00000000,0.12489400,0.90790670,0.40037808,0.09738525
-4.98549275,1.72106958,0.06367641,0.00000000,0.13742109,0.94054450,0.41489076,0.10080539
-4.97948974,1.79602404,0.06801010,0.00000000,0.15097723,0.97151722,0.42838102,0.10408245
-4.97348674,1.86890847,0.07236483,0.00000000,0.16555963,1.00036101,0.44067972,0.10717119
-4.96748374,1.93908658,0.07670054,0.00000000,0.18115411,1.02670532,0.45165969,0.11003536
-4.96148074,2.00604897,0.08097867,0.00000000,0.19773249,1.05027761,0.46123795,0.11264800
-4.95547774,2.06941263,0.08516285,0.00000000,0.21524993,1.07090371,0.46937621,0.11499146
-4.94947474,2.12891438,0.08921951,0.00000000,0.23364240,1.08850422,0.47607951,0.11705691
-4.94347174,2.18439880,0.09311836,0.00000000,0.25282428,1.10308718,0.48139321,0.11884355
-4.93746873,2.23580164,0.09683284,0.00000000,0.27268652,1.11473739,0.48539846,0.12035741
-4.93146573,2.28312995,0.10034043,0.00000000,0.29309536,1.12360317,0.48820658,0.12161006
-4.92546273,2.32644023,0.10362299,0.00000000,0.31389179,1.12988138,0.48995252,0.12261703
-4.91945973,2.36581621,0.10666703,0.00000000,0.33489206,1.13380128,0.49078787,0.12339630
-4.91345673,2.40134765,0.10946401,0.00000000,0.35588913,1.13560847,0.49087378,0.12396670
-4.90745373,2.43311165,0.11201062,0.00000000,0.37665529,1.13554938,0.49037414,0.12434657
-4.90145073,2.46115764,0.11430926,0.00000000,0.39694590,1.13385740,0.48944944,0.12455250
-4.89544772,2.48549704,0.11636841,0.00000000,0.41650422,1.13074108,0.48825143,0.12459837
-4.88944472,2.50609811,0.11820317,0.00000000,0.43506718,1.12637501,0.48691902,0.12449469
-4.88344172,2.52288630,0.11983588,0.00000000,0.45237199,1.12089358,0.48557531,0.12424820
-4.87743872,2.53574994,0.12129667,0.00000000,0.46816322,1.11438794,0.48432596,0.12386184
-4.87143572,2.54455058,0.12262406,0.00000000,0.48220024,1.10690585,0.48325882,0.12333497
-4.86543272,2.54913738,0.12386542,0.00000000,0.49426463,1.09845434,0.48244459,0.12266382
-4.85942971,2.54936412,0.12507727,0.00000000,0.50416715,1.08900484,0.48193849,0.12184218
-4.85342671,2.54510770,0.12632535,0.00000000,0.51175411,1.07850016,0.48178256,0.12086223
-4.84742371,2.53628673,0.12768434,0.00000000,0.51691275,1.06686279,0.48200836,0.11971541
-4.84142071,2.52287863,0.12923711,0.00000000,0.51957532,1.05400402,0.48263975,0.11839333
-4.83541771,2.50493417,0.13107357,0.00000000,0.51972182,1.03983325,0.48369554,0.11688866
-4.82941471,2.48258832,0.13328890,0.00000000,0.51738106,1.02426680,0.48519169,0.11519591
-4.82341171,2.45606636,0.13598126,0.00000000,0.51263010,1.00723606,0.48714281,0.11331202
-4.81740870,2.42568512,0.13924901,0.00000000,0.50559209,0.98869428,0.48956297,0.11123694
-4.81140570,2.39184874,0.14318726,0.00000000,0.49643253,0.96862197,0.49246554,0.10897386
-4.80540270,2.35503949,0.14788424,0.00000000,0.48535419,0.94703063,0.49586218,0.10652940
-4.79939970,2.31580378,0.15341715,0.00000000,0.47259088,0.92396476,0.49976097,0.10391354
-4.79339670,2.27473441,0.15984805,0.00000000,0.45840027,0.89950222,0.50416388,0.10113946
-4.78739370,2.23244971,0.16721971,0.00000000,0.44305624,0.87375308,0.50906363,0.09822317
-4.78139070,2.18957100,0.17555172,0.00000000,0.42684092,0.84685707,0.51444034,0.09518311
-4.77538769,2.14669935,0.18483707,0.00000000,0.41003674,0.81897985,0.52025814,0.09203966
-4.76938469,2.10439292,0.19503948,0.00000000,0.39291891,0.79030842,0.52646198,0.08881452
-4.76338169,2.06314611,0.20609151,0.00000000,0.37574849,0.76104588,0.53297506,0.08553019
-4.75737869,2.02337136,0.21789376,0.00000000,0.35876626,0.73140580,0.53969694,0.08220936
-4.75137569,1.98538475,0.23031529,0.00000000,0.34218766,0.70160637,0.54650281,0.07887442
-4.74537269,1.94939572,0.24319517,0.00000000,0.32619883,0.67186470,0.55324379,0.07554686
-4.73936968,1.91550165,0.25634547,0.00000000,0.31095386,0.64239129,0.55974866,0.07224693
-4.73336668,1.88368725,0.26955531,0.00000000,0.29657326,0.61338506,0.56582681,0.06899319
-4.72736368,1.85382880,0.28259613,0.00000000,0.28314361,0.58502880,0.57127257,0.06580229
-4.72136068,1.82570291,0.29522782,0.00000000,0.27071829,0.55748544,0.57587063,0.06268864
-4.71535768,1.79899939,0.30720567,0.00000000,0.25931926,0.53089504,0.57940244,0.05966439
-4.70935468,1.77333739,0.31828763,0.00000000,0.24893966,0.50537274,0.58165339,0.05673929
-4.70335168,1.74828429,0.32824174,0.00000000,0.23954711,0.48100749,0.58242031,0.05392074
-4.69734867,1.72337623,0.33685346,0.00000000,0.23108762,0.45786180,0.58151904,0.05121385
-4.69134567,1.69813954,0.34393241,0.00000000,0.22348981,0.43597240,0.57879179,0.04862165
-4.68534267,1.67211203,0.34931831,0.00000000,0.21666940,0.41535173,0.57411374,0.04614520
-4.67933967,1.64486352,0.35288598,0.00000000,0.21053377,0.39599029,0.56739875,0.04378394
-4.67333667,1.61601456,0.35454902,0.00000000,0.20498646,0.37785967,0.55860376,0.04153589
-4.66733367,1.58525287,0.35426211,0.00000000,0.19993142,0.36091620,0.54773182,0.03939803
-4.66133067,1.55234701,0.35202195,0.00000000,0.19527702,0.34510502,0.53483337,0.03736659
-4.65532766,1.51715667,0.34786662,0.00000000,0.19093960,0.33036439,0.52000600,0.03543734
-4.64932466,1.47963956,0.34187372,0.00000000,0.18684655,0.31663013,0.50339246,0.03360598
-4.64332166,1.43985471,0.33415722,0.00000000,0.18293883,0.30383995,0.48517714,0.03186835
-4.63731866,1.39796220,0.32486320,0.00000000,0.17917285,0.29193734,0.46558120,0.03022073
-4.63131566,1.35421937,0.31416495,0.00000000,0.17552171,0.28087517,0.44485647,0.02866001
-4.62531266,1.30897396,0.30225732,0.00000000,0.17197573,0.27061838,0.42327857,0.02718388
-4.61930965,1.26265423,0.28935088,0.00000000,0.16854232,0.26114603,0.40113932,0.02579093
-4.61330665,1.21575656,0.27566597,0.00000000,0.16524510,0.25245231,0.37873896,0.02448065
-4.60730365,1.16883094,0.26142698,0.00000000,0.16212234,0.24454653,0.35637830,0.02325346
-4.60130065,1.12246468,0.24685688,0.00000000,0.15922484,0.23745215,0.33435119,0.02211057
-4.59529765,1.07726493,0.23217242,0.00000000,0.15661314,0.23120470,0.31293752,0.02105390
-4.58929465,1.03384036,0.21757983,0.00000000,0.15435428,0.22584878,0.29239687,0.02008582
-4.58329165,0.99278255,0.20327129,0.00000000,0.15251815,0.22143427,0.27296305,0.01920897
-4.57728864,0.95464765,0.18942216,0.00000000,0.15117357,0.21801184,0.25483966,0.01842595
-4.57128564,0.91993863,0.17618885,0.00000000,0.15038429,0.21562805,0.23819655,0.01773904
-4.56528264,0.88908884,0.16370740,0.00000000,0.15020492,0.21432023,0.22316744,0.01714992
-4.55927964,0.86244734,0.15209275,0.00000000,0.15067719,0.21411150,0.20984852,0.01665935
-4.55327664,0.84026635,0.14143841,0.00000000,0.15182645,0.21500601,0.19829799,0.01626693
-4.54727364,0.82269151,0.13181671,0.00000000,0.15365880,0.21698494,0.18853663,0.01597084
-4.54127064,0.80975526,0.12327932,0.00000000,0.15615893,0.22000330,0.18054911,0.01576769
-4.53526763,0.80137366,0.11585817,0.00000000,0.15928866,0.22398781,0.17428618,0.01565239
-4.52926463,0.79734696,0.10956646,0.00000000,0.16298659,0.22883610,0.16966745,0.01561809
-4.52326163,0.79736407,0.10439996,0.00000000,0.16716862,0.23441722,0.16658485,0.01565624
-4.51725863,0.80101088,0.10033830,0.00000000,0.17172954,0.24057365,0.16490648,0.01575669
-4.51125563,0.80778225,0.09734647,0.00000000,0.17654566,0.24712466,0.16448099,0.01590790
-4.50525263,0.81709748,0.09537625,0.00000000,0.18147829,0.25387097,0.16514214,0.01609716
-4.49924962,0.82831858,0.09436776,0.00000000,0.18637809,0.26060057,0.16671360,0.01631098
-4.49324662,0.84077093,0.09425098,0.00000000,0.19109002,0.26709541,0.16901384,0.01653547
-4.48724362,0.85376541,0.09494732,0.00000000,0.19545876,0.27313869,0.17186093,0.01675671
-4.48124062,0.86662124,0.09637120,0.00000000,0.19933428,0.27852245,0.17507720,0.01696124
-4.47523762,0.87868864,0.09843154,0.00000000,0.20257738,0.28305509,0.17849359,0.01713650
-4.46923462,0.88937030,0.10103339,0.00000000,0.20506492,0.28656840,0.18195359,0.01727121
-4.46323162,0.89814092,0.10407939,0.00000000,0.20669453,0.28892392,0.18531669,0.01735579
-4.45722861,0.90456391,0.10747130,0.00000000,0.20738847,0.29001814,0.18846117,0.01738263
-4.45122561,0.90830466,0.11111145,0.00000000,0.20709660,0.28978648,0.19128623,0.01734638
-4.44522261,0.90913986,0.11490408,0.00000000,0.20579820,0.28820565,0.19371336,0.01724410
-4.43921961,0.90696251,0.11875676,0.00000000,0.20350262,0.28529453,0.19568692,0.01707531
-4.43321661,0.90178255,0.12258155,0.00000000,0.20024871,0.28111330,0.19717399,0.01684197
-4.42721361,0.89372319,0.12629624,0.00000000,0.19610308,0.27576101,0.19816345,0.01654841
-4.42121061,0.88301324,0.12982538,0.00000000,0.19115720,0.26937173,0.19866442,0.01620105
-4.41520760,0.86997580,0.13310121,0.00000000,0.18552363,0.26210937,0.19870405,0.01580819
-4.40920460,0.85501411,0.13606459,0.00000000,0.17933138,0.25416150,0.19832490,0.01537966
-4.40320160,0.83859500,0.13866565,0.00000000,0.17272084,0.24573249,0.19758193,0.01492640
-4.39719860,0.82123095,0.14086439,0.00000000,0.16583823,0.23703615,0.19653930,0.01446011
-4.39119560,0.80346138,0.14263114,0.00000000,0.15883016,0.22828835,0.19526699,0.01399277
-4.38519260,0.78583399,0.14394681,0.00000000,0.15183827,0.21969981,0.19383761,0.01353626
-4.37918959,0.76888687,0.14480300,0.00000000,0.14499425,0.21146945,0.19232325,0.01310196
-4.37318659,0.75313194,0.14520194,0.00000000,0.13841556,0.20377839,0.19079266,0.01270040
-4.36718359,0.73904032,0.14515618,0.00000000,0.13220186,0.19678497,0.18930884,0.01234094
-4.36118059,0.72702982,0.14468818,0.00000000,0.12643232,0.19062083,0.18792695,0.01203154
-4.35517759,0.71745513,0.14382962,0.00000000,0.12116396,0.18538818,0.18669282,0.01177855
-4.34917459,0.71060041,0.14262059,0.00000000,0.11643093,0.18115822,0.18564193,0.01158660
-4.34317159,0.70667481,0.14110863,0.00000000,0.11224482,0.17797079,0.18479887,0.01145853
-4.33716858,0.70581033,0.13934756,0.00000000,0.10859582,0.17583513,0.18417739,0.01139542
-4.33116558,0.70806240,0.13739633,0.00000000,0.10545478,0.17473165,0.18378081,0.01139661
-4.32516258,0.71341249,0.13531775,0.00000000,0.10277592,0.17461452,0.18360299,0.01145984
-4.31915958,0.72177296,0.13317724,0.00000000,0.10050006,0.17541506,0.18362960,0.01158137
-4.31315658,0.73299358,0.13104161,0.00000000,0.09855824,0.17704562,0.18383969,0.01175621
-4.30715358,0.74686957,0.12897801,0.00000000,0.09687557,0.17940387,0.18420759,0.01197829
