energy_ev,total_up,Bi_p_up,Bi_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.69984992,6.12252886,1.02558345,0.02085535,3.21185948,2.81976635,2.22527223,0.00000000
-5.69384692,5.79919569,0.99550403,0.02020367,3.03837553,2.67419743,2.07862337,0.00000000
-5.68784392,5.47312614,0.96203554,0.01963464,2.86005466,2.52832319,1.93287737,0.00000000
-5.68184092,5.14900864,0.92585031,0.01915914,2.67970101,2.38413147,1.78993720,0.00000000
-5.67583792,4.83124501,0.88765307,0.01878631,2.49998199,2.24348877,1.65154007,0.00000000
-5.66983492,4.52386879,0.84816312,0.01852352,2.32337237,2.10810854,1.51922923,0.00000000
-5.66383192,4.23048260,0.80809705,0.01837644,2.15210923,1.97952699,1.39433474,0.00000000
-5.65782891,3.95421575,0.76815293,0.01834920,1.98815878,1.85908713,1.27796314,0.00000000
-5.65182591,3.69770181,0.72899619,0.01844459,1.83319526,1.74793066,1.17099567,0.00000000
-5.64582291,3.46307492,0.69124766,0.01866433,1.68859136,1.64699736,1.07409413,0.00000000
-5.63981991,3.25198284,0.65547392,0.01900929,1.55541941,1.55703086,0.98771333,0.00000000
-5.63381691,3.06561371,0.62218010,0.01947977,1.43446175,1.47858983,0.91211858,0.00000000
-5.62781391,2.90473321,0.59180491,0.02007572,1.32622865,1.41206290,0.84740684,0.00000000
-5.62181091,2.76972837,0.56471784,0.02079694,1.23098182,1.35768584,0.79352980,0.00000000
-5.61580790,2.66065447,0.54121816,0.02164312,1.14876156,1.31555952,0.75031746,0.00000000
-5.60980490,2.57728136,0.52153534,0.02261390,1.07941553,1.28566699,0.71750086,0.00000000
-5.60380190,2.51913647,0.50583074,0.02370879,1.02262756,1.26788876,0.69473269,0.00000000
-5.59779890,2.48554203,0.49420001,0.02492695,0.97794494,1.26201506,0.68160506,0.00000000
-5.59179590,2.47564505,0.48667598,0.02626697,0.94480308,1.26775470,0.67766382,0.00000000
-5.58579290,2.48843952,0.48323198,0.02772648,0.92254693,1.28474036,0.68241917,0.00000000
-5.57978989,2.52278081,0.48378528,0.02930183,0.91044873,1.31253051,0.69535278,0.00000000
-5.57378689,2.57739358,0.48820073,0.03098762,0.90772226,1.35060870,0.71592174,0.00000000
-5.56778389,2.65087483,0.49629470,0.03277634,0.91353389,1.39838100,0.74355996,0.00000000
-5.56178089,2.74169434,0.50783937,0.03465805,0.92701110,1.45517302,0.77767789,0.00000000
-5.55577789,2.84819504,0.52256759,0.03662011,0.94724939,1.52022768,0.81766146,0.00000000
-5.54977489,2.96859597,0.54017863,0.03864707,0.97331838,1.59270505,0.86287114,0.00000000
-5.54377189,3.10100021,0.56034474,0.04072070,1.00426807,1.67168562,0.91264207,0.00000000
-5.53776888,3.24340976,0.58271887,0.04282019,1.03913607,1.75617787,0.96628584,0.00000000
-5.53176588,3.39374876,0.60694353,0.04492255,1.07695637,1.84513082,1.02309470,0.00000000
-5.52576288,3.54989562,0.63266053,0.04700312,1.11677007,1.93745192,1.08234831,0.00000000
-5.51975988,3.70972365,0.65952163,0.04903637,1.15763818,2.03202979,1.14332316,0.00000000
-5.51375688,3.87114924,0.68719960,0.05099664,1.19865624,2.12776146,1.20530440,0.00000000
-5.50775388,4.03218517,0.71539918,0.05285916,1.23897035,2.22358261,1.26759957,0.00000000
-5.50175088,4.19099658,0.74386754,0.05460101,1.27779388,2.31849953,1.32955356,0.00000000
-5.49574787,4.34595611,0.77240343,0.05620203,1.31442388,2.41162074,1.39056377,0.00000000
-5.48974487,4.49569449,0.80086439,0.05764577,1.34825632,2.50218641,1.45009461,0.00000000
-5.48374187,4.63914312,0.82917153,0.05892021,1.37879896,2.58959343,1.50769029,0.00000000
-5.47773887,4.77556500,0.85731120,0.06001834,1.40568102,2.67341424,1.56298483,0.00000000
-5.47173587,4.90457134,0.88533315,0.06093849,1.42865873,2.75340787,1.61570854,0.00000000
-5.46573287,5.02612157,0.91334508,0.06168443,1.44761622,2.82952186,1.66569043,0.00000000
-5.45972986,5.14050592,0.94150344,0.06226517,1.46256146,2.90188451,1.71285604,0.00000000
-5.45372686,5.24831044,0.97000088,0.06269454,1.47361719,2.97078734,1.75722077,0.00000000
-5.44772386,5.35036589,0.99905057,0.06299044,1.48100735,3.03665848,1.79887900,0.00000000
-5.44172086,5.44768295,1.02886846,0.06317393,1.48503954,3.10002818,1.83798959,0.00000000
-5.43571786,5.54137710,1.05965403,0.06326817,1.48608457,3.16148838,1.87475862,0.00000000
-5.42971486,5.63258786,1.09157087,0.06329718,1.48455427,3.22164864,1.90942066,0.00000000
-5.42371186,5.72239700,1.12472808,0.06328466,1.48087885,3.28109120,1.94221965,0.00000000
-5.41770885,5.81175119,1.15916373,0.06325277,1.47548525,3.34032810,1.97339096,0.00000000
-5.41170585,5.90139413,1.19483152,0.06322107,1.46877771,3.39976303,2.00314585,0.00000000
-5.40570285,5.99181275,1.23159149,0.06320558,1.46112176,3.45966082,2.03165949,0.00000000
-5.39969985,6.08320147,1.26920577,0.06321814,1.45283258,3.52012655,2.05906365,0.00000000
-5.39369685,6.17544718,1.30733967,0.06326597,1.44416835,3.58109612,2.08544464,0.00000000
-5.38769385,6.26813640,1.34556843,0.06335155,1.43532875,3.64233900,2.11084674,0.00000000
-5.38169085,6.36058462,1.38338940,0.06347279,1.42645868,3.70347342,2.13528110,0.00000000
-5.37568784,6.45188626,1.42023934,0.06362345,1.41765659,3.76399314,2.15873957,0.00000000
-5.36968484,6.54098222,1.45551575,0.06379384,1.40898666,3.82330428,2.18121242,0.00000000
-5.36368184,6.62674080,1.48860142,0.06397170,1.40049373,3.88076992,2.20270883,0.00000000
-5.35767884,6.70804673,1.51889077,0.06414320,1.39221971,3.93575950,2.22327840,0.00000000
-5.35167584,6.78389226,1.54581654,0.06429400,1.38422013,3.98769972,2.24303214,0.00000000
-5.34567284,6.85346414,1.56887536,0.06441034,1.37657926,4.03612344,2.26216114,0.00000000
-5.33966983,6.91622035,1.58765078,0.06448001,1.36942274,4.08071307,2.28095102,0.00000000
-5.33366683,6.97195097,1.60183237,0.06449319,1.36292640,4.12133522,2.29979101,0.00000000
-5.32766383,7.02081872,1.61122997,0.06444315,1.35732059,4.15806400,2.31917606,0.00000000
-5.32166083,7.06337567,1.61578202,0.06432659,1.35288930,4.19119094,2.33970157,0.00000000
-5.31565783,7.10055450,1.61555785,0.06414385,1.34996418,4.22122039,2.36205018,0.00000000
-5.30965483,7.13363396,1.61075351,0.06389882,1.34891341,4.24885029,2.38697096,0.00000000
-5.30365183,7.16418035,1.60168178,0.06359856,1.35012621,4.27493915,2.41525175,0.00000000
-5.29764882,7.19396800,1.58875660,0.06325275,1.35399382,4.30046087,2.44768586,0.00000000
-5.29164582,7.22488342,1.57247323,0.06287297,1.36088798,4.32645023,2.48503485,0.00000000
-5.28564282,7.25881887,1.55338507,0.06247180,1.37113854,4.35394206,2.52798947,0.00000000
-5.27963982,7.29756177,1.53207857,0.06206193,1.38501130,4.38390811,2.57713088,0.00000000
-5.27363682,7.34268662,1.50914761,0.06165522,1.40268773,4.41719529,2.63289449,0.00000000
-5.26763382,7.39545626,1.48516878,0.06126185,1.42424776,4.45446936,2.69553873,0.00000000
-5.26163082,7.45673830,1.46067873,0.06088958,1.44965683,4.49616756,2.76512058,0.00000000
-5.25562781,7.52694190,1.43615472,0.06054312,1.47875801,4.54246314,2.84147959,0.00000000
-5.24962481,7.60597869,1.41199934,0.06022381,1.51126981,4.59324413,2.92423145,0.00000000
-5.24362181,7.69324995,1.38852967,0.05992942,1.54678982,4.64810760,3.01277174,0.00000000
-5.23761881,7.78766080,1.36597148,0.05965416,1.58480413,4.70636978,3.10628974,0.00000000
-5.23161581,7.88766018,1.34445815,0.05938896,1.62470194,4.76709138,3.20379172,0.00000000
-5.22561281,7.99130396,1.32403419,0.05912195,1.66579479,4.82911645,3.30413247,0.00000000
-5.21960980,8.09633738,1.30466264,0.05883898,1.70733918,4.89112244,3.40605338,0.00000000
-5.21360680,8.20029155,1.28623575,0.05852439,1.74856160,4.95167822,3.50822502,0.00000000
-5.20760380,8.30058840,1.26858806,0.05816180,1.78868462,5.00930667,3.60929194,0.00000000
-5.20160080,8.39464817,1.25151086,0.05773487,1.82695289,5.06254803,3.70791725,0.00000000
-5.19559780,8.47999332,1.23476729,0.05722815,1.86265775,5.11002048,3.80282486,0.00000000
-5.18959480,8.55434373,1.21810711,0.05662778,1.89515948,5.15047455,3.89283729,0.00000000
-5.18359180,8.61569844,1.20128048,0.05592215,1.92390638,5.18283859,3.97690726,0.00000000
-5.17758879,8.66240062,1.18405010,0.05510237,1.94845008,5.20625316,4.05414217,0.00000000
-5.17158579,8.69318342,1.16620139,0.05416271,1.96845657,5.22009311,4.12382045,0.00000000
-5.16558279,8.70719585,1.14755036,0.05310080,1.98371316,5.22397682,4.18539995,0.00000000
-5.15957979,8.70400899,1.12794911,0.05191770,1.99413115,5.21776296,4.23851863,0.00000000
-5.15357679,8.68360425,1.10728909,0.05061789,1.99974473,5.20153611,4.28298836,0.00000000
-5.14757379,8.64634582,1.08550218,0.04920906,2.00070653,5.17558276,4.31878318,0.00000000
-5.14157079,8.59294083,1.06256007,0.04770182,1.99728028,5.14036028,4.34602330,0.00000000
-5.13556778,8.52439058,1.03847202,0.04610939,1.98983123,5.09646115,4.36495650,0.00000000
-5.12956478,8.44193657,1.01328161,0.04444710,1.97881482,5.04457536,4.37593836,0.00000000
-5.12356178,8.34700502,0.98706274,0.04273198,1.96476410,4.98545338,4.37941272,0.00000000
-5.11755878,8.24115270,0.95991520,0.04098222,1.94827631,4.91987205,4.37589345,0.00000000
-5.11155578,8.12601700,0.93196014,0.03921676,1.92999885,4.84860531,4.36594831,0.00000000
-5.10555278,8.00327165,0.90333568,0.03745473,1.91061493,4.77240098,4.35018530,0.00000000
-5.09954977,7.87458963,0.87419284,0.03571507,1.89082888,4.69196458,4.32924165,0.00000000
-5.09354677,7.74161318,0.84469183,0.03401610,1.87135126,4.60795025,4.30377511,0.00000000
-5.08754377,7.60593111,0.81499882,0.03237514,1.85288378,4.52095847,4.27445717,0.00000000
-5.08154077,7.46906224,0.78528318,0.03080822,1.83610398,4.43153993,4.24196745,0.00000000
-5.07553777,7.33244417,0.75571507,0.02932977,1.82164996,4.34020423,4.20698870,0.00000000
-5.06953477,7.19742607,0.72646344,0.02795240,1.81010514,4.24743224,4.17020172,0.00000000
-5.06353177,7.06526413,0.69769429,0.02668674,1.80198350,4.15369050,4.13227962,0.00000000
-5.05752876,6.93711881,0.66956906,0.02554130,1.79771562,4.05944630,4.09388126,0.00000000
-5.05152576,6.81405299,0.64224326,0.02452242,1.79763612,3.96518208,4.05564367,0.00000000
-5.04552276,6.69703063,0.61586512,0.02363421,1.80197300,3.87140807,4.01817379,0.00000000
-5.03951976,6.58691578,0.59057429,0.02287859,1.81083958,3.77867217,3.98203989,0.00000000
-5.03351676,6.48447223,0.56650065,0.02225543,1.82422973,3.68756676,3.94776333,0.00000000
-5.02751376,6.39036435,0.54376313,0.02176260,1.84201676,3.59873187,3.91581140,0.00000000
-5.02151076,6.30515955,0.52246866,0.02139627,1.86395674,3.51285488,3.88659215,0.00000000
-5.01550775,6.22933326,0.50271128,0.02115106,1.88969613,3.43066698,3.86045173,0.00000000
-5.00950475,6.16327678,0.48457132,0.02102038,1.91878425,3.35293662,3.83767510,0.00000000
-5.00350175,6.10730848,0.46811497,0.02099677,1.95068993,3.28046061,3.81849019,0.00000000
-4.99749875,6.06168830,0.45339386,0.02107221,1.98482231,3.21405333,3.80307577,0.00000000
-4.99149575,6.02663526,0.44044512,0.02123855,2.02055474,3.15453467,3.79157273,0.00000000
-4.98549275,6.00234728,0.42929151,0.02148782,2.05725111,3.10271707,3.78409810,0.00000000
-4.97948974,5.98902217,0.41994189,0.02181263,2.09429327,3.05939231,3.78076102,0.00000000
-4.97348674,5.98687851,0.41239177,0.02220653,2.13110840,3.02531819,3.78167956,0.00000000
-4.96748374,5.99617474,0.40662414,0.02266422,2.16719484,3.00120553,3.78699694,0.00000000
-4.96148074,6.01722484,0.40261022,0.02318184,2.20214524,2.98770559,3.79689598,0.00000000
-4.95547774,6.05040896,0.40031038,0.02375713,2.23566553,2.98539800,3.81161026,0.00000000
-4.94947474,6.09617749,0.39967491,0.02438947,2.26758889,2.99477942,3.83143095,0.00000000
-4.94347174,6.15504754,0.40064479,0.02507989,2.29788358,3.01625278,3.85670819,0.00000000
-4.93746873,6.22759089,0.40315231,0.02583098,2.32665439,3.05011735,3.88784654,0.00000000
-4.93146573,6.31441341,0.40712157,0.02664671,2.35413714,3.09655961,3.92529402,0.00000000
-4.92546273,6.41612599,0.41246885,0.02753211,2.38068663,3.15564491,3.96952506,0.00000000
-4.91945973,6.53330802,0.41910289,0.02849299,2.40675831,3.22731029,4.02101777,0.00000000
-4.91345673,6.66646457,0.42692513,0.02953550,2.43288465,3.31135832,4.08022658,0.00000000
-4.90745373,6.81597930,0.43582987,0.03066568,2.45964704,3.40745226,4.14755139,0.00000000
-4.90145073,6.98206508,0.44570457,0.03188899,2.48764491,3.51511273,4.22330493,0.00000000
-4.89544772,7.16471480,0.45643019,0.03320986,2.51746313,3.63371596,4.30768001,0.00000000
-4.88944472,7.36365497,0.46788173,0.03463115,2.54963968,3.76249389,4.40071841,0.00000000
-4.88344172,7.57830459,0.47992900,0.03615376,2.58463485,3.90053615,4.50228330,0.00000000
-4.87743872,7.80774154,0.49243759,0.03777622,2.62280360,4.04679420,4.61203679,0.00000000
-4.87143572,8.05067887,0.50527014,0.03949439,2.66437238,4.20008758,4.72942405,0.00000000
-4.86543272,8.30545236,0.51828780,0.04130117,2.70942151,4.35911244,4.85366508,0.00000000
-4.85942971,8.57002078,0.53135198,0.04318639,2.75787382,4.52245233,4.98375492,0.00000000
-4.85342671,8.84197947,0.54432612,0.04513678,2.80949018,4.68859130,5.11847255,0.00000000
-4.84742371,9.11858728,0.55707768,0.04713599,2.86387184,4.85592914,5.25639837,0.00000000
-4.84142071,9.39680634,0.56948001,0.04916478,2.92046948,5.02279884,5.39593973,0.00000000
-4.83541771,9.67335371,0.58141413,0.05120132,2.97859838,5.18748596,5.53536340,0.00000000
-4.82941471,9.94476302,0.59277032,0.05322155,3.03745869,5.34824971,5.67283388,0.00000000
-4.82341171,10.20745427,0.60344938,0.05519967,3.09615991,5.50334553,5.80645568,0.00000000
-4.81740870,10.45780913,0.61336345,0.05710870,3.15374815,5.65104864,5.93431797,0.00000000
-4.81140570,10.69224914,0.62243652,0.05892106,3.20923484,5.78967835,6.05453967,0.00000000
-4.80540270,10.90731397,0.63060427,0.06060930,3.26162555,5.91762234,6.16531303,0.00000000
-4.79939970,11.09973685,0.63781358,0.06214673,3.30994752,6.03336061,6.26494406,0.00000000
-4.79339670,11.26651458,0.64402144,0.06350809,3.35327481,6.13548829,6.35188820,0.00000000
-4.78739370,11.40496970,0.64919358,0.06467026,3.39075014,6.22273692,6.42478004,0.00000000
-4.78139070,11.51280284,0.65330266,0.06561283,3.42160259,6.29399348,6.48245616,0.00000000
-4.77538769,11.58813376,0.65632634,0.06631863,3.44516090,6.34831668,6.52397073,0.00000000
-4.76938469,11.62953013,0.65824526,0.06677419,3.46086220,6.38495018,6.54860363,0.00000000
-4.76338169,11.63602372,0.65904107,0.06697008,3.46825631,6.40333239,6.55586160,0.00000000
-4.75737869,11.60711429,0.65869475,0.06690114,3.46700608,6.40310256,6.54547309,0.00000000
-4.75137569,11.54276182,0.65718523,0.06656655,3.45688443,6.38410344,6.51737767,0.00000000
-4.74537269,11.44336857,0.65448855,0.06596984,3.43776883,6.34638025,6.47171149,0.00000000
-4.73936968,11.30975246,0.65057762,0.06511870,3.40963409,6.29017660,6.40878986,0.00000000
-4.73336668,11.14311365,0.64542256,0.06402477,3.37254432,6.21592740,6.32908846,0.00000000
-4.72736368,10.94499643,0.63899181,0.06270325,3.32664487,6.12424941,6.23322441,0.00000000
-4.72136068,10.71724825,0.63125378,0.06117245,3.27215494,6.01592976,6.12193833,0.00000000
-4.71535768,10.46197781,0.62217916,0.05945330,3.20936121,5.89191307,5.99607810,0.00000000
-4.70935468,10.18151361,0.61174357,0.05756882,3.13861296,5.75328732,5.85658513,0.00000000
-4.70335168,9.87836431,0.59993059,0.05554355,3.06031859,5.60126915,5.70448307,0.00000000
-4.69734867,9.55518147,0.58673484,0.05340295,2.97494347,5.43718847,5.54086907,0.00000000
-4.69134567,9.21472532,0.57216504,0.05117291,2.88300870,5.26247286,5.36690712,0.00000000
-4.68534267,8.85983322,0.55624669,0.04887921,2.78509041,5.07863154,5.18382287,0.00000000
-4.67933967,8.49339077,0.53902435,0.04654709,2.68181895,4.88723900,4.99289910,0.00000000
-4.67333667,8.11830484,0.52056322,0.04420079,2.57387736,4.68991810,4.79547104,0.00000000
-4.66733367,7.73747786,0.50094998,0.04186328,2.46199866,4.48832257,4.59292056,0.00000000
-4.66133067,7.35378261,0.48029268,0.03955592,2.34696133,4.28411875,4.38666866,0.00000000
-4.65532766,6.97003695,0.45871985,0.03729827,2.22958288,4.07896652,4.17816546,0.00000000
-4.64932466,6.58897788,0.43637860,0.03510796,2.11071105,3.87449942,3.96887741,0.00000000
-4.64332166,6.21323481,0.41343193,0.03300051,1.99121292,3.67230413,3.76027169,0.00000000
-4.63731866,5.84530206,0.39005536,0.03098935,1.87196205,3.47389959,3.55379788,0.00000000
-4.63131566,5.48751084,0.36643294,0.02908574,1.75382399,3.28071603,3.35086740,0.00000000
-4.62531266,5.14200155,0.34275293,0.02729880,1.63764084,3.09407464,3.15283141,0.00000000
-4.61930965,4.81069700,0.31920325,0.02563557,1.52421534,2.91516824,2.96095800,0.00000000
-4.61330665,4.49527782,0.29596699,0.02410105,1.41429539,2.74504379,2.77640982,0.00000000
-4.60730365,4.19716096,0.27321810,0.02269827,1.30855949,2.58458730,2.60022297,0.00000000
-4.60130065,3.91748249,0.25111750,0.02142841,1.20760400,2.43451184,2.43328836,0.00000000
-4.59529765,3.65708560,0.22980975,0.02029089,1.11193260,2.29534912,2.27633635,0.00000000
-4.58929465,3.41651464,0.20942029,0.01928349,1.02194855,2.16744517,2.12992548,0.00000000
-4.58329165,3.19601567,0.19005356,0.01840250,0.93794999,2.05096025,1.99443580,0.00000000
-4.57728864,2.99554378,0.17179179,0.01764287,0.86012843,1.94587319,1.87006711,0.00000000
-4.57128564,2.81477708,0.15469455,0.01699831,0.78857041,1.85198996,1.75684219,0.00000000
-4.56528264,2.65313684,0.13879913,0.01646152,0.72326216,1.76895616,1.65461477,0.00000000
-4.55927964,2.50981322,0.12412149,0.01602433,0.66409695,1.69627306,1.56308182,0.00000000
-4.55327664,2.38379543,0.11065785,0.01567786,0.61088466,1.63331636,1.48179966,0.00000000
-4.54727364,2.27390538,0.09838669,0.01541270,0.56336312,1.57935717,1.41020290,0.00000000
-4.54127064,2.17883344,0.08727109,0.01521910,0.52121068,1.53358432,1.34762564,0.00000000
-4.53526763,2.09717506,0.07726139,0.01508712,0.48405941,1.49512719,1.29332387,0.00000000
-4.52926463,2.02746715,0.06829779,0.01500679,0.45150846,1.46307840,1.24649836,0.00000000
-4.52326163,1.96822312,0.06031307,0.01496826,0.42313710,1.43651574,1.20631716,0.00000000
-4.51725863,1.91796559,0.05323519,0.01496194,0.39851701,1.41452265,1.17193722,0.00000000
-4.51125563,1.87525624,0.04698963,0.01497861,0.37722350,1.39620708,1.14252441,0.00000000
-4.50525263,1.83872241,0.04150157,0.01500957,0.35884556,1.38071836,1.11727180,0.00000000
-4.49924962,1.80708002,0.03669778,0.01504670,0.34299439,1.36726191,1.09541583,0.00000000
-4.49324662,1.77915303,0.03250816,0.01508259,0.32931053,1.35511205,1.07625032,0.00000000
-4.48724362,1.75388949,0.02886700,0.01511062,0.31746959,1.34362280,1.05913842,0.00000000
-4.48124062,1.73037445,0.02571391,0.01512503,0.30718649,1.33223688,1.04352244,0.00000000
-4.47523762,1.70784002,0.02299448,0.01512101,0.29821859,1.32049314,1.02893185,0.00000000
-4.46923462,1.68567283,0.02066069,0.01509479,0.29036753,1.30803260,1.01498945,0.00000000
-4.46323162,1.66341916,0.01867100,0.01504369,0.28348012,1.29460298,1.00141592,0.00000000
-4.45722861,1.64078787,0.01699039,0.01496617,0.27744834,1.28006200,0.98803263,0.00000000
-4.45122561,1.61765094,0.01559010,0.01486194,0.27220843,1.26437913,0.97476293,0.00000000
-4.44522261,1.59404178,0.01444735,0.01473193,0.26773930,1.24763563,0.96163149,0.00000000
-4.43921961,1.57015070,0.01354494,0.01457836,0.26406016,1.23002276,0.94876183,0.00000000
-4.43321661,1.54631754,0.01287074,0.01440468,0.26122750,1.21183760,0.93637164,0.00000000
-4.42721361,1.52302084,0.01241731,0.01421559,0.25933126,1.19347627,0.92476573,0.00000000
-4.42121061,1.50086339,0.01218131,0.01401689,0.25849044,1.17542424,0.91432640,0.00000000
-4.41520760,1.48055382,0.01216314,0.01381542,0.25884786,1.15824344,0.90550116,0.00000000
-4.40920460,1.46288420,0.01236651,0.01361886,0.26056432,1.14255613,0.89878763,0.00000000
-4.40320160,1.44870384,0.01279810,0.01343551,0.26381218,1.12902563,0.89471593,0.00000000
-4.39719860,1.43888953,0.01346732,0.01327407,0.26876844,1.11833404,0.89382862,0.00000000
-4.39119560,1.43431307,0.01438621,0.01314332,0.27560744,1.11115772,0.89665886,0.00000000
-4.38519260,1.43580693,0.01556937,0.01305182,0.28449354,1.10814096,0.90370720,0.00000000
-4.37918959,1.44412924,0.01703413,0.01300760,0.29557391,1.10986896,0.91541801,0.00000000
-4.37318659,1.45992952,0.01880081,0.01301777,0.30897172,1.11684116,0.93215637,0.00000000
-4.36718359,1.48371682,0.02089315,0.01308825,0.32478024,1.12944602,0.95418647,0.00000000
-4.36118059,1.51583166,0.02333887,0.01322344,0.34305792,1.14793865,0.98165255,0.00000000
-4.35517759,1.55642355,0.02617044,0.01342597,0.36382491,1.17242240,1.01456366,0.00000000
-4.34917459,1.60543539,0.02942592,0.01369650,0.38706134,1.20283563,1.05278284,0.00000000
-4.34317159,1.66259603,0.03314991,0.01403360,0.41270738,1.23894448,1.09602189,0.00000000
-4.33716858,1.72742171,0.03739457,0.01443366,0.44066544,1.28034255,1.14384212,0.00000000
-4.33116558,1.79922705,0.04222065,0.01489095,0.47080425,1.32645768,1.19566157,0.00000000
-4.32516258,1.87714528,0.04769842,0.01539774,0.50296498,1.37656601,1.25076855,0.00000000
-4.31915958,1.96015738,0.05390845,0.01594447,0.53696904,1.42981302,1.30834137,0.00000000
-4.31315658,2.04712904,0.06094221,0.01652008,0.57262719,1.48524074,1.36747360,0.00000000
-4.30715358,2.13685386,0.06890223,0.01711230,0.60974961,1.54182026,1.42720382,0.00000000
