energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.84992496,2.10276460,1.06473170,0.00000000,0.01066675,0.06997756,0.02189499,1.44477058,0.80422113,0.17444390
-5.84392196,2.06884369,1.06578149,0.00000000,0.00990023,0.06479471,0.02061488,1.42762446,0.78391847,0.17593262
-5.83791896,2.03783101,1.06772975,0.00000000,0.00914375,0.05985457,0.01934962,1.41229525,0.76502587,0.17760001
-5.83191596,2.00947857,1.07028551,0.00000000,0.00840440,0.05518615,0.01810981,1.39856338,0.74749999,0.17937773
-5.82591296,1.98337654,1.07309124,0.00000000,0.00768849,0.05080897,0.01690481,1.38610265,0.73122552,0.18118495
-5.81990995,1.95898032,1.07573894,0.00000000,0.00700140,0.04673364,0.01574254,1.37449916,0.71602731,0.18293143
-5.81390695,1.93564237,1.07778815,0.00000000,0.00634758,0.04296266,0.01462944,1.36327348,0.70168415,0.18452106
-5.80790395,1.91264720,1.07878511,0.00000000,0.00573046,0.03949140,0.01357041,1.35190494,0.68794368,0.18585560
-5.80190095,1.88924773,1.07828197,0.00000000,0.00515252,0.03630926,0.01256888,1.33985672,0.67453752,0.18683857
-5.79589795,1.86470125,1.07585541,0.00000000,0.00461527,0.03340092,0.01162682,1.32660065,0.66119591,0.18737896
-5.78989495,1.83830338,1.07112343,0.00000000,0.00411936,0.03074752,0.01074492,1.31164053,0.64766110,0.18739474
-5.78389195,1.80941844,1.06376002,0.00000000,0.00366465,0.02832789,0.00992268,1.29453292,0.63369911,0.18681594
-5.77788894,1.77750511,1.05350675,0.00000000,0.00325031,0.02611968,0.00915863,1.27490457,0.61910921,0.18558715
-5.77188594,1.74213631,1.04018106,0.00000000,0.00287493,0.02410031,0.00845050,1.25246584,0.60373106,0.18366943
-5.76588294,1.70301289,1.02368103,0.00000000,0.00253664,0.02224787,0.00779541,1.22701975,0.58744918,0.18104147
-5.75987994,1.65997072,1.00398655,0.00000000,0.00223323,0.02054177,0.00719006,1.19846645,0.57019504,0.17769998
-5.75387694,1.61298154,0.98115711,0.00000000,0.00196225,0.01896327,0.00663091,1.16680332,0.55194659,0.17365946
-5.74787394,1.56214784,0.95532654,0.00000000,0.00172114,0.01749585,0.00611433,1.13212092,0.53272584,0.16895116
-5.74187094,1.50769271,0.92669522,0.00000000,0.00150727,0.01612537,0.00563674,1.09459542,0.51259463,0.16362158
-5.73586793,1.44994549,0.89552032,0.00000000,0.00131805,0.01484015,0.00519472,1.05447819,0.49164913,0.15773037
-5.72986493,1.38932437,0.86210471,0.00000000,0.00115099,0.01363092,0.00478507,1.01208327,0.47001338,0.15134797
-5.72386193,1.32631725,0.82678528,0.00000000,0.00100374,0.01249062,0.00440488,0.96777368,0.44783250,0.14455297
-5.71785893,1.26146182,0.78992125,0.00000000,0.00087411,0.01141420,0.00405155,0.92194722,0.42526586,0.13742940
-5.71185593,1.19532614,0.75188309,0.00000000,0.00076009,0.01039834,0.00372283,0.87502277,0.40248065,0.13006407
-5.70585293,1.12849064,0.71304250,0.00000000,0.00065990,0.00944114,0.00341677,0.82742753,0.37964601,0.12254413
-5.69984992,1.06153230,0.67376394,0.00000000,0.00057192,0.00854187,0.00313175,0.77958591,0.35692821,0.11495484
-5.69384692,0.99501159,0.63439779,0.00000000,0.00049475,0.00770063,0.00286641,0.73191042,0.33448680,0.10737768
-5.68784392,0.92946259,0.59527546,0.00000000,0.00042715,0.00691816,0.00261964,0.68479476,0.31247186,0.09988897
-5.68184092,0.86538634,0.55670625,0.00000000,0.00036805,0.00619562,0.00239059,0.63860929,0.29102237,0.09255879
-5.67583792,0.80324748,0.51897612,0.00000000,0.00031653,0.00553444,0.00217856,0.59369877,0.27026567,0.08545037
-5.66983492,0.74347380,0.48234789,0.00000000,0.00027179,0.00493622,0.00198306,0.55038215,0.25031775,0.07861995
-5.66383192,0.68645849,0.44706280,0.00000000,0.00023316,0.00440272,0.00180372,0.50895423,0.23128437,0.07211688
-5.65782891,0.63256448,0.41334315,0.00000000,0.00020007,0.00393582,0.00164035,0.46968887,0.21326276,0.06598414
-5.65182591,0.58213039,0.38139552,0.00000000,0.00017203,0.00353760,0.00149287,0.43284316,0.19634362,0.06025909
-5.64582291,0.53547753,0.35141448,0.00000000,0.00014864,0.00321043,0.00136134,0.39866241,0.18061348,0.05497429
-5.63981991,0.49291734,0.32358628,0.00000000,0.00012957,0.00295703,0.00124594,0.36738534,0.16615695,0.05015858
-5.63381691,0.45475871,0.29809242,0.00000000,0.00011455,0.00278064,0.00114701,0.33924919,0.15305894,0.04583806
-5.62781391,0.42131466,0.27511268,0.00000000,0.00010337,0.00268512,0.00106501,0.31449437,0.14140651,0.04203712
-5.62181091,0.39290799,0.25482761,0.00000000,0.00009589,0.00267505,0.00100056,0.29336826,0.13129044,0.03877931
-5.61580790,0.36987526,0.23742003,0.00000000,0.00009200,0.00275581,0.00095441,0.27612793,0.12280619,0.03608813
-5.60980490,0.35256909,0.22307576,0.00000000,0.00009168,0.00293366,0.00092747,0.26304152,0.11605443,0.03398753
-5.60380190,0.34135808,0.21198312,0.00000000,0.00009490,0.00321570,0.00092077,0.25438801,0.11114076,0.03250231
-5.59779890,0.33662441,0.20433137,0.00000000,0.00010171,0.00360987,0.00093545,0.25045536,0.10817494,0.03165815
-5.59179590,0.33875891,0.20030800,0.00000000,0.00011218,0.00412480,0.00097277,0.25153670,0.10726923,0.03148142
-5.58579290,0.34815333,0.20009476,0.00000000,0.00012640,0.00476967,0.00103404,0.25792468,0.10853619,0.03199870
-5.57978989,0.36519007,0.20386261,0.00000000,0.00014449,0.00555391,0.00112059,0.26990397,0.11208559,0.03323604
-5.57378689,0.39022933,0.21176557,0.00000000,0.00016657,0.00648698,0.00123372,0.28774186,0.11802084,0.03521791
-5.56778389,0.42359392,0.22393364,0.00000000,0.00019274,0.00757790,0.00137465,0.31167726,0.12643461,0.03796595
-5.56178089,0.46555216,0.24046493,0.00000000,0.00022309,0.00883489,0.00154446,0.34190835,0.13740411,0.04149752
-5.55577789,0.51629930,0.26141724,0.00000000,0.00025768,0.01026488,0.00174400,0.37857910,0.15098585,0.04582410
-5.54977489,0.57593812,0.28679950,0.00000000,0.00029650,0.01187301,0.00197384,0.42176531,0.16721025,0.05094955
-5.54377189,0.64445944,0.31656323,0.00000000,0.00033949,0.01366209,0.00223417,0.47146055,0.18607619,0.05686840
-5.53776888,0.72172354,0.35059465,0.00000000,0.00038651,0.01563216,0.00252475,0.52756272,0.20754580,0.06356423
-5.53176588,0.80744323,0.38870764,0.00000000,0.00043733,0.01777997,0.00284485,0.58986194,0.23153969,0.07100814
-5.52576288,0.90116976,0.43063826,0.00000000,0.00049160,0.02009861,0.00319317,0.65803039,0.25793290,0.07915750
-5.51975988,1.00228252,0.47604113,0.00000000,0.00054890,0.02257717,0.00356780,0.73161496,0.28655192,0.08795504
-5.51375688,1.10998340,0.52448811,0.00000000,0.00060866,0.02520050,0.00396620,0.81003324,0.31717288,0.09732832
-5.50775388,1.22329662,0.57546967,0.00000000,0.00067023,0.02794916,0.00438521,0.89257356,0.34952134,0.10718973
-5.50175088,1.34107483,0.62839923,0.00000000,0.00073286,0.03079943,0.00482101,0.97839945,0.38327365,0.11743703
-5.49574787,1.46201153,0.68262050,0.00000000,0.00079569,0.03372349,0.00526921,1.06655890,0.41806019,0.12795443
-5.48974487,1.58466036,0.73741807,0.00000000,0.00085781,0.03668983,0.00572486,1.15599833,0.45347040,0.13861426
-5.48374187,1.70746059,0.79203078,0.00000000,0.00091824,0.03966371,0.00618257,1.24558134,0.48905962,0.14927926
-5.47773887,1.82876872,0.84566789,0.00000000,0.00097599,0.04260783,0.00663658,1.33411171,0.52435764,0.15980531
-5.47173587,1.94689502,0.89752736,0.00000000,0.00103006,0.04548308,0.00708089,1.42036008,0.55887865,0.17004466
-5.46573287,2.06014406,0.94681574,0.00000000,0.00107950,0.04824946,0.00750941,1.50309354,0.59213242,0.17984945
-5.45972986,2.16685782,0.99276904,0.00000000,0.00112340,0.05086700,0.00791606,1.58110699,0.62363626,0.18907546
-5.45372686,2.26545976,1.03467361,0.00000000,0.00116096,0.05329678,0.00829498,1.65325536,0.65292730,0.19758601
-5.44772386,2.35449819,1.07188635,0.00000000,0.00119151,0.05550191,0.00864064,1.71848515,0.67957483,0.20525565
-5.44172086,2.43268725,1.10385335,0.00000000,0.00121451,0.05744852,0.00894798,1.77586440,0.70319194,0.21197373
-5.43571786,2.49894389,1.13012626,0.00000000,0.00122960,0.05910664,0.00921258,1.82460953,0.72344627,0.21764761
-5.42971486,2.55241916,1.15037551,0.00000000,0.00123662,0.06045102,0.00943075,1.86410823,0.74006926,0.22220531
-5.42371186,2.59252272,1.16439996,0.00000000,0.00123558,0.06146178,0.00959964,1.89393726,0.75286362,0.22559760
-5.41770885,2.61893934,1.17213249,0.00000000,0.00122672,0.06212495,0.00971730,1.91387440,0.76170866,0.22779934
-5.41170585,2.63163684,1.17364128,0.00000000,0.00121043,0.06243277,0.00978275,1.92390420,0.76656332,0.22881016
-5.40570285,2.63086492,1.16912663,0.00000000,0.00118732,0.06238386,0.00979599,1.92421699,0.76746666,0.22865423
-5.39969985,2.61714516,1.15891352,0.00000000,0.00115813,0.06198322,0.00975798,1.91520139,0.76453595,0.22737932
-5.39369685,2.59125221,1.14344015,0.00000000,0.00112376,0.06124200,0.00967063,1.89743039,0.75796226,0.22505511
-5.38769385,2.55418717,1.12324287,0.00000000,0.00108519,0.06017708,0.00953671,1.87164166,0.74800379,0.22177080
-5.38169085,2.50714400,1.09893817,0.00000000,0.00104350,0.05881063,0.00935979,1.83871268,0.73497718,0.21763210
-5.37568784,2.45147029,1.07120227,0.00000000,0.00099977,0.05716938,0.00914411,1.79963170,0.71924715,0.21275777
-5.36968484,2.38862372,1.04074927,0.00000000,0.00095512,0.05528387,0.00889447,1.75546559,0.70121477,0.20727582
-5.36368184,2.32012607,1.00830846,0.00000000,0.00091060,0.05318766,0.00861612,1.70732568,0.68130485,0.20131945
-5.35767884,2.24751616,0.97460182,0.00000000,0.00086721,0.05091641,0.00831458,1.65633301,0.65995293,0.19502296
-5.35167584,2.17230360,0.94032232,0.00000000,0.00082584,0.04850703,0.00799556,1.60358397,0.63759218,0.18851772
-5.34567284,2.09592499,0.90611395,0.00000000,0.00078726,0.04599683,0.00766477,1.55011785,0.61464093,0.18192840
-5.33966983,2.01970398,0.87255403,0.00000000,0.00075210,0.04342269,0.00732785,1.49688724,0.59149098,0.17536951
-5.33366683,1.94481674,0.84013844,0.00000000,0.00072082,0.04082036,0.00699023,1.44473245,0.56849734,0.16894245
-5.32766383,1.87226389,0.80927025,0.00000000,0.00069373,0.03822384,0.00665710,1.39436072,0.54596956,0.16273317
-5.32166083,1.80284987,0.78025202,0.00000000,0.00067097,0.03566484,0.00633330,1.34633108,0.52416504,0.15681041
-5.31565783,1.73717036,0.75328205,0.00000000,0.00065251,0.03317247,0.00602330,1.30104509,0.50328450,0.15122477
-5.30965483,1.67560804,0.72845450,0.00000000,0.00063818,0.03077298,0.00573122,1.25874402,0.48346970,0.14600838
-5.30365183,1.61833673,0.70576342,0.00000000,0.00062767,0.02848969,0.00546087,1.21951219,0.46480347,0.14117546
-5.29764882,1.56533353,0.68511029,0.00000000,0.00062057,0.02634308,0.00521574,1.18328638,0.44731200,0.13672346
-5.29164582,1.51639826,0.66631481,0.00000000,0.00061637,0.02435102,0.00499915,1.14987068,0.43096915,0.13263493
-5.28564282,1.47117925,0.64912829,0.00000000,0.00061452,0.02252906,0.00481432,1.11895621,0.41570265,0.12887994
-5.27963982,1.42920423,0.63324913,0.00000000,0.00061440,0.02089095,0.00466451,1.09014454,0.40140181,0.12541889
-5.27363682,1.38991493,0.61833970,0.00000000,0.00061542,0.01944912,0.00455310,1.06297394,0.38792632,0.12220574
-5.26763382,1.35270362,0.60404379,0.00000000,0.00061700,0.01821536,0.00448379,1.03694714,0.37511584,0.11919136
-5.26163082,1.31695019,0.59000396,0.00000000,0.00061860,0.01720142,0.00446067,1.01155926,0.36279979,0.11632692
-5.25562781,1.28205780,0.57587807,0.00000000,0.00061975,0.01641963,0.00448837,0.98632486,0.35080703,0.11356720
-5.24962481,1.24748584,0.56135423,0.00000000,0.00062007,0.01588359,0.00457208,0.96080272,0.33897487,0.11087358
-5.24362181,1.21277846,0.54616372,0.00000000,0.00061929,0.01560865,0.00471765,0.93461736,0.32715712,0.10821672
-5.23761881,1.17758776,0.53009124,0.00000000,0.00061722,0.01561239,0.00493156,0.90747647,0.31523086,0.10557866
-5.23161581,1.14169059,0.51298232,0.00000000,0.00061380,0.01591493,0.00522085,0.87918355,0.30310161,0.10295443
-5.22561281,1.10499845,0.49474760,0.00000000,0.00060909,0.01653910,0.00559305,0.84964525,0.29070678,0.10035288
-5.21960980,1.06756022,0.47536401,0.00000000,0.00060324,0.01751038,0.00605595,0.81887352,0.27801740,0.09779698
-5.21360680,1.02955788,0.45487287,0.00000000,0.00059651,0.01885672,0.00661740,0.78698241,0.26503801,0.09532332
-5.20760380,0.99129577,0.43337534,0.00000000,0.00058922,0.02060803,0.00728502,0.75418016,0.25180497,0.09298104
-5.20160080,0.95318397,0.41102547,0.00000000,0.00058177,0.02279555,0.00806580,0.72075703,0.23838333,0.09083015
-5.19559780,0.91571703,0.38802135,0.00000000,0.00057461,0.02545095,0.00896576,0.68706972,0.22486244,0.08893928
-5.18959480,0.87944909,0.36459495,0.00000000,0.00056818,0.02860524,0.00998952,0.65352331,0.21135071,0.08738310
-5.18359180,0.84496684,0.34100120,0.00000000,0.00056296,0.03228749,0.01113990,0.62055175,0.19796983,0.08623939
-5.17758879,0.81286163,0.31750683,0.00000000,0.00055938,0.03652342,0.01241745,0.58859787,0.18484871,0.08558589
-5.17158579,0.78370205,0.29437964,0.00000000,0.00055785,0.04133389,0.01382015,0.55809398,0.17211751,0.08549719
-5.16558279,0.75800840,0.27187849,0.00000000,0.00055872,0.04673334,0.01534304,0.52944385,0.15990203,0.08604157
-5.15957979,0.73622995,0.25024464,0.00000000,0.00056226,0.05272823,0.01697803,0.50300705,0.14831881,0.08727809
-5.15357679,0.71872604,0.22969449,0.00000000,0.00056870,0.05931560,0.01871375,0.47908605,0.13747093,0.08925394
-5.14757379,0.70575176,0.21041416,0.00000000,0.00057813,0.06648180,0.02053554,0.45791665,0.12744486,0.09200217
-5.14157079,0.69744853,0.19255578,0.00000000,0.00059062,0.07420140,0.02242560,0.43966200,0.11830831,0.09553990
-5.13556778,0.69383989,0.17623570,0.00000000,0.00060611,0.08243646,0.02436324,0.42441016,0.11010910,0.09986706
-5.12956478,0.69483249,0.16153427,0.00000000,0.00062450,0.09113621,0.02632529,0.41217518,0.10287515,0.10496567
-5.12356178,0.70022181,0.14849723,0.00000000,0.00064563,0.10023705,0.02828666,0.40290135,0.09661529,0.11079975
-5.11755878,0.70970251,0.13713837,0.00000000,0.00066929,0.10966320,0.03022098,0.39647018,0.09132091,0.11731592
-5.11155578,0.72288234,0.12744314,0.00000000,0.00069525,0.11932774,0.03210138,0.39270965,0.08696833,0.12444449
-5.10555278,0.73929927,0.11937299,0.00000000,0.00072329,0.12913423,0.03390125,0.39140505,0.08352157,0.13210128
-5.09954977,0.75844067,0.11287013,0.00000000,0.00075318,0.13897885,0.03559512,0.39231083,0.08093548,0.14018988
-5.09354677,0.77976386,0.10786229,0.00000000,0.00078475,0.14875302,0.03715948,0.39516279,0.07915902,0.14860452
-5.08754377,0.80271701,0.10426750,0.00000000,0.00081786,0.15834646,0.03857350,0.39968998,0.07813851,0.15723328
-5.08154077,0.82675966,0.10199830,0.00000000,0.00085246,0.16765055,0.03981975,0.40562588,0.07782069,0.16596169
-5.07553777,0.85138185,0.10096557,0.00000000,0.00088856,0.17656201,0.04088471,0.41271821,0.07815551,0.17467653
-5.06953477,0.87612152,0.10108159,0.00000000,0.00092627,0.18498667,0.04175915,0.42073720,0.07909857,0.18326977
-5.06353177,0.90057917,0.10226240,0.00000000,0.00096576,0.19284318,0.04243832,0.42948195,0.08061299,0.19164249
-5.05752876,0.92442977,0.10442945,0.00000000,0.00100732,0.20006667,0.04292197,0.43878477,0.08267092,0.19970863
-5.05152576,0.94743135,0.10751046,0.00000000,0.00105130,0.20661206,0.04321412,0.44851352,0.08525437,0.20739853
-5.04552276,0.96943025,0.11143964,0.00000000,0.00109810,0.21245685,0.04332274,0.45857203,0.08835561,0.21466202
-5.03951976,0.99036299,0.11615747,0.00000000,0.00114818,0.21760346,0.04325919,0.46889874,0.09197702,0.22147096
-5.03351676,1.01025491,0.12160984,0.00000000,0.00120203,0.22208076,0.04303755,0.47946393,0.09613044,0.22782116
-5.02751376,1.02921582,0.12774708,0.00000000,0.00126015,0.22594477,0.04267393,0.49026570,0.10083615,0.23373358
-5.02151076,1.04743299,0.13452272,0.00000000,0.00132300,0.22927853,0.04218561,0.50132526,0.10612140,0.23925463
-5.01550775,1.06516179,0.14189226,0.00000000,0.00139099,0.23219095,0.04159027,0.51268164,0.11201869,0.24445567
-5.00950475,1.08271462,0.14981194,0.00000000,0.00146448,0.23481473,0.04090526,0.52438643,0.11856377,0.24943154
-5.00350175,1.10044829,0.15823786,0.00000000,0.00154372,0.23730327,0.04014689,0.53649864,0.12579350,0.25429821
-4.99749875,1.11875064,0.16712512,0.00000000,0.00162884,0.23982668,0.03932993,0.54908010,0.13374355,0.25918961
-4.99149575,1.13802647,0.17642750,0.00000000,0.00171984,0.24256702,0.03846712,0.56219151,0.14244615,0.26425353
-4.98549275,1.15868357,0.18609729,0.00000000,0.00181657,0.24571276,0.03756899,0.57588930,0.15192786,0.26964696
-4.97948974,1.18111892,0.19608559,0.00000000,0.00191871,0.24945269,0.03664370,0.59022341,0.16220740,0.27553075
-4.97348674,1.20570559,0.20634281,0.00000000,0.00202580,0.25396958,0.03569712,0.60523595,0.17329379,0.28206390
-4.96748374,1.23278055,0.21681956,0.00000000,0.00213720,0.25943352,0.03473302,0.62096069,0.18518465,0.28939762
-4.96148074,1.26263373,0.22746767,0.00000000,0.00225215,0.26599546,0.03375338,0.63742329,0.19786491,0.29766939
-4.95547774,1.29549856,0.23824142,0.00000000,0.00236976,0.27378102,0.03275878,0.65464213,0.21130588,0.30699713
-4.94947474,1.33154421,0.24909889,0.00000000,0.00248903,0.28288489,0.03174887,0.67262968,0.22546482,0.31747395
-4.94347174,1.37086974,0.26000325,0.00000000,0.00260891,0.29336596,0.03072282,0.69139405,0.24028498,0.32916337
-4.93746873,1.41350033,0.27092410,0.00000000,0.00272833,0.30524362,0.02967982,0.71094078,0.25569616,0.34209552
-4.93146573,1.45938570,0.28183859,0.00000000,0.00284624,0.31849509,0.02861950,0.73127458,0.27161582,0.35626441
-4.92546273,1.50840082,0.29273243,0.00000000,0.00296169,0.33305431,0.02754228,0.75240094,0.28795070,0.37162629
-4.91945973,1.56034890,0.30360055,0.00000000,0.00307385,0.34881222,0.02644969,0.77432744,0.30459891,0.38809944
-4.91345673,1.61496665,0.31444757,0.00000000,0.00318208,0.36561859,0.02534454,0.79706478,0.32145233,0.40556532
-4.90745373,1.67193154,0.32528778,0.00000000,0.00328602,0.38328538,0.02423105,0.82062730,0.33839945,0.42387109
-4.90145073,1.73087096,0.33614479,0.00000000,0.00338560,0.40159161,0.02311482,0.84503292,0.35532813,0.44283349
-4.89544772,1.79137279,0.34705066,0.00000000,0.00348111,0.42028945,0.02200280,0.87030265,0.37212859,0.46224390
-4.88944472,1.85299703,0.35804466,0.00000000,0.00357323,0.43911148,0.02090307,0.89645930,0.38869609,0.48187445
-4.88344172,1.91528793,0.36917148,0.00000000,0.00366305,0.45777872,0.01982465,0.92352567,0.40493330,0.50148490
-4.87743872,1.97778613,0.38047900,0.00000000,0.00375210,0.47600921,0.01877722,0.95152204,0.42075231,0.52083007
-4.87143572,2.04004009,0.39201570,0.00000000,0.00384229,0.49352674,0.01777081,0.98046303,0.43607593,0.53966740
-4.86543272,2.10161645,0.40382768,0.00000000,0.00393593,0.51006941,0.01681547,1.01035393,0.45083834,0.55776444
-4.85942971,2.16210860,0.41595542,0.00000000,0.00403563,0.52539761,0.01592094,1.04118653,0.46498507,0.57490585
-4.85342671,2.22114334,0.42843049,0.00000000,0.00414424,0.53930112,0.01509635,1.07293477,0.47847213,0.59089966
-4.84742371,2.27838505,0.44127220,0.00000000,0.00426475,0.55160507,0.01434989,1.10555009,0.49126461,0.60558249
-4.84142071,2.33353754,0.45448448,0.00000000,0.00440014,0.56217441,0.01368854,1.13895713,0.50333457,0.61882359
-4.83541771,2.38634349,0.46805312,0.00000000,0.00455329,0.57091685,0.01311787,1.17304965,0.51465863,0.63052743
-4.82941471,2.43658168,0.48194355,0.00000000,0.00472678,0.57778414,0.01264180,1.20768729,0.52521531,0.64063489
-4.82341171,2.48406256,0.49609932,0.00000000,0.00492276,0.58277159,0.01226246,1.24269324,0.53498228,0.64912299
-4.81740870,2.52862242,0.51044149,0.00000000,0.00514281,0.58591605,0.01198009,1.27785324,0.54393402,0.65600321
-4.81140570,2.57011693,0.52486889,0.00000000,0.00538777,0.58729238,0.01179297,1.31291604,0.55203969,0.66131857
-4.80540270,2.60841462,0.53925955,0.00000000,0.00565763,0.58700866,0.01169744,1.34759564,0.55926186,0.66513965
-4.79939970,2.64339075,0.55347307,0.00000000,0.00595142,0.58520039,0.01168788,1.38157526,0.56555582,0.66755976
-4.79339670,2.67492247,0.56735414,0.00000000,0.00626717,0.58202397,0.01175685,1.41451317,0.57086995,0.66868957
-4.78739370,2.70288527,0.58073685,0.00000000,0.00660185,0.57764974,0.01189522,1.44605018,0.57514688,0.66865136
-4.78139070,2.72715144,0.59344990,0.00000000,0.00695142,0.57225496,0.01209235,1.47581866,0.57832560,0.66757328
-4.77538769,2.74759040,0.60532229,0.00000000,0.00731086,0.56601690,0.01233635,1.50345276,0.58034438,0.66558375
-4.76938469,2.76407108,0.61618943,0.00000000,0.00767429,0.55910647,0.01261434,1.52859939,0.58114431,0.66280633
-4.76338169,2.77646607,0.62589927,0.00000000,0.00803514,0.55168243,0.01291275,1.55092957,0.58067325,0.65935510
-4.75737869,2.78465733,0.63431821,0.00000000,0.00838634,0.54388652,0.01321771,1.57014962,0.57889007,0.65533089
-4.75137569,2.78854302,0.64133657,0.00000000,0.00872049,0.53583961,0.01351540,1.58601165,0.57576874,0.65081824
-4.74537269,2.78804491,0.64687331,0.00000000,0.00903018,0.52763893,0.01379240,1.59832285,0.57130217,0.64588337
-4.73936968,2.78311598,0.65087979,0.00000000,0.00930823,0.51935646,0.01403608,1.60695324,0.56550546,0.64057299
-4.73336668,2.77374752,0.65334237,0.00000000,0.00954789,0.51103841,0.01423496,1.61184123,0.55841838,0.63491414
-4.72736368,2.75997548,0.65428378,0.00000000,0.00974319,0.50270596,0.01437899,1.61299706,0.55010696,0.62891483
-4.72136068,2.74188536,0.65376314,0.00000000,0.00988908,0.49435689,0.01445989,1.61050361,0.54066391,0.62256555
-4.71535768,2.71961558,0.65187463,0.00000000,0.00998165,0.48596820,0.01447132,1.60451466,0.53020804,0.61584152
-4.70935468,2.69335888,0.64874484,0.00000000,0.01001828,0.47749957,0.01440906,1.59525067,0.51888246,0.60870553
-4.70335168,2.66336175,0.64452894,0.00000000,0.00999774,0.46889738,0.01427110,1.58299208,0.50685179,0.60111127
-4.69734867,2.62992171,0.63940582,0.00000000,0.00992021,0.46009927,0.01405763,1.56807052,0.49429833,0.59300707
-4.69134567,2.59338266,0.63357224,0.00000000,0.00978728,0.45103884,0.01377100,1.55085820,0.48141746,0.58433973
-4.68534267,2.55412818,0.62723647,0.00000000,0.00960186,0.44165052,0.01341555,1.53175586,0.46841242,0.57505845
-4.67933967,2.51257327,0.62061139,0.00000000,0.00936806,0.43187422,0.01299744,1.51117976,0.45548864,0.56511856
-4.67333667,2.46915453,0.61390743,0.00000000,0.00909102,0.42165965,0.01252434,1.48954822,0.44284785,0.55448497
-4.66733367,2.42431928,0.60732558,0.00000000,0.00877670,0.41097001,0.01200516,1.46726810,0.43068225,0.54313511
-4.66133067,2.37851386,0.60105074,0.00000000,0.00843166,0.39978503,0.01144972,1.44472185,0.41916886,0.53106131
-4.65532766,2.33217159,0.59524555,0.00000000,0.00806278,0.38810311,0.01086831,1.42225554,0.40846433,0.51827242
-4.64932466,2.28570071,0.59004499,0.00000000,0.00767707,0.37594248,0.01027144,1.40016829,0.39870036,0.50479462
-4.64332166,2.23947286,0.58555197,0.00000000,0.00728135,0.36334129,0.00966941,1.37870357,0.38997987,0.49067147
