energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.15457729,8.21546853,0.51705573,3.03937186,0.04170506,0.20686183,2.03078150,2.70763323,0.10093312,2.17210257
-3.14857429,7.94461893,0.49925546,2.89526167,0.03990960,0.20122827,1.98892039,2.65769701,0.09444151,2.11058303
-3.14257129,7.66485980,0.48102530,2.74864818,0.03805362,0.19547992,1.94480005,2.60382681,0.08808440,2.04629605
-3.13656828,7.37939526,0.46261009,2.60094791,0.03615966,0.18968491,1.89921860,2.54662894,0.08188927,1.98030714
-3.13056528,7.09169501,0.44427470,2.45361729,0.03425022,0.18392923,1.85305782,2.48685965,0.07588542,1.91374407
-3.12456228,6.80540910,0.42629739,2.30812106,0.03234752,0.17831385,1.80725881,2.42540196,0.07010316,1.84777020
-3.11855928,6.52427398,0.40896250,2.16589970,0.03047319,0.17295128,1.76279473,2.36323702,0.06457280,1.78355587
-3.11255628,6.25201307,0.39255254,2.02833713,0.02864795,0.16796155,1.72064125,2.30141132,0.05932369,1.72224865
-3.10655328,5.99223531,0.37734023,1.89672923,0.02689134,0.16346800,1.68174616,2.24100109,0.05438338,1.66494364
-3.10055028,5.74833536,0.36358043,1.77225448,0.02522143,0.15959270,1.64699896,2.18307547,0.04977676,1.61265453
-3.09454727,5.52339896,0.35150253,1.65594745,0.02365454,0.15645205,1.61720176,2.12866008,0.04552536,1.56628660
-3.08854427,5.32011709,0.34130347,1.54867606,0.02220496,0.15415242,1.59304251,2.07870248,0.04164680,1.52661239
-3.08254127,5.14071186,0.33314164,1.45112318,0.02088476,0.15278612,1.57507155,2.03404102,0.03815436,1.49425100
-3.07653827,4.98687684,0.32713181,1.36377344,0.01970356,0.15242783,1.56368228,1.99537820,0.03505672,1.46965172
-3.07053527,4.85973396,0.32334151,1.28690536,0.01866836,0.15313148,1.55909678,1.96325969,0.03235784,1.45308238
-3.06453227,4.75980844,0.32178867,1.22058933,0.01778351,0.15492786,1.56135671,1.93805968,0.03005705,1.44462309
-3.05852926,4.68702229,0.32244096,1.16469131,0.01705061,0.15782289,1.57031984,1.91997288,0.02814914,1.44416528
-3.05252626,4.64070675,0.32521657,1.11888215,0.01646858,0.16179662,1.58566239,1.90901341,0.02662469,1.45141634
-3.04652326,4.61963279,0.32998667,1.08265229,0.01603378,0.16680305,1.60688700,1.90502034,0.02547044,1.46590951
-3.04052026,4.62205851,0.33657924,1.05533128,0.01574021,0.17277070,1.63333606,1.90766936,0.02466970,1.48701883
-3.03451726,4.64579165,0.34478442,1.03611136,0.01557975,0.17960396,1.66421001,1.91649007,0.02420287,1.51397866
-3.02851426,4.68826481,0.35436096,1.02407457,0.01554252,0.18718516,1.69858999,1.93088783,0.02404789,1.54590715
-3.02251126,4.74662079,0.36504377,1.01822223,0.01561726,0.19537729,1.73546419,1.95016933,0.02418079,1.58183286
-3.01650825,4.81780500,0.37655212,1.01750590,0.01579181,0.20402732,1.77375692,1.97357067,0.02457613,1.62072385
-3.01050525,4.89866184,0.38859841,1.02085892,0.01605357,0.21297002,1.81235982,2.00028694,0.02520746,1.66151820
-3.00450225,4.98603171,0.40089702,1.02722731,0.01638999,0.22203209,1.85016389,2.02950214,0.02604771,1.70315502
-2.99849925,5.07684543,0.41317301,1.03559915,0.01678909,0.23103659,1.88609160,2.06041821,0.02706951,1.74460493
-2.99249625,5.16821290,0.42517034,1.04503143,0.01723988,0.23980747,1.91912801,2.09228237,0.02824549,1.78489910
-2.98649325,5.25750311,0.43665930,1.05467362,0.01773283,0.24817400,1.94834976,2.12441161,0.02954848,1.82315573
-2.98049025,5.34241261,0.44744283,1.06378698,0.01826015,0.25597515,1.97295122,2.15621362,0.03095167,1.85860310
-2.97448724,5.42102039,0.45736148,1.07175933,0.01881612,0.26306350,1.99226659,2.18720328,0.03242876,1.89059842
-2.96848424,5.49182711,0.46629686,1.07811463,0.01939719,0.26930887,2.00578751,2.21701435,0.03395399,1.91864172
-2.96248124,5.55377744,0.47417345,1.08251718,0.02000203,0.27460129,2.01317525,2.24540568,0.03550225,1.94238422
-2.95647824,5.60626481,0.48095858,1.08477054,0.02063146,0.27885344,2.01426717,2.27226195,0.03704912,1.96163097
-2.95047524,5.64911860,0.48666081,1.08481111,0.02128817,0.28200239,2.00907716,2.29758864,0.03857095,1.97633750
-2.94447224,5.68257420,0.49132657,1.08269706,0.02197646,0.28401057,1.99779007,2.32150167,0.04004494,1.98660077
-2.93846923,5.70722765,0.49503545,1.07859283,0.02270170,0.28486619,1.98075026,2.34421186,0.04144928,1.99264467
-2.93246623,5.72397659,0.49789420,1.07275028,0.02346986,0.28458284,1.95844485,2.36600501,0.04276332,1.99480085
-2.92646323,5.73395053,0.50002991,1.06548714,0.02428683,0.28319860,1.93148241,2.38721837,0.04396778,1.99348562
-2.92046023,5.73843341,0.50158257,1.05716387,0.02515778,0.28077457,1.90056785,2.40821455,0.04504500,1.98917416
-2.91445723,5.73878232,0.50269751,1.04815995,0.02608650,0.27739300,1.86647483,2.42935417,0.04597929,1.98237308
-2.90845423,5.73634619,0.50351807,1.03885073,0.02707473,0.27315508,1.83001676,2.45096857,0.04675722,1.97359286
-2.90245123,5.73238850,0.50417878,1.02958580,0.02812163,0.26817851,1.79201780,2.47333403,0.04736802,1.96332131
-2.89644822,5.72801785,0.50479959,1.02066998,0.02922326,0.26259494,1.75328504,2.49664894,0.04780392,1.95199962
-2.89044522,5.72412992,0.50548124,1.01234762,0.03037227,0.25654747,1.71458314,2.52101531,0.04806053,1.94000197
-2.88444222,5.72136388,0.50630202,1.00479098,0.03155770,0.25018804,1.67661249,2.54642581,0.04813713,1.92761988
-2.87843922,5.72007537,0.50731616,0.99809322,0.03276501,0.24367502,1.63999173,2.57275731,0.04803696,1.91505193
-2.87243622,5.72032773,0.50855364,0.99226608,0.03397627,0.23717089,1.60524515,2.59977157,0.04776744,1.90239946
-2.86643322,5.72190156,0.51002166,0.98724236,0.03517053,0.23084001,1.57279547,2.62712336,0.04734026,1.88966832
-2.86043022,5.72432239,0.51170724,0.98288303,0.03632442,0.22484654,1.54296184,2.65437596,0.04677146,1.87677643
-2.85442721,5.72690460,0.51358105,0.97898832,0.03741286,0.21935235,1.51596282,2.68102327,0.04608136,1.86356667
-2.84842421,5.72880914,0.51560192,0.97531238,0.03840995,0.21451504,1.49192381,2.70651785,0.04529443,1.84982432
-2.84242121,5.72911180,0.51772175,0.97158036,0.03928994,0.21048593,1.47088807,2.73030320,0.04443905,1.83529778
-2.83641821,5.72687790,0.51989052,0.96750734,0.04002820,0.20740793,1.45283041,2.75184888,0.04354724,1.81972150
-2.83041521,5.72123910,0.52206087,0.96281766,0.04060230,0.20541344,1.43767243,2.77068638,0.04265426,1.80283960
-2.82441221,5.71146784,0.52419207,0.95726402,0.04099288,0.20462207,1.42529816,2.78644376,0.04179825,1.78442873
-2.81840920,5.69704506,0.52625299,0.95064501,0.04118461,0.20513830,1.41556915,2.79887704,0.04101976,1.76431896
-2.81240620,5.67771699,0.52822393,0.94282039,0.04116681,0.20704918,1.40833783,2.80789643,0.04036131,1.74241133
-2.80640320,5.65353792,0.53009721,0.93372315,0.04093405,0.21042189,1.40345860,2.81358568,0.03986698,1.71869117
-2.80040020,5.62489611,0.53187637,0.92336801,0.04048645,0.21530161,1.40079587,2.81621321,0.03958191,1.69323640
-2.79439720,5.59252138,0.53357428,0.91185566,0.03982976,0.22170941,1.40022879,2.81623417,0.03955195,1.66622040
-2.78839420,5.55747371,0.53521018,0.89937281,0.03897524,0.22964062,1.40165275,2.81428296,0.03982317,1.63790934
-2.78239120,5.52111336,0.53680591,0.88618788,0.03793932,0.23906349,1.40497753,2.81115625,0.04044147,1.60865427
-2.77638819,5.48505396,0.53838177,0.87264282,0.03674295,0.24991857,1.41012285,2.80778717,0.04145218,1.57887835
-2.77038519,5.45110082,0.53995221,0.85914113,0.03541094,0.26211859,1.41701167,2.80521168,0.04289953,1.54906015
-2.76438219,5.42117763,0.54152178,0.84613297,0.03397102,0.27554913,1.42556207,2.80452852,0.04482617,1.51971382
-2.75837919,5.39724506,0.54308168,0.83409792,0.03245283,0.29007006,1.43567845,2.80685474,0.04727251,1.49136734
-2.75237619,5.38121505,0.54460715,0.82352599,0.03088691,0.30551769,1.44724290,2.81327846,0.05027600,1.46453991
-2.74637319,5.37486489,0.54605592,0.81489801,0.02930364,0.32170766,1.46010735,2.82481132,0.05387023,1.43971965
-2.74037019,5.37975476,0.54736794,0.80866582,0.02773219,0.33843845,1.47408732,2.84234249,0.05808392,1.41734263
-2.73436718,5.39715227,0.54846628,0.80523326,0.02619964,0.35549546,1.48895754,2.86659627,0.06293973,1.39777414
-2.72836418,5.42796708,0.54925929,0.80493857,0.02473013,0.37265536,1.50444993,2.89809522,0.06845289,1.38129299
-2.72236118,5.47269805,0.54964377,0.80803876,0.02334422,0.38969072,1.52025399,2.93713010,0.07462979,1.36807934
-2.71635818,5.53139472,0.54950899,0.81469652,0.02205837,0.40637463,1.53601962,2.98373799,0.08146639,1.35820643
-2.71035518,5.60363439,0.54874127,0.82497012,0.02088465,0.42248518,1.55136217,3.03768942,0.08894668,1.35163645
-2.70435218,5.68851540,0.54722889,0.83880648,0.01983058,0.43780956,1.56586940,3.09848480,0.09704118,1.34822036
-2.69834917,5.78466651,0.54486680,0.85603778,0.01889919,0.45214778,1.57911003,3.16536043,0.10570562,1.34770170
-2.69234617,5.89027194,0.54156118,0.87638163,0.01808924,0.46531577,1.59064337,3.23730372,0.11487980,1.34972386
-2.68634317,6.00311104,0.53723325,0.89944489,0.01739557,0.47714790,1.60002965,3.31307700,0.12448690,1.35384065
-2.68034017,6.12061119,0.53182236,0.92473099,0.01680958,0.48749875,1.60684059,3.39124917,0.13443323,1.35952950
-2.67433717,6.23991237,0.52528816,0.95165066,0.01631980,0.49624439,1.61066982,3.47023389,0.14460848,1.36620692
-2.66833417,6.35794127,0.51761177,0.97953588,0.01591259,0.50328294,1.61114291,3.54833329,0.15488675,1.37324566
-2.66233117,6.47149294,0.50879598,1.00765651,0.01557276,0.50853475,1.60792662,3.62378538,0.16512809,1.37999301
-2.65632816,6.57731754,0.49886457,1.03523944,0.01528431,0.51194208,1.60073739,3.69481400,0.17518091,1.38578976
-2.65032516,6.67220980,0.48786086,1.06148952,0.01503109,0.51346857,1.58934870,3.75967946,0.18488500,1.38998924
-2.64432216,6.75309866,0.47584576,1.08561176,0.01479743,0.51309853,1.57359748,3.81672838,0.19407515,1.39197605
-2.63831916,6.81713444,0.46289532,1.10683417,0.01456873,0.51083607,1.55338929,3.86444122,0.20258539,1.39118384
-2.63231616,6.86177109,0.44909817,1.12443038,0.01433196,0.50670435,1.52870242,3.90147604,0.21025352,1.38711176
-2.62631316,6.88484099,0.43455295,1.13774142,0.01407600,0.50074474,1.49959078,3.92670722,0.21692593,1.37933921
-2.62031016,6.88462004,0.41936586,1.14619573,0.01379202,0.49301611,1.46618553,3.93925803,0.22246240,1.36753833
-2.61430715,6.85988106,0.40364855,1.14932687,0.01347359,0.48359416,1.42869555,3.93852617,0.22674072,1.35148397
-2.60830415,6.80993362,0.38751631,1.14678798,0.01311686,0.47257073,1.38740648,3.92420168,0.22966089,1.33106085
-2.60230115,6.73464933,0.37108669,1.13836270,0.01272046,0.46005314,1.34267855,3.89627693,0.23114874,1.30626771
-2.59629815,6.63447153,0.35447847,1.12397184,0.01228548,0.44616330,1.29494287,3.85504850,0.23115870,1.27721826
-2.59029515,6.51040929,0.33781105,1.10367575,0.01181524,0.43103683,1.24469639,3.80111120,0.22967570,1.24413893
-2.58429215,6.36401592,0.32120402,1.07767206,0.01131507,0.41482180,1.19249549,3.73534474,0.22671597,1.20736360
-2.57828914,6.19735294,0.30477698,1.04628915,0.01079201,0.39767731,1.13894806,3.65889364,0.22232679,1.16732527
-2.57228614,6.01294075,0.28864940,1.00997534,0.01025449,0.37977172,1.08470447,3.57314122,0.21658511,1.12454527
-2.56628314,5.81369776,0.27294044,0.96928448,0.00971194,0.36128070,1.03044726,3.47967855,0.20959518,1.07962003
-2.56028014,5.60287016,0.25776876,0.92485846,0.00917446,0.34238488,0.97687994,3.38026948,0.20148518,1.03320619
-2.55427714,5.38395451,0.24325194,0.87740739,0.00865242,0.32326744,0.92471490,3.27681265,0.19240319,0.98600422
-2.54827414,5.16061573,0.22950585,0.82768830,0.00815617,0.30411143,0.87466092,3.17130141,0.18251244,0.93874135
-2.54227114,4.93660276,0.21664356,0.77648317,0.00769565,0.28509720,0.82741025,3.06578263,0.17198629,0.89215413
-2.53626813,4.71566421,0.20477400,0.72457717,0.00728013,0.26639965,0.78362573,2.96231512,0.16100303,0.84697115
-2.53026513,4.50146618,0.19400032,0.67273794,0.00691796,0.24818580,0.74392817,2.86292831,0.14974069,0.80389639
-2.52426213,4.29751412,0.18441791,0.62169655,0.00661632,0.23061242,0.70888411,2.76958183,0.13837224,0.76359364
-2.51825913,4.10708019,0.17611230,0.57213085,0.00638106,0.21382394,0.67899447,2.68412652,0.12706112,0.72667220
-2.51225613,3.93313755,0.16915675,0.52465152,0.00621655,0.19795076,0.65468408,2.60826723,0.11595749,0.69367425
-2.50625313,3.77830260,0.16360985,0.47979120,0.00612562,0.18310776,0.63629247,2.54352804,0.10519511,0.66506395
-2.50025013,3.64478598,0.15951314,0.43799688,0.00610945,0.16939326,0.62406608,2.49122034,0.09488908,0.64121860
-2.49424712,3.53435294,0.15688879,0.39962541,0.00616762,0.15688830,0.61815211,2.45241428,0.08513437,0.62242179
-2.48824412,3.44829365,0.15573754,0.36494214,0.00629810,0.14565619,0.61859431,2.42791427,0.07600511,0.60885871
-2.48224112,3.38740372,0.15603700,0.33412228,0.00649735,0.13574244,0.62533065,2.41823931,0.06755474,0.60061358
-2.47623812,3.35197535,0.15774036,0.30725482,0.00676042,0.12717483,0.63819335,2.42360874,0.05981673,0.59766932
-2.47023512,3.34179927,0.16077572,0.28434839,0.00708112,0.11996372,0.65691119,2.44393430,0.05280596,0.59990925
-2.46423212,3.35617750,0.16504605,0.26533889,0.00745223,0.11410257,0.68111425,2.47881915,0.04652052,0.60712110
-2.45822911,3.39394707,0.17042988,0.25009813,0.00786568,0.10956851,0.71034122,2.52756450,0.04094390,0.61900296
-2.45222611,3.45351437,0.17678284,0.23844344,0.00831291,0.10632306,0.74404910,2.58918416,0.03604735,0.63517136
-2.44622311,3.53289972,0.18393996,0.23014753,0.00878508,0.10431289,0.78162526,2.66242739,0.03179237,0.65517116
-2.44022011,3.62979148,0.19171887,0.22494841,0.00927348,0.10347074,0.82240172,2.74580961,0.02813326,0.67848724
-2.43421711,3.74160867,0.19992372,0.22255919,0.00976981,0.10371634,0.86567121,2.83765080,0.02501948,0.70455768
-2.42821411,3.86557064,0.20834983,0.22267725,0.01026656,0.10495752,0.91070462,2.93612051,0.02239793,0.73278824
-2.42221111,3.99877226,0.21678895,0.22499288,0.01075737,0.10709136,0.95676948,3.03928829,0.02021498,0.76256765
-2.41620810,4.13826238,0.22503495,0.22919721,0.01123735,0.11000558,1.00314870,3.14517812,0.01841826,0.79328358
-2.41020510,4.28112351,0.23288970,0.23498918,0.01170338,0.11358003,1.04915904,3.25182475,0.01695813,0.82433858
-2.40420210,4.42455019,0.24016907,0.24208178,0.01215442,0.11768843,1.09416861,3.35733030,0.01578893,0.85516573
-2.39819910,4.56592355,0.24670873,0.25020740,0.01259166,0.12220025,1.13761272,3.45991862,0.01486987,0.88524340
-2.39219610,4.70287971,0.25236948,0.25912228,0.01301873,0.12698285,1.17900756,3.55798569,0.01416567,0.91410880
-2.38619310,4.83336964,0.25704206,0.26861023,0.01344178,0.13190379,1.21796097,3.65014390,0.01364702,0.94136968
-2.38019010,4.95570869,0.26065103,0.27848553,0.01386948,0.13683327,1.25418012,3.73525866,0.01329071,0.96671404
-2.37418709,5.06861409,0.26315775,0.28859511,0.01431292,0.14164676,1.28747558,3.81247599,0.01307965,0.98991736
-2.36818409,5.17122943,0.26456213,0.29882003,0.01478554,0.14622763,1.31776184,3.88124011,0.01300267,1.01084726
-2.36218109,5.26313553,0.26490325,0.30907630,0.01530284,0.15046977,1.34505417,3.94130064,0.01305427,1.02946540
-2.35617809,5.34434774,0.26425873,0.31931508,0.01588211,0.15428021,1.36946211,3.99270944,0.01323422,1.04582666
-2.35017509,5.41530018,0.26274281,0.32952222,0.01654209,0.15758144,1.39117990,4.03580751,0.01354710,1.06007567
-2.34417209,5.47681796,0.26050335,0.33971728,0.01730256,0.16031357,1.41047441,4.07120293,0.01400182,1.07244088
-2.33816908,5.53007875,0.25771769,0.34995184,0.01818389,0.16243606,1.42767110,4.09974094,0.01461110,1.08322636
-2.33216608,5.57656556,0.25458767,0.36030731,0.01920653,0.16392906,1.44313869,4.12246790,0.01539101,1.09280181
-2.32616308,5.61801255,0.25133392,0.37089213,0.02039060,0.16479419,1.45727339,4.14059060,0.01636038,1.10159094
-2.32016008,5.65634602,0.24818955,0.38183831,0.02175527,0.16505478,1.47048309,4.15543274,0.01754038,1.11005878
-2.31415708,5.69362256,0.24539360,0.39329749,0.02331835,0.16475546,1.48317243,4.16839032,0.01895401,1.11869818
-2.30815408,5.73196627,0.24318433,0.40543635,0.02509572,0.16396115,1.49572921,4.18088749,0.02062567,1.12801593
-2.30215108,5.77350687,0.24179256,0.41843156,0.02710081,0.16275540,1.50851252,4.19433430,0.02258065,1.13851885
-2.29614807,5.82032018,0.24143536,0.43246416,0.02934418,0.16123812,1.52184302,4.21008741,0.02484468,1.15070016
-2.29014507,5.87437224,0.24231008,0.44771361,0.03183296,0.15952287,1.53599552,4.22941487,0.02744348,1.16502637
-2.28414207,5.93746801,0.24458906,0.46435147,0.03457044,0.15773358,1.55119383,4.25346531,0.03040221,1.18192500
-2.27813907,6.01120562,0.24841497,0.48253494,0.03755559,0.15600098,1.56760792,4.28324220,0.03374493,1.20177334
-2.27213607,6.09693646,0.25389705,0.50240030,0.04078266,0.15445889,1.58535312,4.31958309,0.03749402,1.22488832
-2.26613307,6.19573173,0.26110821,0.52405653,0.04424083,0.15324026,1.60449109,4.36314388,0.04166951,1.25151784
-2.26013007,6.30835566,0.27008312,0.54757931,0.04791384,0.15247340,1.62503226,4.41438802,0.04628848,1.28183356
-2.25412706,6.43524563,0.28081730,0.57300551,0.05177980,0.15227832,1.64693936,4.47358018,0.05136425,1.31592539
-2.24812406,6.57649930,0.29326732,0.60032857,0.05581099,0.15276343,1.67013168,4.54078433,0.05690573,1.35379775
-2.24212106,6.73186906,0.30735197,0.62949479,0.05997387,0.15402262,1.69448971,4.61586570,0.06291664,1.39536770
-2.23611806,6.90076371,0.32295452,0.66040098,0.06422916,0.15613290,1.71985998,4.69849655,0.06939486,1.44046515
-2.23011506,7.08225758,0.33992593,0.69289339,0.06853212,0.15915261,1.74605976,4.78816529,0.07633174,1.48883502
-2.22411206,7.27510708,0.35808899,0.72676830,0.07283301,0.16312025,1.77288159,4.88418889,0.08371157,1.54014153
-2.21810905,7.47777433,0.37724323,0.76177418,0.07707777,0.16805397,1.80009743,4.98572823,0.09151118,1.59397448
-2.21210605,7.68845781,0.39717046,0.79761551,0.08120887,0.17395169,1.82746265,5.09180625,0.09969958,1.64985744
-2.20610305,7.90512925,0.41764083,0.83395815,0.08516638,0.18079176,1.85471966,5.20132853,0.10823792,1.70725767
-2.20010005,8.12557608,0.43841909,0.87043623,0.08888925,0.18853419,1.88160148,5.31310592,0.11707954,1.76559750
-2.19409705,8.34744832,0.45927090,0.90666021,0.09231671,0.19712230,1.90783519,5.42587888,0.12617025,1.82426682
-2.18809405,8.56830857,0.47996888,0.94222596,0.09538983,0.20648465,1.93314553,5.53834285,0.13544888,1.88263629
-2.18209105,8.78568364,0.50029816,0.97672443,0.09805311,0.21653731,1.95725869,5.64917408,0.14484792,1.94007094
-2.17608804,8.99711620,0.52006130,1.00975161,0.10025613,0.22718614,1.97990634,5.75705510,0.15429453,1.99594346
-2.17008504,9.20021459,0.53908211,1.04091845,0.10195504,0.23832921,2.00083001,5.86069923,0.16371153,2.04964706
-2.16408204,9.39269940,0.55720850,1.06986018,0.10311411,0.24985909,2.01978584,5.95887325,0.17301875,2.10060725
-2.15807904,9.57244512,0.57431399,1.09624495,0.10370686,0.26166503,2.03654963,6.05041755,0.18213435,2.14829229
-2.15207604,9.73751593,0.59029802,1.11978131,0.10371710,0.27363498,2.05092212,6.13426330,0.19097634,2.19222211
-2.14607304,9.88619462,0.60508498,1.14022434,0.10313961,0.28565735,2.06273453,6.20944626,0.19946417,2.23197547
-2.14007004,10.01700435,0.61862206,1.15738036,0.10198044,0.29762255,2.07185397,6.27511685,0.20752027,2.26719545
-2.13406703,10.12872334,0.63087621,1.17111009,0.10025689,0.30942433,2.07818888,6.33054694,0.21507172,2.29759321
-2.12806403,10.22039294,0.64183032,1.18133033,0.09799710,0.32096085,2.08169403,6.37513321,0.22205183,2.32295028
-2.12206103,10.29131994,0.65147898,1.18801415,0.09523927,0.33213555,2.08237507,6.40839802,0.22840165,2.34311964
-2.11605803,10.34107433,0.65982417,1.19118993,0.09203058,0.34285793,2.08029232,6.42998819,0.23407145,2.35802577
-2.11005503,10.36948385,0.66687114,1.19093919,0.08842579,0.35304416,2.07556360,6.43967268,0.23902206,2.36766403
-2.10405203,10.37662655,0.67262481,1.18739369,0.08448564,0.36261763,2.06836593,6.43733986,0.24322607,2.37209959
-2.09804902,10.36282271,0.67708705,1.18073171,0.08027515,0.37150941,2.05893569,6.42299525,0.24666884,2.37146607
-2.09204602,10.32862699,0.68025487,1.17117403,0.07586176,0.37965874,2.04756728,6.39676040,0.24934929,2.36596394
-2.08604302,10.27482150,0.68211987,1.15897938,0.07131353,0.38701347,2.03460985,6.35887325,0.25128042,2.35585877
-2.08004002,10.20240986,0.68266875,1.14443978,0.06669742,0.39353049,2.02046212,6.30969024,0.25248962,2.34147899
-2.07403702,10.11261207,0.68188507,1.12787561,0.06207766,0.39917613,2.00556506,6.24968998,0.25301846,2.32321319
-2.06803402,10.00685937,0.67975185,1.10963046,0.05751435,0.40392646,1.99039253,6.17947813,0.25292231,2.30150636
-2.06203102,9.88678801,0.67625509,1.09006576,0.05306232,0.40776763,1.97543979,6.09979266,0.25226942,2.27685507
-2.05602801,9.75423059,0.67138759,1.06955501,0.04877015,0.41069596,1.96121028,6.01150861,0.25113961,2.24980084
-2.05002501,9.61120343,0.66515298,1.04847768,0.04467961,0.41271793,1.94820070,5.91564120,0.24962254,2.22092191
-2.04402201,9.45988850,0.65756955,1.02721258,0.04082519,0.41384997,1.93688501,5.81334597,0.24781556,2.19082273
-2.03801901,9.30260866,0.64867348,1.00613079,0.03723402,0.41411807,1.92769775,5.70591492,0.24582116,2.16012154
-2.03201601,9.14179531,0.63852124,0.98558815,0.03392601,0.41355704,1.92101736,5.59476741,0.24374407,2.12943592
-2.02601301,8.97994795,0.62719090,0.96591736,0.03091405,0.41220966,1.91715014,5.48143505,0.24168812,2.09936670
-2.02001001,8.81958595,0.61478220,0.94741997,0.02820456,0.41012549,1.91631566,5.36754008,0.23975288,2.07048071
-2.01400700,8.66319313,0.60141530,0.93035839,0.02579804,0.40735949,1.91863430,5.25476702,0.23803035,2.04329306
-2.00800400,8.51315682,0.58722825,0.91494832,0.02368971,0.40397047,1.92411756,5.14482794,0.23660154,2.01824963
-2.00200100,8.37170323,0.57237330,0.90135192,0.02187021,0.40001942,1.93266197,5.03942212,0.23553344,1.99571073
-1.99599800,8.24083184,0.55701220,0.88967208,0.02032639,0.39556772,1.94404674,4.94019129,0.23487622,1.97593682
-1.98999500,8.12225165,0.54131093,0.87994815,0.01904194,0.39067543,1.95793582,4.84867199,0.23466098,1.95907710
-1.98399200,8.01732241,0.52543392,0.87215355,0.01799813,0.38539960,1.97388419,4.76624720,0.23489806,1.94516175
-1.97798899,7.92700404,0.50953835,0.86619543,0.01717440,0.37979272,1.99134850,4.69409914,0.23557612,1.93409847
-1.97198599,7.85181713,0.49376874,0.86191668,0.01654901,0.37390151,2.00970167,4.63316580,0.23666203,1.92567369
-1.96598299,7.79181719,0.47825219,0.85910034,0.01609950,0.36776584,2.02825100,4.58410336,0.23810150,1.91955874
-1.95997999,7.74658477,0.46309451,0.85747631,0.01580321,0.36141813,2.04625906,4.54725680,0.23982073,1.91532070
-1.95397699,7.71523271,0.44837754,0.85673037,0.01563767,0.35488304,2.06296664,4.52264045,0.24172878,1.91243785
-1.94797399,7.69643138,0.43415768,0.85651508,0.01558097,0.34817764,2.07761680,4.50993011,0.24372072,1.91031903
-1.94197099,7.68845138,0.42046576,0.85646231,0.01561209,0.34131188,2.08947908,4.50846783,0.24568147,1.90832610
-1.93596798,7.68922300,0.40730825,0.85619678,0.01571115,0.33428953,2.09787302,4.51727955,0.24749011,1.90579869
-1.92996498,7.69641011,0.39466957,0.85535022,0.01585970,0.32710941,2.10218993,4.53510575,0.24902453,1.90208007
-1.92396198,7.70749616,0.38251550,0.85357545,0.01604084,0.31976693,2.10191235,4.56044390,0.25016631,1.89654309
-1.91795898,7.71987873,0.37079735,0.85055982,0.01623950,0.31225579,2.09663040,4.59160163,0.25080540,1.88861507
-1.91195598,7.73096893,0.35945661,0.84603750,0.01644248,0.30456988,2.08605453,4.62675828,0.25084468,1.87780056
-1.90595298,7.73829150,0.34842992,0.83980003,0.01663863,0.29670512,2.07002447,4.66403243,0.25020398,1.86370117
-1.89994997,7.73958136,0.33765388,0.83170469,0.01681893,0.28866135,2.04851407,4.70155245,0.24882355,1.84603144
-1.89394697,7.73287249,0.32706970,0.82168049,0.01697649,0.28044392,2.02163217,4.73752705,0.24666667,1.82463047
-1.88794397,7.71657523,0.31662710,0.80973134,0.01710663,0.27206515,1.98961959,4.77031251,0.24372147,1.79946874
-1.88194097,7.68953873,0.30628762,0.79593650,0.01720686,0.26354540,1.95284250,4.79847351,0.24000173,1.77064996
-1.87593797,7.65109569,0.29602698,0.78044825,0.01727680,0.25491376,1.91178264,4.82083484,0.23554675,1.73840810
-1.86993497,7.60108754,0.28583643,0.76348683,0.01731818,0.24620831,1.86702461,4.83652158,0.23042024,1.70309989
-1.86393197,7.53986902,0.27572318,0.74533312,0.01733468,0.23747589,1.81924100,4.84498581,0.22470833,1.66519301
-1.85792896,7.46829193,0.26570979,0.72631912,0.01733183,0.22877144,1.76917556,4.84601885,0.21851679,1.62525084
-1.85192596,7.38766887,0.25583269,0.70681685,0.01731685,0.22015689,1.71762506,4.83974848,0.21196754,1.58391422
-1.84592296,7.29971876,0.24613999,0.68722591,0.01729846,0.21169958,1.66542025,4.82662150,0.20519468,1.54188120
-1.83991996,7.20649645,0.23668863,0.66796041,0.01728668,0.20347046,1.61340639,4.80737270,0.19834023,1.49988538
-1.83391696,7.11030976,0.22754115,0.64943549,0.01729260,0.19554188,1.56242372,4.78298192,0.19154958,1.45867383
-1.82791396,7.01362752,0.21876222,0.63205408,0.01732812,0.18798536,1.51328840,4.75462144,0.18496706,1.41898527
-1.82191096,6.91898269,0.21041514,0.61619424,0.01740568,0.18086914,1.46677406,4.72359655,0.17873162,1.38152927
-1.81590795,6.82887469,0.20255848,0.60219756,0.01753799,0.17425587,1.42359466,4.69128219,0.17297284,1.34696709
-1.80990495,6.74567520,0.19524307,0.59035885,0.01773770,0.16820039,1.38438868,4.65905885,0.16780745,1.31589470
-1.80390195,6.67154113,0.18850943,0.58091753,0.01801712,0.16274774,1.34970528,4.62825081,0.16333628,1.28882846
-1.79789895,6.60833844,0.18238572,0.57405087,0.01838789,0.15793153,1.31999254,4.60006963,0.15964189,1.26619372
-1.79189595,6.55757971,0.17688642,0.56986933,0.01886068,0.15377265,1.29558827,4.57556545,0.15678694,1.24831662
