energy_ev,total_up,Pt_p_up,Pt_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.12956478,9.00177383,1.60747943,7.39233060,0.43819298,0.00551812,1.55149916,0.00000000
-5.12356178,8.78583578,1.55701204,7.22023209,0.42419334,0.00536555,1.51247620,0.00000000
-5.11755878,8.56586036,1.50846579,7.04345483,0.41057583,0.00520695,1.47215030,0.00000000
-5.11155578,8.34416263,1.46222783,6.86394965,0.39747311,0.00504397,1.43091189,0.00000000
-5.10555278,8.12308025,1.41864504,6.68370485,0.38500682,0.00487827,1.38916992,0.00000000
-5.09954977,7.90492240,1.37801813,6.50470185,0.37328474,0.00471150,1.34734329,0.00000000
-5.09354677,7.69191520,1.34059589,6.32886772,0.36239801,0.00454524,1.30585130,0.00000000
-5.08754377,7.48614541,1.30656953,6.15802620,0.35241861,0.00438099,1.26510342,0.00000000
-5.08154077,7.28950442,1.27606747,5.99384926,0.34339719,0.00422010,1.22548884,0.00000000
-5.07553777,7.10363517,1.24915085,5.83781095,0.33536136,0.00406381,1.18736607,0.00000000
-5.06953477,6.92988432,1.22580988,5.69114586,0.32831463,0.00391316,1.15105310,0.00000000
-5.06353177,6.76926215,1.20596174,5.55481408,0.32223604,0.00376898,1.11681859,0.00000000
-5.05752876,6.62241254,1.18945006,5.42947456,0.31708060,0.00363191,1.08487444,0.00000000
-5.05152576,6.48959483,1.17604668,5.31546835,0.31278066,0.00350236,1.05537017,0.00000000
-5.04552276,6.37067916,1.16545572,5.21281292,0.30924810,0.00338052,1.02838935,0.00000000
-5.03951976,6.26515597,1.15732024,5.12120816,0.30637753,0.00326637,1.00394838,0.00000000
-5.03351676,6.17215998,1.15123158,5.04005422,0.30405021,0.00315970,0.98199769,0.00000000
-5.02751376,6.09050812,1.14674127,4.96848072,0.30213871,0.00306012,0.96242528,0.00000000
-5.02151076,6.01875014,1.14337519,4.90538639,0.30051219,0.00296706,0.94506273,0.00000000
-5.01550775,5.95523009,1.14064964,4.84948755,0.29904197,0.00287988,0.92969313,0.00000000
-5.00950475,5.89815627,1.13808875,4.79937359,0.29760729,0.00279781,0.91606090,0.00000000
-5.00350175,5.84567667,1.13524249,4.75356714,0.29610092,0.00272005,0.90388294,0.00000000
-4.99749875,5.79595692,1.13170457,4.71058648,0.29443447,0.00264579,0.89286067,0.00000000
-4.99149575,5.74725728,1.12712943,4.66900752,0.29254306,0.00257425,0.88269252,0.00000000
-4.98549275,5.69800562,1.12124740,4.62752293,0.29038917,0.00250469,0.87308624,0.00000000
-4.97948974,5.64686315,1.11387744,4.58499593,0.28796550,0.00243647,0.86377063,0.00000000
-4.97348674,5.59278044,1.10493665,4.54050673,0.28529657,0.00236907,0.85450614,0.00000000
-4.96748374,5.53504125,1.09444607,4.49338977,0.28243915,0.00230211,0.84509399,0.00000000
-4.96148074,5.47329281,1.08253238,4.44326052,0.27948130,0.00223534,0.83538341,0.00000000
-4.95547774,5.40756116,1.06942532,4.39003084,0.27654005,0.00216870,0.82527676,0.00000000
-4.94947474,5.33825140,1.05545083,4.33391273,0.27375792,0.00210225,0.81473240,0.00000000
-4.94347174,5.26613287,1.04102003,4.27541020,0.27129821,0.00203623,0.80376520,0.00000000
-4.93746873,5.19231007,1.02661453,4.21530014,0.26933938,0.00197102,0.79244473,0.00000000
-4.93146573,5.11818064,1.01276857,4.15460274,0.26806860,0.00190711,0.78089122,0.00000000
-4.92546273,5.04538196,1.00004862,4.09454283,0.26767483,0.00184509,0.76926960,0.00000000
-4.91945973,4.97572861,0.98903129,4.03650360,0.26834160,0.00178565,0.75778166,0.00000000
-4.91345673,4.91114290,0.98028039,3.98197436,0.27023975,0.00172949,0.74665697,0.00000000
-4.90745373,4.85358102,0.97432409,3.93249418,0.27352048,0.00167737,0.73614256,0.00000000
-4.90145073,4.80495744,0.97163303,3.88959335,0.27830891,0.00163001,0.72649213,0.00000000
-4.89544772,4.76707019,0.97260028,3.85473464,0.28469842,0.00158811,0.71795492,0.00000000
-4.88944472,4.74152959,0.97752394,3.82925632,0.29274596,0.00155228,0.71076483,0.00000000
-4.88344172,4.72969301,0.98659315,3.81431891,0.30246859,0.00152305,0.70513016,0.00000000
-4.87743872,4.73260793,0.99987801,3.81085750,0.31384131,0.00150084,0.70122434,0.00000000
-4.87143572,4.75096540,1.01732395,3.81954131,0.32679635,0.00148593,0.69917810,0.00000000
-4.86543272,4.78506569,1.03875068,3.84074204,0.34122401,0.00147846,0.69907328,0.00000000
-4.85942971,4.83479749,1.06385603,3.87451223,0.35697489,0.00147843,0.70093861,0.00000000
-4.85342671,4.89963172,1.09222436,3.92057462,0.37386371,0.00148566,0.70474768,0.00000000
-4.84742371,4.97863023,1.12333945,3.97832302,0.39167437,0.00149983,0.71041909,0.00000000
-4.84142071,5.07046949,1.15660131,4.04683500,0.41016625,0.00152049,0.71781891,0.00000000
-4.83541771,5.17347836,1.19134628,4.12489587,0.42908149,0.00154703,0.72676526,0.00000000
-4.82941471,5.28568885,1.22686970,4.21103343,0.44815289,0.00157877,0.73703494,0.00000000
-4.82341171,5.40489781,1.26245019,4.30356219,0.46711228,0.00161490,0.74837171,0.00000000
-4.81740870,5.52873734,1.29737454,4.40063526,0.48569899,0.00165455,0.76049599,0.00000000
-4.81140570,5.65475086,1.33096226,4.50030207,0.50366790,0.00169684,0.77311539,0.00000000
-4.80540270,5.78047193,1.36258860,4.60056942,0.52079706,0.00174083,0.78593575,0.00000000
-4.79939970,5.90350233,1.39170526,4.69946340,0.53689421,0.00178564,0.79867206,0.00000000
-4.79339670,6.02158606,1.41785766,4.79508950,0.55180218,0.00183041,0.81105878,0.00000000
-4.78739370,6.13267626,1.44069820,4.88568852,0.56540273,0.00187435,0.82285911,0.00000000
-4.78139070,6.23499209,1.45999494,4.96968580,0.57761880,0.00191675,0.83387269,0.00000000
-4.77538769,6.32706330,1.47563526,5.04573195,0.58841501,0.00195703,0.84394147,0.00000000
-4.76938469,6.40776089,1.48762441,5.11273349,0.59779638,0.00199472,0.85295343,0.00000000
-4.76338169,6.47631290,1.49607925,5.16987240,0.60580538,0.00202946,0.86084404,0.00000000
-4.75737869,6.53230517,1.50121731,5.21661435,0.61251747,0.00206106,0.86759544,0.00000000
-4.75137569,6.57566775,1.50334199,5.25270561,0.61803530,0.00208944,0.87323346,0.00000000
-4.74537269,6.60664833,1.50282457,5.27815964,0.62248198,0.00211464,0.87782265,0.00000000
-4.73936968,6.62577480,1.50008405,5.29323459,0.62599365,0.00213682,0.88145978,0.00000000
-4.73336668,6.63380938,1.49556574,5.29840349,0.62871183,0.00215625,0.88426605,0.00000000
-4.72736368,6.63169720,1.48971980,5.29431907,0.63077587,0.00217327,0.88637856,0.00000000
-4.72136068,6.62051254,1.48298069,5.28177562,0.63231592,0.00218829,0.88794160,0.00000000
-4.71535768,6.60140550,1.47574859,5.26166991,0.63344673,0.00220174,0.88909800,0.00000000
-4.70935468,6.57555206,1.46837349,5.23496341,0.63426258,0.00221410,0.88998133,0.00000000
-4.70335168,6.54411001,1.46114275,5.20264773,0.63483366,0.00222582,0.89070898,0.00000000
-4.69734867,6.50818240,1.45427251,5.16571468,0.63520382,0.00223737,0.89137668,0.00000000
-4.69134567,6.46879022,1.44790329,5.12513222,0.63538998,0.00224913,0.89205463,0.00000000
-4.68534267,6.42685473,1.44209962,5.08182690,0.63538312,0.00226149,0.89278518,0.00000000
-4.67933967,6.38318954,1.43685362,5.03667302,0.63515061,0.00227474,0.89358236,0.00000000
-4.67333667,6.33850196,1.43209213,4.99048815,0.63463986,0.00228912,0.89443290,0.00000000
-4.66733367,6.29340232,1.42768666,4.94403449,0.63378299,0.00230483,0.89529871,0.00000000
-4.66133067,6.24841987,1.42346560,4.89802487,0.63250215,0.00232198,0.89612062,0.00000000
-4.65532766,6.20402322,1.41922780,4.85313231,0.63071534,0.00234065,0.89682287,0.00000000
-4.64932466,6.16064321,1.41475675,4.81000143,0.62834219,0.00236085,0.89731832,0.00000000
-4.64332166,6.11869619,1.40983444,4.76926050,0.62530959,0.00238260,0.89751373,0.00000000
-4.63731866,6.07860554,1.40425432,4.73153245,0.62155663,0.00240587,0.89731509,0.00000000
-4.63131566,6.04081965,1.39783249,4.69744365,0.61703889,0.00243065,0.89663241,0.00000000
-4.62531266,6.00582482,1.39041679,4.66762934,0.61173159,0.00245693,0.89538400,0.00000000
-4.61930965,5.97415202,1.38189334,4.64273486,0.60563165,0.00248474,0.89349976,0.00000000
-4.61330665,5.94637685,1.37219038,4.62341230,0.59875855,0.00251415,0.89092364,0.00000000
-4.60730365,5.92311264,1.36127937,4.61031243,0.59115393,0.00254527,0.88761499,0.00000000
-4.60130065,5.90499702,1.34917360,4.60407224,0.58288012,0.00257825,0.88354895,0.00000000
-4.59529765,5.89267283,1.33592451,4.60529857,0.57401762,0.00261333,0.87871587,0.00000000
-4.58929465,5.88676467,1.32161626,4.61454893,0.56466177,0.00265076,0.87311999,0.00000000
-4.58329165,5.88785249,1.30635903,4.63231054,0.55491888,0.00269086,0.86677748,0.00000000
-4.57728864,5.89644422,1.29028164,4.65897891,0.54490200,0.00273398,0.85971413,0.00000000
-4.57128564,5.91294895,1.27352402,4.69483736,0.53472654,0.00278047,0.85196277,0.00000000
-4.56528264,5.93765277,1.25623016,4.74003877,0.52450622,0.00283071,0.84356088,0.00000000
-4.55927964,5.97069854,1.23854194,4.79459082,0.51434924,0.00288505,0.83454832,0.00000000
-4.55327664,6.01207116,1.22059422,4.85834556,0.50435517,0.00294380,0.82496559,0.00000000
-4.54727364,6.06158902,1.20251149,4.93099418,0.49461245,0.00300723,0.81485253,0.00000000
-4.54127064,6.11890226,1.18440604,5.01206718,0.48519675,0.00307552,0.80424767,0.00000000
-4.53526763,6.18349787,1.16637774,5.10094013,0.47617012,0.00314878,0.79318817,0.00000000
-4.52926463,6.25471103,1.14851520,5.19684447,0.46758092,0.00322701,0.78171030,0.00000000
-4.52326163,6.33174204,1.13089800,5.29888293,0.45946447,0.00331010,0.76985035,0.00000000
-4.51725863,6.41367762,1.11359963,5.40604861,0.45184417,0.00339782,0.75764590,0.00000000
-4.51125563,6.49951519,1.09669068,5.51724662,0.44473313,0.00348980,0.74513712,0.00000000
-4.50525263,6.58818874,1.08024194,5.63131732,0.43813591,0.00358557,0.73236808,0.00000000
-4.49924962,6.67859488,1.06432692,5.74706000,0.43205038,0.00368452,0.71938786,0.00000000
-4.49324662,6.76961778,1.04902342,5.86325608,0.42646936,0.00378594,0.70625119,0.00000000
-4.48724362,6.86015207,1.03441400,5.97869107,0.42138209,0.00388899,0.69301865,0.00000000
-4.48124062,6.94912302,1.02058517,6.09217478,0.41677529,0.00399278,0.67975637,0.00000000
-4.47523762,7.03550372,1.00762528,6.20255958,0.41263376,0.00409632,0.66653505,0.00000000
-4.46923462,7.11832926,0.99562126,6.30875670,0.40894065,0.00419859,0.65342854,0.00000000
-4.46323162,7.19670844,0.98465443,6.40975080,0.40567727,0.00429853,0.64051198,0.00000000
-4.45722861,7.26983352,0.97479572,6.50461326,0.40282264,0.00439509,0.62785966,0.00000000
-4.45122561,7.33698879,0.96610069,6.59251473,0.40035288,0.00448724,0.61554273,0.00000000
-4.44522261,7.39755885,0.95860483,6.67273732,0.39824047,0.00457401,0.60362700,0.00000000
-4.43921961,7.45103726,0.95231938,6.74468691,0.39645368,0.00465453,0.59217101,0.00000000
-4.43321661,7.49703600,0.94722836,6.80790579,0.39495614,0.00472805,0.58122444,0.00000000
-4.42721361,7.53529606,0.94328676,6.86208550,0.39370687,0.00479395,0.57082709,0.00000000
-4.42121061,7.56569903,0.94042038,6.90707970,0.39266056,0.00485182,0.56100848,0.00000000
-4.41520760,7.58827911,0.93852726,6.94291632,0.39176843,0.00490141,0.55178806,0.00000000
-4.40920460,7.60323476,0.93748076,6.96980816,0.39097952,0.00494274,0.54317607,0.00000000
-4.40320160,7.61093877,0.93713412,6.98816089,0.39024238,0.00497602,0.53517497,0.00000000
-4.39719860,7.61194552,0.93732628,6.99857713,0.38950712,0.00500173,0.52778126,0.00000000
-4.39119560,7.60699383,0.93788861,7.00185543,0.38872771,0.00502057,0.52098762,0.00000000
-4.38519260,7.59700404,0.93865226,6.99898295,0.38786434,0.00503349,0.51478520,0.00000000
-4.37918959,7.58306808,0.93945565,6.99112080,0.38688573,0.00504163,0.50916580,0.00000000
-4.37318659,7.56643152,0.94015170,6.97958146,0.38577131,0.00504632,0.50412387,0.00000000
-4.36718359,7.54846707,0.94061450,6.96579785,0.38451297,0.00504904,0.49965810,0.00000000
-4.36118059,7.53063944,0.94074505,6.95128437,0.38311638,0.00505134,0.49577257,0.00000000
-4.35517759,7.51446202,0.94047571,6.93759044,0.38160177,0.00505483,0.49247725,0.00000000
-4.34917459,7.50144644,0.93977340,6.92624780,0.38000409,0.00506111,0.48978795,0.00000000
-4.34317159,7.49304649,0.93864118,6.91871323,0.37837247,0.00507168,0.48772556,0.00000000
-4.33716858,7.49059860,0.93711837,6.91630864,0.37676911,0.00508793,0.48631481,0.00000000
-4.33116558,7.49526109,0.93527917,6.92016122,0.37526747,0.00511102,0.48558243,0.00000000
-4.32516258,7.50795518,0.93322987,6.93114601,0.37395000,0.00514186,0.48555498,0.00000000
-4.31915958,7.52931032,0.93110486,6.94983381,0.37290541,0.00518106,0.48625635,0.00000000
-4.31315658,7.55961696,0.92906155,6.97644720,0.37222552,0.00522886,0.48770515,0.00000000
-4.30715358,7.59878924,0.92727447,7.01082697,0.37200199,0.00528514,0.48991215,0.00000000
