energy_ev,total_up,As_p_up,As_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.56178089,2.37022599,0.21249871,0.00000000,0.81533777,1.25184552,0.97132734,0.00000000
-5.55577789,2.37107277,0.21038188,0.00000000,0.81965299,1.25403038,0.96572253,0.00000000
-5.54977489,2.37702098,0.20936934,0.00000000,0.82679402,1.25888997,0.96070935,0.00000000
-5.54377189,2.38692439,0.20930034,0.00000000,0.83621578,1.26586440,0.95586572,0.00000000
-5.53776888,2.39954167,0.20999787,0.00000000,0.84730384,1.27434861,0.95075685,0.00000000
-5.53176588,2.41357580,0.21127387,0.00000000,0.85939291,1.28371110,0.94495104,0.00000000
-5.52576288,2.42771326,0.21293447,0.00000000,0.87178692,1.29331242,0.93803471,0.00000000
-5.51975988,2.44066218,0.21478528,0.00000000,0.88378001,1.30252295,0.92962602,0.00000000
-5.51375688,2.45118866,0.21663641,0.00000000,0.89467781,1.31073965,0.91938690,0.00000000
-5.50775388,2.45815037,0.21830720,0.00000000,0.90381839,1.31740164,0.90703309,0.00000000
-5.50175088,2.46052693,0.21963063,0.00000000,0.91059202,1.32200431,0.89234212,0.00000000
-5.49574787,2.45744650,0.22045717,0.00000000,0.91445934,1.32411185,0.87515904,0.00000000
-5.48974487,2.44820806,0.22065805,0.00000000,0.91496709,1.32336804,0.85539984,0.00000000
-5.48374187,2.43229890,0.22012788,0.00000000,0.91176103,1.31950505,0.83305266,0.00000000
-5.47773887,2.40940700,0.21878661,0.00000000,0.90459544,1.31235020,0.80817688,0.00000000
-5.47173587,2.37942805,0.21658066,0.00000000,0.89333907,1.30183041,0.78090009,0.00000000
-5.46573287,2.34246669,0.21348333,0.00000000,0.87797713,1.28797423,0.75141323,0.00000000
-5.45972986,2.29883214,0.20949439,0.00000000,0.85860951,1.27091122,0.71996418,0.00000000
-5.45372686,2.24902800,0.20463903,0.00000000,0.83544514,1.25086872,0.68684985,0.00000000
-5.44772386,2.19373662,0.19896602,0.00000000,0.80879296,1.22816573,0.65240726,0.00000000
-5.44172086,2.13379820,0.19254529,0.00000000,0.77904976,1.20320419,0.61700384,0.00000000
-5.43571786,2.07018533,0.18546503,0.00000000,0.74668551,1.17645756,0.58102731,0.00000000
-5.42971486,2.00397370,0.17782836,0.00000000,0.71222685,1.14845708,0.54487540,0.00000000
-5.42371186,1.93630976,0.16974972,0.00000000,0.67623937,1.11977603,0.50894591,0.00000000
-5.41770885,1.86837660,0.16135116,0.00000000,0.63930951,1.09101243,0.47362726,0.00000000
-5.41170585,1.80135907,0.15275859,0.00000000,0.60202673,1.06277078,0.43929000,0.00000000
-5.40570285,1.73640961,0.14409825,0.00000000,0.56496669,1.03564359,0.40627940,0.00000000
-5.39969985,1.67461588,0.13549334,0.00000000,0.52867612,1.01019327,0.37490941,0.00000000
-5.39369685,1.61697160,0.12706113,0.00000000,0.49365974,0.98693530,0.34545823,0.00000000
-5.38769385,1.56435167,0.11891048,0.00000000,0.46036983,0.96632325,0.31816533,0.00000000
-5.38169085,1.51749257,0.11113988,0.00000000,0.42919854,0.94873652,0.29323030,0.00000000
-5.37568784,1.47697886,0.10383610,0.00000000,0.40047311,0.93447115,0.27081314,0.00000000
-5.36968484,1.44323609,0.09707337,0.00000000,0.37445406,0.92373431,0.25103614,0.00000000
-5.36368184,1.41653049,0.09091311,0.00000000,0.35133592,0.91664265,0.23398696,0.00000000
-5.35767884,1.39697507,0.08540424,0.00000000,0.33125063,0.91322449,0.21972283,0.00000000
-5.35167584,1.38454181,0.08058380,0.00000000,0.31427269,0.91342587,0.20827547,0.00000000
-5.34567284,1.37907891,0.07647802,0.00000000,0.30042615,0.91711982,0.19965648,0.00000000
-5.33966983,1.38033214,0.07310362,0.00000000,0.28969237,0.92411850,0.19386279,0.00000000
-5.33366683,1.38796888,0.07046913,0.00000000,0.28201851,0.93418738,0.19088187,0.00000000
-5.32766383,1.40160331,0.06857641,0.00000000,0.27732582,0.94706047,0.19069633,0.00000000
-5.32166083,1.42082123,0.06742189,0.00000000,0.27551742,0.96245579,0.19328765,0.00000000
-5.31565783,1.44520288,0.06699778,0.00000000,0.27648517,0.98009004,0.19863869,0.00000000
-5.30965483,1.47434243,0.06729283,0.00000000,0.28011503,0.99969149,0.20673488,0.00000000
-5.30365183,1.50786277,0.06829295,0.00000000,0.28629099,1.02101032,0.21756381,0.00000000
-5.29764882,1.54542472,0.06998128,0.00000000,0.29489703,1.04382566,0.23111338,0.00000000
-5.29164582,1.58673020,0.07233798,0.00000000,0.30581739,1.06794904,0.24736823,0.00000000
-5.28564282,1.63151891,0.07533966,0.00000000,0.31893511,1.09322389,0.26630497,0.00000000
-5.27963982,1.67955917,0.07895849,0.00000000,0.33412893,1.11952119,0.28788605,0.00000000
-5.27363682,1.73063328,0.08316105,0.00000000,0.35126908,1.14673178,0.31205282,0.00000000
-5.26763382,1.78451874,0.08790714,0.00000000,0.37021214,1.17475569,0.33871809,0.00000000
-5.26163082,1.84096662,0.09314847,0.00000000,0.39079554,1.20348952,0.36775858,0.00000000
-5.25562781,1.89967887,0.09882760,0.00000000,0.41283222,1.23281281,0.39900781,0.00000000
-5.24962481,1.96028634,0.10487700,0.00000000,0.43610575,1.26257440,0.43224993,0.00000000
-5.24362181,2.02232931,0.11121851,0.00000000,0.46036673,1.29258011,0.46721491,0.00000000
-5.23761881,2.08524245,0.11776333,0.00000000,0.48533052,1.32258264,0.50357563,0.00000000
-5.23161581,2.14834556,0.12441245,0.00000000,0.51067704,1.35227473,0.54094719,0.00000000
-5.22561281,2.21084134,0.13105775,0.00000000,0.53605249,1.38128636,0.57888882,0.00000000
-5.21960980,2.27182109,0.13758364,0.00000000,0.56107348,1.40918640,0.61690845,0.00000000
-5.21360680,2.33027838,0.14386932,0.00000000,0.58533328,1.43548911,0.65447010,0.00000000
-5.20760380,2.38513071,0.14979156,0.00000000,0.60841015,1.45966516,0.69100391,0.00000000
-5.20160080,2.43524822,0.15522783,0.00000000,0.62987753,1.48115692,0.72591867,0.00000000
-5.19559780,2.47948836,0.16005975,0.00000000,0.64931549,1.49939729,0.75861626,0.00000000
-5.18959480,2.51673471,0.16417670,0.00000000,0.66632312,1.51383105,0.78850770,0.00000000
-5.18359180,2.54593817,0.16747932,0.00000000,0.68053112,1.52393764,0.81503004,0.00000000
-5.17758879,2.56615815,0.16988280,0.00000000,0.69161412,1.52925403,0.83766342,0.00000000
-5.17158579,2.57660173,0.17131983,0.00000000,0.69930192,1.52939650,0.85594751,0.00000000
-5.16558279,2.57665848,0.17174297,0.00000000,0.70338929,1.52407988,0.86949670,0.00000000
-5.15957979,2.56592900,0.17112637,0.00000000,0.70374356,1.51313330,0.87801317,0.00000000
-5.15357679,2.54424571,0.16946669,0.00000000,0.70030984,1.49651132,0.88129734,0.00000000
-5.14757379,2.51168445,0.16678332,0.00000000,0.69311335,1.47429994,0.87925517,0.00000000
-5.14157079,2.46856640,0.16311766,0.00000000,0.68225892,1.44671691,0.87190186,0.00000000
-5.13556778,2.41545007,0.15853170,0.00000000,0.66792751,1.41410647,0.85936191,0.00000000
-5.12956478,2.35311375,0.15310586,0.00000000,0.65037004,1.37692861,0.84186542,0.00000000
-5.12356178,2.28252934,0.14693620,0.00000000,0.62989870,1.33574349,0.81974088,0.00000000
-5.11755878,2.20482897,0.14013124,0.00000000,0.60687632,1.29119187,0.79340472,0.00000000
-5.11155578,2.12126605,0.13280839,0.00000000,0.58170411,1.24397253,0.76334817,0.00000000
-5.10555278,2.03317276,0.12509029,0.00000000,0.55480857,1.19481792,0.73012204,0.00000000
-5.09954977,1.94191621,0.11710112,0.00000000,0.52662799,1.14446930,0.69432012,0.00000000
-5.09354677,1.84885527,0.10896312,0.00000000,0.49759921,1.09365254,0.65656188,0.00000000
-5.08754377,1.75530006,0.10079342,0.00000000,0.46814527,1.04305591,0.61747528,0.00000000
-5.08154077,1.66247607,0.09270129,0.00000000,0.43866427,0.99331072,0.57768036,0.00000000
-5.07553777,1.57149419,0.08478588,0.00000000,0.40951998,0.94497577,0.53777426,0.00000000
-5.06953477,1.48332775,0.07713459,0.00000000,0.38103450,0.89852609,0.49831805,0.00000000
-5.06353177,1.39879727,0.06982199,0.00000000,0.35348304,0.85434637,0.45982597,0.00000000
-5.05752876,1.31856299,0.06290930,0.00000000,0.32709096,0.81272899,0.42275712,0.00000000
-5.05152576,1.24312495,0.05644451,0.00000000,0.30203296,0.77387652,0.38750980,0.00000000
-5.04552276,1.17283000,0.05046293,0.00000000,0.27843433,0.73790815,0.35441842,0.00000000
-5.03951976,1.10788454,0.04498817,0.00000000,0.25637398,0.70486936,0.32375277,0.00000000
-5.03351676,1.04837200,0.04003348,0.00000000,0.23588887,0.67474405,0.29571943,0.00000000
-5.02751376,0.99427333,0.03560331,0.00000000,0.21697957,0.64746812,0.27046494,0.00000000
-5.02151076,0.94548923,0.03169502,0.00000000,0.19961661,0.62294362,0.24808027,0.00000000
-5.01550775,0.90186245,0.02830067,0.00000000,0.18374709,0.60105251,0.22860621,0.00000000
-5.00950475,0.86319891,0.02540867,0.00000000,0.16930135,0.58166915,0.21203924,0.00000000
-5.00350175,0.82928647,0.02300544,0.00000000,0.15619923,0.56467093,0.19833750,0.00000000
-4.99749875,0.79991032,0.02107680,0.00000000,0.14435585,0.54994639,0.18742650,0.00000000
-4.99149575,0.77486446,0.01960913,0.00000000,0.13368651,0.53740051,0.17920434,0.00000000
-4.98549275,0.75395895,0.01859029,0.00000000,0.12411063,0.52695716,0.17354626,0.00000000
-4.97948974,0.73702277,0.01801018,0.00000000,0.11555469,0.51855857,0.17030834,0.00000000
-4.97348674,0.72390282,0.01786099,0.00000000,0.10795412,0.51216229,0.16933057,0.00000000
-4.96748374,0.71445928,0.01813719,0.00000000,0.10125416,0.50773592,0.17043898,0.00000000
-4.96148074,0.70855835,0.01883513,0.00000000,0.09540974,0.50525024,0.17344733,0.00000000
-4.95547774,0.70606295,0.01995244,0.00000000,0.09038464,0.50467124,0.17815829,0.00000000
-4.94947474,0.70682258,0.02148710,0.00000000,0.08614991,0.50595194,0.18436433,0.00000000
-4.94347174,0.71066306,0.02343641,0.00000000,0.08268183,0.50902440,0.19184865,0.00000000
-4.93746873,0.71737720,0.02579573,0.00000000,0.07995953,0.51379272,0.20038615,0.00000000
-4.93146573,0.72671710,0.02855725,0.00000000,0.07796250,0.52012747,0.20974475,0.00000000
-4.92546273,0.73838877,0.03170860,0.00000000,0.07666807,0.52786205,0.21968714,0.00000000
-4.91945973,0.75204951,0.03523171,0.00000000,0.07604915,0.53679108,0.22997304,0.00000000
-4.91345673,0.76730837,0.03910163,0.00000000,0.07607213,0.54667131,0.24036193,0.00000000
-4.90745373,0.78372970,0.04328567,0.00000000,0.07669538,0.55722459,0.25061639,0.00000000
-4.90145073,0.80083972,0.04774278,0.00000000,0.07786809,0.56814325,0.26050578,0.00000000
-4.89544772,0.81813581,0.05242328,0.00000000,0.07952974,0.57909726,0.26981028,0.00000000
-4.88944472,0.83509809,0.05726890,0.00000000,0.08161012,0.58974302,0.27832504,0.00000000
-4.88344172,0.85120274,0.06221332,0.00000000,0.08402997,0.59973334,0.28586435,0.00000000
-4.87743872,0.86593645,0.06718308,0.00000000,0.08670214,0.60872806,0.29226555,0.00000000
-4.87143572,0.87881133,0.07209889,0.00000000,0.08953326,0.61640492,0.29739260,0.00000000
-4.86543272,0.88937961,0.07687737,0.00000000,0.09242586,0.62247009,0.30113895,0.00000000
-4.85942971,0.89724756,0.08143306,0.00000000,0.09528089,0.62666806,0.30342983,0.00000000
-4.85342671,0.90208798,0.08568073,0.00000000,0.09800037,0.62879033,0.30422360,0.00000000
-4.84742371,0.90365085,0.08953787,0.00000000,0.10049033,0.62868274,0.30351219,0.00000000
-4.84142071,0.90177168,0.09292721,0.00000000,0.10266366,0.62625106,0.30132063,0.00000000
-4.83541771,0.89637743,0.09577927,0.00000000,0.10444294,0.62146476,0.29770562,0.00000000
-4.82941471,0.88748972,0.09803467,0.00000000,0.10576303,0.61435884,0.29275316,0.00000000
-4.82341171,0.87522534,0.09964628,0.00000000,0.10657334,0.60503383,0.28657551,0.00000000
-4.81740870,0.85979425,0.10058095,0.00000000,0.10683978,0.59365394,0.27930737,0.00000000
-4.81140570,0.84149513,0.10082083,0.00000000,0.10654614,0.58044357,0.27110165,0.00000000
-4.80540270,0.82070878,0.10036421,0.00000000,0.10569507,0.56568251,0.26212484,0.00000000
-4.79939970,0.79788990,0.09922578,0.00000000,0.10430845,0.54969983,0.25255231,0.00000000
-4.79339670,0.77355737,0.09743641,0.00000000,0.10242726,0.53286714,0.24256364,0.00000000
-4.78739370,0.74828365,0.09504236,0.00000000,0.10011093,0.51559106,0.23233817,0.00000000
-4.78139070,0.72268368,0.09210400,0.00000000,0.09743623,0.49830565,0.22205095,0.00000000
-4.77538769,0.69740366,0.08869419,0.00000000,0.09449574,0.48146468,0.21186935,0.00000000
-4.76938469,0.67311006,0.08489619,0.00000000,0.09139599,0.46553418,0.20195021,0.00000000
-4.76338169,0.65047913,0.08080148,0.00000000,0.08825534,0.45098542,0.19243785,0.00000000
-4.75737869,0.63018723,0.07650731,0.00000000,0.08520164,0.43828827,0.18346286,0.00000000
-4.75137569,0.61290187,0.07211430,0.00000000,0.08236988,0.42790527,0.17514176,0.00000000
-4.74537269,0.59927370,0.06772407,0.00000000,0.07989969,0.42028603,0.16757741,0.00000000
-4.73936968,0.58992928,0.06343697,0.00000000,0.07793293,0.41586222,0.16086019,0.00000000
-4.73336668,0.58546443,0.05935012,0.00000000,0.07661130,0.41504281,0.15506979,0.00000000
-4.72736368,0.58643807,0.05555558,0.00000000,0.07607401,0.41820942,0.15027747,0.00000000
-4.72136068,0.59336620,0.05213892,0.00000000,0.07645562,0.42571172,0.14654866,0.00000000
-4.71535768,0.60671583,0.04917803,0.00000000,0.07788386,0.43786265,0.14394565,0.00000000
-4.70935468,0.62689862,0.04674223,0.00000000,0.08047758,0.45493325,0.14253026,0.00000000
-4.70335168,0.65426406,0.04489165,0.00000000,0.08434475,0.47714722,0.14236614,0.00000000
-4.69734867,0.68909209,0.04367683,0.00000000,0.08958044,0.50467503,0.14352070,0.00000000
-4.69134567,0.73158528,0.04313853,0.00000000,0.09626489,0.53762779,0.14606626,0.00000000
-4.68534267,0.78186054,0.04330763,0.00000000,0.10446154,0.57605097,0.15008050,0.00000000
-4.67933967,0.83994081,0.04420514,0.00000000,0.11421507,0.61991834,0.15564595,0.00000000
-4.67333667,0.90574706,0.04584229,0.00000000,0.12554950,0.66912635,0.16284847,0.00000000
-4.66733367,0.97909102,0.04822056,0.00000000,0.13846635,0.72348954,0.17177477,0.00000000
-4.66133067,1.05966933,0.05133176,0.00000000,0.15294297,0.78273723,0.18250891,0.00000000
-4.65532766,1.14705961,0.05515806,0.00000000,0.16893095,0.84651216,0.19512801,0.00000000
-4.64932466,1.24071908,0.05967202,0.00000000,0.18635499,0.91437125,0.20969717,0.00000000
-4.64332166,1.33998624,0.06483659,0.00000000,0.20511203,0.98578911,0.22626395,0.00000000
-4.63731866,1.44408607,0.07060521,0.00000000,0.22507086,1.06016427,0.24485249,0.00000000
-4.63131566,1.55213897,0.07692186,0.00000000,0.24607236,1.13682843,0.26545776,0.00000000
-4.62531266,1.66317354,0.08372130,0.00000000,0.26793040,1.21505859,0.28804001,0.00000000
-4.61930965,1.77614317,0.09092945,0.00000000,0.29043337,1.29409179,0.31252000,0.00000000
-4.61330665,1.88994599,0.09846392,0.00000000,0.31334660,1.37314220,0.33877498,0.00000000
-4.60730365,2.00344772,0.10623479,0.00000000,0.33641557,1.45141985,0.36663605,0.00000000
-4.60130065,2.11550673,0.11414565,0.00000000,0.35936982,1.52815040,0.39588690,0.00000000
-4.59529765,2.22500024,0.12209490,0.00000000,0.38192772,1.60259507,0.42626421,0.00000000
-4.58929465,2.33085093,0.12997733,0.00000000,0.40380185,1.67406997,0.45745984,0.00000000
-4.58329165,2.43205268,0.13768592,0.00000000,0.42470495,1.74196390,0.48912483,0.00000000
-4.57728864,2.52769446,0.14511393,0.00000000,0.44435629,1.80575377,0.52087522,0.00000000
-4.57128564,2.61698144,0.15215709,0.00000000,0.46248826,1.86501702,0.55229955,0.00000000
-4.56528264,2.69925227,0.15871600,0.00000000,0.47885299,1.91944029,0.58296783,0.00000000
-4.55927964,2.77399203,0.16469845,0.00000000,0.49322882,1.96882407,0.61244176,0.00000000
-4.55327664,2.84084015,0.17002185,0.00000000,0.50542634,2.01308299,0.64028585,0.00000000
-4.54727364,2.89959310,0.17461539,0.00000000,0.51529386,2.05224181,0.66607900,0.00000000
-4.54127064,2.95020190,0.17842212,0.00000000,0.52272204,2.08642735,0.68942620,0.00000000
-4.53526763,2.99276451,0.18140060,0.00000000,0.52764749,2.11585664,0.70996993,0.00000000
-4.52926463,3.02751374,0.18352632,0.00000000,0.53005536,2.14082209,0.72740065,0.00000000
-4.52326163,3.05480113,0.18479260,0.00000000,0.52998051,2.16167425,0.74146625,0.00000000
-4.51725863,3.07507788,0.18521104,0.00000000,0.52750749,2.17880313,0.75197987,0.00000000
-4.51125563,3.08887349,0.18481149,0.00000000,0.52276914,2.19261896,0.75882589,0.00000000
-4.50525263,3.09677342,0.18364147,0.00000000,0.51594388,2.20353329,0.76196379,0.00000000
-4.49924962,3.09939651,0.18176511,0.00000000,0.50725177,2.21194135,0.76142979,0.00000000
-4.49324662,3.09737334,0.17926165,0.00000000,0.49694942,2.21820648,0.75733615,0.00000000
-4.48724362,3.09132632,0.17622344,0.00000000,0.48532394,2.22264720,0.74986817,0.00000000
-4.48124062,3.08185220,0.17275363,0.00000000,0.47268612,2.22552761,0.73927890,0.00000000
-4.47523762,3.06950769,0.16896354,0.00000000,0.45936289,2.22705127,0.72588195,0.00000000
-4.46923462,3.05479841,0.16496978,0.00000000,0.44568947,2.22735871,0.71004236,0.00000000
-4.46323162,3.03817133,0.16089126,0.00000000,0.43200130,2.22652858,0.69216608,0.00000000
-4.45722861,3.02001073,0.15684610,0.00000000,0.41862591,2.22458200,0.67268825,0.00000000
-4.45122561,3.00063726,0.15294858,0.00000000,0.40587508,2.22148987,0.65206079,0.00000000
-4.44522261,2.98030975,0.14930614,0.00000000,0.39403733,2.21718220,0.63073956,0.00000000
-4.43921961,2.95922914,0.14601660,0.00000000,0.38337096,2.21155918,0.60917168,0.00000000
-4.43321661,2.93754397,0.14316554,0.00000000,0.37409786,2.20450278,0.58778320,0.00000000
-4.42721361,2.91535659,0.14082399,0.00000000,0.36639811,2.19588850,0.56696769,0.00000000
-4.42121061,2.89272964,0.13904652,0.00000000,0.36040564,2.18559620,0.54707602,0.00000000
-4.41520760,2.86969205,0.13786966,0.00000000,0.35620489,2.17351960,0.52840761,0.00000000
-4.40920460,2.84624422,0.13731078,0.00000000,0.35382878,2.15957388,0.51120357,0.00000000
-4.40320160,2.82236210,0.13736748,0.00000000,0.35325784,2.14370093,0.49564167,0.00000000
-4.39719860,2.79800007,0.13801752,0.00000000,0.35442076,2.12587230,0.48183361,0.00000000
-4.39119560,2.77309268,0.13921921,0.00000000,0.35719629,2.10608969,0.46982444,0.00000000
-4.38519260,2.74755558,0.14091247,0.00000000,0.36141651,2.08438338,0.45959420,0.00000000
-4.37918959,2.72128600,0.14302038,0.00000000,0.36687145,2.06080889,0.45106176,0.00000000
-4.37318659,2.69416337,0.14545126,0.00000000,0.37331503,2.03544248,0.44409065,0.00000000
-4.36718359,2.66605052,0.14810131,0.00000000,0.38047209,2.00837602,0.43849672,0.00000000
-4.36118059,2.63679608,0.15085764,0.00000000,0.38804648,1.97971191,0.43405727,0.00000000
-4.35517759,2.60623842,0.15360174,0.00000000,0.39572993,1.94955867,0.43052137,0.00000000
-4.34917459,2.57421162,0.15621309,0.00000000,0.40321137,1.91802764,0.42762095,0.00000000
-4.34317159,2.54055328,0.15857309,0.00000000,0.41018654,1.88523129,0.42508222,0.00000000
-4.33716858,2.50511438,0.16056885,0.00000000,0.41636742,1.85128324,0.42263689,0.00000000
-4.33116558,2.46777063,0.16209698,0.00000000,0.42149125,1.81630016,0.42003297,0.00000000
-4.32516258,2.42843489,0.16306703,0.00000000,0.42532866,1.78040521,0.41704441,0.00000000
-4.31915958,2.38706998,0.16340460,0.00000000,0.42769075,1.74373291,0.41347943,0.00000000
-4.31315658,2.34370094,0.16305389,0.00000000,0.42843469,1.70643479,0.40918716,0.00000000
-4.30715358,2.29842598,0.16197958,0.00000000,0.42746768,1.66868533,0.40406222,0.00000000
