energy_ev,total_up,Au_p_up,Au_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.75387694,1.73419699,0.18599255,1.33636700,0.17861281,0.00000000,0.01313002,0.02288796,0.00674157,0.30777376
-5.74787394,1.73192874,0.18464770,1.33222325,0.17411297,0.00000000,0.01309633,0.02251670,0.00687791,0.31069183
-5.74187094,1.72545951,0.18343186,1.32391032,0.17026270,0.00000000,0.01297733,0.02219985,0.00701345,0.31333845
-5.73586793,1.71447204,0.18229296,1.31118248,0.16701715,0.00000000,0.01277429,0.02193039,0.00714819,0.31565549
-5.72986493,1.69876809,0.18118270,1.29390283,0.16432729,0.00000000,0.01249034,0.02170119,0.00728218,0.31759649
-5.72386193,1.67827591,0.18005794,1.27205062,0.16214135,0.00000000,0.01213033,0.02150519,0.00741550,0.31912669
-5.71785893,1.65305056,0.17888140,1.24572279,0.16040581,0.00000000,0.01170073,0.02133560,0.00754808,0.32022205
-5.71185593,1.62326754,0.17762170,1.21512970,0.15906584,0.00000000,0.01120933,0.02118592,0.00767971,0.32086744
-5.70585293,1.58921023,0.17625295,1.18058553,0.15806528,0.00000000,0.01066500,0.02104998,0.00780985,0.32105422
-5.69984992,1.55125251,0.17475385,1.14249411,0.15734644,0.00000000,0.01007743,0.02092188,0.00793762,0.32077743
-5.69384692,1.50983776,0.17310656,1.10133122,0.15684965,0.00000000,0.00945674,0.02079595,0.00806171,0.32003290
-5.68784392,1.46545577,0.17129550,1.05762447,0.15651289,0.00000000,0.00881324,0.02066665,0.00818036,0.31881462
-5.68184092,1.41861925,0.16930615,1.01193194,0.15627158,0.00000000,0.00815709,0.02052849,0.00829133,0.31711248
-5.67583792,1.36984119,0.16712404,0.96482099,0.15605863,0.00000000,0.00749802,0.02037603,0.00839193,0.31491072
-5.66983492,1.31961472,0.16473409,0.91684812,0.15580484,0.00000000,0.00684509,0.02020382,0.00847912,0.31218726
-5.66383192,1.26839616,0.16212024,0.86854116,0.15543973,0.00000000,0.00620650,0.02000643,0.00854954,0.30891380
-5.65782891,1.21659242,0.15926557,0.82038432,0.15489274,0.00000000,0.00558943,0.01977855,0.00859967,0.30505698
-5.65182591,1.16455280,0.15615278,0.77280681,0.15409485,0.00000000,0.00499993,0.01951511,0.00862598,0.30058025
-5.64582291,1.11256555,0.15276503,0.72617523,0.15298043,0.00000000,0.00444287,0.01921140,0.00862506,0.29544652
-5.63981991,1.06085876,0.14908707,0.68078972,0.15148932,0.00000000,0.00392193,0.01886327,0.00859378,0.28962130
-5.63381691,1.00960512,0.14510660,0.63688385,0.14956893,0.00000000,0.00343965,0.01846732,0.00852948,0.28307608
-5.62781391,0.95892976,0.14081562,0.59462753,0.14717628,0.00000000,0.00299746,0.01802111,0.00843009,0.27579173
-5.62181091,0.90892033,0.13621180,0.55413269,0.14427982,0.00000000,0.00259582,0.01752330,0.00829425,0.26776172
-5.61580790,0.85963822,0.13129967,0.51546089,0.14086086,0.00000000,0.00223432,0.01697378,0.00812143,0.25899475
-5.60980490,0.81113006,0.12609151,0.47863215,0.13691461,0.00000000,0.00191182,0.01637381,0.00791197,0.24951683
-5.60380190,0.76343866,0.12060791,0.44363446,0.13245063,0.00000000,0.00162659,0.01572604,0.00766710,0.23937243
-5.59779890,0.71661238,0.11487796,0.41043310,0.12749277,0.00000000,0.00137642,0.01503449,0.00738893,0.22862478
-5.59179590,0.67071275,0.10893894,0.37897940,0.12207849,0.00000000,0.00115881,0.01430445,0.00708041,0.21735516
-5.58579290,0.62581953,0.10283565,0.34921841,0.11625762,0.00000000,0.00097103,0.01354240,0.00674522,0.20566130
-5.57978989,0.58203343,0.09661932,0.32109519,0.11009072,0.00000000,0.00081029,0.01275580,0.00638767,0.19365500
-5.57378689,0.53947620,0.09034618,0.29455957,0.10364693,0.00000000,0.00067378,0.01195285,0.00601253,0.18145895
-5.56778389,0.49828856,0.08407583,0.26956927,0.09700162,0.00000000,0.00055877,0.01114224,0.00562493,0.16920314
-5.56178089,0.45862606,0.07786940,0.24609150,0.09023386,0.00000000,0.00046270,0.01033289,0.00523014,0.15702090
-5.55577789,0.42065360,0.07178764,0.22410324,0.08342378,0.00000000,0.00038317,0.00953369,0.00483345,0.14504486
-5.54977489,0.38453881,0.06588911,0.20359031,0.07665014,0.00000000,0.00031801,0.00875316,0.00444001,0.13340295
-5.54377189,0.35044507,0.06022838,0.18454559,0.06998797,0.00000000,0.00026527,0.00799930,0.00405467,0.12221469
-5.53776888,0.31852449,0.05485454,0.16696664,0.06350653,0.00000000,0.00022326,0.00727929,0.00368189,0.11158795
-5.53176588,0.28891142,0.04980990,0.15085306,0.05726768,0.00000000,0.00019051,0.00659938,0.00332563,0.10161619
-5.52576288,0.26171675,0.04512899,0.13620370,0.05132456,0.00000000,0.00016580,0.00596473,0.00298927,0.09237638
-5.51975988,0.23702334,0.04083789,0.12301416,0.04572075,0.00000000,0.00014811,0.00537929,0.00267560,0.08392755
-5.51375688,0.21488279,0.03695390,0.11127448,0.04048985,0.00000000,0.00013661,0.00484583,0.00238677,0.07631008
-5.50775388,0.19531352,0.03348555,0.10096747,0.03565547,0.00000000,0.00013065,0.00436590,0.00212430,0.06954559
-5.50175088,0.17830031,0.03043286,0.09206742,0.03123152,0.00000000,0.00012973,0.00393990,0.00188912,0.06363753
-5.49574787,0.16379514,0.02778788,0.08453950,0.02722291,0.00000000,0.00013347,0.00356714,0.00168161,0.05857221
-5.48974487,0.15171922,0.02553549,0.07833969,0.02362647,0.00000000,0.00014161,0.00324600,0.00150162,0.05432039
-5.48374187,0.14196610,0.02365437,0.07341523,0.02043200,0.00000000,0.00015394,0.00297401,0.00134857,0.05083916
-5.47773887,0.13440562,0.02211808,0.06970567,0.01762358,0.00000000,0.00017032,0.00274809,0.00122152,0.04807412
-5.47173587,0.12888862,0.02089628,0.06714419,0.01518083,0.00000000,0.00019066,0.00256464,0.00111923,0.04596183
-5.46573287,0.12525207,0.01995599,0.06565948,0.01308025,0.00000000,0.00021488,0.00241981,0.00104021,0.04443224
-5.45972986,0.12332463,0.01926289,0.06517780,0.01129656,0.00000000,0.00024288,0.00230961,0.00098282,0.04341125
-5.45372686,0.12293248,0.01878259,0.06562539,0.00980392,0.00000000,0.00027458,0.00223018,0.00094535,0.04282323
-5.44772386,0.12390514,0.01848193,0.06693101,0.00857708,0.00000000,0.00030985,0.00217792,0.00092601,0.04259347
-5.44172086,0.12608145,0.01833019,0.06902876,0.00759252,0.00000000,0.00034855,0.00214974,0.00092309,0.04265049
-5.43571786,0.12931544,0.01830021,0.07186097,0.00682935,0.00000000,0.00039047,0.00214319,0.00093490,0.04292825
-5.42971486,0.13348208,0.01836952,0.07538123,0.00627020,0.00000000,0.00043538,0.00215671,0.00095991,0.04336812
-5.42371186,0.13848284,0.01852137,0.07955746,0.00590195,0.00000000,0.00048300,0.00218977,0.00099677,0.04392075
-5.41770885,0.14425111,0.01874555,0.08437505,0.00571639,0.00000000,0.00053301,0.00224308,0.00104433,0.04454767
-5.41170585,0.15075716,0.01903933,0.08983992,0.00571078,0.00000000,0.00058507,0.00231872,0.00110172,0.04522264
-5.40570285,0.15801277,0.01940805,0.09598150,0.00588831,0.00000000,0.00063882,0.00242039,0.00116836,0.04593284
-5.39969985,0.16607531,0.01986580,0.10285547,0.00625845,0.00000000,0.00069388,0.00255349,0.00124406,0.04667973
-5.39369685,0.17505111,0.02043582,0.11054613,0.00683723,0.00000000,0.00074990,0.00272528,0.00132899,0.04747968
-5.38769385,0.18509798,0.02115083,0.11916837,0.00764744,0.00000000,0.00080653,0.00294504,0.00142377,0.04836431
-5.38169085,0.19642668,0.02205316,0.12886884,0.00871861,0.00000000,0.00086348,0.00322411,0.00152949,0.04938049
-5.37568784,0.20930105,0.02319468,0.13982645,0.01008699,0.00000000,0.00092052,0.00357597,0.00164775,0.05059007
-5.36968484,0.22403673,0.02463655,0.15225170,0.01179523,0.00000000,0.00097748,0.00401625,0.00178061,0.05206916
-5.36368184,0.24099798,0.02644866,0.16638485,0.01389195,0.00000000,0.00103428,0.00456265,0.00193070,0.05390718
-5.35767884,0.26059269,0.02870884,0.18249275,0.01643103,0.00000000,0.00109091,0.00523481,0.00210110,0.05620531
-5.35167584,0.28326510,0.03150175,0.20086405,0.01947069,0.00000000,0.00114747,0.00605412,0.00229537,0.05907474
-5.34567284,0.30948631,0.03491738,0.22180282,0.02307225,0.00000000,0.00120414,0.00704336,0.00251743,0.06263426
-5.33966983,0.33974239,0.03904925,0.24562054,0.02729860,0.00000000,0.00126115,0.00822628,0.00277152,0.06700755
-5.33366683,0.37452012,0.04399217,0.27262636,0.03221235,0.00000000,0.00131882,0.00962705,0.00306206,0.07231997
-5.32766383,0.41429059,0.04983967,0.30311588,0.03787368,0.00000000,0.00137749,0.01126962,0.00339351,0.07869486
-5.32166083,0.45949071,0.05668099,0.33735859,0.04433791,0.00000000,0.00143750,0.01317687,0.00377016,0.08624953
-5.31565783,0.51050324,0.06459779,0.37558420,0.05165281,0.00000000,0.00149921,0.01536974,0.00419599,0.09509084
-5.30965483,0.56763568,0.07366056,0.41796845,0.05985575,0.00000000,0.00156288,0.01786624,0.00467440,0.10531054
-5.30365183,0.63109875,0.08392480,0.46461860,0.06897071,0.00000000,0.00162874,0.02068038,0.00520803,0.11698044
-5.29764882,0.70098527,0.09542717,0.51555948,0.07900538,0.00000000,0.00169688,0.02382109,0.00579847,0.13014763
-5.29164582,0.77725022,0.10818159,0.57072039,0.08994829,0.00000000,0.00176728,0.02729108,0.00644609,0.14482980
-5.28564282,0.85969301,0.12217566,0.62992384,0.10176635,0.00000000,0.00183975,0.03108588,0.00714979,0.16101092
-5.27963982,0.94794298,0.13736736,0.69287648,0.11440266,0.00000000,0.00191394,0.03519289,0.00790687,0.17863756
-5.27363682,1.04144899,0.15368238,0.75916317,0.12777502,0.00000000,0.00198930,0.03959061,0.00871282,0.19761589
-5.26763382,1.13947410,0.17101219,0.82824446,0.14177512,0.00000000,0.00206514,0.04424815,0.00956134,0.21780975
-5.26163082,1.24109607,0.18921307,0.89945819,0.15626852,0.00000000,0.00214059,0.04912500,0.01044422,0.23903991
-5.25562781,1.34521431,0.20810622,0.97202552,0.17109564,0.00000000,0.00221461,0.05417108,0.01135147,0.26108471
-5.24962481,1.45056367,0.22747913,1.04506137,0.18607376,0.00000000,0.00228606,0.05932722,0.01227142,0.28368219
-5.24362181,1.55573509,0.24708826,1.11758960,0.20099997,0.00000000,0.00235371,0.06452597,0.01319089,0.30653383
-5.23761881,1.65920297,0.26666311,1.18856236,0.21565522,0.00000000,0.00241627,0.06969284,0.01409556,0.32930986
-5.23161581,1.75935864,0.28591152,1.25688345,0.22980924,0.00000000,0.00247242,0.07474786,0.01497021,0.35165613
-5.22561281,1.85454914,0.30452627,1.32143489,0.24322621,0.00000000,0.00252090,0.07960753,0.01579922,0.37320229
-5.21960980,1.94312006,0.32219263,1.38110591,0.25567117,0.00000000,0.00256050,0.08418699,0.01656695,0.39357121
-5.21360680,2.02346098,0.33859684,1.43482340,0.26691660,0.00000000,0.00259013,0.08840240,0.01725824,0.41238914
-5.20760380,2.09405190,0.35343492,1.48158268,0.27674933,0.00000000,0.00260885,0.09217349,0.01785892,0.42929643
-5.20160080,2.15350879,0.36642178,1.52047733,0.28497717,0.00000000,0.00261590,0.09542599,0.01835621,0.44395830
-5.19559780,2.20062644,0.37730004,1.55072703,0.29143505,0.00000000,0.00261075,0.09809410,0.01873922,0.45607519
-5.18959480,2.23441680,0.38584832,1.57170212,0.29599060,0.00000000,0.00259305,0.10012264,0.01899927,0.46539239
-5.18359180,2.25414115,0.39188848,1.58294388,0.29854854,0.00000000,0.00256274,0.10146894,0.01913024,0.47170832
-5.17758879,2.25933456,0.39529168,1.58417963,0.29905405,0.00000000,0.00251997,0.10210433,0.01912873,0.47488126
-5.17158579,2.24982174,0.39598275,1.57533203,0.29749466,0.00000000,0.00246513,0.10201514,0.01899424,0.47483412
-5.16558279,2.22572332,0.39394287,1.55652203,0.29390083,0.00000000,0.00239884,0.10120316,0.01872915,0.47155707
-5.15957979,2.18745244,0.38921025,1.52806552,0.28834489,0.00000000,0.00232192,0.09968564,0.01833862,0.46510785
-5.15357679,2.13570163,0.38187891,1.49046355,0.28093873,0.00000000,0.00223536,0.09749464,0.01783046,0.45560978
-5.14757379,2.07142071,0.37209550,1.44438687,0.27183005,0.00000000,0.00214032,0.09467595,0.01721478,0.44324762
-5.14157079,1.99578665,0.36005451,1.39065517,0.26119754,0.00000000,0.00203806,0.09128754,0.01650371,0.42826129
-5.13556778,1.91016676,0.34599179,1.33021210,0.24924517,0.00000000,0.00192993,0.08739763,0.01571098,0.41093801
-5.12956478,1.81607677,0.33017699,1.26409711,0.23619579,0.00000000,0.00181733,0.08308247,0.01485143,0.39160299
-5.12356178,1.71513579,0.31290510,1.19341523,0.22228445,0.00000000,0.00170168,0.07842397,0.01394062,0.37060924
-5.11755878,1.60901989,0.29448754,1.11930614,0.20775164,0.00000000,0.00158438,0.07350723,0.01299434,0.34832690
-5.11155578,1.49941632,0.27524317,1.04291370,0.19283678,0.00000000,0.00146677,0.06841821,0.01202817,0.32513252
-5.10555278,1.38798009,0.25548958,0.96535703,0.17777222,0.00000000,0.00135014,0.06324140,0.01105711,0.30139885
-5.09954977,1.27629459,0.23553510,0.88770438,0.16277796,0.00000000,0.00123567,0.05805788,0.01009522,0.27748535
-5.09354677,1.16583746,0.21567171,0.81095031,0.14805732,0.00000000,0.00112441,0.05294362,0.00915538,0.25373000
-5.08754377,1.05795283,0.19616919,0.73599721,0.13379359,0.00000000,0.00101733,0.04796813,0.00824906,0.23044238
-5.08154077,0.95383053,0.17727059,0.66364129,0.12014784,0.00000000,0.00091521,0.04319358,0.00738622,0.20789853
-5.07553777,0.85449259,0.15918920,0.59456335,0.10725784,0.00000000,0.00081874,0.03867427,0.00657524,0.18633735
-5.06953477,0.76078694,0.14210693,0.52932431,0.09523807,0.00000000,0.00072844,0.03445657,0.00582295,0.16595880
-5.06353177,0.67338804,0.12617413,0.46836526,0.08418069,0.00000000,0.00064473,0.03057916,0.00513474,0.14692371
-5.05752876,0.59280359,0.11151074,0.41201153,0.07415744,0.00000000,0.00056787,0.02707365,0.00451465,0.12935508
-5.05152576,0.51938677,0.09820846,0.36048040,0.06522227,0.00000000,0.00049805,0.02396547,0.00396557,0.11334064
-5.04552276,0.45335264,0.08633394,0.31389164,0.05741448,0.00000000,0.00043535,0.02127499,0.00348947,0.09893653
-5.03951976,0.39479782,0.07593261,0.27228021,0.05076227,0.00000000,0.00037977,0.01901867,0.00308758,0.08617169
-5.03351676,0.34372227,0.06703290,0.23561046,0.04528643,0.00000000,0.00033127,0.01721044,0.00276064,0.07505286
-5.02751376,0.30005185,0.05965070,0.20379099,0.04100408,0.00000000,0.00028975,0.01586289,0.00250913,0.06556975
-5.02151076,0.26366078,0.05379374,0.17668955,0.03793224,0.00000000,0.00025512,0.01498847,0.00233341,0.05770026
-5.01550775,0.23439303,0.04946565,0.15414741,0.03609097,0.00000000,0.00022727,0.01460052,0.00223395,0.05141546
-5.00950475,0.21208156,0.04666964,0.13599251,0.03550623,0.00000000,0.00020613,0.01471410,0.00221142,0.04668407
-5.00350175,0.19656505,0.04541141,0.12205126,0.03621195,0.00000000,0.00019163,0.01534647,0.00226676,0.04347645
-4.99749875,0.18770131,0.04570137,0.11215824,0.03825159,0.00000000,0.00018380,0.01651738,0.00240124,0.04176775
-4.99149575,0.18537712,0.04755598,0.10616399,0.04167884,0.00000000,0.00018268,0.01824899,0.00261641,0.04154033
-4.98549275,0.18951429,0.05099816,0.10394046,0.04655757,0.00000000,0.00018842,0.02056542,0.00291404,0.04278518
-4.97948974,0.20007180,0.05605672,0.10538419,0.05296096,0.00000000,0.00020122,0.02349198,0.00329597,0.04550261
-4.97348674,0.21704412,0.06276493,0.11041730,0.06096975,0.00000000,0.00022136,0.02705412,0.00376399,0.04970185
-4.96748374,0.24045600,0.07115821,0.11898628,0.07066978,0.00000000,0.00024921,0.03127596,0.00431955,0.05539994
-4.96148074,0.27035382,0.08127100,0.13105887,0.08214869,0.00000000,0.00028518,0.03617876,0.00496359,0.06261977
-4.95547774,0.30679423,0.09313305,0.14661916,0.09549201,0.00000000,0.00032977,0.04177899,0.00569623,0.07138738
-4.94947474,0.34983032,0.10676517,0.16566124,0.11077866,0.00000000,0.00038349,0.04808641,0.00651650,0.08172875
-4.94347174,0.39949614,0.12217472,0.18818173,0.12807600,0.00000000,0.00044688,0.05510210,0.00742210,0.09366598
-4.93746873,0.45579004,0.13935095,0.21417149,0.14743464,0.00000000,0.00052051,0.06281650,0.00840914,0.10721332
-4.93146573,0.51865780,0.15826043,0.24360687,0.16888306,0.00000000,0.00060488,0.07120765,0.00947190,0.12237282
-4.92546273,0.58797604,0.17884290,0.27644095,0.19242239,0.00000000,0.00070045,0.08023961,0.01060274,0.13913014
-4.91945973,0.66353696,0.20100757,0.31259516,0.21802148,0.00000000,0.00080760,0.08986138,0.01179192,0.15745046
-4.91345673,0.74503498,0.22463023,0.35195165,0.24561239,0.00000000,0.00092657,0.10000608,0.01302764,0.17727471
-4.90745373,0.83205614,0.24955137,0.39434689,0.27508673,0.00000000,0.00105745,0.11059077,0.01429608,0.19851639
-4.90145073,0.92407095,0.27557536,0.43956679,0.30629289,0.00000000,0.00120013,0.12151683,0.01558156,0.22105904
-4.89544772,1.02043124,0.30247088,0.48734378,0.33903439,0.00000000,0.00135428,0.13267090,0.01686677,0.24475460
-4.88944472,1.12037162,0.32997279,0.53735617,0.37306957,0.00000000,0.00151931,0.14392653,0.01813310,0.26942273
-4.88344172,1.22301573,0.35778526,0.58922991,0.40811274,0.00000000,0.00169436,0.15514637,0.01936105,0.29485131
-4.87743872,1.32738773,0.38558635,0.64254315,0.44383678,0.00000000,0.00187827,0.16618496,0.02053072,0.32079801
-4.87143572,1.43242872,0.41303376,0.69683349,0.47987746,0.00000000,0.00206960,0.17689201,0.02162229,0.34699326
-4.86543272,1.53701821,0.43977188,0.75160794,0.51583917,0.00000000,0.00226660,0.18711606,0.02261663,0.37314434
-4.85942971,1.63999994,0.46543964,0.80635554,0.55130226,0.00000000,0.00246725,0.19670843,0.02349579,0.39894069
-4.85342671,1.74021170,0.48967915,0.86056227,0.58583160,0.00000000,0.00266928,0.20552730,0.02424360,0.42406037
-4.84742371,1.83651801,0.51214482,0.91372788,0.61898632,0.00000000,0.00287025,0.21344175,0.02484612,0.44817735
-4.84142071,1.92784485,0.53251254,0.96538418,0.65033042,0.00000000,0.00306752,0.22033566,0.02529213,0.47096968
-4.83541771,2.01321522,0.55048874,1.01511400,0.67944378,0.00000000,0.00325843,0.22611125,0.02557342,0.49212805
-4.82941471,2.09178403,0.56581894,1.06257022,0.70593346,0.00000000,0.00344028,0.23069217,0.02568513,0.51136461
-4.82341171,2.16287112,0.57829544,1.10749395,0.72944467,0.00000000,0.00361051,0.23402603,0.02562581,0.52842170
-4.81740870,2.22599081,0.58776390,1.14973103,0.74967103,0.00000000,0.00376674,0.23608615,0.02539751,0.54308015
-4.81140570,2.28087660,0.59412858,1.18924589,0.76636378,0.00000000,0.00390687,0.23687257,0.02500566,0.55516674
-4.80540270,2.32749983,0.59735588,1.22613200,0.77933952,0.00000000,0.00402923,0.23641233,0.02445892,0.56456066
-4.79939970,2.36608089,0.59747619,1.26061805,0.78848608,0.00000000,0.00413266,0.23475871,0.02376883,0.57119849
-4.79339670,2.39709230,0.59458379,1.29306924,0.79376620,0.00000000,0.00421659,0.23198985,0.02294948,0.57507755
-4.78739370,2.42125289,0.58883491,1.32398321,0.79521903,0.00000000,0.00428113,0.22820648,0.02201702,0.57625736
-4.78139070,2.43951286,0.58044378,1.35398023,0.79295897,0.00000000,0.00432716,0.22352899,0.02098920,0.57485911
-4.77538769,2.45302966,0.56967702,1.38378771,0.78717222,0.00000000,0.00435639,0.21809389,0.01988484,0.57106303
-4.76938469,2.46313538,0.55684632,1.41421931,0.77811081,0.00000000,0.00437135,0.21204981,0.01872332,0.56510378
-4.76338169,2.47129638,0.54229977,1.44614893,0.76608452,0.00000000,0.00437546,0.20555317,0.01752403,0.55726384
-4.75737869,2.47906642,0.52641206,1.48048068,0.75145091,0.00000000,0.00437297,0.19876369,0.01630598,0.54786529
-4.75137569,2.48803500,0.50957393,1.51811550,0.73460386,0.00000000,0.00436896,0.19183981,0.01508730,0.53726006
-4.74537269,2.49977273,0.49218113,1.55991602,0.71596109,0.00000000,0.00436928,0.18493432,0.01388493,0.52581914
-4.73936968,2.51577579,0.47462343,1.60667082,0.69595115,0.00000000,0.00438042,0.17819021,0.01271434,0.51392115
-4.73336668,2.53741179,0.45727386,1.65905969,0.67500043,0.00000000,0.00440947,0.17173696,0.01158927,0.50194061
-4.72736368,2.56586915,0.44047873,1.71762140,0.65352068,0.00000000,0.00446391,0.16568734,0.01052162,0.49023647
-4.72136068,2.60211211,0.42454866,1.78272547,0.63189765,0.00000000,0.00455152,0.16013486,0.00952137,0.47914127
-4.71535768,2.64684339,0.40975093,1.85454926,0.61048106,0.00000000,0.00468016,0.15515194,0.00859659,0.46895135
-4.70935468,2.70047591,0.39630341,1.93306156,0.58957650,0.00000000,0.00485759,0.15078879,0.00775343,0.45991853
-4.70335168,2.76311500,0.38437031,2.01801351,0.56943934,0.00000000,0.00509128,0.14707310,0.00699629,0.45224350
-4.69734867,2.83455173,0.37405976,2.10893747,0.55027091,0.00000000,0.00538816,0.14401050,0.00632790,0.44607113
-4.69134567,2.91426761,0.36542331,2.20515392,0.53221695,0.00000000,0.00575443,0.14158570,0.00574951,0.44148785
-4.68534267,3.00145067,0.35845730,2.30578640,0.51536825,0.00000000,0.00619535,0.13976439,0.00526103,0.43852118
-4.67933967,3.09502189,0.35310611,2.40978379,0.49976338,0.00000000,0.00671498,0.13849566,0.00486127,0.43714132
-4.67333667,3.19367112,0.34926686,2.51594927,0.48539318,0.00000000,0.00731602,0.13771489,0.00454811,0.43726461
-4.66733367,3.29590081,0.34679565,2.62297458,0.47220675,0.00000000,0.00799963,0.13734707,0.00431868,0.43875879
-4.66133067,3.40007571,0.34551481,2.72947841,0.46011856,0.00000000,0.00876526,0.13731025,0.00416957,0.44144971
-4.65532766,3.50447659,0.34522098,2.83404724,0.44901633,0.00000000,0.00961056,0.13751919,0.00409698,0.44512913
-4.64932466,3.60735571,0.34569374,2.93527715,0.43876917,0.00000000,0.01053130,0.13788889,0.00409689,0.44956340
-4.64332166,3.70699193,0.34670432,3.03181476,0.42923576,0.00000000,0.01152132,0.13833795,0.00416522,0.45450258
