energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.48974487,2.62820711,0.00486469,0.12375626,0.46369206,1.18840224,1.06348402,0.00000000
-5.48374187,2.59145197,0.00515522,0.11694106,0.45260353,1.18317989,1.03489222,0.00000000
-5.47773887,2.57004341,0.00544987,0.11055042,0.44311168,1.18749856,1.01064982,0.00000000
-5.47173587,2.56293983,0.00574244,0.10463007,0.43519272,1.20065878,0.99053049,0.00000000
-5.46573287,2.56876746,0.00602668,0.09921164,0.42877513,1.22178629,0.97418947,0.00000000
-5.45972986,2.58586726,0.00629646,0.09431252,0.42374359,1.24985902,0.96117863,0.00000000
-5.45372686,2.61235110,0.00654595,0.08993637,0.41994478,1.28373867,0.95096487,0.00000000
-5.44772386,2.64616591,0.00676978,0.08607418,0.41719469,1.32220640,0.94295123,0.00000000
-5.44172086,2.68516397,0.00696322,0.08270574,0.41528747,1.36400180,0.93649987,0.00000000
-5.43571786,2.72717731,0.00712230,0.07980159,0.41400518,1.40786418,0.93095614,0.00000000
-5.42971486,2.77009390,0.00724397,0.07732528,0.41312830,1.45257510,0.92567294,0.00000000
-5.42371186,2.81193316,0.00732618,0.07523574,0.41244647,1.49700078,0.92003448,0.00000000
-5.41770885,2.85091830,0.00736795,0.07348993,0.41176897,1.54013308,0.91347859,0.00000000
-5.41170585,2.88554275,0.00736944,0.07204522,0.41093469,1.58112757,0.90551704,0.00000000
-5.40570285,2.91462853,0.00733191,0.07086187,0.40982088,1.61933714,0.89575305,0.00000000
-5.39969985,2.93737401,0.00725772,0.06990509,0.40835062,1.65433966,0.88389560,0.00000000
-5.39369685,2.95338923,0.00715029,0.06914688,0.40649839,1.68595839,0.86977024,0.00000000
-5.38769385,2.96271726,0.00701394,0.06856735,0.40429380,1.71427398,0.85332607,0.00000000
-5.38169085,2.96584048,0.00685386,0.06815570,0.40182303,1.73962701,0.83463896,0.00000000
-5.37568784,2.96367115,0.00667589,0.06791055,0.39922814,1.76261059,0.81391111,0.00000000
-5.36968484,2.95752651,0.00648644,0.06783989,0.39670417,1.78405270,0.79146704,0.00000000
-5.36368184,2.94908900,0.00629223,0.06796043,0.39449416,1.80498864,0.76774654,0.00000000
-5.35767884,2.94035281,0.00610021,0.06829651,0.39288238,1.82662404,0.74329489,0.00000000
-5.35167584,2.93355876,0.00591730,0.06887857,0.39218594,1.85028971,0.71875084,0.00000000
-5.34567284,2.93111976,0.00575030,0.06974138,0.39274526,1.87738975,0.69483287,0.00000000
-5.33966983,2.93553956,0.00560566,0.07092181,0.39491370,1.90934488,0.67232424,0.00000000
-5.33366683,2.94932804,0.00548938,0.07245669,0.39904684,1.94753320,0.65205728,0.00000000
-5.32766383,2.97491600,0.00540686,0.07438043,0.40549183,1.99323065,0.63489738,0.00000000
-5.32166083,3.01457275,0.00536281,0.07672277,0.41457723,2.04755385,0.62172696,0.00000000
-5.31565783,3.07032962,0.00536117,0.07950676,0.42660366,2.11140767,0.61342966,0.00000000
-5.30965483,3.14391206,0.00540501,0.08274686,0.44183571,2.18543981,0.61087511,0.00000000
-5.30365183,3.23668264,0.00549652,0.08644753,0.46049524,2.27000448,0.61490401,0.00000000
-5.29764882,3.34959691,0.00563700,0.09060214,0.48275629,2.36513681,0.62631389,0.00000000
-5.29164582,3.48317312,0.00582684,0.09519235,0.50874167,2.47053916,0.64584519,0.00000000
-5.28564282,3.63747647,0.00606552,0.10018802,0.53852117,2.58557983,0.67416778,0.00000000
-5.27963982,3.81211763,0.00635168,0.10554753,0.57211132,2.70930442,0.71186760,0.00000000
-5.27363682,4.00626481,0.00668314,0.11121861,0.60947641,2.84045911,0.75943350,0.00000000
-5.26763382,4.21866796,0.00705694,0.11713955,0.65053066,2.97752477,0.81724411,0.00000000
-5.26163082,4.44769330,0.00746944,0.12324073,0.69514096,3.11876043,0.88555475,0.00000000
-5.25562781,4.69136592,0.00791633,0.12944651,0.74313013,3.26225386,0.96448454,0.00000000
-5.24962481,4.94741809,0.00839273,0.13567717,0.79428013,3.40597718,1.05400385,0.00000000
-5.24362181,5.21334091,0.00889321,0.14185097,0.84833499,3.54784488,1.15392253,0.00000000
-5.23761881,5.48643687,0.00941194,0.14788628,0.90500330,3.68577180,1.26387917,0.00000000
-5.23161581,5.76387137,0.00994264,0.15370347,0.96395992,3.81772873,1.38333214,0.00000000
-5.22561281,6.04272157,0.01047877,0.15922670,1.02484699,3.94179341,1.51155303,0.00000000
-5.21960980,6.32002129,0.01101348,0.16438548,1.08727424,4.05619536,1.64762297,0.00000000
-5.21360680,6.59280148,0.01153979,0.16911591,1.15081873,4.15935288,1.79043292,0.00000000
-5.20760380,6.85812600,0.01205061,0.17336165,1.21502443,4.24990173,1.93868832,0.00000000
-5.20160080,7.11312328,0.01253883,0.17707460,1.27940178,4.32671498,2.09091888,0.00000000
-5.19559780,7.35501457,0.01299746,0.18021525,1.34342797,4.38891419,2.24549399,0.00000000
-5.18959480,7.58114004,0.01341971,0.18275283,1.40654811,4.43587268,2.40064407,0.00000000
-5.18359180,7.78898388,0.01379912,0.18466524,1.46817805,4.46721175,2.55448797,0.00000000
-5.17758879,7.97619996,0.01412969,0.18593888,1.52770904,4.48279121,2.70506631,0.00000000
-5.17158579,8.14063893,0.01440603,0.18656825,1.58451473,4.48269551,2.85038020,0.00000000
-5.16558279,8.28037782,0.01462348,0.18655570,1.63796063,4.46721715,2.98843470,0.00000000
-5.15957979,8.39375251,0.01477831,0.18591103,1.68741618,4.43683848,3.11728601,0.00000000
-5.15357679,8.47939281,0.01486778,0.18465118,1.73226913,4.39221327,3.23509087,0.00000000
-5.14757379,8.53625965,0.01489032,0.18279995,1.77194209,4.33414896,3.34015676,0.00000000
-5.14157079,8.56368283,0.01484563,0.18038785,1.80591054,4.26359016,3.43099112,0.00000000
-5.13556778,8.56139776,0.01473475,0.17745187,1.83372177,4.18160367,3.50634751,0.00000000
-5.12956478,8.52957859,0.01456013,0.17403534,1.85501371,4.08936511,3.56526704,0.00000000
-5.12356178,8.46886551,0.01432560,0.17018781,1.86953282,3.98814662,3.60711301,0.00000000
-5.11755878,8.38038319,0.01403640,0.16596478,1.87714994,3.87930511,3.63159707,0.00000000
-5.11155578,8.26574803,0.01369906,0.16142742,1.87787318,3.76427040,3.63879547,0.00000000
-5.10555278,8.12706172,0.01332131,0.15664209,1.87185680,3.64453221,3.62915425,0.00000000
-5.09954977,7.96688949,0.01291192,0.15167974,1.85940538,3.52162539,3.60348261,0.00000000
-5.09354677,7.78822170,0.01248047,0.14661513,1.84097266,3.39711257,3.56293428,0.00000000
-5.08754377,7.59441875,0.01203718,0.14152580,1.81715468,3.27256388,3.50897716,0.00000000
-5.08154077,7.38913957,0.01159259,0.13649093,1.78867713,3.14953338,3.44335197,0.00000000
-5.07553777,7.17625553,0.01115730,0.13158999,1.75637718,3.02953247,3.36802134,0.00000000
-5.06953477,6.95975205,0.01074167,0.12690128,1.72118026,2.91400061,3.28511093,0.00000000
-5.06353177,6.74362125,0.01035555,0.12250042,1.68407265,2.80427421,3.19684490,0.00000000
-5.05752876,6.53174954,0.01000800,0.11845881,1.64607079,2.70155475,3.10547811,0.00000000
-5.05152576,6.32780468,0.00970699,0.11484210,1.60818875,2.60687743,3.01322761,0.00000000
-5.04552276,6.13512696,0.00945920,0.11170876,1.57140502,2.52108184,2.92220617,0.00000000
-5.03951976,5.95662907,0.00926981,0.10910891,1.53663011,2.44478623,2.83436039,0.00000000
-5.03351676,5.79470928,0.00914237,0.10708315,1.50467638,2.37836681,2.75141576,0.00000000
-5.02751376,5.65118168,0.00907865,0.10566181,1.47623137,2.32194358,2.67483069,0.00000000
-5.02151076,5.52722660,0.00907864,0.10486433,1.45183569,2.27537365,2.60576119,0.00000000
-5.01550775,5.42336363,0.00914052,0.10469896,1.43186652,2.23825300,2.54503718,0.00000000
-5.00950475,5.33944822,0.00926073,0.10516266,1.41652717,2.20992708,2.49315111,0.00000000
-5.00350175,5.27469202,0.00943407,0.10624127,1.40584324,2.18951017,2.45025886,0.00000000
-4.99749875,5.22770595,0.00965386,0.10790989,1.39966524,2.17591314,2.41619226,0.00000000
-4.99149575,5.19656378,0.00991214,0.11013336,1.39767749,2.16787865,2.39048238,0.00000000
-4.98549275,5.17888338,0.01019989,0.11286699,1.39941275,2.16402261,2.37239192,0.00000000
-4.97948974,5.17192169,0.01050733,0.11605727,1.40427184,2.16288013,2.36095503,0.00000000
-4.97348674,5.17267923,0.01082415,0.11964276,1.41154716,2.16295436,2.35502247,0.00000000
-4.96748374,5.17800960,0.01113983,0.12355498,1.42044926,2.16276593,2.35331009,0.00000000
-4.96148074,5.18472928,0.01144391,0.12771933,1.43013503,2.16090124,2.35444832,0.00000000
-4.95547774,5.18972340,0.01172630,0.13205608,1.43973655,2.15605747,2.35703095,0.00000000
-4.94947474,5.19004348,0.01197753,0.13648136,1.44838953,2.14708267,2.35966115,0.00000000
-4.94347174,5.18299383,0.01218897,0.14090830,1.45526009,2.13300937,2.36099349,0.00000000
-4.93746873,5.16620399,0.01235306,0.14524808,1.45956929,2.11308062,2.35977065,0.00000000
-4.93146573,5.13768540,0.01246347,0.14941118,1.46061460,2.08676762,2.35485400,0.00000000
-4.92546273,5.09587149,0.01251523,0.15330873,1.45778774,2.05377886,2.34524784,0.00000000
-4.91945973,5.03964095,0.01250482,0.15685383,1.45058864,2.01406048,2.33011690,0.00000000
-4.91345673,4.96832501,0.01243019,0.15996316,1.43863539,1.96778874,2.30879760,0.00000000
-4.90745373,4.88169991,0.01229077,0.16255846,1.42167007,1.91535507,2.28080327,0.00000000
-4.90145073,4.77996645,0.01208742,0.16456820,1.39956075,1.85734498,2.24582415,0.00000000
-4.89544772,4.66371861,0.01182236,0.16592918,1.37229982,1.79451203,2.20372276,0.00000000
-4.88944472,4.53390371,0.01149903,0.16658812,1.33999909,1.72774818,2.15452560,0.00000000
-4.88344172,4.39177628,0.01112196,0.16650309,1.30288199,1.65805190,2.09841177,0.00000000
-4.87743872,4.23884798,0.01069660,0.16564481,1.26127345,1.58649540,2.03569943,0.00000000
-4.87143572,4.07683545,0.01022913,0.16399762,1.21558771,1.51419210,1.96683066,0.00000000
-4.86543272,3.90760790,0.00972630,0.16156026,1.16631488,1.44226535,1.89235527,0.00000000
-4.85942971,3.73313587,0.00919519,0.15834613,1.11400630,1.37181922,1.81291416,0.00000000
-4.85342671,3.55544217,0.00864304,0.15438331,1.05925950,1.30391205,1.72922234,0.00000000
-4.84742371,3.37655595,0.00807711,0.14971403,1.00270296,1.23953299,1.64205221,0.00000000
-4.84142071,3.19847037,0.00750444,0.14439380,0.94498110,1.17958197,1.55221700,0.00000000
-4.83541771,3.02310436,0.00693176,0.13849008,0.88673990,1.12485313,1.46055477,0.00000000
-4.82941471,2.85226862,0.00636533,0.13208065,0.82861344,1.07602166,1.36791308,0.00000000
-4.82341171,2.68763630,0.00581084,0.12525163,0.77121158,1.03363421,1.27513433,0.00000000
-4.81740870,2.53071831,0.00527336,0.11809533,0.71510922,0.99810261,1.18304221,0.00000000
-4.81140570,2.38284364,0.00475721,0.11070789,0.66083699,0.96970111,1.09242905,0.00000000
-4.80540270,2.24514487,0.00426601,0.10318695,0.60887394,0.94856689,1.00404464,0.00000000
-4.79939970,2.11854908,0.00380263,0.09562930,0.55964196,0.93470407,0.91858634,0.00000000
-4.79339670,2.00377437,0.00336918,0.08812873,0.51350216,0.92799107,0.83669081,0.00000000
-4.78739370,1.90133223,0.00296709,0.08077399,0.47075318,0.92819154,0.75892744,0.00000000
-4.78139070,1.81153560,0.00259711,0.07364710,0.43163119,0.93496859,0.68579355,0.00000000
-4.77538769,1.73451266,0.00225941,0.06682195,0.39631162,0.94790235,0.61771128,0.00000000
-4.76938469,1.67022587,0.00195360,0.06036322,0.36491224,0.96651058,0.55502635,0.00000000
-4.76338169,1.61849561,0.00167885,0.05432566,0.33749748,0.99027174,0.49800827,0.00000000
-4.75737869,1.57902770,0.00143394,0.04875371,0.31408347,1.01865004,0.44685213,0.00000000
-4.75137569,1.55144341,0.00121736,0.04368146,0.29464374,1.05112160,0.40168143,0.00000000
-4.74537269,1.53531080,0.00102737,0.03913284,0.27911504,1.08720056,0.36255202,0.00000000
-4.73936968,1.53017565,0.00086209,0.03512210,0.26740307,1.12646414,0.32945653,0.00000000
-4.73336668,1.53559043,0.00071957,0.03165443,0.25938772,1.16857512,0.30232926,0.00000000
-4.72736368,1.55113961,0.00059784,0.02872677,0.25492777,1.21330050,0.28105116,0.00000000
-4.72136068,1.57645974,0.00049500,0.02632865,0.25386460,1.26052502,0.26545473,0.00000000
-4.71535768,1.61125292,0.00040922,0.02444314,0.25602502,1.31025824,0.25532864,0.00000000
-4.70935468,1.65529274,0.00033885,0.02304774,0.26122312,1.36263431,0.25042208,0.00000000
-4.70335168,1.70842188,0.00028242,0.02211532,0.26926118,1.41790371,0.25044875,0.00000000
-4.69734867,1.77054140,0.00023866,0.02161501,0.27992970,1.47641672,0.25509063,0.00000000
-4.69134567,1.84159204,0.00020656,0.02151306,0.29300704,1.53859879,0.26400164,0.00000000
-4.68534267,1.92152838,0.00018538,0.02177361,0.30825848,1.60491859,0.27681141,0.00000000
-4.67933967,2.01028742,0.00017467,0.02235951,0.32543551,1.67584976,0.29312928,0.00000000
-4.67333667,2.10775337,0.00017427,0.02323305,0.34427519,1.75182817,0.31254890,0.00000000
-4.66733367,2.21372093,0.00018435,0.02435674,0.36450027,1.83320668,0.33465339,0.00000000
-4.66133067,2.32785946,0.00020540,0.02569400,0.38582008,1.92020975,0.35902150,0.00000000
-4.65532766,2.44968071,0.00023824,0.02720990,0.40793249,2.01289052,0.38523448,0.00000000
-4.64932466,2.57851245,0.00028400,0.02887191,0.43052717,2.11109296,0.41288388,0.00000000
-4.64332166,2.71348022,0.00034416,0.03065056,0.45328996,2.21442155,0.44158005,0.00000000
-4.63731866,2.85349916,0.00042049,0.03252012,0.47590853,2.32222078,0.47096108,0.00000000
-4.63131566,2.99727701,0.00051507,0.03445920,0.49807901,2.43356623,0.50070184,0.00000000
-4.62531266,3.14332908,0.00063023,0.03645125,0.51951338,2.54726858,0.53052266,0.00000000
-4.61930965,3.29000501,0.00076852,0.03848493,0.53994728,2.66189106,0.56019730,0.00000000
-4.61330665,3.43552664,0.00093268,0.04055436,0.55914783,2.77578030,0.58955949,0.00000000
-4.60730365,3.57803540,0.00112557,0.04265910,0.57692102,2.88710962,0.61850773,0.00000000
-4.60130065,3.71564719,0.00135007,0.04480395,0.59311822,2.99393337,0.64700782,0.00000000
-4.59529765,3.84651217,0.00160904,0.04699856,0.60764144,3.09424975,0.67509277,0.00000000
-4.58929465,3.96887638,0.00190520,0.04925671,0.62044691,3.18606970,0.70285997,0.00000000
-4.58329165,4.08114232,0.00224106,0.05159541,0.63154672,3.26748835,0.73046548,0.00000000
-4.57728864,4.18192512,0.00261877,0.05403379,0.64100849,3.33675591,0.75811560,0.00000000
-4.57128564,4.27010182,0.00304008,0.05659184,0.64895274,3.39234441,0.78605605,0.00000000
-4.56528264,4.34485105,0.00350623,0.05928898,0.65554837,3.43300722,0.81455921,0.00000000
-4.55927964,4.40568140,0.00401782,0.06214269,0.66100617,3.45782847,0.84391017,0.00000000
-4.55327664,4.45244736,0.00457483,0.06516706,0.66557083,3.46626004,0.87439217,0.00000000
-4.54727364,4.48535223,0.00517654,0.06837157,0.66951179,3.45814464,0.90627248,0.00000000
-4.54127064,4.50493847,0.00582152,0.07175997,0.67311338,3.43372392,0.93978939,0.00000000
-4.53526763,4.51206634,0.00650769,0.07532953,0.67666477,3.39363175,0.97514123,0.00000000
-4.52926463,4.50788265,0.00723233,0.07907051,0.68045016,3.33887319,1.01247809,0.00000000
-4.52326163,4.49378133,0.00799224,0.08296615,0.68473967,3.27079068,1.05189679,0.00000000
-4.51725863,4.47135859,0.00878388,0.08699288,0.68978130,3.19101934,1.09343938,0.00000000
-4.51125563,4.44236474,0.00960351,0.09112114,0.69579428,3.10143386,1.13709534,0.00000000
-4.50525263,4.40865526,0.01044741,0.09531641,0.70296389,3.00408968,1.18280732,0.00000000
-4.49924962,4.37214323,0.01131216,0.09954061,0.71143793,2.90116116,1.23047985,0.00000000
-4.49324662,4.33475476,0.01219479,0.10375382,0.72132473,2.79487968,1.27999055,0.00000000
-4.48724362,4.29838877,0.01309314,0.10791605,0.73269251,2.68747381,1.33120284,0.00000000
-4.48124062,4.26488177,0.01400597,0.11198915,0.74557003,2.58111398,1.38397922,0.00000000
-4.47523762,4.23597790,0.01493327,0.11593857,0.75994805,2.47786309,1.43819393,0.00000000
-4.46923462,4.21330385,0.01587633,0.11973501,0.77578151,2.37963428,1.49374406,0.00000000
-4.46323162,4.19834799,0.01683791,0.12335576,0.79299194,2.28815649,1.55055796,0.00000000
-4.45722861,4.19244269,0.01782224,0.12678563,0.81147003,2.20494782,1.60860015,0.00000000
-4.45122561,4.19674873,0.01883499,0.13001749,0.83107802,2.13129656,1.66787208,0.00000000
-4.44522261,4.21224072,0.01988316,0.13305225,0.85165187,2.06824904,1.72840837,0.00000000
-4.43921961,4.23969252,0.02097483,0.13589839,0.87300304,2.01660358,1.79026850,0.00000000
-4.43321661,4.27966202,0.02211886,0.13857097,0.89492009,1.97690938,1.85352406,0.00000000
-4.42721361,4.33247501,0.02332453,0.14109021,0.91717002,1.94946942,1.91824242,0.00000000
-4.42121061,4.39820824,0.02460104,0.14347969,0.93949961,1.93434640,1.98446728,0.00000000
-4.41520760,4.47667235,0.02595700,0.14576437,0.96163693,1.93137091,2.05219763,0.00000000
-4.40920460,4.56739559,0.02739982,0.14796832,0.98329323,1.94015129,2.12136603,0.00000000
-4.40320160,4.66960979,0.02893518,0.15011262,1.00416534,1.96008491,2.19181786,0.00000000
-4.39719860,4.78224029,0.03056636,0.15221323,1.02393890,1.99037077,2.26329286,0.00000000
-4.39119560,4.90390144,0.03229371,0.15427926,1.04229237,2.03002356,2.33541028,0.00000000
-4.38519260,5.03289969,0.03411416,0.15631149,1.05890190,2.07788963,2.40765900,0.00000000
-4.37918959,5.16724583,0.03602074,0.15830146,1.07344715,2.13266523,2.47939351,0.00000000
-4.37318659,5.30467764,0.03800232,0.16023104,1.08561782,2.19291763,2.54983657,0.00000000
-4.36718359,5.44269409,0.04004340,0.16207262,1.09512076,2.25710946,2.61808898,0.00000000
-4.36118059,5.57860139,0.04212411,0.16378990,1.10168748,2.32362677,2.68314652,0.00000000
-4.35517759,5.70957061,0.04422041,0.16533924,1.10508179,2.39081081,2.74392375,0.00000000
-4.34917459,5.83270622,0.04630434,0.16667155,1.10510717,2.45699360,2.79928408,0.00000000
-4.34317159,5.94512383,0.04834466,0.16773464,1.10161375,2.52053674,2.84807508,0.00000000
-4.33716858,6.04403517,0.05030746,0.16847585,1.09450448,2.57987293,2.88916773,0.00000000
-4.33116558,6.12683741,0.05215708,0.16884503,1.08374031,2.63354914,2.92149814,0.00000000
-4.32516258,6.19120383,0.05385710,0.16879745,1.06934412,2.68027018,2.94410999,0.00000000
-4.31915958,6.23517239,0.05537142,0.16829681,1.05140328,2.71894120,2.95619594,0.00000000
-4.31315658,6.25722850,0.05666543,0.16731798,1.03007075,2.74870762,2.95713626,0.00000000
-4.30715358,6.25637851,0.05770719,0.16584952,1.00556461,2.76899060,2.94653281,0.00000000
