energy_ev,total_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-4.98549275,2.65481242,1.13945497,1.72210560,0.04904152,0.56594260,0.49452860,0.00000000
-4.97948974,2.71317049,1.16584701,1.75418476,0.05001614,0.58520473,0.49588653,0.00000000
-4.97348674,2.76276061,1.18899659,1.77989011,0.05081605,0.60332914,0.49496623,0.00000000
-4.96748374,2.80324287,1.20858984,1.79908130,0.05143524,0.62019245,0.49174870,0.00000000
-4.96148074,2.83446825,1.22439139,1.81175921,0.05187107,0.63569181,0.48626924,0.00000000
-4.95547774,2.85647747,1.23624736,1.81806442,0.05212433,0.64974477,0.47861714,0.00000000
-4.94947474,2.86949518,1.24408554,1.81827212,0.05219916,0.66228910,0.46893344,0.00000000
-4.94347174,2.87392006,1.24791308,1.81278385,0.05210288,0.67328256,0.45740705,0.00000000
-4.93746873,2.87031144,1.24781194,1.80211640,0.05184584,0.68270282,0.44426924,0.00000000
-4.93146573,2.85937303,1.24393264,1.78688835,0.05144109,0.69054745,0.42978690,0.00000000
-4.92546273,2.84193440,1.23648674,1.76780479,0.05090411,0.69683405,0.41425489,0.00000000
-4.91945973,2.81893086,1.22573842,1.74564051,0.05025245,0.70160049,0.39798758,0.00000000
-4.91345673,2.79138211,1.21199564,1.72122228,0.04950528,0.70490505,0.38131021,0.00000000
-4.90745373,2.76037010,1.19560133,1.69541044,0.04868304,0.70682648,0.36455013,0.00000000
-4.90145073,2.72701627,1.17692460,1.66908005,0.04780698,0.70746372,0.34802829,0.00000000
-4.89544772,2.69245829,1.15635238,1.64310190,0.04689867,0.70693508,0.33205130,0.00000000
-4.88944472,2.65782630,1.13428151,1.61832343,0.04597957,0.70537678,0.31690410,0.00000000
-4.88344172,2.62421870,1.11111115,1.59554977,0.04507054,0.70294068,0.30284351,0.00000000
-4.87743872,2.59267748,1.08723565,1.57552491,0.04419136,0.69979105,0.29009278,0.00000000
-4.87143572,2.56416320,1.06303761,1.55891328,0.04336024,0.69610033,0.27883700,0.00000000
-4.86543272,2.53952991,1.03888126,1.54628195,0.04259336,0.69204399,0.26921971,0.00000000
-4.85942971,2.51950032,1.01510582,1.53808371,0.04190443,0.68779455,0.26134047,0.00000000
-4.85342671,2.50464207,0.99201909,1.53464149,0.04130426,0.68351490,0.25525346,0.00000000
-4.84742371,2.49534560,0.96989120,1.53613477,0.04080036,0.67935132,0.25096713,0.00000000
-4.84142071,2.49180501,0.94894859,1.54258841,0.04039671,0.67542652,0.24844480,0.00000000
-4.83541771,2.49400264,0.92936857,1.55386478,0.04009345,0.67183298,0.24760626,0.00000000
-4.82941471,2.50169880,0.91127450,1.56965979,0.03988683,0.66862720,0.24833027,0.00000000
-4.82341171,2.51442772,0.89473211,1.58950345,0.03976918,0.66582506,0.25045799,0.00000000
-4.81740870,2.53150056,0.87974701,1.61276570,0.03972902,0.66339885,0.25379728,0.00000000
-4.81140570,2.55201646,0.86626396,1.63866760,0.03975137,0.66127611,0.25812777,0.00000000
-4.80540270,2.57488181,0.85416781,1.66629840,0.03981812,0.65934066,0.26320675,0.00000000
-4.79939970,2.59883790,0.84328667,1.69463807,0.03990858,0.65743568,0.26877562,0.00000000
-4.79339670,2.62249653,0.83339701,1.72258517,0.04000011,0.65536905,0.27456688,0.00000000
-4.78739370,2.64438246,0.82423095,1.74898911,0.04006894,0.65292068,0.28031150,0.00000000
-4.78139070,2.66298172,0.81548543,1.77268601,0.04009092,0.64985147,0.28574642,0.00000000
-4.77538769,2.67679363,0.80683301,1.79253678,0.04004244,0.64591367,0.29062193,0.00000000
-4.76938469,2.68438479,0.79793406,1.80746603,0.03990128,0.64086204,0.29470888,0.00000000
-4.76338169,2.68444254,0.78844962,1.81650017,0.03964740,0.63446534,0.29780521,0.00000000
-4.75737869,2.67582582,0.77805464,1.81880314,0.03926378,0.62651749,0.29974182,0.00000000
-4.75137569,2.65761076,0.76645090,1.81370820,0.03873697,0.61684804,0.30038731,0.00000000
-4.74537269,2.62912938,0.75337909,1.80074430,0.03805765,0.60533120,0.29965164,0.00000000
-4.73936968,2.58999921,0.73862948,1.77965589,0.03722096,0.59189317,0.29748836,0.00000000
-4.73336668,2.54014280,0.72205073,1.75041534,0.03622667,0.57651740,0.29389544,0.00000000
-4.72736368,2.47979611,0.70355642,1.71322726,0.03507914,0.55924745,0.28891457,0.00000000
-4.72136068,2.40950553,0.68312911,1.66852477,0.03378718,0.54018748,0.28262909,0.00000000
-4.71535768,2.33011380,0.66082166,1.61695782,0.03236366,0.51950037,0.27516041,0.00000000
-4.70935468,2.24273554,0.63675586,1.55937419,0.03082499,0.49740348,0.26666335,0.00000000
-4.70335168,2.14872364,0.61111850,1.49679403,0.02919057,0.47416255,0.25732035,0.00000000
-4.69734867,2.04962813,0.58415499,1.43037918,0.02748205,0.45008377,0.24733491,0.00000000
-4.69134567,1.94714935,0.55616101,1.36139852,0.02572260,0.42550465,0.23692450,0.00000000
-4.68534267,1.84308734,0.52747252,1.29119085,0.02393613,0.40078404,0.22631323,0.00000000
-4.67933967,1.73928972,0.49845450,1.22112668,0.02214659,0.37629162,0.21572447,0.00000000
-4.67333667,1.63759973,0.46948906,1.15257040,0.02037723,0.35239744,0.20537387,0.00000000
-4.66733367,1.53980640,0.44096335,1.08684399,0.01865004,0.32946180,0.19546279,0.00000000
-4.66133067,1.44759833,0.41325771,1.02519343,0.01698514,0.30782584,0.18617252,0.00000000
-4.65532766,1.36252233,0.38673445,0.96875860,0.01540044,0.28780298,0.17765944,0.00000000
-4.64932466,1.28594782,0.36172774,0.91854748,0.01391128,0.26967162,0.17005110,0.00000000
-4.64332166,1.21903765,0.33853476,0.87541476,0.01253023,0.25366902,0.16344356,0.00000000
-4.63731866,1.16272563,0.31740844,0.84004549,0.01126700,0.23998660,0.15789967,0.00000000
-4.63131566,1.11770088,0.29855183,0.81294343,0.01012843,0.22876655,0.15344868,0.00000000
-4.62531266,1.08439878,0.28211422,0.79442427,0.00911860,0.22009982,0.15008680,0.00000000
-4.61930965,1.06299836,0.26818898,0.78461352,0.00823894,0.21402539,0.14777882,0.00000000
-4.61330665,1.05342572,0.25681306,0.78344860,0.00748845,0.21053080,0.14646060,0.00000000
-4.60730365,1.05536304,0.24796804,0.79068527,0.00686394,0.20955382,0.14604235,0.00000000
-4.60130065,1.06826286,0.24158265,0.80590773,0.00636032,0.21098522,0.14641256,0.00000000
-4.59529765,1.09136711,0.23753650,0.82854249,0.00597081,0.21467258,0.14744239,0.00000000
-4.58929465,1.12373061,0.23566494,0.85787551,0.00568730,0.22042500,0.14899038,0.00000000
-4.58329165,1.16424871,0.23576483,0.89307256,0.00550056,0.22801878,0.15090741,0.00000000
-4.57728864,1.21168848,0.23760113,0.93320251,0.00540057,0.23720381,0.15304164,0.00000000
-4.57128564,1.26472328,0.24091400,0.97726316,0.00537672,0.24771081,0.15524333,0.00000000
-4.56528264,1.32197001,0.24542644,1.02420935,0.00541809,0.25925908,0.15736952,0.00000000
-4.55927964,1.38202853,0.25085211,1.07298291,0.00551368,0.27156482,0.15928822,0.00000000
-4.55327664,1.44352239,0.25690336,1.12254364,0.00565261,0.28434974,0.16088225,0.00000000
-4.54727364,1.50514000,0.26329922,1.17190090,0.00582436,0.29734977,0.16205248,0.00000000
-4.54127064,1.56567513,0.26977313,1.22014470,0.00601901,0.31032370,0.16272037,0.00000000
-4.53526763,1.62406553,0.27608043,1.26647538,0.00622736,0.32306139,0.16282997,0.00000000
-4.52926463,1.67942823,0.28200524,1.31023092,0.00644120,0.33539128,0.16234898,0.00000000
-4.52326163,1.73109025,0.28736671,1.35091050,0.00665350,0.34718695,0.16126924,0.00000000
-4.51725863,1.77861320,0.29202436,1.38819349,0.00685852,0.35837235,0.15960633,0.00000000
-4.51125563,1.82181065,0.29588247,1.42195264,0.00705204,0.36892547,0.15739849,0.00000000
-4.50525263,1.86075687,0.29889329,1.45226060,0.00723152,0.37888022,0.15470484,0.00000000
-4.49924962,1.89578641,0.30105898,1.47938911,0.00739614,0.38832623,0.15160299,0.00000000
-4.49324662,1.92748377,0.30243220,1.50380048,0.00754700,0.39740666,0.14818604,0.00000000
-4.48724362,1.95666309,0.30311529,1.52613121,0.00768708,0.40631383,0.14455923,0.00000000
-4.48124062,1.98433825,0.30325804,1.54716796,0.00782137,0.41528276,0.14083620,0.00000000
-4.47523762,2.01168408,0.30305408,1.56781665,0.00795676,0.42458287,0.13713507,0.00000000
-4.46923462,2.03999001,0.30273594,1.58906560,0.00810202,0.43450806,0.13357444,0.00000000
-4.46323162,2.07060759,0.30256889,1.61194397,0.00826768,0.44536541,0.13026949,0.00000000
-4.45722861,2.10489423,0.30284382,1.63747728,0.00846585,0.45746314,0.12732824,0.00000000
-4.45122561,2.14415499,0.30386912,1.66664174,0.00871001,0.47109802,0.12484810,0.00000000
-4.44522261,2.18958516,0.30596199,1.70031927,0.00901472,0.48654295,0.12291288,0.00000000
-4.43921961,2.24221587,0.30943925,1.73925534,0.00939532,0.50403502,0.12159026,0.00000000
-4.43321661,2.30286508,0.31460792,1.78402147,0.00986752,0.52376467,0.12092990,0.00000000
-4.42721361,2.37209618,0.32175580,1.83498397,0.01044699,0.54586629,0.12096204,0.00000000
-4.42121061,2.45018582,0.33114227,1.89228063,0.01114894,0.57041062,0.12169684,0.00000000
-4.41520760,2.53710249,0.34298943,1.95580617,0.01198755,0.59739923,0.12312432,0.00000000
-4.40920460,2.63249669,0.35747400,2.02520742,0.01297554,0.62676136,0.12521487,0.00000000
-4.40320160,2.73570297,0.37471989,2.09988825,0.01412359,0.65835308,0.12792036,0.00000000
-4.39719860,2.84575381,0.39479182,2.17902413,0.01543986,0.69195878,0.13117571,0.00000000
-4.39119560,2.96140457,0.41769015,2.26158574,0.01692946,0.72729506,0.13490094,0.00000000
-4.38519260,3.08116840,0.44334696,2.34637040,0.01859404,0.76401658,0.13900352,0.00000000
-4.37918959,3.20335950,0.47162364,2.43204019,0.02043134,0.80172388,0.14338095,0.00000000
-4.37318659,3.32614304,0.50231017,2.51716483,0.02243490,0.83997265,0.14792361,0.00000000
-4.36718359,3.44758962,0.53512605,2.60026778,0.02459388,0.87828437,0.15251757,0.00000000
-4.36118059,3.56573208,0.56972322,2.67987340,0.02689288,0.91615773,0.15704753,0.00000000
-4.35517759,3.67862278,0.60569080,2.75455360,0.02931206,0.95308075,0.16139961,0.00000000
-4.34917459,3.78438910,0.64256190,2.82297188,0.03182732,0.98854298,0.16546403,0.00000000
-4.34317159,3.88128548,0.67982231,2.88392342,0.03441061,1.02204774,0.16913768,0.00000000
-4.33716858,3.96774046,0.71692107,2.93636982,0.03703054,1.05312394,0.17232636,0.00000000
-4.33116558,4.04239722,0.75328271,2.97946732,0.03965299,1.08133729,0.17494688,0.00000000
-4.32516258,4.10414690,0.78832098,3.01258781,0.04224200,1.10630059,0.17692874,0.00000000
-4.31915958,4.15215371,0.82145363,3.03533224,0.04476072,1.12768302,0.17821564,0.00000000
-4.31315658,4.18587168,0.85211796,3.04753616,0.04717250,1.14521803,0.17876653,0.00000000
-4.30715358,4.20505272,0.87978655,3.04926758,0.04944207,1.15870984,0.17855634,0.00000000
