energy_ev,total_up,B_p_up,B_d_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-5.75987994,1.77984640,0.59625158,0.00000000,0.60780682,1.07572823,0.02847586,0.16594223
-5.75387694,1.83484482,0.61177727,0.00000000,0.62104229,1.10390738,0.03041016,0.17415095
-5.74787394,1.88588560,0.62630616,0.00000000,0.63307372,1.12987367,0.03233381,0.18192639
-5.74187094,1.93277499,0.63983472,0.00000000,0.64389528,1.15356732,0.03423830,0.18921053
-5.73586793,1.97547777,0.65240858,0.00000000,0.65354961,1.17501891,0.03611764,0.19596205
-5.72986493,2.01413191,0.66412680,0.00000000,0.66213216,1.19435761,0.03796870,0.20215848
-5.72386193,2.04905558,0.67514363,0.00000000,0.66979289,1.21181507,0.03979137,0.20779753
-5.71785893,2.08074516,0.68566743,0.00000000,0.67673531,1.22772409,0.04158863,0.21289752
-5.71185593,2.10986381,0.69595636,0.00000000,0.68321235,1.24251168,0.04336642,0.21749683
-5.70585293,2.13722012,0.70631086,0.00000000,0.68951917,1.25668637,0.04513325,0.22165237
-5.69984992,2.16373754,0.71706300,0.00000000,0.69598287,1.27082004,0.04689969,0.22543697
-5.69384692,2.19041525,0.72856291,0.00000000,0.70294948,1.28552454,0.04867769,0.22893603
-5.68784392,2.21828224,0.74116287,0.00000000,0.71076865,1.30142428,0.05047968,0.23224325
-5.68184092,2.24834635,0.75519968,0.00000000,0.71977671,1.31912565,0.05231768,0.23545599
-5.67583792,2.28154089,0.77097609,0.00000000,0.73027887,1.33918487,0.05420225,0.23867014
-5.66983492,2.31867140,0.78874222,0.00000000,0.74253139,1.36207577,0.05614153,0.24197502
-5.66383192,2.36036539,0.80867803,0.00000000,0.75672475,1.38815918,0.05814029,0.24544853
-5.65782891,2.40702788,0.83087762,0.00000000,0.77296866,1.41765567,0.06019913,0.24915274
-5.65182591,2.45880526,0.85533651,0.00000000,0.79127978,1.45062312,0.06231384,0.25313020
-5.64582291,2.51555981,0.88194262,0.00000000,0.81157307,1.48694069,0.06447502,0.25740125
-5.63981991,2.57685649,0.91047159,0.00000000,0.83365722,1.52630013,0.06666793,0.26196243
-5.63381691,2.64196329,0.94058693,0.00000000,0.85723469,1.56820532,0.06887264,0.26678610
-5.62781391,2.70986541,0.97184529,0.00000000,0.88190654,1.61198038,0.07106444,0.27182127
-5.62181091,2.77929303,1.00370668,0.00000000,0.90718201,1.65678624,0.07321453,0.27699566
-5.61580790,2.84876166,1.03554939,0.00000000,0.93249258,1.70164511,0.07529100,0.28221885
-5.60980490,2.91662326,1.06668914,0.00000000,0.95720993,1.74547205,0.07725990,0.28738630
-5.60380190,2.98112584,1.09640146,0.00000000,0.98066711,1.78711208,0.07908652,0.29238408
-5.59779890,3.04047881,1.12394658,0.00000000,1.00218200,1.82538136,0.08073671,0.29709405
-5.59179590,3.09292087,1.14859550,0.00000000,1.02108197,1.85911051,0.08217821,0.30139912
-5.58579290,3.13678737,1.16965619,0.00000000,1.03672867,1.88718804,0.08338186,0.30518843
-5.57978989,3.17057386,1.18649866,0.00000000,1.04854179,1.90860203,0.08432271,0.30836210
-5.57378689,3.19299309,1.19857782,0.00000000,1.05602081,1.92247802,0.08498091,0.31083537
-5.56778389,3.20302283,1.20545315,0.00000000,1.05876364,1.92811160,0.08534236,0.31254195
-5.56178089,3.19994265,1.20680419,0.00000000,1.05648151,1.92499422,0.08539911,0.31343635
-5.55577789,3.18335834,1.20244155,0.00000000,1.04900943,1.91283134,0.08514946,0.31349535
-5.54977489,3.15321339,1.19231284,0.00000000,1.03631197,1.89155221,0.08459781,0.31271837
-5.54377189,3.10978752,1.17650351,0.00000000,1.01848417,1.86131134,0.08375429,0.31112696
-5.53776888,3.05368317,1.15523284,0.00000000,0.99574778,1.82248176,0.08263412,0.30876346
-5.53176588,2.98580107,1.12884541,0.00000000,0.96844322,1.77564088,0.08125694,0.30568894
-5.52576288,2.90730680,1.09779876,0.00000000,0.93701777,1.72155001,0.07964589,0.30198068
-5.51975988,2.81959046,1.06264778,0.00000000,0.90201072,1.66112856,0.07782677,0.29772929
-5.51375688,2.72422150,1.02402705,0.00000000,0.86403642,1.59542472,0.07582717,0.29303566
-5.50775388,2.62290129,0.98263161,0.00000000,0.82376577,1.52558373,0.07367562,0.28800791
-5.50175088,2.51741525,0.93919739,0.00000000,0.78190746,1.45281554,0.07140089,0.28275843
-5.49574787,2.40958672,0.89448193,0.00000000,0.73918928,1.37836292,0.06903139,0.27740120
-5.48974487,2.30123386,0.84924606,0.00000000,0.69634051,1.30347141,0.06659466,0.27204923
-5.48374187,2.19413098,0.80423731,0.00000000,0.65407585,1.22936186,0.06411708,0.26681245
-5.47773887,2.08997483,0.76017513,0.00000000,0.61308124,1.15720638,0.06162358,0.26179573
-5.47173587,1.99035625,0.71773848,0.00000000,0.57400185,1.08810792,0.05913757,0.25709722
-5.46573287,1.89673715,0.67755561,0.00000000,0.53743234,1.02308369,0.05668088,0.25280685
-5.45972986,1.81043245,0.64019608,0.00000000,0.50390933,0.96305226,0.05427374,0.24900496
-5.45372686,1.73259638,0.60616484,0.00000000,0.47390585,0.90882407,0.05193482,0.24576107
-5.44772386,1.66421253,0.57589806,0.00000000,0.44782753,0.86109480,0.04968123,0.24313267
-5.44172086,1.60608687,0.54976047,0.00000000,0.42601030,0.82044119,0.04752851,0.24116413
-5.43571786,1.55884315,0.52804383,0.00000000,0.40871914,0.78731874,0.04549061,0.23988562
-5.42971486,1.52292004,0.51096626,0.00000000,0.39614767,0.76206071,0.04357974,0.23931220
-5.42371186,1.49856977,0.49867224,0.00000000,0.38841826,0.74487818,0.04180629,0.23944308
-5.41770885,1.48585804,0.49123305,0.00000000,0.38558251,0.73586070,0.04017867,0.24026107
-5.41170585,1.48466525,0.48864753,0.00000000,0.38762194,0.73497751,0.03870315,0.24173247
-5.40570285,1.49468929,0.49084329,0.00000000,0.39444894,0.74207931,0.03738369,0.24380728
-5.39969985,1.51545029,0.49767826,0.00000000,0.40590798,0.75690065,0.03622183,0.24641998
-5.39369685,1.54629778,0.50894278,0.00000000,0.42177721,0.77906324,0.03521669,0.24949080
-5.38769385,1.58642072,0.52436253,0.00000000,0.44177069,0.80808056,0.03436492,0.25292762
-5.38169085,1.63486099,0.54360222,0.00000000,0.46554143,0.84336394,0.03366086,0.25662841
-5.37568784,1.69053055,0.56627044,0.00000000,0.49268546,0.88423074,0.03309677,0.26048424
-5.36968484,1.75223257,0.59192584,0.00000000,0.52274719,0.92991461,0.03266314,0.26438273
-5.36368184,1.81868647,0.62008452,0.00000000,0.55522608,0.97957833,0.03234908,0.26821192
-5.35767884,1.88855657,0.65022892,0.00000000,0.58958484,1.03232907,0.03214288,0.27186427
-5.35167584,1.96048389,0.68181799,0.00000000,0.62525909,1.08723605,0.03203255,0.27524078
-5.34567284,2.03312025,0.71429852,0.00000000,0.66166834,1.14335039,0.03200640,0.27825499
-5.33966983,2.10516357,0.74711744,0.00000000,0.69822806,1.19972655,0.03205364,0.28083663
-5.33366683,2.17539334,0.77973463,0.00000000,0.73436271,1.25544490,0.03216498,0.28293483
-5.32766383,2.24270462,0.81163599,0.00000000,0.76951898,1.30963453,0.03233311,0.28452059
-5.32166083,2.30613934,0.84234606,0.00000000,0.80317918,1.36149550,0.03255310,0.28558851
-5.31565783,2.36491335,0.87144002,0.00000000,0.83487395,1.41031965,0.03282269,0.28615753
-5.30965483,2.41843794,0.89855416,0.00000000,0.86419390,1.45550891,0.03314243,0.28627073
-5.30365183,2.46633470,0.92339473,0.00000000,0.89079975,1.49659036,0.03351566,0.28599400
-5.29764882,2.50844272,0.94574442,0.00000000,0.91443030,1.53322723,0.03394834,0.28541381
-5.29164582,2.54481769,0.96546641,0.00000000,0.93490815,1.56522519,0.03444867,0.28463389
-5.28564282,2.57572266,0.98250549,0.00000000,0.95214259,1.59253361,0.03502661,0.28377119
-5.27963982,2.60161062,0.99688644,0.00000000,0.96612978,1.61524153,0.03569328,0.28295111
-5.27363682,2.62309966,1.00870937,0.00000000,0.97695002,1.63356850,0.03646020,0.28230225
-5.26763382,2.64094155,1.01814262,0.00000000,0.98476235,1.64785064,0.03733852,0.28195091
-5.26163082,2.65598531,1.02541306,0.00000000,0.98979666,1.65852251,0.03833825,0.28201564
-5.25562781,2.66913738,1.03079474,0.00000000,0.99234377,1.66609557,0.03946740,0.28260194
-5.24962481,2.68132015,1.03459596,0.00000000,0.99274386,1.67113444,0.04073131,0.28379762
-5.24362181,2.69343112,1.03714577,0.00000000,0.99137391,1.67423184,0.04213206,0.28566872
-5.23761881,2.70630441,1.03878030,0.00000000,0.98863459,1.67598370,0.04366790,0.28825653
-5.23161581,2.72067671,1.03982977,0.00000000,0.98493741,1.67696543,0.04533307,0.29157561
-5.22561281,2.73715927,1.04060663,0.00000000,0.98069251,1.67771069,0.04711762,0.29561306
-5.21960980,2.75621725,1.04139556,0.00000000,0.97629763,1.67869355,0.04900755,0.30032902
-5.21360680,2.77815754,1.04244571,0.00000000,0.97212886,1.68031492,0.05098514,0.30565845
-5.20760380,2.80312535,1.04396547,0.00000000,0.96853319,1.68289383,0.05302945,0.31151402
-5.20160080,2.83110973,1.04612002,0.00000000,0.96582340,1.68666385,0.05511703,0.31779004
-5.19559780,2.86195747,1.04903166,0.00000000,0.96427500,1.69177464,0.05722280,0.32436717
-5.18959480,2.89539452,1.05278274,0.00000000,0.96412545,1.69829843,0.05932097,0.33111776
-5.18359180,2.93105336,1.05742092,0.00000000,0.96557532,1.70624077,0.06138605,0.33791142
-5.17758879,2.96850491,1.06296645,0.00000000,0.96879109,1.71555487,0.06339391,0.34462059
-5.17158579,3.00729284,1.06942071,0.00000000,0.97390933,1.72615846,0.06532274,0.35112589
-5.16558279,3.04696835,1.07677567,0.00000000,0.98104175,1.73795213,0.06715389,0.35732079
-5.15957979,3.08712336,1.08502348,0.00000000,0.99028060,1.75083793,0.06887266,0.36311556
-5.15357679,3.12742025,1.09416564,0.00000000,1.00170418,1.76473709,0.07046877,0.36844019
-5.14757379,3.16761651,1.10422106,0.00000000,1.01538176,1.77960576,0.07193678,0.37324619
-5.14157079,3.20758287,1.11523264,0.00000000,1.03137778,1.79544780,0.07327611,0.37750723
-5.13556778,3.24731415,1.12727178,0.00000000,1.04975485,1.81232382,0.07449093,0.38121858
-5.12956478,3.28693216,1.14044061,0.00000000,1.07057535,1.83035599,0.07558984,0.38439558
-5.12356178,3.32668073,1.15487170,0.00000000,1.09390157,1.84972807,0.07658528,0.38707109
-5.11755878,3.36691324,1.17072517,0.00000000,1.11979430,1.87068087,0.07749279,0.38929239
-5.11155578,3.40807336,1.18818340,0.00000000,1.14830979,1.89350310,0.07833021,0.39111749
-5.10555278,3.45067014,1.20744332,0.00000000,1.17949545,1.91851798,0.07911673,0.39261142
-5.09954977,3.49524888,1.22870676,0.00000000,1.21338418,1.94606637,0.07987197,0.39384253
-5.09354677,3.54235907,1.25216914,0.00000000,1.24998790,1.97648697,0.08061502,0.39487930
-5.08754377,3.59252125,1.27800707,0.00000000,1.28929026,2.01009463,0.08136368,0.39578756
-5.08154077,3.64619412,1.30636522,0.00000000,1.33123921,2.04715753,0.08213367,0.39662869
-5.07553777,3.70374358,1.33734322,0.00000000,1.37573943,2.08787452,0.08293809,0.39745850
-5.06953477,3.76541484,1.37098290,0.00000000,1.42264537,2.13235332,0.08378704,0.39832719
-5.06353177,3.83130895,1.40725676,0.00000000,1.47175504,2.18059090,0.08468734,0.39927999
-5.05752876,3.90136451,1.44605791,0.00000000,1.52280501,2.23245664,0.08564254,0.40035875
-5.05152576,3.97534537,1.48719226,0.00000000,1.57546705,2.28767950,0.08665297,0.40160394
-5.04552276,4.05283474,1.53037326,0.00000000,1.62934661,2.34583957,0.08771606,0.40305707
-5.03951976,4.13323586,1.57521964,0.00000000,1.68398364,2.40636488,0.08882667,0.40476324
-5.03351676,4.21577937,1.62125660,0.00000000,1.73885574,2.46853384,0.08997753,0.40677349
-5.02751376,4.29953702,1.66792041,0.00000000,1.79338397,2.53148340,0.09115976,0.40914675
-5.02151076,4.38344138,1.71456669,0.00000000,1.84694129,2.59422324,0.09236334,0.41195106
-5.01550775,4.46631091,1.76048233,0.00000000,1.89886356,2.65565562,0.09357762,0.41526410
-5.00950475,4.54687962,1.80490069,0.00000000,1.94846294,2.71460042,0.09479177,0.41917259
-5.00350175,4.62383031,1.84701983,0.00000000,1.99504337,2.76982490,0.09599510,0.42377073
-4.99749875,4.69583039,1.88602322,0.00000000,2.03791762,2.82007711,0.09717744,0.42915761
-4.99149575,4.76156905,1.92110222,0.00000000,2.07642539,2.86412183,0.09832929,0.43543370
-4.98549275,4.81979443,1.95147956,0.00000000,2.10995175,2.90077786,0.09944197,0.44269648
-4.97948974,4.86934952,1.97643290,0.00000000,2.13794518,2.92895508,0.10050767,0.45103557
-4.97348674,4.90920549,1.99531751,0.00000000,2.15993443,2.94768991,0.10151945,0.46052755
-4.96748374,4.93849105,2.00758710,0.00000000,2.17554341,2.95617760,0.10247115,0.47123072
-4.96148074,4.95651691,2.01281189,0.00000000,2.18450335,2.95379993,0.10335725,0.48318018
-4.95547774,4.96279424,2.01069307,0.00000000,2.18666169,2.94014710,0.10417278,0.49638356
-4.94947474,4.95704643,2.00107298,0.00000000,2.18198713,2.91503282,0.10491312,0.51081751
-4.94347174,4.93921376,1.98394051,0.00000000,2.17057062,2.87850174,0.10557388,0.52642540
-4.93746873,4.90945089,1.95943146,0.00000000,2.15262215,2.83082904,0.10615074,0.54311625
-4.93146573,4.86811728,1.92782378,0.00000000,2.12846336,2.77251203,0.10663935,0.56076506
-4.92546273,4.81576116,1.88952806,0.00000000,2.09851654,2.70425413,0.10703526,0.57921455
-4.91945973,4.75309780,1.84507349,0.00000000,2.06329025,2.62694214,0.10733383,0.59827832
-4.91345673,4.68098324,1.79509023,0.00000000,2.02336241,2.54161766,0.10753029,0.61774510
-4.90745373,4.60038449,1.74028874,0.00000000,1.97936162,2.44944403,0.10761970,0.63738422
-4.90145073,4.51234789,1.68143727,0.00000000,1.93194748,2.35167045,0.10759703,0.65695171
-4.89544772,4.41796662,1.61933836,0.00000000,1.88179092,2.24959456,0.10745723,0.67619699
-4.88944472,4.31834902,1.55480545,0.00000000,1.82955526,2.14452541,0.10719536,0.69486962
-4.88344172,4.21458872,1.48864047,0.00000000,1.77587882,2.03774804,0.10680666,0.71272606
-4.87743872,4.10773776,1.42161336,0.00000000,1.72135967,1.93049125,0.10628671,0.72953585
-4.87143572,3.99878349,1.35444422,0.00000000,1.66654307,1.82389950,0.10563151,0.74508720
-4.86543272,3.88862992,1.28778847,0.00000000,1.61191186,1.71900992,0.10483760,0.75919169
-4.85942971,3.77808388,1.22222567,0.00000000,1.55787996,1.61673489,0.10390215,0.77168802
-4.85342671,3.66784626,1.15825176,0.00000000,1.50478913,1.51785049,0.10282303,0.78244468
-4.84742371,3.55850821,1.09627514,0.00000000,1.45290857,1.42299075,0.10159891,0.79136172
-4.84142071,3.45055209,1.03661599,0.00000000,1.40243746,1.33264742,0.10022927,0.79837158
-4.83541771,3.34435693,0.97950880,0.00000000,1.35350976,1.24717471,0.09871447,0.80343922
-4.82941471,3.24020784,0.92510759,0.00000000,1.30620116,1.16679828,0.09705578,0.80656173
-4.82341171,3.13830888,0.87349330,0.00000000,1.26053751,1.09162778,0.09525544,0.80776758
-4.81740870,3.03879857,0.82468291,0.00000000,1.21650454,1.02167194,0.09331673,0.80711581
-4.81140570,2.94176767,0.77863967,0.00000000,1.17405811,0.95685539,0.09124403,0.80469518
-4.80540270,2.84727813,0.73528401,0.00000000,1.13313492,0.89703632,0.08904293,0.80062349
-4.79939970,2.75538267,0.69450463,0.00000000,1.09366299,0.84202424,0.08672036,0.79504710
-4.79339670,2.66614406,0.65616933,0.00000000,1.05557175,0.79159706,0.08428474,0.78814056
-4.78739370,2.57965337,0.62013521,0.00000000,1.01880133,0.74551696,0.08174612,0.78010637
-4.78139070,2.49604630,0.58625800,0.00000000,0.98331075,0.70354454,0.07911636,0.77117458
-4.77538769,2.41551689,0.55440026,0.00000000,0.94908481,0.66545085,0.07640929,0.76160213
-4.76938469,2.33832789,0.52443820,0.00000000,0.91613946,0.63102720,0.07364081,0.75167162
-4.76338169,2.26481722,0.49626715,0.00000000,0.88452539,0.60009243,0.07082902,0.74168935
-4.75737869,2.19540002,0.46980552,0.00000000,0.85432995,0.57249777,0.06799421,0.73198238
-4.75137569,2.13056618,0.44499728,0.00000000,0.82567704,0.54812931,0.06515886,0.72289447
-4.74537269,2.07087312,0.42181297,0.00000000,0.79872527,0.52690817,0.06234749,0.71478093
-4.73936968,2.01693417,0.40024940,0.00000000,0.77366432,0.50878877,0.05958648,0.70800221
-4.73336668,1.96940286,0.38032810,0.00000000,0.75070962,0.49375522,0.05690374,0.70291653
-4.72736368,1.92895385,0.36209258,0.00000000,0.73009573,0.48181640,0.05432830,0.69987169
-4.72136068,1.89626127,0.34560482,0.00000000,0.71206853,0.47299989,0.05188990,0.69919634
-4.71535768,1.87197557,0.33094096,0.00000000,0.69687671,0.46734532,0.04961835,0.70119123
-4.70935468,1.85669989,0.31818644,0.00000000,0.68476282,0.46489722,0.04754302,0.70612056
-4.70335168,1.85096716,0.30743097,0.00000000,0.67595445,0.46569801,0.04569216,0.71420425
-4.69734867,1.85521900,0.29876327,0.00000000,0.67065566,0.46978124,0.04409225,0.72561123
-4.69134567,1.86978747,0.29226606,0.00000000,0.66903942,0.47716553,0.04276743,0.74045422
-4.68534267,1.89488054,0.28801131,0.00000000,0.67124107,0.48784927,0.04173884,0.75878641
-4.67933967,1.93057189,0.28605598,0.00000000,0.67735326,0.50180645,0.04102417,0.78059996
-4.67333667,1.97679561,0.28643846,0.00000000,0.68742262,0.51898358,0.04063713,0.80582674
-4.66733367,2.03334582,0.28917571,0.00000000,0.70144811,0.53929793,0.04058713,0.83434101
-4.66133067,2.09988137,0.29426131,0.00000000,0.71938139,0.56263704,0.04087905,0.86596407
-4.65532766,2.17593521,0.30166447,0.00000000,0.74112892,0.58885938,0.04151304,0.90047059
-4.64932466,2.26092811,0.31132998,0.00000000,0.76655597,0.61779641,0.04248459,0.93759635
-4.64332166,2.35418613,0.32317915,0.00000000,0.79549212,0.64925555,0.04378458,0.97704702
-4.63731866,2.45496113,0.33711180,0.00000000,0.82773833,0.68302436,0.04539958,1.01850762
-4.63131566,2.56245378,0.35300912,0.00000000,0.86307508,0.71887546,0.04731217,1.06165236
-4.62531266,2.67583802,0.37073738,0.00000000,0.90127160,0.75657235,0.04950152,1.10615435
-4.61930965,2.79428670,0.39015248,0.00000000,0.94209557,0.79587577,0.05194393,1.15169509
-4.61330665,2.91699730,0.41110509,0.00000000,0.98532329,0.83655055,0.05461363,1.19797336
-4.60730365,3.04321728,0.43344617,0.00000000,1.03074979,0.87837279,0.05748351,1.24471334
-4.60130065,3.17226844,0.45703287,0.00000000,1.07819864,0.92113707,0.06052609,1.29167189
-4.59529765,3.30356951,0.48173432,0.00000000,1.12753112,0.96466359,0.06371442,1.33864482
-4.58929465,3.43665638,0.50743724,0.00000000,1.17865422,1.00880484,0.06702303,1.38547211
-4.58329165,3.57119925,0.53405098,0.00000000,1.23152733,1.05345163,0.07042884,1.43204207
-4.57728864,3.70701603,0.56151164,0.00000000,1.28616704,1.09853808,0.07391212,1.47829427
-4.57128564,3.84408100,0.58978514,0.00000000,1.34264974,1.14404520,0.07745718,1.52422131
-4.56528264,3.98252820,0.61886873,0.00000000,1.40111156,1.19000275,0.08105304,1.56986911
-4.55927964,4.12264849,0.64879086,0.00000000,1.46174548,1.23648905,0.08469389,1.61533583
-4.55327664,4.26487981,0.67960910,0.00000000,1.52479516,1.28362838,0.08837928,1.66076907
-4.54727364,4.40978993,0.71140611,0.00000000,1.59054543,1.33158580,0.09211413,1.70636121
-4.54127064,4.55805145,0.74428353,0.00000000,1.65930937,1.38055922,0.09590832,1.75234290
-4.53526763,4.71040902,0.77835386,0.00000000,1.73141211,1.43076881,0.09977613,1.79897440
-4.52926463,4.86763915,0.81373076,0.00000000,1.80717157,1.48244375,0.10373531,1.84653480
-4.52326163,5.03050348,0.85051781,0.00000000,1.88687684,1.53580687,0.10780582,1.89530933
-4.51725863,5.19969678,0.88879642,0.00000000,1.97076460,1.59105748,0.11200847,1.94557476
-4.51125563,5.37579154,0.92861332,0.00000000,2.05899481,1.64835323,0.11636318,1.99758337
-4.50525263,5.55918131,0.96996839,0.00000000,2.15162647,1.70779169,0.12088733,2.05154598
-4.49924962,5.75002551,1.01280338,0.00000000,2.24859480,1.76939268,0.12559386,2.10761468
-4.49324662,5.94819845,1.05699238,0.00000000,2.34969106,1.83308237,0.13048960,2.16586592
-4.48724362,6.15324570,1.10233462,0.00000000,2.45454635,1.89868002,0.13557359,2.22628502
-4.48124062,6.36435051,1.14855022,0.00000000,2.56262046,1.96588846,0.14083579,2.28875287
-4.47523762,6.58031320,1.19527944,0.00000000,2.67319696,2.03428913,0.14625599,2.35303570
-4.46923462,6.79954540,1.24208564,0.00000000,2.78538534,2.10334226,0.15180322,2.41877882
-4.46323162,7.02008098,1.28846219,0.00000000,2.89813065,2.17239264,0.15743556,2.48550500
-4.45722861,7.23960436,1.33384323,0.00000000,3.01023084,2.24068111,0.16310051,2.55261793
-4.45122561,7.45549609,1.37761790,0.00000000,3.12036163,2.30736166,0.16873585,2.61941114
-4.44522261,7.66489475,1.41914775,0.00000000,3.22710815,2.37152348,0.17427098,2.68508217
-4.43921961,7.86477322,1.45778637,0.00000000,3.32900237,2.43221735,0.17962876,2.74875202
-4.43321661,8.05202639,1.49290053,0.00000000,3.42456496,2.48848510,0.18472770,2.80948887
-4.42721361,8.22356695,1.52389190,0.00000000,3.51234974,2.53939104,0.18948448,2.86633554
-4.42121061,8.37642497,1.55021816,0.00000000,3.59098888,2.58405374,0.19381663,2.91833949
-4.41520760,8.50784684,1.57141258,0.00000000,3.65923685,2.62167683,0.19764529,2.96458391
-4.40920460,8.61538916,1.58710102,0.00000000,3.71601100,2.65157710,0.20089789,3.00421886
-4.40320160,8.69700300,1.59701556,0.00000000,3.76042693,2.67320877,0.20351065,3.03649069
-4.39719860,8.75110480,1.60100403,0.00000000,3.79182702,2.68618257,0.20543077,3.06076863
-4.39119560,8.77663043,1.59903487,0.00000000,3.80980065,2.69027875,0.20661819,3.07656726
-4.38519260,8.77307021,1.59119735,0.00000000,3.81419547,2.68545344,0.20704691,3.08356371
-4.37918959,8.74048330,1.57769683,0.00000000,3.80511898,2.67183817,0.20670574,3.08160909
-4.37318659,8.67949124,1.55884568,0.00000000,3.78293075,2.64973250,0.20559848,3.07073341
-4.36718359,8.59125128,1.53505015,0.00000000,3.74822572,2.61959050,0.20374356,3.05114419
-4.36118059,8.47741138,1.50679400,0.00000000,3.70180968,2.58200168,0.20117318,3.02321865
-4.35517759,8.34004943,1.47461987,0.00000000,3.64466825,2.53766763,0.19793193,2.98749027
-4.34917459,8.18160019,1.43910917,0.00000000,3.57793119,2.48737552,0.19407513,2.94463037
-4.34317159,8.00477371,1.40086181,0.00000000,3.50283385,2.43197002,0.18966676,2.89542589
-4.33716858,7.81246961,1.36047649,0.00000000,3.42067781,2.37232502,0.18477740,2.84075432
-4.33116558,7.60769106,1.31853280,0.00000000,3.33279262,2.30931649,0.17948191,2.78155729
-4.32516258,7.39346277,1.27557565,0.00000000,3.24050032,2.24379794,0.17385734,2.71881396
-4.31915958,7.17275609,1.23210285,0.00000000,3.14508436,2.17657927,0.16798081,2.65351537
-4.31315658,6.94842441,1.18855621,0.00000000,3.04776405,2.10841002,0.16192778,2.58664093
-4.30715358,6.72315052,1.14531636,0.00000000,2.94967518,2.03996744,0.15577046,2.51913777
