energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.71785893,5.98704125,0.01526762,0.72669267,3.79013737,2.28205457,0.13056258,1.86239329
-5.71185593,6.21062965,0.01524942,0.77292132,3.97072769,2.32925563,0.13686758,1.94659407
-5.70585293,6.42839097,0.01519960,0.81882325,4.15100217,2.37439483,0.14310218,2.02809972
-5.69984992,6.63834724,0.01512031,0.86400444,4.32951556,2.41698199,0.14920263,2.10620742
-5.69384692,6.83842605,0.01501416,0.90804726,4.50467434,2.45648014,0.15510033,2.18021829
-5.68784392,7.02649086,0.01488415,0.95051425,4.67475070,2.49231810,0.16072291,2.24944663
-5.68184092,7.20037640,0.01473367,0.99095318,4.83790269,2.52390514,0.16599545,2.31322965
-5.67583792,7.35792885,0.01456634,1.02890344,4.99220066,2.55064753,0.17084198,2.37093772
-5.66983492,7.49705050,0.01438599,1.06390368,5.13566016,2.57196637,0.17518718,2.42198513
-5.66383192,7.61574787,0.01419651,1.09550070,5.26628072,2.58731632,0.17895815,2.46584103
-5.65782891,7.71218234,0.01400171,1.12325934,5.38208974,2.59620484,0.18208639,2.50204065
-5.65182591,7.78472181,0.01380529,1.14677306,5.48119042,2.59821108,0.18450971,2.53019642
-5.64582291,7.83199181,0.01361061,1.16567480,5.56181207,2.59300403,0.18617426,2.55000857
-5.63981991,7.85292397,0.01342069,1.17964782,5.62236092,2.58035907,0.18703628,2.56127509
-5.63381691,7.84679991,0.01323805,1.18843577,5.66146952,2.56017234,0.18706376,2.56390040
-5.62781391,7.81328842,0.01306468,1.19185176,5.67804240,2.53247211,0.18623782,2.55790236
-5.62181091,7.75247386,0.01290204,1.18978570,5.67129593,2.49742672,0.18455374,2.54341725
-5.61580790,7.66487410,0.01275098,1.18220973,5.64079041,2.45534832,0.18202152,2.52070219
-5.60980490,7.55144648,0.01261183,1.16918117,5.58645273,2.40669234,0.17866612,2.49013480
-5.60380190,7.41358098,0.01248444,1.15084301,5.50858831,2.35205211,0.17452711,2.45220977
-5.59779890,7.25308004,0.01236822,1.12742157,5.40788166,2.29214891,0.16965787,2.40753223
-5.59179590,7.07212539,0.01226230,1.09922170,5.28538514,2.22781754,0.16412441,2.35680803
-5.58579290,6.87323270,0.01216559,1.06661943,5.14249662,2.15998764,0.15800368,2.30083088
-5.57978989,6.65919539,0.01207692,1.03005247,4.98092650,2.08966170,0.15138155,2.24046689
-5.57378689,6.43301951,0.01199516,0.99000908,4.80265589,2.01789012,0.14435060,2.17663668
-5.56778389,6.19785208,0.01191928,0.94701557,4.60988737,1.94574450,0.13700762,2.11029570
-5.56178089,5.95690542,0.01184850,0.90162320,4.40499054,1.87428994,0.12945111,2.04241335
-5.55577789,5.71338014,0.01178233,0.85439482,4.19044448,1.80455748,0.12177880,1.97395152
-5.54977489,5.47038951,0.01172059,0.80589187,3.96877935,1.73751749,0.11408522,1.90584311
-5.54377189,5.23088779,0.01166342,0.75666228,3.74251921,1.67405500,0.10645958,1.83897140
-5.53776888,4.99760471,0.01161131,0.70722948,3.51412801,1.61494786,0.09898385,1.77415068
-5.53176588,4.77298805,0.01156496,0.65808296,3.28596039,1.56084808,0.09173120,1.71210877
-5.52576288,4.55915586,0.01152529,0.60967066,3.06021849,1.51226720,0.08476483,1.65347190
-5.51975988,4.35785928,0.01149328,0.56239313,2.83891594,1.46956569,0.07813719,1.59875237
-5.51375688,4.17045660,0.01146987,0.51659960,2.62384932,1.43294680,0.07188955,1.54833915
-5.50775388,3.99789882,0.01145586,0.47258586,2.41657752,1.40245462,0.06605199,1.50249179
-5.50175088,3.84072635,0.01145174,0.43059386,2.21840888,1.37797643,0.06064374,1.46133762
-5.49574787,3.69907648,0.01145761,0.39081276,2.03039562,1.35924899,0.05567374,1.42487230
-5.48974487,3.57270088,0.01147307,0.35338131,1.85333516,1.34586844,0.05114155,1.39296362
-5.48374187,3.46099206,0.01149712,0.31839123,1.68777753,1.33730360,0.04703838,1.36535852
-5.47773887,3.36301783,0.01152813,0.28589143,1.53403802,1.33291202,0.04334826,1.34169302
-5.47173587,3.27756262,0.01156381,0.25589275,1.39221421,1.33195856,0.04004931,1.32150491
-5.46573287,3.20317437,0.01160120,0.22837313,1.26220657,1.33363599,0.03711503,1.30424882
-5.45972986,3.13821582,0.01163677,0.20328289,1.14374155,1.33708707,0.03451555,1.28931344
-5.45372686,3.08091893,0.01166645,0.18055006,1.03639659,1.34142784,0.03221888,1.27604032
-5.44772386,3.02944108,0.01168581,0.16008554,0.93962598,1.34577139,0.03019199,1.26374390
-5.44172086,2.98192187,0.01169011,0.14178807,0.85278710,1.34925185,0.02840185,1.25173231
-5.43571786,2.93653899,0.01167455,0.12554892,0.77516619,1.35104781,0.02681636,1.23932825
-5.42971486,2.89156193,0.01163441,0.11125610,0.70600320,1.35040483,0.02540506,1.22588946
-5.42371186,2.84540213,0.01156523,0.09879823,0.64451507,1.34665632,0.02413979,1.21082821
-5.41770885,2.79665816,0.01146300,0.08806791,0.58991718,1.33924215,0.02299520,1.19362907
-5.41170585,2.74415467,0.01132432,0.07896456,0.54144239,1.32772455,0.02194907,1.17386454
-5.40570285,2.68697395,0.01114657,0.07139675,0.49835754,1.31180061,0.02098260,1.15120775
-5.39969985,2.62447896,0.01092800,0.06528396,0.45997714,1.29131091,0.02008049,1.12544208
-5.39369685,2.55632725,0.01066785,0.06055773,0.42567403,1.26624396,0.01923097,1.09646701
-5.38769385,2.48247494,0.01036636,0.05716220,0.39488720,1.23673614,0.01842569,1.06430019
-5.38169085,2.40317093,0.01002486,0.05505412,0.36712652,1.20306697,0.01765957,1.02907545
-5.37568784,2.31894127,0.00964564,0.05420208,0.34197474,1.16564990,0.01693053,0.99103696
-5.36968484,2.23056437,0.00923198,0.05458532,0.31908684,1.12501888,0.01623915,0.95052966
-5.36368184,2.13903800,0.00878799,0.05619183,0.29818702,1.08181101,0.01558829,0.90798639
-5.35767884,2.04553944,0.00831852,0.05901601,0.27906375,1.03674610,0.01498271,0.86391230
-5.35167584,1.95138030,0.00782897,0.06305582,0.26156315,0.99060386,0.01442857,0.81886706
-5.34567284,1.85795804,0.00732516,0.06830965,0.24558118,0.94419955,0.01393299,0.77344582
-5.33966983,1.76670604,0.00681313,0.07477286,0.23105509,0.89835919,0.01350360,0.72825952
-5.33366683,1.67904443,0.00629898,0.08243436,0.21795454,0.85389538,0.01314812,0.68391556
-5.32766383,1.59633371,0.00578872,0.09127307,0.20627278,0.81158454,0.01287390,0.64099947
-5.32166083,1.51983300,0.00528808,0.10125483,0.19601830,0.77214676,0.01268762,0.60005847
-5.31565783,1.45066459,0.00480242,0.11232951,0.18720729,0.73622885,0.01259499,0.56158730
-5.30965483,1.38978616,0.00433660,0.12442888,0.17985711,0.70439133,0.01260047,0.52601711
-5.30365183,1.33797157,0.00389492,0.13746507,0.17398104,0.67709978,0.01270721,0.49370746
-5.29764882,1.29580068,0.00348107,0.15133000,0.16958439,0.65472074,0.01291690,0.46494176
-5.29164582,1.26365836,0.00309812,0.16589576,0.16666198,0.63752216,0.01322982,0.43992607
-5.28564282,1.24174210,0.00274849,0.18101595,0.16519705,0.62567808,0.01364495,0.41879108
-5.27963982,1.23007739,0.00243404,0.19652814,0.16516139,0.61927716,0.01416009,0.40159694
-5.27363682,1.22853970,0.00215606,0.21225721,0.16651655,0.61833422,0.01477206,0.38834045
-5.26763382,1.23688131,0.00191538,0.22801960,0.16921596,0.62280400,0.01547700,0.37896407
-5.26163082,1.25476122,0.00171240,0.24362823,0.17320757,0.63259624,0.01627061,0.37336613
-5.25562781,1.28177616,0.00154719,0.25889783,0.17843691,0.64759087,0.01714841,0.37141148
-5.24962481,1.31749063,0.00141958,0.27365060,0.18485011,0.66765233,0.01810603,0.37294207
-5.24362181,1.36146404,0.00132918,0.28772159,0.19239661,0.69264211,0.01913936,0.37778666
-5.23761881,1.41327324,0.00127545,0.30096391,0.20103144,0.72242835,0.02024476,0.38576928
-5.23161581,1.47252895,0.00125779,0.31325314,0.21071669,0.75689211,0.02141911,0.39671594
-5.22561281,1.53888502,0.00127553,0.32449084,0.22142208,0.79592946,0.02265980,0.41045928
-5.21960980,1.61204002,0.00132793,0.33460702,0.23312463,0.83944944,0.02396465,0.42684102
-5.21360680,1.69173102,0.00141423,0.34356127,0.24580717,0.88736770,0.02533172,0.44571225
-5.20760380,1.77772009,0.00153362,0.35134258,0.25945603,0.93959623,0.02675907,0.46693163
-5.20160080,1.86977450,0.00168521,0.35796783,0.27405788,0.99602989,0.02824443,0.49036194
-5.19559780,1.96764219,0.00186802,0.36347914,0.28959599,1.05653048,0.02978484,0.51586524
-5.18959480,2.07102430,0.00208095,0.36794011,0.30604611,1.12090957,0.03137630,0.54329734
-5.18359180,2.17954702,0.00232274,0.37143124,0.32337242,1.18891131,0.03301341,0.57250207
-5.17758879,2.29273510,0.00259195,0.37404497,0.34152370,1.26019664,0.03468905,0.60330593
-5.17158579,2.40998927,0.00288695,0.37588037,0.36043022,1.33433017,0.03639415,0.63551382
-5.16558279,2.53056990,0.00320590,0.37703813,0.38000150,1.41077108,0.03811759,0.66890635
-5.15957979,2.65358857,0.00354679,0.37761588,0.40012534,1.48886906,0.03984616,0.70323898
-5.15357679,2.77800901,0.00390742,0.37770434,0.42066818,1.56786622,0.04156471,0.73824360
-5.14757379,2.90265824,0.00428544,0.37738433,0.44147697,1.64690526,0.04325643,0.77363233
-5.14157079,3.02624801,0.00467845,0.37672485,0.46238249,1.72504428,0.04490329,0.80910370
-5.13556778,3.14740588,0.00508400,0.37578236,0.48320411,1.80127761,0.04648654,0.84435088
-5.12956478,3.26471489,0.00549970,0.37460108,0.50375567,1.87456221,0.04798741,0.87907156
-5.12356178,3.37675972,0.00592327,0.37321429,0.52385223,1.94384846,0.04938782,0.91297891
-5.11755878,3.48217711,0.00635264,0.37164647,0.54331743,2.00811378,0.05067116,0.94581301
-5.11155578,3.57970770,0.00678600,0.36991596,0.56199084,2.06639772,0.05182302,0.97735192
-5.10555278,3.66824643,0.00722186,0.36803794,0.57973505,2.11783647,0.05283197,1.00742182
-5.09954977,3.74688851,0.00765910,0.36602749,0.59644200,2.16169512,0.05369016,1.03590533
-5.09354677,3.81496833,0.00809701,0.36390231,0.61203814,2.19739585,0.05439385,1.06274760
-5.08754377,3.87208899,0.00853527,0.36168507,0.62648817,2.22454065,0.05494381,1.08795960
-5.08154077,3.91814077,0.00897394,0.35940509,0.63979702,2.24292729,0.05534550,1.11161846
-5.07553777,3.95330744,0.00941345,0.35709923,0.65201015,2.25255762,0.05560914,1.13386465
-5.06953477,3.97806019,0.00985450,0.35481203,0.66321194,2.25363795,0.05574959,1.15489630
-5.06353177,3.99313958,0.01029799,0.35259504,0.67352239,2.24657157,0.05578601,1.17496088
-5.05752876,3.99952684,0.01074497,0.35050550,0.68309239,2.23194367,0.05574148,1.19434485
-5.05152576,3.99840619,0.01119651,0.34860447,0.69209779,2.21049994,0.05564245,1.21336183
-5.04552276,3.99112052,0.01165359,0.34695467,0.70073267,2.18311974,0.05551813,1.23234019
-5.03951976,3.97912315,0.01211706,0.34561813,0.70920213,2.15078557,0.05539982,1.25161054
-5.03351676,3.96392815,0.01258752,0.34465397,0.71771523,2.11455035,0.05532032,1.27149419
-5.02751376,3.94706201,0.01306526,0.34411649,0.72647816,2.07550411,0.05531326,1.29229288
-5.02151076,3.93001897,0.01355022,0.34405360,0.73568816,2.03474183,0.05541253,1.31428049
-5.01550775,3.91422187,0.01404199,0.34450595,0.74552841,1.99333360,0.05565182,1.33769702
-5.00950475,3.90098982,0.01453976,0.34550648,0.75616395,1.95229832,0.05606422,1.36274478
-5.00350175,3.89151368,0.01504237,0.34708074,0.76773876,1.91258184,0.05668181,1.38958700
-4.99749875,3.88683913,0.01554835,0.34924760,0.78037388,1.87503973,0.05753550,1.41834833
-4.99149575,3.88785720,0.01605593,0.35202043,0.79416652,1.84042509,0.05865473,1.44911690
-4.98549275,3.89530089,0.01656315,0.35540843,0.80918985,1.80938091,0.06006729,1.48194744
-4.97948974,3.90974693,0.01706788,0.35941809,0.82549328,1.78243668,0.06179912,1.51686470
-4.97348674,3.93162059,0.01756788,0.36405440,0.84310290,1.76000847,0.06387402,1.55386664
-4.96748374,3.96120223,0.01806085,0.36932178,0.86202184,1.74240158,0.06631333,1.59292677
-4.96148074,3.99863372,0.01854448,0.37522437,0.88223039,1.72981497,0.06913546,1.63399511
-4.95547774,4.04392330,0.01901645,0.38176579,0.90368546,1.72234653,0.07235535,1.67699744
-4.94947474,4.09694803,0.01947444,0.38894808,0.92631965,1.71999853,0.07598372,1.72183264
-4.94347174,4.15745293,0.01991614,0.39676999,0.95003955,1.72268248,0.08002633,1.76836819
-4.93746873,4.22504688,0.02033919,0.40522452,0.97472363,1.73022318,0.08448296,1.81643398
-4.93146573,4.29919551,0.02074118,0.41429592,1.00021970,1.74236171,0.08934650,1.86581487
-4.92546273,4.37921201,0.02111962,0.42395637,1.02634237,1.75875733,0.09460187,1.91624256
-4.91945973,4.46424696,0.02147186,0.43416239,1.05287063,1.77898875,0.10022507,1.96738749
-4.91345673,4.55327890,0.02179510,0.44485145,1.07954600,1.80255501,0.10618231,2.01885160
-4.90745373,4.64510725,0.02208637,0.45593895,1.10607165,1.82887667,0.11242930,2.07016262
-4.90145073,4.73834930,0.02234250,0.46731575,1.13211272,1.85729794,0.11891080,2.12077091
-4.89544772,4.83144317,0.02256018,0.47884678,1.15729824,1.88709036,0.12556053,2.17004935
-4.88944472,4.92265797,0.02273598,0.49037061,1.18122488,1.91745872,0.13230141,2.21729702
-4.88344172,5.01011253,0.02286644,0.50170046,1.20346258,1.94754972,0.13904628,2.26174701
-4.87743872,5.09180304,0.02294815,0.51262652,1.22356232,1.97646370,0.14569906,2.30257860
-4.87143572,5.16564019,0.02297789,0.52291976,1.24106571,2.00326965,0.15215641,2.33893370
-4.86543272,5.22949495,0.02295278,0.53233710,1.25551651,2.02702347,0.15830980,2.36993737
-4.85942971,5.28125226,0.02287041,0.54062783,1.26647344,2.04678907,0.16404804,2.39472180
-4.85342671,5.31887109,0.02272906,0.54754109,1.27352427,2.06166199,0.16926016,2.41245301
-4.84742371,5.34044855,0.02252784,0.55283411,1.27630033,2.07079466,0.17383849,2.42235933
-4.84142071,5.34428599,0.02226690,0.55628089,1.27449116,2.07342244,0.17768190,2.42376049
-4.83541771,5.32895403,0.02194755,0.55768092,1.26785851,2.06888945,0.18069913,2.41609614
-4.82941471,5.29335385,0.02157240,0.55686765,1.25624920,2.05667307,0.18281184,2.39895245
-4.82341171,5.23677183,0.02114553,0.55371615,1.23960620,2.03640596,0.18395752,2.37208564
-4.81740870,5.15892496,0.02067244,0.54814981,1.21797739,2.00789461,0.18409196,2.33544119
-4.81140570,5.05999449,0.02016018,0.54014553,1.19152151,1.97113340,0.18319115,2.28916777
-4.80540270,4.94064625,0.01961725,0.52973735,1.16051103,1.92631353,0.18125263,2.23362511
-4.79939970,4.80203609,0.01905349,0.51701818,1.12533168,1.87382617,0.17829611,2.16938522
-4.79339670,4.64579998,0.01847999,0.50213963,1.08647843,1.81425957,0.17436335,2.09722679
-4.78739370,4.47402875,0.01790881,0.48530986,1.04454824,1.74839027,0.16951729,2.01812284
-4.78139070,4.28922823,0.01735274,0.46678952,1.00022944,1.67716838,0.16384055,1.93322186
-4.77538769,4.09426615,0.01682496,0.44688608,0.95428833,1.60169773,0.15743316,1.84382331
-4.76938469,3.89230780,0.01633866,0.42594653,0.90755325,1.52321153,0.15040981,1.75134809
-4.76338169,3.68674264,0.01590668,0.40434894,0.86089662,1.44304431,0.14289664,1.65730536
-4.75737869,3.48110474,0.01554105,0.38249313,0.81521563,1.36260142,0.13502775,1.56325666
-4.75137569,3.27898961,0.01525257,0.36079078,0.77141197,1.28332693,0.12694145,1.47077873
-4.74537269,3.08397041,0.01505042,0.33965527,0.73037128,1.20667114,0.11877658,1.38142633
-4.73936968,2.89951606,0.01494174,0.31949169,0.69294290,1.13405871,0.11066890,1.29669612
-4.73336668,2.72891370,0.01493135,0.30068727,0.65992030,1.06685818,0.10274775,1.21799287
-4.72736368,2.57519756,0.01502142,0.28360232,0.63202275,1.00635386,0.09513296,1.14659877
-4.72136068,2.44108588,0.01521132,0.26856223,0.60987868,0.95372046,0.08793235,1.08364674
-4.71535768,2.32892713,0.01549749,0.25585029,0.59401091,0.91000109,0.08123953,1.03009815
-4.70935468,2.24065636,0.01587346,0.24570177,0.58482424,0.87608878,0.07513241,0.98672556
-4.70335168,2.17776214,0.01632993,0.23829915,0.58259558,0.85271161,0.06967210,0.95410035
-4.69734867,2.14126433,0.01685500,0.23376857,0.58746684,0.84042163,0.06490244,0.93258570
-4.69134567,2.13170249,0.01743444,0.23217760,0.59944085,0.83958732,0.06085002,0.92233445
-4.68534267,2.14913464,0.01805216,0.23353416,0.61838041,0.85038953,0.05752461,0.92329202
-4.67933967,2.19314618,0.01869060,0.23778683,0.64401075,0.87282080,0.05492008,0.93520390
-4.67333667,2.26286831,0.01933137,0.24482619,0.67592537,0.90668779,0.05301567,0.95762761
-4.66733367,2.35700542,0.01995579,0.25448751,0.71359538,0.95161683,0.05177752,0.98994867
-4.66133067,2.47387115,0.02054549,0.26655453,0.75638238,1.00706238,0.05116047,1.03140032
-4.65532766,2.61143218,0.02108304,0.28076434,0.80355468,1.07231839,0.05111006,1.08108654
-4.64932466,2.76735928,0.02155251,0.29681333,0.85430660,1.14653235,0.05156462,1.13800792
-4.64332166,2.93908470,0.02193999,0.31436414,0.90778063,1.22872214,0.05245747,1.20108990
-4.63731866,3.12386496,0.02223407,0.33305340,0.96309169,1.31779537,0.05371905,1.26921283
-4.63131566,3.31884779,0.02242613,0.35250021,1.01935299,1.41257115,0.05527915,1.34124314
-4.62531266,3.52114193,0.02251066,0.37231516,1.07570261,1.51180398,0.05706889,1.41606483
-4.61930965,3.72788809,0.02248534,0.39210957,1.13132979,1.61420942,0.05902272,1.49261061
-4.61330665,3.93632930,0.02235109,0.41150485,1.18549993,1.71849114,0.06108010,1.56989166
-4.60730365,4.14387865,0.02211198,0.43014153,1.23757735,1.82336876,0.06318704,1.64702515
-4.60130065,4.34818242,0.02177501,0.44768785,1.28704453,1.92760582,0.06529732,1.72325852
-4.59529765,4.54717659,0.02134983,0.46384738,1.33351709,2.03003730,0.06737344,1.79798978
-4.58929465,4.73913459,0.02084838,0.47836568,1.37675354,2.12959574,0.06938724,1.87078285
-4.58329165,4.92270488,0.02028443,0.49103545,1.41665939,2.22533537,0.07132006,1.94137732
-4.57728864,5.09693660,0.01967315,0.50170026,1.45328505,2.31645341,0.07316272,2.00969228
-4.57128564,5.26129261,0.01903062,0.51025650,1.48681768,2.40230784,0.07491501,2.07582370
-4.56528264,5.41564907,0.01837334,0.51665363,1.51756722,2.48243100,0.07658485,2.14003557
-4.55927964,5.56028173,0.01771781,0.52089272,1.54594711,2.55653867,0.07818721,2.20274493
-4.55327664,5.69583943,0.01708005,0.52302330,1.57245071,2.62453408,0.07974275,2.26450124
-4.54727364,5.82330573,0.01647526,0.52313883,1.59762453,2.68650677,0.08127618,2.32596100
-4.54127064,5.94395027,0.01591751,0.52137089,1.62203949,2.74272622,0.08281462,2.38785835
-4.53526763,6.05927166,0.01541945,0.51788245,1.64626178,2.79363043,0.08438580,2.45097304
-4.52926463,6.17093415,0.01499211,0.51286054,1.67082468,2.83980965,0.08601630,2.51609670
-4.52326163,6.28070034,0.01464475,0.50650860,1.69620270,2.88198582,0.08772991,2.58399894
-4.51725863,6.39036232,0.01438478,0.49903888,1.72278939,2.92098807,0.08954612,2.65539444
-4.51125563,6.50167363,0.01421768,0.49066524,1.75087960,2.95772522,0.09147886,2.73091209
-4.50525263,6.61628410,0.01414698,0.48159649,1.78065715,2.99315572,0.09353551,2.81106742
-4.49924962,6.73567947,0.01417430,0.47203060,1.81218806,3.02825601,0.09571621,2.89623898
-4.49324662,6.86112728,0.01429939,0.46214993,1.84541952,3.06398803,0.09801354,2.98664937
-4.48724362,6.99363024,0.01452014,0.45211750,1.88018432,3.10126676,0.10041250,3.08235124
-4.48124062,7.13388782,0.01483272,0.44207438,1.91620994,3.14092851,0.10289081,3.18321853
-4.47523762,7.28226643,0.01523162,0.43213819,1.95313179,3.18370079,0.10541960,3.28894263
-4.46923462,7.43877834,0.01570978,0.42240259,1.99050921,3.23017458,0.10796420,3.39903345
-4.46323162,7.60306913,0.01625871,0.41293766,2.02784338,3.28077957,0.11048529,3.51282479
-4.45722861,7.77441341,0.01686858,0.40379096,2.06459587,3.33576315,0.11294009,3.62948360
-4.45122561,7.95171828,0.01752840,0.39498929,2.10020677,3.39517371,0.11528372,3.74802245
-4.44522261,8.13353421,0.01822618,0.38654072,2.13411150,3.45884878,0.11747052,3.86731485
-4.43921961,8.31807285,0.01894911,0.37843692,2.16575550,3.52640853,0.11945539,3.98611269
-4.43321661,8.50323164,0.01968375,0.37065564,2.19460638,3.59725505,0.12119503,4.10306566
-4.42721361,8.68662487,0.02041630,0.36316314,2.22016325,3.67057771,0.12264909,4.21674207
-4.42121061,8.86562132,0.02113279,0.35591650,2.24196332,3.74536483,0.12378112,4.32565115
-4.41520760,9.03738840,0.02181938,0.34886588,2.25958593,3.82042178,0.12455939,4.42826659
-4.40920460,9.19894295,0.02246261,0.34195647,2.27265459,3.89439546,0.12495754,4.52305146
-4.40320160,9.34720857,0.02304971,0.33513039,2.28083755,3.96580493,0.12495500,4.60848445
-4.39719860,9.47907944,0.02356885,0.32832834,2.28384762,4.03307790,0.12453728,4.68308753
-4.39119560,9.59149021,0.02400947,0.32149112,2.28144194,4.09459225,0.12369611,4.74545505
-4.38519260,9.68149120,0.02436247,0.31456107,2.27342227,4.14872208,0.12242941,4.79428402
-4.37918959,9.74632785,0.02462055,0.30748343,2.25963627,4.19388697,0.12074116,4.82840544
-4.37318659,9.78352281,0.02477835,0.30020762,2.23998026,4.22860337,0.11864122,4.84681607
-4.36718359,9.79095877,0.02483269,0.29268855,2.21440335,4.25153672,0.11614499,4.84871002
-4.36118059,9.76695955,0.02478269,0.28488787,2.18291311,4.26155252,0.11327309,4.83350928
-4.35517759,9.71036668,0.02462989,0.27677516,2.14558220,4.25776495,0.11005098,4.80089199
-4.34917459,9.62060869,0.02437830,0.26832910,2.10255583,4.23958112,0.10650859,4.75081751
-4.34317159,9.49775984,0.02403440,0.25953856,2.05405909,4.20673935,0.10267984,4.68354676
-4.33716858,9.34258549,0.02360708,0.25040349,2.00040370,4.15933996,0.09860225,4.59965668
-4.33116558,9.15657141,0.02310755,0.24093566,1.94199333,4.09786701,0.09431649,4.50004774
-4.32516258,8.94193460,0.02254920,0.23115921,1.87932675,4.02320008,0.08986594,4.38594330
-4.31915958,8.70161427,0.02194736,0.22111081,1.81299833,3.93661509,0.08529622,4.25888033
-4.31315658,8.43924166,0.02131910,0.21083970,1.74369525,3.83977380,0.08065475,4.12069090
-4.30715358,8.15908898,0.02068291,0.20040719,1.67219118,3.73470193,0.07599031,3.97347460
