energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Li_s_up,Se_s_up,Se_p_up
-5.46573287,7.80670502,1.36100928,6.30499903,0.00612334,0.07990764,0.11363386,0.02559276,1.04600387
-5.45972986,7.76317525,1.32802325,6.27550401,0.00669354,0.07471706,0.10632442,0.02825265,1.03623753
-5.45372686,7.71913430,1.29704751,6.24213209,0.00736456,0.06997552,0.09910561,0.03121924,1.02823582
-5.44772386,7.67299065,1.26807912,6.20330921,0.00812914,0.06566004,0.09205490,0.03448094,1.02202383
-5.44172086,7.62342016,1.24114017,6.15773819,0.00897932,0.06174967,0.08524527,0.03802149,1.01762379
-5.43571786,7.56936706,1.21626819,6.10441126,0.00990634,0.05822530,0.07874276,0.04181963,1.01504690
-5.42971486,7.51003856,1.19350657,6.04261515,0.01090066,0.05506938,0.07260440,0.04584888,1.01428574
-5.42371186,7.44489379,1.17289538,5.97192878,0.01195202,0.05226557,0.06687677,0.05007755,1.01530777
-5.41770885,7.37362822,1.15446338,5.89221371,0.01304952,0.04979845,0.06159494,0.05446895,1.01805029
-5.41170585,7.29615446,1.13822174,5.80359809,0.01418179,0.04765311,0.05678207,0.05898189,1.02241740
-5.40570285,7.21258058,1.12415970,5.70645465,0.01533721,0.04581493,0.05244951,0.06357133,1.02827916
-5.39969985,7.12318719,1.11224261,5.60137372,0.01650421,0.04426931,0.04859729,0.06818939,1.03547307
-5.39369685,7.02840411,1.10241218,5.48913262,0.01767153,0.04300156,0.04521512,0.07278638,1.04380796
-5.38769385,6.92878774,1.09458914,5.37066238,0.01882863,0.04199682,0.04228364,0.07731218,1.05307003
-5.38169085,6.82499990,1.08867774,5.24701339,0.01996602,0.04124013,0.03977595,0.08171760,1.06303075
-5.37568784,6.71778861,1.08457196,5.11932101,0.02107562,0.04071652,0.03765926,0.08595586,1.07345626
-5.36968484,6.60797124,1.08216279,4.98877262,0.02215109,0.04041122,0.03589663,0.08998402,1.08411761
-5.36368184,6.49642003,1.08134606,4.85657677,0.02318814,0.04030990,0.03444868,0.09376441,1.09480135
-5.35767884,6.38404981,1.08203014,4.72393565,0.02418472,0.04039900,0.03327522,0.09726582,1.10531963
-5.35167584,6.27180738,1.08414283,4.59202109,0.02514113,0.04066599,0.03233674,0.10046455,1.11551938
-5.34567284,6.16066217,1.08763689,4.46195470,0.02606011,0.04109966,0.03159571,0.10334521,1.12528977
-5.33966983,6.05159725,1.09249370,4.33479200,0.02694674,0.04169037,0.03101767,0.10590117,1.13456748
-5.33366683,5.94560015,1.09872443,4.21151061,0.02780822,0.04243019,0.03057207,0.10813480,1.14333942
-5.32766383,5.84365278,1.10636881,4.09300207,0.02865358,0.04331301,0.03023285,0.11005723,1.15164262
-5.32166083,5.74672011,1.11549100,3.98006705,0.02949331,0.04433447,0.02997885,0.11168793,1.15956120
-5.31565783,5.65573732,1.12617302,3.87341337,0.03033878,0.04549184,0.02979388,0.11305391,1.16722058
-5.30965483,5.57159556,1.13850579,3.77365662,0.03120176,0.04678371,0.02966667,0.11418870,1.17477910
-5.30365183,5.49512680,1.15257849,3.68132278,0.03209371,0.04820963,0.02959061,0.11513112,1.18241775
-5.29764882,5.42708839,1.16846660,3.59685285,0.03302523,0.04976962,0.02956332,0.11592391,1.19032833
-5.29164582,5.36814840,1.18621965,3.52060900,0.03400544,0.05146364,0.02958615,0.11661233,1.19870095
-5.28564282,5.31887276,1.20584943,3.45288241,0.03504135,0.05329097,0.02966353,0.11724272,1.20771164
-5.27963982,5.27971553,1.22731938,3.39390241,0.03613750,0.05524967,0.02980237,0.11786116,1.21751066
-5.27363682,5.25101329,1.25053620,3.34384711,0.03729551,0.05733600,0.03001132,0.11851230,1.22821259
-5.26763382,5.23298458,1.27534424,3.30285523,0.03851389,0.05954401,0.03030014,0.11923835,1.23988843
-5.26163082,5.22573498,1.30152331,3.27103880,0.03978799,0.06186512,0.03067906,0.12007829,1.25256069
-5.25562781,5.22926798,1.32879020,3.24849646,0.04111007,0.06428799,0.03115819,0.12106733,1.26620136
-5.24962481,5.24350121,1.35680415,3.23532677,0.04246957,0.06679844,0.03174701,0.12223668,1.28073325
-5.24362181,5.26828714,1.38517606,3.23164054,0.04385350,0.06937960,0.03245393,0.12361345,1.29603443
-5.23761881,5.30343694,1.41348113,3.23757161,0.04524699,0.07201226,0.03328592,0.12522080,1.31194551
-5.23161581,5.34874555,1.44127425,3.25328472,0.04663394,0.07467529,0.03424819,0.12707823,1.32827930
-5.22561281,5.40401585,1.46810744,3.27897963,0.04799768,0.07734630,0.03534401,0.12920196,1.34483222
-5.21960980,5.46907976,1.49354824,3.31489038,0.04932175,0.08000233,0.03657450,0.13160534,1.36139655
-5.21360680,5.54381386,1.51719812,3.36127892,0.05059055,0.08262065,0.03793852,0.13429918,1.37777287
-5.20760380,5.62814769,1.53870977,3.41842262,0.05179003,0.08517953,0.03943262,0.13729208,1.39378163
-5.20160080,5.72206323,1.55780222,3.48659534,0.05290819,0.08765903,0.04105094,0.14059050,1.40927323
-5.19559780,5.82558448,1.57427296,3.56604261,0.05393548,0.09004167,0.04278527,0.14419873,1.42413567
-5.18959480,5.93875728,1.58800623,3.65695151,0.05486506,0.09231305,0.04462500,0.14811868,1.43829952
-5.18359180,6.06161983,1.59897708,3.75941682,0.05569284,0.09446221,0.04655718,0.15234943,1.45173955
-5.17758879,6.19416569,1.60725089,3.87340519,0.05641731,0.09648201,0.04856659,0.15688662,1.46447319
-5.17158579,6.33630163,1.61297852,3.99871962,0.05703932,0.09836919,0.05063584,0.16172178,1.47655564
-5.16558279,6.48780323,1.61638729,4.13496689,0.05756156,0.10012432,0.05274552,0.16684154,1.48807228
-5.15957979,6.64827207,1.61776844,4.28153066,0.05798802,0.10175163,0.05487443,0.17222687,1.49912870
-5.15357679,6.81709814,1.61746188,4.43755292,0.05832332,0.10325868,0.05699987,0.17785240,1.50983916
-5.14757379,6.99343131,1.61583914,4.60192626,0.05857208,0.10465595,0.05909798,0.18368591,1.52031435
-5.14157079,7.17616521,1.61328552,4.77329884,0.05873823,0.10595634,0.06114426,0.18968809,1.53064932
-5.13556778,7.36393648,1.61018253,4.95009353,0.05882443,0.10717465,0.06311406,0.19581255,1.54091245
-5.12956478,7.55514101,1.60689155,5.13054164,0.05883159,0.10832708,0.06498328,0.20200621,1.55113632
-5.12356178,7.74796821,1.60373952,5.31273082,0.05875859,0.10943065,0.06672907,0.20821009,1.56131121
-5.11755878,7.94045258,1.60100741,5.49466573,0.05860209,0.11050279,0.06833063,0.21436041,1.57138158
-5.11155578,8.13054086,1.59892175,5.67433908,0.05835661,0.11156079,0.06977011,0.22039007,1.58124602
-5.10555278,8.31617173,1.59764961,5.84980986,0.05801476,0.11262145,0.07103339,0.22623043,1.59076054
-5.09954977,8.49536371,1.59729681,6.01928454,0.05756769,0.11370063,0.07211105,0.23181326,1.59974515
-5.09354677,8.66630634,1.59790917,6.18119692,0.05700562,0.11481287,0.07299913,0.23707280,1.60799309
-5.08754377,8.82744884,1.59947637,6.33428167,0.05631857,0.11597099,0.07369989,0.24194788,1.61528234
-5.08154077,8.97758052,1.60193774,6.47763700,0.05549712,0.11718569,0.07422250,0.24638383,1.62138834
-5.07553777,9.11589725,1.60518946,6.61077192,0.05453320,0.11846509,0.07458349,0.25033418,1.62609728
-5.06953477,9.24204894,1.60909229,6.73363467,0.05342086,0.11981428,0.07480707,0.25376209,1.62921885
-5.06353177,9.35616421,1.61347932,6.84661949,0.05215697,0.12123482,0.07492531,0.25664119,1.63059774
-5.05752876,9.45884957,1.61816322,6.95055038,0.05074176,0.12272426,0.07497796,0.25895605,1.63012300
-5.05152576,9.55116191,1.62294241,7.04664179,0.04917929,0.12427565,0.07501217,0.26070209,1.62773473
-5.04552276,9.63455538,1.62760603,7.13643757,0.04747761,0.12587713,0.07508190,0.26188492,1.62342755
-5.03951976,9.71080466,1.63193766,7.22173115,0.04564886,0.12751159,0.07524705,0.26251923,1.61725088
-5.03351676,9.78190912,1.63571773,7.30447078,0.04370903,0.12915649,0.07557242,0.26262723,1.60930588
-5.02751376,9.84998308,1.63872499,7.38665532,0.04167768,0.13078386,0.07612637,0.26223684,1.59973936
-5.02151076,9.91713876,1.64073731,7.47022636,0.03957737,0.13236045,0.07697935,0.26137957,1.58873528
-5.01550775,9.98536918,1.64153224,7.55696295,0.03743297,0.13384825,0.07820214,0.26008844,1.57650429
-5.00950475,10.05643824,1.64088776,7.64838541,0.03527093,0.13520518,0.07986400,0.25839598,1.56327213
-5.00350175,10.13178493,1.63858359,7.74567410,0.03311839,0.13638608,0.08203068,0.25633236,1.54926769
-4.99749875,10.21244773,1.63440335,7.84960803,0.03100237,0.13734391,0.08476237,0.25392399,1.53471155
-4.99149575,10.29901409,1.62813791,7.96052737,0.02894885,0.13803125,0.08811154,0.25119247,1.51980557
-4.98549275,10.39159807,1.61958971,8.07832211,0.02698207,0.13840187,0.09212090,0.24815408,1.50472421
-4.97948974,10.48984751,1.60857834,8.20244774,0.02512376,0.13841250,0.09682137,0.24481978,1.48960808
-4.97348674,10.59297997,1.59494681,8.33196674,0.02339260,0.13802450,0.10223021,0.24119576,1.47455983
-4.96748374,10.69984506,1.57856839,8.46561348,0.02180379,0.13720562,0.10834936,0.23728440,1.45964252
-4.96148074,10.80900858,1.55935348,8.60187820,0.02036875,0.13593149,0.11516402,0.23308571,1.44488041
-4.95547774,10.91885301,1.53725613,8.73910469,0.01909499,0.13418698,0.12264163,0.22859892,1.43026178
-4.94947474,11.02768734,1.51227945,8.87559547,0.01798616,0.13196720,0.13073122,0.22382435,1.41574358
-4.94347174,11.13385910,1.48447989,9.00971775,0.01704221,0.12927821,0.13936324,0.21876519,1.40125726
-4.93746873,11.23586124,1.45396947,9.14000333,0.01625966,0.12613730,0.14844990,0.21342921,1.38671540
-4.93146573,11.33242686,1.42091618,9.26523640,0.01563206,0.12257286,0.15788612,0.20783020,1.37201863
-4.92546273,11.42260613,1.38554200,9.38452355,0.01515044,0.11862389,0.16755100,0.20198905,1.35706239
-4.91945973,11.50582046,1.34811885,9.49734208,0.01480384,0.11433904,0.17730993,0.19593447,1.34174314
-4.91345673,11.58189128,1.30896241,9.60356359,0.01457991,0.10977541,0.18701728,0.18970310,1.32596380
-4.90745373,11.65104183,1.26842412,9.70345192,0.01446549,0.10499695,0.19651952,0.18333931,1.30963819
-4.90145073,11.71387274,1.22688186,9.79763581,0.01444709,0.10007275,0.20565895,0.17689434,1.29269447
-4.89544772,11.77131338,1.18472962,9.88705846,0.01451149,0.09507510,0.21427764,0.17042525,1.27507757
-4.88944472,11.82455279,1.14236673,9.97290730,0.01464609,0.09007754,0.22222169,0.16399327,1.25675070
-4.88344172,11.87495477,1.10018717,10.05652862,0.01483929,0.08515287,0.22934556,0.15766213,1.23769609
-4.87743872,11.92396279,1.05856945,10.13933233,0.01508074,0.08037136,0.23551634,0.15149610,1.21791518
-4.87143572,11.97300054,1.01786735,10.22269250,0.01536151,0.07579893,0.24061779,0.14555799,1.19742828
-4.86543272,12.02337396,0.97840210,10.30784939,0.01567411,0.07149572,0.24455401,0.13990726,1.17627396
-4.85942971,12.07618007,0.94045604,10.39581832,0.01601247,0.06751474,0.24725260,0.13459819,1.15450825
-4.85342671,12.13222739,0.90426793,10.48731008,0.01637181,0.06390087,0.24866706,0.12967830,1.13220367
-4.84742371,12.19197143,0.87003002,10.58266659,0.01674842,0.06069009,0.24877845,0.12518702,1.10944800
-4.84142071,12.25546801,0.83788682,10.68181450,0.01713943,0.05790901,0.24759621,0.12115466,1.08634305
-4.83541771,12.32234566,0.80793533,10.78423836,0.01754248,0.05557461,0.24515802,0.11760166,1.06300302
-4.82941471,12.39179737,0.78022671,10.88897377,0.01795544,0.05369426,0.24152873,0.11453826,1.03955269
-4.82341171,12.46259100,0.75476905,10.99461981,0.01837610,0.05226594,0.23679844,0.11196433,1.01612518
-4.81740870,12.53309676,0.73153104,11.09936937,0.01880191,0.05127866,0.23107977,0.10986962,0.99285942
-4.81140570,12.60132957,0.71044640,11.20105509,0.01922977,0.05071305,0.22450441,0.10823422,0.96989723
-4.80540270,12.66500365,0.69141871,11.29720823,0.01965586,0.05054208,0.21721913,0.10702924,0.94738018
-4.79939970,12.72159671,0.67432666,11.38512769,0.02007559,0.05073192,0.20938148,0.10621770,0.92544620
-4.79339670,12.76842100,0.65902938,11.46195590,0.02048359,0.05124290,0.20115513,0.10575562,0.90422631
-4.78739370,12.80269852,0.64537187,11.52475899,0.02087383,0.05203056,0.19270538,0.10559324,0.88384142
-4.78139070,12.82163834,0.63319045,11.57060845,0.02123978,0.05304675,0.18419470,0.10567628,0.86439962
-4.77538769,12.82251393,0.62231807,11.59666195,0.02157464,0.05424078,0.17577863,0.10594741,0.84599402
-4.76938469,12.80273879,0.61258952,11.60024152,0.02187166,0.05556065,0.16760216,0.10634774,0.82870131
-4.76338169,12.75993927,0.60384642,11.57890721,0.02212450,0.05695424,0.15979669,0.10681828,0.81258133
-4.75737869,12.69202308,0.59594203,11.53052519,0.02232750,0.05837051,0.15247759,0.10730152,0.79767755
-4.75137569,12.59724262,0.58874560,11.45332899,0.02247611,0.05976068,0.14574245,0.10774296,0.78401849
-4.74537269,12.47425212,0.58214648,11.34597306,0.02256717,0.06107932,0.13967008,0.10809250,0.77162014
-4.73936968,12.32215741,0.57605754,11.20757779,0.02259914,0.06228541,0.13432006,0.10830590,0.76048899
-4.73336668,12.14055732,0.57041800,11.03776521,0.02257239,0.06334322,0.12973294,0.10834598,0.75062572
-4.72736368,11.92957543,0.56519551,10.83668464,0.02248925,0.06422306,0.12593095,0.10818373,0.74202904
-4.72136068,11.68988103,0.56038733,10.60502748,0.02235411,0.06490188,0.12291907,0.10779914,0.73469945
-4.71535768,11.42269812,0.55602045,10.34403067,0.02217337,0.06536366,0.12068641,0.10718185,0.72864275
-4.70935468,11.12980134,0.55215070,10.05546800,0.02195534,0.06559953,0.11920785,0.10633149,0.72387271
-4.70335168,10.81349822,0.54886082,9.74162924,0.02171009,0.06560776,0.11844571,0.10525768,0.72041290
-4.69734867,10.47659727,0.54625733,9.40528683,0.02144919,0.06539350,0.11835150,0.10397974,0.71829732
-4.69134567,10.12236204,0.54446652,9.04965054,0.02118555,0.06496821,0.11886759,0.10252606,0.71756984
-4.68534267,9.75445195,0.54362953,8.67831089,0.02093309,0.06434902,0.11992886,0.10093311,0.71828228
-4.67933967,9.37685107,0.54389677,8.29517247,0.02070661,0.06355789,0.12146424,0.09924422,0.72049131
-4.67333667,8.99378690,0.54542195,7.90437891,0.02052155,0.06262053,0.12339818,0.09750800,0.72425436
-4.66733367,8.60964163,0.54835591,7.51023166,0.02039390,0.06156540,0.12565200,0.09577659,0.72962463
-4.66133067,8.22885884,0.55284065,7.11710495,0.02034023,0.06042252,0.12814529,0.09410377,0.73664571
-4.65532766,7.85584900,0.55900381,6.72935981,0.02037768,0.05922238,0.13079724,0.09254292,0.74534611
-4.64932466,7.49489715,0.56695393,6.35125989,0.02052420,0.05799482,0.13352798,0.09114504,0.75573401
-4.64332166,7.15007620,0.57677672,5.98689186,0.02079876,0.05676809,0.13626002,0.08995676,0.76779278
-4.63731866,6.82516889,0.58853257,5.64009303,0.02122177,0.05556799,0.13891967,0.08901857,0.78147739
-4.63131566,6.52360118,0.60225543,5.31438832,0.02181540,0.05441719,0.14143855,0.08836324,0.79671225
-4.62531266,6.24838894,0.61795321,5.01293821,0.02260412,0.05333477,0.14375505,0.08801451,0.81339051
-4.61930965,6.00209924,0.63560944,4.73849892,0.02361503,0.05233591,0.14581583,0.08798623,0.83137499
-4.61330665,5.78682667,0.65518638,4.49339495,0.02487831,0.05143184,0.14757710,0.08828172,0.85050068
-4.60730365,5.60418415,0.67662909,4.27950387,0.02642745,0.05062994,0.14900584,0.08889373,0.87057888
-4.60130065,5.45530693,0.69987026,4.09825235,0.02829940,0.04993401,0.15008069,0.08980470,0.89140245
-4.59529765,5.34086786,0.72483549,3.95062191,0.03053441,0.04934474,0.15079252,0.09098744,0.91275220
-4.58929465,5.26110123,0.75144840,3.83716235,0.03317578,0.04886022,0.15114462,0.09240626,0.93440375
-4.58329165,5.21583236,0.77963529,3.75801081,0.03626910,0.04847654,0.15115240,0.09401830,0.95613460
-4.57728864,5.20450979,0.80932882,3.71291386,0.03986136,0.04818841,0.15084261,0.09577518,0.97773087
-4.57128564,5.22623708,0.84047027,3.70125058,0.04399958,0.04798978,0.15025210,0.09762484,0.99899325
-4.56528264,5.27980165,0.87301002,3.72205446,0.04872915,0.04787434,0.14942604,0.09951341,1.01974181
-4.55927964,5.36369852,0.90690604,3.77403268,0.05409188,0.04783600,0.14841580,0.10138708,1.03981928
-4.55327664,5.47614754,0.94212027,3.85558169,0.06012371,0.04786919,0.14727647,0.10319393,1.05909258
-4.54727364,5.61510358,0.97861277,3.96479867,0.06685228,0.04796903,0.14606413,0.10488545,1.07745244
-4.54127064,5.77826002,1.01633409,4.09948937,0.07429433,0.04813138,0.14483307,0.10641798,1.09481123
-4.53526763,5.96304678,1.05521589,4.25717298,0.08245315,0.04835275,0.14363303,0.10775368,1.11109901
-4.52926463,6.16662491,1.09516060,4.43508591,0.09131611,0.04863003,0.14250662,0.10886133,1.12625820
-4.52326163,6.38588036,1.13603069,4.63018628,0.10085247,0.04896016,0.14148712,0.10971660,1.14023723
-4.51725863,6.61742030,1.17763817,4.83916156,0.11101162,0.04933975,0.14059663,0.11030214,1.15298373
-4.51125563,6.85757517,1.21973544,5.05844178,0.12172183,0.04976461,0.13984487,0.11060729,1.16443772
-4.50525263,7.10240989,1.26200810,5.28422062,0.13288968,0.05022936,0.13922859,0.11062752,1.17452556
-4.49924962,7.34774728,1.30407064,5.51248654,0.14440033,0.05072702,0.13873158,0.11036370,1.18315516
-4.49324662,7.58920601,1.34546572,5.73906537,0.15611859,0.05124877,0.13832544,0.10982125,1.19021302
