energy_ev,total_up,Au_p_up,Au_d_up,In_p_up,In_d_up,S_s_up,S_p_up
-5.45972986,2.51655203,0.25754174,2.04004027,0.22116232,0.00459782,0.02298182,0.11303356
-5.45372686,2.57408237,0.26523212,2.08694124,0.22725102,0.00474893,0.02335806,0.11635506
-5.44772386,2.63727789,0.27334431,2.13846160,0.23436578,0.00491074,0.02383230,0.11985112
-5.44172086,2.70472790,0.28173726,2.19349731,0.24239328,0.00508055,0.02437849,0.12344194
-5.43571786,2.77503399,0.29027453,2.25095422,0.25121607,0.00525563,0.02497103,0.12704697
-5.42971486,2.84685629,0.29882891,2.30978455,0.26071649,0.00543334,0.02558553,0.13058768
-5.42371186,2.91895447,0.30728648,2.36901925,0.27078029,0.00561122,0.02619938,0.13399017
-5.41770885,2.99022204,0.31554984,2.42779467,0.28129964,0.00578699,0.02679234,0.13718743
-5.41170585,3.05971233,0.32354054,2.48537275,0.29217552,0.00595862,0.02734697,0.14012135
-5.40570285,3.12665558,0.33120035,2.54115392,0.30331936,0.00612437,0.02784891,0.14274420
-5.39969985,3.19046634,0.33849152,2.59468227,0.31465375,0.00628280,0.02828710,0.14501968
-5.39369685,3.25074156,0.34539599,2.64564336,0.32611236,0.00643274,0.02865379,0.14692341
-5.38769385,3.30724966,0.35191353,2.69385480,0.33763904,0.00657329,0.02894455,0.14844288
-5.38169085,3.35991172,0.35805905,2.73925082,0.34918611,0.00670381,0.02915799,0.14957698
-5.37568784,3.40877630,0.36385920,2.78186167,0.36071217,0.00682386,0.02929554,0.15033498
-5.36968484,3.45398950,0.36934838,2.82178959,0.37217937,0.00693317,0.02936100,0.15073523
-5.36368184,3.49576246,0.37456466,2.85918290,0.38355051,0.00703158,0.02936016,0.15080350
-5.35767884,3.53433833,0.37954554,2.89420983,0.39478615,0.00711902,0.02930026,0.15057117
-5.35167584,3.56996086,0.38432410,2.92703405,0.40584185,0.00719544,0.02918949,0.15007331
-5.34567284,3.60284665,0.38892560,2.95779325,0.41666597,0.00726081,0.02903647,0.14934687
-5.33966983,3.63316274,0.39336481,2.98658224,0.42719797,0.00731508,0.02884981,0.14842886
-5.33366683,3.66101083,0.39764422,3.01344161,0.43736754,0.00735814,0.02863768,0.14735488
-5.32766383,3.68641906,0.40175325,3.03835258,0.44709459,0.00738990,0.02840741,0.14615784
-5.32166083,3.70934171,0.40566854,3.06123825,0.45629017,0.00741019,0.02816533,0.14486706
-5.31565783,3.72966646,0.40935514,3.08197098,0.46485825,0.00741889,0.02791650,0.14350768
-5.30965483,3.74722860,0.41276873,3.10038527,0.47269838,0.00741589,0.02766470,0.14210052
-5.30365183,3.76183093,0.41585856,3.11629509,0.47970899,0.00740114,0.02741245,0.14066214
-5.29764882,3.77326755,0.41857097,3.12951417,0.48579127,0.00737474,0.02716108,0.13920529
-5.29164582,3.78134986,0.42085321,3.13987769,0.49085321,0.00733688,0.02691094,0.13773955
-5.28564282,3.78593241,0.42265734,3.14726366,0.49481380,0.00728798,0.02666162,0.13627214
-5.27963982,3.78693677,0.42394397,3.15161221,0.49760695,0.00722864,0.02641224,0.13480877
-5.27363682,3.78437134,0.42468548,3.15294129,0.49918499,0.00715968,0.02616168,0.13335452
-5.26763382,3.77834549,0.42486865,3.15135735,0.49952141,0.00708216,0.02590895,0.13191462
-5.26163082,3.76907684,0.42449641,3.14706015,0.49861291,0.00699732,0.02565334,0.13049511
-5.25562781,3.75689094,0.42358870,3.14034106,0.49648029,0.00690659,0.02539472,0.12910320
-5.24962481,3.74221316,0.42218225,3.13157479,0.49316847,0.00681155,0.02513365,0.12774758
-5.24362181,3.72555327,0.42032954,3.12120504,0.48874539,0.00671386,0.02487152,0.12643829
-5.23761881,3.70748358,0.41809669,3.10972482,0.48329995,0.00661521,0.02461057,0.12518652
-5.23161581,3.68861215,0.41556079,3.09765279,0.47693918,0.00651724,0.02435385,0.12400407
-5.22561281,3.66955287,0.41280656,3.08550711,0.46978460,0.00642149,0.02410517,0.12290277
-5.21960980,3.65089439,0.40992277,3.07377870,0.46196828,0.00632935,0.02386894,0.12189371
-5.21360680,3.63317017,0.40699848,3.06290561,0.45362858,0.00624196,0.02364998,0.12098645
-5.20760380,3.61683171,0.40411955,3.05325038,0.44490584,0.00616021,0.02345334,0.12018831
-5.20160080,3.60222685,0.40136544,3.04508199,0.43593842,0.00608471,0.02328405,0.11950370
-5.19559780,3.58958469,0.39880668,3.03856369,0.42685905,0.00601571,0.02314691,0.11893369
-5.18959480,3.57900831,0.39650300,3.03374764,0.41779186,0.00595320,0.02304630,0.11847566
-5.18359180,3.57047586,0.39450229,3.03057681,0.40885001,0.00589686,0.02298592,0.11812338
-5.17758879,3.56385000,0.39284052,3.02889423,0.40013422,0.00584611,0.02296873,0.11786717
-5.17158579,3.55889529,0.39154242,3.02845893,0.39173200,0.00580017,0.02299676,0.11769443
-5.16558279,3.55530231,0.39062292,3.02896778,0.38371774,0.00575812,0.02307105,0.11759041
-5.15957979,3.55271717,0.39008937,3.03008180,0.37615339,0.00571894,0.02319165,0.11753907
-5.15357679,3.55077445,0.38994408,3.03145531,0.36908979,0.00568164,0.02335762,0.11752424
-5.14757379,3.54913149,0.39018723,3.03276626,0.36256847,0.00564523,0.02356710,0.11753072
-5.14157079,3.54750193,0.39081979,3.03374553,0.35662361,0.00560888,0.02381738,0.11754546
-5.13556778,3.54568625,0.39184636,3.03420373,0.35128424,0.00557194,0.02410508,0.11755868
-5.12956478,3.54359747,0.39327753,3.03405345,0.34657633,0.00553394,0.02442629,0.11756482
-5.12356178,3.54128017,0.39513174,3.03332579,0.34252470,0.00549469,0.02477671,0.11756331
-5.11755878,3.53892176,0.39743644,3.03217993,0.33915455,0.00545426,0.02515188,0.11755909
-5.11155578,3.53685493,0.40022835,3.03090504,0.33649260,0.00541297,0.02554737,0.11756281
-5.10555278,3.53555120,0.40355292,3.02991435,0.33456767,0.00537139,0.02595888,0.11759080
-5.09954977,3.53560543,0.40746278,3.02973151,0.33341073,0.00533030,0.02638252,0.11766461
-5.09354677,3.53771230,0.41201540,3.03096976,0.33305432,0.00529067,0.02681485,0.11781031
-5.08754377,3.54263560,0.41726992,3.03430508,0.33353141,0.00525355,0.02725306,0.11805754
-5.08154077,3.55117190,0.42328339,3.04044445,0.33487378,0.00522008,0.02769504,0.11843826
-5.07553777,3.56411047,0.43010642,3.05009092,0.33710993,0.00519139,0.02813942,0.11898537
-5.06953477,3.58219132,0.43777876,3.06390713,0.34026263,0.00516853,0.02858564,0.11973121
-5.06353177,3.60606350,0.44632463,3.08247911,0.34434631,0.00515242,0.02903389,0.12070606
-5.05752876,3.63624573,0.45574847,3.10628229,0.34936432,0.00514381,0.02948513,0.12193657
-5.05152576,3.67309136,0.46603095,3.13565116,0.35530629,0.00514320,0.02994098,0.12344444
-5.04552276,3.71675936,0.47712582,3.17075433,0.36214571,0.00515083,0.03040365,0.12524516
-5.03951976,3.76719292,0.48895754,3.21157614,0.36983784,0.00516666,0.03087589,0.12734705
-5.03351676,3.82410679,0.50142004,3.25790581,0.37831825,0.00519033,0.03136079,0.12975056
-5.02751376,3.88698401,0.51437667,3.30933475,0.38750182,0.00522120,0.03186175,0.13244788
-5.02151076,3.95508253,0.52766141,3.36526223,0.39728268,0.00525831,0.03238233,0.13542289
-5.01550775,4.02745143,0.54108146,3.42490933,0.40753487,0.00530048,0.03292615,0.13865144
-5.00950475,4.10295630,0.55442106,3.48734061,0.41811385,0.00534630,0.03349679,0.14210196
-5.00350175,4.18031270,0.56744654,3.55149265,0.42885895,0.00539417,0.03409768,0.14573641
-4.99749875,4.25812649,0.57991242,3.61620827,0.43959661,0.00544240,0.03473206,0.14951139
-4.99149575,4.33493915,0.59156839,3.68027501,0.45014438,0.00548923,0.03540287,0.15337955
-4.98549275,4.40927646,0.60216682,3.74246617,0.46031551,0.00553291,0.03611270,0.15729110
-4.97948974,4.47969817,0.61147066,3.80158273,0.46992410,0.00557175,0.03686369,0.16119539
-4.97348674,4.54484674,0.61926126,3.85649426,0.47879039,0.00560420,0.03765747,0.16504253
-4.96748374,4.60349293,0.62534595,3.90617704,0.48674620,0.00562887,0.03849507,0.16878489
-4.96148074,4.65457625,0.62956488,3.94974782,0.49364015,0.00564461,0.03937680,0.17237849
-4.95547774,4.69723856,0.63179692,3.98649158,0.49934249,0.00565051,0.04030215,0.17578423
-4.94947474,4.73084931,0.63196434,4.01588230,0.50374924,0.00564599,0.04126960,0.17896882
-4.94347174,4.75502138,0.63003602,4.03759573,0.50678553,0.00563071,0.04227657,0.18190546
-4.93746873,4.76961692,0.62602898,4.05151374,0.50840793,0.00560469,0.04331914,0.18457421
-4.93146573,4.77474295,0.62000825,4.05772018,0.50860562,0.00556822,0.04439202,0.18696203
-4.92546273,4.77073727,0.61208492,4.05648856,0.50740036,0.00552187,0.04548833,0.18906258
-4.91945973,4.75814520,0.60241253,4.04826228,0.50484528,0.00546646,0.04659954,0.19087568
-4.91345673,4.73768874,0.59118185,4.03362863,0.50102245,0.00540303,0.04771540,0.19240651
-4.90745373,4.71022954,0.57861434,4.01328770,0.49603936,0.00533277,0.04882394,0.19366472
-4.90145073,4.67672767,0.56495450,3.98801816,0.49002456,0.00525701,0.04991157,0.19466330
-4.89544772,4.63819830,0.55046137,3.95864140,0.48312251,0.00517712,0.05096321,0.19541743
-4.88944472,4.59566837,0.53539968,3.92598596,0.47548792,0.00509452,0.05196255,0.19594327
-4.88344172,4.55013538,0.52003089,3.89085396,0.46727996,0.00501059,0.05289242,0.19625685
-4.87743872,4.50253017,0.50460455,3.85399108,0.45865636,0.00492664,0.05373517,0.19637305
-4.87143572,4.45368531,0.48935029,3.81606146,0.44976786,0.00484385,0.05447318,0.19630468
-4.86543272,4.40431036,0.47447079,3.77762840,0.44075315,0.00476330,0.05508946,0.19606182
-4.85942971,4.35497488,0.46013606,3.73914157,0.43173453,0.00468587,0.05556814,0.19565134
-4.85342671,4.30609939,0.44647912,3.70093100,0.42281444,0.00461228,0.05589518,0.19507663
-4.84742371,4.25795443,0.43359326,3.66320751,0.41407297,0.00454306,0.05605883,0.19433759
-4.84142071,4.21066693,0.42153112,3.62606919,0.40556650,0.00447857,0.05605023,0.19343085
-4.83541771,4.16423323,0.41030527,3.58951307,0.39732735,0.00441898,0.05586378,0.19235011
-4.82941471,4.11853731,0.39989052,3.55345076,0.38936456,0.00436431,0.05549753,0.19108679
-4.82341171,4.07337304,0.39022764,3.51772706,0.38166560,0.00431443,0.05495334,0.18963071
-4.81740870,4.02846877,0.38122831,3.48213995,0.37419896,0.00426910,0.05423696,0.18797089
-4.81140570,3.98351285,0.37278113,3.44646089,0.36691750,0.00422797,0.05335796,0.18609651
-4.80540270,3.93817860,0.36475831,3.41045423,0.35976226,0.00419062,0.05232949,0.18399772
-4.79939970,3.89214761,0.35702279,3.37389471,0.35266669,0.00415659,0.05116790,0.18166665
-4.79339670,3.84513035,0.34943541,3.33658240,0.34556107,0.00412537,0.04989235,0.17909821
-4.78739370,3.79688335,0.34186197,3.29835453,0.33837682,0.00409645,0.04852417,0.17629086
-4.78139070,3.74722272,0.33417973,3.25909422,0.33105072,0.00406932,0.04708626,0.17324734
-4.77538769,3.69603384,0.32628318,3.21873600,0.32352863,0.00404350,0.04560245,0.16997519
-4.76938469,3.64327748,0.31808889,3.17726858,0.31576883,0.00401854,0.04409685,0.16648716
-4.76338169,3.58899264,0.30953925,3.13473535,0.30774464,0.00399402,0.04259320,0.16280146
-4.75737869,3.53329686,0.30060499,3.09123319,0.29944636,0.00396960,0.04111434,0.15894187
-4.75137569,3.47638439,0.29128643,3.04691023,0.29088250,0.00394499,0.03968172,0.15493762
-4.74537269,3.41852307,0.28161352,3.00196321,0.28208008,0.00391997,0.03831504,0.15082315
-4.73936968,3.36005023,0.27164463,2.95663484,0.27308431,0.00389442,0.03703195,0.14663765
-4.73336668,3.30136831,0.26146426,2.91121164,0.26395736,0.00386830,0.03584791,0.14242450
-4.72736368,3.24294022,0.25117982,2.86602234,0.25477659,0.00384168,0.03477610,0.13823046
-4.72136068,3.18528465,0.24091754,2.82143683,0.24563202,0.00381474,0.03382753,0.13410479
-4.71535768,3.12897122,0.23081783,2.77786542,0.23662343,0.00378780,0.03301106,0.13009825
-4.70935468,3.07461517,0.22103021,2.73575808,0.22785695,0.00376128,0.03233363,0.12626189
-4.70335168,3.02287121,0.21170800,2.69560300,0.21944149,0.00373577,0.03180045,0.12264593
-4.69734867,2.97442620,0.20300299,2.65792405,0.21148494,0.00371194,0.03141520,0.11929843
-4.69134567,2.92999004,0.19506027,2.62327651,0.20409044,0.00369064,0.03118022,0.11626405
-4.68534267,2.89028450,0.18801338,2.59224047,0.19735280,0.00367279,0.03109672,0.11358276
-4.67933967,2.85602980,0.18197988,2.56541166,0.19135509,0.00365944,0.03116491,0.11128871
-4.67333667,2.82792864,0.17705751,2.54338939,0.18616573,0.00365167,0.03138406,0.10940907
-4.66733367,2.80664813,0.17332102,2.52676181,0.18183594,0.00365062,0.03175255,0.10796313
-4.66133067,2.79279974,0.17081970,2.51608850,0.17839788,0.00365743,0.03226786,0.10696155
-4.65532766,2.78691801,0.16957569,2.51188124,0.17586330,0.00367317,0.03292648,0.10640578
-4.64932466,2.78943885,0.16958312,2.51458349,0.17422299,0.00369883,0.03372389,0.10628779
-4.64332166,2.80067838,0.17080801,2.52454964,0.17344681,0.00373526,0.03465439,0.10659009
-4.63731866,2.82081351,0.17318898,2.54202505,0.17348454,0.00378310,0.03571102,0.10728597
-4.63131566,2.84986532,0.17663876,2.56712817,0.17426727,0.00384278,0.03688552,0.10834009
-4.62531266,2.88768645,0.18104629,2.59983568,0.17570952,0.00391442,0.03816823,0.10970936
-4.61930965,2.93395343,0.18627963,2.63997189,0.17771184,0.00399786,0.03954811,0.11134407
-4.61330665,2.98816489,0.19218935,2.68720320,0.18016385,0.00409259,0.04101282,0.11318923
-4.60730365,3.04964608,0.19861240,2.74103831,0.18294768,0.00419778,0.04254881,0.11518620
-4.60130065,3.11756005,0.20537644,2.80083459,0.18594150,0.00431224,0.04414154,0.11727435
-4.59529765,3.19092547,0.21230435,2.86581069,0.18902325,0.00443449,0.04577569,0.11939288
-4.58929465,3.26864058,0.21921892,2.93506515,0.19207423,0.00456276,0.04743548,0.12148262
-4.58329165,3.34951266,0.22594755,3.00760048,0.19498247,0.00469502,0.04910502,0.12348779
-4.57728864,3.43229192,0.23232679,3.08235187,0.19764588,0.00482907,0.05076866,0.12535766
-4.57128564,3.51570864,0.23820660,3.15821946,0.19997484,0.00496261,0.05241137,0.12704800
-4.56528264,3.59851200,0.24345426,3.23410287,0.20189437,0.00509327,0.05401914,0.12852231
-4.55927964,3.67950923,0.24795760,3.30893660,0.20334564,0.00521873,0.05557931,0.12975283
-4.55327664,3.75760324,0.25162773,3.38172487,0.20428693,0.00533681,0.05708089,0.13072115
-4.54727364,3.83182747,0.25440087,3.45157435,0.20469389,0.00544550,0.05851484,0.13141860
-4.54127064,3.90137636,0.25623953,3.51772357,0.20455921,0.00554308,0.05987429,0.13184626
-4.53526763,3.96563017,0.25713268,3.57956760,0.20389171,0.00562815,0.06115466,0.13201468
-4.52926463,4.02417329,0.25709516,3.63667709,0.20271493,0.00569974,0.06235375,0.13194329
-4.52326163,4.07680512,0.25616622,3.68881079,0.20106528,0.00575727,0.06347173,0.13165960
-4.51725863,4.12354315,0.25440732,3.73592102,0.19898990,0.00580066,0.06451104,0.13119819
-4.51125563,4.16461810,0.25189926,3.77815190,0.19654429,0.00583028,0.06547627,0.13059949
-4.50525263,4.20046124,0.24873870,3.81583019,0.19378983,0.00584694,0.06637387,0.12990845
-4.49924962,4.23168439,0.24503436,3.84944930,0.19079132,0.00585193,0.06721191,0.12917327
-4.49324662,4.25905331,0.24090288,3.87964684,0.18761461,0.00584689,0.06799972,0.12844392
-4.48724362,4.28345555,0.23646468,3.90717660,0.18432447,0.00583379,0.06874741,0.12777089
-4.48124062,4.30586379,0.23183981,3.93287616,0.18098265,0.00581490,0.06946553,0.12720388
-4.47523762,4.32729628,0.22714415,3.95763107,0.17764633,0.00579260,0.07016452,0.12679062
-4.46923462,4.34877560,0.22248585,3.98233729,0.17436686,0.00576941,0.07085422,0.12657592
-4.46323162,4.37128753,0.21796245,4.00786307,0.17118889,0.00574782,0.07154341,0.12660071
-4.45722861,4.39574139,0.21365841,4.03501191,0.16814984,0.00573022,0.07223936,0.12690136
-4.45122561,4.42293346,0.20964350,4.06448804,0.16527973,0.00571879,0.07294730,0.12750913
-4.44522261,4.45351491,0.20597173,4.09686576,0.16260131,0.00571546,0.07367015,0.12844978
-4.43921961,4.48796530,0.20268103,4.13256387,0.16013037,0.00572179,0.07440814,0.12974332
-4.43321661,4.52657290,0.19979365,4.17182629,0.15787636,0.00573893,0.07515864,0.13140396
-4.42721361,4.56942239,0.19731707,4.21470961,0.15584304,0.00576758,0.07591601,0.13344013
-4.42121061,4.61639043,0.19524548,4.26107807,0.15402933,0.00580797,0.07667164,0.13585464
-4.41520760,4.66714929,0.19356167,4.31060623,0.15243010,0.00585984,0.07741408,0.13864498
-4.40920460,4.72117820,0.19223917,4.36278904,0.15103698,0.00592242,0.07812927,0.14180359
-4.40320160,4.77778193,0.19124462,4.41695899,0.14983909,0.00599455,0.07880097,0.14531828
-4.39719860,4.83611565,0.19054017,4.47230943,0.14882376,0.00607461,0.07941121,0.14917261
-4.39119560,4.89521499,0.19008577,4.52792295,0.14797699,0.00616069,0.07994092,0.15334633
-4.38519260,4.95402985,0.18984136,4.58280363,0.14728397,0.00625058,0.08037055,0.15781578
-4.37918959,5.01146033,0.18976874,4.63591146,0.14672931,0.00634188,0.08068082,0.16255423
-4.37318659,5.06639342,0.18983313,4.68619756,0.14629729,0.00643211,0.08085342,0.16753226
-4.36718359,5.11773845,0.19000439,4.73263852,0.14597192,0.00651875,0.08087174,0.17271802
-4.36118059,5.16446022,0.19025780,4.77426826,0.14573697,0.00659937,0.08072154,0.17807746
-4.35517759,5.20560806,0.19057444,4.81020627,0.14557595,0.00667165,0.08039151,0.18357451
-4.34917459,5.24034007,0.19094123,4.83968100,0.14547204,0.00673352,0.07987380,0.18917124
-4.34317159,5.26794154,0.19135059,4.86204761,0.14540807,0.00678315,0.07916440,0.19482797
-4.33716858,5.28783726,0.19179983,4.87679961,0.14536645,0.00681905,0.07826333,0.20050337
-4.33116558,5.29959755,0.19229031,4.88357439,0.14532928,0.00684004,0.07717479,0.20615462
-4.32516258,5.30293847,0.19282646,4.88215277,0.14527838,0.00684532,0.07590710,0.21173755
-4.31915958,5.29771656,0.19341473,4.87245310,0.14519550,0.00683444,0.07447257,0.21720688
-4.31315658,5.28391928,0.19406250,4.85452100,0.14506258,0.00680731,0.07288717,0.22251658
-4.30715358,5.26165197,0.19477711,4.82851551,0.14486204,0.00676414,0.07117023,0.22762025
