energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.91595798,3.28074452,-3.28074455,0.04750792,-0.04750792,0.50843856,-0.50843855,1.07735636,-1.07735636,0.60203336,-0.60203337,1.43267110,-1.43267112,0.00000000,-0.00000000
-5.90995498,3.32750951,-3.32750954,0.04728627,-0.04728627,0.50169655,-0.50169655,1.08871584,-1.08871584,0.59702683,-0.59702683,1.47994971,-1.47994973,0.00000000,-0.00000000
-5.90395198,3.36782729,-3.36782731,0.04700089,-0.04700089,0.49395085,-0.49395085,1.09692101,-1.09692102,0.59110446,-0.59110446,1.52426820,-1.52426822,0.00000000,-0.00000000
-5.89794897,3.40171971,-3.40171974,0.04666339,-0.04666339,0.48540367,-0.48540367,1.10204826,-1.10204826,0.58447412,-0.58447412,1.56524665,-1.56524667,0.00000000,-0.00000000
-5.89194597,3.42917452,-3.42917454,0.04628274,-0.04628274,0.47625231,-0.47625230,1.10420421,-1.10420421,0.57732259,-0.57732259,1.60249660,-1.60249662,0.00000000,-0.00000000
-5.88594297,3.45013181,-3.45013183,0.04586494,-0.04586494,0.46668257,-0.46668256,1.10351878,-1.10351878,0.56980896,-0.56980896,1.63562402,-1.63562404,0.00000000,-0.00000000
-5.87993997,3.46447648,-3.46447649,0.04541290,-0.04541290,0.45686313,-0.45686313,1.10013827,-1.10013827,0.56205980,-0.56205980,1.66423448,-1.66423450,0.00000000,-0.00000000
-5.87393697,3.47203733,-3.47203734,0.04492651,-0.04492651,0.44694113,-0.44694113,1.09421934,-1.09421934,0.55416631,-0.55416631,1.68794063,-1.68794065,0.00000000,-0.00000000
-5.86793397,3.47259319,-3.47259320,0.04440289,-0.04440288,0.43703910,-0.43703910,1.08592388,-1.08592388,0.54618350,-0.54618350,1.70637187,-1.70637188,0.00000000,-0.00000000
-5.86193097,3.46588598,-3.46588599,0.04383674,-0.04383674,0.42725346,-0.42725346,1.07541550,-1.07541550,0.53813155,-0.53813155,1.71918599,-1.71918600,0.00000000,-0.00000000
-5.85592796,3.45163992,-3.45163992,0.04322098,-0.04322098,0.41765451,-0.41765451,1.06285758,-1.06285758,0.52999902,-0.52999902,1.72608228,-1.72608229,0.00000000,-0.00000000
-5.84992496,3.42958607,-3.42958607,0.04254726,-0.04254726,0.40828792,-0.40828792,1.04841310,-1.04841310,0.52174775,-0.52174775,1.72681548,-1.72681548,0.00000000,-0.00000000
-5.84392196,3.39949062,-3.39949062,0.04180678,-0.04180678,0.39917753,-0.39917752,1.03224619,-1.03224618,0.51331923,-0.51331923,1.72120996,-1.72120996,0.00000000,-0.00000000
-5.83791896,3.36118522,-3.36118521,0.04099093,-0.04099093,0.39032930,-0.39032930,1.01452517,-1.01452517,0.50464187,-0.50464187,1.70917316,-1.70917316,0.00000000,-0.00000000
-5.83191596,3.31459753,-3.31459752,0.04009202,-0.04009202,0.38173616,-0.38173615,0.99542677,-0.99542677,0.49563893,-0.49563892,1.69070760,-1.69070759,0.00000000,-0.00000000
-5.82591296,3.25977994,-3.25977992,0.03910393,-0.03910393,0.37338335,-0.37338335,0.97514105,-0.97514104,0.48623650,-0.48623650,1.66592051,-1.66592051,0.00000000,-0.00000000
-5.81990995,3.19693460,-3.19693457,0.03802265,-0.03802265,0.36525408,-0.36525408,0.95387652,-0.95387651,0.47637129,-0.47637129,1.63503053,-1.63503052,0.00000000,-0.00000000
-5.81390695,3.12643298,-3.12643295,0.03684671,-0.03684671,0.35733498,-0.35733498,0.93186494,-0.93186493,0.46599762,-0.46599762,1.59837063,-1.59837062,0.00000000,-0.00000000
-5.80790395,3.04882861,-3.04882857,0.03557747,-0.03557747,0.34962116,-0.34962116,0.90936510,-0.90936509,0.45509338,-0.45509337,1.55638714,-1.55638712,0.00000000,-0.00000000
-5.80190095,2.96486171,-2.96486167,0.03421930,-0.03421930,0.34212048,-0.34212048,0.88666513,-0.88666512,0.44366468,-0.44366468,1.50963437,-1.50963435,0.00000000,-0.00000000
-5.79589795,2.87545532,-2.87545528,0.03277956,-0.03277955,0.33485688,-0.33485687,0.86408292,-0.86408292,0.43174895,-0.43174895,1.45876509,-1.45876506,0.00000000,-0.00000000
-5.78989495,2.78170252,-2.78170248,0.03126844,-0.03126844,0.32787236,-0.32787236,0.84196418,-0.84196418,0.41941632,-0.41941632,1.40451681,-1.40451679,0.00000000,-0.00000000
-5.78389195,2.68484517,-2.68484513,0.02969876,-0.02969876,0.32122780,-0.32122780,0.82067803,-0.82067803,0.40676934,-0.40676934,1.34769466,-1.34769464,0.00000000,-0.00000000
-5.77788894,2.58624485,-2.58624481,0.02808554,-0.02808554,0.31500222,-0.31500222,0.80061008,-0.80061007,0.39394106,-0.39394106,1.28915112,-1.28915109,0.00000000,-0.00000000
-5.77188594,2.48734714,-2.48734710,0.02644556,-0.02644556,0.30929079,-0.30929079,0.78215304,-0.78215303,0.38109157,-0.38109157,1.22976364,-1.22976362,0.00000000,-0.00000000
-5.76588294,2.38964081,-2.38964076,0.02479685,-0.02479685,0.30420148,-0.30420148,0.76569529,-0.76569529,0.36840320,-0.36840320,1.17041098,-1.17041095,0.00000000,-0.00000000
-5.75987994,2.29461351,-2.29461346,0.02315815,-0.02315815,0.29985065,-0.29985065,0.75160772,-0.75160772,0.35607466,-0.35607466,1.11194910,-1.11194907,0.00000000,-0.00000000
-5.75387694,2.20370600,-2.20370596,0.02154835,-0.02154835,0.29635776,-0.29635776,0.74022946,-0.74022945,0.34431438,-0.34431438,1.05518775,-1.05518772,0.00000000,-0.00000000
-5.74787394,2.11826676,-2.11826673,0.01998594,-0.01998594,0.29383943,-0.29383943,0.73185319,-0.73185318,0.33333331,-0.33333331,1.00086849,-1.00086846,0.00000000,-0.00000000
-5.74187094,2.03950890,-2.03950887,0.01848855,-0.01848855,0.29240324,-0.29240324,0.72671081,-0.72671081,0.32333762,-0.32333761,0.94964510,-0.94964507,0.00000000,-0.00000000
-5.73586793,1.96847118,-1.96847115,0.01707248,-0.01707248,0.29214146,-0.29214146,0.72496013,-0.72496013,0.31452135,-0.31452135,0.90206700,-0.90206697,0.00000000,-0.00000000
-5.72986493,1.90598466,-1.90598463,0.01575235,-0.01575235,0.29312520,-0.29312520,0.72667331,-0.72667331,0.30705963,-0.30705962,0.85856633,-0.85856631,0.00000000,-0.00000000
-5.72386193,1.85264628,-1.85264625,0.01454078,-0.01454078,0.29539909,-0.29539909,0.73182792,-0.73182792,0.30110232,-0.30110232,0.81944905,-0.81944903,0.00000000,-0.00000000
-5.71785893,1.80880034,-1.80880032,0.01344817,-0.01344817,0.29897689,-0.29897689,0.74030094,-0.74030094,0.29676865,-0.29676865,0.78489025,-0.78489023,0.00000000,-0.00000000
-5.71185593,1.77452851,-1.77452849,0.01248258,-0.01248258,0.30383819,-0.30383819,0.75186631,-0.75186631,0.29414268,-0.29414268,0.75493378,-0.75493376,0.00000000,-0.00000000
-5.70585293,1.74964857,-1.74964855,0.01164958,-0.01164958,0.30992635,-0.30992636,0.76619631,-0.76619632,0.29326994,-0.29326995,0.72949605,-0.72949603,0.00000000,-0.00000000
-5.69984992,1.73372187,-1.73372185,0.01095231,-0.01095231,0.31714787,-0.31714788,0.78286684,-0.78286684,0.29415525,-0.29415526,0.70837378,-0.70837377,0.00000000,-0.00000000
-5.69384692,1.72606906,-1.72606905,0.01039147,-0.01039147,0.32537311,-0.32537312,0.80136651,-0.80136651,0.29676161,-0.29676162,0.69125524,-0.69125523,0.00000000,-0.00000000
-5.68784392,1.72579332,-1.72579331,0.00996541,-0.00996541,0.33443842,-0.33443842,0.82110937,-0.82110938,0.30101038,-0.30101038,0.67773448,-0.67773447,0.00000000,-0.00000000
-5.68184092,1.73181016,-1.73181016,0.00967025,-0.00967025,0.34414956,-0.34414957,0.84145084,-0.84145084,0.30678251,-0.30678252,0.66732802,-0.66732801,0.00000000,-0.00000000
-5.67583792,1.74288257,-1.74288257,0.00950005,-0.00950005,0.35428634,-0.35428635,0.86170612,-0.86170613,0.31392091,-0.31392092,0.65949330,-0.65949329,0.00000000,-0.00000000
-5.66983492,1.75766018,-1.75766019,0.00944694,-0.00944694,0.36460812,-0.36460812,0.88117061,-0.88117061,0.32223371,-0.32223372,0.65364819,-0.65364818,0.00000000,-0.00000000
-5.66383192,1.77472104,-1.77472104,0.00950134,-0.00950134,0.37486016,-0.37486016,0.89914130,-0.89914131,0.33149847,-0.33149848,0.64919093,-0.64919092,0.00000000,-0.00000000
-5.65782891,1.79261440,-1.79261440,0.00965216,-0.00965216,0.38478042,-0.38478043,0.91493846,-0.91493847,0.34146709,-0.34146710,0.64551975,-0.64551974,0.00000000,-0.00000000
-5.65182591,1.80990324,-1.80990324,0.00988701,-0.00988701,0.39410666,-0.39410666,0.92792660,-0.92792660,0.35187140,-0.35187141,0.64205166,-0.64205166,0.00000000,-0.00000000
-5.64582291,1.82520499,-1.82520499,0.01019241,-0.01019241,0.40258344,-0.40258344,0.93753397,-0.93753398,0.36242920,-0.36242921,0.63823966,-0.63823965,0.00000000,-0.00000000
-5.63981991,1.83722925,-1.83722926,0.01055405,-0.01055405,0.40996897,-0.40996897,0.94326984,-0.94326984,0.37285074,-0.37285075,0.63358800,-0.63358799,0.00000000,-0.00000000
-5.63381691,1.84481143,-1.84481144,0.01095706,-0.01095706,0.41604138,-0.41604138,0.94473873,-0.94473873,0.38284538,-0.38284539,0.62766508,-0.62766507,0.00000000,-0.00000000
-5.62781391,1.84694129,-1.84694130,0.01138623,-0.01138623,0.42060437,-0.42060438,0.94165127,-0.94165126,0.39212831,-0.39212832,0.62011356,-0.62011356,0.00000000,-0.00000000
-5.62181091,1.84278586,-1.84278586,0.01182630,-0.01182630,0.42349202,-0.42349202,0.93383124,-0.93383124,0.40042727,-0.40042727,0.61065766,-0.61065766,0.00000000,-0.00000000
-5.61580790,1.83170612,-1.83170612,0.01226228,-0.01226228,0.42457256,-0.42457256,0.92121861,-0.92121861,0.40748896,-0.40748896,0.59910738,-0.59910737,0.00000000,-0.00000000
-5.60980490,1.81326730,-1.81326730,0.01267968,-0.01267968,0.42375121,-0.42375121,0.90386850,-0.90386850,0.41308516,-0.41308516,0.58535975,-0.58535974,0.00000000,-0.00000000
-5.60380190,1.78724285,-1.78724284,0.01306484,-0.01306484,0.42097183,-0.42097183,0.88194647,-0.88194646,0.41701823,-0.41701823,0.56939731,-0.56939731,0.00000000,-0.00000000
-5.59779890,1.75361215,-1.75361215,0.01340521,-0.01340521,0.41621758,-0.41621758,0.85572017,-0.85572017,0.41912595,-0.41912595,0.55128392,-0.55128391,0.00000000,-0.00000000
-5.59179590,1.71255265,-1.71255264,0.01368960,-0.01368960,0.40951042,-0.40951042,0.82554814,-0.82554814,0.41928553,-0.41928554,0.53115820,-0.53115819,0.00000000,-0.00000000
-5.58579290,1.66442673,-1.66442672,0.01390841,-0.01390841,0.40090974,-0.40090974,0.79186605,-0.79186604,0.41741664,-0.41741664,0.50922519,-0.50922519,0.00000000,-0.00000000
-5.57978989,1.60976428,-1.60976427,0.01405388,-0.01405388,0.39050997,-0.39050997,0.75517129,-0.75517128,0.41348336,-0.41348336,0.48574639,-0.48574638,0.00000000,-0.00000000
-5.57378689,1.54924164,-1.54924162,0.01412023,-0.01412023,0.37843754,-0.37843754,0.71600645,-0.71600644,0.40749497,-0.40749497,0.46102878,-0.46102878,0.00000000,-0.00000000
-5.56778389,1.48365788,-1.48365786,0.01410374,-0.01410374,0.36484706,-0.36484705,0.67494245,-0.67494244,0.39950560,-0.39950560,0.43541330,-0.43541330,0.00000000,-0.00000000
-5.56178089,1.41390928,-1.41390926,0.01400288,-0.01400288,0.34991704,-0.34991703,0.63256201,-0.63256200,0.38961253,-0.38961252,0.40926311,-0.40926310,0.00000000,-0.00000000
-5.55577789,1.34096289,-1.34096288,0.01381821,-0.01381821,0.33384526,-0.33384525,0.58944394,-0.58944393,0.37795347,-0.37795347,0.38295218,-0.38295217,0.00000000,-0.00000000
-5.54977489,1.26583008,-1.26583007,0.01355240,-0.01355240,0.31684384,-0.31684384,0.54614891,-0.54614890,0.36470265,-0.36470265,0.35685450,-0.35685450,0.00000000,-0.00000000
-5.54377189,1.18954068,-1.18954066,0.01321003,-0.01321002,0.29913429,-0.29913428,0.50320704,-0.50320703,0.35006592,-0.35006592,0.33133420,-0.33133420,0.00000000,-0.00000000
-5.53776888,1.11311856,-1.11311854,0.01279740,-0.01279740,0.28094251,-0.28094250,0.46110749,-0.46110748,0.33427506,-0.33427505,0.30673682,-0.30673682,0.00000000,-0.00000000
-5.53176588,1.03755910,-1.03755908,0.01232234,-0.01232234,0.26249409,-0.26249408,0.42029046,-0.42029045,0.31758145,-0.31758144,0.28338191,-0.28338191,0.00000000,-0.00000000
-5.52576288,0.96380900,-0.96380898,0.01179387,-0.01179387,0.24400975,-0.24400974,0.38114135,-0.38114134,0.30024930,-0.30024929,0.26155701,-0.26155701,0.00000000,-0.00000000
-5.51975988,0.89274868,-0.89274866,0.01122188,-0.01122188,0.22570128,-0.22570127,0.34398723,-0.34398722,0.28254869,-0.28254869,0.24151302,-0.24151302,0.00000000,-0.00000000
-5.51375688,0.82517767,-0.82517765,0.01061684,-0.01061684,0.20776785,-0.20776784,0.30909546,-0.30909546,0.26474868,-0.26474868,0.22346095,-0.22346095,0.00000000,-0.00000000
-5.50775388,0.76180272,-0.76180271,0.00998942,-0.00998942,0.19039288,-0.19039288,0.27667408,-0.27667408,0.24711063,-0.24711063,0.20756985,-0.20756985,0.00000000,-0.00000000
-5.50175088,0.70322903,-0.70322901,0.00935018,-0.00935018,0.17374151,-0.17374151,0.24687385,-0.24687384,0.22988207,-0.22988206,0.19396597,-0.19396597,0.00000000,-0.00000000
-5.49574787,0.64995407,-0.64995406,0.00870926,-0.00870926,0.15795857,-0.15795857,0.21979154,-0.21979153,0.21329116,-0.21329116,0.18273278,-0.18273278,0.00000000,-0.00000000
-5.48974487,0.60236423,-0.60236421,0.00807609,-0.00807609,0.14316722,-0.14316721,0.19547424,-0.19547423,0.19754207,-0.19754206,0.17391182,-0.17391182,0.00000000,-0.00000000
-5.48374187,0.56073372,-0.56073371,0.00745920,-0.00745920,0.12946813,-0.12946813,0.17392424,-0.17392424,0.18281114,-0.18281114,0.16750425,-0.16750425,0.00000000,-0.00000000
-5.47773887,0.52522579,-0.52522578,0.00686597,-0.00686597,0.11693925,-0.11693925,0.15510430,-0.15510429,0.16924425,-0.16924424,0.16347276,-0.16347276,0.00000000,-0.00000000
-5.47173587,0.49589581,-0.49589581,0.00630257,-0.00630257,0.10563605,-0.10563604,0.13894297,-0.13894296,0.15695500,-0.15695499,0.16174395,-0.16174395,0.00000000,-0.00000000
-5.46573287,0.47269601,-0.47269600,0.00577386,-0.00577386,0.09559220,-0.09559220,0.12533986,-0.12533986,0.14602412,-0.14602412,0.16221095,-0.16221095,0.00000000,-0.00000000
-5.45972986,0.45548169,-0.45548169,0.00528334,-0.00528334,0.08682075,-0.08682075,0.11417055,-0.11417055,0.13649975,-0.13649975,0.16473620,-0.16473621,0.00000000,-0.00000000
-5.45372686,0.44401872,-0.44401872,0.00483326,-0.00483326,0.07931550,-0.07931550,0.10529110,-0.10529109,0.12839864,-0.12839863,0.16915444,-0.16915445,0.00000000,-0.00000000
-5.44772386,0.43799199,-0.43799199,0.00442459,-0.00442459,0.07305278,-0.07305278,0.09854213,-0.09854212,0.12170820,-0.12170820,0.17527579,-0.17527580,0.00000000,-0.00000000
-5.44172086,0.43701481,-0.43701482,0.00405725,-0.00405725,0.06799335,-0.06799334,0.09375242,-0.09375241,0.11638924,-0.11638923,0.18288905,-0.18288906,0.00000000,-0.00000000
-5.43571786,0.44063916,-0.44063916,0.00373017,-0.00373017,0.06408447,-0.06408447,0.09074201,-0.09074201,0.11237922,-0.11237922,0.19176511,-0.19176511,0.00000000,-0.00000000
-5.42971486,0.44836644,-0.44836644,0.00344150,-0.00344150,0.06126215,-0.06126215,0.08932493,-0.08932493,0.10959602,-0.10959602,0.20166062,-0.20166063,0.00000000,-0.00000000
-5.42371186,0.45965898,-0.45965898,0.00318879,-0.00318879,0.05945335,-0.05945335,0.08931161,-0.08931161,0.10794189,-0.10794189,0.21232187,-0.21232188,0.00000000,-0.00000000
-5.41770885,0.47395185,-0.47395186,0.00296920,-0.00296920,0.05857827,-0.05857827,0.09051101,-0.09051101,0.10730767,-0.10730767,0.22348891,-0.22348891,0.00000000,-0.00000000
-5.41170585,0.49066514,-0.49066514,0.00277964,-0.00277964,0.05855261,-0.05855261,0.09273264,-0.09273264,0.10757697,-0.10757697,0.23489991,-0.23489992,0.00000000,-0.00000000
-5.40570285,0.50921633,-0.50921633,0.00261697,-0.00261697,0.05928976,-0.05928976,0.09578847,-0.09578847,0.10863027,-0.10863027,0.24629579,-0.24629580,0.00000000,-0.00000000
-5.39969985,0.52903276,-0.52903277,0.00247818,-0.00247818,0.06070289,-0.06070289,0.09949490,-0.09949490,0.11034890,-0.11034890,0.25742496,-0.25742497,0.00000000,-0.00000000
-5.39369685,0.54956387,-0.54956388,0.00236054,-0.00236054,0.06270698,-0.06270698,0.10367469,-0.10367469,0.11261861,-0.11261861,0.26804818,-0.26804818,0.00000000,-0.00000000
-5.38769385,0.57029295,-0.57029295,0.00226165,-0.00226165,0.06522064,-0.06522064,0.10815902,-0.10815902,0.11533281,-0.11533281,0.27794340,-0.27794340,0.00000000,-0.00000000
-5.38169085,0.59074813,-0.59074814,0.00217962,-0.00217962,0.06816772,-0.06816772,0.11278951,-0.11278951,0.11839540,-0.11839540,0.28691046,-0.28691046,0.00000000,-0.00000000
-5.37568784,0.61051236,-0.61051237,0.00211308,-0.00211308,0.07147871,-0.07147871,0.11742032,-0.11742032,0.12172299,-0.12172299,0.29477551,-0.29477551,0.00000000,-0.00000000
-5.36968484,0.62923184,-0.62923184,0.00206124,-0.00206124,0.07509184,-0.07509184,0.12192017,-0.12192017,0.12524657,-0.12524657,0.30139490,-0.30139490,0.00000000,-0.00000000
-5.36368184,0.64662276,-0.64662276,0.00202390,-0.00202390,0.07895389,-0.07895389,0.12617424,-0.12617424,0.12891257,-0.12891257,0.30665861,-0.30665861,0.00000000,-0.00000000
-5.35767884,0.66247604,-0.66247604,0.00200143,-0.00200143,0.08302060,-0.08302061,0.13008580,-0.13008580,0.13268330,-0.13268330,0.31049272,-0.31049271,0.00000000,-0.00000000
-5.35167584,0.67665970,-0.67665969,0.00199472,-0.00199471,0.08725674,-0.08725674,0.13357759,-0.13357759,0.13653675,-0.13653675,0.31286117,-0.31286117,0.00000000,-0.00000000
-5.34567284,0.68911878,-0.68911878,0.00200512,-0.00200512,0.09163572,-0.09163572,0.13659275,-0.13659274,0.14046575,-0.14046575,0.31376646,-0.31376645,0.00000000,-0.00000000
-5.33966983,0.69987285,-0.69987284,0.00203439,-0.00203439,0.09613896,-0.09613896,0.13909525,-0.13909525,0.14447663,-0.14447663,0.31324920,-0.31324919,0.00000000,-0.00000000
-5.33366683,0.70901089,-0.70901089,0.00208455,-0.00208455,0.10075474,-0.10075474,0.14106983,-0.14106983,0.14858734,-0.14858734,0.31138675,-0.31138674,0.00000000,-0.00000000
-5.32766383,0.71668401,-0.71668401,0.00215779,-0.00215779,0.10547684,-0.10547685,0.14252134,-0.14252134,0.15282522,-0.15282522,0.30829067,-0.30829067,0.00000000,-0.00000000
-5.32166083,0.72309607,-0.72309606,0.00225634,-0.00225634,0.11030293,-0.11030294,0.14347348,-0.14347348,0.15722447,-0.15722448,0.30410328,-0.30410328,0.00000000,-0.00000000
-5.31565783,0.72849271,-0.72849271,0.00238235,-0.00238235,0.11523276,-0.11523276,0.14396706,-0.14396706,0.16182346,-0.16182346,0.29899327,-0.29899326,0.00000000,-0.00000000
-5.30965483,0.73314931,-0.73314930,0.00253773,-0.00253773,0.12026630,-0.12026630,0.14405771,-0.14405771,0.16666200,-0.16666200,0.29315066,-0.29315065,0.00000000,-0.00000000
-5.30365183,0.73735825,-0.73735825,0.00272400,-0.00272400,0.12540199,-0.12540199,0.14381327,-0.14381327,0.17177884,-0.17177885,0.28678128,-0.28678127,0.00000000,-0.00000000
-5.29764882,0.74141639,-0.74141639,0.00294223,-0.00294223,0.13063508,-0.13063509,0.14331081,-0.14331081,0.17720930,-0.17720930,0.28010086,-0.28010086,0.00000000,-0.00000000
-5.29164582,0.74561299,-0.74561299,0.00319283,-0.00319283,0.13595627,-0.13595627,0.14263359,-0.14263359,0.18298331,-0.18298331,0.27332910,-0.27332909,0.00000000,-0.00000000
-5.28564282,0.75021884,-0.75021884,0.00347548,-0.00347548,0.14135068,-0.14135068,0.14186789,-0.14186789,0.18912396,-0.18912396,0.26668383,-0.26668383,0.00000000,-0.00000000
-5.27963982,0.75547705,-0.75547705,0.00378908,-0.00378908,0.14679728,-0.14679728,0.14109998,-0.14109997,0.19564648,-0.19564648,0.26037554,-0.26037554,0.00000000,-0.00000000
-5.27363682,0.76159573,-0.76159573,0.00413161,-0.00413161,0.15226876,-0.15226876,0.14041328,-0.14041328,0.20255783,-0.20255784,0.25460235,-0.25460234,0.00000000,-0.00000000
-5.26763382,0.76874289,-0.76874289,0.00450016,-0.00450016,0.15773192,-0.15773192,0.13988587,-0.13988587,0.20985680,-0.20985680,0.24954565,-0.24954565,0.00000000,-0.00000000
-5.26163082,0.77704353,-0.77704354,0.00489090,-0.00489090,0.16314846,-0.16314847,0.13958828,-0.13958828,0.21753450,-0.21753450,0.24536647,-0.24536647,0.00000000,-0.00000000
-5.25562781,0.78657901,-0.78657902,0.00529909,-0.00529909,0.16847622,-0.16847623,0.13958179,-0.13958179,0.22557535,-0.22557535,0.24220259,-0.24220259,0.00000000,-0.00000000
-5.24962481,0.79738821,-0.79738822,0.00571921,-0.00571921,0.17367074,-0.17367074,0.13991713,-0.13991713,0.23395824,-0.23395824,0.24016644,-0.24016644,0.00000000,-0.00000000
-5.24362181,0.80947043,-0.80947044,0.00614500,-0.00614500,0.17868699,-0.17868699,0.14063361,-0.14063361,0.24265784,-0.24265785,0.23934376,-0.23934376,0.00000000,-0.00000000
-5.23761881,0.82278943,-0.82278944,0.00656962,-0.00656962,0.18348127,-0.18348128,0.14175870,-0.14175870,0.25164593,-0.25164594,0.23979289,-0.23979289,0.00000000,-0.00000000
-5.23161581,0.83727823,-0.83727824,0.00698584,-0.00698584,0.18801307,-0.18801307,0.14330792,-0.14330792,0.26089255,-0.26089256,0.24154467,-0.24154467,0.00000000,-0.00000000
-5.22561281,0.85284419,-0.85284421,0.00738619,-0.00738619,0.19224668,-0.19224669,0.14528511,-0.14528511,0.27036694,-0.27036695,0.24460288,-0.24460288,0.00000000,-0.00000000
-5.21960980,0.86937401,-0.86937402,0.00776321,-0.00776321,0.19615276,-0.19615276,0.14768286,-0.14768287,0.28003816,-0.28003817,0.24894493,-0.24894493,0.00000000,-0.00000000
-5.21360680,0.88673816,-0.88673818,0.00810966,-0.00810966,0.19970937,-0.19970937,0.15048329,-0.15048329,0.28987536,-0.28987537,0.25452300,-0.25452301,0.00000000,-0.00000000
-5.20760380,0.90479477,-0.90479478,0.00841874,-0.00841874,0.20290280,-0.20290280,0.15365883,-0.15365884,0.29984771,-0.29984772,0.26126531,-0.26126531,0.00000000,-0.00000000
-5.20160080,0.92339261,-0.92339263,0.00868432,-0.00868432,0.20572793,-0.20572793,0.15717330,-0.15717330,0.30992413,-0.30992414,0.26907757,-0.26907757,0.00000000,-0.00000000
-5.19559780,0.94237344,-0.94237346,0.00890113,-0.00890113,0.20818828,-0.20818829,0.16098298,-0.16098298,0.32007274,-0.32007275,0.27784469,-0.27784469,0.00000000,-0.00000000
-5.18959480,0.96157366,-0.96157368,0.00906492,-0.00906492,0.21029577,-0.21029577,0.16503792,-0.16503793,0.33026044,-0.33026045,0.28743252,-0.28743253,0.00000000,-0.00000000
-5.18359180,0.98082573,-0.98082575,0.00917264,-0.00917264,0.21207018,-0.21207018,0.16928336,-0.16928336,0.34045249,-0.34045250,0.29768994,-0.29768994,0.00000000,-0.00000000
-5.17758879,0.99995950,-0.99995952,0.00922249,-0.00922249,0.21353864,-0.21353864,0.17366125,-0.17366125,0.35061255,-0.35061256,0.30845105,-0.30845106,0.00000000,-0.00000000
-5.17158579,1.01880400,-1.01880403,0.00921401,-0.00921401,0.21473496,-0.21473496,0.17811208,-0.17811208,0.36070302,-0.36070303,0.31953782,-0.31953782,0.00000000,-0.00000000
-5.16558279,1.03718980,-1.03718982,0.00914805,-0.00914805,0.21569915,-0.21569915,0.18257683,-0.18257683,0.37068605,-0.37068607,0.33076292,-0.33076293,0.00000000,-0.00000000
