energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Li_s_up,Te_p_up,Te_d_up
-6.00000000,6.95007502,0.01646364,0.55371298,1.45847557,3.96811678,0.22608203,2.26448765,0.00000000
-5.99399700,7.20596418,0.01685277,0.57247349,1.51418232,4.13216430,0.23704555,2.33686017,0.00000000
-5.98799400,7.44933681,0.01725249,0.59055765,1.56776714,4.28732749,0.24724729,2.40765724,0.00000000
-5.98199100,7.67758109,0.01765916,0.60785340,1.61856848,4.43193460,0.25654399,2.47615243,0.00000000
-5.97598799,7.88812526,0.01806769,0.62424865,1.66590930,4.56440880,0.26480461,2.54154616,0.00000000
-5.96998499,8.07850929,0.01847160,0.63963293,1.70911662,4.68331010,0.27191446,2.60299067,0.00000000
-5.96398199,8.24645842,0.01886335,0.65389913,1.74754265,4.78737546,0.27777907,2.65961900,0.00000000
-5.95797899,8.38995515,0.01923460,0.66694521,1.78058647,4.87555530,0.28232758,2.71057653,0.00000000
-5.95197599,8.50730654,0.01957663,0.67867576,1.80771530,4.94704512,0.28551570,2.75505353,0.00000000
-5.94597299,8.59720401,0.01988068,0.68900345,1.82848429,5.00131097,0.28732784,2.79231714,0.00000000
-5.93996998,8.65877296,0.02013847,0.69785026,1.84255397,5.03810789,0.28777855,2.82174124,0.00000000
-5.93396698,8.69161023,0.02034261,0.70514855,1.84970455,5.05749065,0.28691310,2.84283290,0.00000000
-5.92796398,8.69580805,0.02048704,0.71084190,1.84984634,5.05981666,0.28480716,2.85525418,0.00000000
-5.92196098,8.67196363,0.02056745,0.71488583,1.84302603,5.04574085,0.28156563,2.85883852,0.00000000
-5.91595798,8.62117433,0.02058163,0.71724837,1.82942842,5.01620319,0.27732054,2.85360114,0.00000000
-5.90995498,8.54501885,0.02052980,0.71791058,1.80937374,4.97240910,0.27222824,2.83974320,0.00000000
-5.90395198,8.44552547,0.02041481,0.71686701,1.78331061,4.91580376,0.26646580,2.81764990,0.00000000
-5.89794897,8.32512883,0.02024230,0.71412616,1.75180513,4.84804115,0.26022683,2.78788271,0.00000000
-5.89194597,8.18661679,0.02002077,0.70971090,1.71552653,4.77094880,0.25371677,2.75116644,0.00000000
-5.88594297,8.03306953,0.01976154,0.70365892,1.67523000,4.68648933,0.24714792,2.70837183,0.00000000
-5.87993997,7.86779268,0.01947862,0.69602312,1.63173738,4.59671964,0.24073414,2.66049436,0.00000000
-5.87393697,7.69424640,0.01918852,0.68687187,1.58591650,4.50374878,0.23468555,2.60863030,0.00000000
-5.86793397,7.51597233,0.01890994,0.67628914,1.53865968,4.40969533,0.22920332,2.55395067,0.00000000
-5.86193097,7.33651989,0.01866340,0.66437440,1.49086223,4.31664498,0.22447460,2.49767398,0.00000000
-5.85592796,7.15937340,0.01847083,0.65124213,1.44340136,4.22660890,0.22066786,2.44103827,0.00000000
-5.84992496,6.98788129,0.01835503,0.63702101,1.39711617,4.14148375,0.21792863,2.38527321,0.00000000
-5.84392196,6.82518827,0.01833917,0.62185254,1.35278896,4.06301348,0.21637577,2.33157256,0.00000000
-5.83791896,6.67417156,0.01844618,0.60588922,1.31112841,3.99275375,0.21609847,2.28106748,0.00000000
-5.83191596,6.53738182,0.01869814,0.58929217,1.27275465,3.93203931,0.21715382,2.23480104,0.00000000
-5.82591296,6.41698973,0.01911568,0.57222825,1.23818666,3.88195486,0.21956522,2.19370415,0.00000000
-5.81990995,6.31473887,0.01971732,0.55486669,1.20783197,3.84331002,0.22332153,2.15857334,0.00000000
-5.81390695,6.23190593,0.02051888,0.53737541,1.18197895,3.81661894,0.22837708,2.13005071,0.00000000
-5.80790395,6.16926908,0.02153284,0.51991706,1.16079164,3.80208527,0.23465242,2.10860649,0.00000000
-5.80190095,6.12708548,0.02276781,0.50264503,1.14430734,3.79959293,0.24203591,2.09452461,0.00000000
-5.79589795,6.10507904,0.02422802,0.48569955,1.13243688,3.80870357,0.25038605,2.08789185,0.00000000
-5.78989495,6.10243941,0.02591282,0.46920408,1.12496782,3.82866100,0.25953458,2.08859114,0.00000000
-5.78389195,6.11783298,0.02781638,0.45326219,1.12157040,3.85840321,0.26929013,2.09629949,0.00000000
-5.77788894,6.14942677,0.02992740,0.43795515,1.12180632,3.89658221,0.27944256,2.11049111,0.00000000
-5.77188594,6.19492557,0.03222896,0.42334022,1.12514034,3.94159182,0.28976772,2.13044605,0.00000000
-5.76588294,6.25162233,0.03469852,0.40945002,1.13095435,3.99160311,0.30003255,2.15526467,0.00000000
-5.75987994,6.31646155,0.03730810,0.39629274,1.13856391,4.04460728,0.31000054,2.18388805,0.00000000
-5.75387694,6.38611475,0.04002457,0.38385346,1.14723675,4.09846506,0.31943718,2.21512402,0.00000000
-5.74787394,6.45706652,0.04281010,0.37209643,1.15621295,4.15096167,0.32811550,2.24767861,0.00000000
-5.74187094,6.52570930,0.04562290,0.36096816,1.16472623,4.19986602,0.33582139,2.28019201,0.00000000
-5.73586793,6.58844436,0.04841798,0.35040135,1.17202575,4.24299260,0.34235865,2.31127826,0.00000000
-5.72986493,6.64178611,0.05114815,0.34031927,1.17739778,4.27826415,0.34755358,2.33956742,0.00000000
-5.72386193,6.68246645,0.05376516,0.33064056,1.18018664,4.30377333,0.35125904,2.36374878,0.00000000
-5.71785893,6.70753563,0.05622088,0.32128407,1.17981406,4.31784127,0.35335785,2.38261368,0.00000000
-5.71185593,6.71445615,0.05846866,0.31217356,1.17579650,4.31907104,0.35376536,2.39509623,0.00000000
-5.70585293,6.70118621,0.06046459,0.30324198,1.16775960,4.30639402,0.35243125,2.40031041,0.00000000
-5.69984992,6.66624935,0.06216889,0.29443524,1.15544944,4.27910763,0.34934042,2.39758200,0.00000000
-5.69384692,6.60878766,0.06354707,0.28571503,1.13874007,4.23690270,0.34451300,2.38647392,0.00000000
-5.68784392,6.52859610,0.06457116,0.27706081,1.11763713,4.17987958,0.33800344,2.36680398,0.00000000
-5.68184092,6.42613651,0.06522061,0.26847073,1.09227740,4.10855192,0.32989877,2.33865411,0.00000000
-5.67583792,6.30253031,0.06548310,0.25996145,1.06292432,4.02383813,0.32031607,2.30237060,0.00000000
-5.66983492,6.15952999,0.06535504,0.25156696,1.02995972,3.92704030,0.30939922,2.25855530,0.00000000
-5.66383192,5.99947017,0.06484186,0.24333643,0.99387203,3.81981144,0.29731510,2.20804795,0.00000000
-5.65782891,5.82519990,0.06395797,0.23533113,0.95524148,3.70411170,0.28424927,2.15190038,0.00000000
-5.65182591,5.63999841,0.06272647,0.22762087,0.91472281,3.58215533,0.27040138,2.09134345,0.00000000
-5.64582291,5.44747752,0.06117851,0.22027978,0.87302615,3.45634970,0.25598029,2.02774809,0.00000000
-5.63981991,5.25147400,0.05935247,0.21338207,0.83089670,3.32922870,0.24119922,1.96258191,0.00000000
-5.63381691,5.05593585,0.05729289,0.20699767,0.78909390,3.20338248,0.22627095,1.89736301,0.00000000
-5.62781391,4.86480647,0.05504912,0.20118823,0.74837078,3.08138584,0.21140320,1.83361279,0.00000000
-5.62181091,4.68191071,0.05267394,0.19600353,0.70945402,2.96572762,0.19679431,1.77280945,0.00000000
-5.61580790,4.51084676,0.05022202,0.19147871,0.67302542,2.85874324,0.18262938,1.71634391,0.00000000
-5.60980490,4.35488733,0.04774835,0.18763215,0.63970503,2.76255249,0.16907679,1.66547957,0.00000000
-5.60380190,4.21689339,0.04530670,0.18446446,0.61003657,2.67900446,0.15628537,1.62131744,0.00000000
-5.59779890,4.09924285,0.04294813,0.18195837,0.58447533,2.60963109,0.14438201,1.58476743,0.00000000
-5.59179590,4.00377637,0.04071959,0.18007969,0.56337868,2.55561082,0.13346996,1.55652692,0.00000000
-5.58579290,3.93176143,0.03866278,0.17877912,0.54699949,2.51774311,0.12362769,1.53706679,0.00000000
-5.57978989,3.88387538,0.03681309,0.17799498,0.53548244,2.49643458,0.11490834,1.52662541,0.00000000
-5.57378689,3.86020749,0.03519883,0.17765660,0.52886316,2.49169697,0.10733972,1.52521029,0.00000000
-5.56778389,3.86027927,0.03384067,0.17768812,0.52707026,2.50315678,0.10092488,1.53260713,0.00000000
-5.56178089,3.88308187,0.03275137,0.17801269,0.52992994,2.53007629,0.09564317,1.54839569,0.00000000
-5.55577789,3.92712896,0.03193572,0.17855659,0.53717327,2.57138512,0.09145176,1.57197158,0.00000000
-5.54977489,3.99052283,0.03139075,0.17925325,0.54844570,2.62572134,0.08828763,1.60257322,0.00000000
-5.54377189,4.07103132,0.03110615,0.18004681,0.56331869,2.69148085,0.08606984,1.63931265,0.00000000
-5.53776888,4.16617280,0.03106494,0.18089510,0.58130312,2.76687348,0.08470216,1.68120921,0.00000000
-5.53176588,4.27330644,0.03124426,0.18177182,0.60186414,2.84998407,0.08407603,1.72722479,0.00000000
-5.52576288,4.38972459,0.03161638,0.18266787,0.62443719,2.93883656,0.08407357,1.77629958,0.00000000
-5.51975988,4.51274437,0.03214974,0.18359170,0.64844462,3.03145928,0.08457085,1.82738701,0.00000000
-5.51375688,4.63979553,0.03281016,0.18456869,0.67331263,3.12594893,0.08544115,1.87948685,0.00000000
-5.50775388,4.76850179,0.03356200,0.18563960,0.69848803,3.22053157,0.08655817,1.93167554,0.00000000
-5.50175088,4.89675303,0.03436939,0.18685819,0.72345427,3.31361812,0.08779926,1.98313276,0.00000000
-5.49574787,5.02276627,0.03519734,0.18828809,0.74774638,3.40385269,0.08904831,2.03316365,0.00000000
-5.48974487,5.14513332,0.03601289,0.18999917,0.77096440,3.49015187,0.09019852,2.08121606,0.00000000
-5.48374187,5.26285399,0.03678603,0.19206355,0.79278474,3.57173346,0.09115480,2.12689245,0.00000000
-5.47773887,5.37535384,0.03749057,0.19455157,0.81296928,3.64813357,0.09183571,2.16995639,0.00000000
-5.47173587,5.48248617,0.03810482,0.19752781,0.83137196,3.71921138,0.09217511,2.21033364,0.00000000
-5.46573287,5.58451873,0.03861217,0.20104751,0.84794254,3.78514139,0.09212315,2.24810806,0.00000000
-5.45972986,5.68210584,0.03900139,0.20515351,0.86272758,3.84639343,0.09164693,2.28351274,0.00000000
-5.45372686,5.77624765,0.03926687,0.20987397,0.87586866,3.90370126,0.09073058,2.31691702,0.00000000
-5.44772386,5.86823825,0.03940863,0.21522093,0.88759790,3.95802127,0.08937482,2.34881002,0.00000000
-5.44172086,5.95960525,0.03943218,0.22118974,0.89823109,4.01048288,0.08759619,2.37978153,0.00000000
-5.43571786,6.05204333,0.03934830,0.22775959,0.90815860,4.06233301,0.08542582,2.41050094,0.00000000
-5.42971486,6.14734472,0.03917262,0.23489491,0.91783451,4.11487715,0.08290784,2.44169522,0.00000000
-5.42371186,6.24732919,0.03892517,0.24254759,0.92776430,4.16941939,0.08009765,2.47412648,0.00000000
-5.41770885,6.35377645,0.03862979,0.25065994,0.93849133,4.22720436,0.07705986,2.50856982,0.00000000
-5.41170585,6.46836290,0.03831358,0.25916819,0.95058272,4.28936337,0.07386633,2.54579201,0.00000000
-5.40570285,6.59260494,0.03800614,0.26800618,0.96461467,4.35686690,0.07059399,2.58653120,0.00000000
-5.39969985,6.72780981,0.03773898,0.27710922,0.98115764,4.43048541,0.06732286,2.63147790,0.00000000
-5.39369685,6.87503492,0.03754473,0.28641756,1.00076152,4.51075957,0.06413404,2.68125725,0.00000000
-5.38769385,7.03505573,0.03745644,0.29587947,1.02394104,4.59798065,0.06110797,2.73641242,0.00000000
-5.38169085,7.20834173,0.03750683,0.30545360,1.05116134,4.69218118,0.05832268,2.79738895,0.00000000
-5.37568784,7.39503982,0.03772750,0.31511038,1.08282412,4.79313544,0.05585235,2.86451984,0.00000000
-5.36968484,7.59496385,0.03814821,0.32483237,1.11925408,4.90036863,0.05376595,2.93801120,0.00000000
-5.36368184,7.80758910,0.03879606,0.33461355,1.16068614,5.01317356,0.05212602,3.01792838,0.00000000
-5.35767884,8.03205041,0.03969472,0.34445741,1.20725331,5.13063290,0.05098766,3.10418250,0.00000000
-5.35167584,8.26714301,0.04086363,0.35437400,1.25897569,5.25164528,0.05039749,3.19651787,0.00000000
-5.34567284,8.51132516,0.04231728,0.36437612,1.31575068,5.37495345,0.05039283,3.29450051,0.00000000
-5.33966983,8.76272251,0.04406446,0.37447477,1.37734496,5.49917258,0.05100083,3.39750844,0.00000000
-5.33366683,9.01913423,0.04610759,0.38467424,1.44338854,5.62281766,0.05223777,3.50472474,0.00000000
-5.32766383,9.27804184,0.04844216,0.39496704,1.51337149,5.74432861,0.05410835,3.61513411,0.00000000
-5.32166083,9.53662177,0.05105628,0.40532918,1.58664374,5.86209280,0.05660512,3.72752401,0.00000000
-5.31565783,9.79176327,0.05393037,0.41571593,1.66241847,5.97446470,0.05970802,3.84049143,0.00000000
-5.30965483,10.04009333,0.05703702,0.42605859,1.73977952,6.07978311,0.06338403,3.95245611,0.00000000
-5.30365183,10.27801043,0.06034112,0.43626234,1.81769305,6.17638649,0.06758717,4.06168071,0.00000000
-5.29764882,10.50172839,0.06380015,0.44620563,1.89502364,6.26262757,0.07225854,4.16629856,0.00000000
-5.29164582,10.70733150,0.06736477,0.45574102,1.97055475,6.33688814,0.07732692,4.26434866,0.00000000
-5.28564282,10.89084140,0.07097964,0.46469765,2.04301325,6.39759520,0.08270948,4.35381759,0.00000000
-5.27963982,11.04829506,0.07458447,0.47288533,2.11109756,6.44323947,0.08831306,4.43268746,0.00000000
-5.27363682,11.17583304,0.07811536,0.48009997,2.17350873,6.47239687,0.09403569,4.49898835,0.00000000
-5.26763382,11.26979548,0.08150623,0.48613025,2.22898331,6.48375325,0.09976863,4.55085374,0.00000000
-5.26163082,11.32682325,0.08469051,0.49076522,2.27632728,6.47613244,0.10539864,4.58657667,0.00000000
-5.25562781,11.34396035,0.08760288,0.49380237,2.31444941,6.44852680,0.11081066,4.60466445,0.00000000
-5.24962481,11.31875339,0.09018102,0.49505591,2.34239313,6.40012937,0.11589062,4.60388956,0.00000000
-5.24362181,11.24934378,0.09236742,0.49436471,2.35936543,6.33036615,0.12052848,4.58333441,0.00000000
-5.23761881,11.13454808,0.09411101,0.49159958,2.36476160,6.23892689,0.12462122,4.54242794,0.00000000
-5.23161581,10.97392218,0.09536867,0.48666950,2.35818489,6.12579228,0.12807580,4.48097215,0.00000000
-5.22561281,10.76780590,0.09610653,0.47952650,2.33946007,5.99125596,0.13081189,4.39915727,0.00000000
-5.21960980,10.51734483,0.09630098,0.47016886,2.30864036,5.83593931,0.13276423,4.29756472,0.00000000
-5.21360680,10.22448788,0.09593939,0.45864260,2.26600745,5.66079769,0.13388461,4.17715759,0.00000000
-5.20760380,9.89195959,0.09502042,0.44504112,2.21206444,5.46711692,0.13414334,4.03925890,0.00000000
-5.20160080,9.52320784,0.09355408,0.42950300,2.14752220,5.25649951,0.13353006,3.88551850,0.00000000
-5.19559780,9.12232848,0.09156133,0.41220817,2.07327946,5.03084039,0.13205394,3.71787001,0.00000000
-5.18959480,8.69396984,0.08907342,0.39337257,1.99039772,4.79229286,0.12974332,3.53847968,0.00000000
-5.18359180,8.24322060,0.08613085,0.37324163,1.90007172,4.54322558,0.12664459,3.34968903,0.00000000
-5.17758879,7.77548561,0.08278214,0.35208283,1.80359697,4.28617228,0.12282060,3.15395390,0.00000000
-5.17158579,7.29635438,0.07908236,0.33017777,1.70233529,4.02377605,0.11834854,2.95378209,0.00000000
-5.16558279,6.81146739,0.07509146,0.30781400,1.59767990,3.75873030,0.11331734,2.75167195,0.00000000
-5.15957979,6.32638518,0.07087260,0.28527710,1.49102121,3.49371889,0.10782488,2.55005417,0.00000000
-5.15357679,5.84646482,0.06649037,0.26284315,1.38371443,3.23135763,0.10197496,2.35123859,0.00000000
-5.14757379,5.37674794,0.06200918,0.24077204,1.27705020,2.97413936,0.09587419,2.15736761,0.00000000
-5.14157079,4.92186366,0.05749158,0.21930169,1.17222883,2.72438472,0.08962896,1.97037742,0.00000000
-5.13556778,4.48594897,0.05299691,0.19864344,1.07033901,2.48420013,0.08334264,1.79196766,0.00000000
-5.12956478,4.07258827,0.04857998,0.17897868,0.97234132,2.25544434,0.07711289,1.62358015,0.00000000
-5.12356178,3.68477285,0.04429010,0.16045663,0.87905672,2.03970432,0.07102948,1.46638633,0.00000000
-5.11755878,3.32488021,0.04017029,0.14319349,0.79116007,1.83828093,0.06517241,1.32128329,0.00000000
-5.11155578,2.99467248,0.03625673,0.12727260,0.70917845,1.65218438,0.05961045,1.18889771,0.00000000
-5.10555278,2.69531246,0.03257849,0.11274571,0.63349400,1.48213895,0.05440019,1.06959668,0.00000000
-5.09954977,2.42739535,0.02915749,0.09963506,0.56435067,1.32859631,0.04958551,0.96350473,0.00000000
-5.09354677,2.19099394,0.02600864,0.08793622,0.50186456,1.19175636,0.04519746,0.87052570,0.00000000
-5.08754377,1.98571472,0.02314020,0.07762141,0.44603689,1.07159436,0.04125450,0.79036848,0.00000000
-5.08154077,1.81076231,0.02055428,0.06864324,0.39676931,0.96789300,0.03776318,0.72257561,0.00000000
-5.07553777,1.66500972,0.01824750,0.06093859,0.35388059,0.88027787,0.03471902,0.66655361,0.00000000
-5.06953477,1.54707180,0.01621164,0.05443261,0.31712425,0.80825488,0.03210764,0.62160418,0.00000000
-5.06353177,1.45537969,0.01443453,0.04904256,0.28620649,0.75124819,0.02990612,0.58695546,0.00000000
-5.05752876,1.38825386,0.01290074,0.04468156,0.26080384,0.70863718,0.02808441,0.56179254,0.00000000
-5.05152576,1.34397399,0.01159245,0.04126202,0.24058006,0.67979117,0.02660684,0.54528659,0.00000000
-5.04552276,1.32084358,0.01049023,0.03869876,0.22520188,0.66410058,0.02543365,0.53662207,0.00000000
-5.03951976,1.31724776,0.00957374,0.03691173,0.21435312,0.66100361,0.02452250,0.53502131,0.00000000
-5.03351676,1.33170278,0.00882239,0.03582833,0.20774698,0.67000721,0.02382989,0.53976619,0.00000000
-5.02751376,1.36289579,0.00821600,0.03538531,0.20513609,0.69070175,0.02331249,0.55021628,0.00000000
-5.02151076,1.40971381,0.00773522,0.03553012,0.20632016,0.72276873,0.02292838,0.56582307,0.00000000
-5.01550775,1.47126098,0.00736201,0.03622197,0.21115097,0.76598099,0.02263808,0.58614000,0.00000000
-5.00950475,1.54686340,0.00707994,0.03743219,0.21953471,0.82019542,0.02240545,0.61082777,0.00000000
-5.00350175,1.63606121,0.00687443,0.03914433,0.23143134,0.88533812,0.02219846,0.63965495,0.00000000
-4.99749875,1.73858813,0.00673287,0.04135365,0.24685124,0.96138247,0.02198967,0.67249355,0.00000000
-4.99149575,1.85433882,0.00664470,0.04406623,0.26584898,1.04832076,0.02175664,0.70930977,0.00000000
-4.98549275,1.98332511,0.00660138,0.04729763,0.28851448,1.14613048,0.02148210,0.75014999,0.00000000
-4.97948974,2.12562284,0.00659629,0.05107119,0.31496183,1.25473653,0.02115394,0.79512249,0.00000000
-4.97348674,2.28131111,0.00662456,0.05541589,0.34531602,1.37397111,0.02076506,0.84437548,0.00000000
-4.96748374,2.45040684,0.00668288,0.06036403,0.37969819,1.50353317,0.02031309,0.89807226,0.00000000
-4.96148074,2.63279753,0.00676924,0.06594865,0.41820984,1.64294948,0.01979996,0.95636458,0.00000000
-4.95547774,2.82817563,0.00688268,0.07220082,0.46091673,1.79153977,0.01923137,1.01936524,0.00000000
-4.94947474,3.03597812,0.00702298,0.07914688,0.50783321,1.94838787,0.01861625,1.08712151,0.00000000
-4.94347174,3.25533485,0.00719040,0.08680587,0.55890774,2.11232132,0.01796605,1.15959039,0.00000000
-4.93746873,3.48502911,0.00738540,0.09518703,0.61401041,2.28190101,0.01729416,1.23661741,0.00000000
-4.93146573,3.72347321,0.00760846,0.10428769,0.67292312,2.45542263,0.01661526,1.31792002,0.00000000
-4.92546273,3.96870168,0.00785984,0.11409155,0.73533331,2.63093069,0.01594472,1.40307675,0.00000000
-4.91945973,4.21838360,0.00813949,0.12456749,0.80083156,2.80624575,0.01529805,1.49152304,0.00000000
-4.91345673,4.46985459,0.00844701,0.13566890,0.86891367,2.97900445,0.01469051,1.58255429,0.00000000
-4.90745373,4.72016828,0.00878160,0.14733375,0.93898719,3.14671143,0.01413669,1.67533625,0.00000000
-4.90145073,4.96616564,0.00914222,0.15948516,1.01038271,3.30680156,0.01365032,1.76892268,0.00000000
-4.89544772,5.20455978,0.00952770,0.17203270,1.08236924,3.45671010,0.01324411,1.86227962,0.00000000
-4.88944472,5.43203275,0.00993699,0.18487427,1.15417358,3.59394802,0.01292974,1.95431531,0.00000000
-4.88344172,5.64534001,0.01036945,0.19789847,1.22500263,3.71617928,0.01271790,2.04391454,0.00000000
-4.87743872,5.84141809,0.01082516,0.21098733,1.29406805,3.82129649,0.01261851,2.12997574,0.00000000
-4.87143572,6.01748996,0.01130533,0.22401947,1.36061185,3.90749162,0.01264088,2.21144919,0.00000000
-4.86543272,6.17116347,0.01181262,0.23687325,1.42393215,3.97331816,0.01279407,2.28737442,0.00000000
-4.85942971,6.30051766,0.01235155,0.24943006,1.48340761,4.01774199,0.01308712,2.35691502,0.00000000
-4.85342671,6.40417303,0.01292878,0.26157742,1.53851955,4.04017821,0.01352944,2.41938920,0.00000000
-4.84742371,6.48134223,0.01355339,0.27321181,1.58887063,4.04051234,0.01413105,2.47429460,0.00000000
-4.84142071,6.53185858,0.01423704,0.28424120,1.63419926,4.01910469,0.01490280,2.52132604,0.00000000
-4.83541771,6.55618144,0.01499404,0.29458707,1.67438888,3.97677781,0.01585659,2.56038566,0.00000000
-4.82941471,6.55537789,0.01584126,0.30418590,1.70947180,3.91478750,0.01700535,2.59158468,0.00000000
-4.82341171,6.53108200,0.01679794,0.31299014,1.73962726,3.83477901,0.01836305,2.61523703,0.00000000
-4.81740870,6.48543353,0.01788525,0.32096856,1.76517374,3.73873028,0.01994445,2.63184489,0.00000000
-4.81140570,6.42099902,0.01912580,0.32810611,1.78655581,3.62888509,0.02176476,2.64207714,0.00000000
-4.80540270,6.34067888,0.02054291,0.33440316,1.80432604,3.50767894,0.02383917,2.64674146,0.00000000
-4.79939970,6.24760460,0.02215970,0.33987437,1.81912252,3.37766117,0.02618217,2.64675140,0.00000000
-4.79339670,6.14503024,0.02399818,0.34454705,1.83164306,3.24141629,0.02880674,2.64308977,0.00000000
-4.78739370,6.03622264,0.02607805,0.34845922,1.84261675,3.10148793,0.03172352,2.63676980,0.00000000
-4.78139070,5.92435441,0.02841563,0.35165741,1.85277414,2.96030801,0.03493973,2.62879558,0.00000000
-4.77538769,5.81240345,0.03102257,0.35419422,1.86281692,2.82013365,0.03845813,2.62012314,0.00000000
-4.76938469,5.70306222,0.03390476,0.35612576,1.87338836,2.68299371,0.04227600,2.61162365,0.00000000
-4.76338169,5.59865957,0.03706120,0.35750908,1.88504533,2.55064623,0.04638406,2.60404990,0.00000000
-4.75737869,5.50109707,0.04048310,0.35839954,1.89823308,2.42454763,0.05076560,2.59800711,0.00000000
-4.75137569,5.41180141,0.04415309,0.35884833,1.91326358,2.30583390,0.05539569,2.59392916,0.00000000
-4.74537269,5.33169381,0.04804480,0.35890014,1.93029833,2.19531341,0.06024063,2.59206085,0.00000000
-4.73936968,5.26117662,0.05212262,0.35859109,1.94933623,2.09347084,0.06525774,2.59244693,0.00000000
-4.73336668,5.20013724,0.05634188,0.35794693,1.97020714,2.00048108,0.07039537,2.59492816,0.00000000
-4.72736368,5.14796848,0.06064939,0.35698174,1.99257162,1.91623180,0.07559332,2.59914469,0.00000000
-4.72136068,5.10360461,0.06498428,0.35569706,2.01592689,1.84035334,0.08078370,2.60454683,0.00000000
-4.71535768,5.06557165,0.06927932,0.35408153,2.03961916,1.77225432,0.08589204,2.61041279,0.00000000
-4.70935468,5.03205014,0.07346247,0.35211118,2.06286210,1.71116136,0.09083893,2.61587320,0.00000000
-4.70335168,5.00094842,0.07745877,0.34975035,2.08476094,1.65616133,0.09554186,2.61994148,0.00000000
-4.69734867,4.96998409,0.08119247,0.34695318,2.10434154,1.60624479,0.09991741,2.62154928,0.00000000
-4.69134567,4.93677096,0.08458925,0.34366575,2.12058354,1.56034895,0.10388363,2.61958576,0.00000000
-4.68534267,4.89890875,0.08757859,0.33982872,2.13245632,1.51739911,0.10736255,2.61293934,0.00000000
-4.67933967,4.85407239,0.09009601,0.33538045,2.13895650,1.47634735,0.11028263,2.60054039,0.00000000
-4.67333667,4.80009810,0.09208521,0.33026035,2.13914556,1.43620737,0.11258123,2.58140321,0.00000000
-4.66733367,4.73506289,0.09350001,0.32441250,2.13218592,1.39608480,0.11420677,2.55466560,0.00000000
-4.66133067,4.65735493,0.09430591,0.31778913,2.11737405,1.35520230,0.11512066,2.51962440,0.00000000
-4.65532766,4.56573202,0.09448130,0.31035402,2.09416911,1.31291885,0.11529879,2.47576544,0.00000000
-4.64932466,4.45936610,0.09401822,0.30208542,2.06221599,1.26874315,0.11473265,2.42278665,0.00000000
-4.64332166,4.33787222,0.09292262,0.29297853,2.02136146,1.22234093,0.11342982,2.36061331,0.00000000
-4.63731866,4.20132108,0.09121412,0.28304725,1.97166304,1.17353633,0.11141404,2.28940475,0.00000000
-4.63131566,4.05023482,0.08892537,0.27232516,1.91338992,1.12230782,0.10872474,2.20955236,0.00000000
-4.62531266,3.88556685,0.08610088,0.26086570,1.84701622,1.06877897,0.10541605,2.12166895,0.00000000
-4.61930965,3.70866664,0.08279550,0.24874145,1.77320671,1.01320498,0.10155543,2.02657017,0.00000000
-4.61330665,3.52123179,0.07907263,0.23604264,1.69279599,0.95595569,0.09722192,1.92524888,0.00000000
-4.60730365,3.32524958,0.07500216,0.22287490,1.60676197,0.89749598,0.09250418,1.81884382,0.00000000
-4.60130065,3.12293096,0.07065834,0.20935640,1.51619508,0.83836463,0.08749828,1.70860410,0.00000000
-4.59529765,2.91664025,0.06611754,0.19561453,1.42226466,0.77915260,0.08230560,1.59585118,0.00000000
-4.58929465,2.70882356,0.06145618,0.18178225,1.32618398,0.72048155,0.07703061,1.48194010,0.00000000
-4.58329165,2.50193910,0.05674870,0.16799434,1.22917552,0.66298364,0.07177890,1.36822164,0.00000000
-4.57728864,2.29839214,0.05206581,0.15438373,1.13243798,0.60728319,0.06665540,1.25600700,0.00000000
-4.57128564,2.10047702,0.04747300,0.14107799,1.03711611,0.55398079,0.06176285,1.14653617,0.00000000
-4.56528264,1.91032791,0.04302936,0.12819630,0.94427466,0.50364026,0.05720059,1.04095132,0.00000000
-4.55927964,1.72987963,0.03878667,0.11584677,0.85487692,0.45677862,0.05306363,0.94027551,0.00000000
-4.55327664,1.56083910,0.03478892,0.10412447,0.76976862,0.41385906,0.04944199,0.84539751,0.00000000
-4.54727364,1.40466726,0.03107204,0.09310996,0.68966713,0.37528672,0.04642035,0.75706247,0.00000000
-4.54127064,1.26257095,0.02766398,0.08286851,0.61515592,0.34140704,0.04407776,0.67586824,0.00000000
-4.53526763,1.13550369,0.02458497,0.07344993,0.54668405,0.31250607,0.04248760,0.60226690,0.00000000
-4.52926463,1.02417383,0.02184806,0.06488889,0.48456988,0.28881242,0.04171745,0.53657062,0.00000000
-4.52326163,0.92905839,0.01945970,0.05720581,0.42900848,0.27050016,0.04182899,0.47896105,0.00000000
-4.51725863,0.85042100,0.01742050,0.05040803,0.38008188,0.25769219,0.04287774,0.42950132,0.00000000
-4.51125563,0.78833191,0.01572597,0.04449136,0.33777128,0.25046360,0.04491260,0.38814959,0.00000000
-4.50525263,0.74268878,0.01436731,0.03944175,0.30197046,0.24884453,0.04797516,0.35477337,0.00000000
-4.49924962,0.71323673,0.01333217,0.03523706,0.27249954,0.25282242,0.05209882,0.32916378,0.00000000
-4.49324662,0.69958661,0.01260527,0.03184886,0.24911855,0.26234318,0.05730752,0.31104916,0.00000000
-4.48724362,0.70123099,0.01216908,0.02924409,0.23154023,0.27731163,0.06361435,0.30010748,0.00000000
