energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
-5.89794897,5.52338472,0.05673929,0.02835706,0.27744985,0.15440368,1.77455117,5.08047424,0.31541631,0.00000000
-5.89194597,5.45577207,0.05530853,0.02896020,0.27726267,0.15128035,1.75978664,5.01670755,0.30829013,0.00000000
-5.88594297,5.37640440,0.05383109,0.02955161,0.27700710,0.14788815,1.74100877,4.94171342,0.30068337,0.00000000
-5.87993997,5.28655358,0.05229042,0.03011588,0.27656368,0.14422999,1.71853820,4.85686358,0.29264612,0.00000000
-5.87393697,5.18777801,0.05067448,0.03063898,0.27582938,0.14031917,1.69278185,4.76378036,0.28424759,0.00000000
-5.86793397,5.08187500,0.04897613,0.03110843,0.27471986,0.13617881,1.66422102,4.66428957,0.27557282,0.00000000
-5.86193097,4.97082403,0.04719325,0.03151352,0.27317092,0.13184079,1.63339707,4.56036552,0.26671875,0.00000000
-5.85592796,4.85672250,0.04532860,0.03184541,0.27113901,0.12734436,1.60089482,4.45406987,0.25779012,0.00000000
-5.84992496,4.74171617,0.04338950,0.03209719,0.26860107,0.12273445,1.56732438,4.34748616,0.24889513,0.00000000
-5.84392196,4.62792668,0.04138720,0.03226384,0.26555347,0.11805977,1.53330184,4.24265220,0.24014116,0.00000000
-5.83791896,4.51737875,0.03933626,0.03234216,0.26201042,0.11337073,1.49942948,4.14149263,0.23163080,0.00000000
-5.83191596,4.41192974,0.03725369,0.03233072,0.25800175,0.10871751,1.46627617,4.04575402,0.22345811,0.00000000
-5.82591296,4.31320438,0.03515808,0.03222962,0.25357033,0.10414803,1.43435872,3.95694508,0.21570546,0.00000000
-5.81990995,4.22253711,0.03306879,0.03204036,0.24876914,0.09970627,1.40412480,3.87628428,0.20844086,0.00000000
-5.81390695,4.14092477,0.03100503,0.03176562,0.24365835,0.09543068,1.37593830,3.80465714,0.20171603,0.00000000
-5.80790395,4.06899144,0.02898516,0.03140906,0.23830226,0.09135303,1.35006757,3.74258515,0.19556511,0.00000000
-5.80190095,4.00696727,0.02702601,0.03097512,0.23276657,0.08749752,1.32667728,3.69020776,0.19000406,0.00000000
-5.79589795,3.95468252,0.02514234,0.03046882,0.22711589,0.08388032,1.30582419,3.64727868,0.18503082,0.00000000
-5.78989495,3.91157719,0.02334649,0.02989563,0.22141164,0.08050942,1.28745723,3.61317686,0.18062612,0.00000000
-5.78389195,3.87672626,0.02164810,0.02926127,0.21571054,0.07738496,1.27142195,3.58693208,0.17675488,0.00000000
-5.77788894,3.84887970,0.02005405,0.02857171,0.21006361,0.07449976,1.25746918,3.56726447,0.17336823,0.00000000
-5.77188594,3.82651584,0.01856849,0.02783303,0.20451575,0.07184020,1.24526780,3.55263641,0.17040590,0.00000000
-5.76588294,3.80790583,0.01719299,0.02705144,0.19910600,0.06938740,1.23442094,3.54131504,0.16779906,0.00000000
-5.75987994,3.79118680,0.01592685,0.02623329,0.19386823,0.06711840,1.22448507,3.53144267,0.16547334,0.00000000
-5.75387694,3.77444033,0.01476742,0.02538511,0.18883236,0.06500766,1.21499115,3.52111225,0.16335203,0.00000000
-5.74787394,3.75577313,0.01371050,0.02451366,0.18402595,0.06302839,1.20546682,3.50844476,0.16135926,0.00000000
-5.74187094,3.73339613,0.01275078,0.02362601,0.17947601,0.06115403,1.19545876,3.49166498,0.15942309,0.00000000
-5.73586793,3.70569870,0.01188229,0.02272961,0.17521093,0.05935948,1.18455402,3.46917251,0.15747842,0.00000000
-5.72986493,3.67131459,0.01109882,0.02183237,0.17126234,0.05762231,1.17239953,3.43960488,0.15546944,0.00000000
-5.72386193,3.62917676,0.01039430,0.02094265,0.16766681,0.05592370,1.15871861,3.40188995,0.15335185,0.00000000
-5.71785893,3.57855868,0.00976314,0.02006929,0.16446719,0.05424922,1.14332393,3.35528541,0.15109440,0.00000000
-5.71185593,3.51910044,0.00920055,0.01922161,0.16171344,0.05258928,1.12612622,3.29940383,0.14868001,0.00000000
-5.70585293,3.45081863,0.00870271,0.01840929,0.15946301,0.05093943,1.10713827,3.23422220,0.14610620,0.00000000
-5.69984992,3.37409980,0.00826693,0.01764228,0.15778045,0.04930033,1.08647415,3.16007595,0.14338500,0.00000000
-5.69384692,3.28967821,0.00789172,0.01693062,0.15673646,0.04767748,1.06434375,3.07763795,0.14054218,0.00000000
-5.68784392,3.19859893,0.00757675,0.01628426,0.15640614,0.04608080,1.04104278,2.98788380,0.13761592,0.00000000
-5.68184092,3.10216854,0.00732277,0.01571283,0.15686671,0.04452393,1.01693889,2.89204532,0.13465504,0.00000000
-5.67583792,3.00189587,0.00713149,0.01522533,0.15819455,0.04302342,0.99245461,2.79155468,0.13171672,0.00000000
-5.66983492,2.89942560,0.00700534,0.01482992,0.16046184,0.04159785,0.96804783,2.68798197,0.12886384,0.00000000
-5.66383192,2.79646808,0.00694724,0.01453361,0.16373284,0.04026676,0.94419091,2.58296911,0.12616221,0.00000000
-5.65782891,2.69472850,0.00696030,0.01434198,0.16805998,0.03904968,0.92134922,2.47816344,0.12367747,0.00000000
-5.65182591,2.59583854,0.00704751,0.01425897,0.17347996,0.03796511,0.89996028,2.37515356,0.12147219,0.00000000
-5.64582291,2.50129350,0.00721142,0.01428665,0.18001010,0.03702956,0.88041429,2.27541054,0.11960287,0.00000000
-5.63981991,2.41239745,0.00745381,0.01442508,0.18764500,0.03625671,0.86303688,2.18023654,0.11811735,0.00000000
-5.63381691,2.33021832,0.00777540,0.01467224,0.19635383,0.03565669,0.84807490,2.09072294,0.11705238,0.00000000
-5.62781391,2.25555474,0.00817556,0.01502396,0.20607842,0.03523547,0.83568562,2.00771921,0.11643170,0.00000000
-5.62181091,2.18891525,0.00865210,0.01547401,0.21673216,0.03499453,0.82592989,1.93181334,0.11626460,0.00000000
-5.61580790,2.13051045,0.00920105,0.01601424,0.22820008,0.03493056,0.81876935,1.86332415,0.11654503,0.00000000
-5.60980490,2.08025779,0.00981660,0.01663480,0.24033989,0.03503556,0.81406773,1.80230508,0.11725129,0.00000000
-5.60380190,2.03779827,0.01049101,0.01732446,0.25298439,0.03529694,0.81159615,1.74855862,0.11834632,0.00000000
-5.59779890,2.00252373,0.01121465,0.01807096,0.26594483,0.03569790,0.81104204,1.70166042,0.11977866,0.00000000
-5.59179590,1.97361327,0.01197617,0.01886151,0.27901556,0.03621805,0.81202131,1.66099120,0.12148387,0.00000000
-5.58579290,1.95007685,0.01276264,0.01968323,0.29197953,0.03683403,0.81409323,1.62577491,0.12338660,0.00000000
-5.57978989,1.93080394,0.01355984,0.02052374,0.30461466,0.03752039,0.81677728,1.59512120,0.12540301,0.00000000
-5.57378689,1.91461501,0.01435265,0.02137169,0.31670083,0.03825051,0.81957147,1.56807001,0.12744362,0.00000000
-5.56778389,1.90031378,0.01512542,0.02221730,0.32802716,0.03899761,0.82197118,1.54363654,0.12941639,0.00000000
-5.56178089,1.88673788,0.01586243,0.02305287,0.33839932,0.03973572,0.82348802,1.52085461,0.13122993,0.00000000
-5.55577789,1.87280607,0.01654836,0.02387325,0.34764665,0.04044072,0.82366776,1.49881675,0.13279681,0.00000000
-5.54977489,1.85756018,0.01716880,0.02467616,0.35562859,0.04109122,0.82210689,1.47670947,0.13403665,0.00000000
-5.54377189,1.84020027,0.01771071,0.02546251,0.36224018,0.04166943,0.81846696,1.45384268,0.13487909,0.00000000
-5.53776888,1.82011174,0.01816285,0.02623648,0.36741645,0.04216180,0.81248649,1.42967215,0.13526636,0.00000000
-5.53176588,1.79688371,0.01851617,0.02700551,0.37113525,0.04255957,0.80398969,1.40381455,0.13515548,0.00000000
-5.52576288,1.77031808,0.01876409,0.02778009,0.37341852,0.04285903,0.79289210,1.37605482,0.13451983,0.00000000
-5.51975988,1.74042926,0.01890274,0.02857348,0.37433168,0.04306162,0.77920266,1.34634581,0.13335031,0.00000000
-5.51375688,1.70743494,0.01893108,0.02940113,0.37398136,0.04317382,0.76302246,1.31480079,0.13165579,0.00000000
-5.50775388,1.67173854,0.01885089,0.03028004,0.37251128,0.04320675,0.74454026,1.28167926,0.12946300,0.00000000
-5.50175088,1.63390455,0.01866665,0.03122800,0.37009662,0.04317562,0.72402500,1.24736725,0.12681588,0.00000000
-5.49574787,1.59462787,0.01838542,0.03226270,0.36693690,0.04309898,0.70181588,1.21235296,0.12377440,0.00000000
-5.48974487,1.55469911,0.01801646,0.03340075,0.36324797,0.04299785,0.67831035,1.17719942,0.12041299,0.00000000
-5.48374187,1.51496727,0.01757094,0.03465677,0.35925318,0.04289470,0.65395083,1.14251523,0.11681864,0.00000000
-5.47773887,1.47630198,0.01706145,0.03604245,0.35517441,0.04281245,0.62921069,1.10892507,0.11308884,0.00000000
-5.47173587,1.43955694,0.01650162,0.03756570,0.35122321,0.04277344,0.60458023,1.07704138,0.10932942,0.00000000
-5.46573287,1.40553647,0.01590560,0.03922998,0.34759263,0.04279846,0.58055322,1.04743843,0.10565243,0.00000000
-5.45972986,1.37496672,0.01528760,0.04103374,0.34445010,0.04290594,0.55761483,1.02063018,0.10217428,0.00000000
-5.45372686,1.34847283,0.01466153,0.04297018,0.34193171,0.04311127,0.53623114,0.99705264,0.09901401,0.00000000
-5.44772386,1.32656306,0.01404054,0.04502714,0.34013827,0.04342632,0.51684087,0.97705166,0.09629199,0.00000000
-5.44172086,1.30962042,0.01343681,0.04718739,0.33913315,0.04385921,0.49984940,0.96087648,0.09412895,0.00000000
-5.43571786,1.29790203,0.01286123,0.04942909,0.33894231,0.04441430,0.48562520,0.94867902,0.09264531,0.00000000
-5.42971486,1.29154575,0.01232332,0.05172656,0.33955611,0.04509244,0.47449860,0.94051881,0.09196091,0.00000000
-5.42371186,1.29058347,0.01183113,0.05405128,0.34093306,0.04589136,0.46676248,0.93637291,0.09219497,0.00000000
-5.41770885,1.29495979,0.01139127,0.05637303,0.34300514,0.04680635,0.46267474,0.93614995,0.09346612,0.00000000
-5.41170585,1.30455471,0.01100896,0.05866119,0.34568431,0.04783097,0.46246171,0.93970729,0.09589250,0.00000000
-5.40570285,1.31920854,0.01068819,0.06088612,0.34886980,0.04895791,0.46632218,0.94686990,0.09959168,0.00000000
-5.39969985,1.33874709,0.01043184,0.06302047,0.35245580,0.05017980,0.47443114,0.95744973,0.10468030,0.00000000
-5.39369685,1.36300538,0.01024193,0.06504038,0.35633892,0.05149002,0.48694285,0.97126405,0.11127326,0.00000000
-5.38769385,1.39184781,0.01011971,0.06692659,0.36042500,0.05288333,0.50399242,0.98815153,0.11948224,0.00000000
-5.38169085,1.42518345,0.01006589,0.06866521,0.36463486,0.05435640,0.52569556,1.00798482,0.12941369,0.00000000
-5.37568784,1.46297492,0.01008076,0.07024823,0.36890854,0.05590807,0.55214617,1.03067879,0.14116594,0.00000000
-5.36968484,1.50524009,0.01016424,0.07167374,0.37320787,0.05753937,0.58341150,1.05619357,0.15482566,0.00000000
-5.36368184,1.55204625,0.01031596,0.07294567,0.37751707,0.05925324,0.61952500,1.08453234,0.17046356,0.00000000
-5.35767884,1.60349670,0.01053520,0.07407333,0.38184149,0.06105410,0.66047711,1.11573362,0.18812962,0.00000000
-5.35167584,1.65971065,0.01082085,0.07507050,0.38620454,0.06294705,0.70620437,1.14985874,0.20784782,0.00000000
-5.34567284,1.72079737,0.01117128,0.07595430,0.39064300,0.06493695,0.75657755,1.18697507,0.22961087,0.00000000
-5.33966983,1.78682642,0.01158416,0.07674385,0.39520112,0.06702739,0.81138962,1.22713618,0.25337497,0.00000000
-5.33366683,1.85779571,0.01205632,0.07745878,0.39992388,0.06921951,0.87034428,1.27036026,0.27905513,0.00000000
-5.32766383,1.93359976,0.01258359,0.07811773,0.40484998,0.07151095,0.93304632,1.31660818,0.30652126,0.00000000
-5.32166083,2.01400039,0.01316058,0.07873687,0.41000496,0.07389483,0.99899447,1.36576290,0.33559549,0.00000000
-5.31565783,2.09860208,0.01378060,0.07932864,0.41539510,0.07635892,1.06757775,1.41761168,0.36605093,0.00000000
-5.30965483,2.18683414,0.01443555,0.07990068,0.42100246,0.07888513,1.13807608,1.47183251,0.39761215,0.00000000
-5.30365183,2.27794130,0.01511593,0.08045513,0.42678158,0.08144925,1.20966571,1.52798604,0.42995772,0.00000000
-5.29764882,2.37098412,0.01581091,0.08098821,0.43265796,0.08402111,1.28142968,1.58551375,0.46272466,0.00000000
-5.29164582,2.46484986,0.01650844,0.08149032,0.43852872,0.08656510,1.35237349,1.64374302,0.49551516,0.00000000
-5.28564282,2.55827391,0.01719549,0.08194648,0.44426522,0.08904105,1.42144558,1.70189927,0.52790507,0.00000000
-5.27963982,2.64987139,0.01785838,0.08233713,0.44971783,0.09140554,1.48756220,1.75912466,0.55945429,0.00000000
-5.27363682,2.73817756,0.01848310,0.08263932,0.45472236,0.09361345,1.54963570,1.81450297,0.58971856,0.00000000
-5.26763382,2.82169555,0.01905579,0.08282816,0.45910793,0.09561980,1.60660525,1.86708926,0.61826220,0.00000000
-5.26163082,2.89894913,0.01956318,0.08287841,0.46270583,0.09738167,1.65746869,1.91594328,0.64467143,0.00000000
-5.25562781,2.96853797,0.01999304,0.08276626,0.46535878,0.09886025,1.70131410,1.96016470,0.66856755,0.00000000
-5.24962481,3.02919278,0.02033469,0.08247099,0.46693011,0.10002278,1.73734970,1.99892862,0.68961954,0.00000000
-5.24362181,3.07982744,0.02057938,0.08197654,0.46731230,0.10084430,1.76493066,2.03151956,0.70755535,0.00000000
-5.23761881,3.11958555,0.02072068,0.08127294,0.46643426,0.10130924,1.78358151,2.05736206,0.72217151,0.00000000
-5.23161581,3.14787888,0.02075476,0.08035735,0.46426708,0.10141249,1.79301311,2.07604661,0.73334034,0.00000000
-5.22561281,3.16441595,0.02068062,0.07923483,0.46082767,0.10116016,1.79313331,2.08734932,0.74101468,0.00000000
-5.21960980,3.16921891,0.02050012,0.07791858,0.45618029,0.10056983,1.78405081,2.09124459,0.74522958,0.00000000
-5.21360680,3.16262823,0.02021801,0.07642994,0.45043555,0.09967025,1.76607188,2.08790995,0.74610109,0.00000000
-5.20760380,3.14529452,0.01984175,0.07479777,0.44374722,0.09850055,1.73969033,2.07772308,0.74382198,0.00000000
-5.20160080,3.11815820,0.01938129,0.07305759,0.43630674,0.09710902,1.70557090,2.06125093,0.73865470,0.00000000
-5.19559780,3.08241770,0.01884873,0.07125028,0.42833581,0.09555136,1.66452707,2.03923180,0.73092175,0.00000000
-5.18959480,3.03948794,0.01825791,0.06942053,0.42007738,0.09388867,1.61749425,2.01255087,0.72099409,0.00000000
-5.18359180,2.99095089,0.01762393,0.06761507,0.41178557,0.09218513,1.56549948,1.98221081,0.70927783,0.00000000
-5.17758879,2.93850056,0.01696262,0.06588077,0.40371485,0.09050551,1.50962917,1.94929841,0.69620016,0.00000000
-5.17158579,2.88388504,0.01629007,0.06426275,0.39610927,0.08891269,1.45099608,1.91494905,0.68219476,0.00000000
-5.16558279,2.82884789,0.01562208,0.06280249,0.38919195,0.08746520,1.39070711,1.88031041,0.66768770,0.00000000
-5.15957979,2.77507175,0.01497372,0.06153613,0.38315560,0.08621498,1.32983302,1.84650695,0.65308413,0.00000000
-5.15357679,2.72412627,0.01435894,0.06049297,0.37815439,0.08520543,1.26938130,1.81460667,0.63875654,0.00000000
-5.14757379,2.67742245,0.01379021,0.05969427,0.37429750,0.08446981,1.21027315,1.78559123,0.62503485,0.00000000
-5.14157079,2.63617513,0.01327829,0.05915235,0.37164477,0.08403009,1.15332511,1.76033068,0.61219888,0.00000000
-5.13556778,2.60137478,0.01283210,0.05887010,0.37020450,0.08389636,1.09923593,1.73956329,0.60047324,0.00000000
-5.12956478,2.57376928,0.01245868,0.05884083,0.36993350,0.08406666,1.04857868,1.72388124,0.59002484,0.00000000
-5.12356178,2.55385600,0.01216322,0.05904854,0.37073944,0.08452741,1.00179807,1.71372212,0.58096295,0.00000000
-5.11755878,2.54188387,0.01194927,0.05946858,0.37248524,0.08525430,0.95921263,1.70936637,0.57334164,0.00000000
-5.11155578,2.53786470,0.01181890,0.06006853,0.37499539,0.08621363,0.92102116,1.71094010,0.56716434,0.00000000
-5.10555278,2.54159269,0.01177306,0.06080952,0.37806378,0.08736407,0.88731268,1.71842292,0.56239010,0.00000000
-5.09954977,2.55267066,0.01181189,0.06164768,0.38146275,0.08865865,0.85807924,1.73165992,0.55894117,0.00000000
-5.09354677,2.57054145,0.01193510,0.06253583,0.38495295,0.09004706,0.83323046,1.75037697,0.55671145,0.00000000
-5.08754377,2.59452261,0.01214239,0.06342522,0.38829352,0.09147795,0.81260909,1.77419847,0.55557522,0.00000000
-5.08154077,2.62384269,0.01243381,0.06426739,0.39125217,0.09290131,0.79600668,1.80266640,0.55539575,0.00000000
-5.07553777,2.65767739,0.01281010,0.06501588,0.39361479,0.09427071,0.78317855,1.83526006,0.55603342,0.00000000
-5.06953477,2.69518395,0.01327305,0.06562795,0.39519413,0.09554535,0.77385751,1.87141536,0.55735280,0.00000000
-5.06353177,2.73553251,0.01382570,0.06606609,0.39583730,0.09669185,0.76776582,1.91054323,0.55922863,0.00000000
-5.05752876,2.77793345,0.01447257,0.06629930,0.39543173,0.09768568,0.76462494,1.95204632,0.56155040,0.00000000
-5.05152576,2.82165978,0.01521975,0.06630412,0.39390946,0.09851218,0.76416314,1.99533389,0.56422533,0.00000000
-5.04552276,2.86606444,0.01607493,0.06606541,0.39124970,0.09916714,0.76612079,2.03983435,0.56718005,0.00000000
-5.03951976,2.91059217,0.01704735,0.06557674,0.38747942,0.09965703,0.77025352,2.08500574,0.57036070,0.00000000
-5.03351676,2.95478642,0.01814767,0.06484054,0.38267229,0.09999863,0.77633358,2.13034390,0.57373200,0.00000000
-5.02751376,2.99829146,0.01938771,0.06386783,0.37694584,0.10021843,0.78414976,2.17538870,0.57727515,0.00000000
-5.02151076,3.04085056,0.02078018,0.06267779,0.37045714,0.10035147,0.79350614,2.21972863,0.58098517,0.00000000
-5.01550775,3.08230092,0.02233829,0.06129692,0.36339716,0.10044007,0.80422028,2.26300390,0.58486769,0.00000000
-5.00950475,3.12256605,0.02407530,0.05975803,0.35598413,0.10053208,0.81612121,2.30490854,0.58893565,0.00000000
-5.00350175,3.16164652,0.02600403,0.05809904,0.34845597,0.10067915,0.82904745,2.34519161,0.59320604,0.00000000
-4.99749875,3.19960971,0.02813629,0.05636161,0.34106240,0.10093469,0.84284554,2.38365794,0.59769706,0.00000000
-4.99149575,3.23657913,0.03048227,0.05458969,0.33405664,0.10135193,0.85736905,2.42016834,0.60242564,0.00000000
-4.98549275,3.27272385,0.03304994,0.05282803,0.32768722,0.10198188,0.87247837,2.45463944,0.60740563,0.00000000
-4.97948974,3.30824815,0.03584440,0.05112069,0.32218997,0.10287143,0.88804100,2.48704317,0.61264657,0.00000000
-4.97348674,3.34338178,0.03886720,0.04950964,0.31778056,0.10406159,0.90393246,2.51740565,0.61815305,0.00000000
-4.96748374,3.37837049,0.04211574,0.04803344,0.31464758,0.10558579,0.92003742,2.54580541,0.62392455,0.00000000
-4.96148074,3.41346706,0.04558268,0.04672604,0.31294651,0.10746857,0.93625090,2.57237067,0.62995578,0.00000000
-4.95547774,3.44892244,0.04925539,0.04561583,0.31279460,0.10972434,0.95247926,2.59727563,0.63623709,0.00000000
-4.94947474,3.48497695,0.05311553,0.04472484,0.31426680,0.11235655,0.96864064,2.62073530,0.64275513,0.00000000
-4.94347174,3.52185128,0.05713874,0.04406814,0.31739280,0.11535708,0.98466468,2.64299911,0.64949328,0.00000000
-4.93746873,3.55973742,0.06129444,0.04365351,0.32215536,0.11870596,1.00049135,2.66434301,0.65643195,0.00000000
-4.93146573,3.59878926,0.06554588,0.04348136,0.32848977,0.12237139,1.01606875,2.68506018,0.66354855,0.00000000
-4.92546273,3.63911333,0.06985031,0.04354478,0.33628475,0.12631011,1.03135003,2.70545064,0.67081704,0.00000000
-4.91945973,3.68075963,0.07415942,0.04382996,0.34538447,0.13046813,1.04628932,2.72580982,0.67820714,0.00000000
-4.91345673,3.72371317,0.07842004,0.04431666,0.35559199,0.13478165,1.06083720,2.74641677,0.68568317,0.00000000
-4.90745373,3.76788654,0.08257498,0.04497899,0.36667381,0.13917846,1.07493574,2.76752209,0.69320263,0.00000000
-4.90145073,3.81311406,0.08656424,0.04578623,0.37836560,0.14357949,1.08851365,2.78933645,0.70071465,0.00000000
-4.89544772,3.85914801,0.09032627,0.04670388,0.39037892,0.14790067,1.10148187,2.81201999,0.70815853,0.00000000
-4.88944472,3.90565741,0.09379952,0.04769474,0.40240879,0.15205502,1.11373003,2.83567320,0.71546240,0.00000000
-4.88344172,3.95222978,0.09692412,0.04872004,0.41414191,0.15595486,1.12512415,2.86032973,0.72254236,0.00000000
-4.87743872,3.99837606,0.09964353,0.04974066,0.42526528,0.15951415,1.13550588,2.88595157,0.72930206,0.00000000
-4.87143572,4.04353889,0.10190633,0.05071824,0.43547495,0.16265091,1.14469344,2.91242684,0.73563305,0.00000000
-4.86543272,4.08710402,0.10366787,0.05161631,0.44448467,0.16528947,1.15248448,2.93957034,0.74141583,0.00000000
-4.85942971,4.12841485,0.10489180,0.05240129,0.45203409,0.16736275,1.15866074,2.96712699,0.74652171,0.00000000
-4.85342671,4.16678933,0.10555140,0.05304342,0.45789618,0.16881427,1.16299430,2.99477804,0.75081542,0.00000000
-4.84742371,4.20153890,0.10563068,0.05351750,0.46188374,0.16959983,1.16525530,3.02214973,0.75415848,0.00000000
-4.84142071,4.23198861,0.10512507,0.05380349,0.46385462,0.16968898,1.16522060,3.04882422,0.75641302,0.00000000
-4.83541771,4.25749769,0.10404184,0.05388695,0.46371549,0.16906597,1.16268304,3.07435230,0.75744614,0.00000000
-4.82941471,4.27747961,0.10240008,0.05375928,0.46142407,0.16773027,1.15746066,3.09826733,0.75713434,0.00000000
-4.82341171,4.29142095,0.10023029,0.05341776,0.45698969,0.16569668,1.14940553,3.12009998,0.75536795,0.00000000
-4.81740870,4.29889830,0.09757359,0.05286549,0.45047220,0.16299488,1.13841152,3.13939316,0.75205534,0.00000000
-4.81140570,4.29959233,0.09448058,0.05211107,0.44197926,0.15966857,1.12442078,3.15571655,0.74712662,0.00000000
-4.80540270,4.29329883,0.09100990,0.05116820,0.43166225,0.15577413,1.10742838,3.16868034,0.74053671,0.00000000
-4.79939970,4.27993603,0.08722651,0.05005515,0.41971081,0.15137894,1.08748498,3.17794759,0.73226755,0.00000000
-4.79339670,4.25954823,0.08319982,0.04879412,0.40634640,0.14655936,1.06469746,3.18324488,0.72232950,0.00000000
-4.78739370,4.23230554,0.07900173,0.04741055,0.39181515,0.14139847,1.03922734,3.18437094,0.71076167,0.00000000
-4.78139070,4.19849996,0.07470463,0.04593237,0.37638015,0.13598371,1.01128729,3.18120299,0.69763133,0.00000000
-4.77538769,4.15853807,0.07037945,0.04438927,0.36031371,0.13040442,0.98113576,3.17370067,0.68303244,0.00000000
-4.76938469,4.11293063,0.06609389,0.04281198,0.34388966,0.12474945,0.94907030,3.16190743,0.66708330,0.00000000
-4.76338169,4.06227964,0.06191079,0.04123153,0.32737611,0.11910491,0.91541960,3.14594950,0.64992346,0.00000000
-4.75737869,4.00726342,0.05788681,0.03967866,0.31102889,0.11355210,0.88053493,3.12603248,0.63171019,0.00000000
-4.75137569,3.94862027,0.05407128,0.03818323,0.29508573,0.10816576,0.84478127,3.10243569,0.61261441,0.00000000
-4.74537269,3.88713125,0.05050553,0.03677374,0.27976156,0.10301262,0.80852844,3.07550463,0.59281652,0.00000000
-4.73936968,3.82360276,0.04722235,0.03547689,0.26524473,0.09815030,0.77214275,3.04564173,0.57250207,0.00000000
-4.73336668,3.75884937,0.04424587,0.03431733,0.25169448,0.09362661,0.73597934,3.01329582,0.55185756,0.00000000
-4.72736368,3.69367750,0.04159170,0.03331734,0.23923942,0.08947922,0.70037539,2.97895068,0.53106649,0.00000000
-4.72136068,3.62887027,0.03926730,0.03249672,0.22797707,0.08573567,0.66564458,2.94311316,0.51030565,0.00000000
-4.71535768,3.56517394,0.03727258,0.03187266,0.21797440,0.08241371,0.63207257,2.90630109,0.48974197,0.00000000
-4.70935468,3.50328628,0.03560063,0.03145971,0.20926911,0.07952191,0.59991378,2.86903172,0.46952971,0.00000000
-4.70335168,3.44384692,0.03423866,0.03126973,0.20187173,0.07706051,0.56938931,2.83181071,0.44980830,0.00000000
-4.69734867,3.38742994,0.03316888,0.03131193,0.19576813,0.07502239,0.54068591,2.79512234,0.43070061,0.00000000
-4.69134567,3.33453863,0.03236954,0.03159291,0.19092248,0.07339416,0.51395592,2.75942097,0.41231191,0.00000000
-4.68534267,3.28560236,0.03181582,0.03211661,0.18728048,0.07215730,0.48931801,2.72512413,0.39472920,0.00000000
-4.67933967,3.24097551,0.03148080,0.03288439,0.18477259,0.07128924,0.46685856,2.69260725,0.37802111,0.00000000
-4.67333667,3.20093807,0.03133624,0.03389500,0.18331730,0.07076443,0.44663356,2.66220011,0.36223830,0.00000000
-4.66733367,3.16569792,0.03135337,0.03514454,0.18282421,0.07055523,0.42867083,2.63418499,0.34741414,0.00000000
-4.66133067,3.13539420,0.03150347,0.03662640,0.18319694,0.07063268,0.41297247,2.60879629,0.33356585,0.00000000
-4.65532766,3.11010177,0.03175842,0.03833121,0.18433565,0.07096716,0.39951741,2.58622161,0.32069581,0.00000000
-4.64932466,3.08983621,0.03209111,0.04024678,0.18613935,0.07152886,0.38826401,2.56660386,0.30879321,0.00000000
-4.64332166,3.07455932,0.03247579,0.04235795,0.18850779,0.07228804,0.37915249,2.55004437,0.29783576,0.00000000
