energy_ev,total_up,Ag_p_up,Ag_d_up,Ga_p_up,Ga_d_up,Te_p_up,Te_d_up
-6.00000000,8.05740019,0.85368285,7.06475237,0.18491441,0.00000000,0.64673308,0.00000000
-5.99399700,8.26581402,0.86286118,7.26168434,0.18637766,0.00000000,0.65845658,0.00000000
-5.98799400,8.48525753,0.87334045,7.46811056,0.18840197,0.00000000,0.67105756,0.00000000
-5.98199100,8.71194362,0.88485955,7.68054767,0.19090507,0.00000000,0.68432311,0.00000000
-5.97598799,8.94202719,0.89715535,7.89545510,0.19379884,0.00000000,0.69804409,0.00000000
-5.96998499,9.17166593,0.90996671,8.10929138,0.19699116,0.00000000,0.71201735,0.00000000
-5.96398199,9.39708358,0.92303856,8.31857278,0.20038790,0.00000000,0.72604808,0.00000000
-5.95797899,9.61463510,0.93612615,8.51993360,0.20389511,0.00000000,0.73995225,0.00000000
-5.95197599,9.82087290,0.94899960,8.71018713,0.20742127,0.00000000,0.75355931,0.00000000
-5.94597299,10.01261264,0.96144853,8.88638596,0.21087955,0.00000000,0.76671504,0.00000000
-5.93996998,10.18699679,0.97328692,9.04587993,0.21419018,0.00000000,0.77928463,0.00000000
-5.93396698,10.34155398,0.98435786,9.18636979,0.21728257,0.00000000,0.79115579,0.00000000
-5.92796398,10.47425160,0.99453808,9.30595447,0.22009738,0.00000000,0.80224176,0.00000000
-5.92196098,10.58353923,1.00374206,9.40316986,0.22258818,0.00000000,0.81248411,0.00000000
-5.91595798,10.66838058,1.01192521,9.47701709,0.22472282,0.00000000,0.82185492,0.00000000
-5.90995498,10.72827170,1.01908613,9.52697855,0.22648432,0.00000000,0.83035829,0.00000000
-5.90395198,10.76324390,1.02526732,9.55302041,0.22787113,0.00000000,0.83803072,0.00000000
-5.89794897,10.77385018,1.03055431,9.55558084,0.22889690,0.00000000,0.84494034,0.00000000
-5.89194597,10.76113495,1.03507291,9.53554386,0.22958954,0.00000000,0.85118466,0.00000000
-5.88594297,10.72658750,1.03898449,9.49419949,0.22998965,0.00000000,0.85688681,0.00000000
-5.87993997,10.67208065,1.04247923,9.43319133,0.23014841,0.00000000,0.86219031,0.00000000
-5.87393697,10.59979663,1.04576759,9.35445387,0.23012489,0.00000000,0.86725236,0.00000000
-5.86793397,10.51214332,1.04907011,9.26014181,0.22998295,0.00000000,0.87223595,0.00000000
-5.86193097,10.41166429,1.05260602,9.15255453,0.22978785,0.00000000,0.87730100,0.00000000
-5.85592796,10.30094658,1.05658111,9.03405898,0.22960276,0.00000000,0.88259506,0.00000000
-5.84992496,10.18253043,1.06117545,8.90701437,0.22948524,0.00000000,0.88824386,0.00000000
-5.84392196,10.05882496,1.06653161,8.77370183,0.22948404,0.00000000,0.89434235,0.00000000
-5.83791896,9.93203371,1.07274403,8.63626214,0.22963617,0.00000000,0.90094677,0.00000000
-5.83191596,9.80409318,1.07985019,8.49664390,0.22996466,0.00000000,0.90806813,0.00000000
-5.82591296,9.67662700,1.08782421,8.35656408,0.23047685,0.00000000,0.91566765,0.00000000
-5.81990995,9.55091745,1.09657322,8.21748208,0.23116358,0.00000000,0.92365447,0.00000000
-5.81390695,9.42789497,1.10593704,8.08058773,0.23199916,0.00000000,0.93188598,0.00000000
-5.80790395,9.30814546,1.11569116,7.94680280,0.23294223,0.00000000,0.94017065,0.00000000
-5.80190095,9.19193410,1.12555316,7.81679493,0.23393737,0.00000000,0.94827361,0.00000000
-5.79589795,9.07924360,1.13519223,7.69100229,0.23491752,0.00000000,0.95592460,0.00000000
-5.78989495,8.96982402,1.14424158,7.56966655,0.23580703,0.00000000,0.96282797,0.00000000
-5.78389195,8.86325075,1.15231310,7.45287169,0.23652508,0.00000000,0.96867444,0.00000000
-5.77788894,8.75898700,1.15901356,7.34058577,0.23698952,0.00000000,0.97315388,0.00000000
-5.77188594,8.65644699,1.16396176,7.23270279,0.23712075,0.00000000,0.97596864,0.00000000
-5.76588294,8.55505617,1.16680565,7.12908222,0.23684553,0.00000000,0.97684673,0.00000000
-5.75987994,8.45430525,1.16723865,7.02958375,0.23610050,0.00000000,0.97555424,0.00000000
-5.75387694,8.35379539,1.16501448,6.93409550,0.23483531,0.00000000,0.97190645,0.00000000
-5.74787394,8.25327242,1.15995970,6.84255457,0.23301510,0.00000000,0.96577705,0.00000000
-5.74187094,8.15264911,1.15198338,6.75495920,0.23062239,0.00000000,0.95710514,0.00000000
-5.73586793,8.05201496,1.14108362,6.67137265,0.22765813,0.00000000,0.94589973,0.00000000
-5.72986493,7.95163396,1.12735046,6.59191941,0.22414200,0.00000000,0.93224153,0.00000000
-5.72386193,7.85193161,1.11096523,6.51677488,0.22011198,0.00000000,0.91628204,0.00000000
-5.71785893,7.75347278,1.09219632,6.44614992,0.21562315,0.00000000,0.89824004,0.00000000
-5.71185593,7.65693266,1.07139165,6.38027228,0.21074580,0.00000000,0.87839570,0.00000000
-5.70585293,7.56306320,1.04896815,6.31936653,0.20556310,0.00000000,0.85708261,0.00000000
-5.69984992,7.47265751,1.02539878,6.26363452,0.20016827,0.00000000,0.83467799,0.00000000
-5.69384692,7.38651445,1.00119755,6.21323790,0.19466141,0.00000000,0.81159171,0.00000000
-5.68784392,7.30540560,0.97690323,6.16828407,0.18914628,0.00000000,0.78825426,0.00000000
-5.68184092,7.23004616,0.95306239,6.12881652,0.18372693,0.00000000,0.76510435,0.00000000
-5.67583792,7.16107104,0.93021222,6.09481006,0.17850448,0.00000000,0.74257645,0.00000000
-5.66983492,7.09901668,0.90886405,6.06617103,0.17357410,0.00000000,0.72108858,0.00000000
-5.66383192,7.04430894,0.88948784,6.04274206,0.16902222,0.00000000,0.70103087,0.00000000
-5.65782891,6.99725667,0.87249836,6.02431074,0.16492421,0.00000000,0.68275507,0.00000000
-5.65182591,6.95805047,0.85824337,6.01062123,0.16134239,0.00000000,0.66656536,0.00000000
-5.64582291,6.92676571,0.84699426,6.00138754,0.15832462,0.00000000,0.65271060,0.00000000
-5.63981991,6.90336881,0.83893948,5.99630742,0.15590333,0.00000000,0.64137838,0.00000000
-5.63381691,6.88772590,0.83418080,5.99507557,0.15409511,0.00000000,0.63269080,0.00000000
