energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.83791896,5.00582510,-2.43025519,0.01915772,-0.01479128,0.72718855,-0.34731957,3.97273584,-1.03172293,0.71843186,-0.32245763,0.87343559,-0.31587142,0.00000000,-0.00000000,0.04085385,-0.06167414,2.00594238,-1.03191475
-5.83191596,5.23652501,-2.38706196,0.02103141,-0.01426353,0.76097177,-0.34488631,4.14944758,-1.07618309,0.75785183,-0.31228398,0.91318455,-0.31885120,0.00000000,-0.00000000,0.04302010,-0.05724448,2.09873484,-1.01168495
-5.82591296,5.45659377,-2.36597529,0.02302423,-0.01379309,0.79273902,-0.34540087,4.31170375,-1.13594580,0.79699171,-0.30442828,0.95075823,-0.32560401,0.00000000,-0.00000000,0.04523583,-0.05313084,2.18779758,-1.00135731
-5.81990995,5.66291543,-2.36871808,0.02512213,-0.01339999,0.82208042,-0.34915534,4.45710283,-1.21174535,0.83547463,-0.29919738,0.98564638,-0.33634075,0.00000000,-0.00000000,0.04745174,-0.04937165,2.27181487,-1.00158980
-5.81390695,5.85273203,-2.39660557,0.02730944,-0.01310361,0.84864874,-0.35637976,4.58360044,-1.30406582,0.87295856,-0.29685090,1.01739521,-0.35120904,0.00000000,-0.00000000,0.04962103,-0.04599945,2.34959829,-1.01286930
-5.80790395,6.02369738,-2.45050418,0.02956904,-0.01292213,0.87216690,-0.36723390,4.68956542,-1.41311272,0.90914018,-0.29759462,1.04561740,-0.37028787,0.00000000,-0.00000000,0.05170003,-0.04304035,2.42010960,-1.03549723
-5.80190095,6.17391513,-2.53079759,0.03188250,-0.01287206,0.89243290,-0.38180027,4.77382141,-1.53878807,0.94375677,-0.30157470,1.06999947,-0.39358324,0.00000000,-0.00000000,0.05364881,-0.04051353,2.48247794,-1.06957804
-5.79589795,6.30196041,-2.63736124,0.03423026,-0.01296777,0.90932180,-0.40007877,4.83567211,-1.68066991,0.97658618,-0.30887306,1.09030640,-0.42102493,0.00000000,-0.00000000,0.05543170,-0.03843097,2.53601120,-1.11501084
-5.78989495,6.40688486,-2.76954590,0.03659191,-0.01322111,0.92278489,-0.42198310,4.87490957,-1.83799754,1.00744507,-0.31950374,1.10638353,-0.45246443,0.00000000,-0.00000000,0.05701784,-0.03679729,2.58020136,-1.17148427
-5.78389195,6.48820609,-2.92617118,0.03894638,-0.01364095,0.93284612,-0.44733905,4.89180537,-2.00966355,1.03618571,-0.33341064,1.11815572,-0.48767415,0.00000000,-0.00000000,0.05838149,-0.03560970,2.61472410,-1.23847502
-5.77788894,6.54588289,-3.10552975,0.04127233,-0.01423293,0.93959607,-0.47588504,4.88708573,-2.19421381,1.06269172,-0.35046646,1.12562423,-0.52634800,0.00000000,-0.00000000,0.05950247,-0.03485815,2.63943311,-1.31525016
-5.77188594,6.58027884,-3.30540282,0.04354844,-0.01499909,0.94318393,-0.50727479,4.86189198,-2.38985640,1.08687331,-0.37047317,1.12886140,-0.56810357,0.00000000,-0.00000000,0.06036623,-0.03452553,2.65434996,-1.40087346
-5.76588294,6.59211681,-3.52308751,0.04575379,-0.01593772,0.94380798,-0.54108243,4.81772896,-2.59448026,1.10866233,-0.39316388,1.12800381,-0.61248583,0.00000000,-0.00000000,0.06096407,-0.03458805,2.65965041,-1.49421599
-5.75987994,6.58242786,-3.75543613,0.04786824,-0.01704318,0.94170521,-0.57680986,4.75640404,-2.80568387,1.12800792,-0.41820643,1.12324429,-0.65897251,0.00000000,-0.00000000,0.06129302,-0.03501569,2.65564818,-1.59397103
-5.75387694,6.55249756,-3.99890760,0.04987287,-0.01830585,0.93714057,-0.61389643,4.67996019,-3.02081431,1.14487298,-0.44520853,1.11482334,-0.70698125,0.00000000,-0.00000000,0.06135576,-0.03577283,2.64277732,-1.69867338
-5.74787394,6.50381305,-4.24963049,0.05175038,-0.01971214,0.93039665,-0.65173081,4.59060631,-3.23701602,1.15923198,-0.47372461,1.10302038,-0.75587844,0.00000000,-0.00000000,0.06116039,-0.03681884,2.62157426,-1.80672305
-5.74187094,6.43801367,-4.50347705,0.05348552,-0.02124465,0.92176418,-0.68966474,4.49064846,-3.45128874,1.17107036,-0.50326431,1.08814541,-0.80498975,0.00000000,-0.00000000,0.06072005,-0.03810894,2.59266050,-1.91641303
-5.73586793,6.35684746,-4.75614701,0.05506555,-0.02288241,0.91153391,-0.72702847,4.38242496,-3.66055313,1.18038570,-0.53330265,1.07053132,-0.85361222,0.00000000,-0.00000000,0.06005254,-0.03959497,2.55672667,-2.02596095
-5.72986493,6.26213539,-5.00325969,0.05648054,-0.02460128,0.89999016,-0.76314740,4.26824812,-3.86172256,1.18719052,-0.56329150,1.05052723,-0.90102771,0.00000000,-0.00000000,0.05917986,-0.04122638,2.51451874,-2.13354409
-5.72386193,6.15574406,-5.24045226,0.05772383,-0.02637437,0.88740629,-0.79735963,4.15035494,-4.05177883,1.19151667,-0.59267250,1.02849296,-0.94651752,0.00000000,-0.00000000,0.05812768,-0.04295117,2.46682652,-2.23733704
-5.71785893,6.03956732,-5.46348191,0.05879226,-0.02817276,0.87404213,-0.82903365,4.03086815,-4.22784937,1.19342088,-0.62089079,1.00479484,-0.98937779,0.00000000,-0.00000000,0.05692480,-0.04471696,2.41447473,-2.33555131
-5.71185593,5.91551591,-5.66832909,0.05968637,-0.02996614,0.86014324,-0.85758591,3.91176849,-4.38728352,1.19299104,-0.64740955,0.97980262,-1.02893535,0.00000000,-0.00000000,0.05560261,-0.04647209,2.35831648,-2.42647586
-5.70585293,5.78551425,-5.85129879,0.06041061,-0.03172367,0.84594183,-0.88249745,3.79487826,-4.52772496,1.19035261,-0.67172466,0.95388752,-1.06456357,0.00000000,-0.00000000,0.05419454,-0.04816664,2.29922872,-2.50851744
-5.69984992,5.65150220,-6.00911682,0.06097324,-0.03341490,0.83165892,-0.90332915,3.68185549,-4.64717777,1.18567452,-0.69337923,0.92742110,-1.09569774,0.00000000,-0.00000000,0.05273553,-0.04975358,2.23810923,-2.58023973
-5.69384692,5.51543980,-6.13901779,0.06138632,-0.03501071,0.81750731,-0.91973493,3.57419740,-4.74406357,1.17917396,-0.71197740,0.90077481,-1.12184946,0.00000000,-0.00000000,0.05126153,-0.05118978,2.17587444,-2.64039984
-5.68784392,5.37931240,-6.23882177,0.06166539,-0.03648427,0.80369498,-0.93147258,3.47325137,-4.81726773,1.17111937,-0.72719691,0.87431967,-1.14261965,0.00000000,-0.00000000,0.04980895,-0.05243701,2.11345733,-2.68798111
-5.68184092,5.24513389,-6.30699681,0.06182912,-0.03781200,0.79042815,-0.93841165,3.38023114,-4.86617263,1.16183119,-0.73879996,0.84842611,-1.15770959,0.00000000,-0.00000000,0.04841425,-0.05346282,2.05180472,-2.72222102
-5.67583792,5.11494553,-6.34270477,0.06189881,-0.03897449,0.77791386,-0.94053805,3.29623572,-4.89067712,1.15167983,-0.74664192,0.82346325,-1.16692964,0.00000000,-0.00000000,0.04711341,-0.05424131,1.99187311,-2.74263306
-5.66983492,4.99080865,-6.34582873,0.06189770,-0.03995724,0.76636134,-0.93795539,3.22226852,-4.89120109,1.14108075,-0.75067740,0.79979776,-1.17020525,0.00000000,-0.00000000,0.04594148,-0.05475371,1.93462269,-2.74902178
-5.66383192,4.87478954,-6.31698041,0.06185028,-0.04075132,0.75598200,-0.93088265,3.15925422,-4.86867544,1.13048655,-0.75096334,0.77779173,-1.16758007,0.00000000,-0.00000000,0.04493209,-0.05498886,1.88100872,-2.74149025
-5.65782891,4.76893592,-6.25748719,0.06178146,-0.04135384,0.74698784,-0.91964853,3.10805104,-4.82451772,1.12037614,-0.74765902,0.75779958,-1.15921583,0.00000000,-0.00000000,0.04411696,-0.05494338,1.83197037,-2.72043951
-5.65182591,4.67524451,-6.16935874,0.06171567,-0.04176821,0.73958810,-0.90468242,3.06945686,-4.76059459,1.11124133,-0.74102269,0.74016389,-1.14538915,0.00000000,-0.00000000,0.04352540,-0.05462175,1.78841662,-2.68655996
-5.64582291,4.59562049,-6.05523412,0.06167602,-0.04200411,0.73398421,-0.88650241,3.04420752,-4.67917252,1.10357143,-0.73140495,0.72521011,-1.12648514,0.00000000,-0.00000000,0.04318379,-0.05403608,1.75120959,-2.64081465
-5.63981991,4.53182975,-5.91831101,0.06168343,-0.04207730,0.73036339,-0.86570076,3.03296696,-4.58285877,1.09783637,-0.71923893,0.71324026,-1.10298812,0.00000000,-0.00000000,0.04311497,-0.05320567,1.72114548,-2.58441503
-5.63381691,4.48544580,-5.76225922,0.06175585,-0.04200914,0.72889092,-0.84292717,3.03630888,-4.47453461,1.09446911,-0.70502767,0.70452568,-1.07546968,0.00000000,-0.00000000,0.04333778,-0.05215644,1.69893376,-2.51878995
-5.62781391,4.45779359,-5.59112139,0.06190757,-0.04182583,0.72970179,-0.81887057,3.05469070,-4.35728317,1.09384818,-0.68932890,0.69929927,-1.04457445,0.00000000,-0.00000000,0.04386646,-0.05092011,1.68517533,-2.44554867
-5.62181091,4.44989279,-5.40920403,0.06214872,-0.04155748,0.73289194,-0.79423989,3.08842107,-4.23431424,1.09628119,-0.67273794,0.69774727,-1.01100412,0.00000000,-0.00000000,0.04471011,-0.04953321,1.68034051,-2.36643932
-5.61580790,4.46240358,-5.22096257,0.06248481,-0.04123701,0.73850981,-0.76974451,3.13762277,-4.10888814,1.10199000,-0.65586911,0.70000108,-0.97550012,0.00000000,-0.00000000,0.04587231,-0.04803606,1.68474785,-2.28330401
-5.60980490,4.49557762,-5.03088411,0.06291660,-0.04089887,0.74654865,-0.74607492,3.20219332,-3.98424088,1.11109834,-0.63933647,0.70612942,-0.93882568,0.00000000,-0.00000000,0.04735066,-0.04647154,1.69854475,-2.19803212
-5.60380190,4.54921747,-4.84337159,0.06344007,-0.04057765,0.75694010,-0.72388427,3.28176620,-3.86351228,1.12362248,-0.62373448,0.71613133,-0.90174769,0.00000000,-0.00000000,0.04913650,-0.04488394,1.72169116,-2.11251318
-5.59779890,4.62264673,-4.66263300,0.06404658,-0.04030672,0.76954954,-0.70377124,3.37567532,-3.74967869,1.13946542,-0.60961937,0.72993034,-0.86501890,0.00000000,-0.00000000,0.05121485,-0.04331778,1.75394701,-2.02859095
-5.59179590,4.71469358,-4.49257901,0.06472326,-0.04011688,0.78417359,-0.68626480,3.48292599,-3.64549154,1.15841488,-0.59749186,0.74737026,-0.82936119,0.00000000,-0.00000000,0.05356433,-0.04181659,1.79486480,-1.94802000
-5.58579290,4.82368934,-4.33673191,0.06545350,-0.04003507,0.80054007,-0.67181124,3.60217497,-3.55342269,1.18014529,-0.58778194,0.76821293,-0.79545008,0.00000000,-0.00000000,0.05615744,-0.04042194,1.84378767,-1.87242604
-5.57978989,4.94748342,-4.19814855,0.06621765,-0.04008323,0.81831054,-0.66076385,3.73172220,-3.47561723,1.20422373,-0.58083619,0.79213828,-0.76390108,0.00000000,-0.00000000,0.05896094,-0.03917248,1.89985397,-1.80327119
-5.57378689,5.08347530,-4.07935891,0.06699375,-0.04027747,0.83708556,-0.65337545,3.86951617,-3.41385445,1.23011970,-0.57690831,0.81874697,-0.73525817,0.00000000,-0.00000000,0.06193652,-0.03810316,1.96200851,-1.74182493
-5.56778389,5.22866327,-3.98232214,0.06775841,-0.04062732,0.85641258,-0.64979397,4.01317419,-3.36951697,1.25721831,-0.57615294,0.84756568,-0.70998446,0.00000000,-0.00000000,0.06504155,-0.03724461,2.02902066,-1.68914150
-5.56178089,5.37970942,-3.90840036,0.06848765,-0.04113544,0.87579619,-0.65006118,4.16001814,-3.34356862,1.28483660,-0.57862334,0.87805523,-0.68845549,0.00000000,-0.00000000,0.06823019,-0.03662279,2.09950924,-1.64604412
-5.55577789,5.53301898,-3.85835087,0.06915779,-0.04179748,0.89471048,-0.65411459,4.30712552,-3.33654086,1.31224232,-0.58427268,0.90962131,-0.67095494,0.00000000,-0.00000000,0.07145456,-0.03625869,2.17197366,-1.61311611
-5.54977489,5.68483203,-3.83233597,0.06974633,-0.04260245,0.91261310,-0.66179231,4.45139454,-3.34852813,1.33867466,-0.59295922,0.94162785,-0.65767286,0.00000000,-0.00000000,0.07466604,-0.03616834,2.24483069,-1.59069903
-5.54377189,5.83132456,-3.82994971,0.07023266,-0.04353320,0.92896050,-0.67284082,4.58962124,-3.37919185,1.36336609,-0.60445477,0.97341245,-0.64870638,0.00000000,-0.00000000,0.07781679,-0.03636294,2.31645558,-1.57889734
-5.53776888,5.96871558,-3.85025988,0.07059884,-0.04456735,0.94322374,-0.68692532,4.71858614,-3.42777326,1.38556483,-0.61845643,1.00430366,-0.64406263,0.00000000,-0.00000000,0.08086113,-0.03684908,2.38522659,-1.57758925
-5.53176588,6.09337641,-3.89186348,0.07083012,-0.04567842,0.95490430,-0.70364229,4.83514671,-3.49311494,1.40455703,-0.63460093,1.03363938,-0.64366377,0.00000000,-0.00000000,0.08375702,-0.03762922,2.44957103,-1.58644312
-5.52576288,6.20193816,-3.95295325,0.07091546,-0.04683719,0.96354932,-0.72253391,4.93633212,-3.57369068,1.41968799,-0.65248088,1.06078584,-0.64735384,0.00000000,-0.00000000,0.08646745,-0.03870210,2.50801141,-1.60493841
-5.51975988,6.29139331,-4.03139267,0.07084779,-0.04801318,0.96876554,-0.74310371,5.01943604,-3.66764338,1.43038180,-0.67166244,1.08515644,-0.65490709,0.00000000,-0.00000000,0.08896160,-0.04006334,2.55920983,-1.63239058
-5.51375688,6.35918726,-4.12479666,0.07062424,-0.04917630,0.97023155,-0.76483312,5.08210332,-3.77283046,1.43615861,-0.69170347,1.10622958,-0.66603757,0.00000000,-0.00000000,0.09121588,-0.04170597,2.60200876,-1.66797868
-5.50775388,6.40329621,-4.23061484,0.07024618,-0.05029842,0.96770766,-0.78719814,5.12240671,-3.88687582,1.43664908,-0.71217146,1.12356488,-0.68040962,0.00000000,-0.00000000,0.09321464,-0.04362097,2.63546664,-1.71077479
-5.50175088,6.42228808,-4.34621466,0.06971909,-0.05135496,0.96104320,-0.80968567,5.13891002,-4.00722732,1.43160541,-0.73266034,1.13681691,-0.69764880,0.00000000,-0.00000000,0.09495064,-0.04579779,2.65888661,-1.75977416
-5.49574787,6.41536386,-4.46896122,0.06905231,-0.05232631,0.95018081,-0.83180887,5.13071481,-4.13121847,1.42090861,-0.75280561,1.14574602,-0.71735311,0.00000000,-0.00000000,0.09642509,-0.04822474,2.67183724,-1.81392513
-5.48974487,6.38237750,-4.59629129,0.06825870,-0.05319909,0.93515763,-0.85312099,5.09748850,-4.25613268,1.40457166,-0.77229695,1.15022541,-0.73910398,0.00000000,-0.00000000,0.09764743,-0.05088938,2.67416409,-1.87215774
-5.48374187,6.32383344,-4.72577905,0.06735416,-0.05396706,0.91610335,-0.87322724,5.03947261,-4.37926831,1.38273854,-0.79088793,1.15024441,-0.76247676,0.00000000,-0.00000000,0.09863473,-0.05377867,2.66599168,-1.93341037
-5.47773887,6.24086178,-4.85519162,0.06635698,-0.05463187,0.89323519,-0.89179415,4.95747093,-4.49800260,1.35567894,-0.80840228,1.14590753,-0.78705053,0.00000000,-0.00000000,0.09941071,-0.05687914,2.64771554,-1.99665350
-5.47173587,6.13517204,-4.98253270,0.06528728,-0.05520329,0.86685011,-0.90855628,4.85281820,-4.60985253,1.32377907,-0.82473657,1.13742934,-0.81241674,0.00000000,-0.00000000,0.10000451,-0.06017687,2.61998475,-2.06091004
-5.46573287,6.00898740,-5.10607368,0.06416619,-0.05569919,0.83731458,-0.92332000,4.72733105,-4.71253060,1.28752862,-0.83985927,1.12512542,-0.83818668,0.00000000,-0.00000000,0.10044929,-0.06365738,2.58367552,-2.12527188
-5.45972986,5.86496241,-5.22437146,0.06301516,-0.05614510,0.80505232,-0.93596418,4.58324354,-4.80399384,1.24750453,-0.85380628,1.10939963,-0.86399758,0.00000000,-0.00000000,0.10078047,-0.06730547,2.53985711,-2.18891237
-5.45372686,5.70608737,-5.33627343,0.06185520,-0.05657342,0.77053056,-0.94643806,4.42313046,-4.88248451,1.20435211,-0.86667318,1.09072841,-0.88951714,0.00000000,-0.00000000,0.10103409,-0.07110496,2.48975135,-2.25109464
-5.44772386,5.53558380,-5.44091036,0.06070609,-0.05702223,0.73424546,-0.95475640,4.24982197,-4.94656119,1.15876419,-0.87860485,1.06964261,-0.91444664,0.00000000,-0.00000000,0.10124500,-0.07503844,2.43468768,-2.31117595
-5.44172086,5.35679517,-5.53767837,0.05958577,-0.05753391,0.69670725,-0.96099211,4.06631351,-4.99511951,1.11145919,-0.88978283,1.04670793,-0.93852251,0.00000000,-0.00000000,0.10144519,-0.07908695,2.37605560,-2.36860833
-5.43571786,5.17307762,-5.62621187,0.05850969,-0.05815342,0.65842560,-0.96526708,3.87567490,-5.02740222,1.06315896,-0.90041129,1.02250458,-0.96151668,0.00000000,-0.00000000,0.10166223,-0.08322973,2.31525654,-2.42293595
-5.42971486,4.98769524,-5.70634949,0.05749032,-0.05892644,0.61989598,-0.96774147,3.68096247,-5.04299848,1.01456718,-0.91070227,0.99760731,-0.98323556,0.00000000,-0.00000000,0.10191799,-0.08744401,2.25365727,-2.47378979
-5.42371186,4.80372379,-5.77809525,0.05653676,-0.05989745,0.58158722,-0.96860205,3.48513764,-5.04183312,0.96634930,-0.92086107,0.97256653,-1.00351823,0.00000000,-0.00000000,0.10222762,-0.09170488,2.19254672,-2.52088020
-5.41770885,4.62396689,-5.84157738,0.05565451,-0.06110770,0.54393104,-0.96805035,3.29099507,-5.02414668,0.91911469,-0.93107241,0.94789145,-1.02223378,0.00000000,-0.00000000,0.10259877,-0.09598525,2.13309800,-2.56398805
-5.41170585,4.45088739,-5.89700712,0.05484537,-0.06259335,0.50731344,-0.96629099,3.10110254,-4.99046746,0.87340174,-0.94148814,0.92403586,-1.03927818,0.00000000,-0.00000000,0.10303135,-0.10025586,2.07633697,-2.60295506
-5.40570285,4.28655622,-5.94463961,0.05410748,-0.06438367,0.47206852,-0.96352082,2.91775438,-4.94157721,0.82966638,-0.95221708,0.90138721,-1.05457099,0.00000000,-0.00000000,0.10351747,-0.10448555,2.02311849,-2.63767405
-5.39969985,4.13261989,-5.98473873,0.05343553,-0.06649946,0.43847453,-0.95991932,2.74293912,-4.87847214,0.78827442,-0.96331742,0.88025924,-1.06805199,0.00000000,-0.00000000,0.10404188,-0.10864144,1.97411104,-2.66807954
-5.39369685,3.99028710,-6.01754742,0.05282108,-0.06895181,0.40675230,-0.95564069,2.57832173,-4.80232094,0.74949792,-0.97479192,0.86088844,-1.07967806,0.00000000,-0.00000000,0.10458264,-0.11268941,1.92978997,-2.69413917
-5.38769385,3.86033374,-6.04326441,0.05225299,-0.07174111,0.37706581,-0.95080773,2.42523958,-4.71442163,0.71351541,-0.98658624,0.84343432,-1.08942054,0.00000000,-0.00000000,0.10511212,-0.11659454,1.89043914,-2.71584632
-5.38169085,3.74312499,-6.06202814,0.05171795,-0.07485652,0.34952466,-0.94550790,2.28471113,-4.61615891,0.68041602,-0.99859012,0.82798318,-1.09726294,0.00000000,-0.00000000,0.10559825,-0.12032167,1.85616055,-2.73321407
-5.37568784,3.63865233,-6.07390791,0.05120108,-0.07827573,0.32418826,-0.93979145,2.15745539,-4.50896338,0.65020682,-1.01064142,0.81455519,-1.10319934,0.00000000,-0.00000000,0.10600590,-0.12383606,1.82689088,-2.74627067
-5.36968484,3.54658264,-6.07890194,0.05068654,-0.08196521,0.30107118,-0.93367155,2.04392015,-4.39427407,0.62282316,-1.02253264,0.80311399,-1.10723339,0.00000000,-0.00000000,0.10629832,-0.12710399,1.80242388,-2.75505638
-5.36368184,3.46631638,-6.07694193,0.05015813,-0.08588084,0.28014950,-0.92712635,1.94431651,-4.27350509,0.59814109,-1.03401943,0.79357842,-1.10937782,0.00000000,-0.00000000,0.10643871,-0.13009342,1.78243713,-2.75962174
-5.35767884,3.39705127,-6.06790301,0.04959994,-0.08996890,0.26136761,-0.92010269,1.85865713,-4.14801731,0.57599128,-1.04483074,0.78583541,-1.10965455,0.00000000,-0.00000000,0.10639167,-0.13277469,1.76652156,-2.76002695
-5.35167584,3.33784815,-6.05161815,0.04899688,-0.09416735,0.24464518,-0.91252110,1.78679571,-4.01909548,0.55617367,-1.05467980,0.77975340,-1.10809512,0.00000000,-0.00000000,0.10612449,-0.13512102,1.75421223,-2.75634224
-5.34567284,3.28769541,-6.02789571,0.04833518,-0.09840750,0.22988388,-0.90428183,1.72846537,-3.88793098,0.53847196,-1.06327564,0.77519543,-1.10474150,0.00000000,-0.00000000,0.10560844,-0.13710915,1.74501865,-2.74864899
