energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.78389195,2.49456894,-3.59634735,0.02434167,-0.09917084,0.11758715,-0.56780593,0.76712640,-0.91611941,0.34859370,-0.35529530,0.64182024,-0.95821060,0.42050258,-0.88875516,1.32129105,-1.48620362,0.00000000,-0.00000000
-5.77788894,2.56718154,-3.48188141,0.02412220,-0.09758832,0.12355448,-0.55741361,0.77580523,-0.86733110,0.35979624,-0.34541581,0.65970147,-0.91609162,0.44657394,-0.87797521,1.35153248,-1.42589272,0.00000000,-0.00000000
-5.77188594,2.65653361,-3.36784597,0.02398047,-0.09576965,0.13068700,-0.54561417,0.78924313,-0.81888994,0.37367234,-0.33714796,0.68511492,-0.87485002,0.47541805,-0.86462695,1.38989323,-1.36759318,0.00000000,-0.00000000
-5.76588294,2.76243423,-3.25643358,0.02391406,-0.09374756,0.13897814,-0.53256726,0.80729929,-0.77159205,0.39034316,-0.33074913,0.71819602,-0.83515524,0.50691403,-0.84897420,1.43622265,-1.31248675,0.00000000,-0.00000000
-5.75987994,2.88443781,-3.14967077,0.02391804,-0.09155405,0.14841707,-0.51844513,0.82974484,-0.72616883,0.40988812,-0.32642753,0.75899903,-0.79762461,0.54090766,-0.83130556,1.49022735,-1.26163638,0.00000000,-0.00000000
-5.75387694,3.02185369,-3.04937885,0.02398532,-0.08921986,0.15898861,-0.50343032,0.85627047,-0.68327560,0.43234183,-0.32433605,0.80749311,-0.76281589,0.57721348,-0.81192935,1.55147912,-1.21596491,0.00000000,-0.00000000
-5.74787394,3.17375647,-2.95714531,0.02410695,-0.08677389,0.17067291,-0.48771365,0.88649454,-0.64348382,0.45769123,-0.32456834,0.86355747,-0.73122344,0.61561726,-0.79116885,1.61942350,-1.17623987,0.00000000,-0.00000000
-5.74187094,3.33899627,-2.87430548,0.02427254,-0.08424288,0.18344489,-0.47149245,0.91997134,-0.60727684,0.48587280,-0.32715702,0.92697603,-0.70327768,0.65587842,-0.76935743,1.69338863,-1.14306441,0.00000000,-0.00000000
-5.73586793,3.51620899,-2.80193425,0.02447064,-0.08165111,0.19727336,-0.45496891,0.95619917,-0.57504877,0.51676998,-0.33207425,0.99743179,-0.67934729,0.69773273,-0.74683388,1.77259411,-1.11687410,0.00000000,-0.00000000
-5.72986493,3.70382642,-2.74084690,0.02468911,-0.07902022,0.21212016,-0.43834835,0.99462821,-0.54710610,0.55021094,-0.33923446,1.07450139,-0.65974377,0.74089494,-0.72393761,1.85615968,-1.09793933,0.00000000,-0.00000000
-5.72386193,3.90008684,-2.69160807,0.02491547,-0.07636912,0.22793911,-0.42183755,1.03466805,-0.52367161,0.58596698,-0.34849929,1.15765058,-0.64472773,0.78506166,-0.70100390,1.94311402,-1.08637274,0.00000000,-0.00000000
-5.71785893,4.10304673,-2.65454769,0.02513731,-0.07371395,0.24467508,-0.40564279,1.07569506,-0.50489007,0.62375164,-0.35968449,1.24623103,-0.63451622,0.82991435,-0.67835905,2.03240374,-1.08214093,0.00000000,-0.00000000
-5.71185593,4.31059471,-2.62978246,0.02534250,-0.07106813,0.26226315,-0.38996776,1.11705957,-0.49083506,0.66322098,-0.37256848,1.33947933,-0.62929053,0.87512261,-0.65631562,2.12290306,-1.08507976,0.00000000,-0.00000000
-5.70585293,4.52046846,-2.61724149,0.02551951,-0.06844245,0.28062801,-0.37501117,1.15809328,-0.48151663,0.70397521,-0.38690229,1.43651866,-0.62920386,0.92034780,-0.63516770,2.21342455,-1.09491240,0.00000000,-0.00000000
-5.69984992,4.73027604,-2.61669492,0.02565762,-0.06584519,0.29968367,-0.36096428,1.19811690,-0.47688919,0.74556197,-0.40242047,1.53636372,-0.63438825,0.96524705,-0.61518646,2.30273153,-1.11126928,0.00000000,-0.00000000
-5.69384692,4.93752203,-2.62778382,0.02574706,-0.06328233,0.31933352,-0.34800813,1.23644845,-0.47685933,0.78748144,-0.41885254,1.63792939,-0.64496035,1.00947771,-0.59661605,2.38955246,-1.13370906,0.00000000,-0.00000000
-5.68784392,5.13963956,-2.65005047,0.02577922,-0.06075775,0.33947073,-0.33631081,1.27241213,-0.48129312,0.82919342,-0.43593447,1.74004325,-0.66102552,1.05270227,-0.57967005,2.47259768,-1.16173981,0.00000000,-0.00000000
-5.68184092,5.33402813,-2.68296739,0.02574668,-0.05827353,0.35997911,-0.32602462,1.30534819,-0.49002290,0.87012651,-0.45341968,1.84146203,-0.68267995,1.09459359,-0.56452856,2.55057874,-1.19483960,0.00000000,-0.00000000
-5.67583792,5.51809722,-2.72596426,0.02564336,-0.05583019,0.38073421,-0.31728341,1.33462355,-0.50285304,0.90968918,-0.47108915,1.94089191,-0.71001057,1.13484048,-0.55133616,2.62223025,-1.23247570,0.00000000,-0.00000000
-5.66983492,5.68931506,-2.77845154,0.02546453,-0.05342705,0.40160480,-0.31020001,1.35964317,-0.51956494,0.94728267,-0.48876005,2.03701219,-0.74309260,1.17315334,-0.54020074,2.68633408,-1.27412172,0.00000000,-0.00000000
-5.66383192,5.84526129,-2.83983986,0.02520688,-0.05106258,0.42245453,-0.30486393,1.37986209,-0.53992089,0.98231531,-0.50629248,2.12850173,-0.78198466,1.20926965,-0.53119331,2.74174532,-1.31927219,0.00000000,-0.00000000
-5.65782891,5.98368214,-2.90955454,0.02486851,-0.04873472,0.44314366,-0.30133936,1.39479765,-0.56366703,1.01421794,-0.52359407,2.21406748,-0.82672158,1.24295915,-0.52434871,2.78741951,-1.36745388,0.00000000,-0.00000000
-5.65182591,6.10254602,-2.98704452,0.02444897,-0.04644127,0.46353080,-0.29966357,1.40404166,-0.59053535,1.04245976,-0.54062200,2.29247414,-0.87730509,1.27402831,-0.51966733,2.82244004,-1.41823374,0.00000000,-0.00000000
-5.64582291,6.20009747,-3.07178553,0.02394921,-0.04418019,0.48347461,-0.29984563,1.40727197,-0.62024492,1.06656424,-0.55738247,2.36257399,-0.93369274,1.30232392,-0.51711744,2.84604483,-1.47122314,0.00000000,-0.00000000
-5.63981991,6.27490715,-3.16327741,0.02337158,-0.04194995,0.50283525,-0.30186552,1.40426299,-0.65250232,1.08612420,-0.57392743,2.42333573,-0.99578550,1.32773546,-0.51663828,2.85765116,-1.52607828,0.00000000,-0.00000000
-5.63381691,6.32591557,-3.26103579,0.02271977,-0.03974973,0.52147559,-0.30567378,1.39489467,-0.68700165,1.10081565,-0.59034876,2.47387152,-1.06341469,1.35019613,-0.51814353,2.85687741,-1.58249718,0.00000000,-0.00000000
-5.62781391,6.35246848,-3.36457886,0.02199874,-0.03757971,0.53926216,-0.31119141,1.37915942,-0.72342417,1.11040955,-0.60677015,2.51346102,-1.13632882,1.36968239,-0.52152494,2.84356082,-1.64021329,0.00000000,-0.00000000
-5.62181091,6.35434221,-3.47340999,0.02121462,-0.03544113,0.55606580,-0.31831037,1.35716667,-0.76143774,1.11478118,-0.62333701,2.54157172,-1.21418135,1.38621199,-0.52665608,2.81777003,-1.69898638,0.00000000,-0.00000000
-5.61580790,6.33175757,-3.58699752,0.02037464,-0.03333643,0.57176206,-0.32689438,1.32914454,-0.80069644,1.11391647,-0.64020490,2.55787479,-1.29651992,1.39984057,-0.53339587,2.77981191,-1.75859134,0.00000000,-0.00000000
-5.60980490,6.28538155,-3.70475309,0.01948694,-0.03126918,0.58623142,-0.33678029,1.29543873,-0.84084042,1.10791502,-0.65752714,2.56225595,-1.38277817,1.41065704,-0.54159181,2.73023196,-1.81880562,0.00000000,-0.00000000
-5.60380190,6.21631659,-3.82601021,0.01856042,-0.02924405,0.59935953,-0.34777983,1.25650830,-0.88149624,1.09698968,-0.67544205,2.55482099,-1.47227085,1.41877809,-0.55108276,2.66980809,-1.87939626,0.00000000,-0.00000000
-5.59779890,6.12607788,-3.95000466,0.01760460,-0.02726663,0.61103736,-0.35968203,1.21291849,-0.92227796,1.08146250,-0.69406071,2.53589578,-1.56419295,1.42434207,-0.56170127,2.59953783,-1.94010733,0.00000000,-0.00000000
-5.59179590,6.01655952,-4.07585859,0.01662937,-0.02534324,0.62116172,-0.37225596,1.16533084,-0.96278894,1.06175740,-0.71345579,2.50602090,-1.65762354,1.42750288,-0.57327535,2.52061919,-2.00064878,0.00000000,-0.00000000
-5.58579290,5.88999105,-4.20256964,0.01564483,-0.02348067,0.62963598,-0.38525421,1.11449080,-1.00262469,1.03838950,-0.73365202,2.46594107,-1.75153465,1.42842421,-0.58562981,2.43442602,-2.06068741,0.00000000,-0.00000000
-5.57978989,5.74888628,-4.32900665,0.01466107,-0.02168590,0.63637130,-0.39841681,1.06121336,-1.04137662,1.01195186,-0.75461902,2.41658979,-1.84480540,1.42727467,-0.59858716,2.34247833,-2.11984080,0.00000000,-0.00000000
-5.57378689,5.59598623,-4.45391270,0.01368793,-0.01996580,0.64128845,-0.41147574,1.00636698,-1.07863673,0.98309981,-0.77626673,2.35906969,-1.93624140,1.42422417,-0.61196823,2.24640893,-2.17767465,0.00000000,-0.00000000
-5.56778389,5.43419878,-4.57591621,0.01273486,-0.01832684,0.64432010,-0.42415983,0.95085663,-1.11400324,0.95253366,-0.79844383,2.29462926,-2.02459890,1.41944199,-0.62559260,2.14792731,-2.23370390,0.00000000,-0.00000000
-5.56178089,5.26653689,-4.69355013,0.01181070,-0.01677482,0.64541385,-0.43620020,0.89560604,-1.14708688,0.92098036,-0.82093930,2.22463666,-2.10861317,1.41309657,-0.63927899,2.04878203,-2.28739778,0.00000000,-0.00000000
-5.55577789,5.09605768,-4.80527871,0.01092354,-0.01531462,0.64453569,-0.44733581,0.84154004,-1.17751771,0.88917468,-0.84348710,2.15055116,-2.18703019,1.40535730,-0.65284567,1.95072274,-2.33818856,0.00000000,-0.00000000
-5.54977489,4.92580400,-4.90953115,0.01008062,-0.01395001,0.64167397,-0.45731928,0.78956716,-1.20495227,0.85784071,-0.86577373,2.07389326,-2.25864050,1.39639799,-0.66611105,1.85546303,-2.38548383,0.00000000,-0.00000000
-5.54377189,4.75875008,-5.00474060,0.00928821,-0.01268352,0.63684357,-0.46592260,0.74056287,-1.22908059,0.82767404,-0.88744841,1.99621384,-2.32231380,1.38640205,-0.67889450,1.76464493,-2.42868150,0.00000000,-0.00000000
-5.53776888,4.59775220,-5.08938697,0.00855159,-0.01151631,0.63009023,-0.47294261,0.69535394,-1.24963304,0.79932536,-0.90813531,1.91906328,-2.37703311,1.37556865,-0.69101748,1.67980611,-2.46718711,0.00000000,-0.00000000
-5.53176588,4.44550519,-5.16204153,0.00787499,-0.01044821,0.62149470,-0.47820603,0.65470387,-1.26638642,0.77338578,-0.92744739,1.84396103,-2.42192675,1.36411971,-0.70230489,1.60235026,-2.50043219,0.00000000,-0.00000000
-5.52576288,4.30450492,-5.22141110,0.00726168,-0.00947766,0.61117644,-0.48157384,0.61929968,-1.27916927,0.75037428,-0.94500101,1.77236621,-2.45629692,1.35230681,-0.71258679,1.53352123,-2.52789322,0.00000000,-0.00000000
-5.51975988,4.17701682,-5.26638002,0.00671397,-0.00860189,0.59929678,-0.48294483,0.58974003,-1.28786603,0.73072742,-0.96043078,1.70564980,-2.47964343,1.34041771,-0.72170030,1.47438114,-2.54910976,0.00000000,-0.00000000
-5.51375688,4.06505015,-5.29604757,0.00623334,-0.00781694,0.58606107,-0.48225812,0.56652482,-1.29241987,0.71479164,-0.97340385,1.64506881,-2.49168163,1.32878156,-0.72949173,1.42579285,-2.56370131,0.00000000,-0.00000000
-5.50775388,3.97033758,-5.30975933,0.00582049,-0.00711789,0.57171984,-0.47949460,0.55004614,-1.29283424,0.70281805,-0.98363300,1.59174287,-2.49235355,1.31777254,-0.73581883,1.38840647,-2.57138178,0.00000000,-0.00000000
-5.50175088,3.89431960,-5.30713105,0.00547553,-0.00649900,0.55656866,-0.47467707,0.54058068,-1.28917279,0.69495973,-0.99088790,1.54663355,-2.48183179,1.30781128,-0.74055304,1.36265023,-2.57197114,0.00000000,-0.00000000
-5.49574787,3.83813330,-5.28806387,0.00519807,-0.00595395,0.54094660,-0.46786926,0.53828356,-1.28155805,0.69127151,-0.99500420,1.51052677,-2.46051596,1.29936380,-0.74358185,1.34872544,-2.56540359,0.00000000,-0.00000000
-5.48974487,3.80260507,-5.25275064,0.00498733,-0.00547597,0.52523326,-0.45917360,0.54318383,-1.27016868,0.69171204,-0.99588992,1.48401865,-2.42902181,1.29293783,-0.74481092,1.34660549,-2.55173223,0.00000000,-0.00000000
-5.48374187,3.78824719,-5.20167303,0.00484233,-0.00505813,0.50984439,-0.44872785,0.55518147,-1.25523557,0.69614803,-0.99352897,1.46750490,-2.38816352,1.28907647,-0.74416625,1.35603877,-2.53112986,0.00000000,-0.00000000
-5.47773887,3.79525799,-5.13559006,0.00476189,-0.00469343,0.49522597,-0.43670081,0.57404645,-1.23703701,0.70436042,-0.98798190,1.46117423,-2.33892994,1.28834934,-0.74159606,1.37655561,-2.50388628,0.00000000,-0.00000000
-5.47173587,3.82352597,-5.05551872,0.00474481,-0.00437504,0.48184705,-0.42328718,0.59941976,-1.21589298,0.71605242,-0.97938371,1.46500580,-2.28245580,1.29134143,-0.73707252,1.40747898,-2.47040229,0.00000000,-0.00000000
-5.46573287,3.87263784,-4.96270794,0.00478985,-0.00409640,0.47019134,-0.40870191,0.63081687,-1.19215905,0.73085905,-0.96793919,1.47877098,-2.21998911,1.29864020,-0.73059329,1.44793917,-2.43118077,0.00000000,-0.00000000
-5.45972986,3.94189095,-4.85860732,0.00489579,-0.00385137,0.46074775,-0.39317406,0.66763378,-1.16621988,0.74835813,-0.95391602,1.50203951,-2.15285616,1.31082109,-0.72218284,1.49689236,-2.38681551,0.00000000,-0.00000000
-5.45372686,4.03031022,-4.74483222,0.00506139,-0.00363432,0.45399998,-0.37694068,0.70915588,-1.13848266,0.76808239,-0.93763610,1.53419006,-2.08242544,1.32843230,-0.71189344,1.55314290,-2.33797832,0.00000000,-0.00000000
-5.44772386,4.13666988,-4.62312680,0.00528540,-0.00344017,0.45041555,-0.36024066,0.75456990,-1.10937070,0.78953254,-0.91946560,1.57442522,-2.01007184,1.35197893,-0.69980601,1.61536949,-2.28540507,0.00000000,-0.00000000
-5.44172086,4.25951986,-4.49532661,0.00556644,-0.00326446,0.45043421,-0.34330899,0.80297886,-1.07931718,0.81219105,-0.89980437,1.62179058,-1.93714259,1.38190723,-0.68603057,1.68215458,-2.22988130,0.00000000,-0.00000000
-5.43571786,4.39721657,-4.36332219,0.00590293,-0.00310337,0.45445619,-0.32637148,0.85341997,-1.04875939,0.83553625,-0.87907506,1.67519769,-1.86492576,1.41858925,-0.67070641,1.75201700,-2.17222795,0.00000000,-0.00000000
-5.42971486,4.54795753,-4.22902495,0.00629301,-0.00295371,0.46283038,-0.30964009,0.90488540,-1.01813334,0.85905658,-0.85771266,1.73345040,-1.79462268,1.46230813,-0.65400189,1.82344694,-2.11328764,0.00000000,-0.00000000
-5.42371186,4.70981898,-4.09433613,0.00673438,-0.00281291,0.47584276,-0.29330908,0.95634532,-0.98786897,0.88226449,-0.83615474,1.79527392,-1.72732461,1.51324457,-0.63611373,1.89494260,-2.05391197,0.00000000,-0.00000000
-5.41770885,4.88079518,-3.96111968,0.00722424,-0.00267898,0.49370528,-0.27755197,1.00677269,-0.95838575,0.90470964,-0.81483270,1.85934580,-1.66399447,1.57146440,-0.61726589,1.96504746,-1.99495001,0.00000000,-0.00000000
-5.41170585,5.05883806,-3.83117923,0.00775912,-0.00255051,0.51654559,-0.26251933,1.05516919,-0.93008893,0.92599101,-0.79416442,1.92432809,-1.60545364,1.63690770,-0.59770781,2.03238712,-1.93723813,0.00000000,-0.00000000
-5.40570285,5.24189561,-3.70623932,0.00833487,-0.00242657,0.54439782,-0.24833746,1.10059116,-0.90336615,0.94576734,-0.77454832,1.98889939,-1.55237408,1.70937959,-0.57771202,2.09570425,-1.88159119,0.00000000,-0.00000000
-5.39969985,5.42794741,-3.58793047,0.00894655,-0.00230669,0.57719486,-0.23510787,1.14217477,-0.87858451,0.96376565,-0.75635880,2.05178603,-1.50527528,1.78854283,-0.55757115,2.15389031,-1.82879498,0.00000000,-0.00000000
-5.39369685,5.61503570,-3.47777770,0.00958840,-0.00219082,0.61476243,-0.22290748,1.17915933,-0.85608795,0.97978724,-0.73994303,2.11179117,-1.46452594,1.87391263,-0.53759405,2.20601283,-1.77959971,0.00000000,-0.00000000
-5.38769385,5.80129064,-3.37719167,0.01025387,-0.00207924,0.65681527,-0.21178953,1.21090758,-0.83619490,0.99371104,-0.72561885,2.16782077,-1.43034962,1.96485385,-0.51810138,2.25133670,-1.73471427,0.00000000,-0.00000000
-5.38169085,5.98494883,-3.28746182,0.01093568,-0.00197255,0.70295594,-0.20178497,1.23692231,-0.81919610,1.00549380,-0.71367359,2.21890564,-1.40283374,2.06058097,-0.49942030,2.28933859,-1.69480097,0.00000000,-0.00000000
-5.37568784,6.16436428,-3.20975034,0.01162588,-0.00187157,0.75267641,-0.19290436,1.25685810,-0.80535244,1.01516722,-0.70436331,2.26421866,-1.38194129,2.16016128,-0.48187861,2.31971353,-1.66047036,0.00000000,-0.00000000
-5.36968484,6.33801197,-3.14508634,0.01231597,-0.00177733,0.80536275,-0.18514001,1.27052788,-0.79489278,1.02283194,-0.69791240,2.30308679,-1.36752423,2.26252151,-0.46579821,2.34237323,-1.63227586,0.00000000,-0.00000000
-5.36368184,6.50448419,-3.09435922,0.01299713,-0.00169101,0.86030313,-0.17846838,1.27790373,-0.78801165,1.02864847,-0.69451295,2.33499744,-1.35933801,2.36645851,-0.45148812,2.35743597,-1.61070789,0.00000000,-0.00000000
-5.35767884,6.66248065,-3.05831076,0.01366033,-0.00161388,0.91669914,-0.17285256,1.27911187,-0.78486667,1.03282554,-0.69432378,2.35959911,-1.35705629,2.47065391,-0.43923718,2.36520840,-1.59618721,0.00000000,-0.00000000
-5.35167584,6.81079384,-3.03752521,0.01429658,-0.00154728,0.97368040,-0.16824472,1.27442205,-0.78557568,1.03560619,-0.69746889,2.37669666,-1.36028520,2.57369325,-0.42930658,2.36616009,-1.58905731,0.00000000,-0.00000000
-5.34567284,6.94829114,-3.03241742,0.01489716,-0.00149257,1.03032216,-0.16458854,1.26423166,-0.79021352,1.03725237,-0.70403513,2.38624156,-1.36857663,2.67408926,-0.42192245,2.36089192,-1.58957598,0.00000000,-0.00000000
