energy_ev,total_up,As_p_up,As_d_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-5.71185593,0.69517499,0.18840920,0.00000000,0.22310353,0.12562084,0.01620677,0.31229843
-5.70585293,0.70517385,0.20453623,0.00000000,0.23106669,0.13077128,0.01514741,0.29553340
-5.69984992,0.72592349,0.22320732,0.00000000,0.24119193,0.13794458,0.01433895,0.28379011
-5.69384692,0.75715074,0.24448573,0.00000000,0.25338551,0.14713571,0.01376249,0.27669957
-5.68784392,0.79858450,0.26843374,0.00000000,0.26755977,0.15834002,0.01339933,0.27389635
-5.68184092,0.84995487,0.29510886,0.00000000,0.28363403,0.17155188,0.01323157,0.27502437
-5.67583792,0.91098829,0.32455911,0.00000000,0.30153442,0.18676255,0.01324250,0.27974096
-5.66983492,0.98139914,0.35681743,0.00000000,0.32119263,0.20395758,0.01341696,0.28771892
-5.66383192,1.06087877,0.39189571,0.00000000,0.34254375,0.22311386,0.01374149,0.29864721
-5.65782891,1.14908291,0.42977870,0.00000000,0.36552351,0.24419642,0.01420442,0.31223012
-5.65182591,1.24561854,0.47041826,0.00000000,0.39006500,0.26715551,0.01479583,0.32818560
-5.64582291,1.35003164,0.51372838,0.00000000,0.41609535,0.29192390,0.01550750,0.34624284
-5.63981991,1.46179673,0.55958136,0.00000000,0.44353260,0.31841485,0.01633270,0.36613956
-5.63381691,1.58030955,0.60780562,0.00000000,0.47228306,0.34652087,0.01726603,0.38761934
-5.62781391,1.70488368,0.65818533,0.00000000,0.50223948,0.37611342,0.01830318,0.41042927
-5.62181091,1.83475173,0.71046219,0.00000000,0.53328021,0.40704382,0.01944067,0.43431816
-5.61580790,1.96907148,0.76433933,0.00000000,0.56526954,0.43914513,0.02067564,0.45903552
-5.60980490,2.10693696,0.81948732,0.00000000,0.59805914,0.47223518,0.02200561,0.48433143
-5.60380190,2.24739400,0.87555209,0.00000000,0.63149075,0.50612055,0.02342827,0.50995727
-5.59779890,2.38945951,0.93216426,0.00000000,0.66539980,0.54060121,0.02494126,0.53566738
-5.59179590,2.53214343,0.98894955,0.00000000,0.69961972,0.57547564,0.02654202,0.56122137
-5.58579290,2.67447192,1.04553951,0.00000000,0.73398666,0.61054601,0.02822759,0.58638715
-5.57978989,2.81551034,1.10158199,0.00000000,0.76834423,0.64562314,0.02999446,0.61094424
-5.57378689,2.95438445,1.15675062,0.00000000,0.80254779,0.68053078,0.03183843,0.63468721
-5.56778389,3.09029835,1.21075266,0.00000000,0.83646790,0.71510897,0.03375442,0.65742912
-5.56178089,3.22254785,1.26333462,0.00000000,0.86999268,0.74921614,0.03573634,0.67900454
-5.55577789,3.35052835,1.31428535,0.00000000,0.90302856,0.78272978,0.03777690,0.69927210
-5.54977489,3.47373664,1.36343621,0.00000000,0.93549958,0.81554562,0.03986744,0.71811637
-5.54377189,3.59176646,1.41065836,0.00000000,0.96734494,0.84757529,0.04199778,0.73544901
-5.53776888,3.70429835,1.45585734,0.00000000,0.99851498,0.87874269,0.04415609,0.75120908
-5.53176588,3.81108439,1.49896537,0.00000000,1.02896596,0.90897930,0.04632873,0.76536264
-5.52576288,3.91192938,1.53993193,0.00000000,1.05865376,0.93821878,0.04850019,0.77790167
-5.51975988,4.00666985,1.57871327,0.00000000,1.08752724,0.96639132,0.05065309,0.78884241
-5.51375688,4.09515277,1.61526188,0.00000000,1.11552160,0.99341833,0.05276823,0.79822330
-5.50775388,4.17721582,1.64951658,0.00000000,1.14255242,1.01920768,0.05482472,0.80610269
-5.50175088,4.25267095,1.68139426,0.00000000,1.16851083,1.04365038,0.05680030,0.81255644
-5.49574787,4.32129283,1.71078379,0.00000000,1.19326040,1.06661856,0.05867163,0.81767556
-5.48974487,4.38281334,1.73754291,0.00000000,1.21663605,1.08796558,0.06041481,0.82156405
-5.48374187,4.43692269,1.76149826,0.00000000,1.23844525,1.10752794,0.06200598,0.82433687
-5.47773887,4.48327755,1.78244885,0.00000000,1.25847159,1.12512927,0.06342194,0.82611820
-5.47173587,4.52151567,1.80017271,0.00000000,1.27648062,1.14058624,0.06464095,0.82703988
-5.46573287,4.55127605,1.81443653,0.00000000,1.29222777,1.15371594,0.06564347,0.82723997
-5.45972986,4.57222336,1.82500746,0.00000000,1.30546778,1.16434444,0.06641297,0.82686131
-5.45372686,4.58407489,1.83166649,0.00000000,1.31596536,1.17231598,0.06693667,0.82605006
-5.44772386,4.58662784,1.83422255,0.00000000,1.32350614,1.17750217,0.06720625,0.82495394
-5.44172086,4.57978515,1.83252614,0.00000000,1.32790758,1.17981064,0.06721840,0.82372026
-5.43571786,4.56357763,1.82648179,0.00000000,1.32902888,1.17919251,0.06697526,0.82249348
-5.42971486,4.53818072,1.81605844,0.00000000,1.32677945,1.17564821,0.06648464,0.82141240
-5.42371186,4.50392443,1.80129688,0.00000000,1.32112539,1.16923111,0.06576011,0.82060697
-5.41770885,4.46129546,1.78231385,0.00000000,1.31209343,1.16004883,0.06482077,0.82019477
-5.41170585,4.41093098,1.75930251,0.00000000,1.29977233,1.14826191,0.06369090,0.82027727
-5.40570285,4.35360431,1.73252900,0.00000000,1.28431142,1.13407997,0.06239932,0.82093610
-5.39969985,4.29020296,1.70232553,0.00000000,1.26591642,1.11775541,0.06097858,0.82222955
-5.39369685,4.22170035,1.66908018,0.00000000,1.24484289,1.09957513,0.05946400,0.82418943
-5.38769385,4.14912254,1.63322405,0.00000000,1.22138751,1.07985047,0.05789254,0.82681863
-5.38169085,4.07351205,1.59521655,0.00000000,1.19587780,1.05890608,0.05630162,0.83008956
-5.37568784,3.99589064,1.55552957,0.00000000,1.16866077,1.03706833,0.05472790,0.83394368
-5.36968484,3.91722316,1.51463149,0.00000000,1.14009117,1.01465368,0.05320602,0.83829222
-5.36368184,3.83838460,1.47297177,0.00000000,1.11051988,0.99195780,0.05176754,0.84301830
-5.35767884,3.76013191,1.43096708,0.00000000,1.08028311,0.96924597,0.05043985,0.84798026
-5.35167584,3.68308232,1.38898947,0.00000000,1.04969281,0.94674517,0.04924538,0.85301641
-5.34567284,3.60769906,1.34735725,0.00000000,1.01902879,0.92463826,0.04820094,0.85795090
-5.33966983,3.53428536,1.30632890,0.00000000,0.98853282,0.90306059,0.04731734,0.86260053
-5.33366683,3.46298673,1.26610020,0.00000000,0.95840498,0.88209906,0.04659926,0.86678241
-5.32766383,3.39380153,1.22680459,0.00000000,0.92880221,0.86179369,0.04604539,0.87032207
-5.32166083,3.32659896,1.18851656,0.00000000,0.89983916,0.84214153,0.04564879,0.87306169
-5.31565783,3.26114355,1.15125784,0.00000000,0.87159097,0.82310272,0.04539760,0.87486823
-5.30965483,3.19712490,1.11500586,0.00000000,0.84409802,0.80460832,0.04527581,0.87564107
-5.30365183,3.13419089,1.07970399,0.00000000,0.81737206,0.78656944,0.04526440,0.87531886
-5.29764882,3.07198295,1.04527296,0.00000000,0.79140347,0.76888732,0.04534241,0.87388523
-5.29164582,3.01017141,1.01162288,0.00000000,0.76616920,0.75146371,0.04548821,0.87137329
-5.28564282,2.94848933,0.97866513,0.00000000,0.74164102,0.73421121,0.04568078,0.86786844
-5.27963982,2.88676317,0.94632372,0.00000000,0.71779358,0.71706286,0.04590088,0.86350950
-5.27363682,2.82493879,0.91454549,0.00000000,0.69461192,0.69998078,0.04613214,0.85848802
-5.26763382,2.76310160,0.88330865,0.00000000,0.67209810,0.68296326,0.04636204,0.85304559
-5.26163082,2.70148990,0.85262951,0.00000000,0.65027661,0.66605010,0.04658257,0.84746928
-5.25562781,2.64050065,0.82256696,0.00000000,0.62919837,0.64932594,0.04679080,0.84208508
-5.24962481,2.58068741,0.79322465,0.00000000,0.60894311,0.63292141,0.04698897,0.83724960
-5.24362181,2.52275035,0.76475081,0.00000000,0.58961998,0.61701206,0.04718450,0.83334002
-5.23761881,2.46751870,0.73733576,0.00000000,0.57136647,0.60181512,0.04738956,0.83074261
-5.23161581,2.41592623,0.71120723,0.00000000,0.55434567,0.58758426,0.04762042,0.82984004
-5.22561281,2.36898060,0.68662384,0.00000000,0.53874188,0.57460250,0.04789659,0.83099786
-5.21960980,2.32772799,0.66386684,0.00000000,0.52475488,0.56317359,0.04823966,0.83455045
-5.21360680,2.29321414,0.64323067,0.00000000,0.51259305,0.55361236,0.04867210,0.84078696
-5.20760380,2.26644363,0.62501265,0.00000000,0.50246569,0.54623414,0.04921588,0.84993773
-5.20160080,2.24833905,0.60950226,0.00000000,0.49457475,0.54134404,0.04989115,0.86216173
-5.19559780,2.23970176,0.59697038,0.00000000,0.48910659,0.53922636,0.05071490,0.87753545
-5.18959480,2.24117612,0.58765912,0.00000000,0.48622379,0.54013454,0.05169979,0.89604404
-5.18359180,2.25321880,0.58177246,0.00000000,0.48605781,0.54428231,0.05285315,0.91757489
-5.17758879,2.27607467,0.57946823,0.00000000,0.48870241,0.55183611,0.05417621,0.94191452
-5.17158579,2.30976046,0.58085162,0.00000000,0.49420859,0.56290937,0.05566362,0.96874876
-5.16558279,2.35405725,0.58597063,0.00000000,0.50258087,0.57755878,0.05730331,0.99766683
-5.15957979,2.40851219,0.59481352,0.00000000,0.51377553,0.59578267,0.05907668,1.02816928
-5.15357679,2.47244962,0.60730838,0.00000000,0.52770048,0.61752161,0.06095904,1.05967988
-5.14757379,2.54499133,0.62332479,0.00000000,0.54421721,0.64266116,0.06292051,1.09156112
-5.14157079,2.62508507,0.64267747,0.00000000,0.56314436,0.67103655,0.06492703,1.12313308
-5.13556778,2.71154023,0.66513171,0.00000000,0.58426299,0.70243911,0.06694169,1.15369503
-5.12956478,2.80306899,0.69041029,0.00000000,0.60732321,0.73662410,0.06892619,1.18254897
-5.12356178,2.89833120,0.71820151,0.00000000,0.63205180,0.77331939,0.07084237,1.20902433
-5.11755878,2.99598068,0.74816801,0.00000000,0.65816055,0.81223473,0.07265374,1.23250271
-5.11155578,3.09471096,0.77995581,0.00000000,0.68535481,0.85307098,0.07432694,1.25244161
-5.10555278,3.19329810,0.81320330,0.00000000,0.71334182,0.89552886,0.07583306,1.26839612
-5.09954977,3.29063859,0.84754964,0.00000000,0.74183853,0.93931680,0.07714871,1.28003745
-5.09354677,3.38578043,0.88264232,0.00000000,0.77057841,0.98415749,0.07825686,1.28716738
-5.08754377,3.47794605,0.91814344,0.00000000,0.79931696,1.02979279,0.07914732,1.28972783
-5.08154077,3.56654588,0.95373468,0.00000000,0.82783579,1.07598680,0.07981691,1.28780505
-5.07553777,3.65118216,0.98912070,0.00000000,0.85594494,1.12252707,0.08026932,1.28162791
-5.06953477,3.73164295,1.02403098,0.00000000,0.88348362,1.16922379,0.08051457,1.27156047
-5.06353177,3.80788671,1.05822023,0.00000000,0.91031919,1.21590727,0.08056827,1.25808875
-5.05752876,3.88001876,1.09146741,0.00000000,0.93634475,1.26242377,0.08045055,1.24180251
-5.05152576,3.94826076,1.12357374,0.00000000,0.96147543,1.30863018,0.08018493,1.22337254
-5.04552276,4.01291520,1.15435990,0.00000000,0.98564370,1.35438777,0.07979690,1.20352452
-5.03951976,4.07432687,1.18366269,0.00000000,1.00879410,1.39955551,0.07931265,1.18301058
-5.03351676,4.13284351,1.21133166,0.00000000,1.03087773,1.44398353,0.07875770,1.16257985
-5.02751376,4.18877767,1.23722585,0.00000000,1.05184688,1.48750693,0.07815571,1.14294920
-5.02151076,4.24237209,1.26121102,0.00000000,1.07165018,1.52994068,0.07752737,1.12477552
-5.01550775,4.29377013,1.28315759,0.00000000,1.09022848,1.57107574,0.07688963,1.10863074
-5.00950475,4.34299296,1.30293946,0.00000000,1.10751191,1.61067680,0.07625504,1.09498059
-5.00350175,4.38992450,1.32043385,0.00000000,1.12341810,1.64848194,0.07563143,1.08416808
-4.99749875,4.43430493,1.33552203,0.00000000,1.13785175,1.68420417,0.07502190,1.07640218
-4.99149575,4.47573277,1.34809113,0.00000000,1.15070566,1.71753512,0.07442496,1.07175221
-4.98549275,4.51367556,1.35803674,0.00000000,1.16186300,1.74815052,0.07383501,1.07014807
-4.97948974,4.54748839,1.36526611,0.00000000,1.17120080,1.77571764,0.07324300,1.07138598
-4.97348674,4.57643926,1.36970194,0.00000000,1.17859451,1.79990416,0.07263719,1.07513965
-4.96748374,4.59974008,1.37128632,0.00000000,1.18392331,1.82038842,0.07200410,1.08097591
-4.96148074,4.61658174,1.36998469,0.00000000,1.18707599,1.83687047,0.07132946,1.08837424
-4.95547774,4.62617181,1.36578969,0.00000000,1.18795710,1.84908375,0.07059919,1.09674924
-4.94947474,4.62777295,1.35872451,0.00000000,1.18649320,1.85680682,0.06980034,1.10547482
-4.94347174,4.62074072,1.34884585,0.00000000,1.18263878,1.85987484,0.06892191,1.11390931
-4.93746873,4.60455915,1.33624617,0.00000000,1.17638189,1.85819037,0.06795561,1.12142022
-4.93146573,4.57887283,1.32105528,0.00000000,1.16774909,1.85173319,0.06689640,1.12740777
-4.92546273,4.54351441,1.30344131,0.00000000,1.15680965,1.84056875,0.06574298,1.13132624
-4.91945973,4.49852664,1.28361092,0.00000000,1.14367892,1.82485500,0.06449798,1.13270251
-4.91345673,4.44417848,1.26180895,0.00000000,1.12852077,1.80484742,0.06316813,1.13115108
-4.90745373,4.38097475,1.23831747,0.00000000,1.11154901,1.78090201,0.06176417,1.12638521
-4.90145073,4.30965936,1.21345434,0.00000000,1.09302780,1.75347616,0.06030065,1.11822413
-4.89544772,4.23121209,1.18757127,0.00000000,1.07327101,1.72312725,0.05879568,1.10659605
-4.88944472,4.14683916,1.16105144,0.00000000,1.05264057,1.69050907,0.05727053,1.09153735
-4.88344172,4.05795800,1.13430669,0.00000000,1.03154361,1.65636582,0.05574912,1.07318818
-4.87743872,3.96617656,1.10777411,0.00000000,1.01042867,1.62152397,0.05425757,1.05178487
-4.87143572,3.87326767,1.08191217,0.00000000,0.98978061,1.58688175,0.05282363,1.02764968
-4.86543272,3.78113906,1.05719615,0.00000000,0.97011451,1.55339658,0.05147611,1.00117855
-4.85942971,3.69179931,1.03411280,0.00000000,0.95196832,1.52207033,0.05024435,0.97282728
-4.85342671,3.60732062,1.01315418,0.00000000,0.93589442,1.49393267,0.04915763,0.94309694
-4.84742371,3.52979851,0.99481058,0.00000000,0.92244998,1.47002259,0.04824465,0.91251877
-4.84142071,3.46130949,0.97956250,0.00000000,0.91218629,1.45136831,0.04753297,0.88163941
-4.83541771,3.40386682,0.96787165,0.00000000,0.90563719,1.43896587,0.04704849,0.85100651
-4.82941471,3.35937552,0.96017117,0.00000000,0.90330664,1.43375669,0.04681494,0.82115538
-4.82341171,3.32958696,0.95685510,0.00000000,0.90565583,1.43660452,0.04685336,0.79259668
-4.81740870,3.31605428,0.95826741,0.00000000,0.91309002,1.44827225,0.04718165,0.76580546
-4.81140570,3.32008933,0.96469088,0.00000000,0.92594546,1.46939916,0.04781408,0.74121171
-4.80540270,3.34272240,0.97633616,0.00000000,0.94447699,1.50047917,0.04876084,0.71919227
-4.79939970,3.38466588,0.99333160,0.00000000,0.96884646,1.54184086,0.05002768,0.70006437
-4.79339670,3.44628311,1.01571408,0.00000000,0.99911280,1.59362996,0.05161554,0.68408055
-4.78739370,3.52756362,1.04342159,0.00000000,1.03522393,1.65579508,0.05352026,0.67142514
-4.78139070,3.62810612,1.07628779,0.00000000,1.07701120,1.72807735,0.05573240,0.66221205
-4.77538769,3.74711027,1.11403919,0.00000000,1.12418660,1.81000481,0.05823710,0.65648396
-4.76938469,3.88337824,1.15629518,0.00000000,1.17634322,1.90089194,0.06101413,0.65421286
-4.76338169,4.03532677,1.20257123,0.00000000,1.23295911,1.99984506,0.06403798,0.65530183
-4.75737869,4.20101009,1.25228544,0.00000000,1.29340471,2.10577361,0.06727812,0.65958803
-4.75137569,4.37815383,1.30476839,0.00000000,1.35695383,2.21740772,0.07069942,0.66684687
-4.74537269,4.56419955,1.35927631,0.00000000,1.42279806,2.33332171,0.07426262,0.67679734
-4.73936968,4.75635898,1.41500710,0.00000000,1.49006426,2.45196333,0.07792501,0.68910833
-4.73336668,4.95167697,1.47111901,0.00000000,1.55783472,2.57168800,0.08164119,0.70340589
-4.72736368,5.14710135,1.52675127,0.00000000,1.62516945,2.69079730,0.08536390,0.71928140
-4.72136068,5.33955790,1.58104617,0.00000000,1.69112987,2.80758063,0.08904497,0.73630034
-4.71535768,5.52602802,1.63317171,0.00000000,1.75480322,2.92035874,0.09263631,0.75401170
-4.70935468,5.70362674,1.68234414,0.00000000,1.81532681,3.02752777,0.09609083,0.77195769
-4.70335168,5.86967839,1.72784960,0.00000000,1.87191130,3.12760228,0.09936350,0.78968371
-4.69734867,6.02178743,1.76906388,0.00000000,1.92386217,3.21925582,0.10241227,0.80674819
-4.69134567,6.15790184,1.80546983,0.00000000,1.97059868,3.30135743,0.10519890,0.82273225
-4.68534267,6.27636677,1.83667148,0.00000000,2.01166954,3.37300280,0.10768981,0.83724890
-4.67933967,6.37596652,1.86240446,0.00000000,2.04676468,3.43353867,0.10985665,0.84995151
-4.67333667,6.45595303,1.88254228,0.00000000,2.07572275,3.48257964,0.11167689,0.86054136
-4.66733367,6.51605987,1.89709803,0.00000000,2.09853392,3.52001647,0.11313416,0.86877413
-4.66133067,6.55650087,1.90622164,0.00000000,2.11533786,3.54601538,0.11421844,0.87446504
-4.65532766,6.57795339,1.91019242,0.00000000,2.12641694,3.56100835,0.11492611,0.87749255
-4.64932466,6.58152650,1.90940741,0.00000000,2.13218471,3.56567441,0.11525981,0.87780044
-4.64332166,6.56871518,1.90436567,0.00000000,2.13317006,3.56091268,0.11522816,0.87539819
-4.63731866,6.54134186,1.89564916,0.00000000,2.12999760,3.54780782,0.11484534,0.87035968
-4.63131566,6.50148745,1.88390087,0.00000000,2.12336476,3.52758929,0.11413046,0.86282006
-4.62531266,6.45141424,1.86980089,0.00000000,2.11401649,3.50158570,0.11310694,0.85297099
-4.61930965,6.39348334,1.85404146,0.00000000,2.10271835,3.47117608,0.11180169,0.84105429
-4.61330665,6.33006986,1.83730171,0.00000000,2.09022902,3.43773982,0.11024430,0.82735419
-4.60730365,6.26347886,1.82022317,0.00000000,2.07727312,3.40260725,0.10846617,0.81218839
-4.60130065,6.19586538,1.80338702,0.00000000,2.06451543,3.36701282,0.10649960,0.79589828
-4.59529765,6.12916152,1.78729385,0.00000000,2.05253748,3.33205269,0.10437697,0.77883848
-4.58929465,6.06501356,1.77234682,0.00000000,2.04181742,3.29864851,0.10212992,0.76136629
-4.58329165,6.00473144,1.75883888,0.00000000,2.03271395,3.26751879,0.09978861,0.74383112
-4.57728864,5.94925273,1.74694454,0.00000000,2.02545510,3.23915909,0.09738116,0.72656456
-4.57128564,5.89912240,1.73671661,0.00000000,2.02013219,3.21383176,0.09493305,0.70987120
-4.56528264,5.85448911,1.72808789,0.00000000,2.01669937,3.19156563,0.09246684,0.69402065
-4.55927964,5.81511807,1.72087795,0.00000000,2.01497875,3.17216560,0.09000187,0.67924093
-4.55327664,5.78041964,1.71480449,0.00000000,2.01467089,3.15523158,0.08755423,0.66571358
-4.54727364,5.74949240,1.70949883,0.00000000,2.01537029,3.14018590,0.08513675,0.65357037
-4.54127064,5.72117843,1.70452492,0.00000000,2.01658509,3.12630783,0.08275922,0.64289196
-4.53526763,5.69412828,1.69940090,0.00000000,2.01776026,3.11277361,0.08042866,0.63370830
-4.52926463,5.66687255,1.69362228,0.00000000,2.01830315,3.09870011,0.07814970,0.62600067
-4.52326163,5.63789684,1.68668573,0.00000000,2.01761031,3.08319017,0.07592503,0.61970540
-4.51725863,5.60571668,1.67811238,0.00000000,2.01509443,3.06537747,0.07375587,0.61471880
-4.51125563,5.56894911,1.66746966,0.00000000,2.01021007,3.04446917,0.07164252,0.61090325
-4.50525263,5.52637794,1.65439073,0.00000000,2.00247736,3.01978422,0.06958481,0.60809408
-4.49924962,5.47701005,1.63859075,0.00000000,1.99150236,2.99078614,0.06758259,0.60610698
-4.49324662,5.42012067,1.61987937,0.00000000,1.97699350,2.95710871,0.06563612,0.60474562
-4.48724362,5.35528604,1.59816895,0.00000000,1.95877342,2.91857404,0.06374645,0.60380930
-4.48124062,5.28240274,1.57347850,0.00000000,1.93678586,2.87520223,0.06191563,0.60310020
-4.47523762,5.20169345,1.54593308,0.00000000,1.91109741,2.82721287,0.06014692,0.60243024
-4.46923462,5.11369956,1.51575917,0.00000000,1.88189433,2.77501854,0.05844485,0.60162715
-4.46323162,5.01926168,1.48327609,0.00000000,1.84947472,2.71921088,0.05681520,0.60053984
-4.45722861,4.91948948,1.44888432,0.00000000,1.81423654,2.66054042,0.05526488,0.59904271
-4.45122561,4.81572264,1.41305097,0.00000000,1.77666213,2.59989102,0.05380182,0.59703904
-4.44522261,4.70948489,1.37629355,0.00000000,1.73730007,2.53825030,0.05243465,0.59446341
-4.43921961,4.60243342,1.33916230,0.00000000,1.69674516,2.47667746,0.05117242,0.59128300
-4.43321661,4.49630549,1.30222218,0.00000000,1.65561734,2.41626965,0.05002429,0.58749794
-4.42721361,4.39286445,1.26603492,0.00000000,1.61454044,2.35812821,0.04899915,0.58314076
-4.42121061,4.29384688,1.23114193,0.00000000,1.57412154,2.30332589,0.04810523,0.57827489
-4.41520760,4.20091245,1.19804840,0.00000000,1.53493158,2.25287605,0.04734977,0.57299233
-4.40920460,4.11559780,1.16720917,0.00000000,1.49748781,2.20770467,0.04673863,0.56741064
-4.40320160,4.03927556,1.13901666,0.00000000,1.46223872,2.16862577,0.04627600,0.56166922
-4.39719860,3.97311928,1.11379099,0.00000000,1.42955167,2.13632086,0.04596410,0.55592501
-4.39119560,3.91807487,1.09177271,0.00000000,1.39970353,2.11132263,0.04580295,0.55034782
-4.38519260,3.87483903,1.07311785,0.00000000,1.37287464,2.09400324,0.04579019,0.54511514
-4.37918959,3.84384488,1.05789568,0.00000000,1.34914589,2.08456732,0.04592098,0.54040683
-4.37318659,3.82525484,1.04608885,0.00000000,1.32849923,2.08304965,0.04618795,0.53639957
-4.36718359,3.81896097,1.03759604,0.00000000,1.31082123,2.08931760,0.04658119,0.53326133
-4.36118059,3.82459238,1.03223681,0.00000000,1.29590958,2.10307804,0.04708842,0.53114592
-4.35517759,3.84152984,1.02975863,0.00000000,1.28348237,2.12388875,0.04769513,0.53018781
-4.34917459,3.86892689,1.02984570,0.00000000,1.27318969,2.15117396,0.04838480,0.53049727
-4.34317159,3.90573726,1.03212957,0.00000000,1.26462713,2.18424353,0.04913928,0.53215603
-4.33716858,3.95074787,1.03620088,0.00000000,1.25735092,2.22231568,0.04993914,0.53521364
-4.33116558,4.00261650,1.04162231,0.00000000,1.25089392,2.26454231,0.05076407,0.53968447
-4.32516258,4.05991339,1.04794201,0.00000000,1.24478217,2.31003653,0.05159346,0.54554577
-4.31915958,4.12116537,1.05470728,0.00000000,1.23855130,2.35790155,0.05240681,0.55273652
-4.31315658,4.18490143,1.06147808,0.00000000,1.23176228,2.40725997,0.05318431,0.56115757
-4.30715358,4.24969811,1.06783986,0.00000000,1.22401596,2.45728275,0.05390739,0.57067271
