energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.83791896,3.77449457,0.02768481,0.56186880,1.66487509,1.61401547,1.30059598,0.00000000,0.50193352,0.09458106
-5.83191596,3.82272564,0.02922185,0.55534479,1.66916212,1.63781356,1.32684591,0.00000000,0.50720321,0.09618433
-5.82591296,3.87592098,0.03079291,0.54975506,1.67625953,1.66408817,1.35483528,0.00000000,0.51278677,0.09774095
-5.81990995,3.93309311,0.03237783,0.54499999,1.68565864,1.69243743,1.38418998,0.00000000,0.51857482,0.09922317
-5.81390695,3.99324916,0.03395660,0.54097580,1.69685784,1.72244359,1.41454025,0.00000000,0.52445476,0.10060544
-5.80790395,4.05543591,0.03550998,0.53758130,1.70938608,1.75369064,1.44553782,0.00000000,0.53031711,0.10186534
-5.80190095,4.11878230,0.03702014,0.53472437,1.72282449,1.78578141,1.47687209,0.00000000,0.53606186,0.10298432
-5.79589795,4.18253720,0.03847115,0.53232758,1.73682496,1.81835297,1.50828434,0.00000000,0.54160431,0.10394844
-5.78989495,4.24610002,0.03984950,0.53033266,1.75112481,1.85108946,1.53957924,0.00000000,0.54688021,0.10474883
-5.78389195,4.30904283,0.04114449,0.52870369,1.76555683,1.88373197,1.57063279,0.00000000,0.55184960,0.10538207
-5.77788894,4.37112244,0.04234847,0.52742869,1.78005412,1.91608459,1.60139629,0.00000000,0.55649948,0.10585027
-5.77188594,4.43228209,0.04345698,0.52651970,1.79464983,1.94801666,1.63189597,0.00000000,0.56084475,0.10616100
-5.76588294,4.49264278,0.04446871,0.52601121,1.80947160,1.97946112,1.66222842,0.00000000,0.56492770,0.10632700
-5.75987994,4.55248469,0.04538535,0.52595720,1.82473131,2.01040915,1.69255191,0.00000000,0.56881583,0.10636574
-5.75387694,4.61222024,0.04621128,0.52642692,1.84071080,2.04090173,1.72307425,0.00000000,0.57259835,0.10629874
-5.74787394,4.67236031,0.04695313,0.52749974,1.85774429,2.07101852,1.75403781,0.00000000,0.57638143,0.10615086
-5.74187094,4.73347582,0.04761929,0.52925927,1.87619870,2.10086504,1.78570271,0.00000000,0.58028258,0.10594942
-5.73586793,4.79615701,0.04821925,0.53178729,1.89645279,2.13055902,1.81832909,0.00000000,0.58442452,0.10572330
-5.72986493,4.86097292,0.04876303,0.53515778,1.91887654,2.16021675,1.85215965,0.00000000,0.58892890,0.10550204
-5.72386193,4.92843329,0.04926050,0.53943132,1.94381153,2.18994028,1.88740329,0.00000000,0.59391030,0.10531494
-5.71785893,4.99895514,0.04972081,0.54465036,1.97155356,2.21980642,1.92422109,0.00000000,0.59947073,0.10519023
-5.71185593,5.07283572,0.05015183,0.55083546,2.00233820,2.24985801,1.96271507,0.00000000,0.60569517,0.10515430
-5.70585293,5.15023313,0.05055972,0.55798277,2.03632979,2.28009803,2.00292061,0.00000000,0.61264816,0.10523104
-5.69984992,5.23115531,0.05094863,0.56606289,2.07361440,2.31048669,2.04480261,0.00000000,0.62037168,0.10544129
-5.69384692,5.31545762,0.05132046,0.57502102,2.11419664,2.34094165,2.08825562,0.00000000,0.62888445,0.10580241
-5.68784392,5.40284849,0.05167488,0.58477848,2.15800024,2.37134111,2.13310767,0.00000000,0.63818239,0.10632793
-5.68184092,5.49290229,0.05200936,0.59523528,2.20487200,2.40152938,2.17912725,0.00000000,0.64824033,0.10702730
-5.67583792,5.58507779,0.05231941,0.60627374,2.25458841,2.43132434,2.22603300,0.00000000,0.65901461,0.10790576
-5.66983492,5.67874078,0.05259892,0.61776265,2.30686431,2.46052615,2.27350508,0.00000000,0.67044629,0.10896428
-5.66383192,5.77318865,0.05284056,0.62956184,2.36136259,2.48892647,2.32119738,0.00000000,0.68246471,0.11019952
-5.65782891,5.86767504,0.05303621,0.64152680,2.41770434,2.51631732,2.36874974,0.00000000,0.69499103,0.11160384
-5.65182591,5.96143281,0.05317751,0.65351301,2.47547839,2.54249899,2.41579909,0.00000000,0.70794146,0.11316543
-5.64582291,6.05369352,0.05325632,0.66537972,2.53424970,2.56728637,2.46198896,0.00000000,0.72122983,0.11486834
-5.63981991,6.14370245,0.05326513,0.67699299,2.59356608,2.59051315,2.50697667,0.00000000,0.73476936,0.11669267
-5.63381691,6.23072819,0.05319751,0.68822783,2.65296293,2.61203379,2.55043778,0.00000000,0.74847354,0.11861471
-5.62781391,6.31406683,0.05304837,0.69896935,2.71196584,2.63172311,2.59206787,0.00000000,0.76225591,0.12060715
-5.62181091,6.39304082,0.05281419,0.70911288,2.77009129,2.64947368,2.63158155,0.00000000,0.77602903,0.12263934
-5.61580790,6.46699357,0.05249311,0.71856332,2.82684577,2.66519149,2.66870930,0.00000000,0.78970258,0.12467768
-5.60980490,6.53528095,0.05208493,0.72723362,2.88172389,2.67879027,2.70319251,0.00000000,0.80318100,0.12668594
-5.60380190,6.59726122,0.05159104,0.73504286,2.93420612,2.69018531,2.73477771,0.00000000,0.81636088,0.12862587
-5.59779890,6.65228537,0.05101424,0.74191406,2.98375701,2.69928744,2.76321057,0.00000000,0.82912840,0.13045770
-5.59179590,6.69968941,0.05035851,0.74777199,3.02982456,2.70599787,2.78823076,0.00000000,0.84135732,0.13214093
-5.58579290,6.73879054,0.04962872,0.75254132,3.07184155,2.71020477,2.80956838,0.00000000,0.85290772,0.13363504
-5.57978989,6.76888842,0.04883037,0.75614537,3.10922935,2.71178190,2.82694263,0.00000000,0.86362583,0.13490045
-5.57378689,6.78927261,0.04796929,0.75850560,3.14140470,2.71058997,2.84006343,0.00000000,0.87334516,0.13589935
-5.56778389,6.79923669,0.04705138,0.75954201,3.16778956,2.70648072,2.84863608,0.00000000,0.88188912,0.13659678
-5.56178089,6.79809890,0.04608240,0.75917460,3.18782405,2.69930381,2.85236914,0.00000000,0.88907500,0.13696151
-5.55577789,6.78522869,0.04506785,0.75732573,3.20098207,2.68891617,2.85098533,0.00000000,0.89471938,0.13696702
-5.54977489,6.76007794,0.04401283,0.75392341,3.20678903,2.67519330,2.84423492,0.00000000,0.89864464,0.13659234
-5.54377189,6.72221519,0.04292206,0.74890520,3.20484097,2.65804194,2.83191083,0.00000000,0.90068628,0.13582282
-5.53776888,6.67136061,0.04179990,0.74222269,3.19482388,2.63741306,2.81386477,0.00000000,0.90070076,0.13465069
-5.53176588,6.60741969,0.04065048,0.73384599,3.17653233,2.61331441,2.79002312,0.00000000,0.89857319,0.13307553
-5.52576288,6.53051294,0.03947779,0.72376813,3.14988608,2.58582160,2.76040164,0.00000000,0.89422459,0.13110442
-5.51975988,6.44099943,0.03828590,0.71200888,3.11494360,2.55508670,2.72511786,0.00000000,0.88761811,0.12875199
-5.51375688,6.33949213,0.03707912,0.69861783,3.07191148,2.52134376,2.68440013,0.00000000,0.87876385,0.12604011
-5.50775388,6.22686325,0.03586213,0.68367626,3.02114888,2.48491038,2.63859254,0.00000000,0.86772180,0.12299744
-5.50175088,6.10423857,0.03464018,0.66729777,2.96316627,2.44618511,2.58815500,0.00000000,0.85460272,0.11965874
-5.49574787,5.97298011,0.03341914,0.64962740,2.89861836,2.40564041,2.53365815,0.00000000,0.83956672,0.11606399
-5.48974487,5.83465740,0.03220555,0.63083923,2.82829091,2.36381136,2.47577302,0.00000000,0.82281957,0.11225729
-5.48374187,5.69100808,0.03100662,0.61113255,2.75308199,2.32128042,2.41525559,0.00000000,0.80460678,0.10828569
-5.47773887,5.54388936,0.02983015,0.59072667,2.67397811,2.27865910,2.35292686,0.00000000,0.78520574,0.10419794
-5.47173587,5.39522241,0.02868435,0.56985461,2.59202624,2.23656710,2.28964912,0.00000000,0.76491624,0.10004315
-5.46573287,5.24693213,0.02757770,0.54875595,2.50830287,2.19561038,2.22629954,0.00000000,0.74404990,0.09586949
-5.45972986,5.10088526,0.02651867,0.52766923,2.42388141,2.15635887,2.16374225,0.00000000,0.72291888,0.09172296
-5.45372686,4.95882979,0.02551549,0.50682422,2.33979944,2.11932543,2.10280019,0.00000000,0.70182470,0.08764625
-5.44772386,4.82233875,0.02457586,0.48643451,2.25702737,2.08494696,2.04422821,0.00000000,0.68104746,0.08367771
-5.44172086,4.69276114,0.02370667,0.46669075,2.17643983,2.05356884,1.98868873,0.00000000,0.66083628,0.07985058
-5.43571786,4.57118267,0.02291382,0.44775491,2.09879125,2.02543360,1.93673111,0.00000000,0.64140126,0.07619233
-5.42971486,4.45839820,0.02220196,0.42975590,2.02469677,2.00067440,1.88877588,0.00000000,0.62290746,0.07272434
-5.42371186,4.35489730,0.02157439,0.41278659,1.95461917,1.97931391,1.84510467,0.00000000,0.60547116,0.06946169
-5.41770885,4.26086379,0.02103300,0.39690266,1.88886271,1.96126841,1.80585625,0.00000000,0.58915863,0.06641328
-5.41170585,4.17618907,0.02057822,0.38212301,1.82757375,1.94635716,1.77102899,0.00000000,0.57398727,0.06358211
-5.40570285,4.10049856,0.02020918,0.36843193,1.77074825,1.93431646,1.74048956,0.00000000,0.55992921,0.06096588
-5.39969985,4.03318975,0.01992379,0.35578273,1.71824561,1.92481748,1.71398741,0.00000000,0.54691694,0.05855758
-5.39369685,3.97347981,0.01971897,0.34410271,1.66980796,1.91748709,1.69117424,0.00000000,0.53485082,0.05634642
-5.38769385,3.92046009,0.01959090,0.33329918,1.62508395,1.91193038,1.67162744,0.00000000,0.52360773,0.05431873
-5.38169085,3.87315452,0.01953531,0.32326614,1.58365562,1.90775356,1.65487619,0.00000000,0.51305071,0.05245896
-5.37568784,3.83057888,0.01954774,0.31389136,1.54506705,1.90458613,1.64042888,0.00000000,0.50303871,0.05075074
-5.36968484,3.79179755,0.01962388,0.30506342,1.50885315,1.90210083,1.62780032,0.00000000,0.49343613,0.04917779
-5.36368184,3.75597499,0.01975974,0.29667839,1.47456719,1.90003050,1.61653737,0.00000000,0.48412156,0.04772488
-5.35767884,3.72241901,0.01995190,0.28864583,1.44180571,1.89818073,1.60624156,0.00000000,0.47499520,0.04637858
-5.35167584,3.69061391,0.02019762,0.28089380,1.41022956,1.89643777,1.59658763,0.00000000,0.46598470,0.04512788
-5.34567284,3.66024170,0.02049489,0.27337273,1.37958013,1.89477121,1.58733705,0.00000000,0.45704914,0.04396467
-5.33966983,3.63119072,0.02084242,0.26605792,1.34969012,1.89323145,1.57834587,0.00000000,0.44818084,0.04288399
-5.33366683,3.60355136,0.02123953,0.25895063,1.32048844,1.89194214,1.56956673,0.00000000,0.43940518,0.04188409
-5.32766383,3.57759966,0.02168592,0.25207781,1.29199926,1.89108813,1.56104493,0.00000000,0.43077839,0.04096628
-5.32166083,3.55376984,0.02218149,0.24549043,1.26433555,1.89089975,1.55290915,0.00000000,0.42238346,0.04013468
-5.31565783,3.53261789,0.02272600,0.23926065,1.23768763,1.89163446,1.54535735,0.00000000,0.41432465,0.03939566
-5.30965483,3.51477842,0.02331876,0.23347792,1.21230760,1.89355691,1.53863898,0.00000000,0.40672069,0.03875733
-5.30365183,3.50091751,0.02395830,0.22824435,1.18849074,1.89691873,1.53303450,0.00000000,0.39969737,0.03822878
-5.29764882,3.49168441,0.02464210,0.22366952,1.16655506,1.90193935,1.52883367,0.00000000,0.39337972,0.03781937
-5.29164582,3.48766490,0.02536631,0.21986505,1.14682021,1.90878879,1.52631375,0.00000000,0.38788441,0.03753796
-5.28564282,3.48933900,0.02612559,0.21693911,1.12958695,1.91757359,1.52571901,0.00000000,0.38331271,0.03739217
-5.27963982,3.49704531,0.02691297,0.21499133,1.11511843,1.92832667,1.52724274,0.00000000,0.37974430,0.03738768
-5.27363682,3.51095389,0.02771992,0.21410808,1.10362408,1.94100159,1.53101263,0.00000000,0.37723249,0.03752768
-5.26763382,3.53104885,0.02853641,0.21435852,1.09524709,1.95547152,1.53708030,0.00000000,0.37580076,0.03781237
-5.26163082,3.55712153,0.02935114,0.21579148,1.09005591,1.97153289,1.54541556,0.00000000,0.37544099,0.03823868
-5.25562781,3.58877418,0.03015186,0.21843327,1.08804005,1.98891347,1.55590535,0.00000000,0.37611335,0.03880002
-5.24962481,3.62543354,0.03092573,0.22228651,1.08911026,2.00728422,1.56835748,0.00000000,0.37774775,0.03948636
-5.24362181,3.66637334,0.03165981,0.22732992,1.09310279,2.02627424,1.58250852,0.00000000,0.38024676,0.04028428
-5.23761881,3.71074411,0.03234156,0.23351921,1.09978734,2.04548787,1.59803547,0.00000000,0.38348980,0.04117732
-5.23161581,3.75760826,0.03295930,0.24078864,1.10887796,2.06452287,1.61457014,0.00000000,0.38733825,0.04214632
-5.22561281,3.80597848,0.03350276,0.24905352,1.12004622,2.08298875,1.63171543,0.00000000,0.39164130,0.04316998
-5.21960980,3.85485722,0.03396350,0.25821326,1.13293572,2.10052416,1.64906254,0.00000000,0.39624205,0.04422544
-5.21360680,3.90327509,0.03433525,0.26815483,1.14717706,2.11681244,1.66620796,0.00000000,0.40098366,0.04528893
-5.20760380,3.95032633,0.03461428,0.27875659,1.16240246,2.13159475,1.68276946,0.00000000,0.40571513,0.04633642
-5.20160080,3.99519980,0.03479949,0.28989216,1.17825923,2.14468000,1.69840016,0.00000000,0.41029658,0.04734430
-5.19559780,4.03720408,0.03489254,0.30143427,1.19442146,2.15595142,1.71280019,0.00000000,0.41460361,0.04829001
-5.18959480,4.07578607,0.03489776,0.31325838,1.21059945,2.16536963,1.72572533,0.00000000,0.41853076,0.04915264
-5.18359180,4.11054277,0.03482200,0.32524601,1.22654663,2.17297229,1.73699259,0.00000000,0.42199391,0.04991342
-5.17758879,4.14122604,0.03467437,0.33728758,1.24206371,2.17887064,1.74648257,0.00000000,0.42493151,0.05055617
-5.17158579,4.16774114,0.03446583,0.34928480,1.25700029,2.18324337,1.75413890,0.00000000,0.42730485,0.05106760
-5.16558279,4.19013959,0.03420883,0.36115242,1.27125401,2.18632840,1.75996506,0.00000000,0.42909734,0.05143757
-5.15957979,4.20860736,0.03391678,0.37281950,1.28476765,2.18841314,1.76401902,0.00000000,0.43031294,0.05165919
-5.15357679,4.22344962,0.03360359,0.38422999,1.29752453,2.18982384,1.76640637,0.00000000,0.43097403,0.05172889
-5.14757379,4.23507301,0.03328312,0.39534286,1.30954278,2.19091455,1.76727235,0.00000000,0.43111876,0.05164632
-5.14157079,4.24396664,0.03296879,0.40613165,1.32086892,2.19205633,1.76679356,0.00000000,0.43079819,0.05141421
-5.13556778,4.25068271,0.03267306,0.41658364,1.33157122,2.19362682,1.76516963,0.00000000,0.43007335,0.05103822
-5.12956478,4.25581760,0.03240709,0.42669855,1.34173332,2.19600066,1.76261550,0.00000000,0.42901236,0.05052661
-5.12356178,4.25999378,0.03218043,0.43648706,1.35144835,2.19954067,1.75935437,0.00000000,0.42768780,0.04988998
-5.11755878,4.26384318,0.03200074,0.44596901,1.36081393,2.20459007,1.75561172,0.00000000,0.42617439,0.04914091
-5.11155578,4.26799191,0.03187368,0.45517152,1.36992810,2.21146529,1.75161037,0.00000000,0.42454695,0.04829363
-5.10555278,4.27304646,0.03180276,0.46412702,1.37888631,2.22044962,1.74756648,0.00000000,0.42287884,0.04736365
-5.09954977,4.27958121,0.03178932,0.47287131,1.38777938,2.23178734,1.74368649,0.00000000,0.42124065,0.04636741
-5.09354677,4.28812710,0.03183261,0.48144169,1.39669248,2.24567820,1.74016472,0.00000000,0.41969926,0.04532193
-5.08754377,4.29916136,0.03192980,0.48987524,1.40570481,2.26227233,1.73718145,0.00000000,0.41831713,0.04424445
-5.08154077,4.31309815,0.03207616,0.49820735,1.41488994,2.28166547,1.73490137,0.00000000,0.41715180,0.04315216
-5.07553777,4.33028013,0.03226522,0.50647047,1.42431662,2.30389459,1.73347212,0.00000000,0.41625552,0.04206183
-5.06953477,4.35097126,0.03248896,0.51469315,1.43404986,2.32893434,1.73302293,0.00000000,0.41567496,0.04098959
-5.06353177,4.37535085,0.03273805,0.52289949,1.44415217,2.35669426,1.73366328,0.00000000,0.41545102,0.03995065
-5.05752876,4.40350945,0.03300208,0.53110885,1.45468484,2.38701743,1.73548167,0.00000000,0.41561860,0.03895908
-5.05152576,4.43544692,0.03326986,0.53933601,1.46570917,2.41968072,1.73854458,0.00000000,0.41620656,0.03802760
-5.04552276,4.47107307,0.03352964,0.54759160,1.47728757,2.45439708,1.74289580,0.00000000,0.41723761,0.03716743
-5.03951976,4.51021136,0.03376948,0.55588290,1.48948450,2.49082014,1.74855631,0.00000000,0.41872837,0.03638816
-5.03351676,4.55260576,0.03397751,0.56421486,1.50236727,2.52855134,1.75552484,0.00000000,0.42068956,0.03569761
-5.02751376,4.59793104,0.03414227,0.57259133,1.51600655,2.56714953,1.76377935,0.00000000,0.42312632,0.03510185
-5.02151076,4.64580609,0.03425299,0.58101635,1.53047665,2.60614310,1.77327939,0.00000000,0.42603868,0.03460512
-5.01550775,4.69581015,0.03429994,0.58949556,1.54585545,2.64504414,1.78396944,0.00000000,0.42942226,0.03420985
-5.00950475,4.74750110,0.03427472,0.59803729,1.56222402,2.68336428,1.79578305,0.00000000,0.43326906,0.03391674
-5.00350175,4.80043505,0.03417053,0.60665369,1.57966566,2.72063148,1.80864773,0.00000000,0.43756835,0.03372484
-4.99749875,4.85418614,0.03398241,0.61536130,1.59826453,2.75640710,1.82249018,0.00000000,0.44230768,0.03363165
-4.99149575,4.90836556,0.03370744,0.62418139,1.61810359,2.79030224,1.83724157,0.00000000,0.44747377,0.03363326
-4.98549275,4.96263833,0.03334489,0.63313969,1.63926199,2.82199264,1.85284261,0.00000000,0.45305337,0.03372455
-4.97948974,5.01673714,0.03289630,0.64226573,1.66181174,2.85123114,1.86924783,0.00000000,0.45903390,0.03389931
-4.97348674,5.07047188,0.03236549,0.65159156,1.68581385,2.87785705,1.88642888,0.00000000,0.46540381,0.03415047
-4.96748374,5.12373446,0.03175849,0.66115001,1.71131394,2.90180170,1.90437650,0.00000000,0.47215267,0.03447023
-4.96148074,5.17649834,0.03108339,0.67097253,1.73833755,2.92308994,1.92310079,0.00000000,0.47927087,0.03485030
-4.95547774,5.22881262,0.03035018,0.68108669,1.76688530,2.94183709,1.94262997,0.00000000,0.48674893,0.03528203
-4.94947474,5.28079107,0.02957042,0.69151345,1.79692822,2.95824179,1.96300731,0.00000000,0.49457654,0.03575656
-4.94347174,5.33259656,0.02875693,0.70226438,1.82840347,2.97257462,1.98428649,0.00000000,0.50274117,0.03626502
-4.93746873,5.38442177,0.02792343,0.71333898,1.86121088,2.98516336,2.00652571,0.00000000,0.51122658,0.03679863
-4.93146573,5.43646744,0.02708412,0.72472223,1.89521045,2.99637547,2.02978067,0.00000000,0.52001112,0.03734879
-4.92546273,5.48891924,0.02625328,0.73638253,1.93022121,3.00659864,2.05409700,0.00000000,0.52906605,0.03790725
-4.91945973,5.54192478,0.02544490,0.74827021,1.96602152,3.01622051,2.07950248,0.00000000,0.53835394,0.03846614
-4.91345673,5.59557218,0.02467223,0.76031665,2.00235114,3.02560858,2.10599962,0.00000000,0.54782732,0.03901805
-4.90745373,5.64987133,0.02394752,0.77243415,2.03891486,3.03509126,2.13355891,0.00000000,0.55742768,0.03955612
-4.90145073,5.70473905,0.02328171,0.78451656,2.07538790,3.04494113,2.16211326,0.00000000,0.56708487,0.04007405
-4.89544772,5.75998912,0.02268417,0.79644071,2.11142268,3.05536120,2.19155394,0.00000000,0.57671708,0.04056614
-4.88944472,5.81532751,0.02216260,0.80806858,2.14665694,3.06647477,2.22172821,0.00000000,0.58623134,0.04102732
-4.88344172,5.87035342,0.02172289,0.81925018,2.18072273,3.07831942,2.25243886,0.00000000,0.59552462,0.04145311
-4.87743872,5.92456581,0.02136917,0.82982701,2.21325594,3.09084533,2.28344563,0.00000000,0.60448552,0.04183967
-4.87143572,5.97737519,0.02110380,0.83963599,2.24390590,3.10391780,2.31446854,0.00000000,0.61299650,0.04218372
-4.86543272,6.02811997,0.02092750,0.84851382,2.27234466,3.11732392,2.34519285,0.00000000,0.62093651,0.04248253
-4.85942971,6.07608657,0.02083956,0.85630139,2.29827545,3.13078266,2.37527549,0.00000000,0.62818407,0.04273385
-4.85342671,6.12053204,0.02083796,0.86284835,2.32143993,3.14395790,2.40435274,0.00000000,0.63462054,0.04293590
-4.84742371,6.16070820,0.02091964,0.86801748,2.34162398,3.15647359,2.43204856,0.00000000,0.64013354,0.04308725
-4.84142071,6.19588597,0.02108077,0.87168876,2.35866168,3.16793004,2.45798358,0.00000000,0.64462035,0.04318678
-4.83541771,6.22537873,0.02131690,0.87376311,2.37243736,3.17792055,2.48178405,0.00000000,0.64799123,0.04323361
-4.82941471,6.24856360,0.02162330,0.87416543,2.38288574,3.18604744,2.50309062,0.00000000,0.65017237,0.04322705
-4.82341171,6.26489976,0.02199506,0.87284716,2.38999019,3.19193661,2.52156668,0.00000000,0.65110858,0.04316654
-4.81740870,6.27394313,0.02242735,0.86978791,2.39377930,3.19525009,2.53690583,0.00000000,0.65076544,0.04305162
-4.81140570,6.27535685,0.02291550,0.86499651,2.39432210,3.19569592,2.54883851,0.00000000,0.64913092,0.04288189
-4.80540270,6.26891749,0.02345512,0.85851108,2.39172216,3.19303517,2.55713760,0.00000000,0.64621647,0.04265704
-4.79939970,6.25451697,0.02404216,0.85039838,2.38611114,3.18708589,2.56162286,0.00000000,0.64205736,0.04237685
-4.79339670,6.23216070,0.02467289,0.84075239,2.37764217,3.17772418,2.56216434,0.00000000,0.63671253,0.04204124
-4.78739370,6.20196216,0.02534387,0.82969215,2.36648339,3.16488272,2.55868481,0.00000000,0.63026378,0.04165030
-4.78139070,6.16413502,0.02605191,0.81735901,2.35281229,3.14854701,2.55116114,0.00000000,0.62281433,0.04120444
-4.77538769,6.11898324,0.02679394,0.80391330,2.33681089,3.12875024,2.53962492,0.00000000,0.61448694,0.04070439
-4.76938469,6.06689027,0.02756691,0.78953068,2.31866231,3.10556706,2.52416236,0.00000000,0.60542154,0.04015139
-4.76338169,6.00830798,0.02836765,0.77439813,2.29854864,3.07910729,2.50491345,0.00000000,0.59577242,0.03954722
-4.75737869,5.94374608,0.02919275,0.75870977,2.27665028,3.04950981,2.48207069,0.00000000,0.58570522,0.03889433
-4.75137569,5.87376256,0.03003844,0.74266272,2.25314666,3.01693748,2.45587709,0.00000000,0.57539348,0.03819592
-4.74537269,5.79895555,0.03090050,0.72645299,2.22821799,2.98157322,2.42662380,0.00000000,0.56501523,0.03745600
-4.73936968,5.71995664,0.03177415,0.71027146,2.20204800,2.94361763,2.39464694,0.00000000,0.55474932,0.03667943
-4.73336668,5.63742566,0.03265409,0.69430029,2.17482706,2.90328804,2.36032390,0.00000000,0.54477180,0.03587192
-4.72736368,5.55204663,0.03353442,0.67870948,2.14675535,2.86081900,2.32406876,0.00000000,0.53525226,0.03503997
-4.72136068,5.46452433,0.03440872,0.66365392,2.11804573,2.81646374,2.28632681,0.00000000,0.52635031,0.03419085
-4.71535768,5.37558106,0.03527016,0.64927075,2.08892569,2.77049629,2.24756809,0.00000000,0.51821221,0.03333243
-4.70935468,5.28595293,0.03611154,0.63567721,2.05963824,2.72321366,2.20827996,0.00000000,0.51096768,0.03247307
-4.70335168,5.19638507,0.03692552,0.62296885,2.03044127,2.67493765,2.16895848,0.00000000,0.50472699,0.03162138
-4.69734867,5.10762541,0.03770476,0.61121822,2.00160537,2.62601556,2.13009901,0.00000000,0.49957845,0.03078608
-4.69134567,5.02041648,0.03844208,0.60047392,1.97340997,2.57681962,2.09218586,0.00000000,0.49558621,0.02997568
-4.68534267,4.93548536,0.03913069,0.59076013,1.94613789,2.52774458,2.05568145,0.00000000,0.49278867,0.02919830
-4.67933967,4.85353172,0.03976435,0.58207647,1.92006858,2.47920348,2.02101528,0.00000000,0.49119730,0.02846138
-4.67333667,4.77521437,0.04033756,0.57439839,1.89547039,2.43162143,1.98857304,0.00000000,0.49079618,0.02777147
-4.66733367,4.70113683,0.04084566,0.56767787,1.87259221,2.38542775,1.95868641,0.00000000,0.49154213,0.02713402
-4.66133067,4.63183275,0.04128500,0.56184467,1.85165513,2.34104666,1.93162400,0.00000000,0.49336558,0.02655317
-4.65532766,4.56775197,0.04165297,0.55680795,1.83284449,2.29888717,1.90758401,0.00000000,0.49617215,0.02603167
-4.64932466,4.50924825,0.04194804,0.55245839,1.81630301,2.25933250,1.88668888,0.00000000,0.49984489,0.02557076
-4.64332166,4.45656937,0.04216981,0.54867081,1.80212530,2.22272994,1.86898251,0.00000000,0.50424728,0.02517015
