energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-2.84242121,0.51778866,0.29018076,0.06870774,0.00020365,0.01513397,0.12855334,0.20836024,0.22498461,0.00000000
-2.83641821,0.52379287,0.28633721,0.07071663,0.00020141,0.01489510,0.12974707,0.20478833,0.23267802,0.00000000
-2.83041521,0.52978185,0.28247080,0.07268470,0.00020223,0.01465550,0.13106202,0.20146805,0.24017535,0.00000000
-2.82441221,0.53552213,0.27859977,0.07457081,0.00020548,0.01441642,0.13243022,0.19835411,0.24732356,0.00000000
-2.81840920,0.54077809,0.27472795,0.07633422,0.00021062,0.01417831,0.13378750,0.19539954,0.25397039,0.00000000
-2.81240620,0.54532122,0.27084816,0.07793622,0.00021724,0.01394104,0.13507566,0.19255735,0.25997016,0.00000000
-2.80640320,0.54894091,0.26694666,0.07934196,0.00022503,0.01370410,0.13624493,0.18978284,0.26518992,0.00000000
-2.80040020,0.55145581,0.26300841,0.08052227,0.00023375,0.01346689,0.13725661,0.18703654,0.26951576,0.00000000
-2.79439720,0.55272533,0.25902272,0.08145546,0.00024329,0.01322903,0.13808572,0.18428741,0.27285883,0.00000000
-2.78839420,0.55266057,0.25498891,0.08212891,0.00025364,0.01299071,0.13872345,0.18151627,0.27516083,0.00000000
-2.78239120,0.55123382,0.25092164,0.08254039,0.00026485,0.01275294,0.13917926,0.17871899,0.27639854,0.00000000
-2.77638819,0.54848617,0.24685561,0.08269904,0.00027709,0.01251787,0.13948252,0.17590939,0.27658719,0.00000000
-2.77038519,0.54453261,0.24284908,0.08262590,0.00029059,0.01228904,0.13968337,0.17312154,0.27578236,0.00000000
-2.76438219,0.53956425,0.23898632,0.08235391,0.00030567,0.01207154,0.13985295,0.17041131,0.27408032,0.00000000
-2.75837919,0.53384741,0.23537843,0.08192744,0.00032272,0.01187215,0.14008271,0.16785715,0.27161662,0.00000000
-2.75237619,0.52771938,0.23216276,0.08140124,0.00034221,0.01169935,0.14048286,0.16555984,0.26856301,0.00000000
-2.74637319,0.52158119,0.22950064,0.08083892,0.00036465,0.01156334,0.14118003,0.16364142,0.26512273,0.00000000
-2.74037019,0.51588743,0.22757376,0.08031091,0.00039063,0.01147589,0.14231405,0.16224313,0.26152435,0.00000000
-2.73436718,0.51113351,0.22657913,0.07989210,0.00042077,0.01145018,0.14403418,0.16152263,0.25801432,0.00000000
-2.72836418,0.50784114,0.22672306,0.07965913,0.00045577,0.01150055,0.14649469,0.16165055,0.25484870,0.00000000
-2.72236118,0.50654231,0.22821423,0.07968753,0.00049636,0.01164222,0.14985016,0.16280653,0.25228418,0.00000000
-2.71635818,0.50776276,0.23125643,0.08004873,0.00054333,0.01189094,0.15425051,0.16517491,0.25056897,0.00000000
-2.71035518,0.51200540,0.23604111,0.08080726,0.00059755,0.01226261,0.15983618,0.16894035,0.24993379,0.00000000
-2.70435218,0.51973454,0.24274028,0.08201796,0.00065994,0.01277294,0.16673334,0.17428340,0.25058346,0.00000000
-2.69834917,0.53136146,0.25150001,0.08372363,0.00073153,0.01343697,0.17504963,0.18137636,0.25268926,0.00000000
-2.69234617,0.54723201,0.26243487,0.08595306,0.00081343,0.01426877,0.18487040,0.19037941,0.25638265,0.00000000
-2.68634317,0.56761650,0.27562361,0.08871951,0.00090690,0.01528099,0.19625563,0.20143728,0.26175030,0.00000000
-2.68034017,0.59270242,0.29110634,0.09201980,0.00101335,0.01648456,0.20923767,0.21467629,0.26883082,0.00000000
-2.67433717,0.62259008,0.30888320,0.09583409,0.00113435,0.01788836,0.22381981,0.23020209,0.27761328,0.00000000
-2.66833417,0.65729126,0.32891475,0.10012612,0.00127165,0.01949891,0.23997575,0.24809788,0.28803749,0.00000000
-2.66233117,0.69673072,0.35112392,0.10484427,0.00142725,0.02132019,0.25764992,0.26842310,0.29999609,0.00000000
-2.65632816,0.74075044,0.37539940,0.10992310,0.00160331,0.02335338,0.27675865,0.29121263,0.31333832,0.00000000
-2.65032516,0.78911623,0.40160036,0.11528545,0.00180225,0.02559679,0.29719205,0.31647633,0.32787521,0.00000000
-2.64432216,0.84152620,0.42956212,0.12084496,0.00202666,0.02804569,0.31881656,0.34419884,0.34338616,0.00000000
-2.63831916,0.89762069,0.45910240,0.12650896,0.00227929,0.03069232,0.34147793,0.37433948,0.35962634,0.00000000
-2.63231616,0.95699299,0.49002784,0.13218156,0.00256301,0.03352587,0.36500465,0.40683236,0.37633482,0.00000000
-2.62631316,1.01920042,0.52214039,0.13776679,0.00288073,0.03653254,0.38921156,0.44158632,0.39324300,0.00000000
-2.62031016,1.08377508,0.55524300,0.14317173,0.00323530,0.03969561,0.41390350,0.47848490,0.41008295,0.00000000
-2.61430715,1.15023385,0.58914452,0.14830940,0.00362942,0.04299558,0.43887895,0.51738620,0.42659535,0.00000000
-2.60830415,1.21808725,0.62366321,0.15310138,0.00406546,0.04641037,0.46393355,0.55812261,0.44253677,0.00000000
-2.60230115,1.28684666,0.65862881,0.15747996,0.00454538,0.04991551,0.48886324,0.60050051,0.45768593,0.00000000
-2.59629815,1.35602996,0.69388304,0.16138988,0.00507052,0.05348442,0.51346719,0.64429996,0.47184880,0.00000000
-2.59029515,1.42516524,0.72927838,0.16478937,0.00564144,0.05708863,0.53755030,0.68927450,0.48486227,0.00000000
-2.58429215,1.49379276,0.76467537,0.16765074,0.00625781,0.06069820,0.56092532,0.73515113,0.49659649,0.00000000
-2.57828914,1.56146530,0.79993857,0.16996022,0.00691822,0.06428196,0.58341457,0.78163067,0.50695564,0.00000000
-2.57228614,1.62774710,0.83493150,0.17171739,0.00762004,0.06780796,0.60485123,0.82838852,0.51587738,0.00000000
-2.56628314,1.69221179,0.86951102,0.17293396,0.00835938,0.07124381,0.62508037,0.87507602,0.52333093,0.00000000
-2.56028014,1.75443972,0.90352150,0.17363220,0.00913098,0.07455711,0.64395952,0.92132248,0.52931411,0.00000000
-2.55427714,1.81401506,0.93678941,0.17384298,0.00992819,0.07771589,0.66135905,0.96673793,0.53384941,0.00000000
-2.54827414,1.87052316,0.96911864,0.17360360,0.01074306,0.08068897,0.67716227,1.01091670,0.53697942,0.00000000
-2.54227114,1.92354851,1.00028718,0.17295551,0.01156638,0.08344647,0.69126531,1.05344168,0.53876189,0.00000000
-2.53626813,1.97267380,1.03004535,0.17194200,0.01238781,0.08596012,0.70357685,1.09388942,0.53926463,0.00000000
-2.53026513,2.01748014,1.05811600,0.17060605,0.01319615,0.08820374,0.71401774,1.13183587,0.53856057,0.00000000
-2.52426213,2.05754884,1.08419674,0.16898831,0.01397950,0.09015355,0.72252051,1.16686260,0.53672313,0.00000000
-2.51825913,2.09246472,1.10796427,0.16712547,0.01472562,0.09178855,0.72902888,1.19856354,0.53382226,0.00000000
-2.51225613,2.12182100,1.12908074,0.16504891,0.01542218,0.09309079,0.73349728,1.22655187,0.52992110,0.00000000
-2.50625313,2.14522568,1.14720183,0.16278379,0.01605718,0.09404562,0.73589039,1.25046706,0.52507355,0.00000000
-2.50025013,2.16230916,1.16198628,0.16034853,0.01661922,0.09464193,0.73618284,1.26998176,0.51932275,0.00000000
-2.49424712,2.17273291,1.17310643,0.15775473,0.01709790,0.09487228,0.73435907,1.28480842,0.51270048,0.00000000
-2.48824412,2.17619890,1.18025927,0.15500748,0.01748411,0.09473301,0.73041331,1.29470544,0.50522752,0.00000000
-2.48224112,2.17245926,1.18317752,0.15210605,0.01777030,0.09422431,0.72434990,1.29948276,0.49691477,0.00000000
-2.47623812,2.16132598,1.18164013,0.14904483,0.01795077,0.09335023,0.71618378,1.29900664,0.48776520,0.00000000
-2.47023512,2.14268016,1.17548177,0.14581458,0.01802178,0.09211860,0.70594126,1.29320358,0.47777636,0.00000000
-2.46423212,2.11648028,1.16460094,0.14240377,0.01798171,0.09054099,0.69366102,1.28206330,0.46694333,0.00000000
-2.45822911,2.08276940,1.14896610,0.13880011,0.01783109,0.08863256,0.67939530,1.26564058,0.45526200,0.00000000
-2.45222611,2.04168063,1.12861979,0.13499194,0.01757257,0.08641188,0.66321118,1.24405603,0.44273232,0.00000000
-2.44622311,1.99344079,1.10368046,0.13096974,0.01721084,0.08390072,0.64519190,1.21749562,0.42936162,0.00000000
-2.44022011,1.93837189,1.07434188,0.12672734,0.01675244,0.08112384,0.62543810,1.18620902,0.41516751,0.00000000
-2.43421711,1.87689032,1.04087024,0.12226307,0.01620558,0.07810868,0.60406887,1.15050666,0.40018052,0.00000000
-2.42821411,1.80950355,1.00359907,0.11758058,0.01557989,0.07488507,0.58122244,1.11075561,0.38444606,0.00000000
-2.42221111,1.73680454,0.96292215,0.11268944,0.01488607,0.07148486,0.55705647,1.06737427,0.36802585,0.00000000
-2.41620810,1.65946361,0.91928474,0.10760547,0.01413563,0.06794160,0.53174783,1.02082593,0.35099860,0.00000000
-2.41020510,1.57821833,0.87317341,0.10235071,0.01334054,0.06429012,0.50549170,0.97161139,0.33345998,0.00000000
-2.40420210,1.49386132,0.82510495,0.09695316,0.01251292,0.06056613,0.47850013,0.92026068,0.31552181,0.00000000
-2.39819910,1.40722659,0.77561466,0.09144627,0.01166473,0.05680584,0.45099995,0.86732413,0.29731071,0.00000000
-2.39219610,1.31917469,0.72524454,0.08586812,0.01080752,0.05304548,0.42323004,0.81336310,0.27896599,0.00000000
-2.38619310,1.23057719,0.67453170,0.08026053,0.00995211,0.04932091,0.39543813,0.75894036,0.26063722,0.00000000
-2.38019010,1.14230100,0.62399733,0.07466796,0.00910849,0.04566725,0.36787722,0.70461072,0.24248128,0.00000000
-2.37418709,1.05519305,0.57413669,0.06913634,0.00828556,0.04211845,0.34080171,0.65091188,0.22465928,0.00000000
-2.36818409,0.97006585,0.52541023,0.06371189,0.00749109,0.03870697,0.31446338,0.59835601,0.20733339,0.00000000
-2.36218109,0.88768432,0.47823624,0.05843997,0.00673158,0.03546345,0.28910750,0.54742212,0.19066365,0.00000000
-2.35617809,0.80875443,0.43298497,0.05336400,0.00601228,0.03241648,0.26496908,0.49854964,0.17480503,0.00000000
-2.35017509,0.73391378,0.38997452,0.04852448,0.00533721,0.02959234,0.24226937,0.45213310,0.15990466,0.00000000
-2.34417209,0.66372448,0.34946831,0.04395816,0.00470916,0.02701487,0.22121292,0.40851836,0.14609952,0.00000000
-2.33816908,0.59866835,0.31167425,0.03969738,0.00412979,0.02470530,0.20198500,0.36800016,0.13351439,0.00000000
-2.33216608,0.53914442,0.27674539,0.03576961,0.00359975,0.02268222,0.18474956,0.33082111,0.12226030,0.00000000
-2.32616308,0.48546865,0.24478198,0.03219711,0.00311875,0.02096149,0.16964779,0.29717207,0.11243331,0.00000000
-2.32016008,0.43787561,0.21583460,0.02899681,0.00268572,0.01955625,0.15679703,0.26719374,0.10411373,0.00000000
-2.31415708,0.39652186,0.18990833,0.02618032,0.00229894,0.01847687,0.14629018,0.24097927,0.09736555,0.00000000
-2.30815408,0.36149073,0.16696757,0.02375408,0.00195618,0.01773101,0.13819548,0.21857777,0.09223624,0.00000000
-2.30215108,0.33279807,0.14694132,0.02171959,0.00165478,0.01732356,0.13255651,0.19999840,0.08875665,0.00000000
-2.29614807,0.31039863,0.12972872,0.02007375,0.00139183,0.01725666,0.12939239,0.18521495,0.08694110,0.00000000
-2.29014507,0.29419280,0.11520458,0.01880924,0.00116425,0.01752970,0.12869814,0.17417050,0.08678756,0.00000000
-2.28414207,0.28403336,0.10322477,0.01791493,0.00096891,0.01813930,0.13044512,0.16678219,0.08827785,0.00000000
-2.27813907,0.27973204,0.09363129,0.01737631,0.00080267,0.01907927,0.13458149,0.16294576,0.09137791,0.00000000
-2.27213607,0.28106569,0.08625691,0.01717589,0.00066251,0.02034065,0.14103282,0.16253984,0.09603813,0.00000000
-2.26613307,0.28778205,0.08092936,0.01729360,0.00054551,0.02191170,0.14970273,0.16542988,0.10219372,0.00000000
-2.26013007,0.29960502,0.07747490,0.01770720,0.00044900,0.02377796,0.16047370,0.17147160,0.10976520,0.00000000
-2.25412706,0.31623941,0.07572142,0.01839260,0.00037046,0.02592241,0.17320812,0.18051411,0.11865905,0.00000000
-2.24812406,0.33737543,0.07550101,0.01932427,0.00030767,0.02832561,0.18774955,0.19240252,0.12876855,0.00000000
-2.24212106,0.36269271,0.07665199,0.02047550,0.00025862,0.03096599,0.20392436,0.20698022,0.13997485,0.00000000
-2.23611806,0.39186418,0.07902054,0.02181878,0.00022156,0.03382019,0.22154370,0.22409075,0.15214830,0.00000000
-2.23011506,0.42455980,0.08246195,0.02332612,0.00019499,0.03686354,0.24040581,0.24357944,0.16515011,0.00000000
-2.22411206,0.46045019,0.08684149,0.02496934,0.00017766,0.04007056,0.26029881,0.26529475,0.17883422,0.00000000
-2.21810905,0.49921017,0.09203507,0.02672046,0.00016853,0.04341561,0.28100367,0.28908940,0.19304942,0.00000000
-2.21210605,0.54052229,0.09792961,0.02855201,0.00016677,0.04687356,0.30229751,0.31482132,0.20764173,0.00000000
-2.20610305,0.58408027,0.10442317,0.03043732,0.00017176,0.05042046,0.32395695,0.34235450,0.22245681,0.00000000
-2.20010005,0.62959230,0.11142502,0.03235094,0.00018307,0.05403436,0.34576155,0.37155963,0.23734240,0.00000000
-2.19409705,0.67678414,0.11885542,0.03426887,0.00020041,0.05769592,0.36749705,0.40231478,0.25215077,0.00000000
-2.18809405,0.72540202,0.12664531,0.03616890,0.00022368,0.06138913,0.38895838,0.43450585,0.26674091,0.00000000
-2.18209105,0.77521511,0.13473590,0.03803086,0.00025291,0.06510185,0.40995226,0.46802718,0.28098055,0.00000000
-2.17608804,0.82601781,0.14307808,0.03983683,0.00028826,0.06882623,0.43029940,0.50278202,0.29474780,0.00000000
-2.17008504,0.87763148,0.15163176,0.04157132,0.00033003,0.07255910,0.44983609,0.53868310,0.30793248,0.00000000
-2.16408204,0.92990591,0.16036515,0.04322143,0.00037863,0.07630199,0.46841529,0.57565329,0.32043704,0.00000000
-2.15807904,0.98272035,0.16925395,0.04477690,0.00043459,0.08006120,0.48590724,0.61362632,0.33217709,0.00000000
-2.15207604,1.03598411,0.17828053,0.04623016,0.00049855,0.08384746,0.50219952,0.65254757,0.34308164,0.00000000
-2.14607304,1.08963682,0.18743316,0.04757633,0.00057122,0.08767557,0.51719687,0.69237491,0.35309298,0.00000000
-2.14007004,1.14364816,0.19670520,0.04881319,0.00065342,0.09156374,0.53082067,0.73307947,0.36216643,0.00000000
-2.13406703,1.19801712,0.20609436,0.04994106,0.00074603,0.09553281,0.54300834,0.77464625,0.37026984,0.00000000
-2.12806403,1.25277052,0.21560208,0.05096277,0.00084996,0.09960523,0.55371273,0.81707430,0.37738312,0.00000000
-2.12206103,1.30796071,0.22523285,0.05188348,0.00096615,0.10380401,0.56290158,0.86037639,0.38349767,0.00000000
-2.11605803,1.36366223,0.23499360,0.05271052,0.00109554,0.10815141,0.57055712,0.90457777,0.38861588,0.00000000
-2.11005503,1.41996709,0.24489316,0.05345325,0.00123898,0.11266770,0.57667581,0.94971385,0.39275068,0.00000000
-2.10405203,1.47697862,0.25494150,0.05412284,0.00139723,0.11736969,0.58126828,0.99582659,0.39592503,0.00000000
-2.09804902,1.53480352,0.26514897,0.05473197,0.00157091,0.12226937,0.58435925,1.04295927,0.39817151,0.00000000
-2.09204602,1.59354209,0.27552534,0.05529459,0.00176042,0.12737256,0.58598751,1.09114975,0.39953173,0.00000000
-2.08604302,1.65327672,0.28607863,0.05582551,0.00196588,0.13267751,0.58620563,1.14042205,0.40005571,0.00000000
-2.08004002,1.71405872,0.29681362,0.05634003,0.00218709,0.13817381,0.58507952,1.19077649,0.39980091,0.00000000
-2.07403702,1.77589385,0.30773019,0.05685340,0.00242347,0.14384130,0.58268747,1.24217870,0.39883116,0.00000000
-2.06803402,1.83872723,0.31882135,0.05738033,0.00267399,0.14964936,0.57911873,1.29454804,0.39721508,0.00000000
-2.06203102,1.90242827,0.33007113,0.05793437,0.00293716,0.15555635,0.57447157,1.34774594,0.39502433,0.00000000
-2.05602801,1.96677662,0.34145241,0.05852728,0.00321098,0.16150955,0.56885074,1.40156513,0.39233147,0.00000000
-2.05002501,2.03145010,0.35292467,0.05916837,0.00349296,0.16744531,0.56236447,1.45572042,0.38920758,0.00000000
-2.04402201,2.09601592,0.36443217,0.05986391,0.00378007,0.17328983,0.55512106,1.50984214,0.38571976,0.00000000
-2.03801901,2.15992598,0.37590228,0.06061656,0.00406886,0.17896020,0.54722533,1.56347298,0.38192863,0.00000000
-2.03201601,2.22251756,0.38724459,0.06142485,0.00435543,0.18436604,0.53877500,1.61606904,0.37788592,0.00000000
-2.02601301,2.28301993,0.39835065,0.06228287,0.00463555,0.18941148,0.52985744,1.66700576,0.37363246,0.00000000
-2.02001001,2.34056748,0.40909470,0.06318008,0.00490474,0.19399760,0.52054679,1.71558890,0.36919657,0.00000000
-2.01400700,2.39421951,0.41933539,0.06410128,0.00515839,0.19802515,0.51090188,1.76107090,0.36459316,0.00000000
-2.00800400,2.44298635,0.42891861,0.06502691,0.00539190,0.20139756,0.50096508,1.80267206,0.35982352,0.00000000
-2.00200100,2.48586110,0.43768137,0.06593343,0.00560079,0.20402401,0.49076209,1.83960610,0.35487596,0.00000000
-1.99599800,2.52185589,0.44545676,0.06679401,0.00578087,0.20582259,0.48030293,1.87110909,0.34972729,0.00000000
-1.98999500,2.55004108,0.45207968,0.06757943,0.00592837,0.20672328,0.46958395,1.89647039,0.34434506,0.00000000
-1.98399200,2.56958557,0.45739327,0.06825911,0.00604005,0.20667062,0.45859084,1.91506428,0.33869049,0.00000000
-1.97798899,2.57979617,0.46125564,0.06880230,0.00611335,0.20562611,0.44730240,1.92638048,0.33272199,0.00000000
-1.97198599,2.58015389,0.46354671,0.06917931,0.00614648,0.20356998,0.43569490,1.93005181,0.32639890,0.00000000
-1.96598299,2.57034503,0.46417465,0.06936285,0.00613845,0.20050234,0.42374672,1.92587758,0.31968541,0.00000000
-1.95997999,2.55028519,0.46308172,0.06932918,0.00608917,0.19644378,0.41144286,1.91384090,0.31255431,0.00000000
-1.95397699,2.52013453,0.46024906,0.06905929,0.00599940,0.19143510,0.39877921,1.89411892,0.30499026,0.00000000
-1.94797399,2.48030319,0.45570023,0.06853978,0.00587077,0.18553639,0.38576606,1.86708504,0.29699255,0.00000000
-1.94197099,2.43144613,0.44950319,0.06776363,0.00570571,0.17882543,0.37243072,1.83330256,0.28857695,0.00000000
-1.93596798,2.37444727,0.44177061,0.06673058,0.00550737,0.17139548,0.35881908,1.79350992,0.27977663,0.00000000
-1.92996498,2.31039350,0.43265844,0.06544737,0.00527951,0.16335251,0.34499587,1.74859788,0.27064207,0.00000000
-1.92396198,2.24053948,0.42236272,0.06392751,0.00502640,0.15481206,0.33104377,1.69957958,0.26123988,0.00000000
-1.91795898,2.16626491,0.41111482,0.06219090,0.00475262,0.14589586,0.31706118,1.64755481,0.25165064,0.00000000
-1.91195598,2.08902604,0.39917520,0.06026306,0.00446301,0.13672829,0.30315900,1.59367007,0.24196589,0.00000000
-1.90595298,2.01030395,0.38682605,0.05817425,0.00416243,0.12743293,0.28945652,1.53907646,0.23228436,0.00000000
-1.89994997,1.93155174,0.37436306,0.05595824,0.00385570,0.11812929,0.27607659,1.48488711,0.22270778,0.00000000
-1.89394697,1.85414344,0.36208674,0.05365114,0.00354740,0.10892976,0.26314053,1.43213647,0.21333640,0.00000000
-1.88794397,1.77932671,0.35029354,0.05129002,0.00324184,0.09993709,0.25076293,1.38174318,0.20426451,0.00000000
-1.88194097,1.70818170,0.33926721,0.04891162,0.00294288,0.09124226,0.23904672,1.33447831,0.19557630,0.00000000
-1.87593797,1.64158779,0.32927078,0.04655104,0.00265394,0.08292291,0.22807878,1.29094035,0.18734211,0.00000000
-1.86993497,1.58019949,0.32053925,0.04424068,0.00237790,0.07504241,0.21792625,1.25153814,0.17961549,0.00000000
-1.86393197,1.52443259,0.31327338,0.04200921,0.00211710,0.06764935,0.20863391,1.21648214,0.17243108,0.00000000
-1.85792896,1.47446063,0.30763473,0.03988086,0.00187333,0.06077771,0.20022251,1.18578460,0.16580339,0.00000000
-1.85192596,1.43022180,0.30374195,0.03787485,0.00164784,0.05444737,0.19268834,1.15926806,0.15972674,0.00000000
-1.84592296,1.39143528,0.30166843,0.03600515,0.00144142,0.04866515,0.18600385,1.13658176,0.15417605,0.00000000
-1.83991996,1.35762614,0.30144136,0.03428037,0.00125440,0.04342614,0.18011939,1.11722492,0.14910864,0.00000000
-1.83391696,1.32815721,0.30304190,0.03270399,0.00108675,0.03871524,0.17496588,1.10057554,0.14446686,0.00000000
-1.82791396,1.30226613,0.30640669,0.03127468,0.00093812,0.03450897,0.17045821,1.08592322,0.14018136,0.00000000
-1.82191096,1.27910569,0.31143034,0.02998688,0.00080797,0.03077723,0.16649927,1.07250436,0.13617482,0.00000000
-1.81590795,1.25778549,0.31796884,0.02883142,0.00069562,0.02748521,0.16298434,1.05953796,0.13236600,0.00000000
-1.80990495,1.23741298,0.32584386,0.02779627,0.00060035,0.02459511,0.15980553,1.04626051,0.12867386,0.00000000
-1.80390195,1.21713206,0.33484770,0.02686739,0.00052148,0.02206781,0.15685626,1.03195825,0.12502148,0.00000000
-1.79789895,1.19615774,0.34474891,0.02602943,0.00045848,0.01986437,0.15403541,1.01599567,0.12133979,0.00000000
-1.79189595,1.17380562,0.35529845,0.02526658,0.00041104,0.01794733,0.15125109,0.99783904,0.11757070,0.00000000
-1.78589295,1.14951524,0.36623631,0.02456326,0.00037917,0.01628182,0.14842381,0.97707430,0.11366973,0.00000000
-1.77988994,1.12286679,0.37729854,0.02390475,0.00036329,0.01483640,0.14548908,0.95341889,0.10960799,0.00000000
-1.77388694,1.09359109,0.38822469,0.02327771,0.00036432,0.01358375,0.14239934,0.92672729,0.10537341,0.00000000
-1.76788394,1.06157288,0.39876550,0.02267067,0.00038378,0.01250115,0.13912515,0.89699075,0.10097127,0.00000000
-1.76188094,1.02684805,0.40869074,0.02207432,0.00042385,0.01157075,0.13565585,0.86433132,0.09642411,0.00000000
-1.75587794,0.98959545,0.41779711,0.02148178,0.00048749,0.01077969,0.13199954,0.82899132,0.09177103,0.00000000
-1.74987494,0.95012428,0.42591608,0.02088872,0.00057853,0.01012010,0.12818258,0.79131875,0.08706648,0.00000000
-1.74387194,0.90885803,0.43292127,0.02029340,0.00070170,0.00958896,0.12424872,0.75174993,0.08237863,0.00000000
-1.73786893,0.86631607,0.43873533,0.01969669,0.00086275,0.00918791,0.12025785,0.71079027,0.07778749,0.00000000
-1.73186593,0.82309391,0.44333591,0.01910195,0.00106850,0.00892292,0.11628448,0.66899424,0.07338284,0.00000000
-1.72586293,0.77984308,0.44676043,0.01851493,0.00132682,0.00880395,0.11241617,0.62694547,0.06926209,0.00000000
-1.71985993,0.73725146,0.44910937,0.01794355,0.00164668,0.00884454,0.10875170,0.58523783,0.06552806,0.00000000
-1.71385693,0.69602461,0.45054772,0.01739771,0.00203810,0.00906132,0.10539926,0.54445814,0.06228691,0.00000000
-1.70785393,0.65686868,0.45130437,0.01688903,0.00251205,0.00947355,0.10247455,0.50517099,0.05964616,0.00000000
-1.70185093,0.62047499,0.45166913,0.01643056,0.00308033,0.01010247,0.10009888,0.46790606,0.05771269,0.00000000
-1.69584792,0.58750646,0.45198731,0.01603647,0.00375537,0.01097077,0.09839707,0.43314798,0.05659099,0.00000000
-1.68984492,0.55858587,0.45265175,0.01572167,0.00454994,0.01210182,0.09749543,0.40132870,0.05638139,0.00000000
-1.68384192,0.53428555,0.45409225,0.01550147,0.00547687,0.01351893,0.09751947,0.37282229,0.05717835,0.00000000
-1.67783892,0.51511856,0.45676278,0.01539113,0.00654856,0.01524454,0.09859157,0.34794184,0.05906871,0.00000000
-1.67183592,0.50153075,0.46112639,0.01540543,0.00777660,0.01729930,0.10082838,0.32693812,0.06212995,0.00000000
-1.66583292,0.49389373,0.46763861,0.01555818,0.00917118,0.01970114,0.10433815,0.30999965,0.06642832,0.00000000
-1.65982991,0.49249832,0.47672951,0.01586174,0.01074053,0.02246426,0.10921782,0.29725389,0.07201690,0.00000000
-1.65382691,0.49754853,0.48878519,0.01632653,0.01249034,0.02559811,0.11555001,0.28876902,0.07893362,0.00000000
-1.64782391,0.50915590,0.50412939,0.01696049,0.01442315,0.02910647,0.12339998,0.28455635,0.08719913,0.00000000
-1.64182091,0.52733451,0.52300594,0.01776864,0.01653777,0.03298648,0.13281254,0.28457279,0.09681479,0.00000000
-1.63581791,0.55199657,0.54556280,0.01875264,0.01882878,0.03722783,0.14380914,0.28872363,0.10776073,0.00000000
-1.62981491,0.58294926,0.57183849,0.01991039,0.02128610,0.04181211,0.15638517,0.29686525,0.11999404,0.00000000
-1.62381191,0.61989290,0.60175165,0.02123574,0.02389467,0.04671236,0.17050763,0.30880804,0.13344739,0.00000000
-1.61780890,0.66242100,0.63509438,0.02271831,0.02663432,0.05189286,0.18611338,0.32431943,0.14802801,0.00000000
-1.61180590,0.71002267,0.67152979,0.02434342,0.02947984,0.05730920,0.20310794,0.34312727,0.16361730,0.00000000
-1.60580290,0.76208757,0.71059433,0.02609211,0.03240113,0.06290871,0.22136518,0.36492366,0.18007111,0.00000000
-1.59979990,0.81791396,0.75170480,0.02794141,0.03536374,0.06863121,0.24072777,0.38936931,0.19722086,0.00000000
-1.59379690,0.87671971,0.79417036,0.02986464,0.03832951,0.07441006,0.26100871,0.41609868,0.21487543,0.00000000
-1.58779390,0.93765663,0.83720902,0.03183195,0.04125742,0.08017365,0.28199375,0.44472580,0.23282400,0.00000000
-1.58179090,0.99982765,0.87996830,0.03381098,0.04410471,0.08584703,0.30344491,0.47485099,0.25083980,0.00000000
-1.57578789,1.06230672,0.92154937,0.03576758,0.04682806,0.09135395,0.32510485,0.50606824,0.26868456,0.00000000
-1.56978489,1.12416083,0.96103379,0.03766676,0.04938491,0.09661893,0.34670218,0.53797327,0.28611372,0.00000000
-1.56378189,1.18447346,0.99751182,0.03947355,0.05173486,0.10156956,0.36795748,0.57017201,0.30288223,0.00000000
-1.55777889,1.24236863,1.03011128,0.04115404,0.05384104,0.10613870,0.38858987,0.60228933,0.31875059,0.00000000
-1.55177589,1.29703465,1.05802559,0.04267634,0.05567137,0.11026665,0.40832385,0.63397755,0.33349108,0.00000000
-1.54577289,1.34774648,1.08054001,0.04401150,0.05719976,0.11390312,0.42689640,0.66492454,0.34689387,0.00000000
-1.53976988,1.39388587,1.09705484,0.04513437,0.05840704,0.11700887,0.44406373,0.69486096,0.35877268,0.00000000
-1.53376688,1.43495816,1.10710466,0.04602436,0.05928165,0.11955710,0.45960774,0.72356631,0.36896991,0.00000000
-1.52776388,1.47060495,1.11037269,0.04666600,0.05982011,0.12153425,0.47334173,0.75087335,0.37736081,0.00000000
-1.52176088,1.50061212,1.10669983,0.04704935,0.06002702,0.12294041,0.48511523,0.77667068,0.38385669,0.00000000
-1.51575788,1.52491245,1.09608792,0.04717024,0.05991490,0.12378922,0.49481767,0.80090322,0.38840692,0.00000000
-1.50975488,1.54358285,1.07869724,0.04703030,0.05950356,0.12410721,0.50238075,0.82357045,0.39099957,0.00000000
-1.50375188,1.55683611,1.05483839,0.04663672,0.05881925,0.12393264,0.50777947,0.84472233,0.39166084,0.00000000
-1.49774887,1.56500752,1.02495908,0.04600194,0.05789353,0.12331393,0.51103161,0.86445300,0.39045314,0.00000000
-1.49174587,1.56853681,0.98962651,0.04514309,0.05676191,0.12230768,0.51219584,0.88289257,0.38747192,0.00000000
-1.48574287,1.56794644,0.94950622,0.04408132,0.05546240,0.12097637,0.51136846,0.90019707,0.38284160,0.00000000
-1.47973987,1.56381689,0.90533841,0.04284096,0.05403396,0.11938595,0.50867885,0.91653733,0.37671047,0.00000000
