energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.87993997,1.26856749,0.00023337,0.35610367,0.05789981,0.01114993,0.42803829,1.07257841,0.19447355
-5.87393697,1.21220541,0.00023540,0.34136949,0.05651838,0.01076041,0.40774647,1.01087279,0.18982706
-5.86793397,1.15725975,0.00024045,0.32622046,0.05547101,0.01041933,0.38887938,0.94920068,0.18519329
-5.86193097,1.10465885,0.00024862,0.31097725,0.05477951,0.01013116,0.37167810,0.88831361,0.18075686
-5.85592796,1.05529566,0.00025997,0.29597119,0.05446038,0.00989956,0.35634765,0.82891691,0.17671115
-5.84992496,1.01000779,0.00027449,0.28153760,0.05452368,0.00972721,0.34305165,0.77165715,0.17325358
-5.84392196,0.96955891,0.00029211,0.26800897,0.05497208,0.00961580,0.33190799,0.71711189,0.17058064
-5.83791896,0.93462203,0.00031273,0.25570819,0.05580017,0.00956596,0.32298575,0.66578167,0.16888270
-5.83191596,0.90576484,0.00033614,0.24494174,0.05699392,0.00957721,0.31630342,0.61808438,0.16833876
-5.82591296,0.88343769,0.00036210,0.23599318,0.05853053,0.00964799,0.31182863,0.57435179,0.16911136
-5.81990995,0.86796429,0.00039033,0.22911678,0.06037851,0.00977575,0.30947939,0.53482824,0.17134155
-5.81390695,0.85953542,0.00042047,0.22453156,0.06249820,0.00995702,0.30912689,0.49967130,0.17514435
-5.80790395,0.85820580,0.00045215,0.22241573,0.06484256,0.01018760,0.31059992,0.46895418,0.18060457
-5.80190095,0.86389412,0.00048500,0.22290170,0.06735841,0.01046276,0.31369072,0.44266980,0.18777316
-5.79589795,0.87638641,0.00051862,0.22607174,0.06998793,0.01077752,0.31816226,0.42073616,0.19666434
-5.78989495,0.89534247,0.00055269,0.23195439,0.07267050,0.01112695,0.32375669,0.40300308,0.20725341
-5.78389195,0.92030542,0.00058691,0.24052187,0.07534480,0.01150651,0.33020473,0.38925975,0.21947543
-5.77788894,0.95071413,0.00062107,0.25168844,0.07795101,0.01191239,0.33723573,0.37924320,0.23322491
-5.77188594,0.98591817,0.00065511,0.26531013,0.08043316,0.01234193,0.34458806,0.37264744,0.24835649
-5.76588294,1.02519519,0.00068910,0.28118571,0.08274142,0.01279389,0.35201940,0.36913288,0.26468667
-5.75987994,1.06777008,0.00072329,0.29905921,0.08483435,0.01326882,0.35931665,0.36833619,0.28199673
-5.75387694,1.11283573,0.00075816,0.31862398,0.08668075,0.01376927,0.36630489,0.36988014,0.30003674
-5.74787394,1.15957464,0.00079443,0.33952838,0.08826143,0.01430000,0.37285524,0.37338335,0.31853062
-5.74187094,1.20718107,0.00083308,0.36138308,0.08957035,0.01486806,0.37889105,0.37846979,0.33718232
-5.73586793,1.25488284,0.00087538,0.38376974,0.09061544,0.01548275,0.38439226,0.38477782,0.35568278
-5.72986493,1.30196248,0.00092287,0.40625120,0.09141885,0.01615550,0.38939772,0.39196856,0.37371778
-5.72386193,1.34777679,0.00097740,0.42838251,0.09201660,0.01689958,0.39400515,0.39973339,0.39097616
-5.71785893,1.39177427,0.00104108,0.44972292,0.09245784,0.01772974,0.39836896,0.40780049,0.40715847
-5.71185593,1.43350980,0.00111628,0.46984805,0.09280343,0.01866168,0.40269568,0.41594009,0.42198554
-5.70585293,1.47265602,0.00120558,0.48836205,0.09312424,0.01971141,0.40723736,0.42396847,0.43520673
-5.69984992,1.50901076,0.00131171,0.50490916,0.09349898,0.02089462,0.41228298,0.43175033,0.44660757
-5.69384692,1.54250035,0.00143748,0.51918421,0.09401181,0.02222582,0.41814827,0.43919962,0.45601648
-5.68784392,1.57317839,0.00158574,0.53094165,0.09474977,0.02371761,0.42516428,0.44627870,0.46331024
-5.68184092,1.60121994,0.00175923,0.54000266,0.09580022,0.02537985,0.43366508,0.45299583,0.46841799
-5.67583792,1.62691134,0.00196049,0.54625999,0.09724824,0.02721888,0.44397506,0.45940098,0.47132356
-5.66983492,1.65063568,0.00219177,0.54968041,0.09917430,0.02923684,0.45639626,0.46558020,0.47206602
-5.66383192,1.67285471,0.00245489,0.55030452,0.10165212,0.03143108,0.47119622,0.47164858,0.47073845
-5.65782891,1.69408752,0.00275111,0.54824401,0.10474685,0.03379368,0.48859676,0.47774215,0.46748478
-5.65182591,1.71488707,0.00308104,0.54367646,0.10851358,0.03631118,0.50876404,0.48400901,0.46249511
-5.64582291,1.73581518,0.00344450,0.53683789,0.11299625,0.03896450,0.53180032,0.49059994,0.45599937
-5.63981991,1.75741725,0.00384044,0.52801351,0.11822687,0.04172902,0.55773756,0.49765896,0.44825986
-5.63381691,1.78019744,0.00426687,0.51752698,0.12422510,0.04457488,0.58653321,0.50531423,0.43956273
-5.62781391,1.80459553,0.00472080,0.50572864,0.13099798,0.04746757,0.61806817,0.51366958,0.43020887
-5.62181091,1.83096615,0.00519823,0.49298334,0.13853999,0.05036858,0.65214699,0.52279721,0.42050453
-5.61580790,1.85956133,0.00569417,0.47965827,0.14683313,0.05323634,0.68850034,0.53273167,0.41075192
-5.60980490,1.89051687,0.00620269,0.46611124,0.15584707,0.05602724,0.72678943,0.54346560,0.40124026
-5.60380190,1.92384303,0.00671699,0.45267991,0.16553932,0.05869682,0.76661247,0.55494719,0.39223740
-5.59779890,1.95941981,0.00722958,0.43967232,0.17585531,0.06120092,0.80751266,0.56707976,0.38398241
-5.59179590,1.99699673,0.00773241,0.42735896,0.18672841,0.06349698,0.84898758,0.57972314,0.37667923
-5.58579290,2.03619719,0.00821706,0.41596652,0.19807991,0.06554522,0.89049958,0.59269706,0.37049158
-5.57978989,2.07652692,0.00867503,0.40567359,0.20981888,0.06730977,0.93148698,0.60578627,0.36553922
-5.57378689,2.11738620,0.00909788,0.39660816,0.22184222,0.06875971,0.97137548,0.61874713,0.36189562
-5.56778389,2.15808527,0.00947757,0.38884702,0.23403461,0.06986987,1.00958982,0.63131553,0.35958702
-5.56178089,2.19786242,0.00980666,0.38241689,0.24626887,0.07062154,1.04556512,0.64321566,0.35859292
-5.55577789,2.23590410,0.01007856,0.37729705,0.25840653,0.07100289,1.07875773,0.65416936,0.35884787
-5.54977489,2.27136647,0.01028772,0.37342354,0.27029881,0.07100920,1.10865549,0.66390570,0.36024460
-5.54377189,2.30339781,0.01042986,0.37069444,0.28178818,0.07064282,1.13478709,0.67217044,0.36263828
-5.53776888,2.33116133,0.01050203,0.36897621,0.29271045,0.06991296,1.15673044,0.67873498,0.36585180
-5.53176588,2.35385781,0.01050279,0.36811082,0.30289744,0.06883523,1.17412001,0.68340472,0.36968209
-5.52576288,2.37074767,0.01043217,0.36792339,0.31218033,0.06743099,1.18665304,0.68602628,0.37390715
-5.51975988,2.38117204,0.01029171,0.36823025,0.32039346,0.06572661,1.19409460,0.68649376,0.37829364
-5.51375688,2.38457246,0.01008440,0.36884705,0.32737863,0.06375259,1.19628150,0.68475353,0.38260502
-5.50775388,2.38050884,0.00981452,0.36959688,0.33298963,0.06154254,1.19312496,0.68080782,0.38660976
-5.50175088,2.36867522,0.00948752,0.37031796,0.33709695,0.05913226,1.18461214,0.67471668,0.39008955
-5.49574787,2.34891299,0.00910986,0.37087094,0.33959230,0.05655873,1.17080647,0.66659866,0.39284730
-5.48974487,2.32122121,0.00868872,0.37114540,0.34039281,0.05385919,1.15184676,0.65662994,0.39471449
-5.48374187,2.28576350,0.00823184,0.37106543,0.33944474,0.05107028,1.12794503,0.64504207,0.39555780
-5.47773887,2.24287136,0.00774724,0.37059414,0.33672626,0.04822728,1.09938325,0.63211839,0.39528469
-5.47173587,2.19304340,0.00724303,0.36973680,0.33224941,0.04536353,1.06650865,0.61818913,0.39384766
-5.46573287,2.13694039,0.00672713,0.36854260,0.32606085,0.04250986,1.02972805,0.60362535,0.39124716
-5.45972986,2.07537599,0.00620713,0.36710492,0.31824148,0.03969424,0.98950089,0.58883183,0.38753283
-5.45372686,2.00930317,0.00569010,0.36555994,0.30890483,0.03694155,0.94633131,0.57423894,0.38280308
-5.44772386,1.93979654,0.00518243,0.36408365,0.29819425,0.03427343,0.90075929,0.56029384,0.37720305
-5.44172086,1.86803091,0.00468975,0.36288742,0.28627909,0.03170828,0.85335113,0.54745096,0.37092086
-5.43571786,1.79525660,0.00421686,0.36221202,0.27334990,0.02926132,0.80468937,0.53616216,0.36418234
-5.42971486,1.72277230,0.00376767,0.36232046,0.25961302,0.02694470,0.75536261,0.52686666,0.35724453
-5.42371186,1.65189610,0.00334524,0.36348974,0.24528466,0.02476776,0.70595528,0.51998111,0.35038791
-5.41770885,1.58393577,0.00295178,0.36600187,0.23058482,0.02273718,0.65703793,0.51588986,0.34390797
-5.41170585,1.52015913,0.00258867,0.37013435,0.21573129,0.02085730,0.60915812,0.51493597,0.33810618
-5.40570285,1.46176566,0.00225662,0.37615056,0.20093402,0.01913035,0.56283227,0.51741299,0.33328079
-5.39969985,1.40985999,0.00195564,0.38429031,0.18638997,0.01755671,0.51853881,0.52355785,0.32971779
-5.39369685,1.36542838,0.00168522,0.39476083,0.17227889,0.01613520,0.47671257,0.53354507,0.32768233
-5.38769385,1.32931876,0.00144442,0.40772862,0.15875981,0.01486326,0.43774081,0.54748246,0.32741078
-5.38169085,1.30222480,0.00123189,0.42331238,0.14596869,0.01373726,0.40196066,0.56540854,0.32910390
-5.37568784,1.28467448,0.00104608,0.44157721,0.13401697,0.01275261,0.36965814,0.58729157,0.33292101
-5.36968484,1.27702321,0.00088524,0.46253030,0.12299123,0.01190400,0.34106849,0.61303046,0.33897556
-5.36368184,1.27945155,0.00074755,0.48611834,0.11295372,0.01118556,0.31637769,0.64245741,0.34733200
-5.35767884,1.29196718,0.00063114,0.51222654,0.10394368,0.01059098,0.29572497,0.67534225,0.35800412
-5.35167584,1.31441091,0.00053423,0.54067953,0.09597947,0.01011364,0.27920584,0.71139836,0.37095471
-5.34567284,1.34646617,0.00045509,0.57124387,0.08906102,0.00974670,0.26687565,0.75029016,0.38609658
-5.33966983,1.38767149,0.00039217,0.60363237,0.08317279,0.00948321,0.25875305,0.79164175,0.40329484
-5.33366683,1.43743539,0.00034403,0.63750994,0.07828677,0.00931609,0.25482336,0.83504686,0.42237030
-5.32766383,1.49505310,0.00030946,0.67250092,0.07436553,0.00923825,0.25504142,0.88007959,0.44310380
-5.32166083,1.55972466,0.00028741,0.70819771,0.07136513,0.00924254,0.25933393,0.92630605,0.46524149
-5.31565783,1.63057384,0.00027707,0.74417046,0.06923771,0.00932177,0.26760107,0.97329647,0.48850077
-5.30965483,1.70666762,0.00027780,0.77997773,0.06793382,0.00946871,0.27971745,1.02063775,0.51257676
-5.30365183,1.78703583,0.00028919,0.81517771,0.06740428,0.00967604,0.29553248,1.06794617,0.53714922
-5.29764882,1.87069073,0.00031100,0.84933988,0.06760157,0.00993635,0.31487023,1.11488006,0.56188975
-5.29164582,1.95664639,0.00034318,0.88205675,0.06848092,0.01024211,0.33752913,1.16115216,0.58646906
-5.28564282,2.04393772,0.00038587,0.91295538,0.07000084,0.01058568,0.36328158,1.20654147,0.61056429
-5.27963982,2.13163894,0.00043937,0.94170836,0.07212340,0.01095930,0.39187391,1.25090414,0.63386616
-5.27363682,2.21888139,0.00050410,0.96804398,0.07481415,0.01135515,0.42302683,1.29418306,0.65608576
-5.26763382,2.30487042,0.00058064,0.99175508,0.07804182,0.01176543,0.45643672,1.33641576,0.67696102
-5.26163082,2.38890104,0.00066969,1.01270642,0.08177784,0.01218245,0.49177790,1.37774008,0.69626244
-5.25562781,2.47037200,0.00077204,1.03084012,0.08599579,0.01259879,0.52870593,1.41839699,0.71379820
-5.24962481,2.54879781,0.00088857,1.04617889,0.09067070,0.01300751,0.56686214,1.45873022,0.72941831
-5.24362181,2.62381806,0.00102022,1.05882675,0.09577845,0.01340229,0.60587916,1.49918195,0.74301766
-5.23761881,2.69520363,0.00116799,1.06896704,0.10129514,0.01377774,0.64538740,1.54028428,0.75453799
-5.23161581,2.76285905,0.00133287,1.07685766,0.10719650,0.01412961,0.68502214,1.58264599,0.76396848
-5.22561281,2.82682041,0.00151585,1.08282323,0.11345739,0.01445504,0.72443100,1.62693444,0.77134494
-5.21960980,2.88724853,0.00171786,1.08724460,0.12005135,0.01475282,0.76328131,1.67385256,0.77674760
-5.21360680,2.94441689,0.00193976,1.09054547,0.12695025,0.01502359,0.80126698,1.72411128,0.78029736
-5.20760380,2.99869436,0.00218226,1.09317681,0.13412399,0.01526998,0.83811457,1.77839778,0.78215071
-5.20160080,3.05052284,0.00244590,1.09559919,0.14154021,0.01549677,0.87358799,1.83734058,0.78249324
-5.19559780,3.10039028,0.00273099,1.09826383,0.14916420,0.01571087,0.90749171,1.90147237,0.78153210
-5.18959480,3.14879997,0.00303756,1.10159289,0.15695876,0.01592135,0.93967206,1.97119231,0.77948746
-5.18359180,3.19623707,0.00336531,1.10595987,0.16488421,0.01613925,0.97001674,2.04672921,0.77658346
-5.17758879,3.24313404,0.00371359,1.11167089,0.17289847,0.01637741,0.99845235,2.12810762,0.77303878
-5.17158579,3.28983629,0.00408131,1.11894788,0.18095732,0.01665015,1.02494015,2.21511872,0.76905742
-5.16558279,3.33657018,0.00446696,1.12791428,0.18901469,0.01697289,1.04947038,2.30729795,0.76481997
-5.15957979,3.38341502,0.00486857,1.13858438,0.19702325,0.01736167,1.07205544,2.40391117,0.76047579
-5.15357679,3.43028090,0.00528370,1.15085672,0.20493502,0.01783262,1.09272233,2.50395092,0.75613662
-5.14757379,3.47689408,0.00570949,1.16451229,0.21270231,0.01840142,1.11150499,2.60614392,0.75187175
-5.14157079,3.52279105,0.00614268,1.17921774,0.22027872,0.01908267,1.12843694,2.70897044,0.74770525
-5.13556778,3.56732234,0.00657966,1.19453380,0.22762032,0.01988929,1.14354467,2.81069573,0.74361528
-5.12956478,3.60966635,0.00701656,1.20992873,0.23468703,0.02083193,1.15684242,2.90941283,0.73953567
-5.12356178,3.64885309,0.00744935,1.22479639,0.24144396,0.02191842,1.16832840,3.00309576,0.73535972
-5.11755878,3.68379713,0.00787395,1.23847827,0.24786290,0.02315334,1.17798299,3.08966104,0.73094601
-5.11155578,3.71333833,0.00828639,1.25028860,0.25392366,0.02453754,1.18576876,3.16703544,0.72612603
-5.10555278,3.73628871,0.00868290,1.25954139,0.25961533,0.02606796,1.19163250,3.23322688,0.72071327
-5.09954977,3.75148316,0.00906010,1.26557825,0.26493741,0.02773744,1.19550901,3.28639556,0.71451328
-5.09354677,3.75783149,0.00941508,1.26779568,0.26990051,0.02953473,1.19732637,3.32492193,0.70733414
-5.08754377,3.75436922,0.00974559,1.26567041,0.27452686,0.03144463,1.19701245,3.34746836,0.69899694
-5.08154077,3.74030447,0.01005011,1.25878173,0.27885027,0.03344831,1.19450207,3.35303145,0.68934562
-5.07553777,3.71505853,0.01032792,1.24682963,0.28291571,0.03552376,1.18974451,3.34098248,0.67825571
-5.06953477,3.67829800,0.01057919,1.22964789,0.28677834,0.03764638,1.18271074,3.31109404,0.66564153
-5.06353177,3.62995674,0.01080493,1.20721155,0.29050198,0.03978965,1.17340004,3.26355136,0.65146144
-5.05752876,3.57024670,0.01100704,1.17963836,0.29415715,0.04192597,1.16184546,3.19894811,0.63572106
-5.05152576,3.49965684,0.01118817,1.14718436,0.29781855,0.04402745,1.14811790,3.11826659,0.61847409
-5.04552276,3.41894049,0.01135166,1.11023370,0.30156211,0.04606679,1.13232846,3.02284363,0.59982095
-5.03951976,3.32909174,0.01150137,1.06928347,0.30546171,0.04801811,1.11462885,2.91432383,0.57990529
-5.03351676,3.23131205,0.01164150,1.02492430,0.30958566,0.04985772,1.09520989,2.79460255,0.55890854
-5.02751376,3.12696894,0.01177640,0.97781776,0.31399297,0.05156477,1.07429806,2.66576128,0.53704292
-5.02151076,3.01754872,0.01191032,0.92867171,0.31872973,0.05312181,1.05215023,2.52999881,0.51454325
-5.01550775,2.90460559,0.01204722,0.87821491,0.32382563,0.05451510,1.02904683,2.38956096,0.49165800
-5.00950475,2.78970944,0.01219048,0.82717193,0.32929080,0.05573484,1.00528368,2.24667227,0.46864005
-5.00350175,2.67439487,0.01234277,0.77623964,0.33511319,0.05677511,0.98116292,2.10347235,0.44573767
-4.99749875,2.56011338,0.01250577,0.72606619,0.34125661,0.05763374,0.95698344,1.96195935,0.42318595
-4.99149575,2.44819092,0.01268009,0.67723324,0.34765963,0.05831185,0.93303115,1.82394253,0.40119930
-4.98549275,2.33979217,0.01286514,0.63024213,0.35423540,0.05881342,0.90956974,1.69100519,0.37996513
-4.97948974,2.23589301,0.01305904,0.58550428,0.36087250,0.05914461,0.88683212,1.56447890,0.35963893
-4.97348674,2.13726168,0.01325868,0.54333586,0.36743695,0.05931309,0.86501312,1.44542895,0.34034110
-4.96748374,2.04444912,0.01345974,0.50395677,0.37377524,0.05932734,0.84426375,1.33465083,0.32215524
-4.96148074,1.95778836,0.01365683,0.46749353,0.37971844,0.05919594,0.82468725,1.23267661,0.30512819
-4.95547774,1.87740228,0.01384365,0.43398552,0.38508723,0.05892694,0.80633715,1.13979007,0.28927151
-4.94947474,1.80321915,0.01401321,0.40339417,0.38969765,0.05852740,0.78921742,1.05604891,0.27456431
-4.94347174,1.73499449,0.01415809,0.37561416,0.39336746,0.05800302,0.77328473,0.98131219,0.26095721
-4.93746873,1.67233803,0.01427076,0.35048615,0.39592268,0.05735790,0.75845260,0.91527124,0.24837715
-4.93146573,1.61474420,0.01434382,0.32781011,0.39720423,0.05659456,0.74459725,0.85748219,0.23673282
-4.92546273,1.56162463,0.01437038,0.30735863,0.39707419,0.05571406,0.73156497,0.80739845,0.22592040
-4.91945973,1.51234091,0.01434428,0.28888974,0.39542144,0.05471631,0.71918032,0.76440164,0.21582929
-4.91345673,1.46623636,0.01426038,0.27215842,0.39216647,0.05360046,0.70725507,0.72782987,0.20634768
-4.90745373,1.42266539,0.01411482,0.25692681,0.38726506,0.05236542,0.69559717,0.69700245,0.19736767
-4.90145073,1.38101932,0.01390513,0.24297242,0.38071058,0.05101043,0.68401946,0.67124042,0.18878973
-4.89544772,1.34074790,0.01363037,0.23009455,0.37253495,0.04953562,0.67234757,0.64988278,0.18052641
-4.88944472,1.30137588,0.01329123,0.21811866,0.36280809,0.04794251,0.66042685,0.63229833,0.17250521
-4.88344172,1.26251450,0.01288993,0.20689886,0.35163593,0.04623453,0.64812783,0.61789354,0.16467047
-4.87743872,1.22386772,0.01243025,0.19631865,0.33915709,0.04441728,0.63535025,0.60611685,0.15698438
-4.87143572,1.18523356,0.01191730,0.18629013,0.32553841,0.04249883,0.62202534,0.59646011,0.14942711
-4.86543272,1.14650112,0.01135744,0.17675198,0.31096950,0.04048973,0.60811666,0.58845778,0.14199609
-4.85942971,1.10764370,0.01075796,0.16766650,0.29565669,0.03840296,0.59361929,0.58168479,0.13470463
-4.85342671,1.06870909,0.01012693,0.15901596,0.27981651,0.03625372,0.57855785,0.57575358,0.12757990
-4.84742371,1.02980768,0.00947286,0.15079862,0.26366921,0.03405905,0.56298331,0.57031108,0.12066052
-4.84142071,0.99109924,0.00880444,0.14302465,0.24743235,0.03183740,0.54696914,0.56503606,0.11399379
-4.83541771,0.95277930,0.00813034,0.13571215,0.23131498,0.02960811,0.53060683,0.55963728,0.10763278
-4.82941471,0.91506576,0.00745887,0.12888354,0.21551239,0.02739084,0.51400127,0.55385252,0.10163339
-4.82341171,0.87818634,0.00679784,0.12256223,0.20020177,0.02520497,0.49726611,0.54744876,0.09605144
-4.81740870,0.84236727,0.00615433,0.11676997,0.18553875,0.02306906,0.48051932,0.54022322,0.09093998
-4.81140570,0.80782371,0.00553459,0.11152459,0.17165508,0.02100034,0.46387923,0.53200512,0.08634690
-4.80540270,0.77475181,0.00494389,0.10683840,0.15865714,0.01901425,0.44746101,0.52265800,0.08231274
-4.79939970,0.74332276,0.00438649,0.10271703,0.14662557,0.01712412,0.43137373,0.51208204,0.07886902
-4.79339670,0.71367849,0.00386561,0.09915875,0.13561569,0.01534091,0.41571804,0.50021623,0.07603687
-4.78739370,0.68592913,0.00338347,0.09615421,0.12565871,0.01367303,0.40058444,0.48703993,0.07382610
-4.78139070,0.66015193,0.00294131,0.09368652,0.11676362,0.01212636,0.38605209,0.47257356,0.07223473
-4.77538769,0.63639150,0.00253950,0.09173163,0.10891952,0.01070423,0.37218812,0.45687830,0.07124889
-4.76938469,0.61466127,0.00217759,0.09025888,0.10209835,0.00940762,0.35904751,0.44005451,0.07084318
-4.76338169,0.59494587,0.00185448,0.08923183,0.09625794,0.00823534,0.34667329,0.42223905,0.07098136
-4.75737869,0.57720446,0.00156850,0.08860921,0.09134504,0.00718427,0.33509731,0.40360142,0.07161747
-4.75137569,0.56137483,0.00131754,0.08834603,0.08729855,0.00624969,0.32434133,0.38433898,0.07269729
-4.74537269,0.54737821,0.00109917,0.08839480,0.08405258,0.00542557,0.31441850,0.36467139,0.07416006
-4.73936968,0.53512475,0.00091074,0.08870689,0.08153950,0.00470492,0.30533533,0.34483468,0.07594054
-4.73336668,0.52451955,0.00074951,0.08923402,0.07969274,0.00408009,0.29709394,0.32507509,0.07797121
-4.72736368,0.51546912,0.00061268,0.08992977,0.07844943,0.00354305,0.28969465,0.30564304,0.08018469
-4.72136068,0.50788821,0.00049753,0.09075124,0.07775276,0.00308569,0.28313886,0.28678758,0.08251617
-4.71535768,0.50170666,0.00040144,0.09166060,0.07755404,0.00270006,0.27743199,0.26875131,0.08490591
-4.70935468,0.49687609,0.00032193,0.09262674,0.07781440,0.00237852,0.27258654,0.25176615,0.08730156
-4.70335168,0.49337607,0.00025671,0.09362668,0.07850615,0.00211398,0.26862491,0.23604988,0.08966037
-4.69734867,0.49121944,0.00020371,0.09464691,0.07961361,0.00189997,0.26558188,0.22180348,0.09195099
-4.69134567,0.49045638,0.00016105,0.09568440,0.08113353,0.00173074,0.26350649,0.20920923,0.09415500
-4.68534267,0.49117680,0.00012709,0.09674726,0.08307496,0.00160138,0.26246323,0.19842945,0.09626788
-4.67933967,0.49351075,0.00010040,0.09785507,0.08545858,0.00150779,0.26253215,0.18960565,0.09829944
-4.67333667,0.49762656,0.00007972,0.09903868,0.08831542,0.00144672,0.26380785,0.18285795,0.10027368
-4.66733367,0.50372655,0.00006402,0.10033948,0.09168511,0.00141582,0.26639733,0.17828459,0.10222794
-4.66133067,0.51204021,0.00005243,0.10180828,0.09561354,0.00141353,0.27041639,0.17596133,0.10421154
-4.65532766,0.52281494,0.00004422,0.10350353,0.10015005,0.00143916,0.27598491,0.17594061,0.10628369
-4.64932466,0.53630466,0.00003882,0.10548921,0.10534433,0.00149280,0.28322096,0.17825043,0.10851095
-4.64332166,0.55275664,0.00003576,0.10783230,0.11124300,0.00157533,0.29223393,0.18289285,0.11096426
-4.63731866,0.57239707,0.00003469,0.11059993,0.11788613,0.00168835,0.30311716,0.18984230,0.11371558
-4.63131566,0.59541614,0.00003534,0.11385642,0.12530382,0.00183422,0.31594019,0.19904365,0.11683445
-4.62531266,0.62195330,0.00003754,0.11766030,0.13351304,0.00201597,0.33074115,0.21041032,0.12038445
-4.61930965,0.65208361,0.00004116,0.12206145,0.14251484,0.00223733,0.34751982,0.22382267,0.12441986
-4.61330665,0.68580583,0.00004613,0.12709848,0.15229227,0.00250267,0.36623165,0.23912677,0.12898265
-4.60730365,0.72303323,0.00005245,0.13279653,0.16280891,0.00281697,0.38678321,0.25613397,0.13409985
-4.60130065,0.76358759,0.00006015,0.13916565,0.17400839,0.00318582,0.40902952,0.27462145,0.13978161
-4.59529765,0.80719704,0.00006927,0.14619974,0.18581475,0.00361531,0.43277347,0.29433390,0.14601990
-4.58929465,0.85349799,0.00007992,0.15387613,0.19813383,0.00411200,0.45776751,0.31498657,0.15278798
-4.58329165,0.90204134,0.00009221,0.16215597,0.21085553,0.00468279,0.48371781,0.33626973,0.16004069
-4.57728864,0.95230272,0.00010626,0.17098520,0.22385693,0.00533481,0.51029063,0.35785452,0.16771552
-4.57128564,1.00369659,0.00012221,0.18029616,0.23700608,0.00607522,0.53712099,0.37940013,0.17573442
-4.56528264,1.05559355,0.00014021,0.19000984,0.25016633,0.00691100,0.56382301,0.40056215,0.18400625
-4.55927964,1.10734003,0.00016041,0.20003839,0.26320081,0.00784873,0.59000190,0.42100175,0.19242984
-4.55327664,1.15827961,0.00018292,0.21028807,0.27597706,0.00889423,0.61526666,0.44039542,0.20089734
-4.54727364,1.20777486,0.00020787,0.22066217,0.28837123,0.01005227,0.63924335,0.45844481,0.20929792
-4.54127064,1.25522868,0.00023533,0.23106406,0.30027193,0.01132618,0.66158795,0.47488633,0.21752146
-4.53526763,1.30010412,0.00026536,0.24139991,0.31158324,0.01271745,0.68199854,0.48949996,0.22546216
-4.52926463,1.34194173,0.00029796,0.25158115,0.32222684,0.01422537,0.70022603,0.50211692,0.23302192
-4.52326163,1.38037366,0.00033307,0.26152649,0.33214313,0.01584659,0.71608297,0.51262581,0.24011331
-4.51725863,1.41513377,0.00037058,0.27116342,0.34129125,0.01757485,0.72945015,0.52097680,0.24666197
-4.51125563,1.44606348,0.00041029,0.28042909,0.34964807,0.01940062,0.74028054,0.52718372,0.25260853
-4.50525263,1.47311307,0.00045195,0.28927065,0.35720619,0.02131095,0.74860055,0.53132391,0.25790976
-4.49924962,1.49633844,0.00049522,0.29764503,0.36397119,0.02328933,0.75450846,0.53353565,0.26253909
-4.49324662,1.51589371,0.00053968,0.30551821,0.36995830,0.02531573,0.75817010,0.53401339,0.26648652
