energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,Zr_p_up,Zr_d_up
-5.26763382,3.58230445,0.03207915,0.10467334,0.00398769,2.69926139,1.23144090,0.53093790,0.70218301,0.43543973
-5.26163082,3.47813677,0.03012194,0.10235455,0.00365517,2.62239068,1.18493886,0.52030120,0.66979817,0.42450114
-5.25562781,3.37296312,0.02812303,0.09986372,0.00334314,2.54485767,1.13805921,0.50915336,0.63707740,0.41354885
-5.24962481,3.26773274,0.02611693,0.09722994,0.00305239,2.46734898,1.09125664,0.49760897,0.60441602,0.40267200
-5.24362181,3.16333780,0.02413693,0.09448493,0.00278322,2.39050543,1.04495781,0.48578147,0.57218560,0.39195555
-5.23761881,3.06060629,0.02221435,0.09166219,0.00253548,2.31491811,0.99955661,0.47378191,0.54072916,0.38147932
-5.23161581,2.96029812,0.02037805,0.08879616,0.00230865,2.24112687,0.95541080,0.46171816,0.51035777,0.37131733
-5.22561281,2.86310420,0.01865389,0.08592138,0.00210191,2.16962097,0.91284003,0.44969438,0.48134832,0.36153735
-5.21960980,2.76964763,0.01706444,0.08307184,0.00191425,2.10084119,0.87212508,0.43781078,0.45394254,0.35220068
-5.21360680,2.68048621,0.01562870,0.08028027,0.00174449,2.03518278,0.83350800,0.42616349,0.42834691,0.34336203
-5.20760380,2.59611556,0.01436202,0.07757766,0.00159138,1.97299862,0.79719296,0.41484440,0.40473330,0.33506951
-5.20160080,2.51697191,0.01327602,0.07499273,0.00145362,1.91460190,0.76334755,0.40394092,0.38324007,0.32736462
-5.19559780,2.44343390,0.01237864,0.07255158,0.00132996,1.86026785,0.73210422,0.39353547,0.36397345,0.32028222
-5.18959480,2.37582290,0.01167424,0.07027731,0.00121919,1.81023408,0.70356164,0.38370479,0.34700891,0.31385041
-5.18359180,2.31440141,0.01116371,0.06818977,0.00112018,1.76469922,0.67778590,0.37451887,0.33239245,0.30809024
-5.17758879,2.25936955,0.01084469,0.06630531,0.00103188,1.72382004,0.65481135,0.36603958,0.32014156,0.30301542
-5.17158579,2.21085967,0.01071173,0.06463656,0.00095335,1.68770681,0.63464105,0.35831915,0.31024598,0.29863174
-5.16558279,2.16892956,0.01075646,0.06319225,0.00088375,1.65641768,0.61724695,0.35139832,0.30266802,0.29493651
-5.15957979,2.13355470,0.01096786,0.06197700,0.00082233,1.62995205,0.60256975,0.34530460,0.29734278,0.29191792
-5.15357679,2.10462036,0.01133244,0.06099124,0.00076841,1.60824396,0.59051870,0.34005043,0.29417814,0.28955431
-5.14757379,2.08191435,0.01183445,0.06023104,0.00072138,1.59115580,0.58097145,0.33563166,0.29305481,0.28781361
-5.14157079,2.06512126,0.01245616,0.05968807,0.00068067,1.57847332,0.57377418,0.33202633,0.29382662,0.28665288
-5.13556778,2.05381907,0.01317808,0.05934957,0.00064574,1.56990235,0.56874218,0.32919393,0.29632112,0.28601803
-5.12956478,2.04747889,0.01397928,0.05919842,0.00061609,1.56506796,0.56566111,0.32707521,0.30034081,0.28584389
-5.12356178,2.04546832,0.01483766,0.05921331,0.00059119,1.56351651,0.56428912,0.32559275,0.30566502,0.28605460
-5.11755878,2.04705898,0.01573037,0.05936902,0.00057054,1.56472081,0.56435979,0.32465210,0.31205265,0.28656441
-5.11155578,2.05143823,0.01663413,0.05963678,0.00055359,1.56808857,0.56558617,0.32414378,0.31924570,0.28727891
-5.10555278,2.05772511,0.01752568,0.05998480,0.00053983,1.57297412,0.56766568,0.32394587,0.32697375,0.28809668
-5.09954977,2.06498992,0.01838226,0.06037897,0.00052870,1.57869288,0.57028597,0.32392722,0.33495909,0.28891140
-5.09354677,2.07227713,0.01918202,0.06078354,0.00051965,1.58453840,0.57313147,0.32395116,0.34292260,0.28961426
-5.08754377,2.07863034,0.01990453,0.06116209,0.00051212,1.58980107,0.57589043,0.32387953,0.35059001,0.29009666
-5.08154077,2.08311873,0.02053122,0.06147842,0.00050560,1.59378782,0.57826228,0.32357691,0.35769840,0.29025314
-5.07553777,2.08486339,0.02104583,0.06169757,0.00049955,1.59584186,0.57996488,0.32291476,0.36400262,0.28998430
-5.06953477,2.08306263,0.02143478,0.06178683,0.00049350,1.59536167,0.58074144,0.32177542,0.36928138,0.28919972
-5.06353177,2.07701491,0.02168749,0.06171672,0.00048702,1.59181818,0.58036670,0.32005566,0.37334269,0.28782062
-5.05752876,2.06613839,0.02179660,0.06146184,0.00047972,1.58476931,0.57865227,0.31766968,0.37602846,0.28578216
-5.05152576,2.04998599,0.02175817,0.06100170,0.00047129,1.57387141,0.57545057,0.31455141,0.37721795,0.28303537
-5.04552276,2.02825542,0.02157167,0.06032129,0.00046148,1.55888663,0.57065747,0.31065601,0.37682993,0.27954843
-5.03951976,2.00079366,0.02123996,0.05941153,0.00045013,1.53968640,0.56421334,0.30596053,0.37482354,0.27530735
-5.03351676,1.96759569,0.02076909,0.05826945,0.00043712,1.51625045,0.55610254,0.30046365,0.37119771,0.27031600
-5.02751376,1.92879768,0.02016806,0.05689821,0.00042243,1.48866184,0.54635131,0.29418464,0.36598916,0.26459545
-5.02151076,1.88466514,0.01944847,0.05530685,0.00040612,1.45709820,0.53502433,0.28716154,0.35926924,0.25818268
-5.01550775,1.83557668,0.01862411,0.05350985,0.00038827,1.42181977,0.52221999,0.27944870,0.35113966,0.25112873
-5.00950475,1.78200435,0.01771044,0.05152648,0.00036906,1.38315496,0.50806474,0.27111384,0.34172738,0.24349641
-5.00350175,1.72449172,0.01672411,0.04938004,0.00034869,1.34148431,0.49270683,0.26223481,0.33117893,0.23535767
-4.99749875,1.66363087,0.01568245,0.04709695,0.00032740,1.29722367,0.47630967,0.25289618,0.31965445,0.22679078
-4.99149575,1.60003938,0.01460291,0.04470577,0.00030546,1.25080755,0.45904527,0.24318591,0.30732172,0.21787746
-4.98549275,1.53433866,0.01350260,0.04223621,0.00028314,1.20267350,0.44108798,0.23319218,0.29435046,0.20870017
-4.97948974,1.46713445,0.01239785,0.03971816,0.00026072,1.15324812,0.42260894,0.22300061,0.28090714,0.19933953
-4.97348674,1.39900030,0.01130381,0.03718080,0.00023847,1.10293551,0.40377125,0.21269196,0.26715051,0.18987224
-4.96748374,1.33046467,0.01023413,0.03465175,0.00021665,1.05210827,0.38472627,0.20234026,0.25322793,0.18036926
-4.96148074,1.26200192,0.00920077,0.03215646,0.00019548,1.00110152,0.36561096,0.19201167,0.23927269,0.17089462
-4.95547774,1.19402719,0.00821377,0.02971761,0.00017517,0.95020978,0.34654633,0.18176383,0.22540223,0.16150462
-4.94947474,1.12689508,0.00728124,0.02735480,0.00015588,0.89968654,0.32763700,0.17164573,0.21171732,0.15224757
-4.94347174,1.06090160,0.00640932,0.02508432,0.00013776,0.84974630,0.30897161,0.16169813,0.19830205,0.14316395
-4.93746873,0.99628891,0.00560222,0.02291906,0.00012089,0.80056849,0.29062414,0.15195432,0.18522457,0.13428697
-4.93146573,0.93325215,0.00486239,0.02086863,0.00010535,0.75230283,0.27265573,0.14244118,0.17253836,0.12564335
-4.92546273,0.87194755,0.00419063,0.01893954,0.00009117,0.70507549,0.25511686,0.13318039,0.16028393,0.11725442
-4.91945973,0.81250121,0.00358632,0.01713547,0.00007834,0.65899557,0.23804981,0.12418976,0.14849081,0.10913719
-4.91345673,0.75501776,0.00304758,0.01545763,0.00006684,0.61416134,0.22149099,0.11548444,0.13717950,0.10130551
-4.90745373,0.69958834,0.00257158,0.01390512,0.00005664,0.57066580,0.20547311,0.10707811,0.12636354,0.09377117
-4.90145073,0.64629755,0.00215466,0.01247538,0.00004766,0.52860128,0.19002706,0.09898393,0.11605122,0.08654483
-4.89544772,0.59522889,0.00179265,0.01116456,0.00003983,0.48806290,0.17518338,0.09121524,0.10624723,0.07963683
-4.88944472,0.54646864,0.00148096,0.00996790,0.00003307,0.44915064,0.16097321,0.08378609,0.09695384,0.07305772
-4.88344172,0.50010813,0.00121486,0.00888006,0.00002729,0.41197030,0.14742891,0.07671151,0.08817190,0.06681868
-4.87743872,0.45624456,0.00098955,0.00789543,0.00002239,0.37663317,0.13458414,0.07000747,0.07990139,0.06093169
-4.87143572,0.41498036,0.00080036,0.00700837,0.00001829,0.34325480,0.12247362,0.06369078,0.07214177,0.05540952
-4.86543272,0.37642170,0.00064277,0.00621339,0.00001491,0.31195303,0.11113260,0.05777878,0.06489207,0.05026557
-4.85942971,0.34067604,0.00051258,0.00550532,0.00001216,0.28284546,0.10059615,0.05228888,0.05815073,0.04551366
-4.85342671,0.30784933,0.00040587,0.00487940,0.00000999,0.25604669,0.09089824,0.04723814,0.05191541,0.04116767
-4.84742371,0.27804299,0.00031912,0.00433134,0.00000833,0.23166548,0.08207087,0.04264276,0.04618263,0.03724119
-4.84142071,0.25135080,0.00024913,0.00385736,0.00000714,0.20980197,0.07414314,0.03851760,0.04094750,0.03374711
-4.83541771,0.22785605,0.00019313,0.00345417,0.00000639,0.19054520,0.06714045,0.03487577,0.03620335,0.03069729
-4.82941471,0.20762892,0.00014865,0.00311899,0.00000607,0.17397078,0.06108370,0.03172822,0.03194155,0.02810217
-4.82341171,0.19072407,0.00011361,0.00284950,0.00000619,0.16013890,0.05598864,0.02908342,0.02815135,0.02597044
-4.81740870,0.17717858,0.00008622,0.00264380,0.00000675,0.14909258,0.05186531,0.02694711,0.02481978,0.02430875
-4.81140570,0.16701005,0.00006497,0.00250034,0.00000781,0.14085602,0.04871747,0.02532198,0.02193172,0.02312142
-4.80540270,0.16021473,0.00004861,0.00241792,0.00000943,0.13543316,0.04654218,0.02420755,0.01946999,0.02241009
-4.79939970,0.15676586,0.00003611,0.00239557,0.00001168,0.13280614,0.04532925,0.02359986,0.01741551,0.02217347
-4.79339670,0.15661178,0.00002664,0.00243254,0.00001468,0.13293376,0.04506087,0.02349135,0.01574756,0.02240702
-4.78739370,0.15967416,0.00001951,0.00252821,0.00001857,0.13574996,0.04571101,0.02387057,0.01444394,0.02310262
-4.78139070,0.16584603,0.00001419,0.00268202,0.00002349,0.14116215,0.04724502,0.02472201,0.01348131,0.02424822
-4.77538769,0.17498997,0.00001025,0.00289345,0.00002964,0.14904962,0.04961907,0.02602580,0.01283536,0.02582750
-4.76938469,0.18693637,0.00000735,0.00316189,0.00003724,0.15926214,0.05277976,0.02775757,0.01248106,0.02781960
-4.76338169,0.20148201,0.00000523,0.00348663,0.00004651,0.17161880,0.05666375,0.02988823,0.01239285,0.03019878
-4.75737869,0.21838924,0.00000370,0.00386676,0.00005772,0.18590740,0.06119759,0.03238385,0.01254482,0.03293430
-4.75137569,0.23738580,0.00000259,0.00430112,0.00007115,0.20188447,0.06629772,0.03520567,0.01291082,0.03599025
-4.74537269,0.25816566,0.00000181,0.00478824,0.00008711,0.21927627,0.07187087,0.03831019,0.01346465,0.03932567
-4.73936968,0.28039103,0.00000125,0.00532630,0.00010589,0.23778080,0.07781467,0.04164944,0.01418011,0.04289471
-4.73336668,0.30369567,0.00000086,0.00591303,0.00012781,0.25707109,0.08401873,0.04517141,0.01503118,0.04664706
-4.72736368,0.32768963,0.00000059,0.00654571,0.00015317,0.27679967,0.09036618,0.04882073,0.01599213,0.05052852
-4.72136068,0.35196533,0.00000040,0.00722110,0.00018226,0.29660449,0.09673550,0.05253940,0.01703766,0.05448183
-4.71535768,0.37610507,0.00000027,0.00793543,0.00021530,0.31611592,0.10300293,0.05626789,0.01814311,0.05844765
-4.70935468,0.39968962,0.00000018,0.00868435,0.00025252,0.33496486,0.10904503,0.05994626,0.01928461,0.06236568
-4.70335168,0.42230775,0.00000012,0.00946291,0.00029405,0.35279165,0.11474167,0.06351544,0.02043930,0.06617598
-4.69734867,0.44356622,0.00000008,0.01026556,0.00033995,0.36925540,0.11997906,0.06691860,0.02158558,0.06982033
-4.69134567,0.46309996,0.00000005,0.01108614,0.00039019,0.38404345,0.12465286,0.07010253,0.02270333,0.07324359
-4.68534267,0.48058183,0.00000003,0.01191788,0.00044463,0.39688040,0.12867119,0.07301898,0.02377414,0.07639507
-4.67933967,0.49573163,0.00000002,0.01275343,0.00050305,0.40753642,0.13195733,0.07562586,0.02478150,0.07922978
-4.67333667,0.50832383,0.00000001,0.01358489,0.00056504,0.41583426,0.13445204,0.07788830,0.02571101,0.08170952
-4.66733367,0.51819354,0.00000001,0.01440385,0.00063013,0.42165468,0.13611540,0.07977950,0.02655049,0.08380379
-4.66133067,0.52524054,0.00000001,0.01520149,0.00069767,0.42493987,0.13692794,0.08128127,0.02729009,0.08549037
-4.65532766,0.52943105,0.00000000,0.01596864,0.00076690,0.42569481,0.13689108,0.08238431,0.02792234,0.08675572
-4.64932466,0.53079705,0.00000000,0.01669590,0.00083696,0.42398616,0.13602689,0.08308812,0.02844206,0.08759499
-4.64332166,0.52943327,0.00000000,0.01737383,0.00090687,0.41993900,0.13437692,0.08340066,0.02884635,0.08801181
