energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-5.40570285,0.93651244,0.07107216,0.87514107,0.00013441,0.01337737,0.07578375,0.00000000
-5.39969985,0.93962196,0.06572162,0.88372942,0.00011633,0.01224026,0.07153729,0.00000000
-5.39369685,0.94902541,0.06101838,0.89806192,0.00010078,0.01122920,0.06782304,0.00000000
-5.38769385,0.96383008,0.05691852,0.91727877,0.00008775,0.01033999,0.06460033,0.00000000
-5.38169085,0.98309498,0.05337400,0.94047610,0.00007728,0.00956738,0.06182196,0.00000000
-5.37568784,1.00585350,0.05033374,0.96672782,0.00006940,0.00890521,0.05943569,0.00000000
-5.36968484,1.03113732,0.04774473,0.99510840,0.00006422,0.00834652,0.05738591,0.00000000
-5.36368184,1.05800062,0.04555325,1.02471593,0.00006188,0.00788377,0.05561541,0.00000000
-5.35767884,1.08554365,0.04370614,1.05469451,0.00006261,0.00750896,0.05406722,0.00000000
-5.35167584,1.11293488,0.04215205,1.08425515,0.00006670,0.00721387,0.05268647,0.00000000
-5.34567284,1.13943069,0.04084260,1.11269429,0.00007457,0.00699015,0.05142213,0.00000000
-5.33966983,1.16439191,0.03973351,1.13940920,0.00008674,0.00682953,0.05022862,0.00000000
-5.33366683,1.18729648,0.03878553,1.16390970,0.00010383,0.00672392,0.04906718,0.00000000
-5.32766383,1.20774790,0.03796516,1.18582574,0.00012662,0.00666553,0.04790699,0.00000000
-5.32166083,1.22547907,0.03724529,1.20491064,0.00015602,0.00664698,0.04672595,0.00000000
-5.31565783,1.24035173,0.03660546,1.22104004,0.00019309,0.00666130,0.04551114,0.00000000
-5.30965483,1.25235156,0.03603209,1.23420685,0.00023902,0.00670205,0.04425893,0.00000000
-5.30365183,1.26157950,0.03551829,1.24451255,0.00029512,0.00676332,0.04297473,0.00000000
-5.29764882,1.26823989,0.03506369,1.25215558,0.00036287,0.00683971,0.04167244,0.00000000
-5.29164582,1.27262614,0.03467395,1.25741743,0.00044379,0.00692641,0.04037357,0.00000000
-5.28564282,1.27510477,0.03436019,1.26064738,0.00053950,0.00701915,0.03910615,0.00000000
-5.27963982,1.27609861,0.03413834,1.26224641,0.00065165,0.00711426,0.03790337,0.00000000
-5.27363682,1.27607000,0.03402835,1.26265140,0.00078186,0.00720866,0.03680212,0.00000000
-5.26763382,1.27550448,0.03405341,1.26231983,0.00093169,0.00729990,0.03584145,0.00000000
-5.26163082,1.27489574,0.03423916,1.26171584,0.00110255,0.00738623,0.03506089,0.00000000
-5.25562781,1.27473200,0.03461290,1.26129772,0.00129565,0.00746661,0.03449887,0.00000000
-5.24962481,1.27548415,0.03520286,1.26150721,0.00151191,0.00754080,0.03419121,0.00000000
-5.24362181,1.27759572,0.03603746,1.26276048,0.00175188,0.00760944,0.03416965,0.00000000
-5.23761881,1.28147450,0.03714478,1.26544082,0.00201570,0.00767409,0.03446057,0.00000000
-5.23161581,1.28748584,0.03855192,1.26989278,0.00230297,0.00773735,0.03508392,0.00000000
-5.22561281,1.29594728,0.04028460,1.27641752,0.00261274,0.00780287,0.03605232,0.00000000
-5.21960980,1.30712428,0.04236675,1.28526919,0.00294343,0.00787544,0.03737044,0.00000000
-5.21360680,1.32122707,0.04482022,1.29665204,0.00329281,0.00796101,0.03903461,0.00000000
-5.20760380,1.33840812,0.04766449,1.31071816,0.00365798,0.00806672,0.04103271,0.00000000
-5.20160080,1.35876053,0.05091653,1.32756577,0.00403541,0.00820091,0.04334436,0.00000000
-5.19559780,1.38231711,0.05459069,1.34723807,0.00442094,0.00837307,0.04594135,0.00000000
-5.18959480,1.40905037,0.05869853,1.36972267,0.00480985,0.00859381,0.04878837,0.00000000
-5.18359180,1.43887346,0.06324888,1.39495193,0.00519700,0.00887481,0.05184396,0.00000000
-5.17758879,1.47164241,0.06824770,1.42280424,0.00557688,0.00922873,0.05506177,0.00000000
-5.17158579,1.50715967,0.07369815,1.45310651,0.00594380,0.00966916,0.05839193,0.00000000
-5.16558279,1.54517922,0.07960057,1.48563815,0.00629203,0.01021047,0.06178267,0.00000000
-5.15957979,1.58541337,0.08595243,1.52013646,0.00661594,0.01086777,0.06518206,0.00000000
-5.15357679,1.62754115,0.09274842,1.55630373,0.00691023,0.01165680,0.06853977,0.00000000
-5.14757379,1.67121825,0.09998041,1.59381576,0.00717009,0.01259383,0.07180895,0.00000000
-5.14157079,1.71608835,0.10763753,1.63233187,0.00739132,0.01369565,0.07494801,0.00000000
-5.13556778,1.76179546,0.11570620,1.67150589,0.00757054,0.01497943,0.07792236,0.00000000
-5.12956478,1.80799687,0.12417022,1.71099806,0.00770529,0.01646272,0.08070595,0.00000000
-5.12356178,1.85437629,0.13301096,1.75048703,0.00779412,0.01816340,0.08328261,0.00000000
-5.11755878,1.90065648,0.14220749,1.78968192,0.00783668,0.02009959,0.08564716,0.00000000
-5.11155578,1.94661105,0.15173695,1.82833351,0.00783373,0.02228963,0.08780617,0.00000000
-5.10555278,1.99207459,0.16157478,1.86624431,0.00778714,0.02475191,0.08977830,0.00000000
-5.09954977,2.03695084,0.17169522,1.90327691,0.00769985,0.02750481,0.09159435,0.00000000
-5.09354677,2.08121825,0.18207172,1.93936020,0.00757577,0.03056639,0.09329675,0.00000000
-5.08754377,2.12493255,0.19267744,1.97449305,0.00741971,0.03395416,0.09493874,0.00000000
-5.08154077,2.16822608,0.20348569,2.00874520,0.00723717,0.03768465,0.09658294,0.00000000
-5.07553777,2.21130350,0.21447034,2.04225501,0.00703425,0.04177287,0.09829966,0.00000000
-5.06953477,2.25443391,0.22560613,2.07522416,0.00681742,0.04623167,0.10016469,0.00000000
-5.06353177,2.29793924,0.23686873,2.10790899,0.00659335,0.05107101,0.10225672,0.00000000
-5.05752876,2.34217913,0.24823463,2.14060883,0.00636872,0.05629697,0.10465453,0.00000000
-5.05152576,2.38753257,0.25968074,2.17365138,0.00615004,0.06191082,0.10743389,0.00000000
-5.04552276,2.43437672,0.27118361,2.20737544,0.00594346,0.06790794,0.11066434,0.00000000
-5.03951976,2.48306352,0.28271841,2.24211164,0.00575460,0.07427667,0.11440593,0.00000000
-5.03351676,2.53389491,0.29425754,2.27816159,0.00558846,0.08099734,0.11870602,0.00000000
-5.02751376,2.58709766,0.30576900,2.31577636,0.00544924,0.08804121,0.12359634,0.00000000
-5.02151076,2.64279880,0.31721459,2.35513521,0.00534029,0.09536972,0.12909034,0.00000000
-5.01550775,2.70100309,0.32854803,2.39632540,0.00526406,0.10293397,0.13518101,0.00000000
-5.00950475,2.76157366,0.33971314,2.43932456,0.00522202,0.11067443,0.14183933,0.00000000
-5.00350175,2.82421740,0.35064237,2.48398637,0.00521473,0.11852119,0.14901338,0.00000000
-4.99749875,2.88847614,0.36125558,2.53003095,0.00524187,0.12639450,0.15662829,0.00000000
-4.99149575,2.95372496,0.37145956,2.57704091,0.00530224,0.13420595,0.16458707,0.00000000
-4.98549275,3.01917840,0.38114823,2.62446387,0.00539397,0.14186001,0.17277226,0.00000000
-4.97948974,3.08390524,0.39020363,2.67162199,0.00551456,0.14925609,0.18104859,0.00000000
-4.97348674,3.14685187,0.39849793,2.71772893,0.00566106,0.15629109,0.18926642,0.00000000
-4.96748374,3.20687402,0.40589635,2.76191387,0.00583028,0.16286220,0.19726597,0.00000000
-4.96148074,3.26277597,0.41226093,2.80325219,0.00601889,0.16887002,0.20488218,0.00000000
-4.95547774,3.31335590,0.41745513,2.84080174,0.00622371,0.17422174,0.21195003,0.00000000
-4.94947474,3.35745557,0.42134899,2.87364319,0.00644183,0.17883434,0.21831011,0.00000000
-4.94347174,3.39401206,0.42382464,2.90092286,0.00667081,0.18263757,0.22381425,0.00000000
-4.93746873,3.42210919,0.42478196,2.92189577,0.00690887,0.18557663,0.22833090,0.00000000
-4.93146573,3.44102584,0.42414397,2.93596683,0.00715497,0.18761428,0.23175005,0.00000000
-4.92546273,3.45027863,0.42186164,2.94272790,0.00740898,0.18873248,0.23398755,0.00000000
-4.91945973,3.44965655,0.41791803,2.94198859,0.00767168,0.18893316,0.23498848,0.00000000
-4.91345673,3.43924531,0.41233117,2.93379888,0.00794480,0.18823840,0.23472945,0.00000000
-4.90745373,3.41944003,0.40515581,2.91846227,0.00823095,0.18668970,0.23321987,0.00000000
-4.90145073,3.39094507,0.39648362,2.89653824,0.00853357,0.18434656,0.23050184,0.00000000
-4.89544772,3.35476088,0.38644203,2.86883391,0.00885669,0.18128435,0.22664896,0.00000000
-4.88944472,3.31215829,0.37519154,2.83638490,0.00920480,0.17759163,0.22176392,0.00000000
-4.88344172,3.26464128,0.36292174,2.80042624,0.00958256,0.17336703,0.21597506,0.00000000
-4.87743872,3.21390018,0.34984621,2.76235490,0.00999452,0.16871579,0.20943208,0.00000000
-4.87143572,3.16175744,0.33619646,2.72368553,0.01044485,0.16374629,0.20230107,0.00000000
-4.86543272,3.11010888,0.32221535,2.68600175,0.01093696,0.15856658,0.19475912,0.00000000
-4.85942971,3.06086304,0.30815026,2.65090547,0.01147326,0.15328122,0.18698874,0.00000000
-4.85342671,3.01588183,0.29424624,2.61996642,0.01205486,0.14798845,0.17917236,0.00000000
-4.84742371,2.97692504,0.28073968,2.59467466,0.01268135,0.14277794,0.17148711,0.00000000
-4.84142071,2.94560122,0.26785251,2.57639770,0.01335061,0.13772915,0.16410010,0.00000000
-4.83541771,2.92332688,0.25578741,2.56634439,0.01405873,0.13291027,0.15716437,0.00000000
-4.82941471,2.91129538,0.24472401,2.56553658,0.01479998,0.12837792,0.15081563,0.00000000
-4.82341171,2.91045627,0.23481623,2.57478934,0.01556690,0.12417745,0.14516983,0.00000000
-4.81740870,2.92150519,0.22619087,2.59470007,0.01635041,0.12034382,0.14032160,0.00000000
-4.81140570,2.94488376,0.21894720,2.62564601,0.01714009,0.11690294,0.13634359,0.00000000
-4.80540270,2.98078847,0.21315764,2.66778951,0.01792447,0.11387335,0.13328652,0.00000000
-4.79939970,3.02918703,0.20886918,2.72108981,0.01869142,0.11126816,0.13117992,0.00000000
-4.79339670,3.08984039,0.20610550,2.78531994,0.01942854,0.10909700,0.13003341,0.00000000
-4.78739370,3.16232834,0.20486945,2.86008715,0.02012362,0.10736791,0.12983838,0.00000000
-4.78139070,3.24607696,0.20514565,2.94485526,0.02076506,0.10608903,0.13056991,0.00000000
-4.77538769,3.34038568,0.20690312,3.03896736,0.02134230,0.10526991,0.13218877,0.00000000
-4.76938469,3.44445273,0.21009762,3.14166757,0.02184618,0.10492242,0.13464349,0.00000000
-4.76338169,3.55739742,0.21467358,3.25212082,0.02226926,0.10506119,0.13787217,0.00000000
-4.75737869,3.67827844,0.22056562,3.36942981,0.02260603,0.10570344,0.14180426,0.00000000
-4.75137569,3.80610796,0.22769940,3.49264891,0.02285310,0.10686834,0.14636200,0.00000000
-4.74537269,3.93986131,0.23599210,3.62079478,0.02300919,0.10857587,0.15146166,0.00000000
-4.73936968,4.07848285,0.24535231,3.75285431,0.02307514,0.11084516,0.15701458,0.00000000
-4.73336668,4.22088879,0.25567961,3.88779013,0.02305374,0.11369259,0.16292805,0.00000000
-4.72736368,4.36596802,0.26686392,4.02454474,0.02294956,0.11712955,0.16910603,0.00000000
-4.72136068,4.51258221,0.27878482,4.16204406,0.02276867,0.12116016,0.17544985,0.00000000
-4.71535768,4.65956646,0.29131093,4.29920139,0.02251833,0.12577897,0.18185903,0.00000000
-4.70935468,4.80573171,0.30429972,4.43492277,0.02220665,0.13096888,0.18823207,0.00000000
-4.70335168,4.94987014,0.31759764,4.56811443,0.02184228,0.13669939,0.19446750,0.00000000
-4.69734867,5.09076432,0.33104100,4.69769302,0.02143411,0.14292526,0.20046514,0.00000000
-4.69134567,5.22720070,0.34445741,4.82259911,0.02099097,0.14958572,0.20612747,0.00000000
-4.68534267,5.35798776,0.35766810,4.94181384,0.02052139,0.15660446,0.21136137,0.00000000
-4.67933967,5.48197856,0.37049090,5.05437878,0.02003350,0.16389015,0.21607989,0.00000000
-4.67333667,5.59809734,0.38274400,5.15941847,0.01953486,0.17133783,0.22020425,0.00000000
-4.66733367,5.70536921,0.39425021,5.25616488,0.01903247,0.17883095,0.22366586,0.00000000
-4.66133067,5.80295190,0.40484183,5.34398302,0.01853278,0.18624409,0.22640829,0.00000000
-4.65532766,5.89016814,0.41436561,5.42239651,0.01804175,0.19344626,0.22838915,0.00000000
-4.64932466,5.96653732,0.42268796,5.49111192,0.01756499,0.20030462,0.22958172,0.00000000
-4.64332166,6.03180460,0.42969982,5.55004071,0.01710787,0.20668856,0.22997634,0.00000000
-4.63731866,6.08596614,0.43532131,5.59931753,0.01667569,0.21247383,0.22958133,0.00000000
-4.63131566,6.12928884,0.43950555,5.63931371,0.01627378,0.21754668,0.22842351,0.00000000
-4.62531266,6.16232329,0.44224187,5.67064493,0.01590766,0.22180774,0.22654828,0.00000000
-4.61930965,6.18590889,0.44355785,5.69417229,0.01558308,0.22517549,0.22401909,0.00000000
-4.61330665,6.20117016,0.44352028,5.71099620,0.01530604,0.22758914,0.22091647,0.00000000
-4.60730365,6.20950400,0.44223493,5.72244258,0.01508282,0.22901087,0.21733656,0.00000000
-4.60130065,6.21255745,0.43984491,5.73004147,0.01491984,0.22942716,0.21338913,0.00000000
-4.59529765,6.21219631,0.43652792,5.73549805,0.01482357,0.22884931,0.20919527,0.00000000
-4.58929465,6.21046501,0.43249212,5.74065658,0.01480034,0.22731310,0.20488464,0.00000000
-4.58329165,6.20953859,0.42797099,5.74745794,0.01485609,0.22487748,0.20059253,0.00000000
-4.57728864,6.21166790,0.42321713,5.75789166,0.01499612,0.22162252,0.19645665,0.00000000
-4.57128564,6.21911938,0.41849530,5.77394346,0.01522485,0.21764661,0.19261386,0.00000000
-4.56528264,6.23411090,0.41407481,5.79753983,0.01554551,0.21306304,0.18919675,0.00000000
-4.55927964,6.25874565,0.41022160,5.83049089,0.01595986,0.20799615,0.18633034,0.00000000
-4.55327664,6.29494567,0.40719012,5.87443318,0.01646800,0.20257717,0.18412883,0.00000000
-4.54727364,6.34438728,0.40521538,5.93077409,0.01706813,0.19693997,0.18269252,0.00000000
-4.54127064,6.40844031,0.40450535,6.00063969,0.01775643,0.19121676,0.18210499,0.00000000
-4.53526763,6.48811322,0.40523397,6.08482756,0.01852697,0.18553415,0.18243053,0.00000000
-4.52926463,6.58400609,0.40753505,6.18376664,0.01937175,0.18000937,0.18371200,0.00000000
-4.52326163,6.69627340,0.41149724,6.29748552,0.02028071,0.17474712,0.18596916,0.00000000
-4.51725863,6.82459839,0.41716023,6.42559083,0.02124194,0.16983688,0.18919738,0.00000000
-4.51125563,6.96818036,0.42451245,6.56725712,0.02224193,0.16535097,0.19336706,0.00000000
-4.50525263,7.12573629,0.43349034,6.72122929,0.02326583,0.16134319,0.19842363,0.00000000
-4.49924962,7.29551741,0.44397920,6.88583826,0.02429791,0.15784824,0.20428814,0.00000000
-4.49324662,7.47534120,0.45581576,7.05903034,0.02532194,0.15488189,0.21085874,0.00000000
-4.48724362,7.66263850,0.46879250,7.23841008,0.02632174,0.15244173,0.21801263,0.00000000
-4.48124062,7.85451505,0.48266338,7.42129598,0.02728163,0.15050857,0.22560893,0.00000000
-4.47523762,8.04782596,0.49715115,7.60478772,0.02818705,0.14904845,0.23349209,0.00000000
-4.46923462,8.23926107,0.51195579,7.78584318,0.02902502,0.14801503,0.24149590,0.00000000
-4.46323162,8.42543860,0.52676392,7.96136284,0.02978467,0.14735235,0.24944800,0.00000000
-4.45722861,8.60300384,0.54125887,8.12827866,0.03045771,0.14699779,0.25717476,0.00000000
-4.45122561,8.76872920,0.55513098,8.28364413,0.03103883,0.14688522,0.26450634,0.00000000
-4.44522261,8.91961192,0.56808770,8.42472213,0.03152602,0.14694799,0.27128172,0.00000000
-4.43921961,9.05296518,0.57986327,8.54906672,0.03192084,0.14712193,0.27735364,0.00000000
-4.43321661,9.16649893,0.59022734,8.65459566,0.03222850,0.14734793,0.28259306,0.00000000
-4.42721361,9.25838678,0.59899230,8.73965017,0.03245794,0.14757428,0.28689313,0.00000000
-4.42121061,9.32731593,0.60601902,8.80303933,0.03262172,0.14775848,0.29017238,0.00000000
-4.41520760,9.37251795,0.61122060,8.84406716,0.03273579,0.14786855,0.29237698,0.00000000
-4.40920460,9.39377882,0.61456414,8.86254098,0.03281919,0.14788375,0.29348209,0.00000000
-4.40320160,9.39142814,0.61607038,8.85876090,0.03289359,0.14779474,0.29349204,0.00000000
-4.39719860,9.36630787,0.61581113,8.83349099,0.03298280,0.14760317,0.29243949,0.00000000
-4.39119560,9.31972257,0.61390493,8.78791390,0.03311209,0.14732070,0.29038357,0.00000000
-4.38519260,9.25337373,0.61051080,8.72357111,0.03330750,0.14696758,0.28740700,0.00000000
-4.37918959,9.16928150,0.60582078,8.64229237,0.03359515,0.14657087,0.28361243,0.00000000
-4.37318659,9.06969824,0.60005131,8.54611768,0.03400038,0.14616237,0.27911819,0.00000000
-4.36718359,8.95701798,0.59343417,8.43721616,0.03454703,0.14577636,0.27405351,0.00000000
-4.36118059,8.83368650,0.58620728,8.31780560,0.03525662,0.14544745,0.26855363,0.00000000
-4.35517759,8.70211632,0.57860582,8.19007682,0.03614766,0.14520839,0.26275487,0.00000000
-4.34917459,8.56461052,0.57085419,8.05612617,0.03723495,0.14508822,0.25678994,0.00000000
-4.34317159,8.42329851,0.56315905,7.91789903,0.03852902,0.14511065,0.25078377,0.00000000
-4.33716858,8.28008629,0.55570380,7.77714643,0.04003564,0.14529298,0.24484986,0.00000000
-4.33116558,8.13662262,0.54864466,7.63539598,0.04175546,0.14564531,0.23908741,0.00000000
-4.32516258,7.99428146,0.54210843,7.49393735,0.04368384,0.14617037,0.23357936,0.00000000
-4.31915958,7.85416034,0.53619193,7.35382184,0.04581074,0.14686376,0.22839115,0.00000000
-4.31315658,7.71709313,0.53096304,7.21587457,0.04812089,0.14771466,0.22357053,0.00000000
-4.30715358,7.58367520,0.52646306,7.08071735,0.05059399,0.14870683,0.21914804,0.00000000
