energy_ev,total_up,total_down,Li_s_up,Li_s_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.98049025,9.28243977,-9.28243970,0.05910498,-0.05910499,0.04676245,-0.04676245,0.68069994,-0.68069993,1.32112481,-1.32112479,6.03727433,-6.03727429,0.08857104,-0.08857104,3.39403696,-3.39403693
-2.97448724,9.29717395,-9.29717392,0.05734272,-0.05734273,0.04506072,-0.04506072,0.68615600,-0.68615599,1.33500213,-1.33500212,6.03554944,-6.03554942,0.08586736,-0.08586737,3.40913449,-3.40913447
-2.96848424,9.28467368,-9.28467368,0.05530999,-0.05530999,0.04316892,-0.04316892,0.69041174,-0.69041173,1.34619086,-1.34619085,6.01341065,-6.01341066,0.08319183,-0.08319183,3.41479964,-3.41479964
-2.96248124,9.24423447,-9.24423450,0.05303784,-0.05303784,0.04111671,-0.04111672,0.69331806,-0.69331806,1.35433533,-1.35433532,5.97071336,-5.97071340,0.08057006,-0.08057006,3.41057278,-3.41057279
-2.95647824,9.17551984,-9.17551991,0.05056077,-0.05056077,0.03893522,-0.03893523,0.69473147,-0.69473146,1.35911806,-1.35911806,5.90760600,-5.90760607,0.07802063,-0.07802063,3.39613456,-3.39613459
-2.95047524,9.07853985,-9.07853996,0.04791579,-0.04791579,0.03665625,-0.03665625,0.69451618,-0.69451618,1.36026180,-1.36026180,5.82450776,-5.82450785,0.07555486,-0.07555486,3.37129985,-3.37129988
-2.94447224,8.95362803,-8.95362817,0.04514139,-0.04514139,0.03431151,-0.03431151,0.69254682,-0.69254682,1.35753159,-1.35753160,5.72208391,-5.72208404,0.07317695,-0.07317695,3.33601086,-3.33601090
-2.93846923,8.80141836,-8.80141854,0.04227656,-0.04227656,0.03193191,-0.03193191,0.68871144,-0.68871145,1.35073714,-1.35073715,5.60121990,-5.60122005,0.07088450,-0.07088450,3.29033024,-3.29033030
-2.93246623,8.62282335,-8.62282356,0.03935978,-0.03935979,0.02954692,-0.02954692,0.68291495,-0.68291495,1.33973547,-1.33973548,5.46299502,-5.46299519,0.06866931,-0.06866931,3.23443455,-3.23443462
-2.92646323,8.41901395,-8.41901420,0.03642816,-0.03642816,0.02718397,-0.02718398,0.67508268,-0.67508269,1.32443378,-1.32443380,5.30865684,-5.30865703,0.06651840,-0.06651840,3.16860831,-3.16860839
-2.92046023,8.19140175,-8.19140202,0.03351656,-0.03351657,0.02486802,-0.02486802,0.66516409,-0.66516410,1.30479259,-1.30479261,5.13959670,-5.13959691,0.06441528,-0.06441528,3.09323902,-3.09323911
-2.91445723,7.94162329,-7.94162359,0.03065699,-0.03065699,0.02262115,-0.02262115,0.65313622,-0.65313624,1.28082870,-1.28082873,4.95732696,-4.95732719,0.06234129,-0.06234129,3.00881286,-3.00881296
-2.90845423,7.67152619,-7.67152652,0.02787798,-0.02787798,0.02046237,-0.02046237,0.63900694,-0.63900696,1.25261807,-1.25261811,4.76346003,-4.76346027,0.06027696,-0.06027696,2.91591095,-2.91591106
-2.90245123,7.38315624,-7.38315659,0.02520422,-0.02520422,0.01840748,-0.01840748,0.62281750,-0.62281752,1.22029813,-1.22029817,4.55968918,-4.55968943,0.05820338,-0.05820338,2.81520590,-2.81520602
-2.89644822,7.07874465,-7.07874502,0.02265631,-0.02265632,0.01646899,-0.01646900,0.60464449,-0.60464451,1.18406929,-1.18406934,4.34777097,-4.34777124,0.05610345,-0.05610345,2.70745812,-2.70745825
-2.89044522,6.76069440,-6.76069478,0.02025069,-0.02025069,0.01465629,-0.01465629,0.58460089,-0.58460091,1.14419545,-1.14419550,4.12950898,-4.12950925,0.05396297,-0.05396297,2.59351151,-2.59351165
-2.88444222,6.43156471,-6.43156511,0.01799961,-0.01799961,0.01297573,-0.01297573,0.56283605,-0.56283608,1.10100322,-1.10100327,3.90673838,-3.90673866,0.05177152,-0.05177152,2.47428804,-2.47428818
-2.87843922,6.09405285,-6.09405325,0.01591139,-0.01591140,0.01143088,-0.01143088,0.53953480,-0.53953482,1.05487974,-1.05487980,3.68131112,-3.68131140,0.04952309,-0.04952309,2.35078093,-2.35078107
-2.87243622,5.75097269,-5.75097309,0.01399064,-0.01399064,0.01002286,-0.01002286,0.51491531,-0.51491534,1.00626904,-1.00626909,3.45508117,-3.45508145,0.04721648,-0.04721648,2.22404609,-2.22404624
-2.86643322,5.40522974,-5.40523015,0.01223860,-0.01223860,0.00875062,-0.00875062,0.48922611,-0.48922614,0.95566683,-0.95566688,3.22988987,-3.22989015,0.04485544,-0.04485544,2.09519185,-2.09519200
-2.86043022,5.05979284,-5.05979324,0.01065361,-0.01065361,0.00761130,-0.00761130,0.46274216,-0.46274218,0.90361403,-0.90361409,3.00755100,-3.00755127,0.04244855,-0.04244855,1.96536687,-1.96536702
-2.85442721,4.71766277,-4.71766316,0.00923154,-0.00923154,0.00660065,-0.00660065,0.43576017,-0.43576019,0.85068913,-0.85068918,2.78983572,-2.78983598,0.04000888,-0.04000888,1.83574671,-1.83574686
-2.84842421,4.38183875,-4.38183913,0.00796623,-0.00796623,0.00571331,-0.00571331,0.40859346,-0.40859348,0.79749957,-0.79749963,2.57845760,-2.57845786,0.03755351,-0.03755351,1.70751914,-1.70751928
-2.84242121,4.05528373,-4.05528410,0.00684999,-0.00684999,0.00494319,-0.00494319,0.38156642,-0.38156645,0.74467276,-0.74467282,2.37505788,-2.37505813,0.03510282,-0.03510282,1.58186898,-1.58186912
-2.83641821,3.74088962,-3.74088998,0.00587406,-0.00587406,0.00428378,-0.00428378,0.35500897,-0.35500900,0.69284676,-0.69284681,2.18119132,-2.18119155,0.03267977,-0.03267977,1.45996283,-1.45996297
-2.83041521,3.44144373,-3.44144407,0.00502895,-0.00502895,0.00372841,-0.00372841,0.32925105,-0.32925108,0.64266123,-0.64266128,1.99831311,-1.99831332,0.03030907,-0.03030907,1.34293437,-1.34293450
-2.82441221,3.15959752,-3.15959784,0.00430489,-0.00430489,0.00327048,-0.00327048,0.30461752,-0.30461754,0.59474894,-0.59474899,1.82776715,-1.82776735,0.02801637,-0.02801637,1.23187076,-1.23187088
-2.81840920,2.89783874,-2.89783902,0.00369210,-0.00369210,0.00290365,-0.00290365,0.28142349,-0.28142351,0.54972804,-0.54972809,1.67077599,-1.67077617,0.02582744,-0.02582744,1.12780067,-1.12780079
-2.81240620,2.65846756,-2.65846782,0.00318107,-0.00318107,0.00262199,-0.00262199,0.25997032,-0.25997034,0.50819543,-0.50819547,1.52843263,-1.52843280,0.02376745,-0.02376745,1.03168426,-1.03168436
-2.80640320,2.44357734,-2.44357757,0.00276280,-0.00276280,0.00242003,-0.00242003,0.24054224,-0.24054225,0.47072125,-0.47072129,1.40169443,-1.40169458,0.02186032,-0.02186032,0.94440525,-0.94440535
-2.80040020,2.25503989,-2.25504009,0.00242891,-0.00242891,0.00229284,-0.00229284,0.22340365,-0.22340367,0.43784460,-0.43784463,1.29137893,-1.29137906,0.02012814,-0.02012814,0.86676532,-0.86676540
-2.79439720,2.09449516,-2.09449534,0.00217183,-0.00217183,0.00223602,-0.00223602,0.20879717,-0.20879718,0.41007031,-0.41007034,1.19816150,-1.19816161,0.01859071,-0.01859072,0.79948041,-0.79948048
-2.78839420,1.96334476,-1.96334490,0.00198480,-0.00198480,0.00224565,-0.00224565,0.19694207,-0.19694208,0.38786673,-0.38786676,1.12257462,-1.12257471,0.01726524,-0.01726524,0.74317897,-0.74317903
-2.78239120,1.86274843,-1.86274854,0.00186198,-0.00186198,0.00231826,-0.00231826,0.18803337,-0.18803338,0.37166410,-0.37166412,1.06500835,-1.06500842,0.01616602,-0.01616602,0.69840138,-0.69840143
-2.77638819,1.79362268,-1.79362275,0.00179842,-0.00179842,0.00245067,-0.00245067,0.18224103,-0.18224103,0.36185336,-0.36185337,1.02571166,-1.02571171,0.01530432,-0.01530432,0.66560031,-0.66560034
-2.77038519,1.75664039,-1.75664043,0.00179006,-0.00179006,0.00263992,-0.00263992,0.17970943,-0.17970943,0.35878500,-0.35878501,1.00479421,-1.00479424,0.01468827,-0.01468827,0.64514123,-0.64514126
-2.76438219,1.75223053,-1.75223055,0.00183371,-0.00183371,0.00288314,-0.00288314,0.18055676,-0.18055675,0.36276760,-0.36276760,1.00222831,-1.00222832,0.01432283,-0.01432283,0.63730275,-0.63730276
-2.75837919,1.78057712,-1.78057710,0.00192697,-0.00192697,0.00317736,-0.00317736,0.18487429,-0.18487428,0.37406570,-0.37406569,1.01785064,-1.01785064,0.01420978,-0.01420978,0.64227599,-0.64227599
-2.75237619,1.84161675,-1.84161670,0.00206820,-0.00206820,0.00351942,-0.00351942,0.19272538,-0.19272537,0.39289689,-0.39289688,1.05136385,-1.05136382,0.01434779,-0.01434779,0.66016287,-0.66016286
-2.74637319,1.93503448,-1.93503440,0.00225640,-0.00225640,0.00390581,-0.00390581,0.20414415,-0.20414414,0.41942780,-0.41942778,1.10233768,-1.10233763,0.01473242,-0.01473242,0.69097284,-0.69097282
-2.74037019,2.06025801,-2.06025790,0.00249117,-0.00249117,0.00433256,-0.00433256,0.21913387,-0.21913386,0.45376893,-0.45376891,1.17021011,-1.17021005,0.01535624,-0.01535624,0.73461811,-0.73461808
-2.73436718,2.21645058,-2.21645044,0.00277261,-0.00277261,0.00479514,-0.00479514,0.23766491,-0.23766490,0.49596850,-0.49596847,1.25428851,-1.25428843,0.01620887,-0.01620887,0.79090743,-0.79090738
-2.72836418,2.40250321,-2.40250305,0.00310118,-0.00310118,0.00528836,-0.00528836,0.25967262,-0.25967260,0.54600530,-0.54600526,1.35375135,-1.35375126,0.01727708,-0.01727708,0.85953867,-0.85953862
-2.72236118,2.61702739,-2.61702721,0.00347762,-0.00347762,0.00580640,-0.00580640,0.28505494,-0.28505492,0.60378089,-0.60378085,1.46765083,-1.46765073,0.01854487,-0.01854487,0.94009086,-0.94009079
-2.71635818,2.85834931,-2.85834910,0.00390278,-0.00390278,0.00634272,-0.00634272,0.31367025,-0.31367022,0.66911162,-0.66911158,1.59491705,-1.59491693,0.01999361,-0.01999361,1.03201598,-1.03201590
-2.71035518,3.12450703,-3.12450680,0.00437751,-0.00437751,0.00689016,-0.00689016,0.34533528,-0.34533525,0.74172074,-0.74172069,1.73436410,-1.73436397,0.02160218,-0.02160218,1.13463167,-1.13463159
-2.70435218,3.41325196,-3.41325171,0.00490252,-0.00490252,0.00744098,-0.00744098,0.37982366,-0.37982364,0.82123134,-0.82123129,1.88469864,-1.88469850,0.02334718,-0.02334717,1.24711530,-1.24711521
-2.69834917,3.72205593,-3.72205567,0.00547815,-0.00547815,0.00798700,-0.00798700,0.41686506,-0.41686503,0.90716057,-0.90716051,2.04453118,-2.04453104,0.02520313,-0.02520312,1.36850043,-1.36850033
-2.69234617,4.04812494,-4.04812467,0.00610426,-0.00610426,0.00851972,-0.00851972,0.45614521,-0.45614518,0.99891568,-0.99891562,2.21239043,-2.21239028,0.02714280,-0.02714280,1.49767636,-1.49767626
-2.68634317,4.38842036,-4.38842008,0.00678004,-0.00678004,0.00903052,-0.00903052,0.49730702,-0.49730699,1.09579254,-1.09579247,2.38674053,-2.38674038,0.02913758,-0.02913758,1.63339152,-1.63339142
-2.68034017,4.73968813,-4.73968784,0.00750383,-0.00750383,0.00951086,-0.00951086,0.53995284,-0.53995281,1.19697688,-1.19697682,2.56600116,-2.56600101,0.03115783,-0.03115782,1.77426110,-1.77426099
-2.67433717,5.09849595,-5.09849566,0.00827295,-0.00827295,0.00995253,-0.00995253,0.58364804,-0.58364801,1.30154888,-1.30154881,2.74857006,-2.74856990,0.03317339,-0.03317339,1.91877937,-1.91877926
-2.66833417,5.46127800,-5.46127771,0.00908359,-0.00908359,0.01034786,-0.01034785,0.62792585,-0.62792581,1.40849105,-1.40849098,2.93284730,-2.93284715,0.03515414,-0.03515413,2.06533685,-2.06533674
-2.66233117,5.82438634,-5.82438605,0.00993067,-0.00993067,0.01068995,-0.01068995,0.67229344,-0.67229341,1.51669967,-1.51669961,3.11726071,-3.11726055,0.03707045,-0.03707045,2.21224196,-2.21224186
-2.65632816,6.18414774,-6.18414747,0.01080780,-0.01080780,0.01097293,-0.01097293,0.71623925,-0.71623922,1.62499968,-1.62499962,3.30029128,-3.30029113,0.03889387,-0.03889386,2.35774710,-2.35774700
-2.65032516,6.53692424,-6.53692398,0.01170723,-0.01170723,0.01119214,-0.01119214,0.75924120,-0.75924117,1.73216265,-1.73216259,3.48049783,-3.48049769,0.04059764,-0.04059764,2.50007823,-2.50007813
-2.64432216,6.87917540,-6.87917515,0.01261992,-0.01261992,0.01134430,-0.01134429,0.80077580,-0.80077577,1.83692758,-1.83692752,3.65653961,-3.65653946,0.04215732,-0.04215732,2.63746740,-2.63746731
-2.63831916,7.20752028,-7.20752004,0.01353562,-0.01353562,0.01142766,-0.01142766,0.84032770,-0.84032768,1.93802392,-1.93802386,3.82719592,-3.82719579,0.04355129,-0.04355128,2.76818702,-2.76818694
-2.63231616,7.51879676,-7.51879654,0.01444305,-0.01444305,0.01144209,-0.01144209,0.87739961,-0.87739959,2.03419608,-2.03419603,3.99138194,-3.99138181,0.04476125,-0.04476125,2.89058487,-2.89058480
-2.62631316,7.81011616,-7.81011596,0.01533019,-0.01533019,0.01138914,-0.01138914,0.91152203,-0.91152201,2.12422886,-2.12422882,4.14815968,-4.14815956,0.04577269,-0.04577269,3.00311862,-3.00311855
-2.62031016,8.07891112,-8.07891094,0.01618456,-0.01618456,0.01127197,-0.01127197,0.94226273,-0.94226272,2.20697276,-2.20697271,4.29674383,-4.29674371,0.04657515,-0.04657515,3.10438857,-3.10438852
-2.61430715,8.32297503,-8.32297487,0.01699364,-0.01699363,0.01109536,-0.01109536,0.96923553,-0.96923551,2.28136849,-2.28136845,4.43650195,-4.43650184,0.04716253,-0.04716252,3.19316766,-3.19316762
-2.60830415,8.54049178,-8.54049164,0.01774531,-0.01774531,0.01086558,-0.01086558,0.99210812,-0.99210811,2.34646989,-2.34646986,4.56694922,-4.56694912,0.04753316,-0.04753315,3.26842741,-3.26842738
-2.60230115,8.73005491,-8.73005479,0.01842837,-0.01842837,0.01059020,-0.01059020,1.01060881,-1.01060880,2.40146442,-2.40146440,4.68773789,-4.68773780,0.04768986,-0.04768986,3.32935912,-3.32935910
-2.59629815,8.89067581,-8.89067572,0.01903306,-0.01903306,0.01027794,-0.01027794,1.02453178,-1.02453178,2.44569056,-2.44569055,4.79864228,-4.79864220,0.04763985,-0.04763985,3.37538948,-3.37538947
-2.59029515,9.02178125,-9.02178118,0.01955159,-0.01955159,0.00993841,-0.00993841,1.03374091,-1.03374091,2.47865165,-2.47865164,4.89954014,-4.89954006,0.04739448,-0.04739448,3.40619014,-3.40619014
-2.58429215,9.12320079,-9.12320074,0.01997871,-0.01997871,0.00958188,-0.00958188,1.03817195,-1.03817196,2.50002567,-2.50002567,4.99039161,-4.99039154,0.04696895,-0.04696895,3.42168101,-3.42168102
-2.57828914,9.19514535,-9.19514532,0.02031218,-0.02031218,0.00921899,-0.00921899,1.03783307,-1.03783308,2.50967072,-2.50967073,5.07121729,-5.07121722,0.04638186,-0.04638187,3.42202723,-3.42202725
-2.57228614,9.23817833,-9.23817832,0.02055327,-0.02055327,0.00886050,-0.00886050,1.03280371,-1.03280372,2.50762607,-2.50762608,5.14207673,-5.14207668,0.04565475,-0.04565475,3.40763003,-3.40763006
-2.56628314,9.25318125,-9.25318126,0.02070710,-0.02070710,0.00851701,-0.00851701,1.02323189,-1.02323191,2.49410880,-2.49410882,5.20304910,-5.20304905,0.04481145,-0.04481145,3.37911197,-3.37911202
-2.56028014,9.24131560,-9.24131562,0.02078297,-0.02078297,0.00819870,-0.00819870,1.00933006,-1.00933007,2.46950625,-2.46950628,5.25421720,-5.25421716,0.04387750,-0.04387750,3.33729714,-3.33729719
-2.55427714,9.20398307,-9.20398311,0.02079454,-0.02079454,0.00791509,-0.00791509,0.99136952,-0.99136954,2.43436448,-2.43436451,5.29565631,-5.29565627,0.04287946,-0.04287946,3.28318704,-3.28318710
-2.54827414,9.14278602,-9.14278607,0.02075991,-0.02075991,0.00767482,-0.00767482,0.96967378,-0.96967380,2.38937329,-2.38937333,5.32742861,-5.32742859,0.04184426,-0.04184427,3.21793312,-3.21793318
-2.54227114,9.05948963,-9.05948970,0.02070154,-0.02070154,0.00748547,-0.00748547,0.94461088,-0.94461090,2.33534820,-2.33534824,5.34958393,-5.34958391,0.04079850,-0.04079850,3.14280685,-3.14280691
-2.53626813,8.95598728,-8.95598737,0.02064609,-0.02064609,0.00735340,-0.00735340,0.91658500,-0.91658502,2.27321001,-2.27321006,5.36216677,-5.36216676,0.03976781,-0.03976781,3.05916830,-3.05916837
-2.53026513,8.83426988,-8.83426997,0.02062404,-0.02062404,0.00728362,-0.00728362,0.88602753,-0.88602756,2.20396260,-2.20396265,5.36522946,-5.36522945,0.03877628,-0.03877628,2.96843421,-2.96843429
-2.52426213,8.69639970,-8.69639980,0.02066925,-0.02066925,0.00727971,-0.00727971,0.85338786,-0.85338788,2.12866956,-2.12866961,5.35885052,-5.35885052,0.03784591,-0.03784591,2.87204645,-2.87204653
-2.51825913,8.54448877,-8.54448888,0.02081835,-0.02081835,0.00734375,-0.00734375,0.81912403,-0.81912406,2.04843039,-2.04843044,5.34315709,-5.34315710,0.03699619,-0.03699619,2.77144165,-2.77144172
-2.51225613,8.38068128,-8.38068140,0.02110996,-0.02110996,0.00747633,-0.00747633,0.78369370,-0.78369373,1.96435681,-1.96435686,5.31834981,-5.31834983,0.03624370,-0.03624370,2.66802281,-2.66802289
-2.50625313,8.20713945,-8.20713957,0.02158385,-0.02158385,0.00767654,-0.00767654,0.74754530,-0.74754533,1.87754995,-1.87755000,5.28472823,-5.28472825,0.03560191,-0.03560191,2.56313352,-2.56313360
-2.50025013,8.02603158,-8.02603170,0.02227995,-0.02227995,0.00794205,-0.00794205,0.71110986,-0.71110989,1.78907886,-1.78907891,5.24271485,-5.24271487,0.03508100,-0.03508100,2.45803514,-2.45803522
-2.49424712,7.83952135,-7.83952148,0.02323731,-0.02323730,0.00826915,-0.00826915,0.67479356,-0.67479358,1.69996087,-1.69996092,5.19287562,-5.19287565,0.03468780,-0.03468780,2.35388753,-2.35388760
-2.48824412,7.64975699,-7.64975712,0.02449289,-0.02449289,0.00865287,-0.00865287,0.63897112,-0.63897114,1.61114434,-1.61114439,5.13593516,-5.13593520,0.03442588,-0.03442588,2.25173337,-2.25173345
-2.48224112,7.45885919,-7.45885931,0.02608046,-0.02608046,0.00908715,-0.00908715,0.60398028,-0.60398030,1.52349400,-1.52349405,5.07278490,-5.07278494,0.03429571,-0.03429571,2.15248640,-2.15248647
-2.47623812,7.26890687,-7.26890699,0.02802928,-0.02802927,0.00956495,-0.00956495,0.57011735,-0.57011737,1.43777932,-1.43777937,5.00448296,-5.00448300,0.03429484,-0.03429484,2.05692339,-2.05692345
-2.47023512,7.08192018,-7.08192030,0.03036296,-0.03036295,0.01007847,-0.01007847,0.53763395,-0.53763397,1.35466593,-1.35466598,4.93224499,-4.93224504,0.03441827,-0.03441827,1.96567998,-1.96568004
-2.46423212,6.89984032,-6.89984044,0.03309827,-0.03309827,0.01061933,-0.01061933,0.50673496,-0.50673498,1.27471027,-1.27471032,4.85742578,-4.85742584,0.03465877,-0.03465877,1.87925007,-1.87925012
-2.45822911,6.72450641,-6.72450652,0.03624408,-0.03624407,0.01117879,-0.01117879,0.47757773,-0.47757775,1.19835746,-1.19835750,4.78149187,-4.78149192,0.03500729,-0.03500729,1.79798861,-1.79798866
-2.45222611,6.55762982,-6.55762992,0.03980038,-0.03980038,0.01174798,-0.01174798,0.45027249,-0.45027250,1.12594214,-1.12594218,4.70598618,-4.70598623,0.03545337,-0.03545337,1.72211746,-1.72211751
-2.44622311,6.40076689,-6.40076698,0.04375756,-0.04375755,0.01231810,-0.01231810,0.42488379,-0.42488380,1.05769234,-1.05769237,4.63248606,-4.63248610,0.03598555,-0.03598555,1.65173401,-1.65173405
-2.44022011,6.25529109,-6.25529117,0.04809581,-0.04809580,0.01288069,-0.01288069,0.40143315,-0.40143316,0.99373576,-0.99373580,4.56255652,-4.56255656,0.03659178,-0.03659178,1.58682207,-1.58682211
-2.43421711,6.12236608,-6.12236615,0.05278486,-0.05278485,0.01342780,-0.01342780,0.37990253,-0.37990254,0.93410848,-0.93410851,4.49770093,-4.49770097,0.03725979,-0.03725979,1.52726476,-1.52726479
-2.42821411,6.00292096,-6.00292102,0.05778399,-0.05778398,0.01395220,-0.01395220,0.36023858,-0.36023859,0.87876528,-0.87876531,4.43931135,-4.43931138,0.03797739,-0.03797739,1.47285874,-1.47285877
-2.42221111,5.89762934,-5.89762939,0.06304237,-0.06304236,0.01444757,-0.01444757,0.34235761,-0.34235762,0.82759154,-0.82759157,4.38862093,-4.38862095,0.03873278,-0.03873278,1.42332957,-1.42332960
-2.41620810,5.80689333,-5.80689337,0.06849972,-0.06849972,0.01490865,-0.01490865,0.32615090,-0.32615091,0.78041587,-0.78041589,4.34666068,-4.34666069,0.03951475,-0.03951475,1.37834740,-1.37834743
-2.41020510,5.73083365,-5.73083367,0.07408737,-0.07408736,0.01533131,-0.01533131,0.31149034,-0.31149035,0.73702317,-0.73702319,4.31422242,-4.31422242,0.04031281,-0.04031281,1.33754283,-1.33754286
-2.40420210,5.66928656,-5.66928657,0.07972959,-0.07972958,0.01571269,-0.01571269,0.29823419,-0.29823419,0.69716765,-0.69716767,4.29182977,-4.29182977,0.04111736,-0.04111736,1.30052225,-1.30052227
-2.39819910,5.62180807,-5.62180807,0.08534530,-0.08534529,0.01605117,-0.01605117,0.28623260,-0.28623261,0.66058524,-0.66058526,4.27971823,-4.27971822,0.04191965,-0.04191965,1.26688230,-1.26688231
-2.39219610,5.58768541,-5.58768540,0.09084998,-0.09084997,0.01634639,-0.01634639,0.27533305,-0.27533305,0.62700501,-0.62700503,4.27782514,-4.27782512,0.04271183,-0.04271183,1.23622309,-1.23622311
-2.38619310,5.56595544,-5.56595541,0.09615784,-0.09615783,0.01659922,-0.01659922,0.26538516,-0.26538516,0.59615941,-0.59615942,4.28578979,-4.28578976,0.04348686,-0.04348685,1.20815981,-1.20815982
-2.38019010,5.55542925,-5.55542922,0.10118405,-0.10118405,0.01681163,-0.01681163,0.25624509,-0.25624510,0.56779273,-0.56779274,4.30296335,-4.30296331,0.04423845,-0.04423845,1.18233231,-1.18233233
-2.37418709,5.55472219,-5.55472215,0.10584712,-0.10584711,0.01698660,-0.01698660,0.24777918,-0.24777919,0.54166794,-0.54166796,4.32842802,-4.32842797,0.04496095,-0.04496095,1.15841277,-1.15841278
-2.36818409,5.56228781,-5.56228777,0.11007111,-0.11007110,0.01712796,-0.01712796,0.23986683,-0.23986684,0.51757154,-0.51757155,4.36102426,-4.36102421,0.04564924,-0.04564924,1.13611093,-1.13611095
-2.36218109,5.57645488,-5.57645484,0.11378784,-0.11378784,0.01724027,-0.01724027,0.23240262,-0.23240263,0.49531647,-0.49531648,4.39938494,-4.39938488,0.04629856,-0.04629856,1.11517728,-1.11517729
-2.35617809,5.59546582,-5.59546577,0.11693882,-0.11693881,0.01732858,-0.01732858,0.22529758,-0.22529759,0.47474326,-0.47474327,4.44197470,-4.44197464,0.04690446,-0.04690446,1.09540385,-1.09540386
-2.35017509,5.61751553,-5.61751548,0.11947684,-0.11947683,0.01739834,-0.01739834,0.21847967,-0.21847967,0.45571939,-0.45571940,4.48713316,-4.48713310,0.04746268,-0.04746267,1.07662321,-1.07662322
-2.34417209,5.64078957,-5.64078953,0.12136730,-0.12136730,0.01745522,-0.01745522,0.21189349,-0.21189350,0.43813722,-0.43813723,4.53312024,-4.53312019,0.04796902,-0.04796902,1.05870554,-1.05870555
-2.33816908,5.66350063,-5.66350059,0.12258910,-0.12258909,0.01750498,-0.01750498,0.20549942,-0.20549942,0.42191070,-0.42191071,4.57816225,-4.57816219,0.04841939,-0.04841939,1.04155435,-1.04155436
-2.33216608,5.68392272,-5.68392269,0.12313500,-0.12313500,0.01755337,-0.01755337,0.19927205,-0.19927205,0.40697117,-0.40697118,4.62049726,-4.62049721,0.04880970,-0.04880970,1.02510116,-1.02510117
-2.32616308,5.70042278,-5.70042275,0.12301173,-0.12301173,0.01760608,-0.01760608,0.19319831,-0.19319832,0.39326271,-0.39326271,4.65841884,-4.65841880,0.04913592,-0.04913592,1.00929950,-1.00929952
-2.32016008,5.71148913,-5.71148912,0.12223946,-0.12223946,0.01766869,-0.01766869,0.18727529,-0.18727529,0.38073717,-0.38073718,4.69031692,-4.69031689,0.04939413,-0.04939413,0.99411879,-0.99411880
-2.31415708,5.71575709,-5.71575708,0.12085105,-0.12085105,0.01774668,-0.01774668,0.18150781,-0.18150781,0.36934950,-0.36934951,4.71471531,-4.71471529,0.04958056,-0.04958056,0.97953835,-0.97953836
-2.30815408,5.71203150,-5.71203150,0.11889082,-0.11889082,0.01784548,-0.01784548,0.17590610,-0.17590611,0.35905343,-0.35905344,4.73030518,-4.73030517,0.04969172,-0.04969172,0.96554211,-0.96554212
-2.30215108,5.69930646,-5.69930648,0.11641310,-0.11641310,0.01797051,-0.01797051,0.17048356,-0.17048356,0.34979791,-0.34979791,4.73597409,-4.73597409,0.04972452,-0.04972452,0.95211418,-0.95211419
-2.29614807,5.67678225,-5.67678227,0.11348056,-0.11348056,0.01812726,-0.01812726,0.16525467,-0.16525468,0.34152445,-0.34152445,4.73083036,-4.73083037,0.04967640,-0.04967640,0.93923560,-0.93923561
-2.29014507,5.64387951,-5.64387955,0.11016231,-0.11016231,0.01832133,-0.01832133,0.16023338,-0.16023339,0.33416556,-0.33416556,4.71422254,-4.71422257,0.04954550,-0.04954550,0.92688238,-0.92688239
-2.28414207,5.60025068,-5.60025073,0.10653205,-0.10653206,0.01855854,-0.01855854,0.15543171,-0.15543171,0.32764426,-0.32764426,4.68575386,-4.68575390,0.04933075,-0.04933075,0.91502481,-0.91502482
-2.27813907,5.54578830,-5.54578836,0.10266611,-0.10266611,0.01884494,-0.01884494,0.15085890,-0.15085890,0.32187468,-0.32187469,4.64529143,-4.64529149,0.04903207,-0.04903207,0.90362814,-0.90362815
-2.27213607,5.48063010,-5.48063018,0.09864153,-0.09864153,0.01918676,-0.01918676,0.14652093,-0.14652094,0.31676372,-0.31676373,4.59297029,-4.59297036,0.04865045,-0.04865045,0.89265417,-0.89265418
-2.26613307,5.40516029,-5.40516038,0.09453434,-0.09453434,0.01959041,-0.01959041,0.14242045,-0.14242046,0.31221352,-0.31221352,4.52919198,-4.52919206,0.04818804,-0.04818804,0.88206378,-0.88206379
-2.26013007,5.32000660,-5.32000669,0.09041788,-0.09041788,0.02006230,-0.02006230,0.13855708,-0.13855708,0.30812463,-0.30812463,4.45461784,-4.45461792,0.04764821,-0.04764821,0.87181990,-0.87181991
-2.25412706,5.22603266,-5.22603276,0.08636131,-0.08636131,0.02060870,-0.02060870,0.13492796,-0.13492796,0.30439960,-0.30439960,4.37015676,-4.37015685,0.04703555,-0.04703555,0.86189061,-0.86189062
-2.24812406,5.12432529,-5.12432540,0.08242834,-0.08242834,0.02123541,-0.02123541,0.13152858,-0.13152858,0.30094678,-0.30094678,4.27694783,-4.27694794,0.04635584,-0.04635584,0.85225206,-0.85225207
-2.24212106,5.01617647,-5.01617659,0.07867608,-0.07867609,0.02194751,-0.02194751,0.12835368,-0.12835368,0.29768401,-0.29768402,4.17633787,-4.17633798,0.04561595,-0.04561595,0.84289076,-0.84289076
-2.23611806,4.90305996,-4.90306008,0.07515420,-0.07515421,0.02274892,-0.02274892,0.12539822,-0.12539822,0.29454203,-0.29454203,4.06985430,-4.06985442,0.04482372,-0.04482372,0.83380511,-0.83380512
