energy_ev,total_up,Ga_p_up,Ga_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-5.77188594,2.53665954,0.01018195,0.00000000,1.06087838,1.89808393,0.00086606,1.86329907
-5.76588294,2.65070444,0.01047915,0.00000000,1.11193235,1.98212394,0.00099318,1.94833031
-5.75987994,2.76819266,0.01098742,0.00000000,1.16425646,2.06532924,0.00116637,2.03342120
-5.75387694,2.88659731,0.01171174,0.00000000,1.21687119,2.14559895,0.00139096,2.11666108
-5.74787394,3.00366765,0.01266151,0.00000000,1.26891203,2.22101989,0.00167305,2.19633405
-5.74187094,3.11749285,0.01385053,0.00000000,1.31965761,2.28992040,0.00201938,2.27097000
-5.73586793,3.22655315,0.01529684,0.00000000,1.36855273,2.35091579,0.00243727,2.33938694
-5.72986493,3.32975568,0.01702238,0.00000000,1.41522521,2.40294373,0.00293446,2.40072240
-5.72386193,3.42645334,0.01905239,0.00000000,1.45949561,2.44528779,0.00351888,2.45445256
-5.71785893,3.51644518,0.02141462,0.00000000,1.50137911,2.47758791,0.00419842,2.50039774
-5.71185593,3.59995775,0.02413829,0.00000000,1.54107916,2.49983728,0.00498065,2.53871373
-5.70585293,3.67760772,0.02725293,0.00000000,1.57897272,2.51236541,0.00587250,2.56986895
-5.69984992,3.75034670,0.03078689,0.00000000,1.61558759,2.51580810,0.00687986,2.59460822
-5.69384692,3.81939056,0.03476588,0.00000000,1.65157221,2.51106540,0.00800722,2.61390449
-5.68784392,3.88613591,0.03921129,0.00000000,1.68765921,2.49924962,0.00925730,2.62890070
-5.68184092,3.95206759,0.04413847,0.00000000,1.72462406,2.48162558,0.01063063,2.64084430
-5.67583792,4.01866141,0.04955509,0.00000000,1.76324046,2.45954603,0.01212521,2.65101762
-5.66983492,4.08728678,0.05545954,0.00000000,1.80423443,2.43438535,0.01373619,2.66066751
-5.66383192,4.15911426,0.06183952,0.00000000,1.84823928,2.40747464,0.01545563,2.67093770
-5.65782891,4.23503264,0.06867089,0.00000000,1.89575344,2.38004145,0.01727234,2.68280743
-5.65182591,4.31558019,0.07591681,0.00000000,1.94710337,2.35315697,0.01917182,2.69703942
-5.64582291,4.40089379,0.08352738,0.00000000,2.00241343,2.32769328,0.02113632,2.71414001
-5.63981991,4.49067909,0.09143965,0.00000000,2.06158437,2.30429251,0.02314507,2.73433365
-5.63381691,4.58420362,0.09957817,0.00000000,2.12428179,2.28334931,0.02517455,2.75755291
-5.62781391,4.68031382,0.10785615,0.00000000,2.18993545,2.26500722,0.02719905,2.78344482
-5.62181091,4.77747547,0.11617703,0.00000000,2.25774984,2.24916867,0.02919118,2.81139315
-5.61580790,4.87383606,0.12443668,0.00000000,2.32672590,2.23551795,0.03112265,2.84055537
-5.60980490,4.96730626,0.13252604,0.00000000,2.39569321,2.22355530,0.03296504,2.86991257
-5.60380190,5.05565659,0.14033406,0.00000000,2.46335149,2.21264022,0.03469067,2.89832946
-5.59779890,5.13662465,0.14775108,0.00000000,2.52831968,2.20204130,0.03627349,2.92462138
-5.59179590,5.20802751,0.15467222,0.00000000,2.58919060,2.19098964,0.03768995,2.94762472
-5.58579290,5.26787354,0.16100086,0.00000000,2.64458870,2.17873292,0.03891982,2.96626694
-5.57978989,5.31446792,0.16665201,0.00000000,2.69322827,2.16458703,0.03994692,2.97963246
-5.57378689,5.34650627,0.17155531,0.00000000,2.73396940,2.14798248,0.04075973,2.98702086
-5.56778389,5.36315141,0.17565769,0.00000000,2.76586894,2.12850319,0.04135178,2.98799427
-5.56178089,5.36408903,0.17892542,0.00000000,2.78822409,2.10591560,0.04172190,2.98241131
-5.55577789,5.34955915,0.18134547,0.00000000,2.80060625,2.08018668,0.04187428,2.97044582
-5.54977489,5.32036141,0.18292613,0.00000000,2.80288347,2.05149017,0.04181826,2.95258918
-5.54377189,5.27783368,0.18369684,0.00000000,2.79523031,2.02020089,0.04156792,2.92963616
-5.53776888,5.22380456,0.18370711,0.00000000,2.77812437,1.98687757,0.04114155,2.90265476
-5.53176588,5.16052214,0.18302479,0.00000000,2.75232975,1.95223563,0.04056085,2.87294169
-5.52576288,5.09056230,0.18173348,0.00000000,2.71886793,1.91711131,0.03985005,2.84196568
-5.51975988,5.01672084,0.17992937,0.00000000,2.67897761,1.88241962,0.03903496,2.81130133
-5.51375688,4.94189502,0.17771761,0.00000000,2.63406534,1.84910824,0.03814190,2.78255710
-5.50775388,4.86896010,0.17520830,0.00000000,2.58564938,1.81811026,0.03719676,2.75730091
-5.50175088,4.80064718,0.17251243,0.00000000,2.53529963,1.79029830,0.03622394,2.73698717
-5.49574787,4.73942834,0.16973768,0.00000000,2.48457646,1.76644247,0.03524560,2.72288909
-5.48974487,4.68741478,0.16698466,0.00000000,2.43497164,1.74717459,0.03428084,2.71603949
-5.48374187,4.64627298,0.16434332,0.00000000,2.38785412,1.73296042,0.03334522,2.71718346
-5.47773887,4.61716306,0.16189009,0.00000000,2.34442345,1.72408148,0.03245038,2.72674497
-5.47173587,4.60070211,0.15968554,0.00000000,2.30567289,1.72062713,0.03160393,2.74480944
-5.46573287,4.59695431,0.15777284,0.00000000,2.27236402,1.72249747,0.03080946,2.77112307
-5.45972986,4.60544800,0.15617707,0.00000000,2.24501379,1.72941650,0.03006688,2.80510899
-5.45372686,4.62521863,0.15490524,0.00000000,2.22389444,1.74095489,0.02937280,2.84589943
-5.44772386,4.65487500,0.15394714,0.00000000,2.20904584,1.75656092,0.02872116,2.89238242
-5.44172086,4.69268541,0.15327692,0.00000000,2.20029926,1.77559767,0.02810393,2.94326037
-5.43571786,4.73667870,0.15285523,0.00000000,2.19731098,1.79738454,0.02751192,2.99711791
-5.42971486,4.78475520,0.15263185,0.00000000,2.19960337,1.82124050,0.02693551,3.05249503
-5.42371186,4.83480138,0.15254870,0.00000000,2.20661106,1.84652680,0.02636554,3.10796221
-5.41770885,4.88480244,0.15254297,0.00000000,2.21772925,1.87268658,0.02579398,3.16219321
-5.41170585,4.93294695,0.15255033,0.00000000,2.23236133,1.89927927,0.02521459,3.21403196
-5.40570285,4.97771807,0.15250803,0.00000000,2.24996286,1.92600770,0.02462346,3.26254994
-5.39969985,5.01796697,0.15235765,0.00000000,2.27007950,1.95273645,0.02401932,3.30709101
-5.39369685,5.05296458,0.15204763,0.00000000,2.29237658,1.97950021,0.02340380,3.34730123
-5.38769385,5.08242935,0.15153519,0.00000000,2.31665863,2.00650175,0.02278143,3.38314215
-5.38169085,5.10652987,0.15078783,0.00000000,2.34287795,2.03409931,0.02215951,3.41488669
-5.37568784,5.12586246,0.14978424,0.00000000,2.37113172,2.06278407,0.02154782,3.44309796
-5.36968484,5.14140522,0.14851464,0.00000000,2.40164799,2.09314879,0.02095815,3.46859186
-5.36368184,5.15445136,0.14698057,0.00000000,2.43476168,2.12584916,0.02040381,3.49238566
-5.35767884,5.16652556,0.14519424,0.00000000,2.47088206,2.16155985,0.01989895,3.51563515
-5.35167584,5.17928814,0.14317740,0.00000000,2.51045401,2.20092764,0.01945788,3.53956384
-5.34567284,5.19443222,0.14095984,0.00000000,2.55391556,2.24452413,0.01909438,3.56538800
-5.33966983,5.21357983,0.13857773,0.00000000,2.60165455,2.29280054,0.01882099,3.59424161
-5.33366683,5.23818238,0.13607170,0.00000000,2.65396729,2.34604730,0.01864838,3.62710556
-5.32766383,5.26943122,0.13348490,0.00000000,2.71102208,2.40436070,0.01858477,3.66474472
-5.32166083,5.30818300,0.13086113,0.00000000,2.77282993,2.46761858,0.01863546,3.70765676
-5.31565783,5.35490410,0.12824303,0.00000000,2.83922482,2.53546687,0.01880253,3.75603542
-5.30965483,5.40963691,0.12567047,0.00000000,2.90985470,2.60731786,0.01908460,3.80975046
-5.30365183,5.47199009,0.12317928,0.00000000,2.98418432,2.68236076,0.01947676,3.86834545
-5.29764882,5.54115301,0.12080020,0.00000000,3.06150966,2.75958448,0.01997071,3.93105374
-5.29164582,5.61593371,0.11855817,0.00000000,3.14098352,2.83781160,0.02055492,3.99683160
-5.28564282,5.69481807,0.11647202,0.00000000,3.22165068,2.91574228,0.02121506,4.06440689
-5.27963982,5.77604689,0.11455442,0.00000000,3.30249048,2.99200594,0.02193443,4.13234064
-5.27363682,5.85770650,0.11281222,0.00000000,3.38246441,3.06521832,0.02269452,4.19909783
-5.26763382,5.93782772,0.11124702,0.00000000,3.46056557,3.13404097,0.02347569,4.26312376
-5.26163082,6.01448762,0.10985590,0.00000000,3.53586691,3.19724022,0.02425779,4.32292147
-5.25562781,6.08590837,0.10863248,0.00000000,3.60756522,3.25374256,0.02502083,4.37712603
-5.24962481,6.15054759,0.10756788,0.00000000,3.67501806,3.30268344,0.02574570,4.42457151
-5.24362181,6.20717542,0.10665183,0.00000000,3.73777114,3.34344706,0.02641474,4.46434707
-5.23761881,6.25493395,0.10587372,0.00000000,3.79557462,3.37569487,0.02701225,4.49583901
-5.23161581,6.29337616,0.10522353,0.00000000,3.84838716,3.39938142,0.02752499,4.51875695
-5.22561281,6.32248236,0.10469257,0.00000000,3.89636764,3.41475666,0.02794252,4.53314269
-5.21960980,6.34265380,0.10427416,0.00000000,3.93985516,3.42235463,0.02825736,4.53936186
-5.21360680,6.35468433,0.10396397,0.00000000,3.97933876,3.42296924,0.02846516,4.53807915
-5.20760380,6.35971199,0.10376015,0.00000000,4.01541896,3.41761839,0.02856469,4.53021903
-5.20160080,6.35915410,0.10366332,0.00000000,4.04876372,3.40749854,0.02855766,4.51691455
-5.19559780,6.35462952,0.10367629,0.00000000,4.08006180,3.39393202,0.02844860,4.49944748
-5.18959480,6.34787314,0.10380360,0.00000000,4.10997655,3.37830991,0.02824452,4.47918345
-5.18359180,6.34064709,0.10405096,0.00000000,4.13910310,3.36203330,0.02795460,4.45750581
-5.17758879,6.33465402,0.10442458,0.00000000,4.16793161,3.34645604,0.02758982,4.43575185
-5.17158579,6.33145660,0.10493046,0.00000000,4.19681874,3.33283131,0.02716259,4.41515482
-5.16558279,6.33240756,0.10557374,0.00000000,4.22596885,3.32226484,0.02668640,4.39679446
-5.15957979,6.33859323,0.10635798,0.00000000,4.25542584,3.31567632,0.02617546,4.38155823
-5.15357679,6.35079309,0.10728469,0.00000000,4.28507566,3.31377067,0.02564442,4.37011467
-5.14757379,6.36945644,0.10835288,0.00000000,4.31465886,3.31701996,0.02510812,4.36289958
-5.14157079,6.39469663,0.10955885,0.00000000,4.34379207,3.32565626,0.02458140,4.36011464
-5.13556778,6.42630212,0.11089606,0.00000000,4.37199637,3.33967510,0.02407896,4.36173798
-5.12956478,6.46376306,0.11235530,0.00000000,4.39873069,3.35884893,0.02361524,4.36754498
-5.12356178,6.50631109,0.11392494,0.00000000,4.42342774,3.38274937,0.02320439,4.37713754
-5.11755878,6.55296987,0.11559140,0.00000000,4.44553016,3.41077664,0.02286022,4.38997969
-5.11155578,6.60261322,0.11733975,0.00000000,4.46452459,3.44219469,0.02259617,4.40543706
-5.10555278,6.65402788,0.11915446,0.00000000,4.47997178,3.47617000,0.02242527,4.42281802
-5.09954977,6.70597749,0.12102016,0.00000000,4.49153115,3.51181230,0.02236014,4.44141415
-5.09354677,6.75726513,0.12292252,0.00000000,4.49897860,3.54821532,0.02241284,4.46053816
-5.08754377,6.80679126,0.12484910,0.00000000,4.50221710,3.58449587,0.02259484,4.47955755
-5.08154077,6.85360494,0.12679016,0.00000000,4.50127969,3.61982968,0.02291680,4.49792266
-5.07553777,6.89694617,0.12873934,0.00000000,4.49632558,3.65348277,0.02338843,4.51518825
-5.06953477,6.93627780,0.13069427,0.00000000,4.48762970,3.68483721,0.02401818,4.53102811
-5.06353177,6.97130606,0.13265694,0.00000000,4.47556711,3.71341042,0.02481305,4.54524243
-5.05752876,7.00198902,0.13463386,0.00000000,4.46059337,3.73886770,0.02577822,4.55775824
-5.05152576,7.02853309,0.13663606,0.00000000,4.44322235,3.76102760,0.02691682,4.56862348
-5.04552276,7.05137795,0.13867870,0.00000000,4.42400309,3.77986043,0.02822962,4.57799529
-5.03951976,7.07117101,0.14078055,0.00000000,4.40349698,3.79548014,0.02971480,4.58612367
-5.03351676,7.08873257,0.14296313,0.00000000,4.38225675,3.80813044,0.03136772,4.59333161
-5.02751376,7.10501388,0.14524970,0.00000000,4.36080828,3.81816584,0.03318090,4.59999288
-5.02151076,7.12104979,0.14766400,0.00000000,4.33963624,3.82602904,0.03514393,4.60650886
-5.01550775,7.13790877,0.15022889,0.00000000,4.31917413,3.83222565,0.03724360,4.61328561
-5.00950475,7.15664252,0.15296494,0.00000000,4.29979911,3.83729786,0.03946413,4.62071243
-5.00350175,7.17823770,0.15588896,0.00000000,4.28183158,3.84179820,0.04178754,4.62914302
-4.99749875,7.20357232,0.15901265,0.00000000,4.26553937,3.84626496,0.04419405,4.63888010
-4.99149575,7.23337860,0.16234139,0.00000000,4.25114595,3.85120030,0.04666273,4.65016427
-4.98549275,7.26821432,0.16587317,0.00000000,4.23884187,3.85705216,0.04917214,4.66316750
-4.97948974,7.30844363,0.16959790,0.00000000,4.22879853,3.86420069,0.05170102,4.67799140
-4.97348674,7.35422815,0.17349692,0.00000000,4.22118305,3.87294960,0.05422912,4.69467027
-4.96748374,7.40552842,0.17754296,0.00000000,4.21617304,3.88352272,0.05673783,4.71317828
-4.96148074,7.46211495,0.18170037,0.00000000,4.21397009,3.89606533,0.05921096,4.73344029
-4.95547774,7.52358787,0.18592579,0.00000000,4.21481053,3.91064994,0.06163528,4.75534528
-4.94947474,7.58940350,0.19016906,0.00000000,4.21897251,3.92728546,0.06400093,4.77876121
-4.94347174,7.65890556,0.19437454,0.00000000,4.22677837,3.94592898,0.06630176,4.80355017
-4.93746873,7.73135885,0.19848257,0.00000000,4.23859146,3.96649867,0.06853535,4.82958242
-4.93146573,7.80598279,0.20243118,0.00000000,4.25480715,3.98888676,0.07070285,4.85674817
-4.92546273,7.88198245,0.20615785,0.00000000,4.27583775,4.01297113,0.07280866,4.88496580
-4.91945973,7.95857495,0.20960137,0.00000000,4.30209170,4.03862454,0.07485983,4.91418585
-4.91345673,8.03500928,0.21270359,0.00000000,4.33394758,4.06572048,0.07686526,4.94438993
-4.90745373,8.11057849,0.21541108,0.00000000,4.37172406,4.09413500,0.07883483,4.97558429
-4.90145073,8.18462346,0.21767660,0.00000000,4.41564709,4.12374421,0.08077834,5.00778830
-4.89544772,8.25652832,0.21946037,0.00000000,4.46581593,4.15441754,0.08270447,5.04101813
-4.88944472,8.32570838,0.22073098,0.00000000,4.52217000,4.18600713,0.08461972,5.07526654
-4.88344172,8.39159165,0.22146610,0.00000000,4.58445849,4.21833417,0.08652748,5.11048016
-4.87743872,8.45359614,0.22165280,0.00000000,4.65221475,4.25117332,0.08842722,5.14653548
-4.87143572,8.51110505,0.22128756,0.00000000,4.72473742,4.28423649,0.09031385,5.18321551
-4.86543272,8.56344235,0.22037607,0.00000000,4.80108005,4.31715747,0.09217747,5.22018874
-4.85942971,8.60985156,0.21893264,0.00000000,4.88005055,4.34947896,0.09400327,5.25699214
-4.85342671,8.64947991,0.21697945,0.00000000,4.96022147,4.38064340,0.09577182,5.29302001
-4.84742371,8.68137007,0.21454567,0.00000000,5.03995158,4.40998886,0.09745961,5.32751974
-4.84142071,8.70446116,0.21166632,0.00000000,5.11741865,4.43675101,0.09903996,5.35959575
-4.83541771,8.71759990,0.20838120,0.00000000,5.19066265,4.46007172,0.10048406,5.38822194
-4.82941471,8.71956224,0.20473369,0.00000000,5.25763820,4.47901457,0.10176233,5.41226280
-4.82341171,8.70908504,0.20076966,0.00000000,5.31627438,4.49258690,0.10284576,5.43050277
-4.81740870,8.68490670,0.19653637,0.00000000,5.36453965,4.49976790,0.10370739,5.44168267
-4.81140570,8.64581483,0.19208160,0.00000000,5.40050931,4.49954151,0.10432375,5.44454206
-4.80540270,8.59069889,0.18745282,0.00000000,5.42243269,4.49093266,0.10467616,5.43786548
-4.79939970,8.51860498,0.18269657,0.00000000,5.42879722,4.47304547,0.10475181,5.42053076
-4.79339670,8.42879008,0.17785808,0.00000000,5.41838682,4.44510121,0.10454469,5.39155697
-4.78739370,8.32077289,0.17298096,0.00000000,5.39033189,4.40647453,0.10405616,5.35015002
-4.78139070,8.19437870,0.16810716,0.00000000,5.34414915,4.35672595,0.10329523,5.29574368
-4.77538769,8.04977598,0.16327706,0.00000000,5.27976955,4.29562922,0.10227847,5.22803425
-4.76938469,7.88750281,0.15852967,0.00000000,5.19755346,4.22319217,0.10102973,5.14700729
-4.76338169,7.70848200,0.15390300,0.00000000,5.09829257,4.13967010,0.09957940,5.05295536
-4.75737869,7.51402400,0.14943442,0.00000000,4.98319887,4.04557115,0.09796357,4.94648603
-4.75137569,7.30581763,0.14516108,0.00000000,4.85388136,3.94165349,0.09622294,4.82851994
-4.74537269,7.08590894,0.14112026,0.00000000,4.71231169,3.82891445,0.09440157,4.70027910
-4.73936968,6.85666899,0.13734975,0.00000000,4.56078038,3.70857219,0.09254559,4.56326595
-4.73336668,6.62075191,0.13388790,0.00000000,4.40184523,3.58204059,0.09070192,4.41923417
-4.72736368,6.38104455,0.13077375,0.00000000,4.23827414,3.45089852,0.08891695,4.27015229
-4.72136068,6.14060953,0.12804675,0.00000000,4.07298394,3.31685464,0.08723535,4.11816136
-4.71535768,5.90262327,0.12574634,0.00000000,3.90897734,3.18170882,0.08569901,3.96552823
-4.70935468,5.67031077,0.12391131,0.00000000,3.74927955,3.04731164,0.08434608,3.81459570
-4.70335168,5.44687889,0.12257886,0.00000000,3.59687601,2.91552312,0.08321020,3.66773098
-4.69734867,5.23544953,0.12178350,0.00000000,3.45465256,2.78817180,0.08231986,3.52727385
-4.69134567,5.03899437,0.12155566,0.00000000,3.32533901,2.66701518,0.08169791,3.39548558
-4.68534267,4.86027244,0.12192034,0.00000000,3.21145673,2.55370262,0.08136129,3.27450002
-4.67933967,4.70177181,0.12289549,0.00000000,3.11527114,2.44974128,0.08132080,3.16627754
-4.67333667,4.56565665,0.12449056,0.00000000,3.03874923,2.35646588,0.08158107,3.07256301
-4.66733367,4.45372066,0.12670507,0.00000000,2.98352285,2.27501280,0.08214060,2.99484853
-4.66133067,4.36734814,0.12952738,0.00000000,2.95085775,2.20629908,0.08299197,2.93434166
-4.65532766,4.30748332,0.13293374,0.00000000,2.94162902,2.15100637,0.08412210,2.89193976
-4.64932466,4.27460909,0.13688770,0.00000000,2.95630315,2.10957044,0.08551261,2.86821114
-4.64332166,4.26873566,0.14133990,0.00000000,2.99492705,2.08217607,0.08714034,2.86338322
-4.63731866,4.28939971,0.14622842,0.00000000,3.05712458,2.06875755,0.08897786,2.87733833
-4.63131566,4.33567436,0.15147953,0.00000000,3.14210084,2.06900466,0.09099415,2.90961711
-4.62531266,4.40618988,0.15700902,0.00000000,3.24865455,2.08237393,0.09315531,2.95942971
-4.61930965,4.49916500,0.16272396,0.00000000,3.37519884,2.10810503,0.09542536,3.02567452
-4.61330665,4.61244825,0.16852492,0.00000000,3.51979043,2.14524173,0.09776704,3.10696435
-4.60730365,4.74356829,0.17430851,0.00000000,3.68016705,2.19265707,0.10014267,3.20165920
-4.60130065,4.88979229,0.17997027,0.00000000,3.85379278,2.24908209,0.10251501,3.30790531
-4.59529765,5.04819069,0.18540757,0.00000000,4.03791065,2.31313749,0.10484802,3.42367927
-4.58929465,5.21570675,0.19052271,0.00000000,4.22960151,2.38336732,0.10710766,3.54683633
-4.58329165,5.38922904,0.19522581,0.00000000,4.42584790,2.45827409,0.10926253,3.67516161
-4.57728864,5.56566483,0.19943753,0.00000000,4.62360157,2.53635426,0.11128443,3.80642293
-4.57128564,5.74201228,0.20309143,0.00000000,4.81985261,2.61613334,0.11314879,3.93842380
-4.56528264,5.91542956,0.20613598,0.00000000,5.01169844,2.69619962,0.11483496,4.06905516
-4.55927964,6.08329867,0.20853595,0.00000000,5.19641051,2.77523578,0.11632642,4.19634437
-4.55327664,6.24328231,0.21027329,0.00000000,5.37149643,2.85204740,0.11761074,4.31850003
-4.54727364,6.39337191,0.21134737,0.00000000,5.53475554,2.92558769,0.11867958,4.43395120
-4.54127064,6.53192546,0.21177462,0.00000000,5.68432581,2.99497760,0.11952847,4.54137980
-4.53526763,6.65769376,0.21158755,0.00000000,5.81872027,3.05952079,0.12015653,4.63974506
-4.52926463,6.76983414,0.21083313,0.00000000,5.93685136,3.11871272,0.12056621,4.72829905
-4.52326163,6.86791104,0.20957080,0.00000000,6.03804223,3.17224364,0.12076287,4.80659255
-4.51725863,6.95188309,0.20786988,0.00000000,6.12202407,3.21999498,0.12075443,4.87447085
-4.51125563,7.02207669,0.20580679,0.00000000,6.18891939,3.26202921,0.12055096,4.93205926
-4.50525263,7.07914683,0.20346193,0.00000000,6.23921165,3.29857307,0.12016432,4.97973867
-4.49924962,7.12402588,0.20091650,0.00000000,6.27370208,3.32999471,0.11960770,5.01811145
-4.49324662,7.15786194,0.19824933,0.00000000,6.29345529,3.35677508,0.11889528,5.04795898
-4.48724362,7.18194878,0.19553382,0.00000000,6.29973564,3.37947458,0.11804179,5.07019193
-4.48124062,7.19764957,0.19283514,0.00000000,6.29393709,3.39869598,0.11706210,5.08579516
-4.47523762,7.20631761,0.19020781,0.00000000,6.27750927,3.41504508,0.11597081,5.09576933
-4.46923462,7.20921694,0.18769365,0.00000000,6.25188311,3.42909053,0.11478176,5.10107164
-4.46323162,7.20744668,0.18532041,0.00000000,6.21839953,3.44132478,0.11350765,5.10255839
-4.45722861,7.20187234,0.18310085,0.00000000,6.17824428,3.45212790,0.11215954,5.10093192
-4.45122561,7.19306798,0.18103255,0.00000000,6.13239236,3.46173621,0.11074646,5.09669492
-4.44522261,7.18127222,0.17909835,0.00000000,6.08156475,3.47021746,0.10927501,5.09011438
-4.43921961,7.16636111,0.17726744,0.00000000,6.02619976,3.47745424,0.10774908,5.08119752
-4.43321661,7.14783983,0.17549702,0.00000000,5.96644055,3.48313679,0.10616964,5.06968141
-4.42721361,7.12485475,0.17373457,0.00000000,5.90213984,3.48676622,0.10453468,5.05503737
-4.42121061,7.09622598,0.17192047,0.00000000,5.83288157,3.48766835,0.10283927,5.03649049
-4.41520760,7.06049978,0.16999105,0.00000000,5.75801875,3.48501811,0.10107581,5.01305399
-4.40920460,7.01601895,0.16788181,0.00000000,5.67672553,3.47787363,0.09923450,4.98357706
-4.40320160,6.96100826,0.16553071,0.00000000,5.58806106,3.46521875,0.09730386,4.94680428
-4.39719860,6.89367121,0.16288140,0.00000000,5.49104178,3.44601205,0.09527151,4.90144380
-4.39119560,6.81229331,0.15988620,0.00000000,5.38471833,3.41924001,0.09312506,4.84624112
-4.38519260,6.71534691,0.15650881,0.00000000,5.26825314,3.38397186,0.09085299,4.78005462
-4.37918959,6.60159221,0.15272647,0.00000000,5.14099450,3.33941310,0.08844569,4.70192914
-4.37318659,6.47016903,0.14853162,0.00000000,5.00254328,3.28495508,0.08589636,4.61116349
-4.36718359,6.32067458,0.14393289,0.00000000,4.85280861,3.22021791,0.08320191,4.50736857
-4.36118059,6.15322296,0.13895548,0.00000000,4.69204982,3.14508430,0.08036367,4.39051270
-4.35517759,5.96848293,0.13364082,0.00000000,4.52090223,3.05972269,0.07738795,4.26095189
-4.34917459,5.76769200,0.12804558,0.00000000,4.34038563,2.96459806,0.07428636,4.11944312
-4.34317159,5.55264562,0.12224014,0.00000000,4.15189507,2.86047006,0.07107586,3.96714001
-4.33716858,5.32566182,0.11630650,0.00000000,3.95717432,2.74837824,0.06777859,3.80557092
-4.33116558,5.08952290,0.11033575,0.00000000,3.75827350,2.62961521,0.06442140,3.63660043
-4.32516258,4.84739667,0.10442526,0.00000000,3.55749299,2.50568895,0.06103519,3.46237607
-4.31915958,4.60274083,0.09867569,0.00000000,3.35731609,2.37827603,0.05765392,3.28526280
-4.31315658,4.35919478,0.09318786,0.00000000,3.16033385,2.24916809,0.05431363,3.10776826
-4.30715358,4.12046368,0.08805970,0.00000000,2.96916507,2.12021388,0.05105118,2.93246222
