energy_ev,total_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up,Ti_p_up,Ti_d_up
-5.86193097,2.81261909,0.02875594,1.83763482,0.01925152,0.00000000,2.19829900,0.70293503
-5.85592796,2.71509233,0.02759231,1.77614859,0.01821396,0.00000000,2.13818834,0.67861624
-5.84992496,2.61258738,0.02638932,1.71085169,0.01722388,0.00000000,2.07352068,0.65275751
-5.84392196,2.50572377,0.02516334,1.64222340,0.01629177,0.00000000,2.00439355,0.62560761
-5.83791896,2.39524084,0.02393206,1.57082324,0.01542919,0.00000000,1.93100497,0.59744815
-5.83191596,2.28199174,0.02271426,1.49728446,0.01464874,0.00000000,1.85365739,0.56858967
-5.82591296,2.16693351,0.02152963,1.42230538,0.01396412,0.00000000,1.77275725,0.53936708
-5.81990995,2.05111346,0.02039846,1.34663869,0.01339003,0.00000000,1.68881049,0.51013424
-5.81390695,1.93565208,0.01934147,1.27107895,0.01294212,0.00000000,1.60241366,0.48125803
-5.80790395,1.82172291,0.01837948,1.19644859,0.01263688,0.00000000,1.51424141,0.45311195
-5.80190095,1.71053002,0.01753316,1.12358276,0.01249143,0.00000000,1.42503054,0.42606933
-5.79589795,1.60328382,0.01682270,1.05331336,0.01252327,0.00000000,1.33556163,0.40049644
-5.78989495,1.50117573,0.01626749,0.98645277,0.01275001,0.00000000,1.24663888,0.37674550
-5.78389195,1.40535265,0.01588576,0.92377763,0.01318889,0.00000000,1.15906908,0.35514782
-5.77788894,1.31689184,0.01569421,0.86601304,0.01385642,0.00000000,1.07364065,0.33600719
-5.77188594,1.23677683,0.01570761,0.81381757,0.01476777,0.00000000,0.99110347,0.31959361
-5.76588294,1.16587505,0.01593836,0.76776942,0.01593619,0.00000000,0.91215038,0.30613749
-5.75987994,1.10491767,0.01639615,0.72835406,0.01737236,0.00000000,0.83740095,0.29582444
-5.75387694,1.05448214,0.01708747,0.69595346,0.01908376,0.00000000,0.76738791,0.28879080
-5.74787394,1.01497783,0.01801528,0.67083746,0.02107392,0.00000000,0.70254686,0.28511993
-5.74187094,0.98663522,0.01917861,0.65315715,0.02334179,0.00000000,0.64320922,0.28483948
-5.73586793,0.96949877,0.02057231,0.64294074,0.02588116,0.00000000,0.58959861,0.28791972
-5.72986493,0.96342399,0.02218679,0.64009195,0.02868011,0.00000000,0.54183067,0.29427302
-5.72386193,0.96807875,0.02400793,0.64439117,0.03172063,0.00000000,0.49991598,0.30375471
-5.71785893,0.98294911,0.02601703,0.65549945,0.03497842,0.00000000,0.46376595,0.31616528
-5.71185593,1.00734970,0.02819097,0.67296548,0.03842283,0.00000000,0.43320132,0.33125407
-5.70585293,1.04043869,0.03050249,0.69623553,0.04201709,0.00000000,0.40796275,0.34872456
-5.69984992,1.08123736,0.03292060,0.72466634,0.04571871,0.00000000,0.38772324,0.36824111
-5.69384692,1.12865376,0.03541117,0.75754084,0.04948018,0.00000000,0.37210185,0.38943714
-5.68784392,1.18151039,0.03793767,0.79408632,0.05324993,0.00000000,0.36067811,0.41192473
-5.68184092,1.23857512,0.04046206,0.83349494,0.05697346,0.00000000,0.35300696,0.43530515
-5.67583792,1.29859458,0.04294574,0.87494575,0.06059475,0.00000000,0.34863341,0.45918036
-5.66983492,1.36032929,0.04535063,0.91762788,0.06405779,0.00000000,0.34710684,0.48316485
-5.66383192,1.42258918,0.04764029,0.96076404,0.06730825,0.00000000,0.34799424,0.50689751
-5.65782891,1.48426844,0.04978098,1.00363345,0.07029514,0.00000000,0.35089216,0.53005310
-5.65182591,1.54437842,0.05174271,1.04559348,0.07297257,0.00000000,0.35543713,0.55235273
-5.64582291,1.60207703,0.05350021,1.08609896,0.07530130,0.00000000,0.36131398,0.57357298
-5.63981991,1.65669369,0.05503373,1.12471839,0.07725018,0.00000000,0.36826220,0.59355306
-5.63381691,1.70774829,0.05632962,1.16114617,0.07879738,0.00000000,0.37607989,0.61219977
-5.62781391,1.75496348,0.05738075,1.19521031,0.07993127,0.00000000,0.38462537,0.62948980
-5.62181091,1.79826934,0.05818667,1.22687500,0.08065099,0.00000000,0.39381636,0.64546935
-5.61580790,1.83780009,0.05875349,1.25623789,0.08096664,0.00000000,0.40362682,0.66025079
-5.60980490,1.87388277,0.05909354,1.28352194,0.08089911,0.00000000,0.41408170,0.67400658
-5.60380190,1.90701808,0.05922477,1.30906211,0.08047940,0.00000000,0.42524958,0.68696059
-5.59779890,1.93785425,0.05916995,1.33328740,0.07974771,0.00000000,0.43723382,0.69937719
-5.59179590,1.96715464,0.05895569,1.35669887,0.07875206,0.00000000,0.45016230,0.71154856
-5.58579290,1.99576076,0.05861134,1.37984455,0.07754669,0.00000000,0.46417644,0.72378070
-5.57978989,2.02455198,0.05816780,1.40329245,0.07619022,0.00000000,0.47941968,0.73637895
-5.57378689,2.05440384,0.05765633,1.42760273,0.07474365,0.00000000,0.49602612,0.74963348
-5.56778389,2.08614678,0.05710740,1.45330030,0.07326828,0.00000000,0.51410974,0.76380549
-5.56178089,2.12052703,0.05654959,1.48084910,0.07182371,0.00000000,0.53375452,0.77911482
-5.55577789,2.15817146,0.05600870,1.51062922,0.07046584,0.00000000,0.55500606,0.79572928
-5.54977489,2.19955785,0.05550698,1.54291773,0.06924515,0.00000000,0.57786491,0.81375647
-5.54377189,2.24499183,0.05506258,1.57787428,0.06820518,0.00000000,0.60228191,0.83323814
-5.53776888,2.29459147,0.05468922,1.61553173,0.06738129,0.00000000,0.62815580,0.85414743
-5.53176588,2.34827997,0.05439611,1.65579246,0.06679989,0.00000000,0.65533308,0.87638896
-5.52576288,2.40578672,0.05418803,1.69843014,0.06647788,0.00000000,0.68361014,0.89980177
-5.51975988,2.46665639,0.05406567,1.74309695,0.06642258,0.00000000,0.71273762,0.92416479
-5.51375688,2.53026552,0.05402605,1.78933568,0.06663206,0.00000000,0.74242674,0.94920454
-5.50775388,2.59584564,0.05406314,1.83659611,0.06709570,0.00000000,0.77235733,0.97460468
-5.50175088,2.66251178,0.05416855,1.88425479,0.06779518,0.00000000,0.80218720,1.00001687
-5.49574787,2.72929482,0.05433221,1.93163723,0.06870568,0.00000000,0.83156253,1.02507241
-5.48974487,2.79517633,0.05454312,1.97804157,0.06979727,0.00000000,0.86012870,1.04939418
-5.48374187,2.85912418,0.05479000,2.02276244,0.07103642,0.00000000,0.88754132,1.07260830
-5.47773887,2.92012731,0.05506186,2.06511424,0.07238759,0.00000000,0.91347672,1.09435517
-5.47173587,2.97722840,0.05534852,2.10445262,0.07381474,0.00000000,0.93764178,1.11429931
-5.46573287,3.02955288,0.05564095,2.14019352,0.07528284,0.00000000,0.95978250,1.13213779
-5.45972986,3.07633340,0.05593144,2.17182899,0.07675911,0.00000000,0.97969101,1.14760705
-5.45372686,3.11692890,0.05621377,2.19893926,0.07821415,0.00000000,0.99721085,1.16048785
-5.44772386,3.15083761,0.05648305,2.22120087,0.07962276,0.00000000,1.01224018,1.17060839
-5.44172086,3.17770411,0.05673563,2.23839067,0.08096452,0.00000000,1.02473295,1.17784568
-5.43571786,3.19732012,0.05696880,2.25038578,0.08222406,0.00000000,1.03469799,1.18212515
-5.42971486,3.20961986,0.05718045,2.25715994,0.08339107,0.00000000,1.04219606,1.18341888
-5.42371186,3.21467021,0.05736872,2.25877654,0.08446004,0.00000000,1.04733507,1.18174250
-5.41770885,3.21265697,0.05753163,2.25537907,0.08542975,0.00000000,1.05026379,1.17715129
-5.41170585,3.20386786,0.05766673,2.24717962,0.08630263,0.00000000,1.05116429,1.16973559
-5.40570285,3.18867371,0.05777080,2.23444624,0.08708390,0.00000000,1.05024357,1.15961590
-5.39969985,3.16750890,0.05783968,2.21748987,0.08778074,0.00000000,1.04772475,1.14693809
-5.39369685,3.14085217,0.05786811,2.19665168,0.08840134,0.00000000,1.04383832,1.13186877
-5.38769385,3.10920887,0.05784974,2.17229145,0.08895405,0.00000000,1.03881379,1.11459126
-5.38169085,3.07309560,0.05777728,2.14477755,0.08944663,0.00000000,1.03287220,1.09530215
-5.37568784,3.03302786,0.05764266,2.11447895,0.08988556,0.00000000,1.02621979,1.07420871
-5.36968484,2.98951107,0.05743737,2.08175959,0.09027560,0.00000000,1.01904308,1.05152700
-5.36368184,2.94303533,0.05715285,2.04697502,0.09061953,0.00000000,1.01150550,1.02748078
-5.35767884,2.89407353,0.05678097,2.01047145,0.09091799,0.00000000,1.00374572,1.00230103
-5.35167584,2.84308268,0.05631448,1.97258669,0.09116967,0.00000000,0.99587746,0.97622591
-5.34567284,2.79050777,0.05574750,1.93365274,0.09137155,0.00000000,0.98799090,0.94950098
-5.33966983,2.73678738,0.05507602,1.89399948,0.09151930,0.00000000,0.98015516,0.92237941
-5.33366683,2.68236017,0.05429824,1.85395874,0.09160788,0.00000000,0.97242184,0.89512189
-5.32766383,2.62767139,0.05341494,1.81386829,0.09163213,0.00000000,0.96482904,0.86799609
-5.32166083,2.57317835,0.05242969,1.77407503,0.09158738,0.00000000,0.95740568,0.84127540
-5.31565783,2.51935425,0.05134896,1.73493688,0.09147009,0.00000000,0.95017565,0.81523680
-5.30965483,2.46668951,0.05018209,1.69682293,0.09127842,0.00000000,0.94316151,0.79015778
-5.30365183,2.41569026,0.04894117,1.66011161,0.09101267,0.00000000,0.93638748,0.76631236
-5.29764882,2.36687380,0.04764078,1.62518673,0.09067567,0.00000000,0.92988150,0.74396610
-5.29164582,2.32076088,0.04629760,1.59243139,0.09027294,0.00000000,0.92367626,0.72337051
-5.28564282,2.27786536,0.04492997,1.56222004,0.08981280,0.00000000,0.91780917,0.70475682
-5.27963982,2.23868150,0.04355736,1.53490914,0.08930627,0.00000000,0.91232141,0.68832957
-5.27363682,2.20366969,0.04219980,1.51082665,0.08876686,0.00000000,0.90725606,0.67426024
-5.26763382,2.17324142,0.04087728,1.49026131,0.08821020,0.00000000,0.90265564,0.66268132
-5.26163082,2.14774438,0.03960918,1.47345194,0.08765364,0.00000000,0.89855929,0.65368111
-5.25562781,2.12744850,0.03841368,1.46057771,0.08711571,0.00000000,0.89499979,0.64729956
-5.24962481,2.11253392,0.03730728,1.45174978,0.08661559,0.00000000,0.89200073,0.64352545
-5.24362181,2.10308147,0.03630431,1.44700483,0.08617250,0.00000000,0.88957411,0.64229510
-5.23761881,2.09906631,0.03541659,1.44630097,0.08580516,0.00000000,0.88771847,0.64349267
-5.23161581,2.10035511,0.03465313,1.44951616,0.08553123,0.00000000,0.88641784,0.64695217
-5.22561281,2.10670699,0.03401993,1.45644938,0.08536689,0.00000000,0.88564144,0.65246113
-5.21960980,2.11777822,0.03351985,1.46682447,0.08532639,0.00000000,0.88534431,0.65976572
-5.21360680,2.13313050,0.03315261,1.48029655,0.08542180,0.00000000,0.88546876,0.66857725
-5.20760380,2.15224258,0.03291484,1.49646077,0.08566282,0.00000000,0.88594664,0.67857976
-5.20160080,2.17452486,0.03280019,1.51486315,0.08605671,0.00000000,0.88670224,0.68943840
-5.19559780,2.19933629,0.03279957,1.53501301,0.08660839,0.00000000,0.88765582,0.70080838
-5.18959480,2.22600333,0.03290136,1.55639676,0.08732067,0.00000000,0.88872759,0.71234418
-5.18359180,2.25384028,0.03309177,1.57849267,0.08819461,0.00000000,0.88984190,0.72370870
-5.17758879,2.28217047,0.03335522,1.60078607,0.08923005,0.00000000,0.89093178,0.73458226
-5.17158579,2.31034801,0.03367468,1.62278485,0.09042627,0.00000000,0.89194340,0.74467105
-5.16558279,2.33777936,0.03403220,1.64403489,0.09178278,0.00000000,0.89284067,0.75371508
-5.15957979,2.36394458,0.03440936,1.66413494,0.09330016,0.00000000,0.89360955,0.76149534
-5.15357679,2.38841752,0.03478777,1.68275092,0.09498109,0.00000000,0.89426229,0.76784012
-5.14757379,2.41088481,0.03514961,1.69962917,0.09683128,0.00000000,0.89484121,0.77263046
-5.14157079,2.43116279,0.03547813,1.71460830,0.09886045,0.00000000,0.89542208,0.77580458
-5.13556778,2.44921220,0.03575818,1.72762946,0.10108321,0.00000000,0.89611686,0.77736122
-5.12956478,2.46514972,0.03597671,1.73874447,0.10351984,0.00000000,0.89707569,0.77736186
-5.12356178,2.47925596,0.03612322,1.74812156,0.10619675,0.00000000,0.89848781,0.77593168
-5.11755878,2.49197912,0.03619009,1.75604818,0.10914680,0.00000000,0.90058137,0.77325909
-5.11155578,2.50393372,0.03617297,1.76293054,0.11240915,0.00000000,0.90362187,0.76959384
-5.10555278,2.51589390,0.03607092,1.76928953,0.11602886,0.00000000,0.90790891,0.76524341
-5.09954977,2.52878074,0.03588653,1.77575263,0.12005592,0.00000000,0.91377135,0.76056778
-5.09354677,2.54364336,0.03562588,1.78304171,0.12454394,0.00000000,0.92156060,0.75597237
-5.08754377,2.56163383,0.03529839,1.79195655,0.12954838,0.00000000,0.93164207,0.75189913
-5.08154077,2.58397602,0.03491652,1.80335430,0.13512440,0.00000000,0.94438492,0.74881595
-5.07553777,2.61192892,0.03449533,1.81812515,0.14132432,0.00000000,0.96015018,0.74720441
-5.06953477,2.64674545,0.03405198,1.83716470,0.14819494,0.00000000,0.97927768,0.74754613
-5.06353177,2.68962770,0.03360508,1.86134381,0.15577460,0.00000000,1.00207210,0.75030812
-5.05752876,2.74168038,0.03317396,1.89147685,0.16409037,0.00000000,1.02878860,0.75592746
-5.05152576,2.80386392,0.03277799,1.92828943,0.17315530,0.00000000,1.05961878,0.76479583
-5.04552276,2.87694941,0.03243578,1.97238697,0.18296604,0.00000000,1.09467752,0.77724459
-5.03951976,2.96147728,0.03216449,2.02422528,0.19350085,0.00000000,1.13399134,0.79353078
-5.03351676,3.05772170,0.03197913,2.08408464,0.20471828,0.00000000,1.17748907,0.81382500
-5.02751376,3.16566284,0.03189205,2.15204871,0.21655653,0.00000000,1.22499543,0.83820146
-5.02151076,3.28496837,0.03191242,2.22798927,0.22893362,0.00000000,1.27622804,0.86663096
-5.01550775,3.41498596,0.03204598,2.31155806,0.24174845,0.00000000,1.33079829,0.89897727
-5.00950475,3.55474738,0.03229487,2.40218636,0.25488275,0.00000000,1.38821645,0.93499705
-5.00350175,3.70298500,0.03265763,2.49909265,0.26820388,0.00000000,1.44790102,0.97434382
-4.99749875,3.85816031,0.03312940,2.60129872,0.28156839,0.00000000,1.50919229,1.01657572
-4.99149575,4.01850410,0.03370225,2.70765371,0.29482630,0.00000000,1.57136976,1.06116708
-4.98549275,4.18206680,0.03436562,2.81686551,0.30782586,0.00000000,1.63367299,1.10752342
-4.97948974,4.34677737,0.03510693,2.92753856,0.32041857,0.00000000,1.69532511,1.15499943
-4.97348674,4.51050852,0.03591221,3.03821655,0.33246442,0.00000000,1.75555809,1.20291909
-4.96748374,4.67114542,0.03676681,3.14742851,0.34383684,0.00000000,1.81363886,1.25059742
-4.96148074,4.82665531,0.03765614,3.25373624,0.35442737,0.00000000,1.86889511,1.29736277
-4.95547774,4.97515479,0.03856629,3.35578130,0.36414971,0.00000000,1.92073958,1.34257878
-4.94947474,5.11497186,0.03948473,3.45232940,0.37294293,0.00000000,1.96869189,1.38566518
-4.94347174,5.24470009,0.04040078,3.54231034,0.38077371,0.00000000,2.01239656,1.42611638
-4.93746873,5.36324222,0.04130608,3.62485162,0.38763748,0.00000000,2.05163667,1.46351722
-4.93146573,5.46984149,0.04219481,3.69930444,0.39355833,0.00000000,2.08634214,1.49755517
-4.92546273,5.56409909,0.04306385,3.76526076,0.39858778,0.00000000,2.11659226,1.52802845
-4.91945973,5.64597727,0.04391272,3.82256089,0.40280231,0.00000000,2.14261225,1.55484988
-4.91345673,5.71578786,0.04474344,3.87129123,0.40629984,0.00000000,2.16476394,1.57804629
-4.90745373,5.77416718,0.04556018,3.91177259,0.40919532,0.00000000,2.18353078,1.59775370
-4.90145073,5.82203843,0.04636883,3.94453964,0.41161557,0.00000000,2.19949808,1.61420860
-4.89544772,5.86056395,0.04717646,3.97031268,0.41369362,0.00000000,2.21332912,1.62773574
-4.88944472,5.89108943,0.04799075,3.98996330,0.41556293,0.00000000,2.22573837,1.63873330
-4.88344172,5.91508317,0.04881931,4.00447562,0.41735153,0.00000000,2.23746306,1.64765602
-4.87743872,5.93407335,0.04966910,4.01490509,0.41917666,0.00000000,2.24923439,1.65499729
-4.87143572,5.94958623,0.05054583,4.02233688,0.42113985,0.00000000,2.26174977,1.66127087
-4.86543272,5.96308830,0.05145342,4.02784569,0.42332289,0.00000000,2.27564733,1.66699330
-4.85942971,5.97593479,0.05239357,4.03245899,0.42578481,0.00000000,2.29148384,1.67266749
-4.85342671,5.98932678,0.05336545,4.03712495,0.42855989,0.00000000,2.30971706,1.67876830
-4.84742371,6.00427835,0.05436551,4.04268650,0.43165699,0.00000000,2.33069299,1.68573051
-4.84142071,6.02159482,0.05538742,4.04986206,0.43505991,0.00000000,2.35463869,1.69393949
-4.83541771,6.04186221,0.05642216,4.05923359,0.43872903,0.00000000,2.38166059,1.70372474
-4.82941471,6.06544770,0.05745825,4.07124169,0.44260383,0.00000000,2.41174799,1.71535627
-4.82341171,6.09251003,0.05848206,4.08618738,0.44660638,0.00000000,2.44478157,1.72904356
-4.81740870,6.12301845,0.05947827,4.10423982,0.45064540,0.00000000,2.48054573,1.74493690
-4.81140570,6.15677839,0.06043035,4.12544870,0.45462075,0.00000000,2.51874425,1.76313056
-4.80540270,6.19346158,0.06132113,4.14976028,0.45842813,0.00000000,2.55901786,1.78366736
-4.79939970,6.23263862,0.06213342,4.17703533,0.46196368,0.00000000,2.60096280,1.80654399
-4.79339670,6.27381162,0.06285051,4.20706783,0.46512831,0.00000000,2.64414920,1.83171672
-4.78739370,6.31644492,0.06345681,4.23960292,0.46783158,0.00000000,2.68813821,1.85910674
-4.78139070,6.35999213,0.06393826,4.27435297,0.46999492,0.00000000,2.73249707,1.88860490
-4.77538769,6.40391803,0.06428284,4.31101069,0.47155409,0.00000000,2.77681131,1.92007534
-4.76938469,6.44771443,0.06448084,4.34925870,0.47246088,0.00000000,2.82069379,1.95335791
-4.76338169,6.49090949,0.06452517,4.38877515,0.47268392,0.00000000,2.86379009,1.98826911
-4.75737869,6.53307047,0.06441149,4.42923527,0.47220877,0.00000000,2.90578056,2.02460175
-4.75137569,6.57380036,0.06413827,4.47030917,0.47103720,0.00000000,2.94637905,2.06212336
-4.74537269,6.61272933,0.06370674,4.51165648,0.46918586,0.00000000,2.98532891,2.10057363
-4.73936968,6.64950215,0.06312084,4.55291855,0.46668448,0.00000000,3.02239681,2.13966138
-4.73336668,6.68376305,0.06238696,4.59370934,0.46357361,0.00000000,3.05736520,2.17906145
-4.72736368,6.71513970,0.06151374,4.63360604,0.45990220,0.00000000,3.09002414,2.21841197
-4.72136068,6.74322793,0.06051175,4.67214068,0.45572506,0.00000000,3.12016338,2.25731278
-4.71535768,6.76757881,0.05939319,4.70879381,0.45110027,0.00000000,3.14756547,2.29532517
-4.70935468,6.78768960,0.05817153,4.74299146,0.44608685,0.00000000,3.17200058,2.33197384
-4.70335168,6.80299979,0.05686116,4.77410606,0.44074259,0.00000000,3.19322364,2.36675111
-4.69734867,6.81289311,0.05547705,4.80146222,0.43512220,0.00000000,3.21097421,2.39912375
-4.69134567,6.81670609,0.05403438,4.82434743,0.42927585,0.00000000,3.22497933,2.42854267
-4.68534267,6.81374331,0.05254827,4.84202803,0.42324809,0.00000000,3.23495937,2.45445517
-4.67933967,6.80329906,0.05103347,4.85376993,0.41707720,0.00000000,3.24063687,2.47631961
-4.67333667,6.78468467,0.04950410,4.85886355,0.41079501,0.00000000,3.24174782,2.49362216
-4.66733367,6.75726051,0.04797345,4.85665200,0.40442703,0.00000000,3.23805517,2.50589477
-4.66133067,6.72047114,0.04645379,4.84656132,0.39799307,0.00000000,3.22936370,2.51273387
-4.65532766,6.67388195,0.04495624,4.82813137,0.39150816,0.00000000,3.21553571,2.51381882
-4.64932466,6.61721553,0.04349070,4.80104580,0.38498372,0.00000000,3.19650652,2.50892917
-4.64332166,6.55038565,0.04206575,4.76515947,0.37842901,0.00000000,3.17229916,2.49795985
-4.63731866,6.47352696,0.04068870,4.72052190,0.37185269,0.00000000,3.14303718,2.48093351
-4.63131566,6.38701877,0.03936556,4.66739518,0.36526445,0.00000000,3.10895503,2.45800894
-4.62531266,6.29150101,0.03810113,4.60626524,0.35867656,0.00000000,3.07040510,2.42948538
-4.61930965,6.18788147,0.03689908,4.53784553,0.35210533,0.00000000,3.02786100,2.39580186
-4.61330665,6.07733315,0.03576200,4.46307255,0.34557235,0.00000000,2.98191667,2.35753167
-4.60730365,5.96128140,0.03469162,4.38309300,0.33910533,0.00000000,2.93328096,2.31537188
-4.60130065,5.84138103,0.03368881,4.29924288,0.33273866,0.00000000,2.88276775,2.27012818
-4.59529765,5.71948355,0.03275382,4.21301887,0.32651343,0.00000000,2.83128175,2.22269559
-4.58929465,5.59759590,0.03188631,4.12604316,0.32047699,0.00000000,2.77980030,2.17403564
-4.58329165,5.47783163,0.03108556,4.04002280,0.31468206,0.00000000,2.72935158,2.12515097
-4.57728864,5.36235655,0.03035051,3.95670495,0.30918532,0.00000000,2.68099008,2.07705829
-4.57128564,5.25333044,0.02967989,3.87782980,0.30404562,0.00000000,2.63576990,2.03076061
-4.56528264,5.15284716,0.02907229,3.80508260,0.29932183,0.00000000,2.59471687,1.98721984
-4.55927964,5.06287502,0.02852629,3.74004658,0.29507050,0.00000000,2.55880035,1.94733062
-4.55327664,4.98519977,0.02804046,3.68415823,0.29134341,0.00000000,2.52890562,1.91189636
-4.54727364,4.92137190,0.02761347,3.63866654,0.28818513,0.00000000,2.50580785,1.88160812
-4.54127064,4.87266025,0.02724415,3.60459729,0.28563086,0.00000000,2.49014838,1.85702696
-4.53526763,4.84001341,0.02693152,3.58272358,0.28370446,0.00000000,2.48241436,1.83857015
-4.52926463,4.82403016,0.02667488,3.57354343,0.28241703,0.00000000,2.48292220,1.82650173
-4.52326163,4.82494004,0.02647386,3.57726508,0.28176602,0.00000000,2.49180565,1.82092727
-4.51725863,4.84259462,0.02632849,3.59380049,0.28173489,0.00000000,2.50900900,1.82179311
-4.51125563,4.87646997,0.02623923,3.62276715,0.28229352,0.00000000,2.53428570,1.82888992
-4.50525263,4.92568026,0.02620709,3.66349828,0.28339917,0.00000000,2.56720268,1.84186037
-4.49924962,4.98900233,0.02623360,3.71506128,0.28499815,0.00000000,2.60715054,1.86021068
-4.49324662,5.06491064,0.02632094,3.77628397,0.28702794,0.00000000,2.65335938,1.88332584
-4.48724362,5.15162174,0.02647188,3.84578808,0.28941983,0.00000000,2.70492018,1.91048792
-4.48124062,5.24714704,0.02668981,3.92202919,0.29210177,0.00000000,2.76081117,1.94089719
-4.47523762,5.34935245,0.02697868,4.00334212,0.29500147,0.00000000,2.81992864,1.97369549
-4.46923462,5.45602317,0.02734293,4.08799051,0.29804943,0.00000000,2.88112124,2.00799125
-4.46323162,5.56493151,0.02778735,4.17421919,0.30118187,0.00000000,2.94322694,2.04288546
-4.45722861,5.67390566,0.02831690,4.26030772,0.30434334,0.00000000,3.00511128,2.07749801
-4.45122561,5.78089690,0.02893649,4.34462325,0.30748889,0.00000000,3.06570573,2.11099341
-4.44522261,5.88404297,0.02965070,4.42567095,0.31058574,0.00000000,3.12404468,2.14260529
-4.43921961,5.98172505,0.03046348,4.50214001,0.31361432,0.00000000,3.17929961,2.17165862
-4.43321661,6.07261613,0.03137782,4.57294342,0.31656870,0.00000000,3.23080906,2.19758906
-4.42721361,6.15571876,0.03239535,4.63724996,0.31945623,0.00000000,3.27810313,2.21995847
-4.42121061,6.23039052,0.03351606,4.69450680,0.32229672,0.00000000,3.32092122,2.23846614
-4.41520760,6.29635608,0.03473788,4.74445184,0.32512086,0.00000000,3.35922225,2.25295515
-4.40920460,6.35370518,0.03605645,4.78711518,0.32796820,0.00000000,3.39318686,2.26341355
-4.40320160,6.40287672,0.03746485,4.82280946,0.33088472,0.00000000,3.42321108,2.26997039
-4.39719860,6.44462951,0.03895343,4.85210969,0.33392004,0.00000000,3.44989203,2.27288671
-4.39119560,6.48000115,0.04050979,4.87582340,0.33712453,0.00000000,3.47400583,2.27254188
-4.38519260,6.51025703,0.04211876,4.89495261,0.34054630,0.00000000,3.49647902,2.26941600
-4.37918959,6.53683170,0.04376262,4.91064939,0.34422837,0.00000000,3.51835444,2.26406919
-4.37318659,6.56126569,0.04542133,4.92416738,0.34820593,0.00000000,3.54075327,2.25711866
-4.36718359,6.58514062,0.04707294,4.93681138,0.35250402,0.00000000,3.56483499,2.24921486
-4.36118059,6.61001563,0.04869410,4.94988754,0.35713552,0.00000000,3.59175682,2.24101752
-4.35517759,6.63736813,0.05026063,4.96465649,0.36209975,0.00000000,3.62263457,2.23317295
-4.34917459,6.66854135,0.05174820,4.98229132,0.36738144,0.00000000,3.65850651,2.22629339
-4.34317159,6.70470077,0.05313301,5.00384213,0.37295037,0.00000000,3.70030150,2.22093923
-4.33716858,6.74680091,0.05439250,5.03020853,0.37876148,0.00000000,3.74881266,2.21760473
-4.33116558,6.79556343,0.05550608,5.06212041,0.38475562,0.00000000,3.80467720,2.21670765
-4.32516258,6.85146654,0.05645572,5.10012756,0.39086069,0.00000000,3.86836268,2.21858275
-4.31915958,6.91474520,0.05722653,5.14459738,0.39699328,0.00000000,3.94015988,2.22347926
-4.31315658,6.98540118,0.05780725,5.19572000,0.40306070,0.00000000,4.02018164,2.23156168
-4.30715358,7.06322109,0.05819050,5.25351954,0.40896325,0.00000000,4.10836713,2.24291371
