energy_ev,total_up,B_p_up,B_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-5.86793397,3.71274315,0.20689331,0.00000000,1.18874756,1.33984055,0.15364531,0.85199786
-5.86193097,3.70149205,0.20586454,0.00000000,1.18426682,1.33643612,0.15192967,0.84900622
-5.85592796,3.66856917,0.20378677,0.00000000,1.17337622,1.32504417,0.14916610,0.84101537
-5.84992496,3.61483822,0.20070363,0.00000000,1.15633165,1.30596642,0.14541243,0.82824448
-5.84392196,3.54155799,0.19667766,0.00000000,1.13350145,1.27965195,0.14074611,0.81100242
-5.83791896,3.45033587,0.19178814,0.00000000,1.10535313,1.24668059,0.13526155,0.78967623
-5.83191596,3.34307030,0.18612834,0.00000000,1.07243709,1.20774215,0.12906694,0.76471713
-5.82591296,3.22188476,0.17980225,0.00000000,1.03536778,1.16361245,0.12228073,0.73662491
-5.81990995,3.08905671,0.17292101,0.00000000,0.99480355,1.11512731,0.11502785,0.70593119
-5.81390695,2.94694456,0.16559933,0.00000000,0.95142585,1.06315574,0.10743594,0.67318257
-5.80790395,2.79791621,0.15795180,0.00000000,0.90591892,1.00857357,0.09963168,0.63892422
-5.80190095,2.64428198,0.15008955,0.00000000,0.85895082,0.95223845,0.09173735,0.60368471
-5.79589795,2.48823479,0.14211725,0.00000000,0.81115637,0.89496755,0.08386785,0.56796265
-5.78989495,2.33179958,0.13413055,0.00000000,0.76312289,0.83751843,0.07612812,0.53221559
-5.78389195,2.17679348,0.12621421,0.00000000,0.71537899,0.78057381,0.06861113,0.49685140
-5.77788894,2.02479765,0.11844077,0.00000000,0.66838660,0.72473059,0.06139651,0.46222243
-5.77188594,1.87714085,0.11086986,0.00000000,0.62253646,0.67049317,0.05454968,0.42862234
-5.76588294,1.73489435,0.10354822,0.00000000,0.57814676,0.61827084,0.04812158,0.39628553
-5.75987994,1.59887712,0.09651014,0.00000000,0.53546470,0.56837913,0.04214894,0.36538883
-5.75387694,1.46966989,0.08977845,0.00000000,0.49467059,0.52104437,0.03665494,0.33605518
-5.74787394,1.34763628,0.08336586,0.00000000,0.45588387,0.47641101,0.03165031,0.30835882
-5.74187094,1.23294921,0.07727651,0.00000000,0.41917056,0.43455090,0.02713462,0.28233164
-5.73586793,1.12562039,0.07150772,0.00000000,0.38455168,0.39547390,0.02309787,0.25797005
-5.72986493,1.02553129,0.06605169,0.00000000,0.35201180,0.35913912,0.01952205,0.23524217
-5.72386193,0.93246365,0.06089715,0.00000000,0.32150764,0.32546615,0.01638290,0.21409481
-5.71785893,0.84612830,0.05603090,0.00000000,0.29297593,0.29434570,0.01365144,0.19446000
-5.71185593,0.76619100,0.05143903,0.00000000,0.26634052,0.26564937,0.01129556,0.17626073
-5.70585293,0.69229472,0.04710801,0.00000000,0.24151837,0.23923810,0.00928137,0.15941592
-5.69984992,0.62407776,0.04302540,0.00000000,0.21842435,0.21496920,0.00757443,0.14384434
-5.69384692,0.56118772,0.03918036,0.00000000,0.19697484,0.19270193,0.00614078,0.12946760
-5.68784392,0.50329144,0.03556390,0.00000000,0.17709024,0.17230153,0.00494777,0.11621224
-5.68184092,0.45008127,0.03216890,0.00000000,0.15869637,0.15364200,0.00396474,0.10401092
-5.67583792,0.40127826,0.02899001,0.00000000,0.14172514,0.13660766,0.00316349,0.09280303
-5.66983492,0.35663291,0.02602338,0.00000000,0.12611448,0.12109377,0.00251863,0.08253466
-5.66383192,0.31592408,0.02326633,0.00000000,0.11180787,0.10700645,0.00200777,0.07315825
-5.65782891,0.27895684,0.02071705,0.00000000,0.09875363,0.09426215,0.00161162,0.06463202
-5.65182591,0.24555974,0.01837423,0.00000000,0.08690407,0.08278674,0.00131403,0.05691921
-5.64582291,0.21558211,0.01623678,0.00000000,0.07621474,0.07251466,0.00110189,0.04998751
-5.63981991,0.18889168,0.01430366,0.00000000,0.06664386,0.06338800,0.00096509,0.04380840
-5.63381691,0.16537283,0.01257373,0.00000000,0.05815195,0.05535584,0.00089639,0.03835683
-5.62781391,0.14492566,0.01104569,0.00000000,0.05070174,0.04837372,0.00089128,0.03361096
-5.62181091,0.12746577,0.00971813,0.00000000,0.04425836,0.04240344,0.00094785,0.02955215
-5.61580790,0.11292478,0.00858969,0.00000000,0.03878968,0.03741303,0.00106667,0.02616515
-5.60980490,0.10125136,0.00765915,0.00000000,0.03426691,0.03337691,0.00125061,0.02343829
-5.60380190,0.09241256,0.00692568,0.00000000,0.03066524,0.03027616,0.00150476,0.02136390
-5.59779890,0.08639514,0.00638901,0.00000000,0.02796445,0.02809879,0.00183627,0.01993860
-5.59179590,0.08320664,0.00604962,0.00000000,0.02614949,0.02684003,0.00225416,0.01916361
-5.58579290,0.08287583,0.00590893,0.00000000,0.02521081,0.02650233,0.00276919,0.01904484
-5.57978989,0.08545235,0.00596931,0.00000000,0.02514453,0.02709525,0.00339365,0.01959292
-5.57378689,0.09100533,0.00623413,0.00000000,0.02595217,0.02863492,0.00414108,0.02082279
-5.56778389,0.09962065,0.00670767,0.00000000,0.02764007,0.03114321,0.00502605,0.02275319
-5.56178089,0.11139704,0.00739494,0.00000000,0.03021844,0.03464650,0.00606382,0.02540574
-5.55577789,0.12644068,0.00830139,0.00000000,0.03369989,0.03917397,0.00726995,0.02880371
-5.54977489,0.14485869,0.00943253,0.00000000,0.03809771,0.04475560,0.00865994,0.03297054
-5.54377189,0.16675146,0.01079349,0.00000000,0.04342376,0.05141982,0.01024880,0.03792807
-5.53776888,0.19220420,0.01238849,0.00000000,0.04968606,0.05919084,0.01205059,0.04369465
-5.53176588,0.22127802,0.01422028,0.00000000,0.05688630,0.06808597,0.01407801,0.05028302
-5.52576288,0.25400105,0.01628959,0.00000000,0.06501724,0.07811288,0.01634199,0.05769833
-5.51975988,0.29036001,0.01859455,0.00000000,0.07406029,0.08926693,0.01885133,0.06593616
-5.51375688,0.33029274,0.02113026,0.00000000,0.08398327,0.10152899,0.02161244,0.07498079
-5.50775388,0.37368232,0.02388834,0.00000000,0.09473859,0.11486353,0.02462914,0.08480389
-5.50175088,0.42035319,0.02685669,0.00000000,0.10626199,0.12921749,0.02790265,0.09536352
-5.49574787,0.47006973,0.03001934,0.00000000,0.11847193,0.14451984,0.03143162,0.10660388
-5.48974487,0.52253760,0.03335657,0.00000000,0.13126983,0.16068195,0.03521241,0.11845555
-5.48374187,0.57740808,0.03684511,0.00000000,0.14454104,0.17759896,0.03923941,0.13083649
-5.47773887,0.63428531,0.04045856,0.00000000,0.15815685,0.19515196,0.04350557,0.14365369
-5.47173587,0.69273645,0.04416805,0.00000000,0.17197727,0.21321109,0.04800296,0.15680552
-5.46573287,0.75230417,0.04794298,0.00000000,0.18585459,0.23163937,0.05272340,0.17018458
-5.45972986,0.81252107,0.05175193,0.00000000,0.19963776,0.25029701,0.05765914,0.18368109
-5.45372686,0.87292513,0.05556358,0.00000000,0.21317708,0.26904619,0.06280342,0.19718645
-5.44772386,0.93307555,0.05934777,0.00000000,0.22632931,0.28775574,0.06815095,0.21059695
-5.44172086,0.99256771,0.06307636,0.00000000,0.23896279,0.30630568,0.07369819,0.22381733
-5.43571786,1.05104649,0.06672412,0.00000000,0.25096226,0.32459119,0.07944339,0.23676393
-5.42971486,1.10821688,0.07026941,0.00000000,0.26223330,0.34252571,0.08538630,0.24936724
-5.42371186,1.16385102,0.07369461,0.00000000,0.27270581,0.36004292,0.09152764,0.26157377
-5.41770885,1.21779116,0.07698636,0.00000000,0.28233668,0.37709753,0.09786811,0.27334681
-5.41170585,1.26994782,0.08013547,0.00000000,0.29111112,0.39366447,0.10440718,0.28466623
-5.40570285,1.32029344,0.08313658,0.00000000,0.29904276,0.40973679,0.11114151,0.29552725
-5.39969985,1.36885131,0.08598751,0.00000000,0.30617231,0.42532207,0.11806325,0.30593799
-5.39369685,1.41568064,0.08868841,0.00000000,0.31256494,0.44043768,0.12515811,0.31591627
-5.38769385,1.46085842,0.09124070,0.00000000,0.31830634,0.45510502,0.13240354,0.32548550
-5.38169085,1.50445925,0.09364591,0.00000000,0.32349778,0.46934324,0.13976696,0.33467019
-5.37568784,1.54653447,0.09590449,0.00000000,0.32825028,0.48316275,0.14720435,0.34349108
-5.36968484,1.58709193,0.09801469,0.00000000,0.33267826,0.49655897,0.15465918,0.35196052
-5.36368184,1.62607798,0.09997152,0.00000000,0.33689299,0.50950683,0.16206195,0.36007815
-5.35767884,1.66336299,0.10176602,0.00000000,0.34099620,0.52195634,0.16933037,0.36782736
-5.35167584,1.69873146,0.10338478,0.00000000,0.34507409,0.53382979,0.17637023,0.37517277
-5.34567284,1.73187788,0.10480982,0.00000000,0.34919222,0.54502055,0.18307708,0.38205886
-5.33966983,1.76240867,0.10601885,0.00000000,0.35339138,0.55539401,0.18933862,0.38841005
-5.33366683,1.78985052,0.10698589,0.00000000,0.35768482,0.56479033,0.19503777,0.39413208
-5.32766383,1.81366478,0.10768228,0.00000000,0.36205689,0.57302927,0.20005635,0.39911485
-5.32166083,1.83326741,0.10807797,0.00000000,0.36646313,0.57991659,0.20427912,0.40323647
-5.31565783,1.84805338,0.10814310,0.00000000,0.37083193,0.58525189,0.20759812,0.40636838
-5.30965483,1.85742423,0.10784964,0.00000000,0.37506762,0.58883747,0.20991698,0.40838117
-5.30365183,1.86081740,0.10717321,0.00000000,0.37905479,0.59048761,0.21115508,0.40915098
-5.29764882,1.85773562,0.10609477,0.00000000,0.38266379,0.59003787,0.21125130,0.40856586
-5.29164582,1.84777484,0.10460220,0.00000000,0.38575701,0.58735391,0.21016715,0.40653200
-5.28564282,1.83064915,0.10269162,0.00000000,0.38819576,0.58233930,0.20788911,0.40297931
-5.27963982,1.80621143,0.10036846,0.00000000,0.38984746,0.57494193,0.20443011,0.39786615
-5.27363682,1.77446864,0.09764808,0.00000000,0.39059277,0.56515877,0.19983001,0.39118298
-5.26763382,1.73559112,0.09455604,0.00000000,0.39033246,0.55303861,0.19415507,0.38295471
-5.26163082,1.68991551,0.09112800,0.00000000,0.38899371,0.53868282,0.18749642,0.37324164
-5.25562781,1.63794123,0.08740911,0.00000000,0.38653560,0.52224409,0.17996770,0.36213912
-5.24962481,1.58032094,0.08345313,0.00000000,0.38295353,0.50392325,0.17170183,0.34977580
-5.24362181,1.51784550,0.07932121,0.00000000,0.37828249,0.48396431,0.16284725,0.33631070
-5.23761881,1.45142440,0.07508041,0.00000000,0.37259902,0.46264815,0.15356362,0.32192923
-5.23161581,1.38206241,0.07080205,0.00000000,0.36602164,0.44028505,0.14401743,0.30683841
-5.22561281,1.31083384,0.06655996,0.00000000,0.35870993,0.41720647,0.13437738,0.29126149
-5.21960980,1.23885525,0.06242865,0.00000000,0.35086203,0.39375638,0.12481004,0.27543215
-5.21360680,1.16725768,0.05848160,0.00000000,0.34271070,0.37028259,0.11547570,0.25958866
-5.20760380,1.09715951,0.05478953,0.00000000,0.33451804,0.34712824,0.10652472,0.24396802
-5.20160080,1.02964055,0.05141885,0.00000000,0.32656890,0.32462384,0.09809431,0.22880046
-5.19559780,0.96571802,0.04843030,0.00000000,0.31916320,0.30307996,0.09030596,0.21430419
-5.18959480,0.90632504,0.04587766,0.00000000,0.31260735,0.28278082,0.08326340,0.20068087
-5.18359180,0.85229187,0.04380675,0.00000000,0.30720498,0.26397874,0.07705123,0.18811149
-5.17758879,0.80433008,0.04225455,0.00000000,0.30324733,0.24688972,0.07173404,0.17675306
-5.17158579,0.76301983,0.04124855,0.00000000,0.30100351,0.23168997,0.06735608,0.16673593
-5.16558279,0.72880031,0.04080626,0.00000000,0.30071103,0.21851344,0.06394139,0.15816181
-5.15957979,0.70196335,0.04093490,0.00000000,0.30256701,0.20745038,0.06149429,0.15110257
-5.15357679,0.68265018,0.04163129,0.00000000,0.30672033,0.19854692,0.06000024,0.14559970
-5.14757379,0.67085147,0.04288191,0.00000000,0.31326520,0.19180544,0.05942693,0.14166453
-5.14157079,0.66641058,0.04466321,0.00000000,0.32223641,0.18718603,0.05972568,0.13927921
-5.13556778,0.66903018,0.04694209,0.00000000,0.33360670,0.18460866,0.06083296,0.13839834
-5.12956478,0.67828222,0.04967665,0.00000000,0.34728633,0.18395639,0.06267221,0.13895140
-5.12356178,0.69362139,0.05281718,0.00000000,0.36312525,0.18507927,0.06515576,0.14084586
-5.11755878,0.71440192,0.05630745,0.00000000,0.38091783,0.18779917,0.06818698,0.14397100
-5.11155578,0.73989774,0.06008621,0.00000000,0.40041014,0.19191532,0.07166264,0.14820239
-5.10555278,0.76932570,0.06408901,0.00000000,0.42130972,0.19721059,0.07547541,0.15340693
-5.09954977,0.80187138,0.06825024,0.00000000,0.44329750,0.20345833,0.07951662,0.15944841
-5.09354677,0.83671721,0.07250535,0.00000000,0.46604151,0.21042970,0.08367906,0.16619335
-5.08754377,0.87307176,0.07679322,0.00000000,0.48921184,0.21790125,0.08786001,0.17351710
-5.08154077,0.91019963,0.08105859,0.00000000,0.51249621,0.22566260,0.09196424,0.18130983
-5.07553777,0.94745064,0.08525444,0.00000000,0.53561542,0.23352389,0.09590703,0.18948223
-5.06953477,0.98428730,0.08934425,0.00000000,0.55833794,0.24132279,0.09961705,0.19797073
-5.06353177,1.02030911,0.09330392,0.00000000,0.58049277,0.24893072,0.10303900,0.20674180
-5.05752876,1.05527258,0.09712346,0.00000000,0.60197981,0.25625804,0.10613596,0.21579524
-5.05152576,1.08910571,0.10080803,0.00000000,0.62277710,0.26325790,0.10889122,0.22516609
-5.04552276,1.12191585,0.10437851,0.00000000,0.64294420,0.26992847,0.11130959,0.23492492
-5.03951976,1.15399013,0.10787134,0.00000000,0.66262146,0.27631342,0.11341795,0.24517643
-5.03351676,1.18578787,0.11133766,0.00000000,0.68202473,0.28250050,0.11526515,0.25605623
-5.02751376,1.21792476,0.11484177,0.00000000,0.70143570,0.28861808,0.11692102,0.26772572
-5.02151076,1.25114890,0.11845875,0.00000000,0.72118796,0.29482984,0.11847455,0.28036521
-5.01550775,1.28630933,0.12227152,0.00000000,0.74164928,0.30132753,0.12003124,0.29416544
-5.00950475,1.32431785,0.12636728,0.00000000,0.76320091,0.30832223,0.12170966,0.30931770
-5.00350175,1.36610560,0.13083350,0.00000000,0.78621471,0.31603419,0.12363721,0.32600300
-4.99749875,1.41257592,0.13575358,0.00000000,0.81102915,0.32468182,0.12594541,0.34438070
-4.99149575,1.46455536,0.14120250,0.00000000,0.83792558,0.33447013,0.12876458,0.36457692
-4.98549275,1.52274510,0.14724240,0.00000000,0.86710578,0.34557915,0.13221831,0.38667360
-4.97948974,1.58767467,0.15391853,0.00000000,0.89867212,0.35815284,0.13641784,0.41069837
-4.97348674,1.65966043,0.16125566,0.00000000,0.93261156,0.37228897,0.14145649,0.43661607
-4.96748374,1.73877064,0.16925509,0.00000000,0.96878421,0.38803045,0.14740448,0.46432224
-4.96148074,1.82479893,0.17789259,0.00000000,1.00691759,0.40535858,0.15430435,0.49363904
-4.95547774,1.91724786,0.18711711,0.00000000,1.04660670,0.42418845,0.16216704,0.52431393
-4.94947474,2.01532345,0.19685070,0.00000000,1.08732042,0.44436702,0.17096909,0.55602134
-4.94347174,2.11794149,0.20698933,0.00000000,1.12841390,0.46567370,0.18065082,0.58836738
-4.93746873,2.22374564,0.21740496,0.00000000,1.16914667,0.48782383,0.19111593,0.62089752
-4.93146573,2.33113714,0.22794846,0.00000000,1.20870560,0.51047473,0.20223232,0.65310711
-4.92546273,2.43831494,0.23845358,0.00000000,1.24623179,0.53323438,0.21383444,0.68445422
-4.91945973,2.54332526,0.24874162,0.00000000,1.28085013,0.55567216,0.22572687,0.71437463
-4.91345673,2.64411845,0.25862682,0.00000000,1.31170031,0.57733159,0.23768928,0.74229805
-4.90745373,2.73861118,0.26792204,0.00000000,1.33796764,0.59774429,0.24948253,0.76766530
-4.90145073,2.82475162,0.27644473,0.00000000,1.35891254,0.61644481,0.26085565,0.78994535
-4.89544772,2.90058480,0.28402285,0.00000000,1.37389717,0.63298570,0.27155363,0.80865200
-4.88944472,2.96431592,0.29050047,0.00000000,1.38240821,0.64695219,0.28132551,0.82335906
-4.88344172,3.01436885,0.29574301,0.00000000,1.38407469,0.65797594,0.28993266,0.83371372
-4.87743872,3.04943763,0.29964165,0.00000000,1.37868033,0.66574730,0.29715672,0.83944755
-4.87143572,3.06852901,0.30211707,0.00000000,1.36616994,0.67002558,0.30280705,0.84038449
-4.86543272,3.07099437,0.30312204,0.00000000,1.34664976,0.67064700,0.30672724,0.83644588
-4.85942971,3.05654988,0.30264311,0.00000000,1.32038198,0.66752995,0.30880045,0.82765211
-4.85342671,3.02528436,0.30070103,0.00000000,1.28777387,0.66067739,0.30895335,0.81412100
-4.84742371,2.97765457,0.29735013,0.00000000,1.24936220,0.65017645,0.30715849,0.79606309
-4.84142071,2.91446856,0.29267659,0.00000000,1.20579391,0.63619513,0.30343498,0.77377409
-4.83541771,2.83685774,0.28679567,0.00000000,1.15780382,0.61897641,0.29784750,0.74762478
-4.82941471,2.74623925,0.27984810,0.00000000,1.10619063,0.59883003,0.29050371,0.71804898
-4.82341171,2.64427008,0.27199563,0.00000000,1.05179208,0.57612228,0.28155007,0.68553010
-4.81740870,2.53279518,0.26341606,0.00000000,0.99546045,0.55126431,0.27116653,0.65058667
-4.81140570,2.41379141,0.25429790,0.00000000,0.93803908,0.52469942,0.25956004,0.61375770
-4.80540270,2.28930977,0.24483473,0.00000000,0.88034095,0.49688985,0.24695744,0.57558819
-4.79939970,2.16141788,0.23521964,0.00000000,0.82312967,0.46830358,0.23359789,0.53661540
-4.79339670,2.03214493,0.22563989,0.00000000,0.76710357,0.43940159,0.21972527,0.49735629
-4.78739370,1.90343068,0.21627177,0.00000000,0.71288302,0.41062603,0.20558077,0.45829651
-4.78139070,1.77708024,0.20727621,0.00000000,0.66100117,0.38238974,0.19139604,0.41988115
-4.77538769,1.65472573,0.19879483,0.00000000,0.61189805,0.35506720,0.17738712,0.38250752
-4.76938469,1.53779562,0.19094689,0.00000000,0.56591800,0.32898734,0.16374929,0.34651986
-4.76338169,1.42749226,0.18382695,0.00000000,0.52330993,0.30442820,0.15065306,0.31220618
-4.75737869,1.32477773,0.17750347,0.00000000,0.48423032,0.28161341,0.13824132,0.27979699
-4.75137569,1.23036767,0.17201818,0.00000000,0.44874848,0.26071063,0.12662768,0.24946577
-4.74537269,1.14473274,0.16738630,0.00000000,0.41685359,0.24183162,0.11589587,0.22133106
-4.73936968,1.06810683,0.16359758,0.00000000,0.38846314,0.22503392,0.10610036,0.19545984
-4.73336668,1.00050118,0.16061792,0.00000000,0.36343245,0.21032387,0.09726769,0.17187194
-4.72736368,0.94172336,0.15839171,0.00000000,0.34156468,0.19766077,0.08939874,0.15054526
-4.72136068,0.89140006,0.15684447,0.00000000,0.32262111,0.18696181,0.08247153,0.13142147
-4.71535768,0.84900255,0.15588606,0.00000000,0.30633138,0.17810783,0.07644439,0.11441196
-4.70935468,0.81387390,0.15541398,0.00000000,0.29240329,0.17094925,0.07125950,0.09940386
-4.70335168,0.78525687,0.15531687,0.00000000,0.28053211,0.16531241,0.06684638,0.08626583
-4.69734867,0.76232177,0.15547802,0.00000000,0.27040913,0.16100577,0.06312546,0.07485359
-4.69134567,0.74419343,0.15577878,0.00000000,0.26172926,0.15782605,0.06001143,0.06501492
-4.68534267,0.72997685,0.15610191,0.00000000,0.25419784,0.15556409,0.05741629,0.05659425
-4.67933967,0.71878094,0.15633453,0.00000000,0.24753626,0.15401032,0.05525216,0.04943650
-4.67333667,0.70974006,0.15637097,0.00000000,0.24148676,0.15295977,0.05343368,0.04339048
-4.66733367,0.70203306,0.15611513,0.00000000,0.23581609,0.15221662,0.05188003,0.03831154
-4.66133067,0.69489968,0.15548257,0.00000000,0.23031830,0.15159816,0.05051653,0.03406371
-4.65532766,0.68765425,0.15440213,0.00000000,0.22481661,0.15093816,0.04927590,0.03052129
-4.64932466,0.67969649,0.15281721,0.00000000,0.21916441,0.15008965,0.04809916,0.02756993
-4.64332166,0.67051958,0.15068657,0.00000000,0.21324555,0.14892705,0.04693616,0.02510727
-4.63731866,0.65971549,0.14798476,0.00000000,0.20697390,0.14734773,0.04574583,0.02304323
-4.63131566,0.64697751,0.14470209,0.00000000,0.20029230,0.14527284,0.04449618,0.02129998
-4.62531266,0.63210029,0.14084426,0.00000000,0.19317106,0.14264759,0.04316406,0.01981169
-4.61930965,0.61497739,0.13643156,0.00000000,0.18560591,0.13944096,0.04173476,0.01852403
-4.61330665,0.59559664,0.13149780,0.00000000,0.17761572,0.13564471,0.04020140,0.01739362
-4.60730365,0.57403341,0.12608886,0.00000000,0.16923981,0.13127202,0.03856425,0.01638736
-4.60130065,0.55044221,0.12026102,0.00000000,0.16053524,0.12635555,0.03682993,0.01548167
-4.59529765,0.52504691,0.11407911,0.00000000,0.15157387,0.12094516,0.03501059,0.01466188
-4.58929465,0.49812980,0.10761449,0.00000000,0.14243945,0.11510532,0.03312301,0.01392144
-4.58329165,0.47002017,0.10094293,0.00000000,0.13322482,0.10891232,0.03118773,0.01326139
-4.57728864,0.44108247,0.09414254,0.00000000,0.12402923,0.10245130,0.02922821,0.01268973
-4.57128564,0.41170471,0.08729168,0.00000000,0.11495584,0.09581339,0.02726999,0.01222101
-4.56528264,0.38228733,0.08046710,0.00000000,0.10610960,0.08909282,0.02533997,0.01187590
-4.55927964,0.35323297,0.07374218,0.00000000,0.09759537,0.08238429,0.02346568,0.01168092
-4.55327664,0.32493731,0.06718538,0.00000000,0.08951645,0.07578058,0.02167477,0.01166815
-4.54727364,0.29778132,0.06085910,0.00000000,0.08197351,0.06937046,0.01999442,0.01187506
-4.54127064,0.27212494,0.05481869,0.00000000,0.07506385,0.06323701,0.01845100,0.01234432
-4.53526763,0.24830223,0.04911188,0.00000000,0.06888105,0.05745631,0.01706969,0.01312357
-4.52926463,0.22661811,0.04377847,0.00000000,0.06351490,0.05209647,0.01587425,0.01426516
-4.52326163,0.20734628,0.03885033,0.00000000,0.05905158,0.04721714,0.01488683,0.01582576
-4.51725863,0.19072834,0.03435172,0.00000000,0.05557401,0.04286921,0.01412773,0.01786578
-4.51125563,0.17697383,0.03029978,0.00000000,0.05316221,0.03909493,0.01361534,0.02044864
-4.50525263,0.16626077,0.02670523,0.00000000,0.05189363,0.03592812,0.01336592,0.02363973
-4.49924962,0.15873649,0.02357318,0.00000000,0.05184336,0.03339461,0.01339346,0.02750513
-4.49324662,0.15451848,0.02090407,0.00000000,0.05308399,0.03151268,0.01370941,0.03210998
-4.48724362,0.15369488,0.01869459,0.00000000,0.05568519,0.03029359,0.01432246,0.03751655
-4.48124062,0.15632449,0.01693848,0.00000000,0.05971284,0.02974195,0.01523815,0.04378201
-4.47523762,0.16243609,0.01562744,0.00000000,0.06522758,0.02985612,0.01645852,0.05095594
-4.46923462,0.17202698,0.01475167,0.00000000,0.07228300,0.03062835,0.01798169,0.05907756
-4.46323162,0.18506088,0.01430043,0.00000000,0.08092317,0.03204486,0.01980137,0.06817295
-4.45722861,0.20146510,0.01426235,0.00000000,0.09117981,0.03408577,0.02190644,0.07825212
-4.45122561,0.22112730,0.01462549,0.00000000,0.10306907,0.03672486,0.02428055,0.08930627
-4.44522261,0.24389211,0.01537733,0.00000000,0.11658800,0.03992931,0.02690174,0.10130521
-4.43921961,0.26955783,0.01650447,0.00000000,0.13171098,0.04365941,0.02974223,0.11419525
-4.43321661,0.29787366,0.01799220,0.00000000,0.14838626,0.04786819,0.03276840,0.12789761
-4.42721361,0.32853787,0.01982404,0.00000000,0.16653269,0.05250126,0.03594081,0.14230746
-4.42121061,0.36119708,0.02198105,0.00000000,0.18603709,0.05749675,0.03921461,0.15729385
-4.41520760,0.39544728,0.02444128,0.00000000,0.20675228,0.06278544,0.04254008,0.17270054
-4.40920460,0.43083658,0.02717911,0.00000000,0.22849611,0.06829116,0.04586342,0.18834780
-4.40320160,0.46687009,0.03016477,0.00000000,0.25105160,0.07393151,0.04912780,0.20403525
-4.39719860,0.50301688,0.03336392,0.00000000,0.27416840,0.07961891,0.05227465,0.21954572
-4.39119560,0.53871911,0.03673753,0.00000000,0.29756566,0.08526187,0.05524502,0.23464998
-4.38519260,0.57340310,0.04024187,0.00000000,0.32093635,0.09076672,0.05798122,0.24911240
-4.37918959,0.60649212,0.04382884,0.00000000,0.34395304,0.09603952,0.06042843,0.26269712
-4.37318659,0.63742064,0.04744659,0.00000000,0.36627510,0.10098823,0.06253634,0.27517481
-4.36718359,0.66564941,0.05104036,0.00000000,0.38755704,0.10552499,0.06426074,0.28632960
-4.36118059,0.69068105,0.05455375,0.00000000,0.40745799,0.10956861,0.06556494,0.29596596
-4.35517759,0.71207549,0.05793009,0.00000000,0.42565181,0.11304690,0.06642107,0.30391534
-4.34917459,0.72946468,0.06111417,0.00000000,0.44183779,0.11589902,0.06681098,0.31004228
-4.34317159,0.74256624,0.06405409,0.00000000,0.45575133,0.11807762,0.06672695,0.31424973
-4.33716858,0.75119523,0.06670325,0.00000000,0.46717441,0.11955074,0.06617204,0.31648351
-4.33116558,0.75527398,0.06902234,0.00000000,0.47594546,0.12030338,0.06516001,0.31673555
-4.32516258,0.75483942,0.07098138,0.00000000,0.48196820,0.12033871,0.06371502,0.31504612
-4.31915958,0.75004785,0.07256160,0.00000000,0.48521931,0.11967886,0.06187084,0.31150468
-4.31315658,0.74117700,0.07375710,0.00000000,0.48575448,0.11836531,0.05966997,0.30624968
-4.30715358,0.72862545,0.07457638,0.00000000,0.48371276,0.11645883,0.05716233,0.29946707
