energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.90395198,2.07299165,0.00714595,0.17039962,0.82520417,0.59065759,0.03147830,0.77935662,0.78770263,0.11107405
-5.89794897,2.15602765,0.00743705,0.17979056,0.84966744,0.61450986,0.03292690,0.81017974,0.82183117,0.11467010
-5.89194597,2.23476755,0.00770435,0.18912115,0.87286961,0.63738987,0.03422774,0.83905277,0.85348318,0.11804027
-5.88594297,2.30778591,0.00794612,0.19826523,0.89431431,0.65886364,0.03535887,0.86544470,0.88210170,0.12111477
-5.87993997,2.37383929,0.00816170,0.20709891,0.91357107,0.67854547,0.03630205,0.88890206,0.90720889,0.12383572
-5.87393697,2.43190756,0.00835154,0.21550327,0.93028882,0.69611102,0.03704334,0.90906492,0.92842261,0.12615906
-5.86793397,2.48122579,0.00851715,0.22336682,0.94420559,0.71130782,0.03757357,0.92567892,0.94546944,0.12805593
-5.86193097,2.52130530,0.00866102,0.23058770,0.95515396,0.72396272,0.03788863,0.93860291,0.95819346,0.12951332
-5.85592796,2.55194295,0.00878653,0.23707559,0.96306233,0.73398598,0.03798951,0.94781161,0.96656028,0.13053403
-5.84992496,2.57321827,0.00889770,0.24275325,0.96795191,0.74137188,0.03788229,0.95339317,0.97065619,0.13113595
-5.84392196,2.58547887,0.00899905,0.24755780,0.96992997,0.74619581,0.03757780,0.95554182,0.97068248,0.13135057
-5.83791896,2.58931499,0.00909531,0.25144169,0.96917979,0.74860823,0.03709121,0.95454593,0.96694508,0.13122098
-5.83191596,2.58552473,0.00919118,0.25437336,0.96594802,0.74882565,0.03644140,0.95077207,0.95984029,0.13079936
-5.82591296,2.57507198,0.00929108,0.25633779,0.96053030,0.74711947,0.03565031,0.94464606,0.94983721,0.13014409
-5.81990995,2.55903951,0.00939885,0.25733665,0.95325594,0.74380314,0.03474203,0.93663183,0.93745789,0.12931665
-5.81390695,2.53857971,0.00951755,0.25738849,0.94447267,0.73921836,0.03374209,0.92720947,0.92325622,0.12837851
-5.80790395,2.51486586,0.00964926,0.25652867,0.93453216,0.73372131,0.03267649,0.91685345,0.90779672,0.12738819
-5.80190095,2.48904638,0.00979493,0.25480916,0.92377724,0.72766940,0.03157097,0.90601230,0.89163437,0.12639849
-5.79589795,2.46220452,0.00995426,0.25229826,0.91253122,0.72140931,0.03045025,0.89509072,0.87529636,0.12545425
-5.78989495,2.43532535,0.01012569,0.24908014,0.90109000,0.71526697,0.02933736,0.88443511,0.85926679,0.12459066
-5.78389195,2.40927154,0.01030640,0.24525422,0.88971702,0.70953972,0.02825315,0.87432321,0.84397498,0.12383211
-5.77788894,2.38476860,0.01049246,0.24093437,0.87864122,0.70449099,0.02721591,0.86495811,0.82978763,0.12319183
-5.77188594,2.36239999,0.01067892,0.23624786,0.86805780,0.70034758,0.02624112,0.85646707,0.81700528,0.12267207
-5.76588294,2.34261120,0.01086005,0.23133404,0.85813140,0.69729926,0.02534134,0.84890470,0.80586271,0.12226501
-5.75987994,2.32572212,0.01102958,0.22634267,0.84900136,0.69550050,0.02452628,0.84226030,0.79653304,0.12195424
-5.75387694,2.31194571,0.01118099,0.22143194,0.84078816,0.69507383,0.02380289,0.83646860,0.78913486,0.12171656
-5.74787394,2.30141122,0.01130774,0.21676611,0.83360064,0.69611429,0.02317561,0.83142304,0.78374160,0.12152428
-5.74187094,2.29418945,0.01140366,0.21251271,0.82754300,0.69869426,0.02264666,0.82699066,0.78039228,0.12134753
-5.73586793,2.29031787,0.01146312,0.20883939,0.82272107,0.70286816,0.02221635,0.82302744,0.77910256,0.12115664
-5.72986493,2.28982328,0.01148135,0.20591047,0.81924701,0.70867634,0.02188340,0.81939306,0.77987518,0.12092444
-5.72386193,2.29274000,0.01145458,0.20388307,0.81724219,0.71614767,0.02164524,0.81596415,0.78270886,0.12062812
-5.71785893,2.29912194,0.01138025,0.20290315,0.81683752,0.72530054,0.02149830,0.81264509,0.78760497,0.12025083
-5.71185593,2.30904756,0.01125707,0.20310131,0.81817133,0.73614195,0.02143822,0.80937569,0.79457132,0.11978271
-5.70585293,2.32261715,0.01108504,0.20458868,0.82138465,0.74866476,0.02145996,0.80613543,0.80362282,0.11922142
-5.69984992,2.33994252,0.01086546,0.20745280,0.82661405,0.76284322,0.02155793,0.80294392,0.81477886,0.11857201
-5.69384692,2.36112995,0.01060083,0.21175392,0.83398253,0.77862717,0.02172601,0.79985775,0.82805772,0.11784637
-5.68784392,2.38625755,0.01029472,0.21752166,0.84358885,0.79593537,0.02195750,0.79696403,0.84346827,0.11706208
-5.68184092,2.41534888,0.00995158,0.22475223,0.85549602,0.81464859,0.02224509,0.79437110,0.86099976,0.11624092
-5.67583792,2.44834492,0.00957657,0.23340644,0.86971974,0.83460309,0.02258076,0.79219723,0.88061035,0.11540701
-5.66983492,2.48507656,0.00917534,0.24340854,0.88621746,0.85558530,0.02295571,0.79055801,0.90221539,0.11458486
-5.66383192,2.52524004,0.00875379,0.25464610,0.90487896,0.87732821,0.02336029,0.78955343,0.92567645,0.11379731
-5.65782891,2.56837739,0.00831786,0.26697092,0.92551910,0.89951013,0.02378398,0.78925552,0.95079184,0.11306361
-5.65182591,2.61386372,0.00787335,0.28020100,0.94787333,0.92175626,0.02421541,0.78969734,0.97728970,0.11239767
-5.64582291,2.66090291,0.00742572,0.29412378,0.97159655,0.94364316,0.02464245,0.79086415,1.00482422,0.11180669
-5.63981991,2.70853244,0.00697997,0.30850023,0.99626551,0.96470638,0.02505235,0.79268735,1.03297555,0.11129016
-5.63381691,2.75563785,0.00654054,0.32307016,1.02138492,0.98445097,0.02543198,0.79504147,1.06125374,0.11083932
-5.62781391,2.80097643,0.00611125,0.33755815,1.04639718,1.00236450,0.02576804,0.79774456,1.08910665,0.11043716
-5.62181091,2.84320936,0.00569523,0.35168028,1.07069547,1.01793210,0.02604747,0.80056199,1.11593181,0.11005885
-5.61580790,2.88094095,0.00529499,0.36515127,1.09363968,1.03065289,0.02625776,0.80321327,1.14109162,0.10967266
-5.60980490,2.91276303,0.00491241,0.37769179,1.11457462,1.04005679,0.02638730,0.80538180,1.16393142,0.10924131
-5.60380190,2.93730260,0.00454886,0.38903578,1.13284973,1.04572123,0.02642584,0.80672675,1.18379944,0.10872355
-5.59779890,2.95327017,0.00420521,0.39893743,1.14783950,1.04728656,0.02636476,0.80689666,1.20006799,0.10807611
-5.59179590,2.95950672,0.00388199,0.40717757,1.15896368,1.04446965,0.02619743,0.80554388,1.21215463,0.10725563
-5.58579290,2.95502685,0.00357949,0.41356933,1.16570649,1.03707490,0.02591949,0.80233928,1.21954243,0.10622070
-5.57978989,2.93905618,0.00329782,0.41796279,1.16763390,1.02500211,0.02552897,0.79698625,1.22179851,0.10493379
-5.57378689,2.91106138,0.00303707,0.42024850,1.16440844,1.00825092,0.02502648,0.78923371,1.21858976,0.10336302
-5.56778389,2.87077144,0.00279737,0.42035977,1.15580072,0.98692164,0.02441520,0.77888711,1.20969531,0.10148363
-5.56178089,2.81818952,0.00257898,0.41827361,1.14169736,0.96121244,0.02370079,0.76581731,1.19501494,0.09927917
-5.55577789,2.75359502,0.00238236,0.41401048,1.12210502,0.93141322,0.02289132,0.74996680,1.17457342,0.09674230
-5.54977489,2.67753600,0.00220825,0.40763274,1.09715034,0.89789632,0.02199700,0.73135306,1.14852038,0.09387520
-5.54377189,2.59081263,0.00205769,0.39924193,1.06707598,0.86110490,0.02102989,0.71006914,1.11712592,0.09068961
-5.53776888,2.49445260,0.00193204,0.38897516,1.03223289,0.82153924,0.02000363,0.68628137,1.08077232,0.08720643
-5.53176588,2.38967994,0.00183302,0.37700058,0.99306932,0.77974189,0.01893301,0.66022453,1.03994209,0.08345508
-5.52576288,2.27787856,0.00176269,0.36351227,0.95011693,0.73628209,0.01783360,0.63219466,0.99520321,0.07947243
-5.51975988,2.16055226,0.00172344,0.34872469,0.90397480,0.69174037,0.01672137,0.60254001,0.94719200,0.07530157
-5.51375688,2.03928301,0.00171794,0.33286689,0.85529183,0.64669371,0.01561228,0.57165051,0.89659454,0.07099045
-5.50775388,1.91568887,0.00174913,0.31617672,0.80474841,0.60170188,0.01452191,0.53994621,0.84412739,0.06659025
-5.50175088,1.79138327,0.00182011,0.29889518,0.75303799,0.55729529,0.01346518,0.50786524,0.79051831,0.06215393
-5.49574787,1.66793685,0.00193409,0.28126109,0.70084916,0.51396474,0.01245596,0.47585171,0.73648777,0.05773461
-5.48974487,1.54684304,0.00209427,0.26350616,0.64884902,0.47215320,0.01150690,0.44434397,0.68273176,0.05338417
-5.48374187,1.42948814,0.00230374,0.24585065,0.59766814,0.43224962,0.01062916,0.41376370,0.62990656,0.04915190
-5.47773887,1.31712650,0.00256536,0.22849958,0.54788776,0.39458494,0.00983231,0.38450597,0.57861582,0.04508340
-5.47173587,1.21086122,0.00288158,0.21163971,0.50002930,0.35942994,0.00912417,0.35693079,0.52940013,0.04121962
-5.46573287,1.11163035,0.00325431,0.19543705,0.45454657,0.32699502,0.00851074,0.33135603,0.48272941,0.03759619
-5.45972986,1.02019853,0.00368474,0.18003516,0.41182056,0.29743144,0.00799623,0.30805211,0.43899798,0.03424288
-5.45372686,0.93715385,0.00417320,0.16555407,0.37215691,0.27083396,0.00758298,0.28723830,0.39852234,0.03118342
-5.44772386,0.86290946,0.00471898,0.15208978,0.33578582,0.24724455,0.00727160,0.26908068,0.36154141,0.02843541
-5.44172086,0.79770939,0.00532021,0.13971440,0.30286420,0.22665693,0.00706096,0.25369176,0.32821900,0.02601050
-5.43571786,0.74163808,0.00597369,0.12847677,0.27347976,0.20902172,0.00694831,0.24113156,0.29864824,0.02391470
-5.42971486,0.69463304,0.00667485,0.11840352,0.24765677,0.19425197,0.00692945,0.23141005,0.27285747,0.02214891
-5.42371186,0.65649989,0.00741770,0.10950057,0.22536293,0.18222892,0.00699880,0.22449077,0.25081743,0.02070939
-5.41770885,0.62692926,0.00819477,0.10175492,0.20651721,0.17280787,0.00714962,0.22029545,0.23244915,0.01958850
-5.41170585,0.60551496,0.00899723,0.09513676,0.19099816,0.16582390,0.00737414,0.21870937,0.21763234,0.01877536
-5.40570285,0.59177277,0.00981494,0.08960166,0.17865229,0.16109753,0.00766380,0.21958731,0.20621383,0.01825655
-5.39969985,0.58515937,0.01063665,0.08509305,0.16930235,0.15844014,0.00800942,0.22275977,0.19801572,0.01801677
-5.39369685,0.58509086,0.01145022,0.08154459,0.16275509,0.15765901,0.00840143,0.22803938,0.19284310,0.01803950
-5.38769385,0.59096040,0.01224288,0.07888265,0.15880829,0.15856210,0.00883010,0.23522709,0.19049089,0.01830758
-5.38169085,0.60215454,0.01300157,0.07702868,0.15725701,0.16096237,0.00928570,0.24411804,0.19074977,0.01880364
-5.37568784,0.61806779,0.01371328,0.07590140,0.15789868,0.16468172,0.00975879,0.25450694,0.19341104,0.01951047
-5.36968484,0.63811526,0.01436542,0.07541888,0.16053717,0.16955438,0.01024036,0.26619267,0.19827017,0.02041132
-5.36368184,0.66174291,0.01494624,0.07550029,0.16498572,0.17542984,0.01072203,0.27898209,0.20512926,0.02149003
-5.35767884,0.68843554,0.01544512,0.07606746,0.17106874,0.18217533,0.01119620,0.29269283,0.21379816,0.02273101
-5.35167584,0.71772212,0.01585297,0.07704605,0.17862261,0.18967765,0.01165619,0.30715517,0.22409460,0.02411923
-5.34567284,0.74917890,0.01616252,0.07836645,0.18749558,0.19784472,0.01209632,0.32221288,0.23584324,0.02564003
-5.33966983,0.78243023,0.01636849,0.07996437,0.19754693,0.20660653,0.01251195,0.33772312,0.24887396,0.02727885
-5.33366683,0.81714752,0.01646785,0.08178112,0.20864554,0.21591576,0.01289952,0.35355564,0.26301957,0.02902099
-5.32766383,0.85304674,0.01645981,0.08376360,0.22066820,0.22574816,0.01325653,0.36959128,0.27811324,0.03085129
-5.32166083,0.88988496,0.01634589,0.08586412,0.23349773,0.23610263,0.01358149,0.38572010,0.29398592,0.03275383
-5.31565783,0.92745650,0.01612983,0.08804004,0.24702133,0.24700125,0.01387383,0.40183945,0.31046397,0.03471169
-5.30965483,0.96558923,0.01581739,0.09025332,0.26112914,0.25848918,0.01413381,0.41785212,0.32736750,0.03670678
-5.30365183,1.00414162,0.01541619,0.09247004,0.27571336,0.27063468,0.01436244,0.43366493,0.34450934,0.03871976
-5.29764882,1.04300095,0.01493541,0.09465992,0.29066801,0.28352913,0.01456130,0.44918796,0.36169518,0.04073008
-5.29164582,1.08208304,0.01438544,0.09679600,0.30588938,0.29728709,0.01473251,0.46433470,0.37872479,0.04271617
-5.28564282,1.12133366,0.01377758,0.09885440,0.32127721,0.31204642,0.01487856,0.47902303,0.39539447,0.04465577
-5.27963982,1.16073155,0.01312364,0.10081422,0.33673650,0.32796829,0.01500228,0.49317737,0.41150069,0.04652639
-5.27363682,1.20029299,0.01243562,0.10265768,0.35217992,0.34523692,0.01510673,0.50673164,0.42684480,0.04830586
-5.26763382,1.24007723,0.01172540,0.10437030,0.36753051,0.36405897,0.01519520,0.51963315,0.44123858,0.04997305
-5.26163082,1.28019238,0.01100438,0.10594133,0.38272457,0.38466228,0.01527112,0.53184696,0.45451032,0.05150859
-5.25562781,1.32080092,0.01028332,0.10736417,0.39771428,0.40729368,0.01533813,0.54336058,0.46651119,0.05289564
-5.24962481,1.36212401,0.00957206,0.10863684,0.41247000,0.43221587,0.01539997,0.55418852,0.47712136,0.05412059
-5.24362181,1.40444376,0.00887944,0.10976239,0.42698179,0.45970290,0.01546059,0.56437634,0.48625551,0.05517380
-5.23761881,1.44810267,0.00821316,0.11074924,0.44125999,0.49003440,0.01552404,0.57400387,0.49386739,0.05605008
-5.23161581,1.49349959,0.00757980,0.11161131,0.45533467,0.52348823,0.01559450,0.58318708,0.49995303,0.05674911
-5.22561281,1.54108184,0.00698476,0.11236795,0.46925387,0.56033190,0.01567621,0.59207848,0.50455230,0.05727564
-5.21960980,1.59133319,0.00643235,0.11304360,0.48308053,0.60081266,0.01577341,0.60086576,0.50774870,0.05763949
-5.21360680,1.64475791,0.00592587,0.11366723,0.49688833,0.64514663,0.01589024,0.60976847,0.50966719,0.05785529
-5.20760380,1.70186138,0.00546767,0.11427150,0.51075652,0.69350742,0.01603062,0.61903303,0.51047027,0.05794206
-5.20160080,1.76312786,0.00505929,0.11489170,0.52476403,0.74601456,0.01619806,0.62892582,0.51035226,0.05792253
-5.19559780,1.82899659,0.00470156,0.11556461,0.53898325,0.80272243,0.01639557,0.63972501,0.50953224,0.05782234
-5.18959480,1.89983723,0.00439469,0.11632715,0.55347386,0.86361012,0.01662540,0.65171111,0.50824585,0.05766906
-5.18359180,1.97592620,0.00413840,0.11721515,0.56827713,0.92857299,0.01688891,0.66515693,0.50673644,0.05749116
-5.17758879,2.05742508,0.00393194,0.11826214,0.58341101,0.99741626,0.01718643,0.68031730,0.50524607,0.05731693
-5.17158579,2.14436241,0.00377424,0.11949836,0.59886654,1.06985131,0.01751707,0.69741893,0.50400668,0.05717343
-5.16558279,2.23662002,0.00366386,0.12094995,0.61460574,1.14549492,0.01787868,0.71665115,0.50323202,0.05708550
-5.15957979,2.33392481,0.00359908,0.12263852,0.63056116,1.22387166,0.01826775,0.73815759,0.50311062,0.05707491
-5.15357679,2.43584635,0.00357789,0.12458095,0.64663729,1.30441960,0.01867945,0.76202945,0.50380015,0.05715960
-5.14757379,2.54180071,0.00359796,0.12678962,0.66271354,1.38649911,0.01910769,0.78830035,0.50542329,0.05735319
-5.14157079,2.65106025,0.00365668,0.12927288,0.67864895,1.46940452,0.01954522,0.81694311,0.50806532,0.05766464
-5.13556778,2.76276883,0.00375111,0.13203574,0.69428797,1.55237827,0.01998382,0.84786832,0.51177331,0.05809808
-5.12956478,2.87596169,0.00387795,0.13508078,0.70946721,1.63462684,0.02041453,0.88092480,0.51655688,0.05865284
-5.12356178,2.98958886,0.00403356,0.13840908,0.72402253,1.71533807,0.02082791,0.91590173,0.52239022,0.05932371
-5.11755878,3.10254104,0.00421395,0.14202114,0.73779617,1.79369898,0.02121433,0.95253223,0.52921521,0.06010129
-5.11155578,3.21367640,0.00441475,0.14591756,0.75064324,1.86891352,0.02156429,0.99049826,0.53694531,0.06097243
-5.10555278,3.32184737,0.00463131,0.15009949,0.76243730,1.94021962,0.02186873,1.02943645,0.54546988,0.06192079
-5.09954977,3.42592606,0.00485864,0.15456879,0.77307466,2.00690499,0.02211930,1.06894477,0.55465858,0.06292747
-5.09354677,3.52482746,0.00509156,0.15932762,0.78247707,2.06832119,0.02230864,1.10858960,0.56436571,0.06397159
-5.08754377,3.61752983,0.00532469,0.16437776,0.79059271,2.12389572,0.02243059,1.14791328,0.57443416,0.06503090
-5.08154077,3.70309166,0.00555261,0.16971928,0.79739557,2.17314193,0.02248039,1.18644177,0.58469889,0.06608233
-5.07553777,3.78066528,0.00576992,0.17534906,0.80288314,2.21566675,0.02245476,1.22369242,0.59498984,0.06710256
-5.06953477,3.84950715,0.00597134,0.18125880,0.80707292,2.25117622,0.02235197,1.25918180,0.60513427,0.06806842
-5.06353177,3.90898519,0.00615188,0.18743296,0.80999782,2.27947909,0.02217184,1.29243352,0.61495865,0.06895732
-5.05752876,3.95858361,0.00630691,0.19384664,0.81170103,2.30048866,0.02191566,1.32298607,0.62429015,0.06974764
-5.05152576,3.99790593,0.00643228,0.20046360,0.81223079,2.31422302,0.02158611,1.35040060,0.63295791,0.07041899
-5.04552276,4.02667661,0.00652448,0.20723458,0.81163537,2.32080408,0.02118706,1.37426867,0.64079435,0.07095250
-5.03951976,4.04474199,0.00658065,0.21409610,0.80995882,2.32045537,0.02072343,1.39421989,0.64763650,0.07133106
-5.03351676,4.05207070,0.00659873,0.22096988,0.80723770,2.31349890,0.02020095,1.40992931,0.65332772,0.07153954
-5.02751376,4.04875403,0.00657747,0.22776297,0.80349913,2.30035096,0.01962594,1.42112447,0.65771972,0.07156503
-5.02151076,4.03500604,0.00651648,0.23436879,0.79876017,2.28151684,0.01900511,1.42759190,0.66067506,0.07139698
-5.01550775,4.01116333,0.00641624,0.24066890,0.79302870,2.25758448,0.01834533,1.42918284,0.66207005,0.07102745
-5.00950475,3.97768415,0.00627805,0.24653566,0.78630550,2.22921657,0.01765349,1.42581793,0.66179800,0.07045127
-5.00350175,3.93514619,0.00610404,0.25183567,0.77858756,2.19714127,0.01693626,1.41749064,0.65977274,0.06966617
-4.99749875,3.88424266,0.00589701,0.25643375,0.76987202,2.16214094,0.01620004,1.40426909,0.65593213,0.06867293
-4.99149575,3.82577588,0.00566044,0.26019748,0.76016068,2.12503916,0.01545081,1.38629625,0.65024139,0.06747545
-4.98549275,3.76064792,0.00539829,0.26300189,0.74946443,2.08668555,0.01469406,1.36378814,0.64269609,0.06608079
-4.97948974,3.68984782,0.00511495,0.26473425,0.73780735,2.04793875,0.01393482,1.33703007,0.63332446,0.06449908
-4.97348674,3.61443522,0.00481507,0.26529866,0.72523010,2.00964769,0.01317757,1.30637088,0.62218881,0.06274346
-4.96748374,3.53552033,0.00450343,0.26462011,0.71179218,1.97263133,0.01242634,1.27221531,0.60938600,0.06082987
-4.96148074,3.45424058,0.00418484,0.26264799,0.69757300,1.93765764,0.01168467,1.23501467,0.59504665,0.05877678
-4.95547774,3.37173458,0.00386401,0.25935874,0.68267150,1.90542233,0.01095572,1.19525605,0.57933322,0.05660482
-4.94947474,3.28911410,0.00354546,0.25475752,0.66720440,1.87652812,0.01024232,1.15345063,0.56243673,0.05433640
-4.94347174,3.20743529,0.00323339,0.24887887,0.65130314,1.85146555,0.00954699,1.11012128,0.54457250,0.05199525
-4.93746873,3.12767039,0.00293167,0.24178627,0.63510968,1.83059612,0.00887204,1.06579024,0.52597472,0.04960588
-4.93146573,3.05068122,0.00264377,0.23357072,0.61877152,1.81413878,0.00821960,1.02096706,0.50689035,0.04719309
-4.92546273,2.97719596,0.00237272,0.22434828,0.60243624,1.80216051,0.00759165,0.97613769,0.48757243,0.04478144
-4.91945973,2.90779043,0.00212115,0.21425691,0.58624590,1.79457186,0.00699010,0.93175482,0.46827312,0.04239477
-4.91345673,2.84287509,0.00189125,0.20345253,0.57033186,1.79112773,0.00641674,0.88823011,0.44923688,0.04005572
-4.90745373,2.78268863,0.00168484,0.19210472,0.55481014,1.79143397,0.00587331,0.84592849,0.43069393,0.03778539
-4.90145073,2.72729859,0.00150340,0.18039212,0.53977782,1.79495959,0.00536147,0.80516480,0.41285443,0.03560297
-4.89544772,2.67660937,0.00134815,0.16849781,0.52531071,1.80105446,0.00488278,0.76620267,0.39590351,0.03352556
-4.88944472,2.63037725,0.00122007,0.15660482,0.51146227,1.80897184,0.00443874,0.72925575,0.37999741,0.03156801
-4.88344172,2.58823173,0.00111995,0.14489198,0.49826408,1.81789512,0.00403072,0.69449097,0.36526084,0.02974284
-4.87743872,2.54970230,0.00104853,0.13353024,0.48572758,1.82696743,0.00365995,0.66203351,0.35178564,0.02806034
-4.87143572,2.51424907,0.00100643,0.12267946,0.47384700,1.83532312,0.00332755,0.63197300,0.33963063,0.02652861
-4.86543272,2.48129580,0.00099429,0.11248593,0.46260331,1.84211965,0.00303443,0.60437063,0.32882278,0.02515373
-4.85942971,2.45026334,0.00101273,0.10308037,0.45196869,1.84656845,0.00278134,0.57926638,0.31935932,0.02393999
-4.85342671,2.42060183,0.00106237,0.09457664,0.44191139,1.84796337,0.00256885,0.55668596,0.31121082,0.02289008
-4.84742371,2.39181964,0.00114385,0.08707090,0.43240040,1.84570542,0.00239729,0.53664696,0.30432483,0.02200530
-4.84142071,2.36350763,0.00125776,0.08064123,0.42340969,1.83932271,0.00226676,0.51916362,0.29862996,0.02128576
-4.83541771,2.33535726,0.00140460,0.07534763,0.41492162,1.82848470,0.00217715,0.50425000,0.29404014,0.02073055
-4.82941471,2.30717148,0.00158475,0.07123223,0.40692937,1.81301005,0.00212805,0.49192115,0.29045873,0.02033783
-4.82341171,2.27886810,0.00179835,0.06831961,0.39943795,1.79286797,0.00211879,0.48219239,0.28778238,0.02010491
-4.81740870,2.25047518,0.00204525,0.06661726,0.39246405,1.76817305,0.00214840,0.47507645,0.28590439,0.02002817
-4.81140570,2.22211908,0.00232489,0.06611597,0.38603446,1.73917387,0.00221555,0.47057891,0.28471751,0.02010307
-4.80540270,2.19400585,0.00263622,0.06679012,0.38018322,1.70623621,0.00231858,0.46869221,0.28411601,0.02032394
-4.79939970,2.16639720,0.00297762,0.06859807,0.37494782,1.66982181,0.00245544,0.46938847,0.28399708,0.02068388
-4.79339670,2.13958264,0.00334683,0.07148232,0.37036463,1.63046374,0.00262367,0.47261206,0.28426163,0.02117456
-4.78739370,2.11384958,0.00374084,0.07536978,0.36646385,1.58873981,0.00282038,0.47827207,0.28481444,0.02178599
-4.78139070,2.08945322,0.00415592,0.08017216,0.36326454,1.54524536,0.00304226,0.48623567,0.28556391,0.02250639
-4.77538769,2.06658840,0.00458759,0.08578637,0.36076993,1.50056684,0.00328553,0.49632276,0.28642155,0.02332207
-4.76938469,2.04536498,0.00503062,0.09209531,0.35896346,1.45525733,0.00354599,0.50830251,0.28730127,0.02421736
-4.76338169,2.02578860,0.00547913,0.09896892,0.35780596,1.40981545,0.00381907,0.52189228,0.28811882,0.02517464
-4.75737869,2.00774796,0.00592664,0.10626567,0.35723406,1.36466822,0.00409981,0.53675921,0.28879140,0.02617449
-4.75137569,1.99100968,0.00636623,0.11383448,0.35716022,1.32015887,0.00438300,0.55252466,0.28923765,0.02719590
-4.74537269,1.97522111,0.00679067,0.12151720,0.35747434,1.27653983,0.00466321,0.56877150,0.28937809,0.02821666
-4.73936968,1.95992106,0.00719265,0.12915149,0.35804696,1.23397101,0.00493491,0.58505414,0.28913609,0.02921379
-4.73336668,1.94455798,0.00756494,0.13657424,0.35873400,1.19252322,0.00519262,0.60091076,0.28843942,0.03016412
-4.72736368,1.92851464,0.00790062,0.14362526,0.35938273,1.15218627,0.00543099,0.61587759,0.28722220,0.03104490
-4.72136068,1.91113790,0.00819333,0.15015127,0.35983872,1.11288095,0.00564498,0.62950417,0.28542739,0.03183452
-4.71535768,1.89177188,0.00843744,0.15600999,0.35995340,1.07447411,0.00582995,0.64136929,0.28300944,0.03251315
-4.70935468,1.86979271,0.00862828,0.16107417,0.35959182,1.03679572,0.00598185,0.65109644,0.27993715,0.03306348
-4.70335168,1.84464281,0.00876229,0.16523529,0.35864007,0.99965693,0.00609730,0.65836823,0.27619636,0.03347135
-4.69734867,1.81586276,0.00883718,0.16840698,0.35701204,0.96286781,0.00617372,0.66293895,0.27179244,0.03372628
-4.69134567,1.78311884,0.00885201,0.17052772,0.35465512,0.92625409,0.00620939,0.66464450,0.26675226,0.03382193
-4.68534267,1.74622485,0.00880724,0.17156284,0.35155431,0.88967164,0.00620352,0.66340922,0.26112546,0.03375637
-4.67933967,1.70515667,0.00870471,0.17150567,0.34773468,0.85301816,0.00615626,0.65924921,0.25498497,0.03353227
-4.67333667,1.66005906,0.00854763,0.17037769,0.34326187,0.81624152,0.00606875,0.65227184,0.24842651,0.03315678
-4.66733367,1.61124404,0.00834045,0.16822772,0.33824058,0.77934434,0.00594297,0.64267152,0.24156710,0.03264138
-4.66133067,1.55918106,0.00808873,0.16513021,0.33281108,0.74238493,0.00578179,0.63072182,0.23454262,0.03200144
-4.65532766,1.50447960,0.00779896,0.16118248,0.32714384,0.70547447,0.00558879,0.61676431,0.22750426,0.03125572
-4.64932466,1.44786492,0.00747832,0.15650129,0.32143264,0.66877111,0.00536818,0.60119471,0.22061417,0.03042562
-4.64332166,1.39014852,0.00713452,0.15121866,0.31588629,0.63247123,0.00512464,0.58444690,0.21404041,0.02953447
