energy_ev,total_up,Nb_p_up,Nb_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.72386193,2.60880159,1.76507139,1.71098774,0.06409341,0.00095703,2.14108623,0.00000000
-5.71785893,2.51550542,1.70335650,1.65649275,0.05878683,0.00093733,2.07077373,0.00000000
-5.71185593,2.42380189,1.64449997,1.60174391,0.05369440,0.00091839,2.00102850,0.00000000
-5.70585293,2.33391017,1.58830649,1.54698855,0.04885052,0.00090003,1.93204136,0.00000000
-5.69984992,2.24598908,1.53456268,1.49243381,0.04429007,0.00088209,1.86395008,0.00000000
-5.69384692,2.16014011,1.48304818,1.43824425,0.04004824,0.00086439,1.79684031,0.00000000
-5.68784392,2.07641560,1.43354866,1.38454332,0.03616052,0.00084677,1.73075068,0.00000000
-5.68184092,1.99483166,1.38587053,1.33141847,0.03266305,0.00082908,1.66568209,0.00000000
-5.67583792,1.91538523,1.33985692,1.27892959,0.02959309,0.00081120,1.60161037,0.00000000
-5.66983492,1.83807428,1.29540437,1.22711997,0.02698978,0.00079308,1.53850175,0.00000000
-5.66383192,1.76291990,1.25247946,1.17602912,0.02489509,0.00077469,1.47632982,0.00000000
-5.65782891,1.68998886,1.21113450,1.12570636,0.02335494,0.00075610,1.41509299,0.00000000
-5.65182591,1.61941505,1.17152129,1.07622430,0.02242042,0.00073743,1.35483119,0.00000000
-5.64582291,1.55141844,1.13390219,1.02769105,0.02214903,0.00071890,1.29564053,0.00000000
-5.63981991,1.48632017,1.09865736,0.98026049,0.02260587,0.00070080,1.23768501,0.00000000
-5.63381691,1.42455247,1.06628765,0.93413960,0.02386465,0.00068352,1.18120426,0.00000000
-5.62781391,1.36666273,1.03741229,0.88959251,0.02600847,0.00066751,1.12651676,0.00000000
-5.62181091,1.31331085,1.01276111,0.84694073,0.02913023,0.00065331,1.07401820,0.00000000
-5.61580790,1.26525986,0.99316092,0.80655953,0.03333247,0.00064152,1.02417470,0.00000000
-5.60980490,1.22335958,0.97951619,0.76887044,0.03872681,0.00063279,0.97751131,0.00000000
-5.60380190,1.18852392,0.97278410,0.73433030,0.04543253,0.00062778,0.93459604,0.00000000
-5.59779890,1.16170235,0.97394457,0.70341710,0.05357452,0.00062718,0.89602015,0.00000000
-5.59179590,1.14384645,0.98396595,0.67661342,0.06328046,0.00063165,0.86237556,0.00000000
-5.58579290,1.13587279,1.00376718,0.65438800,0.07467713,0.00064183,0.83423029,0.00000000
-5.57978989,1.13862340,1.03417783,0.63717633,0.08788602,0.00065827,0.81210303,0.00000000
-5.57378689,1.15282520,1.07589697,0.62536102,0.10301816,0.00068144,0.79643792,0.00000000
-5.56778389,1.17905018,1.12945266,0.61925279,0.12016842,0.00071169,0.78758068,0.00000000
-5.56178089,1.21767761,1.19516346,0.61907287,0.13940928,0.00074924,0.78575710,0.00000000
-5.55577789,1.26886014,1.27310354,0.62493752,0.16078449,0.00079412,0.79105486,0.00000000
-5.54977489,1.33249518,1.36307326,0.63684550,0.18430260,0.00084622,0.80340963,0.00000000
-5.54377189,1.40820294,1.46457653,0.65466884,0.20993088,0.00090521,0.82259602,0.00000000
-5.53776888,1.49531260,1.57680656,0.67814756,0.23758982,0.00097059,0.84822405,0.00000000
-5.53176588,1.59285743,1.69864127,0.70688872,0.26714858,0.00104164,0.87974146,0.00000000
-5.52576288,1.69957988,1.82864919,0.74036983,0.29842167,0.00111747,0.91644198,0.00000000
-5.51975988,1.81394688,1.96510660,0.77794694,0.33116724,0.00119699,0.95747961,0.00000000
-5.51375688,1.93417568,2.10602600,0.81886712,0.36508717,0.00127899,1.00188839,0.00000000
-5.50775388,2.05826975,2.24919576,0.86228524,0.39982925,0.00136208,1.04860736,0.00000000
-5.50175088,2.18406406,2.39222995,0.90728441,0.43499148,0.00144481,1.09650985,0.00000000
-5.49574787,2.30927864,2.53262734,0.95289981,0.47012859,0.00152566,1.14443612,0.00000000
-5.48974487,2.43157868,2.66783753,0.99814485,0.50476076,0.00160307,1.19122823,0.00000000
-5.48374187,2.54863930,2.79533211,1.04203900,0.53838426,0.00167554,1.23576588,0.00000000
-5.47773887,2.65821263,2.91267829,1.08363616,0.57048377,0.00174160,1.27700177,0.00000000
-5.47173587,2.75819470,3.01761211,1.12205263,0.60054606,0.00179992,1.31399511,0.00000000
-5.46573287,2.84668947,3.10810822,1.15649352,0.62807440,0.00184929,1.34594189,0.00000000
-5.45972986,2.92206732,3.18244345,1.18627649,0.65260328,0.00188873,1.37220046,0.00000000
-5.45372686,2.98301550,3.23925127,1.21085193,0.67371280,0.00191743,1.39231152,0.00000000
-5.44772386,3.02857828,3.27756482,1.22981857,0.69104213,0.00193487,1.40601125,0.00000000
-5.44172086,3.05818493,3.29684635,1.24293383,0.70430137,0.00194076,1.41323730,0.00000000
-5.43571786,3.07166418,3.29700199,1.25011857,0.71328143,0.00193507,1.41412688,0.00000000
-5.42971486,3.06924431,3.27838078,1.25145564,0.71786126,0.00191805,1.40900730,0.00000000
-5.42371186,3.05153893,3.24175819,1.24718265,0.71801234,0.00189020,1.39837907,0.00000000
-5.41770885,3.01951873,3.18830473,1.23767887,0.71379995,0.00185223,1.38289237,0.00000000
-5.41170585,2.97447065,3.11954110,1.22344715,0.70538133,0.00180508,1.36331780,0.00000000
-5.40570285,2.91794610,3.03728174,1.20509134,0.69300073,0.00174983,1.34051276,0.00000000
-5.39969985,2.85170060,2.94356959,1.18329048,0.67698167,0.00168771,1.31538486,0.00000000
-5.39369685,2.77762754,2.84060467,1.15877079,0.65771662,0.00162004,1.28885402,0.00000000
-5.38769385,2.69768898,2.73066976,1.13227678,0.63565474,0.00154819,1.26181493,0.00000000
-5.38169085,2.61384662,2.61605633,1.10454272,0.61128814,0.00147351,1.23510143,0.00000000
-5.37568784,2.52799589,2.49899379,1.07626584,0.58513740,0.00139736,1.20945443,0.00000000
-5.36968484,2.44190589,2.38158484,1.04808236,0.55773678,0.00132099,1.18549474,0.00000000
-5.36368184,2.35716772,2.26574943,1.02054734,0.52962000,0.00124558,1.16370180,0.00000000
-5.35767884,2.27515311,2.15317912,0.99411928,0.50130697,0.00117217,1.14439918,0.00000000
-5.35167584,2.19698465,2.04530332,0.96914980,0.47329199,0.00110166,1.12774745,0.00000000
-5.34567284,2.12351857,1.94326799,0.94587894,0.44603387,0.00103480,1.11374431,0.00000000
-5.33966983,2.05533995,1.84792696,0.92443580,0.41994812,0.00097220,1.10223195,0.00000000
-5.33366683,1.99277010,1.75984544,0.90484442,0.39540140,0.00091427,1.09291106,0.00000000
-5.32766383,1.93588480,1.67931443,0.88703425,0.37270822,0.00086132,1.08536062,0.00000000
-5.32166083,1.88454200,1.60637480,0.87085456,0.35212972,0.00081349,1.07906235,0.00000000
-5.31565783,1.83841687,1.54084897,0.85609163,0.33387429,0.00077081,1.07342873,0.00000000
-5.30965483,1.79704203,1.48237817,0.84248797,0.31809979,0.00073321,1.06783291,0.00000000
-5.30365183,1.75985052,1.43046314,0.82976224,0.30491692,0.00070052,1.06163946,0.00000000
-5.29764882,1.72621926,1.38450587,0.81762890,0.29439334,0.00067253,1.05423413,0.00000000
-5.29164582,1.69551055,1.34385055,0.80581648,0.28655823,0.00064895,1.04505176,0.00000000
-5.28564282,1.66710988,1.30782164,0.79408379,0.28140679,0.00062948,1.03360072,0.00000000
-5.27963982,1.64045811,1.27575767,0.78223308,0.27890453,0.00061380,1.01948338,0.00000000
-5.27363682,1.61507709,1.24703941,0.77011982,0.27899093,0.00060161,1.00241148,0.00000000
-5.26763382,1.59058765,1.22111183,0.75765877,0.28158245,0.00059257,0.98221625,0.00000000
-5.26163082,1.56671992,1.19749916,0.74482624,0.28657477,0.00058640,0.95885294,0.00000000
-5.25562781,1.54331591,1.17581328,0.73165867,0.29384430,0.00058282,0.93239987,0.00000000
-5.24962481,1.52032507,1.15575570,0.71824794,0.30324901,0.00058157,0.90305234,0.00000000
-5.24362181,1.49779370,1.13711380,0.70473381,0.31462880,0.00058243,0.87111192,0.00000000
-5.23761881,1.47584938,1.11975225,0.69129417,0.32780563,0.00058519,0.83697189,0.00000000
-5.23161581,1.45468179,1.10360071,0.67813372,0.34258357,0.00058966,0.80109954,0.00000000
-5.22561281,1.43452140,1.08863902,0.66547195,0.35874917,0.00059568,0.76401642,0.00000000
-5.21960980,1.41561751,1.07488105,0.65353087,0.37607221,0.00060310,0.72627738,0.00000000
-5.21360680,1.39821684,1.06235838,0.64252337,0.39430712,0.00061180,0.68844932,0.00000000
-5.20760380,1.38254403,1.05110494,0.63264267,0.41319521,0.00062166,0.65109063,0.00000000
-5.20160080,1.36878484,1.04114329,0.62405323,0.43246776,0.00063258,0.61473201,0.00000000
-5.19559780,1.35707291,1.03247352,0.61688358,0.45184987,0.00064445,0.57985936,0.00000000
-5.18959480,1.34748027,1.02506488,0.61122116,0.47106519,0.00065720,0.54689925,0.00000000
-5.18359180,1.34001197,1.01885069,0.60710923,0.48984119,0.00067076,0.51620739,0.00000000
-5.17758879,1.33460453,1.01372623,0.60454577,0.50791476,0.00068504,0.48806029,0.00000000
-5.17158579,1.33112802,1.00954973,0.60348433,0.52503803,0.00069997,0.46265016,0.00000000
-5.16558279,1.32939112,1.00614574,0.60383635,0.54098395,0.00071550,0.44008314,0.00000000
-5.15957979,1.32914863,1.00331076,0.60547502,0.55555136,0.00073155,0.42038047,0.00000000
-5.15357679,1.33011084,1.00082025,0.60823996,0.56856939,0.00074804,0.40348263,0.00000000
-5.14757379,1.33195384,0.99843662,0.61194278,0.57990075,0.00076488,0.38925588,0.00000000
-5.14157079,1.33433035,0.99591753,0.61637307,0.58944389,0.00078198,0.37750091,0.00000000
-5.13556778,1.33688051,0.99302404,0.62130449,0.59713385,0.00079922,0.36796321,0.00000000
-5.12956478,1.33924200,0.98952805,0.62650098,0.60294176,0.00081646,0.36034467,0.00000000
-5.12356178,1.34105950,0.98521878,0.63172277,0.60687303,0.00083353,0.35431592,0.00000000
-5.11755878,1.34199298,0.97990815,0.63673218,0.60896445,0.00085026,0.34952904,0.00000000
-5.11155578,1.34172508,0.97343474,0.64129907,0.60928035,0.00086645,0.34563028,0.00000000
-5.10555278,1.33996746,0.96566657,0.64520606,0.60790806,0.00088186,0.34227217,0.00000000
-5.09954977,1.33646625,0.95650279,0.64825340,0.60495307,0.00089626,0.33912496,0.00000000
-5.09354677,1.33100696,0.94587430,0.65026363,0.60053419,0.00090940,0.33588681,0.00000000
-5.08754377,1.32341880,0.93374381,0.65108591,0.59477901,0.00092104,0.33229270,0.00000000
-5.08154077,1.31357886,0.92010535,0.65060018,0.58781999,0.00093094,0.32812166,0.00000000
-5.07553777,1.30141603,0.90498370,0.64872097,0.57979138,0.00093887,0.32320231,0.00000000
-5.06953477,1.28691490,0.88843366,0.64540097,0.57082722,0.00094467,0.31741653,0.00000000
-5.06353177,1.27011950,0.87053972,0.64063414,0.56106044,0.00094819,0.31070128,0.00000000
-5.05752876,1.25113689,0.85141574,0.63445835,0.55062307,0.00094934,0.30304854,0.00000000
-5.05152576,1.23014022,0.83120498,0.62695736,0.53964746,0.00094812,0.29450352,0.00000000
-5.04552276,1.20737108,0.81008030,0.61826194,0.52826840,0.00094456,0.28516124,0.00000000
-5.03951976,1.18314089,0.78824424,0.60855004,0.51662576,0.00093882,0.27516161,0.00000000
-5.03351676,1.15783071,0.76592903,0.59804583,0.50486751,0.00093112,0.26468333,0.00000000
-5.02751376,1.13188941,0.74339606,0.58701741,0.49315257,0.00092175,0.25393678,0.00000000
-5.02151076,1.10582963,0.72093470,0.57577312,0.48165340,0.00091111,0.24315619,0.00000000
-5.01550775,1.08022146,0.69886020,0.56465644,0.47055782,0.00089965,0.23259133,0.00000000
-5.00950475,1.05568359,0.67751049,0.55403936,0.46006988,0.00088790,0.22249907,0.00000000
-5.00350175,1.03287201,0.65724179,0.54431443,0.45040954,0.00087643,0.21313499,0.00000000
-4.99749875,1.01246629,0.63842295,0.53588550,0.44181103,0.00086584,0.20474536,0.00000000
-4.99149575,0.99515384,0.62142864,0.52915756,0.43451995,0.00085674,0.19755961,0.00000000
-4.98549275,0.98161253,0.60663144,0.52452572,0.42878905,0.00084975,0.19178364,0.00000000
-4.97948974,0.97249226,0.59439325,0.52236399,0.42487292,0.00084543,0.18759396,0.00000000
-4.97348674,0.96839621,0.58505613,0.52301403,0.42302185,0.00084432,0.18513292,0.00000000
-4.96748374,0.96986247,0.57893315,0.52677442,0.42347513,0.00084686,0.18450507,0.00000000
-4.96148074,0.97734698,0.57629952,0.53389093,0.42645417,0.00085341,0.18577470,0.00000000
-4.95547774,0.99120838,0.57738452,0.54454818,0.43215576,0.00086423,0.18896465,0.00000000
-4.94947474,1.01169568,0.58236457,0.55886300,0.44074591,0.00087943,0.19405627,0.00000000
-4.94347174,1.03893926,0.59135780,0.57688003,0.45235446,0.00089903,0.20099063,0.00000000
-4.93746873,1.07294557,0.60442035,0.59856949,0.46707083,0.00092288,0.20967078,0.00000000
-4.93146573,1.11359596,0.62154463,0.62382748,0.48494096,0.00095073,0.21996506,0.00000000
-4.92546273,1.16064937,0.64265945,0.65247860,0.50596569,0.00098217,0.23171124,0.00000000
-4.91945973,1.21374900,0.66763205,0.68428093,0.53010029,0.00101671,0.24472138,0.00000000
-4.91345673,1.27243223,0.69627172,0.71893284,0.55725532,0.00105373,0.25878721,0.00000000
-4.90745373,1.33614327,0.72833484,0.75608150,0.58729839,0.00109257,0.27368582,0.00000000
-4.90145073,1.40424785,0.76353079,0.79533249,0.62005667,0.00113247,0.28918545,0.00000000
-4.89544772,1.47604890,0.80152845,0.83625998,0.65531986,0.00117267,0.30505112,0.00000000
-4.88944472,1.55080248,0.84196280,0.87841692,0.69284329,0.00121240,0.32104998,0.00000000
-4.88344172,1.62773298,0.88444120,0.92134490,0.73235092,0.00125089,0.33695604,0.00000000
-4.87743872,1.70604695,0.92854912,0.96458291,0.77353806,0.00128742,0.35255430,0.00000000
-4.87143572,1.78494497,0.97385497,1.00767497,0.81607357,0.00132136,0.36764397,0.00000000
-4.86543272,1.86363125,1.01991401,1.05017619,0.85960179,0.00135211,0.38204086,0.00000000
-4.85942971,1.94132082,1.06627143,1.09165730,0.90374397,0.00137921,0.39557878,0.00000000
-4.85342671,2.01724461,1.11246462,1.13170758,0.94809964,0.00140227,0.40811014,0.00000000
-4.84742371,2.09065277,1.15802513,1.16993667,0.99224816,0.00142103,0.41950573,0.00000000
-4.84142071,2.16081689,1.20248043,1.20597525,1.03575071,0.00143533,0.42965387,0.00000000
-4.83541771,2.22703183,1.24535628,1.23947535,1.07815314,0.00144513,0.43845911,0.00000000
-4.82941471,2.28861806,1.28617968,1.27011045,1.11899009,0.00145048,0.44584068,0.00000000
-4.82341171,2.34492514,1.32448326,1.29757616,1.15779053,0.00145152,0.45173092,0.00000000
-4.81740870,2.39533707,1.35981093,1.32159148,1.19408502,0.00144848,0.45607387,0.00000000
-4.81140570,2.43927997,1.39172534,1.34190131,1.22741463,0.00144166,0.45882418,0.00000000
-4.80540270,2.47623198,1.41981675,1.35828010,1.25734145,0.00143141,0.45994658,0.00000000
-4.79939970,2.50573556,1.44371329,1.37053673,1.28346024,0.00141814,0.45941580,0.00000000
-4.79339670,2.52741134,1.46309212,1.37852041,1.30541096,0.00140229,0.45721711,0.00000000
-4.78739370,2.54097294,1.47769085,1.38212714,1.32289130,0.00138432,0.45334739,0.00000000
-4.78139070,2.54624162,1.48731851,1.38130641,1.33566858,0.00136470,0.44781659,0.00000000
-4.77538769,2.54315943,1.49186520,1.37606725,1.34359029,0.00134392,0.44064941,0.00000000
-4.76938469,2.53179980,1.49130978,1.36648331,1.34659224,0.00132244,0.43188706,0.00000000
-4.76338169,2.51237408,1.48572448,1.35269594,1.34470384,0.00130074,0.42158886,0.00000000
-4.75737869,2.48523316,1.47527618,1.33491501,1.33804979,0.00127926,0.40983348,0.00000000
-4.75137569,2.45086327,1.46022366,1.31341690,1.32684778,0.00125840,0.39671953,0.00000000
-4.74537269,2.40987565,1.44091070,1.28853940,1.31140215,0.00123855,0.38236548,0.00000000
-4.73936968,2.36298997,1.41775515,1.26067350,1.29209343,0.00122003,0.36690880,0.00000000
-4.73336668,2.31101212,1.39123422,1.23025233,1.26936433,0.00120311,0.35050409,0.00000000
-4.72736368,2.25480722,1.36186686,1.19773760,1.24370277,0.00118798,0.33332050,0.00000000
-4.72136068,2.19526906,1.33019378,1.16360423,1.21562263,0.00117478,0.31553827,0.00000000
-4.71535768,2.13328782,1.29675651,1.12832395,1.18564356,0.00116355,0.29734469,0.00000000
-4.70935468,2.06971754,1.26207641,1.09234881,1.15427062,0.00115424,0.27892966,0.00000000
-4.70335168,2.00534555,1.22663495,1.05609553,1.12197522,0.00114671,0.26048101,0.00000000
-4.69734867,1.94086533,1.19085643,1.01993159,1.08917812,0.00114075,0.24217978,0.00000000
-4.69134567,1.87685464,1.15509396,0.98416394,1.05623569,0.00113602,0.22419590,0.00000000
-4.68534267,1.81375999,1.11961968,0.94903091,1.02342999,0.00113215,0.20668422,0.00000000
-4.67933967,1.75188840,1.08461965,0.91469789,0.99096328,0.00112865,0.18978122,0.00000000
-4.67333667,1.69140681,1.05019350,0.88125683,0.95895706,0.00112500,0.17360258,0.00000000
-4.66733367,1.63234897,1.01635903,0.84872968,0.92745562,0.00112066,0.15824156,0.00000000
-4.66133067,1.57462931,0.98306103,0.81707533,0.89643377,0.00111505,0.14376826,0.00000000
-4.65532766,1.51806264,0.95018390,0.78619969,0.86580798,0.00110759,0.13022989,0.00000000
-4.64932466,1.46238844,0.91756703,0.75596810,0.83545032,0.00109776,0.11765170,0.00000000
-4.64332166,1.40729810,0.88502207,0.72621929,0.80520411,0.00108507,0.10603871,0.00000000
-4.63731866,1.35246326,0.85235076,0.69678002,0.77490026,0.00106909,0.09537802,0.00000000
-4.63131566,1.29756376,0.81936251,0.66747949,0.74437346,0.00104951,0.08564142,0.00000000
-4.62531266,1.24231335,0.78589045,0.63816272,0.71347701,0.00102611,0.07678839,0.00000000
-4.61930965,1.18648194,0.75180530,0.60870216,0.68209574,0.00099878,0.06876904,0.00000000
-4.61330665,1.12991322,0.71702618,0.57900693,0.65015621,0.00096753,0.06152707,0.00000000
-4.60730365,1.07253693,0.68152812,0.54902936,0.61763383,0.00093249,0.05500255,0.00000000
-4.60130065,1.01437544,0.64534590,0.51876864,0.58455677,0.00089392,0.04913436,0.00000000
-4.59529765,0.95554474,0.60857432,0.48827153,0.55100656,0.00085215,0.04386229,0.00000000
-4.58929465,0.89625007,0.57136515,0.45763042,0.51711568,0.00080764,0.03912882,0.00000000
-4.58329165,0.83677705,0.53392130,0.42697893,0.48306249,0.00076089,0.03488039,0.00000000
-4.57728864,0.77747910,0.49648860,0.39648569,0.44906419,0.00071249,0.03106835,0.00000000
-4.57128564,0.71876232,0.45934608,0.36634674,0.41536814,0.00066302,0.02764951,0.00000000
-4.56528264,0.66106886,0.42279536,0.33677711,0.38224253,0.00061312,0.02458644,0.00000000
-4.55927964,0.60486003,0.38714991,0.30800228,0.34996677,0.00056340,0.02184744,0.00000000
-4.55327664,0.55060005,0.35272484,0.28024985,0.31882235,0.00051446,0.01940640,0.00000000
-4.54727364,0.49874142,0.31982768,0.25374212,0.28908469,0.00046686,0.01724242,0.00000000
-4.54127064,0.44971258,0.28875079,0.22868969,0.26101623,0.00042109,0.01533949,0.00000000
-4.53526763,0.40390831,0.25976541,0.20528655,0.23486117,0.00037761,0.01368599,0.00000000
-4.52926463,0.36168305,0.23311770,0.18370655,0.21084191,0.00033681,0.01227431,0.00000000
-4.52326163,0.32334729,0.20902666,0.16410149,0.18915714,0.00029898,0.01110039,0.00000000
-4.51725863,0.28916662,0.18768377,0.14660057,0.16998152,0.00026438,0.01016337,0.00000000
-4.51125563,0.25936318,0.16925407,0.13131102,0.15346665,0.00023319,0.00946527,0.00000000
-4.50525263,0.23411894,0.15387833,0.11831976,0.13974301,0.00020552,0.00901063,0.00000000
-4.49924962,0.21358020,0.14167598,0.10769557,0.12892248,0.00018145,0.00880621,0.00000000
-4.49324662,0.19786257,0.13274808,0.09949172,0.12110101,0.00016097,0.00886070,0.00000000
-4.48724362,0.18705588,0.12718025,0.09374838,0.11636115,0.00014409,0.00918437,0.00000000
-4.48124062,0.18122822,0.12504483,0.09049482,0.11477384,0.00013073,0.00978863,0.00000000
-4.47523762,0.18042885,0.12640204,0.08975094,0.11639936,0.00012082,0.01068555,0.00000000
-4.46923462,0.18468923,0.13129993,0.09152791,0.12128709,0.00011427,0.01188730,0.00000000
-4.46323162,0.19402217,0.13977287,0.09582795,0.12947392,0.00011096,0.01340544,0.00000000
-4.45722861,0.20841894,0.15183849,0.10264302,0.14098129,0.00011077,0.01525015,0.00000000
-4.45122561,0.22784426,0.16749329,0.11195253,0.15581095,0.00011358,0.01742936,0.00000000
-4.44522261,0.25222970,0.18670693,0.12372018,0.17393963,0.00011924,0.01994775,0.00000000
-4.43921961,0.28146562,0.20941567,0.13789022,0.19531278,0.00012761,0.02280584,0.00000000
-4.43321661,0.31539240,0.23551527,0.15438322,0.21983802,0.00013853,0.02599894,0.00000000
-4.42721361,0.35379163,0.26485390,0.17309182,0.24737847,0.00015185,0.02951626,0.00000000
-4.42121061,0.39637786,0.29722557,0.19387690,0.27774670,0.00016739,0.03334008,0.00000000
-4.41520760,0.44279198,0.33236473,0.21656434,0.31069981,0.00018495,0.03744508,0.00000000
-4.40920460,0.49259675,0.36994261,0.24094304,0.34593606,0.00020434,0.04179791,0.00000000
-4.40320160,0.54527544,0.40956576,0.26676430,0.38309365,0.00022534,0.04635707,0.00000000
-4.39719860,0.60023406,0.45077734,0.29374309,0.42175213,0.00024773,0.05107305,0.00000000
-4.39119560,0.65680770,0.49306151,0.32156134,0.46143659,0.00027127,0.05588883,0.00000000
-4.38519260,0.71427129,0.53585102,0.34987332,0.50162497,0.00029574,0.06074084,0.00000000
-4.37918959,0.77185465,0.57853809,0.37831323,0.54175835,0.00032092,0.06556018,0.00000000
-4.37318659,0.82876174,0.62048844,0.40650484,0.58125420,0.00034661,0.07027424,0.00000000
-4.36718359,0.88419348,0.66105803,0.43407284,0.61952208,0.00037262,0.07480864,0.00000000
-4.36118059,0.93737341,0.69961201,0.46065568,0.65598146,0.00039883,0.07908938,0.00000000
-4.35517759,0.98757518,0.73554512,0.48591913,0.69008066,0.00042515,0.08304514,0.00000000
-4.34917459,1.03415056,0.76830273,0.50957025,0.72131641,0.00045157,0.08660972,0.00000000
-4.34317159,1.07655667,0.79740148,0.53137079,0.74925288,0.00047815,0.08972436,0.00000000
-4.33716858,1.11438108,0.82244862,0.55114958,0.77353927,0.00050504,0.09233991,0.00000000
-4.33116558,1.14736316,0.84315894,0.56881292,0.79392512,0.00053246,0.09441884,0.00000000
-4.32516258,1.17541059,0.85936840,0.58435253,0.81027224,0.00056074,0.09593675,0.00000000
-4.31915958,1.19860969,0.87104376,0.59785038,0.82256267,0.00059031,0.09688357,0.00000000
-4.31315658,1.21722887,0.87828740,0.60947991,0.83090199,0.00062168,0.09726416,0.00000000
-4.30715358,1.23171450,0.88133704,0.61950346,0.83551771,0.00065543,0.09709840,0.00000000
