energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.73586793,3.61693117,0.01731744,0.55230754,2.84893778,1.41348050,1.20808970,0.00000000
-5.72986493,3.49544594,0.01761282,0.52601313,2.67672466,1.37619934,1.17163834,0.00000000
-5.72386193,3.37488375,0.01788973,0.50100180,2.51277486,1.33777726,1.13522870,0.00000000
-5.71785893,3.25586377,0.01814374,0.47738396,2.35778923,1.29850026,1.09902995,0.00000000
-5.71185593,3.13905927,0.01837114,0.45526850,2.21239587,1.25870480,1.06321797,0.00000000
-5.70585293,3.02519445,0.01856914,0.43476250,2.07714975,1.21877411,1.02797569,0.00000000
-5.69984992,2.91503930,0.01873592,0.41597064,1.95253298,1.17913335,0.99349291,0.00000000
-5.69384692,2.80940303,0.01887069,0.39899471,1.83895620,1.14024386,0.95996592,0.00000000
-5.68784392,2.70912682,0.01897372,0.38393319,1.73676163,1.10259703,0.92759676,0.00000000
-5.68184092,2.61507655,0.01904631,0.37088104,1.64622821,1.06670818,0.89659223,0.00000000
-5.67583792,2.52813626,0.01909073,0.35992987,1.56757893,1.03311095,0.86716290,0.00000000
-5.66983492,2.44920298,0.01911013,0.35116851,1.50099066,1.00235234,0.83952211,0.00000000
-5.66383192,2.37918332,0.01910851,0.34468399,1.44660621,0.97498894,0.81388506,0.00000000
-5.65782891,2.31899222,0.01909055,0.34056294,1.40454837,0.95158427,0.79046838,0.00000000
-5.65182591,2.26955377,0.01906156,0.33889326,1.37493543,0.93270747,0.76948986,0.00000000
-5.64582291,2.23180412,0.01902739,0.33976600,1.35789737,0.91893312,0.75116886,0.00000000
-5.63981991,2.20669586,0.01899436,0.34327719,1.35359192,0.91084198,0.73572694,0.00000000
-5.63381691,2.19520319,0.01896920,0.34952949,1.36221930,0.90902246,0.72338911,0.00000000
-5.62781391,2.19832719,0.01895904,0.35863331,1.38403469,0.91407223,0.71438515,0.00000000
-5.62181091,2.21709975,0.01897139,0.37070725,1.41935715,0.92659951,0.70895115,0.00000000
-5.61580790,2.25258535,0.01901413,0.38587752,1.46857384,0.94722353,0.70733077,0.00000000
-5.60980490,2.30587925,0.01909549,0.40427629,1.53213881,0.97657355,0.70977614,0.00000000
-5.60380190,2.37810108,0.01922408,0.42603856,1.61056525,1.01528595,0.71654790,0.00000000
-5.59779890,2.47038291,0.01940884,0.45129776,1.70441095,1.06399891,0.72791431,0.00000000
-5.59179590,2.58385095,0.01965898,0.48017979,1.81425675,1.12334439,0.74414886,0.00000000
-5.58579290,2.71960077,0.01998393,0.51279583,1.94067801,1.19393720,0.76552650,0.00000000
-5.57978989,2.87866586,0.02039317,0.54923397,2.08421002,1.27636109,0.79231806,0.00000000
-5.57378689,3.06198011,0.02089605,0.58954996,2.24530805,1.37115217,0.82478299,0.00000000
-5.56778389,3.27033509,0.02150158,0.63375753,2.42430370,1.47877982,0.86316051,0.00000000
-5.56178089,3.50433351,0.02221815,0.68181866,2.62135907,1.59962581,0.90765914,0.00000000
-5.55577789,3.76434045,0.02305318,0.73363434,2.83642097,1.73396213,0.95844528,0.00000000
-5.54977489,4.05043454,0.02401277,0.78903634,3.06917712,1.88192855,1.01563088,0.00000000
-5.54377189,4.36236112,0.02510135,0.84778051,3.31901678,2.04351061,1.07926091,0.00000000
-5.53776888,4.69948979,0.02632126,0.90954212,3.58499790,2.21851917,1.14930122,0.00000000
-5.53176588,5.06077859,0.02767239,0.97391364,3.86582282,2.40657235,1.22562719,0.00000000
-5.52576288,5.44474691,0.02915187,1.04040530,4.15982433,2.60708087,1.30801396,0.00000000
-5.51975988,5.84945902,0.03075375,1.10844863,4.46496332,2.81923753,1.39612880,0.00000000
-5.51375688,6.27251969,0.03246883,1.17740307,4.77883912,3.04201160,1.48952597,0.00000000
-5.50775388,6.71108301,0.03428452,1.24656561,5.09871270,3.27414868,1.58764474,0.00000000
-5.50175088,7.16187487,0.03618484,1.31518322,5.42154264,3.51417628,1.68981065,0.00000000
-5.49574787,7.62122918,0.03815052,1.38246773,5.74403315,3.76041549,1.79524043,0.00000000
-5.48974487,8.08513727,0.04015923,1.44761272,6.06269276,4.01099848,1.90305034,0.00000000
-5.48374187,8.54930938,0.04218595,1.50981184,6.37390210,4.26389185,2.01226807,0.00000000
-5.47773887,9.00924669,0.04420339,1.56827794,6.67398838,4.51692509,2.12184778,0.00000000
-5.47173587,9.46032190,0.04618261,1.62226228,6.95930424,4.76782381,2.23068792,0.00000000
-5.46573287,9.89786585,0.04809367,1.67107319,7.22630836,5.01424673,2.33765119,0.00000000
-5.45972986,10.31725781,0.04990632,1.71409343,7.47164490,5.25382566,2.44158625,0.00000000
-5.45372686,10.71401634,0.05159081,1.75079565,7.69221917,5.48420713,2.54135014,0.00000000
-5.44772386,11.08388805,0.05311864,1.78075540,7.88526701,5.70309493,2.63583092,0.00000000
-5.44172086,11.42293139,0.05446333,1.80366114,8.04841542,5.90829191,2.72396960,0.00000000
-5.43571786,11.72759287,0.05560112,1.81932108,8.17973274,6.09774016,2.80478075,0.00000000
-5.42971486,11.99477330,0.05651162,1.82766634,8.27776660,6.26955829,2.87737104,0.00000000
-5.42371186,12.22188218,0.05717829,1.82875070,8.34156879,6.42207465,2.94095517,0.00000000
-5.41770885,12.40687858,0.05758891,1.82274666,8.37070644,6.55385570,2.99486880,0.00000000
-5.41170585,12.54829775,0.05773579,1.80993822,8.36525962,6.66372859,3.03857817,0.00000000
-5.40570285,12.64526287,0.05761590,1.79071063,8.32580575,6.75079751,3.07168617,0.00000000
-5.39969985,12.69748218,0.05723087,1.76553748,8.25339186,6.81445342,3.09393511,0.00000000
-5.39369685,12.70523240,0.05658677,1.73496582,8.14949629,6.85437711,3.10520612,0.00000000
-5.38769385,12.66932953,0.05569386,1.69959974,8.01598124,6.87053583,3.10551562,0.00000000
-5.38169085,12.59108897,0.05456613,1.66008313,7.85503862,6.86317389,3.09500928,0.00000000
-5.37568784,12.47227716,0.05322083,1.61708233,7.66913100,6.83279806,3.07395391,0.00000000
-5.36968484,12.31505689,0.05167788,1.57126930,7.46093015,6.78015851,3.04272774,0.00000000
-5.36368184,12.12192922,0.04995929,1.52330586,7.23325533,6.70622644,3.00180982,0.00000000
-5.35767884,11.89567412,0.04808850,1.47382974,6.98901324,6.61216957,2.95176880,0.00000000
-5.35167584,11.63929255,0.04608982,1.42344263,6.73114174,6.49932647,2.89325175,0.00000000
-5.34567284,11.35595181,0.04398786,1.37270090,6.46255850,6.36918102,2.82697314,0.00000000
-5.33966983,11.04893612,0.04180698,1.32210893,6.18611622,6.22333792,2.75370453,0.00000000
-5.33366683,10.72160345,0.03957087,1.27211526,5.90456479,6.06349992,2.67426485,0.00000000
-5.32766383,10.37734951,0.03730216,1.22311162,5.62052108,5.89144764,2.58951151,0.00000000
-5.32166083,10.01957908,0.03502214,1.17543435,5.33644632,5.70902205,2.50033227,0.00000000
-5.31565783,9.65168435,0.03275053,1.12936825,5.05463069,5.51810990,2.40763772,0.00000000
-5.30965483,9.27702956,0.03050535,1.08515221,4.77718455,5.32063183,2.31235428,0.00000000
-5.30365183,8.89894088,0.02830280,1.04298624,4.50603541,5.11853281,2.21541757,0.00000000
-5.29764882,8.52069994,0.02615728,1.00303932,4.24292965,4.91377434,2.11776588,0.00000000
-5.29164582,8.14553970,0.02408141,0.96545752,3.98943769,4.70832769,2.02033369,0.00000000
-5.28564282,7.77664071,0.02208605,0.93037191,3.74696158,4.50416737,1.92404505,0.00000000
-5.27963982,7.41712643,0.02018042,0.89790556,3.51674377,4.30326396,1.82980674,0.00000000
-5.27363682,7.07005586,0.01837218,0.86817939,3.29987597,4.10757559,1.73850119,0.00000000
-5.26763382,6.73841248,0.01666752,0.84131633,3.09730716,3.91903731,1.65097909,0.00000000
-5.26163082,6.42508825,0.01507132,0.81744359,2.90985006,3.73954766,1.56805185,0.00000000
-5.25562781,6.13286224,0.01358719,0.79669279,2.73818546,3.57095226,1.49048382,0.00000000
-5.24962481,5.86437338,0.01221762,0.77919803,2.58286395,3.41502394,1.41898438,0.00000000
-5.24362181,5.62208752,0.01096404,0.76509176,2.44430513,3.27343958,1.35420006,0.00000000
-5.23761881,5.40825908,0.00982692,0.75449880,2.32279418,3.14775376,1.29670660,0.00000000
-5.23161581,5.22488817,0.00880585,0.74752868,2.21847614,3.03936976,1.24700119,0.00000000
-5.22561281,5.07367408,0.00789959,0.74426665,2.13134849,2.94950841,1.20549486,0.00000000
-5.21960980,4.95596681,0.00710614,0.74476389,2.06125238,2.87917582,1.17250505,0.00000000
-5.21360680,4.87271800,0.00642283,0.74902737,2.00786355,2.82913093,1.14824865,0.00000000
-5.20760380,4.82443345,0.00584631,0.75700987,1.97068365,2.79985406,1.13283537,0.00000000
-5.20160080,4.81112917,0.00537263,0.76860084,1.94903293,2.79151787,1.12626189,0.00000000
-5.19559780,4.83229334,0.00499731,0.78361860,1.94204524,2.80396208,1.12840673,0.00000000
-5.18959480,4.88685632,0.00471531,0.80180444,1.94866635,2.83667345,1.13902630,0.00000000
-5.18359180,4.97317117,0.00452112,0.82281911,1.96765635,2.88877236,1.15775241,0.00000000
-5.17758879,5.08900676,0.00440881,0.84624211,1.99759694,2.95900745,1.18409146,0.00000000
-5.17158579,5.23155524,0.00437200,0.87157419,2.03690419,3.04575933,1.21742587,0.00000000
-5.16558279,5.39745560,0.00440395,0.89824310,2.08384716,3.14705443,1.25701797,0.00000000
-5.15957979,5.58283407,0.00449758,0.92561267,2.13657227,3.26058946,1.30201675,0.00000000
-5.15357679,5.78336194,0.00464553,0.95299523,2.19313355,3.38376686,1.35146768,0.00000000
-5.14757379,5.99433029,0.00484018,0.97966692,2.25152797,3.51374080,1.40432574,0.00000000
-5.14157079,6.21074062,0.00507373,1.00488547,2.30973508,3.64747327,1.45947170,0.00000000
-5.13556778,6.42740940,0.00533826,1.02791002,2.36576000,3.78179887,1.51573147,0.00000000
-5.12956478,6.63908370,0.00562580,1.04802194,2.41767811,3.91349668,1.57189824,0.00000000
-5.12356178,6.84056478,0.00592840,1.06454617,2.46368014,4.03936721,1.62675685,0.00000000
-5.11755878,7.02683525,0.00623826,1.07687194,2.50211576,4.15631180,1.67910982,0.00000000
-5.11155578,7.19318571,0.00654778,1.08447208,2.53153407,4.26141185,1.72780417,0.00000000
-5.10555278,7.33533605,0.00684968,1.08692006,2.55071929,4.35200504,1.77175821,0.00000000
-5.09954977,7.44954698,0.00713713,1.08390396,2.55872021,4.42575558,1.80998736,0.00000000
-5.09354677,7.53271732,0.00740381,1.07523676,2.55487208,4.48071600,1.84162800,0.00000000
-5.08754377,7.58246347,0.00764404,1.06086243,2.53881012,4.51537785,1.86595851,0.00000000
-5.08154077,7.59717781,0.00785284,1.04085756,2.51047409,4.52870953,1.88241676,0.00000000
-5.07553777,7.57606390,0.00802606,1.01542850,2.47010381,4.52017967,1.89061327,0.00000000
-5.06953477,7.51914743,0.00816039,0.98490412,2.41822598,4.48976538,1.89033974,0.00000000
-5.06353177,7.42726255,0.00825347,0.94972453,2.35563293,4.43794499,1.88157256,0.00000000
-5.05752876,7.30201476,0.00830387,0.91042642,2.28335455,4.36567593,1.86447142,0.00000000
-5.05152576,7.14572215,0.00831114,0.86762553,2.20262457,4.27435873,1.83937297,0.00000000
-5.04552276,6.96133784,0.00827579,0.82199730,2.11484277,4.16578881,1.80678016,0.00000000
-5.03951976,6.75235708,0.00819927,0.77425631,2.02153499,4.04209826,1.76734760,0.00000000
-5.03351676,6.52271287,0.00808393,0.72513555,1.92431223,3.90568987,1.72186366,0.00000000
-5.02751376,6.27666458,0.00793296,0.67536639,1.82483071,3.75916620,1.67123017,0.00000000
-5.02151076,6.01868360,0.00775033,0.62565976,1.72475418,3.60525650,1.61644033,0.00000000
-5.01550775,5.75334022,0.00754067,0.57668957,1.62571956,3.44674386,1.55855583,0.00000000
-5.00950475,5.48519556,0.00730923,0.52907842,1.52930684,3.28639549,1.49868377,0.00000000
-5.00350175,5.21870170,0.00706174,0.48338638,1.43701376,3.12689796,1.43795421,0.00000000
-4.99749875,4.95811274,0.00680433,0.44010256,1.35023551,2.97079958,1.37749884,0.00000000
-4.99149575,4.70740870,0.00654341,0.39963990,1.27024936,2.82046115,1.31843129,0.00000000
-4.98549275,4.47023356,0.00628556,0.36233269,1.19820382,2.67801622,1.26182941,0.00000000
-4.97948974,4.24984792,0.00603746,0.32843681,1.13511200,2.54534136,1.20871978,0.00000000
-4.97348674,4.04909641,0.00580575,0.29813216,1.08184822,2.42403662,1.16006447,0.00000000
-4.96748374,3.87038903,0.00559692,0.27152702,1.03914732,2.31541584,1.11675018,0.00000000
-4.96148074,3.71569552,0.00541729,0.24866366,1.00760586,2.22050637,1.07957956,0.00000000
-4.95547774,3.58655127,0.00527282,0.22952508,0.98768439,2.14005717,1.04926464,0.00000000
-4.94947474,3.48407311,0.00516909,0.21404207,0.97971035,2.07455428,1.02642217,0.00000000
-4.94347174,3.40898327,0.00511120,0.20210053,0.98388105,2.02424240,1.01157061,0.00000000
-4.93746873,3.36163962,0.00510368,0.19354852,1.00026637,1.98915129,1.00512861,0.00000000
-4.93146573,3.34207049,0.00515043,0.18820291,1.02881129,1.96912551,1.00741473,0.00000000
-4.92546273,3.35001226,0.00525464,0.18585541,1.06933797,1.96385633,1.01864823,0.00000000
-4.91945973,3.38494832,0.00541874,0.18627791,1.12154793,1.97291432,1.03895067,0.00000000
-4.91345673,3.44614785,0.00564436,0.18922710,1.18502434,1.99578152,1.06834828,0.00000000
-4.90745373,3.53270338,0.00593226,0.19444839,1.25923508,2.03188205,1.10677484,0.00000000
-4.90145073,3.64356590,0.00628230,0.20167931,1.34353664,2.08061014,1.15407502,0.00000000
-4.89544772,3.77757669,0.00669347,0.21065231,1.43717964,2.14135472,1.21000802,0.00000000
-4.88944472,3.93349507,0.00716382,0.22109732,1.53931587,2.21351981,1.27425134,0.00000000
-4.88344172,4.11002148,0.00769053,0.23274404,1.64900726,2.29654011,1.34640468,0.00000000
-4.87743872,4.30581523,0.00826991,0.24532410,1.76523685,2.38989141,1.42599376,0.00000000
-4.87143572,4.51950668,0.00889744,0.25857324,1.88692135,2.49309532,1.51247390,0.00000000
-4.86543272,4.74970358,0.00956786,0.27223354,2.01292544,2.60571845,1.60523338,0.00000000
-4.85942971,4.99499134,0.01027525,0.28605571,2.14207694,2.72736585,1.70359639,0.00000000
-4.85342671,5.25392767,0.01101309,0.29980146,2.27318271,2.85766922,1.80682562,0.00000000
-4.84742371,5.52503179,0.01177438,0.31324585,2.40504442,2.99627007,1.91412448,0.00000000
-4.84142071,5.80676898,0.01255179,0.32617972,2.53647380,3.14279878,2.02463903,0.00000000
-4.83541771,6.09753154,0.01333774,0.33841183,2.66630663,3.29685047,2.13745991,0.00000000
-4.82941471,6.39561747,0.01412453,0.34977096,2.79341520,3.45795863,2.25162442,0.00000000
-4.82341171,6.69920852,0.01490450,0.36010755,2.91671885,3.62556815,2.36611931,0.00000000
-4.81740870,7.00634965,0.01567014,0.36929505,3.03519243,3.79900910,2.47988458,0.00000000
-4.81140570,7.31493183,0.01641419,0.37723075,3.14787285,3.97747285,2.59181883,0.00000000
-4.80540270,7.62268052,0.01712978,0.38383609,3.25386389,4.15999234,2.70078677,0.00000000
-4.79939970,7.92715183,0.01781054,0.38905655,3.35233963,4.34542790,2.80562918,0.00000000
-4.79339670,8.22573831,0.01845068,0.39286087,3.44254721,4.53246012,2.90517591,0.00000000
-4.78739370,8.51568582,0.01904508,0.39523995,3.52380921,4.71959094,2.99826192,0.00000000
-4.78139070,8.79412242,0.01958936,0.39620523,3.59552651,4.90515379,3.08374656,0.00000000
-4.77538769,9.05809965,0.02007994,0.39578681,3.65718183,5.08733309,3.16053580,0.00000000
-4.76938469,9.30464551,0.02051407,0.39403131,3.70834447,5.26419316,3.22760690,0.00000000
-4.76338169,9.53082806,0.02088988,0.39099958,3.74867630,5.43371570,3.28403480,0.00000000
-4.75737869,9.73382720,0.02120634,0.38676445,3.77793888,5.59384503,3.32901922,0.00000000
-4.75137569,9.91101211,0.02146331,0.38140840,3.79600139,5.74253909,3.36191124,0.00000000
-4.74537269,10.06002055,0.02166146,0.37502150,3.80284872,5.87782455,3.38223785,0.00000000
-4.73936968,10.17883636,0.02180222,0.36769944,3.79858911,5.99785336,3.38972329,0.00000000
-4.73336668,10.26586095,0.02188775,0.35954180,3.78346022,6.10095847,3.38430554,0.00000000
-4.72736368,10.31997491,0.02192079,0.35065056,3.75783289,6.18570596,3.36614671,0.00000000
-4.72136068,10.34058601,0.02190460,0.34112885,3.72221164,6.25094116,3.33563650,0.00000000
-4.71535768,10.32766058,0.02184281,0.33107994,3.67723105,6.29582653,3.29338774,0.00000000
-4.70935468,10.28173609,0.02173927,0.32060637,3.62364773,6.31986940,3.24022394,0.00000000
-4.70335168,10.20391361,0.02159795,0.30980924,3.56232740,6.32293828,3.17715895,0.00000000
-4.69734867,10.09583008,0.02142272,0.29878770,3.49422733,6.30526676,3.10536924,0.00000000
-4.69134567,9.95961132,0.02121728,0.28763837,3.42037458,6.26744496,3.02616004,0.00000000
-4.68534267,9.79780771,0.02098500,0.27645493,3.34184072,6.21039899,2.94092667,0.00000000
-4.67933967,9.61331573,0.02072876,0.26532764,3.25971425,6.13535915,2.85111282,0.00000000
-4.67333667,9.40928882,0.02045094,0.25434286,3.17507196,6.04381884,2.75816780,0.00000000
-4.66733367,9.18904201,0.02015331,0.24358260,3.08895067,5.93748575,2.66350473,0.00000000
-4.66133067,8.95595471,0.01983699,0.23312394,3.00232089,5.81822787,2.56846164,0.00000000
-4.65532766,8.71337614,0.01950251,0.22303858,2.91606361,5.68801674,2.47426733,0.00000000
-4.64932466,8.46453775,0.01914980,0.21339221,2.83095176,5.54887042,2.38201335,0.00000000
-4.64332166,8.21247605,0.01877830,0.20424408,2.74763691,5.40279859,2.29263337,0.00000000
-4.63731866,7.95996902,0.01838708,0.19564642,2.66664213,5.25175214,2.20689045,0.00000000
-4.63131566,7.70948803,0.01797494,0.18764407,2.58836098,5.09757896,2.12537239,0.00000000
-4.62531266,7.46316647,0.01754060,0.18027411,2.51306263,4.94198758,2.04849499,0.00000000
-4.61930965,7.22278516,0.01708283,0.17356557,2.44090246,4.78651956,1.97651231,0.00000000
-4.61330665,6.98977377,0.01660065,0.16753932,2.37193718,4.63253122,1.90953280,0.00000000
-4.60730365,6.76522664,0.01609346,0.16220798,2.30614341,4.48118470,1.84754001,0.00000000
-4.60130065,6.54993064,0.01556117,0.15757601,2.24343828,4.33344795,1.79041617,0.00000000
-4.59529765,6.34440224,0.01500432,0.15363989,2.18370056,4.19010259,1.73796698,0.00000000
-4.58929465,6.14893065,0.01442417,0.15038835,2.12679096,4.05175863,1.68994599,0.00000000
-4.58329165,5.96362385,0.01382268,0.14780273,2.07257017,3.91887430,1.64607711,0.00000000
-4.57728864,5.78845422,0.01320257,0.14585736,2.02091361,3.79177949,1.60607386,0.00000000
-4.57128564,5.62330112,0.01256726,0.14451995,1.97172191,3.67070094,1.56965471,0.00000000
-4.56528264,5.46798787,0.01192077,0.14375201,1.92492671,3.55578741,1.53655352,0.00000000
-4.55927964,5.32231145,0.01126762,0.14350931,1.88049149,3.44713352,1.50652523,0.00000000
-4.55327664,5.18606375,0.01061270,0.14374220,1.83840774,3.34480060,1.47934672,0.00000000
-4.54727364,5.05904391,0.00996110,0.14439606,1.79868675,3.24883381,1.45481344,0.00000000
-4.54127064,4.94106213,0.00931796,0.14541159,1.76134819,3.15927473,1.43273252,0.00000000
-4.53526763,4.83193574,0.00868828,0.14672521,1.72640616,3.07616916,1.41291338,0.00000000
-4.52926463,4.73147912,0.00807678,0.14826941,1.69385418,2.99957031,1.39515709,0.00000000
-4.52326163,4.63948932,0.00748775,0.14997324,1.66365026,2.92953777,1.37924543,0.00000000
-4.51725863,4.55572955,0.00692490,0.15176278,1.63570340,2.86613309,1.36493110,0.00000000
-4.51125563,4.47991284,0.00639130,0.15356182,1.60986258,2.80941298,1.35192991,0.00000000
-4.50525263,4.41168800,0.00588930,0.15529267,1.58590938,2.75942120,1.33991597,0.00000000
-4.49924962,4.35062982,0.00542047,0.15687711,1.56355485,2.71618039,1.32852040,0.00000000
-4.49324662,4.29623512,0.00498565,0.15823760,1.54244106,2.67968483,1.31733405,0.00000000
-4.48724362,4.24792542,0.00458491,0.15929857,1.52214757,2.64989519,1.30591413,0.00000000
-4.48124062,4.20505687,0.00421766,0.15998798,1.50220253,2.62673571,1.29379462,0.00000000
-4.47523762,4.16693684,0.00388271,0.16023892,1.48209786,2.61009433,1.28049990,0.00000000
-4.46923462,4.13284652,0.00357835,0.15999129,1.46130778,2.59982551,1.26556082,0.00000000
-4.46323162,4.10206775,0.00330245,0.15919354,1.43930962,2.59575559,1.24853232,0.00000000
-4.45722861,4.07391217,0.00305262,0.15780419,1.41560566,2.59768967,1.22901148,0.00000000
-4.45122561,4.04775050,0.00282627,0.15579335,1.38974487,2.60541919,1.20665494,0.00000000
-4.44522261,4.02303911,0.00262073,0.15314383,1.36134311,2.61872895,1.18119455,0.00000000
-4.43921961,3.99934196,0.00243337,0.14985200,1.33010079,2.63740231,1.15245042,0.00000000
-4.43321661,3.97634529,0.00226168,0.14592826,1.29581684,2.66122350,1.12034037,0.00000000
-4.42721361,3.95386381,0.00210331,0.14139701,1.25839825,2.68997597,1.08488536,0.00000000
-4.42121061,3.93183695,0.00195617,0.13629621,1.21786474,2.72343625,1.04621047,0.00000000
-4.41520760,3.91031508,0.00181843,0.13067645,1.17434818,2.76136300,1.00454145,0.00000000
-4.40920460,3.88943612,0.00168856,0.12459962,1.12808710,2.80348159,0.96019691,0.00000000
-4.40320160,3.86939369,0.00156535,0.11813712,1.07941643,2.84946500,0.91357682,0.00000000
-4.39719860,3.85039888,0.00144786,0.11136791,1.02875334,2.89891226,0.86514768,0.00000000
-4.39119560,3.83263824,0.00133543,0.10437617,0.97657992,2.95132610,0.81542558,0.00000000
-4.38519260,3.81623098,0.00122765,0.09724901,0.92342377,3.00609190,0.76495772,0.00000000
-4.37918959,3.80118867,0.00112430,0.09007408,0.86983764,3.06245995,0.71430361,0.00000000
-4.37318659,3.78738061,0.00102534,0.08293729,0.81637914,3.11953330,0.66401679,0.00000000
-4.36718359,3.77450797,0.00093088,0.07592081,0.76359161,3.17626307,0.61462811,0.00000000
-4.36118059,3.76208903,0.00084108,0.06910125,0.71198712,3.23145290,0.56663104,0.00000000
-4.35517759,3.74945743,0.00075620,0.06254823,0.66203227,3.28377352,0.52047000,0.00000000
-4.34917459,3.73577425,0.00067651,0.05632337,0.61413740,3.33178794,0.47653173,0.00000000
-4.34317159,3.72005411,0.00060228,0.05047966,0.56864949,3.37398695,0.43514013,0.00000000
-4.33716858,3.70120413,0.00053380,0.04506121,0.52584882,3.40883383,0.39655460,0.00000000
-4.33116558,3.67807411,0.00047130,0.04010346,0.48594926,3.43481666,0.36097144,0.00000000
-4.32516258,3.64951515,0.00041504,0.03563366,0.44910188,3.45050561,0.32852831,0.00000000
-4.31915958,3.61444353,0.00036522,0.03167166,0.41540130,3.45461260,0.29931103,0.00000000
-4.31315658,3.57190612,0.00032208,0.02823095,0.38489428,3.44604994,0.27336222,0.00000000
-4.30715358,3.52114355,0.00028586,0.02531976,0.35758970,3.42398484,0.25069128,0.00000000
