energy_ev,total_up,As_p_up,As_d_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-4.87143572,2.58483638,0.34687157,0.00000000,2.08602432,1.04656066,0.03741499,0.85057236
-4.86543272,2.67744519,0.35727595,0.00000000,2.17037742,1.08408573,0.03840774,0.88034661
-4.85942971,2.76505138,0.36823717,0.00000000,2.25559341,1.11982936,0.03936472,0.90730721
-4.85342671,2.84674487,0.37966250,0.00000000,2.34066751,1.15344282,0.04028097,0.93116539
-4.84742371,2.92169342,0.39144593,0.00000000,2.42456941,1.18460341,0.04115181,0.95168041
-4.84142071,2.98914690,0.40346726,0.00000000,2.50625358,1.21301491,0.04197261,0.96866157
-4.83541771,3.04843853,0.41559120,0.00000000,2.58466844,1.23840688,0.04273857,0.98196872
-4.82941471,3.09898342,0.42766679,0.00000000,2.65876512,1.26053333,0.04344446,0.99151127
-4.82341171,3.14027549,0.43952737,0.00000000,2.72750607,1.27917099,0.04408438,0.99724597
-4.81740870,3.17188332,0.45099116,0.00000000,2.78987420,1.29411766,0.04465162,0.99917362
-4.81140570,3.19344621,0.46186288,0.00000000,2.84488301,1.30519095,0.04513856,0.99733512
-4.80540270,3.20467082,0.47193623,0.00000000,2.89158828,1.31222788,0.04553664,0.99180701
-4.79939970,3.20532962,0.48099756,0.00000000,2.92910147,1.31508542,0.04583645,0.98269699
-4.79339670,3.19526118,0.48883048,0.00000000,2.95660515,1.31364228,0.04602794,0.97013954
-4.78739370,3.17437296,0.49522145,0.00000000,2.97337011,1.30780192,0.04610073,0.95429191
-4.78139070,3.14264636,0.49996608,0.00000000,2.97877398,1.29749670,0.04604444,0.93533082
-4.77538769,3.10014387,0.50287597,0.00000000,2.97232060,1.28269294,0.04584923,0.91344965
-4.76938469,3.04701789,0.50378569,0.00000000,2.95365947,1.26339661,0.04550626,0.88885656
-4.76338169,2.98352024,0.50255961,0.00000000,2.92260410,1.23965926,0.04500823,0.86177313
-4.75737869,2.91001182,0.49909830,0.00000000,2.87914839,1.21158367,0.04434992,0.83243367
-4.75137569,2.82697116,0.49334396,0.00000000,2.82347993,1.17932885,0.04352864,0.80108500
-4.74537269,2.73500115,0.48528476,0.00000000,2.75598905,1.14311387,0.04254468,0.76798638
-4.73936968,2.63483294,0.47495782,0.00000000,2.67727305,1.10322012,0.04140158,0.73340963
-4.73336668,2.52732631,0.46245051,0.00000000,2.58813477,1.05999179,0.04010636,0.69763902
-4.72736368,2.41346616,0.44790013,0.00000000,2.48957537,1.01383427,0.03866960,0.66097090
-4.72136068,2.29435464,0.43149193,0.00000000,2.38278114,0.96521050,0.03710534,0.62371286
-4.71535768,2.17119919,0.41345548,0.00000000,2.26910478,0.91463520,0.03543095,0.58618238
-4.70935468,2.04529661,0.39405968,0.00000000,2.15004174,0.86266740,0.03366676,0.54870489
-4.70335168,1.91801388,0.37360653,0.00000000,2.02720248,0.80990127,0.03183566,0.51161126
-4.69734867,1.79076636,0.35242402,0.00000000,1.90228178,0.75695595,0.02996263,0.47523479
-4.69134567,1.66499421,0.33085848,0.00000000,1.77702627,0.70446447,0.02807414,0.43990778
-4.68534267,1.54213816,0.30926656,0.00000000,1.65320147,0.65306258,0.02619755,0.40595788
-4.67933967,1.42361535,0.28800735,0.00000000,1.53255939,0.60337758,0.02436054,0.37370417
-4.67333667,1.31079616,0.26743476,0.00000000,1.41680797,0.55601783,0.02259048,0.34345330
-4.66733367,1.20498275,0.24789048,0.00000000,1.30758285,0.51156299,0.02091386,0.31549569
-4.66133067,1.10738980,0.22969760,0.00000000,1.20642247,0.47055545,0.01935583,0.29010190
-4.65532766,1.01912769,0.21315503,0.00000000,1.11474641,0.43349289,0.01793966,0.26751920
-4.64932466,0.94118826,0.19853279,0.00000000,1.03383724,0.40082205,0.01668640,0.24796840
-4.64332166,0.87443299,0.18606809,0.00000000,0.96482564,0.37293365,0.01561454,0.23164089
-4.63731866,0.81958332,0.17596211,0.00000000,0.90867826,0.35015834,0.01473971,0.21869584
-4.63131566,0.77721273,0.16837750,0.00000000,0.86618788,0.33276327,0.01407447,0.20925755
-4.62531266,0.74774006,0.16343632,0.00000000,0.83796519,0.32094942,0.01362812,0.20341284
-4.61930965,0.73142377,0.16121846,0.00000000,0.82443168,0.31484913,0.01340661,0.20120848
-4.61330665,0.72835675,0.16176034,0.00000000,0.82581316,0.31452382,0.01341236,0.20264866
-4.60730365,0.73846139,0.16505392,0.00000000,0.84213350,0.31996188,0.01364423,0.20769246
-4.60130065,0.76148509,0.17104592,0.00000000,0.87320878,0.33107646,0.01409744,0.21625145
-4.59529765,0.79699630,0.17963735,0.00000000,0.91864178,0.34770352,0.01476357,0.22818761
-4.58929465,0.84438140,0.19068340,0.00000000,0.97781743,0.36960012,0.01563054,0.24331158
-4.58329165,0.90284329,0.20399386,0.00000000,1.04989991,0.39644326,0.01668266,0.26138162
-4.57728864,0.97140213,0.21933418,0.00000000,1.13383223,0.42782966,0.01790076,0.28210345
-4.57128564,1.04889926,0.23642729,0.00000000,1.22833935,0.46327679,0.01926237,0.30513118
-4.56528264,1.13400505,0.25495650,0.00000000,1.33193579,0.50222554,0.02074193,0.33006974
-4.55927964,1.22523138,0.27456948,0.00000000,1.44293883,0.54404492,0.02231115,0.35647874
-4.55327664,1.32094948,0.29488353,0.00000000,1.55948792,0.58803901,0.02393948,0.38387814
-4.54727364,1.41941330,0.31549200,0.00000000,1.67957091,0.63345647,0.02559455,0.41175569
-4.54127064,1.51878860,0.33597213,0.00000000,1.80105717,0.67950248,0.02724291,0.43957602
-4.53526763,1.61718734,0.35589388,0.00000000,1.92173742,0.72535316,0.02885062,0.46679145
-4.52926463,1.71270674,0.37482977,0.00000000,2.03936945,0.77017214,0.03038409,0.49285397
-4.52326163,1.80347191,0.39236533,0.00000000,2.15172868,0.81312884,0.03181085,0.51722827
-4.51725863,1.88768071,0.40810990,0.00000000,2.25666190,0.85341795,0.03310037,0.53940526
-4.51125563,1.96364922,0.42170730,0.00000000,2.35214244,0.89027923,0.03422488,0.55891556
-4.50525263,2.02985595,0.43284603,0.00000000,2.43632453,0.92301715,0.03516011,0.57534237
-4.49924962,2.08498293,0.44126851,0.00000000,2.50759470,0.95101926,0.03588593,0.58833327
-4.49324662,2.12795199,0.44677893,0.00000000,2.56461811,0.97377258,0.03638694,0.59761026
-4.48724362,2.15795431,0.44924947,0.00000000,2.60637767,0.99087742,0.03665284,0.60297767
-4.48124062,2.17447220,0.44862449,0.00000000,2.63220434,1.00205769,0.03667869,0.60432747
-4.47523762,2.17729185,0.44492253,0.00000000,2.64179735,1.00716760,0.03646499,0.60164187
-4.46923462,2.16650662,0.43823614,0.00000000,2.63523352,1.00619412,0.03601757,0.59499288
-4.46323162,2.14251081,0.42872939,0.00000000,2.61296547,0.99925541,0.03534730,0.58453902
-4.45722861,2.10598427,0.41663337,0.00000000,2.57580904,0.98659516,0.03446966,0.57051928
-4.45122561,2.05786873,0.40223981,0.00000000,2.52492093,0.96857330,0.03340421,0.55324467
-4.44522261,1.99933714,0.38589320,0.00000000,2.46176765,0.94565353,0.03217385,0.53308776
-4.43921961,1.93175758,0.36798179,0.00000000,2.38808770,0.91838839,0.03080412,0.51047074
-4.43321661,1.85665350,0.34892784,0.00000000,2.30584878,0.88740253,0.02932238,0.48585254
-4.42721361,1.77566221,0.32917761,0.00000000,2.21720209,0.85337511,0.02775702,0.45971575
-4.42121061,1.69049334,0.30919140,0.00000000,2.12443562,0.81702199,0.02613671,0.43255363
-4.41520760,1.60288901,0.28943414,0.00000000,2.02992821,0.77907851,0.02448969,0.40485805
-4.40920460,1.51458715,0.27036658,0.00000000,1.93610585,0.74028347,0.02284313,0.37710865
-4.40320160,1.42728893,0.25243755,0.00000000,1.84540118,0.70136481,0.02122266,0.34976353
-4.39719860,1.34263110,0.23607712,0.00000000,1.76021678,0.66302728,0.01965191,0.32325187
-4.39119560,1.26216355,0.22169091,0.00000000,1.68289240,0.62594224,0.01815225,0.29796840
-4.38519260,1.18733188,0.20965526,0.00000000,1.61567579,0.59073970,0.01674265,0.27426984
-4.37918959,1.11946468,0.20031330,0.00000000,1.56069627,0.55800225,0.01543953,0.25247313
-4.37318659,1.05976469,0.19397162,0.00000000,1.51994038,0.52826077,0.01425687,0.23285521
-4.36718359,1.00930290,0.19089722,0.00000000,1.49522811,0.50199135,0.01320623,0.21565411
-4.36118059,0.96901466,0.19131474,0.00000000,1.48818890,0.47961320,0.01229693,0.20107090
-4.35517759,0.93969658,0.19540358,0.00000000,1.50023624,0.46148695,0.01153619,0.18927220
-4.34917459,0.92200338,0.20329476,0.00000000,1.53254032,0.44791308,0.01092932,0.18039290
-4.34317159,0.91644382,0.21506756,0.00000000,1.58599831,0.43912999,0.01047986,0.17453857
-4.33716858,0.92337530,0.23074578,0.00000000,1.66120252,0.43531169,0.01018976,0.17178747
-4.33116558,0.94299668,0.25029384,0.00000000,1.75840726,0.43656480,0.01005940,0.17219183
-4.32516258,0.97533961,0.27361283,0.00000000,1.87749554,0.44292513,0.01008774,0.17577818
-4.31915958,1.02025864,0.30053683,0.00000000,2.01794747,0.45435379,0.01027227,0.18254684
-4.31315658,1.07742093,0.33082985,0.00000000,2.17881259,0.47073324,0.01060899,0.19247041
-4.30715358,1.14629644,0.36418369,0.00000000,2.35868846,0.49186370,0.01109238,0.20549151
