energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,Y_p_up,Y_d_up
-3.29264632,0.00263613,0.00000005,0.00072178,0.00003963,0.00005329,0.00005551,0.00048846,0.00053442,0.00104451
-3.28664332,0.00285281,0.00000006,0.00079883,0.00004029,0.00005216,0.00006876,0.00051132,0.00061874,0.00113185
-3.28064032,0.00326233,0.00000009,0.00093037,0.00004363,0.00005445,0.00008718,0.00056820,0.00074594,0.00129572
-3.27463732,0.00389021,0.00000011,0.00112440,0.00004989,0.00006036,0.00011194,0.00066279,0.00092347,0.00154629
-3.26863432,0.00476997,0.00000015,0.00139124,0.00005943,0.00007026,0.00014451,0.00080013,0.00116069,0.00189693
-3.26263132,0.00594371,0.00000019,0.00174368,0.00007271,0.00008464,0.00018666,0.00098673,0.00146894,0.00236441
-3.25662831,0.00746268,0.00000024,0.00219718,0.00009034,0.00010415,0.00024056,0.00123060,0.00186176,0.00296910
-3.25062531,0.00938769,0.00000031,0.00276995,0.00011304,0.00012960,0.00030877,0.00154132,0.00235496,0.00373520
-3.24462231,0.01178927,0.00000039,0.00348307,0.00014166,0.00016196,0.00039433,0.00193008,0.00296668,0.00469073
-3.23861931,0.01474765,0.00000049,0.00436044,0.00017722,0.00020238,0.00050076,0.00240960,0.00371738,0.00586757
-3.23261631,0.01835231,0.00000061,0.00542866,0.00022083,0.00025217,0.00063213,0.00299413,0.00462976,0.00730124
-3.22661331,0.02270128,0.00000076,0.00671685,0.00027377,0.00031281,0.00079306,0.00369922,0.00572850,0.00903065
-3.22061031,0.02789978,0.00000093,0.00825623,0.00033742,0.00038594,0.00098877,0.00454153,0.00704003,0.01109752
-3.21460730,0.03405844,0.00000113,0.01007959,0.00041326,0.00047332,0.00122505,0.00553853,0.00859197,0.01354570
-3.20860430,0.04129093,0.00000137,0.01222063,0.00050286,0.00057683,0.00150828,0.00670806,0.01041258,0.01642020
-3.20260130,0.04971094,0.00000165,0.01471301,0.00060783,0.00069843,0.00184535,0.00806783,0.01252996,0.01976598
-3.19659830,0.05942856,0.00000197,0.01758934,0.00072978,0.00084013,0.00224365,0.00963482,0.01497114,0.02362653
-3.19059530,0.07054613,0.00000233,0.02087992,0.00087031,0.00100390,0.00271094,0.01142458,0.01776104,0.02804217
-3.18459230,0.08315354,0.00000275,0.02461135,0.00103090,0.00119167,0.00325525,0.01345047,0.02092122,0.03304824
-3.17858929,0.09732319,0.00000321,0.02880506,0.00121291,0.00140521,0.00388472,0.01572277,0.02446866,0.03867302
-3.17258629,0.11310467,0.00000372,0.03347571,0.00141746,0.00164610,0.00460741,0.01824791,0.02841439,0.04493568
-3.16658329,0.13051953,0.00000429,0.03862967,0.00164542,0.00191562,0.00543109,0.02102755,0.03276220,0.05184415
-3.16058029,0.14955611,0.00000490,0.04426345,0.00189729,0.00221467,0.00636299,0.02405779,0.03750733,0.05939310
-3.15457729,0.17016497,0.00000556,0.05036240,0.00217316,0.00254373,0.00740951,0.02732843,0.04263535,0.06756213
-3.14857429,0.19225500,0.00000627,0.05689954,0.00247267,0.00290272,0.00857591,0.03082242,0.04812125,0.07631423
-3.14257129,0.21569057,0.00000701,0.06383467,0.00279489,0.00329099,0.00986600,0.03451543,0.05392870,0.08559468
-3.13656828,0.24028993,0.00000779,0.07111398,0.00313836,0.00370722,0.01128184,0.03837567,0.06000981,0.09533040
-3.13056528,0.26582522,0.00000859,0.07867000,0.00350101,0.00414939,0.01282337,0.04236393,0.06630512,0.10543004
-3.12456228,0.29202402,0.00000941,0.08642207,0.00388016,0.00461476,0.01448814,0.04643401,0.07274412,0.11578458
-3.11855928,0.31857280,0.00001023,0.09427737,0.00427252,0.00509984,0.01627103,0.05053331,0.07924624,0.12626877
-3.11255628,0.34512215,0.00001104,0.10213247,0.00467426,0.00560042,0.01816401,0.05460383,0.08572220,0.13674323
-3.10655328,0.37129375,0.00001183,0.10987537,0.00508098,0.00611160,0.02015596,0.05858342,0.09207593,0.14705727
-3.10055028,0.39668899,0.00001259,0.11738809,0.00548787,0.00662784,0.02223260,0.06240724,0.09820683,0.15705234
-3.09454727,0.42089886,0.00001329,0.12454958,0.00588973,0.00714309,0.02437646,0.06600953,0.10401234,0.16656602
-3.08854427,0.44351493,0.00001394,0.13123897,0.00628110,0.00765084,0.02656696,0.06932542,0.10939080,0.17543641
-3.08254127,0.46414089,0.00001451,0.13733898,0.00665640,0.00814430,0.02878061,0.07229290,0.11424438,0.18350671
-3.07653827,0.48240422,0.00001500,0.14273940,0.00701002,0.00861650,0.03099131,0.07485473,0.11848213,0.19062991
-3.07053527,0.49796757,0.00001539,0.14734044,0.00733650,0.00906048,0.03317075,0.07696031,0.12202277,0.19667331
-3.06453227,0.51053928,0.00001568,0.15105583,0.00763065,0.00946946,0.03528896,0.07856733,0.12479734,0.20152267
-3.05852926,0.51988257,0.00001586,0.15381556,0.00788767,0.00983697,0.03731489,0.07964320,0.12675149,0.20508584
-3.05252626,0.52582305,0.00001593,0.15556811,0.00810332,0.01015707,0.03921714,0.08016616,0.12784720,0.20729576
-3.04652326,0.52825421,0.00001588,0.15628203,0.00827399,0.01042444,0.04096471,0.08012601,0.12806408,0.20811250
-3.04052026,0.52714052,0.00001572,0.15594692,0.00839683,0.01063459,0.04252783,0.07952445,0.12739998,0.20752453
-3.03451726,0.52251824,0.00001545,0.15457360,0.00846981,0.01078392,0.04387874,0.07837501,0.12587099,0.20554889
-3.02851426,0.51449369,0.00001507,0.15219363,0.00849178,0.01086987,0.04499254,0.07670250,0.12351080,0.20223045
-3.02251126,0.50323921,0.00001460,0.14885813,0.00846247,0.01089097,0.04584789,0.07454216,0.12036950,0.19764027
-3.01650825,0.48898705,0.00001404,0.14463593,0.00838256,0.01084686,0.04642776,0.07193841,0.11651175,0.19187301
-3.01050525,0.47202142,0.00001341,0.13961122,0.00825357,0.01073831,0.04671991,0.06894336,0.11201464,0.18504373
-3.00450225,0.45266901,0.00001271,0.13388076,0.00807787,0.01056725,0.04671736,0.06561503,0.10696510,0.17728407
-2.99849925,0.43128869,0.00001196,0.12755083,0.00785860,0.01033663,0.04641868,0.06201552,0.10145711,0.16873805
-2.99249625,0.40826050,0.00001118,0.12073395,0.00759956,0.01005038,0.04582806,0.05820912,0.09558886,0.15955767
-2.98649325,0.38397463,0.00001037,0.11354561,0.00730511,0.00971333,0.04495522,0.05426039,0.08945983,0.14989853
-2.98049025,0.35882080,0.00000955,0.10610118,0.00698007,0.00933102,0.04381521,0.05023244,0.08316814,0.13991553
-2.97448724,0.33317825,0.00000873,0.09851287,0.00662956,0.00890960,0.04242792,0.04618526,0.07680800,0.12975893
-2.96848424,0.30740695,0.00000793,0.09088720,0.00625892,0.00845566,0.04081756,0.04217445,0.07046755,0.11957088
-2.96248124,0.28184002,0.00000715,0.08332272,0.00587352,0.00797603,0.03901191,0.03825002,0.06422710,0.10948245
-2.95647824,0.25677775,0.00000639,0.07590823,0.00547869,0.00747768,0.03704153,0.03445560,0.05815770,0.09961128
-2.95047524,0.23248310,0.00000568,0.06872150,0.00507957,0.00696749,0.03493891,0.03082791,0.05232022,0.09005987
-2.94447224,0.20917889,0.00000501,0.06182838,0.00468103,0.00645213,0.03273752,0.02739651,0.04676479,0.08091454
-2.93846923,0.18704651,0.00000439,0.05528248,0.00428757,0.00593794,0.03047095,0.02418377,0.04153074,0.07224498
-2.93246623,0.16622598,0.00000382,0.04912514,0.00390326,0.00543077,0.02817202,0.02120519,0.03664676,0.06410438
-2.92646323,0.14681737,0.00000329,0.04338590,0.00353166,0.00493591,0.02587202,0.01846977,0.03213149,0.05653003
-2.92046023,0.12888320,0.00000282,0.03808316,0.00317580,0.00445798,0.02360001,0.01598064,0.02799430,0.04954435
-2.91445723,0.11245165,0.00000240,0.03322517,0.00283819,0.00400095,0.02138223,0.01373577,0.02423627,0.04315629
-2.90845423,0.09752042,0.00000203,0.02881119,0.00252074,0.00356802,0.01924168,0.01172872,0.02085133,0.03736284
-2.90245123,0.08406096,0.00000170,0.02483270,0.00222486,0.00316168,0.01719780,0.00994950,0.01782736,0.03215080
-2.89644822,0.07202286,0.00000142,0.02127471,0.00195142,0.00278370,0.01526632,0.00838529,0.01514748,0.02749851
-2.89044522,0.06133823,0.00000117,0.01811709,0.00170083,0.00243517,0.01345925,0.00702129,0.01279110,0.02337769
-2.88444222,0.05192600,0.00000096,0.01533580,0.00147306,0.00211656,0.01178494,0.00584134,0.01073508,0.01975506
-2.87843922,0.04369578,0.00000078,0.01290408,0.00126770,0.00182777,0.01024831,0.00482861,0.00895468,0.01659393
-2.87243622,0.03655158,0.00000063,0.01079351,0.00108403,0.00156821,0.00885114,0.00396613,0.00742445,0.01385566
-2.86643322,0.03039490,0.00000051,0.00897494,0.00092107,0.00133687,0.00759243,0.00323721,0.00611898,0.01150082
-2.86043022,0.02512748,0.00000041,0.00741932,0.00077761,0.00113242,0.00646879,0.00262586,0.00501347,0.00949034
-2.85442721,0.02065357,0.00000032,0.00609834,0.00065233,0.00095331,0.00547495,0.00211699,0.00408429,0.00778628
-2.84842421,0.01688176,0.00000025,0.00498501,0.00054380,0.00079779,0.00460412,0.00169667,0.00330930,0.00635260
-2.84242121,0.01372636,0.00000020,0.00405403,0.00045054,0.00066404,0.00384853,0.00135224,0.00266815,0.00515564
-2.83641821,0.01110846,0.00000015,0.00328215,0.00037109,0.00055024,0.00319981,0.00107235,0.00214244,0.00416448
-2.83041521,0.00895667,0.00000012,0.00264838,0.00030400,0.00045461,0.00264943,0.00084702,0.00171583,0.00335125
-2.82441221,0.00720754,0.00000009,0.00213407,0.00024791,0.00037551,0.00218909,0.00066760,0.00137410,0.00269122
-2.81840920,0.00580590,0.00000007,0.00172312,0.00020156,0.00031146,0.00181105,0.00052677,0.00110517,0.00216291
-2.81240620,0.00470495,0.00000006,0.00140189,0.00016379,0.00026122,0.00150854,0.00041843,0.00089903,0.00174808
-2.80640320,0.00386632,0.00000005,0.00115933,0.00013359,0.00022383,0.00127598,0.00033774,0.00074778,0.00143173
-2.80040020,0.00326011,0.00000004,0.00098693,0.00011009,0.00019869,0.00110937,0.00028096,0.00064555,0.00120205
-2.79439720,0.00286487,0.00000005,0.00087876,0.00009259,0.00018553,0.00100653,0.00024554,0.00058853,0.00105041
-2.78839420,0.00266773,0.00000005,0.00083151,0.00008055,0.00018457,0.00096747,0.00022999,0.00057493,0.00097131
-2.78239120,0.00266454,0.00000006,0.00084451,0.00007360,0.00019650,0.00099463,0.00023400,0.00060505,0.00096240
-2.77638819,0.00286014,0.00000008,0.00091982,0.00007158,0.00022255,0.00109330,0.00025839,0.00068130,0.00102450
-2.77038519,0.00326868,0.00000011,0.00106233,0.00007448,0.00026457,0.00127194,0.00030526,0.00080830,0.00116170
-2.76438219,0.00391419,0.00000015,0.00127989,0.00008251,0.00032508,0.00154262,0.00037804,0.00099300,0.00138139
-2.75837919,0.00483106,0.00000020,0.00158343,0.00009606,0.00040735,0.00192144,0.00048172,0.00124477,0.00169442
-2.75237619,0.00606477,0.00000028,0.00198713,0.00011575,0.00051546,0.00242901,0.00062298,0.00157558,0.00211520
-2.74637319,0.00767255,0.00000038,0.00250853,0.00014239,0.00065435,0.00309096,0.00081046,0.00200013,0.00266185
-2.74037019,0.00972410,0.00000053,0.00316866,0.00017699,0.00082990,0.00393842,0.00105503,0.00253595,0.00335623
-2.73436718,0.01230221,0.00000072,0.00399209,0.00022079,0.00104897,0.00500858,0.00137013,0.00320354,0.00422406
-2.72836418,0.01550329,0.00000097,0.00500694,0.00027522,0.00131940,0.00634515,0.00177209,0.00402642,0.00529484
-2.72236118,0.01943773,0.00000131,0.00624477,0.00034191,0.00165007,0.00799881,0.00228055,0.00503110,0.00660176
-2.71635818,0.02422991,0.00000175,0.00774034,0.00042266,0.00205084,0.01002762,0.00291882,0.00624703,0.00818144
-2.71035518,0.03001795,0.00000232,0.00953128,0.00051943,0.00253250,0.01249728,0.00371432,0.00770639,0.01007353
-2.70435218,0.03695303,0.00000306,0.01165752,0.00063426,0.00310667,0.01548130,0.00469899,0.00944383,0.01232013
-2.69834917,0.04519823,0.00000401,0.01416061,0.00076929,0.00378568,0.01906104,0.00590964,0.01149607,0.01496501
-2.69234617,0.05492681,0.00000522,0.01708280,0.00092667,0.00458236,0.02332550,0.00738832,0.01390137,0.01805269
-2.68634317,0.06632009,0.00000676,0.02046601,0.00110846,0.00550984,0.02837101,0.00918262,0.01669888,0.02162722
-2.68034017,0.07956461,0.00000869,0.02435053,0.00131661,0.00658126,0.03430062,0.01134582,0.01992796,0.02573091
-2.67433717,0.09484896,0.00001110,0.02877365,0.00155283,0.00780945,0.04122340,0.01393702,0.02362730,0.03040275
-2.66833417,0.11236011,0.00001408,0.03376822,0.00181853,0.00920661,0.04925342,0.01702105,0.02783413,0.03567689
-2.66233117,0.13227936,0.00001775,0.03936107,0.00211470,0.01078397,0.05850858,0.02066832,0.03258330,0.04158093
-2.65632816,0.15477819,0.00002223,0.04557154,0.00244179,0.01255141,0.06910930,0.02495438,0.03790649,0.04813428
-2.65032516,0.18001406,0.00002766,0.05241007,0.00279969,0.01451711,0.08117704,0.02995934,0.04383147,0.05534669
-2.64432216,0.20812624,0.00003420,0.05987699,0.00318758,0.01668731,0.09483272,0.03576708,0.05038149,0.06321682
-2.63831916,0.23923215,0.00004201,0.06796159,0.00360390,0.01906597,0.11019507,0.04246414,0.05757494,0.07173124
-2.63231616,0.27342409,0.00005128,0.07664150,0.00404629,0.02165467,0.12737900,0.05013850,0.06542513,0.08086369
-2.62631316,0.31076667,0.00006220,0.08588254,0.00451157,0.02445244,0.14649389,0.05887800,0.07394044,0.09057489
-2.62031016,0.35129511,0.00007496,0.09563903,0.00499577,0.02745581,0.16764200,0.06876861,0.08312474,0.10081275
-2.61430715,0.39501440,0.00008978,0.10585463,0.00549413,0.03065888,0.19091690,0.07989245,0.09297803,0.11151322
-2.60830415,0.44189945,0.00010686,0.11646364,0.00600122,0.03405353,0.21640193,0.09232563,0.10349740,0.12260166
-2.60230115,0.49189611,0.00012639,0.12739291,0.00651104,0.03762973,0.24416872,0.10613598,0.11467819,0.13399474
-2.59629815,0.54492309,0.00014858,0.13856405,0.00701711,0.04137585,0.27427574,0.12138060,0.12651524,0.14560286
-2.59029515,0.60087445,0.00017359,0.14989610,0.00751272,0.04527916,0.30676680,0.13810349,0.13900423,0.15733295
-2.58429215,0.65962268,0.00020158,0.16130842,0.00799107,0.04932626,0.34166958,0.15633306,0.15214294,0.16909155
-2.57828914,0.72102186,0.00023268,0.17272362,0.00844547,0.05350353,0.37899395,0.17607984,0.16593231,0.18078805
-2.57228614,0.78491089,0.00026697,0.18407048,0.00886959,0.05779756,0.41873026,0.19733436,0.18037722,0.19233786
-2.56628314,0.85111630,0.00030450,0.19528667,0.00925766,0.06219549,0.46084752,0.22006521,0.19548691,0.20366545
-2.56028014,0.91945456,0.00034527,0.20632106,0.00960463,0.06668532,0.50529134,0.24421752,0.21127484,0.21470696
-2.55427714,0.98973357,0.00038923,0.21713554,0.00990641,0.07125598,0.55198197,0.26971186,0.22775808,0.22541243
-2.54827414,1.06175337,0.00043625,0.22770619,0.01015997,0.07589740,0.60081217,0.29644362,0.24495611,0.23574723
-2.54227114,1.13530589,0.00048616,0.23802380,0.01036346,0.08060030,0.65164530,0.32428299,0.26288912,0.24569295
-2.53626813,1.21017391,0.00053872,0.24809364,0.01051631,0.08535598,0.70431359,0.35307560,0.28157579,0.25524738
-2.53026513,1.28612932,0.00059362,0.25793446,0.01061920,0.09015589,0.75861684,0.38264381,0.30103083,0.26442384
-2.52426213,1.36293104,0.00065048,0.26757689,0.01067408,0.09499113,0.81432171,0.41278876,0.32126221,0.27324975
-2.51825913,1.44032285,0.00070888,0.27706129,0.01068408,0.09985197,0.87116170,0.44329305,0.34226843,0.28176462
-2.51225613,1.51803143,0.00076830,0.28643510,0.01065343,0.10472721,0.92883810,0.47392419,0.36403599,0.29001753
-2.50625313,1.59576514,0.00082820,0.29575001,0.01058727,0.10960377,0.98702194,0.50443852,0.38653716,0.29806429
-2.50025013,1.67321370,0.00088798,0.30505902,0.01049153,0.11446615,1.04535698,0.53458581,0.40972836,0.30596451
-2.49424712,1.75004916,0.00094700,0.31441362,0.01037270,0.11929623,1.10346380,0.56411403,0.43354925,0.31377867
-2.48824412,1.82592822,0.00100460,0.32386115,0.01023767,0.12407301,1.16094492,0.59277455,0.45792255,0.32156542
-2.48224112,1.90049600,0.00106008,0.33344270,0.01009350,0.12877271,1.21739074,0.62032718,0.48275481,0.32937918
-2.47623812,1.97339109,0.00111276,0.34319136,0.00994725,0.13336896,1.27238608,0.64654517,0.50793794,0.33726824
-2.47023512,2.04425172,0.00116195,0.35313109,0.00980576,0.13783317,1.32551708,0.67121979,0.53335146,0.34527339
-2.46423212,2.11272252,0.00120699,0.36327614,0.00967555,0.14213510,1.37637813,0.69416430,0.55886547,0.35342702
-2.45822911,2.17846161,0.00124725,0.37363098,0.00956259,0.14624352,1.42457838,0.71521723,0.58434384,0.36175274
-2.45222611,2.24114717,0.00128213,0.38419065,0.00947225,0.15012696,1.46974766,0.73424470,0.60964768,0.37026544
-2.44622311,2.30048331,0.00131111,0.39494142,0.00940917,0.15375450,1.51154137,0.75114172,0.63463861,0.37897167
-2.44022011,2.35620438,0.00133374,0.40586166,0.00937720,0.15709649,1.54964420,0.76583241,0.65918174,0.38787012
-2.43421711,2.40807760,0.00134965,0.41692274,0.00937928,0.16012530,1.58377259,0.77826918,0.68314800,0.39695227
-2.42821411,2.45590346,0.00135855,0.42808981,0.00941749,0.16281582,1.61367572,0.78843078,0.70641562,0.40620287
-2.42221111,2.49951402,0.00136026,0.43932245,0.00949296,0.16514593,1.63913541,0.79631963,0.72887085,0.41560029
-2.41620810,2.53876908,0.00135471,0.45057501,0.00960584,0.16709673,1.65996484,0.80195826,0.75040760,0.42511655
-2.41020510,2.57355056,0.00134195,0.46179661,0.00975534,0.16865262,1.67600668,0.80538541,0.77092620,0.43471710
-2.40420210,2.60375554,0.00132211,0.47293093,0.00993972,0.16980126,1.68713074,0.80665188,0.79033145,0.44436036
-2.39819910,2.62928865,0.00129546,0.48391571,0.01015626,0.17053334,1.69323172,0.80581639,0.80853001,0.45399692
-2.39219610,2.65005456,0.00126236,0.49468217,0.01040136,0.17084230,1.69422743,0.80294186,0.82542758,0.46356877
-2.38619310,2.66595133,0.00122327,0.50515440,0.01067051,0.17072399,1.69005779,0.79809222,0.84092610,0.47300842
-2.38019010,2.67686532,0.00117875,0.51524893,0.01095839,0.17017637,1.68068495,0.79133006,0.85492131,0.48223836
-2.37418709,2.68266858,0.00112941,0.52487469,0.01125895,0.16919919,1.66609472,0.78271520,0.86730099,0.49117068
-2.36818409,2.68321893,0.00107595,0.53393330,0.01156549,0.16779383,1.64629921,0.77230434,0.87794426,0.49970734
-2.36218109,2.67836333,0.00101910,0.54232014,0.01187080,0.16596328,1.62134080,0.76015165,0.88672211,0.50774097
-2.35617809,2.66794442,0.00095963,0.54992592,0.01216732,0.16371215,1.59129694,0.74631044,0.89349920,0.51515644
-2.35017509,2.65181013,0.00089831,0.55663909,0.01244728,0.16104702,1.55628556,0.73083553,0.89813720,0.52183314
-2.34417209,2.62982594,0.00083592,0.56234887,0.01270296,0.15797673,1.51647061,0.71378627,0.90049943,0.52764804
-2.33816908,2.60188907,0.00077321,0.56694883,0.01292683,0.15451292,1.47206712,0.69522996,0.90045663,0.53247930
-2.33216608,2.56794372,0.00071089,0.57034096,0.01311184,0.15067055,1.42334526,0.67524518,0.89789369,0.53621051
-2.32616308,2.52799640,0.00064962,0.57243999,0.01325157,0.14646850,1.37063297,0.65392503,0.89271690,0.53873511
-2.32016008,2.48213030,0.00059002,0.57317763,0.01334050,0.14193008,1.31431655,0.63137978,0.88486121,0.53996104
-2.31415708,2.43051760,0.00053260,0.57250669,0.01337419,0.13708346,1.25483912,0.60773879,0.87429729,0.53981507
-2.30815408,2.37342889,0.00047783,0.57040457,0.01334941,0.13196197,1.19269655,0.58315148,0.86103766,0.53824685
-2.30215108,2.31123879,0.00042608,0.56687608,0.01326434,0.12660419,1.12843101,0.55778724,0.84514160,0.53523219
-2.29614807,2.24442720,0.00037764,0.56195527,0.01311858,0.12105382,1.06262221,0.53183422,0.82671851,0.53077547
-2.29014507,2.17357609,0.00033274,0.55570620,0.01291325,0.11535933,0.99587671,0.50549704,0.80592931,0.52491107
-2.28414207,2.09936146,0.00029152,0.54822242,0.01265094,0.10957335,0.92881568,0.47899351,0.78298581,0.51770353
-2.27813907,2.02254105,0.00025405,0.53962527,0.01233567,0.10375185,0.86206171,0.45255052,0.75814796,0.50924663
-2.27213607,1.94393811,0.00022036,0.53006102,0.01197276,0.09795312,0.79622525,0.42639936,0.73171903,0.49966116
-2.26613307,1.86442210,0.00019042,0.51969686,0.01156867,0.09223665,0.73189142,0.40077064,0.70403893,0.48909175
-2.26013007,1.78488724,0.00016416,0.50871610,0.01113079,0.08666186,0.66960760,0.37588912,0.67547599,0.47770268
-2.25412706,1.70622992,0.00014151,0.49731268,0.01066726,0.08128683,0.60987263,0.35196885,0.64641746,0.46567308
-2.24812406,1.62932613,0.00012236,0.48568529,0.01018667,0.07616705,0.55312780,0.32920856,0.61725940,0.45319159
-2.24212106,1.55500997,0.00010661,0.47403148,0.00969786,0.07135426,0.49975022,0.30778788,0.58839615,0.44045093
-2.23611806,1.48405422,0.00009416,0.46254191,0.00920962,0.06689542,0.45004858,0.28786426,0.56021011,0.42764246
-2.23011506,1.41715386,0.00008496,0.45139517,0.00873050,0.06283186,0.40426147,0.26957094,0.53306220,0.41495121
-2.22411206,1.35491317,0.00007895,0.44075324,0.00826860,0.05919862,0.36255812,0.25301581,0.50728327,0.40255138
-2.21810905,1.29783678,0.00007613,0.43075798,0.00783133,0.05602402,0.32504147,0.23828134,0.48316708,0.39060266
-2.21210605,1.24632500,0.00007655,0.42152857,0.00742536,0.05332948,0.29175304,0.22542538,0.46096479,0.37924743
-2.20610305,1.20067316,0.00008029,0.41316015,0.00705644,0.05112942,0.26267946,0.21448279,0.44088131,0.36860888
-2.20010005,1.16107483,0.00008748,0.40572350,0.00672935,0.04943152,0.23776006,0.20546763,0.42307340,0.35879018
-2.19409705,1.12762829,0.00009833,0.39926582,0.00644789,0.04823697,0.21689508,0.19837594,0.40764959,0.34987443
-2.18809405,1.10034575,0.00011307,0.39381238,0.00621486,0.04754091,0.19995405,0.19318856,0.39467166,0.34192553
-2.18209105,1.07916429,0.00013200,0.38936892,0.00603213,0.04733291,0.18678391,0.18987414,0.38415753,0.33498965
-2.17608804,1.06395802,0.00015544,0.38592461,0.00590063,0.04759745,0.17721645,0.18839185,0.37608522,0.32909722
-2.17008504,1.05455031,0.00018377,0.38345530,0.00582051,0.04831444,0.17107479,0.18869380,0.37039767,0.32426521
-2.16408204,1.05072560,0.00021737,0.38192694,0.00579113,0.04945967,0.16817859,0.19072685,0.36700809,0.32049956
-2.15807904,1.05224002,0.00025665,0.38129879,0.00581122,0.05100516,0.16834796,0.19443393,0.36580545,0.31779749
-2.15207604,1.05883029,0.00030202,0.38152655,0.00587893,0.05291954,0.17140583,0.19975461,0.36666006,0.31614971
-2.14607304,1.07022066,0.00035386,0.38256491,0.00599193,0.05516824,0.17717899,0.20662499,0.36942882,0.31554224
-2.14007004,1.08612768,0.00041253,0.38436979,0.00614746,0.05771373,0.18549770,0.21497702,0.37396020,0.31595793
-2.13406703,1.10626295,0.00047834,0.38689996,0.00634242,0.06051568,0.19619430,0.22473722,0.38009862,0.31737749
-2.12806403,1.13033395,0.00055152,0.39011824,0.00657344,0.06353114,0.20910072,0.23582508,0.38768849,0.31978020
-2.12206103,1.15804338,0.00063222,0.39399223,0.00683691,0.06671470,0.22404555,0.24815119,0.39657760,0.32314419
-2.11605803,1.18908755,0.00072051,0.39849462,0.00712906,0.07001881,0.24085061,0.26161532,0.40662018,0.32744649
-2.11005503,1.22315415,0.00081632,0.40360322,0.00744597,0.07339413,0.25932768,0.27610468,0.41767956,0.33266284
-2.10405203,1.25992022,0.00091946,0.40930086,0.00778371,0.07678999,0.27927542,0.29149250,0.42963048,0.33876737
-2.09804902,1.29905049,0.00102964,0.41557507,0.00813831,0.08015506,0.30047696,0.30763717,0.44236113,0.34573229
-2.09204602,1.34019684,0.00114640,0.42241777,0.00850592,0.08343810,0.32269843,0.32438201,0.45577508,0.35352757
-2.08604302,1.38299887,0.00126918,0.42982491,0.00888284,0.08658891,0.34568850,0.34155578,0.46979283,0.36212071
-2.08004002,1.42708595,0.00139728,0.43779609,0.00926560,0.08955928,0.36917925,0.35897401,0.48435320,0.37147659
-2.07403702,1.47208072,0.00152991,0.44633418,0.00965114,0.09230422,0.39288835,0.37644124,0.49941430,0.38155749
-2.06803402,1.51760376,0.00166619,0.45544478,0.01003680,0.09478299,0.41652266,0.39375390,0.51495415,0.39232308
-2.06203102,1.56327937,0.00180517,0.46513559,0.01042052,0.09696037,0.43978304,0.41070398,0.53097060,0.40373051
-2.05602801,1.60874201,0.00194588,0.47541556,0.01080086,0.09880768,0.46237044,0.42708322,0.54748073,0.41573446
-2.05002501,1.65364286,0.00208732,0.48629366,0.01117712,0.10030376,0.48399283,0.44268765,0.56451928,0.42828706
-2.04402201,1.69765638,0.00222853,0.49777748,0.01154939,0.10143584,0.50437294,0.45732245,0.58213636,0.44133777
-2.03801901,1.74048605,0.00236861,0.50987135,0.01191856,0.10220007,0.52325630,0.47080665,0.60039424,0.45483306
-2.03201601,1.78186938,0.00250673,0.52257430,0.01228637,0.10260199,0.54041935,0.48297780,0.61936329,0.46871596
-2.02601301,1.82158158,0.00264216,0.53587770,0.01265531,0.10265653,0.55567724,0.49369621,0.63911728,0.48292553
-2.02001001,1.85943802,0.00277432,0.54976294,0.01302861,0.10238795,0.56889090,0.50284863,0.65972807,0.49739626
-2.01400700,1.89529540,0.00290273,0.56419906,0.01341009,0.10182939,0.57997316,0.51035133,0.68126014,0.51205753
-2.00800400,1.92905175,0.00302707,0.57914082,0.01380406,0.10102221,0.58889350,0.51615248,0.70376515,0.52683325
-2.00200100,1.96064553,0.00314714,0.59452717,0.01421509,0.10001520,0.59568122,0.52023363,0.72727682,0.54164174
-1.99599800,1.99005409,0.00326287,0.61028044,0.01464787,0.09886349,0.60042686,0.52261046,0.75180664,0.55639614
-1.98999500,2.01729184,0.00337426,0.62630646,0.01510696,0.09762745,0.60328169,0.52333270,0.77734064,0.57100516
-1.98399200,2.04240848,0.00348141,0.64249565,0.01559659,0.09637150,0.60445530,0.52248322,0.80383742,0.58537457
-1.97798899,2.06548753,0.00358442,0.65872523,0.01612042,0.09516278,0.60421120,0.52017652,0.83122782,0.59940916
-1.97198599,2.08664523,0.00368340,0.67486250,0.01668136,0.09406997,0.60286066,0.51655637,0.85941615,0.61301543
-1.96598299,2.10603003,0.00377844,0.69076911,0.01728138,0.09316203,0.60075475,0.51179306,0.88828307,0.62610465
-1.95997999,2.12382242,0.00386952,0.70630613,0.01792134,0.09250701,0.59827511,0.50607993,0.91768988,0.63859633
-1.95397699,2.14023495,0.00395653,0.72133968,0.01860089,0.09217094,0.59582331,0.49962952,0.94748408,0.65042183
-1.94797399,2.15551201,0.00403923,0.73574675,0.01931838,0.09221670,0.59380953,0.49266926,0.97750566,0.66152792
-1.94197099,2.16992899,0.00411724,0.74942095,0.02007081,0.09270303,0.59264053,0.48543679,1.00759388,0.67187994
-1.93596798,2.18379024,0.00419002,0.76227759,0.02085385,0.09368347,0.59270749,0.47817489,1.03759375,0.68146436
-1.92996498,2.19742542,0.00425687,0.77425797,0.02166190,0.09520537,0.59437401,0.47112621,1.06736199,0.69029041
