energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.17258629,2.64669905,0.00244859,0.05613274,0.27064562,1.54009295,0.00648686,0.81612226,0.30561473,0.28457788
-3.16658329,2.59834483,0.00231077,0.05370946,0.25586105,1.52332532,0.00670206,0.78620182,0.29351220,0.28529218
-3.16058029,2.56397659,0.00217490,0.05182346,0.24153353,1.51380829,0.00695862,0.76077366,0.28326121,0.28812296
-3.15457729,2.54517941,0.00204251,0.05049103,0.22787282,1.51242894,0.00725825,0.74043543,0.27499121,0.29323823
-3.14857429,2.54326336,0.00191500,0.04971939,0.21506897,1.51991319,0.00760149,0.72571135,0.26879137,0.30077380
-3.14257129,2.55919609,0.00179359,0.04950618,0.20328666,1.53678567,0.00798758,0.71703099,0.26470641,0.31082430
-3.13656828,2.59354327,0.00167931,0.04983921,0.19266057,1.56333475,0.00841432,0.71470984,0.26273355,0.32343479
-3.13056528,2.64641986,0.00157297,0.05069634,0.18329186,1.59958455,0.00887799,0.71893234,0.26282067,0.33859351
-3.12456228,2.71745489,0.00147513,0.05204571,0.17524590,1.64527572,0.00937337,0.72973809,0.26486604,0.35622606
-3.11855928,2.80577224,0.00138613,0.05384620,0.16855123,1.69985631,0.00989374,0.74701196,0.26871940,0.37619155
-3.11255628,2.90998881,0.00130604,0.05604810,0.16319984,1.76248369,0.01043108,0.77047844,0.27418481,0.39828085
-3.10655328,3.02823138,0.00123473,0.05859415,0.15914857,1.83203808,0.01097621,0.79970092,0.28102489,0.42221739
-3.10055028,3.15817233,0.00117185,0.06142081,0.15632169,1.90714762,0.01151905,0.83408593,0.28896667,0.44766051
-3.09454727,3.29708359,0.00111689,0.06445977,0.15461439,1.98622447,0.01204898,0.87289262,0.29770869,0.47421145
-3.08854427,3.44190764,0.00106918,0.06763968,0.15389714,2.06751080,0.01255513,0.91524742,0.30692932,0.50142194
-3.08254127,3.58934333,0.00102796,0.07088809,0.15402071,2.14913313,0.01302683,0.96016350,0.31629588,0.52880514
-3.07653827,3.73594358,0.00099240,0.07413347,0.15482160,2.22916304,0.01345395,1.00656480,0.32547436,0.55584858
-3.07053527,3.87822151,0.00096166,0.07730727,0.15612783,2.30568174,0.01382736,1.05331380,0.33413933,0.58202872
-3.06453227,4.01276095,0.00093490,0.08034602,0.15776467,2.37684597,0.01413924,1.09924230,0.34198371,0.60682661
-3.05852926,4.13632681,0.00091134,0.08319328,0.15956039,2.44095227,0.01438343,1.14318417,0.34872801,0.62974399
-3.05252626,4.24597088,0.00089029,0.08580136,0.16135152,2.49649698,0.01455572,1.18400891,0.35412862,0.65031910
-3.04652326,4.33912855,0.00087115,0.08813288,0.16298775,2.54222918,0.01465402,1.22065484,0.35798489,0.66814177
-3.04052026,4.41370208,0.00085347,0.09016190,0.16433610,2.57719409,0.01467848,1.25216051,0.36014471,0.68286681
-3.03451726,4.46812695,0.00083692,0.09187461,0.16528434,2.60076504,0.01463150,1.27769326,0.36050825,0.69422527
-3.02851426,4.50141800,0.00082131,0.09326970,0.16574350,2.61266230,0.01451768,1.29657354,0.35902985,0.70203304
-3.02251126,4.51319338,0.00080658,0.09435809,0.16564946,2.61295808,0.01434365,1.30829410,0.35571792,0.70619625
-3.01650825,4.50367521,0.00079281,0.09516224,0.16496354,2.60206710,0.01411779,1.31253317,0.35063284,0.70671334
-3.01050525,4.47366671,0.00078016,0.09571500,0.16367213,2.58072352,0.01384995,1.30916107,0.34388303,0.70367353
-3.00450225,4.42450716,0.00076889,0.09605794,0.16178539,2.54994498,0.01355106,1.29823998,0.33561939,0.69725189
-2.99849925,4.35800664,0.00075929,0.09623945,0.15933514,2.51098571,0.01323268,1.28001692,0.32602827,0.68770113
-2.99249625,4.27636389,0.00075169,0.09631242,0.15637203,2.46528090,0.01290658,1.25491040,0.31532351,0.67534055
-2.98649325,4.18207119,0.00074642,0.09633187,0.15296212,2.41438508,0.01258432,1.22349119,0.30373761,0.66054260
-2.98049025,4.07781097,0.00074376,0.09635247,0.14918315,2.35990744,0.01227678,1.18645850,0.29151278,0.64371786
-2.97448724,3.96634914,0.00074394,0.09642614,0.14512052,2.30344738,0.01199383,1.14461245,0.27889200,0.62529900
-2.96848424,3.85043038,0.00074709,0.09659996,0.14086334,2.24653337,0.01174400,1.09882427,0.26611060,0.60572451
-2.96248124,3.73268023,0.00075326,0.09691431,0.13650059,2.19056805,0.01153421,1.05000567,0.25338867,0.58542316
-2.95647824,3.61551869,0.00076235,0.09740151,0.13211766,2.13678217,0.01136968,0.99907872,0.24092463,0.56479957
-2.95047524,3.50108916,0.00077418,0.09808501,0.12779344,2.08619958,0.01125380,0.94694758,0.22889017,0.54422191
-2.94447224,3.39120563,0.00078840,0.09897917,0.12359793,2.03961460,0.01118820,0.89447321,0.21742667,0.52401196
-2.93846923,3.28732027,0.00080456,0.10008963,0.11959058,1.99758277,0.01117288,0.84245207,0.20664325,0.50443802
-2.93246623,3.19051199,0.00082211,0.10141435,0.11581948,1.96042497,0.01120644,0.79159947,0.19661640,0.48571094
-2.92646323,3.10149576,0.00084039,0.10294515,0.11232108,1.92824441,0.01128631,0.74253800,0.18739115,0.46798319
-2.92046023,3.02065113,0.00085870,0.10466984,0.10912082,1.90095490,0.01140916,0.69579111,0.17898348,0.45135091
-2.91445723,2.94806740,0.00087626,0.10657460,0.10623421,1.87831889,0.01157126,0.65178167,0.17138402,0.43585868
-2.90845423,2.88360202,0.00089232,0.10864666,0.10366847,1.85999232,0.01176889,0.61083509,0.16456248,0.42150645
-2.90245123,2.82694809,0.00090609,0.11087703,0.10142459,1.84557398,0.01199875,0.57318635,0.15847276,0.40825828
-2.89644822,2.77770652,0.00091687,0.11326306,0.09949946,1.83465585,0.01225830,0.53899003,0.15305829,0.39605212
-2.89044522,2.73545805,0.00092401,0.11581079,0.09788813,1.82687174,0.01254616,0.50833246,0.14825737,0.38481009
-2.88444222,2.69983064,0.00092695,0.11853674,0.09658591,1.82194104,0.01286227,0.48124499,0.14400822,0.37444855
-2.87843922,2.67055793,0.00092524,0.12146906,0.09559021,1.81970489,0.01320813,0.45771742,0.14025344,0.36488743
-2.87243622,2.64752522,0.00091858,0.12464803,0.09490194,1.82015273,0.01358684,0.43771063,0.13694373,0.35605819
-2.86643322,2.63080012,0.00090679,0.12812552,0.09452643,1.82343731,0.01400306,0.42116768,0.13404064,0.34791009
-2.86043022,2.62064599,0.00088984,0.13196374,0.09447377,1.82987723,0.01446286,0.40802277,0.13151841,0.34041445
-2.85442721,2.61751730,0.00086784,0.13623290,0.09475856,1.83994668,0.01497344,0.39820764,0.12936457,0.33356662
-2.84842421,2.62203726,0.00084104,0.14100819,0.09539901,1.85425271,0.01554277,0.39165507,0.12757963,0.32738580
-2.84242121,2.63495880,0.00080981,0.14636588,0.09641562,1.87350115,0.01617911,0.38829968,0.12617572,0.32191273
-2.83641821,2.65711139,0.00077462,0.15237887,0.09782927,1.89845291,0.01689051,0.38807601,0.12517438,0.31720541
-2.83041521,2.68933654,0.00073605,0.15911186,0.09965904,1.92987289,0.01768423,0.39091428,0.12460365,0.31333342
-2.82441221,2.73241587,0.00069473,0.16661633,0.10191985,1.96847424,0.01856608,0.39673443,0.12449465,0.31037095
-2.81840920,2.78699588,0.00065135,0.17492559,0.10461999,2.01486101,0.01953993,0.40543881,0.12487787,0.30838923
-2.81240620,2.85351374,0.00060660,0.18405022,0.10775877,2.06947215,0.02060708,0.41690448,0.12577937,0.30744887
-2.80640320,2.93212857,0.00056120,0.19397407,0.11132449,2.13253022,0.02176584,0.43097546,0.12721716,0.30759239
-2.80040020,3.02266229,0.00051583,0.20465116,0.11529272,2.20399743,0.02301114,0.44745596,0.12919786,0.30883761
-2.79439720,3.12455358,0.00047115,0.21600364,0.11962523,2.28354181,0.02433426,0.46610487,0.13171395,0.31117224
-2.78839420,3.23682821,0.00042778,0.22792101,0.12426942,2.37051552,0.02572277,0.48663230,0.13474170,0.31454995
-2.78239120,3.35808764,0.00038627,0.24026070,0.12915854,2.46394673,0.02716055,0.50869832,0.13823982,0.31888820
-2.77638819,3.48651730,0.00034712,0.25285006,0.13421252,2.56254621,0.02862806,0.53191443,0.14214911,0.32406797
-2.77038519,3.61991495,0.00031075,0.26548979,0.13933963,2.66472851,0.03010268,0.55584765,0.14639288,0.32993539
-2.76438219,3.75573820,0.00027753,0.27795868,0.14443864,2.76864743,0.03155930,0.58002732,0.15087832,0.33630522
-2.75837919,3.89116978,0.00024778,0.29001956,0.14940169,2.87224444,0.03297101,0.60395435,0.15549874,0.34296606
-2.75237619,4.02319788,0.00022175,0.30142620,0.15411747,2.97330833,0.03430986,0.62711265,0.16013644,0.34968694
-2.74637319,4.14870848,0.00019967,0.31193087,0.15847484,3.06954361,0.03554780,0.64898228,0.16466628,0.35622512
-2.74037019,4.26458576,0.00018171,0.32129240,0.16236651,3.15864502,0.03665761,0.66905368,0.16895965,0.36233460
-2.73436718,4.36781634,0.00016804,0.32928420,0.16569277,3.23837489,0.03761383,0.68684261,0.17288880,0.36777512
-2.72836418,4.45559305,0.00015881,0.33570204,0.16836501,3.30664034,0.03839370,0.70190481,0.17633113,0.37232107
-2.72236118,4.52541384,0.00015418,0.34037120,0.17030897,3.36156692,0.03897798,0.71385014,0.17917357,0.37577007
-2.71635818,4.57517159,0.00015431,0.34315270,0.17146741,3.40156580,0.03935176,0.72235522,0.18131653,0.37795082
-2.71035518,4.60323120,0.00015938,0.34394832,0.17180234,3.42539161,0.03950497,0.72717426,0.18267752,0.37872984
-2.70435218,4.60849076,0.00016957,0.34270419,0.17129646,3.43218872,0.03943291,0.72814751,0.18319419,0.37801697
-2.69834917,4.59042438,0.00018512,0.33941285,0.16995396,3.42152405,0.03913642,0.72520701,0.18282659,0.37576926
-2.69234617,4.54910513,0.00020626,0.33411364,0.16780048,3.39340524,0.03862202,0.71837930,0.18155874,0.37199327
-2.68634317,4.48520728,0.00023325,0.32689143,0.16488237,3.34828360,0.03790171,0.70778516,0.17939935,0.36674560
-2.68034017,4.39998805,0.00026637,0.31787384,0.16126530,3.28704188,0.03699268,0.69363624,0.17638162,0.36013177
-2.67433717,4.29524983,0.00030589,0.30722697,0.15703214,3.21096759,0.03591678,0.67622877,0.17256228,0.35230337
-2.66833417,4.17328473,0.00035209,0.29514994,0.15228041,3.12171313,0.03469993,0.65593468,0.16801982,0.34345374
-2.66233117,4.03680376,0.00040522,0.28186844,0.14711922,3.02124449,0.03337128,0.63319040,0.16285202,0.33381233
-2.65632816,3.88885380,0.00046549,0.26762763,0.14166598,2.91178076,0.03196240,0.60848387,0.15717292,0.32363789
-2.65032516,3.73272562,0.00053308,0.25268460,0.13604296,2.79572688,0.03050636,0.58234016,0.15110921,0.31321083
-2.64432216,3.57185656,0.00060810,0.23730077,0.13037378,2.67560228,0.02903682,0.55530641,0.14479650,0.30282502
-2.63831916,3.40973159,0.00069055,0.22173455,0.12478005,2.55396813,0.02758707,0.52793644,0.13837519,0.29277921
-2.63231616,3.24978616,0.00078035,0.20623436,0.11937819,2.43335586,0.02618924,0.50077576,0.13198652,0.28336854
-2.62631316,3.09531440,0.00087732,0.19103248,0.11427662,2.31619936,0.02487349,0.47434726,0.12576857,0.27487626
-2.62031016,2.94938536,0.00098112,0.17633972,0.10957331,2.20477301,0.02366732,0.44913834,0.11985265,0.26756605
-2.61430715,2.81476997,0.00109128,0.16234111,0.10535380,2.10113759,0.02259505,0.42558959,0.11435998,0.26167510
-2.60830415,2.69388073,0.00120719,0.14919275,0.10168974,2.00709521,0.02167738,0.40408547,0.10939891,0.25740822
-2.60230115,2.58872537,0.00132808,0.13701974,0.09863792,1.92415459,0.02093107,0.38494719,0.10506261,0.25493317
-2.59629815,2.50087546,0.00145303,0.12591525,0.09623986,1.85350707,0.02036885,0.36842799,0.10142749,0.25437737
-2.59029515,2.43145015,0.00158098,0.11594067,0.09452181,1.79601361,0.01999932,0.35471078,0.09855212,0.25582595
-2.58429215,2.38111469,0.00171073,0.10712672,0.09349530,1.75220241,0.01982711,0.34390817,0.09647690,0.25932141
-2.57828914,2.35009295,0.00184096,0.09947536,0.09315799,1.72227661,0.01985304,0.33606474,0.09522425,0.26486473
-2.57228614,2.33819258,0.00197027,0.09296252,0.09349493,1.70613104,0.02007441,0.33116145,0.09479949,0.27241788
-2.56628314,2.34484117,0.00209717,0.08754123,0.09448005,1.70337674,0.02048536,0.32912179,0.09519211,0.28190765
-2.56028014,2.36913130,0.00222015,0.08314530,0.09607782,1.71337191,0.02107730,0.32981953,0.09637753,0.29323059
-2.55427714,2.40987235,0.00233770,0.07969313,0.09824505,1.73525753,0.02183929,0.33308755,0.09831919,0.30625887
-2.54827414,2.46564665,0.00244834,0.07709166,0.10093269,1.76799621,0.02275851,0.33872744,0.10097085,0.32084669
-2.54227114,2.53486742,0.00255066,0.07524028,0.10408766,1.81041231,0.02382068,0.34651954,0.10427901,0.33683700
-2.53626813,2.61583632,0.00264339,0.07403454,0.10765447,1.86123201,0.02501047,0.35623283,0.10818534,0.35406822
-2.53026513,2.70679813,0.00272541,0.07336959,0.11157677,1.91912166,0.02631181,0.36763440,0.11262901,0.37238049
-2.52426213,2.80599075,0.00279579,0.07314331,0.11579870,1.98272321,0.02770825,0.38049809,0.11754879,0.39162122
-2.51825913,2.91168866,0.00285384,0.07325891,0.12026596,2.05068566,0.02918316,0.39461196,0.12288494,0.41164963
-2.51225613,3.02223869,0.00289911,0.07362709,0.12492665,2.12169165,0.03071991,0.40978425,0.12858062,0.43233998
-2.50625313,3.13608702,0.00293144,0.07416776,0.12973192,2.19447892,0.03230197,0.42584774,0.13458304,0.45358338
-2.50025013,3.25179734,0.00295096,0.07481107,0.13463627,2.26785619,0.03391300,0.44266227,0.14084406,0.47528796
-2.49424712,3.36806001,0.00295808,0.07549811,0.13959775,2.34071387,0.03553678,0.46011541,0.14732038,0.49737760
-2.48824412,3.48369304,0.00295351,0.07618099,0.14457788,2.41202978,0.03715726,0.47812126,0.15397339,0.51978915
-2.48224112,3.59763580,0.00293824,0.07682253,0.14954152,2.48087077,0.03875845,0.49661760,0.16076852,0.54246843
-2.47623812,3.70893708,0.00291351,0.07739557,0.15445658,2.54639090,0.04032436,0.51556153,0.16767434,0.56536530
-2.47023512,3.81673901,0.00288079,0.07788193,0.15929371,2.60782734,0.04183901,0.53492389,0.17466143,0.58842820
-2.46423212,3.92025895,0.00284175,0.07827118,0.16402607,2.66449493,0.04328639,0.55468279,0.18170100,0.61159851
-2.45822911,4.01877106,0.00279822,0.07855922,0.16862905,2.71578047,0.04465049,0.57481666,0.18876360,0.63480531
-2.45222611,4.11158967,0.00275216,0.07874676,0.17308016,2.76113771,0.04591543,0.59529721,0.19581769,0.65796089
-2.44622311,4.19805581,0.00270558,0.07883791,0.17735908,2.80008374,0.04706564,0.61608271,0.20282848,0.68095745
-2.44022011,4.27752850,0.00266055,0.07883872,0.18144775,2.83219748,0.04808607,0.63711197,0.20975691,0.70366535
-2.43421711,4.34938144,0.00261914,0.07875598,0.18533070,2.85712037,0.04896249,0.65829944,0.21655891,0.72593315
-2.42821411,4.41300577,0.00258336,0.07859621,0.18899545,2.87455956,0.04968189,0.67953160,0.22318504,0.74758951
-2.42221111,4.46781866,0.00255515,0.07836482,0.19243302,2.88429318,0.05023283,0.70066498,0.22958048,0.76844709
-2.41620810,4.51327736,0.00253635,0.07806561,0.19563849,2.88617734,0.05060582,0.72152592,0.23568541,0.78830804
-2.41020510,4.54889753,0.00252863,0.07770059,0.19861160,2.88015416,0.05079380,0.74191211,0.24143581,0.80697113
-2.40420210,4.57427469,0.00253352,0.07726990,0.20135725,2.86626003,0.05079236,0.76159580,0.24676455,0.82423989
-2.39819910,4.58910714,0.00255234,0.07677220,0.20388590,2.84463331,0.05060016,0.78032870,0.25160290,0.83993134
-2.39219610,4.59321861,0.00258619,0.07620509,0.20621383,2.81552058,0.05021900,0.79784823,0.25588218,0.85388493
-2.38619310,4.58657895,0.00263595,0.07556579,0.20836319,2.77928061,0.04965401,0.81388491,0.25953573,0.86597090
-2.38019010,4.56932132,0.00270222,0.07485193,0.21036184,2.73638552,0.04891354,0.82817045,0.26250083,0.87609779
-2.37418709,4.54175450,0.00278534,0.07406237,0.21224286,2.68741868,0.04800903,0.84044635,0.26472077,0.88421837
-2.36818409,4.50436930,0.00288534,0.07319804,0.21404387,2.63306905,0.04695471,0.85047246,0.26614677,0.89033389
-2.36218109,4.45783855,0.00300198,0.07226274,0.21580617,2.57412211,0.04576719,0.85803521,0.26673977,0.89449616
-2.35617809,4.40301041,0.00313469,0.07126386,0.21757351,2.51144755,0.04446497,0.86295519,0.26647201,0.89680744
-2.35017509,4.34089526,0.00328259,0.07021285,0.21939091,2.44598421,0.04306784,0.86509362,0.26532829,0.89741810
-2.34417209,4.27264677,0.00344451,0.06912570,0.22130320,2.37872294,0.04159623,0.86435774,0.26330695,0.89652221
-2.33816908,4.19953823,0.00361898,0.06802303,0.22335365,2.31068797,0.04007066,0.86070464,0.26042042,0.89435127
-2.33216608,4.12293494,0.00380428,0.06693008,0.22558255,2.24291777,0.03851102,0.85414360,0.25669543,0.89116643
-2.32616308,4.04426439,0.00399846,0.06587644,0.22802588,2.17644596,0.03693609,0.84473695,0.25217284,0.88724965
-2.32016008,3.96498513,0.00419940,0.06489554,0.23071412,2.11228298,0.03536302,0.83259925,0.24690709,0.88289413
-2.31415708,3.88655574,0.00440487,0.06402395,0.23367118,2.05139924,0.03380697,0.81789520,0.24096530,0.87839456
-2.30815408,3.81040490,0.00461257,0.06330048,0.23691359,1.99470982,0.03228086,0.80083615,0.23442611,0.87403756
-2.30215108,3.73790345,0.00482024,0.06276511,0.24044978,1.94306127,0.03079526,0.78167556,0.22737827,0.87009259
-2.29614807,3.67033883,0.00502572,0.06245780,0.24427960,1.89722031,0.02935838,0.76070354,0.21991893,0.86680381
-2.29014507,3.60889248,0.00522703,0.06241713,0.24839401,1.85786446,0.02797624,0.73824069,0.21215190,0.86438290
-2.28414207,3.55462014,0.00542244,0.06267901,0.25277495,1.82557424,0.02665289,0.71463150,0.20418571,0.86300312
-2.27813907,3.50843493,0.00561053,0.06327523,0.25739525,1.80082688,0.02539081,0.69023732,0.19613164,0.86279462
-2.27213607,3.47109314,0.00579023,0.06423213,0.26221878,1.78399090,0.02419123,0.66542942,0.18810168,0.86384105
-2.26613307,3.44318242,0.00596091,0.06556934,0.26720061,1.77532160,0.02305470,0.64058180,0.18020649,0.86617743
-2.26013007,3.42511216,0.00612229,0.06729859,0.27228733,1.77495710,0.02198145,0.61606438,0.17255344,0.86978918
-2.25412706,3.41710592,0.00627453,0.06942273,0.27741748,1.78291484,0.02097192,0.59223626,0.16524459,0.87461236
-2.24812406,3.41919601,0.00641813,0.07193502,0.28252212,1.79908875,0.02002716,0.56943936,0.15837483,0.88053497
-2.24212106,3.43122028,0.00655390,0.07481857,0.28752558,1.82324717,0.01914918,0.54799250,0.15203001,0.88739938
-2.23611806,3.45282167,0.00668289,0.07804615,0.29234640,1.85503198,0.01834127,0.52818581,0.14628529,0.89500568
-2.23011506,3.48345068,0.00680627,0.08158031,0.29689854,1.89395928,0.01760816,0.51027581,0.14120351,0.90311624
-2.22411206,3.52237162,0.00692525,0.08537382,0.30109286,1.93942225,0.01695621,0.49448101,0.13683383,0.91146114
-2.21810905,3.56867289,0.00704098,0.08937043,0.30483882,1.99069662,0.01639332,0.48097819,0.13321053,0.91974470
-2.21210605,3.62128190,0.00715439,0.09350604,0.30804659,2.04694917,0.01592896,0.46989949,0.13035203,0.92765297
-2.20610305,3.67898487,0.00726615,0.09771006,0.31062923,2.10724960,0.01557394,0.46133026,0.12826033,0.93486204
-2.20010005,3.74045138,0.00737657,0.10190712,0.31250518,2.17058584,0.01534015,0.45530793,0.12692062,0.94104712
-2.19409705,3.80426360,0.00748548,0.10601901,0.31360080,2.23588273,0.01524026,0.45182169,0.12630146,0.94589210
-2.18809405,3.86894940,0.00759229,0.10996665,0.31385293,2.30202378,0.01528734,0.45081332,0.12635520,0.94909940
-2.18209105,3.93301851,0.00769586,0.11367232,0.31321124,2.36787523,0.01549435,0.45217899,0.12701896,0.95039961
-2.17608804,3.99500035,0.00779462,0.11706172,0.31164046,2.43231188,0.01587370,0.45577198,0.12821603,0.94956080
-2.17008504,4.05348226,0.00788655,0.12006603,0.30912205,2.49424343,0.01643670,0.46140643,0.12985763,0.94639683
-2.16408204,4.10714636,0.00796927,0.12262384,0.30565550,2.55264054,0.01719302,0.46886186,0.13184514,0.94077451
-2.15807904,4.15480350,0.00804016,0.12468275,0.30125894,2.60655924,0.01815014,0.47788847,0.13407263,0.93261906
-2.15207604,4.19542291,0.00809642,0.12620076,0.29596910,2.65516284,0.01931283,0.48821292,0.13642971,0.92191769
-2.14607304,4.22815609,0.00813527,0.12714726,0.28984060,2.69774029,0.02068261,0.49954461,0.13880452,0.90872109
-2.14007004,4.25235423,0.00815400,0.12750371,0.28294455,2.73372041,0.02225734,0.51158210,0.14108682,0.89314265
-2.13406703,4.26757854,0.00815016,0.12726385,0.27536648,2.76268138,0.02403081,0.52401970,0.14317109,0.87535562
-2.12806403,4.27360346,0.00812166,0.12643360,0.26720386,2.78435554,0.02599248,0.53655387,0.14495948,0.85558811
-2.12206103,4.27041330,0.00806684,0.12503058,0.25856315,2.79862953,0.02812727,0.54888949,0.14636456,0.83411654
-2.11605803,4.25819300,0.00798460,0.12308331,0.24955667,2.80554035,0.03041558,0.56074576,0.14731175,0.81125758
-2.11005503,4.23731449,0.00787444,0.12063017,0.24029943,2.80526793,0.03283342,0.57186171,0.14774135,0.78735935
-2.10405203,4.20832000,0.00773647,0.11771818,0.23090608,2.79812529,0.03535269,0.58200127,0.14761014,0.76279222
-2.09804902,4.17190401,0.00757145,0.11440162,0.22148818,2.78454723,0.03794172,0.59095781,0.14689241,0.73793971
-2.09204602,4.12889548,0.00738072,0.11074063,0.21215187,2.76507860,0.04056590,0.59855829,0.14558062,0.71319014
-2.08604302,4.08024187,0.00716621,0.10679983,0.20299609,2.74036315,0.04318860,0.60466672,0.14368543,0.68892932
-2.08004002,4.02699602,0.00693033,0.10264702,0.19411143,2.71113375,0.04577217,0.60918727,0.14123529,0.66553456
-2.07403702,3.97030669,0.00667588,0.09835197,0.18557954,2.67820458,0.04827912,0.61206670,0.13827564,0.64337034
-2.06803402,3.91141301,0.00640601,0.09398546,0.17747319,2.64246561,0.05067340,0.61329623,0.13486760,0.62278562
-2.06203102,3.85164267,0.00612407,0.08961838,0.16985680,2.60487910,0.05292169,0.61291272,0.13108648,0.60411261
-2.05602801,3.79241278,0.00583353,0.08532115,0.16278736,2.56647811,0.05499476,0.61099908,0.12701991,0.58766695
-2.05002501,3.73523247,0.00553788,0.08116320,0.15631569,2.52836600,0.05686870,0.60768381,0.12276587,0.57374870
-2.04402201,3.68170536,0.00524056,0.07721276,0.15048768,2.49171618,0.05852610,0.60313948,0.11843051,0.56264401
-2.03801901,3.63353011,0.00494488,0.07353660,0.14534563,2.45777099,0.05995697,0.59758019,0.11412597,0.55462658
-2.03201601,3.59249707,0.00465393,0.07020005,0.14092920,2.42783851,0.06115947,0.59125768,0.10996812,0.54995876
-2.02601301,3.56047928,0.00437057,0.06726692,0.13727623,2.40328620,0.06214031,0.58445630,0.10607438,0.54889149
-2.02001001,3.53941606,0.00409737,0.06479953,0.13442291,2.38553037,0.06291485,0.57748653,0.10256153,0.55166295
-2.01400700,3.53128827,0.00383661,0.06285868,0.13240360,2.37602080,0.06350684,0.57067731,0.09954366,0.55849526
-2.00800400,3.53808454,0.00359024,0.06150358,0.13125006,2.37621998,0.06394774,0.56436728,0.09713013,0.56958948
-2.00200100,3.56175863,0.00335992,0.06079169,0.13099013,2.38757703,0.06427577,0.55889495,0.09542372,0.58511851
-1.99599800,3.60417883,0.00314698,0.06077846,0.13164606,2.41149679,0.06453454,0.55458826,0.09451884,0.60521835
-1.98999500,3.66707080,0.00295249,0.06151698,0.13323243,2.44930476,0.06477144,0.55175384,0.09449990,0.62997799
-1.98399200,3.75195625,0.00277724,0.06305753,0.13575396,2.50220921,0.06503584,0.55066631,0.09543981,0.65942838
-1.97798899,3.86009017,0.00262175,0.06544704,0.13920318,2.57126210,0.06537704,0.55155806,0.09739862,0.69353121
-1.97198599,3.99239972,0.00248634,0.06872850,0.14355836,2.65732053,0.06584223,0.55461014,0.10042238,0.73216828
-1.96598299,4.14942822,0.00237111,0.07294026,0.14878170,2.76101070,0.06647452,0.55994444,0.10454214,0.77513215
-1.95997999,4.33128758,0.00227601,0.07811539,0.15481800,2.88269637,0.06731094,0.56761792,0.10977321,0.82211896
-1.95397699,4.53762228,0.00220083,0.08428095,0.16159404,3.02245352,0.06838084,0.57761891,0.11611467,0.87272411
-1.94797399,4.76758739,0.00214523,0.09145736,0.16901863,3.18005285,0.06970442,0.58986610,0.12354908,0.92644150
-1.94197099,5.01984287,0.00210879,0.09965771,0.17698348,3.35495124,0.07129178,0.60421005,0.13204258,0.98266671
-1.93596798,5.29256508,0.00209106,0.10888714,0.18536494,3.54629283,0.07314225,0.62043760,0.14154524,1.04070440
-1.92996498,5.58347581,0.00209155,0.11914234,0.19402653,3.75291986,0.07524430,0.63827887,0.15199166,1.09978003
-1.92396198,5.88988810,0.00210978,0.13041094,0.20282223,3.97339304,0.07757584,0.65741667,0.16330202,1.15905567
-1.91795898,6.20876721,0.00214536,0.14267106,0.21160028,4.20602024,0.08010501,0.67749811,0.17538328,1.21764939
-1.91195598,6.53680414,0.00219795,0.15589082,0.22020760,4.44889243,0.08279145,0.69814778,0.18813077,1.27465764
-1.90595298,6.87049848,0.00226740,0.17002792,0.22849432,4.69992486,0.08558782,0.71898212,0.20142998,1.32917969
-1.89994997,7.20624684,0.00235370,0.18502916,0.23631841,4.95690158,0.08844176,0.73962416,0.21515856,1.38034320
-1.89394697,7.54043278,0.00245704,0.20083004,0.24355016,5.21752118,0.09129795,0.75971823,0.22918853,1.42732968
-1.88794397,7.86951423,0.00257783,0.21735437,0.25007624,5.47944156,0.09410038,0.77894377,0.24338852,1.46939888
-1.88194097,8.19010439,0.00271674,0.23451390,0.25580318,5.74032191,0.09679451,0.79702770,0.25762612,1.50591081
-1.87593797,8.49904292,0.00287466,0.25220806,0.26066013,5.99786024,0.09932943,0.81375480,0.27177025,1.53634463
-1.86993497,8.79345441,0.00305269,0.27032372,0.26460069,6.24982521,0.10165976,0.82897554,0.28569337,1.56031333
-1.86393197,9.07079253,0.00325215,0.28873524,0.26760381,6.49408173,0.10374729,0.84261105,0.29927364,1.57757373
-1.85792896,9.32886852,0.00347446,0.30730465,0.26967365,6.72860992,0.10556220,0.85465498,0.31239684,1.58803137
-1.85192596,9.56586418,0.00372116,0.32588209,0.27083847,6.95151788,0.10708394,0.86517206,0.32495805,1.59174000
-1.84592296,9.78033007,0.00399375,0.34430664,0.27114863,7.16104903,0.10830160,0.87429351,0.33686307,1.58889607
-1.83991996,9.97117067,0.00429364,0.36240750,0.27067366,7.35558509,0.10921381,0.88220947,0.34802944,1.57982823
-1.83391696,10.13761866,0.00462200,0.38000562,0.26949878,7.53364617,0.10982827,0.88915861,0.35838718,1.56498273
-1.82791396,10.27920132,0.00497969,0.39691571,0.26772083,7.69388950,0.11016081,0.89541566,0.36787910,1.54490526
-1.82191096,10.39570188,0.00536707,0.41294885,0.26544394,7.83510821,0.11023412,0.90127704,0.37646071,1.52022024
-1.81590795,10.48711916,0.00578391,0.42791541,0.26277505,7.95623167,0.11007620,0.90704557,0.38409987,1.49160847
-1.80990495,10.55362820,0.00622929,0.44162845,0.25981958,8.05632837,0.10971872,0.91301468,0.39077601,1.45978417
