energy_ev,total_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.42971486,0.54741078,0.14862515,0.00000000,0.00000011,0.20931433,0.21822110,0.07280068
-5.42371186,0.54682031,0.14456999,0.00000000,0.00000008,0.21049663,0.21148856,0.07386747
-5.41770885,0.54598568,0.14018402,0.00000000,0.00000006,0.21168278,0.20421345,0.07497781
-5.41170585,0.54513423,0.13557355,0.00000000,0.00000005,0.21294325,0.19656167,0.07614923
-5.40570285,0.54444894,0.13083908,0.00000000,0.00000005,0.21432931,0.18869174,0.07739144
-5.39969985,0.54405829,0.12607191,0.00000000,0.00000006,0.21586945,0.18074963,0.07870523
-5.39369685,0.54402923,0.12135129,0.00000000,0.00000007,0.21756700,0.17286444,0.08008176
-5.38769385,0.54436339,0.11674228,0.00000000,0.00000009,0.21939905,0.16514510,0.08150244
-5.38169085,0.54499683,0.11229447,0.00000000,0.00000013,0.22131680,0.15767818,0.08293923
-5.37568784,0.54580336,0.10804139,0.00000000,0.00000019,0.22324739,0.15052686,0.08435553
-5.36968484,0.54660117,0.10400086,0.00000000,0.00000029,0.22509696,0.14373104,0.08570750
-5.36368184,0.54716252,0.10017596,0.00000000,0.00000042,0.22675489,0.13730852,0.08694581
-5.35767884,0.54722573,0.09655669,0.00000000,0.00000062,0.22809910,0.13125706,0.08801770
-5.35167584,0.54650911,0.09312213,0.00000000,0.00000090,0.22900182,0.12555733,0.08886934
-5.34567284,0.54472584,0.08984297,0.00000000,0.00000131,0.22933595,0.12017622,0.08944818
-5.33966983,0.54159903,0.08668427,0.00000000,0.00000189,0.22898127,0.11507072,0.08970538
-5.33366683,0.53687641,0.08360825,0.00000000,0.00000270,0.22783053,0.11019173,0.08959806
-5.32766383,0.53034358,0.08057699,0.00000000,0.00000384,0.22579484,0.10548790,0.08909132
-5.32166083,0.52183546,0.07755495,0.00000000,0.00000543,0.22280833,0.10090918,0.08815987
-5.31565783,0.51124531,0.07451109,0.00000000,0.00000762,0.21883175,0.09640992,0.08678935
-5.30965483,0.49853102,0.07142061,0.00000000,0.00001061,0.21385488,0.09195149,0.08497700
-5.30365183,0.48371841,0.06826628,0.00000000,0.00001467,0.20789777,0.08750426,0.08273204
-5.29764882,0.46690170,0.06503917,0.00000000,0.00002014,0.20101071,0.08304891,0.08007536
-5.29164582,0.44824109,0.06173901,0.00000000,0.00002745,0.19327307,0.07857717,0.07703890
-5.28564282,0.42795798,0.05837407,0.00000000,0.00003714,0.18479110,0.07409191,0.07366451
-5.27963982,0.40632800,0.05496061,0.00000000,0.00004990,0.17569496,0.06960670,0.07000255
-5.27363682,0.38367264,0.05152212,0.00000000,0.00006657,0.16613503,0.06514504,0.06611021
-5.26763382,0.36034973,0.04808825,0.00000000,0.00008816,0.15627791,0.06073910,0.06204965
-5.26163082,0.33674356,0.04469358,0.00000000,0.00011591,0.14630223,0.05642841,0.05788612
-5.25562781,0.31325503,0.04137643,0.00000000,0.00015131,0.13639449,0.05225829,0.05368608
-5.24962481,0.29029234,0.03817755,0.00000000,0.00019611,0.12674522,0.04827840,0.04951546
-5.24362181,0.26826252,0.03513897,0.00000000,0.00025234,0.11754545,0.04454128,0.04543808
-5.23761881,0.24756420,0.03230293,0.00000000,0.00032236,0.10898369,0.04110097,0.04151432
-5.23161581,0.22858156,0.02971100,0.00000000,0.00040886,0.10124345,0.03801194,0.03780004
-5.22561281,0.21167963,0.02740329,0.00000000,0.00051484,0.09450125,0.03532803,0.03434576
-5.21960980,0.19720072,0.02541787,0.00000000,0.00064365,0.08892510,0.03310167,0.03119618
-5.21360680,0.18546191,0.02379033,0.00000000,0.00079889,0.08467326,0.03138318,0.02838984
-5.20760380,0.17675312,0.02255338,0.00000000,0.00098447,0.08189333,0.03022018,0.02595906
-5.20160080,0.17133562,0.02173662,0.00000000,0.00120444,0.08072121,0.02965706,0.02393007
-5.19559780,0.16944057,0.02136623,0.00000000,0.00146298,0.08128010,0.02973440,0.02232314
-5.18959480,0.17126722,0.02146472,0.00000000,0.00176426,0.08367917,0.03048839,0.02115287
-5.18359180,0.17698047,0.02205057,0.00000000,0.00211231,0.08801180,0.03195006,0.02042846
-5.17758879,0.18670776,0.02313784,0.00000000,0.00251087,0.09435341,0.03414444,0.02015396
-5.17158579,0.20053488,0.02473565,0.00000000,0.00296321,0.10275880,0.03708950,0.02032839
-5.16558279,0.21850103,0.02684755,0.00000000,0.00347195,0.11325894,0.04079497,0.02094587
-5.15957979,0.24059307,0.02947087,0.00000000,0.00403884,0.12585742,0.04526110,0.02199560
-5.15357679,0.26673923,0.03259595,0.00000000,0.00466459,0.14052671,0.05047721,0.02346180
-5.14757379,0.29680277,0.03620537,0.00000000,0.00534865,0.15720433,0.05642041,0.02532352
-5.14157079,0.33057599,0.04027330,0.00000000,0.00608906,0.17578932,0.06305434,0.02755452
-5.13556778,0.36777511,0.04476485,0.00000000,0.00688228,0.19613925,0.07032809,0.03012309
-5.12956478,0.40803673,0.04963570,0.00000000,0.00772312,0.21806808,0.07817556,0.03299199
-5.12356178,0.45091635,0.05483196,0.00000000,0.00860464,0.24134518,0.08651511,0.03611846
-5.11755878,0.49588947,0.06029030,0.00000000,0.00951822,0.26569583,0.09524986,0.03945442
-5.11155578,0.54235581,0.06593859,0.00000000,0.01045358,0.29080340,0.10426856,0.04294689
-5.10555278,0.58964694,0.07169680,0.00000000,0.01139892,0.31631333,0.11344717,0.04653859
-5.09954977,0.63703746,0.07747842,0.00000000,0.01234120,0.34183913,0.12265109,0.05016893
-5.09354677,0.68375961,0.08319233,0.00000000,0.01326639,0.36697018,0.13173819,0.05377507
-5.08754377,0.72902131,0.08874498,0.00000000,0.01415982,0.39128138,0.14056243,0.05729345
-5.08154077,0.77202692,0.09404303,0.00000000,0.01500661,0.41434428,0.14897807,0.06066136
-5.07553777,0.81200027,0.09899617,0.00000000,0.01579213,0.43573940,0.15684431,0.06381883
-5.06953477,0.84820909,0.10352010,0.00000000,0.01650244,0.45506934,0.16403030,0.06671056
-5.06353177,0.87998991,0.10753964,0.00000000,0.01712482,0.47197210,0.17042012,0.06928796
-5.05752876,0.90677249,0.11099169,0.00000000,0.01764823,0.48613415,0.17591786,0.07151110
-5.05152576,0.92810267,0.11382799,0.00000000,0.01806371,0.49730271,0.18045223,0.07335064
-5.04552276,0.94366272,0.11601759,0.00000000,0.01836483,0.50529659,0.18398079,0.07478953
-5.03951976,0.95328823,0.11754878,0.00000000,0.01854791,0.51001531,0.18649352,0.07582442
-5.03351676,0.95698085,0.11843061,0.00000000,0.01861233,0.51144593,0.18801550,0.07646686
-5.02751376,0.95491628,0.11869366,0.00000000,0.01856059,0.50966736,0.18860867,0.07674402
-5.02151076,0.94744710,0.11839020,0.00000000,0.01839835,0.50485197,0.18837260,0.07669905
-5.01550775,0.93510039,0.11759373,0.00000000,0.01813435,0.49726445,0.18744410,0.07639105
-5.00950475,0.91857014,0.11639770,0.00000000,0.01778023,0.48725790,0.18599580,0.07589455
-5.00350175,0.89870488,0.11491379,0.00000000,0.01735021,0.47526736,0.18423371,0.07529860
-4.99749875,0.87649073,0.11326947,0.00000000,0.01686076,0.46180108,0.18239374,0.07470544
-4.99149575,0.85303085,0.11160522,0.00000000,0.01633015,0.44742973,0.18073734,0.07422889
-4.98549275,0.82952157,0.11007126,0.00000000,0.01577795,0.43277404,0.17954644,0.07399231
-4.97948974,0.80722626,0.10882410,0.00000000,0.01522453,0.41849115,0.17911764,0.07412634
-4.97348674,0.78744744,0.10802294,0.00000000,0.01469050,0.40526018,0.17975593,0.07476637
-4.96748374,0.77149793,0.10782596,0.00000000,0.01419622,0.39376716,0.18176800,0.07604990
-4.96148074,0.76067157,0.10838672,0.00000000,0.01376121,0.38468990,0.18545517,0.07811358
-4.95547774,0.75621407,0.10985066,0.00000000,0.01340372,0.37868282,0.19110624,0.08109033
-4.94947474,0.75929438,0.11235183,0.00000000,0.01314029,0.37636209,0.19899015,0.08510620
-4.94347174,0.77097703,0.11600986,0.00000000,0.01298529,0.37829121,0.20934868,0.09027733
-4.93746873,0.79219567,0.12092724,0.00000000,0.01295066,0.38496722,0.22238927,0.09670678
-4.93146573,0.82372813,0.12718694,0.00000000,0.01304557,0.39680768,0.23827802,0.10448148
-4.92546273,0.86617338,0.13485039,0.00000000,0.01327625,0.41413845,0.25713307,0.11366927
-4.91945973,0.91993071,0.14395582,0.00000000,0.01364581,0.43718269,0.27901852,0.12431608
-4.91345673,0.98518161,0.15451706,0.00000000,0.01415418,0.46605116,0.30393901,0.13644337
-4.90745373,1.06187494,0.16652269,0.00000000,0.01479805,0.50073407,0.33183530,0.15004595
-4.90145073,1.14971598,0.17993575,0.00000000,0.01557098,0.54109499,0.36258095,0.16509022
-4.89544772,1.24816017,0.19469387,0.00000000,0.01646345,0.58686703,0.39598056,0.18151299
-4.88944472,1.35641213,0.21070997,0.00000000,0.01746313,0.63765184,0.43176958,0.19922100
-4.88344172,1.47343100,0.22787354,0.00000000,0.01855507,0.69292171,0.46961619,0.21809123
-4.87743872,1.59794240,0.24605255,0.00000000,0.01972207,0.75202521,0.50912531,0.23797211
-4.87143572,1.72845785,0.26509598,0.00000000,0.02094511,0.81419666,0.54984495,0.25868568
-4.86543272,1.86330162,0.28483701,0.00000000,0.02220376,0.87856954,0.59127489,0.28003077
-4.85942971,2.00064516,0.30509687,0.00000000,0.02347681,0.94419379,0.63287777,0.30178712
-4.85342671,2.13854856,0.32568918,0.00000000,0.02474277,1.01005700,0.67409233,0.32372047
-4.84742371,2.27500829,0.34642494,0.00000000,0.02598061,1.07510879,0.71434854,0.34558842
-4.84142071,2.40800988,0.36711772,0.00000000,0.02717030,1.13828802,0.75308412,0.36714695
-4.83541771,2.53558398,0.38758918,0.00000000,0.02829357,1.19855184,0.78976198,0.38815735
-4.82941471,2.65586366,0.40767455,0.00000000,0.02933448,1.25490556,0.82388787,0.40839329
-4.82341171,2.76714080,0.42722783,0.00000000,0.03028004,1.30643224,0.85502739,0.42764775
-4.81740870,2.86791908,0.44612653,0.00000000,0.03112068,1.35232074,0.88282171,0.44573947
-4.81140570,2.95696100,0.46427570,0.00000000,0.03185068,1.39189095,0.90700101,0.46251861
-4.80540270,3.03332680,0.48161086,0.00000000,0.03246839,1.42461490,0.92739506,0.47787134
-4.79939970,3.09640295,0.49809976,0.00000000,0.03297640,1.45013295,0.94394008,0.49172302
-4.79339670,3.14591871,0.51374265,0.00000000,0.03338139,1.46826381,0.95668149,0.50403986
-4.78739370,3.18194954,0.52857108,0.00000000,0.03369398,1.47900817,0.96577214,0.51482886
-4.78139070,3.20490674,0.54264496,0.00000000,0.03392824,1.48254530,0.97146592,0.52413594
-4.77538769,3.21551377,0.55604818,0.00000000,0.03410110,1.47922297,0.97410685,0.53204242
-4.76938469,3.21476972,0.56888263,0.00000000,0.03423166,1.46954084,0.97411401,0.53865977
-4.76338169,3.20390183,0.58126112,0.00000000,0.03434024,1.45412822,0.97196295,0.54412313
-4.75737869,3.18430901,0.59329922,0.00000000,0.03444750,1.43371710,0.96816435,0.54858359
-4.75137569,3.15749917,0.60510665,0.00000000,0.03457337,1.40911186,0.96324097,0.55219991
-4.74537269,3.12502326,0.61677849,0.00000000,0.03473609,1.38115700,0.95770398,0.55512982
-4.73936968,3.08840942,0.62838681,0.00000000,0.03495125,1.35070446,0.95202993,0.55752162
-4.73336668,3.04910039,0.63997313,0.00000000,0.03523096,1.31858216,0.94663947,0.55950633
-4.72736368,3.00839731,0.65154221,0.00000000,0.03558311,1.28556512,0.94187900,0.56119092
-4.72136068,2.96741276,0.66305767,0.00000000,0.03601091,1.25235062,0.93800624,0.56265298
-4.71535768,2.92703520,0.67443974,0.00000000,0.03651254,1.21953835,0.93518047,0.56393719
-4.70935468,2.88790650,0.68556532,0.00000000,0.03708118,1.18761650,0.93345801,0.56505374
-4.70335168,2.85041352,0.69627065,0.00000000,0.03770513,1.15695413,0.93279325,0.56597890
-4.69734867,2.81469395,0.70635646,0.00000000,0.03836831,1.12780008,0.93304509,0.56665762
-4.69134567,2.78065559,0.71559543,0.00000000,0.03905092,1.10028813,0.93398853,0.56700818
-4.68534267,2.74800807,0.72374178,0.00000000,0.03973033,1.07444787,0.93533073,0.56692858
-4.67933967,2.71630467,0.73054240,0.00000000,0.04038209,1.05022056,0.93673073,0.56630428
-4.67333667,2.68499194,0.73574910,0.00000000,0.04098114,1.02747868,0.93782165,0.56501696
-4.66733367,2.65346406,0.73913129,0.00000000,0.04150294,1.00604829,0.93823424,0.56295374
-4.66133067,2.62111889,0.74048840,0.00000000,0.04192478,0.98573248,0.93762037,0.56001637
-4.65532766,2.58741237,0.73966135,0.00000000,0.04222683,0.96633482,0.93567535,0.55612978
-4.64932466,2.55190845,0.73654254,0.00000000,0.04239324,0.94768142,0.93215769,0.55124958
-4.64332166,2.51432147,0.73108350,0.00000000,0.04241296,0.92964035,0.92690529,0.54536799
-4.63731866,2.47454905,0.72330005,0.00000000,0.04228045,0.91213744,0.91984729,0.53851777
-4.63131566,2.43269344,0.71327436,0.00000000,0.04199603,0.89516774,0.91101084,0.53077408
-4.62531266,2.38907051,0.70115398,0.00000000,0.04156611,0.87880201,0.90052260,0.52225387
-4.61930965,2.34420590,0.68714769,0.00000000,0.04100303,0.86318803,0.88860480,0.51311298
-4.61330665,2.29881862,0.67151834,0.00000000,0.04032473,0.84854679,0.87556631,0.50354100
-4.60730365,2.25379324,0.65457327,0.00000000,0.03955414,0.83516380,0.86178907,0.49375413
-4.60130065,2.21014223,0.63665244,0.00000000,0.03871839,0.82337614,0.84771080,0.48398642
-4.59529765,2.16896045,0.61811527,0.00000000,0.03784781,0.81355594,0.83380488,0.47447989
-4.58929465,2.13137436,0.59932653,0.00000000,0.03697481,0.80609124,0.82055843,0.46547385
-4.58329165,2.09848853,0.58064234,0.00000000,0.03613273,0.80136517,0.80844987,0.45719430
-4.57728864,2.07133228,0.56239665,0.00000000,0.03535460,0.79973464,0.79792690,0.44984362
-4.57128564,2.05080885,0.54488915,0.00000000,0.03467190,0.80150945,0.78938616,0.44359129
-4.56528264,2.03764993,0.52837503,0.00000000,0.03411347,0.80693294,0.78315532,0.43856604
-4.55927964,2.03237716,0.51305702,0.00000000,0.03370446,0.81616506,0.77947859,0.43484972
-4.55327664,2.03527271,0.49908017,0.00000000,0.03346537,0.82926855,0.77850601,0.43247339
-4.54727364,2.04635988,0.48652935,0.00000000,0.03341136,0.84619905,0.78028706,0.43141553
-4.54127064,2.06539447,0.47542948,0.00000000,0.03355167,0.86679930,0.78476864,0.43160259
-4.53526763,2.09186718,0.46574852,0.00000000,0.03388921,0.89079791,0.79179740,0.43291182
-4.52926463,2.12501667,0.45740269,0.00000000,0.03442046,0.91781270,0.80112609,0.43517608
-4.52326163,2.16385251,0.45026367,0.00000000,0.03513547,0.94735836,0.81242363,0.43819049
-4.51725863,2.20718703,0.44416732,0.00000000,0.03601806,0.97885841,0.82528820,0.44172052
-4.51125563,2.25367455,0.43892330,0.00000000,0.03704631,1.01166078,0.83926274,0.44551120
-4.50525263,2.30185637,0.43432525,0.00000000,0.03819310,1.04505658,0.85385226,0.44929692
-4.49924962,2.35020979,0.43016086,0.00000000,0.03942687,1.07830139,0.86854205,0.45281149
-4.49324662,2.39719923,0.42622144,0.00000000,0.04071251,1.11063828,0.88281621,0.45579801
-4.48724362,2.44132770,0.42231070,0.00000000,0.04201231,1.14132178,0.89617581,0.45801823
-4.48124062,2.48118669,0.41825228,0.00000000,0.04328709,1.16964198,0.90815597,0.45926096
-4.47523762,2.51550289,0.41389596,0.00000000,0.04449726,1.19494786,0.91834154,0.45934932
-4.46923462,2.54318025,0.40912235,0.00000000,0.04560396,1.21666906,0.92638063,0.45814660
-4.46323162,2.56333580,0.40384607,0.00000000,0.04657020,1.23433525,0.93199597,0.45556062
-4.45722861,2.57532835,0.39801740,0.00000000,0.04736189,1.24759244,0.93499353,0.45154645
-4.45122561,2.57877903,0.39162258,0.00000000,0.04794883,1.25621546,0.93526839,0.44610739
-4.44522261,2.57358295,0.38468279,0.00000000,0.04830557,1.26011623,0.93280771,0.43929447
-4.43921961,2.55991167,0.37725210,0.00000000,0.04841212,1.25934729,0.92769070,0.43120432
-4.43321661,2.53820636,0.36941440,0.00000000,0.04825445,1.25410046,0.92008569,0.42197558
-4.42721361,2.50916178,0.36127968,0.00000000,0.04782490,1.24470052,0.91024440,0.41178414
-4.42121061,2.47370146,0.35297960,0.00000000,0.04712224,1.23159395,0.89849342,0.40083724
-4.41520760,2.43294502,0.34466268,0.00000000,0.04615166,1.21533323,0.88522339,0.38936665
-4.40920460,2.38816846,0.33648920,0.00000000,0.04492448,1.19655704,0.87087586,0.37762127
-4.40320160,2.34075888,0.32862576,0.00000000,0.04345765,1.17596703,0.85592842,0.36585930
-4.39719860,2.29216497,0.32123991,0.00000000,0.04177315,1.15430219,0.84087837,0.35434016
-4.39119560,2.24384518,0.31449463,0.00000000,0.03989718,1.13231149,0.82622549,0.34331658
-4.38519260,2.19721533,0.30854300,0.00000000,0.03785930,1.11072611,0.81245440,0.33302691
-4.37918959,2.15359760,0.30352306,0.00000000,0.03569141,1.09023218,0.80001707,0.32368806
-4.37318659,2.11417285,0.29955298,0.00000000,0.03342682,1.07144528,0.78931621,0.31548915
-4.36718359,2.07993814,0.29672673,0.00000000,0.03109918,1.05488759,0.78068995,0.30858612
-4.36118059,2.05167121,0.29511028,0.00000000,0.02874160,1.04096884,0.77439867,0.30309756
-4.35517759,2.02990321,0.29473866,0.00000000,0.02638576,1.02997173,0.77061432,0.29910169
-4.34917459,2.01490111,0.29561379,0.00000000,0.02406111,1.02204252,0.76941292,0.29663484
-4.34317159,2.00666028,0.29770334,0.00000000,0.02179432,1.01718717,0.77077046,0.29569129
-4.33716858,2.00490774,0.30094080,0.00000000,0.01960873,1.01527321,0.77456268,0.29622451
-4.33116558,2.00911605,0.30522655,0.00000000,0.01752402,1.01603726,0.78056871,0.29814984
-4.32516258,2.01852702,0.31043027,0.00000000,0.01555607,1.01909783,0.78847853,0.30134834
-4.31915958,2.03218449,0.31639443,0.00000000,0.01371689,1.02397283,0.79790420,0.30567176
-4.31315658,2.04897464,0.32293882,0.00000000,0.01201471,1.03010107,0.80839433,0.31094842
-4.30715358,2.06767207,0.32986606,0.00000000,0.01045420,1.03686662,0.81945135,0.31698962
