energy_ev,total_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-5.78989495,2.15791882,0.06311356,0.00087337,0.01019502,1.69219132,1.14551030,1.02801331
-5.78389195,2.16260522,0.06459183,0.00088553,0.01042772,1.69221625,1.16166160,1.01920083
-5.77788894,2.16107454,0.06573709,0.00089523,0.01059719,1.68767189,1.17574676,1.00749756
-5.77188594,2.15360205,0.06653944,0.00090259,0.01070137,1.67883971,1.18779958,0.99313890
-5.76588294,2.14058185,0.06699652,0.00090777,0.01073966,1.66608340,1.19790341,0.97640950
-5.75987994,2.12251496,0.06711352,0.00091094,0.01071287,1.64983858,1.20618394,0.95763728
-5.75387694,2.09999326,0.06690284,0.00091231,0.01062320,1.63059974,1.21279975,0.93718607
-5.74787394,2.07368003,0.06638347,0.00091208,0.01047418,1.60890496,1.21793096,0.91544719
-5.74187094,2.04428811,0.06558015,0.00091047,0.01027045,1.58531929,1.22176700,0.89283019
-5.73586793,2.01255678,0.06452236,0.00090764,0.01001768,1.56041753,1.22449412,0.86975324
-5.72986493,1.97922862,0.06324315,0.00090377,0.00972226,1.53476732,1.22628354,0.84663358
-5.72386193,1.94502755,0.06177789,0.00089896,0.00939120,1.50891340,1.22728110,0.82387844
-5.71785893,1.91063914,0.06016303,0.00089331,0.00903177,1.48336391,1.22759903,0.80187670
-5.71185593,1.87669418,0.05843487,0.00088685,0.00865141,1.45857922,1.22731045,0.78099187
-5.70585293,1.84375619,0.05662849,0.00087957,0.00825742,1.43496391,1.22644698,0.76155625
-5.69984992,1.81231323,0.05477676,0.00087144,0.00785682,1.41286192,1.22499949,0.74386677
-5.69384692,1.78277416,0.05290956,0.00086237,0.00745620,1.39255513,1.22292198,0.72818218
-5.68784392,1.75546899,0.05105324,0.00085228,0.00706161,1.37426480,1.22013816,0.71472177
-5.68184092,1.73065290,0.04923018,0.00084106,0.00667842,1.35815564,1.21655028,0.70366524
-5.67583792,1.70851310,0.04745861,0.00082860,0.00631135,1.34434184,1.21204935,0.69515355
-5.66983492,1.68917758,0.04575268,0.00081482,0.00596441,1.33289416,1.20652612,0.68929037
-5.66383192,1.67272475,0.04412250,0.00079966,0.00564092,1.32384753,1.19988181,0.68614385
-5.65782891,1.65919296,0.04257454,0.00078309,0.00534360,1.31720820,1.19203790,0.68574836
-5.65182591,1.64858892,0.04111188,0.00076515,0.00507456,1.31295984,1.18294417,0.68810588
-5.64582291,1.64089430,0.03973477,0.00074591,0.00483543,1.31106805,1.17258446,0.69318697
-5.63981991,1.63607003,0.03844097,0.00072551,0.00462745,1.31148288,1.16097969,0.70093099
-5.63381691,1.63405789,0.03722631,0.00070415,0.00445150,1.31413934,1.14818816,0.71124575
-5.62781391,1.63477955,0.03608508,0.00068207,0.00430822,1.31895574,1.13430289,0.72400661
-5.62181091,1.63813320,0.03501045,0.00065957,0.00419804,1.32583037,1.11944659,0.73905512
-5.61580790,1.64398840,0.03399490,0.00063698,0.00412128,1.33463688,1.10376440,0.75619759
-5.60980490,1.65217972,0.03303048,0.00061466,0.00407815,1.34521887,1.08741525,0.77520378
-5.60380190,1.66250007,0.03210917,0.00059298,0.00406879,1.35738446,1.07056232,0.79580616
-5.59779890,1.67469451,0.03122310,0.00057229,0.00409328,1.37090153,1.05336350,0.81769986
-5.59179590,1.68845545,0.03036479,0.00055294,0.00415163,1.38549417,1.03596232,0.84054393
-5.58579290,1.70341982,0.02952741,0.00053524,0.00424379,1.40084101,1.01848025,0.86396379
-5.57978989,1.71916907,0.02870491,0.00051945,0.00436961,1.41657593,1.00101069,0.88755527
-5.57378689,1.73523213,0.02789225,0.00050575,0.00452882,1.43229125,0.98361506,0.91089028
-5.56778389,1.75109171,0.02708557,0.00049430,0.00472103,1.44754373,0.96632131,0.93352394
-5.56178089,1.76619398,0.02628234,0.00048514,0.00494570,1.46186322,0.94912480,0.95500328
-5.55577789,1.77996112,0.02548151,0.00047825,0.00520215,1.47476376,0.93199150,0.97487703
-5.54977489,1.79180675,0.02468361,0.00047355,0.00548951,1.48575673,0.91486325,0.99270645
-5.54377189,1.80115327,0.02389086,0.00047088,0.00580680,1.49436564,0.89766470,1.00807670
-5.53776888,1.80745067,0.02310719,0.00047001,0.00615288,1.50014190,0.88031163,1.02060841
-5.53176588,1.81019600,0.02233823,0.00047068,0.00652654,1.50268095,0.86271994,1.02996904
-5.52576288,1.80895257,0.02159123,0.00047257,0.00692645,1.50163817,0.84481502,1.03588357
-5.51975988,1.80336824,0.02087494,0.00047537,0.00735128,1.49674372,0.82654082,1.03814414
-5.51375688,1.79319185,0.02019939,0.00047872,0.00779966,1.48781592,0.80786830,1.03661830
-5.50775388,1.77828719,0.01957563,0.00048232,0.00827025,1.47477241,0.78880277,1.03125545
-5.50175088,1.75864388,0.01901541,0.00048585,0.00876172,1.45763873,0.76938977,1.02209123
-5.49574787,1.73438453,0.01853082,0.00048905,0.00927276,1.43655374,0.74971924,1.00924968
-5.48974487,1.70576782,0.01813382,0.00049170,0.00980207,1.41177175,0.72992771,0.99294293
-5.48374187,1.67318732,0.01783582,0.00049365,0.01034829,1.38366099,0.71019856,0.97346836
-5.47773887,1.63716567,0.01764722,0.00049480,0.01090996,1.35269840,0.69076002,0.95120326
-5.47173587,1.59834439,0.01757696,0.00049513,0.01148542,1.31946064,0.67188122,0.92659699
-5.46573287,1.55746929,0.01763201,0.00049468,0.01207272,1.28461157,0.65386612,0.90016080
-5.45972986,1.51537178,0.01781705,0.00049355,0.01266951,1.24888633,0.63704571,0.87245556
-5.45372686,1.47294669,0.01813407,0.00049190,0.01327291,1.21307240,0.62176843,0.84407756
-5.44772386,1.43112690,0.01858207,0.00048993,0.01387941,1.17798810,0.60838930,0.81564291
-5.44172086,1.39085580,0.01915690,0.00048788,0.01448478,1.14445910,0.59725796,0.78777080
-5.43571786,1.35305816,0.01985112,0.00048601,0.01508396,1.11329365,0.58870594,0.76106621
-5.42971486,1.31861051,0.02065399,0.00048457,0.01567111,1.08525715,0.58303372,0.73610245
-5.42371186,1.28831193,0.02155162,0.00048381,0.01623951,1.06104711,0.58049779,0.71340425
-5.41770885,1.26285623,0.02252714,0.00048395,0.01678172,1.04126907,0.58129844,0.69343177
-5.41170585,1.24280677,0.02356105,0.00048518,0.01728959,1.02641463,0.58556849,0.67656624
-5.40570285,1.22857456,0.02463164,0.00048760,0.01775453,1.01684219,0.59336362,0.66309762
-5.39969985,1.22040097,0.02571554,0.00049130,0.01816762,1.01276140,0.60465462,0.65321487
-5.39369685,1.21834540,0.02678831,0.00049628,0.01851994,1.01422190,0.61932214,0.64699913
-5.38769385,1.22227896,0.02782514,0.00050246,0.01880286,1.02110702,0.63715404,0.64442028
-5.38169085,1.23188431,0.02880151,0.00050969,0.01900828,1.03313280,0.65784594,0.64533695
-5.37568784,1.24666198,0.02969402,0.00051778,0.01912903,1.04985264,0.68100482,0.64950012
-5.36968484,1.26594324,0.03048107,0.00052646,0.01915914,1.07066763,0.70615604,0.65656041
-5.36368184,1.28890913,0.03114358,0.00053540,0.01909411,1.09484236,0.73275356,0.66607871
-5.35767884,1.31461522,0.03166570,0.00054427,0.01893115,1.12152589,0.76019321,0.67753997
-5.35167584,1.34202134,0.03203540,0.00055267,0.01866940,1.14977720,0.78782877,0.69036979
-5.34567284,1.37002534,0.03224500,0.00056024,0.01830996,1.17859444,0.81499030,0.70395307
-5.33966983,1.39749968,0.03229156,0.00056660,0.01785600,1.20694684,0.84100434,0.71765432
-5.33366683,1.42332961,0.03217729,0.00057141,0.01731269,1.23380839,0.86521508,0.73083880
-5.32766383,1.44645159,0.03190969,0.00057437,0.01668711,1.25819181,0.88700602,0.74289375
-5.32166083,1.46589047,0.03150169,0.00057522,0.01598802,1.27918178,0.90582110,0.75324894
-5.31565783,1.48079407,0.03097167,0.00057380,0.01522568,1.29596602,0.92118464,0.76139579
-5.30965483,1.49046384,0.03034333,0.00056999,0.01441148,1.30786309,0.93271924,0.76690436
-5.30365183,1.49438042,0.02964555,0.00056377,0.01355770,1.31434575,0.94016088,0.76943750
-5.29764882,1.49222312,0.02891211,0.00055522,0.01267711,1.31505906,0.94337061,0.76876175
-5.29164582,1.48388254,0.02818137,0.00054449,0.01178262,1.30983232,0.94234223,0.76475447
-5.28564282,1.46946583,0.02749590,0.00053182,0.01088698,1.29868463,0.93720565,0.75740701
-5.27963982,1.44929443,0.02690208,0.00051753,0.01000245,1.28182358,0.92822563,0.74682380
-5.27363682,1.42389431,0.02644959,0.00050202,0.00914054,1.25963732,0.91579587,0.73321750
-5.26763382,1.39397912,0.02619094,0.00048574,0.00831178,1.23268029,0.90042862,0.71690028
-5.26163082,1.36042695,0.02618092,0.00046921,0.00752555,1.20165322,0.88274007,0.69827178
-5.25562781,1.32425140,0.02647601,0.00045297,0.00678999,1.16737809,0.86343203,0.67780420
-5.24962481,1.28656832,0.02713371,0.00043760,0.00611187,1.13076934,0.84327047,0.65602502
-5.24362181,1.24855920,0.02821191,0.00042368,0.00549667,1.09280206,0.82306174,0.63349822
-5.23761881,1.21143265,0.02976804,0.00041178,0.00494852,1.05447887,0.80362716,0.61080457
-5.23161581,1.17638535,0.03185835,0.00040245,0.00447035,1.01679627,0.78577700,0.58852180
-5.22561281,1.14456382,0.03453694,0.00039623,0.00406397,0.98071207,0.77028461,0.56720542
-5.21960980,1.11702823,0.03785484,0.00039358,0.00373017,0.94711485,0.75786162,0.54737071
-5.21360680,1.09471955,0.04185904,0.00039492,0.00346891,0.91679649,0.74913515,0.52947666
-5.20760380,1.07843098,0.04659144,0.00040059,0.00327947,0.89042885,0.74462754,0.51391225
-5.20160080,1.06878458,0.05208779,0.00041085,0.00316059,0.86854499,0.74473955,0.50098545
-5.19559780,1.06621373,0.05837675,0.00042589,0.00311068,0.85152573,0.74973730,0.49091537
-5.18959480,1.07095195,0.06547883,0.00044578,0.00312791,0.83959163,0.75974359,0.48382755
-5.18359180,1.08302817,0.07340559,0.00047051,0.00321045,0.83280060,0.77473376,0.47975252
-5.17758879,1.10226861,0.08215880,0.00049997,0.00335655,0.83105097,0.79453617,0.47862762
-5.17158579,1.12830497,0.09172984,0.00053397,0.00356469,0.83408972,0.81883740,0.48030172
-5.16558279,1.16058864,0.10209922,0.00057220,0.00383374,0.84152547,0.84719190,0.48454281
-5.15957979,1.19841012,0.11323631,0.00061430,0.00416301,0.85284554,0.87903572,0.49104786
-5.15357679,1.24092315,0.12509919,0.00065980,0.00455240,0.86743638,0.91370402,0.49945479
-5.14757379,1.28717249,0.13763474,0.00070819,0.00500245,0.88460659,0.95045152,0.50935586
-5.14157079,1.33612425,0.15077889,0.00075890,0.00551440,0.90361165,0.98847539,0.52031208
-5.13556778,1.38669784,0.16445704,0.00081132,0.00609016,0.92367936,1.02693965,0.53186816
-5.12956478,1.43779824,0.17858458,0.00086483,0.00673239,0.94403520,1.06500026,0.54356729
-5.12356178,1.48834748,0.19306753,0.00091876,0.00744434,0.96392663,1.10183000,0.55496550
-5.11755878,1.53731417,0.20780336,0.00097250,0.00822981,0.98264553,1.13664217,0.56564488
-5.11155578,1.58374007,0.22268178,0.00102540,0.00909299,0.99954802,1.16871232,0.57522531
-5.10555278,1.62676283,0.23758570,0.00107689,0.01003822,1.01407107,1.19739726,0.58337438
-5.09954977,1.66563405,0.25239226,0.00112639,0.01106973,1.02574526,1.22215051,0.58981510
-5.09354677,1.69973234,0.26697395,0.00117341,0.01219134,1.03420358,1.24253384,0.59433132
-5.08754377,1.72857095,0.28119987,0.00121748,0.01340612,1.03918587,1.25822454,0.59677058
-5.08154077,1.75180003,0.29493718,0.00125820,0.01471593,1.04053909,1.26901813,0.59704457
-5.07553777,1.76920369,0.30805274,0.00129521,0.01612106,1.03821347,1.27482680,0.59512718
-5.06953477,1.78069253,0.32041493,0.00132822,0.01761979,1.03225506,1.27567361,0.59105036
-5.06353177,1.78629202,0.33189579,0.00135698,0.01920800,1.02279511,1.27168315,0.58489819
-5.05752876,1.78612799,0.34237332,0.00138127,0.02087882,1.01003692,1.26306906,0.57679931
-5.05152576,1.78040981,0.35173413,0.00140094,0.02262232,0.99424099,1.25011933,0.56691835
-5.04552276,1.76941264,0.35987613,0.00141584,0.02442535,0.97570923,1.23318012,0.55544671
-5.03951976,1.75345960,0.36671145,0.00142588,0.02627145,0.95476901,1.21263898,0.54259317
-5.03351676,1.73290483,0.37216923,0.00143098,0.02814089,0.93175787,1.18890831,0.52857477
-5.02751376,1.70811835,0.37619845,0.00143110,0.03001090,0.90700965,1.16240992,0.51360836
-5.02151076,1.67947324,0.37877031,0.00142619,0.03185597,0.88084247,1.13356117,0.49790327
-5.01550775,1.64733575,0.37988031,0.00141626,0.03364840,0.85354920,1.10276342,0.48165514
-5.00950475,1.61205840,0.37954966,0.00140134,0.03535894,0.82539064,1.07039292,0.46504138
-5.00350175,1.57397603,0.37782599,0.00138148,0.03695752,0.79659137,1.03679453,0.44821805
-4.99749875,1.53340479,0.37478317,0.00135677,0.03841412,0.76733856,1.00227807,0.43131839
-4.99149575,1.49064336,0.37052020,0.00132736,0.03969974,0.73778322,0.96711718,0.41445277
-4.98549275,1.44597605,0.36515912,0.00129341,0.04078726,0.70804365,0.93155045,0.39770985
-4.97948974,1.39967715,0.35884187,0.00125516,0.04165246,0.67821076,0.89578425,0.38115888
-4.97348674,1.35201569,0.35172636,0.00121290,0.04227482,0.64835459,0.85999691,0.36485274
-4.96748374,1.30326025,0.34398164,0.00116694,0.04263833,0.61853158,0.82434366,0.34883145
-4.96148074,1.25368306,0.33578253,0.00111769,0.04273208,0.58879204,0.78896188,0.33312590
-4.95547774,1.20356306,0.32730387,0.00106558,0.04255074,0.55918733,0.75397613,0.31776159
-4.94947474,1.15318763,0.31871462,0.00101109,0.04209483,0.52977634,0.71950271,0.30276206
-4.94347174,1.10285286,0.31017215,0.00095474,0.04137073,0.50063092,0.68565348,0.28815190
-4.93746873,1.05286240,0.30181696,0.00089706,0.04039060,0.47184006,0.65253860,0.27395925
-4.93146573,1.00352510,0.29376812,0.00083862,0.03917194,0.44351270,0.62026843,0.26021768
-4.92546273,0.95515169,0.28611969,0.00078000,0.03773711,0.41577916,0.58895437,0.24696750
-4.91945973,0.90805095,0.27893820,0.00072175,0.03611262,0.38879127,0.55870905,0.23425648
-4.91345673,0.86252569,0.27226154,0.00066441,0.03432830,0.36272126,0.52964572,0.22214011
-4.90745373,0.81886910,0.26609911,0.00060852,0.03241640,0.33775981,0.50187744,0.21068151
-4.90145073,0.77736166,0.26043331,0.00055454,0.03041063,0.31411328,0.47551598,0.19995101
-4.89544772,0.73826900,0.25522238,0.00050293,0.02834525,0.29200043,0.45067085,0.19002558
-4.88944472,0.70184081,0.25040426,0.00045407,0.02625410,0.27164885,0.42744846,0.18098812
-4.88344172,0.66831093,0.24590143,0.00040829,0.02416982,0.25329126,0.40595170,0.17292677
-4.87743872,0.63789832,0.24162634,0.00036586,0.02212305,0.23716170,0.38627971,0.16593413
-4.87143572,0.61080896,0.23748722,0.00032701,0.02014188,0.22349188,0.36852810,0.16010645
-4.86543272,0.58723804,0.23339396,0.00029190,0.01825130,0.21250750,0.35278924,0.15554279
-4.85942971,0.56737229,0.22926366,0.00026063,0.01647291,0.20442460,0.33915267,0.15234398
-4.85342671,0.55139189,0.22502567,0.00023326,0.01482469,0.19944588,0.32770537,0.15061139
-4.84742371,0.53947141,0.22062578,0.00020979,0.01332096,0.19775688,0.31853159,0.15044541
-4.84142071,0.53177968,0.21602940,0.00019020,0.01197238,0.19952195,0.31171229,0.15194356
-4.83541771,0.52847794,0.21122359,0.00017442,0.01078611,0.20487998,0.30732379,0.15519817
-4.82941471,0.52971636,0.20621778,0.00016233,0.00976606,0.21393983,0.30543570,0.16029366
-4.82341171,0.53562867,0.20104332,0.00015381,0.00891312,0.22677555,0.30610804,0.16730340
-4.81740870,0.54632528,0.19575173,0.00014870,0.00822549,0.24342150,0.30938766,0.17628625
-4.81140570,0.56188485,0.19041192,0.00014683,0.00769901,0.26386750,0.31530399,0.18728292
-4.80540270,0.58234511,0.18510653,0.00014800,0.00732748,0.28805435,0.32386452,0.20031228
-4.79939970,0.60769314,0.17992754,0.00015200,0.00710298,0.31586990,0.33505016,0.21536786
-4.79339670,0.63785607,0.17497142,0.00015860,0.00701617,0.34714616,0.34881084,0.23241475
-4.78739370,0.67269275,0.17033417,0.00016755,0.00705655,0.38165773,0.36506178,0.25138716
-4.78139070,0.71198713,0.16610634,0.00017861,0.00721271,0.41912181,0.38368076,0.27218687
-4.77538769,0.75544398,0.16236846,0.00019152,0.00747254,0.45920026,0.40450667,0.29468279
-4.76938469,0.80268762,0.15918692,0.00020598,0.00782345,0.50150384,0.42733965,0.31871173
-4.76338169,0.85326390,0.15661059,0.00022174,0.00825252,0.54559863,0.45194305,0.34408062
-4.75737869,0.90664577,0.15466832,0.00023849,0.00874669,0.59101486,0.47804721,0.37057001
-4.75137569,0.96224240,0.15336730,0.00025595,0.00929291,0.63725768,0.50535499,0.39793898
-4.74537269,1.01941156,0.15269243,0.00027384,0.00987833,0.68381985,0.53354897,0.42593117
-4.73936968,1.07747501,0.15260665,0.00029187,0.01049040,0.73019560,0.56229998,0.45428174
-4.73336668,1.13573596,0.15305218,0.00030978,0.01111710,0.77589527,0.59127654,0.48272500
-4.72736368,1.19349809,0.15395251,0.00032731,0.01174711,0.82045992,0.62015465,0.51100213
-4.72136068,1.25008493,0.15521521,0.00034424,0.01236992,0.86347516,0.64862762,0.53886888
-4.71535768,1.30485879,0.15673517,0.00036035,0.01297608,0.90458346,0.67641499,0.56610253
-4.70935468,1.35723816,0.15839828,0.00037546,0.01355730,0.94349414,0.70327036,0.59250781
-4.70335168,1.40671258,0.16008540,0.00038944,0.01410664,0.97999047,0.72898738,0.61792144
-4.69734867,1.45285434,0.16167631,0.00040218,0.01461863,1.01393321,0.75340356,0.64221494
-4.69134567,1.49532621,0.16305363,0.00041360,0.01508937,1.04526046,0.77640165,0.66529545
-4.68534267,1.53388495,0.16410652,0.00042366,0.01551662,1.07398361,0.79790851,0.68710458
-4.67933967,1.56838043,0.16473403,0.00043238,0.01589984,1.10017947,0.81789126,0.70761529
-4.67333667,1.59875042,0.16484800,0.00043978,0.01624018,1.12397905,0.83635130,0.72682695
-4.66733367,1.62501160,0.16437543,0.00044592,0.01654048,1.14555360,0.85331624,0.74475889
-4.66133067,1.64724737,0.16326030,0.00045090,0.01680516,1.16509851,0.86883041,0.76144287
-4.65532766,1.66559328,0.16146476,0.00045483,0.01704013,1.18281635,0.88294459,0.77691499
-4.64932466,1.68022111,0.15896965,0.00045783,0.01725265,1.19889977,0.89570554,0.79120747
-4.64332166,1.69132273,0.15577453,0.00046004,0.01745113,1.21351553,0.90714620,0.80434108
-4.63731866,1.69909461,0.15189704,0.00046159,0.01764494,1.22679057,0.91727712,0.81631853
-4.63131566,1.70372421,0.14737175,0.00046263,0.01784418,1.23880114,0.92607991,0.82711953
-4.62531266,1.70537894,0.14224863,0.00046329,0.01805947,1.24956555,0.93350301,0.83669772
-4.61930965,1.70419842,0.13659105,0.00046368,0.01830163,1.25904120,0.93946037,0.84497989
-4.61330665,1.70029035,0.13047358,0.00046393,0.01858148,1.26712598,0.94383305,0.85186750
-4.60730365,1.69373034,0.12397955,0.00046414,0.01890956,1.27366407,0.94647374,0.85724051
-4.60130065,1.68456527,0.11719859,0.00046439,0.01929583,1.27845574,0.94721412,0.86096335
-4.59529765,1.67282010,0.11022408,0.00046477,0.01974944,1.28127054,0.94587453,0.86289260
-4.58929465,1.65850725,0.10315084,0.00046534,0.02027844,1.28186307,0.94227540,0.86288596
-4.58329165,1.64163792,0.09607288,0.00046617,0.02088954,1.27999036,0.93624986,0.86081202
-4.57728864,1.62223444,0.08908153,0.00046733,0.02158785,1.27542974,0.92765674,0.85656012
-4.57128564,1.60034254,0.08226381,0.00046887,0.02237663,1.26799609,0.91639317,0.85004967
-4.56528264,1.57604289,0.07570122,0.00047087,0.02325708,1.25755745,0.90240605,0.84123848
-4.55927964,1.54946088,0.06946893,0.00047340,0.02422813,1.24404814,0.88570176,0.83012944
-4.55327664,1.52077403,0.06363538,0.00047656,0.02528629,1.22747851,0.86635351,0.81677526
-4.54727364,1.49021665,0.05826224,0.00048045,0.02642550,1.20794095,0.84450601,0.80128090
-4.54127064,1.45808139,0.05340481,0.00048519,0.02763709,1.18561181,0.82037712,0.78380369
-4.53526763,1.42471773,0.04911273,0.00049093,0.02890972,1.16074942,0.79425656,0.76455111
-4.52926463,1.39052761,0.04543092,0.00049784,0.03022952,1.13368821,0.76650165,0.74377638
-4.52326163,1.35595852,0.04240080,0.00050609,0.03158019,1.10482963,0.73753056,0.72177221
-4.51725863,1.32149470,0.04006154,0.00051592,0.03294327,1.07463037,0.70781321,0.69886317
-4.51125563,1.28764687,0.03845139,0.00052753,0.03429849,1.04358874,0.67786050,0.67539697
-4.50525263,1.25494124,0.03760893,0.00054120,0.03562417,1.01222987,0.64821239,0.65173532
-4.49924962,1.22390841,0.03757412,0.00055718,0.03689777,0.98109067,0.61942521,0.62824469
-4.49324662,1.19507251,0.03838909,0.00057577,0.03809648,0.95070509,0.59205887,0.60528751
-4.48724362,1.16894117,0.04009859,0.00059727,0.03919787,0.92159044,0.56666441,0.58321405
-4.48124062,1.14599631,0.04275000,0.00062197,0.04018054,0.89423516,0.54377211,0.56235533
-4.47523762,1.12668613,0.04639280,0.00065020,0.04102486,0.86908828,0.52388063,0.54301712
-4.46923462,1.11141794,0.05107758,0.00068224,0.04171356,0.84655085,0.50744712,0.52547511
-4.46323162,1.10055190,0.05685437,0.00071839,0.04223238,0.82696916,0.49487863,0.50997123
-4.45722861,1.09439526,0.06377059,0.00075889,0.04257054,0.81062974,0.48652456,0.49671091
-4.45122561,1.09319698,0.07186830,0.00080397,0.04272113,0.79775589,0.48267027,0.48586122
-4.44522261,1.09714232,0.08118119,0.00085381,0.04268138,0.78850550,0.48353172,0.47754956
-4.43921961,1.10634743,0.09173112,0.00090848,0.04245276,0.78296982,0.48925095,0.47186286
-4.43321661,1.12085362,0.10352454,0.00096803,0.04204088,0.78117311,0.49989252,0.46884697
-4.42721361,1.14062162,0.11654887,0.00103237,0.04145526,0.78307283,0.51544070,0.46850627
-4.42121061,1.16552594,0.13076905,0.00110133,0.04070900,0.78856041,0.53579751,0.47080329
-4.41520760,1.19534964,0.14612445,0.00117461,0.03981822,0.79746252,0.56078170,0.47565860
-4.40920460,1.22978014,0.16252636,0.00125178,0.03880142,0.80954303,0.59012884,0.48295078
-4.40320160,1.26840641,0.17985629,0.00133227,0.03767884,0.82450560,0.62349253,0.49251683
-4.39719860,1.31071842,0.19796524,0.00141541,0.03647167,0.84199736,0.66044721,0.50415309
-4.39119560,1.35610915,0.21667404,0.00150035,0.03520131,0.86161362,0.70049248,0.51761694
-4.38519260,1.40387990,0.23577499,0.00158616,0.03388869,0.88290395,0.74305935,0.53262942
-4.37918959,1.45324902,0.25503481,0.00167177,0.03255355,0.90537968,0.78751837,0.54887890
-4.37318659,1.50336458,0.27419886,0.00175604,0.03121393,0.92852287,0.83318984,0.56602612
-4.36718359,1.55332059,0.29299666,0.00183776,0.02988570,0.95179670,0.87935595,0.58371027
-4.36118059,1.60217689,0.31114855,0.00191567,0.02858226,0.97465715,0.92527474,0.60155652
-4.35517759,1.64898192,0.32837322,0.00198853,0.02731431,0.99656557,0.97019569,0.61918440
-4.34917459,1.69279803,0.34439606,0.00205511,0.02608988,1.01700200,1.01337647,0.63621725
-4.34317159,1.73272807,0.35895786,0.00211425,0.02491434,1.03547851,1.05410044,0.65229216
-4.33716858,1.76794269,0.37182357,0.00216492,0.02379063,1.05155234,1.09169440,0.66707014
-4.33116558,1.79770695,0.38279088,0.00220619,0.02271957,1.06483810,1.12554592,0.68024622
-4.32516258,1.82140528,0.39169819,0.00223734,0.02170018,1.07501865,1.15511973,0.69155888
-4.31915958,1.83856378,0.39843153,0.00225784,0.02073013,1.08185416,1.17997240,0.70079866
-4.31315658,1.84886873,0.40293045,0.00226737,0.01980620,1.08518891,1.19976494,0.70781534
-4.30715358,1.85218066,0.40519218,0.00226588,0.01892468,1.08495565,1.21427263,0.71252355
