energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Na_s_up,Se_s_up,Se_p_up
-5.85592796,1.24920701,0.01354118,0.05888661,0.28028008,0.14215688,0.28513164,0.03630089,0.58450858
-5.84992496,1.24666397,0.01391240,0.05763395,0.28420114,0.13665711,0.28761343,0.03787874,0.58937719
-5.84392196,1.25367941,0.01432426,0.05684420,0.29045584,0.13254113,0.29090040,0.03986314,0.59860956
-5.83791896,1.26953582,0.01477439,0.05648622,0.29888945,0.12972046,0.29485189,0.04222614,0.61186883
-5.83191596,1.29339720,0.01526058,0.05652241,0.30932112,0.12809158,0.29932330,0.04493217,0.62876252
-5.82591296,1.32432504,0.01578059,0.05690979,0.32154703,0.12753902,0.30416903,0.04793832,0.64884887
-5.81990995,1.36129449,0.01633191,0.05760093,0.33534378,0.12793822,0.30924516,0.05119488,0.67164347
-5.81390695,1.40321112,0.01691153,0.05854501,0.35047206,0.12915832,0.31441188,0.05464603,0.69662637
-5.80790395,1.44892887,0.01751576,0.05968890,0.36668071,0.13106479,0.31953590,0.05823071,0.72325003
-5.80190095,1.49726934,0.01814002,0.06097817,0.38371141,0.13352200,0.32449275,0.06188373,0.75094829
-5.79589795,1.54704288,0.01877872,0.06235826,0.40130374,0.13639570,0.32916904,0.06553708,0.77914641
-5.78989495,1.59707136,0.01942524,0.06377559,0.41920088,0.13955543,0.33346484,0.06912141,0.80727225
-5.78389195,1.64621237,0.02007191,0.06517868,0.43715555,0.14287687,0.33729590,0.07256763,0.83476838
-5.77788894,1.69338434,0.02071018,0.06651933,0.45493619,0.14624414,0.34059576,0.07580870,0.86110491
-5.77188594,1.73759192,0.02133077,0.06775363,0.47233304,0.14955190,0.34331768,0.07878140,0.88579246
-5.76588294,1.77795051,0.02192393,0.06884306,0.48916384,0.15270728,0.34543611,0.08142806,0.90839499
-5.75987994,1.81370890,0.02247981,0.06975531,0.50527884,0.15563160,0.34694764,0.08369829,0.92854167
-5.75387694,1.84426897,0.02298876,0.07046506,0.52056483,0.15826166,0.34787131,0.08555045,0.94593728
-5.74787394,1.86920110,0.02344182,0.07095452,0.53494775,0.16055070,0.34824802,0.08695293,0.96037054
-5.74187094,1.88825463,0.02383100,0.07121379,0.54839386,0.16246883,0.34813911,0.08788514,0.97171983
-5.73586793,1.90136230,0.02414974,0.07124093,0.56090918,0.16400299,0.34762396,0.08833813,0.97995585
-5.72986493,1.90863845,0.02439321,0.07104179,0.57253711,0.16515634,0.34679672,0.08831487,0.98514106
-5.72386193,1.91037078,0.02455854,0.07062966,0.58335445,0.16594709,0.34576213,0.08783010,0.98742578
-5.71785893,1.90700588,0.02464505,0.07002458,0.59346583,0.16640690,0.34463078,0.08690984,0.98704105
-5.71185593,1.89912932,0.02465436,0.06925250,0.60299691,0.16657882,0.34351388,0.08559046,0.98428860
-5.70585293,1.88744109,0.02459033,0.06834430,0.61208676,0.16651487,0.34251780,0.08391752,0.97952850
-5.69984992,1.87272773,0.02445908,0.06733463,0.62087979,0.16627344,0.34173882,0.08194430,0.97316497
-5.69384692,1.85583260,0.02426874,0.06626072,0.62951776,0.16591661,0.34125821,0.07973010,0.96563122
-5.68784392,1.83762561,0.02402927,0.06516115,0.63813243,0.16550746,0.34113809,0.07733849,0.95737404
-5.68184092,1.81897414,0.02375215,0.06407470,0.64683908,0.16510760,0.34141818,0.07483543,0.94883888
-5.67583792,1.80071625,0.02345003,0.06303925,0.65573159,0.16477499,0.34211384,0.07228746,0.94045620
-5.66983492,1.78363747,0.02313640,0.06209084,0.66487906,0.16456213,0.34321530,0.06976000,0.93262953
-5.66383192,1.76845182,0.02282518,0.06126280,0.67432431,0.16451466,0.34468837,0.06731572,0.92572587
-5.65782891,1.75578759,0.02253036,0.06058517,0.68408412,0.16467050,0.34647635,0.06501319,0.92006833
-5.65182591,1.74617795,0.02226566,0.06008415,0.69415119,0.16505936,0.34850325,0.06290565,0.91593142
-5.64582291,1.74005603,0.02204417,0.05978185,0.70449745,0.16570277,0.35067796,0.06104006,0.91353855
-5.63981991,1.73775384,0.02187807,0.05969598,0.71507831,0.16661434,0.35289910,0.05945640,0.91306151
-5.63381691,1.73950430,0.02177831,0.05983987,0.72583749,0.16780038,0.35506032,0.05818706,0.91462153
-5.62781391,1.74544513,0.02175438,0.06022235,0.73671175,0.16926060,0.35705563,0.05725658,0.91829129
-5.62181091,1.75562370,0.02181407,0.06084779,0.74763520,0.17098884,0.35878445,0.05668142,0.92409737
-5.61580790,1.77000182,0.02196330,0.06171613,0.75854259,0.17297375,0.36015600,0.05646993,0.93202265
-5.60980490,1.78845953,0.02220586,0.06282283,0.76937126,0.17519929,0.36109288,0.05662239,0.94200817
-5.60380190,1.81079739,0.02254333,0.06415883,0.78006162,0.17764505,0.36153347,0.05713114,0.95395416
-5.59779890,1.83673701,0.02297486,0.06571054,0.79055591,0.18028625,0.36143323,0.05798080,0.96772010
-5.59179590,1.86591982,0.02349713,0.06745965,0.80079556,0.18309356,0.36076470,0.05914856,0.98312394
-5.58579290,1.89790459,0.02410421,0.06938310,0.81071719,0.18603269,0.35951635,0.06060448,0.99994058
-5.57978989,1.93216442,0.02478756,0.07145299,0.82024778,0.18906386,0.35769043,0.06231192,1.01790010
-5.57378689,1.96808412,0.02553606,0.07363661,0.82929958,0.19214122,0.35530004,0.06422807,1.03668619
-5.56778389,2.00495916,0.02633607,0.07589653,0.83776513,0.19521240,0.35236563,0.06630458,1.05593546
-5.56178089,2.04199734,0.02717166,0.07819092,0.84551328,0.19821824,0.34891136,0.06848828,1.07523813
-5.55577789,2.07832422,0.02802481,0.08047400,0.85238654,0.20109282,0.34496156,0.07072217,1.09414079
-5.54977489,2.11299317,0.02887583,0.08269674,0.85820046,0.20376396,0.34053751,0.07294644,1.11215148
-5.54377189,2.14500070,0.02970381,0.08480782,0.86274518,0.20615416,0.33565504,0.07509971,1.12874771
-5.53776888,2.17330713,0.03048712,0.08675478,0.86578961,0.20818212,0.33032282,0.07712043,1.14338715
-5.53176588,2.19686241,0.03120411,0.08848539,0.86708798,0.20976472,0.32454175,0.07894833,1.15552111
-5.52576288,2.21463647,0.03183380,0.08994924,0.86638887,0.21081949,0.31830532,0.08052602,1.16461041
-5.51975988,2.22565295,0.03235656,0.09109941,0.86344607,0.21126753,0.31160098,0.08180057,1.17014292
-5.51375688,2.22902489,0.03275496,0.09189422,0.85803097,0.21103657,0.30441238,0.08272505,1.17165224
-5.50775388,2.22399074,0.03301447,0.09229900,0.84994573,0.21006421,0.29672230,0.08326003,1.16873639
-5.50175088,2.20994882,0.03312417,0.09228776,0.83903653,0.20830112,0.28851608,0.08337481,1.16107574
-5.49574787,2.18648845,0.03307745,0.09184467,0.82520619,0.20571398,0.27978524,0.08304858,1.14844914
-5.48974487,2.15341597,0.03287251,0.09096534,0.80842535,0.20228798,0.27053107,0.08227114,1.13074724
-5.48374187,2.11077431,0.03251282,0.08965786,0.78874177,0.19802889,0.26076793,0.08104339,1.10798251
-5.47773887,2.05885483,0.03200744,0.08794343,0.76628697,0.19296438,0.25052601,0.07937748,1.08029501
-5.47173587,1.99820086,0.03137120,0.08585667,0.74128006,0.18714464,0.23985347,0.07729657,1.04795383
-5.46573287,1.92960250,0.03062471,0.08344557,0.71402851,0.18064224,0.22881762,0.07483424,1.01135397
-5.45972986,1.85408316,0.02979425,0.08077108,0.68492578,0.17355119,0.21750540,0.07203359,0.97100870
-5.45372686,1.77287814,0.02891153,0.07790628,0.65444596,0.16598532,0.20602282,0.06894602,0.92753792
-5.44772386,1.68740649,0.02801334,0.07493538,0.62313577,0.15807590,0.19449365,0.06562987,0.88165294
-5.44172086,1.59923737,0.02714101,0.07195229,0.59160421,0.14996887,0.18305738,0.06214873,0.83413844
-5.43571786,1.51005226,0.02633989,0.06905905,0.56051038,0.14182149,0.17186651,0.05856980,0.78583241
-5.42971486,1.42160471,0.02565867,0.06636406,0.53054985,0.13379880,0.16108355,0.05496209,0.73760492
-5.42371186,1.33567900,0.02514862,0.06398011,0.50244017,0.12606987,0.15087754,0.05139471,0.69033656
-5.41770885,1.25404918,0.02486279,0.06202233,0.47690583,0.11880399,0.14142067,0.04793519,0.64489728
-5.41170585,1.17843958,0.02485515,0.06060600,0.45466313,0.11216693,0.13288479,0.04464799,0.60212637
-5.40570285,1.11048770,0.02517965,0.05984432,0.43640510,0.10631735,0.12543817,0.04159308,0.56281404
-5.39969985,1.05171032,0.02588918,0.05984603,0.42278684,0.10140343,0.11924240,0.03882476,0.52768496
-5.39369685,1.00347289,0.02703455,0.06071302,0.41441121,0.09755965,0.11444975,0.03639065,0.49738414
-5.38769385,0.96696276,0.02866330,0.06253781,0.41181511,0.09490391,0.11120070,0.03433095,0.47246497
-5.38169085,0.94316585,0.03081851,0.06540100,0.41545633,0.09353493,0.10962191,0.03267771,0.45337970
-5.37568784,0.93284702,0.03353750,0.06936867,0.42570088,0.09352984,0.10982441,0.03145451,0.44047201
-5.36968484,0.93653362,0.03685056,0.07448978,0.44281119,0.09494215,0.11190208,0.03067611,0.43397166
-5.36368184,0.95450242,0.04077956,0.08079359,0.46693499,0.09779990,0.11593030,0.03034835,0.43399103
-5.35767884,0.98676964,0.04533667,0.08828722,0.49809527,0.10210421,0.12196468,0.03046817,0.44052330
-5.35167584,1.03308431,0.05052308,0.09695347,0.53618169,0.10782808,0.13003998,0.03102371,0.45344236
-5.34567284,1.09292511,0.05632785,0.10674889,0.58094364,0.11491570,0.14016889,0.03199455,0.47250420
-5.33966983,1.16550123,0.06272695,0.11760235,0.63198562,0.12328207,0.15234101,0.03335213,0.49734998
-5.33366683,1.24975748,0.06968251,0.12941425,0.68876538,0.13281331,0.16652164,0.03506015,0.52751067
-5.32766383,1.34438450,0.07714243,0.14205636,0.75059535,0.14336749,0.18265074,0.03707525,0.56241357
-5.32166083,1.44783440,0.08504027,0.15537255,0.81664787,0.15477615,0.20064180,0.03934771,0.60139066
-5.31565783,1.55834239,0.09329563,0.16918051,0.88596464,0.16684666,0.22038096,0.04182237,0.64368902
-5.30965483,1.67395473,0.10181497,0.18327432,0.95747062,0.17936525,0.24172625,0.04443961,0.68848328
-5.30365183,1.79256291,0.11049287,0.19742820,1.02999248,0.19210090,0.26450703,0.04713656,0.73489026
-5.29764882,1.91194399,0.11921376,0.21140110,1.10228140,0.20481001,0.28852399,0.04984837,0.78198551
-5.29164582,2.02980632,0.12785419,0.22494222,1.17303995,0.21724166,0.31354945,0.05250963,0.82882162
-5.28564282,2.14383978,0.13628534,0.23779732,1.24095226,0.22914352,0.33932836,0.05505582,0.87444802
-5.27963982,2.25176924,0.14437604,0.24971543,1.30471661,0.24026808,0.36557994,0.05742487,0.91793162
-5.27363682,2.35140946,0.15199587,0.26045604,1.36307955,0.25037907,0.39200008,0.05955867,0.95837790
-5.26763382,2.44071979,0.15901849,0.26979611,1.41486992,0.25925787,0.41826459,0.06140452,0.99495175
-5.26163082,2.51785650,0.16532492,0.27753694,1.45903184,0.26670955,0.44403329,0.06291648,1.02689721
-5.25562781,2.58122077,0.17080677,0.28351041,1.49465500,0.27256837,0.46895499,0.06405660,1.05355560
-5.24962481,2.62950048,0.17536916,0.28758431,1.52100103,0.27670259,0.49267322,0.06479583,1.07438126
-5.24362181,2.66170386,0.17893331,0.28966662,1.53752489,0.27901807,0.51483284,0.06511483,1.08895426
-5.23761881,2.67718385,0.18143872,0.28970842,1.54389015,0.27946091,0.53508712,0.06500434,1.09698963
-5.23161581,2.67565192,0.18284474,0.28770533,1.53997756,0.27801865,0.55310540,0.06446533,1.09834276
-5.22561281,2.65718093,0.18313155,0.28369743,1.52588656,0.27472017,0.56858088,0.06350882,1.09301073
-5.21960980,2.62219696,0.18230058,0.27776760,1.50192958,0.26963424,0.58123847,0.06215541,1.08112966
-5.21360680,2.57146047,0.18037419,0.27003845,1.46861955,0.26286680,0.59084231,0.06043446,1.06296805
-5.20760380,2.50603783,0.17739483,0.26066788,1.42665120,0.25455705,0.59720268,0.05838311,1.03891662
-5.20160080,2.42726448,0.17342355,0.24984358,1.37687693,0.24487260,0.60018212,0.05604503,1.00947506
-5.19559780,2.33670129,0.16853806,0.23777665,1.32027855,0.23400392,0.59970022,0.05346907,0.97523610
-5.18959480,2.23608617,0.16283038,0.22469471,1.25793599,0.22215815,0.59573711,0.05070775,0.93686782
-5.18359180,2.12728270,0.15640417,0.21083473,1.19099450,0.20955286,0.58833525,0.04781581,0.89509469
-5.17758879,2.01222797,0.14937182,0.19643596,1.12063142,0.19640966,0.57759945,0.04484867,0.85067804
-5.17158579,1.89288136,0.14185147,0.18173319,1.04802417,0.18294815,0.56369502,0.04186104,0.80439670
-5.16558279,1.77117605,0.13396403,0.16695059,0.97432020,0.16938038,0.54684405,0.03890564,0.75702834
-5.15957979,1.64897464,0.12583031,0.15229644,0.90061020,0.15590589,0.52731995,0.03603202,0.70933201
-5.15357679,1.52803011,0.11756829,0.13795875,0.82790506,0.14270755,0.50544036,0.03328558,0.66203234
-5.14757379,1.40995279,0.10929068,0.12410196,0.75711728,0.12994833,0.48155878,0.03070680,0.61580562
-5.14157079,1.29618391,0.10110276,0.11086479,0.68904689,0.11776889,0.45605508,0.02833062,0.57126802
-5.13556778,1.18797584,0.09310061,0.09835910,0.62437211,0.10628612,0.42932545,0.02618600,0.52896606
-5.12956478,1.08637890,0.08536963,0.08666982,0.56364440,0.09559257,0.40177196,0.02429571,0.48936924
-5.12356178,0.99223435,0.07798353,0.07585578,0.50728775,0.08575655,0.37379238,0.02267619,0.45286492
-5.11755878,0.90617318,0.07100362,0.06595129,0.45560149,0.07682299,0.34577042,0.02133759,0.41975523
-5.11155578,0.82861980,0.06447848,0.05696839,0.40876637,0.06881489,0.31806685,0.02028396,0.39025595
-5.10555278,0.75980016,0.05844396,0.04889947,0.36685298,0.06173508,0.29101187,0.01951347,0.36449715
-5.09954977,0.69975352,0.05292349,0.04172028,0.32983227,0.05556846,0.26489882,0.01901871,0.34252545
-5.09354677,0.64834710,0.04792867,0.03539299,0.29758723,0.05028429,0.23997951,0.01878714,0.32430783
-5.08754377,0.60529308,0.04345999,0.02986930,0.26992551,0.04583873,0.21646124,0.01880151,0.30973665
-5.08154077,0.57016736,0.03950789,0.02509340,0.24659232,0.04217731,0.19450547,0.01904035,0.29863602
-5.07553777,0.54242960,0.03605380,0.02100474,0.22728338,0.03923736,0.17422813,0.01947854,0.29076916
-5.06953477,0.52144405,0.03307145,0.01754051,0.21165746,0.03695040,0.15570142,0.02008791,0.28584680
-5.06353177,0.50650101,0.03052810,0.01463776,0.19934848,0.03524431,0.13895694,0.02083786,0.28353633
-5.05752876,0.49683835,0.02838591,0.01223527,0.18997678,0.03404544,0.12398981,0.02169602,0.28347180
-5.05152576,0.49166299,0.02660329,0.01027495,0.18315964,0.03328043,0.11076372,0.02262904,0.28526434
-5.04552276,0.49017193,0.02513620,0.00870298,0.17852088,0.03287797,0.09921649,0.02360328,0.28851301
-5.03951976,0.49157258,0.02393938,0.00747060,0.17569939,0.03277024,0.08926584,0.02458559,0.29281574
-5.03351676,0.49510206,0.02296760,0.00653464,0.17435681,0.03289427,0.08081536,0.02554411,0.29778018
-5.02751376,0.50004495,0.02217672,0.00585775,0.17418396,0.03319307,0.07376005,0.02644901,0.30303416
-5.02151076,0.50574943,0.02152465,0.00540850,0.17490626,0.03361648,0.06799167,0.02727323,0.30823537
-5.01550775,0.51164104,0.02097222,0.00516118,0.17628797,0.03412193,0.06340332,0.02799311,0.31308013
-5.00950475,0.51723399,0.02048385,0.00509559,0.17813520,0.03467488,0.05989337,0.02858899,0.31731080
-5.00350175,0.52213948,0.02002811,0.00519660,0.18029762,0.03524908,0.05736863,0.02904565,0.32072158
-4.99749875,0.52607082,0.01957812,0.00545365,0.18266893,0.03582657,0.05574651,0.02935264,0.32316254
-4.99149575,0.52884514,0.01911176,0.00586026,0.18518595,0.03639745,0.05495642,0.02950444,0.32454166
-4.98549275,0.53038163,0.01861176,0.00641334,0.18782647,0.03695937,0.05494020,0.02950046,0.32482476
-4.97948974,0.53069625,0.01806561,0.00711259,0.19060580,0.03751683,0.05565180,0.02934491,0.32403332
-4.97348674,0.52989322,0.01746542,0.00795982,0.19357217,0.03808021,0.05705616,0.02904641,0.32224036
-4.96748374,0.52815346,0.01680749,0.00895827,0.19680121,0.03866468,0.05912749,0.02861753,0.31956438
-4.96148074,0.52572062,0.01609202,0.01011197,0.20038945,0.03928887,0.06184703,0.02807415,0.31616176
-4.95547774,0.52288510,0.01532250,0.01142504,0.20444744,0.03997352,0.06520044,0.02743474,0.31221789
-4.94947474,0.51996689,0.01450525,0.01290114,0.20909239,0.04073998,0.06917498,0.02671955,0.30793747
-4.94347174,0.51729790,0.01364876,0.01454289,0.21444090,0.04160884,0.07375664,0.02594972,0.30353438
-4.93746873,0.51520460,0.01276321,0.01635138,0.22060194,0.04259847,0.07892737,0.02514644,0.29922162
-4.93146573,0.51399171,0.01185979,0.01832579,0.22767043,0.04372388,0.08466258,0.02433013,0.29520169
-4.92546273,0.51392771,0.01095027,0.02046307,0.23572172,0.04499559,0.09092902,0.02351968,0.29165803
-4.91945973,0.51523282,0.01004646,0.02275777,0.24480715,0.04641892,0.09768319,0.02273180,0.28874767
-4.91345673,0.51806983,0.00915985,0.02520199,0.25495091,0.04799341,0.10487035,0.02198048,0.28659548
-4.90745373,0.52253833,0.00830126,0.02778539,0.26614839,0.04971267,0.11242420,0.02127662,0.28529039
-4.90145073,0.52867238,0.00748058,0.03049542,0.27836595,0.05156455,0.12026725,0.02062784,0.28488338
-4.89544772,0.53644165,0.00670665,0.03331762,0.29154213,0.05353155,0.12831191,0.02003840,0.28538756
-4.88944472,0.54575589,0.00598715,0.03623596,0.30559028,0.05559164,0.13646222,0.01950930,0.28678004
-4.88344172,0.55647228,0.00532860,0.03923335,0.32040225,0.05771934,0.14461606,0.01903855,0.28900555
-4.87743872,0.56840533,0.00473642,0.04229214,0.33585304,0.05988692,0.15266794,0.01862154,0.29198139
-4.87143572,0.58133842,0.00421505,0.04539469,0.35180612,0.06206588,0.16051202,0.01825148,0.29560353
-4.86543272,0.59503659,0.00376808,0.04852387,0.36811892,0.06422840,0.16804524,0.01792000,0.29975337
-4.85942971,0.60925950,0.00339843,0.05166355,0.38464841,0.06634885,0.17517058,0.01761766,0.30430477
-4.85342671,0.62377417,0.00310854,0.05479901,0.40125626,0.06840517,0.18179996,0.01733461,0.30913098
-4.84742371,0.63836638,0.00290053,0.05791729,0.41781330,0.07038009,0.18785690,0.01706110,0.31411113
-4.84142071,0.65285049,0.00277638,0.06100731,0.43420317,0.07226210,0.19327872,0.01678803,0.31913573
-4.83541771,0.66707689,0.00273805,0.06405996,0.45032482,0.07404611,0.19801808,0.01650738,0.32411126
-4.82941471,0.68093687,0.00278755,0.06706803,0.46609381,0.07573381,0.20204386,0.01621258,0.32896331
-4.82341171,0.69436461,0.00292699,0.07002595,0.48144243,0.07733355,0.20534143,0.01589872,0.33363833
-4.81740870,0.70733637,0.00315857,0.07292945,0.49631860,0.07885993,0.20791213,0.01556275,0.33810395
-4.81140570,0.71986685,0.00348449,0.07577514,0.51068375,0.08033301,0.20977210,0.01520347,0.34234791
-4.80540270,0.73200311,0.00390682,0.07855994,0.52450980,0.08177708,0.21095060,0.01482149,0.34637565
-4.79939970,0.74381646,0.00442734,0.08128052,0.53777556,0.08321929,0.21148780,0.01441906,0.35020693
-4.79339670,0.75539273,0.00504730,0.08393274,0.55046264,0.08468795,0.21143225,0.01399981,0.35387156
-4.78739370,0.76682168,0.00576714,0.08651108,0.56255146,0.08621073,0.21083814,0.01356851,0.35740462
-4.78139070,0.77818603,0.00658625,0.08900814,0.57401726,0.08781286,0.20976255,0.01313067,0.36084152
-4.77538769,0.78955082,0.00750264,0.09141427,0.58482667,0.08951524,0.20826272,0.01269226,0.36421305
-4.76938469,0.80095375,0.00851268,0.09371725,0.59493492,0.09133286,0.20639361,0.01225928,0.36754086
-4.76338169,0.81239694,0.00961086,0.09590217,0.60428394,0.09327329,0.20420578,0.01183748,0.37083362
-4.75737869,0.82384073,0.01078956,0.09795148,0.61280137,0.09533563,0.20174359,0.01143203,0.37408401
-4.75137569,0.83519981,0.01203892,0.09984510,0.62040074,0.09750965,0.19904404,0.01104727,0.37726676
-4.74537269,0.84634186,0.01334679,0.10156080,0.62698261,0.09977554,0.19613596,0.01068654,0.38033784
-4.73936968,0.85708909,0.01469875,0.10307467,0.63243691,0.10210402,0.19303977,0.01035203,0.38323489
-4.73336668,0.86722230,0.01607826,0.10436178,0.63664610,0.10445688,0.18976770,0.01004471,0.38587885
-4.72736368,0.87648760,0.01746692,0.10539688,0.63948933,0.10678809,0.18632449,0.00976433,0.38817666
-4.72136068,0.88460550,0.01884478,0.10615528,0.64084712,0.10904520,0.18270835,0.00950950,0.39002506
-4.71535768,0.89128181,0.02019084,0.10661378,0.64060673,0.11117121,0.17891237,0.00927781,0.39131518
-4.70935468,0.89622010,0.02148356,0.10675156,0.63866764,0.11310668,0.17492598,0.00906597,0.39193774
-4.70335168,0.89913500,0.02270149,0.10655119,0.63494728,0.11479199,0.17073664,0.00887002,0.39178866
-4.69734867,0.89976591,0.02382394,0.10599952,0.62938643,0.11616983,0.16633155,0.00868557,0.39077474
-4.69134567,0.89789024,0.02483159,0.10508854,0.62195437,0.11718753,0.16169927,0.00850801,0.38881921
-4.68534267,0.89333585,0.02570723,0.10381611,0.61265332,0.11779937,0.15683129,0.00833277,0.38586685
-4.67933967,0.88599185,0.02643635,0.10218657,0.60152213,0.11796861,0.15172333,0.00815553,0.38188835
-4.67333667,0.87581731,0.02700766,0.10021119,0.58863894,0.11766918,0.14637649,0.00797247,0.37688384
-4.66733367,0.86284748,0.02741357,0.09790836,0.57412265,0.11688701,0.14079810,0.00778037,0.37088527
-4.66133067,0.84719705,0.02765049,0.09530366,0.55813316,0.11562082,0.13500217,0.00757686,0.36395750
-4.65532766,0.82906033,0.02771902,0.09242962,0.54087021,0.11388239,0.12900970,0.00736043,0.35619813
-4.64932466,0.80870826,0.02762396,0.08932527,0.52257083,0.11169637,0.12284847,0.00713058,0.34773594
-4.64332166,0.78648225,0.02737418,0.08603547,0.50350550,0.10909948,0.11655269,0.00688778,0.33872797
-4.63731866,0.76278524,0.02698235,0.08261000,0.48397290,0.10613923,0.11016228,0.00663352,0.32935548
-4.63131566,0.73807008,0.02646453,0.07910247,0.46429363,0.10287224,0.10372194,0.00637021,0.31981878
-4.62531266,0.71282606,0.02583966,0.07556904,0.44480284,0.09936221,0.09728001,0.00610112,0.31033128
-4.61930965,0.68756384,0.02512889,0.07206705,0.42584225,0.09567758,0.09088722,0.00583030,0.30111298
-4.61330665,0.66279966,0.02435501,0.06865352,0.40775156,0.09188915,0.08459535,0.00556242,0.29238359
-4.60730365,0.63903940,0.02354173,0.06538367,0.39085971,0.08806756,0.07845588,0.00530267,0.28435582
-4.60130065,0.61676330,0.02271301,0.06230939,0.37547630,0.08428093,0.07251867,0.00505660,0.27722887
-4.59529765,0.59641183,0.02189251,0.05947785,0.36188328,0.08059268,0.06683082,0.00483003,0.27118261
-4.58929465,0.57837346,0.02110304,0.05693016,0.35032747,0.07705957,0.06143555,0.00462885,0.26637260
-4.58329165,0.56297470,0.02036614,0.05470022,0.34101396,0.07373016,0.05637146,0.00445900,0.26292620
-4.57728864,0.55047290,0.01970186,0.05281376,0.33410070,0.07064367,0.05167185,0.00432632,0.26093996
-4.57128564,0.54105187,0.01912857,0.05128763,0.32969449,0.06782926,0.04736442,0.00423646,0.26047828
-4.56528264,0.53482063,0.01866296,0.05012933,0.32784848,0.06530576,0.04347113,0.00419487,0.26157350
-4.55927964,0.53181499,0.01832015,0.04933677,0.32856125,0.06308185,0.04000834,0.00420674,0.26422730
-4.55327664,0.53200196,0.01811396,0.04889837,0.33177751,0.06115664,0.03698716,0.00427695,0.26841324
-4.54727364,0.53528649,0.01805716,0.04879337,0.33739042,0.05952056,0.03441400,0.00441006,0.27408044
-4.54127064,0.54152026,0.01816188,0.04899246,0.34524536,0.05815662,0.03229119,0.00461031,0.28115797
-4.53526763,0.55051185,0.01843996,0.04945862,0.35514508,0.05704175,0.03061777,0.00488156,0.28955984
-4.52926463,0.56203778,0.01890331,0.05014818,0.36685599,0.05614840,0.02939025,0.00522733,0.29919017
-4.52326163,0.57585387,0.01956418,0.05101204,0.38011538,0.05544607,0.02860335,0.00565068,0.30994836
-4.51725863,0.59170611,0.02043536,0.05199712,0.39463927,0.05490288,0.02825068,0.00615422,0.32173381
-4.51125563,0.60934078,0.02153021,0.05304785,0.41013063,0.05448703,0.02832530,0.00673995,0.33445004
-4.50525263,0.62851299,0.02286254,0.05410774,0.42628763,0.05416805,0.02882005,0.00740926,0.34800780
-4.49924962,0.64899345,0.02444635,0.05512095,0.44281158,0.05391791,0.02972774,0.00816268,0.36232719
-4.49324662,0.67057307,0.02629532,0.05603389,0.45941436,0.05371183,0.03104111,0.00899984,0.37733842
