energy_ev,total_up,Nb_p_up,Nb_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-5.34567284,2.93979781,3.41470888,1.34802696,0.00630910,1.43750421,0.02834167,0.46873003
-5.33966983,2.91110143,3.38067309,1.34107191,0.00621119,1.42123864,0.02784054,0.46512376
-5.33366683,2.87593109,3.33456825,1.33201871,0.00607826,1.40204294,0.02722815,0.46048935
-5.32766383,2.83502354,3.27718982,1.32104093,0.00591427,1.38012688,0.02651992,0.45503892
-5.32166083,2.78923898,3.20953669,1.30834260,0.00572388,1.35574120,0.02573336,0.44901486
-5.31565783,2.73953198,3.13278142,1.29415009,0.00551234,1.32917009,0.02488747,0.44268138
-5.30965483,2.68691816,3.04823451,1.27870256,0.00528530,1.30072185,0.02400212,0.43631507
-5.30365183,2.63243814,2.95730422,1.26224143,0.00504864,1.27071840,0.02309746,0.43019511
-5.29764882,2.57712076,2.86145394,1.24499952,0.00480833,1.23948400,0.02219324,0.42459342
-5.29164582,2.52194719,2.76215900,1.22719046,0.00457027,1.20733409,0.02130822,0.41976521
-5.28564282,2.46781783,2.66086491,1.20899925,0.00434009,1.17456474,0.02045969,0.41594035
-5.27963982,2.41552353,2.55894892,1.19057429,0.00412303,1.14144339,0.01966293,0.41331580
-5.27363682,2.36572242,2.45768641,1.17202169,0.00392383,1.10820154,0.01893094,0.41204950
-5.26763382,2.31892336,2.35822344,1.15340205,0.00374660,1.07502973,0.01827407,0.41225567
-5.26163082,2.27547638,2.26155627,1.13472996,0.00359475,1.04207505,0.01769996,0.41400178
-5.25562781,2.23557043,2.16851831,1.11597632,0.00347093,1.00944134,0.01721340,0.41730709
-5.24962481,2.19923784,2.07977444,1.09707316,0.00337698,0.97719203,0.01681640,0.42214273
-5.24362181,2.16636511,1.99582238,1.07792077,0.00331390,0.94535516,0.01650833,0.42843310
-5.23761881,2.13670884,1.91700026,1.05839661,0.00328191,0.91393041,0.01628605,0.43605855
-5.23161581,2.10991567,1.84349953,1.03836540,0.00328041,0.88289743,0.01614422,0.44485905
-5.22561281,2.08554505,1.77538181,1.01768971,0.00330807,0.85222497,0.01607558,0.45463863
-5.21960980,2.06309342,1.71259865,0.99624051,0.00336284,0.82188008,0.01607124,0.46517055
-5.21360680,2.04201857,1.65501275,0.97390699,0.00344207,0.79183684,0.01612104,0.47620289
-5.20760380,2.02176327,1.60241963,0.95060502,0.00354259,0.76208409,0.01621391,0.48746451
-5.20160080,2.00177710,1.55456853,0.92628408,0.00366079,0.73263156,0.01633818,0.49867133
-5.19559780,1.98153613,1.51118204,0.90093209,0.00379276,0.70351426,0.01648190,0.50953278
-5.18959480,1.96055975,1.47197353,0.87457815,0.00393439,0.67479478,0.01663320,0.51975842
-5.18359180,1.93842489,1.43666231,0.84729325,0.00408154,0.64656353,0.01678051,0.52906476
-5.17758879,1.91477742,1.40498622,0.81918895,0.00423017,0.61893705,0.01691287,0.53718213
-5.17158579,1.88934108,1.37671178,0.79041440,0.00437649,0.59205451,0.01702017,0.54386168
-5.16558279,1.86192432,1.35164213,0.76115209,0.00451712,0.56607280,0.01709337,0.54888235
-5.15957979,1.83242531,1.32962299,0.73161259,0.00464924,0.54116066,0.01712465,0.55205776
-5.15357679,1.80083554,1.31054720,0.70202882,0.00477075,0.51749210,0.01710765,0.55324281
-5.14757379,1.76724247,1.29435807,0.67265028,0.00488042,0.49523982,0.01703755,0.55233995
-5.14157079,1.73183115,1.28105208,0.64373750,0.00497802,0.47456889,0.01691119,0.54930474
-5.13556778,1.69488534,1.27068117,0.61555715,0.00506444,0.45563112,0.01672716,0.54415062
-5.12956478,1.65678783,1.26335503,0.58837787,0.00514179,0.43856056,0.01648581,0.53695257
-5.12356178,1.61802005,1.25924337,0.56246715,0.00521345,0.42347015,0.01618928,0.52784948
-5.11755878,1.57916081,1.25857844,0.53808913,0.00528413,0.41044999,0.01584145,0.51704500
-5.11155578,1.54088385,1.26165762,0.51550335,0.00535987,0.39956693,0.01544786,0.50480677
-5.10555278,1.50395403,1.26884598,0.49496433,0.00544800,0.39086582,0.01501561,0.49146383
-5.09954977,1.46922177,1.28057856,0.47672175,0.00555706,0.38437198,0.01455319,0.47740223
-5.09354677,1.43761557,1.29736194,0.46102102,0.00569670,0.38009487,0.01407032,0.46305887
-5.08754377,1.41013225,1.31977477,0.44810396,0.00587749,0.37803262,0.01357771,0.44891351
-5.08154077,1.38782482,1.34846654,0.43820933,0.00611072,0.37817706,0.01308687,0.43547936
-5.07553777,1.37178770,1.38415425,0.43157287,0.00640818,0.38051902,0.01260980,0.42329217
-5.06953477,1.36313940,1.42761626,0.42842669,0.00678184,0.38505328,0.01215878,0.41289825
-5.06353177,1.36300249,1.47968284,0.42899774,0.00724355,0.39178301,0.01174604,0.40484164
-5.05752876,1.37248111,1.54122287,0.43350518,0.00780464,0.40072327,0.01138354,0.39965079
-5.05152576,1.39263625,1.61312647,0.44215666,0.00847565,0.41190313,0.01108267,0.39782502
-5.04552276,1.42445897,1.69628328,0.45514332,0.00926582,0.42536634,0.01085401,0.39982117
-5.03951976,1.46884226,1.79155639,0.47263370,0.01018282,0.44117025,0.01070708,0.40604072
-5.03351676,1.52655195,1.89975236,0.49476665,0.01123230,0.45938295,0.01065012,0.41681773
-5.02751376,1.59819745,2.02158771,0.52164344,0.01241756,0.48007857,0.01068986,0.43240801
-5.02151076,1.68420316,2.15765289,0.55331940,0.01373924,0.50333099,0.01083138,0.45297967
-5.01550775,1.78478157,2.30837469,0.58979537,0.01519505,0.52920609,0.01107794,0.47860541
-5.00950475,1.89990889,2.47397871,0.63100946,0.01677958,0.55775292,0.01143084,0.50925688
-5.00350175,2.02930458,2.65445322,0.67682949,0.01848414,0.58899421,0.01188935,0.54480118
-4.99749875,2.17241554,2.84951631,0.72704661,0.02029675,0.62291669,0.01245067,0.58499980
-4.99149575,2.32840622,3.05858801,0.78137049,0.02220219,0.65946181,0.01310988,0.62951005
-4.98549275,2.49615547,3.28076905,0.83942653,0.02418214,0.69851726,0.01386002,0.67788914
-4.97948974,2.67426087,3.51482785,0.90075543,0.02621544,0.73991007,0.01469214,0.72960078
-4.97348674,2.86105099,3.75919700,0.96481528,0.02827843,0.78340144,0.01559541,0.78402444
-4.96748374,3.05460594,4.01198020,1.03098651,0.03034542,0.82868401,0.01655737,0.84046686
-4.96148074,3.25278597,4.27097010,1.09857960,0.03238920,0.87538163,0.01756409,0.89817582
-4.95547774,3.45326784,4.53367732,1.16684550,0.03438164,0.92305195,0.01860047,0.95635573
-4.94947474,3.65358810,4.79736998,1.23498861,0.03629431,0.97119179,0.01965061,1.01418465
-4.94347174,3.85119230,5.05912320,1.30218198,0.03809920,1.01924527,0.02069808,1.07083243
-4.93746873,4.04348887,5.31587707,1.36758428,0.03976940,1.06661436,0.02172642,1.12547928
-4.93146573,4.22790594,5.56450153,1.43035815,0.04127973,1.11267165,0.02271948,1.17733440
-4.92546273,4.40194971,5.80186635,1.48968928,0.04260745,1.15677483,0.02366189,1.22565409
-4.91945973,4.56326229,6.02491386,1.54480564,0.04373278,1.19828232,0.02453945,1.26975874
-4.91345673,4.70967758,6.23073242,1.59499628,0.04463947,1.23656964,0.02533960,1.30904834
-4.90745373,4.83927319,6.41662832,1.63962916,0.04531518,1.27104575,0.02605173,1.34301594
-4.90145073,4.95041711,6.58019385,1.67816730,0.04575183,1.30116897,0.02666759,1.37125875
-4.89544772,5.04180744,6.71936956,1.71018281,0.04594577,1.32646183,0.02718153,1.39348653
-4.88944472,5.11250434,6.83249887,1.73536845,0.04589794,1.34652441,0.02759071,1.40952710
-4.88344172,5.16195290,6.91837328,1.75354606,0.04561377,1.36104567,0.02789529,1.41932885
-4.87743872,5.18999651,6.97626685,1.76467182,0.04510308,1.36981258,0.02809843,1.42296012
-4.87143572,5.19688021,7.00595889,1.76883800,0.04437982,1.37271660,0.02820630,1.42060563
-4.86543272,5.18324374,7.00774385,1.76627100,0.04346169,1.36975738,0.02822791,1.41256002
-4.85942971,5.15010454,6.98242806,1.75732575,0.04236973,1.36104369,0.02817490,1.39921872
-4.85342671,5.09883091,6.93131304,1.74247646,0.04112778,1.34679138,0.02806123,1.38106642
-4.84742371,5.03110593,6.85616543,1.72230397,0.03976188,1.32731850,0.02790275,1.35866344
-4.84142071,4.94888299,6.75917418,1.69747976,0.03829962,1.30303777,0.02771674,1.33263048
-4.83541771,4.85433400,6.64289571,1.66874730,0.03676951,1.27444647,0.02752134,1.30363199
-4.82941471,4.74979155,6.51018838,1.63690095,0.03520026,1.24211416,0.02733493,1.27235874
-4.82341171,4.63768664,6.36413798,1.60276324,0.03362012,1.20666842,0.02717554,1.23951003
-4.81740870,4.52048368,6.20797622,1.56716109,0.03205618,1.16877915,0.02706015,1.20577592
-4.81140570,4.40061475,6.04499472,1.53090183,0.03053379,1.12914184,0.02700410,1.17182018
-4.80540270,4.28041531,5.87845734,1.49474985,0.02907595,1.08846025,0.02702041,1.13826424
-4.79939970,4.16206329,5.71151372,1.45940479,0.02770284,1.04742922,0.02711927,1.10567272
-4.79339670,4.04752402,5.54711734,1.42548209,0.02643135,1.00671796,0.02730758,1.07454101
-4.78739370,3.93850291,5.38795110,1.39349685,0.02527481,0.96695460,0.02758854,1.04528521
-4.78139070,3.83640778,5.23636356,1.36385153,0.02424271,0.92871240,0.02796141,1.01823488
-4.77538769,3.74232243,5.09431833,1.33682830,0.02334065,0.89249816,0.02842140,0.99362874
-4.76938469,3.65699260,4.96335891,1.31258622,0.02257030,0.85874327,0.02895973,0.97161357
-4.76338169,3.58082492,4.84459042,1.29116361,0.02192955,0.82779766,0.02956378,0.95224632
-4.75737869,3.51389899,4.73867894,1.27248541,0.02141272,0.79992683,0.03021743,0.93549925
-4.75137569,3.45599185,4.64586845,1.25637530,0.02101095,0.77531206,0.03090158,0.92126806
-4.74537269,3.40661393,4.56601417,1.24257183,0.02071259,0.75405354,0.03159476,0.90938250
-4.73936968,3.36505438,4.49863051,1.23074797,0.02050376,0.73617636,0.03227381,0.89961901
-4.73336668,3.33043362,4.44295078,1.22053292,0.02036887,0.72163867,0.03291471,0.89171483
-4.72736368,3.30176043,4.39799538,1.21153502,0.02029130,0.71034169,0.03349342,0.88538293
-4.72136068,3.27799038,4.36264438,1.20336463,0.02025398,0.70214084,0.03398675,0.88032699
-4.71535768,3.25808267,4.33571041,1.19565570,0.02024003,0.69685732,0.03437318,0.87625562
-4.70935468,3.24105231,4.31600773,1.18808479,0.02023336,0.69428935,0.03463361,0.87289538
-4.70335168,3.22601480,4.30241336,1.18038667,0.02021918,0.69422255,0.03475209,0.87000160
-4.69734867,3.21222120,4.29391712,1.17236559,0.02018447,0.69643878,0.03471629,0.86736681
-4.69134567,3.19908168,4.28965769,1.16390170,0.02011834,0.70072294,0.03451798,0.86482615
-4.68534267,3.18617681,4.28894319,1.15495235,0.02001230,0.70686753,0.03415323,0.86225974
-4.67933967,3.17325617,4.29125550,1.14554844,0.01986040,0.71467471,0.03362246,0.85959185
-4.67333667,3.16022511,4.29623893,1.13578604,0.01965926,0.72395605,0.03293035,0.85678713
-4.66733367,3.14712090,4.30367475,1.12581411,0.01940802,0.73453008,0.03208557,0.85384429
-4.66133067,3.13408049,4.31344424,1.11581924,0.01910818,0.74621817,0.03110035,0.85078767
-4.65532766,3.12130239,4.32548362,1.10600834,0.01876333,0.75883927,0.02998996,0.84765738
-4.64932466,3.10900569,4.33973484,1.09659070,0.01837881,0.77220410,0.02877208,0.84449891
-4.64332166,3.09738941,4.35609649,1.08776063,0.01796141,0.78610962,0.02746608,0.84135270
-4.63731866,3.08659514,4.37437919,1.07968168,0.01751894,0.80033435,0.02609234,0.83824478
-4.63131566,3.07667588,4.39426904,1.07247375,0.01705984,0.81463525,0.02467155,0.83517893
-4.62531266,3.06757330,4.41530279,1.06620369,0.01659282,0.82874665,0.02322399,0.83213101
-4.61930965,3.05910513,4.43685674,1.06088019,0.01612650,0.84238161,0.02176898,0.82904598
-4.61330665,3.05096358,4.45815087,1.05645296,0.01566915,0.85523583,0.02032438,0.82583769
-4.60730365,3.04272483,4.47826815,1.05281639,0.01522845,0.86699412,0.01890613,0.82239156
-4.60130065,3.03386895,4.49618818,1.04981718,0.01481131,0.87733911,0.01752802,0.81856999
-4.59529765,3.02380862,4.51083261,1.04726540,0.01442376,0.88596179,0.01620149,0.81421996
-4.58929465,3.01192467,4.52111946,1.04494801,0.01407094,0.89257323,0.01493557,0.80918253
-4.58329165,2.99760558,4.52602232,1.04264386,0.01375709,0.89691677,0.01373697,0.80330328
-4.57728864,2.98028828,4.52463002,1.04013903,0.01348558,0.89877978,0.01261017,0.79644323
-4.57128564,2.95949706,4.51620249,1.03724147,0.01325905,0.89800431,0.01155769,0.78848921
-4.56528264,2.93487790,4.50021842,1.03379367,0.01307946,0.89449568,0.01058032,0.77936314
-4.55927964,2.90622563,4.47641124,1.02968273,0.01294824,0.88822854,0.00967748,0.76902948
-4.55327664,2.87350215,4.44479035,1.02484698,0.01286637,0.87924979,0.00884748,0.75750030
-4.54727364,2.83684429,4.40564608,1.01927878,0.01283445,0.86767809,0.00808794,0.74483774
-4.54127064,2.79656093,4.35953755,1.01302340,0.01285282,0.85369993,0.00739602,0.73115356
-4.53526763,2.75311963,4.30726417,1.00617420,0.01292157,0.83756244,0.00676873,0.71660591
-4.52926463,2.70712372,4.24982260,0.99886442,0.01304053,0.81956325,0.00620320,0.70139351
-4.52326163,2.65928177,4.18835197,0.99125648,0.01320932,0.80003806,0.00569682,0.68574760
-4.51725863,2.61037134,4.12407109,0.98352946,0.01342731,0.77934666,0.00524742,0.66992226
-4.51125563,2.56119981,4.05821195,0.97586595,0.01369354,0.75785820,0.00485336,0.65418368
-4.50525263,2.51256489,3.99195398,0.96843917,0.01400672,0.73593657,0.00451355,0.63879897
-4.49924962,2.46521749,3.92636347,0.96140136,0.01436518,0.71392690,0.00422750,0.62402535
-4.49324662,2.41982932,3.86234228,0.95487446,0.01476678,0.69214368,0.00399519,0.61010014
-4.48724362,2.37696731,3.80058905,0.94894355,0.01520897,0.67086154,0.00381708,0.59723227
-4.48124062,2.33707623,3.74157548,0.94365375,0.01568867,0.65030876,0.00369392,0.58559551
-4.47523762,2.30047040,3.68553880,0.93901061,0.01620236,0.63066412,0.00362670,0.57532387
-4.46923462,2.26733450,3.63249084,0.93498410,0.01674603,0.61205694,0.00361642,0.56650918
-4.46323162,2.23773321,3.58224251,0.93151567,0.01731523,0.59457021,0.00366400,0.55920084
-4.45722861,2.21162835,3.53444180,0.92852801,0.01790510,0.57824653,0.00377007,0.55340757
-4.45122561,2.18890201,3.48862220,0.92593667,0.01851041,0.56309613,0.00393487,0.54910090
-4.44522261,2.16938382,3.44425797,0.92366263,0.01912562,0.54910658,0.00415805,0.54622004
-4.43921961,2.15287994,3.40082224,0.92164499,0.01974488,0.53625310,0.00443858,0.54467764
-4.43321661,2.13920192,3.35784372,0.91985266,0.02036213,0.52450906,0.00477460,0.54436619
-4.42721361,2.12819303,3.31495805,0.91829437,0.02097108,0.51385561,0.00516340,0.54516448
-4.42121061,2.11975054,3.27195022,0.91702612,0.02156533,0.50428995,0.00560130,0.54694395
-4.41520760,2.11384236,3.22878531,0.91615557,0.02213833,0.49583153,0.00608367,0.54957447
-4.40920460,2.11051716,3.18562537,0.91584308,0.02268348,0.48852594,0.00660495,0.55292951
-4.40320160,2.10990763,3.14283156,0.91629922,0.02319420,0.48244607,0.00715867,0.55689055
-4.39719860,2.11222685,3.10095151,0.91777893,0.02366399,0.47769056,0.00773759,0.56135065
-4.39119560,2.11775843,3.06069288,0.92057274,0.02408653,0.47437979,0.00833382,0.56621731
-4.38519260,2.12684147,3.02288502,0.92499551,0.02445578,0.47264945,0.00893898,0.57141475
-4.37918959,2.13985162,2.98843145,0.93137349,0.02476618,0.47264242,0.00954443,0.57688558
-4.37318659,2.15717977,2.95825626,0.94003046,0.02501274,0.47449934,0.01014146,0.58259226
-4.36718359,2.17921001,2.93324805,0.95127374,0.02519126,0.47834860,0.01072157,0.58851824
-4.36118059,2.20629850,2.91420498,0.96538101,0.02529850,0.48429634,0.01127671,0.59466908
-4.35517759,2.23875455,2.90178446,0.98258854,0.02533234,0.49241725,0.01179953,0.60107340
-4.34917459,2.27682514,2.89646041,1.00308152,0.02529194,0.50274661,0.01228364,0.60778382
-4.34317159,2.32068363,2.89849084,1.02698699,0.02517789,0.51527422,0.01272379,0.61487770
-4.33716858,2.37042318,2.90789724,1.05436946,0.02499230,0.52994045,0.01311607,0.62245760
-4.33116558,2.42605476,2.92445712,1.08522951,0.02473882,0.54663482,0.01345807,0.63065112
-4.32516258,2.48750946,2.94770953,1.11950510,0.02442263,0.56519701,0.01374891,0.63961019
-4.31915958,2.55464443,2.97697310,1.15707526,0.02405039,0.58542036,0.01398934,0.64950923
-4.31315658,2.62725135,3.01137505,1.19776583,0.02363004,0.60705742,0.01418165,0.66054219
-4.30715358,2.70506636,3.04988913,1.24135666,0.02317059,0.62982748,0.01432961,0.67291820
