energy_ev,total_up,Ir_p_up,Ir_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.78389195,0.57446265,0.13167868,0.38095768,0.05114310,0.00414107,0.16386867,0.00000000
-5.77788894,0.59793124,0.12943734,0.40210321,0.05006541,0.00455537,0.16325287,0.00000000
-5.77188594,0.63499565,0.13063088,0.43201437,0.05033048,0.00505913,0.16698216,0.00000000
-5.76588294,0.68465373,0.13492180,0.47010482,0.05179443,0.00564851,0.17471085,0.00000000
-5.75987994,0.74589254,0.14198355,0.51576995,0.05431864,0.00631924,0.18611232,0.00000000
-5.75387694,0.81767504,0.15149866,0.56837732,0.05776856,0.00706654,0.20087729,0.00000000
-5.74787394,0.89892847,0.16315661,0.62725865,0.06201267,0.00788491,0.21871173,0.00000000
-5.74187094,0.98853591,0.17665182,0.69170434,0.06692144,0.00876814,0.23933488,0.00000000
-5.73586793,1.08533218,0.19168204,0.76096132,0.07236653,0.00970926,0.26247772,0.00000000
-5.72986493,1.18810524,0.20794760,0.83423488,0.07822040,0.01070057,0.28788205,0.00000000
-5.72386193,1.29560345,0.22515147,0.91069468,0.08435638,0.01173376,0.31530052,0.00000000
-5.71785893,1.40654893,0.24300052,0.98948512,0.09064914,0.01280001,0.34449740,0.00000000
-5.71185593,1.51965665,0.26120781,1.06973967,0.09697580,0.01389021,0.37525033,0.00000000
-5.70585293,1.63365859,0.27949582,1.15059867,0.10321743,0.01499516,0.40735255,0.00000000
-5.69984992,1.74733151,0.29760067,1.23122964,0.10926091,0.01610586,0.44061566,0.00000000
-5.69384692,1.85952721,0.31527686,1.31084910,0.11500123,0.01721377,0.47487239,0.00000000
-5.68784392,1.96920305,0.33230232,1.38874451,0.12034384,0.01831104,0.50997906,0.00000000
-5.68184092,2.07545116,0.34848348,1.46429513,0.12520708,0.01939079,0.54581750,0.00000000
-5.67583792,2.17752429,0.36366002,1.53699028,0.12952447,0.02044734,0.58229583,0.00000000
-5.66983492,2.27485651,0.37770881,1.60644382,0.13324671,0.02147632,0.61934817,0.00000000
-5.66383192,2.36707727,0.39054706,1.67240383,0.13634325,0.02247480,0.65693283,0.00000000
-5.65782891,2.45401774,0.40213411,1.73475664,0.13880331,0.02344135,0.69502907,0.00000000
-5.65182591,2.53570876,0.41247199,1.79352478,0.14063620,0.02437596,0.73363247,0.00000000
-5.64582291,2.61237039,0.42160448,1.84885881,0.14187096,0.02527999,0.77274923,0.00000000
-5.63981991,2.68439340,0.42961492,1.90102341,0.14255523,0.02615597,0.81238956,0.00000000
-5.63381691,2.75231395,0.43662272,1.95037839,0.14275343,0.02700739,0.85256088,0.00000000
-5.62781391,2.81678290,0.44277885,1.99735586,0.14254421,0.02783849,0.89326122,0.00000000
-5.62181091,2.87853160,0.44826069,2.04243481,0.14201742,0.02865397,0.93447352,0.00000000
-5.61580790,2.93833662,0.45326647,2.08611473,0.14127062,0.02945874,0.97616134,0.00000000
-5.60980490,2.99698536,0.45800967,2.12888997,0.14040531,0.03025766,1.01826672,0.00000000
-5.60380190,3.05524510,0.46271375,2.17122642,0.13952310,0.03105539,1.06071034,0.00000000
-5.59779890,3.11383725,0.46760762,2.21354186,0.13872198,0.03185621,1.10339461,0.00000000
-5.59179590,3.17341849,0.47292185,2.25619147,0.13809284,0.03266395,1.14620947,0.00000000
-5.58579290,3.23456983,0.47888601,2.29945902,0.13771643,0.03348197,1.18904103,0.00000000
-5.57978989,3.29779408,0.48572711,2.34355439,0.13766090,0.03431324,1.23178252,0.00000000
-5.57378689,3.36352137,0.49366904,2.38861724,0.13798001,0.03516042,1.27434709,0.00000000
-5.56778389,3.43212204,0.50293280,2.43472652,0.13871199,0.03602606,1.31668153,0.00000000
-5.56178089,3.50392519,0.51373745,2.48191463,0.13987929,0.03691276,1.35878013,0.00000000
-5.55577789,3.57924102,0.52630111,2.53018525,0.14148890,0.03782340,1.40069750,0.00000000
-5.54977489,3.65838449,0.54084179,2.57953302,0.14353340,0.03876132,1.44255920,0.00000000
-5.54377189,3.74169781,0.55757763,2.62996354,0.14599252,0.03973049,1.48456935,0.00000000
-5.53776888,3.82956910,0.57672591,2.68151192,0.14883519,0.04073560,1.52701389,0.00000000
-5.53176588,3.92244504,0.59850068,2.73425810,0.15202175,0.04178210,1.57025918,0.00000000
-5.52576288,4.02083532,0.62310860,2.78833780,0.15550635,0.04287614,1.61474497,0.00000000
-5.51975988,4.12530774,0.65074290,2.84394775,0.15923929,0.04402448,1.66097200,0.00000000
-5.51375688,4.23647324,0.68157538,2.90134472,0.16316918,0.04523417,1.70948403,0.00000000
-5.50775388,4.35496087,0.71574674,2.96083818,0.16724476,0.04651233,1.76084509,0.00000000
-5.50175088,4.48138383,0.75335546,3.02277681,0.17141640,0.04786576,1.81561272,0.00000000
-5.49574787,4.61629820,0.79444587,3.08752979,0.17563706,0.04930052,1.87430847,0.00000000
-5.48974487,4.76015689,0.83899599,3.15546403,0.17986293,0.05082152,1.93738713,0.00000000
-5.48374187,4.91326163,0.88690596,3.22691900,0.18405347,0.05243210,2.00520636,0.00000000
-5.47773887,5.07571658,0.93798792,3.30218094,0.18817121,0.05413370,2.07799848,0.00000000
-5.47173587,5.24738680,0.99195817,3.38145824,0.19218122,0.05592555,2.15584619,0.00000000
-5.46573287,5.42786500,1.04843249,3.46486010,0.19605038,0.05780450,2.23866377,0.00000000
-5.45972986,5.61644959,1.10692524,3.55237981,0.19974665,0.05976495,2.32618516,0.00000000
-5.45372686,5.81213619,1.16685291,3.64388420,0.20323837,0.06179887,2.41795996,0.00000000
-5.44772386,6.01362431,1.22754236,3.73911003,0.20649381,0.06389606,2.51335780,0.00000000
-5.44172086,6.21933968,1.28824383,3.83766770,0.20948090,0.06604440,2.61158145,0.00000000
-5.43571786,6.42747186,1.34814870,3.93905208,0.21216744,0.06823030,2.71168802,0.00000000
-5.42971486,6.63602553,1.40641123,4.04265975,0.21452161,0.07043919,2.81261758,0.00000000
-5.42371186,6.84288319,1.46217384,4.14781144,0.21651294,0.07265607,2.91322767,0.00000000
-5.41770885,7.04587587,1.51459472,4.25377791,0.21811359,0.07486606,3.01233219,0.00000000
-5.41170585,7.24285815,1.56287681,4.35980754,0.21929997,0.07705494,3.10874256,0.00000000
-5.40570285,7.43178312,1.60629666,4.46515343,0.22005454,0.07920962,3.20130906,0.00000000
-5.39969985,7.61077325,1.64423201,4.56909813,0.22036767,0.08131850,3.28896015,0.00000000
-5.39369685,7.77818301,1.67618667,4.67097418,0.22023952,0.08337170,3.37073781,0.00000000
-5.38769385,7.93264985,1.70181155,4.77017900,0.21968170,0.08536117,3.44582710,0.00000000
-5.38169085,8.07313091,1.72092074,4.86618328,0.21871863,0.08728063,3.51357850,0.00000000
-5.37568784,8.19892365,1.73350200,4.95853242,0.21738851,0.08912538,3.57352209,0.00000000
-5.36968484,8.30966983,1.73972085,5.04684131,0.21574383,0.09089196,3.62537316,0.00000000
-5.36368184,8.40534327,1.73991836,5.13078328,0.21385125,0.09257774,3.66902926,0.00000000
-5.35767884,8.48622289,1.73460251,5.21007451,0.21179098,0.09418044,3.70455931,0.00000000
-5.35167584,8.55285357,1.72443350,5.28445582,0.20965554,0.09569762,3.73218589,0.00000000
-5.34567284,8.60599767,1.71020375,5.35367358,0.20754796,0.09712622,3.75226191,0.00000000
-5.33966983,8.64658102,1.69281336,5.41746215,0.20557951,0.09846218,3.76524353,0.00000000
-5.33366683,8.67563696,1.67324195,5.47552958,0.20386701,0.09970017,3.77166099,0.00000000
-5.32766383,8.69425193,1.65251817,5.52754834,0.20252979,0.10083343,3.77208909,0.00000000
-5.32166083,8.70351576,1.63168783,5.57315238,0.20168641,0.10185389,3.76711911,0.00000000
-5.31565783,8.70447920,1.61178183,5.61194096,0.20145125,0.10275232,3.75733341,0.00000000
-5.30965483,8.69812020,1.59378498,5.64348950,0.20193111,0.10351875,3.74328390,0.00000000
-5.30365183,8.68531995,1.57860653,5.66736662,0.20322183,0.10414298,3.72547513,0.00000000
-5.29764882,8.66684840,1.56705344,5.68315614,0.20540504,0.10461523,3.70435221,0.00000000
-5.29164582,8.64335845,1.55980683,5.69048229,0.20854521,0.10492679,3.68029372,0.00000000
-5.28564282,8.61538728,1.55740236,5.68903605,0.21268701,0.10507073,3.65360906,0.00000000
-5.27963982,8.58336285,1.56021485,5.67860010,0.21785295,0.10504254,3.62453975,0.00000000
-5.27363682,8.54761340,1.56844753,5.65907040,0.22404166,0.10484058,3.59326391,0.00000000
-5.26763382,8.50837786,1.58212607,5.63047212,0.23122650,0.10446655,3.55990300,0.00000000
-5.26163082,8.46581542,1.60109755,5.59296850,0.23935487,0.10392554,3.52453002,0.00000000
-5.25562781,8.42001289,1.62503439,5.54686142,0.24834811,0.10322608,3.48717844,0.00000000
-5.24962481,8.37098916,1.65344328,5.49258358,0.25810211,0.10237980,3.44785125,0.00000000
-5.24362181,8.31869687,1.68567887,5.43068244,0.26848864,0.10140101,3.40652973,0.00000000
-5.23761881,8.26302176,1.72096214,5.36179713,0.27935747,0.10030604,3.36318179,0.00000000
-5.23161581,8.20378120,1.75840303,5.28663002,0.29053926,0.09911244,3.31776974,0.00000000
-5.22561281,8.14072327,1.79702699,5.20591509,0.30184922,0.09783814,3.27025780,0.00000000
-5.21960980,8.07352855,1.83580462,5.12038561,0.31309154,0.09650060,3.22061939,0.00000000
-5.21360680,8.00181619,1.87368404,5.03074371,0.32406444,0.09511598,3.16884458,0.00000000
-5.20760380,7.92515598,1.90962462,4.93763423,0.33456585,0.09369844,3.11494783,0.00000000
-5.20160080,7.84308748,1.94263139,4.84162503,0.34439936,0.09225965,3.05897607,0.00000000
-5.19559780,7.75514648,1.97178871,4.74319522,0.35338057,0.09080841,3.00101716,0.00000000
-5.18959480,7.66089852,1.99629211,4.64273231,0.36134328,0.08935060,2.94120843,0.00000000
-5.18359180,7.55997816,2.01547687,4.54053845,0.36814552,0.08788934,2.87974482,0.00000000
-5.17758879,7.45213198,2.02884214,4.43684510,0.37367508,0.08642537,2.81688614,0.00000000
-5.17158579,7.33726263,2.03606949,4.33183493,0.37785423,0.08495761,2.75296263,0.00000000
-5.16558279,7.21547066,2.03703479,4.22566885,0.38064344,0.08348389,2.68837804,0.00000000
-5.15957979,7.08709082,2.03181279,4.11851607,0.38204384,0.08200181,2.62360951,0.00000000
-5.15357679,6.95271929,2.02067379,4.01058415,0.38209830,0.08050954,2.55920356,0.00000000
-5.14757379,6.81322886,2.00407252,3.90214676,0.38089081,0.07900668,2.49576766,0.00000000
-5.14157079,6.66976948,1.98262922,3.79356615,0.37854439,0.07749491,2.43395714,0.00000000
-5.13556778,6.52375261,1.95710376,3.68530845,0.37521720,0.07597853,2.37445748,0.00000000
-5.12956478,6.37681860,1.92836370,3.57795000,0.37109722,0.07446481,2.31796238,0.00000000
-5.12356178,6.23078774,1.89734762,3.47217369,0.36639548,0.07296403,2.26514831,0.00000000
-5.11755878,6.08759636,1.86502530,3.36875498,0.36133811,0.07148929,2.21664654,0.00000000
-5.11155578,5.94922076,1.83235651,3.26853822,0.35615762,0.07005608,2.17301398,0.00000000
-5.10555278,5.81759268,1.80025031,3.17240438,0.35108359,0.06868163,2.13470435,0.00000000
-5.09954977,5.69451035,1.76952666,3.08123203,0.34633326,0.06738397,2.10204122,0.00000000
-5.09354677,5.58155023,1.74088217,2.99585393,0.34210254,0.06618099,2.07519457,0.00000000
-5.08754377,5.47998409,1.71486152,2.91701196,0.33855754,0.06508935,2.05416238,0.00000000
-5.08154077,5.39070646,1.69183593,2.84531328,0.33582742,0.06412335,2.03875851,0.00000000
-5.07553777,5.31417653,1.67198955,2.78119034,0.33399851,0.06329394,2.02860796,0.00000000
-5.06953477,5.25037838,1.65531440,2.72486760,0.33311032,0.06260780,2.02315014,0.00000000
-5.06353177,5.19880185,1.64161407,2.67633703,0.33315338,0.06206663,2.02165028,0.00000000
-5.05752876,5.15844591,1.63051579,2.63534405,0.33406925,0.06166665,2.02321896,0.00000000
-5.05152576,5.12784465,1.62149033,2.60138514,0.33575259,0.06139839,2.02683900,0.00000000
-5.04552276,5.10511500,1.61387859,2.57371732,0.33805527,0.06124676,2.03139865,0.00000000
-5.03951976,5.08802432,1.60692368,2.55137944,0.34079232,0.06119137,2.03572983,0.00000000
-5.03351676,5.07407457,1.59980676,2.53322413,0.34374949,0.06120718,2.03864966,0.00000000
-5.02751376,5.06059934,1.59168514,2.51795913,0.34669214,0.06126531,2.03900341,0.00000000
-5.02151076,5.04486905,1.58173068,2.50419572,0.34937486,0.06133410,2.03570720,0.00000000
-5.01550775,5.02419963,1.56916693,2.49050224,0.35155168,0.06138031,2.02778827,0.00000000
-5.00950475,4.99605961,1.55330328,2.47545977,0.35298615,0.06137041,2.01442137,0.00000000
-5.00350175,4.95817087,1.53356482,2.45771766,0.35346104,0.06127186,1.99495950,0.00000000
-4.99749875,4.90859869,1.50951665,2.43604610,0.35278706,0.06105440,1.96895800,0.00000000
-4.99149575,4.84582734,1.48088191,2.40938355,0.35081044,0.06069121,1.93619088,0.00000000
-4.98549275,4.76881819,1.44755280,2.37687680,0.34741882,0.06015997,1.89665898,0.00000000
-4.97948974,4.67704838,1.40959461,2.33791224,0.34254544,0.05944367,1.85058979,0.00000000
-4.97348674,4.57052868,1.36724269,2.29213693,0.33617135,0.05853126,1.79842908,0.00000000
-4.96748374,4.44980053,1.32089291,2.23946895,0.32832569,0.05741802,1.74082497,0.00000000
-4.96148074,4.31591281,1.27108610,2.18009682,0.31908399,0.05610571,1.67860513,0.00000000
-4.95547774,4.17037993,1.21848754,2.11446826,0.30856473,0.05460240,1.61274829,0.00000000
-4.94947474,4.01512339,1.16386240,2.04326913,0.29692430,0.05292216,1.54435118,0.00000000
-4.94347174,3.85239958,1.10804819,1.96739362,0.28435067,0.05108445,1.47459219,0.00000000
-4.93746873,3.68471704,1.05192554,1.88790725,0.27105604,0.04911333,1.40469324,0.00000000
-4.93146573,3.51474651,0.99638824,1.80600426,0.25726887,0.04703661,1.33588094,0.00000000
-4.92546273,3.34522743,0.94231388,1.72296140,0.24322566,0.04488476,1.26934859,0.00000000
-4.91945973,3.17887428,0.89053580,1.64008987,0.22916273,0.04268980,1.20621998,0.00000000
-4.91345673,3.01828607,0.84181741,1.55868743,0.21530843,0.04048426,1.14751610,0.00000000
-4.90745373,2.86586230,0.79682962,1.47999242,0.20187601,0.03830001,1.09412580,0.00000000
-4.90145073,2.72372775,0.75613187,1.40514145,0.18905739,0.03616723,1.04678088,0.00000000
-4.89544772,2.59366873,0.72015732,1.33513205,0.17701808,0.03411354,1.00603658,0.00000000
-4.88944472,2.47708259,0.68920242,1.27079175,0.16589330,0.03216309,0.97225757,0.00000000
-4.88344172,2.37494176,0.66342112,1.21275424,0.15578540,0.03033600,0.94561010,0.00000000
-4.87743872,2.28777333,0.64282371,1.16144356,0.14676268,0.02864784,0.92606015,0.00000000
-4.87143572,2.21565455,0.62728014,1.11706640,0.13885942,0.02710932,0.91337790,0.00000000
-4.86543272,2.15822397,0.61652780,1.07961278,0.13207723,0.02572622,0.90714813,0.00000000
-4.85942971,2.11470780,0.61018328,1.04886471,0.12638750,0.02449942,0.90678642,0.00000000
-4.85342671,2.08396018,0.60775777,1.02441239,0.12173477,0.02342520,0.91156069,0.00000000
-4.84742371,2.06451597,0.60867562,1.00567710,0.11804099,0.02249561,0.92061734,0.00000000
-4.84142071,2.05465399,0.61229544,0.99193989,0.11521039,0.02169902,0.93301148,0.00000000
-4.83541771,2.05246843,0.61793305,0.98237467,0.11313477,0.02102078,0.94774005,0.00000000
-4.82941471,2.05594591,0.62488557,0.97608461,0.11169904,0.02044394,0.96377707,0.00000000
-4.82341171,2.06304523,0.63245591,0.97214019,0.11078684,0.01995004,0.98010969,0.00000000
-4.81740870,2.07177703,0.63997675,0.96961754,0.11028598,0.01951988,0.99577382,0.00000000
-4.81140570,2.08028040,0.64683328,0.96763552,0.11009358,0.01913434,1.00988827,0.00000000
-4.80540270,2.08689353,0.65248390,0.96539021,0.11012071,0.01877507,1.02168592,0.00000000
-4.79939970,2.09021589,0.65647815,0.96218540,0.11029645,0.01842521,1.03054098,0.00000000
-4.79339670,2.08915955,0.65847118,0.95745803,0.11057114,0.01806990,1.03599105,0.00000000
-4.78739370,2.08298776,0.65823432,0.95079770,0.11091881,0.01769675,1.03775337,0.00000000
-4.78139070,2.07133946,0.65566138,0.94195947,0.11133867,0.01729621,1.03573438,0.00000000
-4.77538769,2.05423879,0.65077032,0.93086977,0.11185568,0.01686171,1.03003230,0.00000000
-4.76938469,2.03208943,0.64370047,0.91762507,0.11252010,0.01638978,1.02093263,0.00000000
-4.76338169,2.00565420,0.63470521,0.90248386,0.11340609,0.01587996,1.00889654,0.00000000
-4.75737869,1.97602074,0.62414062,0.88585205,0.11460943,0.01533462,0.99454289,0.00000000
-4.75137569,1.94455497,0.61245046,0.86826289,0.11624435,0.01475870,0.97862431,0.00000000
-4.74537269,1.91284417,0.60014809,0.85035210,0.11843965,0.01415932,0.96199842,0.00000000
-4.73936968,1.88263216,0.58779614,0.83282954,0.12133424,0.01354541,0.94559535,0.00000000
-4.73336668,1.85574918,0.57598465,0.81644857,0.12507213,0.01292717,0.93038265,0.00000000
-4.72736368,1.83403924,0.56530853,0.80197447,0.12979717,0.01231564,0.91732908,0.00000000
-4.72136068,1.81928785,0.55634521,0.79015322,0.13564754,0.01172221,0.90736866,0.00000000
-4.71535768,1.81315283,0.54963331,0.78168193,0.14275033,0.01115815,0.90136608,0.00000000
-4.70935468,1.81710074,0.54565299,0.77718219,0.15121623,0.01063425,0.90008493,0.00000000
-4.70335168,1.83235132,0.54480871,0.77717722,0.16113453,0.01016041,0.90415973,0.00000000
-4.69734867,1.85983171,0.54741495,0.78207380,0.17256867,0.00974540,0.91407260,0.00000000
-4.69134567,1.90014206,0.55368524,0.79214967,0.18555230,0.00939665,0.93013545,0.00000000
-4.68534267,1.95353357,0.56372481,0.80754665,0.20008618,0.00912010,0.95247799,0.00000000
-4.67933967,2.01989942,0.57752697,0.82826990,0.21613580,0.00892021,0.98104193,0.00000000
-4.67333667,2.09877889,0.59497333,0.85419316,0.23363001,0.00879994,1.01558142,0.00000000
-4.66733367,2.18937404,0.61583755,0.88506964,0.25246059,0.00876092,1.05566951,0.00000000
-4.66133067,2.29057836,0.63979255,0.92054821,0.27248286,0.00880354,1.10071027,0.00000000
-4.65532766,2.40101616,0.66642077,0.96019413,0.29351727,0.00892724,1.14995610,0.00000000
-4.64932466,2.51909109,0.69522708,1.00351341,0.31535205,0.00913075,1.20252956,0.00000000
-4.64332166,2.64304199,0.72565385,1.04997993,0.33774681,0.00941234,1.25744883,0.00000000
-4.63731866,2.77100414,0.75709772,1.09906398,0.36043703,0.00977017,1.31365612,0.00000000
-4.63131566,2.90107357,0.78892740,1.15026126,0.38313944,0.01020254,1.37004790,0.00000000
-4.62531266,3.03137219,0.82050209,1.20312093,0.40555796,0.01070820,1.42550621,0.00000000
-4.61930965,3.16011142,0.85118985,1.25727144,0.42739031,0.01128657,1.47892998,0.00000000
-4.61330665,3.28565196,0.88038541,1.31244311,0.44833491,0.01193793,1.52926542,0.00000000
-4.60730365,3.40655759,0.90752692,1.36848610,0.46809803,0.01266358,1.57553470,0.00000000
-4.60130065,3.52164094,0.93211114,1.42538289,0.48640089,0.01346590,1.61686202,0.00000000
-4.59529765,3.62999937,0.95370667,1.48325446,0.50298650,0.01434835,1.65249630,0.00000000
-4.58929465,3.73103959,0.97196473,1.54235932,0.51762613,0.01531537,1.68183000,0.00000000
-4.58329165,3.82448979,0.98662737,1.60308531,0.53012496,0.01637221,1.70441331,0.00000000
-4.57728864,3.91039849,0.99753269,1.66593377,0.54032700,0.01752467,1.71996354,0.00000000
-4.57128564,3.98912001,1.00461700,1.73149634,0.54811878,0.01877875,1.72836918,0.00000000
-4.56528264,4.06128660,1.00791382,1.80042509,0.55343196,0.02014024,1.72968883,0.00000000
-4.55927964,4.12776810,1.00754973,1.87339649,0.55624441,0.02161420,1.72414463,0.00000000
-4.55327664,4.18962030,1.00373727,1.95107071,0.55658005,0.02320449,1.71211081,0.00000000
-4.54727364,4.24802396,0.99676495,2.03404754,0.55450713,0.02491317,1.69409736,0.00000000
-4.54127064,4.30421668,0.98698490,2.12282078,0.55013520,0.02673996,1.67072966,0.00000000
-4.53526763,4.35942037,0.97479848,2.21773306,0.54361074,0.02868171,1.64272452,0.00000000
-4.52926463,4.41476753,0.96064030,2.31893320,0.53511179,0.03073192,1.61086363,0.00000000
-4.52326163,4.47122956,0.94496146,2.42633845,0.52484159,0.03288037,1.57596534,0.00000000
-4.51725863,4.52955058,0.92821240,2.53960361,0.51302173,0.03511280,1.53885581,0.00000000
-4.51125563,4.59019032,0.91082635,2.65809917,0.49988495,0.03741082,1.50034062,0.00000000
-4.50525263,4.65327895,0.89320374,2.78090029,0.48566795,0.03975192,1.46117809,0.00000000
-4.49924962,4.71858698,0.87569855,2.90678795,0.47060461,0.04210964,1.42205519,0.00000000
-4.49324662,4.78551226,0.85860701,3.03426332,0.45491985,0.04445398,1.38356726,0.00000000
-4.48724362,4.85308563,0.84215922,3.16157568,0.43882441,0.04675194,1.34620216,0.00000000
-4.48124062,4.91999593,0.82651418,3.28676371,0.42251082,0.04896831,1.31032968,0.00000000
-4.47523762,4.98463408,0.81175828,3.40770933,0.40615064,0.05106651,1.27619656,0.00000000
-4.46923462,5.04515508,0.79790750,3.52220245,0.38989318,0.05300962,1.24392727,0.00000000
-4.46323162,5.09955562,0.78491316,3.62801464,0.37386562,0.05476155,1.21353046,0.00000000
-4.45722861,5.14576440,0.77267094,3.72297890,0.35817442,0.05628815,1.18491066,0.00000000
-4.45122561,5.18174128,0.76103269,3.80507256,0.34290807,0.05755840,1.15788460,0.00000000
-4.44522261,5.20558080,0.74982052,3.87249977,0.32814082,0.05854553,1.13220124,0.00000000
-4.43921961,5.21561548,0.73884236,3.92377012,0.31393714,0.05922806,1.10756437,0.00000000
-4.43321661,5.21051374,0.72790834,3.95776980,0.30035677,0.05959068,1.08365673,0.00000000
-4.42721361,5.18936799,0.71684692,3.97382218,0.28745991,0.05962495,1.06016421,0.00000000
-4.42121061,5.15176820,0.70552021,3.97173463,0.27531228,0.05932982,1.03679889,0.00000000
-4.41520760,5.09785733,0.69383752,3.95182951,0.26398983,0.05871184,1.01331984,0.00000000
-4.40920460,5.02836565,0.68176650,3.91495737,0.25358267,0.05778521,0.98955052,0.00000000
-4.40320160,4.94462180,0.66934130,3.86249168,0.24419819,0.05657150,0.96539197,0.00000000
-4.39719860,4.84853980,0.65666740,3.79630457,0.23596301,0.05509915,0.94083119,0.00000000
-4.39119560,4.74258200,0.64392273,3.71872462,0.22902364,0.05340278,0.91594427,0.00000000
-4.38519260,4.62969928,0.63135514,3.63247773,0.22354590,0.05152227,0.89089449,0.00000000
-4.37918959,4.51325061,0.61927626,3.54061343,0.21971286,0.04950169,0.86592518,0.00000000
-4.37318659,4.39690514,0.60805208,3.44641908,0.21772155,0.04738810,0.84134827,0.00000000
-4.36718359,4.28453048,0.59809059,3.35332512,0.21777825,0.04523034,0.81752891,0.00000000
-4.36118059,4.18007152,0.58982708,3.26480475,0.22009271,0.04307773,0.79486714,0.00000000
-4.35517759,4.08742437,0.58370770,3.18427156,0.22487131,0.04097881,0.77377769,0.00000000
-4.34917459,4.01030995,0.58017196,3.11497848,0.23230940,0.03898017,0.75466886,0.00000000
-4.34317159,3.95215198,0.57963485,3.05992156,0.24258310,0.03712532,0.73792159,0.00000000
-4.33716858,3.91596355,0.58246938,3.02175158,0.25584068,0.03545372,0.72386984,0.00000000
-4.33116558,3.90424609,0.58899005,3.00269607,0.27219396,0.03399998,0.71278303,0.00000000
-4.32516258,3.91890418,0.59943800,3.00449428,0.29170999,0.03279311,0.70485154,0.00000000
-4.31915958,3.96117865,0.61396830,3.02834660,0.31440325,0.03185609,0.70017574,0.00000000
-4.31315658,4.03160029,0.63263994,3.07487983,0.34022886,0.03120543,0.69875908,0.00000000
-4.30715358,4.12996504,0.65540874,3.14412907,0.36907696,0.03085104,0.70050547,0.00000000
