energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.55077539,0.46587885,0.10547538,0.05718566,0.00498590,0.04651053,0.01395335,0.23991471,0.14213053,0.00149024
-3.54477239,0.46971786,0.11193884,0.05345548,0.00435970,0.04636638,0.01227132,0.25558701,0.14522273,0.00153836
-3.53876938,0.47933855,0.11921334,0.05071816,0.00389800,0.04678114,0.01081984,0.27366391,0.15011854,0.00160266
-3.53276638,0.49427664,0.12715572,0.04891498,0.00359066,0.04769552,0.00959332,0.29391329,0.15669760,0.00168132
-3.52676338,0.51403219,0.13561370,0.04798444,0.00342890,0.04904745,0.00858449,0.31608321,0.16483003,0.00177245
-3.52076038,0.53807963,0.14442860,0.04786356,0.00340531,0.05077306,0.00778474,0.33990641,0.17437979,0.00187403
-3.51475738,0.56587740,0.15343824,0.04848886,0.00351389,0.05280775,0.00718450,0.36510515,0.18520769,0.00198404
-3.50875438,0.59687703,0.16248008,0.04979716,0.00374989,0.05508715,0.00677346,0.39139606,0.19717422,0.00210039
-3.50275138,0.63053159,0.17139456,0.05172591,0.00410960,0.05754819,0.00654084,0.41849515,0.21014207,0.00222107
-3.49674837,0.66630327,0.18002838,0.05421345,0.00459006,0.06012994,0.00647547,0.44612259,0.22397813,0.00234407
-3.49074537,0.70366992,0.18823778,0.05719898,0.00518870,0.06277459,0.00656587,0.47400723,0.23855522,0.00246750
-3.48474237,0.74213066,0.19589152,0.06062226,0.00590299,0.06542822,0.00680025,0.50189065,0.25375319,0.00258956
-3.47873937,0.78121011,0.20287362,0.06442337,0.00672995,0.06804145,0.00716650,0.52953062,0.26945958,0.00270860
-3.47273637,0.82046156,0.20908558,0.06854219,0.00766581,0.07057004,0.00765209,0.55670383,0.28556974,0.00282313
-3.46673337,0.85946879,0.21444812,0.07291799,0.00870553,0.07297528,0.00824395,0.58320777,0.30198637,0.00293182
-3.46073037,0.89784689,0.21890225,0.07748899,0.00984249,0.07522423,0.00892845,0.60886175,0.31861866,0.00303352
-3.45472736,0.93524188,0.22240975,0.08219205,0.01106811,0.07728986,0.00969127,0.63350706,0.33538096,0.00312729
-3.44872436,0.97132956,0.22495296,0.08696245,0.01237167,0.07915092,0.01051736,0.65700623,0.35219115,0.00321234
-3.44272136,1.00581374,0.22653397,0.09173388,0.01374008,0.08079177,0.01139094,0.67924166,0.36896874,0.00328809
-3.43671836,1.03842396,0.22717313,0.09643863,0.01515793,0.08220199,0.01229554,0.70011358,0.38563299,0.00335411
-3.43071536,1.06891323,0.22690725,0.10100808,0.01660746,0.08337591,0.01321414,0.71953768,0.40210101,0.00341015
-3.42471236,1.09705587,0.22578718,0.10537332,0.01806880,0.08431207,0.01412929,0.73744248,0.41828610,0.00345608
-3.41870935,1.12264570,0.22387531,0.10946610,0.01952028,0.08501259,0.01502337,0.75376682,0.43409654,0.00349189
-3.41270635,1.14549500,0.22124284,0.11321999,0.02093881,0.08548250,0.01587888,0.76845746,0.44943481,0.00351769
-3.40670335,1.16543416,0.21796701,0.11657166,0.02230045,0.08572910,0.01667875,0.78146730,0.46419749,0.00353366
-3.40070035,1.18231228,0.21412853,0.11946235,0.02358100,0.08576133,0.01740672,0.79275401,0.47827581,0.00354006
-3.39469735,1.19599878,0.20980914,0.12183934,0.02475665,0.08558924,0.01804770,0.80227958,0.49155709,0.00353718
-3.38869435,1.20638575,0.20508949,0.12365749,0.02580472,0.08522345,0.01858819,0.81001050,0.50392675,0.00352538
-3.38269135,1.21339121,0.20004744,0.12488058,0.02670434,0.08467482,0.01901656,0.81591888,0.51527118,0.00350502
-3.37668834,1.21696284,0.19475666,0.12548261,0.02743713,0.08395413,0.01932346,0.81998418,0.52548111,0.00347652
-3.37068534,1.21708203,0.18928576,0.12544875,0.02798784,0.08307194,0.01950201,0.82219566,0.53445546,0.00344030
-3.36468234,1.21376787,0.18369767,0.12477610,0.02834485,0.08203850,0.01954805,0.82255522,0.54210543,0.00339680
-3.35867934,1.20708084,0.17804954,0.12347400,0.02850059,0.08086380,0.01946020,0.82108042,0.54835864,0.00334649
-3.35267634,1.19712570,0.17239276,0.12156407,0.02845182,0.07955768,0.01923995,0.81780752,0.55316299,0.00328988
-3.34667334,1.18405335,0.16677338,0.11907972,0.02819976,0.07813003,0.01889152,0.81279413,0.55649007,0.00322749
-3.34067034,1.16806131,0.16123254,0.11606541,0.02775006,0.07659094,0.01842176,0.80612126,0.55833786,0.00315988
-3.33466733,1.14939260,0.15580705,0.11257542,0.02711262,0.07495099,0.01783989,0.79789449,0.55873241,0.00308767
-3.32866433,1.12833283,0.15052994,0.10867241,0.02630128,0.07322142,0.01715719,0.78824404,0.55772845,0.00301148
-3.32266133,1.10520545,0.14543096,0.10442561,0.02533337,0.07141433,0.01638661,0.77732357,0.55540865,0.00293201
-3.31665833,1.08036516,0.14053691,0.09990886,0.02422918,0.06954275,0.01554241,0.76530764,0.55188160,0.00284995
-3.31065533,1.05418966,0.13587187,0.09519858,0.02301133,0.06762072,0.01463962,0.75238777,0.54727849,0.00276604
-3.30465233,1.02707001,0.13145728,0.09037165,0.02170412,0.06566323,0.01369371,0.73876725,0.54174848,0.00268103
-3.29864932,0.99939990,0.12731174,0.08550335,0.02033290,0.06368609,0.01272005,0.72465487,0.53545314,0.00259566
-3.29264632,0.97156434,0.12345085,0.08066553,0.01892338,0.06170576,0.01173358,0.71025776,0.52856008,0.00251064
-3.28664332,0.94392833,0.11988679,0.07592485,0.01750110,0.05973905,0.01074838,0.69577383,0.52123604,0.00242666
-3.28064032,0.91682593,0.11662797,0.07134146,0.01609092,0.05780284,0.00977741,0.68138410,0.51363998,0.00234433
-3.27463732,0.89055044,0.11367865,0.06696786,0.01471655,0.05591377,0.00883223,0.66724538,0.50591645,0.00226421
-3.26863432,0.86534621,0.11103869,0.06284827,0.01340036,0.05408790,0.00792283,0.65348381,0.49818954,0.00218674
-3.26263132,0.84140256,0.10870339,0.05901819,0.01216307,0.05234044,0.00705751,0.64018964,0.49055803,0.00211226
-3.25662831,0.81885010,0.10666357,0.05550455,0.01102379,0.05068555,0.00624284,0.62741357,0.48309177,0.00204098
-3.25062531,0.79775991,0.10490593,0.05232597,0.00999997,0.04913621,0.00548365,0.61516509,0.47582976,0.00197299
-3.24462231,0.77814557,0.10341358,0.04949354,0.00910756,0.04770419,0.00478316,0.60341279,0.46877992,0.00190826
-3.23861931,0.75996796,0.10216693,0.04701175,0.00836116,0.04640008,0.00414300,0.59208700,0.46192068,0.00184662
-3.23261631,0.74314272,0.10114476,0.04487959,0.00777429,0.04523350,0.00356346,0.58108434,0.45520433,0.00178781
-3.22661331,0.72754995,0.10032544,0.04309187,0.00735962,0.04421334,0.00304360,0.57027428,0.44856182,0.00173145
-3.22061031,0.71304552,0.09968841,0.04164056,0.00712916,0.04334807,0.00258147,0.55950730,0.44190899,0.00167712
-3.21460730,0.69947356,0.09921552,0.04051600,0.00709451,0.04264604,0.00217429,0.54862411,0.43515353,0.00162432
-3.20860430,0.68667924,0.09889243,0.03970820,0.00726694,0.04211586,0.00181865,0.53746562,0.42820255,0.00157256
-3.20260130,0.67452110,0.09870981,0.03920781,0.00765748,0.04176663,0.00151071,0.52588302,0.42097011,0.00152134
-3.19659830,0.66288227,0.09866424,0.03900694,0.00827675,0.04160813,0.00124636,0.51374744,0.41338429,0.00147020
-3.19059530,0.65167990,0.09875881,0.03909969,0.00913486,0.04165087,0.00102136,0.50095862,0.40539347,0.00141873
-3.18459230,0.64087212,0.09900326,0.03948240,0.01024104,0.04190597,0.00083148,0.48745218,0.39697121,0.00136662
-3.17858929,0.63046219,0.09941366,0.04015356,0.01160323,0.04238487,0.00067260,0.47320513,0.38811972,0.00131365
-3.17258629,0.62049964,0.10001161,0.04111343,0.01322749,0.04309884,0.00054080,0.45823925,0.37887143,0.00125973
-3.16658329,0.61107815,0.10082293,0.04236338,0.01511738,0.04405830,0.00043242,0.44262233,0.36928886,0.00120486
-3.16058029,0.60233060,0.10187596,0.04390499,0.01727326,0.04527202,0.00034408,0.42646710,0.35946259,0.00114919
-3.15457729,0.59442130,0.10319952,0.04573890,0.01969154,0.04674616,0.00027275,0.40992816,0.34950757,0.00109295
-3.14857429,0.58753615,0.10482057,0.04786366,0.02236398,0.04848327,0.00021571,0.39319699,0.33955805,0.00103651
-3.14257129,0.58187120,0.10676180,0.05027447,0.02527702,0.05048128,0.00017057,0.37649538,0.32976146,0.00098030
-3.13656828,0.57762047,0.10903927,0.05296192,0.02841123,0.05273251,0.00013528,0.36006781,0.32027146,0.00092483
-3.13056528,0.57496370,0.11166023,0.05591097,0.03174090,0.05522295,0.00010808,0.34417302,0.31124091,0.00087065
-3.12456228,0.57405476,0.11462121,0.05910008,0.03523390,0.05793156,0.00008746,0.32907538,0.30281485,0.00081836
-3.11855928,0.57501169,0.11790664,0.06250063,0.03885165,0.06083003,0.00007222,0.31503644,0.29512409,0.00076854
-3.11255628,0.57790861,0.12148808,0.06607666,0.04254953,0.06388274,0.00006136,0.30230700,0.28827978,0.00072175
-3.10655328,0.58277033,0.12532397,0.06978510,0.04627739,0.06704716,0.00005411,0.29112008,0.28236910,0.00067853
-3.10055028,0.58956980,0.12936025,0.07357626,0.04998052,0.07027458,0.00004988,0.28168505,0.27745243,0.00063935
-3.09454727,0.59822854,0.13353156,0.07739483,0.05360078,0.07351125,0.00004828,0.27418305,0.27356200,0.00060463
-3.08854427,0.60862010,0.13776315,0.08118122,0.05707803,0.07669987,0.00004910,0.26876375,0.27070212,0.00057470
-3.08254127,0.62057624,0.14197340,0.08487328,0.06035179,0.07978133,0.00005229,0.26554350,0.26885082,0.00054980
-3.07653827,0.63389551,0.14607681,0.08840821,0.06336300,0.08269679,0.00005799,0.26460481,0.26796284,0.00053010
-3.07053527,0.64835367,0.14998729,0.09172474,0.06605591,0.08538976,0.00006653,0.26599685,0.26797365,0.00051568
-3.06453227,0.66371536,0.15362167,0.09476534,0.06837994,0.08780839,0.00007845,0.26973708,0.26880429,0.00050651
-3.05852926,0.67974641,0.15690316,0.09747847,0.07029150,0.08990758,0.00009451,0.27581347,0.27036668,0.00050252
-3.05252626,0.69622601,0.15976471,0.09982066,0.07175559,0.09165103,0.00011577,0.28418736,0.27256912,0.00050354
-3.04652326,0.71295820,0.16215194,0.10175844,0.07274724,0.09301304,0.00014357,0.29479661,0.27532162,0.00050935
-3.04052026,0.72978201,0.16402565,0.10326991,0.07325261,0.09397991,0.00017961,0.30755884,0.27854085,0.00051966
-3.03451726,0.74657985,0.16536373,0.10434599,0.07326971,0.09455108,0.00022603,0.32237462,0.28215444,0.00053413
-3.02851426,0.76328365,0.16616232,0.10499116,0.07280873,0.09473974,0.00028539,0.33913051,0.28610440,0.00055242
-3.02251126,0.77987866,0.16643634,0.10522385,0.07189201,0.09457306,0.00036079,0.35770171,0.29034966,0.00057411
-3.01650825,0.79640466,0.16621920,0.10507619,0.07055345,0.09409191,0.00045595,0.37795439,0.29486752,0.00059880
-3.01050525,0.81295472,0.16556191,0.10459347,0.06883765,0.09335026,0.00057518,0.39974760,0.29965409,0.00062605
-3.00450225,0.82967148,0.16453143,0.10383296,0.06679863,0.09241407,0.00072354,0.42293467,0.30472372,0.00065544
-2.99849925,0.84674148,0.16320865,0.10286251,0.06449817,0.09136002,0.00090680,0.44736425,0.31010757,0.00068651
-2.99249625,0.86438746,0.16168577,0.10175868,0.06200398,0.09027380,0.00113152,0.47288095,0.31585135,0.00071885
-2.98649325,0.88285944,0.16006358,0.10060468,0.05938763,0.08924845,0.00140505,0.49932559,0.32201240,0.00075203
-2.98049025,0.90242460,0.15844846,0.09948806,0.05672243,0.08838237,0.00173550,0.52653517,0.32865634,0.00078563
-2.97448724,0.92335669,0.15694939,0.09849833,0.05408116,0.08777749,0.00213172,0.55434265,0.33585330,0.00081927
-2.96848424,0.94592510,0.15567515,0.09772454,0.05153401,0.08753730,0.00260321,0.58257651,0.34367404,0.00085255
-2.96248124,0.97038429,0.15473159,0.09725285,0.04914651,0.08776507,0.00316004,0.61106031,0.35218597,0.00088513
-2.95647824,0.99696359,0.15421935,0.09716426,0.04697770,0.08856209,0.00381263,0.63961222,0.36144925,0.00091665
-2.95047524,1.02585798,0.15423180,0.09753250,0.04507851,0.09002604,0.00457161,0.66804468,0.37151316,0.00094679
-2.94447224,1.05721990,0.15485344,0.09842207,0.04349048,0.09224950,0.00544756,0.69616419,0.38241263,0.00097524
-2.93846923,1.09115242,0.15615873,0.09988659,0.04224467,0.09531859,0.00645070,0.72377143,0.39416526,0.00100173
-2.93246623,1.12770397,0.15821129,0.10196747,0.04136105,0.09931162,0.00759061,0.75066173,0.40676872,0.00102598
-2.92646323,1.16686456,0.16106342,0.10469276,0.04084808,0.10429795,0.00887585,0.77662591,0.42019867,0.00104775
-2.92046023,1.20856391,0.16475608,0.10807651,0.04070277,0.11033682,0.01031359,0.80145164,0.43440725,0.00106683
-2.91445723,1.25267122,0.16931906,0.11211830,0.04091098,0.11747636,0.01190924,0.82492534,0.44932215,0.00108302
-2.90845423,1.29899676,0.17477139,0.11680324,0.04144807,0.12575254,0.01366603,0.84683451,0.46484642,0.00109615
-2.90245123,1.34729524,0.18112197,0.12210228,0.04227983,0.13518829,0.01558473,0.86697074,0.48085891,0.00110607
-2.89644822,1.39727081,0.18837027,0.12797285,0.04336374,0.14579265,0.01766325,0.88513307,0.49721543,0.00111269
-2.89044522,1.44858359,0.19650710,0.13435983,0.04465033,0.15756008,0.01989641,0.90113186,0.51375075,0.00111591
-2.88444222,1.50085756,0.20551537,0.14119684,0.04608482,0.17046982,0.02227573,0.91479301,0.53028121,0.00111570
-2.87843922,1.55368955,0.21537082,0.14840781,0.04760891,0.18448553,0.02478930,0.92596232,0.54660822,0.00111206
-2.87243622,1.60665899,0.22604260,0.15590874,0.04916252,0.19955503,0.02742179,0.93451005,0.56252227,0.00110502
-2.86643322,1.65933819,0.23749381,0.16360972,0.05068573,0.21561029,0.03015448,0.94033532,0.57780765,0.00109466
-2.86043022,1.71130261,0.24968172,0.17141697,0.05212054,0.23256769,0.03296544,0.94337034,0.59224757,0.00108111
-2.85442721,1.76214081,0.26255798,0.17923502,0.05341260,0.25032843,0.03582986,0.94358415,0.60562970,0.00106454
-2.84842421,1.81146362,0.27606842,0.18696887,0.05451280,0.26877927,0.03872035,0.94098591,0.61775174,0.00104515
-2.84242121,1.85891208,0.29015276,0.19452594,0.05537859,0.28779342,0.04160747,0.93562731,0.62842711,0.00102320
-2.83641821,1.90416386,0.30474409,0.20181803,0.05597513,0.30723168,0.04446023,0.92760415,0.63749022,0.00099898
-2.83041521,1.94693773,0.31976810,0.20876288,0.05627609,0.32694370,0.04724670,0.91705689,0.64480138,0.00097279
-2.82441221,1.98699596,0.33514226,0.21528554,0.05626415,0.34676940,0.04993461,0.90417002,0.65025095,0.00094499
-2.81840920,2.02414445,0.35077485,0.22131934,0.05593115,0.36654048,0.05249202,0.88917026,0.65376258,0.00091593
-2.81240620,2.05823063,0.36656400,0.22680649,0.05527800,0.38608203,0.05488796,0.87232348,0.65529546,0.00088599
-2.80640320,2.08913934,0.38239688,0.23169840,0.05431414,0.40521416,0.05709301,0.85393035,0.65484529,0.00085553
-2.80040020,2.11678683,0.39814904,0.23595547,0.05305680,0.42375376,0.05907990,0.83432078,0.65244405,0.00082492
-2.79439720,2.14111342,0.41368415,0.23954673,0.05153005,0.44151629,0.06082399,0.81384720,0.64815844,0.00079451
-2.78839420,2.16207531,0.42885410,0.24244914,0.04976355,0.45831768,0.06230377,0.79287690,0.64208715,0.00076462
-2.78239120,2.17963606,0.44349977,0.24464668,0.04779128,0.47397632,0.06350118,0.77178347,0.63435701,0.00073555
-2.77638819,2.19375853,0.45745240,0.24612938,0.04565012,0.48831534,0.06440191,0.75093770,0.62511813,0.00070754
-2.77038519,2.20439775,0.47053567,0.24689235,0.04337846,0.50116490,0.06499566,0.73069813,0.61453845,0.00068081
-2.76438219,2.21149555,0.48256862,0.24693486,0.04101490,0.51236486,0.06527621,0.71140160,0.60279779,0.00065553
-2.75837919,2.21497720,0.49336925,0.24625956,0.03859698,0.52176760,0.06524155,0.69335409,0.59008168,0.00063180
-2.75237619,2.21475074,0.50275888,0.24487201,0.03616015,0.52924108,0.06489384,0.67682222,0.57657547,0.00060970
-2.74637319,2.21070904,0.51056703,0.24278038,0.03373687,0.53467204,0.06423939,0.66202581,0.56245876,0.00058924
-2.74037019,2.20273476,0.51663686,0.23999556,0.03135596,0.53796934,0.06328854,0.64913172,0.54790058,0.00057038
-2.73436718,2.19070808,0.52083073,0.23653146,0.02904217,0.53906735,0.06205548,0.63824942,0.53305547,0.00055307
-2.72836418,2.17451694,0.52303591,0.23240571,0.02681597,0.53792907,0.06055811,0.62942844,0.51806066,0.00053717
-2.72236118,2.15406918,0.52317000,0.22764043,0.02469353,0.53454922,0.05881777,0.62265792,0.50303445,0.00052257
-2.71635818,2.12930623,0.52118591,0.22226331,0.02268696,0.52895671,0.05685896,0.61786847,0.48807579,0.00050908
-2.71035518,2.10021742,0.51707619,0.21630867,0.02080459,0.52121673,0.05470909,0.61493619,0.47326513,0.00049653
-2.70435218,2.06685430,0.51087636,0.20981848,0.01905149,0.51143202,0.05239811,0.61368894,0.45866634,0.00048472
-2.69834917,2.02934402,0.50266721,0.20284336,0.01743000,0.49974339,0.04995817,0.61391460,0.44432958,0.00047346
-2.69234617,1.98790127,0.49257581,0.19544332,0.01594032,0.48632929,0.04742325,0.61537099,0.43029498,0.00046256
-2.68634317,1.94283775,0.48077526,0.18768821,0.01458117,0.47140443,0.04482871,0.61779720,0.41659678,0.00045184
-2.68034017,1.89456895,0.46748306,0.17965788,0.01335033,0.45521737,0.04221094,0.62092576,0.40326777,0.00044114
-2.67433717,1.84361738,0.45295820,0.17144192,0.01224520,0.43804720,0.03960685,0.62449519,0.39034366,0.00043032
-2.66833417,1.79061231,0.43749695,0.16313905,0.01126330,0.42019925,0.03705349,0.62826229,0.37786718,0.00041926
-2.66233117,1.73628544,0.42142768,0.15485609,0.01040262,0.40200001,0.03458755,0.63201373,0.36589160,0.00040788
-2.65632816,1.68146276,0.40510455,0.14670653,0.00966190,0.38379134,0.03224495,0.63557624,0.35448353,0.00039612
-2.65032516,1.62705249,0.38890060,0.13880875,0.00904088,0.36592414,0.03006036,0.63882503,0.34372467,0.00038396
-2.64432216,1.57402943,0.37320011,0.13128399,0.00854029,0.34875162,0.02806675,0.64168984,0.33371249,0.00037141
-2.63831916,1.52341585,0.35839060,0.12425404,0.00816190,0.33262226,0.02629501,0.64415846,0.32455967,0.00035849
-2.63231616,1.47625950,0.34485459,0.11783869,0.00790837,0.31787276,0.02477343,0.64627736,0.31639232,0.00034527
-2.62631316,1.43360909,0.33296128,0.11215313,0.00778306,0.30482091,0.02352734,0.64814939,0.30934698,0.00033183
-2.62031016,1.39648780,0.32305827,0.10730523,0.00778976,0.29375869,0.02257865,0.64992856,0.30356639,0.00031827
-2.61430715,1.36586542,0.31546341,0.10339282,0.00793234,0.28494566,0.02194542,0.65181219,0.29919435,0.00030470
-2.60830415,1.34262978,0.31045703,0.10050104,0.00821438,0.27860264,0.02164148,0.65403053,0.29636968,0.00029125
-2.60230115,1.32755816,0.30827452,0.09869973,0.00863875,0.27490595,0.02167596,0.65683450,0.29521952,0.00027804
-2.59629815,1.32128945,0.30909942,0.09804107,0.00920718,0.27398223,0.02205298,0.66048191,0.29585239,0.00026519
-2.59029515,1.32429790,0.31305713,0.09855741,0.00991983,0.27590391,0.02277119,0.66522282,0.29835116,0.00025283
-2.58429215,1.33686933,0.32020949,0.10025934,0.01077486,0.28068557,0.02382354,0.67128467,0.30276621,0.00024106
-2.57828914,1.35908064,0.33055021,0.10313421,0.01176807,0.28828117,0.02519696,0.67885789,0.30910934,0.00022997
-2.57228614,1.39078363,0.34400154,0.10714500,0.01289255,0.29858246,0.02687222,0.68808253,0.31734843,0.00021965
-2.56628314,1.43159392,0.36041217,0.11222977,0.01413847,0.31141859,0.02882387,0.69903663,0.32740344,0.00021015
-2.56028014,1.48088594,0.37955680,0.11830160,0.01549289,0.32655708,0.03102031,0.71172685,0.33914384,0.00020150
-2.55427714,1.53779448,0.40113741,0.12524926,0.01693970,0.34370642,0.03342403,0.72608181,0.35238777,0.00019371
-2.54827414,1.60122363,0.42478641,0.13293849,0.01845972,0.36252023,0.03599205,0.74194850,0.36690303,0.00018677
-2.54227114,1.66986327,0.45007200,0.14121406,0.02003083,0.38260310,0.03867647,0.75909206,0.38241011,0.00018066
-2.53626813,1.74221330,0.47650551,0.14990252,0.02162838,0.40351821,0.04142535,0.77719889,0.39858711,0.00017532
-2.53026513,1.81661524,0.50355093,0.15881571,0.02322556,0.42479654,0.04418366,0.79588326,0.41507663,0.00017067
-2.52426213,1.89129090,0.53063651,0.16775491,0.02479400,0.44594762,0.04689451,0.81469705,0.43149436,0.00016663
-2.51825913,1.96438697,0.55716804,0.17651551,0.02630446,0.46647148,0.04950043,0.83314246,0.44743911,0.00016310
-2.51225613,2.03402441,0.58254366,0.18489222,0.02772758,0.48587170,0.05194489,0.85068713,0.46250406,0.00015998
-2.50625313,2.09835109,0.60616973,0.19268450,0.02903470,0.50366887,0.05417374,0.86678121,0.47628869,0.00015715
-2.50025013,2.15559590,0.62747717,0.19970213,0.03019872,0.51941430,0.05613681,0.88087569,0.48841103,0.00015450
-2.49424712,2.20412228,0.64593777,0.20577062,0.03119491,0.53270335,0.05778936,0.89244134,0.49851976,0.00015191
-2.48824412,2.24247917,0.66107980,0.21073642,0.03200174,0.54318778,0.05909344,0.90098742,0.50630553,0.00014930
-2.48224112,2.26944736,0.67250225,0.21447148,0.03260159,0.55058686,0.06001911,0.90607949,0.51151128,0.00014655
-2.47623812,2.28407925,0.67988716,0.21687719,0.03298134,0.55469649,0.06054544,0.90735557,0.51394087,0.00014359
-2.47023512,2.28573034,0.68300945,0.21788738,0.03313285,0.55539613,0.06066116,0.90454000,0.51346580,0.00014035
-2.46423212,2.27408114,0.68174382,0.21747029,0.03305327,0.55265313,0.06036512,0.89745441,0.51002976,0.00013678
-2.45822911,2.24914843,0.67606833,0.21562945,0.03274516,0.54652428,0.05966633,0.88602535,0.50365070,0.00013284
-2.45222611,2.21128555,0.66606463,0.21240341,0.03221645,0.53715448,0.05858370,0.87028829,0.49442047,0.00012851
-2.44622311,2.16117142,0.65191467,0.20786425,0.03148019,0.52477254,0.05714551,0.85038783,0.48250199,0.00012379
-2.44022011,2.09978912,0.63389408,0.20211509,0.03055419,0.50968436,0.05538850,0.82657412,0.46812411,0.00011870
-2.43421711,2.02839460,0.61236263,0.19528658,0.02946043,0.49226366,0.05335679,0.79919564,0.45157442,0.00011326
-2.42821411,1.94847719,0.58775201,0.18753261,0.02822441,0.47294069,0.05110051,0.76868872,0.43319029,0.00010751
-2.42221111,1.86171331,0.56055164,0.17902532,0.02687442,0.45218942,0.04867433,0.73556421,0.41334852,0.00010150
-2.41620810,1.76991538,0.53129301,0.16994978,0.02544064,0.43051352,0.04613594,0.70039183,0.39245412,0.00009530
-2.41020510,1.67497799,0.50053335,0.16049835,0.02395437,0.40843192,0.04354440,0.66378292,0.37092852,0.00008897
-2.40420210,1.57882321,0.46883916,0.15086515,0.02244715,0.38646418,0.04095860,0.62637218,0.34919772,0.00008257
-2.39819910,1.48334714,0.43677030,0.14124067,0.02094993,0.36511638,0.03843578,0.58879918,0.32768086,0.00007617
-2.39219610,1.39036931,0.40486525,0.13180678,0.01949239,0.34486783,0.03603017,0.55169027,0.30677937,0.00006984
-2.38619310,1.30158668,0.37362797,0.12273230,0.01810221,0.32615904,0.03379182,0.51564144,0.28686732,0.00006365
-2.38019010,1.21853326,0.34351675,0.11416921,0.01680453,0.30938119,0.03176556,0.48120281,0.26828287,0.00005765
-2.37418709,1.14254644,0.31493537,0.10624960,0.01562149,0.29486738,0.02999027,0.44886512,0.25132132,0.00005189
-2.36818409,1.07474059,0.28822660,0.09908337,0.01457187,0.28288581,0.02849821,0.41904857,0.23622960,0.00004641
-2.36218109,1.01598828,0.26366818,0.09275677,0.01367083,0.27363489,0.02731472,0.39209427,0.22320247,0.00004126
-2.35617809,0.96690905,0.24147113,0.08733170,0.01292976,0.26724039,0.02645794,0.36825844,0.21238023,0.00003645
-2.35017509,0.92786563,0.22178026,0.08284567,0.01235623,0.26375454,0.02593888,0.34770932,0.20384798,0.00003201
-2.34417209,0.89896723,0.20467656,0.07931255,0.01195403,0.26315704,0.02576153,0.33052683,0.19763638,0.00002794
-2.33816908,0.88007915,0.19018129,0.07672376,0.01172328,0.26535787,0.02592313,0.31670478,0.19372361,0.00002426
-2.33216608,0.87083830,0.17826139,0.07505007,0.01166056,0.27020166,0.02641460,0.30615536,0.19203859,0.00002094
-2.32616308,0.87067367,0.16883583,0.07424376,0.01175922,0.27747369,0.02722102,0.29871579,0.19246516,0.00001799
-2.32016008,0.87883109,0.16178269,0.07424108,0.01200962,0.28690705,0.02832222,0.29415670,0.19484714,0.00001539
-2.31415708,0.89440141,0.15694653,0.07496500,0.01239954,0.29819100,0.02969341,0.29219197,0.19899406,0.00001312
-2.30815408,0.91635124,0.15414588,0.07632802,0.01291452,0.31098022,0.03130584,0.29248964,0.20468742,0.00001116
-2.30215108,0.94355553,0.15318058,0.07823514,0.01353843,0.32490466,0.03312754,0.29468363,0.21168734,0.00000949
-2.29614807,0.97483089,0.15383869,0.08058670,0.01425390,0.33957986,0.03512401,0.29838575,0.21973937,0.00000807
-2.29014507,1.00896917,0.15590294,0.08328126,0.01504297,0.35461734,0.03725895,0.30319786,0.22858138,0.00000690
-2.28414207,1.04477015,0.15915649,0.08621828,0.01588772,0.36963489,0.03949497,0.30872360,0.23795038,0.00000594
-2.27813907,1.08107269,0.16338802,0.08930058,0.01677091,0.38426635,0.04179431,0.31457961,0.24758898,0.00000516
-2.27213607,1.11678366,0.16839601,0.09243659,0.01767677,0.39817077,0.04411944,0.32040580,0.25725154,0.00000456
-2.26613307,1.15090375,0.17399222,0.09554235,0.01859173,0.41104050,0.04643372,0.32587442,0.26670975,0.00000411
-2.26013007,1.18254976,0.18000452,0.09854308,0.01950517,0.42260805,0.04870197,0.33069779,0.27575751,0.00000378
-2.25412706,1.21097271,0.18627884,0.10137449,0.02041017,0.43265165,0.05089091,0.33463445,0.28421511,0.00000358
-2.24812406,1.23557149,0.19268058,0.10398376,0.02130423,0.44099913,0.05296966,0.33749372,0.29193248,0.00000347
-2.24212106,1.25590181,0.19909534,0.10633005,0.02218989,0.44753022,0.05491012,0.33913840,0.29879166,0.00000346
-2.23611806,1.27168041,0.20542921,0.10838477,0.02307525,0.45217724,0.05668721,0.33948590,0.30470818,0.00000353
-2.23011506,1.28278450,0.21160856,0.11013149,0.02397437,0.45492411,0.05827918,0.33850765,0.30963169,0.00000368
-2.22411206,1.28924693,0.21757952,0.11156551,0.02490750,0.45580398,0.05966775,0.33622695,0.31354554,0.00000389
-2.21810905,1.29124723,0.22330714,0.11269322,0.02590103,0.45489549,0.06083826,0.33271547,0.31646565,0.00000418
-2.21210605,1.28909914,0.22877443,0.11353120,0.02698732,0.45231801,0.06177978,0.32808861,0.31843857,0.00000453
-2.20610305,1.28323523,0.23398109,0.11410512,0.02820421,0.44822597,0.06248510,0.32249985,0.31953885,0.00000496
-2.20010005,1.27418920,0.23894226,0.11444859,0.02959423,0.44280265,0.06295080,0.31613439,0.31986592,0.00000546
-2.19409705,1.26257646,0.24368699,0.11460177,0.03120359,0.43625370,0.06317723,0.30920240,0.31954046,0.00000604
-2.18809405,1.24907372,0.24825674,0.11461001,0.03308089,0.42880046,0.06316848,0.30193193,0.31870040,0.00000671
