energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.64582291,7.34313772,0.03034214,0.96957463,0.78489261,0.55990049,2.61232640,2.98647413,0.04520101,3.47226628
-5.63981991,7.38931779,0.03006300,0.98424258,0.78636831,0.56723049,2.60764403,3.01440878,0.04579947,3.48379430
-5.63381691,7.43814845,0.02976920,0.99994182,0.78751427,0.57528349,2.60418427,3.04277280,0.04648227,3.49566526
-5.62781391,7.48804208,0.02946482,1.01618640,0.78823463,0.58390675,2.60157821,3.07084467,0.04723564,3.50749320
-5.62181091,7.53738142,0.02915520,1.03244778,0.78844633,0.59294126,2.59944519,3.09788175,0.04804410,3.51891541
-5.61580790,7.58457053,0.02884693,1.04817089,0.78808180,0.60222545,2.59740755,3.12314447,0.04889081,3.52960484
-5.60980490,7.62808489,0.02854769,1.06279152,0.78709096,0.61159872,2.59510447,3.14592144,0.04975783,3.53928050
-5.60380190,7.66651879,0.02826619,1.07575451,0.78544239,0.62090479,2.59220460,3.16555425,0.05062646,3.54771539
-5.59779890,7.69862834,0.02801195,1.08653214,0.78312370,0.62999463,2.58841683,3.18146114,0.05147762,3.55474183
-5.59179590,7.72336844,0.02779505,1.09464162,0.78014112,0.63872920,2.58349892,3.19315828,0.05229227,3.56025393
-5.58579290,7.73992220,0.02762590,1.09966140,0.77651835,0.64698160,2.57726378,3.20027773,0.05305181,3.56420737
-5.57978989,7.74772155,0.02751491,1.10124526,0.77229464,0.65463901,2.56958293,3.20258106,0.05373851,3.56661617
-5.57378689,7.74645794,0.02747214,1.09913370,0.76752234,0.66160398,2.56038733,3.19996785,0.05433597,3.56754689
-5.56778389,7.73608262,0.02750694,1.09316226,0.76226388,0.66779533,2.54966541,3.19247847,0.05482952,3.56711026
-5.56178089,7.71679619,0.02762759,1.08326613,0.75658849,0.67314857,2.53745847,3.18029080,0.05520656,3.56545067
-5.55577789,7.68902773,0.02784091,1.06948113,0.75056854,0.67761571,2.52385371,3.16371086,0.05545693,3.56273381
-5.54977489,7.65340421,0.02815185,1.05194095,0.74427595,0.68116471,2.50897520,3.14315764,0.05557309,3.55913299
-5.54377189,7.61071148,0.02856320,1.03087070,0.73777854,0.68377829,2.49297324,3.11914261,0.05555034,3.55481476
-5.53776888,7.56184837,0.02907522,1.00657726,0.73113669,0.68545248,2.47601258,3.09224489,0.05538681,3.54992426
-5.53176588,7.50777611,0.02968541,0.97943678,0.72440027,0.68619466,2.45826014,3.06308328,0.05508344,3.54457117
-5.52576288,7.44946534,0.03038828,0.94987996,0.71760609,0.68602136,2.43987268,3.03228622,0.05464382,3.53881672
-5.51975988,7.38784313,0.03117524,0.91837584,0.71077592,0.68495591,2.42098515,3.00046152,0.05407395,3.53266250
-5.51375688,7.32374285,0.03203459,0.88541477,0.70391509,0.68302593,2.40170019,2.96816700,0.05338188,3.52604178
-5.50775388,7.25785909,0.03295158,0.85149133,0.69701193,0.68026087,2.38207931,2.93588388,0.05257728,3.51881353
-5.50175088,7.19071005,0.03390860,0.81708798,0.69003781,0.67668977,2.36213619,2.90399401,0.05167104,3.51075991
-5.49574787,7.12260928,0.03488547,0.78266004,0.68294799,0.67233917,2.34183243,2.87276221,0.05067475,3.50158728
-5.48974487,7.05364819,0.03585988,0.74862266,0.67568314,0.66723151,2.32107593,2.84232468,0.04960020,3.49093082
-5.48374187,6.98369014,0.03680785,0.71534011,0.66817152,0.66138387,2.29972202,2.81268386,0.04845899,3.47836282
-5.47773887,6.91237655,0.03770443,0.68311786,0.66033165,0.65480731,2.27757733,2.78371010,0.04726207,3.46340430
-5.47173587,6.83914444,0.03852428,0.65219756,0.65207551,0.64750671,2.25440617,2.75514994,0.04601944,3.44553951
-5.46573287,6.76325474,0.03924249,0.62275487,0.64331198,0.63948115,2.22993919,2.72664044,0.04473995,3.42423284
-5.45972986,6.68382953,0.03983526,0.59490021,0.63395050,0.63072484,2.20388392,2.69772879,0.04343106,3.39894733
-5.45372686,6.59989665,0.04028072,0.56868208,0.62390473,0.62122848,2.17593681,2.66789608,0.04209890,3.36916411
-5.44772386,6.51043911,0.04055962,0.54409259,0.61309616,0.61098101,2.14579615,2.63658397,0.04074826,3.33440182
-5.44172086,6.41444706,0.04065596,0.52107492,0.60145734,0.59997163,2.11317550,2.60322286,0.03938275,3.29423529
-5.43571786,6.31096969,0.04055758,0.49953217,0.58893495,0.58819200,2.07781692,2.56726016,0.03800501,3.24831263
-5.42971486,6.19916480,0.04025659,0.47933704,0.57549218,0.57563851,2.03950372,2.52818728,0.03661698,3.19637013
-5.42371186,6.07834380,0.03974965,0.46034210,0.56111070,0.56231443,1.99807212,2.48556425,0.03522019,3.13824427
-5.41770885,5.94801037,0.03903815,0.44238985,0.54579195,0.54823196,1.95342146,2.43904077,0.03381607,3.07388062
-5.41170585,5.80789139,0.03812814,0.42532250,0.52955783,0.53341397,1.90552275,2.38837308,0.03240628,3.00333923
-5.40570285,5.65795913,0.03703022,0.40899086,0.51245074,0.51789547,1.85442518,2.33343607,0.03099297,2.92679659
-5.39969985,5.49844443,0.03575916,0.39326215,0.49453298,0.50172463,1.80026060,2.27423047,0.02957900,2.84454420
-5.39369685,5.32984068,0.03433350,0.37802659,0.47588565,0.48496346,1.74324572,2.21088511,0.02816813,2.75698391
-5.38769385,5.15289913,0.03277491,0.36320244,0.45660697,0.46768798,1.68368221,2.14365457,0.02676514,2.66462064
-5.38169085,4.96861627,0.03110759,0.34873958,0.43681028,0.44998808,1.62195460,2.07291268,0.02537586,2.56805267
-5.37568784,4.77821425,0.02935748,0.33462159,0.41662162,0.43196685,1.55852614,1.99914249,0.02400714,2.46796013
-5.36968484,4.58311550,0.02755161,0.32086628,0.39617714,0.41373964,1.49393280,1.92292336,0.02266680,2.36509218
-5.36368184,4.38491281,0.02571726,0.30752484,0.37562035,0.39543266,1.42877543,1.84491596,0.02136344,2.26025330
-5.35767884,4.18533599,0.02388127,0.29467978,0.35509931,0.37718140,1.36371035,1.76584581,0.02010628,2.15428915
-5.35167584,3.98621627,0.02206944,0.28244161,0.33476381,0.35912865,1.29943854,1.68648606,0.01890493,2.04807234
-5.34567284,3.78944949,0.02030584,0.27094471,0.31476267,0.34142229,1.23669351,1.60764002,0.01776914,1.94248837
-5.33966983,3.59695873,0.01861240,0.26034224,0.29524117,0.32421299,1.17622818,1.53012388,0.01670855,1.83842194
-5.33366683,3.41065738,0.01700850,0.25080059,0.27633862,0.30765151,1.11880085,1.45475002,0.01573241,1.73674375
-5.32766383,3.23241283,0.01551067,0.24249324,0.25818613,0.29188607,1.06516048,1.38231103,0.01484934,1.63829781
-5.32166083,3.06401149,0.01413241,0.23559447,0.24090463,0.27705946,1.01603167,1.31356479,0.01406710,1.54388941
-5.31565783,2.90712551,0.01288413,0.23027294,0.22460312,0.26330612,0.97209929,1.24922049,0.01339239,1.45427361
-5.30965483,2.76328135,0.01177317,0.22668535,0.20937710,0.25074928,0.93399346,1.18992591,0.01283066,1.37014441
-5.30365183,2.63383088,0.01080385,0.22497041,0.19530732,0.23949804,0.90227487,1.13625575,0.01238597,1.29212463
-5.29764882,2.51992512,0.00997770,0.22524318,0.18245872,0.22964466,0.87742100,1.08870141,0.01206090,1.22075647
-5.29164582,2.42249137,0.00929361,0.22759008,0.17087971,0.22126200,0.85981357,1.04766209,0.01185650,1.15649310
-5.28564282,2.34221407,0.00874816,0.23206468,0.16060162,0.21440131,0.84972769,1.01343746,0.01177222,1.09969130
-5.27963982,2.27952010,0.00833583,0.23868437,0.15163854,0.20909033,0.84732300,0.98622210,0.01180603,1.05060543
-5.27363682,2.23456902,0.00804937,0.24742818,0.14398738,0.20533201,0.85263744,0.96610189,0.01195438,1.00938292
-5.26763382,2.20724891,0.00788009,0.25823571,0.13762824,0.20310361,0.86558370,0.95305253,0.01221240,0.97606160
-5.26163082,2.19717822,0.00781820,0.27100745,0.13252516,0.20235663,0.88594892,0.94694052,0.01257401,0.95056899
-5.25562781,2.20371398,0.00785311,0.28560639,0.12862709,0.20301729,0.91339774,0.94752650,0.01303207,0.93272380
-5.24962481,2.22596658,0.00797373,0.30186097,0.12586923,0.20498784,0.94747874,0.95447133,0.01357867,0.92223967
-5.24362181,2.26282103,0.00816882,0.31956946,0.12417462,0.20814851,0.98763438,0.96734463,0.01420531,0.91873128
-5.23761881,2.31296434,0.00842722,0.33850544,0.12345599,0.21236023,1.03321416,0.98563589,0.01490315,0.92172269
-5.23161581,2.37491842,0.00873816,0.35842444,0.12361784,0.21746792,1.08349076,1.00876778,0.01566333,0.93065776
-5.22561281,2.44707775,0.00909150,0.37907149,0.12455866,0.22330443,1.13767863,1.03611134,0.01647718,0.94491252
-5.21960980,2.52775045,0.00947799,0.40018921,0.12617326,0.22969478,1.19495454,1.06700269,0.01733647,0.96380897
-5.21360680,2.61520172,0.00988942,0.42152628,0.12835513,0.23646080,1.25447926,1.10076064,0.01823371,0.98663009
-5.20760380,2.70769800,0.01031884,0.44284596,0.13099879,0.24342579,1.31541973,1.13670468,0.01916226,1.01263552
-5.20160080,2.80355039,0.01076066,0.46393418,0.13400195,0.25041922,1.37697075,1.17417261,0.02011658,1.04107745
-5.19559780,2.90115579,0.01121080,0.48460702,0.13726764,0.25728120,1.43837553,1.21253731,0.02109227,1.07121633
-5.18959480,2.99903434,0.01166668,0.50471717,0.14070592,0.26386649,1.49894412,1.25122200,0.02208620,1.10233577
-5.18359180,3.09586187,0.01212726,0.52415913,0.14423550,0.27004815,1.55806918,1.28971343,0.02309648,1.13375638
-5.17758879,3.19049627,0.01259295,0.54287283,0.14778486,0.27572034,1.61523841,1.32757258,0.02412240,1.16484811
-5.17158579,3.28199705,0.01306556,0.56084566,0.15129318,0.28080058,1.67004326,1.36444254,0.02516437,1.19504085
-5.16558279,3.36963756,0.01354807,0.57811259,0.15471083,0.28523108,1.72218361,1.40005335,0.02622371,1.22383298
-5.15957979,3.45290980,0.01404449,0.59475462,0.15799960,0.28897931,1.77146843,1.43422378,0.02730246,1.25079787
-5.15357679,3.53152183,0.01455953,0.61089541,0.16113252,0.29203772,1.81781249,1.46685993,0.02840314,1.27558821
-5.14757379,3.60538843,0.01509839,0.62669632,0.16409357,0.29442277,1.86122944,1.49795111,0.02952850,1.29793816
-5.14157079,3.67461553,0.01566639,0.64235010,0.16687697,0.29617318,1.90182170,1.52756291,0.03068118,1.31766349
-5.13556778,3.73947945,0.01626865,0.65807342,0.16948651,0.29734763,1.93976777,1.55582823,0.03186347,1.33465982
-5.12956478,3.80040190,0.01690975,0.67409854,0.17193456,0.29802203,1.97530763,1.58293623,0.03307700,1.34889907
-5.12356178,3.85792198,0.01759343,0.69066450,0.17424114,0.29828639,2.00872691,1.60912017,0.03432249,1.36042443
-5.11755878,3.91266624,0.01832224,0.70800814,0.17643289,0.29824148,2.04034056,1.63464411,0.03559954,1.36934407
-5.11155578,3.96531797,0.01909732,0.72635517,0.17854212,0.29799545,2.07047669,1.65978937,0.03690641,1.37582378
-5.10555278,4.01658678,0.01991816,0.74591178,0.18060580,0.29766043,2.09946129,1.68484095,0.03823990,1.38007875
-5.09954977,4.06717947,0.02078241,0.76685680,0.18266468,0.29734934,2.12760424,1.71007441,0.03959525,1.38236491
-5.09354677,4.11777289,0.02168586,0.78933497,0.18476242,0.29717288,2.15518705,1.73574363,0.04096613,1.38296981
-5.08754377,4.16898971,0.02262231,0.81345112,0.18694480,0.29723690,2.18245277,1.76206979,0.04234465,1.38220356
-5.08154077,4.22137741,0.02358371,0.83926582,0.18925895,0.29764005,2.20959811,1.78923182,0.04372145,1.38038974
-5.07553777,4.27539117,0.02456024,0.86679220,0.19175262,0.29847196,2.23676800,1.81735864,0.04508584,1.37785676
-5.06953477,4.33138087,0.02554049,0.89599443,0.19447345,0.29981175,2.26405251,1.84652340,0.04642596,1.37492975
-5.06353177,4.38958248,0.02651173,0.92678754,0.19746829,0.30172702,2.29148617,1.87673978,0.04772907,1.37192310
-5.05752876,4.45011387,0.02746024,0.95903882,0.20078243,0.30427329,2.31904948,1.90796065,0.04898172,1.36913398
-5.05152576,4.51297523,0.02837164,0.99257075,0.20445887,0.30749383,2.34667258,1.94007904,0.05017014,1.36683684
-5.04552276,4.57805389,0.02923127,1.02716535,0.20853754,0.31141988,2.37424070,1.97293135,0.05128049,1.36527909
-5.03951976,4.64513342,0.03002464,1.06256985,0.21305452,0.31607124,2.40160141,2.00630297,0.05229922,1.36467796
-5.03351676,4.71390668,0.03073785,1.09850377,0.21804129,0.32145714,2.42857320,2.03993594,0.05321340,1.36521863
-5.02751376,4.78399240,0.03135793,1.13466689,0.22352394,0.32757734,2.45495527,2.07353855,0.05401104,1.36705359
-5.02151076,4.85495463,0.03187330,1.17074827,0.22952252,0.33442349,2.48053813,2.10679652,0.05468143,1.37030313
-5.01550775,4.92632448,0.03227408,1.20643579,0.23605031,0.34198053,2.50511469,2.13938543,0.05521540,1.37505689
-5.00950475,4.99762298,0.03255240,1.24142599,0.24311339,0.35022813,2.52849143,2.17098386,0.05560560,1.38137621
-5.00350175,5.06838428,0.03270261,1.27543385,0.25071008,0.35914217,2.55049918,2.20128664,0.05584676,1.38929706
-4.99749875,5.13817797,0.03272149,1.30820213,0.25883072,0.36869598,2.57100313,2.23001778,0.05593581,1.39883343
-4.99149575,5.20662929,0.03260831,1.33950972,0.26745743,0.37886145,2.58991145,2.25694223,0.05587206,1.40998063
-4.98549275,5.27343609,0.03236488,1.36917884,0.27656403,0.38960980,2.60718216,2.28187605,0.05565720,1.42271846
-4.97948974,5.33838146,0.03199544,1.39708032,0.28611617,0.40091206,2.62282764,2.30469420,0.05529538,1.43701379
-4.97348674,5.40134109,0.03150661,1.42313704,0.29607141,0.41273906,2.63691654,2.32533562,0.05479305,1.45282245
-4.96748374,5.46228452,0.03090708,1.44732490,0.30637955,0.42506103,2.64957266,2.34380517,0.05415889,1.47009006
-4.96148074,5.52127003,0.03020745,1.46967135,0.31698290,0.43784676,2.66097074,2.36017206,0.05340357,1.48875192
-4.95547774,5.57843305,0.02941985,1.49025142,0.32781673,0.45106232,2.67132905,2.37456490,0.05253948,1.50873168
-4.94947474,5.63396828,0.02855765,1.50918132,0.33880963,0.46466944,2.68089898,2.38716337,0.05158040,1.52993904
-4.94347174,5.68810654,0.02763500,1.52660983,0.34988407,0.47862360,2.68995200,2.39818688,0.05054115,1.55226646
-4.93746873,5.74108722,0.02666653,1.54270792,0.36095684,0.49287203,2.69876450,2.40788073,0.04943714,1.57558537
-4.93146573,5.79312794,0.02566692,1.55765709,0.37193965,0.50735160,2.70760123,2.41650045,0.04828397,1.59974196
-4.92546273,5.84439324,0.02465052,1.57163697,0.38273979,0.52198698,2.71669814,2.42429517,0.04709700,1.62455307
-4.91945973,5.89496405,0.02363104,1.58481301,0.39326080,0.53668907,2.72624558,2.43149088,0.04589091,1.64980261
-4.91345673,5.94481015,0.02262121,1.59732475,0.40340337,0.55135397,2.73637286,2.43827458,0.04467934,1.67523898
-4.90745373,5.99376743,0.02163254,1.60927555,0.41306631,0.56586257,2.74713502,2.44478024,0.04347453,1.70057376
-4.90145073,6.04152181,0.02067510,1.62072431,0.42214777,0.58008095,2.75850284,2.45107740,0.04228706,1.72548223
-4.89544772,6.08760110,0.01975740,1.63167974,0.43054651,0.59386167,2.77035666,2.45716315,0.04112561,1.74960585
-4.88944472,6.13137592,0.01888625,1.64209751,0.43816356,0.60704593,2.78248463,2.46295806,0.03999688,1.77255693
-4.88344172,6.17207027,0.01806677,1.65188062,0.44490391,0.61946671,2.79458578,2.46830630,0.03890551,1.79392553
-4.87743872,6.20878138,0.01730237,1.66088297,0.45067842,0.63095270,2.80627775,2.47298016,0.03785415,1.81328846
-4.87143572,6.24050860,0.01659490,1.66891591,0.45540584,0.64133296,2.81710919,2.47668869,0.03684357,1.83022014
-4.86543272,6.26618981,0.01594471,1.67575767,0.45901491,0.65044212,2.82657611,2.47909014,0.03587290,1.84430485
-4.85942971,6.28474396,0.01535084,1.68116489,0.46144638,0.65812591,2.83414172,2.47980749,0.03493984,1.85515009
-4.85342671,6.29511741,0.01481124,1.68488592,0.46265498,0.66424671,2.83925848,2.47844637,0.03404101,1.86240013
-4.84742371,6.29633203,0.01432294,1.68667496,0.46261113,0.66868892,2.84139167,2.47461437,0.03317230,1.86574942
-4.84142071,6.28753227,0.01388234,1.68630641,0.46130242,0.67136389,2.84004298,2.46794072,0.03232920,1.86495493
-4.83541771,6.26802908,0.01348542,1.68358854,0.45873467,0.67221399,2.83477318,2.45809542,0.03150716,1.85984693
-4.82941471,6.23733810,0.01312796,1.67837594,0.45493251,0.67121584,2.82522265,2.44480675,0.03070192,1.85033767
-4.82341171,6.19521042,0.01280583,1.67057984,0.44993949,0.66838231,2.81112875,2.42787625,0.02990980,1.83642728
-4.81740870,6.14165414,0.01251513,1.66017597,0.44381764,0.66376334,2.79233936,2.40719070,0.02912793,1.81820684
-4.81140570,6.07694575,0.01225240,1.64720951,0.43664648,0.65744535,2.76882182,2.38273021,0.02835443,1.79585820
-4.80540270,6.00163089,0.01201479,1.63179687,0.42852149,0.64954943,2.74066698,2.35457245,0.02758854,1.76965070
-4.79939970,5.91651447,0.01180016,1.61412422,0.41955215,0.64022832,2.70808842,2.32289267,0.02683062,1.73993490
-4.79339670,5.82264081,0.01160721,1.59444294,0.40985951,0.62966231,2.67141678,2.28795971,0.02608217,1.70713356
-4.78739370,5.72126486,0.01143549,1.57306227,0.39957356,0.61805433,2.63108974,2.25012841,0.02534574,1.67173044
-4.78139070,5.61381613,0.01128548,1.55033932,0.38883030,0.60562439,2.58763835,2.20982867,0.02462478,1.63425738
-4.77538769,5.50185693,0.01115855,1.52666731,0.37776887,0.59260377,2.54167018,2.16755198,0.02392350,1.59528031
-4.76938469,5.38703718,0.01105693,1.50246221,0.36652857,0.57922906,2.49385055,2.12383598,0.02324665,1.55538485
-4.76338169,5.27104758,0.01098370,1.47814867,0.35524620,0.56573654,2.44488236,2.07924782,0.02259932,1.51516202
-4.75737869,5.15557337,0.01094265,1.45414576,0.34405355,0.55235684,2.39548575,2.03436709,0.02198674,1.47519482
-4.75137569,5.04225042,0.01093822,1.43085310,0.33307530,0.53931047,2.34637822,1.98976898,0.02141407,1.43604602
-4.74537269,4.93262534,0.01097538,1.40863801,0.32242728,0.52680393,2.29825614,1.94600832,0.02088621,1.39824761
-4.73936968,4.82812087,0.01105952,1.38782417,0.31221518,0.51502689,2.25177811,1.90360513,0.02040770,1.36229222
-4.73336668,4.73000764,0.01119633,1.36868214,0.30253373,0.50415022,2.20755086,1.86303200,0.01998256,1.32862658
-4.72736368,4.63938283,0.01139166,1.35142225,0.29346630,0.49432489,2.16611788,1.82470381,0.01961424,1.29764705
-4.72136068,4.55715617,0.01165137,1.33618989,0.28508488,0.48568176,2.12795097,1.78897000,0.01930560,1.26969721
-4.71535768,4.48404314,0.01198125,1.32306351,0.27745045,0.47833204,2.09344483,1.75610940,0.01905888,1.24506716
-4.70935468,4.42056509,0.01238686,1.31205526,0.27061357,0.47236826,2.06291453,1.72632786,0.01887578,1.22399442
-4.70335168,4.36705577,0.01287342,1.30311425,0.26461525,0.46786566,2.03659565,1.69975853,0.01875747,1.20666597
-4.69734867,4.32367341,0.01344569,1.29613228,0.25948788,0.46488377,2.01464679,1.67646462,0.01870475,1.19322115
-4.69134567,4.29041748,0.01410784,1.29095171,0.25525628,0.46346793,1.99715405,1.65644458,0.01871806,1.18375511
-4.68534267,4.26714909,0.01486336,1.28737518,0.25193870,0.46365080,1.98413717,1.63963926,0.01879767,1.17832234
-4.67933967,4.25361387,0.01571493,1.28517676,0.24954776,0.46545345,1.97555667,1.62594079,0.01894372,1.17694012
-4.67333667,4.24946619,0.01666434,1.28411404,0.24809124,0.46888625,1.97132177,1.61520280,0.01915636,1.17959168
-4.66733367,4.25429363,0.01771235,1.28394053,0.24757275,0.47394920,1.97129842,1.60725146,0.01943578,1.18622865
-4.66133067,4.26764047,0.01885860,1.28441794,0.24799216,0.48063193,1.97531716,1.60189696,0.01978231,1.19677303
-4.65532766,4.28902925,0.02010151,1.28532776,0.24934587,0.48891324,1.98318039,1.59894475,0.02019643,1.21111838
-4.64932466,4.31797939,0.02143817,1.28648142,0.25162680,0.49876031,1.99466865,1.59820623,0.02067876,1.22913033
-4.64332166,4.35402215,0.02286429,1.28772878,0.25482423,0.51012769,2.00954577,1.59950817,0.02123007,1.25064653
