energy_ev,total_up,As_p_up,As_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-5.69384692,5.37789685,1.95031870,0.00000000,2.59774269,2.39546625,0.02126849,1.24950229
-5.68784392,5.40304227,1.91863596,0.00000000,2.57256322,2.40814371,0.02232355,1.28965161
-5.68184092,5.41905410,1.88184315,0.00000000,2.54190946,2.41651751,0.02338246,1.32911567
-5.67583792,5.42588486,1.84041796,0.00000000,2.50607572,2.42062824,0.02443951,1.36740060
-5.66983492,5.42356917,1.79489726,0.00000000,2.46538973,2.42056848,0.02548807,1.40400501
-5.66383192,5.41221656,1.74586266,0.00000000,2.42020574,2.41647711,0.02652062,1.43842981
-5.65782891,5.39200624,1.69392584,0.00000000,2.37089930,2.40853384,0.02752868,1.47018935
-5.65182591,5.36318397,1.63971447,0.00000000,2.31786361,2.39695429,0.02850293,1.49882344
-5.64582291,5.32606054,1.58385874,0.00000000,2.26150744,2.38198526,0.02943321,1.52390982
-5.63981991,5.28101172,1.52697917,0.00000000,2.20225443,2.36390041,0.03030871,1.54507645
-5.63381691,5.22847858,1.46967573,0.00000000,2.14054342,2.34299596,0.03111807,1.56201310
-5.62781391,5.16896791,1.41251840,0.00000000,2.07682932,2.31958641,0.03184960,1.57448152
-5.62181091,5.10305150,1.35603940,0.00000000,2.01158415,2.29399995,0.03249156,1.58232388
-5.61580790,5.03136397,1.30072689,0.00000000,1.94529758,2.26657347,0.03303237,1.58546875
-5.60980490,4.95459821,1.24702008,0.00000000,1.87847674,2.23764713,0.03346095,1.58393441
-5.60380190,4.87349820,1.19530577,0.00000000,1.81164464,2.20755828,0.03376704,1.57782918
-5.59779890,4.78884890,1.14591601,0.00000000,1.74533715,2.17663489,0.03394150,1.56734875
-5.59179590,4.70146325,1.09912677,0.00000000,1.68009820,2.14518862,0.03397666,1.55277033
-5.58579290,4.61216646,1.05515751,0.00000000,1.61647322,2.11350754,0.03386661,1.53444408
-5.57978989,4.52177806,1.01417151,0.00000000,1.55500092,2.08184899,0.03360746,1.51278189
-5.57378689,4.43109244,0.97627674,0.00000000,1.49620361,2.05043265,0.03319759,1.48824406
-5.56778389,4.34085856,0.94152731,0.00000000,1.44057638,2.01943435,0.03263779,1.46132439
-5.56178089,4.25175974,0.90992536,0.00000000,1.38857562,1.98898076,0.03193137,1.43253421
-5.55577789,4.16439457,0.88142341,0.00000000,1.34060728,1.95914541,0.03108416,1.40238609
-5.54977489,4.07925977,0.85592706,0.00000000,1.29701546,1.92994631,0.03010449,1.37137783
-5.54377189,3.99673594,0.83329817,0.00000000,1.25807182,1.90134535,0.02900300,1.33997741
-5.53776888,3.91707698,0.81335848,0.00000000,1.22396632,1.87324963,0.02779244,1.30860939
-5.53176588,3.84040379,0.79589362,0.00000000,1.19479980,1.84551492,0.02648735,1.27764354
-5.52576288,3.76670277,0.78065766,0.00000000,1.17057873,1.81795111,0.02510376,1.24738586
-5.51975988,3.69582933,0.76737809,0.00000000,1.15121251,1.79032960,0.02365872,1.21807254
-5.51375688,3.62751654,0.75576127,0.00000000,1.13651361,1.76239251,0.02216990,1.18986700
-5.50775388,3.56138866,0.74549830,0.00000000,1.12620048,1.73386337,0.02065516,1.16286011
-5.50175088,3.49697930,0.73627123,0.00000000,1.11990356,1.70445892,0.01913205,1.13707346
-5.49574787,3.43375359,0.72775960,0.00000000,1.11717403,1.67390181,0.01761748,1.11246565
-5.48974487,3.37113349,0.71964709,0.00000000,1.11749528,1.64193344,0.01612725,1.08894113
-5.48374187,3.30852549,0.71162823,0.00000000,1.12029677,1.60832678,0.01467579,1.06636126
-5.47773887,3.24534961,0.70341493,0.00000000,1.12496985,1.57289848,0.01327585,1.04455698
-5.47173587,3.18106842,0.69474282,0.00000000,1.13088517,1.53551981,0.01193836,1.02334256
-5.46573287,3.11521521,0.68537698,0.00000000,1.13741101,1.49612607,0.01067224,1.00252979
-5.45972986,3.04741980,0.67511716,0.00000000,1.14393199,1.45472394,0.00948440,0.98194184
-5.45372686,2.97743115,0.66380204,0.00000000,1.14986749,1.41139653,0.00837976,0.96142631
-5.44772386,2.90513568,0.65131264,0.00000000,1.15468921,1.36630580,0.00736128,0.94086673
-5.44172086,2.83057040,0.63757456,0.00000000,1.15793701,1.31969220,0.00643014,0.92019204
-5.43571786,2.75393023,0.62255902,0.00000000,1.15923264,1.27187150,0.00558592,0.89938366
-5.42971486,2.67556915,0.60628267,0.00000000,1.15829062,1.22322881,0.00482674,0.87847970
-5.42371186,2.59599478,0.58880607,0.00000000,1.15492598,1.17420997,0.00414956,0.85757635
-5.41770885,2.51585677,0.57023098,0.00000000,1.14905829,1.12531061,0.00355035,0.83682620
-5.41170585,2.43592901,0.55069640,0.00000000,1.14071194,1.07706308,0.00302438,0.81643366
-5.40570285,2.35708646,0.53037352,0.00000000,1.13001252,1.03002190,0.00256637,0.79664781
-5.39969985,2.28027736,0.50945982,0.00000000,1.11717936,0.98474807,0.00217075,0.77775278
-5.39369685,2.20649173,0.48817235,0.00000000,1.10251454,0.94179280,0.00183180,0.76005642
-5.38769385,2.13672749,0.46674052,0.00000000,1.08638875,0.90168122,0.00154384,0.74387745
-5.38169085,2.07195531,0.44539857,0.00000000,1.06922448,0.86489672,0.00130132,0.72953195
-5.37568784,2.01308354,0.42437805,0.00000000,1.05147735,0.83186624,0.00109895,0.71731952
-5.36968484,1.96092458,0.40390048,0.00000000,1.03361616,0.80294722,0.00093176,0.70750991
-5.36368184,1.91616392,0.38417045,0.00000000,1.01610265,0.77841643,0.00079516,0.70033052
-5.35767884,1.87933294,0.36536948,0.00000000,0.99937169,0.75846118,0.00068497,0.69595530
-5.35167584,1.85078653,0.34765069,0.00000000,0.98381276,0.74317311,0.00059742,0.69449559
-5.34567284,1.83068635,0.33113464,0.00000000,0.96975353,0.73254469,0.00052915,0.69599301
-5.33966983,1.81899022,0.31590634,0.00000000,0.95744618,0.72646855,0.00047724,0.70041483
-5.33366683,1.81544812,0.30201350,0.00000000,0.94705697,0.72473961,0.00043911,0.70765195
-5.32766383,1.81960486,0.28946626,0.00000000,0.93865954,0.72705995,0.00041255,0.71751935
-5.32166083,1.83080926,0.27823813,0.00000000,0.93223216,0.73304610,0.00039568,0.72975920
-5.31565783,1.84822957,0.26826826,0.00000000,0.92765893,0.74223870,0.00038689,0.74404628
-5.30965483,1.87087453,0.25946482,0.00000000,0.92473484,0.75411396,0.00038485,0.75999558
-5.30365183,1.89761928,0.25170944,0.00000000,0.92317444,0.76809686,0.00038843,0.77717181
-5.29764882,1.92723535,0.24486242,0.00000000,0.92262360,0.78357545,0.00039671,0.79510042
-5.29164582,1.95842364,0.23876846,0.00000000,0.92267385,0.79991591,0.00040894,0.81327982
-5.28564282,1.98984932,0.23326288,0.00000000,0.92287858,0.81647811,0.00042451,0.83119439
-5.27963982,2.02017760,0.22817774,0.00000000,0.92277049,0.83263096,0.00044294,0.84832785
-5.27363682,2.04810922,0.22334795,0.00000000,0.92187933,0.84776745,0.00046387,0.86417670
-5.26763382,2.07241474,0.21861685,0.00000000,0.91974943,0.86131884,0.00048704,0.87826323
-5.26163082,2.09196641,0.21384134,0.00000000,0.91595616,0.87276769,0.00051232,0.89014789
-5.25562781,2.10576700,0.20889608,0.00000000,0.91012080,0.88165952,0.00053965,0.89944060
-5.24962481,2.11297478,0.20367689,0.00000000,0.90192318,0.88761268,0.00056912,0.90581082
-5.24362181,2.11292398,0.19810313,0.00000000,0.89111193,0.89032647,0.00060094,0.90899603
-5.23761881,2.10514036,0.19211906,0.00000000,0.87751179,0.88958714,0.00063547,0.90880860
-5.23161581,2.08935162,0.18569417,0.00000000,0.86102809,0.88527182,0.00067324,0.90514075
-5.22561281,2.06549254,0.17882261,0.00000000,0.84164830,0.87735031,0.00071500,0.89796756
-5.21960980,2.03370477,0.17152172,0.00000000,0.81944072,0.86588475,0.00076172,0.88734804
-5.21360680,1.99433164,0.16382988,0.00000000,0.79455067,0.85102712,0.00081464,0.87342410
-5.20760380,1.94790805,0.15580371,0.00000000,0.76719440,0.83301494,0.00087528,0.85641766
-5.20160080,1.89514602,0.14751497,0.00000000,0.73765111,0.81216501,0.00094550,0.83662567
-5.19559780,1.83691626,0.13904713,0.00000000,0.70625350,0.78886557,0.00102748,0.81441347
-5.18959480,1.77422643,0.13049189,0.00000000,0.67337732,0.76356701,0.00112376,0.79020642
-5.18359180,1.70819648,0.12194576,0.00000000,0.63943027,0.73677138,0.00123722,0.76447999
-5.17758879,1.64003195,0.11350686,0.00000000,0.60484075,0.70902089,0.00137106,0.73774858
-5.17158579,1.57099565,0.10527195,0.00000000,0.57004671,0.68088572,0.00152880,0.71055329
-5.16558279,1.50237848,0.09733391,0.00000000,0.53548511,0.65295132,0.00171416,0.68344887
-5.15957979,1.43546994,0.08977959,0.00000000,0.50158197,0.62580554,0.00193103,0.65699010
-5.15357679,1.37152904,0.08268808,0.00000000,0.46874355,0.60002575,0.00218335,0.63171801
-5.14757379,1.31175614,0.07612948,0.00000000,0.43734849,0.57616632,0.00247501,0.60814621
-5.14157079,1.25726630,0.07016404,0.00000000,0.40774128,0.55474661,0.00280965,0.58674761
-5.13556778,1.20906474,0.06484167,0.00000000,0.38022688,0.53623977,0.00319056,0.56794201
-5.12956478,1.16802492,0.06020181,0.00000000,0.35506666,0.52106257,0.00362047,0.55208476
-5.12356178,1.13486967,0.05627355,0.00000000,0.33247553,0.50956658,0.00410135,0.53945693
-5.11755878,1.11015599,0.05307601,0.00000000,0.31262029,0.50203070,0.00463427,0.53025736
-5.11155578,1.09426372,0.05061883,0.00000000,0.29561902,0.49865559,0.00521919,0.52459668
-5.10555278,1.08738863,0.04890286,0.00000000,0.28154160,0.49955977,0.00585482,0.52249379
-5.09954977,1.08954006,0.04792091,0.00000000,0.27041108,0.50477790,0.00653850,0.52387490
-5.09354677,1.10054336,0.04765858,0.00000000,0.26220595,0.51426110,0.00726608,0.52857515
-5.08754377,1.12004718,0.04809511,0.00000000,0.25686318,0.52787953,0.00803192,0.53634314
-5.08154077,1.14753551,0.04920432,0.00000000,0.25428192,0.54542703,0.00882889,0.54684797
-5.07553777,1.18234429,0.05095550,0.00000000,0.25432778,0.56662795,0.00964840,0.55968905
-5.06953477,1.22368212,0.05331439,0.00000000,0.25683761,0.59114590,0.01048062,0.57440802
-5.06353177,1.27065470,0.05624412,0.00000000,0.26162462,0.61859413,0.01131461,0.59050285
-5.05752876,1.32229196,0.05970618,0.00000000,0.26848380,0.64854740,0.01213860,0.60744336
-5.05152576,1.37757738,0.06366132,0.00000000,0.27719744,0.68055474,0.01294034,0.62468778
-5.04552276,1.43547818,0.06807046,0.00000000,0.28754065,0.71415283,0.01370740,0.64169984
-5.03951976,1.49497548,0.07289553,0.00000000,0.29928674,0.74887939,0.01442756,0.65796557
-5.03351676,1.55509316,0.07810015,0.00000000,0.31221224,0.78428607,0.01508926,0.67300929
-5.02751376,1.61492442,0.08365020,0.00000000,0.32610153,0.81995034,0.01568190,0.68640821
-5.02151076,1.67365478,0.08951420,0.00000000,0.34075074,0.85548595,0.01619628,0.69780486
-5.01550775,1.73058071,0.09566349,0.00000000,0.35597096,0.89055131,0.01662488,0.70691703
-5.00950475,1.78512315,0.10207207,0.00000000,0.37159050,0.92485571,0.01696213,0.71354478
-5.00350175,1.83683516,0.10871628,0.00000000,0.38745620,0.95816297,0.01720460,0.71757407
-4.99749875,1.88540381,0.11557407,0.00000000,0.40343367,0.99029242,0.01735109,0.71897720
-4.99149575,1.93064601,0.12262412,0.00000000,0.41940653,1.02111737,0.01740266,0.71780978
-4.98549275,1.97249893,0.12984458,0.00000000,0.43527456,1.05056114,0.01736254,0.71420460
-4.97948974,2.01100548,0.13721178,0.00000000,0.45095107,1.07859101,0.01723596,0.70836268
-4.97348674,2.04629596,0.14469865,0.00000000,0.46635946,1.10521059,0.01702991,0.70054204
-4.96748374,2.07856692,0.15227323,0.00000000,0.48142932,1.13045115,0.01675280,0.69104457
-4.96148074,2.10805859,0.15989725,0.00000000,0.49609218,1.15436243,0.01641412,0.68020197
-4.95547774,2.13503233,0.16752480,0.00000000,0.51027743,1.17700375,0.01602401,0.66836117
-4.94947474,2.15974932,0.17510144,0.00000000,0.52390843,1.19843585,0.01559289,0.65587005
-4.94347174,2.18245181,0.18256359,0.00000000,0.53689931,1.21871407,0.01513101,0.64306415
-4.93746873,2.20334798,0.18983852,0.00000000,0.54915267,1.23788329,0.01464813,0.63025478
-4.93146573,2.22260115,0.19684482,0.00000000,0.56055832,1.25597498,0.01415312,0.61771926
-4.92546273,2.24032376,0.20349356,0.00000000,0.57099344,1.27300625,0.01365379,0.60569328
-4.91945973,2.25657622,0.20968995,0.00000000,0.58032391,1.28898102,0.01315662,0.59436592
-4.91345673,2.27137030,0.21533563,0.00000000,0.58840716,1.30389306,0.01266668,0.58387712
-4.90745373,2.28467649,0.22033146,0.00000000,0.59509616,1.31773027,0.01218759,0.57431756
-4.90145073,2.29643436,0.22458060,0.00000000,0.60024453,1.33047985,0.01172156,0.56573077
-4.89544772,2.30656475,0.22799193,0.00000000,0.60371236,1.34213372,0.01126950,0.55811701
-4.88944472,2.31498262,0.23048347,0.00000000,0.60537259,1.35269342,0.01083118,0.55143866
-4.88344172,2.32160926,0.23198570,0.00000000,0.60511735,1.36217395,0.01040545,0.54562642
-4.87743872,2.32638263,0.23244455,0.00000000,0.60286401,1.37060603,0.00999046,0.54058612
-4.87143572,2.32926495,0.23182407,0.00000000,0.59856053,1.37803633,0.00958391,0.53620543
-4.86543272,2.33024667,0.23010829,0.00000000,0.59218969,1.38452547,0.00918334,0.53236027
-4.85942971,2.32934661,0.22730254,0.00000000,0.58377199,1.39014382,0.00878630,0.52892053
-4.85342671,2.32660823,0.22343385,0.00000000,0.57336697,1.39496528,0.00839059,0.52575486
-4.84742371,2.32209231,0.21855063,0.00000000,0.56107285,1.39905943,0.00799443,0.52273452
-4.84142071,2.31586688,0.21272141,0.00000000,0.54702444,1.40248269,0.00759657,0.51973614
-4.83541771,2.30799533,0.20603300,0.00000000,0.53138962,1.40526930,0.00719635,0.51664360
-4.82941471,2.29852393,0.19858790,0.00000000,0.51436423,1.40742267,0.00679378,0.51334909
-4.82341171,2.28747003,0.19050122,0.00000000,0.49616607,1.40890828,0.00638947,0.50975371
-4.81740870,2.27481216,0.18189733,0.00000000,0.47702803,1.40964854,0.00598463,0.50576759
-4.81140570,2.26048324,0.17290631,0.00000000,0.45719085,1.40952050,0.00558094,0.50131006
-4.80540270,2.24436779,0.16366039,0.00000000,0.43689600,1.40835675,0.00518049,0.49630980
-4.79939970,2.22630356,0.15429066,0.00000000,0.41637882,1.40594965,0.00478563,0.49070543
-4.79339670,2.20608801,0.14492400,0.00000000,0.39586248,1.40205903,0.00439885,0.48444626
-4.78739370,2.18348931,0.13568053,0.00000000,0.37555281,1.39642293,0.00402268,0.47749362
-4.78139070,2.15826123,0.12667157,0.00000000,0.35563443,1.38877090,0.00365953,0.46982241
-4.77538769,2.13016118,0.11799811,0.00000000,0.33626802,1.37883902,0.00331163,0.46142290
-4.76938469,2.09897004,0.10974988,0.00000000,0.31758896,1.36638594,0.00298093,0.45230261
-4.76338169,2.06451246,0.10200495,0.00000000,0.29970708,1.35120868,0.00266904,0.44248801
-4.75737869,2.02667619,0.09482973,0.00000000,0.28270763,1.33315737,0.00237719,0.43202581
-4.75137569,1.98542903,0.08827939,0.00000000,0.26665301,1.31214791,0.00210621,0.42098366
-4.74537269,1.94083210,0.08239851,0.00000000,0.25158517,1.28817172,0.00185655,0.40945009
-4.73936968,1.89304842,0.07722184,0.00000000,0.23752851,1.26130185,0.00162825,0.39753343
-4.73336668,1.84234612,0.07277518,0.00000000,0.22449284,1.23169520,0.00142102,0.38535977
-4.72736368,1.78909584,0.06907608,0.00000000,0.21247629,1.19959041,0.00123427,0.37306987
-4.72136068,1.73376246,0.06613443,0.00000000,0.20146803,1.16530182,0.00106713,0.36081507
-4.71535768,1.67689144,0.06395294,0.00000000,0.19145054,1.12920956,0.00091856,0.34875239
-4.70935468,1.61909062,0.06252721,0.00000000,0.18240137,1.09174646,0.00078732,0.33703904
-4.70335168,1.56100850,0.06184569,0.00000000,0.17429439,1.05338255,0.00067211,0.32582647
-4.69734867,1.50331013,0.06188940,0.00000000,0.16710049,1.01460795,0.00057156,0.31525446
-4.69134567,1.44665215,0.06263150,0.00000000,0.16078781,0.97591511,0.00048428,0.30544534
-4.68534267,1.39165823,0.06403672,0.00000000,0.15532155,0.93778137,0.00040892,0.29649884
-4.67933967,1.33889630,0.06606093,0.00000000,0.15066355,0.90065275,0.00034414,0.28848771
-4.67333667,1.28885880,0.06865063,0.00000000,0.14677173,0.86492972,0.00028873,0.28145446
-4.66733367,1.24194693,0.07174284,0.00000000,0.14359949,0.83095564,0.00024151,0.27540940
-4.66133067,1.19845959,0.07526510,0.00000000,0.14109530,0.79900842,0.00020143,0.27033001
-4.65532766,1.15858757,0.07913597,0.00000000,0.13920249,0.76929544,0.00016752,0.26616187
-4.64932466,1.12241298,0.08326588,0.00000000,0.13785942,0.74195214,0.00013894,0.26282100
-4.64332166,1.08991396,0.08755843,0.00000000,0.13700004,0.71704389,0.00011491,0.26019752
-4.63731866,1.06097397,0.09191219,0.00000000,0.13655489,0.69457094,0.00009477,0.25816062
-4.63131566,1.03539527,0.09622286,0.00000000,0.13645246,0.67447601,0.00007793,0.25656440
-4.62531266,1.01291544,0.10038586,0.00000000,0.13662105,0.65665390,0.00006389,0.25525454
-4.61930965,0.99322620,0.10429915,0.00000000,0.13699079,0.64096247,0.00005222,0.25407535
-4.61330665,0.97599315,0.10786621,0.00000000,0.13749600,0.62723438,0.00004253,0.25287694
-4.60730365,0.96087564,0.11099918,0.00000000,0.13807758,0.61528871,0.00003452,0.25152223
-4.60130065,0.94754553,0.11362173,0.00000000,0.13868538,0.60494204,0.00002792,0.24989346
-4.59529765,0.93570397,0.11567189,0.00000000,0.13928043,0.59601822,0.00002249,0.24789797
-4.58929465,0.92509545,0.11710441,0.00000000,0.13983687,0.58835657,0.00001804,0.24547290
-4.58329165,0.91551856,0.11789270,0.00000000,0.14034352,0.58181797,0.00001441,0.24258886
-4.57728864,0.90683307,0.11803015,0.00000000,0.14080495,0.57628884,0.00001146,0.23925218
-4.57128564,0.89896313,0.11753089,0.00000000,0.14124203,0.57168287,0.00000906,0.23550588
-4.56528264,0.89189679,0.11642975,0.00000000,0.14169186,0.56794063,0.00000714,0.23142917
-4.55927964,0.88568209,0.11478161,0.00000000,0.14220707,0.56502727,0.00000559,0.22713568
-4.55327664,0.88042005,0.11265999,0.00000000,0.14285461,0.56292871,0.00000435,0.22277041
-4.54727364,0.87625533,0.11015502,0.00000000,0.14371386,0.56164664,0.00000337,0.21850554
-4.54127064,0.87336502,0.10737085,0.00000000,0.14487430,0.56119281,0.00000260,0.21453526
-4.53526763,0.87194648,0.10442254,0.00000000,0.14643269,0.56158313,0.00000199,0.21106989
-4.52926463,0.87220469,0.10143259,0.00000000,0.14848990,0.56283192,0.00000151,0.20832928
-4.52326163,0.87433997,0.09852724,0.00000000,0.15114750,0.56494677,0.00000114,0.20653595
-4.51725863,0.87853650,0.09583261,0.00000000,0.15450405,0.56792435,0.00000086,0.20590793
-4.51125563,0.88495209,0.09347084,0.00000000,0.15865148,0.57174725,0.00000064,0.20665175
-4.50525263,0.89370962,0.09155638,0.00000000,0.16367136,0.57638220,0.00000048,0.20895550
-4.49924962,0.90489034,0.09019247,0.00000000,0.16963133,0.58177950,0.00000035,0.21298238
-4.49324662,0.91852905,0.08946805,0.00000000,0.17658178,0.58787367,0.00000026,0.21886482
-4.48724362,0.93461127,0.08945502,0.00000000,0.18455291,0.59458525,0.00000019,0.22669929
-4.48124062,0.95307230,0.09020607,0.00000000,0.19355210,0.60182343,0.00000014,0.23654216
-4.47523762,0.97379798,0.09175311,0.00000000,0.20356200,0.60948937,0.00000010,0.24840647
-4.46923462,0.99662719,0.09410629,0.00000000,0.21453917,0.61747992,0.00000007,0.26226007
-4.46323162,1.02135567,0.09725379,0.00000000,0.22641355,0.62569157,0.00000005,0.27802497
-4.45722861,1.04774125,0.10116218,0.00000000,0.23908873,0.63402423,0.00000003,0.29557825
-4.45122561,1.07551021,0.10577757,0.00000000,0.25244320,0.64238498,0.00000002,0.31475440
-4.44522261,1.10436467,0.11102741,0.00000000,0.26633251,0.65069129,0.00000002,0.33534910
-4.43921961,1.13399080,0.11682289,0.00000000,0.28059247,0.65887384,0.00000001,0.35712462
-4.43321661,1.16406782,0.12306191,0.00000000,0.29504324,0.66687884,0.00000001,0.37981642
-4.42721361,1.19427736,0.12963254,0.00000000,0.30949426,0.67466969,0.00000001,0.40314096
-4.42121061,1.22431319,0.13641680,0.00000000,0.32375000,0.68222810,0.00000000,0.42680442
-4.41520760,1.25389066,0.14329467,0.00000000,0.33761610,0.68955450,0.00000000,0.45051199
-4.40920460,1.28275577,0.15014815,0.00000000,0.35090592,0.69666787,0.00000000,0.47397730
-4.40320160,1.31069320,0.15686524,0.00000000,0.36344702,0.70360475,0.00000000,0.49693163
-4.39719860,1.33753291,0.16334365,0.00000000,0.37508735,0.71041764,0.00000000,0.51913240
-4.39119560,1.36315480,0.16949401,0.00000000,0.38570082,0.71717250,0.00000001,0.54037052
-4.38519260,1.38749092,0.17524253,0.00000000,0.39519193,0.72394545,0.00000001,0.56047608
-4.37918959,1.41052495,0.18053295,0.00000000,0.40349916,0.73081870,0.00000001,0.57932221
-4.37318659,1.43228857,0.18532758,0.00000000,0.41059681,0.73787554,0.00000002,0.59682664
-4.36718359,1.45285475,0.18960755,0.00000000,0.41649535,0.74519474,0.00000003,0.61295095
-4.36118059,1.47232795,0.19337200,0.00000000,0.42123985,0.75284432,0.00000004,0.62769746
-4.35517759,1.49083167,0.19663654,0.00000000,0.42490680,0.76087489,0.00000006,0.64110388
-4.34917459,1.50849390,0.19943080,0.00000000,0.42759932,0.76931308,0.00000008,0.65323596
-4.34317159,1.52543106,0.20179531,0.00000000,0.42944086,0.77815511,0.00000011,0.66417865
-4.33716858,1.54173168,0.20377796,0.00000000,0.43056791,0.78736119,0.00000016,0.67402613
-4.33116558,1.55744056,0.20543003,0.00000000,0.43112195,0.79685095,0.00000022,0.68287150
-4.32516258,1.57254474,0.20680220,0.00000000,0.43124105,0.80650047,0.00000031,0.69079661
-4.31915958,1.58696220,0.20794071,0.00000000,0.43105177,0.81614128,0.00000042,0.69786272
-4.31315658,1.60053437,0.20888385,0.00000000,0.43066158,0.82556154,0.00000057,0.70410270
-4.30715358,1.61302320,0.20965902,0.00000000,0.43015241,0.83450973,0.00000078,0.70951508
