energy_ev,total_up,Au_p_up,Au_d_up,Ge_p_up,Ge_d_up,Te_p_up,Te_d_up
-5.17758879,2.27615150,0.20009755,2.03343475,0.08573286,0.00000000,0.15262906,0.00000000
-5.17158579,2.29902854,0.20576748,2.06179031,0.08662063,0.00000000,0.14498919,0.00000000
-5.16558279,2.32443192,0.21175117,2.09129859,0.08764378,0.00000000,0.13806134,0.00000000
-5.15957979,2.35205717,0.21801552,2.12166951,0.08879196,0.00000000,0.13184336,0.00000000
-5.15357679,2.38148848,0.22451754,2.15252597,0.09004849,0.00000000,0.12632081,0.00000000
-5.14757379,2.41220826,0.23120492,2.18341070,0.09139083,0.00000000,0.12146904,0.00000000
-5.14157079,2.44361032,0.23801696,2.21379657,0.09279124,0.00000000,0.11725538,0.00000000
-5.13556778,2.47501638,0.24488592,2.24310003,0.09421759,0.00000000,0.11364127,0.00000000
-5.12956478,2.50569554,0.25173870,2.27069740,0.09563438,0.00000000,0.11058441,0.00000000
-5.12356178,2.53488574,0.25849875,2.29594325,0.09700386,0.00000000,0.10804074,0.00000000
-5.11755878,2.56181683,0.26508827,2.31819031,0.09828723,0.00000000,0.10596625,0.00000000
-5.11155578,2.58573435,0.27143053,2.33681017,0.09944585,0.00000000,0.10431869,0.00000000
-5.10555278,2.60592313,0.27745227,2.35121389,0.10044250,0.00000000,0.10305902,0.00000000
-5.09954977,2.62173012,0.28308612,2.36087187,0.10124250,0.00000000,0.10215272,0.00000000
-5.09354677,2.63258559,0.28827293,2.36533223,0.10181477,0.00000000,0.10157092,0.00000000
-5.08754377,2.63802211,0.29296407,2.36423700,0.10213282,0.00000000,0.10129135,0.00000000
-5.08154077,2.63769071,0.29712338,2.35733556,0.10217543,0.00000000,0.10129913,0.00000000
-5.07553777,2.63137374,0.30072903,2.34449495,0.10192733,0.00000000,0.10158749,0.00000000
-5.06953477,2.61899420,0.30377498,2.32570672,0.10137955,0.00000000,0.10215824,0.00000000
-5.06353177,2.60062099,0.30627205,2.30109006,0.10052965,0.00000000,0.10302222,0.00000000
-5.05752876,2.57647034,0.30824856,2.27089123,0.09938174,0.00000000,0.10419949,0.00000000
-5.05152576,2.54690295,0.30975047,2.23547925,0.09794628,0.00000000,0.10571944,0.00000000
-5.04552276,2.51241716,0.31084091,2.19533806,0.09623975,0.00000000,0.10762066,0.00000000
-5.03951976,2.47363810,0.31159912,2.15105536,0.09428416,0.00000000,0.10995047,0.00000000
-5.03351676,2.43130308,0.31211862,2.10330847,0.09210633,0.00000000,0.11276427,0.00000000
-5.02751376,2.38624346,0.31250483,2.05284747,0.08973720,0.00000000,0.11612442,0.00000000
-5.02151076,2.33936328,0.31287183,2.00047624,0.08721087,0.00000000,0.12009877,0.00000000
-5.01550775,2.29161520,0.31333855,1.94703171,0.08456370,0.00000000,0.12475870,0.00000000
-5.00950475,2.24397413,0.31402439,1.89336188,0.08183326,0.00000000,0.13017665,0.00000000
-5.00350175,2.19740927,0.31504424,1.84030325,0.07905727,0.00000000,0.13642329,0.00000000
-4.99749875,2.15285514,0.31650334,1.78865807,0.07627261,0.00000000,0.14356410,0.00000000
-4.99149575,2.11118249,0.31849187,1.73917218,0.07351424,0.00000000,0.15165569,0.00000000
-4.98549275,2.07316988,0.32107979,1.69251394,0.07081427,0.00000000,0.16074179,0.00000000
-4.97948974,2.03947695,0.32431189,1.64925494,0.06820112,0.00000000,0.17084912,0.00000000
-4.97348674,2.01062018,0.32820363,1.60985307,0.06569871,0.00000000,0.18198331,0.00000000
-4.96748374,1.98695234,0.33273776,1.57463863,0.06332591,0.00000000,0.19412509,0.00000000
-4.96148074,1.96864632,0.33786210,1.54380385,0.06109609,0.00000000,0.20722685,0.00000000
-4.95547774,1.95568427,0.34348874,1.51739644,0.05901691,0.00000000,0.22120999,0.00000000
-4.94947474,1.94785277,0.34949464,1.49531751,0.05709024,0.00000000,0.23596310,0.00000000
-4.94347174,1.94474450,0.35572379,1.47732404,0.05531240,0.00000000,0.25134125,0.00000000
-4.93746873,1.94576659,0.36199109,1.46303602,0.05367447,0.00000000,0.26716658,0.00000000
-4.93146573,1.95015594,0.36808749,1.45194826,0.05216292,0.00000000,0.28323017,0.00000000
-4.92546273,1.95700087,0.37378667,1.44344654,0.05076029,0.00000000,0.29929536,0.00000000
-4.91945973,1.96526887,0.37885265,1.43682771,0.04944610,0.00000000,0.31510251,0.00000000
-4.91345673,1.97383945,0.38304821,1.43132316,0.04819781,0.00000000,0.33037495,0.00000000
-4.90745373,1.98154101,0.38614370,1.42612490,0.04699184,0.00000000,0.34482614,0.00000000
-4.90145073,1.98719049,0.38792578,1.42041338,0.04580460,0.00000000,0.35816765,0.00000000
-4.89544772,1.98963429,0.38820582,1.41338607,0.04461353,0.00000000,0.37011778,0.00000000
-4.88944472,1.98778891,0.38682744,1.40428578,0.04339799,0.00000000,0.38041039,0.00000000
-4.88344172,1.98067980,0.38367286,1.39242780,0.04214013,0.00000000,0.38880357,0.00000000
-4.87743872,1.96747683,0.37866778,1.37722463,0.04082551,0.00000000,0.39508784,0.00000000
-4.87143572,1.94752510,0.37178464,1.35820774,0.03944364,0.00000000,0.39909345,0.00000000
-4.86543272,1.92036988,0.36304393,1.33504528,0.03798832,0.00000000,0.40069643,0.00000000
-4.85942971,1.88577480,0.35251378,1.30755543,0.03645773,0.00000000,0.39982319,0.00000000
-4.85342671,1.84373264,0.34030764,1.27571475,0.03485446,0.00000000,0.39645333,0.00000000
-4.84742371,1.79446850,0.32658039,1.23966151,0.03318525,0.00000000,0.39062070,0.00000000
-4.84142071,1.73843543,0.31152298,1.19969390,0.03146064,0.00000000,0.38241244,0.00000000
-4.83541771,1.67630279,0.29535597,1.15626336,0.02969453,0.00000000,0.37196634,0.00000000
-4.82941471,1.60893803,0.27832224,1.10996347,0.02790359,0.00000000,0.35946635,0.00000000
-4.82341171,1.53738284,0.26067930,1.06151487,0.02610660,0.00000000,0.34513670,0.00000000
-4.81740870,1.46282460,0.24269149,1.01174676,0.02432388,0.00000000,0.32923476,0.00000000
-4.81140570,1.38656443,0.22462238,0.96157593,0.02257652,0.00000000,0.31204307,0.00000000
-4.80540270,1.30998291,0.20672778,0.91198380,0.02088586,0.00000000,0.29386077,0.00000000
-4.79939970,1.23450471,0.18924945,0.86399228,0.01927283,0.00000000,0.27499494,0.00000000
-4.79339670,1.16156324,0.17240987,0.81863913,0.01775744,0.00000000,0.25575211,0.00000000
-4.78739370,1.09256622,0.15640796,0.77695337,0.01635834,0.00000000,0.23643023,0.00000000
-4.78139070,1.02886303,0.14141605,0.73993124,0.01509243,0.00000000,0.21731148,0.00000000
-4.77538769,0.97171444,0.12757781,0.70851315,0.01397456,0.00000000,0.19865605,0.00000000
-4.76938469,0.92226512,0.11500739,0.68356185,0.01301729,0.00000000,0.18069708,0.00000000
-4.76338169,0.88151936,0.10378933,0.66584215,0.01223070,0.00000000,0.16363685,0.00000000
-4.75737869,0.85032008,0.09397935,0.65600235,0.01162229,0.00000000,0.14764424,0.00000000
-4.75137569,0.82933120,0.08560574,0.65455750,0.01119689,0.00000000,0.13285343,0.00000000
-4.74537269,0.81902347,0.07867122,0.66187475,0.01095662,0.00000000,0.11936373,0.00000000
-4.73936968,0.81966378,0.07315512,0.67816094,0.01090088,0.00000000,0.10724053,0.00000000
-4.73336668,0.83130800,0.06901576,0.70345268,0.01102635,0.00000000,0.09651706,0.00000000
-4.72736368,0.85379742,0.06619285,0.73760929,0.01132705,0.00000000,0.08719698,0.00000000
-4.72136068,0.88675915,0.06461000,0.78030898,0.01179441,0.00000000,0.07925743,0.00000000
-4.71535768,0.92961041,0.06417709,0.83104855,0.01241736,0.00000000,0.07265264,0.00000000
-4.70935468,0.98156743,0.06479262,0.88914733,0.01318247,0.00000000,0.06731775,0.00000000
-4.70335168,1.04165879,0.06634600,0.95375550,0.01407420,0.00000000,0.06317277,0.00000000
-4.69734867,1.10874387,0.06871983,1.02386735,0.01507513,0.00000000,0.06012670,0.00000000
-4.69134567,1.18153633,0.07179219,1.09833959,0.01616628,0.00000000,0.05808154,0.00000000
-4.68534267,1.25863267,0.07543896,1.17591490,0.01732758,0.00000000,0.05693630,0.00000000
-4.67933967,1.33854581,0.07953622,1.25525044,0.01853830,0.00000000,0.05659080,0.00000000
-4.67333667,1.41974315,0.08396278,1.33495107,0.01977764,0.00000000,0.05694947,0.00000000
-4.66733367,1.50068832,0.08860279,1.41360638,0.02102538,0.00000000,0.05792476,0.00000000
-4.66133067,1.57988577,0.09334839,1.48983082,0.02226252,0.00000000,0.05944053,0.00000000
-4.65532766,1.65592678,0.09810244,1.56230543,0.02347201,0.00000000,0.06143504,0.00000000
-4.64932466,1.72753528,0.10278110,1.62981987,0.02463946,0.00000000,0.06386368,0.00000000
-4.64332166,1.79361185,0.10731633,1.69131294,0.02575383,0.00000000,0.06670134,0.00000000
-4.63731866,1.85327376,0.11165801,1.74590993,0.02680801,0.00000000,0.06994428,0.00000000
-4.63131566,1.90588942,0.11577575,1.79295491,0.02779936,0.00000000,0.07361148,0.00000000
-4.62531266,1.95110498,0.11966006,1.83203630,0.02873007,0.00000000,0.07774532,0.00000000
-4.61930965,1.98886181,0.12332290,1.86300417,0.02960738,0.00000000,0.08241160,0.00000000
-4.61330665,2.01940310,0.12679743,1.88597805,0.03044359,0.00000000,0.08769857,0.00000000
-4.60730365,2.04326881,0.13013695,1.90134434,0.03125582,0.00000000,0.09371517,0.00000000
-4.60130065,2.06127836,0.13341292,1.90974295,0.03206559,0.00000000,0.10058823,0.00000000
-4.59529765,2.07450114,0.13671212,1.91204318,0.03289814,0.00000000,0.10845857,0.00000000
-4.58929465,2.08421539,0.14013297,1.90930953,0.03378151,0.00000000,0.11747624,0.00000000
-4.58329165,2.09185672,0.14378114,1.90275849,0.03474551,0.00000000,0.12779468,0.00000000
-4.57728864,2.09895805,0.14776458,1.89370791,0.03582037,0.00000000,0.13956401,0.00000000
-4.57128564,2.10708318,0.15218818,1.88352107,0.03703543,0.00000000,0.15292375,0.00000000
-4.56528264,2.11775680,0.15714825,1.87354777,0.03841767,0.00000000,0.16799495,0.00000000
-4.55927964,2.13239386,0.16272721,1.86506499,0.03999029,0.00000000,0.18487217,0.00000000
-4.55327664,2.15223157,0.16898853,1.85921998,0.04177131,0.00000000,0.20361563,0.00000000
-4.54727364,2.17826712,0.17597246,1.85697824,0.04377237,0.00000000,0.22424381,0.00000000
-4.54127064,2.21120431,0.18369262,1.85907913,0.04599769,0.00000000,0.24672693,0.00000000
-4.53526763,2.25141167,0.19213373,1.86600113,0.04844331,0.00000000,0.27098182,0.00000000
-4.52926463,2.29889462,0.20125070,1.87793859,0.05109670,0.00000000,0.29686825,0.00000000
-4.52326163,2.35328304,0.21096918,1.89479128,0.05393664,0.00000000,0.32418746,0.00000000
-4.51725863,2.41383564,0.22118762,1.91616726,0.05693360,0.00000000,0.35268284,0.00000000
-4.51125563,2.47946109,0.23178076,1.94139928,0.06005044,0.00000000,0.38204304,0.00000000
-4.50525263,2.54875546,0.24260464,1.96957381,0.06324354,0.00000000,0.41190777,0.00000000
-4.49924962,2.62005457,0.25350262,1.99957161,0.06646423,0.00000000,0.44187594,0.00000000
-4.49324662,2.69149917,0.26431249,2.03011791,0.06966059,0.00000000,0.47151623,0.00000000
-4.48724362,2.76110999,0.27487409,2.05983979,0.07277944,0.00000000,0.50037968,0.00000000
-4.48124062,2.82686941,0.28503716,2.08732808,0.07576844,0.00000000,0.52801387,0.00000000
-4.47523762,2.88680595,0.29466907,2.11120081,0.07857828,0.00000000,0.55397817,0.00000000
-4.46923462,2.93907761,0.30366183,2.13016518,0.08116478,0.00000000,0.57785937,0.00000000
-4.46323162,2.98205010,0.31193811,2.14307496,0.08349083,0.00000000,0.59928713,0.00000000
-4.45722861,3.01436629,0.31945593,2.14898081,0.08552805,0.00000000,0.61794829,0.00000000
-4.45122561,3.03500341,0.32621153,2.14717094,0.08725808,0.00000000,0.63359958,0.00000000
-4.44522261,3.04331543,0.33224034,2.13720044,0.08867343,0.00000000,0.64607792,0.00000000
-4.43921961,3.03905856,0.33761593,2.11890797,0.08977788,0.00000000,0.65530776,0.00000000
-4.43321661,3.02239869,0.34244678,2.09241919,0.09058627,0.00000000,0.66130514,0.00000000
-4.42721361,2.99390078,0.34687111,2.05813716,0.09112389,0.00000000,0.66417805,0.00000000
-4.42121061,2.95450062,0.35104993,2.01672037,0.09142526,0.00000000,0.66412314,0.00000000
-4.41520760,2.90546090,0.35515858,1.96904985,0.09153255,0.00000000,0.66141877,0.00000000
-4.40920460,2.84831375,0.35937732,1.91618728,0.09149362,0.00000000,0.65641482,0.00000000
-4.40320160,2.78479294,0.36388126,1.85932636,0.09135980,0.00000000,0.64951957,0.00000000
-4.39719860,2.71675915,0.36883033,1.79974018,0.09118351,0.00000000,0.64118439,0.00000000
-4.39119560,2.64612218,0.37435973,1.73872708,0.09101593,0.00000000,0.63188688,0.00000000
-4.38519260,2.57476390,0.38057146,1.67755784,0.09090467,0.00000000,0.62211333,0.00000000
-4.37918959,2.50446553,0.38752732,1.61742667,0.09089176,0.00000000,0.61234123,0.00000000
-4.37318659,2.43684262,0.39524387,1.55940805,0.09101189,0.00000000,0.60302266,0.00000000
-4.36718359,2.37329051,0.40368961,1.50442133,0.09129109,0.00000000,0.59456932,0.00000000
-4.36118059,2.31494221,0.41278455,1.45320427,0.09174586,0.00000000,0.58733980,0.00000000
-4.35517759,2.26264026,0.42240217,1.40629626,0.09238283,0.00000000,0.58162947,0.00000000
-4.34917459,2.21692287,0.43237380,1.36403140,0.09319886,0.00000000,0.57766350,0.00000000
-4.34317159,2.17802427,0.44249505,1.32654110,0.09418162,0.00000000,0.57559293,0.00000000
-4.33716858,2.14588821,0.45253397,1.29376535,0.09531064,0.00000000,0.57549391,0.00000000
-4.33116558,2.12019299,0.46224064,1.26547149,0.09655861,0.00000000,0.57736981,0.00000000
-4.32516258,2.10038600,0.47135741,1.24127898,0.09789297,0.00000000,0.58115600,0.00000000
-4.31915958,2.08572520,0.47962953,1.22068837,0.09927766,0.00000000,0.58672659,0.00000000
-4.31315658,2.07532505,0.48681535,1.20311280,0.10067484,0.00000000,0.59390293,0.00000000
-4.30715358,2.06820419,0.49269578,1.18791031,0.10204660,0.00000000,0.60246302,0.00000000
