energy_ev,total_up,Nb_p_up,Nb_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-5.77188594,0.00253167,0.00277587,0.00098586,0.00000620,0.00141488,0.00021397,0.00017514
-5.76588294,0.00191689,0.00210183,0.00074648,0.00000469,0.00107131,0.00016201,0.00013260
-5.75987994,0.00144105,0.00158009,0.00056120,0.00000353,0.00080539,0.00012179,0.00009968
-5.75387694,0.00107561,0.00117941,0.00041892,0.00000263,0.00060117,0.00009090,0.00007439
-5.74787394,0.00079718,0.00087412,0.00031054,0.00000195,0.00044558,0.00006736,0.00005513
-5.74187094,0.00058672,0.00064336,0.00022864,0.00000144,0.00032799,0.00004956,0.00004056
-5.73586793,0.00042893,0.00047036,0.00016729,0.00000105,0.00023986,0.00003620,0.00002964
-5.72986493,0.00031165,0.00034179,0.00012176,0.00000076,0.00017438,0.00002625,0.00002151
-5.72386193,0.00022531,0.00024715,0.00008837,0.00000055,0.00012625,0.00001890,0.00001551
-5.71785893,0.00016250,0.00017832,0.00006424,0.00000039,0.00009131,0.00001351,0.00001113
-5.71185593,0.00011753,0.00012908,0.00004724,0.00000028,0.00006644,0.00000959,0.00000796
-5.70585293,0.00008616,0.00009480,0.00003579,0.00000020,0.00004930,0.00000675,0.00000571
-5.69984992,0.00006533,0.00007212,0.00002881,0.00000014,0.00003825,0.00000473,0.00000414
-5.69384692,0.00005295,0.00005878,0.00002567,0.00000010,0.00003219,0.00000328,0.00000310
-5.68784392,0.00004777,0.00005345,0.00002610,0.00000007,0.00003055,0.00000226,0.00000247
-5.68184092,0.00004932,0.00005565,0.00003028,0.00000004,0.00003326,0.00000155,0.00000218
-5.67583792,0.00005788,0.00006576,0.00003876,0.00000003,0.00004069,0.00000105,0.00000219
-5.66983492,0.00007448,0.00008502,0.00005261,0.00000002,0.00005376,0.00000071,0.00000252
-5.66383192,0.00010107,0.00011567,0.00007345,0.00000001,0.00007402,0.00000048,0.00000319
-5.65782891,0.00014061,0.00016112,0.00010365,0.00000001,0.00010372,0.00000032,0.00000427
-5.65182591,0.00019734,0.00022626,0.00014645,0.00000001,0.00014607,0.00000021,0.00000589
-5.64582291,0.00027706,0.00031776,0.00020628,0.00000000,0.00020542,0.00000014,0.00000819
-5.63981991,0.00038759,0.00044458,0.00028900,0.00000000,0.00028759,0.00000009,0.00001141
-5.63381691,0.00053923,0.00061856,0.00040235,0.00000000,0.00040025,0.00000006,0.00001585
-5.62781391,0.00074539,0.00085507,0.00055636,0.00000000,0.00055336,0.00000004,0.00002189
-5.62181091,0.00102336,0.00117393,0.00076395,0.00000000,0.00075977,0.00000003,0.00003005
-5.61580790,0.00139513,0.00160040,0.00104154,0.00000000,0.00103581,0.00000002,0.00004096
-5.60980490,0.00188847,0.00216628,0.00140988,0.00000000,0.00140209,0.00000002,0.00005544
-5.60380190,0.00253800,0.00291131,0.00189482,0.00000000,0.00188432,0.00000002,0.00007452
-5.59779890,0.00338653,0.00388455,0.00252831,0.00000000,0.00251427,0.00000003,0.00009946
-5.59179590,0.00448637,0.00514598,0.00334941,0.00000000,0.00333076,0.00000004,0.00013179
-5.58579290,0.00590081,0.00676813,0.00440534,0.00000000,0.00438076,0.00000007,0.00017339
-5.57978989,0.00770557,0.00883777,0.00575262,0.00000001,0.00572044,0.00000010,0.00022649
-5.57378689,0.00999019,0.01145751,0.00745810,0.00000001,0.00741623,0.00000016,0.00029376
-5.56778389,0.01285942,0.01474726,0.00959989,0.00000002,0.00954580,0.00000024,0.00037831
-5.56178089,0.01643417,0.01884548,0.01226824,0.00000003,0.01219880,0.00000036,0.00048374
-5.55577789,0.02085237,0.02390991,0.01556601,0.00000004,0.01547742,0.00000054,0.00061420
-5.54977489,0.02626914,0.03011792,0.01960887,0.00000006,0.01949658,0.00000081,0.00077436
-5.54377189,0.03285652,0.03766597,0.02452509,0.00000009,0.02438360,0.00000120,0.00096944
-5.53776888,0.04080238,0.04676834,0.03045464,0.00000013,0.03027742,0.00000176,0.00120522
-5.53176588,0.05030847,0.05765473,0.03754776,0.00000018,0.03732702,0.00000258,0.00148795
-5.52576288,0.06158744,0.07056674,0.04596271,0.00000027,0.04568924,0.00000374,0.00182436
-5.51975988,0.07485893,0.08575305,0.05586270,0.00000039,0.05552565,0.00000540,0.00222155
-5.51375688,0.09034434,0.10346326,0.06741209,0.00000055,0.06699864,0.00000772,0.00268690
-5.50775388,0.10826074,0.12394043,0.08077157,0.00000078,0.08026668,0.00001097,0.00322798
-5.50175088,0.12881354,0.14741233,0.09609277,0.00000111,0.09547871,0.00001547,0.00385240
-5.49574787,0.15218853,0.17408171,0.11351206,0.00000155,0.11276793,0.00002166,0.00456770
-5.48974487,0.17854317,0.20411563,0.13314397,0.00000215,0.13224508,0.00003011,0.00538123
-5.48374187,0.20799770,0.23763446,0.15507434,0.00000297,0.15399147,0.00004156,0.00630006
-5.47773887,0.24062640,0.27470092,0.17935357,0.00000407,0.17805199,0.00005696,0.00733088
-5.47173587,0.27644941,0.31530955,0.20599031,0.00000554,0.20442863,0.00007749,0.00848003
-5.46573287,0.31542581,0.35937751,0.23494597,0.00000749,0.23307468,0.00010467,0.00975350
-5.45972986,0.35744836,0.40673708,0.26613045,0.00001004,0.26389021,0.00014038,0.01115714
-5.45372686,0.40234047,0.45713069,0.29939958,0.00001337,0.29671912,0.00018691,0.01269678
-5.44772386,0.44985598,0.51020884,0.33455451,0.00001768,0.33134816,0.00024708,0.01437869
-5.44172086,0.49968205,0.56553174,0.37134348,0.00002321,0.36750833,0.00032429,0.01620988
-5.43571786,0.55144543,0.62257473,0.40946615,0.00003024,0.40487869,0.00042258,0.01819876
-5.42971486,0.60472233,0.68073782,0.44858048,0.00003913,0.44309297,0.00054671,0.02035570
-5.42371186,0.65905165,0.73935939,0.48831231,0.00005027,0.48174865,0.00070224,0.02269372
-5.41770885,0.71395130,0.79773371,0.52826719,0.00006411,0.52041857,0.00089555,0.02522925
-5.41170585,0.76893708,0.85513180,0.56804436,0.00008118,0.55866463,0.00113391,0.02798278
-5.40570285,0.82354336,0.91082502,0.60725198,0.00010205,0.59605307,0.00142545,0.03097954
-5.39969985,0.87734448,0.96411022,0.64552332,0.00012738,0.63217067,0.00177912,0.03424996
-5.39369685,0.92997591,1.01433565,0.68253271,0.00015784,0.66664119,0.00220467,0.03782997
-5.38769385,0.98115373,1.06092601,0.71801071,0.00019418,0.69914115,0.00271249,0.04176103
-5.38169085,1.03069138,1.10340564,0.75175734,0.00023718,0.72941407,0.00331345,0.04608980
-5.37568784,1.07851235,1.14141842,0.78365258,0.00028763,0.75728234,0.00401866,0.05086745
-5.36968484,1.12465765,1.17474318,0.81366340,0.00034629,0.78265591,0.00483921,0.05614849
-5.36368184,1.16928746,1.20330368,0.84184657,0.00041394,0.80553728,0.00578576,0.06198920
-5.35767884,1.21267611,1.22717248,0.86834689,0.00049124,0.82602208,0.00686819,0.06844555
-5.35167584,1.25520037,1.24656803,0.89339054,0.00057880,0.84429530,0.00809511,0.07557072
-5.34567284,1.29732113,1.26184523,0.91727386,0.00067708,0.86062288,0.00947338,0.08341230
-5.33966983,1.33955911,1.27347952,0.94034759,0.00078635,0.87533921,0.01100759,0.09200912
-5.33366683,1.38246565,1.28204531,0.96299752,0.00090671,0.88883082,0.01269956,0.10138806
-5.32766383,1.42658980,1.28818966,0.98562232,0.00103799,0.90151719,0.01454784,0.11156080
-5.32166083,1.47244353,1.29260266,1.00860970,0.00117975,0.91382957,0.01654727,0.12252074
-5.31565783,1.52046682,1.29598582,1.03231214,0.00133125,0.92618886,0.01868864,0.13424030
-5.30965483,1.57099460,1.29902032,1.05702357,0.00149142,0.93898385,0.02095840,0.14666877
-5.30365183,1.62422758,1.30233650,1.08295837,0.00165888,0.95255083,0.02333858,0.15973088
-5.29764882,1.68020853,1.30648642,1.11023380,0.00183190,0.96715575,0.02580679,0.17332618
-5.29164582,1.73880580,1.31192059,1.13885712,0.00200844,0.98297994,0.02833642,0.18732946
-5.28564282,1.79970492,1.31897018,1.16871798,0.00218621,1.00011002,0.03089701,0.20159220
-5.27963982,1.86240917,1.32783539,1.19958687,0.00236262,1.01853250,0.03345480,0.21594509
-5.27363682,1.92624917,1.33858032,1.23111948,0.00253496,1.03813347,0.03597344,0.23020152
-5.26763382,1.99040111,1.35113447,1.26286707,0.00270035,1.05870301,0.03841489,0.24416212
-5.26163082,2.05391278,1.36530036,1.29429218,0.00285589,1.07994419,0.04074038,0.25761999
-5.25562781,2.11573601,1.38076667,1.32478875,0.00299871,1.10148597,0.04291147,0.27036647
-5.24962481,2.17476388,1.39712581,1.35370576,0.00312609,1.12289911,0.04489122,0.28219732
-5.24362181,2.22987059,1.41389480,1.38037295,0.00323549,1.14371422,0.04664526,0.29291892
-5.23761881,2.27995203,1.43053815,1.40412722,0.00332469,1.16344082,0.04814288,0.30235415
-5.23161581,2.32396500,1.44649136,1.42433850,0.00339184,1.18158650,0.04935797,0.31034791
-5.22561281,2.36096292,1.46118393,1.44043356,0.00343551,1.19767499,0.05026987,0.31677179
-5.21960980,2.39012670,1.47406066,1.45191683,0.00345478,1.21126250,0.05086397,0.32152776
-5.21360680,2.41078922,1.48460049,1.45838717,0.00344923,1.22195160,0.05113213,0.32455079
-5.20760380,2.42245275,1.49233225,1.45955010,0.00341898,1.22940205,0.05107289,0.32581018
-5.20160080,2.42479886,1.49684691,1.45522507,0.00336469,1.23333863,0.05069141,0.32530976
-5.19559780,2.41769094,1.49780646,1.44534785,0.00328751,1.23355574,0.04999918,0.32308668
-5.18959480,2.40117000,1.49494938,1.42996834,0.00318905,1.22991908,0.04901353,0.31920935
-5.18359180,2.37544443,1.48809337,1.40924422,0.00307137,1.22236480,0.04775696,0.31377420
-5.17758879,2.34087515,1.47713557,1.38343134,0.00293682,1.21089656,0.04625626,0.30690188
-5.17158579,2.29795732,1.46205111,1.35287160,0.00278805,1.19558108,0.04454163,0.29873284
-5.16558279,2.24730017,1.44289048,1.31797924,0.00262785,1.17654283,0.04264563,0.28942272
-5.15957979,2.18960606,1.41977629,1.27922645,0.00245915,1.15395822,0.04060216,0.27913764
-5.15357679,2.12565024,1.39289977,1.23712914,0.00228483,1.12804987,0.03844549,0.26804979
-5.14757379,2.05626195,1.36251747,1.19223347,0.00210773,1.09908123,0.03620934,0.25633323
-5.14157079,1.98230770,1.32894810,1.14510362,0.00193053,1.06735174,0.03392602,0.24416039
-5.13556778,1.90467708,1.29256950,1.09631125,0.00175570,1.03319256,0.03162578,0.23169901
-5.12956478,1.82427102,1.25381565,1.04642658,0.00158546,0.99696278,0.02933622,0.21910987
-5.12356178,1.74199234,1.21317319,0.99601118,0.00142174,0.95904597,0.02708191,0.20654509
-5.11755878,1.65873827,1.17117734,0.94561217,0.00126614,0.91984673,0.02488413,0.19414705
-5.11155578,1.57539413,1.12840653,0.89575761,0.00111993,0.87978704,0.02276075,0.18204785
-5.10555278,1.49282778,1.08547559,0.84695255,0.00098410,0.83930205,0.02072626,0.17036915
-5.09954977,1.41188401,1.04302713,0.79967563,0.00085928,0.79883507,0.01879187,0.15922237
-5.09354677,1.33337848,1.00172086,0.75437560,0.00074585,0.75883163,0.01696573,0.14870904
-5.08754377,1.25809067,0.96222107,0.71146771,0.00064393,0.71973256,0.01525322,0.13892114
-5.08154077,1.18675570,0.92518217,0.67132959,0.00055342,0.68196606,0.01365721,0.12994157
-5.07553777,1.12005496,0.89123287,0.63429680,0.00047403,0.64593900,0.01217846,0.12184433
-5.06953477,1.05860573,0.86095931,0.60065786,0.00040535,0.61202774,0.01081592,0.11469463
-5.06353177,1.00295010,0.83488796,0.57064913,0.00034685,0.58056872,0.00956705,0.10854880
-5.05752876,0.95354384,0.81346893,0.54444967,0.00029794,0.55184946,0.00842816,0.10345399
-5.05152576,0.91074570,0.79706052,0.52217656,0.00025801,0.52610018,0.00739467,0.09944765
-5.04552276,0.87480789,0.78591587,0.50388090,0.00022645,0.50348681,0.00646137,0.09655700
-5.03951976,0.84586850,0.78017244,0.48954503,0.00020266,0.48410550,0.00562262,0.09479835
-5.03351676,0.82394648,0.77984514,0.47908127,0.00018614,0.46797936,0.00487254,0.09417650
-5.02751376,0.80893963,0.78482342,0.47233249,0.00017643,0.45505740,0.00420514,0.09468416
-5.02151076,0.80062629,0.79487305,0.46907478,0.00017318,0.44521605,0.00361449,0.09630166
-5.01550775,0.79867076,0.80964250,0.46902229,0.00017617,0.43826330,0.00309477,0.09899685
-5.00950475,0.80263261,0.82867412,0.47183434,0.00018530,0.43394528,0.00264040,0.10272537
-5.00350175,0.81197989,0.85141967,0.47712459,0.00020061,0.43195519,0.00224607,0.10743126
-4.99749875,0.82610571,0.87726001,0.48447210,0.00022233,0.43194421,0.00190683,0.11304808
-4.99149575,0.84434791,0.90552798,0.49343394,0.00025082,0.43353399,0.00161813,0.11950040
-4.98549275,0.86601108,0.93553394,0.50355889,0.00028666,0.43633028,0.00137586,0.12670577
-4.97948974,0.89039013,0.96659271,0.51440172,0.00033061,0.43993694,0.00117639,0.13457709
-4.97348674,0.91679461,0.99805097,0.52553748,0.00038365,0.44397007,0.00101663,0.14302536
-4.96748374,0.94457275,1.02931388,0.53657528,0.00044695,0.44807135,0.00089405,0.15196265
-4.96148074,0.97313438,1.05986983,0.54717084,0.00052194,0.45192027,0.00080670,0.16130533
-4.95547774,1.00197154,1.08931210,0.55703752,0.00061021,0.45524458,0.00075323,0.17097730
-4.94947474,1.03067623,1.11735637,0.56595505,0.00071359,0.45782868,0.00073294,0.18091316
-4.94347174,1.05895422,1.14385332,0.57377580,0.00083410,0.45951947,0.00074576,0.19106111
-4.93746873,1.08663436,1.16879546,0.58042825,0.00097390,0.46022953,0.00079225,0.20138552
-4.93146573,1.11367293,1.19231777,0.58591737,0.00113529,0.45993754,0.00087362,0.21186891
-4.92546273,1.14015264,1.21469192,0.59032213,0.00132064,0.45868586,0.00099164,0.22251324
-4.91945973,1.16627627,1.23631408,0.59378986,0.00153232,0.45657555,0.00114869,0.23334036
-4.91345673,1.19235489,1.25768679,0.59652808,0.00177263,0.45375895,0.00134761,0.24439161
-4.90745373,1.21879118,1.27939526,0.59879375,0.00204372,0.45043029,0.00159170,0.25572636
-4.90145073,1.24605829,1.30207926,0.60088066,0.00234747,0.44681470,0.00188460,0.26741957
-4.89544772,1.27467502,1.32640157,0.60310527,0.00268542,0.44315613,0.00223018,0.27955831
-4.88944472,1.30517826,1.35301438,0.60579168,0.00305861,0.43970478,0.00263241,0.29223747
-4.88344172,1.33809376,1.38252507,0.60925633,0.00346751,0.43670456,0.00309525,0.30555463
-4.87743872,1.37390657,1.41546305,0.61379303,0.00391191,0.43438111,0.00362248,0.31960429
-4.87143572,1.41303225,1.45224909,0.61965891,0.00439081,0.43293092,0.00421754,0.33447185
-4.86543272,1.45579027,1.49316878,0.62706201,0.00490238,0.43251211,0.00488338,0.35022743
-4.85942971,1.50238091,1.53835139,0.63615087,0.00544390,0.43323702,0.00562233,0.36691997
-4.85342671,1.55286677,1.58775546,0.64700669,0.00601174,0.43516718,0.00643589,0.38457187
-4.84742371,1.60715991,1.64116179,0.65963835,0.00660138,0.43831062,0.00732467,0.40317446
-4.84142071,1.66501555,1.69817455,0.67398056,0.00720749,0.44262176,0.00828827,0.42268475
-4.83541771,1.72603270,1.75823058,0.68989527,0.00782403,0.44800363,0.00932520,0.44302361
-4.82941471,1.78966211,1.82061661,0.70717622,0.00844436,0.45431254,0.01043281,0.46407553
-4.82341171,1.85522146,1.88449384,0.72555665,0.00906149,0.46136466,0.01160739,0.48569034
-4.81740870,1.92191715,1.94892866,0.74471967,0.00966824,0.46894429,0.01284413,0.50768666
-4.81140570,1.98887217,2.01292822,0.76431100,0.01025750,0.47681338,0.01413725,0.52985725
-4.80540270,2.05515868,2.07547914,0.78395355,0.01082254,0.48472181,0.01548015,0.55197592
-4.79939970,2.11983400,2.13558746,0.80326314,0.01135722,0.49241779,0.01686553,0.57380590
-4.79339670,2.18197842,2.19231778,0.82186467,0.01185627,0.49965817,0.01828565,0.59510921
-4.78739370,2.24073291,2.24482977,0.83940809,0.01231558,0.50621782,0.01973254,0.61565664
-4.78139070,2.29533493,2.29241013,0.85558331,0.01273232,0.51189787,0.02119820,0.63523777
-4.77538769,2.34515060,2.33449838,0.87013350,0.01310521,0.51653247,0.02267485,0.65367060
-4.76938469,2.38970142,2.37070531,0.88286597,0.01343454,0.51999364,0.02415515,0.67081016
-4.76338169,2.42868423,2.40082324,0.89366018,0.01372224,0.52219424,0.02563239,0.68655556
-4.75737869,2.46198316,2.42482767,0.90247255,0.01397182,0.52308889,0.02710061,0.70085516
-4.75137569,2.48967301,2.44287050,0.90933767,0.01418829,0.52267299,0.02855472,0.71370932
-4.74537269,2.51201362,2.45526538,0.91436593,0.01437794,0.52098000,0.02999055,0.72517056
-4.73936968,2.52943552,2.46246624,0.91773767,0.01454807,0.51807721,0.03140478,0.73534109
-4.73336668,2.54251758,2.46504047,0.91969414,0.01470668,0.51406034,0.03279495,0.74436759
-4.72736368,2.55195760,2.46363827,0.92052565,0.01486208,0.50904744,0.03415926,0.75243350
-4.72136068,2.55853745,2.45896023,0.92055760,0.01502252,0.50317233,0.03549643,0.75974925
-4.71535768,2.56308452,2.45172482,0.92013503,0.01519573,0.49657816,0.03680547,0.76654074
-4.70935468,2.56643146,2.44263777,0.91960645,0.01538853,0.48941127,0.03808548,0.77303676
-4.70335168,2.56937624,2.43236484,0.91930791,0.01560646,0.48181580,0.03933538,0.77945596
-4.69734867,2.57264468,2.42150932,0.91954783,0.01585342,0.47392925,0.04055372,0.78599404
-4.69134567,2.57685713,2.41059533,0.92059362,0.01613145,0.46587914,0.04173847,0.79281199
-4.68534267,2.58250124,2.40005731,0.92266055,0.01644050,0.45778079,0.04288687,0.80002579
-4.67933967,2.58991180,2.39023585,0.92590343,0.01677839,0.44973629,0.04399534,0.80769837
-4.67333667,2.59925873,2.38137969,0.93041142,0.01714079,0.44183456,0.04505944,0.81583414
-4.66733367,2.61054352,2.37365288,0.93620618,0.01752137,0.43415223,0.04607392,0.82437649
-4.66133067,2.62360411,2.36714636,0.94324332,0.01791199,0.42675525,0.04703282,0.83320828
-4.65532766,2.63812759,2.36189250,0.95141683,0.01830305,0.41970085,0.04792963,0.84215549
-4.64932466,2.65366981,2.35788120,0.96056631,0.01868382,0.41303971,0.04875754,0.85099367
-4.64332166,2.66968061,2.35507618,0.97048632,0.01904290,0.40681801,0.04950967,0.85945687
-4.63731866,2.68553291,2.35342988,0.98093728,0.01936871,0.40107902,0.05017939,0.86724873
-4.63131566,2.70055410,2.35289585,0.99165728,0.01964997,0.39586435,0.05076059,0.87405486
-4.62531266,2.71405778,2.35343760,1.00237394,0.01987614,0.39121424,0.05124794,0.87955617
-4.61930965,2.72537402,2.35503307,1.01281576,0.02003788,0.38716732,0.05163717,0.88344224
-4.61330665,2.73387670,2.35767462,1.02272234,0.02012744,0.38375943,0.05192522,0.88542411
-4.60730365,2.73900640,2.36136422,1.03185278,0.02013891,0.38102172,0.05211036,0.88524596
-4.60130065,2.74028801,2.36610454,1.03999211,0.02006847,0.37897823,0.05219224,0.88269504
-4.59529765,2.73734212,2.37188642,1.04695531,0.01991446,0.37764285,0.05217186,0.87760944
-4.58929465,2.72989038,2.37867384,1.05258901,0.01967745,0.37701622,0.05205143,0.86988345
-4.58329165,2.71775460,2.38638763,1.05677091,0.01936008,0.37708250,0.05183416,0.85947033
-4.57728864,2.70085047,2.39488918,1.05940719,0.01896691,0.37780650,0.05152407,0.84638247
-4.57128564,2.67917664,2.40396563,1.06042824,0.01850419,0.37913127,0.05112563,0.83068911
-4.56528264,2.65280036,2.41331795,1.05978343,0.01797948,0.38097649,0.05064349,0.81251189
-4.55927964,2.62184100,2.42255296,1.05743510,0.01740136,0.38323776,0.05008214,0.79201854
-4.55327664,2.58645284,2.43118041,1.05335268,0.01677904,0.38578705,0.04944566,0.76941518
-4.54727364,2.54680850,2.43861583,1.04750732,0.01612195,0.38847434,0.04873744,0.74493778
-4.54127064,2.50308417,2.44418931,1.03986751,0.01543943,0.39113042,0.04796005,0.71884309
-4.53526763,2.45544783,2.44716039,1.03039616,0.01474040,0.39357090,0.04711513,0.69139973
-4.52926463,2.40405094,2.44673847,1.01904926,0.01403310,0.39560130,0.04620338,0.66287975
-4.52326163,2.34902433,2.44210803,1.00577641,0.01332489,0.39702288,0.04522469,0.63355099
-4.51725863,2.29047817,2.43245755,0.99052306,0.01262208,0.39763919,0.04417827,0.60367062
-4.51125563,2.22850586,2.41701065,0.97323436,0.01192992,0.39726286,0.04306293,0.57347997
-4.50525263,2.16319137,2.39505815,0.95386029,0.01125254,0.39572246,0.04187741,0.54320074
-4.49924962,2.09461920,2.36598906,0.93236176,0.01059303,0.39286894,0.04062065,0.51303267
-4.49324662,2.02288599,2.32931927,0.90871708,0.00995351,0.38858148,0.03929222,0.48315240
-4.48724362,1.94811284,2.28471612,0.88292845,0.00933527,0.38277239,0.03789265,0.45371362
-4.48124062,1.87045716,2.23201775,0.85502791,0.00873892,0.37539086,0.03642370,0.42484802
-4.47523762,1.79012318,2.17124622,0.82508233,0.00816457,0.36642524,0.03488862,0.39666712
-4.46923462,1.70737011,2.10261350,0.79319696,0.00761196,0.35590399,0.03329237,0.36926444
-4.46323162,1.62251740,2.02652043,0.75951745,0.00708064,0.34389500,0.03164162,0.34271801
-4.45722861,1.53594661,1.94354833,0.72422996,0.00657009,0.33050351,0.02994480,0.31709284
-4.45122561,1.44809970,1.85444404,0.68755942,0.00607983,0.31586867,0.02821195,0.29244333
-4.44522261,1.35947386,1.76009909,0.64976601,0.00560949,0.30015893,0.02645458,0.26881532
-4.43921961,1.27061309,1.66152407,0.61113995,0.00515890,0.28356653,0.02468534,0.24624787
-4.43321661,1.18209721,1.55981963,0.57199500,0.00472806,0.26630137,0.02291773,0.22477454
-4.42721361,1.09452886,1.45614539,0.53266094,0.00431719,0.24858449,0.02116573,0.20442444
-4.42121061,1.00851929,1.35168848,0.49347540,0.00392668,0.23064158,0.01944341,0.18522274
-4.41520760,0.92467384,1.24763296,0.45477560,0.00355708,0.21269674,0.01776458,0.16719104
-4.40920460,0.84357790,1.14513150,0.41689022,0.00320904,0.19496675,0.01614237,0.15034751
-4.40320160,0.76578406,1.04528057,0.38013195,0.00288326,0.17765607,0.01458899,0.13470687
-4.39719860,0.69180118,0.94909982,0.34479101,0.00258047,0.16095281,0.01311546,0.12028042
-4.39119560,0.62208577,0.85751644,0.31112977,0.00230139,0.14502564,0.01173139,0.10707609
-4.38519260,0.55703612,0.77135472,0.27937885,0.00204666,0.13002183,0.01044491,0.09509863
-4.37918959,0.49698916,0.69133074,0.24973463,0.00181685,0.11606629,0.00926257,0.08434993
-4.37318659,0.44222009,0.61805206,0.22235825,0.00161247,0.10326162,0.00818942,0.07482953
-4.36718359,0.39294461,0.55202175,0.19737598,0.00143391,0.09168901,0.00722907,0.06653525
-4.36118059,0.34932323,0.49364599,0.17488081,0.00128149,0.08140986,0.00638381,0.05946397
-4.35517759,0.31146729,0.44324450,0.15493510,0.00115549,0.07246794,0.00565481,0.05361242
-4.34917459,0.27944610,0.40106263,0.13757394,0.00105613,0.06489189,0.00504229,0.04897799
-4.34317159,0.25329459,0.36728419,0.12280907,0.00098361,0.05869789,0.00454570,0.04555945
-4.33716858,0.23302090,0.34204392,0.11063292,0.00093814,0.05389223,0.00416397,0.04335743
-4.33116558,0.21861327,0.32543889,0.10102271,0.00091994,0.05047378,0.00389563,0.04237472
-4.32516258,0.21004584,0.31753769,0.09394414,0.00092928,0.04843600,0.00373897,0.04261619
-4.31915958,0.20728285,0.31838723,0.08935462,0.00096644,0.04776860,0.00369215,0.04408837
-4.31315658,0.21028108,0.32801634,0.08720590,0.00103177,0.04845859,0.00375324,0.04679860
-4.30715358,0.21899031,0.34643621,0.08744581,0.00112561,0.05049079,0.00392026,0.05075380
