energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-3.06453227,0.34005463,0.00023328,0.00542837,0.00140467,0.05094766,0.22164968,0.13029709,0.00000000
-3.05852926,0.30522720,0.00019077,0.00443476,0.00111778,0.04517913,0.20003208,0.11374715,0.00000000
-3.05252626,0.27339783,0.00015589,0.00359861,0.00088347,0.04006615,0.18008934,0.09896765,0.00000000
-3.04652326,0.24433209,0.00012740,0.00290039,0.00069355,0.03552588,0.16171110,0.08582151,0.00000000
-3.04052026,0.21781413,0.00010419,0.00232182,0.00054078,0.03148543,0.14479598,0.07417345,0.00000000
-3.03451726,0.19364705,0.00008534,0.00184604,0.00041882,0.02788153,0.12925149,0.06389188,0.00000000
-3.02851426,0.17165226,0.00007005,0.00145777,0.00032217,0.02465999,0.11499341,0.05485033,0.00000000
-3.02251126,0.15166822,0.00005764,0.00114332,0.00024616,0.02177482,0.10194491,0.04692859,0.00000000
-3.01650825,0.13354871,0.00004756,0.00089057,0.00018681,0.01918739,0.09003546,0.04001347,0.00000000
-3.01050525,0.11716089,0.00003936,0.00068894,0.00014082,0.01686542,0.07919973,0.03399931,0.00000000
-3.00450225,0.10238325,0.00003266,0.00052931,0.00010544,0.01478200,0.06937645,0.02878827,0.00000000
-2.99849925,0.08910381,0.00002717,0.00040388,0.00007842,0.01291467,0.06050748,0.02429036,0.00000000
-2.99249625,0.07721842,0.00002265,0.00030605,0.00005793,0.01124458,0.05253705,0.02042346,0.00000000
-2.98649325,0.06662942,0.00001891,0.00023033,0.00004251,0.00975577,0.04541118,0.01711301,0.00000000
-2.98049025,0.05724461,0.00001580,0.00017215,0.00003099,0.00843456,0.03907733,0.01429186,0.00000000
-2.97448724,0.04897666,0.00001321,0.00012780,0.00002244,0.00726909,0.03348440,0.01189984,0.00000000
-2.96848424,0.04174275,0.00001104,0.00009425,0.00001615,0.00624896,0.02858275,0.00988347,0.00000000
-2.96248124,0.03546455,0.00000923,0.00006906,0.00001155,0.00536501,0.02432454,0.00819551,0.00000000
-2.95647824,0.03006855,0.00000771,0.00005031,0.00000822,0.00460920,0.02066422,0.00679468,0.00000000
-2.95047524,0.02548641,0.00000645,0.00003649,0.00000583,0.00397456,0.01755900,0.00564521,0.00000000
-2.94447224,0.02165565,0.00000540,0.00002641,0.00000414,0.00345523,0.01496955,0.00471650,0.00000000
-2.93846923,0.01852026,0.00000454,0.00001918,0.00000297,0.00304656,0.01286061,0.00398287,0.00000000
-2.93246623,0.01603145,0.00000386,0.00001410,0.00000219,0.00274519,0.01120163,0.00342315,0.00000000
-2.92646323,0.01414829,0.00000334,0.00001069,0.00000171,0.00254926,0.00996739,0.00302050,0.00000000
-2.92046023,0.01283837,0.00000297,0.00000858,0.00000147,0.00245849,0.00913850,0.00276208,0.00000000
-2.91445723,0.01207833,0.00000274,0.00000755,0.00000144,0.00247438,0.00870186,0.00263888,0.00000000
-2.90845423,0.01185423,0.00000267,0.00000747,0.00000162,0.00260031,0.00865100,0.00264546,0.00000000
-2.90245123,0.01216187,0.00000277,0.00000829,0.00000203,0.00284169,0.00898632,0.00277978,0.00000000
-2.89644822,0.01300689,0.00000304,0.00001006,0.00000271,0.00320603,0.00971516,0.00304298,0.00000000
-2.89044522,0.01440481,0.00000352,0.00001292,0.00000375,0.00370298,0.01085183,0.00343926,0.00000000
-2.88444222,0.01638089,0.00000424,0.00001708,0.00000526,0.00434446,0.01241749,0.00397564,0.00000000
-2.87843922,0.01896984,0.00000525,0.00002285,0.00000739,0.00514457,0.01443994,0.00466187,0.00000000
-2.87243622,0.02221555,0.00000662,0.00003066,0.00001037,0.00611969,0.01695332,0.00551022,0.00000000
-2.86643322,0.02617065,0.00000843,0.00004105,0.00001450,0.00728838,0.01999779,0.00653537,0.00000000
-2.86043022,0.03089601,0.00001077,0.00005471,0.00002016,0.00867140,0.02361906,0.00775427,0.00000000
-2.85442721,0.03646033,0.00001377,0.00007251,0.00002786,0.01029166,0.02786806,0.00918604,0.00000000
-2.84842421,0.04293962,0.00001756,0.00009551,0.00003829,0.01217416,0.03280044,0.01085184,0.00000000
-2.84242121,0.05041681,0.00002233,0.00012498,0.00005229,0.01434601,0.03847622,0.01277480,0.00000000
-2.83641821,0.05898129,0.00002827,0.00016247,0.00007096,0.01683633,0.04495942,0.01497995,0.00000000
-2.83041521,0.06872857,0.00003562,0.00020980,0.00009570,0.01967625,0.05231770,0.01749416,0.00000000
-2.82441221,0.07975995,0.00004464,0.00026911,0.00012825,0.02289885,0.06062209,0.02034608,0.00000000
-2.81840920,0.09218218,0.00005564,0.00034289,0.00017077,0.02653906,0.06994672,0.02356609,0.00000000
-2.81240620,0.10610701,0.00006895,0.00043400,0.00022595,0.03063357,0.08036847,0.02718618,0.00000000
-2.80640320,0.12165071,0.00008493,0.00054571,0.00029702,0.03522065,0.09196667,0.03123987,0.00000000
-2.80040020,0.13893322,0.00010399,0.00068165,0.00038794,0.04033980,0.10482256,0.03576193,0.00000000
-2.79439720,0.15807711,0.00012654,0.00084588,0.00050339,0.04603139,0.11901860,0.04078809,0.00000000
-2.78839420,0.17920594,0.00015301,0.00104284,0.00064896,0.05233604,0.13463748,0.04635460,0.00000000
-2.78239120,0.20244214,0.00018383,0.00127731,0.00083116,0.05929382,0.15176072,0.05249758,0.00000000
-2.77638819,0.22790417,0.00021944,0.00155441,0.00105751,0.06694326,0.17046685,0.05925220,0.00000000
-2.77038519,0.25570290,0.00026025,0.00187947,0.00133664,0.07532005,0.19082905,0.06665163,0.00000000
-2.76438219,0.28593720,0.00030660,0.00225799,0.00167825,0.08445552,0.21291222,0.07472583,0.00000000
-2.75837919,0.31868872,0.00035883,0.00269549,0.00209317,0.09437494,0.23676946,0.08349998,0.00000000
-2.75237619,0.35401594,0.00041714,0.00319741,0.00259325,0.10509550,0.26243810,0.09299289,0.00000000
-2.74637319,0.39194763,0.00048168,0.00376893,0.00319130,0.11662428,0.28993523,0.10321512,0.00000000
-2.74037019,0.43247606,0.00055244,0.00441480,0.00390088,0.12895609,0.31925299,0.11416713,0.00000000
-2.73436718,0.47555004,0.00062932,0.00513916,0.00473610,0.14207139,0.35035386,0.12583736,0.00000000
-2.72836418,0.52106845,0.00071204,0.00594532,0.00571129,0.15593443,0.38316603,0.13820047,0.00000000
-2.72236118,0.56887449,0.00080015,0.00683560,0.00684059,0.17049166,0.41757946,0.15121583,0.00000000
-2.71635818,0.61875126,0.00089306,0.00781106,0.00813749,0.18567069,0.45344269,0.16482636,0.00000000
-2.71035518,0.67041903,0.00098999,0.00887135,0.00961431,0.20137988,0.49056087,0.17895792,0.00000000
-2.70435218,0.72353479,0.00109001,0.01001454,0.01128157,0.21750865,0.52869533,0.19351922,0.00000000
-2.69834917,0.77769436,0.00119203,0.01123694,0.01314736,0.23392873,0.56756497,0.20840262,0.00000000
-2.69234617,0.83243737,0.00129487,0.01253304,0.01521668,0.25049633,0.60684964,0.22348557,0.00000000
-2.68634317,0.88725527,0.00139720,0.01389539,0.01749075,0.26705528,0.64619568,0.23863301,0.00000000
-2.68034017,0.94160240,0.00149767,0.01531465,0.01996640,0.28344112,0.68522355,0.25370051,0.00000000
-2.67433717,0.99490975,0.00159491,0.01677960,0.02263552,0.29948597,0.72353751,0.26853818,0.00000000
-2.66833417,1.04660131,0.00168755,0.01827727,0.02548459,0.31502418,0.76073696,0.28299526,0.00000000
-2.66233117,1.09611209,0.00177433,0.01979313,0.02849437,0.32989833,0.79642918,0.29692517,0.00000000
-2.65632816,1.14290736,0.00185408,0.02131136,0.03163979,0.34396542,0.83024282,0.31019075,0.00000000
-2.65032516,1.18650203,0.00192583,0.02281513,0.03488998,0.35710301,0.86184156,0.32266958,0.00000000
-2.64432216,1.22647935,0.00198879,0.02428702,0.03820860,0.36921477,0.89093728,0.33425900,0.00000000
-2.63831916,1.26250776,0.00204243,0.02570940,0.04155433,0.38023531,0.91730194,0.34488058,0.00000000
-2.63231616,1.29435505,0.00208648,0.02706497,0.04488164,0.39013382,0.94077761,0.35448374,0.00000000
-2.62631316,1.32189889,0.00212096,0.02833717,0.04814183,0.39891632,0.96128379,0.36304831,0.00000000
-2.62031016,1.34513288,0.00214616,0.02951073,0.05128411,0.40662622,0.97882165,0.37058582,0.00000000
-2.61430715,1.36416774,0.00216264,0.03057211,0.05425707,0.41334318,0.99347476,0.37713929,0.00000000
-2.60830415,1.37922722,0.00217122,0.03150999,0.05701003,0.41918003,1.00540599,0.38278161,0.00000000
-2.60230115,1.39063868,0.00217291,0.03231562,0.05949465,0.42427799,1.01485070,0.38761235,0.00000000
-2.59629815,1.39881876,0.00216890,0.03298314,0.06166635,0.42880017,1.02210624,0.39175321,0.00000000
-2.59029515,1.40425449,0.00216048,0.03350985,0.06348584,0.43292373,1.02751840,0.39534218,0.00000000
-2.58429215,1.40748079,0.00214900,0.03389627,0.06492031,0.43683104,1.03146509,0.39852681,0.00000000
-2.57828914,1.40905543,0.00213577,0.03414621,0.06594459,0.44070012,1.03433829,0.40145673,0.00000000
-2.57228614,1.40953255,0.00212204,0.03426659,0.06654195,0.44469507,1.03652503,0.40427593,0.00000000
-2.56628314,1.40943621,0.00210892,0.03426728,0.06670465,0.44895674,1.03838832,0.40711514,0.00000000
-2.56028014,1.40923517,0.00209732,0.03416067,0.06643414,0.45359438,1.04024921,0.41008469,0.00000000
-2.55427714,1.40932052,0.00208792,0.03396130,0.06574092,0.45867848,1.04237073,0.41326835,0.00000000
-2.54827414,1.40998696,0.00208114,0.03368530,0.06464413,0.46423555,1.04494478,0.41671833,0.00000000
-2.54227114,1.41141918,0.00207711,0.03334976,0.06317079,0.47024479,1.04808265,0.42045194,0.00000000
-2.53626813,1.41368381,0.00207566,0.03297215,0.06135474,0.47663722,1.05180968,0.42444999,0.00000000
-2.53026513,1.41672759,0.00207636,0.03256966,0.05923548,0.48329717,1.05606452,0.42865704,0.00000000
-2.52426213,1.42038181,0.00207852,0.03215860,0.05685672,0.49006616,1.06070309,0.43298374,0.00000000
-2.51825913,1.42437298,0.00208122,0.03175383,0.05426498,0.49674907,1.06550694,0.43731087,0.00000000
-2.51225613,1.42833907,0.00208339,0.03136826,0.05150803,0.50312231,1.07019592,0.44149520,0.00000000
-2.50625313,1.43185068,0.00208384,0.03101251,0.04863351,0.50894353,1.07444426,0.44537670,0.00000000
-2.50025013,1.43443584,0.00208132,0.03069464,0.04568758,0.51396257,1.07789944,0.44878683,0.00000000
-2.49424712,1.43560749,0.00207458,0.03042002,0.04271370,0.51793294,1.08020285,0.45155756,0.00000000
-2.48824412,1.43489187,0.00206246,0.03019135,0.03975172,0.52062339,1.08101106,0.45353050,0.00000000
-2.48224112,1.43185669,0.00204391,0.03000882,0.03683707,0.52182894,1.08001685,0.45456584,0.00000000
-2.47623812,1.42613732,0.00201806,0.02987035,0.03400024,0.52138087,1.07696859,0.45455057,0.00000000
-2.47023512,1.41745989,0.00198425,0.02977203,0.03126648,0.51915510,1.07168722,0.45340552,0.00000000
-2.46423212,1.40565993,0.00194206,0.02970851,0.02865578,0.51507866,1.06407967,0.45109090,0.00000000
-2.45822911,1.39069569,0.00189135,0.02967355,0.02618293,0.50913390,1.05414823,0.44761001,0.00000000
-2.45222611,1.37265532,0.00183221,0.02966052,0.02385788,0.50136015,1.04199514,0.44301090,0.00000000
-2.44622311,1.35175765,0.00176503,0.02966297,0.02168614,0.49185301,1.02782221,0.43738594,0.00000000
-2.44022011,1.32834632,0.00169041,0.02967501,0.01966934,0.48076099,1.01192531,0.43086910,0.00000000
-2.43421711,1.30287763,0.00160917,0.02969175,0.01780584,0.46828001,0.99468415,0.42363133,0.00000000
-2.42821411,1.27590266,0.00152231,0.02970961,0.01609132,0.45464582,0.97654740,0.41587393,0.00000000
-2.42221111,1.24804440,0.00143096,0.02972639,0.01451943,0.44012480,0.95801427,0.40782043,0.00000000
-2.41620810,1.21997098,0.00133635,0.02974143,0.01308234,0.42500352,0.93961294,0.39970721,0.00000000
-2.41020510,1.19236635,0.00123973,0.02975540,0.01177134,0.40957768,0.92187715,0.39177333,0.00000000
-2.40420210,1.16589961,0.00114239,0.02977015,0.01057721,0.39414072,0.90532186,0.38425004,0.00000000
-2.39819910,1.14119458,0.00104555,0.02978836,0.00949069,0.37897288,0.89041916,0.37735041,0.00000000
-2.39219610,1.11880093,0.00095036,0.02981314,0.00850272,0.36433086,0.87757555,0.37125960,0.00000000
-2.38619310,1.09916826,0.00085787,0.02984753,0.00760471,0.35043881,0.86711168,0.36612620,0.00000000
-2.38019010,1.08262436,0.00076900,0.02989403,0.00678866,0.33748083,0.85924552,0.36205508,0.00000000
-2.37418709,1.06935863,0.00068452,0.02995414,0.00604727,0.32559527,0.85407977,0.35910195,0.00000000
-2.36818409,1.05941151,0.00060504,0.03002791,0.00537395,0.31487111,0.85159414,0.35727017,0.00000000
-2.36218109,1.05267037,0.00053102,0.03011358,0.00476281,0.30534646,0.85164290,0.35650960,0.00000000
-2.35617809,1.04887208,0.00046276,0.03020740,0.00420864,0.29700917,0.85395795,0.35671795,0.00000000
-2.35017509,1.04761228,0.00040042,0.03030345,0.00370679,0.28979945,0.85815720,0.35774423,0.00000000
-2.34417209,1.04836072,0.00034401,0.03039370,0.00325316,0.28361440,0.86375801,0.35939443,0.00000000
-2.33816908,1.05048218,0.00029345,0.03046820,0.00284406,0.27831411,0.87019513,0.36143901,0.00000000
-2.33216608,1.05326190,0.00024853,0.03051537,0.00247615,0.27372904,0.87684226,0.36362193,0.00000000
-2.32616308,1.05593444,0.00020899,0.03052244,0.00214639,0.26966832,0.88303639,0.36567088,0.00000000
-2.32016008,1.05771451,0.00017448,0.03047597,0.00185193,0.26592865,0.88810369,0.36730804,0.00000000
-2.31415708,1.05782854,0.00014463,0.03036245,0.00159012,0.26230324,0.89138593,0.36826119,0.00000000
-2.30815408,1.05554540,0.00011903,0.03016896,0.00135842,0.25859053,0.89226607,0.36827438,0.00000000
-2.30215108,1.05020503,0.00009726,0.02988374,0.00115438,0.25460236,0.89019204,0.36711787,0.00000000
-2.29614807,1.04124358,0.00007890,0.02949682,0.00097567,0.25017107,0.88469755,0.36459684,0.00000000
-2.29014507,1.02821416,0.00006355,0.02900056,0.00082002,0.24515546,0.87541913,0.36055855,0.00000000
-2.28414207,1.01080224,0.00005081,0.02838999,0.00068526,0.23944534,0.86210859,0.35489754,0.00000000
-2.27813907,0.98883526,0.00004034,0.02766319,0.00056929,0.23296452,0.84464062,0.34755886,0.00000000
-2.27213607,0.96228610,0.00003180,0.02682140,0.00047013,0.22567225,0.82301520,0.33853917,0.00000000
-2.26613307,0.93127062,0.00002488,0.02586902,0.00038588,0.21756304,0.79735490,0.32788567,0.00000000
-2.26013007,0.89603947,0.00001933,0.02481354,0.00031478,0.20866513,0.76789749,0.31569309,0.00000000
-2.25412706,0.85696492,0.00001491,0.02366521,0.00025517,0.19903760,0.73498424,0.30209895,0.00000000
-2.24812406,0.81452350,0.00001142,0.02243672,0.00020555,0.18876643,0.69904470,0.28727736,0.00000000
-2.24212106,0.76927544,0.00000868,0.02114271,0.00016451,0.17795979,0.66057888,0.27143164,0.00000000
-2.23611806,0.72184206,0.00000656,0.01979925,0.00013082,0.16674275,0.62013769,0.25478639,0.00000000
-2.23011506,0.67288226,0.00000491,0.01842327,0.00010335,0.15525175,0.57830260,0.23757909,0.00000000
-2.22411206,0.62306913,0.00000366,0.01703198,0.00008112,0.14362917,0.53566555,0.22005189,0.00000000
-2.21810905,0.57306787,0.00000270,0.01564233,0.00006325,0.13201803,0.49280997,0.20244385,0.00000000
-2.21210605,0.52351577,0.00000198,0.01427049,0.00004898,0.12055737,0.45029360,0.18498389,0.00000000
-2.20610305,0.47500504,0.00000144,0.01293142,0.00003768,0.10937817,0.40863373,0.16788478,0.00000000
-2.20010005,0.42806895,0.00000104,0.01163850,0.00002880,0.09860013,0.36829543,0.15133836,0.00000000
-2.19409705,0.38317168,0.00000075,0.01040325,0.00002186,0.08832936,0.32968280,0.13551200,0.00000000
-2.18809405,0.34070187,0.00000053,0.00923514,0.00001648,0.07865686,0.29313353,0.12054644,0.00000000
-2.18209105,0.30096985,0.00000038,0.00814155,0.00001234,0.06965804,0.25891653,0.10655494,0.00000000
-2.17608804,0.26420827,0.00000027,0.00712768,0.00000917,0.06139296,0.22723254,0.09362358,0.00000000
-2.17008504,0.23057569,0.00000018,0.00619672,0.00000677,0.05390730,0.19821724,0.08181269,0.00000000
-2.16408204,0.20016272,0.00000013,0.00534992,0.00000497,0.04723401,0.17194651,0.07115912,0.00000000
-2.15807904,0.17300000,0.00000009,0.00458681,0.00000362,0.04139529,0.14844336,0.06167918,0.00000000
-2.15207604,0.14906761,0.00000006,0.00390542,0.00000262,0.03640502,0.12768594,0.05337208,0.00000000
-2.14607304,0.12830515,0.00000004,0.00330254,0.00000188,0.03227123,0.10961628,0.04622361,0.00000000
-2.14007004,0.11062197,0.00000003,0.00277396,0.00000134,0.02899860,0.09414908,0.04020982,0.00000000
-2.13406703,0.09590716,0.00000002,0.00231474,0.00000095,0.02659086,0.08118028,0.03530061,0.00000000
-2.12806403,0.08403868,0.00000001,0.00191944,0.00000067,0.02505285,0.07059502,0.03146296,0.00000000
-2.12206103,0.07489140,0.00000001,0.00158234,0.00000047,0.02439217,0.06227459,0.02866378,0.00000000
-2.11605803,0.06834371,0.00000001,0.00129766,0.00000032,0.02462046,0.05610226,0.02687213,0.00000000
-2.11005503,0.06428253,0.00000000,0.00105968,0.00000022,0.02575396,0.05196776,0.02606087,0.00000000
-2.10405203,0.06260666,0.00000000,0.00086289,0.00000016,0.02781359,0.04977041,0.02620760,0.00000000
-2.09804902,0.06322829,0.00000000,0.00070212,0.00000011,0.03082429,0.04942073,0.02729496,0.00000000
-2.09204602,0.06607291,0.00000000,0.00057255,0.00000008,0.03481380,0.05084078,0.02931018,0.00000000
-2.08604302,0.07107758,0.00000000,0.00046980,0.00000006,0.03981073,0.05396307,0.03224404,0.00000000
-2.08004002,0.07818780,0.00000000,0.00038994,0.00000005,0.04584218,0.05872844,0.03608925,0.00000000
-2.07403702,0.08735314,0.00000000,0.00032950,0.00000005,0.05293078,0.06508292,0.04083832,0.00000000
-2.06803402,0.09852194,0.00000000,0.00028540,0.00000005,0.06109138,0.07297375,0.04648107,0.00000000
-2.06203102,0.11163541,0.00000000,0.00025501,0.00000007,0.07032757,0.08234500,0.05300185,0.00000000
-2.05602801,0.12662131,0.00000000,0.00023604,0.00000011,0.08062804,0.09313281,0.06037670,0.00000000
-2.05002501,0.14338779,0.00000000,0.00022654,0.00000016,0.09196311,0.10526071,0.06857053,0.00000000
-2.04402201,0.16181752,0.00000000,0.00022485,0.00000025,0.10428150,0.11863513,0.07753446,0.00000000
-2.03801901,0.18176269,0.00000000,0.00022955,0.00000038,0.11750767,0.13314156,0.08720359,0.00000000
-2.03201601,0.20304096,0.00000000,0.00023942,0.00000058,0.13153981,0.14864146,0.09749526,0.00000000
-2.02601301,0.22543295,0.00000000,0.00025341,0.00000087,0.14624872,0.16497017,0.10830796,0.00000000
-2.02001001,0.24868134,0.00000000,0.00027063,0.00000132,0.16147772,0.18193616,0.11952109,0.00000000
-2.01400700,0.27249178,0.00000001,0.00029026,0.00000197,0.17704370,0.19932151,0.13099546,0.00000000
-2.00800400,0.29653583,0.00000001,0.00031164,0.00000293,0.19273942,0.21688399,0.14257487,0.00000000
-2.00200100,0.32045590,0.00000001,0.00033414,0.00000432,0.20833699,0.23436049,0.15408848,0.00000000
-1.99599800,0.34387201,0.00000002,0.00035724,0.00000633,0.22359257,0.25147196,0.16535420,0.00000000
-1.98999500,0.36639041,0.00000003,0.00038050,0.00000922,0.23825213,0.26792959,0.17618280,0.00000000
-1.98399200,0.38761359,0.00000004,0.00040360,0.00001332,0.25205807,0.28344203,0.18638272,0.00000000
-1.97798899,0.40715138,0.00000005,0.00042631,0.00001911,0.26475651,0.29772356,0.19576538,0.00000000
-1.97198599,0.42463272,0.00000008,0.00044855,0.00002724,0.27610494,0.31050257,0.20415077,0.00000000
-1.96598299,0.43971763,0.00000011,0.00047044,0.00003855,0.28587990,0.32153034,0.21137308,0.00000000
-1.95997999,0.45210883,0.00000016,0.00049229,0.00005417,0.29388443,0.33058947,0.21728613,0.00000000
-1.95397699,0.46156244,0.00000022,0.00051470,0.00007561,0.29995479,0.33750170,0.22176833,0.00000000
-1.94797399,0.46789741,0.00000030,0.00053861,0.00010480,0.30396631,0.34213484,0.22472697,0.00000000
-1.94197099,0.47100322,0.00000042,0.00056533,0.00014425,0.30583805,0.34440835,0.22610157,0.00000000
-1.93596798,0.47084542,0.00000057,0.00059668,0.00019720,0.30553593,0.34429738,0.22586623,0.00000000
-1.92996498,0.46746892,0.00000078,0.00063502,0.00026772,0.30307435,0.34183521,0.22403074,0.00000000
-1.92396198,0.46099884,0.00000106,0.00068337,0.00036098,0.29851613,0.33711384,0.22064054,0.00000000
-1.91795898,0.45163893,0.00000142,0.00074553,0.00048341,0.29197080,0.33028283,0.21577539,0.00000000
-1.91195598,0.43966776,0.00000189,0.00082614,0.00064293,0.28359139,0.32154652,0.20954695,0.00000000
-1.90595298,0.42543280,0.00000251,0.00093086,0.00084929,0.27356973,0.31115969,0.20209534,0.00000000
-1.89994997,0.40934285,0.00000330,0.00106644,0.00111427,0.26213069,0.29942196,0.19358475,0.00000000
-1.89394697,0.39185900,0.00000432,0.00124084,0.00145205,0.24952552,0.28667120,0.18419858,0.00000000
-1.88794397,0.37348478,0.00000561,0.00146336,0.00187945,0.23602461,0.27327623,0.17413401,0.00000000
-1.88194097,0.35475575,0.00000724,0.00174468,0.00241630,0.22191000,0.25962915,0.16359646,0.00000000
-1.87593797,0.33622883,0.00000928,0.00209696,0.00308566,0.20746792,0.24613748,0.15279414,0.00000000
-1.86993497,0.31847203,0.00001182,0.00253386,0.00391411,0.19298175,0.23321649,0.14193277,0.00000000
-1.86393197,0.30205441,0.00001496,0.00307048,0.00493188,0.17872546,0.22128176,0.13121086,0.00000000
-1.85792896,0.28753680,0.00001881,0.00372333,0.00617302,0.16495784,0.21074221,0.12081547,0.00000000
-1.85192596,0.27546313,0.00002349,0.00451016,0.00767532,0.15191763,0.20199358,0.11091873,0.00000000
-1.84592296,0.26635251,0.00002915,0.00544971,0.00948024,0.13981965,0.19541243,0.10167509,0.00000000
-1.83991996,0.26069186,0.00003593,0.00656143,0.01163255,0.12885176,0.19135053,0.09321925,0.00000000
-1.83391696,0.25892905,0.00004402,0.00786505,0.01417991,0.11917291,0.19012961,0.08566493,0.00000000
-1.82791396,0.26146640,0.00005358,0.00938008,0.01717215,0.11091191,0.19203637,0.07910411,0.00000000
-1.82191096,0.26865424,0.00006479,0.01112521,0.02066038,0.10416699,0.19731754,0.07360706,0.00000000
-1.81590795,0.28078462,0.00007786,0.01311767,0.02469588,0.09900591,0.20617515,0.06922263,0.00000000
-1.80990495,0.29808491,0.00009297,0.01537243,0.02932872,0.09546664,0.21876166,0.06597901,0.00000000
-1.80390195,0.32071145,0.00011031,0.01790146,0.03460623,0.09355828,0.23517525,0.06388476,0.00000000
-1.79789895,0.34874314,0.00013005,0.02071290,0.04057121,0.09326239,0.25545519,0.06293001,0.00000000
-1.79189595,0.38217551,0.00015237,0.02381033,0.04726009,0.09453437,0.27957757,0.06308773,0.00000000
-1.78589295,0.42091523,0.00017740,0.02719196,0.05470085,0.09730510,0.30745160,0.06431519,0.00000000
-1.77988994,0.46477570,0.00020525,0.03085011,0.06291104,0.10148274,0.33891666,0.06655541,0.00000000
-1.77388694,0.51347403,0.00023599,0.03477065,0.07189573,0.10695468,0.37374070,0.06973867,0.00000000
-1.76788394,0.56663004,0.00026965,0.03893276,0.08164567,0.11358973,0.41162006,0.07378423,0.00000000
-1.76188094,0.62376764,0.00030622,0.04330888,0.09213560,0.12124066,0.45218128,0.07860209,0.00000000
-1.75587794,0.68431918,0.00034561,0.04786490,0.10332293,0.12974706,0.49498509,0.08409500,0.00000000
-1.74987494,0.74763296,0.00038768,0.05256063,0.11514672,0.13893863,0.53953284,0.09016070,0.00000000
-1.74387194,0.81298429,0.00043223,0.05735064,0.12752728,0.14863900,0.58527554,0.09669445,0.00000000
-1.73786893,0.87959014,0.00047899,0.06218531,0.14036622,0.15866994,0.63162538,0.10359190,0.00000000
-1.73186593,0.94662713,0.00052764,0.06701221,0.15354717,0.16885615,0.67796978,0.11075223,0.00000000
-1.72586293,1.01325273,0.00057778,0.07177769,0.16693712,0.17903035,0.72368751,0.11808160,0.00000000
-1.71985993,1.07862895,0.00062898,0.07642872,0.18038850,0.18903870,0.76816650,0.12549690,0.00000000
-1.71385693,1.14194790,0.00068076,0.08091478,0.19374173,0.19874638,0.81082268,0.13292950,0.00000000
-1.70785393,1.20245824,0.00073261,0.08518991,0.20682857,0.20804310,0.85111926,0.14032918,0.00000000
-1.70185093,1.25949140,0.00078400,0.08921465,0.21947579,0.21684831,0.88858544,0.14766784,0.00000000
-1.69584792,1.31248656,0.00083442,0.09295790,0.23150931,0.22511592,0.92283391,0.15494296,0.00000000
-1.68984492,1.36101304,0.00088336,0.09639856,0.24275864,0.23283818,0.95357614,0.16218047,0.00000000
-1.68384192,1.40478895,0.00093035,0.09952690,0.25306133,0.24004861,0.98063459,0.16943706,0.00000000
-1.67783892,1.44369511,0.00097499,0.10234552,0.26226741,0.24682350,1.00395125,0.17680140,0.00000000
-1.67183592,1.47778314,0.00101692,0.10486988,0.27024355,0.25328204,1.02359185,0.18439440,0.00000000
-1.66583292,1.50727712,0.00105590,0.10712836,0.27687683,0.25958467,1.03974515,0.19236811,0.00000000
-1.65982991,1.53256832,0.00109177,0.10916174,0.28207789,0.26592973,1.05271736,0.20090319,0.00000000
-1.65382691,1.55420270,0.00112445,0.11102224,0.28578343,0.27254822,1.06292146,0.21020491,0.00000000
-1.64782391,1.57286157,0.00115400,0.11277193,0.28795781,0.27969678,1.07086171,0.22049758,0.00000000
-1.64182091,1.58933556,0.00118056,0.11448076,0.28859378,0.28764903,1.07711384,0.23201742,0.00000000
-1.63581791,1.60449304,0.00120436,0.11622413,0.28771232,0.29668531,1.08230164,0.24500408,0.00000000
-1.62981491,1.61924382,0.00122574,0.11808011,0.28536144,0.30708136,1.08707066,0.25969087,0.00000000
-1.62381191,1.63449961,0.00124506,0.12012648,0.28161426,0.31909603,1.09206026,0.27629405,0.00000000
-1.61780890,1.65113277,0.00126275,0.12243757,0.27656620,0.33295863,1.09787502,0.29500150,0.00000000
-1.61180590,1.66993517,0.00127924,0.12508125,0.27033155,0.34885631,1.10505678,0.31596112,0.00000000
-1.60580290,1.69157875,0.00129497,0.12811585,0.26303959,0.36692211,1.11405855,0.33926958,0.00000000
-1.59979990,1.71657979,0.00131030,0.13158753,0.25483033,0.38722398,1.12522145,0.36496176,0.00000000
-1.59379690,1.74526834,0.00132557,0.13552789,0.24585016,0.40975570,1.13875574,0.39300152,0.00000000
-1.58779390,1.77776461,0.00134100,0.13995213,0.23624759,0.43442973,1.15472698,0.42327432,0.00000000
-1.58179090,1.81396326,0.00135672,0.14485774,0.22616911,0.46107295,1.17304787,0.45558217,0.00000000
-1.57578789,1.85352678,0.00137270,0.15022382,0.21575558,0.48942518,1.19347644,0.48964134,0.00000000
-1.56978489,1.89588843,0.00138883,0.15601106,0.20513904,0.51914117,1.21562065,0.52508323,0.00000000
-1.56378189,1.94026484,0.00140482,0.16216239,0.19444015,0.54979588,1.23894942,0.56145856,0.00000000
-1.55777889,1.98567799,0.00142027,0.16860426,0.18376634,0.58089317,1.26280975,0.59824496,0.00000000
-1.55177589,2.03098591,0.00143467,0.17524855,0.17321060,0.61187776,1.28644917,0.63485802,0.00000000
