energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-3.14857429,4.58955459,0.01642772,0.53352480,0.25995593,2.23442954,1.39672612,1.14579896,0.03937859,0.71547098
-3.14257129,4.67775539,0.01722779,0.51120343,0.26216257,2.31753249,1.38041888,1.16947160,0.03977050,0.71791267
-3.13656828,4.77550427,0.01804903,0.49106469,0.26476674,2.40472489,1.36863677,1.19606982,0.04021772,0.72110442
-3.13056528,4.88239821,0.01888804,0.47316555,0.26775365,2.49572196,1.36124726,1.22543301,0.04072170,0.72495371
-3.12456228,4.99788160,0.01974120,0.45750585,0.27110442,2.59020248,1.35799361,1.25733844,0.04128252,0.72936888
-3.11855928,5.12125008,0.02060460,0.44403182,0.27479570,2.68780875,1.35850438,1.29150290,0.04189873,0.73425969
-3.11255628,5.25165835,0.02147400,0.43264114,0.27879935,2.78814679,1.36230709,1.32758676,0.04256724,0.73953778
-3.10655328,5.38813205,0.02234488,0.42318933,0.28308234,2.89078680,1.36884526,1.36520032,0.04328334,0.74511716
-3.10055028,5.52958345,0.02321240,0.41549712,0.28760674,2.99526440,1.37749821,1.40391238,0.04404073,0.75091458
-3.09454727,5.67483093,0.02407148,0.40935851,0.29232997,3.10108259,1.38760290,1.44326081,0.04483175,0.75684992
-3.08854427,5.82262200,0.02491684,0.40454916,0.29720528,3.20771516,1.39847689,1.48276488,0.04564757,0.76284651
-3.08254127,5.97165947,0.02574314,0.40083492,0.30218244,3.31461156,1.40944178,1.52193896,0.04647853,0.76883135
-3.07653827,6.12063065,0.02654506,0.39798005,0.30720880,3.42120367,1.41984610,1.56030716,0.04731450,0.77473538
-3.07053527,6.26823869,0.02731749,0.39575503,0.31223045,3.52691457,1.42908700,1.59741846,0.04814529,0.78049368
-3.06453227,6.41323571,0.02805570,0.39394372,0.31719372,3.63116934,1.43663002,1.63286169,0.04896104,0.78604570
-3.05852926,6.55445655,0.02875548,0.39234951,0.32204685,3.73340784,1.44202617,1.66628000,0.04975268,0.79133546
-3.05252626,6.69085221,0.02941338,0.39080063,0.32674171,3.83309898,1.44492585,1.69738394,0.05051234,0.79631178
-3.04652326,6.82152169,0.03002687,0.38915413,0.33123560,3.92975603,1.44508918,1.72596286,0.05123369,0.80092845
-3.04052026,6.94574080,0.03059447,0.38729879,0.33549303,4.02295222,1.44239227,1.75189385,0.05191224,0.80514450
-3.03451726,7.06298644,0.03111591,0.38515667,0.33948723,4.11233577,1.43682945,1.77514793,0.05254562,0.80892430
-3.02851426,7.17295498,0.03159222,0.38268346,0.34320151,4.19764337,1.42851115,1.79579294,0.05313369,0.81223769
-3.02251126,7.27557328,0.03202572,0.37986756,0.34663021,4.27871098,1.41765778,1.81399284,0.05367864,0.81506000
-3.01650825,7.37100117,0.03242004,0.37672801,0.34977920,4.35548117,1.40458972,1.83000335,0.05418488,0.81737192
-3.01050525,7.45962459,0.03278000,0.37331138,0.35266585,4.42800601,1.38971374,1.84416377,0.05465895,0.81915925
-3.00450225,7.54203892,0.03311147,0.36968776,0.35531856,4.49644488,1.37350651,1.85688523,0.05510924,0.82041254
-2.99849925,7.61902252,0.03342114,0.36594594,0.35777557,4.56105699,1.35649567,1.86863553,0.05554568,0.82112646
-2.99249625,7.69150109,0.03371628,0.36218812,0.36008336,4.62218840,1.33923927,1.87992115,0.05597928,0.82129913
-2.98649325,7.76050405,0.03400436,0.35852422,0.36229455,4.68025412,1.32230427,1.89126699,0.05642169,0.82093128
-2.98049025,7.82711468,0.03429275,0.35506607,0.36446534,4.73571588,1.30624499,1.90319459,0.05688468,0.82002528
-2.97448724,7.89241626,0.03458832,0.35192178,0.36665279,4.78905685,1.29158222,1.91619971,0.05737956,0.81858424
-2.96848424,7.95743679,0.03489710,0.34919034,0.36891193,4.84075464,1.27878391,1.93073021,0.05791673,0.81661105
-2.96248124,8.02309544,0.03522392,0.34695691,0.37129288,4.89125427,1.26824808,1.94716515,0.05850508,0.81410762
-2.95647824,8.09015343,0.03557215,0.34528872,0.37383825,4.94094296,1.26028863,1.96579622,0.05915167,0.81107428
-2.95047524,8.15917263,0.03594341,0.34423196,0.37658081,4.99012833,1.25512460,1.98681227,0.05986124,0.80750938
-2.94447224,8.23048426,0.03633746,0.34380968,0.37954172,5.03902186,1.25287329,2.01028777,0.06063607,0.80340940
-2.93846923,8.30417000,0.03675210,0.34402079,0.38272939,5.08772882,1.25354743,2.03617587,0.06147572,0.79876921
-2.93246623,8.38005703,0.03718323,0.34484022,0.38613896,5.13624565,1.25705649,2.06430661,0.06237710,0.79358292
-2.92646323,8.45772764,0.03762492,0.34622012,0.38975261,5.18446523,1.26321213,2.09439023,0.06333448,0.78784501
-2.92046023,8.53654336,0.03806969,0.34809220,0.39354058,5.23219012,1.27173727,2.12602590,0.06433976,0.78155186
-2.91445723,8.61568249,0.03850874,0.35037093,0.39746281,5.27915289,1.28227867,2.15871523,0.06538274,0.77470354
-2.90845423,8.69418914,0.03893238,0.35295742,0.40147125,5.32504254,1.29442208,2.19188035,0.06645160,0.76730582
-2.90245123,8.77103102,0.03933036,0.35574397,0.40551257,5.36953527,1.30770953,2.22488551,0.06753329,0.75937223
-2.89644822,8.84516263,0.03969238,0.35861884,0.40953116,5.41232755,1.32165789,2.25706144,0.06861414,0.75092605
-2.89044522,8.91559021,0.04000849,0.36147106,0.41347222,5.45316920,1.33577770,2.28773120,0.06968032,0.74200207
-2.88444222,8.98143437,0.04026949,0.36419518,0.41728478,5.49189424,1.34959171,2.31623639,0.07071839,0.73264796
-2.87843922,9.04198666,0.04046731,0.36669546,0.42092441,5.52844714,1.36265212,2.34196255,0.07171576,0.72292520
-2.87243622,9.09675659,0.04059533,0.36888957,0.42435547,5.56290256,1.37455578,2.36436245,0.07266108,0.71290926
-2.86643322,9.14550619,0.04064855,0.37071144,0.42755281,5.59547705,1.38495684,2.38297624,0.07354454,0.70268916
-2.86043022,9.18827002,0.04062375,0.37211323,0.43050275,5.62653169,1.39357639,2.39744772,0.07435807,0.69236623
-2.85442721,9.22535950,0.04051954,0.37306630,0.43320336,5.65656529,1.40020858,2.40753578,0.07509542,0.68205215
-2.84842421,9.25735149,0.04033624,0.37356124,0.43566401,5.68619848,1.40472340,2.41312092,0.07575214,0.67186618
-2.84242121,9.28506189,0.04007581,0.37360692,0.43790419,5.71614955,1.40706597,2.41420648,0.07632541,0.66193192
-2.83641821,9.30950625,0.03974156,0.37322872,0.43995184,5.74720366,1.40725266,2.41091490,0.07681385,0.65237349
-2.83041521,9.33185006,0.03933795,0.37246600,0.44184118,5.78017729,1.40536447,2.40347926,0.07721723,0.64331149
-2.82441221,9.35335184,0.03887024,0.37136915,0.44361027,5.81588030,1.40153816,2.39223096,0.07753613,0.63485880
-2.81840920,9.37530287,0.03834420,0.36999616,0.44529843,5.85507790,1.39595574,2.37758413,0.07777159,0.62711653
-2.81240620,9.39896722,0.03776580,0.36840919,0.44694385,5.89845515,1.38883305,2.36001791,0.07792480,0.62017033
-2.80640320,9.42552559,0.03714094,0.36667115,0.44858125,5.94658586,1.38040805,2.34005746,0.07799683,0.61408720
-2.80040020,9.45602627,0.03647522,0.36484257,0.45024006,5.99990806,1.37092942,2.31825473,0.07798836,0.60891296
-2.79439720,9.49134558,0.03577375,0.36297885,0.45194302,6.05870694,1.36064617,2.29516998,0.07789960,0.60467058
-2.78839420,9.53215973,0.03504107,0.36112807,0.45370529,6.12310639,1.34979852,2.27135477,0.07773020,0.60135943
-2.78239120,9.57892882,0.03428109,0.35932943,0.45553415,6.19306904,1.33861054,2.24733704,0.07747928,0.59895540
-2.77638819,9.63189326,0.03349712,0.35761231,0.45742920,6.26840438,1.32728460,2.22360885,0.07714559,0.59741199
-2.77038519,9.69108147,0.03269196,0.35599592,0.45938306,6.34878404,1.31599783,2.20061690,0.07672767,0.59666217
-2.76438219,9.75632773,0.03186797,0.35448959,0.46138241,6.43376283,1.30490034,2.17875601,0.07622413,0.59662107
-2.75837919,9.82729793,0.03102727,0.35309350,0.46340925,6.52280375,1.29411507,2.15836535,0.07563392,0.59718914
-2.75237619,9.90352082,0.03017190,0.35179980,0.46544234,6.61530521,1.28373913,2.13972716,0.07495660,0.59825579
-2.74637319,9.98442247,0.02930393,0.35059401,0.46745862,6.71062862,1.27384604,2.12306771,0.07419269,0.59970333
-2.74037019,10.06936123,0.02842568,0.34945650,0.46943447,6.80812467,1.26448873,2.10855991,0.07334385,0.60141082
-2.73436718,10.15766124,0.02753979,0.34836400,0.47134680,6.90715684,1.25570291,2.09632717,0.07241312,0.60325805
-2.72836418,10.24864261,0.02664929,0.34729108,0.47317385,7.00712116,1.24751049,2.08644804,0.07140504,0.60512914
-2.72236118,10.34164705,0.02575769,0.34621140,0.47489568,7.10746159,1.23992277,2.07896129,0.07032568,0.60691589
-2.71635818,10.43605830,0.02486895,0.34509877,0.47649436,7.20768074,1.23294335,2.07387096,0.06918267,0.60852072
-2.71035518,10.53131709,0.02398741,0.34392797,0.47795387,7.30734623,1.22657054,2.07115123,0.06798504,0.60985918
-2.70435218,10.62693109,0.02311777,0.34267533,0.47925986,7.40609318,1.22079936,2.07075095,0.06674311,0.61086197
-2.69834917,10.72248061,0.02226492,0.34131917,0.48039919,7.50362368,1.21562309,2.07259770,0.06546826,0.61147656
-2.69234617,10.81762096,0.02143388,0.33983993,0.48135949,7.59970411,1.21103454,2.07660144,0.06417267,0.61166832
-2.68634317,10.91208272,0.02062960,0.33822036,0.48212877,7.69416148,1.20702709,2.08265788,0.06286905,0.61142132
-2.68034017,11.00567108,0.01985689,0.33644556,0.48269515,7.78687956,1.20359577,2.09065153,0.06157036,0.61073876
-2.67433717,11.09826516,0.01912026,0.33450300,0.48304684,7.87779566,1.20073836,2.10045874,0.06028952,0.60964306
-2.66833417,11.18981822,0.01842387,0.33238271,0.48317228,7.96689867,1.19845666,2.11195079,0.05903918,0.60817577
-2.66233117,11.28035909,0.01777140,0.33007739,0.48306069,8.05422852,1.19675804,2.12499706,0.05783149,0.60639709
-2.65632816,11.36999487,0.01716608,0.32758276,0.48270271,8.13987707,1.19565721,2.13946851,0.05667790,0.60438525
-2.65032516,11.45891478,0.01661060,0.32489792,0.48209142,8.22399018,1.19517815,2.15524124,0.05558903,0.60223557
-2.64432216,11.54739434,0.01610719,0.32202576,0.48122341,8.30677031,1.19535615,2.17220032,0.05457452,0.60005936
-2.63831916,11.63579916,0.01565763,0.31897347,0.48009993,8.38847897,1.19623974,2.19024356,0.05364301,0.59798239
-2.63231616,11.72458717,0.01526330,0.31575300,0.47872809,8.46943816,1.19789232,2.20928512,0.05280202,0.59614322
-2.62631316,11.81430826,0.01492522,0.31238144,0.47712188,8.55002989,1.20039344,2.22925871,0.05205797,0.59469115
-2.62031016,11.90560024,0.01464417,0.30888128,0.47530293,8.63069314,1.20383926,2.25012011,0.05141610,0.59378383
-2.61430715,11.99918017,0.01442072,0.30528053,0.47330111,8.71191739,1.20834224,2.27184878,0.05088051,0.59358462
-2.60830415,12.09583047,0.01425525,0.30161259,0.47115458,8.79423258,1.21402979,2.29444817,0.05045406,0.59425954
-2.60230115,12.19637946,0.01414801,0.29791589,0.46890953,8.87819514,1.22104183,2.31794467,0.05013844,0.59597407
-2.59629815,12.30167641,0.01409916,0.29423327,0.46661946,8.96437043,1.22952713,2.34238491,0.04993405,0.59888956
-2.59029515,12.41256145,0.01410866,0.29061115,0.46434402,9.05331192,1.23963860,2.36783134,0.04983999,0.60315953
-2.58429215,12.52983141,0.01417634,0.28709840,0.46214737,9.14553799,1.25152749,2.39435618,0.04985403,0.60892587
-2.57828914,12.65420258,0.01430178,0.28374504,0.46009635,9.24150716,1.26533665,2.42203372,0.04997255,0.61631487
-2.57228614,12.78627200,0.01448425,0.28060086,0.45825821,9.34159320,1.28119323,2.45093135,0.05019048,0.62543345
-2.56628314,12.92647908,0.01472263,0.27771384,0.45669825,9.44606099,1.29920090,2.48109953,0.05050135,0.63636535
-2.56028014,13.07506919,0.01501531,0.27512864,0.45547742,9.55504484,1.31943200,2.51256120,0.05089722,0.64916769
-2.55427714,13.23206134,0.01536011,0.27288507,0.45464982,9.66853016,1.34192000,2.54530116,0.05136876,0.66386777
-2.54827414,13.39722152,0.01575421,0.27101671,0.45426049,9.78633975,1.36665248,2.57925600,0.05190528,0.68046041
-2.54227114,13.57004346,0.01619405,0.26954967,0.45434337,9.90812563,1.39356520,2.61430516,0.05249491,0.69890568
-2.53626813,13.74973811,0.01667533,0.26850161,0.45491959,10.03336697,1.42253739,2.65026371,0.05312467,0.71912746
-2.53026513,13.93523277,0.01719297,0.26788095,0.45599616,10.16137448,1.45338870,2.68687751,0.05378073,0.74101263
-2.52426213,14.12518062,0.01774113,0.26768643,0.45756523,10.29130149,1.48587798,2.72382115,0.05444863,0.76441107
-2.51825913,14.31798074,0.01831328,0.26790701,0.45960369,10.42216132,1.51970420,2.76069904,0.05511357,0.78913665
-2.51225613,14.51180842,0.01890226,0.26852198,0.46207342,10.55285048,1.55450947,2.79704994,0.05576069,0.81496909
-2.50625313,14.70465504,0.01950044,0.26950151,0.46492197,10.68217698,1.58988439,2.83235496,0.05637541,0.84165685
-2.50025013,14.89437642,0.02009981,0.27080742,0.46808385,10.80889274,1.62537548,2.86604895,0.05694378,0.86892092
-2.49424712,15.07874814,0.02069220,0.27239422,0.47148207,10.93172893,1.66049479,2.89753490,0.05745279,0.89645962
-2.48824412,15.25552613,0.02126946,0.27421045,0.47503027,11.04943302,1.69473118,2.92620106,0.05789072,0.92395428
-2.48224112,15.42251025,0.02182364,0.27620013,0.47863504,11.16080617,1.72756322,2.95143991,0.05824738,0.95107558
-2.47623812,15.57760882,0.02234723,0.27830445,0.48219850,11.26473966,1.75847312,2.97266847,0.05851444,0.97749058
-2.47023512,15.71890171,0.02283333,0.28046346,0.48562099,11.36024893,1.78696132,2.98934894,0.05868558,1.00287021
-2.46423212,15.84469952,0.02327583,0.28261786,0.48880390,11.44650423,1.81256117,3.00100875,0.05875668,1.02689686
-2.45822911,15.95359677,0.02366959,0.28471075,0.49165228,11.52285643,1.83485323,3.00725930,0.05872591,1.04927207
-2.45222611,16.04451691,0.02401054,0.28668930,0.49407751,11.58885731,1.85347858,3.00781228,0.05859376,1.06972384
-2.44622311,16.11674733,0.02429579,0.28850626,0.49599957,11.64427341,1.86815063,3.00249300,0.05836301,1.08801351
-2.44022011,16.16996303,0.02452368,0.29012131,0.49734916,11.68909286,1.87866497,2.99125003,0.05803863,1.10394178
-2.43421711,16.20423777,0.02469377,0.29150219,0.49806941,11.72352492,1.88490686,2.97416063,0.05762763,1.11735378
-2.42821411,16.22004229,0.02480684,0.29262546,0.49811723,11.74799218,1.88685596,2.95143190,0.05713884,1.12814294
-2.42221111,16.21822947,0.02486479,0.29347707,0.49746424,11.76311553,1.88458821,2.92339732,0.05658267,1.13625346
-2.41620810,16.20000702,0.02487054,0.29405246,0.49609733,11.76969250,1.87827472,2.89050918,0.05597077,1.14168146
-2.41020510,16.16689870,0.02482791,0.29435648,0.49401885,11.76866964,1.86817763,2.85332695,0.05531576,1.14447449
-2.40420210,16.12069562,0.02474144,0.29440280,0.49124636,11.76110999,1.85464321,2.81250237,0.05463083,1.14472972
-2.39819910,16.06339960,0.02461624,0.29421316,0.48781212,11.74815689,1.83809247,2.76876182,0.05392944,1.14259064
-2.39219610,15.99716088,0.02445780,0.29381625,0.48376232,11.73099548,1.81900947,2.72288678,0.05322493,1.13824259
-2.38619310,15.92421277,0.02427180,0.29324634,0.47915607,11.71081357,1.79792814,2.67569329,0.05253025,1.13190715
-2.38019010,15.84680588,0.02406398,0.29254180,0.47406426,11.68876326,1.77541767,2.62801115,0.05185761,1.12383571
-2.37418709,15.76714459,0.02383994,0.29174348,0.46856826,11.66592516,1.75206746,2.58066382,0.05121825,1.11430247
-2.36818409,15.68732833,0.02360504,0.29089297,0.46275864,11.64327645,1.72847185,2.53444955,0.05062226,1.10359707
-2.36218109,15.60929976,0.02336429,0.29003107,0.45673384,11.62166431,1.70521536,2.49012455,0.05007838,1.09201712
-2.35617809,15.53480181,0.02312227,0.28919616,0.45059884,11.60178556,1.68285882,2.44838858,0.04959392,1.07986099
-2.35017509,15.46534486,0.02288307,0.28842290,0.44446387,11.58417354,1.66192692,2.40987321,0.04917475,1.06742099
-2.34417209,15.40218490,0.02265029,0.28774112,0.43844316,11.56919232,1.64289743,2.37513306,0.04882532,1.05497716
-2.33816908,15.34631283,0.02242701,0.28717494,0.43265372,11.55703853,1.62619241,2.34463986,0.04854870,1.04279187
-2.33216608,15.29845464,0.02221585,0.28674231,0.42721412,11.54775025,1.61217156,2.31877921,0.04834681,1.03110538
-2.32616308,15.25908154,0.02201896,0.28645483,0.42224325,11.54122242,1.60112786,2.29784987,0.04822050,1.02013236
-2.32016008,15.22842871,0.02183815,0.28631785,0.41785911,11.53722751,1.59328533,2.28206509,0.04816985,1.01005949
-2.31415708,15.20652098,0.02167488,0.28633105,0.41417750,11.53544040,1.58879894,2.27155567,0.04819433,1.00104408
-2.30815408,15.19320354,0.02153040,0.28648911,0.41131072,11.53546575,1.58775646,2.26637430,0.04829312,0.99321365
-2.30215108,15.18817549,0.02140575,0.28678274,0.40936615,11.53686654,1.59018201,2.26650065,0.04846526,0.98666655
-2.29614807,15.19102432,0.02130189,0.28719986,0.40844483,11.53919207,1.59604098,2.27184701,0.04870996,0.98147319
-2.29014507,15.20125923,0.02121974,0.28772683,0.40863999,11.54200398,1.60524608,2.28226399,0.04902670,0.97767814
-2.28414207,15.21834171,0.02116022,0.28834972,0.41003560,11.54489914,1.61766420,2.29754609,0.04941544,0.97530262
-2.27813907,15.24171180,0.02112434,0.28905556,0.41270487,11.54752810,1.63312358,2.31743698,0.04987664,0.97434741
-2.27213607,15.27080911,0.02111319,0.28983338,0.41670888,11.54960859,1.65142116,2.34163432,0.05041135,0.97479601
-2.26613307,15.30508788,0.02112801,0.29067511,0.42209532,11.55093339,1.67232968,2.36979421,0.05102118,0.97661781
-2.26013007,15.34402569,0.02117018,0.29157618,0.42889731,11.55137248,1.69560425,2.40153520,0.05170814,0.97977120
-2.25412706,15.38712611,0.02124125,0.29253585,0.43713242,11.55086968,1.72098823,2.43644213,0.05247460,0.98420646
-2.24812406,15.43391541,0.02134290,0.29355717,0.44680193,11.54943389,1.74821812,2.47406969,0.05332304,0.98986832
-2.24212106,15.48393434,0.02147695,0.29464671,0.45789030,11.54712593,1.77702746,2.51394607,0.05425583,0.99669808
-2.23611806,15.53672560,0.02164535,0.29581383,0.47036480,11.54404142,1.80714955,2.55557677,0.05527501,1.00463533
-2.23011506,15.59181825,0.02185010,0.29706985,0.48417554,11.54029092,1.83831913,2.59844868,0.05638203,1.01361898
-2.22411206,15.64871012,0.02209325,0.29842688,0.49925563,11.53597810,1.87027293,2.64203456,0.05757748,1.02358798
-2.21810905,15.70684957,0.02237679,0.29989655,0.51552166,11.53117725,1.90274942,2.68579800,0.05886092,1.03448131
-2.21210605,15.76561767,0.02270263,0.30148868,0.53287435,11.52591109,1.93548777,2.72919891,0.06023065,1.04623773
-2.20610305,15.82431222,0.02307250,0.30320996,0.55119953,11.52012992,1.96822644,2.77169946,0.06168361,1.05879501
-2.20010005,15.88213451,0.02348786,0.30506277,0.57036930,11.51369326,2.00070157,2.81277045,0.06321530,1.07208900
-2.19409705,15.93818007,0.02394980,0.30704418,0.59024345,11.50635478,2.03264555,2.85189812,0.06481980,1.08605255
-2.18809405,15.99143424,0.02445895,0.30914524,0.61067112,11.49775157,2.06378604,2.88859103,0.06648979,1.10061441
-2.18209105,16.04077328,0.02501541,0.31135062,0.63149271,11.48739820,2.09384573,2.92238709,0.06821676,1.11569831
-2.17608804,16.08497169,0.02561858,0.31363867,0.65254199,11.47468647,2.12254317,2.95286047,0.06999117,1.13122232
-2.17008504,16.12271594,0.02626712,0.31598185,0.67364848,11.45889101,2.14959468,2.97962814,0.07180276,1.14709859
-2.16408204,16.15262474,0.02695886,0.31834758,0.69464003,11.43918100,2.17471764,3.00235598,0.07364081,1.16323354
-2.15807904,16.17327564,0.02769071,0.32069955,0.71534557,11.41463805,2.19763498,3.02076411,0.07549453,1.17952860
-2.15207604,16.18323734,0.02845859,0.32299924,0.73559796,11.38427979,2.21808090,3.03463136,0.07735343,1.19588147
-2.14607304,16.18110683,0.02925746,0.32520782,0.75523698,11.34708871,2.23580754,3.04379872,0.07920761,1.21218787
-2.14007004,16.16555031,0.03008124,0.32728810,0.77411221,11.30204535,2.25059235,3.04817153,0.08104815,1.22834365
-2.13406703,16.13534617,0.03092286,0.32920660,0.79208586,11.24816477,2.26224568,3.04772037,0.08286738,1.24424729
-2.12806403,16.08942856,0.03177431,0.33093552,0.80903532,11.18453487,2.27061825,3.04248057,0.08465909,1.25980243
-2.12206103,16.02692952,0.03262673,0.33245449,0.82485547,11.11035520,2.27560802,3.03255027,0.08641870,1.27492043
-2.11605803,15.94721772,0.03347047,0.33375208,0.83946046,11.02497442,2.27716586,3.01808713,0.08814335,1.28952265
-2.11005503,15.84993199,0.03429528,0.33482678,0.85278499,10.92792482,2.27529974,2.99930362,0.08983182,1.30354243
-2.10405203,15.73500767,0.03509043,0.33568764,0.86478505,10.81895220,2.27007702,2.97646116,0.09148450,1.31692637
-2.09804902,15.60269419,0.03584494,0.33635418,0.87543786,10.69803954,2.26162444,2.94986314,0.09310311,1.32963506
-2.09204602,15.45356278,0.03654772,0.33685588,0.88474130,10.56542307,2.25012586,2.91984713,0.09469046,1.34164294
-2.08604302,15.28850308,0.03718784,0.33723099,0.89271247,10.42159971,2.23581757,2.88677641,0.09625008,1.35293738
-2.08004002,15.10870854,0.03775473,0.33752484,0.89938580,10.26732505,2.21898135,2.85103115,0.09778580,1.36351697
-2.07403702,14.91565045,0.03823841,0.33778764,0.90481045,10.10360157,2.19993544,2.81299945,0.09930129,1.37338900
-2.06803402,14.71104113,0.03862969,0.33807194,0.90904734,9.93165716,2.17902389,2.77306851,0.10079961,1.38256638
-2.06203102,14.49678743,0.03892041,0.33842980,0.91216575,9.75291423,2.15660469,2.73161614,0.10228270,1.39106405
-2.05602801,14.27493582,0.03910362,0.33890983,0.91423983,9.56895063,2.13303723,2.68900292,0.10375096,1.39889516
-2.05002501,14.04761104,0.03917370,0.33955422,0.91534490,9.38145330,2.10866962,2.64556505,0.10520281,1.40606709
-2.04402201,13.81695041,0.03912655,0.34039593,0.91555395,9.19216648,2.08382652,2.60160810,0.10663438,1.41257769
-2.03801901,13.58503617,0.03895967,0.34145619,0.91493425,9.00283628,2.05879797,2.55740187,0.10803923,1.41841193
-2.03201601,13.35382841,0.03867220,0.34274243,0.91354442,8.81515371,2.03382978,2.51317624,0.10940814,1.42353905
-2.02601301,13.12510113,0.03826496,0.34424665,0.91143184,8.63069832,2.00911586,2.46911830,0.11072909,1.42791054
-2.02001001,12.90038402,0.03774042,0.34594453,0.90863065,8.45088481,1.98479282,2.42537054,0.11198728,1.43145905
-2.01400700,12.68091220,0.03710266,0.34779515,0.90516039,8.27691463,1.96093706,2.38203039,0.11316528,1.43409829
-2.00800400,12.46758626,0.03635724,0.34974144,0.90102524,8.10973480,1.93756444,2.33915087,0.11424332,1.43572414
-2.00200100,12.26094429,0.03551107,0.35171135,0.89621399,7.95000555,1.91463252,2.29674253,0.11519965,1.43621673
-1.99599800,12.06114737,0.03457227,0.35361966,0.89070073,7.79807847,1.89204520,2.25477658,0.11601106,1.43544378
-1.98999500,11.86797944,0.03354998,0.35537048,0.88444618,7.65398613,1.86965961,2.21318928,0.11665344,1.43326482
-1.98399200,11.68086211,0.03245412,0.35686027,0.87739970,7.51744397,1.84729479,2.17188739,0.11710242,1.42953636
-1.97798899,11.49888404,0.03129523,0.35798120,0.86950189,7.38786448,1.82474195,2.13075484,0.11733416,1.42411777
-1.97198599,11.32084426,0.03008425,0.35862499,0.86068775,7.26438343,1.80177576,2.08966035,0.11732603,1.41687767
-1.96598299,11.14530801,0.02883229,0.35868668,0.85089028,7.14589728,1.77816624,2.04846599,0.11705743,1.40770053
-1.95997999,10.97067317,0.02755047,0.35806861,0.84004435,7.03111030,1.75369080,2.00703644,0.11651056,1.39649330
-1.95397699,10.79524467,0.02624972,0.35668410,0.82809091,6.91858954,1.72814598,1.96524865,0.11567113,1.38319178
-1.94797399,10.61731411,0.02494067,0.35446094,0.81498109,6.80682557,1.70135835,1.92300179,0.11452901,1.36776641
-1.94197099,10.43524114,0.02363349,0.35134434,0.80068039,6.69429616,1.67319439,1.88022699,0.11307884,1.35022718
-1.93596798,10.24753336,0.02233784,0.34729943,0.78517246,6.57953047,1.64356875,1.83689660,0.11132048,1.33062755
-1.92996498,10.05292105,0.02106276,0.34231304,0.76846259,6.46117071,1.61245085,1.79303258,0.10925931,1.30906701
-1.92396198,9.85042367,0.01981667,0.33639477,0.75058056,6.33802876,1.57986948,1.74871356,0.10690643,1.28569226
-1.91795898,9.63940499,0.01860736,0.32957729,0.73158279,6.20913521,1.54591532,1.70408034,0.10427866,1.26069673
-1.91195598,9.41961457,0.01744196,0.32191590,0.71155371,6.07377874,1.51074140,1.65933951,0.10139836,1.23431863
-1.90595298,9.19121364,0.01632700,0.31348732,0.69060619,5.93153428,1.47456144,1.61476479,0.09829311,1.20683733
-1.89994997,8.95478456,0.01526846,0.30438776,0.66888106,5.78227892,1.43764630,1.57069626,0.09499521,1.17856836
-1.89394697,8.71132339,0.01427180,0.29473046,0.64654563,5.62619506,1.40031875,1.52753709,0.09154104,1.14985709
-1.88794397,8.46221646,0.01334200,0.28464266,0.62379138,5.46376130,1.36294662,1.48574815,0.08797030,1.12107137
-1.88194097,8.20920222,0.01248368,0.27426230,0.60083080,5.29573155,1.32593501,1.44584046,0.08432513,1.09259341
-1.87593797,7.95432050,0.01170108,0.26373438,0.57789355,5.12310424,1.28971744,1.40836589,0.08064923,1.06481126
-1.86993497,7.69985187,0.01099816,0.25320736,0.55522214,4.94708302,1.25474672,1.37390637,0.07698684,1.03811017
-1.86393197,7.44825022,0.01037863,0.24282959,0.53306718,4.76903160,1.22148557,1.34306210,0.07338186,1.01286428
-1.85792896,7.20207170,0.00984599,0.23274589,0.51168259,4.59042473,1.19039748,1.31643920,0.06987688,0.98942883
-1.85192596,6.96390334,0.00940353,0.22309458,0.49132082,4.41279809,1.16193804,1.29463719,0.06651239,0.96813332
-1.84592296,6.73629429,0.00905442,0.21400481,0.47222820,4.23769904,1.13654694,1.27823681,0.06332602,0.94927576
-1.83991996,6.52169235,0.00880162,0.20559441,0.45464081,4.06664064,1.11464086,1.26778848,0.06035192,0.93311826
-1.83391696,6.32238786,0.00864798,0.19796829,0.43878068,3.90106038,1.09660734,1.26380178,0.05762029,0.91988389
-1.82791396,6.14046634,0.00859612,0.19121737,0.42485265,3.74228500,1.08279958,1.26673608,0.05515706,0.90975504
-1.82191096,5.97777079,0.00864850,0.18541792,0.41304175,3.59150221,1.07353226,1.27699247,0.05298365,0.90287296
-1.81590795,5.83587367,0.00880733,0.18063154,0.40351118,3.44973962,1.06907813,1.29490704,0.05111693,0.89933854
-1.80990495,5.71605820,0.00907452,0.17690536,0.39640074,3.31785079,1.06966536,1.32074536,0.04956926,0.89921393
-1.80390195,5.61930791,0.00945165,0.17427265,0.39182580,3.19650780,1.07547545,1.35469811,0.04834864,0.90252489
-1.79789895,5.54630331,0.00993986,0.17275361,0.38987649,3.08619979,1.08664147,1.39687762,0.04745894,0.90926345
-1.79189595,5.49742397,0.01053980,0.17235633,0.39061719,2.98723622,1.10324646,1.44731507,0.04690015,0.91939076
-1.78589295,5.47275465,0.01125151,0.17307770,0.39408609,2.89975393,1.12532195,1.50595828,0.04666870,0.93283964
