energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.31065533,0.77326139,0.10162312,0.00000000,0.00018726,0.14326193,0.00504280,0.43584700,0.16591925,0.22316757
-3.30465233,0.70399308,0.09304461,0.00000000,0.00017795,0.13219119,0.00470318,0.39423618,0.14913430,0.20232357
-3.29864932,0.63776406,0.08478218,0.00000000,0.00016802,0.12135366,0.00436089,0.35481289,0.13330564,0.18252899
-3.29264632,0.57490189,0.07688761,0.00000000,0.00015767,0.11082245,0.00402022,0.31772119,0.11850312,0.16387546
-3.28664332,0.51566917,0.06940629,0.00000000,0.00014713,0.10066456,0.00368525,0.28306102,0.10477239,0.14643343
-3.28064032,0.46026554,0.06237731,0.00000000,0.00013661,0.09093974,0.00335978,0.25089086,0.09213697,0.13025356
-3.27463732,0.40883080,0.05583368,0.00000000,0.00012634,0.08169948,0.00304734,0.22123101,0.08060070,0.11536864
-3.26863432,0.36144915,0.04980272,0.00000000,0.00011654,0.07298638,0.00275107,0.19406727,0.07015040,0.10179576
-3.26263132,0.31815437,0.04430661,0.00000000,0.00010743,0.06483362,0.00247381,0.16935498,0.06075869,0.08953864
-3.25662831,0.27893571,0.03936314,0.00000000,0.00009920,0.05726486,0.00221800,0.14702326,0.05238675,0.07859022
-3.25062531,0.24374436,0.03498643,0.00000000,0.00009208,0.05029430,0.00198578,0.12697934,0.04498712,0.06893517
-3.24462231,0.21250025,0.03118791,0.00000000,0.00008627,0.04392713,0.00177898,0.10911285,0.03850619,0.06055253
-3.23861931,0.18509894,0.02797714,0.00000000,0.00008196,0.03816013,0.00159916,0.09330002,0.03288661,0.05341806
-3.23261631,0.16141845,0.02536279,0.00000000,0.00007936,0.03298251,0.00144764,0.07940763,0.02806937,0.04750653
-3.22661331,0.14132560,0.02335336,0.00000000,0.00007868,0.02837688,0.00132558,0.06729668,0.02399554,0.04279370
-3.22061031,0.12468187,0.02195795,0.00000000,0.00008011,0.02432035,0.00123399,0.05682573,0.02060784,0.03925787
-3.21460730,0.11134842,0.02118673,0.00000000,0.00008387,0.02078567,0.00117380,0.04785384,0.01785172,0.03688111
-3.20860430,0.10119010,0.02105121,0.00000000,0.00009018,0.01774235,0.00114585,0.04024306,0.01567625,0.03564996
-3.20260130,0.09407838,0.02156425,0.00000000,0.00009923,0.01515771,0.00115094,0.03386051,0.01403464,0.03555559
-3.19659830,0.08989298,0.02273975,0.00000000,0.00011125,0.01299792,0.00118983,0.02857996,0.01288451,0.03659342
-3.19059530,0.08852231,0.02459204,0.00000000,0.00012643,0.01122881,0.00126321,0.02428304,0.01218786,0.03876216
-3.18459230,0.08986249,0.02713487,0.00000000,0.00014496,0.00981662,0.00137170,0.02085993,0.01191083,0.04206233
-3.17858929,0.09381525,0.03038017,0.00000000,0.00016702,0.00872856,0.00151575,0.01820978,0.01202321,0.04649418
-3.17258629,0.10028463,0.03433645,0.00000000,0.00019275,0.00793318,0.00169567,0.01624069,0.01249787,0.05205525
-3.16658329,0.10917280,0.03900704,0.00000000,0.00022224,0.00740068,0.00191144,0.01486942,0.01330994,0.05873746
-3.16058029,0.12037511,0.04438813,0.00000000,0.00025555,0.00710297,0.00216274,0.01402088,0.01443598,0.06652407
-3.15457729,0.13377477,0.05046672,0.00000000,0.00029265,0.00701365,0.00244877,0.01362740,0.01585312,0.07538645
-3.14857429,0.14923738,0.05721867,0.00000000,0.00033345,0.00710795,0.00276823,0.01362786,0.01753810,0.08528093
-3.14257129,0.16660570,0.06460687,0.00000000,0.00037780,0.00736249,0.00311916,0.01396682,0.01946648,0.09614592
-3.13656828,0.18569501,0.07257967,0.00000000,0.00042541,0.00775512,0.00349897,0.01459355,0.02161185,0.10789941
-3.13056528,0.20628941,0.08106977,0.00000000,0.00047593,0.00826459,0.00390428,0.01546116,0.02394519,0.12043713
-3.12456228,0.22813940,0.08999356,0.00000000,0.00052889,0.00887042,0.00433098,0.01652574,0.02643446,0.13363144
-3.11855928,0.25096098,0.09925110,0.00000000,0.00058373,0.00955261,0.00477416,0.01774573,0.02904431,0.14733117
-3.11255628,0.27443652,0.10872683,0.00000000,0.00063977,0.01029157,0.00522820,0.01908134,0.03173603,0.16136253
-3.10655328,0.29821753,0.11829093,0.00000000,0.00069627,0.01106799,0.00568679,0.02049417,0.03446784,0.17553104
-3.10055028,0.32192938,0.12780151,0.00000000,0.00075240,0.01186286,0.00614305,0.02194705,0.03719524,0.18962468
-3.09454727,0.34517787,0.13710746,0.00000000,0.00080729,0.01265754,0.00658969,0.02340402,0.03987178,0.20341806
-3.08854427,0.36755754,0.14605199,0.00000000,0.00086000,0.01343393,0.00701915,0.02483051,0.04244990,0.21667758
-3.08254127,0.38866146,0.15447672,0.00000000,0.00090960,0.01417466,0.00742378,0.02619361,0.04488204,0.22916742
-3.07653827,0.40809198,0.16222613,0.00000000,0.00095519,0.01486340,0.00779613,0.02746263,0.04712183,0.24065612
-3.07053527,0.42547232,0.16915227,0.00000000,0.00099587,0.01548521,0.00812906,0.02860953,0.04912539,0.25092351
-3.06453227,0.44045814,0.17511950,0.00000000,0.00103084,0.01602683,0.00841610,0.02960965,0.05085263,0.25976768
-3.05852926,0.45274881,0.18000905,0.00000000,0.00105938,0.01647711,0.00865154,0.03044227,0.05226855,0.26701174
-3.05252626,0.46209782,0.18372323,0.00000000,0.00108090,0.01682732,0.00883074,0.03109129,0.05334439,0.27250997
-3.04652326,0.46832177,0.18618902,0.00000000,0.00109494,0.01707147,0.00895025,0.03154577,0.05405867,0.27615313
-3.04052026,0.47130751,0.18736096,0.00000000,0.00110121,0.01720661,0.00900794,0.03180043,0.05439800,0.27787271
-3.03451726,0.47101720,0.18722316,0.00000000,0.00109955,0.01723299,0.00900315,0.03185606,0.05435763,0.27764385
-3.02851426,0.46749086,0.18579031,0.00000000,0.00109002,0.01715421,0.00893669,0.03171971,0.05394174,0.27548683
-3.02251126,0.46084650,0.18310770,0.00000000,0.00107281,0.01697728,0.00881087,0.03140482,0.05316344,0.27146699
-3.01650825,0.45127757,0.17925022,0.00000000,0.00104829,0.01671255,0.00862946,0.03093112,0.05204445,0.26569328
-3.01050525,0.43904810,0.17432039,0.00000000,0.00101698,0.01637359,0.00839758,0.03032445,0.05061456,0.25831520
-3.00450225,0.42448561,0.16844548,0.00000000,0.00097951,0.01597702,0.00812156,0.02961635,0.04891076,0.24951860
-2.99849925,0.40797211,0.16177397,0.00000000,0.00093665,0.01554217,0.00780882,0.02884355,0.04697621,0.23952030
-2.99249625,0.38993368,0.15447133,0.00000000,0.00088924,0.01509075,0.00746758,0.02804731,0.04485902,0.22856188
-2.98649325,0.37082892,0.14671548,0.00000000,0.00083816,0.01464646,0.00710675,0.02727269,0.04261093,0.21690288
-2.98049025,0.35113686,0.13869196,0.00000000,0.00078434,0.01423448,0.00673561,0.02656766,0.04028593,0.20481370
-2.97448724,0.33134465,0.13058910,0.00000000,0.00072871,0.01388100,0.00636362,0.02598217,0.03793880,0.19256844
-2.96848424,0.31193552,0.12259328,0.00000000,0.00067216,0.01361269,0.00600016,0.02556716,0.03562377,0.18043792
-2.96248124,0.29337730,0.11488444,0.00000000,0.00061555,0.01345610,0.00565435,0.02537344,0.03339324,0.16868318
-2.95647824,0.27611181,0.10763205,0.00000000,0.00055966,0.01343710,0.00533478,0.02545062,0.03129652,0.15754947
-2.95047524,0.26054527,0.10099140,0.00000000,0.00050519,0.01358027,0.00504940,0.02584592,0.02937886,0.14726110
-2.94447224,0.24703998,0.09510050,0.00000000,0.00045274,0.01390830,0.00480529,0.02660298,0.02768045,0.13801692
-2.93846923,0.23590724,0.09007753,0.00000000,0.00040283,0.01444132,0.00460854,0.02776065,0.02623574,0.12998674
-2.93246623,0.22740153,0.08601876,0.00000000,0.00035584,0.01519633,0.00446416,0.02935177,0.02507277,0.12330856
-2.92646323,0.22171597,0.08299702,0.00000000,0.00031208,0.01618658,0.00437594,0.03140194,0.02421279,0.11808661
-2.92046023,0.21897905,0.08106074,0.00000000,0.00027174,0.01742094,0.00434641,0.03392833,0.02366991,0.11439009
-2.91445723,0.21925245,0.08023333,0.00000000,0.00023491,0.01890337,0.00437678,0.03693860,0.02345097,0.11225269
-2.90845423,0.22253005,0.08051313,0.00000000,0.00020161,0.02063245,0.00446690,0.04042987,0.02355545,0.11167270
-2.90245123,0.22873803,0.08187369,0.00000000,0.00017179,0.02260092,0.00461529,0.04438789,0.02397563,0.11261373
-2.89644822,0.23773609,0.08426448,0.00000000,0.00014533,0.02479538,0.00481913,0.04878641,0.02469671,0.11500598
-2.89044522,0.24931981,0.08761200,0.00000000,0.00012207,0.02719614,0.00507429,0.05358679,0.02569719,0.11874803
-2.88444222,0.26322421,0.09182127,0.00000000,0.00010179,0.02977718,0.00537543,0.05873795,0.02694926,0.12370918
-2.87843922,0.27912848,0.09677775,0.00000000,0.00008427,0.03250634,0.00571607,0.06417669,0.02841938,0.12973226
-2.87243622,0.29666210,0.10234960,0.00000000,0.00006927,0.03534565,0.00608870,0.06982841,0.03006896,0.13663697
-2.86643322,0.31541212,0.10839048,0.00000000,0.00005654,0.03825196,0.00648494,0.07560822,0.03185513,0.14422375
-2.86043022,0.33493184,0.11474258,0.00000000,0.00004581,0.04117772,0.00689572,0.08142253,0.03373165,0.15227809
-2.85442721,0.35475059,0.12124013,0.00000000,0.00003687,0.04407196,0.00731143,0.08717106,0.03564997,0.16057529
-2.84842421,0.37438460,0.12771325,0.00000000,0.00002946,0.04688153,0.00772222,0.09274912,0.03756033,0.16888568
-2.84242121,0.39334872,0.13399191,0.00000000,0.00002339,0.04955242,0.00811816,0.09805041,0.03941295,0.17698005
-2.83641821,0.41116865,0.13991019,0.00000000,0.00001845,0.05203124,0.00848953,0.10296983,0.04115929,0.18463532
-2.83041521,0.42739339,0.14531053,0.00000000,0.00001448,0.05426675,0.00882708,0.10740658,0.04275331,0.19164017
-2.82441221,0.44160750,0.15004784,0.00000000,0.00001132,0.05621139,0.00912224,0.11126719,0.04415267,0.19780063
-2.81840920,0.45344266,0.15399339,0.00000000,0.00000884,0.05782274,0.00936739,0.11446850,0.04531996,0.20294528
-2.81240620,0.46258819,0.15703841,0.00000000,0.00000693,0.05906488,0.00955607,0.11694035,0.04622373,0.20692997
-2.80640320,0.46880013,0.15909698,0.00000000,0.00000549,0.05990957,0.00968314,0.11862797,0.04683939,0.20964187
-2.80040020,0.47190830,0.16010847,0.00000000,0.00000444,0.06033715,0.00974491,0.11949387,0.04714998,0.21100269
-2.79439720,0.47182134,0.16003907,0.00000000,0.00000374,0.06033719,0.00973930,0.11951920,0.04714668,0.21097089
-2.78839420,0.46852929,0.15888261,0.00000000,0.00000334,0.05990885,0.00966578,0.11870456,0.04682909,0.20954294
-2.78239120,0.46210372,0.15666048,0.00000000,0.00000321,0.05906084,0.00952546,0.11707012,0.04620533,0.20675339
-2.77638819,0.45269540,0.15342074,0.00000000,0.00000334,0.05781114,0.00932096,0.11465514,0.04529180,0.20267393
-2.77038519,0.44052969,0.14923638,0.00000000,0.00000373,0.05618635,0.00905630,0.11151695,0.04411283,0.19741143
-2.76438219,0.42589980,0.14420295,0.00000000,0.00000440,0.05422076,0.00873678,0.10772935,0.04270009,0.19110500
-2.75837919,0.40915837,0.13843552,0.00000000,0.00000536,0.05195528,0.00836876,0.10338064,0.04109184,0.18392239
-2.75237619,0.39070778,0.13206522,0.00000000,0.00000665,0.04943605,0.00795943,0.09857131,0.03933202,0.17605570
-2.74637319,0.37098944,0.12523551,0.00000000,0.00000832,0.04671307,0.00751658,0.09341152,0.03746937,0.16771675
-2.74037019,0.35047292,0.11809821,0.00000000,0.00001043,0.04383872,0.00704837,0.08801859,0.03555643,0.15913218
-2.73436718,0.32964489,0.11080970,0.00000000,0.00001306,0.04086631,0.00656304,0.08251449,0.03364856,0.15053862
-2.72836418,0.30899875,0.10352709,0.00000000,0.00001627,0.03784871,0.00606871,0.07702348,0.03180307,0.14217787
-2.72236118,0.28902494,0.09640486,0.00000000,0.00002016,0.03483711,0.00557319,0.07167011,0.03007834,0.13429250
-2.71635818,0.27020234,0.08959175,0.00000000,0.00002482,0.03188000,0.00508374,0.06657737,0.02853311,0.12712172
-2.71035518,0.25299101,0.08322812,0.00000000,0.00003036,0.02902228,0.00460700,0.06186541,0.02722582,0.12089778
-2.70435218,0.23782608,0.07744382,0.00000000,0.00003688,0.02630466,0.00414881,0.05765042,0.02621406,0.11584277
-2.69834917,0.22511307,0.07235650,0.00000000,0.00004450,0.02376323,0.00371421,0.05404396,0.02555417,0.11216595
-2.69234617,0.21522431,0.06807033,0.00000000,0.00005330,0.02142927,0.00330734,0.05115254,0.02530077,0.11006142
-2.68634317,0.20849637,0.06467526,0.00000000,0.00006340,0.01932927,0.00293152,0.04907737,0.02550645,0.10970621
-2.68034017,0.20522828,0.06224644,0.00000000,0.00007488,0.01748509,0.00258923,0.04791426,0.02622141,0.11125862
-2.67433717,0.20568038,0.06084411,0.00000000,0.00008781,0.01591421,0.00228221,0.04775348,0.02749302,0.11485682
-2.66833417,0.21007336,0.06051352,0.00000000,0.00010225,0.01463014,0.00201153,0.04867954,0.02936543,0.12061755
-2.66233117,0.21858757,0.06128515,0.00000000,0.00011822,0.01364286,0.00177772,0.05077075,0.03187894,0.12863495
-2.65632816,0.23136217,0.06317496,0.00000000,0.00013573,0.01295918,0.00158085,0.05409843,0.03506943,0.13897957
-2.65032516,0.24849428,0.06618477,0.00000000,0.00015474,0.01258320,0.00142066,0.05872591,0.03896749,0.15169736
-2.64432216,0.27003787,0.07030266,0.00000000,0.00017517,0.01251660,0.00129671,0.06470698,0.04359763,0.16680894
-2.63831916,0.29600259,0.07550353,0.00000000,0.00019693,0.01275896,0.00120845,0.07208404,0.04897724,0.18430898
-2.63231616,0.32635256,0.08174974,0.00000000,0.00021985,0.01330789,0.00115536,0.08088593,0.05511562,0.20416602
-2.62631316,0.36100542,0.08899190,0.00000000,0.00024376,0.01415912,0.00113702,0.09112543,0.06201294,0.22632253
-2.62031016,0.39983162,0.09716992,0.00000000,0.00026844,0.01530652,0.00115322,0.10279665,0.06965922,0.25069559
-2.61430715,0.44265442,0.10621431,0.00000000,0.00029362,0.01674201,0.00120402,0.11587239,0.07803353,0.27717807
-2.60830415,0.48925067,0.11604779,0.00000000,0.00031905,0.01845542,0.00128982,0.13030171,0.08710325,0.30564051
-2.60230115,0.53935266,0.12658723,0.00000000,0.00034444,0.02043434,0.00141138,0.14600781,0.09682363,0.33593356
-2.59629815,0.59265115,0.13774605,0.00000000,0.00036949,0.02266395,0.00156988,0.16288643,0.10713762,0.36789117
-2.59029515,0.64879975,0.14943683,0.00000000,0.00039396,0.02512688,0.00176693,0.18080505,0.11797614,0.40133426
-2.58429215,0.70742056,0.16157429,0.00000000,0.00041759,0.02780310,0.00200455,0.19960285,0.12925861,0.43607499
-2.57828914,0.76811113,0.17407853,0.00000000,0.00044020,0.03066991,0.00228520,0.21909181,0.14089395,0.47192125
-2.57228614,0.83045252,0.18687829,0.00000000,0.00046167,0.03370199,0.00261173,0.23905874,0.15278205,0.50868138
-2.56628314,0.89401814,0.19991423,0.00000000,0.00048196,0.03687153,0.00298737,0.25926856,0.16481546,0.54616884
-2.56028014,0.95838325,0.21314203,0.00000000,0.00050117,0.04014853,0.00341566,0.27946853,0.17688160,0.58420655
-2.55427714,1.02313453,0.22653499,0.00000000,0.00051948,0.04350111,0.00390038,0.29939359,0.18886509,0.62263089
-2.54827414,1.08787934,0.24008621,0.00000000,0.00053725,0.04689595,0.00444551,0.31877239,0.20065035,0.66129482
-2.54227114,1.15225433,0.25380985,0.00000000,0.00055500,0.05029878,0.00505508,0.33733401,0.21212427,0.70007031
-2.53626813,1.21593284,0.26774157,0.00000000,0.00057342,0.05367494,0.00573309,0.35481508,0.22317884,0.73884971
-2.53026513,1.27863068,0.28193779,0.00000000,0.00059338,0.05698993,0.00648337,0.37096687,0.23371365,0.77754602
-2.52426213,1.34011006,0.29647383,0.00000000,0.00061596,0.06020995,0.00730943,0.38556224,0.24363816,0.81609207
-2.51825913,1.40018131,0.31144078,0.00000000,0.00064244,0.06330245,0.00821428,0.39840202,0.25287367,0.85443860
-2.51225613,1.45870224,0.32694113,0.00000000,0.00067429,0.06623660,0.00920027,0.40932063,0.26135472,0.89255132
-2.50625313,1.51557520,0.34308328,0.00000000,0.00071319,0.06898366,0.01026887,0.41819054,0.26903022,0.93040706
-2.50025013,1.57074176,0.35997506,0.00000000,0.00076097,0.07151737,0.01142051,0.42492564,0.27586383,0.96798921
-2.49424712,1.62417540,0.37771638,0.00000000,0.00081965,0.07381409,0.01265434,0.42948307,0.28183396,1.00528264
-2.48824412,1.67587238,0.39639150,0.00000000,0.00089136,0.07585305,0.01396808,0.43186367,0.28693317,1.04226829
-2.48224112,1.72584136,0.41606101,0.00000000,0.00097835,0.07761637,0.01535780,0.43211097,0.29116708,1.07891772
-2.47623812,1.77409216,0.43675408,0.00000000,0.00108289,0.07908910,0.01681782,0.43030877,0.29455289,1.11518779
-2.47023512,1.82062434,0.45846131,0.00000000,0.00120727,0.08025916,0.01834057,0.42657749,0.29711754,1.15101582
-2.46423212,1.86541607,0.48112859,0.00000000,0.00135372,0.08111732,0.01991654,0.42106947,0.29889569,1.18631532
-2.45822911,1.90841406,0.50465235,0.00000000,0.00152435,0.08165710,0.02153424,0.41396337,0.29992747,1.22097247
-2.45222611,1.94952494,0.52887656,0.00000000,0.00172103,0.08187470,0.02318026,0.40545804,0.30025632,1.25484374
-2.44622311,1.98860871,0.55359178,0.00000000,0.00194537,0.08176898,0.02483942,0.39576606,0.29992692,1.28775442
-2.44022011,2.02547461,0.57853643,0.00000000,0.00219861,0.08134141,0.02649490,0.38510717,0.29898321,1.31949849
-2.43421711,2.05987968,0.60340042,0.00000000,0.00248150,0.08059606,0.02812854,0.37370190,0.29746684,1.34983965
-2.42821411,2.09153022,0.62783106,0.00000000,0.00279428,0.07953965,0.02972114,0.36176563,0.29541583,1.37851368
-2.42221111,2.12008618,0.65144128,0.00000000,0.00313652,0.07818158,0.03125285,0.34950315,0.29286364,1.40523200
-2.41620810,2.14516827,0.67381963,0.00000000,0.00350713,0.07653395,0.03270361,0.33710396,0.28983870,1.42968640
-2.41020510,2.16636758,0.69454211,0.00000000,0.00390424,0.07461157,0.03405359,0.32473841,0.28636423,1.45155488
-2.40420210,2.18325737,0.71318492,0.00000000,0.00432517,0.07243199,0.03528369,0.31255468,0.28245846,1.47050835
-2.39819910,2.19540646,0.72933803,0.00000000,0.00476644,0.07001541,0.03637602,0.30067668,0.27813523,1.48621814
-2.39219610,2.20239370,0.74261868,0.00000000,0.00522376,0.06738451,0.03731439,0.28920284,0.27340471,1.49836404
-2.38619310,2.20382293,0.75268445,0.00000000,0.00569204,0.06456435,0.03808468,0.27820571,0.26827445,1.50664264
-2.38019010,2.19933779,0.75924509,0.00000000,0.00616549,0.06158198,0.03867528,0.26773247,0.26275044,1.51077577
-2.37418709,2.18863577,0.76207291,0.00000000,0.00663770,0.05846617,0.03907733,0.25780604,0.25683835,1.51051873
-2.36818409,2.17148093,0.76101091,0.00000000,0.00710176,0.05524691,0.03928502,0.24842692,0.25054459,1.50566815
-2.36218109,2.14771491,0.75597861,0.00000000,0.00755041,0.05195497,0.03929564,0.23957555,0.24387746,1.49606906
-2.35617809,2.11726566,0.74697514,0.00000000,0.00797621,0.04862134,0.03910969,0.23121507,0.23684808,1.48162115
-2.35017509,2.08015378,0.73407966,0.00000000,0.00837177,0.04527665,0.03873079,0.22329456,0.22947122,1.46228392
-2.34417209,2.03649627,0.71744903,0.00000000,0.00872990,0.04195064,0.03816555,0.21575232,0.22176591,1.43808048
-2.33816908,1.98650753,0.69731295,0.00000000,0.00904386,0.03867160,0.03742339,0.20851950,0.21375595,1.40909999
-2.33216608,1.93049780,0.67396685,0.00000000,0.00930756,0.03546587,0.03651621,0.20152354,0.20547014,1.37549867
-2.32616308,1.86886920,0.64776295,0.00000000,0.00951572,0.03235737,0.03545809,0.19469173,0.19694243,1.33749920
-2.32016008,1.80210949,0.61909989,0.00000000,0.00966409,0.02936730,0.03426492,0.18795442,0.18821189,1.29538868
-2.31415708,1.73078407,0.58841145,0.00000000,0.00974955,0.02651381,0.03295401,0.18124805,0.17932251,1.24951513
-2.30815408,1.65552629,0.55615498,0.00000000,0.00977024,0.02381186,0.03154370,0.17451779,0.17032299,1.20028270
-2.30215108,1.57702683,0.52279989,0.00000000,0.00972561,0.02127314,0.03005301,0.16771977,0.16126639,1.14814563
-2.29614807,1.49602220,0.48881674,0.00000000,0.00961648,0.01890608,0.02850124,0.16082277,0.15220974,1.09360132
-2.29014507,1.41328295,0.45466739,0.00000000,0.00944496,0.01671602,0.02690769,0.15380943,0.14321369,1.03718256
-2.28414207,1.32960186,0.42079641,0.00000000,0.00921442,0.01470535,0.02529135,0.14667691,0.13434205,0.97944919
-2.27813907,1.24578254,0.38762411,0.00000000,0.00892941,0.01287382,0.02367069,0.13943699,0.12566145,0.92097956
-2.27213607,1.16262854,0.35554122,0.00000000,0.00859545,0.01121888,0.02206348,0.13211571,0.11724092,0.86236180
-2.26613307,1.08093338,0.32490523,0.00000000,0.00821892,0.00973600,0.02048659,0.12475248,0.10915155,0.80418534
-2.26013007,1.00147148,0.29603849,0.00000000,0.00780683,0.00841908,0.01895596,0.11739883,0.10146615,0.74703272
-2.25412706,0.92499025,0.26922766,0.00000000,0.00736663,0.00726086,0.01748652,0.11011679,0.09425892,0.69147198
-2.24812406,0.85220322,0.24472456,0.00000000,0.00690601,0.00625328,0.01609213,0.10297708,0.08760507,0.63804969
-2.24212106,0.78378420,0.22274789,0.00000000,0.00643265,0.00538784,0.01478560,0.09605707,0.08158044,0.58728473
-2.23611806,0.72036247,0.20348570,0.00000000,0.00595408,0.00465594,0.01357871,0.08943868,0.07626104,0.53966287
-2.23011506,0.66251869,0.18709815,0.00000000,0.00547746,0.00404918,0.01248223,0.08320625,0.07172252,0.49563210
-2.22411206,0.61078136,0.17372032,0.00000000,0.00500944,0.00355958,0.01150593,0.07744451,0.06803946,0.45559873
-2.21810905,0.56562375,0.16346463,0.00000000,0.00455604,0.00317978,0.01065860,0.07223657,0.06528453,0.41992403
-2.21210605,0.52746081,0.15642272,0.00000000,0.00412255,0.00290318,0.00994807,0.06766207,0.06352745,0.38892149
-2.20610305,0.49664596,0.15266655,0.00000000,0.00371345,0.00272400,0.00938119,0.06379554,0.06283373,0.36285431
-2.20010005,0.47346759,0.15224840,0.00000000,0.00333242,0.00263733,0.00896380,0.06070475,0.06326316,0.34193320
-2.19409705,0.45814499,0.15519992,0.00000000,0.00298225,0.00263910,0.00870064,0.05844942,0.06486806,0.32631425
-2.18809405,0.45082366,0.16153002,0.00000000,0.00266494,0.00272597,0.00859528,0.05707983,0.06769134,0.31609675
-2.18209105,0.45157009,0.17122181,0.00000000,0.00238171,0.00289529,0.00864999,0.05663573,0.07176432,0.31132107
-2.17608804,0.46036596,0.18422868,0.00000000,0.00213302,0.00314486,0.00886560,0.05714526,0.07710443,0.31196635
-2.17008504,0.47710214,0.20046978,0.00000000,0.00191868,0.00347284,0.00924134,0.05862396,0.08371288,0.31794838
-2.16408204,0.50157275,0.21982525,0.00000000,0.00173791,0.00387746,0.00977463,0.06107391,0.09157232,0.32911758
-2.15807904,0.53346967,0.24213147,0.00000000,0.00158939,0.00435688,0.01046095,0.06448296,0.10064470,0.34525739
-2.15207604,0.57237822,0.26717684,0.00000000,0.00147140,0.00490895,0.01129361,0.06882410,0.11086936,0.36608336
-2.14607304,0.61777427,0.29469849,0.00000000,0.00138183,0.00553099,0.01226367,0.07405499,0.12216166,0.39124317
-2.14007004,0.66902376,0.32438018,0.00000000,0.00131830,0.00621963,0.01335975,0.08011776,0.13441203,0.42031796
-2.13406703,0.72538484,0.35585206,0.00000000,0.00127822,0.00697064,0.01456806,0.08693904,0.14748585,0.45282526
-2.12806403,0.78601341,0.38869226,0.00000000,0.00125882,0.00777877,0.01587234,0.09443040,0.16122410,0.48822371
-2.12206103,0.84997225,0.42243079,0.00000000,0.00125725,0.00863774,0.01725396,0.10248908,0.17544489,0.52591988
-2.11605803,0.91624396,0.45655576,0.00000000,0.00127061,0.00954015,0.01869215,0.11099927,0.18994594,0.56527716
-2.11005503,0.98374785,0.49052188,0.00000000,0.00129601,0.01047754,0.02016416,0.11983379,0.20450807,0.60562674
-2.10405203,1.05136035,0.52376116,0.00000000,0.00133060,0.01144045,0.02164572,0.12885622,0.21889952,0.64628053
-2.09804902,1.11793855,0.55569555,0.00000000,0.00137159,0.01241857,0.02311143,0.13792352,0.23288110,0.68654565
-2.09204602,1.18234629,0.58575096,0.00000000,0.00141636,0.01340092,0.02453530,0.14688903,0.24621199,0.72574003
-2.08604302,1.24348158,0.61337236,0.00000000,0.00146240,0.01437611,0.02589134,0.15560576,0.25865599,0.76320865
-2.08004002,1.30030464,0.63803921,0.00000000,0.00150743,0.01533256,0.02715421,0.16392988,0.26998798,0.79833963
-2.07403702,1.35186500,0.65928057,0.00000000,0.00154937,0.01625883,0.02829984,0.17172438,0.28000035,0.83057956
-2.06803402,1.39732677,0.67668925,0.00000000,0.00158639,0.01714391,0.02930611,0.17886253,0.28850907,0.85944726
-2.06203102,1.43599062,0.68993440,0.00000000,0.00161696,0.01797752,0.03015347,0.18523129,0.29535919,0.88454532
-2.05602801,1.46731148,0.69877181,0.00000000,0.00163983,0.01875036,0.03082547,0.19073423,0.30042950,0.90556885
-2.05002501,1.49091113,0.70305148,0.00000000,0.00165408,0.01945441,0.03130925,0.19529404,0.30363606,0.92231085
-2.04402201,1.50658492,0.70272222,0.00000000,0.00165912,0.02008310,0.03159592,0.19885445,0.30493459,0.93466403
-2.03801901,1.51430236,0.69783283,0.00000000,0.00165470,0.02063147,0.03168075,0.20138141,0.30432138,0.94261884
-2.03201601,1.51420150,0.68853003,0.00000000,0.00164092,0.02109625,0.03156330,0.20286360,0.30183291,0.94625790
-2.02601301,1.50657747,0.67505311,0.00000000,0.00161824,0.02147596,0.03124739,0.20331213,0.29754405,0.94574709
-2.02001001,1.49186579,0.65772570,0.00000000,0.00158744,0.02177080,0.03074087,0.20275963,0.29156498,0.94132369
-2.01400700,1.47062141,0.63694501,0.00000000,0.00154967,0.02198265,0.03005535,0.20125857,0.28403699,0.93328251
-2.00800400,1.44349452,0.61316908,0.00000000,0.00150636,0.02211496,0.02920573,0.19887917,0.27512740,0.92196039
-2.00200100,1.41120458,0.58690272,0.00000000,0.00145926,0.02217256,0.02820969,0.19570680,0.26502381,0.90772029
-1.99599800,1.37451375,0.55868276,0.00000000,0.00141042,0.02216153,0.02708709,0.19183915,0.25392794,0.89093561
-1.98999500,1.33420119,0.52906326,0.00000000,0.00136213,0.02208905,0.02585933,0.18738332,0.24204937,0.87197561
-1.98399200,1.29103938,0.49860130,0.00000000,0.00131694,0.02196320,0.02454867,0.18245291,0.22959953,0.85119270
-1.97798899,1.24577345,0.46784397,0.00000000,0.00127762,0.02179287,0.02317762,0.17716524,0.21678597,0.82891216
-1.97198599,1.19910440,0.43731681,0.00000000,0.00124715,0.02158757,0.02176830,0.17163898,0.20380741,0.80542470
-1.96598299,1.15167670,0.40751426,0.00000000,0.00122868,0.02135742,0.02034191,0.16599198,0.19084946,0.78098208
-1.95997999,1.10407033,0.37889209,0.00000000,0.00122549,0.02111300,0.01891827,0.16033960,0.17808133,0.75579580
-1.95397699,1.05679735,0.35186188,0.00000000,0.00124102,0.02086536,0.01751544,0.15479346,0.16565343,0.73003868
-1.94797399,1.01030245,0.32678757,0.00000000,0.00127875,0.02062597,0.01614942,0.14946046,0.15369594,0.70384898
