energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Na_s_up,S_s_up,S_p_up
-5.72386193,6.09494312,0.05122021,0.83092528,1.82223720,2.57404540,0.30726750,0.07075514,2.14254338
-5.71785893,6.28677487,0.05134087,0.85860143,1.88635840,2.65275231,0.30738318,0.07470999,2.21408650
-5.71185593,6.45953035,0.05119157,0.88229196,1.94466782,2.72229368,0.30567497,0.07874693,2.28145482
-5.70585293,6.61286459,0.05078623,0.90169447,1.99691438,2.78236107,0.30223361,0.08286546,2.34486709
-5.69984992,6.74689121,0.05014385,0.91658984,2.04297408,2.83286276,0.29718862,0.08706315,2.40466525
-5.69384692,6.86215416,0.04928781,0.92684877,2.08284748,2.87391755,0.29070398,0.09133453,2.46129156
-5.68784392,6.95958676,0.04824499,0.93243576,2.11665343,2.90584244,0.28297263,0.09567003,2.51526277
-5.68184092,7.04046042,0.04704486,0.93341019,2.14461954,2.92913492,0.27421010,0.10005506,2.56714274
-5.67583792,7.10632605,0.04571850,0.92992454,2.16706993,2.94445101,0.26464756,0.10446927,2.61751489
-5.66983492,7.15895079,0.04429770,0.92221976,2.18441094,2.95257989,0.25452458,0.10888612,2.66695620
-5.66383192,7.20025308,0.04281405,0.91061796,2.19711551,2.95441636,0.24408189,0.11327273,2.71601356
-5.65782891,7.23223842,0.04129811,0.89551262,2.20570667,2.95093219,0.23355438,0.11759010,2.76518370
-5.65182591,7.25693816,0.03977871,0.87735676,2.21074096,2.94314717,0.22316466,0.12179373,2.81489719
-5.64582291,7.27635275,0.03828237,0.85664943,2.21279204,2.93210101,0.21311732,0.12583450,2.86550668
-5.63981991,7.29240059,0.03683282,0.83392105,2.21243499,2.91882639,0.20359415,0.12965996,2.91727938
-5.63381691,7.30687310,0.03545072,0.80971802,2.21023156,2.90432398,0.19475024,0.13321584,2.97039333
-5.62781391,7.32139595,0.03415340,0.78458727,2.20671656,2.88953960,0.18671132,0.13644775,3.02493669
-5.62181091,7.33739640,0.03295480,0.75906109,2.20238549,2.87534386,0.17957201,0.13930297,3.08090945
-5.61580790,7.35607615,0.03186546,0.73364296,2.19768355,2.86251426,0.17339525,0.14173231,3.13822657
-5.60980490,7.37838934,0.03089261,0.70879456,2.19299601,2.85172013,0.16821268,0.14369182,3.19672177
-5.60380190,7.40502534,0.03004028,0.68492469,2.18864024,2.84351013,0.16402598,0.14514437,3.25615140
-5.59779890,7.43639612,0.02930949,0.66238007,2.18485925,2.83830285,0.16080896,0.14606094,3.31619798
-5.59179590,7.47262850,0.02869848,0.64143859,2.18181715,2.83638035,0.15851042,0.14642163,3.37647315
-5.58579290,7.51356166,0.02820293,0.62230496,2.17959667,2.83788514,0.15705760,0.14621634,3.43652042
-5.57978989,7.55875071,0.02781617,0.60510897,2.17819897,2.84282079,0.15636004,0.14544496,3.49581789
-5.57378689,7.60747740,0.02752951,0.58990632,2.17754603,2.85105654,0.15631388,0.14411734,3.55378182
-5.56778389,7.65876896,0.02733244,0.57668185,2.17748587,2.86233621,0.15680636,0.14225279,3.60977164
-5.56178089,7.71142597,0.02721298,0.56535511,2.17780061,2.87629165,0.15772046,0.13987931,3.66309739
-5.55577789,7.76406010,0.02715794,0.55578801,2.17821762,2.89246090,0.15893955,0.13703260,3.71303017
-5.54977489,7.81514189,0.02715324,0.54779403,2.17842343,2.91031075,0.16035195,0.13375484,3.75881640
-5.54377189,7.86305822,0.02718431,0.54114893,2.17808021,2.92926367,0.16185532,0.13009339,3.79969594
-5.53776888,7.90617837,0.02723642,0.53560226,2.17684426,2.94872821,0.16336059,0.12609946,3.83492430
-5.53176588,7.94292697,0.02729506,0.53088932,2.17438587,2.96813214,0.16479560,0.12182673,3.86379826
-5.52576288,7.97186123,0.02734635,0.52674318,2.17040959,2.98695710,0.16610804,0.11733019,3.88568425
-5.51975988,7.99174928,0.02737743,0.52290611,2.16467398,3.00477328,0.16726774,0.11266499,3.90004824
-5.51375688,8.00164590,0.02737683,0.51914024,2.15700976,3.02127270,0.16826819,0.10788548,3.90648560
-5.50775388,8.00096179,0.02733484,0.51523681,2.14733514,3.03629919,0.16912710,0.10304445,3.90474936
-5.50175088,7.98952223,0.02724380,0.51102388,2.13566756,3.04987357,0.16988614,0.09819251,3.89477487
-5.49574787,7.96761160,0.02709833,0.50637208,2.12213061,3.06221239,0.17060950,0.09337764,3.87669938
-5.48974487,7.93600029,0.02689554,0.50119840,2.10695580,3.07373885,0.17138170,0.08864482,3.85087470
-5.48374187,7.89595177,0.02663510,0.49546784,2.09047853,3.08508506,0.17230421,0.08403586,3.81787198
-5.47773887,7.84920817,0.02631921,0.48919290,2.07312833,3.09708472,0.17349139,0.07958925,3.77847747
-5.47173587,7.79795408,0.02595257,0.48243117,2.05541360,3.11075644,0.17506558,0.07533999,3.73367910
-5.46573287,7.74475947,0.02554215,0.47528108,2.03790141,3.12727775,0.17715162,0.07131953,3.68464402
-5.45972986,7.69250356,0.02509691,0.46787622,2.02119342,3.14795087,0.17987100,0.06755566,3.63268778
-5.45372686,7.64428294,0.02462749,0.46037840,2.00589894,3.17416136,0.18333587,0.06407232,3.57923631
-5.44772386,7.60330786,0.02414579,0.45297002,1.99260671,3.20733151,0.18764302,0.06088947,3.52578251
-5.44172086,7.57279138,0.02366455,0.44584601,1.98185686,3.24887040,0.19286837,0.05802289,3.47383921
-5.43571786,7.55583657,0.02319686,0.43920585,1.97411446,3.30012283,0.19906190,0.05548392,3.42489081
-5.42971486,7.55532682,0.02275574,0.43324590,1.96974639,3.36231926,0.20624351,0.05327928,3.38034580
-5.42371186,7.57382429,0.02235374,0.42815257,1.96900258,3.43652908,0.21439985,0.05141085,3.34149217
-5.41770885,7.61348092,0.02200248,0.42409642,1.97200278,3.52361896,0.22348242,0.04987557,3.30945789
-5.41170585,7.67596546,0.02171242,0.42122756,1.97872953,3.62421799,0.23340696,0.04866533,3.28517781
-5.40570285,7.76240928,0.02149261,0.41967227,1.98902769,3.73869077,0.24405433,0.04776702,3.26936829
-5.39969985,7.87337234,0.02135048,0.41953107,2.00261043,3.86711914,0.25527265,0.04716269,3.26251030
-5.39369685,8.00882961,0.02129185,0.42087801,2.01907134,4.00929276,0.26688100,0.04682984,3.26484103
-5.38769385,8.16817702,0.02132087,0.42376121,2.03790172,4.16470834,0.27867417,0.04674179,3.27635402
-5.38169085,8.35025527,0.02144019,0.42820421,2.05851206,4.33257675,0.29042861,0.04686829,3.29680684
-5.37568784,8.55338851,0.02165106,0.43420813,2.08025634,4.51183696,0.30190909,0.04717613,3.32573548
-5.36968484,8.77543489,0.02195355,0.44175415,2.10245776,4.70117566,0.31287603,0.04762994,3.36247414
-5.36368184,9.01384528,0.02234678,0.45080611,2.12443434,4.89905100,0.32309298,0.04819304,3.40617896
-5.35767884,9.26572656,0.02282915,0.46131287,2.14552298,5.10371921,0.33233413,0.04882825,3.45585427
-5.35167584,9.52790633,0.02339857,0.47321028,2.16510074,5.31326273,0.34039143,0.04949888,3.51038014
-5.34567284,9.79699615,0.02405264,0.48642241,2.18260244,5.52561901,0.34708102,0.05016950,3.56853999
-5.33966983,10.06945123,0.02478880,0.50086203,2.19753354,5.73860908,0.35224878,0.05080680,3.62904731
-5.33366683,10.34162546,0.02560442,0.51643027,2.20947826,5.94996569,0.35577478,0.05138030,3.69057114
-5.32766383,10.60982115,0.02649681,0.53301541,2.21810275,6.15736100,0.35757639,0.05186287,3.75175972
-5.32166083,10.87033407,0.02746320,0.55049106,2.22315352,6.35843406,0.35761007,0.05223129,3.81126244
-5.31565783,11.11949471,0.02850064,0.56871384,2.22445194,6.55081875,0.35587173,0.05246648,3.86775043
-5.30965483,11.35370743,0.02960587,0.58752082,2.22188550,6.73217275,0.35239577,0.05255370,3.91993582
-5.30365183,11.56948918,0.03077512,0.60672713,2.21539691,6.90020841,0.34725280,0.05248254,3.96659057
-5.29764882,11.76350975,0.03200399,0.62612400,2.20497208,7.05272604,0.34054634,0.05224680,4.00656489
-5.29164582,11.93263493,0.03328723,0.64547762,2.19062823,7.18764993,0.33240855,0.05184425,4.03880599
-5.28564282,12.07397380,0.03461865,0.66452907,2.17240296,7.30306730,0.32299529,0.05127632,4.06237704
-5.27963982,12.18493037,0.03599098,0.68299567,2.15034530,7.39726967,0.31248074,0.05054763,4.07647647
-5.27363682,12.26325934,0.03739589,0.70057392,2.12450939,7.46879576,0.30105181,0.04966562,4.08045736
-5.26763382,12.30712447,0.03882401,0.71694401,2.09495111,7.51647479,0.28890258,0.04864005,4.07384624
-5.26163082,12.31515767,0.04026503,0.73177605,2.06172790,7.53946818,0.27622890,0.04748254,4.05636066
-5.25562781,12.28651591,0.04170789,0.74473782,2.02490166,7.53730786,0.26322349,0.04620618,4.02792456
-5.24962481,12.22093257,0.04314105,0.75550377,1.98454429,7.50992870,0.25007144,0.04482515,3.98868036
-5.24362181,12.11875974,0.04455275,0.76376503,1.94074528,7.45769282,0.23694643,0.04335437,3.93899669
-5.23761881,11.98099769,0.04593130,0.76923990,1.89362075,7.38140362,0.22400757,0.04180935,3.87947080
-5.23161581,11.80930820,0.04726546,0.77168449,1.84332304,7.28230757,0.21139695,0.04020593,3.81092473
-5.22561281,11.60600907,0.04854471,0.77090291,1.79004985,7.16208220,0.19923785,0.03856025,3.73439468
-5.21960980,11.37404763,0.04975950,0.76675650,1.73405243,7.02280968,0.18763366,0.03688869,3.65111327
-5.21360680,11.11695255,0.05090153,0.75917177,1.67564176,6.86693563,0.17666729,0.03520791,3.56248472
-5.20760380,10.83876409,0.05196385,0.74814646,1.61519239,6.69721387,0.16640121,0.03353493,3.47005342
-5.20160080,10.54394424,0.05294103,0.73375350,1.55314327,6.51663858,0.15687789,0.03188724,3.37546686
-5.19559780,10.23726960,0.05382914,0.71614265,1.48999567,6.32836599,0.14812065,0.03028297,3.28043387
-5.18959480,9.92371069,0.05462578,0.69553965,1.42630791,6.13562850,0.14013490,0.02874104,3.18667991
-5.18359180,9.60830242,0.05533000,0.67224301,1.36268719,5.94164464,0.13290960,0.02728130,3.09590107
-5.17758879,9.29601119,0.05594230,0.64661842,1.29977898,5.74952855,0.12641900,0.02592472,3.00971864
-5.17158579,8.99160424,0.05646449,0.61909110,1.23825428,5.56220300,0.12062461,0.02469354,2.92963617
-5.16558279,8.69952706,0.05689969,0.59013643,1.17879554,5.38231971,0.11547726,0.02361134,2.85700088
-5.15957979,8.42379418,0.05725234,0.56026914,1.12208183,5.21219054,0.11091944,0.02270313,2.79297103
-5.15357679,8.16789810,0.05752819,0.53003160,1.06877388,5.05373260,0.10688758,0.02199533,2.73849059
-5.14757379,7.93473999,0.05773440,0.49998149,1.01949974,4.90842970,0.10331454,0.02151575,2.69427223
-5.14157079,7.72658480,0.05787969,0.47067939,0.97484151,4.77731158,0.10013203,0.02129337,2.66078912
-5.13556778,7.54504171,0.05797449,0.44267658,0.93532365,4.66095151,0.09727304,0.02135814,2.63827552
-5.12956478,7.39106988,0.05803107,0.41650339,0.90140315,4.55948191,0.09467421,0.02174054,2.62673600
-5.12356178,7.26500745,0.05806378,0.39265833,0.87346176,4.47262668,0.09227798,0.02247112,2.62596201
-5.11755878,7.16662098,0.05808905,0.37159820,0.85180030,4.39974782,0.09003457,0.02357984,2.63555483
-5.11155578,7.09517119,0.05812549,0.35372931,0.83663496,4.33990361,0.08790374,0.02509524,2.65495318
-5.10555278,7.04948993,0.05819377,0.33939983,0.82809538,4.29191461,0.08585609,0.02704352,2.68346351
-5.09954977,7.02806320,0.05831642,0.32889323,0.82622428,4.25443371,0.08387408,0.02944750,2.72029127
-5.09354677,7.02911454,0.05851743,0.32242293,0.83097824,4.22601625,0.08195256,0.03232541,2.76457103
-5.08754377,7.05068382,0.05882172,0.32012801,0.84222935,4.20518635,0.08009886,0.03568966,2.81539380
-5.08154077,7.09069672,0.05925443,0.32207001,0.85976741,4.19049607,0.07833245,0.03954555,2.87183010
-5.07553777,7.14702141,0.05984011,0.32823078,0.88330247,4.18057451,0.07668403,0.04388998,2.93294751
-5.06953477,7.21751003,0.06060174,0.33851146,0.91246750,4.17416482,0.07519431,0.04871031,2.99782232
-5.06353177,7.30002382,0.06155967,0.35273258,0.94682112,4.17014803,0.07391228,0.05398328,3.06554484
-5.05752876,7.39244241,0.06273060,0.37063548,0.98585048,4.16755320,0.07289319,0.05967421,3.13521900
-5.05152576,7.49265871,0.06412652,0.39188493,1.02897437,4.16555486,0.07219621,0.06573648,3.20595689
-5.04552276,7.59856235,0.06575372,0.41607345,1.07554680,4.16345900,0.07188189,0.07211129,3.27686953
-5.03951976,7.70801542,0.06761203,0.44272704,1.12486133,4.16068003,0.07200951,0.07872797,3.34705554
-5.03351676,7.81882475,0.06969412,0.47131263,1.17615644,4.15671124,0.07263428,0.08550458,3.41558931
-5.02751376,7.92871544,0.07198511,0.50124733,1.22862229,4.15109209,0.07380472,0.09234906,3.48151060
-5.02151076,8.03531013,0.07446243,0.53190919,1.28140903,4.14337525,0.07556007,0.09916086,3.54381725
-5.01550775,8.13611792,0.07709593,0.56264965,1.33363693,4.13309651,0.07792791,0.10583297,3.60146248
-5.00950475,8.22853623,0.07984833,0.59280729,1.38440840,4.11975026,0.08092208,0.11225436,3.65335797
-5.00350175,8.30986775,0.08267590,0.62172254,1.43282178,4.10277261,0.08454099,0.11831277,3.69838344
-4.99749875,8.37735330,0.08552940,0.64875317,1.47798677,4.08153358,0.08876630,0.12389766,3.73540288
-4.99149575,8.42822038,0.08835528,0.67328981,1.51904115,4.05533925,0.09356213,0.12890337,3.76328715
-4.98549275,8.45974558,0.09109703,0.69477120,1.55516838,4.02344355,0.09887476,0.13323221,3.78094209
-4.97948974,8.46932808,0.09369668,0.71269846,1.58561533,3.98506923,0.10463298,0.13679742,3.78734090
-4.97348674,8.45457058,0.09609633,0.72664793,1.60970975,3.93943622,0.11074888,0.13952589,3.78155902
-4.96748374,8.41336300,0.09823976,0.73628198,1.62687657,3.88579565,0.11711944,0.14136048,3.76280969
-4.96148074,8.34396427,0.10007392,0.74135736,1.63665247,3.82346709,0.12362849,0.14226187,3.73047801
-4.95547774,8.24507734,0.10155041,0.74173075,1.63869797,3.75187639,0.13014935,0.14220975,3.68415164
-4.94947474,8.11591287,0.10262677,0.73736125,1.63280656,3.67059178,0.13654785,0.14120353,3.62364611
-4.94347174,7.95623763,0.10326757,0.72830960,1.61891037,3.57935556,0.14268586,0.13926222,3.54902317
-4.93746873,7.76640467,0.10344532,0.71473441,1.59708207,3.47810956,0.14842497,0.13642378,3.46060102
-4.93146573,7.54736305,0.10314117,0.69688524,1.56753289,3.36701263,0.15363046,0.13274378,3.35895560
-4.92546273,7.30064653,0.10234525,0.67509313,1.53060680,3.24644912,0.15817519,0.12829347,3.24491270
-4.91945973,7.02834119,0.10105693,0.64975886,1.48677094,3.11702777,0.16194347,0.12315749,3.11953112
-4.91345673,6.73303375,0.09928462,0.62133939,1.43660290,2.97957120,0.16483459,0.11743107,2.98407755
-4.90745373,6.41774269,0.09704553,0.59033326,1.38077504,2.83509650,0.16676595,0.11121709,2.83999441
-4.90145073,6.08583570,0.09436504,0.55726531,1.32003668,2.68478817,0.16767567,0.10462298,2.68886203
-4.89544772,5.74093695,0.09127602,0.52267152,1.25519480,2.52996468,0.16752451,0.09775762,2.53235684
-4.88944472,5.38682871,0.08781783,0.48708447,1.18709379,2.37204064,0.16629703,0.09072842,2.37220760
-4.88344172,5.02735131,0.08403534,0.45101981,1.11659527,2.21248636,0.16400202,0.08363859,2.21015128
-4.87743872,4.66630559,0.07997772,0.41496443,1.04455837,2.05278678,0.16067202,0.07658474,2.04789057
-4.87143572,4.30736179,0.07569723,0.37936636,0.97182129,1.89440156,0.15636215,0.06965492,1.88705458
-4.86543272,3.95397796,0.07124798,0.34462689,0.89918459,1.73872823,0.15114810,0.06292708,1.72916399
-4.85942971,3.60933043,0.06668470,0.31109478,0.82739675,1.58706954,0.14512362,0.05646794,1.57560191
-4.85342671,3.27625847,0.06206155,0.27906280,0.75714216,1.44060640,0.13839732,0.05033243,1.42759097
-4.84742371,2.95722393,0.05743101,0.24876631,0.68903195,1.30037705,0.13108930,0.04456349,1.28617730
-4.84142071,2.65428651,0.05284290,0.22038380,0.62359767,1.16726291,0.12332739,0.03919230,1.15222115
-4.83541771,2.36909415,0.04834352,0.19403924,0.56128778,1.04198129,0.11524347,0.03423885,1.02639428
-4.82941471,2.10288773,0.04397496,0.16980574,0.50246685,0.92508474,0.10696983,0.02971280,0.90918338
-4.82341171,1.85651877,0.03977458,0.14771044,0.44741739,0.81696650,0.09863587,0.02561458,0.80089891
-4.81740870,1.63047810,0.03577466,0.12774017,0.39634387,0.71787150,0.09036504,0.02193662,0.70168862
-4.81140570,1.42493386,0.03200225,0.10984763,0.34937876,0.62791203,0.08227246,0.01866466,0.61155471
-4.80540270,1.23977635,0.02847917,0.09395779,0.30659015,0.54708715,0.07446293,0.01577909,0.53037366
-4.79939970,1.07466773,0.02522218,0.07997427,0.26799062,0.47530487,0.06702958,0.01325629,0.45791785
-4.79339670,0.92909451,0.02224333,0.06778539,0.23354692,0.41240615,0.06005318,0.01106983,0.39387801
-4.78739370,0.80242062,0.01955036,0.05726993,0.20319022,0.35818970,0.05360185,0.00919164,0.33788562
-4.78139070,0.69393948,0.01714725,0.04830213,0.17682634,0.31243669,0.04773148,0.00759300,0.28953461
-4.77538769,0.60292333,0.01503482,0.04075622,0.15434584,0.27493457,0.04248638,0.00624535,0.24840161
-4.76938469,0.52866844,0.01321138,0.03451009,0.13563349,0.24549917,0.03790040,0.00512107,0.21406440
-4.76338169,0.47053504,0.01167333,0.02944834,0.12057698,0.22399440,0.03399818,0.00419393,0.18611793
-4.75737869,0.42798100,0.01041580,0.02546449,0.10907444,0.21034898,0.03079659,0.00343957,0.16418790
-4.75137569,0.40058841,0.00943319,0.02246258,0.10104075,0.20456952,0.02830612,0.00283572,0.14794142
-4.74537269,0.38808248,0.00871970,0.02035809,0.09641231,0.20674968,0.02653219,0.00236238,0.13709485
-4.73936968,0.39034234,0.00826962,0.01907824,0.09515022,0.21707467,0.02547630,0.00200183,0.13141870
-4.73336668,0.40740336,0.00807771,0.01856180,0.09724172,0.23582109,0.02513688,0.00173865,0.13073960
-4.72736368,0.43945088,0.00813928,0.01875842,0.10269996,0.26335152,0.02550990,0.00155960,0.13493947
-4.72136068,0.48680541,0.00845024,0.01962761,0.11156186,0.30010388,0.02658909,0.00145348,0.14395202
-4.71535768,0.54989950,0.00900698,0.02113736,0.12388444,0.34657544,0.02836584,0.00141097,0.15775677
-4.70935468,0.62924665,0.00980618,0.02326261,0.13973942,0.40330153,0.03082881,0.00142444,0.17637091
-4.70335168,0.72540319,0.01084449,0.02598354,0.15920651,0.47082930,0.03396323,0.00148780,0.19983914
-4.69734867,0.83892380,0.01211811,0.02928374,0.18236541,0.54968696,0.03774994,0.00159632,0.22822206
-4.69134567,0.97031233,0.01362233,0.03314848,0.20928706,0.64034921,0.04216435,0.00174647,0.26158348
-4.68534267,1.11996925,0.01535103,0.03756306,0.24002426,0.74319995,0.04717528,0.00193586,0.29997705
-4.67933967,1.28813789,0.01729619,0.04251123,0.27460235,0.85849332,0.05274386,0.00216311,0.34343295
-4.67333667,1.47485167,0.01944738,0.04797398,0.31301018,0.98631474,0.05882249,0.00242788,0.39194511
-4.66733367,1.67988468,0.02179142,0.05392862,0.35519203,1.12654356,0.06535413,0.00273086,0.44545968
-4.66133067,1.90270847,0.02431195,0.06034818,0.40104102,1.27881916,0.07227180,0.00307386,0.50386539
-4.65532766,2.14245755,0.02698932,0.06720127,0.45039434,1.44251248,0.07949852,0.00345990,0.56698640
-4.64932466,2.39790618,0.02980048,0.07445250,0.50303103,1.61670501,0.08694765,0.00389341,0.63457835
-4.64332166,2.66745885,0.03271908,0.08206322,0.55867247,1.80017686,0.09452377,0.00438038,0.70632792
-4.63731866,2.94915624,0.03571576,0.08999287,0.61698597,1.99140568,0.10212400,0.00492863,0.78185639
-4.63131566,3.24069794,0.03875857,0.09820074,0.67759163,2.18857754,0.10963980,0.00554801,0.86072732
-4.62531266,3.53948252,0.04181362,0.10664808,0.74007230,2.38961060,0.11695924,0.00625064,0.94245833
-4.61930965,3.84266443,0.04484579,0.11530053,0.80398657,2.59219156,0.12396959,0.00705114,1.02653661
-4.61330665,4.14722664,0.04781961,0.12413069,0.86888430,2.79382465,0.13056020,0.00796679,1.11243779
-4.60730365,4.45006644,0.05070026,0.13312079,0.93432404,2.99189172,0.13662554,0.00901758,1.19964711
-4.60130065,4.74809130,0.05345455,0.14226512,0.99989151,3.18372168,0.14206826,0.01022632,1.28768214
-4.59529765,5.03832054,0.05605193,0.15157216,1.06521819,3.36666675,0.14680209,0.01161844,1.37611549
-4.58929465,5.31798801,0.05846544,0.16106628,1.12999898,3.53818244,0.15075459,0.01322181,1.46459635
-4.58329165,5.58464051,0.06067253,0.17078862,1.19400757,3.69590768,0.15386945,0.01506629,1.55286923
-4.57728864,5.83622644,0.06265579,0.18079726,1.25710863,3.83774158,0.15610829,0.01718323,1.64078849
-4.57128564,6.07116948,0.06440344,0.19116626,1.31926554,3.96191280,0.15745193,0.01960466,1.72832726
-4.56528264,6.28842246,0.06590957,0.20198379,1.38054290,4.06703833,0.15790091,0.02236243,1.81557972
-4.55927964,6.48749753,0.06717423,0.21334903,1.44110310,4.15216812,0.15747543,0.02548707,1.90275575
-4.55327664,6.66846996,0.06820315,0.22536806,1.50119660,4.21681352,0.15621451,0.02900662,1.99016767
-4.54727364,6.83195409,0.06900731,0.23814874,1.56114606,4.26095742,0.15417453,0.03294526,2.07820901
-4.54127064,6.97905178,0.06960222,0.25179477,1.62132454,4.28504564,0.15142714,0.03732191,2.16732597
-4.53526763,7.11127527,0.07000706,0.26639919,1.68212874,4.28995956,0.14805669,0.04214887,2.25798256
-4.52926463,7.23044786,0.07024361,0.28203750,1.74394854,4.27697146,0.14415729,0.04743038,2.35062111
-4.52326163,7.33858753,0.07033514,0.29876089,1.80713418,4.24768455,0.13982957,0.05316145,2.44561999
-4.51725863,7.43777958,0.07030526,0.31658985,1.87196314,4.20396100,0.13517736,0.05932676,2.54325113
-4.51125563,7.53004545,0.07017677,0.33550852,1.93860853,4.14784141,0.13030439,0.06589991,2.64363966
-4.50525263,7.61721508,0.06997064,0.35546028,2.00711105,4.08146003,0.12531119,0.07284293,2.74672843
-4.49924962,7.70081036,0.06970510,0.37634474,2.07735653,4.00696002,0.12029225,0.08010622,2.85224981
-4.49324662,7.78194660,0.06939500,0.39801653,2.14906057,3.92641290,0.11533359,0.08762887,2.95970703
