energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.75987994,1.15492104,0.18617306,0.00287270,0.00855300,0.53516117,1.18859601,0.40837343
-5.75387694,1.12947986,0.17561215,0.00286306,0.00825247,0.52515450,1.18234159,0.39773826
-5.74787394,1.10891922,0.16611930,0.00286536,0.00799815,0.51756893,1.17982223,0.38872610
-5.74187094,1.09317920,0.15769267,0.00287948,0.00779047,0.51236198,1.18093594,0.38134111
-5.73586793,1.08213951,0.15031281,0.00290512,0.00762919,0.50947017,1.18552241,0.37557118
-5.72986493,1.07562305,0.14394458,0.00294187,0.00751346,0.50880947,1.19336804,0.37138812
-5.72386193,1.07340156,0.13853938,0.00298916,0.00744186,0.51027661,1.20421318,0.36874849
-5.71785893,1.07520312,0.13403764,0.00304630,0.00741247,0.51375101,1.21776166,0.36759506
-5.71185593,1.08072105,0.13037150,0.00311251,0.00742294,0.51909745,1.23369177,0.36785873
-5.70585293,1.08962384,0.12746755,0.00318688,0.00747058,0.52616921,1.25166843,0.36946092
-5.69984992,1.10156550,0.12524949,0.00326847,0.00755245,0.53481145,1.27135569,0.37231613
-5.69384692,1.11619591,0.12364066,0.00335631,0.00766545,0.54486468,1.29242906,0.37633461
-5.68784392,1.13317054,0.12256631,0.00344939,0.00780640,0.55616818,1.31458681,0.38142498
-5.68184092,1.15215911,0.12195559,0.00354674,0.00797213,0.56856308,1.33755977,0.38749666
-5.67583792,1.17285284,0.12174317,0.00364746,0.00815957,0.58189503,1.36111895,0.39446195
-5.66983492,1.19496995,0.12187046,0.00375068,0.00836579,0.59601636,1.38508067,0.40223765
-5.66383192,1.21825932,0.12228646,0.00385565,0.00858805,0.61078769,1.40930886,0.41074630
-5.65782891,1.24250219,0.12294821,0.00396173,0.00882386,0.62607888,1.43371448,0.41991683
-5.65182591,1.26751206,0.12382091,0.00406838,0.00907096,0.64176957,1.45825211,0.42968474
-5.64582291,1.29313301,0.12487769,0.00417519,0.00932737,0.65774923,1.48291409,0.43999191
-5.63981991,1.31923667,0.12609919,0.00428190,0.00959137,0.67391686,1.50772243,0.45078596
-5.63381691,1.34571828,0.12747291,0.00438833,0.00986147,0.69018058,1.53271926,0.46201945
-5.62781391,1.37249226,0.12899244,0.00449446,0.01013641,0.70645719,1.55795631,0.47364888
-5.62181091,1.39948765,0.13065664,0.00460034,0.01041509,0.72267178,1.58348419,0.48563380
-5.61580790,1.42664396,0.13246885,0.00470612,0.01069657,0.73875771,1.60934220,0.49793589
-5.60980490,1.45390758,0.13443610,0.00481202,0.01098002,0.75465673,1.63554929,0.51051840
-5.60380190,1.48122934,0.13656844,0.00491832,0.01126466,0.77031971,1.66209684,0.52334584
-5.59779890,1.50856305,0.13887839,0.00502532,0.01154977,0.78570756,1.68894361,0.53638406
-5.59179590,1.53586548,0.14138051,0.00513334,0.01183459,0.80079262,1.71601340,0.54960077
-5.58579290,1.56309749,0.14409113,0.00524270,0.01211836,0.81556034,1.74319543,0.56296640
-5.57978989,1.59022637,0.14702818,0.00535370,0.01240024,0.83001102,1.77034740,0.57645538
-5.57378689,1.61722907,0.15021116,0.00546660,0.01267936,0.84416173,1.79730130,0.59004766
-5.56778389,1.64409605,0.15366113,0.00558158,0.01295476,0.85804791,1.82387129,0.60373048
-5.56178089,1.67083545,0.15740075,0.00569879,0.01322540,0.87172475,1.84986341,0.61750011
-5.55577789,1.69747708,0.16145439,0.00581828,0.01349019,0.88526798,1.87508641,0.63136353
-5.54977489,1.72407590,0.16584804,0.00594004,0.01374799,0.89877408,1.89936301,0.64533988
-5.54377189,1.75071449,0.17060925,0.00606396,0.01399764,0.91235952,1.92254095,0.65946147
-5.53776888,1.77750421,0.17576689,0.00618982,0.01423797,0.92615913,1.94450295,0.67377421
-5.53176588,1.80458475,0.18135068,0.00631736,0.01446783,0.94032343,1.96517511,0.68833731
-5.52576288,1.83212168,0.18739062,0.00644621,0.01468610,0.95501490,1.98453301,0.70322223
-5.51975988,1.86030215,0.19391617,0.00657591,0.01489175,0.97040319,2.00260512,0.71851071
-5.51375688,1.88932842,0.20095522,0.00670595,0.01508386,0.98665938,2.01947317,0.73429186
-5.50775388,1.91940960,0.20853287,0.00683576,0.01526162,1.00394949,2.03526944,0.75065840
-5.50175088,1.95075169,0.21667014,0.00696470,0.01542435,1.02242728,2.05017089,0.76770216
-5.49574787,1.98354638,0.22538251,0.00709211,0.01557154,1.04222681,2.06439051,0.78550884
-5.48974487,2.01795909,0.23467847,0.00721729,0.01570284,1.06345483,2.07816618,0.80415249
-5.48374187,2.05411690,0.24455817,0.00733950,0.01581807,1.08618357,2.09174782,0.82368970
-5.47773887,2.09209695,0.25501220,0.00745803,0.01591724,1.11044420,2.10538335,0.84415404
-5.47173587,2.13191619,0.26602063,0.00757213,0.01600049,1.13622128,2.11930436,0.86555101
-5.46573287,2.17352310,0.27755245,0.00768108,0.01606814,1.16344871,2.13371246,0.88785377
-5.45972986,2.21679212,0.28956542,0.00778419,0.01612067,1.19200746,2.14876693,0.91100018
-5.45372686,2.26152139,0.30200645,0.00788079,0.01615869,1.22172539,2.16457476,0.93489126
-5.44772386,2.30743427,0.31481258,0.00797026,0.01618294,1.25237934,2.18118359,0.95939150
-5.44172086,2.35418491,0.32791256,0.00805208,0.01619429,1.28369967,2.19857816,0.98433109
-5.43571786,2.40136806,0.34122901,0.00812577,0.01619370,1.31537726,2.21668068,1.00951020
-5.42971486,2.44853280,0.35468115,0.00819101,0.01618230,1.34707275,2.23535526,1.03470522
-5.42371186,2.49519998,0.36818795,0.00824758,0.01616128,1.37842793,2.25441617,1.05967692
-5.41770885,2.54088256,0.38167173,0.00829544,0.01613199,1.40907870,2.27363982,1.08418007
-5.41170585,2.58510806,0.39506184,0.00833475,0.01609592,1.43866928,2.29277971,1.10797428
-5.40570285,2.62744208,0.40829838,0.00836589,0.01605467,1.46686684,2.31158361,1.13083542
-5.39969985,2.66751158,0.42133580,0.00838947,0.01601002,1.49337601,2.32981204,1.15256718
-5.39369685,2.70502670,0.43414596,0.00840638,0.01596391,1.51795250,2.34725696,1.17301196
-5.38769385,2.73979984,0.44672072,0.00841779,0.01591843,1.54041492,2.36375955,1.19206059
-5.38169085,2.77176063,0.45907367,0.00842519,0.01587585,1.56065437,2.37922595,1.20966018
-5.37568784,2.80096598,0.47124086,0.00843031,0.01583854,1.57864088,2.39363992,1.22581962
-5.36968484,2.82760405,0.48328056,0.00843520,0.01580903,1.59442647,2.40707144,1.24061213
-5.36368184,2.85199185,0.49527180,0.00844215,0.01578986,1.60814425,2.41968072,1.25417480
-5.35767884,2.87456607,0.50731175,0.00845364,0.01578362,1.62000370,2.43171701,1.26670475
-5.35167584,2.89586736,0.51951208,0.00847234,0.01579282,1.63028197,2.44351205,1.27845208
-5.34567284,2.91651859,0.53199425,0.00850101,0.01581979,1.63931165,2.45546847,1.28970983
-5.33966983,2.93719798,0.54488402,0.00854243,0.01586663,1.64746545,2.46804331,1.30080131
-5.33366683,2.95860817,0.55830536,0.00859932,0.01593509,1.65513860,2.48172763,1.31206537
-5.32766383,2.98144283,0.57237404,0.00867427,0.01602644,1.66272963,2.49702300,1.32384044
-5.32166083,3.00635238,0.58719115,0.00876964,0.01614142,1.67062070,2.51441613,1.33644790
-5.31565783,3.03391049,0.60283689,0.00888747,0.01628009,1.67915829,2.53435279,1.35017576
-5.30965483,3.06458302,0.61936490,0.00902943,0.01644180,1.68863543,2.55721251,1.36526348
-5.30365183,3.09870109,0.63679737,0.00919672,0.01662515,1.69927624,2.58328522,1.38188862
-5.29764882,3.13643947,0.65512127,0.00939002,0.01682789,1.71122369,2.61275102,1.40015604
-5.29164582,3.17780155,0.67428572,0.00960947,0.01704701,1.72453112,2.64566418,1.42009015
-5.28564282,3.22261142,0.69420077,0.00985461,0.01727872,1.73915803,2.68194214,1.44163062
-5.27963982,3.27051366,0.71473759,0.01012438,0.01751854,1.75497028,2.72136003,1.46463166
-5.27363682,3.32098047,0.73573008,0.01041715,0.01776138,1.77174460,2.76355086,1.48886499
-5.26763382,3.37332615,0.75697786,0.01073072,0.01800168,1.78917723,2.80801159,1.51402610
-5.26163082,3.42672777,0.77825044,0.01106236,0.01823354,1.80689610,2.85411451,1.53974372
-5.25562781,3.48025125,0.79929260,0.01140886,0.01845090,1.82447599,2.90112351,1.56559173
-5.24962481,3.53288160,0.81983056,0.01176661,0.01864769,1.84145572,2.94821448,1.59110315
-5.24362181,3.58355578,0.83957885,0.01213164,0.01881803,1.85735665,2.99449888,1.61578548
-5.23761881,3.63119697,0.85824766,0.01249976,0.01895637,1.87170154,3.03904963,1.63913663
-5.23161581,3.67474869,0.87555037,0.01286657,0.01905769,1.88403283,3.08092813,1.66066094
-5.22561281,3.71320759,0.89121107,0.01322759,0.01911759,1.89392972,3.11921154,1.67988460
-5.21960980,3.74565373,0.90497187,0.01357835,0.01913245,1.90102312,3.15301933,1.69636991
-5.21360680,3.77127740,0.91659979,0.01391448,0.01909950,1.90500823,3.18153823,1.70972801
-5.20760380,3.78940172,0.92589307,0.01423178,0.01901688,1.90565407,3.20404495,1.71962961
-5.20160080,3.79950063,0.93268675,0.01452633,0.01888368,1.90280994,3.21992596,1.72581366
-5.19559780,3.80121176,0.93685736,0.01479455,0.01869994,1.89640872,3.22869389,1.72809364
-5.18959480,3.79434435,0.93832671,0.01503329,0.01846664,1.88646698,3.23000031,1.72636150
-5.18359180,3.77888195,0.93706454,0.01523992,0.01818563,1.87308223,3.22364452,1.72058928
-5.17758879,3.75498045,0.93309009,0.01541234,0.01785956,1.85642755,3.20957835,1.71082842
-5.17158579,3.72296145,0.92647247,0.01554910,0.01749181,1.83674402,3.18790693,1.69720701
-5.16558279,3.68330156,0.91732981,0.01564936,0.01708640,1.81433131,3.15888551,1.67992502
-5.15957979,3.63661794,0.90582716,0.01571301,0.01664784,1.78953694,3.12291244,1.65924788
-5.15357679,3.58365070,0.89217323,0.01574057,0.01618105,1.76274466,3.08051859,1.63549843
-5.14757379,3.52524257,0.87661585,0.01573328,0.01569126,1.73436236,3.03235356,1.60904769
-5.14157079,3.46231650,0.85943645,0.01569299,0.01518386,1.70480990,2.97916891,1.58030463
-5.13556778,3.39585166,0.84094344,0.01562215,0.01466432,1.67450732,2.92179901,1.54970520
-5.12956478,3.32685860,0.82146486,0.01552374,0.01413810,1.64386368,2.86114002,1.51770092
-5.12356178,3.25635405,0.80134029,0.01540114,0.01361052,1.61326686,2.79812740,1.48474750
-5.11755878,3.18533605,0.78091235,0.01525807,0.01308674,1.58307454,2.73371283,1.45129350
-5.11155578,3.11476009,0.76051808,0.01509845,0.01257163,1.55360659,2.66884098,1.41776961
-5.10555278,3.04551678,0.74048027,0.01492626,0.01206978,1.52513889,2.60442692,1.38457880
-5.09954977,2.97841173,0.72109921,0.01474543,0.01158538,1.49789881,2.54133468,1.35208743
-5.09354677,2.91414809,0.70264505,0.01455967,0.01112221,1.47206229,2.48035772,1.32061783
-5.08754377,2.85331227,0.68535101,0.01437239,0.01068365,1.44775252,2.42220167,1.29044234
-5.08154077,2.79636309,0.66940767,0.01418656,0.01027260,1.42504010,2.36746987,1.26177906
-5.07553777,2.74362474,0.65495852,0.01400461,0.00989147,1.40394466,2.31665200,1.23478927
-5.06953477,2.69528349,0.64209704,0.01382837,0.00954221,1.38443770,2.27011603,1.20957666
-5.06353177,2.65138827,0.63086513,0.01365900,0.00922627,1.36644648,2.22810348,1.18618821
-5.05752876,2.61185488,0.62125326,0.01349699,0.00894461,1.34985873,2.19072810,1.16461655
-5.05152576,2.57647362,0.61320203,0.01334215,0.00869766,1.33452801,2.15797768,1.14480379
-5.04552276,2.54491995,0.60660528,0.01319365,0.00848539,1.32027939,2.12971880,1.12664635
-5.03951976,2.51676768,0.60131449,0.01305004,0.00830725,1.30691537,2.10570430,1.11000081
-5.03351676,2.49150430,0.59714434,0.01290939,0.00816220,1.29422169,2.08558295,1.09469023
-5.02751376,2.46854787,0.59387929,0.01276934,0.00804871,1.28197299,2.06891113,1.08051095
-5.02151076,2.44726478,0.59128087,0.01262722,0.00796478,1.26993817,2.05516601,1.06723944
-5.01550775,2.42698820,0.58909543,0.01248017,0.00790795,1.25788525,2.04375994,1.05463906
-5.00950475,2.40703635,0.58706220,0.01232529,0.00787535,1.24558591,2.03405575,1.04246660
-5.00350175,2.38673053,0.58492131,0.01215973,0.00786371,1.23281947,2.02538250,1.03047839
-4.99749875,2.36541218,0.58242156,0.01198082,0.00786941,1.21937650,2.01705171,1.01843596
-4.99149575,2.34245905,0.57932777,0.01178620,0.00788858,1.20506207,2.00837346,1.00611124
-4.98549275,2.31729987,0.57542747,0.01157387,0.00791711,1.18969866,1.99867249,0.99329115
-4.97948974,2.28942759,0.57053678,0.01134231,0.00795082,1.17312883,1.98730386,0.97978179
-4.97348674,2.25841097,0.56450538,0.01109053,0.00798549,1.15521780,1.97366801,0.96541215
-4.96748374,2.22390432,0.55722042,0.01081811,0.00801700,1.13585583,1.95722505,0.95003734
-4.96148074,2.18565551,0.54860934,0.01052523,0.00804146,1.11496051,1.93750793,0.93354153
-4.95547774,2.14351189,0.53864163,0.01021267,0.00805530,1.09247898,1.91413437,0.91584039
-4.94947474,2.09742438,0.52732933,0.00988180,0.00805539,1.06838993,1.88681704,0.89688326
-4.94347174,2.04744939,0.51472655,0.00953456,0.00803917,1.04270539,1.85537199,0.87665475
-4.93746873,1.99374867,0.50092788,0.00917339,0.00800475,1.01547217,1.81972467,0.85517599
-4.93146573,1.93658695,0.48606574,0.00880123,0.00795096,0.98677282,1.77991362,0.83250520
-4.92546273,1.87632742,0.47030689,0.00842137,0.00787742,0.95672594,1.73609130,0.80873761
-4.91945973,1.81342487,0.45384812,0.00803747,0.00778458,0.92548575,1.68852206,0.78400466
-4.91345673,1.74841667,0.43691111,0.00765339,0.00767373,0.89324074,1.63757700,0.75847221
-4.90745373,1.68191153,0.41973686,0.00727318,0.00754693,0.86021128,1.58372583,0.73233791
-4.90145073,1.61457622,0.40257950,0.00690091,0.00740701,0.82664626,1.52752567,0.70582748
-4.89544772,1.54712042,0.38569989,0.00654066,0.00725739,0.79281843,1.46960717,0.67919001
-4.88944472,1.48028002,0.36935895,0.00619638,0.00710208,0.75901891,1.41065812,0.65269226
-4.88344172,1.41479917,0.35381112,0.00587181,0.00694542,0.72555051,1.35140512,0.62661216
-4.87743872,1.35141160,0.33929779,0.00557042,0.00679199,0.69272043,1.29259381,0.60123147
-4.87143572,1.29082171,0.32604125,0.00529531,0.00664642,0.66083222,1.23496829,0.57682806
-4.86543272,1.23368604,0.31423902,0.00504914,0.00651321,0.63017758,1.17925053,0.55366783
-4.85942971,1.18059571,0.30405893,0.00483412,0.00639657,0.60102801,1.12612037,0.53199681
-4.85342671,1.13206060,0.29563503,0.00465191,0.00630024,0.57362699,1.07619705,0.51203354
-4.84742371,1.08849576,0.28906447,0.00450362,0.00622738,0.54818269,1.03002287,0.49396225
-4.84142071,1.05021081,0.28440553,0.00438980,0.00618043,0.52486194,0.98804958,0.47792707
-4.83541771,1.01740261,0.28167682,0.00431040,0.00616102,0.50378536,0.95062825,0.46402756
-4.82941471,0.99015189,0.28085779,0.00426484,0.00616998,0.48502430,0.91800274,0.45231586
-4.82341171,0.96842374,0.28189038,0.00425200,0.00620726,0.46859952,0.89030735,0.44279563
-4.81740870,0.95207233,0.28468203,0.00427031,0.00627198,0.45448188,0.86756835,0.43542280
-4.81140570,0.94084951,0.28910963,0.00431775,0.00636252,0.44259493,0.84970961,0.43010824
-4.80540270,0.93441708,0.29502455,0.00439197,0.00647658,0.43281951,0.83656184,0.42672218
-4.79939970,0.93236230,0.30225833,0.00449036,0.00661132,0.42499993,0.82787496,0.42510026
-4.79339670,0.93421576,0.31062893,0.00461010,0.00676351,0.41895176,0.82333313,0.42505088
-4.78739370,0.93947111,0.31994714,0.00474831,0.00692967,0.41447060,0.82257151,0.42636351
-4.78139070,0.94760551,0.33002306,0.00490207,0.00710620,0.41134168,0.82519413,0.42881760
-4.77538769,0.95810007,0.34067210,0.00506855,0.00728962,0.40934961,0.83079187,0.43219166
-4.76938469,0.97045913,0.35172053,0.00524506,0.00747662,0.40828801,0.83895981,0.43627199
-4.76338169,0.98422780,0.36301010,0.00542909,0.00766422,0.40796849,0.84931320,0.44086071
-4.75737869,0.99900679,0.37440167,0.00561839,0.00784989,0.40822851,0.86150123,0.44578271
-4.75137569,1.01446393,0.38577773,0.00581102,0.00803156,0.40893787,0.87521833,0.45089116
-4.74537269,1.03034212,0.39704370,0.00600530,0.00820773,0.41000349,0.89021230,0.45607138
-4.73936968,1.04646329,0.40812802,0.00619990,0.00837738,0.41137229,0.90628934,0.46124291
-4.73336668,1.06272846,0.41898113,0.00639375,0.00854004,0.41303205,0.92331580,0.46635984
-4.72736368,1.07911412,0.42957351,0.00658610,0.00869565,0.41501040,0.94121675,0.47140922
-4.72136068,1.09566513,0.43989279,0.00677642,0.00884456,0.41737180,0.95997183,0.47640804
-4.71535768,1.11248487,0.44994039,0.00696442,0.00898736,0.42021299,0.97960850,0.48139872
-4.70935468,1.12972304,0.45972771,0.00714998,0.00912487,0.42365686,1.00019344,0.48644356
-4.70335168,1.14756198,0.46927217,0.00733312,0.00925795,0.42784538,1.02182236,0.49161841
-4.69734867,1.16620205,0.47859342,0.00751396,0.00938746,0.43293162,1.04460895,0.49700598
-4.69134567,1.18584687,0.48770969,0.00769268,0.00951416,0.43907149,1.06867336,0.50268907
-4.68534267,1.20668896,0.49663460,0.00786950,0.00963860,0.44641529,1.09413072,0.50874399
-4.67933967,1.22889632,0.50537452,0.00804460,0.00976114,0.45509968,1.12108005,0.51523465
-4.67333667,1.25260041,0.51392647,0.00821817,0.00988182,0.46524006,1.14959397,0.52220732
-4.66733367,1.27788588,0.52227660,0.00839030,0.01000043,0.47692387,1.17970941,0.52968637
-4.66133067,1.30478216,0.53039929,0.00856103,0.01011644,0.49020485,1.21141952,0.53767106
-4.65532766,1.33325716,0.53825678,0.00873027,0.01022905,0.50509846,1.24466698,0.54613345
-4.64932466,1.36321318,0.54579928,0.00889780,0.01033721,0.52157859,1.27933882,0.55501747
-4.64332166,1.39448485,0.55296556,0.00906330,0.01043965,0.53957560,1.31526279,0.56423909
-4.63731866,1.42683930,0.55968384,0.00922623,0.01053490,0.55897571,1.35220549,0.57368749
-4.63131566,1.45997841,0.56587310,0.00938591,0.01062136,0.57962179,1.38987229,0.58322727
-4.62531266,1.49354305,0.57144464,0.00954145,0.01069734,0.60131547,1.42790919,0.59270149
-4.61930965,1.52711939,0.57630395,0.00969177,0.01076106,0.62382060,1.46590666,0.60193545
-4.61330665,1.56024707,0.58035287,0.00983558,0.01081071,0.64686780,1.50340561,0.61074118
-4.60730365,1.59242911,0.58349201,0.00997141,0.01084448,0.67016029,1.53990544,0.61892244
-4.60130065,1.62314357,0.58562347,0.01009761,0.01086057,0.69338059,1.57487423,0.62628006
-4.59529765,1.65185653,0.58665375,0.01021238,0.01085727,0.71619804,1.60776082,0.63261765
-4.58929465,1.67803622,0.58649690,0.01031381,0.01083290,0.73827698,1.63800872,0.63774732
-4.58329165,1.70116800,0.58507780,0.01039993,0.01078596,0.75928525,1.66507130,0.64149543
-4.57728864,1.72076943,0.58233544,0.01046880,0.01071506,0.77890285,1.68842795,0.64370804
-4.57128564,1.73640532,0.57822609,0.01051851,0.01061905,0.79683035,1.70760056,0.64425603
-4.56528264,1.74770175,0.57272625,0.01054733,0.01049700,0.81279681,1.72216962,0.64303951
-4.55927964,1.75435875,0.56583517,0.01055372,0.01034831,0.82656689,1.73178930,0.63999152
-4.55327664,1.75616081,0.55757672,0.01053645,0.01017274,0.83794681,1.73620074,0.63508072
-4.54727364,1.75298486,0.54800065,0.01049460,0.00997047,0.84678894,1.73524272,0.62831298
-4.54127064,1.74480501,0.53718283,0.01042769,0.00974215,0.85299478,1.72885940,0.61973170
-4.53526763,1.73169402,0.52522469,0.01033564,0.00948894,0.85651619,1.71710430,0.60941696
-4.52926463,1.71382103,0.51225156,0.01021883,0.00921257,0.85735481,1.70014049,0.59748329
-4.52326163,1.69144586,0.49841008,0.01007809,0.00891532,0.85555974,1.67823673,0.58407626
-4.51725863,1.66490990,0.48386478,0.00991466,0.00860006,0.85122353,1.65175984,0.56936803
-4.51125563,1.63462416,0.46879386,0.00973020,0.00827024,0.84447685,1.62116347,0.55355195
-4.50525263,1.60105509,0.45338444,0.00952668,0.00792981,0.83548192,1.58697394,0.53683659
-4.49924962,1.56470872,0.43782753,0.00930633,0.00758324,0.82442536,1.54977391,0.51943930
-4.49324662,1.52611429,0.42231288,0.00907159,0.00723539,0.81151061,1.51018457,0.50157982
-4.48724362,1.48580792,0.40702415,0.00882500,0.00689147,0.79695049,1.46884745,0.48347408
-4.48124062,1.44431739,0.39213438,0.00856913,0.00655694,0.78096030,1.42640660,0.46532853
-4.47523762,1.40214867,0.37780229,0.00830651,0.00623738,0.76375169,1.38349209,0.44733527
-4.46923462,1.35977496,0.36416934,0.00803957,0.00593842,0.74552786,1.34070563,0.42966820
-4.46323162,1.31762849,0.35135783,0.00777056,0.00566561,0.72648002,1.29860870,0.41248027
-4.45722861,1.27609560,0.33946995,0.00750155,0.00542432,0.70678535,1.25771378,0.39590195
-4.45122561,1.23551490,0.32858791,0.00723440,0.00521962,0.68660650,1.21847868,0.38004087
-4.44522261,1.19617844,0.31877499,0.00697074,0.00505621,0.66609245,1.18130402,0.36498260
-4.43921961,1.15833548,0.31007734,0.00671199,0.00493831,0.64538048,1.14653356,0.35079240
-4.43321661,1.12219832,0.30252644,0.00645938,0.00486960,0.62459908,1.11445686,0.33751771
-4.42721361,1.08794949,0.29614186,0.00621399,0.00485314,0.60387146,1.08531379,0.32519122
-4.42121061,1.05574956,0.29093424,0.00597678,0.00489132,0.58331913,1.05930023,0.31383416
-4.41520760,1.02574492,0.28690812,0.00574863,0.00498581,0.56306536,1.03657413,0.30345972
-4.40920460,0.99807469,0.28406447,0.00553038,0.00513756,0.54323813,1.01726142,0.29407609
-4.40320160,0.97287618,0.28240263,0.00532283,0.00534673,0.52397217,1.00146100,0.28568927
-4.39719860,0.95028850,0.28192174,0.00512683,0.00561271,0.50540998,0.98924856,0.27830512
-4.39119560,0.93045388,0.28262124,0.00494321,0.00593410,0.48770160,0.98067858,0.27193076
-4.38519260,0.91351662,0.28450073,0.00477282,0.00630876,0.47100314,0.97578465,0.26657523
-4.37918959,0.89961974,0.28755896,0.00461653,0.00673378,0.45547398,0.97457787,0.26224930
-4.37318659,0.88889945,0.29179224,0.00447517,0.00720553,0.44127292,0.97704365,0.25896460
-4.36718359,0.88147792,0.29719224,0.00434954,0.00771971,0.42855330,0.98313718,0.25673213
-4.36118059,0.87745476,0.30374347,0.00424031,0.00827138,0.41745745,0.99277795,0.25556022
-4.35517759,0.87689788,0.31142056,0.00414805,0.00885502,0.40811078,1.00584393,0.25545227
-4.34917459,0.87983436,0.32018570,0.00407313,0.00946459,0.40061575,1.02216597,0.25640427
-4.34317159,0.88624197,0.32998628,0.00401573,0.01009362,0.39504617,1.04152293,0.25840243
-4.33716858,0.89604200,0.34075308,0.00397579,0.01073528,0.39144205,1.06363823,0.26142103
-4.33116558,0.90909407,0.35239920,0.00395300,0.01138247,0.38980542,1.08817823,0.26542077
-4.32516258,0.92519327,0.36481990,0.00394679,0.01202790,0.39009737,1.11475285,0.27034765
-4.31915958,0.94407023,0.37789331,0.00395636,0.01266424,0.39223644,1.14291885,0.27613257
-4.31315658,0.96539416,0.39148243,0.00398070,0.01328417,0.39609866,1.17218585,0.28269179
-4.30715358,0.98877920,0.40543806,0.00401865,0.01388055,0.40151928,1.20202514,0.28992825
