energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.74187094,1.27911520,0.09044975,0.09310773,0.04703575,0.53198320,0.00000000,0.65906755,0.13645654
-5.73586793,1.19666456,0.08462514,0.08723286,0.04239104,0.49825778,0.00000000,0.61853077,0.12712181
-5.72986493,1.11552738,0.07875325,0.08144299,0.03838082,0.46521834,0.00000000,0.57821331,0.11791825
-5.72386193,1.03659112,0.07290249,0.07580584,0.03500756,0.43323717,0.00000000,0.53862061,0.10893238
-5.71785893,0.96072855,0.06713804,0.07038863,0.03227608,0.40268466,0.00000000,0.50025394,0.10024690
-5.71185593,0.88878412,0.06152073,0.06525707,0.03019390,0.37392352,0.00000000,0.46360229,0.09193948
-5.70585293,0.82156073,0.05610625,0.06047437,0.02877156,0.34730288,0.00000000,0.42913474,0.08408163
-5.69984992,0.75980728,0.05094444,0.05610029,0.02802244,0.32315258,0.00000000,0.39729332,0.07673773
-5.69384692,0.70420702,0.04607876,0.05219020,0.02796250,0.30177758,0.00000000,0.36848643,0.06996427
-5.68784392,0.65536695,0.04154600,0.04879429,0.02860957,0.28345259,0.00000000,0.34308307,0.06380919
-5.68184092,0.61380838,0.03737606,0.04595678,0.02998245,0.26841713,0.00000000,0.32140756,0.05831144
-5.67583792,0.57995843,0.03359205,0.04371524,0.03209959,0.25687072,0.00000000,0.30373502,0.05350071
-5.66983492,0.55414267,0.03021033,0.04209995,0.03497761,0.24896860,0.00000000,0.29028730,0.04939724
-5.66383192,0.53657877,0.02724086,0.04113327,0.03862950,0.24481772,0.00000000,0.28122949,0.04601185
-5.65782891,0.52737114,0.02468748,0.04082918,0.04306265,0.24447311,0.00000000,0.27666675,0.04334597
-5.65182591,0.52650650,0.02254837,0.04119268,0.04827671,0.24793479,0.00000000,0.27664163,0.04139186
-5.64582291,0.53385056,0.02081649,0.04221945,0.05426149,0.25514513,0.00000000,0.28113164,0.04013285
-5.63981991,0.54914583,0.01948001,0.04389541,0.06099486,0.26598682,0.00000000,0.29004736,0.03954362
-5.63381691,0.57201077,0.01852280,0.04619645,0.06844080,0.28028169,0.00000000,0.30323098,0.03959062
-5.62781391,0.60194058,0.01792486,0.04908823,0.07654780,0.29779039,0.00000000,0.32045552,0.04023243
-5.62181091,0.63830989,0.01766271,0.05252611,0.08524762,0.31821318,0.00000000,0.34142491,0.04142025
-5.61580790,0.68037763,0.01770980,0.05645532,0.09445460,0.34119205,0.00000000,0.36577512,0.04309851
-5.60980490,0.72729451,0.01803686,0.06081123,0.10406560,0.36631424,0.00000000,0.39307666,0.04520541
-5.60380190,0.77811337,0.01861223,0.06551996,0.11396057,0.39311736,0.00000000,0.42283855,0.04767376
-5.59779890,0.83180246,0.01940221,0.07049918,0.12400397,0.42109624,0.00000000,0.45451405,0.05043178
-5.59179590,0.88726191,0.02037141,0.07565929,0.13404694,0.44971140,0.00000000,0.48750827,0.05340410
-5.58579290,0.94334326,0.02148315,0.08090479,0.14393012,0.47839920,0.00000000,0.52118773,0.05651293
-5.57978989,0.99887178,0.02269982,0.08613601,0.15348732,0.50658343,0.00000000,0.55489176,0.05967927
-5.57378689,1.05267119,0.02398341,0.09125109,0.16254963,0.53368817,0.00000000,0.58794569,0.06282435
-5.56778389,1.10359022,0.02529594,0.09614814,0.17095006,0.55915154,0.00000000,0.61967546,0.06587107
-5.56178089,1.15053021,0.02660007,0.10072759,0.17852839,0.58243988,0.00000000,0.64942337,0.06874563
-5.55577789,1.19247291,0.02785971,0.10489467,0.18513613,0.60306201,0.00000000,0.67656441,0.07137904
-5.54977489,1.22850738,0.02904059,0.10856178,0.19064129,0.62058293,0.00000000,0.70052268,0.07370875
-5.54377189,1.25785518,0.03011096,0.11165089,0.19493285,0.63463645,0.00000000,0.72078715,0.07568011
-5.53776888,1.27989261,0.03104217,0.11409569,0.19792461,0.64493632,0.00000000,0.73692640,0.07724774
-5.53176588,1.29416918,0.03180931,0.11584348,0.19955828,0.65128530,0.00000000,0.74860136,0.07837670
-5.52576288,1.30042147,0.03239169,0.11685672,0.19980572,0.65358172,0.00000000,0.75557581,0.07904342
-5.51975988,1.29858175,0.03277331,0.11711411,0.19867010,0.65182343,0.00000000,0.75772398,0.07923632
-5.51375688,1.28878083,0.03294316,0.11661126,0.19618603,0.64610870,0.00000000,0.75503492,0.07895615
-5.50775388,1.27134511,0.03289545,0.11536079,0.19241856,0.63663415,0.00000000,0.74761343,0.07821599
-5.50175088,1.24678771,0.03262962,0.11339193,0.18746119,0.62368973,0.00000000,0.73567747,0.07704082
-5.49574787,1.21579406,0.03215026,0.11074961,0.18143284,0.60765091,0.00000000,0.71955207,0.07546683
-5.48974487,1.17920248,0.03146684,0.10749308,0.17447409,0.58896835,0.00000000,0.69966007,0.07354039
-5.48374187,1.13798040,0.03059331,0.10369410,0.16674270,0.56815553,0.00000000,0.67650997,0.07131668
-5.47773887,1.09319721,0.02954758,0.09943484,0.15840872,0.54577459,0.00000000,0.65068133,0.06885810
-5.47173587,1.04599453,0.02835087,0.09480545,0.14964932,0.52242118,0.00000000,0.62280840,0.06623250
-5.46573287,0.99755514,0.02702697,0.08990150,0.14064359,0.49870851,0.00000000,0.59356248,0.06351128
-5.45972986,0.94907148,0.02560150,0.08482138,0.13156755,0.47525136,0.00000000,0.56363369,0.06076734
-5.45372686,0.90171479,0.02410109,0.07966369,0.12258940,0.45265050,0.00000000,0.53371279,0.05807313
-5.44772386,0.85660573,0.02255258,0.07452475,0.11386534,0.43147781,0.00000000,0.50447359,0.05549871
-5.44172086,0.81478746,0.02098230,0.06949630,0.10553599,0.41226279,0.00000000,0.47655646,0.05310987
-5.43571786,0.77720160,0.01941533,0.06466345,0.09772348,0.39548043,0.00000000,0.45055345,0.05096652
-5.42971486,0.74466794,0.01787497,0.06010298,0.09052936,0.38154106,0.00000000,0.42699530,0.04912121
-5.42371186,0.71786794,0.01638220,0.05588184,0.08403316,0.37078205,0.00000000,0.40634059,0.04761790
-5.41770885,0.69733249,0.01495531,0.05205616,0.07829180,0.36346173,0.00000000,0.38896720,0.04649107
-5.41170585,0.68343404,0.01360965,0.04867049,0.07333964,0.35975533,0.00000000,0.37516616,0.04576507
-5.40570285,0.67638289,0.01235749,0.04575743,0.06918923,0.35975323,0.00000000,0.36513788,0.04545374
-5.39969985,0.67622769,0.01120798,0.04333755,0.06583256,0.36346118,0.00000000,0.35899061,0.04556041
-5.39369685,0.68285992,0.01016725,0.04141963,0.06324281,0.37080261,0.00000000,0.35674119,0.04607815
-5.38769385,0.69602199,0.00923857,0.04000117,0.06137648,0.38162274,0.00000000,0.35831772,0.04699029
-5.38169085,0.71531860,0.00842259,0.03906907,0.06017585,0.39569447,0.00000000,0.36356416,0.04827117
-5.37568784,0.74023100,0.00771764,0.03860055,0.05957153,0.41272568,0.00000000,0.37224664,0.04988722
-5.36968484,0.77013370,0.00712005,0.03856425,0.05948525,0.43236787,0.00000000,0.38406116,0.05179807
-5.36368184,0.80431304,0.00662453,0.03892141,0.05983261,0.45422580,0.00000000,0.39864271,0.05395792
-5.35767884,0.84198717,0.00622450,0.03962720,0.06052581,0.47786791,0.00000000,0.41557539,0.05631697
-5.35167584,0.88232689,0.00591247,0.04063214,0.06147625,0.50283719,0.00000000,0.43440356,0.05882290
-5.34567284,0.92447679,0.00568032,0.04188355,0.06259706,0.52866223,0.00000000,0.45464360,0.06142233
-5.33966983,0.96757607,0.00551963,0.04332705,0.06380537,0.55486818,0.00000000,0.47579622,0.06406226
-5.33366683,1.01077866,0.00542192,0.04490813,0.06502430,0.58098730,0.00000000,0.49735903,0.06669144
-5.32766383,1.05327206,0.00537889,0.04657366,0.06618475,0.60656883,0.00000000,0.51883920,0.06926154
-5.32166083,1.09429443,0.00538255,0.04827340,0.06722687,0.63118802,0.00000000,0.53976587,0.07172823
-5.31565783,1.13314978,0.00542542,0.04996151,0.06810119,0.65445407,0.00000000,0.55970212,0.07405201
-5.30965483,1.16922070,0.00550056,0.05159792,0.06876943,0.67601678,0.00000000,0.57825628,0.07619883
-5.30365183,1.20197876,0.00560170,0.05314964,0.06920504,0.69557198,0.00000000,0.59509226,0.07814059
-5.29764882,1.23099233,0.00572326,0.05459197,0.06939333,0.71286561,0.00000000,0.60993869,0.07985532
-5.29164582,1.25593190,0.00586038,0.05590948,0.06933140,0.72769645,0.00000000,0.62259669,0.08132722
-5.28564282,1.27657308,0.00600894,0.05709691,0.06902770,0.73991768,0.00000000,0.63294598,0.08254654
-5.27963982,1.29279736,0.00616556,0.05815975,0.06850145,0.74943729,0.00000000,0.64094930,0.08350932
-5.27363682,1.30459095,0.00632759,0.05911466,0.06778171,0.75621754,0.00000000,0.64665486,0.08421699
-5.26763382,1.31204194,0.00649314,0.05998960,0.06690643,0.76027357,0.00000000,0.65019688,0.08467595
-5.26163082,1.31533601,0.00666107,0.06082371,0.06592119,0.76167140,0.00000000,0.65179397,0.08489709
-5.25562781,1.31475095,0.00683100,0.06166681,0.06487797,0.76052531,0.00000000,0.65174564,0.08489530
-5.24962481,1.31065006,0.00700331,0.06257872,0.06383376,0.75699483,0.00000000,0.65042658,0.08468898
-5.24362181,1.30347479,0.00717913,0.06362821,0.06284918,0.75128135,0.00000000,0.64827914,0.08429965
-5.23761881,1.29373633,0.00736040,0.06489163,0.06198702,0.74362431,0.00000000,0.64580381,0.08375146
-5.23161581,1.28200645,0.00754978,0.06645130,0.06131088,0.73429712,0.00000000,0.64354809,0.08307091
-5.22561281,1.26890738,0.00775072,0.06839358,0.06088377,0.72360253,0.00000000,0.64209371,0.08228639
-5.21960980,1.25510063,0.00796736,0.07080676,0.06076679,0.71186768,0.00000000,0.64204252,0.08142790
-5.21360680,1.24127482,0.00820452,0.07377862,0.06101791,0.69943843,0.00000000,0.64400131,0.08052663
-5.20760380,1.22813230,0.00846764,0.07739397,0.06169084,0.68667327,0.00000000,0.64856577,0.07961456
-5.20160080,1.21637475,0.00876271,0.08173194,0.06283406,0.67393655,0.00000000,0.65630399,0.07872398
-5.19559780,1.20668769,0.00909613,0.08686329,0.06448997,0.66159110,0.00000000,0.66773985,0.07788697
-5.18959480,1.19972429,0.00947471,0.09284771,0.06669435,0.64999044,0.00000000,0.68333669,0.07713474
-5.18359180,1.19608863,0.00990547,0.09973120,0.06947594,0.63947060,0.00000000,0.70348174,0.07649698
-5.17758879,1.19631903,0.01039562,0.10754363,0.07285641,0.63034184,0.00000000,0.72847167,0.07600108
-5.17158579,1.20087179,0.01095240,0.11629652,0.07685058,0.62288044,0.00000000,0.75849992,0.07567136
-5.16558279,1.21010602,0.01158307,0.12598126,0.08146696,0.61732097,0.00000000,0.79364600,0.07552825
-5.15957979,1.22427029,0.01229480,0.13656756,0.08670871,0.61384926,0.00000000,0.83386742,0.07558756
-5.15357679,1.24349151,0.01309467,0.14800258,0.09257482,0.61259644,0.00000000,0.87899453,0.07585976
-5.14757379,1.26776687,0.01398961,0.16021052,0.09906160,0.61363437,0.00000000,0.92872847,0.07634943
-5.14157079,1.29695912,0.01498642,0.17309279,0.10616443,0.61697261,0.00000000,0.98264266,0.07705480
-5.13556778,1.33079571,0.01609176,0.18652884,0.11387960,0.62255731,0.00000000,1.04018774,0.07796752
-5.12956478,1.36887192,0.01731218,0.20037766,0.12220613,0.63027192,0.00000000,1.10070001,0.07907265
-5.12356178,1.41065802,0.01865408,0.21447983,0.13114748,0.63993987,0.00000000,1.16341324,0.08034883
-5.11755878,1.45551031,0.02012369,0.22866024,0.14071297,0.65132913,0.00000000,1.22747354,0.08176867
-5.11155578,1.50268569,0.02172701,0.24273130,0.15091869,0.66415849,0.00000000,1.29195697,0.08329943
-5.10555278,1.55135931,0.02346966,0.25649661,0.16178783,0.67810526,0.00000000,1.35588933,0.08490383
-5.09954977,1.60064457,0.02535669,0.26975507,0.17335022,0.69281418,0.00000000,1.41826758,0.08654101
-5.09354677,1.64961482,0.02739230,0.28230514,0.18564097,0.70790708,0.00000000,1.47808226,0.08816766
-5.08754377,1.69732595,0.02957951,0.29394932,0.19869821,0.72299299,0.00000000,1.53434028,0.08973923
-5.08154077,1.74283904,0.03191972,0.30449864,0.21255984,0.73767831,0.00000000,1.58608733,0.09121108
-5.07553777,1.78524230,0.03441219,0.31377703,0.22725942,0.75157657,0.00000000,1.63242935,0.09253975
-5.06953477,1.82367164,0.03705355,0.32162544,0.24282124,0.76431762,0.00000000,1.67255234,0.09368406
-5.06353177,1.85732924,0.03983716,0.32790562,0.25925494,0.77555580,0.00000000,1.70574012,0.09460615
-5.05752876,1.88549962,0.04275260,0.33250347,0.27654973,0.78497702,0.00000000,1.73138941,0.09527237
-5.05152576,1.90756288,0.04578512,0.33533174,0.29466875,0.79230451,0.00000000,1.74902203,0.09565402
-5.04552276,1.92300490,0.04891524,0.33633219,0.31354379,0.79730320,0.00000000,1.75829379,0.09572793
-5.03951976,1.93142448,0.05211843,0.33547698,0.33307088,0.79978277,0.00000000,1.75900011,0.09547679
-5.03351676,1.93253738,0.05536494,0.33276932,0.35310696,0.79959932,0.00000000,1.75107811,0.09488942
-5.02751376,1.92617747,0.05861995,0.32824336,0.37346821,0.79665583,0.00000000,1.73460533,0.09396072
-5.02151076,1.91229522,0.06184380,0.32196331,0.39393012,0.79090157,0.00000000,1.70979521,0.09269158
-5.01550775,1.89095385,0.06499258,0.31402178,0.41422959,0.78233052,0.00000000,1.67698950,0.09108857
-5.00950475,1.86232341,0.06801888,0.30453746,0.43406921,0.77097907,0.00000000,1.63664795,0.08916359
-5.00350175,1.82667320,0.07087292,0.29365218,0.45312356,0.75692310,0.00000000,1.58933558,0.08693333
-4.99749875,1.78436280,0.07350370,0.28152730,0.47104753,0.74027464,0.00000000,1.53570795,0.08441872
-4.99149575,1.73583214,0.07586049,0.26833986,0.48748625,0.72117817,0.00000000,1.47649496,0.08164433
-4.98549275,1.68159075,0.07789437,0.25427824,0.50208632,0.69980679,0.00000000,1.41248353,0.07863771
-4.97948974,1.62220666,0.07955982,0.23953773,0.51450785,0.67635822,0.00000000,1.34449971,0.07542875
-4.97348674,1.55829493,0.08081628,0.22431603,0.52443668,0.65105082,0.00000000,1.27339079,0.07204902
-4.96748374,1.49050623,0.08162968,0.20880886,0.53159629,0.62411959,0.00000000,1.20000771,0.06853114
-4.96148074,1.41951552,0.08197373,0.19320574,0.53575866,0.59581220,0.00000000,1.12518840,0.06490819
-4.95547774,1.34601093,0.08183101,0.17768626,0.53675368,0.56638511,0.00000000,1.04974234,0.06121311
-4.94947474,1.27068311,0.08119378,0.16241664,0.53447655,0.53609972,0.00000000,0.97443669,0.05747826
-4.94347174,1.19421500,0.08006442,0.14754698,0.52889266,0.50521863,0.00000000,0.89998440,0.05373485
-4.93746873,1.11727224,0.07845551,0.13320905,0.52003996,0.47400204,0.00000000,0.82703434,0.05001261
-4.93146573,1.04049424,0.07638961,0.11951475,0.50802841,0.44270417,0.00000000,0.75616373,0.04633938
-4.92546273,0.96448608,0.07389854,0.10655526,0.49303679,0.41156998,0.00000000,0.68787275,0.04274081
-4.91945973,0.88981127,0.07102249,0.09440081,0.47530680,0.38083197,0.00000000,0.62258160,0.03924011
-4.91345673,0.81698548,0.06780869,0.08310103,0.45513506,0.35070726,0.00000000,0.56062951,0.03585787
-4.90745373,0.74647135,0.06430999,0.07268591,0.43286304,0.32139506,0.00000000,0.50227594,0.03261192
-4.90145073,0.67867446,0.06058322,0.06316718,0.40886587,0.29307435,0.00000000,0.44770346,0.02951723
-4.89544772,0.61394042,0.05668741,0.05454009,0.38354016,0.26590206,0.00000000,0.39702226,0.02658591
-4.88944472,0.55255329,0.05268216,0.04678544,0.35729170,0.24001176,0.00000000,0.35027580,0.02382722
-4.88344172,0.49473520,0.04862594,0.03987182,0.33052341,0.21551272,0.00000000,0.30744757,0.02124764
-4.87743872,0.44064720,0.04457456,0.03375792,0.30362417,0.19248962,0.00000000,0.26846845,0.01885104
-4.87143572,0.39039130,0.04057992,0.02839484,0.27695890,0.17100270,0.00000000,0.23322444,0.01663878
-4.86543272,0.34401368,0.03668884,0.02372829,0.25086012,0.15108853,0.00000000,0.20156465,0.01460995
-4.85942971,0.30150888,0.03294230,0.01970070,0.22562152,0.13276124,0.00000000,0.17330905,0.01276162
-4.85342671,0.26282484,0.02937485,0.01625309,0.20149332,0.11601420,0.00000000,0.14825610,0.01108908
-4.84742371,0.22786879,0.02601441,0.01332672,0.17867968,0.10082212,0.00000000,0.12618980,0.00958614
-4.84142071,0.19651359,0.02288221,0.01086453,0.15733797,0.08714354,0.00000000,0.10688631,0.00824542
-4.83541771,0.16860455,0.01999305,0.00881224,0.13757981,0.07492351,0.00000000,0.09011988,0.00705869
-4.82941471,0.14396651,0.01735578,0.00711931,0.11947360,0.06409648,0.00000000,0.07566812,0.00601713
-4.82341171,0.12241084,0.01497393,0.00573961,0.10304825,0.05458931,0.00000000,0.06331655,0.00511171
-4.81740870,0.10374251,0.01284642,0.00463188,0.08829790,0.04632428,0.00000000,0.05286258,0.00433344
-4.81140570,0.08776677,0.01096847,0.00376003,0.07518731,0.03922202,0.00000000,0.04411867,0.00367366
-4.80540270,0.07429553,0.00933248,0.00309328,0.06365748,0.03320432,0.00000000,0.03691501,0.00312436
-4.79939970,0.06315317,0.00792893,0.00260619,0.05363151,0.02819678,0.00000000,0.03110158,0.00267836
-4.79339670,0.05418185,0.00674729,0.00227856,0.04502015,0.02413115,0.00000000,0.02654972,0.00232963
-4.78739370,0.04724604,0.00577685,0.00209527,0.03772711,0.02094742,0.00000000,0.02315315,0.00207339
-4.78139070,0.04223638,0.00500751,0.00204613,0.03165381,0.01859557,0.00000000,0.02082866,0.00190637
-4.77538769,0.03907267,0.00443042,0.00212555,0.02670352,0.01703698,0.00000000,0.01951631,0.00182686
-4.76938469,0.03770600,0.00403860,0.00233230,0.02278485,0.01624536,0.00000000,0.01917924,0.00183490
-4.76338169,0.03811993,0.00382735,0.00266919,0.01981445,0.01620740,0.00000000,0.01980310,0.00193225
-4.75737869,0.04033071,0.00379462,0.00314272,0.01771905,0.01692285,0.00000000,0.02139502,0.00212246
-4.75137569,0.04438639,0.00394117,0.00376264,0.01643675,0.01840422,0.00000000,0.02398220,0.00241079
-4.74537269,0.05036479,0.00427067,0.00454158,0.01591763,0.02067599,0.00000000,0.02760991,0.00280411
-4.73936968,0.05837036,0.00478962,0.00549447,0.01612372,0.02377328,0.00000000,0.03233911,0.00331074
-4.73336668,0.06852976,0.00550710,0.00663802,0.01702843,0.02774006,0.00000000,0.03824340,0.00394022
-4.72736368,0.08098620,0.00643445,0.00799003,0.01861536,0.03262687,0.00000000,0.04540547,0.00470296
-4.72136068,0.09589259,0.00758476,0.00956865,0.02087679,0.03848803,0.00000000,0.05391297,0.00560991
-4.71535768,0.11340352,0.00897224,0.01139159,0.02381161,0.04537840,0.00000000,0.06385377,0.00667206
-4.70935468,0.13366619,0.01061144,0.01347520,0.02742308,0.05334978,0.00000000,0.07531088,0.00789994
-4.70335168,0.15681050,0.01251640,0.01583350,0.03171619,0.06244699,0.00000000,0.08835677,0.00930302
-4.69734867,0.18293856,0.01469965,0.01847724,0.03669499,0.07270375,0.00000000,0.10304761,0.01088907
-4.69134567,0.21211391,0.01717119,0.02141281,0.04235974,0.08413850,0.00000000,0.11941738,0.01266355
-4.68534267,0.24435097,0.01993740,0.02464138,0.04870411,0.09675036,0.00000000,0.13747206,0.01462890
-4.67933967,0.27960503,0.02300000,0.02815791,0.05571253,0.11051536,0.00000000,0.15718440,0.01678394
-4.67333667,0.31776348,0.02635495,0.03195046,0.06335772,0.12538317,0.00000000,0.17848919,0.01912329
-4.66733367,0.35863865,0.02999163,0.03599958,0.07159865,0.14127462,0.00000000,0.20127971,0.02163686
-4.66133067,0.40196302,0.03389198,0.04027797,0.08037886,0.15807999,0.00000000,0.22540535,0.02430954
-4.65532766,0.44738699,0.03803004,0.04475040,0.08962546,0.17565858,0.00000000,0.25067084,0.02712096
-4.64932466,0.49448003,0.04237156,0.04937400,0.09924868,0.19383944,0.00000000,0.27683727,0.03004552
-4.64332166,0.54273519,0.04687411,0.05409882,0.10914227,0.21242349,0.00000000,0.30362507,0.03305254
-4.63731866,0.59157737,0.05148737,0.05886879,0.11918457,0.23118709,0.00000000,0.33071900,0.03610675
-4.63131566,0.64037526,0.05615388,0.06362306,0.12924044,0.24988703,0.00000000,0.35777522,0.03916890
-4.62531266,0.68845685,0.06081017,0.06829762,0.13916395,0.26826679,0.00000000,0.38443020,0.04219668
-4.61930965,0.73512798,0.06538814,0.07282723,0.14880169,0.28606399,0.00000000,0.41031131,0.04514582
-4.61330665,0.77969361,0.06981692,0.07714759,0.15799684,0.30301878,0.00000000,0.43504874,0.04797134
-4.60730365,0.82148067,0.07402489,0.08119758,0.16659352,0.31888269,0.00000000,0.45828828,0.05062900
-4.60130065,0.85986199,0.07794196,0.08492164,0.17444150,0.33342783,0.00000000,0.47970439,0.05307673
-4.59529765,0.89427990,0.08150198,0.08827202,0.18140103,0.34645578,0.00000000,0.49901305,0.05527620
-4.58929465,0.92426860,0.08464512,0.09121087,0.18734742,0.35780593,0.00000000,0.51598367,0.05719422
-4.58329165,0.94947414,0.08732023,0.09371204,0.19217537,0.36736265,0.00000000,0.53044954,0.05880413
-4.57728864,0.96967094,0.08948701,0.09576255,0.19580269,0.37506104,0.00000000,0.54231609,0.06008692
-4.57128564,0.98477388,0.09111780,0.09736347,0.19817322,0.38089088,0.00000000,0.55156666,0.06103215
-4.56528264,0.99484527,0.09219913,0.09853039,0.19925891,0.38489842,0.00000000,0.55826512,0.06163856
-4.55927964,1.00009607,0.09273268,0.09929320,0.19906084,0.38718592,0.00000000,0.56255534,0.06191432
-4.55327664,1.00088118,0.09273572,0.09969530,0.19760912,0.38790885,0.00000000,0.56465715,0.06187698
-4.54727364,0.99768871,0.09224107,0.09979224,0.19496173,0.38727072,0.00000000,0.56485912,0.06155298
-4.54127064,0.99112361,0.09129640,0.09964974,0.19120228,0.38551584,0.00000000,0.56350803,0.06097684
-4.53526763,0.98188622,0.08996293,0.09934132,0.18643687,0.38292012,0.00000000,0.56099585,0.06019003
-4.52926463,0.97074657,0.08831371,0.09894547,0.18079004,0.37978037,0.00000000,0.55774431,0.05923950
-4.52326163,0.95851546,0.08643132,0.09854256,0.17440024,0.37640257,0.00000000,0.55418811,0.05817605
-4.51725863,0.94601365,0.08440521,0.09821164,0.16741485,0.37308954,0.00000000,0.55075722,0.05705251
-4.51125563,0.93404026,0.08232876,0.09802724,0.15998498,0.37012862,0.00000000,0.54785920,0.05592178
-4.50525263,0.92334202,0.08029617,0.09805623,0.15226046,0.36777984,0.00000000,0.54586228,0.05483500
-4.49924962,0.91458437,0.07839921,0.09835507,0.14438507,0.36626519,0.00000000,0.54507997,0.05383964
-4.49324662,0.90832587,0.07672410,0.09896734,0.13649226,0.36575939,0.00000000,0.54575785,0.05297780
