energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.84992496,4.16715783,1.09118801,3.36402947,0.01419473,0.01045654,0.01126685,0.60366982,0.35152175,0.06942304
-5.84392196,4.13000704,1.08963965,3.33811457,0.01464158,0.01049943,0.01106519,0.59067942,0.34977308,0.06823273
-5.83791896,4.08395768,1.08528205,3.30448753,0.01503369,0.01050943,0.01090027,0.57680087,0.34743378,0.06700635
-5.83191596,4.02858466,1.07787476,3.26282688,0.01536309,0.01048345,0.01076702,0.56202989,0.34443528,0.06573247
-5.82591296,3.96353066,1.06721282,3.21287306,0.01562269,0.01041893,0.01065939,0.54636471,0.34070978,0.06439891
-5.81990995,3.88854112,1.05313809,3.15445527,0.01580657,0.01031389,0.01057056,0.52981002,0.33619478,0.06299368
-5.81390695,3.80349615,1.03554900,3.08751586,0.01591012,0.01016708,0.01049339,0.51238058,0.33083745,0.06150584
-5.80790395,3.70843771,1.01440843,3.01213113,0.01593021,0.00997806,0.01042063,0.49410425,0.32459858,0.05992634
-5.80190095,3.60359072,0.98974926,2.92852724,0.01586530,0.00974723,0.01034534,0.47502439,0.31745599,0.05824865
-5.79589795,3.48937702,0.96167732,2.83709067,0.01571544,0.00947592,0.01026113,0.45520141,0.30940709,0.05646935
-5.78989495,3.36642150,0.93037174,2.73837240,0.01548232,0.00916629,0.01016244,0.43471348,0.30047071,0.05458854
-5.78389195,3.23555016,0.89608253,2.63308581,0.01516916,0.00882132,0.01004477,0.41365637,0.29068786,0.05261005
-5.77788894,3.09778021,0.85912559,2.52209824,0.01478062,0.00844476,0.00990483,0.39214243,0.28012169,0.05054154
-5.77188594,2.95430280,0.81987547,2.40641664,0.01432266,0.00804096,0.00974067,0.37029885,0.26885639,0.04839435
-5.76588294,2.80645909,0.77875601,2.28716809,0.01380234,0.00761480,0.00955177,0.34826519,0.25699542,0.04618328
-5.75987994,2.65571100,0.73622953,2.16557587,0.01322765,0.00717153,0.00933898,0.32619043,0.24465891,0.04392621
-5.75387694,2.50360783,0.69278483,2.04293234,0.01260724,0.00671661,0.00910452,0.30422962,0.23198050,0.04164356
-5.74787394,2.35175034,0.64892466,1.92056977,0.01195021,0.00625559,0.00885187,0.28254040,0.21910386,0.03935778
-5.74187094,2.20175384,0.60515312,1.79983033,0.01126589,0.00579391,0.00858562,0.26127935,0.20617883,0.03709263
-5.73586793,2.05521167,0.56196348,1.68203639,0.01056362,0.00533685,0.00831131,0.24059861,0.19335758,0.03487261
-5.72986493,1.91366072,0.51982686,1.56846245,0.00985252,0.00488935,0.00803521,0.22064265,0.18079090,0.03272223
-5.72386193,1.77855002,0.47918220,1.46030955,0.00914133,0.00445593,0.00776411,0.20154548,0.16862460,0.03066546
-5.71785893,1.65121353,0.44042785,1.35868308,0.00843825,0.00404062,0.00750514,0.18342835,0.15699639,0.02872511
-5.71185593,1.53284794,0.40391484,1.26457458,0.00775079,0.00364691,0.00726547,0.16639791,0.14603320,0.02692240
-5.70585293,1.42449581,0.36994213,1.17884794,0.00708567,0.00327773,0.00705219,0.15054507,0.13584898,0.02527649
-5.69984992,1.32703443,0.33875383,1.10223024,0.00644878,0.00293543,0.00687206,0.13594429,0.12654311,0.02380427
-5.69384692,1.24117020,0.31053816,1.03530701,0.00584511,0.00262180,0.00673137,0.12265350,0.11819939,0.02252009
-5.68784392,1.16743821,0.28542825,0.97852182,0.00527871,0.00233810,0.00663581,0.11071446,0.11088553,0.02143572
-5.68184092,1.10620645,0.26350433,0.93217957,0.00475274,0.00208513,0.00659034,0.10015355,0.10465318,0.02056031
-5.67583792,1.05768379,0.24479724,0.89645299,0.00426950,0.00186328,0.00659912,0.09098282,0.09953838,0.01990052
-5.66983492,1.02193106,0.22929280,0.87139143,0.00383043,0.00167257,0.00666547,0.08320132,0.09556233,0.01946064
-5.66383192,0.99887389,0.21693683,0.85693141,0.00343620,0.00151278,0.00679180,0.07679645,0.09273239,0.01924283
-5.65782891,0.98831669,0.20764040,0.85290773,0.00308681,0.00138346,0.00697968,0.07174542,0.09104332,0.01924734
-5.65182591,0.98995648,0.20128516,0.85906475,0.00278161,0.00128407,0.00722974,0.06801649,0.09047845,0.01947280
-5.64582291,1.00339588,0.19772835,0.87506676,0.00251940,0.00121397,0.00754179,0.06557024,0.09101085,0.01991646
-5.63981991,1.02815453,0.19680734,0.90050706,0.00229854,0.00117256,0.00791480,0.06436041,0.09260443,0.02057440
-5.63381691,1.06367829,0.19834359,0.93491524,0.00211697,0.00115927,0.00834690,0.06433466,0.09521477,0.02144178
-5.62781391,1.10934602,0.20214577,0.97776240,0.00197234,0.00117363,0.00883546,0.06543505,0.09878984,0.02251296
-5.62181091,1.16447380,0.20801228,1.02846425,0.00186203,0.00121530,0.00937706,0.06759816,0.10327038,0.02378159
-5.61580790,1.22831674,0.21573292,1.08638225,0.00178324,0.00128407,0.00996756,0.07075516,0.10859020,0.02524064
-5.60980490,1.30006882,0.22509000,1.15082310,0.00173303,0.00137990,0.01060206,0.07483163,0.11467618,0.02688240
-5.60380190,1.37886129,0.23585896,1.22103720,0.00170835,0.00150287,0.01127494,0.07974729,0.12144822,0.02869836
-5.59779890,1.46376035,0.24780866,1.29621650,0.00170611,0.00165323,0.01197989,0.08541577,0.12881909,0.03067908
-5.59179590,1.55376511,0.26070156,1.37549280,0.00172320,0.00183127,0.01270987,0.09174440,0.13669437,0.03281404
-5.58579290,1.64780646,0.27429398,1.45793690,0.00175651,0.00203739,0.01345722,0.09863416,0.14497240,0.03509141
-5.57978989,1.74474797,0.28833668,1.54255971,0.00180298,0.00227195,0.01421367,0.10597985,0.15354452,0.03749789
-5.57378689,1.84338932,0.30257589,1.62831564,0.00185960,0.00253529,0.01497038,0.11367054,0.16229553,0.04001847
-5.56778389,1.94247317,0.31675486,1.71410901,0.00192346,0.00282760,0.01571808,0.12159032,0.17110447,0.04263630
-5.56178089,2.04069548,0.33061619,1.79880375,0.00199175,0.00314887,0.01644715,0.12961936,0.17984580,0.04533254
-5.55577789,2.13671983,0.34390475,1.88123644,0.00206182,0.00349881,0.01714780,0.13763535,0.18839086,0.04808627
-5.54977489,2.22919527,0.35637132,1.96023263,0.00213116,0.00387676,0.01781017,0.14551518,0.19660985,0.05087453
-5.54377189,2.31677753,0.36777674,2.03462601,0.00219747,0.00428162,0.01842458,0.15313693,0.20437392,0.05367235
-5.53776888,2.39815291,0.37789651,2.10327998,0.00225865,0.00471176,0.01898168,0.16038197,0.21155772,0.05645289
-5.53176588,2.47206391,0.38652558,2.16511061,0.00231283,0.00516494,0.01947271,0.16713726,0.21804192,0.05918770
-5.52576288,2.53733575,0.39348311,2.21911036,0.00235841,0.00563831,0.01988965,0.17329757,0.22371599,0.06184704
-5.51975988,2.59290263,0.39861702,2.26437132,0.00239407,0.00612830,0.02022545,0.17876774,0.22848072,0.06440025
-5.51375688,2.63783256,0.40180799,2.30010719,0.00241873,0.00663066,0.02047424,0.18346469,0.23225078,0.06681626
-5.50775388,2.67134991,0.40297280,2.32567288,0.00243166,0.00714047,0.02063143,0.18731923,0.23495685,0.06906416
-5.50175088,2.69285448,0.40206671,2.34058097,0.00243237,0.00765215,0.02069392,0.19027760,0.23654750,0.07111378
-5.49574787,2.70193660,0.39908490,2.34451432,0.00242068,0.00815954,0.02066013,0.19230262,0.23699059,0.07293638
-5.48974487,2.69838755,0.39406267,2.33733440,0.00239668,0.00865604,0.02053009,0.19337450,0.23627413,0.07450541
-5.48374187,2.68220507,0.38707457,2.31908497,0.00236071,0.00913471,0.02030545,0.19349129,0.23440674,0.07579718
-5.47773887,2.65359383,0.37823246,2.28999121,0.00231335,0.00958846,0.01998947,0.19266889,0.23141741,0.07679166
-5.47173587,2.61296113,0.36768249,2.25045427,0.00225538,0.01001024,0.01958693,0.19094079,0.22735497,0.07747321
-5.46573287,2.56090807,0.35560134,2.20104186,0.00218774,0.01039325,0.01910408,0.18835749,0.22228690,0.07783127
-5.45972986,2.49821686,0.34219174,2.14247521,0.00211155,0.01073119,0.01854847,0.18498564,0.21629786,0.07786102
-5.45372686,2.42583484,0.32767759,2.07561310,0.00202801,0.01101847,0.01792884,0.18090701,0.20948789,0.07756398
-5.44772386,2.34485593,0.31229887,2.00143373,0.00193842,0.01125047,0.01725491,0.17621732,0.20197030,0.07694843
-5.44172086,2.25650033,0.29630663,1.92101504,0.00184412,0.01142375,0.01653729,0.17102493,0.19386948,0.07602979
-5.43571786,2.16209318,0.27995812,1.83551437,0.00174650,0.01153626,0.01578720,0.16544954,0.18531860,0.07483081
-5.42971486,2.06304280,0.26351243,1.74614798,0.00164693,0.01158748,0.01501638,0.15962083,0.17645730,0.07338160
-5.42371186,1.96081927,0.24722666,1.65417113,0.00154677,0.01157861,0.01423687,0.15367711,0.16742951,0.07171949
-5.41770885,1.85693362,0.23135271,1.56085917,0.00144738,0.01151258,0.01346086,0.14776403,0.15838130,0.06988875
-5.41170585,1.75291821,0.21613486,1.46749000,0.00135007,0.01139417,0.01270058,0.14203324,0.14945899,0.06794004
-5.40570285,1.65030854,0.20180797,1.37532821,0.00125610,0.01122996,0.01196810,0.13664118,0.14080736,0.06592975
-5.39969985,1.55062648,0.18859639,1.28561105,0.00116672,0.01102826,0.01127527,0.13174776,0.13256817,0.06391919
-5.39369685,1.45536527,0.17671344,1.19953628,0.00108313,0.01079903,0.01063358,0.12751509,0.12487877,0.06197356
-5.38769385,1.36597589,0.16636135,1.11825170,0.00100652,0.01055375,0.01005409,0.12410622,0.11787096,0.06016087
-5.38169085,1.28385505,0.15773148,1.04284650,0.00093804,0.01030518,0.00954732,0.12168371,0.11167006,0.05855078
-5.37568784,1.21033418,0.15100479,0.97434387,0.00087884,0.01006721,0.00912320,0.12040819,0.10639403,0.05721329
-5.36968484,1.14666954,0.14635215,0.91369488,0.00083006,0.00985457,0.00879097,0.12043683,0.10215281,0.05621747
-5.36368184,1.09403283,0.14393459,0.86177310,0.00079286,0.00968262,0.00855913,0.12192159,0.09904764,0.05563023
-5.35767884,1.05350214,0.14390314,0.81936968,0.00076838,0.00956706,0.00843537,0.12500741,0.09717047,0.05551497
-5.35167584,1.02605274,0.14639823,0.78718854,0.00075777,0.00952366,0.00842649,0.12983013,0.09660333,0.05593048
-5.34567284,1.01254747,0.15154843,0.76584124,0.00076217,0.00956799,0.00853831,0.13651428,0.09741769,0.05692973
-5.33966983,1.01372634,0.15946861,0.75584134,0.00078272,0.00971518,0.00877558,0.14517065,0.09967370,0.05855887
-5.33366683,1.03019508,0.17025726,0.75759787,0.00082049,0.00997959,0.00914189,0.15589366,0.10341932,0.06085624
-5.32766383,1.06241259,0.18399325,0.77140781,0.00087654,0.01037458,0.00963955,0.16875849,0.10868930,0.06385153
-5.32166083,1.11067712,0.20073181,0.79744759,0.00095178,0.01091218,0.01026948,0.18381813,0.11550409,0.06756498
-5.31565783,1.17511142,0.22050003,0.83576352,0.00104703,0.01160288,0.01103107,0.20110027,0.12386846,0.07200673
-5.30965483,1.25564720,0.24329200,0.88626166,0.00116293,0.01245528,0.01192204,0.22060409,0.13377018,0.07717619
-5.30365183,1.35200938,0.26906375,0.94869727,0.00129989,0.01347582,0.01293834,0.24229715,0.14517844,0.08306155
-5.29764882,1.46370088,0.29772839,1.02266465,0.00145805,0.01466847,0.01407400,0.26611243,0.15804237,0.08963935
-5.29164582,1.58998895,0.32915162,1.10758793,0.00163724,0.01603444,0.01532102,0.29194564,0.17228961,0.09687416
-5.28564282,1.72989413,0.36314805,1.20271374,0.00183691,0.01757189,0.01666931,0.31965301,0.18782497,0.10471838
-5.27963982,1.88218300,0.39947871,1.30710667,0.00205612,0.01927568,0.01810662,0.34904975,0.20452949,0.11311219
-5.27363682,2.04536620,0.43785002,1.41964854,0.00229348,0.02113709,0.01961856,0.37990938,0.22225985,0.12198363
-5.26763382,2.21770280,0.47791465,1.53904229,0.00254712,0.02314369,0.02118860,0.41196411,0.24084834,0.13124898
-5.26163082,2.39721236,0.51927451,1.66382151,0.00281470,0.02527921,0.02279828,0.44490652,0.26010361,0.14081331
-5.25562781,2.58169549,0.56148618,1.79236609,0.00309343,0.02752350,0.02442731,0.47839258,0.27981213,0.15057142
-5.24962481,2.76876377,0.60406871,1.92292453,0.00338003,0.02985266,0.02605390,0.51204638,0.29974067,0.16040903
-5.24362181,2.95587899,0.64651410,2.05364294,0.00367086,0.03223919,0.02765509,0.54546638,0.31963973,0.17020443
-5.23761881,3.14040174,0.68830003,2.18260055,0.00396189,0.03465239,0.02920716,0.57823333,0.33924797,0.17983047
-5.23161581,3.31964847,0.72890483,2.30785100,0.00424886,0.03705881,0.03068617,0.60991970,0.35829767,0.18915696
-5.22561281,3.49095573,0.76782410,2.42746849,0.00452732,0.03942291,0.03206851,0.64010053,0.37652105,0.19805345
-5.21960980,3.65174968,0.80458853,2.53959730,0.00479277,0.04170779,0.03333150,0.66836533,0.39365730,0.20639230
-5.21360680,3.79961869,0.83878218,2.64250297,0.00504077,0.04387612,0.03445402,0.69433062,0.40946018,0.21405201
-5.20760380,3.93238602,0.87006046,2.73462320,0.00526706,0.04589105,0.03541716,0.71765279,0.42370584,0.22092071
-5.20160080,4.04817986,0.89816699,2.81461625,0.00546771,0.04771734,0.03620485,0.73804062,0.43620054,0.22689966
-5.19559780,4.14549726,0.92294833,2.88140471,0.00563920,0.04932234,0.03680439,0.75526692,0.44678801,0.23190661
-5.18959480,4.22325904,0.94436585,2.93421249,0.00577858,0.05067709,0.03720699,0.76917869,0.45535593,0.23587889
-5.18359180,4.28085266,0.96250381,2.97259305,0.00588354,0.05175729,0.03740810,0.77970530,0.46184133,0.23877608
-5.17758879,4.31816056,0.97757307,2.99644740,0.00595250,0.05254415,0.03740772,0.78686393,0.46623444,0.24058205
-5.17158579,4.33557200,0.98990977,3.00603049,0.00598464,0.05302515,0.03721051,0.79076215,0.46858078,0.24130628
-5.16558279,4.33397706,0.99996870,3.00194547,0.00597997,0.05319450,0.03682574,0.79159704,0.46898125,0.24098434
-5.15957979,4.31474244,1.00831131,2.98512550,0.00593927,0.05305350,0.03626713,0.78965077,0.46759011,0.23967744
-5.15357679,4.27966922,1.01558837,2.95680368,0.00586413,0.05261056,0.03555248,0.78528266,0.46461072,0.23747098
-5.14757379,4.23093404,1.02251782,2.91847202,0.00575684,0.05188104,0.03470318,0.77891783,0.46028927,0.23447219
-5.14157079,4.17101538,1.02985838,2.87183094,0.00562031,0.05088675,0.03374357,0.77103271,0.45490651,0.23080684
-5.13556778,4.10260808,1.03837992,2.81873127,0.00545803,0.04965533,0.03270024,0.76213810,0.44876793,0.22661511
-5.12956478,4.02852908,1.04883160,2.76111106,0.00527387,0.04821930,0.03160115,0.75276021,0.44219260,0.22204686
-5.12356178,3.95161833,1.06190911,2.70092962,0.00507200,0.04661505,0.03047480,0.74342058,0.43550127,0.21725643
-5.11755878,3.87463895,1.07822234,2.64010155,0.00485675,0.04488162,0.02934933,0.73461577,0.42900405,0.21239713
-5.11155578,3.80018049,1.09826503,2.58043325,0.00463245,0.04305941,0.02825163,0.72679755,0.42298845,0.20761577
-5.10555278,3.73056945,1.12238757,2.52356437,0.00440334,0.04118894,0.02720654,0.72035466,0.41770807,0.20304739
-5.09954977,3.66779054,1.15077446,2.47091652,0.00417343,0.03930953,0.02623609,0.71559687,0.41337256,0.19881040
-5.09354677,3.61342173,1.18342755,2.42365085,0.00394641,0.03745816,0.02535886,0.71274211,0.41013936,0.19500246
-5.08754377,3.56858574,1.22015582,2.38263622,0.00372554,0.03566838,0.02458951,0.71190732,0.40810745,0.19169715
-5.08154077,3.53391954,1.26057265,2.34842867,0.00351363,0.03396942,0.02393838,0.71310341,0.40731352,0.18894163
-5.07553777,3.50956290,1.30410064,2.32126292,0.00331298,0.03238550,0.02341127,0.71623458,0.40773066,0.18675542
-5.06953477,3.49516612,1.34998425,2.30105568,0.00312536,0.03093533,0.02300947,0.72110211,0.40926974,0.18513031
-5.06353177,3.48991629,1.39730975,2.28742045,0.00295202,0.02963186,0.02272980,0.72741241,0.41178320,0.18403135
-5.05752876,3.49258066,1.44503202,2.27969296,0.00279372,0.02848224,0.02256491,0.73478899,0.41507133,0.18339898
-5.05152576,3.50156508,1.49200694,2.27696581,0.00265079,0.02748797,0.02250363,0.74278785,0.41889055,0.18315202
-5.04552276,3.51498481,1.53702851,2.27813099,0.00252314,0.02664529,0.02253156,0.75091549,0.42296342,0.18319162
-5.03951976,3.53074477,1.57886887,2.28192833,0.00241038,0.02594575,0.02263158,0.75864891,0.42698988,0.18340567
-5.03351676,3.54662581,1.61631991,2.28699798,0.00231187,0.02537683,0.02278460,0.76545656,0.43065927,0.18367374
-5.02751376,3.56037347,1.64823453,2.29193492,0.00222680,0.02492277,0.02297025,0.77081946,0.43366259,0.18387223
-5.02151076,3.56978587,1.67356612,2.29534341,0.00215425,0.02456542,0.02316760,0.77425146,0.43570435,0.18387942
-5.01550775,3.57279725,1.69140444,2.29588951,0.00209332,0.02428514,0.02335592,0.77531794,0.43651381,0.18358038
-5.00950475,3.56755426,1.70100663,2.29234978,0.00204314,0.02406167,0.02351536,0.77365207,0.43585483,0.18287145
-5.00350175,3.55248212,1.70182200,2.28365444,0.00200296,0.02387501,0.02362759,0.76896809,0.43353422,0.18166403
-4.99749875,3.52633867,1.69350983,2.26892389,0.00197218,0.02370617,0.02367634,0.76107119,0.42940809,0.17988780
-4.99149575,3.48825453,1.67594947,2.24749715,0.00195041,0.02353794,0.02364793,0.74986354,0.42338622,0.17749296
-4.98549275,3.43775843,1.64924249,2.21895173,0.00193747,0.02335541,0.02353154,0.73534653,0.41543414,0.17445171
-4.97948974,3.37478727,1.61370712,2.18311435,0.00193342,0.02314645,0.02331957,0.71761921,0.40557305,0.17075872
-4.97348674,3.29968110,1.56986518,2.14006252,0.00193855,0.02290207,0.02300767,0.69687308,0.39387777,0.16643083
-4.96748374,3.21316393,1.51842257,2.09011719,0.00195336,0.02261655,0.02259484,0.67338378,0.38047262,0.16150579
-4.96148074,3.11631150,1.46024401,2.03382718,0.00197851,0.02228751,0.02208329,0.64750004,0.36552589,0.15604040
-4.95547774,3.01050805,1.39632350,1.97194616,0.00201485,0.02191580,0.02147824,0.61963047,0.34924287,0.15010792
-4.94947474,2.89739404,1.32775168,1.90540336,0.00206329,0.02150525,0.02078764,0.59022898,0.33185801,0.14379504
-4.94347174,2.77880722,1.25568161,1.83526944,0.00212480,0.02106238,0.02002181,0.55977928,0.31362652,0.13719851
-4.93746873,2.65671975,1.18129429,1.76271893,0.00220032,0.02059589,0.01919300,0.52877929,0.29481578,0.13042153
-4.93146573,2.53317374,1.10576535,1.68899074,0.00229072,0.02011621,0.01831491,0.49772602,0.27569692,0.12357013
-4.92546273,2.41021777,1.03023396,1.61534843,0.00239669,0.01963488,0.01740223,0.46710140,0.25653691,0.11674968
-4.91945973,2.28984672,0.95577512,1.54304161,0.00251875,0.01916398,0.01647011,0.43735964,0.23759139,0.11006152
-4.91345673,2.17394682,0.88337605,1.47326990,0.00265712,0.01871554,0.01553371,0.40891636,0.21909847,0.10360005
-4.90745373,2.06424773,0.81391723,1.40715059,0.00281169,0.01830092,0.01460769,0.38213985,0.20127374,0.09745018
-4.90145073,1.96228273,0.74815844,1.34569097,0.00298199,0.01793030,0.01370589,0.35734449,0.18430637,0.09168524
-4.89544772,1.86935813,0.68672985,1.28976610,0.00316715,0.01761222,0.01284088,0.33478650,0.16835657,0.08636557
-4.88944472,1.78653199,0.63012809,1.24010223,0.00336586,0.01735316,0.01202375,0.31466183,0.15355422,0.08153750
-4.88344172,1.71460253,0.57871679,1.19726632,0.00357641,0.01715730,0.01126383,0.29710608,0.13999863,0.07723300
-4.87743872,1.65410537,0.53273134,1.16166131,0.00379665,0.01702631,0.01056857,0.28219638,0.12775935,0.07346985
-4.87143572,1.60531931,0.49228699,1.13352679,0.00402404,0.01695930,0.00994345,0.26995468,0.11687784,0.07025228
-4.86543272,1.56827928,0.45738984,1.11294460,0.00425567,0.01695289,0.00939197,0.26035249,0.10736989,0.06757207
-4.85942971,1.54279540,0.42794982,1.09984861,0.00448836,0.01700138,0.00891569,0.25331645,0.09922850,0.06540997
-4.85342671,1.52847677,0.40379497,1.09403769,0.00471867,0.01709698,0.00851433,0.24873467,0.09242722,0.06373745
-4.84742371,1.52475843,0.38468639,1.09519112,0.00494300,0.01723025,0.00818594,0.24646337,0.08692359,0.06251864
-4.84142071,1.53093038,0.37033312,1.10288556,0.00515771,0.01739046,0.00792708,0.24633361,0.08266272,0.06171234
-4.83541771,1.54616700,0.36040644,1.11661253,0.00535912,0.01756614,0.00773302,0.24815794,0.07958069,0.06127405
-4.82941471,1.56955598,0.35455317,1.13579592,0.00554371,0.01774552,0.00759800,0.25173653,0.07760779,0.06115801
-4.82341171,1.60012577,0.35240752,1.15980875,0.00570814,0.01791711,0.00751545,0.25686301,0.07667148,0.06131897
-4.81740870,1.63687067,0.35360137,1.18798872,0.00584934,0.01807016,0.00747827,0.26332945,0.07669895,0.06171386
-4.81140570,1.67877327,0.35777276,1.21965238,0.00596463,0.01819511,0.00747904,0.27093082,0.07761929,0.06230316
-4.80540270,1.72482391,0.36457259,1.25410772,0.00605174,0.01828400,0.00751028,0.27946857,0.07936524,0.06305197
-4.79939970,1.77403713,0.37366957,1.29066524,0.00610894,0.01833073,0.00756462,0.28875356,0.08187445,0.06393073
-4.79339670,1.82546533,0.38475360,1.32864766,0.00613499,0.01833135,0.00763503,0.29860827,0.08509039,0.06491570
-4.78739370,1.87820997,0.39753764,1.36739857,0.00612924,0.01828411,0.00771499,0.30886828,0.08896274,0.06598897
-4.78139070,1.93143066,0.41175849,1.40629024,0.00609165,0.01818951,0.00779858,0.31938331,0.09344747,0.06713836
-4.77538769,1.98435268,0.42717652,1.44473097,0.00602276,0.01805021,0.00788064,0.33001760,0.09850652,0.06835685
-4.76938469,2.03627337,0.44357472,1.48217226,0.00592367,0.01787085,0.00795683,0.34065004,0.10410720,0.06964197
-4.76338169,2.08656766,0.46075728,1.51811588,0.00579608,0.01765781,0.00802366,0.35117388,0.11022132,0.07099488
-4.75737869,2.13469323,0.47854790,1.55212113,0.00564219,0.01741891,0.00807855,0.36149625,0.11682407,0.07241944
-4.75137569,2.18019526,0.49678802,1.58381197,0.00546470,0.01716302,0.00811982,0.37153753,0.12389284,0.07392118
-4.74537269,2.22271086,0.51533513,1.61288418,0.00526674,0.01689971,0.00814661,0.38123067,0.13140580,0.07550630
-4.73936968,2.26197311,0.53406125,1.63911195,0.00505183,0.01663885,0.00815891,0.39052039,0.13934056,0.07718069
-4.73336668,2.29781441,0.55285160,1.66235381,0.00482384,0.01639026,0.00815744,0.39936255,0.14767279,0.07894918
-4.72736368,2.33016884,0.57160358,1.68255718,0.00458691,0.01616335,0.00814355,0.40772347,0.15637493,0.08081480
-4.72136068,2.35907316,0.59022601,1.69976140,0.00434541,0.01596688,0.00811918,0.41557944,0.16541508,0.08277838
-4.71535768,2.38466618,0.60863861,1.71409852,0.00410390,0.01580868,0.00808671,0.42291627,0.17475605,0.08483820
-4.70935468,2.40718613,0.62677173,1.72579169,0.00386709,0.01569554,0.00804890,0.42972906,0.18435472,0.08699006
-4.70335168,2.42696583,0.64456621,1.73515096,0.00363980,0.01563315,0.00800873,0.43602215,0.19416175,0.08922739
-4.69734867,2.44442577,0.66197356,1.74256619,0.00342692,0.01562604,0.00796933,0.44180915,0.20412162,0.09154167
-4.69134567,2.46006496,0.67895608,1.74849754,0.00323339,0.01567769,0.00793388,0.44711327,0.21417314,0.09392307
-4.68534267,2.47445007,0.69548737,1.75346343,0.00306419,0.01579065,0.00790554,0.45196780,0.22425043,0.09636114
-4.67933967,2.48820309,0.71155278,1.75802677,0.00292433,0.01596676,0.00788736,0.45641680,0.23428429,0.09884574
-4.67333667,2.50198804,0.72715017,1.76277980,0.00281880,0.01620731,0.00788220,0.46051593,0.24420409,0.10136799
-4.66733367,2.51649746,0.74229075,1.76832836,0.00275256,0.01651334,0.00789272,0.46433346,0.25394006,0.10392125
-4.66133067,2.53243903,0.75700006,1.77527615,0.00273054,0.01688589,0.00792133,0.46795137,0.26342588,0.10650213
-4.65532766,2.55052302,0.77131907,1.78420992,0.00275758,0.01732624,0.00797014,0.47146635,0.27260163,0.10911132
-4.64932466,2.57145092,0.78530532,1.79568585,0.00283839,0.01783615,0.00804095,0.47499084,0.28141673,0.11175443
-4.64332166,2.59590541,0.79903399,1.81021796,0.00297751,0.01841801,0.00813525,0.47865371,0.28983302,0.11444248
