energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.45472736,1.07083301,-0.83566497,0.14614846,-0.16878856,0.12121726,-0.06846190,0.04592899,-0.26332511,0.76254098,-0.18713965,0.00002363,-0.00000050,0.03410302,-0.41721278,0.00240056,-0.00221476,0.21393861,-0.06114985
-3.44872436,1.00990875,-0.76183093,0.13671589,-0.15357336,0.11588326,-0.06121282,0.04285877,-0.24106722,0.71997687,-0.17089744,0.00002412,-0.00000045,0.03076638,-0.38190318,0.00212539,-0.00191411,0.20262757,-0.05488845
-3.44272136,0.95815130,-0.69230452,0.12799543,-0.13924353,0.11088049,-0.05454402,0.04008445,-0.21995807,0.68573314,-0.15557560,0.00002520,-0.00000039,0.02766961,-0.34843988,0.00187909,-0.00164601,0.19163183,-0.04913359
-3.43671836,0.91544258,-0.62706004,0.12001676,-0.12580456,0.10623509,-0.04843604,0.03762076,-0.20001139,0.65958987,-0.14116800,0.00002696,-0.00000034,0.02481618,-0.31683681,0.00166204,-0.00140824,0.18104196,-0.04386116
-3.43071536,0.88154923,-0.56604527,0.11280912,-0.11325380,0.10196590,-0.04286549,0.03547785,-0.18123243,0.64122727,-0.12766399,0.00002947,-0.00000030,0.02220558,-0.28709589,0.00147425,-0.00119855,0.17094032,-0.03904535
-3.42471236,0.85613946,-0.50918524,0.10640110,-0.10158129,0.09808477,-0.03780600,0.03366156,-0.16361878,0.63024248,-0.11504902,0.00003284,-0.00000026,0.01983388,-0.25920823,0.00131541,-0.00101466,0.16140034,-0.03465936
-3.41870935,0.83880106,-0.45638553,0.10082031,-0.09077069,0.09459710,-0.03322910,0.03217378,-0.14716109,0.62616715,-0.10330509,0.00003715,-0.00000022,0.01769419,-0.23315520,0.00118494,-0.00085433,0.15248607,-0.03067607
-3.41270635,0.82905966,-0.40753504,0.09609297,-0.08080005,0.09150249,-0.02910496,0.03101281,-0.13184373,0.62848507,-0.09241112,0.00004248,-0.00000019,0.01577727,-0.20890918,0.00108206,-0.00071534,0.14425189,-0.02706852
-3.40670335,0.82639675,-0.36250833,0.09224359,-0.07164268,0.08879569,-0.02540308,0.03017378,-0.11764526,0.63664902,-0.08234326,0.00004894,-0.00000016,0.01407203,-0.18643429,0.00100579,-0.00059560,0.13674252,-0.02381030
-3.40070035,0.83026660,-0.32116765,0.08929453,-0.06326788,0.08646749,-0.02209287,0.02964897,-0.10453899,0.65009663,-0.07307510,0.00005661,-0.00000014,0.01256611,-0.16568698,0.00095503,-0.00049304,0.12999319,-0.02087586
-3.39469735,0.84011179,-0.28336457,0.08726564,-0.05564174,0.08450584,-0.01914407,0.02942815,-0.09249331,0.66826432,-0.06457788,0.00006559,-0.00000011,0.01124639,-0.14661654,0.00092858,-0.00040577,0.12402998,-0.01824065
-3.38869435,0.85537679,-0.24894158,0.08617405,-0.04872774,0.08289692,-0.01652714,0.02949886,-0.08147220,0.69059944,-0.05682069,0.00007595,-0.00000009,0.01009943,-0.12916561,0.00092516,-0.00033196,0.11887037,-0.01588127
-3.38269135,0.87551948,-0.21773344,0.08603386,-0.04248741,0.08162626,-0.01421356,0.02984662,-0.07143554,0.71657006,-0.04977060,0.00008778,-0.00000008,0.00911192,-0.11327075,0.00094342,-0.00026994,0.11452387,-0.01377551
-3.37668834,0.90002029,-0.18956856,0.08685615,-0.03688089,0.08067979,-0.01217605,0.03045516,-0.06233964,0.74567251,-0.04339294,0.00010114,-0.00000006,0.00827103,-0.09886299,0.00098198,-0.00021816,0.11099279,-0.01190240
-3.37068534,0.92838930,-0.16427032,0.08864901,-0.03186744,0.08004480,-0.01038869,0.03130652,-0.05413764,0.77743678,-0.03765150,0.00011609,-0.00000005,0.00756469,-0.08586852,0.00103942,-0.00017522,0.10827300,-0.01024210
-3.36468234,0.96017108,-0.14165846,0.09141773,-0.02740593,0.07971081,-0.00882706,0.03238117,-0.04678003,0.81142986,-0.03250881,0.00013270,-0.00000004,0.00698187,-0.07420942,0.00111429,-0.00013985,0.10635474,-0.00877599
-3.35867934,0.99494793,-0.12155052,0.09516519,-0.02345525,0.07967024,-0.00746827,0.03365813,-0.04021525,0.84725756,-0.02792646,0.00015101,-0.00000003,0.00651269,-0.06380447,0.00120512,-0.00011092,0.10522339,-0.00748650
-3.35267634,1.03234155,-0.10376333,0.09989239,-0.01997472,0.07991898,-0.00629097,0.03511508,-0.03439017,0.88456492,-0.02386540,0.00017105,-0.00000003,0.00614860,-0.05457004,0.00131044,-0.00008740,0.10486014,-0.00635715
-3.34667334,1.07201380,-0.08811455,0.10559916,-0.01692443,0.08045668,-0.00527540,0.03672846,-0.02925080,0.92303593,-0.02028637,0.00019285,-0.00000002,0.00588239,-0.04642102,0.00142876,-0.00006843,0.10524261,-0.00537246
-3.34067034,1.11366684,-0.07442415,0.11228500,-0.01426557,0.08128696,-0.00440331,0.03847370,-0.02474285,0.96239291,-0.01715021,0.00021643,-0.00000002,0.00570822,-0.03927180,0.00155863,-0.00005322,0.10634534,-0.00451794
-3.33466733,1.15704305,-0.06251601,0.11995004,-0.01196073,0.08241733,-0.00365797,0.04032542,-0.02081235,1.00239580,-0.01441827,0.00024181,-0.00000001,0.00562157,-0.03303721,0.00169860,-0.00004112,0.10814016,-0.00378003
-3.32866433,1.20192517,-0.05221927,0.12859609,-0.00997411,0.08385898,-0.00302408,0.04225770,-0.01740624,1.04284207,-0.01205278,0.00026901,-0.00000001,0.00561915,-0.02763348,0.00184729,-0.00003156,0.11059641,-0.00314610
-3.32266133,1.24813675,-0.04336977,0.13822763,-0.00827178,0.08562635,-0.00248774,0.04424454,-0.01447295,1.08356713,-0.01001720,0.00029804,-0.00000001,0.00569880,-0.02297911,0.00200343,-0.00002406,0.11368112,-0.00260442
-3.31665833,1.29554316,-0.03581117,0.14885287,-0.00682185,0.08773663,-0.00203643,0.04626023,-0.01196288,1.12444551,-0.00827650,0.00032892,-0.00000001,0.00585933,-0.01899566,0.00216584,-0.00001822,0.11735901,-0.00214412
-3.31065533,1.34405301,-0.02939601,0.16048457,-0.00559458,0.09020901,-0.00165886,0.04827987,-0.00982882,1.16539281,-0.00679748,0.00036169,-0.00000000,0.00610038,-0.01560844,0.00233349,-0.00001371,0.12159242,-0.00175524
-3.30465233,1.39361992,-0.02398652,0.17314064,-0.00456254,0.09306390,-0.00134502,0.05027993,-0.00802633,1.20636814,-0.00554898,0.00039637,-0.00000000,0.00642216,-0.01274712,0.00250556,-0.00001024,0.12634129,-0.00142863
-3.29864932,1.44424426,-0.01945523,0.18684451,-0.00370062,0.09632205,-0.00108606,0.05223884,-0.00651400,1.24737681,-0.00450200,0.00043301,-0.00000000,0.00682536,-0.01034612,0.00268144,-0.00000760,0.13156299,-0.00115599
-3.29264632,1.49597448,-0.01568537,0.20162501,-0.00298613,0.10000356,-0.00087423,0.05413752,-0.00525366,1.28847276,-0.00362989,0.00047166,-0.00000000,0.00731084,-0.00834494,0.00286076,-0.00000560,0.13721222,-0.00092983
-3.28664332,1.54890765,-0.01257105,0.21751584,-0.00239876,0.10412692,-0.00070291,0.05595994,-0.00421045,1.32976034,-0.00290836,0.00051237,-0.00000000,0.00787951,-0.00668836,0.00304341,-0.00000410,0.14324098,-0.00074341
-3.28064032,1.60318851,-0.01001723,0.23455449,-0.00192062,0.10870798,-0.00056649,0.05769357,-0.00335291,1.37139482,-0.00231548,0.00055519,-0.00000000,0.00853207,-0.00532646,0.00322955,-0.00000298,0.14959858,-0.00059077
-3.27463732,1.65900685,-0.00793955,0.25278058,-0.00153619,0.11375900,-0.00046041,0.05932977,-0.00265286,1.41358114,-0.00183169,0.00060018,-0.00000000,0.00926885,-0.00421458,0.00341962,-0.00000215,0.15623169,-0.00046663
-3.26863432,1.71659253,-0.00626401,0.27223372,-0.00123229,0.11928771,-0.00038112,0.06086403,-0.00208538,1.45657051,-0.00143968,0.00064736,-0.00000000,0.01008965,-0.00331318,0.00361429,-0.00000154,0.16308461,-0.00036637
-3.26263132,1.77620813,-0.00492652,0.29295073,-0.00099808,0.12529644,-0.00032614,0.06229604,-0.00162860,1.50065448,-0.00112428,0.00069675,-0.00000000,0.01099352,-0.00258754,0.00381443,-0.00000110,0.17009954,-0.00028599
-3.25662831,1.83813902,-0.00387238,0.31496254,-0.00082504,0.13178146,-0.00029404,0.06362971,-0.00126354,1.54615632,-0.00087234,0.00074833,-0.00000000,0.01197870,-0.00200755,0.00402108,-0.00000078,0.17721706,-0.00022204
-3.25062531,1.90268094,-0.00305578,0.33829063,-0.00070697,0.13873238,-0.00028453,0.06487284,-0.00097387,1.59341981,-0.00067257,0.00080203,-0.00000000,0.01304244,-0.00154726,0.00423539,-0.00000054,0.18437668,-0.00017161
-3.24462231,1.97012543,-0.00243921,0.36294334,-0.00064008,0.14613178,-0.00029861,0.06603680,-0.00074568,1.64279560,-0.00051535,0.00085772,-0.00000000,0.01418094,-0.00118460,0.00445851,-0.00000038,0.19151748,-0.00013224
-3.23861931,2.04074359,-0.00199293,0.38891210,-0.00062302,0.15395505,-0.00033863,0.06713596,-0.00056725,1.69462554,-0.00039261,0.00091522,-0.00000001,0.01538929,-0.00090094,0.00469153,-0.00000027,0.19857888,-0.00010187
-3.23261631,2.11476883,-0.00169454,0.41616788,-0.00065709,0.16217048,-0.00040853,0.06818702,-0.00042877,1.74922572,-0.00029759,0.00097428,-0.00000001,0.01666144,-0.00068068,0.00493542,-0.00000019,0.20550146,-0.00007883
-3.22661331,2.19237946,-0.00152858,0.44465791,-0.00074637,0.17073964,-0.00051403,0.06920821,-0.00032214,1.80686886,-0.00022473,0.00103454,-0.00000001,0.01799017,-0.00051092,0.00519089,-0.00000013,0.21222774,-0.00006178
-3.22061031,2.27368201,-0.00148621,0.47430297,-0.00089806,0.17961801,-0.00066294,0.07021844,-0.00024072,1.86776694,-0.00016949,0.00109560,-0.00000002,0.01936716,-0.00038108,0.00545834,-0.00000010,0.21870303,-0.00004965
-3.21460730,2.35869616,-0.00156505,0.50499543,-0.00112275,0.18875581,-0.00086543,0.07123643,-0.00017913,1.93205505,-0.00012822,0.00115695,-0.00000002,0.02078301,-0.00028256,0.00573780,-0.00000008,0.22487621,-0.00004166
-3.20860430,2.44734222,-0.00176911,0.53659816,-0.00143488,0.19809925,-0.00113445,0.07227982,-0.00013306,1.99977731,-0.00009803,0.00121802,-0.00000003,0.02222738,-0.00020843,0.00602882,-0.00000008,0.23070040,-0.00003721
-3.20260130,2.53943202,-0.00210880,0.56894434,-0.00185316,0.20759181,-0.00148608,0.07336430,-0.00009910,2.07087576,-0.00007665,0.00127817,-0.00000004,0.02368903,-0.00015317,0.00633049,-0.00000008,0.23613357,-0.00003596
-3.19659830,2.63466371,-0.00260111,0.60183840,-0.00240115,0.21717579,-0.00194000,0.07450291,-0.00007460,2.14518284,-0.00006238,0.00133670,-0.00000005,0.02515605,-0.00011244,0.00664138,-0.00000010,0.24113899,-0.00003771
-3.19059530,2.73262109,-0.00326979,0.63505805,-0.00310780,0.22679394,-0.00251995,0.07570534,-0.00005757,2.22241812,-0.00005397,0.00139290,-0.00000007,0.02661595,-0.00008285,0.00695954,-0.00000013,0.24568549,-0.00004246
-3.18459230,2.83277757,-0.00414573,0.66835721,-0.00400812,0.23639109,-0.00325418,0.07697746,-0.00004652,2.30218952,-0.00005058,0.00144603,-0.00000010,0.02805592,-0.00006178,0.00728253,-0.00000018,0.24974763,-0.00005039
-3.17858929,2.93450475,-0.00526726,0.70147003,-0.00514380,0.24591574,-0.00417595,0.07832095,-0.00004044,2.38399916,-0.00005171,0.00149535,-0.00000013,0.02946300,-0.00004728,0.00760746,-0.00000026,0.25330563,-0.00006182
-3.17258629,3.03708538,-0.00668056,0.73411557,-0.00656388,0.25532150,-0.00532387,0.07973315,-0.00003872,2.46725362,-0.00005718,0.00154017,-0.00000017,0.03082431,-0.00003788,0.00793106,-0.00000037,0.25634520,-0.00007726
-3.16658329,3.13973015,-0.00844000,0.76600328,-0.00832541,0.26456828,-0.00674237,0.08120700,-0.00004112,2.55127836,-0.00006708,0.00157985,-0.00000022,0.03212730,-0.00003255,0.00824977,-0.00000052,0.25885725,-0.00009740
-3.16058029,3.24159761,-0.01060853,0.79683872,-0.01049402,0.27362317,-0.00848193,0.08273130,-0.00004773,2.63533549,-0.00008182,0.00161383,-0.00000029,0.03335999,-0.00003059,0.00855979,-0.00000073,0.26083745,-0.00012313
-3.15457729,3.34181623,-0.01325787,0.82632968,-0.01314451,0.28246098,-0.01059925,0.08429094,-0.00005900,2.71864429,-0.00010206,0.00164164,-0.00000037,0.03451122,-0.00003160,0.00885724,-0.00000102,0.26228577,-0.00015556
-3.14857429,3.43950775,-0.01646873,0.85419219,-0.01636131,0.29106431,-0.01315736,0.08586742,-0.00007574,2.80040348,-0.00012880,0.00166294,-0.00000048,0.03557086,-0.00003541,0.00913827,-0.00000142,0.26320596,-0.00019603
-3.14257129,3.53381073,-0.02033080,0.88015636,-0.02023887,0.29942324,-0.01622546,0.08743946,-0.00009916,2.87981421,-0.00016335,0.00167749,-0.00000063,0.03653007,-0.00004209,0.00939911,-0.00000196,0.26360508,-0.00024618
-3.13656828,3.62390321,-0.02494263,0.90397193,-0.02488194,0.30753452,-0.01987865,0.08898364,-0.00013093,2.95610275,-0.00020743,0.00168521,-0.00000081,0.03738150,-0.00005188,0.00963625,-0.00000269,0.26349300,-0.00030796
-3.13056528,3.70902353,-0.03041141,0.92541317,-0.03040581,0.31540045,-0.02419753,0.09047521,-0.00017327,3.02854199,-0.00026320,0.00168614,-0.00000103,0.03811945,-0.00006527,0.00984649,-0.00000367,0.26288207,-0.00038370
-3.12456228,3.78848858,-0.03685255,0.94428323,-0.03693641,0.32302741,-0.02926754,0.09188888,-0.00022901,3.09647067,-0.00033334,0.00168044,-0.00000132,0.03874004,-0.00008292,0.01002705,-0.00000497,0.26178677,-0.00047614
-3.11855928,3.86170862,-0.04438912,0.96041780,-0.04461038,0.33042407,-0.03517819,0.09319962,-0.00030173,3.15930972,-0.00042115,0.00166841,-0.00000168,0.03924129,-0.00010574,0.01017564,-0.00000668,0.26022350,-0.00058853
-3.11255628,3.92819842,-0.05315125,0.97368799,-0.05357510,0.33759964,-0.04202217,0.09438349,-0.00039588,3.21657494,-0.00053067,0.00165043,-0.00000213,0.03962322,-0.00013491,0.01029048,-0.00000892,0.25821046,-0.00072469
-3.10655328,3.98758422,-0.06327543,0.98400258,-0.06398876,0.34456196,-0.04989433,0.09541840,-0.00051692,3.26788584,-0.00066676,0.00162699,-0.00000269,0.03988784,-0.00017186,0.01037040,-0.00001183,0.25576760,-0.00088907
-3.10055028,4.03960672,-0.07490387,0.99130954,-0.07602046,0.35131584,-0.05889064,0.09628476,-0.00067151,3.31297028,-0.00083528,0.00159864,-0.00000339,0.04003912,-0.00021837,0.01041479,-0.00001558,0.25291655,-0.00108690
-3.09454727,4.08412012,-0.08818385,0.99559692,-0.08985041,0.35786159,-0.06910719,0.09696617,-0.00086761,3.35166498,-0.00104325,0.00156597,-0.00000424,0.04008291,-0.00027660,0.01042363,-0.00002037,0.24968071,-0.00132424
-3.08854427,4.12108780,-0.10326723,0.99689334,-0.10567025,0.36419402,-0.08063921,0.09744986,-0.00111475,3.38391229,-0.00129895,0.00152961,-0.00000530,0.04002683,-0.00034911,0.01039748,-0.00002645,0.24608521,-0.00160810
-3.08254127,4.15057496,-0.12031014,0.99526785,-0.12368356,0.37030182,-0.09358026,0.09772717,-0.00142410,3.40975356,-0.00161215,0.00149019,-0.00000659,0.03988005,-0.00043892,0.01033742,-0.00003410,0.24215692,-0.00194654
-3.07653827,4.17273920,-0.13947279,0.99082955,-0.14410641,0.37616761,-0.10802162,0.09779372,-0.00180866,3.42931974,-0.00199424,0.00144833,-0.00000816,0.03965311,-0.00054958,0.01024503,-0.00004368,0.23792434,-0.00234881
-3.07053527,4.18781965,-0.16091961,0.98372680,-0.16716807,0.38176853,-0.12405189,0.09764967,-0.00228343,3.44282006,-0.00245840,0.00140462,-0.00001006,0.03935770,-0.00068518,0.01012231,-0.00005556,0.23341748,-0.00282540
-3.06453227,4.19612556,-0.18481939,0.97414613,-0.19311165,0.38707747,-0.14175678,0.09729970,-0.00286544,3.45052955,-0.00301972,0.00135964,-0.00001235,0.03900636,-0.00085040,0.00997163,-0.00007018,0.22866763,-0.00338813
-3.05852926,4.19802514,-0.21134565,0.96231085,-0.22219459,0.39206484,-0.16121917,0.09675292,-0.00357379,3.45277624,-0.00369532,0.00131391,-0.00001509,0.03861225,-0.00105051,0.00979569,-0.00008806,0.22370711,-0.00405018
-3.05252626,4.19393534,-0.24067690,0.94847933,-0.25468886,0.39670092,-0.18251933,0.09602271,-0.00442969,3.44992894,-0.00450440,0.00126789,-0.00001834,0.03818887,-0.00129141,0.00959740,-0.00010974,0.21856890,-0.00482616
-3.04652326,4.18431326,-0.27299669,0.93294281,-0.29088046,0.40095843,-0.20573517,0.09512637,-0.00545626,3.44238631,-0.00546824,0.00122203,-0.00002219,0.03774984,-0.00157957,0.00937987,-0.00013583,0.21328628,-0.00573198
-3.04052026,4.16964958,-0.30849331,0.91602280,-0.33106811,0.40481555,-0.23094249,0.09408479,-0.00667836,3.43056781,-0.00661012,0.00117672,-0.00002671,0.03730863,-0.00192201,0.00914632,-0.00016700,0.20789249,-0.00678484
-3.03451726,4.15046421,-0.34735874,0.89806787,-0.37556071,0.40825882,-0.25821496,0.09292194,-0.00812226,3.41490704,-0.00795516,0.00113232,-0.00003198,0.03687844,-0.00232619,0.00890005,-0.00020394,0.20242039,-0.00800296
-3.02851426,4.12730429,-0.38978667,0.87944975,-0.42467334,0.41128605,-0.28762378,0.09166436,-0.00981519,3.39584761,-0.00953005,0.00108917,-0.00003808,0.03647200,-0.00279993,0.00864436,-0.00024738,0.19690220,-0.00940540
-3.02251126,4.10074425,-0.43596938,0.86055869,-0.47872137,0.41390890,-0.31923675,0.09034061,-0.01178475,3.37384167,-0.01136266,0.00104759,-0.00004510,0.03610144,-0.00335124,0.00838256,-0.00029808,0.19136932,-0.01101166
-3.01650825,4.07138754,-0.48609310,0.84179798,-0.53801260,0.41615491,-0.35311655,0.08898064,-0.01405818,3.34935076,-0.01348153,0.00100790,-0.00005311,0.03577829,-0.00398808,0.00811790,-0.00035679,0.18585225,-0.01284124
-3.01050525,4.03986937,-0.54033178,0.82357762,-0.60283710,0.41806896,-0.38931814,0.08761514,-0.01666156,3.32284862,-0.01591521,0.00097041,-0.00006220,0.03551335,-0.00471818,0.00785357,-0.00042426,0.18038071,-0.01491307
-3.00450225,4.00685978,-0.59883913,0.80630711,-0.67345484,0.41971392,-0.42788516,0.08627496,-0.01961879,3.29482528,-0.01869152,0.00093544,-0.00007242,0.03531672,-0.00554872,0.00759267,-0.00050117,0.17498373,-0.01724488
-2.99849925,3.97306611,-0.66173892,0.79038753,-0.75008117,0.42117037,-0.46884527,0.08499039,-0.02295061,3.26579170,-0.02183667,0.00090332,-0.00008384,0.03519783,-0.00648602,0.00733824,-0.00058817,0.16968993,-0.01985246
-2.99249625,3.93923383,-0.72911377,0.77620283,-0.83287040,0.42253535,-0.51220446,0.08379055,-0.02667342,3.23628399,-0.02537424,0.00087438,-0.00009648,0.03516539,-0.00753521,0.00709319,-0.00068580,0.16452789,-0.02274888
-2.98649325,3.90614514,-0.80099262,0.76411076,-0.92189798,0.42392021,-0.55794050,0.08270277,-0.03079818,3.20686636,-0.02932417,0.00084899,-0.00011038,0.03522741,-0.00869986,0.00686037,-0.00079450,0.15952642,-0.02594358
-2.98049025,3.87461414,-0.87733746,0.75443348,-1.01714202,0.42544744,-0.60599581,0.08175194,-0.03532928,3.17813190,-0.03370164,0.00082747,-0.00012552,0.03539124,-0.00998160,0.00664252,-0.00091455,0.15471496,-0.02944159
-2.97448724,3.84547830,-0.95802985,0.74744821,-1.11846483,0.42724666,-0.65626994,0.08095997,-0.04026349,3.15070037,-0.03851596,0.00081017,-0.00014188,0.03566343,-0.01137982,0.00644228,-0.00104608,0.15012380,-0.03324266
-2.96848424,3.81958557,-1.04285799,0.74337828,-1.22559562,0.42944992,-0.70861238,0.08034523,-0.04558905,3.12521244,-0.04376958,0.00079742,-0.00015940,0.03604973,-0.01289129,0.00626220,-0.00118902,0.14578422,-0.03734052
-2.96248124,3.79777719,-1.13150528,0.74238487,-1.33811549,0.43218640,-0.76281586,0.07992205,-0.05128494,3.10231993,-0.04945706,0.00078951,-0.00017801,0.03655496,-0.01450996,0.00610471,-0.00134308,0.14172848,-0.04172220
-2.95647824,3.78086616,-1.22354108,0.74455983,-1.45544566,0.43557681,-0.81861099,0.07970028,-0.05732038,3.08267207,-0.05556435,0.00078668,-0.00019759,0.03718279,-0.01622669,0.00597211,-0.00150778,0.13798961,-0.04636758
-2.95047524,3.76961223,-1.31841475,0.74991995,-1.57684031,0.43972763,-0.87566264,0.07968497,-0.06365463,3.06689782,-0.06206811,0.00078914,-0.00021800,0.03793561,-0.01802922,0.00586656,-0.00168237,0.13460097,-0.05124907
-2.94447224,3.76469390,-1.41545372,0.75840299,-1.70138494,0.44472562,-0.93356863,0.07987602,-0.07023713,3.05558489,-0.06893545,0.00079700,-0.00023907,0.03881426,-0.01990210,0.00579005,-0.00186589,0.13159560,-0.05633156
-2.93846923,3.76667882,-1.51386621,0.76986572,-1.82800100,0.45063255,-0.99186115,0.08026810,-0.07700796,3.04925625,-0.07612381,0.00081033,-0.00026061,0.03981779,-0.02182683,0.00574433,-0.00205715,0.12900540,-0.06157266
-2.93246623,3.77599392,-1.61274922,0.78408429,-1.95545761,0.45748080,-1.05001127,0.08085052,-0.08389872,3.04834514,-0.08358123,0.00082906,-0.00028239,0.04094320,-0.02378209,0.00573092,-0.00225476,0.12686007,-0.06692318
-2.92646323,3.79289677,-1.71110192,0.80075688,-2.08239034,0.46526964,-1.10743672,0.08160730,-0.09083372,3.05317000,-0.09124695,0.00085305,-0.00030419,0.04218520,-0.02574410,0.00575102,-0.00245713,0.12518603,-0.07232795
-2.92046023,3.81744997,-1.80784444,0.81950888,-2.20732709,0.47396281,-1.16351285,0.08251743,-0.09773155,3.06391064,-0.09905236,0.00088205,-0.00032577,0.04353602,-0.02768711,0.00580549,-0.00266250,0.12400510,-0.07772688
-2.91445723,3.84950011,-1.90184165,0.83990042,-2.32872050,0.48348713,-1.21758663,0.08355514,-0.10450691,3.08058729,-0.10692222,0.00091570,-0.00034686,0.04498523,-0.02958398,0.00589478,-0.00286901,0.12333335,-0.08305632
-2.90845423,3.88866295,-1.99193120,0.86143616,-2.44498587,0.49373269,-1.26899326,0.08469040,-0.11107271,3.10304378,-0.11477620,0.00095354,-0.00036723,0.04651963,-0.03140689,0.00601891,-0.00307471,0.12317989,-0.08825061
-2.90245123,3.93431614,-2.07695493,0.88357702,-2.55454346,0.50455427,-1.31707471,0.08588959,-0.11734232,3.13093644,-0.12253070,0.00099500,-0.00038663,0.04812332,-0.03312809,0.00617736,-0.00327760,0.12354584,-0.09324382
-2.89644822,3.98560060,-2.15579221,0.90575367,-2.65586323,0.51577432,-1.36119951,0.08711617,-0.12323189,3.16372965,-0.13010080,0.00103943,-0.00040485,0.04977774,-0.03472070,0.00636910,-0.00347571,0.12442353,-0.09797159
-2.89044522,4.04143112,-2.22739394,0.92738119,-2.74751051,0.52718718,-1.40078282,0.08833159,-0.12866263,3.20069896,-0.13740232,0.00108608,-0.00042169,0.05146187,-0.03615955,0.00659254,-0.00366712,0.12579591,-0.10237298
-2.88444222,4.10051666,-2.29081561,0.94787461,-2.82819029,0.53856467,-1.43530588,0.08949623,-0.13356303,3.24094225,-0.14435398,0.00113417,-0.00043698,0.05315257,-0.03742193,0.00684546,-0.00385000,0.12763632,-0.10639229
-2.87843922,4.16138997,-2.34524774,0.96666477,-2.89678828,0.54966259,-1.46433376,0.09057045,-0.13787081,3.28339901,-0.15087944,0.00118282,-0.00045060,0.05482497,-0.03848838,0.00712511,-0.00402269,0.12990861,-0.10998075
-2.87243622,4.22244599,-2.39004238,0.98321393,-2.95240677,0.56022825,-1.48753061,0.09151560,-0.14153464,3.32687728,-0.15690928,0.00123116,-0.00046244,0.05645299,-0.03934325,0.00742813,-0.00418368,0.13256758,-0.11309798
-2.86643322,4.28198787,-2.42473428,0.99703080,-2.99439358,0.57000841,-1.50467156,0.09229517,-0.14451544,3.37008772,-0.16238272,0.00127831,-0.00047246,0.05800992,-0.03997531,0.00775065,-0.00433169,0.13555984,-0.11571325
-2.86043022,4.33827901,-2.44905572,1.00768430,-3.02236279,0.57875771,-1.51565058,0.09287577,-0.14678731,3.41168350,-0.16724917,0.00132338,-0.00048064,0.05946907,-0.04037806,0.00808829,-0.00446567,0.13882503,-0.11780633
-2.85442721,4.38959943,-2.46294424,1.01481586,-3.03620619,0.58624701,-1.52048400,0.09322819,-0.14833801,3.45030452,-0.17146938,0.00136554,-0.00048703,0.06080448,-0.04054997,0.00843632,-0.00458481,0.14229732,-0.11936803
-2.84842421,4.43430417,-2.46654303,1.01814968,-3.03609507,0.59227147,-1.51930936,0.09332827,-0.14916895,3.48462442,-0.17501629,0.00140402,-0.00049168,0.06199160,-0.04049450,0.00878968,-0.00468856,0.14590719,-0.12040038
-2.84242121,4.47088149,-2.46019394,1.01750085,-3.02247228,0.59665812,-1.51237981,0.09315774,-0.14929482,3.51339818,-0.17787554,0.00143812,-0.00049470,0.06300802,-0.04021999,0.00914315,-0.00477662,0.14958346,-0.12091636
-2.83641821,4.49800861,-2.44442365,1.01278098,-2.99603512,0.59927255,-1.50005435,0.09270483,-0.14874272,3.53550864,-0.18004558,0.00146726,-0.00049622,0.06383411,-0.03973936,0.00949148,-0.00484891,0.15325537,-0.12093936
-2.83041521,4.51460261,-2.41992368,1.00400130,-2.95770993,0.60002451,-1.48278432,0.09196483,-0.14755101,3.55000965,-0.18153743,0.00149097,-0.00049639,0.06445360,-0.03906962,0.00982953,-0.00490561,0.15685477,-0.12050222
-2.82441221,4.51986441,-2.38752547,0.99127317,-2.90861972,0.59887235,-1.46109707,0.09094038,-0.14576782,3.55616427,-0.18237414,0.00150892,-0.00049537,0.06485412,-0.03823134,0.01015244,-0.00494708,0.16031828,-0.11964606
-2.81840920,4.51331402,-2.34817165,0.97480605,-2.85004654,0.59582591,-1.43557759,0.08964159,-0.14344939,3.55347612,-0.18258995,0.00152094,-0.00049335,0.06502762,-0.03724794,0.01045580,-0.00497384,0.16358928,-0.11841885
-2.81240620,4.49481556,-2.30288511,0.95490296,-2.78339022,0.59094799,-1.40684892,0.08808604,-0.14065823,3.54171278,-0.18222916,0.00152701,-0.00049048,0.06497058,-0.03614493,0.01073581,-0.00498660,0.16661974,-0.11687381
-2.80640320,4.46459091,-2.25273714,0.93195377,-2.71012546,0.58435420,-1.37555253,0.08629849,-0.13746130,3.52091986,-0.18134483,0.00152728,-0.00048692,0.06468425,-0.03494916,0.01098942,-0.00498615,0.16937171,-0.11506784
-2.80040020,4.42322140,-2.19881620,0.90642635,-2.63175905,0.57621130,-1.34232931,0.08431048,-0.13392810,3.49142552,-0.17999734,0.00152206,-0.00048283,0.06417460,-0.03368796,0.01121446,-0.00497342,0.17181851,-0.11305975
-2.79439720,4.37163729,-2.14219845,0.87885593,-2.54978888,0.56673396,-1.30780221,0.08215968,-0.13012898,3.45383485,-0.17825281,0.00151183,-0.00047833,0.06345221,-0.03238840,0.01140978,-0.00494937,0.17394554,-0.11090872
