energy_ev,total_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.76588294,7.20012581,3.07919089,5.01449238,0.01219001,1.25534083,1.10420454,0.00000000
-5.75987994,7.09031671,2.99846863,4.94389620,0.01213144,1.26204720,1.04789020,0.00000000
-5.75387694,6.97229673,2.91389788,4.86876655,0.01205992,1.26537742,0.99283929,0.00000000
-5.74787394,6.84696537,2.82613557,4.78968639,0.01197467,1.26527709,0.93936085,0.00000000
-5.74187094,6.71521806,2.73584853,4.70720468,0.01187488,1.26174067,0.88770319,0.00000000
-5.73586793,6.57794037,2.64371022,4.62183320,0.01175985,1.25481126,0.83805748,0.00000000
-5.72986493,6.43600171,2.55039534,4.53404424,0.01162904,1.24457893,0.79056237,0.00000000
-5.72386193,6.29024829,2.45657260,4.44426920,0.01148215,1.23117754,0.74530907,0.00000000
-5.71785893,6.14149532,2.36289543,4.35289782,0.01131921,1.21478028,0.70234681,0.00000000
-5.71185593,5.99051873,2.26999135,4.26027794,0.01114062,1.19559405,0.66168829,0.00000000
-5.70585293,5.83804671,2.17845035,4.16671592,0.01094713,1.17385291,0.62331506,0.00000000
-5.69984992,5.68475157,2.08881308,4.07247760,0.01073989,1.14981110,0.58718260,0.00000000
-5.69384692,5.53124255,2.00155962,3.97778994,0.01052035,1.12373557,0.55322512,0.00000000
-5.68784392,5.37806000,1.91709954,3.88284341,0.01029028,1.09589878,0.52136000,0.00000000
-5.68184092,5.22567158,1.83576411,3.78779527,0.01005163,1.06657168,0.49149185,0.00000000
-5.67583792,5.07447099,1.75780106,3.69277363,0.00980647,1.03601751,0.46351628,0.00000000
-5.66983492,4.92477947,1.68337263,3.59788266,0.00955686,1.00448635,0.43732329,0.00000000
-5.66383192,4.77685033,1.61255689,3.50320861,0.00930480,0.97221080,0.41280042,0.00000000
-5.65782891,4.63087655,1.54535254,3.40882685,0.00905207,0.93940295,0.38983555,0.00000000
-5.65182591,4.48700138,1.48168698,3.31480976,0.00880016,0.90625243,0.36831954,0.00000000
-5.64582291,4.34533142,1.42142733,3.22123522,0.00855025,0.87292595,0.34814846,0.00000000
-5.63981991,4.20595198,1.36439380,3.12819567,0.00830309,0.83956784,0.32922568,0.00000000
-5.63381691,4.06894380,1.31037473,3.03580727,0.00805906,0.80630182,0.31146354,0.00000000
-5.62781391,3.93440065,1.25914263,2.94421899,0.00781811,0.77323359,0.29478481,0.00000000
-5.62181091,3.80244682,1.21047023,2.85362117,0.00757986,0.74045410,0.27912370,0.00000000
-5.61580790,3.67325370,1.16414591,2.76425321,0.00734360,0.70804339,0.26442657,0.00000000
-5.60980490,3.54705462,1.11998749,2.67641003,0.00710843,0.67607449,0.25065223,0.00000000
-5.60380190,3.42415709,1.07785397,2.59044681,0.00687331,0.64461743,0.23777186,0.00000000
-5.59779890,3.30495177,1.03765436,2.50678185,0.00663716,0.61374282,0.22576846,0.00000000
-5.59179590,3.18991754,0.99935342,2.42589700,0.00639902,0.58352508,0.21463598,0.00000000
-5.58579290,3.07962229,0.96297387,2.34833571,0.00615807,0.55404487,0.20437805,0.00000000
-5.57978989,2.97471907,0.92859517,2.27469835,0.00591377,0.52539082,0.19500633,0.00000000
-5.57378689,2.87593759,0.89634877,2.20563482,0.00566588,0.49766027,0.18653859,0.00000000
-5.56778389,2.78407126,0.86641030,2.14183452,0.00541455,0.47095907,0.17899653,0.00000000
-5.56178089,2.69995994,0.83898899,2.08401380,0.00516032,0.44540053,0.17240345,0.00000000
-5.55577789,2.62446900,0.81431489,2.03290109,0.00490411,0.42110336,0.16678175,0.00000000
-5.54977489,2.55846536,0.79262463,1.98922013,0.00464717,0.39818900,0.16215048,0.00000000
-5.54377189,2.50279124,0.77414630,1.95367165,0.00439109,0.37677816,0.15852292,0.00000000
-5.53776888,2.45823647,0.75908433,1.92691394,0.00413768,0.35698704,0.15590430,0.00000000
-5.53176588,2.42551040,0.74760501,1.90954299,0.00388891,0.33892322,0.15428987,0.00000000
-5.52576288,2.40521426,0.73982347,1.90207244,0.00364681,0.32268156,0.15366317,0.00000000
-5.51975988,2.39781504,0.73579265,1.90491432,0.00341340,0.30834016,0.15399482,0.00000000
-5.51375688,2.40362160,0.73549488,1.91836075,0.00319056,0.29595669,0.15524170,0.00000000
-5.50775388,2.42276405,0.73883638,1.94256742,0.00297998,0.28556531,0.15734678,0.00000000
-5.50175088,2.45517696,0.74564507,1.97753928,0.00278308,0.27717408,0.16023931,0.00000000
-5.49574787,2.50058708,0.75567169,2.02311890,0.00260097,0.27076323,0.16383576,0.00000000
-5.48974487,2.55850600,0.76859422,2.07897809,0.00243436,0.26628422,0.16804112,0.00000000
-5.48374187,2.62822810,0.78402540,2.14461289,0.00228359,0.26365966,0.17275079,0.00000000
-5.47773887,2.70883394,0.80152297,2.21934260,0.00214861,0.26278405,0.17785284,0.00000000
-5.47173587,2.79919913,0.82060213,2.30231275,0.00202899,0.26352537,0.18323061,0.00000000
-5.46573287,2.89800854,0.84074975,2.39250243,0.00192395,0.26572744,0.18876553,0.00000000
-5.45972986,3.00377557,0.86143952,2.48873580,0.00183240,0.26921281,0.19434000,0.00000000
-5.45372686,3.11486610,0.88214747,2.58969790,0.00175301,0.27378639,0.19984035,0.00000000
-5.44772386,3.22952657,0.90236712,2.69395447,0.00168426,0.27923933,0.20515958,0.00000000
-5.44172086,3.34591556,0.92162366,2.79997547,0.00162449,0.28535328,0.21019985,0.00000000
-5.43571786,3.46213809,0.93948648,2.90616198,0.00157201,0.29190487,0.21487463,0.00000000
-5.42971486,3.57628198,0.95557968,3.01087584,0.00152511,0.29867014,0.21911046,0.00000000
-5.42371186,3.68645513,0.96959004,3.11247138,0.00148218,0.30542898,0.22284808,0.00000000
-5.41770885,3.79082313,0.98127236,3.20932858,0.00144170,0.31196941,0.22604320,0.00000000
-5.41170585,3.88764605,0.99045193,3.29988674,0.00140234,0.31809151,0.22866655,0.00000000
-5.40570285,3.97531364,0.99702432,3.38267789,0.00136296,0.32361111,0.23070352,0.00000000
-5.39969985,4.05237807,1.00095244,3.45635893,0.00132264,0.32836305,0.23215329,0.00000000
-5.39369685,4.11758334,1.00226145,3.51974177,0.00128073,0.33220389,0.23302750,0.00000000
-5.38769385,4.16989082,1.00103160,3.57182043,0.00123679,0.33501421,0.23334863,0.00000000
-5.38169085,4.20850013,0.99738973,3.61179454,0.00119065,0.33670031,0.23314808,0.00000000
-5.37568784,4.23286498,0.99149968,3.63908842,0.00114235,0.33719538,0.23246418,0.00000000
-5.36968484,4.24270368,0.98355233,3.65336518,0.00109213,0.33646010,0.23134006,0.00000000
-5.36368184,4.23800397,0.97375568,3.65453554,0.00104045,0.33448265,0.22982169,0.00000000
-5.35767884,4.21902223,0.96232544,3.64276100,0.00098786,0.33127825,0.22795594,0.00000000
-5.35167584,4.18627707,0.94947650,3.61845127,0.00093508,0.32688810,0.22578896,0.00000000
-5.34567284,4.14053757,0.93541580,3.58225610,0.00088288,0.32137797,0.22336482,0.00000000
-5.33966983,4.08280643,0.92033651,3.53505163,0.00083209,0.31483625,0.22072447,0.00000000
-5.33366683,4.01429861,0.90441405,3.47792168,0.00078354,0.30737180,0.21790508,0.00000000
-5.32766383,3.93641577,0.88780369,3.41213443,0.00073807,0.29911134,0.21493971,0.00000000
-5.32166083,3.85071734,0.87063986,3.33911514,0.00069644,0.29019681,0.21185738,0.00000000
-5.31565783,3.75888870,0.85303699,3.26041553,0.00065938,0.28078243,0.20868344,0.00000000
-5.30965483,3.66270726,0.83509165,3.17768055,0.00062751,0.27103176,0.20544018,0.00000000
-5.30365183,3.56400708,0.81688578,3.09261341,0.00060134,0.26111473,0.20214768,0.00000000
-5.29764882,3.46464262,0.79849055,3.00693950,0.00058129,0.25120466,0.19882481,0.00000000
-5.29164582,3.36645244,0.77997073,2.92237009,0.00056763,0.24147536,0.19549023,0.00000000
-5.28564282,3.27122332,0.76138897,2.84056646,0.00056051,0.23209833,0.19216338,0.00000000
-5.27963982,3.18065541,0.74280981,2.76310526,0.00055996,0.22323996,0.18886541,0.00000000
-5.27363682,3.09632896,0.72430305,2.69144556,0.00056587,0.21505897,0.18561980,0.00000000
-5.26763382,3.01967305,0.70594615,2.62689838,0.00057800,0.20770379,0.18245280,0.00000000
-5.26163082,2.95193685,0.68782557,2.57059901,0.00059600,0.20131009,0.17939356,0.00000000
-5.25562781,2.89416375,0.67003680,2.52348276,0.00061939,0.19599839,0.17647381,0.00000000
-5.24962481,2.84716877,0.65268314,2.48626440,0.00064762,0.19187168,0.17372731,0.00000000
-5.24362181,2.81151978,0.63587310,2.45942175,0.00068002,0.18901316,0.17118879,0.00000000
-5.23761881,2.78752266,0.61971676,2.44318368,0.00071583,0.18748410,0.16889270,0.00000000
-5.23161581,2.77521114,0.60432112,2.43752282,0.00075426,0.18732175,0.16687156,0.00000000
-5.22561281,2.77434135,0.58978477,2.44215327,0.00079443,0.18853762,0.16515424,0.00000000
-5.21960980,2.78439183,0.57619225,2.45653344,0.00083544,0.19111586,0.16376400,0.00000000
-5.21360680,2.80456903,0.56360842,2.47987431,0.00087637,0.19501219,0.16271670,0.00000000
-5.20760380,2.83381889,0.55207314,2.51115302,0.00091629,0.20015320,0.16201898,0.00000000
-5.20160080,2.87084444,0.54159689,2.54913210,0.00095429,0.20643630,0.16166680,0.00000000
-5.19559780,2.91412972,0.53215728,2.59238391,0.00098948,0.21373032,0.16164426,0.00000000
-5.18959480,2.96196987,0.52369709,2.63932045,0.00102105,0.22187693,0.16192289,0.00000000
-5.18359180,3.01250711,0.51612381,2.68822785,0.00104824,0.23069284,0.16246148,0.00000000
-5.17758879,3.06377215,0.50931084,2.73730526,0.00107037,0.23997290,0.16320646,0.00000000
-5.17158579,3.11373022,0.50310051,2.78470731,0.00108688,0.24949407,0.16409290,0.00000000
-5.16558279,3.16033093,0.49730861,2.82858925,0.00109731,0.25902015,0.16504606,0.00000000
-5.15957979,3.20156052,0.49173046,2.86715363,0.00110135,0.26830722,0.16598353,0.00000000
-5.15357679,3.23549512,0.48614806,2.89869748,0.00109879,0.27710969,0.16681777,0.00000000
-5.14757379,3.26035358,0.48033823,2.92165829,0.00108958,0.28518668,0.16745913,0.00000000
-5.14157079,3.27454784,0.47408112,2.93465768,0.00107382,0.29230857,0.16781897,0.00000000
-5.13556778,3.27672943,0.46716879,2.93654104,0.00105171,0.29826349,0.16781298,0.00000000
-5.12956478,3.26583008,0.45941353,2.92641183,0.00102360,0.30286346,0.16736448,0.00000000
-5.12356178,3.24109511,0.45065528,2.90365923,0.00098996,0.30594997,0.16640739,0.00000000
-5.11755878,3.20210805,0.44076811,2.86797807,0.00095135,0.30739873,0.16488905,0.00000000
-5.11155578,3.14880557,0.42966520,2.81938004,0.00090844,0.30712340,0.16277242,0.00000000
-5.10555278,3.08148199,0.41730234,2.75819584,0.00086193,0.30507816,0.16003785,0.00000000
-5.09954977,3.00078305,0.40367958,2.68506795,0.00081260,0.30125896,0.15668413,0.00000000
-5.09354677,2.90768911,0.38884129,2.60093423,0.00076127,0.29570341,0.15272886,0.00000000
-5.08754377,2.80348848,0.37287439,2.50700291,0.00070874,0.28848941,0.14820821,0.00000000
-5.08154077,2.68974172,0.35590517,2.40471988,0.00065585,0.27973240,0.14317593,0.00000000
-5.07553777,2.56823845,0.33809468,2.29572947,0.00060337,0.26958157,0.13770174,0.00000000
-5.06953477,2.44094824,0.31963310,2.18183029,0.00055209,0.25821509,0.13186925,0.00000000
-5.06353177,2.30996757,0.30073337,2.06492758,0.00050275,0.24583455,0.12577336,0.00000000
-5.05752876,2.17746476,0.28162440,1.94698405,0.00045605,0.23265902,0.11951736,0.00000000
-5.05152576,2.04562505,0.26254411,1.82997081,0.00041265,0.21891883,0.11320989,0.00000000
-5.04552276,1.91659764,0.24373283,1.71582021,0.00037319,0.20484939,0.10696175,0.00000000
-5.03951976,1.79244658,0.22542709,1.60638205,0.00033829,0.19068537,0.10088283,0.00000000
-5.03351676,1.67510708,0.20785417,1.50338462,0.00030856,0.17665532,0.09507921,0.00000000
-5.02751376,1.56634834,0.19122757,1.40840152,0.00028463,0.16297704,0.08965051,0.00000000
-5.02151076,1.46774403,0.17574352,1.32282518,0.00026713,0.14985381,0.08468771,0.00000000
-5.01550775,1.38065062,0.16157854,1.24784753,0.00025677,0.13747142,0.08027128,0.00000000
-5.00950475,1.30619406,0.14888807,1.18444786,0.00025431,0.12599630,0.07646985,0.00000000
-5.00350175,1.24526430,0.13780606,1.13338787,0.00026060,0.11557446,0.07333939,0.00000000
-4.99749875,1.19851724,0.12844549,1.09521325,0.00027659,0.10633125,0.07092280,0.00000000
-4.99149575,1.16638317,0.12089951,1.07026128,0.00030335,0.09837196,0.06925003,0.00000000
-4.98549275,1.14908063,0.11524309,1.05867339,0.00034204,0.09178286,0.06833855,0.00000000
-4.97948974,1.14663444,0.11153495,1.06041147,0.00039395,0.08663269,0.06819414,0.00000000
-4.97348674,1.15889632,0.10981947,1.07527704,0.00046049,0.08297430,0.06881202,0.00000000
-4.96748374,1.18556683,0.11012851,1.10293158,0.00054311,0.08084636,0.07017799,0.00000000
-4.96148074,1.22621701,0.11248272,1.14291707,0.00064334,0.08027483,0.07226980,0.00000000
-4.95547774,1.28030847,0.11689236,1.19467536,0.00076272,0.08127410,0.07505841,0.00000000
-4.94947474,1.34721063,0.12335738,1.25756535,0.00090273,0.08384770,0.07850915,0.00000000
-4.94347174,1.42621423,0.13186673,1.33087697,0.00106474,0.08798846,0.08258274,0.00000000
-4.93746873,1.51654032,0.14239686,1.41384150,0.00124997,0.09367802,0.08723604,0.00000000
-4.93146573,1.61734445,0.15490950,1.50563753,0.00145934,0.10088584,0.09242250,0.00000000
-4.92546273,1.72771609,0.16934869,1.60539285,0.00169346,0.10956767,0.09809241,0.00000000
-4.91945973,1.84667364,0.18563742,1.71218223,0.00195249,0.11966361,0.10419276,0.00000000
-4.91345673,1.97315586,0.20367398,1.82502192,0.00223609,0.13109590,0.11066692,0.00000000
-4.90745373,2.10601095,0.22332828,1.94286168,0.00254333,0.14376673,0.11745409,0.00000000
-4.90145073,2.24398463,0.24443855,2.06457569,0.00287265,0.15755616,0.12448867,0.00000000
-4.89544772,2.38570909,0.26680865,2.18895356,0.00322178,0.17232042,0.13169956,0.00000000
-4.88944472,2.52969452,0.29020639,2.31469334,0.00358774,0.18789092,0.13900961,0.00000000
-4.88344172,2.67432503,0.31436300,2.44039774,0.00396683,0.20407402,0.14633521,0.00000000
-4.87743872,2.81786086,0.33897426,2.56457534,0.00435467,0.22065187,0.15358622,0.00000000
-4.87143572,2.95844802,0.36370321,2.68564801,0.00474624,0.23738440,0.16066627,0.00000000
-4.86543272,3.09413661,0.38818471,2.80196531,0.00513596,0.25401250,0.16747349,0.00000000
-4.85942971,3.22290825,0.41203176,2.91182666,0.00551784,0.27026247,0.17390185,0.00000000
-4.85342671,3.34271250,0.43484354,3.01351108,0.00588559,0.28585158,0.17984285,0.00000000
-4.84742371,3.45151154,0.45621488,3.10531407,0.00623281,0.30049468,0.18518786,0.00000000
-4.84142071,3.54733188,0.47574690,3.18559044,0.00655313,0.31391154,0.18983072,0.00000000
-4.83541771,3.62832086,0.49305832,3.25280152,0.00684046,0.32583469,0.19367078,0.00000000
-4.82941471,3.69280571,0.50779716,3.30556465,0.00708912,0.33601740,0.19661603,0.00000000
-4.82341171,3.73935220,0.51965196,3.34270256,0.00729407,0.34424153,0.19858633,0.00000000
-4.81740870,3.76681992,0.52836239,3.36329006,0.00745106,0.35032466,0.19951641,0.00000000
-4.81140570,3.77441105,0.53372837,3.36669531,0.00755679,0.35412642,0.19935862,0.00000000
-4.80540270,3.76170989,0.53561741,3.35261345,0.00760899,0.35555345,0.19808522,0.00000000
-4.79939970,3.72871059,0.53396982,3.32109012,0.00760654,0.35456289,0.19568999,0.00000000
-4.79339670,3.67583125,0.52880133,3.27253351,0.00754952,0.35116411,0.19218914,0.00000000
-4.78739370,3.60391310,0.52020310,3.20771357,0.00743915,0.34541867,0.18762148,0.00000000
-4.78139070,3.51420435,0.50833911,3.12774812,0.00727780,0.33743836,0.18204767,0.00000000
-4.77538769,3.40832903,0.49344089,3.03407602,0.00706889,0.32738154,0.17554871,0.00000000
-4.76938469,3.28824202,0.47579998,2.92841834,0.00681675,0.31544790,0.16822366,0.00000000
-4.76338169,3.15617199,0.45575849,2.81272914,0.00652653,0.30187180,0.16018675,0.00000000
-4.75737869,3.01455491,0.43369799,2.68913785,0.00620396,0.28691475,0.15156393,0.00000000
-4.75137569,2.86596086,0.41002757,2.55988585,0.00585521,0.27085701,0.14248908,0.00000000
-4.74537269,2.71301735,0.38517132,2.42725987,0.00548668,0.25398909,0.13310002,0.00000000
-4.73936968,2.55833248,0.35955595,2.29352510,0.00510483,0.23660320,0.12353460,0.00000000
-4.73336668,2.40442109,0.33359898,2.16086073,0.00471598,0.21898517,0.11392683,0.00000000
-4.72736368,2.25363671,0.30769799,2.03130049,0.00432617,0.20140713,0.10440346,0.00000000
-4.72136068,2.10811200,0.28222134,1.90668042,0.00394099,0.18412118,0.09508088,0.00000000
-4.71535768,1.96970950,0.25750049,1.78859562,0.00356550,0.16735421,0.08606273,0.00000000
-4.70935468,1.83998432,0.23382437,1.67836727,0.00320413,0.15130405,0.07743796,0.00000000
-4.70335168,1.72015936,0.21143553,1.57702079,0.00286063,0.13613699,0.06927967,0.00000000
-4.69734867,1.61111347,0.19052838,1.48527533,0.00253804,0.12198652,0.06164451,0.00000000
-4.69134567,1.51338210,0.17124908,1.40354425,0.00223869,0.10895345,0.05457272,0.00000000
-4.68534267,1.42716959,0.15369720,1.33194614,0.00196425,0.09710698,0.04808875,0.00000000
-4.67933967,1.35237175,0.13792860,1.27032503,0.00171573,0.08648673,0.04220227,0.00000000
-4.67333667,1.28860724,0.12395951,1.21827854,0.00149357,0.07710554,0.03690964,0.00000000
-4.66733367,1.23525566,0.11177125,1.17519242,0.00129771,0.06895268,0.03219564,0.00000000
-4.66133067,1.19150064,0.10131548,1.14027952,0.00112764,0.06199738,0.02803531,0.00000000
-4.65532766,1.15637561,0.09251961,1.11262157,0.00098252,0.05619246,0.02439598,0.00000000
-4.64932466,1.12881042,0.08529210,1.09121198,0.00086120,0.05147786,0.02123922,0.00000000
-4.64332166,1.10767702,0.07952741,1.07499777,0.00076234,0.04778391,0.01852271,0.00000000
-4.63731866,1.09183238,0.07511054,1.06291937,0.00068445,0.04503430,0.01620206,0.00000000
-4.63131566,1.08015735,0.07192091,1.05394674,0.00062592,0.04314861,0.01423228,0.00000000
-4.62531266,1.07159035,0.06983555,1.04711091,0.00058510,0.04204433,0.01256922,0.00000000
-4.61930965,1.06515509,0.06873164,1.04152992,0.00056031,0.04163851,0.01117064,0.00000000
-4.61330665,1.05998179,0.06848836,1.03642893,0.00054989,0.04184883,0.00999708,0.00000000
-4.60730365,1.05532180,0.06898808,1.03115397,0.00055217,0.04259441,0.00901254,0.00000000
-4.60130065,1.05055578,0.07011710,1.02517968,0.00056551,0.04379620,0.00818487,0.00000000
-4.59529765,1.04519579,0.07176593,1.01811112,0.00058833,0.04537713,0.00748605,0.00000000
-4.58929465,1.03888205,0.07382928,1.00968046,0.00061904,0.04726211,0.00689219,0.00000000
-4.58329165,1.03137505,0.07620587,0.99973902,0.00065611,0.04937799,0.00638349,0.00000000
-4.57728864,1.02254416,0.07879826,0.98824574,0.00069803,0.05165341,0.00594400,0.00000000
-4.57128564,1.01235354,0.08151260,0.97525295,0.00074333,0.05401886,0.00556134,0.00000000
-4.56528264,1.00084656,0.08425864,0.96089037,0.00079056,0.05640672,0.00522634,0.00000000
-4.55927964,0.98812956,0.08694988,0.94534835,0.00083834,0.05875158,0.00493264,0.00000000
-4.55327664,0.97435584,0.08950392,0.92886112,0.00088533,0.06099066,0.00467621,0.00000000
-4.54727364,0.95971063,0.09184313,0.91169082,0.00093026,0.06306444,0.00445498,0.00000000
-4.54127064,0.94439749,0.09389551,0.89411280,0.00097194,0.06491742,0.00426837,0.00000000
-4.53526763,0.92862656,0.09559564,0.87640270,0.00100929,0.06649904,0.00411689,0.00000000
-4.52926463,0.91260477,0.09688592,0.85882544,0.00104134,0.06776458,0.00400176,0.00000000
-4.52326163,0.89652808,0.09771764,0.84162617,0.00106726,0.06867615,0.00392457,0.00000000
-4.51725863,0.88057556,0.09805224,0.82502324,0.00108638,0.06920362,0.00388693,0.00000000
-4.51125563,0.86490505,0.09786219,0.80920292,0.00109819,0.06932535,0.00389026,0.00000000
-4.50525263,0.84965025,0.09713190,0.79431560,0.00110236,0.06902884,0.00393553,0.00000000
-4.49924962,0.83491879,0.09585814,0.78047344,0.00109875,0.06831107,0.00402310,0.00000000
-4.49324662,0.82079108,0.09405033,0.76774900,0.00108739,0.06717868,0.00415258,0.00000000
-4.48724362,0.80731970,0.09173031,0.75617472,0.00106851,0.06564777,0.00432278,0.00000000
-4.48124062,0.79452925,0.08893187,0.74574330,0.00104248,0.06374348,0.00453162,0.00000000
-4.47523762,0.78241655,0.08569983,0.73640862,0.00100985,0.06149929,0.00477622,0.00000000
-4.46923462,0.77095126,0.08208888,0.72808747,0.00097128,0.05895605,0.00505290,0.00000000
-4.46323162,0.76007701,0.07816218,0.72066206,0.00092758,0.05616089,0.00535730,0.00000000
-4.45722861,0.74971331,0.07398966,0.71398345,0.00087961,0.05316593,0.00568458,0.00000000
-4.45122561,0.73975820,0.06964636,0.70787593,0.00082832,0.05002690,0.00602953,0.00000000
-4.44522261,0.73009212,0.06521066,0.70214258,0.00077468,0.04680180,0.00638687,0.00000000
-4.43921961,0.72058279,0.06076257,0.69657202,0.00071971,0.04354957,0.00675145,0.00000000
-4.43321661,0.71109138,0.05638221,0.69094627,0.00066441,0.04032883,0.00711856,0.00000000
-4.42721361,0.70147983,0.05214839,0.68504961,0.00060977,0.03719685,0.00748422,0.00000000
-4.42121061,0.69161916,0.04813755,0.67867836,0.00055680,0.03420857,0.00784546,0.00000000
-4.41520760,0.68139844,0.04442280,0.67165106,0.00050645,0.03141595,0.00820062,0.00000000
-4.40920460,0.67073420,0.04107340,0.66381883,0.00045972,0.02886741,0.00854968,0.00000000
-4.40320160,0.65957971,0.03815435,0.65507533,0.00041761,0.02660752,0.00889442,0.00000000
-4.39719860,0.64793363,0.03572632,0.64536594,0.00038120,0.02467689,0.00923876,0.00000000
-4.39119560,0.63584769,0.03384566,0.63469557,0.00035166,0.02311211,0.00958888,0.00000000
-4.38519260,0.62343275,0.03256464,0.62313473,0.00033033,0.02194591,0.00995340,0.00000000
-4.37918959,0.61086290,0.03193172,0.61082342,0.00031879,0.02120732,0.01034345,0.00000000
-4.37318659,0.59837734,0.03199181,0.59797265,0.00031894,0.02092184,0.01077280,0.00000000
-4.36718359,0.58627975,0.03278654,0.58486328,0.00033309,0.02111167,0.01125779,0.00000000
-4.36118059,0.57493517,0.03435447,0.57184232,0.00036409,0.02179585,0.01181738,0.00000000
-4.35517759,0.56476437,0.03673110,0.55931675,0.00041540,0.02299032,0.01247305,0.00000000
-4.34917459,0.55623599,0.03994883,0.54774492,0.00049128,0.02470794,0.01324873,0.00000000
-4.34317159,0.54985676,0.04403673,0.53762620,0.00059685,0.02695841,0.01417071,0.00000000
-4.33716858,0.54616003,0.04902019,0.52948897,0.00073828,0.02974809,0.01526750,0.00000000
-4.33116558,0.54569336,0.05492050,0.52387761,0.00092288,0.03307980,0.01656975,0.00000000
-4.32516258,0.54900536,0.06175421,0.52133890,0.00115920,0.03695253,0.01811008,0.00000000
-4.31915958,0.55663240,0.06953262,0.52240838,0.00145717,0.04136124,0.01992296,0.00000000
-4.31315658,0.56908553,0.07826113,0.52759696,0.00182810,0.04629653,0.02204453,0.00000000
-4.30715358,0.58683809,0.08793863,0.53737827,0.00228473,0.05174452,0.02451242,0.00000000
