energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.74787394,1.30863216,-1.30859685,0.00972119,-0.00972072,0.35703402,-0.35702532,0.14674476,-0.14674102,0.08302799,-0.08302296,0.69884352,-0.69883189,0.64112845,-0.64111132,0.27980206,-0.27979477,0.00000000,-0.00000000
-5.74187094,1.39929828,-1.39925872,0.01049047,-0.01049001,0.38283101,-0.38282144,0.15357080,-0.15356657,0.09067001,-0.09066439,0.73167330,-0.73166022,0.69089379,-0.69087483,0.29402972,-0.29402123,0.00000000,-0.00000000
-5.73586793,1.50023225,-1.50018844,0.01126935,-0.01126890,0.41090427,-0.41089383,0.16168477,-0.16168006,0.09938135,-0.09937513,0.76801416,-0.76799964,0.74537098,-0.74535019,0.31097413,-0.31096442,0.00000000,-0.00000000
-5.72986493,1.61132760,-1.61127960,0.01205277,-0.01205234,0.44122027,-0.44120899,0.17106070,-0.17105552,0.10915455,-0.10914774,0.80783499,-0.80781904,0.80449704,-0.80447446,0.33062918,-0.33061826,0.00000000,-0.00000000
-5.72386193,1.73232928,-1.73227720,0.01283549,-0.01283508,0.47370720,-0.47369511,0.18165232,-0.18164669,0.11997058,-0.11996317,0.85104528,-0.85102795,0.86814673,-0.86812243,0.35295507,-0.35294296,0.00000000,-0.00000000
-5.71785893,1.86280322,-1.86274726,0.01361212,-0.01361173,0.50824671,-0.50823386,0.19339122,-0.19338518,0.13179657,-0.13178857,0.89748322,-0.89746458,0.93611557,-0.93608964,0.37787252,-0.37785926,0.00000000,-0.00000000
-5.71185593,2.00210926,-2.00204968,0.01437713,-0.01437677,0.54466693,-0.54465338,0.20618541,-0.20617899,0.14458361,-0.14457504,0.94690506,-0.94688522,1.00810480,-1.00807738,0.40525735,-0.40524299,0.00000000,-0.00000000
-5.70585293,2.14937949,-2.14931666,0.01512492,-0.01512459,0.58273705,-0.58272291,0.21991831,-0.21991154,0.15826488,-0.15825577,0.99897659,-0.99895568,1.08370930,-1.08368057,0.43493578,-0.43492040,0.00000000,-0.00000000
-5.69984992,2.30350414,-2.30343851,0.01584979,-0.01584949,0.62216428,-0.62214967,0.23444831,-0.23444126,0.17275416,-0.17274455,1.05326769,-1.05324588,1.16240961,-1.16237979,0.46668079,-0.46666451,0.00000000,-0.00000000
-5.69384692,2.46312662,-2.46305873,0.01654599,-0.01654572,0.66259347,-0.66257852,0.24960918,-0.24960191,0.18794491,-0.18793483,1.10925067,-1.10922817,1.24356886,-1.24353820,0.50021005,-0.50019298,0.00000000,-0.00000000
-5.68784392,2.62664924,-2.62657976,0.01720775,-0.01720751,0.70360971,-0.70359458,0.26521128,-0.26520386,0.20371008,-0.20369960,1.16630299,-1.16628005,1.32643531,-1.32640412,0.53518559,-0.53516790,0.00000000,-0.00000000
-5.68184092,2.79225053,-2.79218019,0.01782931,-0.01782910,0.74474423,-0.74472910,0.28104366,-0.28103616,0.21990273,-0.21989192,1.22371482,-1.22369173,1.41015091,-1.41011953,0.57121576,-0.57119762,0.00000000,-0.00000000
-5.67583792,2.95791433,-2.95784395,0.01840498,-0.01840481,0.78548336,-0.78546841,0.29687728,-0.29686980,0.23635755,-0.23634650,1.28070146,-1.28067851,1.49376582,-1.49373464,0.60785943,-0.60784105,0.00000000,-0.00000000
-5.66983492,3.12147039,-3.12140083,0.01892922,-0.01892907,0.82528051,-0.82526595,0.31246916,-0.31246179,0.25289334,-0.25288214,1.33642047,-1.33639799,1.57625869,-1.57622808,0.64463272,-0.64461433,0.00000000,-0.00000000
-5.66383192,3.28064526,-3.28057744,0.01939670,-0.01939659,0.86357064,-0.86355667,0.32756749,-0.32756032,0.26931640,-0.26930516,1.38999299,-1.38997132,1.65656179,-1.65653218,0.68101817,-0.68100001,0.00000000,-0.00000000
-5.65782891,3.43312188,-3.43305672,0.01980245,-0.01980237,0.89978664,-0.89977347,0.34191753,-0.34191067,0.28542477,-0.28541359,1.44052851,-1.44050798,1.73359031,-1.73356209,0.71647609,-0.71645841,0.00000000,-0.00000000
-5.65182591,3.57660523,-3.57654365,0.02014195,-0.02014190,0.93337693,-0.93336474,0.35526822,-0.35526177,0.30101324,-0.30100223,1.48715187,-1.48713282,1.80627413,-1.80624771,0.75045786,-0.75044092,0.00000000,-0.00000000
-5.64582291,3.70889133,-3.70883421,0.02041127,-0.02041126,0.96382329,-0.96381227,0.36737916,-0.36737322,0.31587888,-0.31586815,1.52903138,-1.52901413,1.87359082,-1.87356656,0.78242070,-0.78240476,0.00000000,-0.00000000
-5.63981991,3.82793626,-3.82788441,0.02060725,-0.02060726,0.99065814,-0.99064845,0.37802773,-0.37802239,0.32982694,-0.32981661,1.56540655,-1.56539139,1.93459797,-1.93457622,0.81184325,-0.81182855,0.00000000,-0.00000000
-5.63381691,3.93192179,-3.93187594,0.02072756,-0.02072760,1.01348029,-1.01347206,0.38701604,-0.38701138,0.34267677,-0.34266696,1.59561404,-1.59560120,1.98846342,-1.98844447,0.83824138,-0.83822816,0.00000000,-0.00000000
-5.62781391,4.01931432,-4.01927507,0.02077090,-0.02077097,1.03196824,-1.03196157,0.39417740,-0.39417350,0.35426756,-0.35425835,1.61911034,-1.61910005,2.03449148,-2.03447556,0.86118343,-0.86117188,0.00000000,-0.00000000
-5.62181091,4.08891406,-4.08888189,0.02073707,-0.02073717,1.04589044,-1.04588541,0.39938201,-0.39937892,0.36446349,-0.36445496,1.63549015,-1.63548256,2.07214404,-2.07213134,0.88030417,-0.88029447,0.00000000,-0.00000000
-5.61580790,4.13989184,-4.13986707,0.02062705,-0.02062718,1.05511186,-1.05510849,0.40254148,-0.40253924,0.37315816,-0.37315038,1.64449921,-1.64449442,2.10105524,-2.10104586,0.89531678,-0.89530906,0.00000000,-0.00000000
-5.60980490,4.17181161,-4.17179441,0.02044304,-0.02044320,1.05959646,-1.05959477,0.40361210,-0.40361073,0.38027792,-0.38027095,1.64604103,-1.64603907,2.12103903,-2.12103300,0.90602218,-0.90601653,0.00000000,-0.00000000
-5.60380190,4.18463753,-4.18462791,0.02018845,-0.02018863,1.05940567,-1.05940561,0.40259656,-0.40259608,0.38578398,-0.38577785,1.64017714,-1.64017799,2.13208927,-2.13208658,0.91231526,-0.91231173,0.00000000,-0.00000000
-5.59779890,4.17872532,-4.17872313,0.01986784,-0.01986805,1.05469273,-1.05469424,0.39954404,-0.39954442,0.38967311,-0.38966783,1.62712091,-1.62712450,2.13437261,-2.13437315,0.91418762,-0.91418622,0.00000000,-0.00000000
-5.59179590,4.15479841,-4.15480335,0.01948683,-0.01948706,1.04569349,-1.04569648,0.39454863,-0.39454984,0.39197688,-0.39197245,1.60722536,-1.60723155,2.12821443,-2.12821806,0.91172669,-0.91172738,0.00000000,-0.00000000
-5.58579290,4.11391054,-4.11392219,0.01905193,-0.01905218,1.03271416,-1.03271850,0.38774618,-0.38774816,0.39275955,-0.39275594,1.58096561,-1.58097424,2.11407910,-2.11408562,0.90511121,-0.90511388,0.00000000,-0.00000000
-5.57978989,4.05739673,-4.05741455,0.01857039,-0.01857065,1.01611674,-1.01612230,0.37930967,-0.37931236,0.39211457,-0.39211174,1.54891726,-1.54892811,2.09254562,-2.09255477,0.89460329,-0.89460783,0.00000000,-0.00000000
-5.57378689,3.98681568,-3.98683905,0.01804992,-0.01805019,0.99630305,-0.99630969,0.36944335,-0.36944666,0.39015997,-0.39015788,1.51173169,-1.51174452,2.06428020,-2.06429172,0.88053758,-0.88054383,0.00000000,-0.00000000
-5.56778389,3.90388659,-3.90391482,0.01749849,-0.01749878,0.97369828,-0.97370583,0.35837585,-0.35837969,0.38703289,-0.38703147,1.47010991,-1.47012446,2.03000746,-2.03002105,0.86330791,-0.86331568,0.00000000,-0.00000000
-5.56178089,3.81042393,-3.81045630,0.01692410,-0.01692439,0.94873488,-0.94874319,0.34635273,-0.34635700,0.38288352,-0.38288270,1.42477627,-1.42479227,1.99048181,-1.99049717,0.84335225,-0.84336134,0.00000000,-0.00000000
-5.55577789,3.70827347,-3.70830926,0.01633446,-0.01633477,0.92183776,-0.92184668,0.33362860,-0.33363319,0.37786877,-0.37786848,1.37645337,-1.37647055,1.94646064,-1.94647746,0.82113666,-0.82114685,0.00000000,-0.00000000
-5.54977489,3.59925272,-3.59929119,0.01573686,-0.01573717,0.89341142,-0.89342081,0.32045932,-0.32046413,0.37214605,-0.37214622,1.32583959,-1.32585768,1.89868051,-1.89869851,0.79713909,-0.79715017,0.00000000,-0.00000000
-5.54377189,3.48509835,-3.48513883,0.01513791,-0.01513822,0.86382960,-0.86383932,0.30709460,-0.30709952,0.36586754,-0.36586810,1.27358993,-1.27360868,1.84783760,-1.84785650,0.77183373,-0.77184549,0.00000000,-0.00000000
-5.53776888,3.36742289,-3.36746475,0.01454341,-0.01454372,0.83342775,-0.83343768,0.29377118,-0.29377612,0.35917509,-0.35917597,1.22030118,-1.22032036,1.79457294,-1.79459248,0.74567670,-0.74568895,0.00000000,-0.00000000
-5.53176588,3.24768193,-3.24772462,0.01395826,-0.01395856,0.80249859,-0.80250863,0.28070697,-0.28071183,0.35219613,-0.35219728,1.16650161,-1.16652101,1.73946276,-1.73948274,0.71909360,-0.71910614,0.00000000,-0.00000000
-5.52576288,3.12715263,-3.12719564,0.01338641,-0.01338671,0.77129051,-0.77130056,0.26809624,-0.26810095,0.34504078,-0.34504215,1.11264544,-1.11266489,1.68301413,-1.68303432,0.69246942,-0.69248209,0.00000000,-0.00000000
-5.51975988,3.00692331,-3.00696624,0.01283088,-0.01283118,0.74000869,-0.74001869,0.25610613,-0.25611061,0.33780015,-0.33780169,1.05911181,-1.05913115,1.62566513,-1.62568538,0.66614117,-0.66615383,0.00000000,-0.00000000
-5.51375688,2.88789365,-2.88793616,0.01229382,-0.01229411,0.70881858,-0.70882847,0.24487428,-0.24487848,0.33054589,-0.33054758,1.00620774,-1.00622685,1.56778928,-1.56780944,0.64039327,-0.64040581,0.00000000,-0.00000000
-5.50775388,2.77078392,-2.77082576,0.01177662,-0.01177691,0.67785104,-0.67786076,0.23450788,-0.23451175,0.32333104,-0.32333286,0.95417462,-0.95419338,1.50970301,-1.50972296,0.61545572,-0.61546805,0.00000000,-0.00000000
-5.50175088,2.65615177,-2.65619274,0.01128009,-0.01128037,0.64720874,-0.64721826,0.22508379,-0.22508731,0.31619185,-0.31619379,0.90319709,-0.90321543,1.45167530,-1.45169494,0.59150485,-0.59151691,0.00000000,-0.00000000
-5.49574787,2.54441441,-2.54445435,0.01080463,-0.01080490,0.61697311,-0.61698241,0.21664981,-0.21665295,0.30915059,-0.30915263,0.85341382,-0.85343166,1.39393844,-1.39395770,0.56866642,-0.56867815,0.00000000,-0.00000000
-5.48974487,2.43587414,-2.43591295,0.01035046,-0.01035072,0.58721135,-0.58722040,0.20922680,-0.20922956,0.30221887,-0.30222100,0.80492890,-0.80494619,1.33669880,-1.33671760,0.54702052,-0.54703189,0.00000000,-0.00000000
-5.48374187,2.33074522,-2.33078281,0.00991779,-0.00991805,0.55798290,-0.55799168,0.20281158,-0.20281395,0.29540152,-0.29540373,0.75782333,-0.75784003,1.28014676,-1.28016506,0.52660789,-0.52661888,0.00000000,-0.00000000
-5.47773887,2.22918014,-2.22921646,0.00950707,-0.00950732,0.52934502,-0.52935352,0.19738032,-0.19738231,0.28870044,-0.28870271,0.71216567,-0.71218174,1.22446515,-1.22448289,0.50743722,-0.50744781,0.00000000,-0.00000000
-5.47173587,2.13129384,-2.13132884,0.00911913,-0.00911936,0.50135724,-0.50136544,0.19289226,-0.19289389,0.28211837,-0.28212069,0.66802139,-0.66803678,1.16983557,-1.16985271,0.48949277,-0.48950297,0.00000000,-0.00000000
-5.46573287,2.03718461,-2.03721822,0.00875532,-0.00875554,0.47408440,-0.47409228,0.18929360,-0.18929487,0.27566232,-0.27566465,0.62546039,-0.62547506,1.11644251,-1.11645900,0.47274206,-0.47275185,0.00000000,-0.00000000
-5.45972986,1.94695091,-1.94698305,0.00841767,-0.00841786,0.44759835,-0.44760589,0.18652135,-0.18652227,0.26934636,-0.26934866,0.58456262,-0.58457652,1.06447511,-1.06449091,0.45714307,-0.45715244,0.00000000,-0.00000000
-5.45372686,1.86070384,-1.86073443,0.00810884,-0.00810901,0.42197837,-0.42198556,0.18450701,-0.18450761,0.26319375,-0.26319598,0.54542154,-0.54543463,1.01412691,-1.01414198,0.44265074,-0.44265966,0.00000000,-0.00000000
-5.44772386,1.77857525,-1.77860419,0.00783223,-0.00783237,0.39731049,-0.39731729,0.18318000,-0.18318029,0.25723830,-0.25724039,0.50814573,-0.50815795,0.96559388,-0.96560818,0.42922254,-0.42923100,0.00000000,-0.00000000
-5.44172086,1.70072186,-1.70074900,0.00759184,-0.00759194,0.37368584,-0.37369225,0.18247073,-0.18247070,0.25152477,-0.25152666,0.47285860,-0.47286989,0.91907121,-0.91908470,0.41682302,-0.41683097,0.00000000,-0.00000000
-5.43571786,1.62732592,-1.62735112,0.00739215,-0.00739222,0.35119858,-0.35120456,0.18231319,-0.18231287,0.24610861,-0.24611023,0.43969677,-0.43970706,0.87474955,-0.87476218,0.40542710,-0.40543450,0.00000000,-0.00000000
-5.42971486,1.55859335,-1.55861644,0.00723805,-0.00723806,0.32994335,-0.32994888,0.18264723,-0.18264660,0.24105485,-0.24105611,0.40880723,-0.40881645,0.83281108,-0.83282282,0.39502251,-0.39502931,0.00000000,-0.00000000
-5.42371186,1.49475000,-1.49477080,0.00713450,-0.00713447,0.31001278,-0.31001783,0.18342022,-0.18341930,0.23643631,-0.23643713,0.38034383,-0.38035191,0.79342613,-0.79343693,0.38561106,-0.38561720,0.00000000,-0.00000000
-5.41770885,1.43603691,-1.43605523,0.00708641,-0.00708633,0.29149521,-0.29149977,0.18458845,-0.18458722,0.23233138,-0.23233167,0.35446332,-0.35447018,0.75675056,-0.75676039,0.37720919,-0.37721459,0.00000000,-0.00000000
-5.41170585,1.38270525,-1.38272089,0.00709830,-0.00709816,0.27447273,-0.27447676,0.18611794,-0.18611640,0.22882130,-0.22882098,0.33132130,-0.33132687,0.72292431,-0.72293314,0.36984778,-0.36985238,0.00000000,-0.00000000
-5.40570285,1.33501150,-1.33502427,0.00717405,-0.00717385,0.25901970,-0.25902318,0.18798498,-0.18798311,0.22598734,-0.22598633,0.31106832,-0.31107253,0.69207122,-0.69207900,0.36357142,-0.36357514,0.00000000,-0.00000000
-5.39969985,1.29321320,-1.29322291,0.00731662,-0.00731635,0.24520182,-0.24520474,0.19017625,-0.19017403,0.22390778,-0.22390601,0.29384626,-0.29384905,0.66430001,-0.66430671,0.35843738,-0.35844015,0.00000000,-0.00000000
-5.39369685,1.25756544,-1.25757189,0.00752778,-0.00752745,0.23307567,-0.23307800,0.19268863,-0.19268606,0.22265508,-0.22265250,0.27978513,-0.27978645,0.63970640,-0.63971198,0.35451422,-0.35451598,0.00000000,-0.00000000
-5.38769385,1.22831803,-1.22832109,0.00780789,-0.00780750,0.22268865,-0.22269037,0.19552877,-0.19552583,0.22229318,-0.22228975,0.26900030,-0.26900010,0.61837585,-0.61838028,0.35188033,-0.35188101,0.00000000,-0.00000000
-5.38169085,1.20571330,-1.20571281,0.00815570,-0.00815525,0.21407915,-0.21408025,0.19871233,-0.19870901,0.22287516,-0.22287085,0.26159004,-0.26158828,0.60038681,-0.60039003,0.35062234,-0.35062189,0.00000000,-0.00000000
-5.37568784,1.18998391,-1.18997975,0.00856818,-0.00856768,0.20727695,-0.20727742,0.20226308,-0.20225936,0.22444125,-0.22443605,0.25763343,-0.25763010,0.58581368,-0.58581566,0.35083342,-0.35083179,0.00000000,-0.00000000
-5.36968484,1.18135058,-1.18134266,0.00904048,-0.00903993,0.20230351,-0.20230333,0.20621175,-0.20620763,0.22701736,-0.22701128,0.25718846,-0.25718354,0.57472944,-0.57473012,0.35261154,-0.35260870,0.00000000,-0.00000000
-5.36368184,1.18001912,-1.18000737,0.00956585,-0.00956526,0.19917207,-0.19917123,0.21059475,-0.21059023,0.23061406,-0.23060712,0.26029007,-0.26028358,0.56720711,-0.56720643,0.35605755,-0.35605347,0.00000000,-0.00000000
-5.35767884,1.18617645,-1.18616085,0.01013573,-0.01013511,0.19788747,-0.19788596,0.21545277,-0.21544786,0.23522608,-0.23521835,0.26694830,-0.26694025,0.56332003,-0.56331795,0.36127311,-0.36126779,0.00000000,-0.00000000
-5.35167584,1.19998524,-1.19996579,0.01073988,-0.01073923,0.19844555,-0.19844336,0.22082921,-0.22082390,0.24083233,-0.24082386,0.27714615,-0.27713659,0.56314053,-0.56313700,0.36835835,-0.36835180,0.00000000,-0.00000000
-5.34567284,1.22157697,-1.22155370,0.01136652,-0.01136587,0.20083212,-0.20082926,0.22676853,-0.22676285,0.24739629,-0.24738718,0.29083741,-0.29082640,0.56673691,-0.56673186,0.37740923,-0.37740146,0.00000000,-0.00000000
