energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-3.53276638,1.46404692,0.00028178,0.07615918,0.04773884,0.18724184,0.14177047,1.16705301,0.00501410,0.08057174
-3.52676338,1.37604950,0.00026811,0.06895802,0.04258527,0.17158293,0.13243492,1.10719660,0.00468539,0.07264152
-3.52076038,1.29133796,0.00025395,0.06217160,0.03792174,0.15683109,0.12346413,1.04892695,0.00435963,0.06519300
-3.51475738,1.21023096,0.00023944,0.05581575,0.03372323,0.14303513,0.11489282,0.99249448,0.00403893,0.05824605
-3.50875438,1.13295882,0.00022470,0.04989887,0.02996467,0.13022488,0.10674606,0.93809053,0.00372526,0.05181060
-3.50275138,1.05967057,0.00020988,0.04442260,0.02662167,0.11841393,0.09903992,0.88585053,0.00342040,0.04588763
-3.49674837,0.99044277,0.00019511,0.03938263,0.02367123,0.10760270,0.09178224,0.83585845,0.00312597,0.04047029
-3.49074537,0.92528977,0.00018053,0.03476951,0.02109227,0.09778175,0.08497359,0.78815250,0.00284337,0.03554517
-3.48474237,0.86417482,0.00016629,0.03056951,0.01886619,0.08893511,0.07860824,0.74273165,0.00257381,0.03109350
-3.47873937,0.80702172,0.00015253,0.02676548,0.01697733,0.08104358,0.07267526,0.69956267,0.00231830,0.02709237
-3.47273637,0.75372637,0.00013937,0.02333764,0.01541336,0.07408782,0.06715953,0.65858753,0.00207763,0.02351583
-3.46673337,0.70416809,0.00012695,0.02026432,0.01416562,0.06805122,0.06204280,0.61973083,0.00185238,0.02033595
-3.46073037,0.65822024,0.00011538,0.01752262,0.01322938,0.06292229,0.05730470,0.58290701,0.00164293,0.01752370
-3.45472736,0.61575994,0.00010476,0.01508903,0.01260400,0.05869679,0.05292367,0.54802731,0.00144944,0.01504977
-3.44872436,0.57667668,0.00009521,0.01293989,0.01229308,0.05537928,0.04887782,0.51500605,0.00127191,0.01288521
-3.44272136,0.54087962,0.00008682,0.01105183,0.01230443,0.05298429,0.04514571,0.48376631,0.00111016,0.01100194
-3.43671836,0.50830348,0.00007967,0.00940212,0.01265002,0.05153692,0.04170706,0.45424480,0.00096385,0.00937320
-3.43071536,0.47891293,0.00007385,0.00796894,0.01334582,0.05107299,0.03854335,0.42639576,0.00083252,0.00797388
-3.42471236,0.45270544,0.00006943,0.00673157,0.01441150,0.05163876,0.03563831,0.40019395,0.00071558,0.00678068
-3.41870935,0.42971251,0.00006650,0.00567057,0.01587014,0.05329011,0.03297838,0.37563652,0.00061239,0.00577231
-3.41270635,0.40999941,0.00006513,0.00476789,0.01774772,0.05609136,0.03055301,0.35274385,0.00052223,0.00492956
-3.40670335,0.39366341,0.00006541,0.00400692,0.02007269,0.06011374,0.02835497,0.33155934,0.00044437,0.00423533
-3.40070035,0.38083064,0.00006741,0.00337254,0.02287542,0.06543349,0.02638050,0.31214813,0.00037809,0.00367461
-3.39469735,0.37165171,0.00007125,0.00285114,0.02618764,0.07212978,0.02462945,0.29459480,0.00032267,0.00323449
-3.38869435,0.36629639,0.00007703,0.00243061,0.03004200,0.08028244,0.02310540,0.27900029,0.00027747,0.00290406
-3.38269135,0.36494744,0.00008488,0.00210028,0.03447160,0.08996972,0.02181566,0.26547794,0.00024191,0.00267439
-3.37668834,0.36779401,0.00009492,0.00185094,0.03950978,0.10126599,0.02077136,0.25414898,0.00021553,0.00253846
-3.37068534,0.37502492,0.00010733,0.00167472,0.04519001,0.11423979,0.01998740,0.24513756,0.00019795,0.00249105
-3.36468234,0.38682208,0.00012229,0.00156505,0.05154613,0.12895212,0.01948255,0.23856552,0.00018896,0.00252875
-3.35867934,0.40335457,0.00013997,0.00151663,0.05861274,0.14545517,0.01927942,0.23454720,0.00018845,0.00264989
-3.35267634,0.42477354,0.00016062,0.00152526,0.06642607,0.16379170,0.01940452,0.23318438,0.00019649,0.00285448
-3.34667334,0.45120840,0.00018446,0.00158783,0.07502513,0.18399502,0.01988838,0.23456166,0.00021327,0.00314422
-3.34067034,0.48276452,0.00021174,0.00170220,0.08445314,0.20608974,0.02076554,0.23874250,0.00023913,0.00352252
-3.33466733,0.51952259,0.00024274,0.00186712,0.09475939,0.23009324,0.02207474,0.24576610,0.00027456,0.00399447
-3.32866433,0.56153976,0.00027773,0.00208208,0.10600120,0.25601799,0.02385893,0.25564517,0.00032017,0.00456686
-3.32266133,0.60885256,0.00031698,0.00234731,0.11824611,0.28387437,0.02616533,0.26836494,0.00037666,0.00524827
-3.31665833,0.66148138,0.00036076,0.00266356,0.13157403,0.31367413,0.02904546,0.28388327,0.00044486,0.00604904
-3.31065533,0.71943630,0.00040934,0.00303211,0.14607923,0.34543407,0.03255498,0.30213189,0.00052562,0.00698132
-3.30465233,0.78272369,0.00046294,0.00345457,0.16187189,0.37917988,0.03675350,0.32301885,0.00061985,0.00805904
-3.29864932,0.85135329,0.00052175,0.00393284,0.17907925,0.41494958,0.04170413,0.34643189,0.00072844,0.00929787
-3.29264632,0.92534474,0.00058591,0.00446897,0.19784574,0.45279642,0.04747289,0.37224257,0.00085226,0.01071512
-3.28664332,1.00473318,0.00065549,0.00506503,0.21833226,0.49279080,0.05412778,0.40031099,0.00099209,0.01232959
-3.28064032,1.08957293,0.00073049,0.00572304,0.24071415,0.53502081,0.06173762,0.43049064,0.00114859,0.01416124
-3.27463732,1.17993856,0.00081082,0.00644482,0.26517784,0.57959112,0.07037049,0.46263316,0.00132229,0.01623088
-3.26863432,1.27592272,0.00089626,0.00723183,0.29191591,0.62661991,0.08009191,0.49659256,0.00151347,0.01855964
-3.26263132,1.37763016,0.00098650,0.00808512,0.32112078,0.67623367,0.09096260,0.53222856,0.00172220,0.02116838
-3.25662831,1.48516749,0.00108109,0.00900514,0.35297670,0.72855973,0.10303591,0.56940883,0.00194828,0.02407691
-3.25062531,1.59862877,0.00117947,0.00999160,0.38765052,0.78371672,0.11635496,0.60800968,0.00219120,0.02730317
-3.24462231,1.71807689,0.00128094,0.01104337,0.42528125,0.84180299,0.13094957,0.64791520,0.00245009,0.03086220
-3.23861931,1.84352133,0.00138466,0.01215836,0.46596882,0.90288337,0.14683300,0.68901465,0.00272378,0.03476515
-3.23261631,1.97489306,0.00148969,0.01333336,0.50976237,0.96697488,0.16399861,0.73119832,0.00301071,0.03901809
-3.22661331,2.11201767,0.00159499,0.01456394,0.55664875,1.03403190,0.18241669,0.77435178,0.00330897,0.04362099
-3.22061031,2.25458804,0.00169940,0.01584441,0.60654153,1.10393153,0.20203148,0.81834910,0.00361630,0.04856655
-3.21460730,2.40213823,0.00180170,0.01716769,0.65927140,1.17646008,0.22275855,0.86304529,0.00393014,0.05383934
-3.20860430,2.55402020,0.00190065,0.01852533,0.71457838,1.25130149,0.24448285,0.90826853,0.00424759,0.05941490
-3.20260130,2.70938514,0.00199496,0.01990746,0.77210646,1.32802846,0.26705743,0.95381271,0.00456553,0.06525922
-3.19659830,2.86717107,0.00208336,0.02130287,0.83140130,1.40609725,0.29030307,0.99943106,0.00488060,0.07132843
-3.19059530,3.02609823,0.00216462,0.02269908,0.89191135,1.48484671,0.31400892,1.04483119,0.00518930,0.07756880
-3.18459230,3.18467344,0.00223758,0.02408246,0.95299267,1.56350211,0.33793434,1.08967234,0.00548803,0.08391714
-3.17858929,3.34120428,0.00230118,0.02543844,1.01391774,1.64118412,0.36181182,1.13356509,0.00577319,0.09030160
-3.17258629,3.49382343,0.00235448,0.02675167,1.07388810,1.71692298,0.38535119,1.17607391,0.00604118,0.09664282
-3.16658329,3.64052296,0.00239670,0.02800637,1.13205066,1.78967770,0.40824492,1.21672268,0.00628855,0.10285547
-3.16058029,3.77919796,0.00242722,0.02918657,1.18751739,1.85835994,0.43017446,1.25500316,0.00651201,0.10885015
-3.15457729,3.90769813,0.00244561,0.03027645,1.23938753,1.92186172,0.45081742,1.29038614,0.00670856,0.11453559
-3.14857429,4.02388564,0.00245163,0.03126074,1.28677187,1.97908612,0.46985551,1.32233493,0.00687550,0.11982098
-3.14257129,4.12569716,0.00244526,0.03212503,1.32881803,2.02897985,0.48698268,1.35032057,0.00701050,0.12461854
-3.13656828,4.21120744,0.00242666,0.03285617,1.36473579,2.07056640,0.50191353,1.37383826,0.00711167,0.12884602
-3.13056528,4.27869191,0.00239621,0.03344258,1.39382145,2.10297842,0.51439136,1.39242397,0.00717762,0.13242917
-3.12456228,4.32668557,0.00235448,0.03387462,1.41548024,2.12548796,0.52419570,1.40567084,0.00720744,0.13530405
-3.11855928,4.35403554,0.00230220,0.03414481,1.42924575,2.13753332,0.53114899,1.41324422,0.00720076,0.13741900
-3.11255628,4.35994510,0.00224028,0.03424809,1.43479561,2.13874133,0.53512204,1.41489497,0.00715775,0.13873628
-3.10655328,4.34400704,0.00216978,0.03418200,1.43196261,2.12894403,0.53603823,1.41047016,0.00707913,0.13923329
-3.10055028,4.30622518,0.00209187,0.03394674,1.42074096,2.10818917,0.53387596,1.39992091,0.00696613,0.13890328
-3.09454727,4.24702281,0.00200784,0.03354524,1.40128728,2.07674388,0.52866964,1.38330689,0.00682051,0.13775559
-3.08854427,4.16723810,0.00191904,0.03298312,1.37391628,2.03509160,0.52050877,1.36079749,0.00664447,0.13581529
-3.08254127,4.06810648,0.00182689,0.03226856,1.33909151,1.98392224,0.50953551,1.33266950,0.00644064,0.13312243
-3.07653827,3.95123108,0.00173283,0.03141215,1.29741141,1.92411607,0.49594053,1.29930161,0.00621204,0.12973078
-3.07053527,3.81854240,0.00163834,0.03042667,1.24959146,1.85672211,0.47995769,1.26116598,0.00596196,0.12570621
-3.06453227,3.67224908,0.00154484,0.02932678,1.19644307,1.78293178,0.46185731,1.21881728,0.00569394,0.12112468
-3.05852926,3.51478175,0.00145376,0.02812876,1.13885029,1.70404904,0.44193882,1.17287967,0.00541169,0.11607015
-3.05252626,3.34873225,0.00136647,0.02685013,1.07774510,1.62145798,0.42052265,1.12403225,0.00511901,0.11063218
-3.04652326,3.17679036,0.00128425,0.02550933,1.01408249,1.53658922,0.39794194,1.07299358,0.00481971,0.10490360
-3.04052026,3.00168040,0.00120831,0.02412535,0.94881603,1.45088618,0.37453425,1.02050571,0.00451756,0.09897816
-3.03451726,2.82609961,0.00113975,0.02271739,0.88287499,1.36577228,0.35063368,0.96731821,0.00421620,0.09294832
-3.02851426,2.65266030,0.00107956,0.02130458,0.81714363,1.28262017,0.32656344,0.91417274,0.00391911,0.08690325
-3.02251126,2.48383705,0.00102860,0.01990560,0.75244326,1.20272364,0.30262934,0.86178841,0.00362953,0.08092696
-3.01650825,2.32192051,0.00098757,0.01853852,0.68951756,1.12727297,0.27911415,0.81084835,0.00335044,0.07509685
-3.01050525,2.16897828,0.00095704,0.01722051,0.62902135,1.05733414,0.25627308,0.76198773,0.00308448,0.06948243
-3.00450225,2.02682380,0.00093740,0.01596769,0.57151290,0.99383233,0.23433042,0.71578330,0.00283401,0.06414445
-2.99849925,1.89699322,0.00092887,0.01479499,0.51744981,0.93753960,0.21347724,0.67274483,0.00260102,0.05913429
-2.99249625,1.78073045,0.00093150,0.01371604,0.46718807,0.88906714,0.19387035,0.63330835,0.00238714,0.05449360
-2.98649325,1.67898001,0.00094516,0.01274314,0.42098417,0.84886161,0.17563215,0.59783128,0.00219371,0.05025436
-2.98049025,1.59238745,0.00096954,0.01188721,0.37899984,0.81720567,0.15885157,0.56658955,0.00202170,0.04643901
-2.97448724,1.52130660,0.00100414,0.01115782,0.34130880,0.79422224,0.14358577,0.53977668,0.00187182,0.04306095
-2.96848424,1.46581320,0.00104832,0.01056320,0.30790530,0.77988235,0.12986255,0.51750461,0.00174451,0.04012510
-2.96248124,1.42572402,0.00110124,0.01011027,0.27871375,0.77401591,0.11768327,0.49980648,0.00163997,0.03762870
-2.95647824,1.40062078,0.00116196,0.00980473,0.25359910,0.77632538,0.10702619,0.48664099,0.00155823,0.03556218
-2.95047524,1.38987797,0.00122938,0.00965108,0.23237750,0.78640160,0.09785006,0.47789826,0.00149917,0.03391009
-2.94447224,1.39269372,0.00130233,0.00965269,0.21482683,0.80374134,0.09009779,0.47340712,0.00146257,0.03265212
-2.93846923,1.40812273,0.00137956,0.00981180,0.20069685,0.82776629,0.08370007,0.47294331,0.00144816,0.03176412
-2.93246623,1.43511037,0.00145975,0.01012964,0.18971861,0.85784265,0.07857892,0.47623867,0.00145565,0.03121906
-2.92646323,1.47252697,0.00154162,0.01060633,0.18161293,0.89330100,0.07465091,0.48299072,0.00148475,0.03098805
-2.92046023,1.51920127,0.00162389,0.01124096,0.17609788,0.93345569,0.07183014,0.49287248,0.00153523,0.03104123
-2.91445723,1.57395213,0.00170532,0.01203153,0.17289503,0.97762339,0.07003073,0.50554223,0.00160689,0.03134860
-2.90845423,1.63561767,0.00178481,0.01297492,0.17173448,1.02513993,0.06916897,0.52065277,0.00169963,0.03188077
-2.90245123,1.70308081,0.00186133,0.01406687,0.17235881,1.07537523,0.06916491,0.53786003,0.00181341,0.03260962
-2.89644822,1.77529083,0.00193403,0.01530189,0.17452567,1.12774556,0.06994354,0.55683078,0.00194823,0.03350882
-2.89044522,1.85128023,0.00200222,0.01667326,0.17800946,1.18172296,0.07143541,0.57724918,0.00210417,0.03455429
-2.88444222,1.93017659,0.00206539,0.01817297,0.18260195,1.23684141,0.07357690,0.59882215,0.00228132,0.03572447
-2.87843922,2.01120951,0.00212320,0.01979169,0.18811209,1.29269975,0.07630999,0.62128346,0.00247977,0.03700059
-2.87243622,2.09371252,0.00217552,0.02151884,0.19436512,1.34896120,0.07958176,0.64439660,0.00269957,0.03836673
-2.86643322,2.17712053,0.00222241,0.02334257,0.20120127,1.40534988,0.08334351,0.66795654,0.00294070,0.03980987
-2.86043022,2.26096341,0.00226408,0.02524992,0.20847406,1.46164447,0.08754983,0.69179050,0.00320304,0.04131986
-2.85442721,2.34485636,0.00230090,0.02722690,0.21604849,1.51766969,0.09215738,0.71575799,0.00348632,0.04288928
-2.84842421,2.42848816,0.00233338,0.02925874,0.22379928,1.57328598,0.09712384,0.73975029,0.00379013,0.04451328
-2.84242121,2.51160814,0.00236212,0.03133008,0.23160931,1.62837836,0.10240680,0.76368966,0.00411386,0.04618945
-2.83641821,2.59401306,0.00238783,0.03342529,0.23936837,1.68284490,0.10796284,0.78752840,0.00445672,0.04791754
-2.83041521,2.67553468,0.00241124,0.03552879,0.24697238,1.73658582,0.11374690,0.81124797,0.00481772,0.04969932
-2.82441221,2.75602888,0.00243315,0.03762538,0.25432302,1.78949366,0.11971182,0.83485833,0.00519570,0.05153828
-2.81840920,2.83536707,0.00245433,0.03970061,0.26132797,1.84144526,0.12580826,0.85839736,0.00558932,0.05343950
-2.81240620,2.91343001,0.00247555,0.04174114,0.26790157,1.89229603,0.13198495,0.88193043,0.00599713,0.05540933
-2.80640320,2.99010446,0.00249757,0.04373506,0.27396594,1.94187664,0.13818919,0.90554989,0.00641756,0.05745525
-2.80040020,3.06528222,0.00252109,0.04567216,0.27945244,1.98999239,0.14436768,0.92937433,0.00684898,0.05958553
-2.79439720,3.13886132,0.00254675,0.04754415,0.28430324,2.03642518,0.15046750,0.95354728,0.00728973,0.06180903
-2.78839420,3.21074876,0.00257516,0.04934481,0.28847311,2.08093775,0.15643729,0.97823501,0.00773813,0.06413480
-2.78239120,3.28086381,0.00260684,0.05106999,0.29193084,2.12327993,0.16222843,1.00362324,0.00819258,0.06657178
-2.77638819,3.34914132,0.00264224,0.05271757,0.29466064,2.16319624,0.16779621,1.02991238,0.00865147,0.06912833
-2.77038519,3.41553402,0.00268175,0.05428730,0.29666285,2.20043452,0.17310086,1.05731112,0.00911327,0.07181176
-2.76438219,3.48001305,0.00272566,0.05578044,0.29795433,2.23475469,0.17810834,1.08602837,0.00957649,0.07462776
-2.75837919,3.54256638,0.00277416,0.05719948,0.29856800,2.26593730,0.18279093,1.11626341,0.01003964,0.07757983
-2.75237619,3.60319448,0.00282736,0.05854761,0.29855185,2.29379135,0.18712744,1.14819464,0.01050122,0.08066863
-2.74637319,3.66190354,0.00288523,0.05982826,0.29796717,2.31816079,0.19110315,1.18196714,0.01095966,0.08389133
-2.74037019,3.71869621,0.00294762,0.06104452,0.29688622,2.33892970,0.19470938,1.21767955,0.01141326,0.08724101
-2.73436718,3.77356067,0.00301420,0.06219863,0.29538936,2.35602577,0.19794283,1.25537106,0.01186012,0.09070605
-2.72836418,3.82645878,0.00308452,0.06329148,0.29356179,2.36942225,0.20080471,1.29500895,0.01229810,0.09426967
-2.72236118,3.87731430,0.00315790,0.06432215,0.29149010,2.37913839,0.20329970,1.33647794,0.01272475,0.09790957
-2.71635818,3.92600242,0.00323350,0.06528764,0.28925883,2.38523867,0.20543491,1.37957170,0.01313729,0.10159777
-2.71035518,3.97234183,0.00331028,0.06618262,0.28694722,2.38783112,0.20721894,1.42398767,0.01353255,0.10530063
-2.70435218,4.01609028,0.00338701,0.06699939,0.28462636,2.38706501,0.20866106,1.46932573,0.01390702,0.10897912
-2.69834917,4.05694477,0.00346227,0.06772800,0.28235682,2.38312834,0.20977064,1.51509119,0.01425685,0.11258935
-2.69234617,4.09454691,0.00353451,0.06835648,0.28018711,2.37624539,0.21055697,1.56070248,0.01457790,0.11608335
-2.68634317,4.12849371,0.00360202,0.06887133,0.27815279,2.36667449,0.21102935,1.60550368,0.01486585,0.11941009
-2.68034017,4.15835392,0.00366303,0.06925804,0.27627646,2.35470640,0.21119763,1.64878147,0.01511630,0.12251681
-2.67433717,4.18368923,0.00371573,0.06950178,0.27456854,2.34066300,0.21107305,1.68978612,0.01532493,0.12535045
-2.66833417,4.20407952,0.00375835,0.06958821,0.27302885,2.32489665,0.21066939,1.72775588,0.01548762,0.12785925
-2.66233117,4.21915097,0.00378917,0.06950429,0.27164868,2.30778966,0.21000438,1.76194349,0.01560066,0.12999450
-2.65632816,4.22860539,0.00380666,0.06923909,0.27041350,2.28975403,0.20910116,1.79164382,0.01566089,0.13171222
-2.65032516,4.23224908,0.00380946,0.06878465,0.26930585,2.27123086,0.20798983,1.81622140,0.01566590,0.13297481
-2.64432216,4.23001958,0.00379652,0.06813666,0.26830836,2.25268936,0.20670875,1.83513618,0.01561412,0.13375255
-2.63831916,4.22200828,0.00376707,0.06729510,0.26740673,2.23462504,0.20530576,1.84796660,0.01550500,0.13402492
-2.63231616,4.20847760,0.00372072,0.06626470,0.26659233,2.21755678,0.20383886,1.85442847,0.01533908,0.13378157
-2.62631316,4.18987117,0.00365745,0.06505522,0.26586440,2.20202264,0.20237662,1.85438882,0.01511799,0.13302301
-2.62031016,4.16681619,0.00357765,0.06368161,0.26523170,2.18857416,0.20099791,1.84787389,0.01484454,0.13176086
-2.61430715,4.14011741,0.00348210,0.06216384,0.26471338,2.17776914,0.19979113,1.83507086,0.01452257,0.13001782
-2.60830415,4.11074247,0.00337196,0.06052662,0.26433921,2.17016281,0.19885289,1.81632324,0.01415695,0.12782707
-2.60230115,4.07979922,0.00324870,0.05879895,0.26414902,2.16629765,0.19828609,1.79211998,0.01375337,0.12523146
-2.59629815,4.04850550,0.00311414,0.05701341,0.26419143,2.16669184,0.19819751,1.76307905,0.01331820,0.12228223
-2.59029515,4.01815280,0.00297031,0.05520538,0.26452197,2.17182675,0.19869493,1.72992616,0.01285828,0.11903748
-2.58429215,3.99006513,0.00281941,0.05341210,0.26520060,2.18213373,0.19988403,1.69346963,0.01238071,0.11556044
-2.57828914,3.96555481,0.00266376,0.05167165,0.26628892,2.19798055,0.20186494,1.65457280,0.01189257,0.11191757
-2.57228614,3.94587701,0.00250572,0.05002194,0.26784706,2.21965785,0.20472878,1.61412509,0.01140075,0.10817654
-2.56628314,3.93218491,0.00234760,0.04849961,0.26993039,2.24736611,0.20855424,1.57301300,0.01091171,0.10440433
-2.56028014,3.92548717,0.00219161,0.04713901,0.27258642,2.28120352,0.21340426,1.53209251,0.01043126,0.10066533
-2.55427714,3.92660946,0.00203979,0.04597125,0.27585174,2.32115504,0.21932309,1.49216361,0.00996444,0.09701963
-2.54827414,3.93616134,0.00189398,0.04502331,0.27974933,2.36708337,0.22633363,1.45394833,0.00951539,0.09352153
-2.54227114,3.95450983,0.00175576,0.04431728,0.28428625,2.41872185,0.23443533,1.41807252,0.00908729,0.09021833
-2.53626813,3.98176037,0.00162640,0.04386973,0.28945186,2.47567005,0.24360264,1.38505223,0.00868229,0.08714941
-2.53026513,4.01774592,0.00150689,0.04369128,0.29521663,2.53739208,0.25378406,1.35528467,0.00830156,0.08434561
-2.52426213,4.06202443,0.00139791,0.04378622,0.30153154,2.60321814,0.26490188,1.32904383,0.00794535,0.08182895
-2.51825913,4.11388476,0.00129981,0.04415242,0.30832812,2.67234953,0.27685264,1.30648064,0.00761305,0.07961267
-2.51225613,4.17236079,0.00121269,0.04478131,0.31551924,2.74386732,0.28950826,1.28762704,0.00730338,0.07770151
-2.50625313,4.23625341,0.00113633,0.04565811,0.32300047,2.81674481,0.30271794,1.27240377,0.00701444,0.07609234
-2.50025013,4.30415967,0.00107032,0.04676215,0.33065212,2.88986394,0.31631076,1.26063099,0.00674395,0.07477493
-2.49424712,4.37450850,0.00101400,0.04806733,0.33834192,2.96203541,0.33009899,1.25204137,0.00648938,0.07373294
-2.48824412,4.44560201,0.00096660,0.04954282,0.34592815,3.03202260,0.34388197,1.24629473,0.00624811,0.07294507
-2.48224112,4.51566140,0.00092718,0.05115375,0.35326338,3.09856875,0.35745066,1.24299385,0.00601759,0.07238630
-2.47623812,4.58287656,0.00089475,0.05286209,0.36019860,3.16042713,0.37059272,1.24170083,0.00579544,0.07202920
-2.47023512,4.64545805,0.00086826,0.05462762,0.36658760,3.21639356,0.38309791,1.24195337,0.00557960,0.07184524
-2.46423212,4.70169031,0.00084668,0.05640893,0.37229170,3.26534041,0.39476387,1.24328085,0.00536840,0.07180616
-2.45822911,4.74998479,0.00082900,0.05816446,0.37718451,3.30625139,0.40540212,1.24521949,0.00516062,0.07188520
-2.45222611,4.78893166,0.00081430,0.05985361,0.38115670,3.33825601,0.41484389,1.24732669,0.00495551,0.07205839
-2.44622311,4.81734859,0.00080174,0.06143782,0.38412057,3.36066250,0.42294600,1.24919404,0.00475285,0.07230559
-2.44022011,4.83432522,0.00079060,0.06288158,0.38601440,3.37298811,0.42959618,1.25045895,0.00455290,0.07261152
-2.43421711,4.83926183,0.00078033,0.06415339,0.38680616,3.37498558,0.43471795,1.25081471,0.00435638,0.07296661
-2.42821411,4.83190059,0.00077052,0.06522668,0.38649677,3.36666428,0.43827458,1.25001877,0.00416444,0.07336764
-2.42221111,4.81234828,0.00076091,0.06608047,0.38512237,3.34830528,0.44027222,1.24789919,0.00397860,0.07381821
-2.41620810,4.78108894,0.00075144,0.06670004,0.38275579,3.32046888,0.44076167,1.24435902,0.00380068,0.07432897
-2.41020510,4.73898547,0.00074220,0.06707726,0.37950685,3.28399404,0.43983891,1.23937849,0.00363274,0.07491764
-2.40420210,4.68726945,0.00073347,0.06721086,0.37552149,3.23998891,0.43764412,1.23301490,0.00347701,0.07560869
-2.39819910,4.62751851,0.00072566,0.06710636,0.37097962,3.18981209,0.43435915,1.22540003,0.00333581,0.07643286
-2.39219610,4.56162122,0.00071935,0.06677584,0.36609169,3.13504471,0.43020335,1.21673512,0.00321146,0.07742630
-2.38619310,4.49172987,0.00071521,0.06623750,0.36109396,3.07745354,0.42542797,1.20728330,0.00310624,0.07862949
-2.38019010,4.42020188,0.00071406,0.06551495,0.35624248,3.01894575,0.42030899,1.19735957,0.00302231,0.08008593
-2.37418709,4.34953123,0.00071677,0.06463637,0.35180607,2.96151659,0.41513881,1.18731864,0.00296162,0.08184049
-2.36818409,4.28227163,0.00072427,0.06363342,0.34805822,2.90719121,0.41021688,1.17754064,0.00292588,0.08393771
-2.36218109,4.22095380,0.00073754,0.06254007,0.34526835,2.85796245,0.40583959,1.16841542,0.00291646,0.08641979
-2.35617809,4.16799956,0.00075752,0.06139133,0.34369258,2.81572664,0.40228988,1.16032566,0.00293438,0.08932466
-2.35017509,4.12563564,0.00078516,0.06022190,0.34356433,2.78221964,0.39982683,1.15362964,0.00298020,0.09268389
-2.34417209,4.09581061,0.00082130,0.05906487,0.34508520,2.75895540,0.39867572,1.14864417,0.00305405,0.09652073
-2.33816908,4.08011807,0.00086672,0.05795048,0.34841624,2.74716963,0.39901895,1.14562852,0.00315553,0.10084828
-2.33216608,4.07972952,0.00092204,0.05690494,0.35367033,2.74777066,0.40098819,1.14477007,0.00328373,0.10566792
-2.32616308,4.09533980,0.00098775,0.05594945,0.36090563,2.76129983,0.40465822,1.14617239,0.00343719,0.11096793
-2.32016008,4.12712783,0.00106413,0.05509946,0.37012077,2.78790327,0.41004260,1.14984641,0.00361392,0.11672269
-2.31415708,4.17473472,0.00115128,0.05436411,0.38125179,2.82731643,0.41709152,1.15570516,0.00381142,0.12289209
-2.30815408,4.23726074,0.00124903,0.05374599,0.39417119,2.87886247,0.42569201,1.16356259,0.00402669,0.12942167
-2.30215108,4.31328184,0.00135701,0.05324112,0.40868919,2.94146500,0.43567034,1.17313645,0.00425632,0.13624306
-2.29614807,4.40088556,0.00147457,0.05283929,0.42455722,3.01367506,0.44679691,1.18405546,0.00449651,0.14327516
-2.29014507,4.49772546,0.00160080,0.05252456,0.44147366,3.09371157,0.45879307,1.19587039,0.00474319,0.15042566
-2.28414207,4.60109205,0.00173455,0.05227613,0.45909159,3.17951404,0.47133998,1.20806870,0.00499213,0.15759318
-2.27813907,4.70799782,0.00187442,0.05206927,0.47702838,3.26880563,0.48408890,1.22009214,0.00523899,0.16466968
-2.27213607,4.81527306,0.00201879,0.05187654,0.49487687,3.35916427,0.49667274,1.23135656,0.00547950,0.17154338
-2.26613307,4.91966859,0.00216583,0.05166898,0.51221749,3.44809907,0.50871812,1.24127293,0.00570953,0.17810174
-2.26013007,5.01796144,0.00231356,0.05141748,0.52863116,3.53312909,0.51985777,1.24926893,0.00592524,0.18423468
-2.25412706,5.10705907,0.00245989,0.05109400,0.54371220,3.61186135,0.52974248,1.25480975,0.00612319,0.18983773
-2.24812406,5.18409814,0.00260263,0.05067281,0.55708102,3.68206499,0.53805239,1.25741764,0.00630042,0.19481510
-2.24212106,5.24653366,0.00273960,0.05013155,0.56839572,3.74173870,0.54450689,1.25668896,0.00645456,0.19908248
-2.23611806,5.29221538,0.00286866,0.04945215,0.57736252,3.78916886,0.54887303,1.25230842,0.00658388,0.20256947
-2.23011506,5.31944844,0.00298775,0.04862155,0.58374429,3.82297617,0.55097199,1.24405970,0.00668735,0.20522164
-2.22411206,5.32703639,0.00309500,0.04763213,0.58736712,3.84214932,0.55068340,1.23183232,0.00676464,0.20700193
-2.21810905,5.31430535,0.00318876,0.04648197,0.58812445,3.84606467,0.54794753,1.21562455,0.00681613,0.20789163
-2.21210605,5.28110922,0.00326766,0.04517483,0.58597891,3.83449165,0.54276526,1.19554243,0.00684288,0.20789067
-2.20610305,5.22781639,0.00333067,0.04371991,0.58096156,3.80758429,0.53519593,1.17179517,0.00684657,0.20701738
-2.20010005,5.15527961,0.00337713,0.04213145,0.57316900,3.76585990,0.52535333,1.14468730,0.00682944,0.20530761
-2.19409705,5.06479108,0.00340679,0.04042806,0.56275824,3.71016638,0.51340005,1.11460816,0.00679417,0.20281344
-2.18809405,4.95802543,0.00341984,0.03863202,0.54993981,3.64164031,0.49954055,1.08201921,0.00674383,0.19960138
-2.18209105,4.83697390,0.00341691,0.03676843,0.53496948,3.56165801,0.48401325,1.04743996,0.00668172,0.19575027
-2.17608804,4.70387275,0.00339909,0.03486432,0.51813891,3.47178219,0.46708215,1.01143296,0.00661129,0.19134888
-2.17008504,4.56112946,0.00336786,0.03294774,0.49976580,3.37370676,0.44902815,0.97458868,0.00653604,0.18649342
