energy_ev,total_up,total_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.90245123,5.95894085,-5.83332900,0.64092857,-0.61761873,3.77660777,-4.70416271,0.21397741,-0.10582249,1.56913690,-0.26144015,0.00560024,-0.00434236,0.03886052,-0.11304015,0.02482649,-0.01551634,0.29292056,-0.38862606
-2.89644822,5.82871528,-5.86054216,0.63184617,-0.63076532,3.68099066,-4.70623278,0.21124214,-0.10680708,1.54353405,-0.27027458,0.00555147,-0.00438816,0.03752999,-0.11798127,0.02515474,-0.01622390,0.28788052,-0.39751179
-2.89044522,5.69892177,-5.88112599,0.62061559,-0.64275723,3.58603294,-4.70250033,0.20786572,-0.10785157,1.51864677,-0.27902459,0.00548849,-0.00443553,0.03627197,-0.12287867,0.02550438,-0.01694972,0.28221893,-0.40619949
-2.88444222,5.57054965,-5.89364251,0.60740075,-0.65330355,3.49227703,-4.69206142,0.20387539,-0.10890919,1.49480732,-0.28752922,0.00541282,-0.00448321,0.03509597,-0.12766332,0.02587884,-0.01768577,0.27597833,-0.41446687
-2.87843922,5.44478875,-5.89662117,0.59241442,-0.66212385,3.40035328,-4.67399567,0.19931605,-0.10992884,1.47242777,-0.29562047,0.00532608,-0.00452990,0.03401262,-0.13226467,0.02628242,-0.01842288,0.26922198,-0.42208611
-2.87243622,5.32300481,-5.88860357,0.57591215,-0.66895617,3.31096779,-4.64739727,0.19424904,-0.11085660,1.45199147,-0.30312720,0.00522987,-0.00457423,0.03303335,-0.13661147,0.02672003,-0.01915074,0.26203197,-0.42883007
-2.86643322,5.20670350,-5.86819176,0.55818445,-0.67356488,3.22488450,-4.61140834,0.18875018,-0.11163741,1.43404013,-0.30987962,0.00512579,-0.00461476,0.03217004,-0.14063281,0.02719706,-0.01985811,0.25450654,-0.43447892
-2.86043022,5.09748481,-5.83409807,0.53954798,-0.67574807,3.14290229,-4.56525305,0.18290728,-0.11221696,1.41915755,-0.31571398,0.00501534,-0.00464999,0.03143453,-0.14425940,0.02771893,-0.02053300,0.24675670,-0.43882684
-2.85442721,4.99699046,-5.78519439,0.52033572,-0.67534431,3.06582848,-4.50827111,0.17681727,-0.11254364,1.40795056,-0.32047736,0.00489996,-0.00467833,0.03083816,-0.14742498,0.02829087,-0.02116297,0.23890235,-0.44168857
-2.84842421,4.90684678,-5.72055884,0.50088695,-0.67223832,2.99444997,-4.43994920,0.17058312,-0.11257043,1.40102828,-0.32403245,0.00478093,-0.00469817,0.03039123,-0.15006790,0.02891743,-0.02173546,0.23106807,-0.44290553
-2.84242121,4.82860604,-5.63951772,0.48153721,-0.66636543,2.92950379,-4.35994878,0.16431061,-0.11225678,1.39898067,-0.32626197,0.00465943,-0.00470793,0.03010246,-0.15213272,0.02960217,-0.02223816,0.22337879,-0.44235119
-2.83641821,4.76368900,-5.54168094,0.46260873,-0.65771461,2.87164812,-4.26812929,0.15810513,-0.11157020,1.40235750,-0.32707271,0.00453653,-0.00470606,0.02997856,-0.15357177,0.03034724,-0.02265941,0.21595557,-0.43993553
-2.83041521,4.71333140,-5.42696920,0.44440177,-0.64632985,2.82143552,-4.16456534,0.15206878,-0.11048768,1.41164849,-0.32639883,0.00441316,-0.00469114,0.03002379,-0.15434668,0.03115306,-0.02298861,0.20891163,-0.43560836
-2.82441221,4.67853668,-5.29563171,0.42718713,-0.63231000,2.77928929,-4.04955728,0.14629765,-0.10899675,1.42726577,-0.32420449,0.00429015,-0.00466195,0.03023964,-0.15442969,0.03201804,-0.02321662,0.20234883,-0.42936127
-2.81840920,4.66003690,-5.14825358,0.41120005,-0.61580679,2.74548424,-3.92363456,0.14087949,-0.10709618,1.44952918,-0.32048550,0.00416825,-0.00461750,0.03062460,-0.15380469,0.03293839,-0.02333608,0.19635472,-0.42122837
-2.81240620,4.65826340,-4.98575230,0.39663578,-0.59702143,2.72013237,-3.78755159,0.13589198,-0.10479628,1.47865500,-0.31527002,0.00404812,-0.00455711,0.03117412,-0.15246802,0.03390802,-0.02334176,0.19100028,-0.41128544
-2.80640320,4.67332821,-4.80936352,0.38364670,-0.57619959,2.70317421,-3.64227609,0.13140127,-0.10211878,1.51474858,-0.30861828,0.00393037,-0.00448046,0.03188059,-0.15042886,0.03491851,-0.02323077,0.18633835,-0.39964787
-2.80040020,4.70501645,-4.62061641,0.37234119,-0.55362517,2.69437599,-3.48897061,0.12746116,-0.09909635,1.55780074,-0.30062130,0.00381555,-0.00438761,0.03273355,-0.14770925,0.03595925,-0.02300274,0.18240284,-0.38646723
-2.79439720,4.75278989,-4.42129971,0.36278402,-0.52961301,2.69333258,-3.32896751,0.12411272,-0.09577166,1.60768812,-0.29139863,0.00370415,-0.00427905,0.03371995,-0.14434375,0.03701766,-0.02265987,0.17920871,-0.37192679
-2.78839420,4.81580079,-4.21341952,0.35499817,-0.50450078,2.69947605,-3.16373868,0.12138426,-0.09219617,1.66417709,-0.28109529,0.00359664,-0.00415567,0.03482456,-0.14037863,0.03807952,-0.02220691,0.17675257,-0.35623610
-2.78239120,4.89291519,-3.99915078,0.34896782,-0.47864041,2.71208934,-2.99486092,0.11929173,-0.08842863,1.72693072,-0.26987800,0.00349343,-0.00401878,0.03603043,-0.13587075,0.03912941,-0.02165106,0.17501390,-0.33962487
-2.77638819,4.98274416,-3.78078401,0.34464227,-0.45238937,2.73032440,-2.82397845,0.11783938,-0.08453329,1.79551837,-0.25793079,0.00339490,-0.00387007,0.03731942,-0.13088609,0.04015117,-0.02100177,0.17395681,-0.32233646
-2.77038519,5.08368125,-3.56066952,0.34194055,-0.42610198,2.75322395,-2.65276386,0.11702062,-0.08057809,1.86942708,-0.24545031,0.00330137,-0.00371155,0.03867276,-0.12549800,0.04112850,-0.02027046,0.17353215,-0.30462114
-2.76438219,5.19394443,-3.34116107,0.34075637,-0.40012125,2.77974606,-2.48287892,0.11681903,-0.07663266,1.94807404,-0.23264084,0.00321310,-0.00354549,0.04007162,-0.11978527,0.04204550,-0.01947018,0.17367987,-0.28672948
-2.75837919,5.31162036,-3.12456108,0.34096321,-0.37477137,2.80879049,-2.31593679,0.11720937,-0.07276641,2.03081956,-0.21970938,0.00313032,-0.00337438,0.04149760,-0.11383004,0.04288727,-0.01861524,0.17433150,-0.26890609
-2.75237619,5.43470940,-2.91306929,0.34241922,-0.35035107,2.83922580,-2.15346674,0.11815869,-0.06904672,2.11697959,-0.20686085,0.00305317,-0.00320081,0.04293317,-0.10771568,0.04364039,-0.01772078,0.17541269,-0.25138390
-2.74637319,5.56116922,-2.70873648,0.34497185,-0.32712814,2.86991638,-1.99688269,0.11962734,-0.06553720,2.20583740,-0.19429355,0.00298174,-0.00302740,0.04436210,-0.10152472,0.04429346,-0.01680238,0.17684561,-0.23437917
-2.74037019,5.68895584,-2.51342488,0.34846188,-0.30533524,2.89974830,-1.84745642,0.12156985,-0.06229628,2.29665388,-0.18219520,0.00291604,-0.00285673,0.04576966,-0.09533683,0.04483741,-0.01587562,0.17855116,-0.21808743
-2.73436718,5.81606063,-2.32877607,0.35272701,-0.28516694,2.92765347,-1.70629623,0.12393590,-0.05937596,2.38867618,-0.17073944,0.00285605,-0.00269125,0.04714279,-0.08922704,0.04526580,-0.01495570,0.18045100,-0.20268040
-2.72836418,5.94054253,-2.15618739,0.35760463,-0.26677826,2.95263116,-1.57433157,0.12667101,-0.05682093,2.48114455,-0.16008300,0.00280169,-0.00253321,0.04847015,-0.08326420,0.04557497,-0.01405713,0.18246915,-0.18830395
-2.72236118,6.06055498,-1.99679707,0.36293409,-0.25028446,2.97376662,-1.45230376,0.12971740,-0.05466796,2.57329752,-0.15036352,0.00275286,-0.00238460,0.04974203,-0.07750963,0.04576402,-0.01319336,0.18453348,-0.17507712
-2.71635818,6.17436755,-1.85147800,0.36855838,-0.23576221,2.99024635,-1.34076278,0.13301460,-0.05294564,2.66437561,-0.14169816,0.00270946,-0.00224712,0.05095019,-0.07201618,0.04583473,-0.01237663,0.18657672,-0.16309218
-2.71035518,6.28038244,-1.72083995,0.37432530,-0.22325191,3.00136989,-1.24006998,0.13650034,-0.05167439,2.75362409,-0.13418273,0.00267139,-0.00212215,0.05208759,-0.06682763,0.04579128,-0.01161775,0.18853727,-0.15241560
-2.70435218,6.37714662,-1.60523938,0.38008833,-0.21276097,3.00655812,-1.15040601,0.14011126,-0.05086682,2.84029523,-0.12789161,0.00263861,-0.00201068,0.05314813,-0.06197828,0.04563997,-0.01092599,0.19035980,-0.14308985
-2.69834917,6.46336034,-1.50479598,0.38570728,-0.20426802,3.00535831,-1.07178340,0.14378391,-0.05052824,2.92365072,-0.12287814,0.00261115,-0.00191341,0.05412632,-0.05749302,0.04538878,-0.01030907,0.19199562,-0.13513594
-2.69234617,6.53788299,-1.41941464,0.39104891,-0.19772767,2.99744607,-1.00406300,0.14745581,-0.05065750,3.00296483,-0.11917550,0.00258915,-0.00183066,0.05501697,-0.05338761,0.04504689,-0.00977316,0.19340297,-0.12855633
-2.68634317,6.59973748,-1.34881162,0.39598761,-0.19307566,2.98262461,-0.94697316,0.15106662,-0.05124785,3.07752888,-0.11679805,0.00257286,-0.00176247,0.05581494,-0.04966921,0.04462424,-0.00932290,0.19454715,-0.12333838
-2.68034017,6.64811387,-1.29254348,0.40040629,-0.19023411,2.96082179,-0.90013089,0.15455954,-0.05228801,3.14665753,-0.11574288,0.00256270,-0.00170860,0.05651496,-0.04633711,0.04413105,-0.00896156,0.19540079,-0.11945775
-2.67433717,6.68237332,-1.25003718,0.40419748,-0.18911674,2.93208528,-0.86306374,0.15788280,-0.05376318,3.20969710,-0.11599161,0.00255929,-0.00166857,0.05711150,-0.04338367,0.04357736,-0.00869112,0.19594400,-0.11688191
-2.66833417,6.70205259,-1.22062015,0.40726477,-0.18963363,2.89657626,-0.83523167,0.16099126,-0.05565611,3.26603605,-0.11751223,0.00256340,-0.00164175,0.05759879,-0.04079534,0.04297272,-0.00851241,0.19616466,-0.11557335
-2.66233117,6.70686962,-1.20354892,0.40952455,-0.19169550,2.85456213,-0.81604781,0.16384802,-0.05794798,3.31511751,-0.12026105,0.00257604,-0.00162733,0.05797089,-0.03855367,0.04232586,-0.00842526,0.19605869,-0.11549249
-2.65632816,6.69672987,-1.19803518,0.41090787,-0.19521726,2.80640830,-0.80489751,0.16642602,-0.06061928,3.35645335,-0.12418448,0.00259839,-0.00162446,0.05822195,-0.03663644,0.04164457,-0.00842862,0.19563047,-0.11660001
-2.65032516,6.67173307,-1.20326851,0.41136254,-0.20012061,2.75256952,-0.80115491,0.16870956,-0.06365042,3.38963942,-0.12922073,0.00263183,-0.00163222,0.05834650,-0.03501864,0.04093557,-0.00852065,0.19489322,-0.11885868
-2.64432216,6.63217966,-1.21843490,0.41085514,-0.20633575,2.69358062,-0.80419667,0.17069554,-0.06702217,3.41437085,-0.13530140,0.00267791,-0.00164970,0.05833983,-0.03367347,0.04020456,-0.00869886,0.19386933,-0.12223442
-2.63831916,6.57857590,-1.24273096,0.40937293,-0.21380210,2.63004693,-0.81341256,0.17239449,-0.07071593,3.43045689,-0.14235280,0.00273829,-0.00167603,0.05819843,-0.03257315,0.03945634,-0.00896010,0.19259074,-0.12669679
-2.63231616,6.51163658,-1.27537357,0.40692537,-0.22246793,2.56263420,-0.82821290,0.17383116,-0.07471368,3.43783387,-0.15029713,0.00281475,-0.00171038,0.05792048,-0.03168969,0.03869498,-0.00930065,0.19109904,-0.13221863
-2.62631316,6.43228416,-1.31560518,0.40354522,-0.23228925,2.49205802,-0.84803286,0.17504468,-0.07899787,3.43657568,-0.15905344,0.00290910,-0.00175199,0.05750627,-0.03099545,0.03792411,-0.00971620,0.18944553,-0.13877527
-2.62031016,6.34164329,-1.36269528,0.39928895,-0.24322779,2.41907267,-0.87233410,0.17608825,-0.08355099,3.42690063,-0.16853855,0.00302313,-0.00180021,0.05695867,-0.03046364,0.03714714,-0.01020183,0.18769091,-0.14634303
-2.61430715,6.24102986,-1.41593874,0.39423644,-0.25524845,2.34445941,-0.90060400,0.17702822,-0.08835509,3.40917396,-0.17866768,0.00315856,-0.00185444,0.05628344,-0.03006867,0.03636760,-0.01075201,0.18590477,-0.15489739
-2.60830415,6.13193397,-1.47465180,0.38848982,-0.26831638,2.26901405,-0.93235324,0.17794267,-0.09339121,3.38390562,-0.18935520,0.00331696,-0.00191416,0.05548951,-0.02978638,0.03558940,-0.01136054,0.18416470,-0.16441085
-2.60230115,6.01599669,-1.53816675,0.38217146,-0.28239389,2.19353405,-0.96711228,0.17891949,-0.09863872,3.35174293,-0.20051525,0.00349972,-0.00197893,0.05458908,-0.02959422,0.03481704,-0.01202056,0.18255509,-0.17485070
-2.59629815,5.89498065,-1.60582623,0.37542117,-0.29743743,2.11880512,-1.00442737,0.18005390,-0.10407472,3.31345820,-0.21206250,0.00370796,-0.00204833,0.05359769,-0.02947132,0.03405583,-0.01272449,0.18116556,-0.18617685
-2.59029515,5.77073545,-1.67697835,0.36839253,-0.31339498,2.04558770,-1.04385691,0.18144563,-0.10967356,3.26993166,-0.22391295,0.00394253,-0.00212196,0.05253398,-0.02939856,0.03331197,-0.01346412,0.18008910,-0.19833985
-2.58429215,5.64515845,-1.75097313,0.36124867,-0.33020390,1.97460352,-1.08496858,0.18319575,-0.11540642,3.22213031,-0.23598495,0.00420394,-0.00219942,0.05141950,-0.02935858,0.03259262,-0.01423063,0.17941993,-0.21127934
-2.57828914,5.52015288,-1.82716148,0.35415752,-0.34778961,1.90652258,-1.12733788,0.18540336,-0.12124118,3.17108366,-0.24820029,0.00449236,-0.00228030,0.05027824,-0.02933581,0.03190584,-0.01501471,0.17925116,-0.22492298
-2.57228614,5.39758443,-1.90489671,0.34728675,-0.36606502,1.84195121,-1.17054828,0.18816214,-0.12714239,3.11785730,-0.26048558,0.00480763,-0.00236410,0.04913607,-0.02931652,0.03126049,-0.01580667,0.17967226,-0.23918602
-2.56628314,5.27923855,-1.98353929,0.34079866,-0.38493094,1.78142130,-1.21419332,0.19155702,-0.13307162,3.06352562,-0.27277374,0.00514929,-0.00245029,0.04802013,-0.02928883,0.03066605,-0.01659669,0.18076655,-0.25397147
-2.56028014,5.16677999,-2.06246438,0.33484519,-0.40427733,1.72538140,-1.25788053,0.19566103,-0.13898795,3.00914485,-0.28500560,0.00551660,-0.00253821,0.04695805,-0.02924279,0.03013243,-0.01737503,0.18260869,-0.26917108
-2.55427714,5.06171655,-2.14107214,0.32956330,-0.42398546,1.67418997,-1.30123707,0.20053249,-0.14484872,2.95572767,-0.29713163,0.00590863,-0.00262714,0.04597722,-0.02917047,0.02966966,-0.01813231,0.18526228,-0.28466681
-2.54827414,4.96536844,-2.21880009,0.32507088,-0.44393074,1.62811104,-1.34391667,0.20621263,-0.15061049,2.90422044,-0.30911357,0.00632430,-0.00271621,0.04510396,-0.02906601,0.02928765,-0.01885978,0.18877772,-0.30033304
-2.54227114,4.87884450,-2.29513665,0.32146335,-0.46398597,1.58731245,-1.38560743,0.21272376,-0.15623015,2.85548403,-0.32092603,0.00676251,-0.00280448,0.04436273,-0.02892570,0.02899586,-0.01954964,0.19319034,-0.31603909
-2.53626813,4.80302611,-2.36963494,0.31881118,-0.48402499,1.55186688,-1.42603985,0.22006805,-0.16166612,2.81027880,-0.33255770,0.00722217,-0.00289087,0.04377535,-0.02874806,0.02880310,-0.02019536,0.19851893,-0.33165218
-2.53026513,4.73855923,-2.44192579,0.31715823,-0.50392631,1.52175538,-1.46499439,0.22822696,-0.16687951,2.76925429,-0.34401236,0.00770235,-0.00297422,0.04336037,-0.02853382,0.02871720,-0.02079188,0.20476460,-0.34704051
-2.52426213,4.68585433,-2.51172873,0.31652112,-0.52357640,1.49687332,-1.50230799,0.23716135,-0.17183535,2.73294360,-0.35530926,0.00820228,-0.00305332,0.04313247,-0.02828587,0.02874483,-0.02133590,0.21191026,-0.36207626
-2.51825913,4.64509390,-2.57886009,0.31688950,-0.54287268,1.47703847,-1.53787876,0.24681229,-0.17650352,2.70176236,-0.36648296,0.00872146,-0.00312687,0.04310195,-0.02800919,0.02889135,-0.02182596,0.21992037,-0.37663848
-2.51225613,4.61624659,-2.64323711,0.31822724,-0.56172564,1.46200066,-1.57166838,0.25710247,-0.18085967,2.67601196,-0.37758248,0.00925969,-0.00319358,0.04327445,-0.02771066,0.02916060,-0.02226260,0.22874138,-0.39061559
-2.50625313,4.59908670,-2.70487765,0.32047440,-0.58006025,1.45145263,-1.60370183,0.26793817,-0.18488578,2.65588628,-0.38866968,0.00981700,-0.00325215,0.04365075,-0.02739882,0.02955491,-0.02264828,0.23830248,-0.40390741
-2.50025013,4.59321786,-2.76389493,0.32354987,-0.59781634,1.44504148,-1.63406409,0.27921184,-0.18857045,2.64148127,-0.39981688,0.01039368,-0.00330137,0.04422673,-0.02708356,0.03007497,-0.02298734,0.24851689,-0.41642665
-2.49424712,4.59809918,-2.82048727,0.32735453,-0.61494808,1.44238031,-1.66289392,0.29080494,-0.19190892,2.63280651,-0.41110377,0.01099017,-0.00334008,0.04499354,-0.02677570,0.03071987,-0.02328574,0.25928354,-0.42809973
-2.48824412,4.61307252,-2.87492322,0.33177484,-0.63142252,1.44305937,-1.69037468,0.30259117,-0.19490279,2.62979779,-0.42261363,0.01160693,-0.00336728,0.04593785,-0.02648665,0.03148708,-0.02355083,0.27048906,-0.43886709
-2.48224112,4.63738960,-2.92752255,0.33668660,-0.64721739,1.44665650,-1.71672275,0.31443988,-0.19755941,2.63232998,-0.43442904,0.01224432,-0.00338214,0.04704230,-0.02622788,0.03237254,-0.02379097,0.28201012,-0.44868278
-2.47623812,4.67023750,-2.97863404,0.34195878,-0.66231827,1.45274645,-1.74217385,0.32621943,-0.19989112,2.64022938,-0.44662725,0.01290237,-0.00338402,0.04828608,-0.02601050,0.03337067,-0.02401509,0.29371603,-0.45751369
-2.47023512,4.71076189,-3.02861133,0.34745733,-0.67671542,1.46090882,-1.76696819,0.33780065,-0.20191417,2.65328489,-0.45927535,0.01358063,-0.00337254,0.04964554,-0.02584480,0.03447445,-0.02423224,0.30547141,-0.46533838
-2.46423212,4.75808722,-3.07778794,0.35304878,-0.69040051,1.47073463,-1.79133497,0.34905998,-0.20364771,2.67125756,-0.47242563,0.01427792,-0.00334756,0.05109498,-0.02573983,0.03567550,-0.02445113,0.31713906,-0.47214561
-2.45822911,4.81133350,-3.12645309,0.35860356,-0.70336352,1.48183135,-1.81547724,0.35988245,-0.20511252,2.69388828,-0.48611127,0.01499216,-0.00330926,0.05260744,-0.02570309,0.03696415,-0.02467962,0.32858282,-0.47793289
-2.45222611,4.86962967,-3.17482959,0.36399901,-0.71559002,1.49382670,-1.83955790,0.37016415,-0.20632996,2.72090349,-0.50034265,0.01572018,-0.00325805,0.05415550,-0.02574019,0.03832951,-0.02492433,0.33967037,-0.48270503
-2.44622311,4.93212368,-3.22305516,0.36912200,-0.72705912,1.50637119,-1.86368752,0.37981443,-0.20732092,2.75201884,-0.51510461,0.01645757,-0.00319467,0.05571209,-0.02585474,0.03975953,-0.02519022,0.35027592,-0.48647293
-2.44022011,4.99798971,-3.27116836,0.37387110,-0.73774223,1.51913976,-1.88791486,0.38875745,-0.20810498,2.78694125,-0.53035481,0.01719858,-0.00312011,0.05725126,-0.02604821,0.04124110,-0.02548033,0.36028275,-0.48925273
-2.43421711,5.06643295,-3.31910001,0.37815843,-0.74760266,1.53183262,-1.91222043,0.39693328,-0.20869972,2.82536941,-0.54602337,0.01793613,-0.00303561,0.05874888,-0.02632002,0.04276011,-0.02579558,0.36958550,-0.49106525
-2.42821411,5.13669264,-3.36667065,0.38191099,-0.75659628,1.54417571,-1.93651354,0.40429840,-0.20912042,2.86699331,-0.56201403,0.01866180,-0.00294263,0.06018318,-0.02666764,0.04430158,-0.02613469,0.37809215,-0.49193601
-2.42221111,5.20804382,-3.41359441,0.38507174,-0.76467295,1.55592082,-1.96063308,0.41082573,-0.20937986,2.91149313,-0.57820672,0.01936599,-0.00284277,0.06153527,-0.02708684,0.04584976,-0.02649418,0.38572567,-0.49189565
-2.41620810,5.27979842,-3.45948911,0.38760024,-0.77177888,1.56684553,-1.98435188,0.41650404,-0.20948853,2.95853789,-0.59446173,0.02003811,-0.00273779,0.06278944,-0.02757203,0.04738829,-0.02686859,0.39242535,-0.49098069
-2.41020510,5.35130606,-3.50389230,0.38947300,-0.77785961,1.57675328,-2.00738449,0.42133696,-0.20945502,3.00778432,-0.61062514,0.02066684,-0.00262950,0.06393334,-0.02811669,0.04890038,-0.02725068,0.39814763,-0.48923474
-2.40420210,5.42195494,-3.54628230,0.39068359,-0.78286341,1.58547330,-2.02939813,0.42534154,-0.20928666,3.05887624,-0.62653563,0.02124048,-0.00251973,0.06495801,-0.02871385,0.05036898,-0.02763182,0.40286662,-0.48670989
-2.39819910,5.49117294,-3.58610362,0.39124246,-0.78674501,1.59286063,-2.05002604,0.42854653,-0.20899035,3.11144461,-0.64203215,0.02174734,-0.00241025,0.06585780,-0.02935658,0.05177707,-0.02800245,0.40657414,-0.48346823
-2.39219610,5.55842907,-3.62279521,0.39117648,-0.78946929,1.59879612,-2.06888285,0.43099030,-0.20857345,3.16510861,-0.65696239,0.02217618,-0.00230276,0.06663007,-0.03003862,0.05310792,-0.02835252,0.40927942,-0.47958333
-2.38619310,5.62323523,-3.65582054,0.39052839,-0.79101483,1.60318624,-2.08558112,0.43271872,-0.20804486,3.21947760,-0.67119149,0.02251666,-0.00219881,0.06727491,-0.03075483,0.05434535,-0.02867208,0.41100832,-0.47514165
-2.38019010,5.68514805,-3.68469801,0.38935592,-0.79137698,1.60596267,-2.09974838,0.43378294,-0.20741602,3.27415406,-0.68461084,0.02275977,-0.00209977,0.06779464,-0.03150186,0.05547409,-0.02895180,0.41180238,-0.47024360
-2.37418709,5.74377084,-3.70903038,0.38773077,-0.79057052,1.60708164,-2.11104394,0.43423721,-0.20670190,3.32873738,-0.69714636,0.02289827,-0.00200680,0.06819338,-0.03227855,0.05648009,-0.02918348,0.41171739,-0.46500432
-2.36818409,5.79875526,-3.72853199,0.38573742,-0.78863157,1.60652284,-2.11917483,0.43413686,-0.20592190,3.38282837,-0.70876601,0.02292703,-0.00192084,0.06847648,-0.03308645,0.05735084,-0.02936056,0.41082186,-0.45955392
-2.36218109,5.84980275,-3.74305259,0.38347172,-0.78561886,1.60428798,-2.12391016,0.43353646,-0.20510057,3.43603421,-0.71948611,0.02284338,-0.00184257,0.06865007,-0.03393018,0.05807568,-0.02947851,0.40919524,-0.45403730
-2.35617809,5.89666543,-3.75259680,0.38103927,-0.78161416,1.60039902,-2.12509347,0.43248838,-0.20426823,3.48797367,-0.72937622,0.02264729,-0.00177245,0.06872053,-0.03481777,0.05864610,-0.02953518,0.40692609,-0.44861338
-2.35017509,5.93914640,-3.75733843,0.37855366,-0.77672210,1.59489608,-2.12265262,0.43104158,-0.20346123,3.53828229,-0.73856214,0.02234154,-0.00171071,0.06869415,-0.03576081,0.05905595,-0.02953103,0.40411010,-0.44345376
-2.34417209,5.97709954,-3.75762897,0.37613450,-0.77106916,1.58783520,-2.11660685,0.42924085,-0.20272213,3.58661734,-0.74722702,0.02193168,-0.00165739,0.06857677,-0.03677455,0.05930167,-0.02946928,0.40084824,-0.43874088
-2.33816908,6.01042861,-3.75399994,0.37390525,-0.76480213,1.57928605,-2.10707085,0.42712652,-0.20209948,3.63266226,-0.75561032,0.02142603,-0.00161233,0.06837359,-0.03787786,0.05938239,-0.02935588,0.39724488,-0.43466563
-2.33216608,6.03908588,-3.74715893,0.37199094,-0.75808589,1.56932980,-2.09425560,0.42473442,-0.20164739,3.67613037,-0.76400460,0.02083542,-0.00157526,0.06808904,-0.03909304,0.05930001,-0.02919949,0.39340599,-0.43142450
-2.32616308,6.06307012,-3.73797907,0.37051571,-0.75110074,1.55805719,-2.07846612,0.42209631,-0.20142479,3.71676775,-0.77275015,0.02017297,-0.00154579,0.06772681,-0.04044542,0.05905918,-0.02901120,0.38943759,-0.42921627
-2.32016008,6.08242418,-3.72748245,0.36960020,-0.74403919,1.54556703,-2.06009603,0.41924061,-0.20149442,3.75435500,-0.78222754,0.01945368,-0.00152348,0.06728994,-0.04196292,0.05866721,-0.02880428,0.38544415,-0.42823834
-2.31415708,6.09723203,-3.71681748,0.36935891,-0.73710233,1.53196503,-2.03961907,0.41619333,-0.20192154,3.78870798,-0.79284837,0.01869401,-0.00150788,0.06678103,-0.04367532,0.05813392,-0.02859377,0.38152732,-0.42868275
-2.30815408,6.10761528,-3.70723091,0.36989745,-0.73049579,1.51736317,-2.01757789,0.41297916,-0.20277238,3.81967727,-0.80504421,0.01791142,-0.00149852,0.06620246,-0.04561345,0.05747136,-0.02839597,0.37778463,-0.43073192
-2.30215108,6.11372910,-3.70003501,0.37130980,-0.72442533,1.50187937,-1.99457020,0.40962263,-0.20411241,3.84714654,-0.81925438,0.01712383,-0.00149500,0.06555675,-0.04780815,0.05669355,-0.02822795,0.37430837,-0.43455423
-2.29614807,6.11575747,-3.69657073,0.37367559,-0.71909203,1.48563744,-1.97123279,0.40614920,-0.20600433,3.87102979,-0.83591256,0.01634907,-0.00149696,0.06484681,-0.05028918,0.05581608,-0.02810696,0.37118454,-0.44029945
-2.29014507,6.11390768,-3.69816778,0.37705747,-0.71468717,1.46876715,-1.94822368,0.40258620,-0.20850600,3.89126756,-0.85543283,0.01560443,-0.00150412,0.06407632,-0.05308392,0.05485570,-0.02804978,0.36849183,-0.44809426
-2.28414207,6.10840394,-3.70610270,0.38149865,-0.71138693,1.45140414,-1.92620299,0.39896360,-0.21166824,3.90782244,-0.87819556,0.01490607,-0.00151628,0.06324992,-0.05621604,0.05382992,-0.02807216,0.36630061,-0.45803772
-2.27813907,6.09948015,-3.72155599,0.38702063,-0.70934684,1.43368955,-1.90581293,0.39531432,-0.21553267,3.92067394,-0.90453340,0.01426866,-0.00153332,0.06237346,-0.05970411,0.05275647,-0.02818819,0.36467192,-0.47019706
-2.27213607,6.08737183,-3.74556972,0.39362132,-0.70869624,1.41576910,-1.88765760,0.39167437,-0.22012953,3.92981313,-0.93471796,0.01370492,-0.00155515,0.06145409,-0.06356022,0.05165288,-0.02840972,0.36365644,-0.48460377
-2.26613307,6.07230743,-3.77900680,0.40127343,-0.70953287,1.39779145,-1.87228315,0.38808247,-0.22547570,3.93523734,-0.96894756,0.01322534,-0.00158175,0.06050028,-0.06778864,0.05053600,-0.02874587,0.36329342,-0.50125016
-2.26013007,6.05449918,-3.82251346,0.40992344,-0.71191780,1.37990583,-1.86015899,0.38457935,-0.23157294,3.93694533,-1.00733643,0.01283789,-0.00161308,0.05952180,-0.07238462,0.04942156,-0.02920256,0.36360968,-0.52008658
-2.25412706,6.03413399,-3.87648608,0.41949108,-0.71587093,1.36225877,-1.85166064,0.38120666,-0.23840642,3.93493325,-1.04990567,0.01254790,-0.00164909,0.05852949,-0.07733339,0.04832376,-0.02978218,0.36461851,-0.54101933
-2.24812406,6.01136482,-3.94104390,0.42986946,-0.72136726,1.34499007,-1.84705492,0.37800568,-0.24594369,3.92919185,-1.09657643,0.01235797,-0.00168968,0.05753502,-0.08260937,0.04725497,-0.03048327,0.36631884,-0.56390958
-2.24212106,5.98630313,-4.01600853,0.44092591,-0.72833428,1.32822817,-1.84648796,0.37501570,-0.25413396,3.91970516,-1.14716540,0.01226799,-0.00173467,0.05655058,-0.08817570,0.04622540,-0.03130044,0.36869438,-0.58857318
