energy_ev,total_up,B_p_up,B_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.50175088,2.12237785,0.07008273,0.00000000,1.37048094,0.00000000,0.40616181,0.31360994
-5.49574787,2.04725741,0.06463252,0.00000000,1.32766726,0.00000000,0.38895255,0.30183074
-5.48974487,1.96989381,0.05955463,0.00000000,1.28244663,0.00000000,0.37154576,0.29020946
-5.48374187,1.89091509,0.05486699,0.00000000,1.23523741,0.00000000,0.35405866,0.27878295
-5.47773887,1.81091941,0.05058093,0.00000000,1.18645066,0.00000000,0.33659755,0.26758236
-5.47173587,1.73048243,0.04670279,0.00000000,1.13649187,0.00000000,0.31926044,0.25663694
-5.46573287,1.65016516,0.04323558,0.00000000,1.08576294,0.00000000,0.30213980,0.24597770
-5.45972986,1.57052132,0.04018055,0.00000000,1.03466416,0.00000000,0.28532538,0.23564041
-5.45372686,1.49210356,0.03753865,0.00000000,0.98359556,0.00000000,0.26890674,0.22566818
-5.44772386,1.41546771,0.03531185,0.00000000,0.93295741,0.00000000,0.25297539,0.21611302
-5.44172086,1.34117482,0.03350413,0.00000000,0.88314964,0.00000000,0.23762653,0.20703683
-5.43571786,1.26979063,0.03212240,0.00000000,0.83457002,0.00000000,0.22296003,0.19851142
-5.42971486,1.20188265,0.03117700,0.00000000,0.78761128,0.00000000,0.20908099,0.19061787
-5.42371186,1.13801507,0.03068203,0.00000000,0.74265711,0.00000000,0.19609956,0.18344518
-5.41770885,1.07874176,0.03065552,0.00000000,0.70007752,0.00000000,0.18413032,0.17708846
-5.41170585,1.02459822,0.03111919,0.00000000,0.66022366,0.00000000,0.17329118,0.17164671
-5.40570285,0.97609276,0.03209827,0.00000000,0.62342268,0.00000000,0.16370193,0.16722045
-5.39969985,0.93369779,0.03362095,0.00000000,0.58997272,0.00000000,0.15548261,0.16390926
-5.39369685,0.89784161,0.03571787,0.00000000,0.56013859,0.00000000,0.14875168,0.16180945
-5.38769385,0.86890137,0.03842141,0.00000000,0.53414827,0.00000000,0.14362423,0.16101194
-5.38169085,0.84719732,0.04176495,0.00000000,0.51219041,0.00000000,0.14021021,0.16160046
-5.37568784,0.83298881,0.04578210,0.00000000,0.49441287,0.00000000,0.13861270,0.16365002
-5.36968484,0.82647178,0.05050584,0.00000000,0.48092243,0.00000000,0.13892635,0.16722582
-5.36368184,0.82777779,0.05596763,0.00000000,0.47178526,0.00000000,0.14123585,0.17238242
-5.35767884,0.83697421,0.06219653,0.00000000,0.46702823,0.00000000,0.14561448,0.17916320
-5.35167584,0.85406521,0.06921816,0.00000000,0.46664056,0.00000000,0.15212262,0.18759992
-5.34567284,0.87899298,0.07705377,0.00000000,0.47057561,0.00000000,0.16080620,0.19771242
-5.33966983,0.91163881,0.08571903,0.00000000,0.47875249,0.00000000,0.17169502,0.20950823
-5.33366683,0.95182350,0.09522293,0.00000000,0.49105712,0.00000000,0.18480082,0.22298203
-5.32766383,0.99930668,0.10556649,0.00000000,0.50734268,0.00000000,0.20011518,0.23811487
-5.32166083,1.05378489,0.11674143,0.00000000,0.52742915,0.00000000,0.21760711,0.25487311
-5.31565783,1.11488820,0.12872879,0.00000000,0.55110196,0.00000000,0.23722050,0.27320704
-5.30965483,1.18217566,0.14149753,0.00000000,0.57810988,0.00000000,0.25887143,0.29304920
-5.30365183,1.25512968,0.15500315,0.00000000,0.60816231,0.00000000,0.28244541,0.31431240
-5.29764882,1.33314994,0.16918641,0.00000000,0.64092625,0.00000000,0.30779490,0.33688775
-5.29164582,1.41554747,0.18397223,0.00000000,0.67602346,0.00000000,0.33473707,0.36064255
-5.28564282,1.50153971,0.19926885,0.00000000,0.71302807,0.00000000,0.36305219,0.38541847
-5.27963982,1.59024736,0.21496732,0.00000000,0.75146541,0.00000000,0.39248285,0.41103008
-5.27363682,1.68069391,0.23094144,0.00000000,0.79081235,0.00000000,0.42273418,0.43726403
-5.26763382,1.77180868,0.24704826,0.00000000,0.83049958,0.00000000,0.45347532,0.46387899
-5.26163082,1.86243409,0.26312916,0.00000000,0.86991637,0.00000000,0.48434230,0.49060659
-5.25562781,1.95133747,0.27901157,0.00000000,0.90841781,0.00000000,0.51494242,0.51715354
-5.24962481,2.03722798,0.29451140,0.00000000,0.94533472,0.00000000,0.54486019,0.54320490
-5.24362181,2.11877822,0.30943614,0.00000000,0.97998616,0.00000000,0.57366465,0.56842868
-5.23761881,2.19465038,0.32358853,0.00000000,1.01169411,0.00000000,0.60091818,0.59248169
-5.23161581,2.26352630,0.33677087,0.00000000,1.03979998,0.00000000,0.62618626,0.61501641
-5.22561281,2.32414019,0.34878967,0.00000000,1.06368237,0.00000000,0.64904812,0.63568893
-5.21960980,2.37531306,0.35946062,0.00000000,1.08277514,0.00000000,0.66910777,0.65416749
-5.21360680,2.41598733,0.36861374,0.00000000,1.09658517,0.00000000,0.68600500,0.67014151
-5.20760380,2.44526010,0.37609829,0.00000000,1.10470890,0.00000000,0.69942593,0.68333065
-5.20160080,2.46241349,0.38178759,0.00000000,1.10684669,0.00000000,0.70911262,0.69349356
-5.19559780,2.46694076,0.38558327,0.00000000,1.10281440,0.00000000,0.71487130,0.70043606
-5.18959480,2.45856671,0.38741890,0.00000000,1.09255147,0.00000000,0.71657892,0.70401827
-5.18359180,2.43726148,0.38726284,0.00000000,1.07612500,0.00000000,0.71418756,0.70416043
-5.17758879,2.40324685,0.38512015,0.00000000,1.05372965,0.00000000,0.70772670,0.70084721
-5.17158579,2.35699480,0.38103348,0.00000000,1.02568314,0.00000000,0.69730300,0.69413016
-5.16558279,2.29921824,0.37508294,0.00000000,0.99241772,0.00000000,0.68309779,0.68412837
-5.15957979,2.23085428,0.36738486,0.00000000,0.95446783,0.00000000,0.66536224,0.67102708
-5.15357679,2.15304066,0.35808953,0.00000000,0.91245453,0.00000000,0.64441055,0.65507440
-5.14757379,2.06708649,0.34737805,0.00000000,0.86706747,0.00000000,0.62061129,0.63657621
-5.14157079,1.97443834,0.33545821,0.00000000,0.81904517,0.00000000,0.59437738,0.61588933
-5.13556778,1.87664318,0.32255979,0.00000000,0.76915441,0.00000000,0.56615513,0.59341326
-5.12956478,1.77530950,0.30892922,0.00000000,0.71816977,0.00000000,0.53641260,0.56958071
-5.12356178,1.67206811,0.29482388,0.00000000,0.66685389,0.00000000,0.50562802,0.54484721
-5.11755878,1.56853400,0.28050617,0.00000000,0.61593944,0.00000000,0.47427829,0.51968015
-5.11155578,1.46627038,0.26623755,0.00000000,0.56611319,0.00000000,0.44282831,0.49454751
-5.10555278,1.36675598,0.25227268,0.00000000,0.51800274,0.00000000,0.41172118,0.46990668
-5.09954977,1.27135653,0.23885386,0.00000000,0.47216622,0.00000000,0.38136967,0.44619360
-5.09354677,1.18130070,0.22620579,0.00000000,0.42908493,0.00000000,0.35214907,0.42381263
-5.08754377,1.09766127,0.21453099,0.00000000,0.38915914,0.00000000,0.32439157,0.40312727
-5.08154077,1.02134122,0.20400575,0.00000000,0.35270665,0.00000000,0.29838215,0.38445214
-5.07553777,0.95306510,0.19477680,0.00000000,0.31996396,0.00000000,0.27435603,0.36804625
-5.06953477,0.89337509,0.18695886,0.00000000,0.29108966,0.00000000,0.25249757,0.35410796
-5.06353177,0.84263169,0.18063289,0.00000000,0.26616961,0.00000000,0.23294049,0.34277155
-5.05752876,0.80101850,0.17584530,0.00000000,0.24522345,0.00000000,0.21576926,0.33410560
-5.05152576,0.76855054,0.17260798,0.00000000,0.22821210,0.00000000,0.20102155,0.32811321
-5.04552276,0.74508570,0.17089923,0.00000000,0.21504567,0.00000000,0.18869152,0.32473412
-5.03951976,0.73033880,0.17066546,0.00000000,0.20559156,0.00000000,0.17873372,0.32384849
-5.03351676,0.72389758,0.17182372,0.00000000,0.19968240,0.00000000,0.17106757,0.32528243
-5.02751376,0.72524032,0.17426495,0.00000000,0.19712354,0.00000000,0.16558213,0.32881501
-5.02151076,0.73375443,0.17785779,0.00000000,0.19769991,0.00000000,0.16214103,0.33418651
-5.01550775,0.74875567,0.18245293,0.00000000,0.20118217,0.00000000,0.16058753,0.34110769
-5.00950475,0.76950735,0.18788782,0.00000000,0.20733200,0.00000000,0.16074944,0.34926972
-5.00350175,0.79523932,0.19399156,0.00000000,0.21590660,0.00000000,0.16244391,0.35835440
-4.99749875,0.82516603,0.20058990,0.00000000,0.22666233,0.00000000,0.16548194,0.36804436
-4.99149575,0.85850348,0.20751009,0.00000000,0.23935743,0.00000000,0.16967260,0.37803275
-4.98549275,0.89448450,0.21458543,0.00000000,0.25375418,0.00000000,0.17482674,0.38803213
-4.97948974,0.93237210,0.22165939,0.00000000,0.26962017,0.00000000,0.18076032,0.39778216
-4.97348674,0.97147053,0.22858913,0.00000000,0.28672908,0.00000000,0.18729720,0.40705581
-4.96748374,1.01113383,0.23524828,0.00000000,0.30486082,0.00000000,0.19427136,0.41566385
-4.96148074,1.05077175,0.24152893,0.00000000,0.32380130,0.00000000,0.20152857,0.42345742
-4.95547774,1.08985293,0.24734269,0.00000000,0.34334179,0.00000000,0.20892749,0.43032874
-4.94947474,1.12790549,0.25262092,0.00000000,0.36327804,0.00000000,0.21634019,0.43620980
-4.94347174,1.16451519,0.25731406,0.00000000,0.38340930,0.00000000,0.22365220,0.44106938
-4.93746873,1.19932145,0.26139014,0.00000000,0.40353733,0.00000000,0.23076204,0.44490843
-4.93146573,1.23201175,0.26483266,0.00000000,0.42346550,0.00000000,0.23758037,0.44775425
-4.92546273,1.26231490,0.26763789,0.00000000,0.44299831,0.00000000,0.24402891,0.44965383
-4.91945973,1.28999383,0.26981185,0.00000000,0.46194121,0.00000000,0.25003910,0.45066670
-4.91345673,1.31483843,0.27136711,0.00000000,0.48010112,0.00000000,0.25555079,0.45085785
-4.90745373,1.33665934,0.27231961,0.00000000,0.49728756,0.00000000,0.26051089,0.45029098
-4.90145073,1.35528298,0.27268579,0.00000000,0.51331471,0.00000000,0.26487231,0.44902271
-4.89544772,1.37054864,0.27248006,0.00000000,0.52800415,0.00000000,0.26859318,0.44709793
-4.88944472,1.38230770,0.27171291,0.00000000,0.54118863,0.00000000,0.27163640,0.44454657
-4.88344172,1.39042550,0.27038969,0.00000000,0.55271651,0.00000000,0.27396972,0.44138199
-4.87743872,1.39478564,0.26851010,0.00000000,0.56245693,0.00000000,0.27556627,0.43760112
-4.87143572,1.39529665,0.26606855,0.00000000,0.57030546,0.00000000,0.27640554,0.43318616
-4.86543272,1.39190066,0.26305516,0.00000000,0.57618991,0.00000000,0.27647482,0.42810777
-4.85942971,1.38458337,0.25945749,0.00000000,0.58007608,0.00000000,0.27577091,0.42232953
-4.85342671,1.37338477,0.25526278,0.00000000,0.58197305,0.00000000,0.27430214,0.41581331
-4.84742371,1.35840971,0.25046060,0.00000000,0.58193763,0.00000000,0.27209033,0.40852516
-4.84142071,1.33983732,0.24504565,0.00000000,0.58007754,0.00000000,0.26917271,0.40044139
-4.83541771,1.31792860,0.23902067,0.00000000,0.57655307,0.00000000,0.26560350,0.39155435
-4.82941471,1.29303121,0.23239906,0.00000000,0.57157678,0.00000000,0.26145508,0.38187766
-4.82341171,1.26558078,0.22520730,0.00000000,0.56541108,0.00000000,0.25681848,0.37145041
-4.81740870,1.23609836,0.21748680,0.00000000,0.55836354,0.00000000,0.25180320,0.36034024
-4.81140570,1.20518351,0.20929523,0.00000000,0.55077981,0.00000000,0.24653609,0.34864494
-4.80540270,1.17350315,0.20070716,0.00000000,0.54303439,0.00000000,0.24115950,0.33649271
-4.79939970,1.14177639,0.19181406,0.00000000,0.53551929,0.00000000,0.23582849,0.32404096
-4.79339670,1.11075574,0.18272369,0.00000000,0.52863108,0.00000000,0.23070734,0.31147370
-4.78739370,1.08120549,0.17355883,0.00000000,0.52275668,0.00000000,0.22596532,0.29899786
-4.78139070,1.05387828,0.16445562,0.00000000,0.51825855,0.00000000,0.22177210,0.28683868
-4.77538769,1.02949070,0.15556141,0.00000000,0.51545979,0.00000000,0.21829277,0.27523445
-4.76938469,1.00869940,0.14703243,0.00000000,0.51463001,0.00000000,0.21568297,0.26443088
-4.76338169,0.99207870,0.13903126,0.00000000,0.51597243,0.00000000,0.21408407,0.25467548
-4.75737869,0.98010084,0.13172429,0.00000000,0.51961315,0.00000000,0.21361889,0.24621212
-4.75137569,0.97312007,0.12527923,0.00000000,0.52559297,0.00000000,0.21438807,0.23927604
-4.74537269,0.97136118,0.11986266,0.00000000,0.53386237,0.00000000,0.21646724,0.23408942
-4.73936968,0.97491329,0.11563775,0.00000000,0.54428013,0.00000000,0.21990523,0.23085769
-4.73336668,0.98372906,0.11276208,0.00000000,0.55661557,0.00000000,0.22472330,0.22976651
-4.72736368,0.99762946,0.11138551,0.00000000,0.57055478,0.00000000,0.23091544,0.23097942
-4.72136068,1.01631383,0.11164803,0.00000000,0.58571042,0.00000000,0.23844977,0.23463599
-4.71535768,1.03937460,0.11367762,0.00000000,0.60163506,0.00000000,0.24727082,0.24085045
-4.70935468,1.06631591,0.11758783,0.00000000,0.61783733,0.00000000,0.25730260,0.24971048
-4.70335168,1.09657520,0.12347523,0.00000000,0.63380038,0.00000000,0.26845229,0.26127594
-4.69734867,1.12954646,0.13141653,0.00000000,0.64900194,0.00000000,0.28061422,0.27557759
-4.69134567,1.16460396,0.14146545,0.00000000,0.66293486,0.00000000,0.29367399,0.29261537
-4.68534267,1.20112537,0.15364929,0.00000000,0.67512757,0.00000000,0.30751246,0.31235634
-4.67933967,1.23851284,0.16796536,0.00000000,0.68516325,0.00000000,0.32200934,0.33473226
-4.67333667,1.27621124,0.18437732,0.00000000,0.69269693,0.00000000,0.33704625,0.35963677
-4.66733367,1.31372270,0.20281172,0.00000000,0.69746985,0.00000000,0.35250910,0.38692247
-4.66133067,1.35061679,0.22315489,0.00000000,0.69932018,0.00000000,0.36828963,0.41639795
-4.65532766,1.38653616,0.24525040,0.00000000,0.69818980,0.00000000,0.38428624,0.44782529
-4.64932466,1.42119763,0.26889752,0.00000000,0.69412672,0.00000000,0.40040391,0.48091818
-4.64332166,1.45438890,0.29385080,0.00000000,0.68728305,0.00000000,0.41655355,0.51534115
-4.63731866,1.48596159,0.31982100,0.00000000,0.67790867,0.00000000,0.43265074,0.55071021
-4.63131566,1.51582116,0.34647780,0.00000000,0.66634075,0.00000000,0.44861413,0.58659525
-4.62531266,1.54391464,0.37345401,0.00000000,0.65298985,0.00000000,0.46436358,0.62252444
-4.61930965,1.57021722,0.40035176,0.00000000,0.63832293,0.00000000,0.47981844,0.65799072
-4.61330665,1.59471848,0.42675025,0.00000000,0.62284434,0.00000000,0.49489585,0.69246055
-4.60730365,1.61740934,0.45221514,0.00000000,0.60707540,0.00000000,0.50950956,0.72538460
-4.60130065,1.63827037,0.47630909,0.00000000,0.59153357,0.00000000,0.52356904,0.75621024
-4.59529765,1.65726222,0.49860335,0.00000000,0.57671206,0.00000000,0.53697921,0.78439543
-4.58929465,1.67431854,0.51868968,0.00000000,0.56306077,0.00000000,0.54964072,0.80942344
-4.58329165,1.68934163,0.53619230,0.00000000,0.55096918,0.00000000,0.56145068,0.83081777
-4.57728864,1.70220099,0.55077919,0.00000000,0.54075206,0.00000000,0.57230388,0.84815664
-4.57128564,1.71273441,0.56217238,0.00000000,0.53263833,0.00000000,0.58209436,0.86108630
-4.56528264,1.72075158,0.57015656,0.00000000,0.52676349,0.00000000,0.59071722,0.86933256
-4.55927964,1.72603963,0.57458570,0.00000000,0.52316586,0.00000000,0.59807051,0.87270989
-4.55327664,1.72837022,0.57538733,0.00000000,0.52178665,0.00000000,0.60405719,0.87112760
-4.54727364,1.72750775,0.57256424,0.00000000,0.52247376,0.00000000,0.60858689,0.86459279
-4.54127064,1.72321804,0.56619355,0.00000000,0.52498905,0.00000000,0.61157763,0.85320995
-4.53526763,1.71527731,0.55642322,0.00000000,0.52901866,0.00000000,0.61295723,0.83717711
-4.52926463,1.70348080,0.54346610,0.00000000,0.53418595,0.00000000,0.61266458,0.81677879
-4.52326163,1.68765099,0.52759194,0.00000000,0.54006652,0.00000000,0.61065068,0.79237616
-4.51725863,1.66764497,0.50911771,0.00000000,0.54620449,0.00000000,0.60687953,0.76439480
-4.51125563,1.64336106,0.48839666,0.00000000,0.55212965,0.00000000,0.60132891,0.73331073
-4.50525263,1.61474425,0.46580679,0.00000000,0.55737456,0.00000000,0.59399107,0.69963539
-4.49924962,1.58179074,0.44173902,0.00000000,0.56149108,0.00000000,0.58487343,0.66390018
-4.49324662,1.54455125,0.41658589,0.00000000,0.56406574,0.00000000,0.57399921,0.62664134
-4.48724362,1.50313323,0.39073086,0.00000000,0.56473326,0.00000000,0.56140812,0.58838575
-4.48124062,1.45770191,0.36453896,0.00000000,0.56318801,0.00000000,0.54715691,0.54963809
-4.47523762,1.40848005,0.33834886,0.00000000,0.55919279,0.00000000,0.53131985,0.51086994
-4.46923462,1.35574651,0.31246659,0.00000000,0.55258489,0.00000000,0.51398906,0.47251097
-4.46323162,1.29983341,0.28716106,0.00000000,0.54327925,0.00000000,0.49527452,0.43494242
-4.45722861,1.24112208,0.26266140,0.00000000,0.53126866,0.00000000,0.47530373,0.39849288
-4.45122561,1.18003755,0.23915582,0.00000000,0.51662128,0.00000000,0.45422091,0.36343633
-4.44522261,1.11704193,0.21679213,0.00000000,0.49947550,0.00000000,0.43218574,0.32999212
-4.43921961,1.05262646,0.19567946,0.00000000,0.48003268,0.00000000,0.40937144,0.29832680
-4.43321661,0.98730267,0.17589102,0.00000000,0.45854801,0.00000000,0.38596244,0.26855726
-4.42721361,0.92159271,0.15746764,0.00000000,0.43532006,0.00000000,0.36215142,0.24075510
-4.42121061,0.85601917,0.14042182,0.00000000,0.41067939,0.00000000,0.33813590,0.21495160
-4.41520760,0.79109474,0.12474195,0.00000000,0.38497686,0.00000000,0.31411461,0.19114320
-4.40920460,0.72731200,0.11039664,0.00000000,0.35857200,0.00000000,0.29028353,0.16929713
-4.40320160,0.66513375,0.09733887,0.00000000,0.33182196,0.00000000,0.26683192,0.14935678
-4.39719860,0.60498423,0.08550977,0.00000000,0.30507136,0.00000000,0.24393852,0.13124695
-4.39119560,0.54724151,0.07484213,0.00000000,0.27864343,0.00000000,0.22176793,0.11487849
-4.38519260,0.49223133,0.06526336,0.00000000,0.25283260,0.00000000,0.20046755,0.10015252
-4.37918959,0.44022258,0.05669796,0.00000000,0.22789880,0.00000000,0.18016492,0.08696397
-4.37318659,0.39142462,0.04906964,0.00000000,0.20406334,0.00000000,0.16096587,0.07520464
-4.36718359,0.34598629,0.04230284,0.00000000,0.18150664,0.00000000,0.14295325,0.06476560
-4.36118059,0.30399677,0.03632399,0.00000000,0.16036745,0.00000000,0.12618650,0.05553917
-4.35517759,0.26548804,0.03106234,0.00000000,0.14074355,0.00000000,0.11070185,0.04742039
-4.34917459,0.23043877,0.02645058,0.00000000,0.12269375,0.00000000,0.09651325,0.04030817
-4.34317159,0.19877944,0.02242518,0.00000000,0.10624087,0.00000000,0.08361390,0.03410601
-4.33716858,0.17039834,0.01892660,0.00000000,0.09137556,0.00000000,0.07197824,0.02872263
-4.33116558,0.14514824,0.01589936,0.00000000,0.07806065,0.00000000,0.06156429,0.02407225
-4.32516258,0.12285335,0.01329198,0.00000000,0.06623578,0.00000000,0.05231634,0.02007482
-4.31915958,0.10331636,0.01105699,0.00000000,0.05582215,0.00000000,0.04416766,0.01665605
-4.31315658,0.08632521,0.00915071,0.00000000,0.04672712,0.00000000,0.03704330,0.01374743
-4.30715358,0.07165955,0.00753321,0.00000000,0.03884862,0.00000000,0.03086275,0.01128616
